energy_ev,total_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.69984992,2.68822753,0.58635869,2.27210859,0.00907370,0.15972558,0.47249685,0.00169913
-5.69384692,2.69048774,0.57269204,2.28385020,0.00899161,0.15736825,0.46787113,0.00170434
-5.68784392,2.69270035,0.55701544,2.29713173,0.00888917,0.15430913,0.46314753,0.00171061
-5.68184092,2.69613288,0.53968309,2.31297753,0.00877271,0.15062373,0.45856103,0.00171886
-5.67583792,2.70200079,0.52107775,2.33233567,0.00864884,0.14640032,0.45433141,0.00172995
-5.66983492,2.71140598,0.50159553,2.35602693,0.00852410,0.14173633,0.45065348,0.00174469
-5.66383192,2.72527892,0.48163083,2.38469746,0.00840467,0.13673445,0.44768834,0.00176376
-5.65782891,2.74432701,0.46156209,2.41877729,0.00829610,0.13149880,0.44555612,0.00178765
-5.65182591,2.76899179,0.44173880,2.45844682,0.00820304,0.12613112,0.44433040,0.00181666
-5.64582291,2.79941699,0.42247044,2.50361317,0.00812904,0.12072735,0.44403451,0.00185086
-5.63981991,2.83542937,0.40401771,2.55389761,0.00807638,0.11537458,0.44463999,0.00189006
-5.63381691,2.87653314,0.38658619,2.60863509,0.00804599,0.11014866,0.44606718,0.00193386
-5.62781391,2.92191873,0.37032273,2.66688626,0.00803741,0.10511231,0.44818782,0.00198156
-5.62181091,2.97048556,0.35531454,2.72746155,0.00804883,0.10031405,0.45082978,0.00203230
-5.61580790,3.02087787,0.34159084,2.78895678,0.00807717,0.09578774,0.45378345,0.00208496
-5.60980490,3.07153237,0.32912679,2.84979861,0.00811822,0.09155283,0.45680972,0.00213830
-5.60380190,3.12073525,0.31784947,2.90829825,0.00816687,0.08761516,0.45964911,0.00219097
-5.59779890,3.16668633,0.30764556,2.96271086,0.00821733,0.08396832,0.46203166,0.00224152
-5.59179590,3.20756731,0.29836997,3.01129830,0.00826338,0.08059545,0.46368727,0.00228851
-5.58579290,3.24161103,0.28985540,3.05239233,0.00829867,0.07747124,0.46435590,0.00233056
-5.57978989,3.26716881,0.28192195,3.08445552,0.00831701,0.07456423,0.46379737,0.00236634
-5.57378689,3.28277281,0.27438656,3.10613736,0.00831261,0.07183907,0.46180026,0.00239471
-5.56778389,3.28719079,0.26707184,3.11632298,0.00828035,0.06925875,0.45818957,0.00241466
-5.56178089,3.27947110,0.25981390,3.11417273,0.00821596,0.06678667,0.45283292,0.00242544
-5.55577789,3.25897624,0.25246895,3.09915099,0.00811623,0.06438852,0.44564499,0.00242653
-5.54977489,3.22540379,0.24491855,3.07104329,0.00797911,0.06203380,0.43659012,0.00241765
-5.54377189,3.17879451,0.23707323,3.02996151,0.00780379,0.05969705,0.42568300,0.00239880
-5.53776888,3.11952763,0.22887466,2.97633729,0.00759069,0.05735870,0.41298752,0.00237024
-5.53176588,3.04830427,0.22029634,2.91090445,0.00734146,0.05500564,0.39861384,0.00233246
-5.52576288,2.96612034,0.21134293,2.83467179,0.00705889,0.05263141,0.38271401,0.00228619
-5.51975988,2.87423057,0.20204834,2.74888789,0.00674681,0.05023609,0.36547622,0.00223235
-5.51375688,2.77410593,0.19247297,2.65499986,0.00640992,0.04782599,0.34711820,0.00217205
-5.50775388,2.66738647,0.18270008,2.55460804,0.00605363,0.04541314,0.32787992,0.00210650
-5.50175088,2.55583198,0.17283182,2.44941897,0.00568389,0.04301459,0.30801603,0.00203704
-5.49574787,2.44127255,0.16298483,2.34119841,0.00530700,0.04065165,0.28778836,0.00196505
-5.48974487,2.32556104,0.15328597,2.23172641,0.00492942,0.03834908,0.26745878,0.00189195
-5.48374187,2.21052896,0.14386807,2.12275577,0.00455765,0.03613425,0.24728266,0.00181915
-5.47773887,2.09794725,0.13486605,2.01597532,0.00419802,0.03403634,0.22750318,0.00174803
-5.47173587,1.98949265,0.12641339,1.91297855,0.00385662,0.03208555,0.20834661,0.00167989
-5.46573287,1.88672018,0.11863917,1.81523822,0.00353916,0.03031243,0.19001865,0.00161598
-5.45972986,1.79104189,0.11166552,1.72408688,0.00325095,0.02874717,0.17270187,0.00155743
-5.45372686,1.70371144,0.10560568,1.64070313,0.00299677,0.02741907,0.15655423,0.00150524
-5.44772386,1.62581421,0.10056249,1.56610298,0.00278091,0.02635602,0.14170849,0.00146032
-5.44172086,1.55826195,0.09662738,1.50113569,0.00260710,0.02558397,0.12827260,0.00142341
-5.43571786,1.50179128,0.09387967,1.44648312,0.00247855,0.02512658,0.11633069,0.00139511
-5.42971486,1.45696501,0.09238624,1.40266183,0.00239791,0.02500479,0.10594463,0.00137588
-5.42371186,1.42417543,0.09220151,1.37002700,0.00236729,0.02523650,0.09715602,0.00136604
-5.41770885,1.40364886,0.09336753,1.34877731,0.00238823,0.02583627,0.08998826,0.00136573
-5.41170585,1.39545067,0.09591437,1.33896039,0.00246174,0.02681504,0.08444881,0.00137495
-5.40570285,1.39949052,0.09986061,1.34047810,0.00258821,0.02817991,0.08053134,0.00139353
-5.39969985,1.41552737,0.10521406,1.35309162,0.00276743,0.02993403,0.07821766,0.00142118
-5.39369685,1.44317452,0.11197261,1.37642620,0.00299853,0.03207648,0.07747950,0.00145744
-5.38769385,1.48190453,0.12012533,1.40997572,0.00327993,0.03460234,0.07828000,0.00150169
-5.38169085,1.53105461,0.12965387,1.45310739,0.00360931,0.03750278,0.08057489,0.00155321
-5.37568784,1.58983283,0.14053400,1.50506699,0.00398353,0.04076535,0.08431341,0.00161113
-5.36968484,1.65732567,0.15273757,1.56498519,0.00439864,0.04437436,0.08943901,0.00167448
-5.36368184,1.73250738,0.16623468,1.63188542,0.00484982,0.04831142,0.09588979,0.00174219
-5.35767884,1.81425171,0.18099607,1.70469379,0.00533141,0.05255605,0.10359882,0.00181311
-5.35167584,1.90134626,0.19699579,1.78225148,0.00583691,0.05708650,0.11249432,0.00188604
-5.34567284,1.99250970,0.21421379,1.86332973,0.00635907,0.06188057,0.12249981,0.00195976
-5.33966983,2.08641172,0.23263855,1.94664767,0.00688998,0.06691649,0.13353413,0.00203302
-5.33366683,2.18169558,0.25226942,2.03089271,0.00742119,0.07217381,0.14551154,0.00210463
-5.32766383,2.27700268,0.27311853,2.11474312,0.00794386,0.07763422,0.15834176,0.00217342
-5.32166083,2.37099863,0.29521195,2.19689251,0.00844898,0.08328227,0.17193002,0.00223831
-5.31565783,2.46239969,0.31859007,2.27607515,0.00892760,0.08910588,0.18617713,0.00229834
-5.30965483,2.54999893,0.34330676,2.35109153,0.00937102,0.09509664,0.20097953,0.00235264
-5.30365183,2.63269085,0.36942740,2.42083324,0.00977105,0.10124977,0.21622937,0.00240053
-5.29764882,2.70949350,0.39702536,2.48430609,0.01012026,0.10756384,0.23181452,0.00244145
-5.29164582,2.77956727,0.42617719,2.54065072,0.01041219,0.11404006,0.24761861,0.00247506
-5.28564282,2.84222947,0.45695624,2.58915994,0.01064155,0.12068131,0.26352118,0.00250115
-5.27963982,2.89696420,0.48942518,2.62929206,0.01080435,0.12749077,0.27939771,0.00251971
-5.27363682,2.94342722,0.52362737,2.66068000,0.01089808,0.13447030,0.29511990,0.00253092
-5.26763382,2.98144583,0.55957755,2.68313580,0.01092171,0.14161871,0.31055602,0.00253510
-5.26163082,3.01101400,0.59725228,2.69665076,0.01087575,0.14892976,0.32557148,0.00253273
-5.25562781,3.03228333,0.63658065,2.70139134,0.01076218,0.15639030,0.34002966,0.00252442
-5.24962481,3.04555049,0.67743574,2.69769130,0.01058437,0.16397847,0.35379305,0.00251091
-5.24362181,3.05124216,0.71962751,2.68604073,0.01034695,0.17166215,0.36672475,0.00249304
-5.23761881,3.04989831,0.76289770,2.66707256,0.01005562,0.17939785,0.37869035,0.00247169
-5.23161581,3.04215499,0.80691718,2.64154724,0.00971691,0.18712996,0.38956014,0.00244784
-5.22561281,3.02872715,0.85128628,2.61033622,0.00933804,0.19479072,0.39921173,0.00242249
-5.21960980,3.01039270,0.89553846,2.57440492,0.00892659,0.20230075,0.40753293,0.00239666
-5.21360680,2.98797787,0.93914729,2.53479534,0.00849033,0.20957030,0.41442477,0.00237138
-5.20760380,2.96234449,0.98153707,2.49260884,0.00803698,0.21650116,0.41980476,0.00234767
-5.20160080,2.93437900,1.02209649,2.44898908,0.00757400,0.22298920,0.42360991,0.00232655
-5.19559780,2.90498312,1.06019530,2.40510508,0.00710850,0.22892750,0.42579972,0.00230900
-5.18959480,2.87506558,1.09520319,2.36213423,0.00664702,0.23420982,0.42635872,0.00229596
-5.18359180,2.84553458,1.12651021,2.32124516,0.00619554,0.23873451,0.42529851,0.00228833
-5.17758879,2.81729003,1.15354784,2.28358002,0.00575939,0.24240832,0.42265922,0.00228697
-5.17158579,2.79121515,1.17580984,2.25023620,0.00534325,0.24515032,0.41851008,0.00229266
-5.16558279,2.76816680,1.19287181,2.22224724,0.00495120,0.24689541,0.41294929,0.00230611
-5.15957979,2.74896398,1.20440843,2.20056310,0.00458680,0.24759745,0.40610276,0.00232795
-5.15357679,2.73437455,1.21020777,2.18602992,0.00425315,0.24723171,0.39812214,0.00235869
-5.14757379,2.72510000,1.21018156,2.17936983,0.00395301,0.24579663,0.38918179,0.00239874
-5.14157079,2.72175875,1.20437112,2.18116128,0.00368892,0.24331464,0.37947497,0.00244836
-5.13556778,2.72486856,1.19294851,2.19182094,0.00346329,0.23983212,0.36920936,0.00250765
-5.12956478,2.73482891,1.17621272,2.21158780,0.00327852,0.23541846,0.35860189,0.00257654
-5.12356178,2.75190438,1.15458112,2.24051069,0.00313709,0.23016417,0.34787331,0.00265479
-5.11755878,2.77621019,1.12857653,2.27844012,0.00304157,0.22417829,0.33724251,0.00274197
-5.11155578,2.80770113,1.09881045,2.32502538,0.00299473,0.21758505,0.32692082,0.00283742
-5.10555278,2.84616494,1.06596333,2.37971756,0.00299948,0.21052015,0.31710663,0.00294032
-5.09954977,2.89122116,1.03076272,2.44177910,0.00305886,0.20312660,0.30798042,0.00304963
-5.09354677,2.94232607,0.99396044,2.51030002,0.00317596,0.19555053,0.29970040,0.00316416
-5.08754377,2.99878429,0.95630966,2.58422075,0.00335383,0.18793711,0.29239898,0.00328256
-5.08154077,3.05976684,0.91854309,2.66236104,0.00359533,0.18042665,0.28618015,0.00340336
-5.07553777,3.12433557,0.88135308,2.74345420,0.00390298,0.17315124,0.28111791,0.00352500
-5.06953477,3.19147304,0.84537457,2.82618543,0.00427879,0.16623194,0.27725574,0.00364588
-5.06353177,3.26011697,0.81117138,2.90923297,0.00472405,0.15977666,0.27460714,0.00376440
-5.05752876,3.32919761,0.77922638,2.99131039,0.00523912,0.15387879,0.27315720,0.00387899
-5.05152576,3.39767680,0.74993570,3.07120824,0.00582330,0.14861655,0.27286515,0.00398817
-5.04552276,3.46458662,0.72360700,3.14783347,0.00647458,0.14405316,0.27366762,0.00409060
-5.03951976,3.52906612,0.70046144,3.22024479,0.00718956,0.14023756,0.27548263,0.00418509
-5.03351676,3.59039423,0.68063913,3.28768261,0.00796331,0.13720577,0.27821401,0.00427066
-5.02751376,3.64801740,0.66420729,3.34959202,0.00878932,0.13498257,0.28175605,0.00434652
-5.02151076,3.70157046,0.65117052,3.40563815,0.00965950,0.13358354,0.28599820,0.00441216
-5.01550775,3.75088978,0.64148229,3.45571291,0.01056425,0.13301707,0.29082959,0.00446727
-5.00950475,3.79601787,0.63505701,3.49993302,0.01149255,0.13328638,0.29614317,0.00451182
-5.00350175,3.83719911,0.63178162,3.53862937,0.01243220,0.13439124,0.30183924,0.00454597
-4.99749875,3.87486662,0.63152623,3.57232799,0.01337002,0.13632934,0.30782833,0.00457014
-4.99149575,3.90962068,0.63415303,3.60172356,0.01429222,0.13909709,0.31403318,0.00458490
-4.98549275,3.94219936,0.63952298,3.62764632,0.01518468,0.14268989,0.32038982,0.00459100
-4.97948974,3.97344255,0.64750003,3.65102375,0.01603338,0.14710181,0.32684775,0.00458932
-4.97348674,4.00425053,0.65795260,3.67283835,0.01682480,0.15232455,0.33336911,0.00458083
-4.96748374,4.03553890,0.67075247,3.69408318,0.01754628,0.15834591,0.33992705,0.00456657
-4.96148074,4.06819142,0.68577124,3.71571680,0.01818645,0.16514774,0.34650332,0.00454757
-4.95547774,4.10301266,0.70287472,3.73861908,0.01873553,0.17270358,0.35308530,0.00452489
-4.94947474,4.14068247,0.72191581,3.76354983,0.01918565,0.18097604,0.35966254,0.00449953
-4.94347174,4.18171401,0.74272650,3.79111153,0.01953105,0.18991428,0.36622313,0.00447240
-4.93746873,4.22641734,0.76510972,3.82171764,0.01976826,0.19945161,0.37275013,0.00444435
-4.93146573,4.27487018,0.78883174,3.85556795,0.01989611,0.20950356,0.37921816,0.00441609
-4.92546273,4.32689727,0.81361589,3.89263171,0.01991575,0.21996656,0.38559054,0.00438821
-4.91945973,4.38205963,0.83913829,3.93263965,0.01983054,0.23071732,0.39181704,0.00436117
-4.91345673,4.43965443,0.86502602,3.97508517,0.01964585,0.24161327,0.39783252,0.00433525
-4.90745373,4.49872603,0.89085837,4.01923502,0.01936886,0.25249392,0.40355649,0.00431061
-4.90145073,4.55808803,0.91617120,4.06414920,0.01900821,0.26318325,0.40889375,0.00428726
-4.89544772,4.61635598,0.94046459,4.10870965,0.01857370,0.27349324,0.41373606,0.00426507
-4.88944472,4.67198953,0.96321354,4.15165665,0.01807596,0.28322818,0.41796481,0.00424377
-4.88344172,4.72334273,0.98388138,4.19163179,0.01752610,0.29218993,0.42145469,0.00422301
-4.87743872,4.76872046,1.00193541,4.22722577,0.01693539,0.30018363,0.42407798,0.00420231
-4.87143572,4.80643878,1.01686395,4.25702927,0.01631495,0.30702389,0.42570952,0.00418113
-4.86543272,4.83488658,1.02819397,4.27968482,0.01567556,0.31254092,0.42623190,0.00415889
-4.85942971,4.85258600,1.03550857,4.29393735,0.01502740,0.31658649,0.42554075,0.00413496
-4.85342671,4.85824885,1.03846323,4.29868154,0.01437998,0.31903939,0.42354980,0.00410872
-4.84742371,4.85082660,1.03680000,4.29300377,0.01374205,0.31981005,0.42019540,0.00407957
-4.84142071,4.82955167,1.03035895,4.27621692,0.01312153,0.31884415,0.41544043,0.00404693
-4.83541771,4.79396823,1.01908613,4.24788662,0.01252561,0.31612498,0.40927712,0.00401031
-4.82941471,4.74395121,1.00303767,4.20784783,0.01196078,0.31167455,0.40172895,0.00396927
-4.82341171,4.67971285,0.98237976,4.15621137,0.01143291,0.30555317,0.39285131,0.00392347
-4.81740870,4.60179668,0.95738443,4.09336002,0.01094737,0.29785773,0.38273086,0.00387268
-4.81140570,4.51105937,0.92842149,4.01993493,0.01050914,0.28871869,0.37148390,0.00381678
-4.80540270,4.40864179,0.89594675,3.93681310,0.01012290,0.27829591,0.35925340,0.00375574
-4.79939970,4.29593066,0.86048743,3.84507710,0.00979311,0.26677352,0.34620525,0.00368967
-4.79339670,4.17451283,0.82262507,3.74597890,0.00952405,0.25435412,0.33252358,0.00361877
-4.78739370,4.04612458,0.78297717,3.64089930,0.00931980,0.24125259,0.31840555,0.00354333
-4.78139070,3.91259805,0.74217797,3.53130511,0.00918423,0.22768975,0.30405568,0.00346376
-4.77538769,3.77580737,0.70085948,3.41870586,0.00912092,0.21388605,0.28968010,0.00338051
-4.76938469,3.63761658,0.65963345,3.30461171,0.00913297,0.20005583,0.27548080,0.00329412
-4.76338169,3.49983128,0.61907491,3.19049440,0.00922294,0.18640200,0.26165015,0.00320517
-4.75737869,3.36415563,0.57970788,3.07775211,0.00939257,0.17311154,0.24836590,0.00311427
-4.75137569,3.23215586,0.54199374,2.96767964,0.00964262,0.16035194,0.23578666,0.00302207
-4.74537269,3.10523115,0.50632239,2.86144415,0.00997261,0.14826849,0.22404823,0.00292920
-4.73936968,2.98459205,0.47300646,2.76006701,0.01038068,0.13698262,0.21326062,0.00283629
-4.73336668,2.87124672,0.44227849,2.66441162,0.01086336,0.12659110,0.20350599,0.00274396
-4.72736368,2.76599427,0.41429097,2.57517692,0.01141544,0.11716617,0.19483745,0.00265278
-4.72136068,2.66942492,0.38911897,2.49289628,0.01202988,0.10875639,0.18727877,0.00256330
-4.71535768,2.58192595,0.36676505,2.41794087,0.01269779,0.10138811,0.18082492,0.00247599
-4.70935468,2.50369270,0.34716616,2.35052706,0.01340850,0.09506748,0.17544352,0.00239129
-4.70335168,2.43474354,0.33020206,2.29072712,0.01414964,0.08978280,0.17107696,0.00230957
-4.69734867,2.37493808,0.31570481,2.23848242,0.01490742,0.08550703,0.16764529,0.00223114
-4.69134567,2.32399768,0.30346906,2.19361861,0.01566689,0.08220047,0.16504971,0.00215623
-4.68534267,2.28152758,0.29326276,2.15586237,0.01641232,0.07981336,0.16317654,0.00208501
-4.67933967,2.24704008,0.28483778,2.12485915,0.01712767,0.07828838,0.16190160,0.00201761
-4.67333667,2.21997838,0.27794045,2.10019177,0.01779704,0.07756296,0.16109484,0.00195408
-4.66733367,2.19974051,0.27232144,2.08139952,0.01840519,0.07757138,0.16062515,0.00189445
-4.66133067,2.18570339,0.26774502,2.06799771,0.01893811,0.07824664,0.16036518,0.00183868
-4.65532766,2.17724647,0.26399741,2.05949739,0.01938352,0.07952199,0.16019594,0.00178673
-4.64932466,2.17377495,0.26089408,2.05542519,0.01973136,0.08133233,0.16001128,0.00173855
-4.64332166,2.17474229,0.25828590,2.05534299,0.01997418,0.08361527,0.15972180,0.00169411
-4.63731866,2.17967157,0.25606410,2.05886707,0.02010755,0.08631211,0.15925840,0.00165337
-4.63131566,2.18817555,0.25416384,2.06568653,0.02013028,0.08936856,0.15857508,0.00161637
-4.62531266,2.19997476,0.25256650,2.07558032,0.02004457,0.09273545,0.15765106,0.00158320
-4.61930965,2.21491317,0.25130053,2.08843237,0.01985605,0.09636919,0.15649210,0.00155401
-4.61330665,2.23297087,0.25044095,2.10424424,0.01957368,0.10023232,0.15513098,0.00152908
-4.60730365,2.25427302,0.25010737,2.12314445,0.01920958,0.10429386,0.15362704,0.00150876
-4.60130065,2.27909436,0.25046064,2.14539399,0.01877866,0.10852965,0.15206494,0.00149354
-4.59529765,2.30785887,0.25169819,2.17138717,0.01829825,0.11292263,0.15055246,0.00148400
-4.58929465,2.34113379,0.25404796,2.20164736,0.01778760,0.11746291,0.14921756,0.00148086
-4.58329165,2.37961769,0.25776116,2.23681715,0.01726731,0.12214777,0.14820464,0.00148493
-4.57728864,2.42412243,0.26310397,2.27764274,0.01675872,0.12698143,0.14767022,0.00149714
-4.57128564,2.47554885,0.27034812,2.32495242,0.01628329,0.13197455,0.14777792,0.00151847
-4.56528264,2.53485661,0.27976080,2.37962955,0.01586197,0.13714353,0.14869319,0.00154998
-4.55927964,2.60302855,0.29159395,2.44258042,0.01551457,0.14250932,0.15057755,0.00159273
-4.55327664,2.68103058,0.30607318,2.51469785,0.01525920,0.14809609,0.15358287,0.00164778
-4.54727364,2.76976801,0.32338673,2.59682153,0.01511171,0.15392936,0.15784544,0.00171616
-4.54127064,2.87003992,0.34367468,2.68969657,0.01508528,0.16003393,0.16348041,0.00179878
-4.53526763,2.98249302,0.36701893,2.79393151,0.01518997,0.16643151,0.17057641,0.00189645
-4.52926463,3.10757695,0.39343411,2.90995770,0.01543251,0.17313814,0.17919076,0.00200981
-4.52326163,3.24550275,0.42286012,3.03799167,0.01581601,0.18016149,0.18934541,0.00213930
-4.51725863,3.39620659,0.45515646,3.17800225,0.01633993,0.18749833,0.20102359,0.00228511
-4.51125563,3.55932059,0.49009884,3.32968415,0.01700006,0.19513205,0.21416768,0.00244721
-4.50525263,3.73415241,0.52737838,3.49243940,0.01778862,0.20303060,0.22867808,0.00262526
-4.49924962,3.91967503,0.56660370,3.66536806,0.01869445,0.21114494,0.24441346,0.00281864
-4.49324662,4.11452789,0.60730600,3.84726897,0.01970336,0.21940817,0.26119233,0.00302644
-4.48724362,4.31703006,0.64894730,4.03665111,0.02079846,0.22773536,0.27879605,0.00324746
-4.48124062,4.52520545,0.69093168,4.23175573,0.02196067,0.23602431,0.29697323,0.00348022
-4.47523762,4.73681991,0.73261935,4.43058866,0.02316922,0.24415725,0.31544548,0.00372301
-4.46923462,4.94942903,0.77334321,4.63096219,0.02440227,0.25200341,0.33391431,0.00397387
-4.46323162,5.16043540,0.81242735,4.83054496,0.02563752,0.25942243,0.35206915,0.00423068
-4.45722861,5.36715321,0.84920697,5.02691822,0.02685285,0.26626862,0.36959607,0.00449116
-4.45122561,5.56687780,0.88304878,5.21763638,0.02802695,0.27239566,0.38618699,0.00475296
-4.44522261,5.75695754,0.91337128,5.40028958,0.02913995,0.27766179,0.40154904,0.00501365
-4.43921961,5.93486521,0.93966384,5.57256564,0.03017398,0.28193510,0.41541367,0.00527082
-4.43321661,6.09826575,0.96150392,5.73230923,0.03111367,0.28509871,0.42754515,0.00552208
-4.42721361,6.24507787,0.97857143,5.87757560,0.03194654,0.28705552,0.43774801,0.00576514
-4.42121061,6.37352683,0.99065963,6.00667706,0.03266331,0.28773238,0.44587328,0.00599783
-4.41520760,6.48218629,0.99768195,6.11822024,0.03325812,0.28708336,0.45182290,0.00621813
-4.40920460,6.57000773,0.99967435,6.21113297,0.03372852,0.28509200,0.45555249,0.00642418
-4.40320160,6.63633634,0.99679294,6.28467996,0.03407541,0.28177237,0.45707187,0.00661436
-4.39719860,6.68091321,0.98930705,6.33846700,0.03430285,0.27716890,0.45644371,0.00678724
-4.39119560,6.70386402,0.97758785,6.37243410,0.03441771,0.27135499,0.45378007,0.00694159
-4.38519260,6.70567536,0.96209313,6.38683825,0.03442922,0.26443039,0.44923708,0.00707644
-4.37918959,6.68716027,0.94334880,6.38222732,0.03434843,0.25651763,0.44300797,0.00719102
-4.37318659,6.64941501,0.92192810,6.35940669,0.03418763,0.24775756,0.43531488,0.00728478
-4.36718359,6.59376957,0.89842928,6.31940054,0.03395971,0.23830423,0.42639962,0.00735739
-4.36118059,6.52173449,0.87345303,6.26341006,0.03367752,0.22831944,0.41651405,0.00740873
-4.35517759,6.43494683,0.84758047,6.19277071,0.03335321,0.21796718,0.40591041,0.00743889
-4.34917459,6.33511768,0.82135287,6.10891051,0.03299776,0.20740824,0.39483200,0.00744813
-4.34317159,6.22398374,0.79525385,6.01331135,0.03262042,0.19679519,0.38350478,0.00743695
-4.33716858,6.10326489,0.76969495,5.90747471,0.03222834,0.18626799,0.37213011,0.00740601
-4.33116558,5.97462912,0.74500503,5.79289318,0.03182637,0.17595045,0.36087906,0.00735619
-4.32516258,5.83966598,0.72142390,5.67102813,0.03141691,0.16594749,0.34988839,0.00728857
-4.31915958,5.69986880,0.69910037,5.54329417,0.03099990,0.15634347,0.33925835,0.00720442
-4.31315658,5.55662546,0.67809449,5.41104983,0.03057303,0.14720150,0.32905234,0.00710520
-4.30715358,5.41121706,0.65838377,5.27559415,0.03013201,0.13856364,0.31929837,0.00699260
