energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.43071536,3.18492624,0.00264973,0.31057100,0.33851914,1.25497601,0.07046606,1.44935340,0.64751180,0.28773006
-3.42471236,3.23046884,0.00262687,0.30797639,0.34104067,1.29437422,0.06899677,1.46958440,0.65088438,0.28798941
-3.41870935,3.27439438,0.00260089,0.30555609,0.34379414,1.33265804,0.06733262,1.48878640,0.65496663,0.28866868
-3.41270635,3.31740843,0.00257308,0.30352495,0.34689805,1.36977797,0.06551332,1.50726163,0.66005256,0.28993082
-3.40670335,3.36021952,0.00254479,0.30208808,0.35046402,1.40569711,0.06358122,1.52532710,0.66641049,0.29192637
-3.40070035,3.40351530,0.00251736,0.30143419,0.35459485,1.44038825,0.06158015,1.54330592,0.67427386,0.29478904
-3.39469735,3.44794209,0.00249215,0.30172963,0.35938333,1.47383132,0.05955446,1.56151985,0.68383393,0.29863212
-3.38869435,3.49408812,0.00247050,0.30311312,0.36491196,1.50601168,0.05754793,1.58028322,0.69523423,0.30354550
-3.38269135,3.54247102,0.00245368,0.30569161,0.37125337,1.53691894,0.05560281,1.59989829,0.70856722,0.30959361
-3.37668834,3.59352927,0.00244293,0.30953728,0.37847138,1.56654642,0.05375899,1.62065180,0.72387308,0.31681417
-3.37068534,3.64761765,0.00243941,0.31468573,0.38662249,1.59489112,0.05205318,1.64281268,0.74114072,0.32521780
-3.36468234,3.70500584,0.00244419,0.32113553,0.39575762,1.62195393,0.05051831,1.66663039,0.76031070,0.33478837
-3.35867934,3.76587982,0.00245823,0.32884899,0.40592373,1.64774007,0.04918296,1.69233366,0.78128012,0.34548408
-3.35267634,3.83034506,0.00248238,0.33775423,0.41716536,1.67225937,0.04807109,1.72012927,0.80390887,0.35723913
-3.34667334,3.89843075,0.00251736,0.34774837,0.42952548,1.69552635,0.04720166,1.75020033,0.82802715,0.36996579
-3.34067034,3.97009446,0.00256372,0.35870171,0.44304585,1.71755985,0.04658863,1.78270397,0.85344372,0.38355689
-3.33466733,4.04522639,0.00262183,0.37046276,0.45776652,1.73838215,0.04624087,1.81776812,0.87995447,0.39788848
-3.32866433,4.12365289,0.00269187,0.38286385,0.47372449,1.75801756,0.04616230,1.85548734,0.90735086,0.41282264
-3.32266133,4.20513898,0.00277378,0.39572724,0.49095154,1.77649042,0.04635207,1.89591777,0.93542796,0.42821023
-3.31665833,4.28938967,0.00286728,0.40887124,0.50947127,1.79382274,0.04680485,1.93907141,0.96399143,0.44389369
-3.31065533,4.37605052,0.00297181,0.42211636,0.52929557,1.81003147,0.04751115,1.98491000,0.99286336,0.45970963
-3.30465233,4.46470740,0.00308653,0.43529108,0.55042057,1.82512583,0.04845775,2.03333893,1.02188655,0.47549131
-3.29864932,4.55488629,0.00321033,0.44823713,0.57282252,1.83910468,0.04962812,2.08420172,1.05092710,0.49107102
-3.29264632,4.64605331,0.00334183,0.46081390,0.59645374,1.85195435,0.05100293,2.13727544,1.07987517,0.50628218
-3.28664332,4.73761582,0.00347934,0.47290210,0.62123894,1.86364713,0.05256055,2.19226770,1.10864392,0.52096142
-3.28064032,4.82892499,0.00362095,0.48440624,0.64707226,1.87414057,0.05427755,2.24881556,1.13716668,0.53495043
-3.27463732,4.91928018,0.00376452,0.49525609,0.67381518,1.88337775,0.05612926,2.30648678,1.16539261,0.54809776
-3.26863432,5.00793569,0.00390772,0.50540696,0.70129560,1.89128861,0.05809020,2.36478348,1.19328095,0.56026048
-3.26263132,5.09410974,0.00404810,0.51483888,0.72930821,1.89779232,0.06013463,2.42314859,1.22079447,0.57130578
-3.25662831,5.17699591,0.00418312,0.52355476,0.75761621,1.90280070,0.06223694,2.48097476,1.24789229,0.58111246
-3.25062531,5.25577671,0.00431024,0.53157763,0.78595446,1.90622238,0.06437205,2.53761568,1.27452261,0.58957238
-3.24462231,5.32963891,0.00442695,0.53894714,0.81403388,1.90796766,0.06651572,2.59239961,1.30061594,0.59659174
-3.23861931,5.39779037,0.00453087,0.54571555,0.84154715,1.90795380,0.06864483,2.64464439,1.32607915,0.60209230
-3.23261631,5.45947754,0.00461983,0.55194342,0.86817538,1.90611033,0.07073758,2.69367374,1.35079089,0.60601243
-3.22661331,5.51400325,0.00469187,0.55769519,0.89359554,1.90238432,0.07277355,2.73883410,1.37459878,0.60830802
-3.22061031,5.56074399,0.00474534,0.56303493,0.91748840,1.89674511,0.07473384,2.77951146,1.39731854,0.60895319
-3.21460730,5.59916610,0.00477896,0.56802248,0.93954670,1.88918839,0.07660100,2.81514749,1.41873554,0.60794078
-3.20860430,5.62884026,0.00479180,0.57271013,0.95948308,1.87973935,0.07835904,2.84525459,1.43860848,0.60528264
-3.20260130,5.64945377,0.00478337,0.57713998,0.97703769,1.86845474,0.07999330,2.86942907,1.45667551,0.60100964
-3.19659830,5.66082001,0.00475357,0.58134208,0.99198494,1.85542370,0.08149043,2.88736212,1.47266220,0.59517146
-3.19059530,5.66288482,0.00470273,0.58533351,1.00413935,1.84076727,0.08283826,2.89884815,1.48629139,0.58783609
-3.18459230,5.65572940,0.00463158,0.58911814,1.01336013,1.82463668,0.08402577,2.90379016,1.49729410,0.57908908
-3.17858929,5.63956950,0.00454121,0.59268731,1.01955434,1.80721019,0.08504306,2.90220194,1.50542119,0.56903249
-3.17258629,5.61475086,0.00443307,0.59602103,1.02267862,1.78868892,0.08588135,2.89420692,1.51045501,0.55778362
-3.16658329,5.58174081,0.00430889,0.59908986,1.02273934,1.76929148,0.08653306,2.88003379,1.51222032,0.54547344
-3.16058029,5.54111617,0.00417066,0.60185704,1.01979123,1.74924778,0.08699192,2.86000890,1.51059402,0.53224481
-3.15457729,5.49354778,0.00402053,0.60428088,1.01393467,1.72879212,0.08725313,2.83454572,1.50551280,0.51825044
-3.14857429,5.43978191,0.00386082,0.60631708,1.00531158,1.70815588,0.08731354,2.80413167,1.49697855,0.50365064
-3.14257129,5.38061925,0.00369389,0.60792102,0.99410033,1.68756009,0.08717186,2.76931282,1.48506083,0.48861093
-3.13656828,5.31689208,0.00352212,0.60904967,0.98050983,1.66720814,0.08682884,2.73067702,1.46989645,0.47329945
-3.13056528,5.24944052,0.00334785,0.60966320,0.96477297,1.64727891,0.08628749,2.68883606,1.45168599,0.45788431
-3.12456228,5.17908875,0.00317334,0.60972607,0.94713993,1.62792087,0.08555319,2.64440764,1.43068742,0.44253091
-3.11855928,5.10662226,0.00300071,0.60920781,0.92787138,1.60924711,0.08463382,2.59799783,1.40720726,0.42739922
-3.11255628,5.03276726,0.00283190,0.60808325,0.90723209,1.59133197,0.08353975,2.55018486,1.38158965,0.41264120
-3.10655328,4.95817307,0.00266866,0.60633249,0.88548506,1.57420914,0.08228382,2.50150485,1.35420390,0.39839839
-3.10055028,4.88339877,0.00251250,0.60394058,0.86288637,1.55787176,0.08088122,2.45244018,1.32543142,0.38479971
-3.09454727,4.80890450,0.00236471,0.60089706,0.83968096,1.54227439,0.07934928,2.40341107,1.29565244,0.37195952
-3.08854427,4.73504823,0.00222633,0.59719546,0.81609946,1.52733690,0.07770724,2.35477053,1.26523355,0.35997614
-3.08254127,4.66208810,0.00209816,0.59283286,0.79235592,1.51295027,0.07597589,2.30680313,1.23451644,0.34893068
-3.07653827,4.59019026,0.00198076,0.58780966,0.76864664,1.49898402,0.07417727,2.25972729,1.20380853,0.33888635
-3.07053527,4.51944183,0.00187449,0.58212947,0.74514984,1.48529491,0.07233427,2.21370102,1.17337585,0.32988818
-3.06453227,4.44986809,0.00177948,0.57579933,0.72202607,1.47173661,0.07047022,2.16883061,1.14343842,0.32196323
-3.05852926,4.38145286,0.00169573,0.56883010,0.69941917,1.45816968,0.06860856,2.12518153,1.11416823,0.31512109
-3.05252626,4.31416069,0.00162306,0.56123704,0.67745761,1.44447153,0.06677241,2.08279090,1.08568968,0.30935481
-3.04652326,4.24795927,0.00156120,0.55304052,0.65625588,1.43054549,0.06498425,2.04168047,1.05808225,0.30464207
-3.04052026,4.18284058,0.00150978,0.54426666,0.63591592,1.41632868,0.06326562,2.00186935,1.03138512,0.30094654
-3.03451726,4.11883904,0.00146835,0.53494798,0.61652821,1.40179803,0.06163677,1.96338534,1.00560312,0.29821937
-3.02851426,4.05604535,0.00143647,0.52512366,0.59817248,1.38697401,0.06011644,1.92627427,0.98071366,0.29640069
-3.02251126,3.99461488,0.00141364,0.51483971,0.58091795,1.37192183,0.05872159,1.89060645,0.95667400,0.29542112
-3.01650825,3.93476977,0.00139937,0.50414851,0.56482306,1.35674992,0.05746714,1.85647983,0.93342848,0.29520311
-3.01050525,3.87679438,0.00139319,0.49310816,0.54993463,1.34160555,0.05636580,1.82401962,0.91091509,0.29566222
-3.00450225,3.82102422,0.00139464,0.48178120,0.53628669,1.32666804,0.05542777,1.79337424,0.88907131,0.29670823
-2.99849925,3.76782886,0.00140325,0.47023308,0.52389887,1.31213955,0.05466061,1.76470797,0.86783872,0.29824604
-2.99249625,3.71758998,0.00141858,0.45853026,0.51277479,1.29823415,0.05406898,1.73819076,0.84716645,0.30017654
-2.98649325,3.67067568,0.00144018,0.44673811,0.50290033,1.28516567,0.05365451,1.71398579,0.82701335,0.30239733
-2.98049025,3.62741301,0.00146758,0.43491871,0.49424223,1.27313500,0.05341556,1.69223577,0.80734901,0.30480342
-2.97448724,3.58806025,0.00150026,0.42312878,0.48674702,1.26231757,0.05334722,1.67304889,0.78815386,0.30728795
-2.96848424,3.55278105,0.00153768,0.41141779,0.48034055,1.25285169,0.05344111,1.65648537,0.76941838,0.30974304
-2.96248124,3.52162210,0.00157921,0.39982640,0.47492821,1.24482844,0.05368548,1.64254563,0.75114198,0.31206068
-2.95647824,3.49449583,0.00162416,0.38838542,0.47039588,1.23828368,0.05406526,1.63116091,0.73333145,0.31413391
-2.95047524,3.47116959,0.00167174,0.37711525,0.46661174,1.23319260,0.05456220,1.62218709,0.71599952,0.31585811
-2.94447224,3.45126188,0.00172108,0.36602599,0.46342890,1.22946712,0.05515516,1.61540205,0.69916347,0.31713254
-2.93846923,3.43424630,0.00177121,0.35511805,0.46068864,1.22695631,0.05582049,1.61050712,0.68284402,0.31786201
-2.93246623,3.41946302,0.00182110,0.34438334,0.45822441,1.22544980,0.05653244,1.60713233,0.66706453,0.31795874
-2.92646323,3.40613715,0.00186964,0.33380694,0.45586615,1.22468391,0.05726376,1.60484543,0.65185051,0.31734424
-2.92046023,3.39340323,0.00191569,0.32336910,0.45344499,1.22435023,0.05798630,1.60316422,0.63722926,0.31595124
-2.91445723,3.38033450,0.00195808,0.31304743,0.45079796,1.22410627,0.05867167,1.60157138,0.62322966,0.31372543
-2.90845423,3.36597532,0.00199565,0.30281920,0.44777251,1.22358747,0.05929199,1.59953134,0.60988186,0.31062714
-2.90245123,3.34937520,0.00202729,0.29266348,0.44423084,1.22242014,0.05982056,1.59650793,0.59721678,0.30663267
-2.89644822,3.32962272,0.00205198,0.28256317,0.44005355,1.22023463,0.06023259,1.59198236,0.58526524,0.30173522
-2.89044522,3.30587761,0.00206879,0.27250653,0.43514269,1.21667822,0.06050584,1.58547026,0.57405663,0.29594553
-2.88444222,3.27739976,0.00207694,0.26248838,0.42942403,1.21142717,0.06062123,1.57653735,0.56361710,0.28929192
-2.87843922,3.24357372,0.00207583,0.25251075,0.42284844,1.20419750,0.06056328,1.56481284,0.55396729,0.28181996
-2.87243622,3.20392813,0.00206504,0.24258301,0.41539242,1.19475420,0.06032054,1.55000029,0.54511963,0.27359150
-2.86643322,3.15814927,0.00204435,0.23272150,0.40705774,1.18291848,0.05988588,1.53188538,0.53707542,0.26468342
-2.86043022,3.10608879,0.00201380,0.22294870,0.39787032,1.16857319,0.05925657,1.51034079,0.52982188,0.25518582
-2.85442721,3.04776565,0.00197359,0.21329200,0.38787841,1.15166612,0.05843435,1.48532784,0.52332937,0.24519992
-2.84842421,2.98336272,0.00192418,0.20378225,0.37715016,1.13221142,0.05742530,1.45689549,0.51754916,0.23483569
-2.84242121,2.91321886,0.00186622,0.19445206,0.36577091,1.11028926,0.05623963,1.42517677,0.51241182,0.22420931
-2.83641821,2.83781711,0.00180053,0.18533419,0.35384011,1.08604379,0.05489138,1.39038313,0.50782668,0.21344052
-2.83041521,2.75777005,0.00172811,0.17645988,0.34146823,1.05967989,0.05339797,1.35279720,0.50368242,0.20265005
-2.82441221,2.67380318,0.00165007,0.16785752,0.32877376,1.03145863,0.05177974,1.31276449,0.49984889,0.19195709
-2.81840920,2.58673728,0.00156764,0.15955146,0.31588034,1.00169195,0.05005943,1.27068430,0.49618030,0.18147696
-2.81240620,2.49747036,0.00148210,0.15156124,0.30291425,0.97073668,0.04826160,1.22700051,0.49251962,0.17131911
-2.80640320,2.40695989,0.00139477,0.14390119,0.29000229,0.93898795,0.04641204,1.18219229,0.48870409,0.16158527
-2.80040020,2.31620578,0.00130699,0.13658035,0.27726994,0.90687242,0.04453719,1.13676521,0.48457157,0.15236809
-2.79439720,2.22623425,0.00122004,0.12960280,0.26484009,0.87484125,0.04266353,1.09124271,0.47996746,0.14375000
-2.78839420,2.13808275,0.00113518,0.12296830,0.25283192,0.84336294,0.04081703,1.04615807,0.47475180,0.13580246
-2.78239120,2.05278586,0.00105359,0.11667307,0.24136028,0.81291613,0.03902264,1.00204684,0.46880607,0.12858557
-2.77638819,1.97136207,0.00097635,0.11071090,0.23053502,0.78398245,0.03730371,0.95943962,0.46203949,0.12214789
-2.77038519,1.89480112,0.00090445,0.10507412,0.22046061,0.75703942,0.03568162,0.91885512,0.45439421,0.11652661
-2.76438219,1.82405180,0.00083874,0.09975477,0.21123559,0.73255339,0.03417531,0.88079332,0.44584924,0.11174788
-2.75837919,1.76000997,0.00077999,0.09474545,0.20295197,0.71097274,0.03280097,0.84572870,0.43642275,0.10782738
-2.75237619,1.70350672,0.00072881,0.09004017,0.19569439,0.69272122,0.03157170,0.81410340,0.42617266,0.10477097
-2.74637319,1.65529647,0.00068573,0.08563491,0.18953896,0.67819164,0.03049729,0.78632027,0.41519539,0.10257549
-2.74037019,1.61604538,0.00065114,0.08152790,0.18455192,0.66773998,0.02958409,0.76273592,0.40362290,0.10122963
-2.73436718,1.58631999,0.00062532,0.07771968,0.18078786,0.66167993,0.02883487,0.74365390,0.39161808,0.10071487
-2.72836418,1.56657645,0.00060845,0.07421286,0.17828779,0.66027807,0.02824879,0.72931799,0.37936875,0.10100641
-2.72236118,1.55715082,0.00060061,0.07101168,0.17707700,0.66374981,0.02782151,0.71990616,0.36708069,0.10207418
-2.71635818,1.55825072,0.00060180,0.06812138,0.17716285,0.67225605,0.02754528,0.71552511,0.35496988,0.10388385
-2.71035518,1.56994891,0.00061190,0.06554735,0.17853269,0.68590079,0.02740913,0.71620596,0.34325452,0.10639781
-2.70435218,1.59217915,0.00063075,0.06329435,0.18115195,0.70472966,0.02739920,0.72190128,0.33214715,0.10957621
-2.69834917,1.62473484,0.00065809,0.06136557,0.18496270,0.72872948,0.02749909,0.73248374,0.32184723,0.11337798
-2.69234617,1.66727073,0.00069361,0.05976185,0.18988276,0.75782880,0.02769025,0.74774665,0.31253464,0.11776183
-2.68634317,1.71930789,0.00073691,0.05848093,0.19580544,0.79189945,0.02795245,0.76740655,0.30436420,0.12268729
-2.68034017,1.78024216,0.00078755,0.05751693,0.20260023,0.83075907,0.02826436,0.79110793,0.29746153,0.12811559
-2.67433717,1.84935583,0.00084504,0.05685991,0.21011429,0.87417455,0.02860404,0.81843020,0.29192039,0.13401067
-2.66833417,1.92583261,0.00090881,0.05649577,0.21817497,0.92186627,0.02894953,0.84889655,0.28780145,0.14033997
-2.66233117,2.00877524,0.00097828,0.05640623,0.22659323,0.97351310,0.02927942,0.88198482,0.28513242,0.14707519
-2.65632816,2.09722553,0.00105282,0.05656918,0.23516794,1.02875803,0.02957340,0.91713979,0.28390957,0.15419294
-2.65032516,2.19018602,0.00113178,0.05695906,0.24369096,1.08721427,0.02981278,0.95378670,0.28410026,0.16167521
-2.64432216,2.28664260,0.00121447,0.05754755,0.25195284,1.14847172,0.02998096,0.99134535,0.28564645,0.16950974
-2.63831916,2.38558738,0.00130021,0.05830432,0.25974889,1.21210368,0.03006382,1.02924439,0.28846871,0.17769012
-2.63231616,2.48604103,0.00138832,0.05919786,0.26688553,1.27767361,0.03005005,1.06693524,0.29247069,0.18621583
-2.62631316,2.58707365,0.00147813,0.06019644,0.27318644,1.34474197,0.02993143,1.10390497,0.29754359,0.19509201
-2.62031016,2.68782372,0.00156900,0.06126897,0.27849853,1.41287271,0.02970289,1.13968786,0.30357058,0.20432905
-2.61430715,2.78751438,0.00166032,0.06238592,0.28269728,1.48163968,0.02936264,1.17387494,0.31043081,0.21394213
-2.60830415,2.88546650,0.00175155,0.06352010,0.28569131,1.55063246,0.02891206,1.20612148,0.31800299,0.22395051
-2.60230115,2.98110840,0.00184222,0.06464739,0.28742597,1.61946191,0.02835557,1.23615184,0.32616829,0.23437686
-2.59629815,3.07398196,0.00193195,0.06574728,0.28788581,1.68776502,0.02770040,1.26376196,0.33481272,0.24524641
-2.59029515,3.16374514,0.00202045,0.06680331,0.28709587,1.75520925,0.02695626,1.28881921,0.34382881,0.25658619
-2.58429215,3.25017108,0.00210756,0.06780336,0.28512159,1.82149623,0.02613502,1.31125993,0.35311669,0.26842431
-2.57828914,3.33314423,0.00219324,0.06873977,0.28206754,1.88636477,0.02525021,1.33108498,0.36258472,0.28078921
-2.57228614,3.41265377,0.00227761,0.06960929,0.27807495,1.94959319,0.02431667,1.34835350,0.37214976,0.29370908
-2.56628314,3.48878493,0.00236092,0.07041295,0.27331801,2.01100105,0.02335000,1.36317549,0.38173709,0.30721136
-2.56028014,3.56170874,0.00244361,0.07115571,0.26799936,2.07045004,0.02236620,1.37570359,0.39128030,0.32132231
-2.55427714,3.63167067,0.00252624,0.07184615,0.26234466,2.12784426,0.02138119,1.38612461,0.40072107,0.33606664
-2.54827414,3.69897866,0.00260960,0.07249591,0.25659656,2.18312968,0.02041042,1.39465121,0.41000915,0.35146723
-2.54227114,3.76399095,0.00269458,0.07311919,0.25100835,2.23629291,0.01946857,1.40151402,0.41910233,0.36754472
-2.53626813,3.82710384,0.00278226,0.07373217,0.24583721,2.28735902,0.01856923,1.40695469,0.42796669,0.38431715
-2.53026513,3.88873976,0.00287385,0.07435235,0.24133761,2.33638859,0.01772470,1.41121983,0.43657694,0.40179936
-2.52426213,3.94933548,0.00297067,0.07499796,0.23775470,2.38347385,0.01694580,1.41455611,0.44491696,0.42000225
-2.51825913,4.00933064,0.00307414,0.07568732,0.23531812,2.42873386,0.01624180,1.41720626,0.45298026,0.43893181
-2.51225613,4.06915634,0.00318571,0.07643826,0.23423612,2.47230885,0.01562039,1.41940614,0.46077056,0.45858788
-2.50625313,4.12922392,0.00330688,0.07726751,0.23469035,2.51435379,0.01508762,1.42138236,0.46830208,0.47896264
-2.50025013,4.18991373,0.00343909,0.07819020,0.23683126,2.55503118,0.01464804,1.42335055,0.47559967,0.50003892
-2.49424712,4.25156409,0.00358374,0.07921933,0.24077426,2.59450345,0.01430471,1.42551379,0.48269858,0.52178835
-2.48824412,4.31446039,0.00374207,0.08036539,0.24659671,2.63292515,0.01405933,1.42806115,0.48964383,0.54416950
-2.48224112,4.37882489,0.00391516,0.08163593,0.25433584,2.67043522,0.01391239,1.43116605,0.49648912,0.56712599
-2.47623812,4.44480726,0.00410387,0.08303535,0.26398759,2.70714982,0.01386324,1.43498450,0.50329531,0.59058500
-2.47023512,4.51247674,0.00430879,0.08456461,0.27550646,2.74315598,0.01391029,1.43965303,0.51012847,0.61445604
-2.46423212,4.58181613,0.00453019,0.08622119,0.28880646,2.77850665,0.01405106,1.44528652,0.51705758,0.63863034
-2.45822911,4.65271844,0.00476800,0.08799903,0.30376298,2.81321733,0.01428234,1.45197595,0.52415194,0.66298091
-2.45222611,4.72498649,0.00502182,0.08988866,0.32021579,2.84726469,0.01460029,1.45978634,0.53147844,0.68736340
-2.44622311,4.79833603,0.00529085,0.09187738,0.33797300,2.88058730,0.01500054,1.46875504,0.53909891,0.71161789
-2.44022011,4.87240253,0.00557392,0.09394957,0.35681588,2.91308857,0.01547821,1.47889055,0.54706742,0.73557150
-2.43421711,4.94675154,0.00586952,0.09608712,0.37650459,2.94464176,0.01602808,1.49017219,0.55542799,0.75904191
-2.42821411,5.02089246,0.00617580,0.09826991,0.39678441,2.97509686,0.01664457,1.50255055,0.56421257,0.78184167
-2.42221111,5.09429513,0.00649062,0.10047644,0.41739254,3.00428892,0.01732179,1.51594897,0.57343950,0.80378304
-2.41620810,5.16640852,0.00681160,0.10268440,0.43806504,3.03204741,0.01805366,1.53026587,0.58311249,0.82468329
-2.41020510,5.23668043,0.00713615,0.10487142,0.45854388,3.05820586,0.01883383,1.54537787,0.59322008,0.84437022
-2.40420210,5.30457727,0.00746155,0.10701576,0.47858359,3.08261148,0.01965580,1.56114355,0.60373569,0.86268751
-2.39819910,5.36960271,0.00778502,0.10909700,0.49795749,3.10513377,0.02051291,1.57740747,0.61461809,0.87949977
-2.39219610,5.43131420,0.00810376,0.11109670,0.51646313,3.12567195,0.02139833,1.59400433,0.62581237,0.89469703
-2.38619310,5.48933644,0.00841499,0.11299904,0.53392681,3.14416065,0.02230511,1.61076285,0.63725125,0.90819838
-2.38019010,5.54337104,0.00871606,0.11479137,0.55020690,3.16057358,0.02322616,1.62750912,0.64885669,0.91995471
-2.37418709,5.59320229,0.00900445,0.11646463,0.56519605,3.17492521,0.02415430,1.64406935,0.66054167,0.92995033
-2.36818409,5.63869863,0.00927782,0.11801376,0.57882201,3.18727059,0.02508220,1.66027171,0.67221219,0.93820346
-2.36218109,5.67981045,0.00953404,0.11943793,0.59104736,3.19770336,0.02600246,1.67594739,0.68376929,0.94476567
-2.35617809,5.71656457,0.00977122,0.12074069,0.60186793,3.20635274,0.02690758,1.69093096,0.69511114,0.94972019
-2.35017509,5.74905642,0.00998771,0.12192994,0.61131032,3.21337965,0.02779003,1.70506000,0.70613509,0.95317934
-2.34417209,5.77744070,0.01018213,0.12301790,0.61942854,3.21897270,0.02864227,1.71817463,0.71673981,0.95528116
-2.33816908,5.80192168,0.01035333,0.12402084,0.62630009,3.22334447,0.02945684,1.73011680,0.72682720,0.95618542
-2.33216608,5.82274406,0.01050044,0.12495876,0.63202163,3.22672852,0.03022644,1.74073002,0.73630445,0.95606914
-2.32616308,5.84018509,0.01062283,0.12585490,0.63670453,3.22937733,0.03094401,1.74985957,0.74508591,0.95512192
-2.32016008,5.85454856,0.01072009,0.12673522,0.64047045,3.23156134,0.03160290,1.75735357,0.75309483,0.95354103
-2.31415708,5.86616081,0.01079208,0.12762767,0.64344723,3.23356895,0.03219699,1.76306499,0.76026511,0.95152652
-2.30815408,5.87536873,0.01083886,0.12856142,0.64576502,3.23570704,0.03272085,1.76685457,0.76654269,0.94927649
-2.30215108,5.88253925,0.01086073,0.12956601,0.64755294,3.23830180,0.03316994,1.76859479,0.77188684,0.94698234
-2.29614807,5.88805957,0.01085819,0.13067034,0.64893615,3.24169899,0.03354071,1.76817434,0.77627106,0.94482444
-2.29014507,5.89233742,0.01083194,0.13190171,0.65003335,3.24626315,0.03383081,1.76550315,0.77968366,0.94296782
-2.28414207,5.89580013,0.01078291,0.13328473,0.65095467,3.25237511,0.03403920,1.76051730,0.78212790,0.94155830
-2.27813907,5.89889179,0.01071220,0.13484032,0.65179987,3.26042707,0.03416628,1.75318362,0.78362161,0.94071883
-2.27213607,5.90206750,0.01062108,0.13658467,0.65265670,3.27081518,0.03421393,1.74350336,0.78419635,0.94054623
-2.26613307,5.90578430,0.01051098,0.13852837,0.65359942,3.28392902,0.03418553,1.73151468,0.78389609,0.94110831
-2.26013007,5.91048859,0.01038349,0.14067556,0.65468745,3.30013851,0.03408600,1.71729360,0.78277529,0.94244151
-2.25412706,5.91659997,0.01024030,0.14302340,0.65596394,3.31977825,0.03392165,1.70095326,0.78089665,0.94454917
-2.24812406,5.92449243,0.01008318,0.14556160,0.65745458,3.34313010,0.03370012,1.68264126,0.77832847,0.94740044
-2.24212106,5.93447353,0.00991398,0.14827230,0.65916639,3.37040489,0.03343017,1.66253542,0.77514182,0.95093005
-2.23611806,5.94676300,0.00973454,0.15113024,0.66108683,3.40172419,0.03312147,1.64083791,0.77140748,0.95503903
-2.23011506,5.96147215,0.00954673,0.15410316,0.66318322,3.43710351,0.03278439,1.61776825,0.76719310,0.95959632
-2.22411206,5.97858566,0.00935234,0.15715249,0.66540264,3.47643792,0.03242969,1.59355548,0.76256043,0.96444156
-2.21810905,5.99794741,0.00915312,0.16023441,0.66767248,3.51949142,0.03206822,1.56843008,0.75756287,0.96938876
-2.21210605,6.01925155,0.00895070,0.16330103,0.66990170,3.56589095,0.03171067,1.54261611,0.75224358,0.97423109
-2.20610305,6.04203999,0.00874659,0.16630184,0.67198287,3.61512583,0.03136723,1.51632395,0.74663407,0.97874642
-2.20010005,6.06570713,0.00854219,0.16918526,0.67379514,3.66655318,0.03104734,1.48974421,0.74075345,0.98270367
-2.19409705,6.08951196,0.00833872,0.17190029,0.67520794,3.71940929,0.03075943,1.46304303,0.73460838,0.98586963
-2.18809405,6.11259741,0.00813727,0.17439814,0.67608547,3.77282704,0.03051068,1.43635903,0.72819364,0.98801599
-2.18209105,6.13401644,0.00793879,0.17663378,0.67629170,3.82585851,0.03030681,1.40980192,0.72149348,0.98892648
-2.17608804,6.15276359,0.00774407,0.17856738,0.67569578,3.87750219,0.03015198,1.38345290,0.71448339,0.98840365
-2.17008504,6.16781079,0.00755378,0.18016552,0.67417754,3.92673362,0.03004862,1.35736647,0.70713252,0.98627514
-2.16408204,6.17814574,0.00736846,0.18140219,0.67163282,3.97253814,0.02999739,1.33157365,0.69940640,0.98239921
-2.15807904,6.18281103,0.00718856,0.18225952,0.66797840,4.01394447,0.02999714,1.30608609,0.69126995,0.97666930
-2.15207604,6.18094234,0.00701441,0.18272821,0.66315619,4.05005764,0.03004496,1.28090088,0.68269061,0.96901743
-2.14607304,6.17180399,0.00684630,0.18280769,0.65713644,4.08008994,0.03013620,1.25600561,0.67364147,0.95941647
-2.14007004,6.15482028,0.00668442,0.18250600,0.64991995,4.10338860,0.03026464,1.23138337,0.66410425,0.94788115
-2.13406703,6.12960143,0.00652893,0.18183949,0.64153894,4.11945932,0.03042259,1.20701744,0.65407199,0.93446782
-2.12806403,6.09596324,0.00637993,0.18083222,0.63205668,4.12798448,0.03060112,1.18289541,0.64355141,0.91927309
-2.12206103,6.05393966,0.00623750,0.17951525,0.62156591,4.12883572,0.03079030,1.15901252,0.63256471,0.90243138
-2.11605803,6.00378829,0.00610168,0.17792582,0.61018604,4.12208040,0.03097944,1.13537429,0.62115089,0.88411161
-2.11005503,5.94598842,0.00597250,0.17610641,0.59805946,4.10798172,0.03115744,1.11199825,0.60936638,0.86451307
-2.10405203,5.88123229,0.00584997,0.17410374,0.58534693,4.08699283,0.03131308,1.08891488,0.59728501,0.84386064
-2.09804902,5.81040974,0.00573410,0.17196772,0.57222262,4.05974496,0.03143537,1.06616784,0.58499725,0.82239958
-2.09204602,5.73458706,0.00562489,0.16975041,0.55886864,4.02703028,0.03151393,1.04381366,0.57260881,0.80038999
-2.08604302,5.65498079,0.00552235,0.16750494,0.54546974,3.98977995,0.03153931,1.02192077,0.56023842,0.77810097
-2.08004002,5.57292732,0.00542651,0.16528444,0.53220805,3.94903820,0.03150331,1.00056830,0.54801510,0.75580480
-2.07403702,5.48984921,0.00533741,0.16314088,0.51925833,3.90593316,0.03139934,0.97984449,0.53607469,0.73377102
-2.06803402,5.40721922,0.00525513,0.16112398,0.50678373,3.86164547,0.03122262,0.95984491,0.52455603,0.71226066
