energy_ev,total_up,B_p_up,B_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.61580790,0.00120036,0.00026918,0.00000000,0.00000000,0.00023546,0.00063985,0.00036161
-5.60980490,0.00152974,0.00034317,0.00000000,0.00000000,0.00030017,0.00081478,0.00046089
-5.60380190,0.00193602,0.00043441,0.00000000,0.00000000,0.00037997,0.00103051,0.00058342
-5.59779890,0.00243318,0.00054607,0.00000000,0.00000000,0.00047761,0.00129435,0.00073346
-5.59179590,0.00303671,0.00068162,0.00000000,0.00000000,0.00059615,0.00161436,0.00091573
-5.58579290,0.00376360,0.00084491,0.00000000,0.00000000,0.00073893,0.00199935,0.00113543
-5.57978989,0.00463220,0.00104009,0.00000000,0.00000000,0.00090957,0.00245875,0.00139821
-5.57378689,0.00566201,0.00127158,0.00000000,0.00000000,0.00111192,0.00300251,0.00171012
-5.56778389,0.00687345,0.00154399,0.00000000,0.00000000,0.00135002,0.00364087,0.00207752
-5.56178089,0.00828749,0.00186213,0.00000000,0.00000000,0.00162802,0.00438421,0.00250704
-5.55577789,0.00992533,0.00223082,0.00000000,0.00000000,0.00195015,0.00524273,0.00300545
-5.54977489,0.01180793,0.00265491,0.00000000,0.00000000,0.00232057,0.00622618,0.00357961
-5.54377189,0.01395558,0.00313910,0.00000000,0.00000000,0.00274335,0.00734354,0.00423631
-5.53776888,0.01638748,0.00368790,0.00000000,0.00000000,0.00322239,0.00860267,0.00498221
-5.53176588,0.01912132,0.00430555,0.00000000,0.00000000,0.00376129,0.01000999,0.00582376
-5.52576288,0.02217296,0.00499593,0.00000000,0.00000000,0.00436335,0.01157019,0.00676714
-5.51975988,0.02555624,0.00576255,0.00000000,0.00000000,0.00503151,0.01328595,0.00781826
-5.51375688,0.02928289,0.00660854,0.00000000,0.00000000,0.00576834,0.01515774,0.00898283
-5.50775388,0.03336268,0.00753671,0.00000000,0.00000000,0.00657610,0.01718373,0.01026642
-5.50175088,0.03780376,0.00854963,0.00000000,0.00000000,0.00745680,0.01935976,0.01167463
-5.49574787,0.04261322,0.00964975,0.00000000,0.00000000,0.00841230,0.02167951,0.01321339
-5.48974487,0.04779789,0.01083964,0.00000000,0.00000000,0.00944452,0.02413472,0.01488919
-5.48374187,0.05336533,0.01212219,0.00000000,0.00000000,0.01055562,0.02671557,0.01670947
-5.47773887,0.05932504,0.01350093,0.00000000,0.00000000,0.01174820,0.02941121,0.01868304
-5.47173587,0.06568971,0.01498024,0.00000000,0.00000000,0.01302564,0.03221037,0.02082043
-5.46573287,0.07247655,0.01656574,0.00000000,0.00000000,0.01439229,0.03510207,0.02313433
-5.45972986,0.07970844,0.01826446,0.00000000,0.00000000,0.01585370,0.03807629,0.02563990
-5.45372686,0.08741501,0.02008512,0.00000000,0.00000000,0.01741687,0.04112480,0.02835500
-5.44772386,0.09563323,0.02203822,0.00000000,0.00000000,0.01909029,0.04424173,0.03130026
-5.44172086,0.10440765,0.02413601,0.00000000,0.00000000,0.02088404,0.04742416,0.03449896
-5.43571786,0.11378993,0.02639241,0.00000000,0.00000000,0.02280962,0.05067248,0.03797670
-5.42971486,0.12383777,0.02882260,0.00000000,0.00000000,0.02487971,0.05399052,0.04176075
-5.42371186,0.13461298,0.03144260,0.00000000,0.00000001,0.02710781,0.05738546,0.04587912
-5.41770885,0.14617875,0.03426850,0.00000000,0.00000001,0.02950761,0.06086736,0.05035940
-5.41170585,0.15859618,0.03731559,0.00000000,0.00000001,0.03209230,0.06444842,0.05522718
-5.40570285,0.17192003,0.04059728,0.00000000,0.00000002,0.03487370,0.06814198,0.06050438
-5.39969985,0.18619393,0.04412394,0.00000000,0.00000003,0.03786125,0.07196115,0.06620725
-5.39369685,0.20144522,0.04790154,0.00000000,0.00000004,0.04106101,0.07591731,0.07234433
-5.38769385,0.21767966,0.05193040,0.00000000,0.00000006,0.04447456,0.08001840,0.07891438
-5.38169085,0.23487633,0.05620392,0.00000000,0.00000008,0.04809803,0.08426721,0.08590446
-5.37568784,0.25298310,0.06070746,0.00000000,0.00000011,0.05192119,0.08865967,0.09328812
-5.36968484,0.27191296,0.06541739,0.00000000,0.00000016,0.05592678,0.09318335,0.10102413
-5.36368184,0.29154150,0.07030056,0.00000000,0.00000023,0.06009006,0.09781624,0.10905556
-5.35767884,0.31170608,0.07531401,0.00000000,0.00000033,0.06437873,0.10252591,0.11730954
-5.35167584,0.33220666,0.08040521,0.00000000,0.00000046,0.06875323,0.10726915,0.12569770
-5.34567284,0.35280861,0.08551274,0.00000000,0.00000064,0.07316740,0.11199224,0.13411740
-5.33966983,0.37324768,0.09056747,0.00000000,0.00000089,0.07756959,0.11663172,0.14245374
-5.33366683,0.39323682,0.09549427,0.00000000,0.00000122,0.08190426,0.12111589,0.15058232
-5.32766383,0.41247498,0.10021411,0.00000000,0.00000167,0.08611382,0.12536684,0.15837283
-5.32166083,0.43065752,0.10464666,0.00000000,0.00000228,0.09014092,0.12930300,0.16569311
-5.31565783,0.44748775,0.10871307,0.00000000,0.00000308,0.09393084,0.13284223,0.17241386
-5.30965483,0.46268933,0.11233908,0.00000000,0.00000414,0.09743416,0.13590512,0.17841348
-5.30365183,0.47601885,0.11545807,0.00000000,0.00000553,0.10060930,0.13841855,0.18358316
-5.29764882,0.48727801,0.11801419,0.00000000,0.00000734,0.10342498,0.14031919,0.18783180
-5.29164582,0.49632488,0.11996514,0.00000000,0.00000968,0.10586248,0.14155693,0.19109053
-5.28564282,0.50308364,0.12128468,0.00000000,0.00001268,0.10791742,0.14209792,0.19331682
-5.27963982,0.50755221,0.12196470,0.00000000,0.00001651,0.10960110,0.14192720,0.19449768
-5.27363682,0.50980741,0.12201667,0.00000000,0.00002135,0.11094128,0.14105067,0.19465207
-5.26763382,0.51000737,0.12147242,0.00000000,0.00002744,0.11198219,0.13949646,0.19383222
-5.26163082,0.50839082,0.12038433,0.00000000,0.00003503,0.11278399,0.13731542,0.19212386
-5.25562781,0.50527339,0.11882469,0.00000000,0.00004443,0.11342143,0.13458090,0.18964527
-5.24962481,0.50104089,0.11688441,0.00000000,0.00005597,0.11398184,0.13138766,0.18654521
-5.24362181,0.49613976,0.11467102,0.00000000,0.00007004,0.11456259,0.12785010,0.18299981
-5.23761881,0.49106509,0.11230613,0.00000000,0.00008708,0.11526796,0.12409965,0.17920840
-5.23161581,0.48634658,0.10992232,0.00000000,0.00010753,0.11620564,0.12028172,0.17538857
-5.22561281,0.48253292,0.10765959,0.00000000,0.00013190,0.11748294,0.11655194,0.17177055
-5.21960980,0.48017518,0.10566156,0.00000000,0.00016071,0.11920292,0.11307219,0.16859094
-5.21360680,0.47980972,0.10407144,0.00000000,0.00019450,0.12146052,0.11000620,0.16608630
-5.20760380,0.48194123,0.10302795,0.00000000,0.00023382,0.12433892,0.10751507,0.16448640
-5.20160080,0.48702642,0.10266120,0.00000000,0.00027919,0.12790616,0.10575281,0.16400756
-5.19559780,0.49545881,0.10308880,0.00000000,0.00033112,0.13221225,0.10486181,0.16484623
-5.18959480,0.50755518,0.10441218,0.00000000,0.00039008,0.13728689,0.10496868,0.16717280
-5.18359180,0.52354392,0.10671321,0.00000000,0.00045645,0.14313780,0.10618026,0.17112599
-5.17758879,0.54355580,0.11005126,0.00000000,0.00053054,0.14974972,0.10858007,0.17680784
-5.17158579,0.56761726,0.11446078,0.00000000,0.00061252,0.15708427,0.11222527,0.18427951
-5.16558279,0.59564647,0.11994942,0.00000000,0.00070246,0.16508054,0.11714417,0.19355797
-5.15957979,0.62745242,0.12649677,0.00000000,0.00080026,0.17365634,0.12333440,0.20461365
-5.15357679,0.66273699,0.13405383,0.00000000,0.00090565,0.18271034,0.13076183,0.21736933
-5.14757379,0.70110009,0.14254321,0.00000000,0.00101819,0.19212476,0.13936033,0.23170018
-5.14157079,0.74204785,0.15186010,0.00000000,0.00113723,0.20176864,0.14903232,0.24743514
-5.13556778,0.78500375,0.16187404,0.00000000,0.00126197,0.21150169,0.15965037,0.26435963
-5.12956478,0.82932244,0.17243151,0.00000000,0.00139140,0.22117846,0.17105958,0.28221964
-5.12356178,0.87430609,0.18335926,0.00000000,0.00152438,0.23065277,0.18308096,0.30072719
-5.11755878,0.91922275,0.19446845,0.00000000,0.00165958,0.23978233,0.19551565,0.31956702
-5.11155578,0.96332645,0.20555931,0.00000000,0.00179561,0.24843326,0.20814997,0.33840440
-5.10555278,1.00587822,0.21642641,0.00000000,0.00193095,0.25648454,0.22076104,0.35689389
-5.09954977,1.04616759,0.22686428,0.00000000,0.00206407,0.26383206,0.23312292,0.37468879
-5.09354677,1.08353380,0.23667320,0.00000000,0.00219343,0.27039226,0.24501310,0.39145095
-5.08754377,1.11738581,0.24566502,0.00000000,0.00231752,0.27610514,0.25621896,0.40686062
-5.08154077,1.14722056,0.25366870,0.00000000,0.00243493,0.28093651,0.26654404,0.42062599
-5.07553777,1.17263848,0.26053548,0.00000000,0.00254435,0.28487942,0.27581392,0.43249199
-5.06953477,1.19335576,0.26614331,0.00000000,0.00264464,0.28795461,0.28388140,0.44224803
-5.06353177,1.20921272,0.27040054,0.00000000,0.00273480,0.29021000,0.29063070,0.44973438
-5.05752876,1.22017783,0.27324852,0.00000000,0.00281408,0.29171915,0.29598066,0.45484683
-5.05152576,1.22634730,0.27466317,0.00000000,0.00288188,0.29257871,0.29988674,0.45753955
-5.04552276,1.22794000,0.27465534,0.00000000,0.00293783,0.29290507,0.30234160,0.45782590
-5.03951976,1.22528822,0.27327002,0.00000000,0.00298176,0.29283009,0.30337461,0.45577734
-5.03351676,1.21882450,0.27058446,0.00000000,0.00301368,0.29249637,0.30304997,0.45152043
-5.02751376,1.20906525,0.26670526,0.00000000,0.00303373,0.29205199,0.30146384,0.44523204
-5.02151076,1.19659211,0.26176468,0.00000000,0.00304223,0.29164522,0.29874057,0.43713324
-5.01550775,1.18203182,0.25591624,0.00000000,0.00303955,0.29141925,0.29502825,0.42748199
-5.00950475,1.16603580,0.24932999,0.00000000,0.00302618,0.29150729,0.29049380,0.41656511
-5.00350175,1.14926039,0.24218753,0.00000000,0.00300262,0.29202838,0.28531804,0.40468992
-4.99749875,1.13234875,0.23467712,0.00000000,0.00296943,0.29308393,0.27969068,0.39217585
-4.99149575,1.11591518,0.22698903,0.00000000,0.00292714,0.29475535,0.27380574,0.37934651
-4.98549275,1.10053264,0.21931130,0.00000000,0.00287627,0.29710284,0.26785746,0.36652239
-4.97948974,1.08672372,0.21182611,0.00000000,0.00281736,0.30016532,0.26203682,0.35401443
-4.97348674,1.07495536,0.20470670,0.00000000,0.00275088,0.30396166,0.25652869,0.34211866
-4.96748374,1.06563707,0.19811508,0.00000000,0.00267731,0.30849283,0.25150981,0.33111195
-4.96148074,1.05912243,0.19220024,0.00000000,0.00259714,0.31374514,0.24714725,0.32124876
-4.95547774,1.05571307,0.18709709,0.00000000,0.00251084,0.31969402,0.24359757,0.31275891
-4.94947474,1.05566460,0.18292574,0.00000000,0.00241891,0.32630832,0.24100623,0.30584606
-4.94347174,1.05919351,0.17979126,0.00000000,0.00232189,0.33355462,0.23950736,0.30068690
-4.93746873,1.06648402,0.17778357,0.00000000,0.00222035,0.34140134,0.23922351,0.29743063
-4.93146573,1.07769426,0.17697747,0.00000000,0.00211495,0.34982230,0.24026536,0.29619873
-4.92546273,1.09296076,0.17743265,0.00000000,0.00200637,0.35879946,0.24273119,0.29708459
-4.91945973,1.11240088,0.17919356,0.00000000,0.00189539,0.36832467,0.24670603,0.30015320
-4.91345673,1.13611260,0.18228914,0.00000000,0.00178284,0.37840018,0.25226046,0.30544048
-4.90745373,1.16417174,0.18673238,0.00000000,0.00166958,0.38903794,0.25944902,0.31295256
-4.90145073,1.19662651,0.19251970,0.00000000,0.00155656,0.40025774,0.26830840,0.32266479
-4.89544772,1.23349006,0.19963024,0.00000000,0.00144472,0.41208416,0.27885534,0.33452081
-4.88944472,1.27473135,0.20802520,0.00000000,0.00133502,0.42454273,0.29108453,0.34843176
-4.88344172,1.32026526,0.21764721,0.00000000,0.00122842,0.43765538,0.30496658,0.36427578
-4.87743872,1.36994276,0.22841998,0.00000000,0.00112588,0.45143562,0.32044634,0.38189811
-4.87143572,1.42354208,0.24024828,0.00000000,0.00102830,0.46588375,0.33744166,0.40111187
-4.86543272,1.48076171,0.25301845,0.00000000,0.00093657,0.48098240,0.35584269,0.42169975
-4.85942971,1.54121605,0.26659929,0.00000000,0.00085155,0.49669275,0.37551210,0.44341679
-4.85342671,1.60443421,0.28084372,0.00000000,0.00077404,0.51295175,0.39628591,0.46599404
-4.84742371,1.66986260,0.29559092,0.00000000,0.00070486,0.52967045,0.41797537,0.48914343
-4.84142071,1.73687113,0.31066906,0.00000000,0.00064480,0.54673371,0.44036961,0.51256347
-4.83541771,1.80476326,0.32589858,0.00000000,0.00059468,0.56400117,0.46323900,0.53594569
-4.82941471,1.87278941,0.34109578,0.00000000,0.00055540,0.58130969,0.48633933,0.55898164
-4.82341171,1.94016323,0.35607672,0.00000000,0.00052791,0.59847689,0.50941636,0.58137008
-4.81740870,2.00608004,0.37066122,0.00000000,0.00051330,0.61530585,0.53221083,0.60282409
-4.81140570,2.06973666,0.38467676,0.00000000,0.00051283,0.63159062,0.55446357,0.62307780
-4.80540270,2.13035173,0.39796218,0.00000000,0.00052795,0.64712226,0.57592062,0.64189234
-4.79939970,2.18718563,0.41037102,0.00000000,0.00056035,0.66169530,0.59633816,0.65906087
-4.79339670,2.23955921,0.42177434,0.00000000,0.00061199,0.67511409,0.61548712,0.67441240
-4.78739370,2.28687061,0.43206295,0.00000000,0.00068508,0.68719899,0.63315725,0.68781431
-4.78139070,2.32860958,0.44114897,0.00000000,0.00078216,0.69779204,0.64916078,0.69917337
-4.77538769,2.36436888,0.44896673,0.00000000,0.00090602,0.70676201,0.66333530,0.70843553
-4.76938469,2.39385241,0.45547302,0.00000000,0.00105974,0.71400858,0.67554616,0.71558431
-4.76338169,2.41688005,0.46064657,0.00000000,0.00124660,0.71946554,0.68568816,0.72063810
-4.75737869,2.43338924,0.46448714,0.00000000,0.00147006,0.72310309,0.69368659,0.72364653
-4.75137569,2.44343335,0.46701396,0.00000000,0.00173368,0.72492896,0.69949779,0.72468617
-4.74537269,2.44717712,0.46826386,0.00000000,0.00204099,0.72498861,0.70310902,0.72385579
-4.73936968,2.44488950,0.46828904,0.00000000,0.00239542,0.72336436,0.70453800,0.72127146
-4.73336668,2.43693426,0.46715468,0.00000000,0.00280012,0.72017360,0.70383177,0.71706175
-4.72736368,2.42375859,0.46493641,0.00000000,0.00325786,0.71556610,0.70106527,0.71136312
-4.72136068,2.40588035,0.46171773,0.00000000,0.00377086,0.70972060,0.69633939,0.70431587
-4.71535768,2.38387405,0.45758752,0.00000000,0.00434065,0.70284067,0.68977868,0.69606050
-4.70935468,2.35835623,0.45263757,0.00000000,0.00496790,0.69515014,0.68152864,0.68673480
-4.70335168,2.32997051,0.44696029,0.00000000,0.00565232,0.68688805,0.67175270,0.67647155
-4.69734867,2.29937284,0.44064665,0.00000000,0.00639257,0.67830344,0.66062892,0.66539681
-4.69134567,2.26721725,0.43378433,0.00000000,0.00718614,0.66965010,0.64834636,0.65362887
-4.68534267,2.23414272,0.42645610,0.00000000,0.00802937,0.66118145,0.63510148,0.64127773
-4.67933967,2.20076157,0.41873858,0.00000000,0.00891744,0.65314583,0.62109430,0.62844505
-4.67333667,2.16764970,0.41070133,0.00000000,0.00984447,0.64578224,0.60652478,0.61522452
-4.66733367,2.13533924,0.40240631,0.00000000,0.01080361,0.63931687,0.59158935,0.60170259
-4.66133067,2.10431382,0.39390779,0.00000000,0.01178728,0.63396046,0.57647778,0.58795954
-4.65532766,2.07500669,0.38525261,0.00000000,0.01278734,0.62990660,0.56137045,0.57407082
-4.64932466,2.04780173,0.37648098,0.00000000,0.01379544,0.62733109,0.54643631,0.56010854
-4.64332166,2.02303731,0.36762754,0.00000000,0.01480328,0.62639221,0.53183136,0.54614324
-4.63731866,2.00101268,0.35872297,0.00000000,0.01580298,0.62723196,0.51769781,0.53224571
-4.63131566,1.98199631,0.34979571,0.00000000,0.01678741,0.62997793,0.50416399,0.51848896
-4.62531266,1.96623568,0.34087407,0.00000000,0.01775052,0.63474576,0.49134475,0.50495010
-4.61930965,1.95396761,0.33198829,0.00000000,0.01868760,0.64164166,0.47934245,0.49171218
-4.61330665,1.94542810,0.32317269,0.00000000,0.01959555,0.65076485,0.46824831,0.47886578
-4.60730365,1.94086092,0.31446761,0.00000000,0.02047302,0.66220941,0.45814388,0.46651032
-4.60130065,1.94052365,0.30592107,0.00000000,0.02132049,0.67606528,0.44910259,0.45475484
-4.59529765,1.94469064,0.29758997,0.00000000,0.02214024,0.69241796,0.44119106,0.44371828
-4.58929465,1.95365175,0.28954083,0.00000000,0.02293623,0.71134680,0.43447008,0.43352903
-4.58329165,1.96770674,0.28184981,0.00000000,0.02371384,0.73292154,0.42899499,0.42432375
-4.57728864,1.98715486,0.27460217,0.00000000,0.02447956,0.75719718,0.42481546,0.41624536
-4.57128564,2.01227983,0.26789096,0.00000000,0.02524055,0.78420719,0.42197456,0.40944024
-4.56528264,2.04333073,0.26181508,0.00000000,0.02600417,0.81395525,0.42050711,0.40405466
-4.55927964,2.08049950,0.25647682,0.00000000,0.02677742,0.84640597,0.42043743,0.40023055
-4.55327664,2.12389638,0.25197882,0.00000000,0.02756640,0.88147496,0.42177654,0.39810080
-4.54727364,2.17352447,0.24842082,0.00000000,0.02837580,0.91901897,0.42451908,0.39778420
-4.54127064,2.22925519,0.24589615,0.00000000,0.02920834,0.95882664,0.42864009,0.39938031
-4.53526763,2.29080620,0.24448822,0.00000000,0.03006440,1.00061072,0.43409200,0.40296454
-4.52926463,2.35772360,0.24426731,0.00000000,0.03094169,1.04400238,0.44080200,0.40858361
-4.52326163,2.42936975,0.24528750,0.00000000,0.03183504,1.08854828,0.44867013,0.41625172
-4.51725863,2.50491833,0.24758431,0.00000000,0.03273636,1.13371098,0.45756829,0.42594765
-4.51125563,2.58335738,0.25117274,0.00000000,0.03363472,1.17887315,0.46734033,0.43761292
-4.50525263,2.66350119,0.25604619,0.00000000,0.03451661,1.22334577,0.47780340,0.45115130
-4.49924962,2.74401091,0.26217593,0.00000000,0.03536634,1.26638039,0.48875054,0.46642950
-4.49324662,2.82342387,0.26951144,0.00000000,0.03616653,1.30718524,0.49995466,0.48327931
-4.48724362,2.90019045,0.27798139,0.00000000,0.03689880,1.34494483,0.51117352,0.50150105
-4.48124062,2.97271753,0.28749526,0.00000000,0.03754442,1.37884242,0.52215588,0.52086805
-4.47523762,3.03941654,0.29794549,0.00000000,0.03808514,1.40808446,0.53264831,0.54113224
-4.46923462,3.09875433,0.30921005,0.00000000,0.03850396,1.43192612,0.54240252,0.56203038
-4.46323162,3.14930451,0.32115531,0.00000000,0.03878582,1.44969689,0.55118281,0.58329087
-4.45722861,3.18979695,0.33363901,0.00000000,0.03891841,1.46082494,0.55877340,0.60464060
-4.45122561,3.21916323,0.34651325,0.00000000,0.03889268,1.46485934,0.56498508,0.62581174
-4.44522261,3.23657588,0.35962737,0.00000000,0.03870339,1.46148903,0.56966118,0.64654810
-4.43921961,3.24147946,0.37283061,0.00000000,0.03834940,1.45055757,0.57268224,0.66661077
-4.43321661,3.23361226,0.38597442,0.00000000,0.03783390,1.43207307,0.57396947,0.68578280
-4.42721361,3.21301735,0.39891445,0.00000000,0.03716441,1.40621272,0.57348660,0.70387291
-4.42121061,3.18004266,0.41151208,0.00000000,0.03635264,1.37332166,0.57124017,0.72071781
-4.41520760,3.13533010,0.42363562,0.00000000,0.03541416,1.33390625,0.56727830,0.73618342
-4.40920460,3.07979416,0.43516105,0.00000000,0.03436800,1.28862193,0.56168783,0.75016481
-4.40320160,3.01459121,0.44597248,0.00000000,0.03323605,1.23825623,0.55459028,0.76258497
-4.39719860,2.94108087,0.45596232,0.00000000,0.03204241,1.18370756,0.54613654,0.77339268
-4.39119560,2.86078110,0.46503132,0.00000000,0.03081270,1.12596066,0.53650076,0.78255948
-4.38519260,2.77531930,0.47308842,0.00000000,0.02957330,1.06605977,0.52587367,0.79007623
-4.37918959,2.68638117,0.48005070,0.00000000,0.02835057,1.00508030,0.51445562,0.79594925
-4.37318659,2.59565971,0.48584335,0.00000000,0.02717019,0.94410037,0.50244966,0.80019648
-4.36718359,2.50480612,0.49039983,0.00000000,0.02605651,0.88417289,0.49005495,0.80284383
-4.36118059,2.41538449,0.49366218,0.00000000,0.02503193,0.82629921,0.47746079,0.80392193
-4.35517759,2.32883162,0.49558170,0.00000000,0.02411646,0.77140522,0.46484135,0.80346351
-4.34917459,2.24642330,0.49611968,0.00000000,0.02332734,0.72032023,0.45235144,0.80150149
-4.34317159,2.16924753,0.49524857,0.00000000,0.02267879,0.67375941,0.44012328,0.79806778
-4.33716858,2.09818537,0.49295311,0.00000000,0.02218184,0.63230990,0.42826432,0.79319300
-4.33116558,2.03389924,0.48923174,0.00000000,0.02184431,0.59642085,0.41685621,0.78690681
-4.32516258,1.97682853,0.48409786,0.00000000,0.02167082,0.56639731,0.40595465,0.77923895
-4.31915958,1.92719191,0.47758101,0.00000000,0.02166291,0.54239808,0.39559031,0.77022072
-4.31315658,1.88499569,0.46972787,0.00000000,0.02181924,0.52443709,0.38577040,0.75988681
-4.30715358,1.85004731,0.46060277,0.00000000,0.02213571,0.51238826,0.37648091,0.74827719
