energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.73586793,3.75492146,0.01687051,0.58671347,0.14137627,2.81569067,1.91253522,1.14876346,0.00000000
-5.72986493,3.58310730,0.01506324,0.59197748,0.12634192,2.75383245,1.81704258,1.06089855,0.00000000
-5.72386193,3.42455730,0.01336894,0.59832877,0.11228570,2.70077136,1.72860053,0.97815288,0.00000000
-5.71785893,3.27991976,0.01179417,0.60553609,0.09925493,2.65717338,1.64737143,0.90123894,0.00000000
-5.71185593,3.14945692,0.01034273,0.61331481,0.08727636,2.62337936,1.57332564,0.83073888,0.00000000
-5.70585293,3.03305943,0.00901589,0.62133601,0.07635746,2.59940040,1.50625675,0.76709615,0.00000000
-5.69984992,2.93027447,0.00781273,0.62923789,0.06648831,2.58492537,1.44580317,0.71061127,0.00000000
-5.69384692,2.84034573,0.00673040,0.63663895,0.05764387,2.57934001,1.39147508,0.66144183,0.00000000
-5.68784392,2.76226355,0.00576446,0.64315241,0.04978665,2.58175613,1.34268561,0.61960640,0.00000000
-5.68184092,2.69482291,0.00490926,0.64840118,0.04286950,2.59104947,1.29878490,0.58499234,0.00000000
-5.67583792,2.63668669,0.00415820,0.65203269,0.03683846,2.60590436,1.25909564,0.55736710,0.00000000
-5.66983492,2.58645178,0.00350409,0.65373298,0.03163565,2.62486323,1.22294884,0.53639262,0.00000000
-5.66383192,2.54271566,0.00293940,0.65323933,0.02720197,2.64637920,1.18971834,0.52164248,0.00000000
-5.65782891,2.50414095,0.00245651,0.65035096,0.02347963,2.66886979,1.15885312,0.51262136,0.00000000
-5.65182591,2.46951620,0.00204798,0.64493735,0.02041439,2.69077009,1.12990627,0.50878621,0.00000000
-5.64582291,2.43781100,0.00170664,0.63694391,0.01795757,2.71058395,1.10255983,0.50956875,0.00000000
-5.63981991,2.40822415,0.00142582,0.62639486,0.01606767,2.72693177,1.07664509,0.51439861,0.00000000
-5.63381691,2.38022392,0.00119945,0.61339325,0.01471172,2.73859390,1.05215783,0.52272655,0.00000000
-5.62781391,2.35357950,0.00102209,0.59811829,0.01386623,2.74454860,1.02926840,0.53404719,0.00000000
-5.62181091,2.32838345,0.00088905,0.58082032,0.01351789,2.74400392,1.00832674,0.54792047,0.00000000
-5.61580790,2.30506476,0.00079637,0.56181359,0.01366389,2.73642276,0.98986230,0.56399127,0.00000000
-5.60980490,2.28439256,0.00074086,0.54146738,0.01431195,2.72154078,0.97457928,0.58200643,0.00000000
-5.60380190,2.26747047,0.00072003,0.52019590,0.01548003,2.69937659,0.96334734,0.60182851,0.00000000
-5.59779890,2.25572186,0.00073213,0.49844739,0.01719577,2.67023408,0.95718815,0.62344566,0.00000000
-5.59179590,2.25086606,0.00077600,0.47669280,0.01949562,2.63469671,0.95725808,0.64697709,0.00000000
-5.58579290,2.25488601,0.00085110,0.45541460,0.02242366,2.59361364,0.96482724,0.67267361,0.00000000
-5.57978989,2.26998734,0.00095734,0.43509587,0.02603020,2.54807796,0.98125522,0.70091291,0.00000000
-5.57378689,2.29854964,0.00109507,0.41621008,0.03036998,2.49939730,1.00796363,0.73218950,0.00000000
-5.56778389,2.34307011,0.00126491,0.39921165,0.03550028,2.44905727,1.04640582,0.76709932,0.00000000
-5.56178089,2.40610058,0.00146769,0.38452748,0.04147861,2.39867868,1.09803385,0.80631920,0.00000000
-5.55577789,2.49017854,0.00170431,0.37254945,0.04836029,2.34996935,1.16426324,0.85058168,0.00000000
-5.54977489,2.59775355,0.00197563,0.36362794,0.05619583,2.30467198,1.24643567,0.90064589,0.00000000
-5.54377189,2.73111033,0.00228237,0.35806633,0.06502817,2.26450947,1.34578030,0.95726528,0.00000000
-5.53776888,2.89229034,0.00262495,0.35611636,0.07488992,2.23112926,1.46337428,1.02115335,0.00000000
-5.53176588,3.08301372,0.00300345,0.35797439,0.08580056,2.20604879,1.60010331,1.09294854,0.00000000
-5.52576288,3.30460393,0.00341744,0.36377837,0.09776384,2.19060360,1.75662314,1.17317959,0.00000000
-5.51975988,3.55791749,0.00386595,0.37360557,0.11076536,2.18590017,1.93332310,1.26223267,0.00000000
-5.51375688,3.84328117,0.00434735,0.38747093,0.12477054,2.19277512,2.13029297,1.36032173,0.00000000
-5.50775388,4.16043936,0.00485936,0.40532613,0.13972295,2.21176247,2.34729434,1.46746331,0.00000000
-5.50175088,4.50851384,0.00539898,0.42705929,0.15554328,2.24307006,2.58373780,1.58345693,0.00000000
-5.49574787,4.88597822,0.00596253,0.45249533,0.17212890,2.28656636,2.83866736,1.70787209,0.00000000
-5.48974487,5.29064895,0.00654564,0.48139712,0.18935414,2.34177809,3.11075309,1.84004275,0.00000000
-5.48374187,5.71969424,0.00714338,0.51346741,0.20707131,2.40789894,3.39829320,1.97906962,0.00000000
-5.47773887,6.16966193,0.00775027,0.54835162,0.22511258,2.48380922,3.69922617,2.12383071,0.00000000
-5.47173587,6.63652651,0.00836047,0.58564151,0.24329254,2.56810562,4.01115369,2.27299989,0.00000000
-5.46573287,7.11575506,0.00896791,0.62487985,0.26141154,2.65914032,4.33137437,2.42507320,0.00000000
-5.45972986,7.60239114,0.00956643,0.66556612,0.27925973,2.75506785,4.65692817,2.57840226,0.00000000
-5.45372686,8.09115480,0.01014999,0.70716316,0.29662157,2.85389821,4.98465097,2.73123376,0.00000000
-5.44772386,8.57655657,0.01071285,0.74910492,0.31328082,2.95355436,5.31123821,2.88175378,0.00000000
-5.44172086,9.05302233,0.01124976,0.79080507,0.32902574,3.05193200,5.63331613,3.02813579,0.00000000
-5.43571786,9.51502565,0.01175615,0.83166660,0.34365440,3.14695969,5.94751897,3.16859037,0.00000000
-5.42971486,9.95722366,0.01222830,0.87109208,0.35697983,3.23665725,6.25056978,3.30141531,0.00000000
-5.42371186,10.37459218,0.01266345,0.90849461,0.36883489,3.31919045,6.53936236,3.42504415,0.00000000
-5.41770885,10.76255560,0.01305996,0.94330910,0.37907665,3.39292025,6.81104172,3.53809146,0.00000000
-5.41170585,11.11710712,0.01341734,0.97500370,0.38759007,3.45644504,7.06308010,3.63939324,0.00000000
-5.40570285,11.43491485,0.01373630,1.00309118,0.39429091,3.50863460,7.29334571,3.72804094,0.00000000
-5.39969985,11.71340969,0.01401871,1.02713969,0.39912768,3.54865475,7.50016131,3.80340762,0.00000000
-5.39369685,11.95085146,0.01426756,1.04678292,0.40208267,3.57598212,7.68235020,3.86516536,0.00000000
-5.38769385,12.14637016,0.01448680,1.06172895,0.40317184,3.59040872,7.83926714,3.91329294,0.00000000
-5.38169085,12.29998017,0.01468120,1.07176771,0.40244373,3.59203637,7.97081257,3.94807350,0.00000000
-5.37568784,12.41256619,0.01485617,1.07677661,0.39997748,3.58126137,8.07742894,3.97008197,0.00000000
-5.36968484,12.48584061,0.01501745,1.07672400,0.39587977,3.55875026,8.16007839,3.98016265,0.00000000
-5.36368184,12.52227314,0.01517093,1.07167040,0.39028122,3.52540754,8.22020230,3.97939751,0.00000000
-5.35767884,12.52499482,0.01532231,1.06176714,0.38333197,3.48233680,8.25966338,3.96906638,0.00000000
-5.35167584,12.49767929,0.01547686,1.04725250,0.37519696,3.43079665,8.28067227,3.95060033,0.00000000
-5.34567284,12.44440564,0.01563916,1.02844527,0.36605090,3.37215321,8.28570101,3.92552988,0.00000000
-5.33966983,12.36950762,0.01581285,1.00573596,0.35607318,3.30783082,8.27738657,3.89543006,0.00000000
-5.33366683,12.27741503,0.01600043,0.97957581,0.34544294,3.23926286,8.25842812,3.86186425,0.00000000
-5.32766383,12.17249323,0.01620311,0.95046399,0.33433435,3.16784436,8.23148198,3.82632899,0.00000000
-5.32166083,12.05888720,0.01642072,0.91893342,0.32291245,3.09488812,8.19905864,3.79020186,0.00000000
-5.31565783,11.94037626,0.01665168,0.88553570,0.31132950,3.02158572,8.16342600,3.75469437,0.00000000
-5.30965483,11.82024521,0.01689305,0.85082569,0.29972206,2.94897487,8.12652282,3.72081175,0.00000000
-5.30365183,11.70117716,0.01714060,0.81534634,0.28820877,2.87791387,8.08988622,3.68932104,0.00000000
-5.29764882,11.58517212,0.01738902,0.77961424,0.27688898,2.80906403,8.05459603,3.66072870,0.00000000
-5.29164582,11.47349459,0.01763218,0.74410660,0.26584215,2.74288043,8.02123857,3.63526854,0.00000000
-5.28564282,11.36665194,0.01786338,0.70924996,0.25512803,2.67961089,7.98989137,3.61290032,0.00000000
-5.27963982,11.26440432,0.01807571,0.67541105,0.24478754,2.61930299,7.96012934,3.59331879,0.00000000
-5.27363682,11.16580511,0.01826247,0.64289021,0.23484434,2.56181852,7.93105224,3.57597294,0.00000000
-5.26763382,11.06927005,0.01841750,0.61191737,0.22530691,2.50685444,7.90133222,3.56009434,0.00000000
-5.26163082,10.97267177,0.01853562,0.58265078,0.21617109,2.45396928,7.86927954,3.54473336,0.00000000
-5.25562781,10.87345567,0.01861304,0.55517842,0.20742294,2.40261372,7.83292354,3.52880196,0.00000000
-5.24962481,10.76877200,0.01864765,0.52952172,0.19904181,2.35216397,7.79010577,3.51112104,0.00000000
-5.24362181,10.65561883,0.01863946,0.50564168,0.19100345,2.30195659,7.73858144,3.49047075,0.00000000
-5.23761881,10.53099004,0.01859076,0.48344665,0.18328310,2.25132325,7.67612508,3.46564174,0.00000000
-5.23161581,10.39202249,0.01850640,0.46280162,0.17585841,2.19962423,7.60063642,3.43548545,0.00000000
-5.22561281,10.23613681,0.01839386,0.44353845,0.16871207,2.14627939,7.51024238,3.39896178,0.00000000
-5.21960980,10.06116642,0.01826337,0.42546655,0.16183409,2.09079556,7.40339124,3.35518241,0.00000000
-5.21360680,9.86547029,0.01812780,0.40838358,0.15522364,2.03278959,7.27893557,3.30344828,0.00000000
-5.20760380,9.64802548,0.01800257,0.39208576,0.14889038,1.97200639,7.13620095,3.24328031,0.00000000
-5.20160080,9.40849632,0.01790541,0.37637732,0.14285527,1.90833153,6.97503793,3.17444204,0.00000000
-5.19559780,9.14727820,0.01785607,0.36107877,0.13715077,1.84179827,6.79585543,3.09695401,0.00000000
-5.18959480,8.86551475,0.01787591,0.34603379,0.13182053,1.77258908,6.59963457,3.01109920,0.00000000
-5.18359180,8.56508819,0.01798746,0.33111453,0.12691855,1.70103177,6.38792234,2.91741976,0.00000000
-5.17758879,8.24858361,0.01821385,0.31622515,0.12250773,1.62759082,6.16280559,2.81670514,0.00000000
-5.17158579,7.91922871,0.01857826,0.30130368,0.11865811,1.55285422,5.92686610,2.70997225,0.00000000
-5.16558279,7.58081142,0.01910325,0.28632225,0.11544460,1.47751675,5.68311838,2.59843847,0.00000000
-5.15957979,7.23757847,0.01981016,0.27128576,0.11294449,1.40236015,5.43493244,2.48348845,0.00000000
-5.15357679,6.89411842,0.02071838,0.25622914,0.11123471,1.32823117,5.18594387,2.36663589,0.00000000
-5.14757379,6.55523331,0.02184475,0.24121364,0.11038892,1.25601824,4.93995451,2.24948168,0.00000000
-5.14157079,6.22580310,0.02320289,0.22632207,0.11047467,1.18662740,4.70082669,2.13366984,0.00000000
-5.13556778,5.91064742,0.02480261,0.21165362,0.11155052,1.12095835,4.47237466,2.02084254,0.00000000
-5.12956478,5.61438897,0.02664942,0.19731826,0.11366335,1.05988122,4.25825649,1.91259582,0.00000000
-5.12356178,5.34132277,0.02874403,0.18343107,0.11684586,1.00421457,4.06186994,1.81043726,0.00000000
-5.11755878,5.09529537,0.03108204,0.17010688,0.12111446,0.95470515,3.88625544,1.71574692,0.00000000
-5.11155578,4.87959737,0.03365369,0.15745519,0.12646738,0.91200970,3.73400926,1.62974257,0.00000000
-5.10555278,4.69687239,0.03644374,0.14557571,0.13288328,0.87667921,3.60720925,1.55345025,0.00000000
-5.09954977,4.54904497,0.03943147,0.13455463,0.14032027,0.84914563,3.50735551,1.48768075,0.00000000
-5.09354677,4.43726922,0.04259088,0.12446169,0.14871541,0.82971126,3.43532760,1.43301256,0.00000000
-5.08754377,4.36189938,0.04589090,0.11534809,0.15798471,0.81854087,3.39135948,1.38978161,0.00000000
-5.08154077,4.32248287,0.04929589,0.10724524,0.16802358,0.81565651,3.37503267,1.35807774,0.00000000
-5.07553777,4.31777559,0.05276615,0.10016447,0.17870784,0.82093505,3.38528790,1.33774777,0.00000000
-5.06953477,4.34577876,0.05625861,0.09409737,0.18989519,0.83410844,3.42045454,1.32840496,0.00000000
-5.06353177,4.40379592,0.05972762,0.08901701,0.20142717,0.85476659,3.47829690,1.32944421,0.00000000
-5.05752876,4.48850820,0.06312581,0.08487967,0.21313157,0.88236307,3.55607581,1.34006245,0.00000000
-5.05152576,4.59606548,0.06640504,0.08162717,0.22482525,0.91622345,3.65062364,1.35928356,0.00000000
-5.04552276,4.72219065,0.06951740,0.07918954,0.23631741,0.95555631,3.75843021,1.38598696,0.00000000
-5.03951976,4.86229409,0.07241623,0.07748809,0.24741312,0.99946713,3.87573720,1.41893912,0.00000000
-5.03351676,5.01159483,0.07505717,0.07643855,0.25791718,1.04697467,3.99863797,1.45682715,0.00000000
-5.02751376,5.16524526,0.07739916,0.07595438,0.26763819,1.09703003,4.12318003,1.49829355,0.00000000
-5.02151076,5.31845566,0.07940542,0.07594998,0.27639266,1.14853809,4.24546689,1.54197138,0.00000000
-5.01550775,5.46661540,0.08104434,0.07634379,0.28400923,1.20038095,4.36175656,1.58651906,0.00000000
-5.00950475,5.60540733,0.08229027,0.07706116,0.29033273,1.25144318,4.46855378,1.63065382,0.00000000
-5.00350175,5.73091238,0.08312425,0.07803694,0.29522805,1.30063810,4.56269335,1.67318328,0.00000000
-4.99749875,5.83970160,0.08353450,0.07921761,0.29858358,1.34693457,4.64141245,1.71303425,0.00000000
-4.99149575,5.92891319,0.08351687,0.08056304,0.30031431,1.38938350,4.70241003,1.74927813,0.00000000
-4.98549275,5.99631264,0.08307499,0.08204767,0.30036422,1.42714313,4.74389179,1.78115230,0.00000000
-4.97948974,6.04033438,0.08222029,0.08366122,0.29870797,1.45950228,4.76459990,1.80807688,0.00000000
-4.97348674,6.06010416,0.08097188,0.08540876,0.29535184,1.48590057,4.76382701,1.82966642,0.00000000
-4.96748374,6.05544167,0.07935610,0.08731028,0.29033377,1.50594472,4.74141451,1.84573617,0.00000000
-4.96148074,6.02684372,0.07740596,0.08939963,0.28372249,1.51942031,4.69773572,1.85630262,0.00000000
-4.95547774,5.97544878,0.07516042,0.09172300,0.27561583,1.52629813,4.63366498,1.86157840,0.00000000
-4.94947474,5.90298434,0.07266343,0.09433689,0.26613808,1.52673495,4.55053402,1.86196138,0.00000000
-4.94347174,5.81169889,0.06996285,0.09730568,0.25543666,1.52106839,4.45007749,1.85801853,0.00000000
-4.93746873,5.70428112,0.06710935,0.10069892,0.24367807,1.50980590,4.33436962,1.85046475,0.00000000
-4.93146573,5.58376905,0.06415511,0.10458837,0.23104341,1.49360834,4.20575440,1.84013755,0.00000000
-4.92546273,5.45345221,0.06115257,0.10904499,0.21772350,1.47326859,4.06677171,1.82796822,0.00000000
-4.91945973,5.31677022,0.05815321,0.11413586,0.20391384,1.44968610,3.92008172,1.81495053,0.00000000
-4.91345673,5.17721110,0.05520630,0.11992134,0.18980962,1.42383825,3.76839029,1.80210806,0.00000000
-4.90745373,5.03821257,0.05235787,0.12645241,0.17560099,1.39674971,3.61437735,1.79046120,0.00000000
-4.90145073,4.90306955,0.04964969,0.13376829,0.16146866,1.36946098,3.46063064,1.78099496,0.00000000
-4.89544772,4.77485052,0.04711850,0.14189454,0.14758004,1.34299723,3.30958656,1.77462871,0.00000000
-4.88944472,4.65632509,0.04479539,0.15084157,0.13408611,1.31833860,3.16347957,1.77218878,0.00000000
-4.88344172,4.54990469,0.04270537,0.16060362,0.12111895,1.29639301,3.02430149,1.77438472,0.00000000
-4.87743872,4.45759757,0.04086714,0.17115827,0.10879014,1.27797228,2.89377117,1.78178993,0.00000000
-4.87143572,4.38097872,0.03929313,0.18246633,0.09718990,1.26377218,2.77331519,1.79482697,0.00000000
-4.86543272,4.32117479,0.03798957,0.19447220,0.08638704,1.25435699,2.66405917,1.81375794,0.00000000
-4.85942971,4.27886363,0.03695691,0.20710465,0.07642962,1.25014877,2.56682953,1.83867977,0.00000000
-4.85342671,4.25428712,0.03619023,0.22027775,0.06734627,1.25142125,2.48216468,1.86952430,0.00000000
-4.84742371,4.24727626,0.03567983,0.23389218,0.05914802,1.25829850,2.41033471,1.90606289,0.00000000
-4.84142071,4.25728653,0.03541190,0.24783663,0.05183053,1.27075782,2.35136819,1.94791495,0.00000000
-4.83541771,4.28344174,0.03536926,0.26198935,0.04537664,1.28863666,2.30508460,1.99456003,0.00000000
-4.82941471,4.32458440,0.03553202,0.27621975,0.03975907,1.31164314,2.27113088,2.04535280,0.00000000
-4.82341171,4.37933053,0.03587839,0.29039006,0.03494316,1.33936948,2.24902047,2.09954042,0.00000000
-4.81740870,4.44612719,0.03638534,0.30435707,0.03088957,1.37130810,2.23817326,2.15628181,0.00000000
-4.81140570,4.52331078,0.03702930,0.31797392,0.02755678,1.40686975,2.23795500,2.21466834,0.00000000
-4.80540270,4.60916473,0.03778679,0.33109198,0.02490339,1.44540315,2.24771480,2.27374549,0.00000000
-4.79939970,4.70197490,0.03863494,0.34356283,0.02289008,1.48621575,2.26681936,2.33253524,0.00000000
-4.79339670,4.80008161,0.03955203,0.35524047,0.02148126,1.52859505,2.29468288,2.39005873,0.00000000
-4.78739370,4.90192693,0.04051791,0.36598367,0.02064629,1.57183003,2.33079166,2.44535892,0.00000000
-4.78139070,5.00609629,0.04151434,0.37565844,0.02036029,1.61523210,2.37472251,2.49752290,0.00000000
-4.77538769,5.11135309,0.04252533,0.38414084,0.02060461,1.65815503,2.42615436,2.54570334,0.00000000
-4.76938469,5.21666549,0.04353731,0.39131974,0.02136678,1.70001339,2.48487239,2.58913875,0.00000000
-4.76338169,5.32122434,0.04453932,0.39709974,0.02264014,1.74029861,2.55076454,2.62717178,0.00000000
-4.75737869,5.42445127,0.04552303,0.40140402,0.02442308,1.77859231,2.62381006,2.65926518,0.00000000
-4.75137569,5.52599626,0.04648276,0.40417700,0.02671798,1.81457608,2.70406029,2.68501456,0.00000000
-4.74537269,5.62572434,0.04741536,0.40538667,0.02952974,1.84803740,2.79161212,2.70415738,0.00000000
-4.73936968,5.72369102,0.04832000,0.40502649,0.03286420,1.87887093,2.88657467,2.71657764,0.00000000
-4.73336668,5.82010709,0.04919789,0.40311661,0.03672629,1.90707527,2.98903045,2.72230569,0.00000000
-4.72736368,5.91529349,0.05005193,0.39970435,0.04111810,1.93274480,3.09899233,2.72151295,0.00000000
-4.72136068,6.00962775,0.05088620,0.39486385,0.04603685,1.95605694,3.21635813,2.71450147,0.00000000
-4.71535768,6.10348431,0.05170546,0.38869472,0.05147298,1.97725520,3.34086514,2.70168855,0.00000000
-4.70935468,6.19717125,0.05251458,0.38131987,0.05740830,1.99662865,3.47204680,2.68358684,0.00000000
-4.70335168,6.29086685,0.05331792,0.37288227,0.06381438,2.01448878,3.60919440,2.66078094,0.00000000
-4.69734867,6.38455955,0.05411874,0.36354105,0.07065125,2.03114497,3.75132628,2.63390125,0.00000000
-4.69134567,6.47799511,0.05491863,0.35346682,0.07786650,2.04687971,3.89716714,2.60359665,0.00000000
-4.68534267,6.57063472,0.05571702,0.34283660,0.08539478,2.06192512,4.04513983,2.57050721,0.00000000
-4.67933967,6.66162749,0.05651081,0.33182834,0.09315794,2.07644202,4.19337136,2.53523848,0.00000000
-4.67333667,6.74980001,0.05729406,0.32061562,0.10106562,2.09050300,4.33971424,2.49833875,0.00000000
-4.66733367,6.83366508,0.05805794,0.30936239,0.10901650,2.10408047,4.48178376,2.46028053,0.00000000
-4.66133067,6.91145032,0.05879078,0.29821829,0.11690012,2.11704053,4.61701058,2.42144725,0.00000000
-4.65532766,6.98114661,0.05947832,0.28731462,0.12459920,2.12914336,4.74270735,2.38212587,0.00000000
-4.64932466,7.04057451,0.06010418,0.27676120,0.13199254,2.14005003,4.85614708,2.34250575,0.00000000
-4.64332166,7.08746618,0.06065039,0.26664414,0.13895817,2.14933561,4.95465004,2.30268358,0.00000000
-4.63731866,7.11955881,0.06109819,0.25702481,0.14537689,2.15650788,5.03567564,2.26267402,0.00000000
-4.63131566,7.13469474,0.06142882,0.24793976,0.15113594,2.16103073,5.09691470,2.22242508,0.00000000
-4.62531266,7.13092318,0.06162446,0.23940177,0.15613256,2.16235075,5.13637790,2.18183708,0.00000000
-4.61930965,7.10659762,0.06166907,0.23140183,0.16027748,2.15992576,5.15247561,2.14078390,0.00000000
-4.61330665,7.06046362,0.06154931,0.22391188,0.16349804,2.15325350,5.14408522,2.09913492,0.00000000
-4.60730365,6.99173189,0.06125528,0.21688827,0.16574080,2.14189887,5.11060209,2.05677617,0.00000000
-4.60130065,6.90013230,0.06078113,0.21027553,0.16697364,2.12551831,5.05197142,2.01362934,0.00000000
-4.59529765,6.78594572,0.06012558,0.20401048,0.16718701,2.10387988,4.96869933,1.96966731,0.00000000
-4.58929465,6.65001187,0.05929207,0.19802627,0.16639451,2.07687811,4.86184220,1.92492533,0.00000000
-4.58329165,6.49371239,0.05828885,0.19225629,0.16463260,2.04454282,4.73297496,1.87950731,0.00000000
-4.57728864,6.31893049,0.05712877,0.18663770,0.16195945,2.00704167,4.58413971,1.83358675,0.00000000
-4.57128564,6.12798906,0.05582879,0.18111453,0.15845306,1.96467655,4.41777743,1.78740277,0.00000000
-4.56528264,5.92357103,0.05440943,0.17564017,0.15420866,1.91787414,4.23664606,1.74125144,0.00000000
-4.55927964,5.70862612,0.05289393,0.17017925,0.14933547,1.86717153,4.04372920,1.69547338,0.00000000
-4.55327664,5.48626936,0.05130736,0.16470888,0.14395306,1.81319796,3.84213972,1.65043856,0.00000000
-4.54727364,5.25967649,0.04967561,0.15921932,0.13818733,1.75665380,3.63502289,1.60652958,0.00000000
-4.54127064,5.03198181,0.04802440,0.15371402,0.13216643,1.69828833,3.42546352,1.56412462,0.00000000
-4.53526763,4.80618350,0.04637828,0.14820929,0.12601663,1.63887742,3.21640091,1.52358138,0.00000000
-4.52926463,4.58506071,0.04475972,0.14273346,0.11985849,1.57920272,3.01055512,1.48522311,0.00000000
-4.52326163,4.37110614,0.04318834,0.13732595,0.11380330,1.52003306,2.81036712,1.44932762,0.00000000
-4.51725863,4.16647650,0.04168030,0.13203599,0.10795004,1.46210937,2.61795448,1.41612021,0.00000000
-4.51125563,3.97296227,0.04024779,0.12692142,0.10238297,1.40613343,2.43508351,1.38577071,0.00000000
-4.50525263,3.79197706,0.03889887,0.12204741,0.09716984,1.35276087,2.26315766,1.35839489,0.00000000
-4.49924962,3.62456548,0.03763737,0.11748526,0.09236086,1.30259836,2.10322131,1.33406009,0.00000000
-4.49324662,3.47142784,0.03646305,0.11331133,0.08798838,1.25620466,1.95597730,1.31279443,0.00000000
