energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.51975988,7.99060552,4.01384262,0.00000000,1.51834413,0.00000000,4.80951535,4.71890497
-5.51375688,8.06695425,4.01583813,0.00000000,1.56264929,0.00000000,4.77833028,4.74928233
-5.50775388,8.14252568,4.01033308,0.00000000,1.61076459,0.00000000,4.74873162,4.77529667
-5.50175088,8.21557613,3.99661250,0.00000000,1.66230493,0.00000000,4.71971711,4.79613040
-5.49574787,8.28422779,3.97406407,0.00000000,1.71676589,0.00000000,4.69018067,4.81097039
-5.48974487,8.34653263,3.94221275,0.00000000,1.77353009,0.00000000,4.65897489,4.81904047
-5.48374187,8.40053378,3.90074831,0.00000000,1.83187667,0.00000000,4.62497172,4.81962925
-5.47773887,8.44432182,3.84954436,0.00000000,1.89099377,0.00000000,4.58711838,4.81211204
-5.47173587,8.47608428,3.78866782,0.00000000,1.94999389,0.00000000,4.54448609,4.79596619
-5.46573287,8.49414725,3.71837871,0.00000000,2.00793169,0.00000000,4.49630992,4.77077985
-5.45972986,8.49700894,3.63912072,0.00000000,2.06382418,0.00000000,4.44201855,4.73625463
-5.45372686,8.48336565,3.55150361,0.00000000,2.11667282,0.00000000,4.38125348,4.69220308
-5.44772386,8.45213106,3.45627890,0.00000000,2.16548712,0.00000000,4.31387781,4.63854253
-5.44172086,8.40245009,3.35431084,0.00000000,2.20930919,0.00000000,4.23997504,4.57528656
-5.43571786,8.33370876,3.24654464,0.00000000,2.24723871,0.00000000,4.15983930,4.50253579
-5.42971486,8.24554136,3.13397412,0.00000000,2.27845756,0.00000000,4.07395802,4.42046934
-5.42371186,8.13783591,3.01761067,0.00000000,2.30225333,0.00000000,3.98298887,4.32933808
-5.41770885,8.01073867,2.89845519,0.00000000,2.31804092,0.00000000,3.88773241,4.22946052
-5.41170585,7.86465785,2.77747446,0.00000000,2.32538149,0.00000000,3.78910211,4.12122149
-5.40570285,7.70026630,2.65558264,0.00000000,2.32399774,0.00000000,3.68809320,4.00507374
-5.39969985,7.51850264,2.53362838,0.00000000,2.31378510,0.00000000,3.58575143,3.88154179
-5.39369685,7.32056955,2.41238758,0.00000000,2.29481791,0.00000000,3.48314292,3.75122726
-5.38769385,7.10792838,2.29256118,0.00000000,2.26735040,0.00000000,3.38132576,3.61481462
-5.38169085,6.88228865,2.17477730,0.00000000,2.23181205,0.00000000,3.28132382,3.47307599
-5.37568784,6.64559133,2.05959676,0.00000000,2.18879748,0.00000000,3.18410333,3.32687406
-5.36968484,6.39998530,1.94752068,0.00000000,2.13905095,0.00000000,3.09055216,3.17716175
-5.36368184,6.14779627,1.83899907,0.00000000,2.08344608,0.00000000,3.00146211,3.02497796
-5.35767884,5.89148846,1.73443932,0.00000000,2.02296144,0.00000000,2.91751414,2.87143874
-5.35167584,5.63361956,1.63421358,0.00000000,1.95865294,0.00000000,2.83926659,2.71772371
-5.34567284,5.37678999,1.53866431,0.00000000,1.89162407,0.00000000,2.76714652,2.56505786
-5.33966983,5.12358812,1.44810746,0.00000000,1.82299514,0.00000000,2.70144407,2.41468935
-5.33366683,4.87653332,1.36283320,0.00000000,1.75387275,0.00000000,2.64231001,2.26786398
-5.32766383,4.63801900,1.28310398,0.00000000,1.68532056,0.00000000,2.58975658,2.12579759
-5.32166083,4.41025782,1.20915048,0.00000000,1.61833255,0.00000000,2.54366141,1.98964751
-5.31565783,4.19523146,1.14116560,0.00000000,1.55380952,0.00000000,2.50377477,1.86048446
-5.30965483,3.99464668,1.07929732,0.00000000,1.49253975,0.00000000,2.46972974,1.73926621
-5.30365183,3.80989970,1.02364093,0.00000000,1.43518418,0.00000000,2.44105522,1.62681426
-5.29764882,3.64205006,0.97423144,0.00000000,1.38226646,0.00000000,2.41719137,1.52379461
-5.29164582,3.49180491,0.93103673,0.00000000,1.33416804,0.00000000,2.39750693,1.43070345
-5.28564282,3.35951431,0.89395224,0.00000000,1.29112794,0.00000000,2.38131802,1.34785852
-5.27963982,3.24517745,0.86279743,0.00000000,1.25324718,0.00000000,2.36790766,1.27539639
-5.27363682,3.14845954,0.83731479,0.00000000,1.22049718,0.00000000,2.35654548,1.21327586
-5.26763382,3.06871849,0.81717132,0.00000000,1.19273170,0.00000000,2.34650695,1.16128728
-5.26163082,3.00504059,0.80196277,0.00000000,1.16970169,0.00000000,2.33709167,1.11906747
-5.25562781,2.95628361,0.79122074,0.00000000,1.15107241,0.00000000,2.32764018,1.08611954
-5.24962481,2.92112615,0.78442222,0.00000000,1.13644206,0.00000000,2.31754903,1.06183696
-5.24362181,2.89812141,0.78100159,0.00000000,1.12536146,0.00000000,2.30628381,1.04553098
-5.23761881,2.88575378,0.78036450,0.00000000,1.11735405,0.00000000,2.29339014,1.03646019
-5.23161581,2.88249631,0.78190331,0.00000000,1.11193557,0.00000000,2.27850250,1.03386129
-5.22561281,2.88686741,0.78501332,0.00000000,1.10863306,0.00000000,2.26135097,1.03697984
-5.21960980,2.89748460,0.78910948,0.00000000,1.10700243,0.00000000,2.24176593,1.04509971
-5.21360680,2.91311360,0.79364262,0.00000000,1.10664427,0.00000000,2.21968077,1.05757014
-5.20760380,2.93271087,0.79811466,0.00000000,1.10721736,0.00000000,2.19513263,1.07382921
-5.20160080,2.95545779,0.80209221,0.00000000,1.10844939,0.00000000,2.16826106,1.09342277
-5.19559780,2.98078486,0.80521778,0.00000000,1.11014460,0.00000000,2.13930457,1.11601773
-5.18959480,3.00838479,0.80721819,0.00000000,1.11218795,0.00000000,2.10859482,1.14140922
-5.18359180,3.03821326,0.80790966,0.00000000,1.11454558,0.00000000,2.07654838,1.16952102
-5.17758879,3.07047702,0.80719937,0.00000000,1.11726143,0.00000000,2.04365574,1.20039905
-5.17158579,3.10560929,0.80508326,0.00000000,1.12045011,0.00000000,2.01046773,1.23419801
-5.16558279,3.14423306,0.80164017,0.00000000,1.12428608,0.00000000,1.97757907,1.27116178
-5.15957979,3.18711368,0.79702251,0.00000000,1.12898971,0.00000000,1.94560952,1.31159807
-5.15357679,3.23510249,0.79144396,0.00000000,1.13481061,0.00000000,1.91518289,1.35584876
-5.14757379,3.28907424,0.78516465,0.00000000,1.14200905,0.00000000,1.88690447,1.40425706
-5.14157079,3.34986113,0.77847464,0.00000000,1.15083646,0.00000000,1.86133787,1.45713335
-5.13556778,3.41818705,0.77167661,0.00000000,1.16151597,0.00000000,1.83898210,1.51472135
-5.12956478,3.49460555,0.76506843,0.00000000,1.17422407,0.00000000,1.82025012,1.57716664
-5.12356178,3.57944521,0.75892689,0.00000000,1.18907460,0.00000000,1.80545003,1.64448917
-5.11755878,3.67276569,0.75349308,0.00000000,1.20610607,0.00000000,1.79477018,1.71656172
-5.11155578,3.77432752,0.74896051,0.00000000,1.22527318,0.00000000,1.78826914,1.79309545
-5.10555278,3.88357764,0.74546643,0.00000000,1.24644323,0.00000000,1.78587150,1.87363382
-5.09954977,3.99965225,0.74308691,0.00000000,1.26939796,0.00000000,1.78737008,1.95755540
-5.09354677,4.12139725,0.74183576,0.00000000,1.29384068,0.00000000,1.79243478,2.04408571
-5.08754377,4.24740559,0.74166748,0.00000000,1.31940864,0.00000000,1.80062787,2.13231767
-5.08154077,4.37606975,0.74248379,0.00000000,1.34568997,0.00000000,1.81142521,2.22123983
-5.07553777,4.50564665,0.74414344,0.00000000,1.37224421,0.00000000,1.82424238,2.30977081
-5.06953477,4.63433148,0.74647450,0.00000000,1.39862534,0.00000000,1.83846433,2.39679831
-5.06353177,4.76033597,0.74928841,0.00000000,1.42440576,0.00000000,1.85347704,2.48122043
-5.05752876,4.88196684,0.75239484,0.00000000,1.44919986,0.00000000,1.86869932,2.56198715
-5.05152576,4.99769950,0.75561636,0.00000000,1.47268548,0.00000000,1.88361291,2.63813955
-5.04552276,5.10624262,0.75880198,0.00000000,1.49462189,0.00000000,1.89778905,2.70884457
-5.03951976,5.20658961,0.76183876,0.00000000,1.51486299,0.00000000,1.91090998,2.77342344
-5.03351676,5.29805395,0.76466064,0.00000000,1.53336479,0.00000000,1.92278395,2.83137207
-5.02751376,5.38028597,0.76725406,0.00000000,1.55018644,0.00000000,1.93335288,2.88237239
-5.02151076,5.45327036,0.76965982,0.00000000,1.56548473,0.00000000,1.94269222,2.92629413
-5.01550775,5.51730439,0.77197129,0.00000000,1.57950217,0.00000000,1.95100290,2.96318694
-5.00950475,5.57295839,0.77432891,0.00000000,1.59254936,0.00000000,1.95859608,2.99326357
-5.00350175,5.62102108,0.77691133,0.00000000,1.60498265,0.00000000,1.96587149,3.01687525
-4.99749875,5.66243314,0.77992387,0.00000000,1.61717856,0.00000000,1.97329082,3.03448088
-4.99149575,5.69821347,0.78358478,0.00000000,1.62950647,0.00000000,1.98134789,3.04661197
-4.98549275,5.72938265,0.78811031,0.00000000,1.64230139,0.00000000,1.99053721,3.05383552
-4.97948974,5.75688858,0.79369944,0.00000000,1.65583862,0.00000000,2.00132317,3.05671724
-4.97348674,5.78153898,0.80051906,0.00000000,1.67031199,0.00000000,2.01411141,3.05578708
-4.96748374,5.80394490,0.80869068,0.00000000,1.68581703,0.00000000,2.02922419,3.05150939
-4.96148074,5.82447872,0.81827930,0.00000000,1.70234043,0.00000000,2.04688109,3.04425913
-4.95547774,5.84324930,0.82928514,0.00000000,1.71975647,0.00000000,2.06718596,3.03430568
-4.94947474,5.86009550,0.84163878,0.00000000,1.73783065,0.00000000,2.09012077,3.02180483
-4.94347174,5.87459855,0.85519993,0.00000000,1.75623059,0.00000000,2.11554636,3.00679936
-4.93746873,5.88611227,0.86975993,0.00000000,1.77454350,0.00000000,2.14320981,2.98922801
-4.93146573,5.89380911,0.88504804,0.00000000,1.79229914,0.00000000,2.17275760,2.96894192
-4.92546273,5.89673923,0.90074096,0.00000000,1.80899710,0.00000000,2.20375360,2.94572755
-4.91945973,5.89389885,0.91647530,0.00000000,1.82413660,0.00000000,2.23570041,2.91933457
-4.91345673,5.88430375,0.93186241,0.00000000,1.83724712,0.00000000,2.26806262,2.88950674
-4.90745373,5.86706362,0.94650463,0.00000000,1.84791811,0.00000000,2.30029061,2.85601412
-4.90145073,5.84145281,0.96001241,0.00000000,1.85582591,0.00000000,2.33184315,2.81868450
-4.89544772,5.80697357,0.97202132,0.00000000,1.86075644,0.00000000,2.36220792,2.77743235
-4.88944472,5.76340826,0.98220823,0.00000000,1.86262242,0.00000000,2.39091858,2.73228347
-4.88344172,5.71085771,0.99030577,0.00000000,1.86147413,0.00000000,2.41756798,2.68339410
-4.87743872,5.64976394,0.99611460,0.00000000,1.85750323,0.00000000,2.44181695,2.63106338
-4.87143572,5.58091605,0.99951269,0.00000000,1.85103962,0.00000000,2.46339875,2.57573853
-4.86543272,5.50543947,1.00046146,0.00000000,1.84254158,0.00000000,2.48211950,2.51801243
-4.85942971,5.42476925,0.99900826,0.00000000,1.83257991,0.00000000,2.49785508,2.45861380
-4.85342671,5.34060897,0.99528533,0.00000000,1.82181706,0.00000000,2.51054539,2.39839051
-4.84742371,5.25487781,0.98950516,0.00000000,1.81098255,0.00000000,2.52018677,2.33828672
-4.84142071,5.16964830,0.98195251,0.00000000,1.80084586,0.00000000,2.52682364,2.27931513
-4.83541771,5.08707798,0.97297355,0.00000000,1.79218849,0.00000000,2.53054005,2.22252558
-4.82941471,5.00933822,0.96296254,0.00000000,1.78577626,0.00000000,2.53145218,2.16897139
-4.82341171,4.93854321,0.95234661,0.00000000,1.78233333,0.00000000,2.52970207,2.11967504
-4.81740870,4.87668225,0.94156942,0.00000000,1.78251886,0.00000000,2.52545319,2.07559465
-4.81140570,4.82555773,0.93107433,0.00000000,1.78690711,0.00000000,2.51888780,2.03759255
-4.80540270,4.78673118,0.92128780,0.00000000,1.79597170,0.00000000,2.51020598,2.00640737
-4.79939970,4.76147875,0.91260374,0.00000000,1.81007400,0.00000000,2.49962606,1.98263057
-4.79339670,4.75075747,0.90536933,0.00000000,1.82945602,0.00000000,2.48738588,1.96668825
-4.78739370,4.75518269,0.89987305,0.00000000,1.85423727,0.00000000,2.47374429,1.95882886
-4.78139070,4.77501682,0.89633519,0.00000000,1.88441546,0.00000000,2.45898225,1.95911702
-4.77538769,4.81016898,0.89490124,0.00000000,1.91987045,0.00000000,2.44340296,1.96743360
-4.76938469,4.86020490,0.89563833,0.00000000,1.96037078,0.00000000,2.42733040,1.98348163
-4.76338169,4.92436586,0.89853487,0.00000000,2.00558240,0.00000000,2.41110619,2.00679778
-4.75737869,5.00159563,0.90350312,0.00000000,2.05507891,0.00000000,2.39508435,2.03676860
-4.75137569,5.09057399,0.91038467,0.00000000,2.10835290,0.00000000,2.37962429,2.07265075
-4.74537269,5.18975536,0.91895849,0.00000000,2.16482797,0.00000000,2.36508221,2.11359429
-4.73936968,5.29741135,0.92895101,0.00000000,2.22387124,0.00000000,2.35180142,2.15866800
-4.73336668,5.41167578,0.94004791,0.00000000,2.28480609,0.00000000,2.34010232,2.20688573
-4.72736368,5.53059095,0.95190710,0.00000000,2.34692510,0.00000000,2.33027275,2.25723288
-4.72136068,5.65215423,0.96417220,0.00000000,2.40950318,0.00000000,2.32255947,2.30869196
-4.71535768,5.77436385,0.97648620,0.00000000,2.47181086,0.00000000,2.31716164,2.36026666
-4.70935468,5.89526316,0.98850460,0.00000000,2.53312776,0.00000000,2.31422682,2.41100361
-4.70335168,6.01298250,0.99990782,0.00000000,2.59275621,0.00000000,2.31385005,2.46001150
-4.69734867,6.12577818,1.01041224,0.00000000,2.65003488,0.00000000,2.31607628,2.50647721
-4.69134567,6.23206782,1.01977979,0.00000000,2.70435234,0.00000000,2.32090606,2.54967884
-4.68534267,6.33046166,1.02782571,0.00000000,2.75516005,0.00000000,2.32830435,2.58899555
-4.67933967,6.41978914,1.03442441,0.00000000,2.80198467,0.00000000,2.33821176,2.62391449
-4.67333667,6.49912033,1.03951332,0.00000000,2.84443903,0.00000000,2.35055766,2.65403486
-4.66733367,6.56778181,1.04309476,0.00000000,2.88223134,0.00000000,2.36527400,2.67906951
-4.66133067,6.62536624,1.04523580,0.00000000,2.91517206,0.00000000,2.38230893,2.69884428
-4.65532766,6.67173555,1.04606622,0.00000000,2.94317805,0.00000000,2.40163894,2.71329527
-4.64932466,6.70701709,1.04577469,0.00000000,2.96627344,0.00000000,2.42327855,2.72246451
-4.64332166,6.73159278,1.04460323,0.00000000,2.98458688,0.00000000,2.44728648,2.72649392
-4.63731866,6.74608094,1.04284021,0.00000000,2.99834519,0.00000000,2.47376748,2.72561783
-4.63131566,6.75131110,1.04081178,0.00000000,3.00786322,0.00000000,2.50286936,2.72015418
-4.62531266,6.74829209,1.03887220,0.00000000,3.01353023,0.00000000,2.53477477,2.71049421
-4.61930965,6.73817405,1.03739290,0.00000000,3.01579314,0.00000000,2.56968809,2.69709088
-4.61330665,6.72220523,1.03675072,0.00000000,3.01513735,0.00000000,2.60781767,2.68044591
-4.60730365,6.70168492,1.03731537,0.00000000,3.01206583,0.00000000,2.64935420,2.66109552
-4.60130065,6.67791374,1.03943645,0.00000000,3.00707731,0.00000000,2.69444650,2.63959498
-4.59529765,6.65214326,1.04343027,0.00000000,3.00064480,0.00000000,2.74317585,2.61650222
-4.58929465,6.62552659,1.04956691,0.00000000,2.99319508,0.00000000,2.79553056,2.59236090
-4.58329165,6.59907203,1.05805786,0.00000000,2.98509055,0.00000000,2.85138242,2.56768314
-4.57728864,6.57360169,1.06904473,0.00000000,2.97661393,0.00000000,2.91046662,2.54293277
-4.57128564,6.54971700,1.08258953,0.00000000,2.96795689,0.00000000,2.97236680,2.51850949
-4.56528264,6.52777273,1.09866699,0.00000000,2.95921292,0.00000000,3.03650654,2.49473467
-4.55927964,6.50786102,1.11715950,0.00000000,2.95037498,0.00000000,3.10214840,2.47183962
-4.55327664,6.48980629,1.13785494,0.00000000,2.94133789,0.00000000,3.16840133,2.44995684
-4.54727364,6.47317177,1.16044799,0.00000000,2.93190541,0.00000000,3.23423658,2.42911488
-4.54127064,6.45727753,1.18454496,0.00000000,2.92180170,0.00000000,3.29851210,2.40923732
-4.53526763,6.44122964,1.20967231,0.00000000,2.91068649,0.00000000,3.36000470,2.39014611
-4.52926463,6.42395937,1.23528890,0.00000000,2.89817328,0.00000000,3.41744879,2.37156933
-4.52326163,6.40427095,1.26080139,0.00000000,2.88384969,0.00000000,3.46958022,2.35315326
-4.51725863,6.38089578,1.28558273,0.00000000,2.86729902,0.00000000,3.51518322,2.33447837
-4.51125563,6.35255084,1.30899272,0.00000000,2.84812193,0.00000000,3.55313821,2.31507855
-4.50525263,6.31799854,1.33040000,0.00000000,2.82595729,0.00000000,3.58246809,2.29446286
-4.49924962,6.27610522,1.34920459,0.00000000,2.80050122,0.00000000,3.60238061,2.27213873
-4.49324662,6.22589551,1.36485969,0.00000000,2.77152344,0.00000000,3.61230440,2.24763550
-4.48724362,6.16659987,1.37689198,0.00000000,2.73888012,0.00000000,3.61191674,2.22052721
-4.48124062,6.09769286,1.38491916,0.00000000,2.70252272,0.00000000,3.60116107,2.19045343
-4.47523762,6.01892014,1.38866400,0.00000000,2.66250232,0.00000000,3.58025327,2.15713705
-4.46923462,5.93031288,1.38796391,0.00000000,2.61896929,0.00000000,3.54967580,2.12039821
-4.46323162,5.83218848,1.38277577,0.00000000,2.57216820,0.00000000,3.51015977,2.08016348
-4.45722861,5.72513782,1.37317543,0.00000000,2.52242831,0.00000000,3.46265549,2.03647006
-4.45122561,5.60999925,1.35935209,0.00000000,2.47014992,0.00000000,3.40829275,1.98946454
-4.44522261,5.48782093,1.34159768,0.00000000,2.41578731,0.00000000,3.34833264,1.93939663
-4.43921961,5.35981326,1.32029187,0.00000000,2.35982911,0.00000000,3.28411323,1.88660808
-4.43321661,5.22729404,1.29588348,0.00000000,2.30277685,0.00000000,3.21699175,1.83151750
-4.42721361,5.09162922,1.26886925,0.00000000,2.24512301,0.00000000,3.14828626,1.77460210
-4.42121061,4.95417249,1.23977113,0.00000000,2.18732951,0.00000000,3.07921975,1.71637735
-4.41520760,4.81620704,1.20911331,0.00000000,2.12980787,0.00000000,3.01086942,1.65737581
-4.40920460,4.67889260,1.17740021,0.00000000,2.07290195,0.00000000,2.94412393,1.59812630
-4.40320160,4.54322087,1.14509650,0.00000000,2.01687444,0.00000000,2.87965059,1.53913470
-4.39719860,4.40998154,1.11261021,0.00000000,1.96189767,0.00000000,2.81787423,1.48086745
-4.39119560,4.27974096,1.08027981,0.00000000,1.90804937,0.00000000,2.75896866,1.42373849
-4.38519260,4.15283447,1.04836557,0.00000000,1.85531375,0.00000000,2.70286100,1.36810050
-4.37918959,4.02937274,1.01704587,0.00000000,1.80358774,0.00000000,2.64924852,1.31424077
-4.37318659,3.90926159,0.98641812,0.00000000,1.75269227,0.00000000,2.59762685,1.26238166
-4.36718359,3.79223412,0.95650434,0.00000000,1.70238797,0.00000000,2.54732797,1.21268558
-4.36118059,3.67789309,0.92726067,0.00000000,1.65239445,0.00000000,2.49756568,1.16526402
-4.35517759,3.56576102,0.89859025,0.00000000,1.60241225,0.00000000,2.44748619,1.12018976
-4.34917459,3.45533509,0.87035867,0.00000000,1.55214624,0.00000000,2.39622109,1.07751147
-4.34317159,3.34614363,0.84241082,0.00000000,1.50132924,0.00000000,2.34293980,1.03726961
-4.33716858,3.23780091,0.81458833,0.00000000,1.44974467,0.00000000,2.28689910,0.99951245
-4.33116558,3.13005719,0.78674659,0.00000000,1.39724714,0.00000000,2.22748720,0.96431123
-4.32516258,3.02284129,0.75877040,0.00000000,1.34377974,0.00000000,2.16426030,0.93177325
-4.31915958,2.91629323,0.73058744,0.00000000,1.28938741,0.00000000,2.09697030,0.90205217
-4.31315658,2.81078546,0.70217903,0.00000000,1.23422570,0.00000000,2.02558240,0.87535462
-4.30715358,2.70693137,0.67358761,0.00000000,1.17856456,0.00000000,1.95028232,0.85194278
