energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.92046023,0.11373402,0.00608362,0.03962654,0.04661596,0.00005594,0.00939027,0.06920580,0.00000000
-2.91445723,0.12065350,0.00720082,0.03951594,0.04982940,0.00006621,0.00905454,0.07281926,0.00000000
-2.90845423,0.13035710,0.00846204,0.04039930,0.05412358,0.00007781,0.00891734,0.07820643,0.00000000
-2.90245123,0.14300011,0.00987284,0.04234138,0.05954438,0.00009078,0.00898402,0.08548553,0.00000000
-2.89644822,0.15872403,0.01143623,0.04540796,0.06612812,0.00010516,0.00925880,0.09477171,0.00000000
-2.89044522,0.17765486,0.01315222,0.04966646,0.07390061,0.00012094,0.00974501,0.10617654,0.00000000
-2.88444222,0.19990105,0.01501728,0.05518626,0.08287598,0.00013810,0.01044519,0.11980712,0.00000000
-2.87843922,0.22555117,0.01702399,0.06203844,0.09305581,0.00015655,0.01136127,0.13576469,0.00000000
-2.87243622,0.25467142,0.01916066,0.07029517,0.10442821,0.00017621,0.01249457,0.15414295,0.00000000
-2.86643322,0.28730305,0.02141120,0.08002856,0.11696732,0.00019692,0.01384589,0.17502589,0.00000000
-2.86043022,0.32345988,0.02375500,0.09130889,0.13063295,0.00021849,0.01541543,0.19848530,0.00000000
-2.85442721,0.36312600,0.02616709,0.10420243,0.14537079,0.00024070,0.01720276,0.22457800,0.00000000
-2.84842421,0.40625376,0.02861843,0.11876867,0.16111288,0.00026328,0.01920671,0.25334269,0.00000000
-2.84242121,0.45276215,0.03107637,0.13505712,0.17777871,0.00028593,0.02142524,0.28479680,0.00000000
-2.83641821,0.50253561,0.03350534,0.15310377,0.19527666,0.00030832,0.02385534,0.31893303,0.00000000
-2.83041521,0.55542331,0.03586768,0.17292714,0.21350592,0.00033013,0.02649277,0.35571601,0.00000000
-2.82441221,0.61123892,0.03812462,0.19452431,0.23235877,0.00035099,0.02933199,0.39507885,0.00000000
-2.81840920,0.66976077,0.04023740,0.21786684,0.25172309,0.00037056,0.03236585,0.43692003,0.00000000
-2.81240620,0.73073248,0.04216843,0.24289686,0.27148508,0.00038849,0.03558551,0.48110037,0.00000000
-2.80640320,0.79386387,0.04388251,0.26952354,0.29153187,0.00040447,0.03898011,0.52744054,0.00000000
-2.80040020,0.85883219,0.04534802,0.29762011,0.31175413,0.00041822,0.04253668,0.57571908,0.00000000
-2.79439720,0.92528369,0.04653797,0.32702169,0.33204827,0.00042951,0.04623987,0.62567106,0.00000000
-2.78839420,0.99283531,0.04743103,0.35752401,0.35231832,0.00043813,0.05007179,0.67698769,0.00000000
-2.78239120,1.06107681,0.04801227,0.38888339,0.37247724,0.00044398,0.05401191,0.72931688,0.00000000
-2.77638819,1.12957306,0.04827373,0.42081806,0.39244773,0.00044698,0.05803683,0.78226505,0.00000000
-2.77038519,1.19786681,0.04821475,0.45301087,0.41216227,0.00044716,0.06212033,0.83540017,0.00000000
-2.76438219,1.26548198,0.04784198,0.48511352,0.43156277,0.00044458,0.06623327,0.88825626,0.00000000
-2.75837919,1.33192746,0.04716918,0.51675239,0.45059946,0.00043939,0.07034371,0.94033929,0.00000000
-2.75237619,1.39670167,0.04621668,0.54753569,0.46922952,0.00043178,0.07441702,0.99113458,0.00000000
-2.74637319,1.45929790,0.04501065,0.57706190,0.48741522,0.00042203,0.07841616,1.04011549,0.00000000
-2.74037019,1.51921048,0.04358216,0.60492932,0.50512207,0.00041043,0.08230201,1.08675338,0.00000000
-2.73436718,1.57594186,0.04196602,0.63074624,0.52231681,0.00039731,0.08603381,1.13052852,0.00000000
-2.72836418,1.62901041,0.04019958,0.65414159,0.53896575,0.00038304,0.08956978,1.17094162,0.00000000
-2.72236118,1.67795899,0.03832145,0.67477542,0.55503332,0.00036799,0.09286773,1.20752576,0.00000000
-2.71635818,1.72236397,0.03637017,0.69234905,0.57048115,0.00035253,0.09588584,1.23985812,0.00000000
-2.71035518,1.76184451,0.03438303,0.70661418,0.58526782,0.00033703,0.09858352,1.26757117,0.00000000
-2.70435218,1.79607181,0.03239494,0.71738078,0.59934910,0.00032181,0.10092222,1.29036283,0.00000000
-2.69834917,1.82477782,0.03043746,0.72452326,0.61267898,0.00030720,0.10286643,1.30800509,0.00000000
-2.69234617,1.84776332,0.02853805,0.72798468,0.62521127,0.00029347,0.10438449,1.32035087,0.00000000
-2.68634317,1.86490461,0.02671947,0.72777880,0.63690173,0.00028085,0.10544954,1.32733852,0.00000000
-2.68034017,1.87615878,0.02499947,0.72398976,0.64771059,0.00026955,0.10604023,1.32899389,0.00000000
-2.67433717,1.88156699,0.02339070,0.71676960,0.65760531,0.00025971,0.10614148,1.32542984,0.00000000
-2.66833417,1.88125566,0.02190074,0.70633346,0.66656339,0.00025146,0.10574498,1.31684298,0.00000000
-2.66233117,1.87543523,0.02053245,0.69295289,0.67457492,0.00024489,0.10484965,1.30350790,0.00000000
-2.65632816,1.86439662,0.01928437,0.67694736,0.68164483,0.00024004,0.10346178,1.28576902,0.00000000
-2.65032516,1.84850511,0.01815135,0.65867453,0.68779457,0.00023694,0.10159514,1.26403038,0.00000000
-2.64432216,1.82819213,0.01712519,0.63851955,0.69306295,0.00023562,0.09927073,1.23874377,0.00000000
-2.63831916,1.80394481,0.01619542,0.61688381,0.69750624,0.00023608,0.09651647,1.21039570,0.00000000
-2.63231616,1.77629399,0.01534996,0.59417378,0.70119731,0.00023832,0.09336661,1.17949378,0.00000000
-2.62631316,1.74580079,0.01457593,0.57079009,0.70422381,0.00024233,0.08986099,1.14655287,0.00000000
-2.62031016,1.71304241,0.01386030,0.54711749,0.70668546,0.00024811,0.08604418,1.11208186,0.00000000
-2.61430715,1.67859764,0.01319047,0.52351581,0.70869061,0.00025568,0.08196447,1.07657125,0.00000000
-2.60830415,1.64303251,0.01255482,0.50031236,0.71035212,0.00026504,0.07767282,1.04048230,0.00000000
-2.60230115,1.60688681,0.01194307,0.47779582,0.71178279,0.00027619,0.07322166,1.00423781,0.00000000
-2.59629815,1.57066178,0.01134659,0.45621185,0.71309067,0.00028915,0.06866380,0.96821510,0.00000000
-2.59029515,1.53480951,0.01075859,0.43576029,0.71437434,0.00030390,0.06405132,0.93274115,0.00000000
-2.58429215,1.49972447,0.01017414,0.41659415,0.71571861,0.00032043,0.05943447,0.89809005,0.00000000
-2.57828914,1.46573733,0.00959016,0.39882002,0.71719067,0.00033868,0.05486076,0.86448270,0.00000000
-2.57228614,1.43311127,0.00900531,0.38249996,0.71883710,0.00035859,0.05037412,0.83208857,0.00000000
-2.56628314,1.40204099,0.00841980,0.36765457,0.72068189,0.00038002,0.04601419,0.80102932,0.00000000
-2.56028014,1.37265412,0.00783514,0.35426703,0.72272543,0.00040283,0.04181579,0.77138388,0.00000000
-2.55427714,1.34501512,0.00725390,0.34228789,0.72494489,0.00042678,0.03780859,0.74319467,0.00000000
-2.54827414,1.31913123,0.00667938,0.33164040,0.72729563,0.00045162,0.03401694,0.71647451,0.00000000
-2.54227114,1.29496020,0.00611539,0.32222607,0.72971386,0.00047703,0.03045976,0.69121381,0.00000000
-2.53626813,1.27241948,0.00556592,0.31393026,0.73212036,0.00050264,0.02715081,0.66738756,0.00000000
-2.53026513,1.25139628,0.00503495,0.30662771,0.73442504,0.00052803,0.02409887,0.64496189,0.00000000
-2.52426213,1.23175807,0.00452624,0.30018766,0.73653223,0.00055275,0.02130819,0.62389966,0.00000000
-2.51825913,1.21336314,0.00404313,0.29447855,0.73834640,0.00057633,0.01877900,0.60416503,0.00000000
-2.51225613,1.19607065,0.00358845,0.28937215,0.73977804,0.00059828,0.01650809,0.58572675,0.00000000
-2.50625313,1.17974994,0.00316444,0.28474699,0.74074952,0.00061813,0.01448945,0.56856008,0.00000000
-2.50025013,1.16428855,0.00277271,0.28049120,0.74120049,0.00063542,0.01271493,0.55264737,0.00000000
-2.49424712,1.14959895,0.00241423,0.27650450,0.74109282,0.00064972,0.01117491,0.53797748,0.00000000
-2.48824412,1.13562356,0.00208939,0.27269960,0.74041467,0.00066067,0.00985894,0.52454403,0.00000000
-2.48224112,1.12233819,0.00179807,0.26900292,0.73918358,0.00066796,0.00875638,0.51234295,0.00000000
-2.47623812,1.10975376,0.00153967,0.26535468,0.73744855,0.00067138,0.00785689,0.50136938,0.00000000
-2.47023512,1.09791642,0.00131331,0.26170850,0.73529089,0.00067080,0.00715094,0.49161443,0.00000000
-2.46423212,1.08690618,0.00111784,0.25803061,0.73282392,0.00066619,0.00663019,0.48306196,0.00000000
-2.45822911,1.07683423,0.00095207,0.25429868,0.73019148,0.00065761,0.00628776,0.47568575,0.00000000
-2.45222611,1.06783916,0.00081481,0.25050050,0.72756531,0.00064524,0.00611844,0.46944725,0.00000000
-2.44622311,1.06008226,0.00070505,0.24663247,0.72514144,0.00062934,0.00611874,0.46429417,0.00000000
-2.44022011,1.05374210,0.00062208,0.24269814,0.72313559,0.00061025,0.00628687,0.46015993,0.00000000
-2.43421711,1.04900856,0.00056563,0.23870675,0.72177784,0.00058841,0.00662262,0.45696420,0.00000000
-2.42821411,1.04607654,0.00053597,0.23467194,0.72130657,0.00056431,0.00712707,0.45461425,0.00000000
-2.42221111,1.04513937,0.00053404,0.23061060,0.72196195,0.00053847,0.00780232,0.45300731,0.00000000
-2.41620810,1.04638211,0.00056160,0.22654193,0.72397898,0.00051149,0.00865104,0.45203346,0.00000000
-2.41020510,1.04997475,0.00062131,0.22248671,0.72758040,0.00048393,0.00967600,0.45157916,0.00000000
-2.40420210,1.05606552,0.00071686,0.21846677,0.73296954,0.00045639,0.01087954,0.45153091,0.00000000
-2.39819910,1.06477427,0.00085306,0.21450463,0.74032327,0.00042944,0.01226305,0.45177897,0.00000000
-2.39219610,1.07618614,0.00103592,0.21062331,0.74978537,0.00040362,0.01382636,0.45222084,0.00000000
-2.38619310,1.09034562,0.00127273,0.20684627,0.76146039,0.00037944,0.01556725,0.45276419,0.00000000
-2.38019010,1.10725127,0.00157208,0.20319732,0.77540836,0.00035736,0.01748092,0.45332927,0.00000000
-2.37418709,1.12685126,0.00194391,0.19970071,0.79164046,0.00033779,0.01955962,0.45385048,0.00000000
-2.36818409,1.14903999,0.00239941,0.19638110,0.81011603,0.00032109,0.02179231,0.45427712,0.00000000
-2.36218109,1.17365620,0.00295098,0.19326355,0.83074103,0.00030756,0.02416445,0.45457343,0.00000000
-2.35617809,1.20048269,0.00361207,0.19037345,0.85336822,0.00029747,0.02665797,0.45471777,0.00000000
-2.35017509,1.22924799,0.00439694,0.18773643,0.87779915,0.00029102,0.02925133,0.45470126,0.00000000
-2.34417209,1.25963014,0.00532038,0.18537814,0.90378804,0.00028840,0.03191979,0.45452593,0.00000000
-2.33816908,1.29126253,0.00639734,0.18332404,0.93104760,0.00028976,0.03463578,0.45420252,0.00000000
-2.33216608,1.32374201,0.00764243,0.18159912,0.95925653,0.00029522,0.03736948,0.45374826,0.00000000
-2.32616308,1.35663874,0.00906940,0.18022752,0.98806855,0.00030490,0.04008942,0.45318462,0.00000000
-2.32016008,1.38950775,0.01069052,0.17923218,1.01712266,0.00031890,0.04276332,0.45253523,0.00000000
-2.31415708,1.42190144,0.01251591,0.17863440,1.04605396,0.00033732,0.04535884,0.45182418,0.00000000
-2.30815408,1.45338268,0.01455280,0.17845333,1.07450479,0.00036026,0.04784448,0.45107446,0.00000000
-2.30215108,1.48353764,0.01680482,0.17870545,1.10213539,0.00038780,0.05019042,0.45030697,0.00000000
-2.29614807,1.51198759,0.01927128,0.17940394,1.12863352,0.00042004,0.05236933,0.44953962,0.00000000
-2.29014507,1.53839919,0.02194653,0.18055797,1.15372264,0.00045704,0.05435706,0.44878679,0.00000000
-2.28414207,1.56249232,0.02481936,0.18217195,1.17716792,0.00049884,0.05613325,0.44805889,0.00000000
-2.27813907,1.58404521,0.02787258,0.18424465,1.19877991,0.00054545,0.05768181,0.44736200,0.00000000
-2.27213607,1.60289631,0.03108276,0.18676836,1.21841562,0.00059681,0.05899118,0.44669744,0.00000000
-2.26613307,1.61894299,0.03442015,0.18972791,1.23597688,0.00065280,0.06005452,0.44606130,0.00000000
-2.26013007,1.63213702,0.03784884,0.19309986,1.25140626,0.00071322,0.06086963,0.44544381,0.00000000
-2.25412706,1.64247725,0.04132719,0.19685164,1.26468083,0.00077776,0.06143879,0.44482860,0.00000000
-2.24812406,1.65000007,0.04480851,0.20094100,1.27580422,0.00084599,0.06176847,0.44419196,0.00000000
-2.24212106,1.65476830,0.04824197,0.20531555,1.28479767,0.00091737,0.06186884,0.44350199,0.00000000
-2.23611806,1.65685946,0.05157374,0.20991274,1.29169075,0.00099123,0.06175333,0.44271805,0.00000000
-2.23011506,1.65635427,0.05474842,0.21466013,1.29651244,0.00106674,0.06143803,0.44179028,0.00000000
-2.22411206,1.65332614,0.05771049,0.21947615,1.29928328,0.00114298,0.06094113,0.44065969,0.00000000
-2.21810905,1.64783271,0.06040600,0.22427129,1.30000930,0.00121889,0.06028233,0.43925854,0.00000000
-2.21210605,1.63990972,0.06278419,0.22894974,1.29867794,0.00129332,0.05948226,0.43751151,0.00000000
-2.20610305,1.62956793,0.06479910,0.23341148,1.29525657,0.00136506,0.05856202,0.43533725,0.00000000
-2.20010005,1.61679300,0.06641115,0.23755476,1.28969342,0.00143284,0.05754268,0.43265073,0.00000000
-2.19409705,1.60154849,0.06758842,0.24127877,1.28192103,0.00149538,0.05644487,0.42936597,0.00000000
-2.18809405,1.58378145,0.06830775,0.24448657,1.27186171,0.00155144,0.05528844,0.42539931,0.00000000
-2.18209105,1.56343022,0.06855555,0.24708798,1.25943474,0.00159985,0.05409215,0.42067280,0.00000000
-2.17608804,1.54043371,0.06832828,0.24900236,1.24456456,0.00163953,0.05287337,0.41511779,0.00000000
-2.17008504,1.51474132,0.06763252,0.25016110,1.22718937,0.00166957,0.05164789,0.40867830,0.00000000
-2.16408204,1.48632271,0.06648471,0.25050976,1.20726944,0.00168921,0.05042968,0.40131400,0.00000000
-2.15807904,1.45517672,0.06491058,0.25000964,1.18479445,0.00169792,0.04923070,0.39300271,0.00000000
-2.15207604,1.42133860,0.06294416,0.24863876,1.15978937,0.00169539,0.04806077,0.38374218,0.00000000
-2.14607304,1.38488512,0.06062664,0.24639224,1.13231843,0.00168154,0.04692736,0.37355092,0.00000000
-2.14007004,1.34593726,0.05800489,0.24328197,1.10248693,0.00165655,0.04583554,0.36246829,0.00000000
-2.13406703,1.30466023,0.05512995,0.23933568,1.07044075,0.00162082,0.04478787,0.35055360,0.00000000
-2.12806403,1.26126093,0.05205536,0.23459548,1.03636374,0.00157500,0.04378440,0.33788436,0.00000000
-2.12206103,1.21598327,0.04883552,0.22911591,1.00047320,0.00151992,0.04282271,0.32455383,0.00000000
-2.11605803,1.16910150,0.04552413,0.22296173,0.96301380,0.00145660,0.04189802,0.31066798,0.00000000
-2.11005503,1.12091235,0.04217274,0.21620545,0.92425041,0.00138620,0.04100340,0.29634203,0.00000000
-2.10405203,1.07172648,0.03882951,0.20892485,0.88446042,0.00131000,0.04013006,0.28169684,0.00000000
-2.09804902,1.02185980,0.03553815,0.20120065,0.84392602,0.00122930,0.03926769,0.26685524,0.00000000
-2.09204602,0.97162534,0.03233714,0.19311430,0.80292690,0.00114548,0.03840496,0.25193868,0.00000000
-2.08604302,0.92132615,0.02925921,0.18474617,0.76173390,0.00105986,0.03752997,0.23706412,0.00000000
-2.08004002,0.87124952,0.02633106,0.17617408,0.72060380,0.00097373,0.03663082,0.22234156,0.00000000
-2.07403702,0.82166293,0.02357333,0.16747230,0.67977554,0.00088830,0.03569614,0.20787206,0.00000000
-2.06803402,0.77281164,0.02100079,0.15871096,0.63946791,0.00080466,0.03471568,0.19374651,0.00000000
-2.06203102,0.72491808,0.01862273,0.14995589,0.59987878,0.00072378,0.03368079,0.18004496,0.00000000
-2.05602801,0.67818278,0.01644346,0.14126887,0.56118555,0.00064647,0.03258487,0.16683670,0.00000000
-2.05002501,0.63278657,0.01446298,0.13270818,0.52354687,0.00057341,0.03142372,0.15418076,0.00000000
-2.04402201,0.58889388,0.01267762,0.12432935,0.48710510,0.00050512,0.03019579,0.14212698,0.00000000
-2.03801901,0.54665666,0.01108085,0.11618619,0.45198947,0.00044197,0.02890235,0.13071743,0.00000000
-2.03201601,0.50621859,0.00966394,0.10833175,0.41831946,0.00038419,0.02754742,0.11998799,0.00000000
-2.02601301,0.46771935,0.00841672,0.10081943,0.38620819,0.00033190,0.02613771,0.10997018,0.00000000
-2.02001001,0.43129851,0.00732815,0.09370392,0.35576564,0.00028508,0.02468240,0.10069294,0.00000000
-2.01400700,0.39709891,0.00638697,0.08704208,0.32710136,0.00024363,0.02319275,0.09218428,0.00000000
-2.00800400,0.36526933,0.00558209,0.08089363,0.30032668,0.00020739,0.02168173,0.08447288,0.00000000
-2.00200100,0.33596626,0.00490308,0.07532159,0.27555621,0.00017613,0.02016358,0.07758934,0.00000000
-1.99599800,0.30935475,0.00434038,0.07039255,0.25290861,0.00014958,0.01865323,0.07156721,0.00000000
-1.98999500,0.28560835,0.00388559,0.06617658,0.23250668,0.00012744,0.01716588,0.06644361,0.00000000
-1.98399200,0.26490798,0.00353151,0.06274694,0.21447660,0.00010942,0.01571645,0.06225950,0.00000000
-1.97798899,0.24743990,0.00327228,0.06017939,0.19894661,0.00009522,0.01431916,0.05905957,0.00000000
-1.97198599,0.23339268,0.00310327,0.05855126,0.18604485,0.00008456,0.01298715,0.05689169,0.00000000
-1.96598299,0.22295329,0.00302105,0.05794010,0.17589672,0.00007716,0.01173208,0.05580591,0.00000000
-1.95997999,0.21630221,0.00302323,0.05842201,0.16862144,0.00007280,0.01056396,0.05585306,0.00000000
-1.95397699,0.21360774,0.00310826,0.06006964,0.16432821,0.00007126,0.00949093,0.05708294,0.00000000
-1.94797399,0.21501943,0.00327526,0.06294982,0.16311171,0.00007235,0.00851916,0.05954207,0.00000000
-1.94197099,0.22066076,0.00352371,0.06712082,0.16504722,0.00007589,0.00765282,0.06327110,0.00000000
-1.93596798,0.23062127,0.00385321,0.07262944,0.17018521,0.00008175,0.00689411,0.06830190,0.00000000
-1.92996498,0.24494813,0.00426320,0.07950779,0.17854582,0.00008979,0.00624335,0.07465446,0.00000000
-1.92396198,0.26363758,0.00475269,0.08777001,0.19011309,0.00009988,0.00569907,0.08233358,0.00000000
-1.91795898,0.28662639,0.00531992,0.09740896,0.20482933,0.00011190,0.00525820,0.09132565,0.00000000
-1.91195598,0.31378388,0.00596218,0.10839308,0.22258980,0.00012572,0.00491621,0.10159547,0.00000000
-1.90595298,0.34490471,0.00667553,0.12066361,0.24323800,0.00014120,0.00466732,0.11308345,0.00000000
-1.89994997,0.37970314,0.00745459,0.13413220,0.26656191,0.00015817,0.00450462,0.12570327,0.00000000
-1.89394697,0.41780909,0.00829243,0.14867938,0.29229152,0.00017646,0.00442032,0.13934020,0.00000000
-1.88794397,0.45876658,0.00918047,0.16415374,0.32009787,0.00019584,0.00440589,0.15385024,0.00000000
-1.88194097,0.50203491,0.01010841,0.18037225,0.34959407,0.00021609,0.00445224,0.16906029,0.00000000
-1.87593797,0.54699301,0.01106436,0.19712172,0.38033838,0.00023692,0.00454985,0.18476937,0.00000000
-1.86993497,0.59294703,0.01203491,0.21416150,0.41183964,0.00025805,0.00468900,0.20075110,0.00000000
-1.86393197,0.63914150,0.01300533,0.23122749,0.44356495,0.00027916,0.00485984,0.21675737,0.00000000
-1.85792896,0.68477376,0.01395991,0.24803733,0.47494974,0.00029990,0.00505261,0.23252313,0.00000000
-1.85192596,0.72901139,0.01488223,0.26429681,0.50540980,0.00031992,0.00525776,0.24777238,0.00000000
-1.84592296,0.77101227,0.01575562,0.27970717,0.53435517,0.00033886,0.00546607,0.26222491,0.00000000
-1.83991996,0.80994654,0.01656361,0.29397314,0.56120528,0.00035637,0.00566887,0.27560388,0.00000000
-1.83391696,0.84501962,0.01729037,0.30681138,0.58540482,0.00037211,0.00585810,0.28764366,0.00000000
-1.82791396,0.87549544,0.01792119,0.31795898,0.60643976,0.00038577,0.00602648,0.29809781,0.00000000
-1.82191096,0.90071879,0.01844298,0.32718169,0.62385276,0.00039707,0.00616765,0.30674677,0.00000000
-1.81590795,0.92013581,0.01884467,0.33428145,0.63725725,0.00040576,0.00627623,0.31340492,0.00000000
-1.80990495,0.93331173,0.01911759,0.33910291,0.64634968,0.00041168,0.00634792,0.31792666,0.00000000
-1.80390195,0.93994486,0.01925573,0.34153860,0.65091911,0.00041468,0.00637958,0.32021130,0.00000000
-1.79789895,0.93987622,0.01925599,0.34153247,0.65085378,0.00041471,0.00636922,0.32020635,0.00000000
-1.79189595,0.93309431,0.01911825,0.33908177,0.64614442,0.00041176,0.00631604,0.31790927,0.00000000
-1.78589295,0.91973473,0.01884541,0.33423689,0.63688387,0.00040589,0.00622038,0.31336734,0.00000000
-1.77988994,0.90007469,0.01844320,0.32709944,0.62326325,0.00039724,0.00608366,0.30667588,0.00000000
-1.77388694,0.87452265,0.01792007,0.31781855,0.60556475,0.00038598,0.00590827,0.29797471,0.00000000
-1.76788394,0.84360349,0.01728682,0.30658552,0.58415134,0.00037234,0.00569747,0.28744322,0.00000000
-1.76188094,0.80794019,0.01655624,0.29362714,0.55945400,0.00035661,0.00545528,0.27529406,0.00000000
-1.75587794,0.76823249,0.01574271,0.27919802,0.53195698,0.00033909,0.00518623,0.26176597,0.00000000
-1.74987494,0.72523389,0.01486167,0.26357225,0.50218182,0.00032011,0.00489531,0.24711593,0.00000000
-1.74387194,0.67972780,0.01392921,0.24703469,0.47067083,0.00030003,0.00458770,0.23161105,0.00000000
-1.73786893,0.63250393,0.01296152,0.22987247,0.43797073,0.00027919,0.00426868,0.21552053,0.00000000
-1.73186593,0.58433593,0.01197444,0.21236682,0.40461718,0.00025792,0.00394341,0.19910809,0.00000000
-1.72586293,0.53596105,0.01098310,0.19478573,0.37112061,0.00023657,0.00361683,0.18262501,0.00000000
-1.71985993,0.48806254,0.01000149,0.17737753,0.33795417,0.00021543,0.00329354,0.16630416,0.00000000
-1.71385693,0.44125544,0.00904221,0.16036569,0.30554376,0.00019477,0.00297767,0.15035515,0.00000000
-1.70785393,0.39607580,0.00811623,0.14394498,0.27426062,0.00017482,0.00267283,0.13496067,0.00000000
-1.70185093,0.35297374,0.00723276,0.12827887,0.24441657,0.00015579,0.00238205,0.12027413,0.00000000
-1.69584792,0.31231014,0.00639918,0.11349836,0.21626167,0.00013784,0.00210779,0.10641852,0.00000000
-1.68984492,0.27435674,0.00562101,0.09970195,0.18998433,0.00012107,0.00185188,0.09348648,0.00000000
-1.68384192,0.23929927,0.00490201,0.08695683,0.16571354,0.00010559,0.00161560,0.08154134,0.00000000
-1.67783892,0.20724333,0.00424428,0.07530091,0.14352288,0.00009142,0.00139970,0.07061913,0.00000000
-1.67183592,0.17822216,0.00364841,0.06474564,0.12343603,0.00007859,0.00120444,0.06073126,0.00000000
-1.66583292,0.15220611,0.00311367,0.05527942,0.10543335,0.00006707,0.00102968,0.05186770,0.00000000
-1.65982991,0.12911300,0.00263823,0.04687127,0.08945908,0.00005683,0.00087494,0.04400057,0.00000000
-1.65382691,0.10881895,0.00221933,0.03947473,0.07542898,0.00004780,0.00073950,0.03708782,0.00000000
-1.64782391,0.09116935,0.00185354,0.03303171,0.06323794,0.00003992,0.00062245,0.03107695,0.00000000
-1.64182091,0.07598929,0.00153692,0.02747622,0.05276738,0.00003310,0.00052279,0.02590860,0.00000000
-1.63581791,0.06309350,0.00126524,0.02273784,0.04389226,0.00002725,0.00043949,0.02151994,0.00000000
-1.62981491,0.05229536,0.00103410,0.01874480,0.03648737,0.00002227,0.00037158,0.01784774,0.00000000
-1.62381191,0.04341482,0.00083911,0.01542679,0.03043312,0.00001807,0.00031822,0.01483109,0.00000000
-1.61780890,0.03628539,0.00067601,0.01271721,0.02562043,0.00001456,0.00027872,0.01241379,0.00000000
-1.61180590,0.03075988,0.00054069,0.01055511,0.02195501,0.00001165,0.00025265,0.01054629,0.00000000
-1.60580290,0.02671520,0.00042936,0.00888672,0.01936081,0.00000925,0.00023987,0.00918737,0.00000000
-1.59979990,0.02405606,0.00033851,0.00766654,0.01778281,0.00000729,0.00024056,0.00830534,0.00000000
-1.59379690,0.02271773,0.00026496,0.00685815,0.01718915,0.00000571,0.00025525,0.00787903,0.00000000
-1.58779390,0.02266800,0.00020591,0.00643468,0.01757259,0.00000443,0.00028490,0.00789839,0.00000000
-1.58179090,0.02390816,0.00015888,0.00637904,0.01895144,0.00000342,0.00033088,0.00836486,0.00000000
-1.57578789,0.02647334,0.00012172,0.00668386,0.02136972,0.00000262,0.00039500,0.00929135,0.00000000
-1.56978489,0.03043191,0.00009260,0.00735121,0.02489689,0.00000199,0.00047951,0.01070203,0.00000000
-1.56378189,0.03588414,0.00006998,0.00839212,0.02962672,0.00000151,0.00058713,0.01263181,0.00000000
-1.55777889,0.04295996,0.00005254,0.00982591,0.03567559,0.00000113,0.00072099,0.01512541,0.00000000
-1.55177589,0.05181581,0.00003924,0.01167924,0.04317994,0.00000084,0.00088462,0.01823623,0.00000000
-1.54577289,0.06263046,0.00002921,0.01398500,0.05229285,0.00000062,0.00108191,0.02202470,0.00000000
-1.53976988,0.07559983,0.00002176,0.01678096,0.06317981,0.00000046,0.00131704,0.02655643,0.00000000
-1.53376688,0.09093068,0.00001635,0.02010822,0.07601348,0.00000034,0.00159437,0.03189978,0.00000000
-1.52776388,0.10883322,0.00001257,0.02400935,0.09096756,0.00000025,0.00191838,0.03812318,0.00000000
-1.52176088,0.12951264,0.00001015,0.02852644,0.10820977,0.00000018,0.00229351,0.04529204,0.00000000
-1.51575788,0.15315979,0.00000891,0.03369886,0.12789410,0.00000014,0.00272402,0.05346531,0.00000000
-1.50975488,0.17994106,0.00000878,0.03956095,0.15015237,0.00000011,0.00321384,0.06269183,0.00000000
-1.50375188,0.20998782,0.00000979,0.04613952,0.17508552,0.00000009,0.00376641,0.07300657,0.00000000
-1.49774887,0.24338576,0.00001209,0.05345147,0.20275481,0.00000008,0.00438449,0.08442680,0.00000000
-1.49174587,0.28016452,0.00001597,0.06150138,0.23317338,0.00000009,0.00506999,0.09694850,0.00000000
-1.48574287,0.32028820,0.00002188,0.07027931,0.26629848,0.00000011,0.00582383,0.11054300,0.00000000
-1.47973987,0.36364717,0.00003044,0.07975891,0.30202501,0.00000014,0.00664582,0.12515432,0.00000000
-1.47373687,0.41005184,0.00004255,0.08989593,0.34018066,0.00000019,0.00753455,0.14069705,0.00000000
-1.46773387,0.45922885,0.00005940,0.10062725,0.38052324,0.00000026,0.00848732,0.15705536,0.00000000
-1.46173087,0.51082027,0.00008255,0.11187058,0.42274050,0.00000037,0.00950023,0.17408295,0.00000000
-1.45572786,0.56438609,0.00011405,0.12352479,0.46645283,0.00000051,0.01056820,0.19160432,0.00000000
-1.44972486,0.61941047,0.00015657,0.13547117,0.51121909,0.00000070,0.01168514,0.20941736,0.00000000
-1.44372186,0.67531172,0.00021349,0.14757533,0.55654552,0.00000096,0.01284421,0.22729729,0.00000000
-1.43771886,0.73145599,0.00028907,0.15969003,0.60189782,0.00000132,0.01403818,0.24500191,0.00000000
-1.43171586,0.78717461,0.00038866,0.17165871,0.64671606,0.00000179,0.01525976,0.26227809,0.00000000
-1.42571286,0.84178432,0.00051887,0.18331966,0.69043200,0.00000240,0.01650219,0.27886930,0.00000000
-1.41970985,0.89461010,0.00068782,0.19451078,0.73248832,0.00000321,0.01775974,0.29452387,0.00000000
-1.41370685,0.94500947,0.00090534,0.20507462,0.77235892,0.00000427,0.01902834,0.30900377,0.00000000
-1.40770385,0.99239755,0.00118321,0.21486364,0.80956954,0.00000562,0.02030623,0.32209354,0.00000000
