energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.60380190,5.37827903,0.10588647,0.03966285,1.32282455,0.68328181,0.11739458,2.18984643,0.56438362,1.16808614
-5.59779890,5.31151450,0.10571579,0.04008414,1.31782073,0.67553563,0.11629591,2.17082183,0.56083419,1.14205965
-5.59179590,5.24787753,0.10547089,0.04061761,1.31207789,0.66911542,0.11513974,2.15158076,0.55693941,1.11784911
-5.58579290,5.18762447,0.10513911,0.04125645,1.30557754,0.66405880,0.11397213,2.13225537,0.55264418,1.09548478
-5.57978989,5.13115977,0.10471357,0.04199759,1.29832402,0.66042436,0.11284582,2.11304894,0.54793046,1.07500775
-5.57378689,5.07902530,0.10419346,0.04284187,1.29034390,0.65828919,0.11181915,2.09423009,0.54281859,1.05646894
-5.56778389,5.03187961,0.10358403,0.04379413,1.28168354,0.65774536,0.11095465,2.07612305,0.53736664,1.03992607
-5.56178089,4.99046861,0.10289604,0.04486315,1.27240518,0.65889532,0.11031743,2.05909462,0.53166785,1.02543904
-5.55577789,4.95558904,0.10214488,0.04606143,1.26258153,0.66184675,0.10997334,2.04353833,0.52584638,1.01306381
-5.54977489,4.92804712,0.10134928,0.04740486,1.25228958,0.66670700,0.10998705,2.02985680,0.52005159,1.00284533
-5.54377189,4.90861464,0.10052985,0.04891231,1.24160392,0.67357743,0.11042004,2.01844321,0.51445127,0.99481015
-5.53776888,4.89798532,0.09970745,0.05060507,1.23059007,0.68254804,0.11132864,2.00966289,0.50922424,0.98895902
-5.53176588,4.89673384,0.09890160,0.05250624,1.21929849,0.69369241,0.11276219,2.00383611,0.50455263,0.98526047
-5.52576288,4.90528026,0.09812894,0.05464009,1.20775973,0.70706337,0.11476127,2.00122297,0.50061438,0.98364553
-5.51975988,4.92386165,0.09740195,0.05703127,1.19598102,0.72268950,0.11735633,2.00201132,0.49757633,0.98400431
-5.51375688,4.95251283,0.09672800,0.05970409,1.18394497,0.74057239,0.12056647,2.00630823,0.49558809,0.98618476
-5.50775388,4.99105700,0.09610877,0.06268163,1.17161018,0.76068500,0.12439865,2.01413557,0.49477718,0.98999368
-5.50175088,5.03910690,0.09554010,0.06598493,1.15891423,0.78297086,0.12884724,2.02542980,0.49524538,0.99520017
-5.49574787,5.09607593,0.09501229,0.06963203,1.14577855,0.80734418,0.13389391,2.04004585,0.49706649,1.00154132
-5.48974487,5.16119849,0.09451082,0.07363713,1.13211526,0.83369075,0.13950791,2.05776479,0.50028540,1.00872989
-5.48374187,5.23355788,0.09401747,0.07800959,1.11783523,0.86186954,0.14564667,2.07830468,0.50491845,1.01646341
-5.47773887,5.31211981,0.09351170,0.08275303,1.10285713,0.89171482,0.15225670,2.10133378,0.51095482,1.02443442
-5.47173587,5.39576914,0.09297224,0.08786445,1.08711661,0.92303864,0.15927471,2.12648522,0.51835870,1.03234095
-5.46573287,5.48334750,0.09237884,0.09333330,1.07057504,0.95563366,0.16662889,2.15337208,0.52707205,1.03989682
-5.45972986,5.57368916,0.09171385,0.09914082,1.05322722,0.98927592,0.17424033,2.18160203,0.53701765,1.04684098
-5.45372686,5.66565309,0.09096383,0.10525930,1.03510728,1.02372779,0.18202445,2.21079028,0.54810212,1.05294542
-5.44772386,5.75814924,0.09012075,0.11165171,1.01629249,1.05874061,0.18989244,2.24057041,0.56021877,1.05802119
-5.44172086,5.85015756,0.08918298,0.11827139,0.99690442,1.09405728,0.19775268,2.27060209,0.57325004,1.06192211
-5.43571786,5.94073910,0.08815580,0.12506215,0.97710730,1.12941449,0.20551197,2.30057558,0.58706948,1.06454609
-5.42971486,6.02903879,0.08705147,0.13195854,0.95710366,1.16454469,0.21307680,2.33021262,0.60154311,1.06583402
-5.42371186,6.11428036,0.08588884,0.13888661,0.93712714,1.19917774,0.22035439,2.35926399,0.61653032,1.06576634
-5.41770885,6.19575436,0.08469257,0.14576492,0.91743315,1.23304220,0.22725373,2.38750395,0.63188431,1.06435763
-5.41170585,6.27280072,0.08349186,0.15250599,0.89828746,1.26586645,0.23368644,2.41472224,0.64745217,1.06164958
-5.40570285,6.34478763,0.08231890,0.15901809,0.87995373,1.29737939,0.23956773,2.44071421,0.66307485,1.05770292
-5.39969985,6.41108881,0.08120710,0.16520736,0.86268025,1.32731107,0.24481720,2.46527018,0.67858717,1.05258882
-5.39369685,6.47106127,0.08018913,0.17098019,0.84668701,1.35539321,0.24935971,2.48816465,0.69381795,1.04638026
-5.38769385,6.52402575,0.07929496,0.17624584,0.83215350,1.38135959,0.25312632,2.50914657,0.70859070,1.03914414
-5.38169085,6.56925148,0.07855001,0.18091911,0.81920817,1.40494663,0.25605522,2.52793134,0.72272464,1.03093437
-5.37568784,6.60594711,0.07797346,0.18492307,0.80791997,1.42589416,0.25809271,2.54419538,0.73603655,1.02178643
-5.36968484,6.63325872,0.07757686,0.18819167,0.79829254,1.44394648,0.25919424,2.55757386,0.74834310,1.01171383
-5.36368184,6.65027576,0.07736310,0.19067210,0.79026143,1.45885392,0.25932540,2.56766191,0.75946404,1.00070636
-5.35767884,6.65604499,0.07732585,0.19232688,0.78369441,1.47037499,0.25846290,2.57401969,0.76922588,0.98873043
-5.35167584,6.64959216,0.07744942,0.19313543,0.77839495,1.47827923,0.25659545,2.57618106,0.77746613,0.97573130
-5.34567284,6.62995054,0.07770910,0.19309522,0.77410876,1.48235080,0.25372451,2.57366570,0.78403785,0.96163695
-5.33966983,6.59619525,0.07807199,0.19222228,0.77053301,1.48239292,0.24986474,2.56599430,0.78881434,0.94636345
-5.33366683,6.54748158,0.07849823,0.19055108,0.76732784,1.47823310,0.24504432,2.55270595,0.79169380,0.92982141
-5.32766383,6.48308566,0.07894258,0.18813384,0.76412961,1.46972910,0.23930488,2.53337719,0.79260354,0.91192304
-5.32166083,6.40244541,0.07935636,0.18503910,0.76056520,1.45677550,0.23270111,2.50764172,0.79150372,0.89258953
-5.31565783,6.30519973,0.07968950,0.18134988,0.75626689,1.43931068,0.22530002,2.47520974,0.78839029,0.87175828
-5.30965483,6.19122398,0.07989278,0.17716113,0.75088680,1.41732389,0.21717987,2.43588620,0.78329681,0.84938960
-5.30365183,6.06065989,0.07992003,0.17257693,0.74411064,1.39086224,0.20842875,2.38958682,0.77629522,0.82547249
-5.29764882,5.91393832,0.07973030,0.16770727,0.73566984,1.36003718,0.19914289,2.33635124,0.76749528,0.80002943
-5.29164582,5.75179359,0.07928977,0.16266464,0.72535172,1.32503002,0.18942474,2.27635250,0.75704261,0.77311966
-5.28564282,5.57526853,0.07857351,0.15756059,0.71300733,1.28609637,0.17938088,2.20990245,0.74511550,0.74484112
-5.27963982,5.38570973,0.07756684,0.15250227,0.69855647,1.24356891,0.16911986,2.13745262,0.73192036,0.71533084
-5.27363682,5.18475305,0.07626638,0.14758923,0.68199007,1.19785836,0.15874999,2.05959055,0.71768613,0.68476385
-5.26763382,4.97429971,0.07468070,0.14291045,0.66336960,1.14945245,0.14837728,1.97703161,0.70265778,0.65335068
-5.26163082,4.75648393,0.07283054,0.13854181,0.64282391,1.09891254,0.13810342,1.89060659,0.68708917,0.62133365
-5.25562781,4.53363317,0.07074865,0.13454400,0.62054356,1.04686816,0.12802411,1.80124560,0.67123559,0.58898209
-5.24962481,4.30822263,0.06847926,0.13096110,0.59677317,0.99400917,0.11822753,1.70995875,0.65534642,0.55658680
-5.24362181,4.08282553,0.06607718,0.12781966,0.57180201,0.94107592,0.10879317,1.61781462,0.63965805,0.52445388
-5.23761881,3.86006121,0.06360661,0.12512847,0.54595357,0.88884751,0.09979099,1.52591703,0.62438762,0.49289832
-5.23161581,3.64254267,0.06113972,0.12287903,0.51957444,0.83812839,0.09128094,1.43538126,0.60972780,0.46223747
-5.22561281,3.43282545,0.05875492,0.12104654,0.49302309,0.78973366,0.08331270,1.34731027,0.59584277,0.43278473
-5.21960980,3.23335937,0.05653515,0.11959163,0.46665900,0.74447350,0.07592591,1.26277202,0.58286580,0.40484352
-5.21360680,3.04644446,0.05456588,0.11846245,0.44083264,0.70313690,0.06915048,1.18277824,0.57089833,0.37870181
-5.20760380,2.87419200,0.05293316,0.11759732,0.41587652,0.66647529,0.06300725,1.10826549,0.56001068,0.35462720
-5.20160080,2.71849156,0.05172163,0.11692768,0.39209771,0.63518624,0.05750883,1.04007877,0.55024422,0.33286269
-5.19559780,2.58098420,0.05101245,0.11638126,0.36977187,0.60989772,0.05266049,0.97895808,0.54161492,0.31362311
-5.18959480,2.46304203,0.05088141,0.11588532,0.34913905,0.59115321,0.04846121,0.92552795,0.53411796,0.29709223
-5.18359180,2.36575382,0.05139695,0.11536995,0.33040100,0.57939795,0.04490467,0.88029003,0.52773313,0.28342043
-5.17758879,2.28991635,0.05261840,0.11477109,0.31372018,0.57496673,0.04198026,0.84361870,0.52243062,0.27272296
-5.17158579,2.23603107,0.05459420,0.11403338,0.29922005,0.57807349,0.03967403,0.81575940,0.51817695,0.26507863
-5.16558279,2.20430540,0.05736039,0.11311257,0.28698673,0.58880303,0.03796942,0.79682960,0.51494055,0.26052892
-5.15957979,2.19465831,0.06093918,0.11197751,0.27707152,0.60710527,0.03684798,0.78682210,0.51269689,0.25907746
-5.15357679,2.20672975,0.06533783,0.11061159,0.26949425,0.63279217,0.03628979,0.78561044,0.51143264,0.26068978
-5.14757379,2.23989367,0.07054769,0.10901358,0.26424725,0.66553783,0.03627384,0.79295622,0.51114895,0.26529347
-5.14157079,2.29327443,0.07654371,0.10719795,0.26129949,0.70488190,0.03677808,0.80851805,0.51186357,0.27277868
-5.13556778,2.36576668,0.08328413,0.10519456,0.26060100,0.75023646,0.03777943,0.83186212,0.51361184,0.28299899
-5.12956478,2.45605861,0.09071078,0.10304783,0.26208718,0.80089666,0.03925358,0.86247397,0.51644666,0.29577290
-5.12356178,2.56265860,0.09874971,0.10081542,0.26568303,0.85605489,0.04117459,0.89977149,0.52043742,0.31088584
-5.11755878,2.68392530,0.10731234,0.09856649,0.27130699,0.91481843,0.04351455,0.94311888,0.52566812,0.32809290
-5.11155578,2.81810075,0.11629713,0.09637961,0.27887449,0.97623036,0.04624302,0.99184123,0.53223486,0.34712228
-5.10555278,2.96334624,0.12559170,0.09434042,0.28830100,1.03929297,0.04932653,1.04523957,0.54024279,0.36767960
-5.09954977,3.11778007,0.13507542,0.09253907,0.29950446,1.10299320,0.05272811,1.10260592,0.54980267,0.38945291
-5.09354677,3.27951621,0.14462237,0.09106765,0.31240720,1.16632925,0.05640683,1.16323784,0.56102721,0.41211846
-5.08754377,3.44670262,0.15410457,0.09001748,0.32693702,1.22833719,0.06031752,1.22645214,0.57402719,0.43534701
-5.08154077,3.61755759,0.16339540,0.08947652,0.34302758,1.28811674,0.06441056,1.29159704,0.58890737,0.45881057
-5.07553777,3.79040253,0.17237307,0.08952682,0.36061789,1.34485487,0.06863193,1.35806231,0.60576225,0.48218932
-5.06953477,3.96368941,0.18092394,0.09024212,0.37965092,1.39784627,0.07292342,1.42528694,0.62467154,0.50517835
-5.06353177,4.13602133,0.18894560,0.09168555,0.40007133,1.44650967,0.07722309,1.49276380,0.64569533,0.52749406
-5.05752876,4.30616487,0.19634951,0.09390763,0.42182238,1.49039905,0.08146596,1.56004102,0.66886901,0.54887978
-5.05152576,4.47305318,0.20306315,0.09694435,0.44484193,1.52920938,0.08558495,1.62672000,0.69419775,0.56911039
-5.04552276,4.63577962,0.20903140,0.10081560,0.46905794,1.56277626,0.08951201,1.69245008,0.72165087,0.58799569
-5.03951976,4.79358184,0.21421731,0.10552381,0.49438345,1.59106972,0.09317948,1.75692020,0.75115602,0.60538238
-5.03351676,4.94581743,0.21860202,0.11105294,0.52071134,1.61418239,0.09652154,1.81984791,0.78259347,0.62115439
-5.02751376,5.09193253,0.22218389,0.11736780,0.54790938,1.63231263,0.09947589,1.88096671,0.81579087,0.63523175
-5.02151076,5.23142555,0.22497697,0.12441381,0.57581554,1.64574377,0.10198531,1.94001241,0.85051877,0.64756797
-5.01550775,5.36380861,0.22700882,0.13211716,0.60423439,1.65482046,0.10399936,1.99670961,0.88648736,0.65814607
-5.00950475,5.48856976,0.22831779,0.14038553,0.63293454,1.65992361,0.10547590,2.05075945,0.92334489,0.66697372
-5.00350175,5.60513895,0.22895003,0.14910931,0.66164784,1.66144546,0.10638251,2.10182972,0.96067816,0.67407756
-4.99749875,5.71286090,0.22895625,0.15816346,0.69007030,1.65976607,0.10669769,2.14954825,0.99801550,0.67949728
-4.99149575,5.81097761,0.22838863,0.16740984,0.71786516,1.65523282,0.10641179,2.19350062,1.03483250,0.68327985
-4.98549275,5.89862261,0.22729784,0.17670025,0.74466815,1.64814400,0.10552767,2.23323261,1.07056064,0.68547421
-4.97948974,5.97482868,0.22573048,0.18587987,0.77009490,1.63873748,0.10406099,2.26825792,1.10459883,0.68612680
-4.97348674,6.03854945,0.22372709,0.19479126,0.79375032,1.62718506,0.10204016,2.29807103,1.13632774,0.68527838
-4.96748374,6.08869491,0.22132076,0.20327865,0.81523971,1.61359278,0.09950597,2.32216491,1.16512638,0.68296212
-4.96148074,6.12417925,0.21853643,0.21119247,0.83418126,1.59800717,0.09651084,2.34005289,1.19039067,0.67920329
-4.95547774,6.14397916,0.21539099,0.21839395,0.85021913,1.58042673,0.09311782,2.35129368,1.21155298,0.67402044
-4.94947474,6.14719942,0.21189399,0.22475958,0.86303694,1.56081808,0.08939926,2.35551827,1.22810214,0.66742797
-4.94347174,6.13314214,0.20804903,0.23018530,0.87237055,1.53913552,0.08543535,2.35245724,1.23960275,0.65943999
-4.93746873,6.10137566,0.20385568,0.23459021,0.87801983,1.51534274,0.08131247,2.34196686,1.24571300,0.65007498
-4.93146573,6.05179860,0.19931173,0.23791954,0.87985856,1.48943522,0.07712140,2.32405238,1.24620009,0.63936108
-4.92546273,5.98469516,0.19441568,0.24014686,0.87784192,1.46146183,0.07295553,2.29888705,1.24095239,0.62734147
-4.91945973,5.90077736,0.18916932,0.24127531,0.87201122,1.43154418,0.06890910,2.26682535,1.22998755,0.61407946
-4.91345673,5.80121125,0.18358010,0.24133781,0.86249533,1.39989245,0.06507542,2.22840945,1.21345634,0.59966285
-4.90745373,5.68762433,0.17766328,0.24039611,0.84950881,1.36681644,0.06154520,2.18436805,1.19164150,0.58420726
-4.90145073,5.56209271,0.17144366,0.23853885,0.83334666,1.33273124,0.05840496,2.13560717,1.16495192,0.56785800
-4.89544772,5.42710738,0.16495673,0.23587853,0.81437586,1.29815668,0.05573560,2.08319290,1.13391202,0.55079036
-4.88944472,5.28552021,0.15824927,0.23254760,0.79302403,1.26371066,0.05361093,2.02832648,1.09914693,0.53320821
-4.88344172,5.14047127,0.15137929,0.22869372,0.76976572,1.23009617,0.05209648,1.97231246,1.06136389,0.51534078
-4.87743872,4.99530019,0.14441533,0.22447453,0.74510691,1.19808278,0.05124826,1.91652126,1.02133082,0.49743788
-4.87143572,4.85344484,0.13743514,0.22005200,0.71956851,1.16848305,0.05111169,1.86234725,0.97985280,0.47976361
-4.86543272,4.71833175,0.13052385,0.21558660,0.69366936,1.14212511,0.05172053,1.81116440,0.93774755,0.46258894
-4.85942971,4.59326264,0.12377169,0.21123168,0.66790980,1.11982245,0.05309597,1.76428097,0.89582082,0.44618340
-4.85342671,4.48130204,0.11727134,0.20712813,0.64275625,1.10234242,0.05524580,1.72289541,0.85484275,0.43080648
-4.84742371,4.38517075,0.11111514,0.20339954,0.61862762,1.09037474,0.05816367,1.68805509,0.81552611,0.41669884
-4.84142071,4.30714979,0.10539216,0.20014817,0.59588398,1.08450151,0.06182857,1.66061981,0.77850704,0.40407406
-4.83541771,4.24899882,0.10018540,0.19745179,0.57481796,1.08517012,0.06620447,1.64123141,0.74432918,0.39311110
-4.82941471,4.21189261,0.09556906,0.19536146,0.55564912,1.09267037,0.07124024,1.63029094,0.71343145,0.38394796
-4.82341171,4.19637810,0.09160618,0.19390039,0.53852138,1.10711674,0.07686994,1.62794426,0.68613993,0.37667664
-4.81740870,4.20235400,0.08834661,0.19306388,0.52350348,1.12843686,0.08301335,1.63407671,0.66266378,0.37133989
-4.81140570,4.22907341,0.08582544,0.19282030,0.51059232,1.15636669,0.08957704,1.64831703,0.64309527,0.36792954
-4.80540270,4.27516947,0.08406187,0.19311297,0.49971875,1.19045275,0.09645578,1.67005039,0.62741366,0.36638674
-4.79939970,4.33870283,0.08305866,0.19386298,0.49075552,1.23006146,0.10353448,1.69843996,0.61549245,0.36660390
-4.79339670,4.41722871,0.08280204,0.19497266,0.48352685,1.27439529,0.11069047,1.73245611,0.60710967,0.36842829
-4.78739370,4.50788082,0.08326218,0.19632965,0.47781898,1.32251511,0.11779623,1.77091206,0.60196062,0.37166713
-4.78139070,4.60746853,0.08439403,0.19781132,0.47339137,1.37336791,0.12472241,1.81250437,0.59967228,0.37609383
-4.77538769,4.71258327,0.08613873,0.19928941,0.46998778,1.42581877,0.13134109,1.85585683,0.59981907,0.38145524
-4.76938469,4.81970979,0.08842525,0.20063468,0.46734695,1.47868583,0.13752914,1.89956565,0.60193899,0.38747954
-4.76338169,4.92533801,0.09117236,0.20172142,0.46521224,1.53077678,0.14317153,1.94224447,0.60554980,0.39388448
-4.75737869,5.02607083,0.09429091,0.20243167,0.46334012,1.58092540,0.14816456,1.98256713,0.61016460,0.40038560
-4.75137569,5.11872417,0.09768611,0.20265897,0.46150713,1.62802671,0.15241865,2.01930681,0.61530625,0.40670418
-4.74537269,5.20041548,0.10125994,0.20231164,0.45951511,1.67106923,0.15586083,2.05136986,0.62052043,0.41257476
-4.73936968,5.26863795,0.10491362,0.20131532,0.45719492,1.70916329,0.15843660,2.07782353,0.62538683,0.41775176
-4.73336668,5.32131807,0.10854986,0.19961498,0.45440836,1.74156411,0.16011113,2.09791640,0.62952847,0.42201521
-4.72736368,5.35685557,0.11207508,0.19717611,0.45104870,1.76768916,0.16086980,2.11109141,0.63261881,0.42517550
-4.72136068,5.37414498,0.11540142,0.19398530,0.44703985,1.78712925,0.16071802,2.11699124,0.63438688,0.42707680
-4.71535768,5.37257958,0.11844847,0.19005010,0.44233460,1.79965319,0.15968025,2.11545637,0.63462029,0.42759949
-4.70935468,5.35203898,0.12114480,0.18539834,0.43691198,1.80520643,0.15779850,2.10651665,0.63316638,0.42666126
-4.70335168,5.31286226,0.12342915,0.18007685,0.43077424,1.80390409,0.15513011,2.09037707,0.62993175,0.42421733
-4.69734867,5.25580947,0.12525139,0.17414977,0.42394368,1.79601919,0.15174521,2.06739918,0.62488032,0.42025947
-4.69134567,5.18201436,0.12657314,0.16769657,0.41645946,1.78196723,0.14772375,2.03807939,0.61803030,0.41481435
-4.68534267,5.09293155,0.12736813,0.16080972,0.40837484,1.76228810,0.14315243,2.00302555,0.60945033,0.40794115
-4.67933967,4.99028142,0.12762229,0.15359232,0.39975483,1.73762670,0.13812157,1.96293317,0.59925509,0.39972858
-4.67333667,4.87599551,0.12733365,0.14615569,0.39067442,1.70871320,0.13272217,1.91856266,0.58760069,0.39029160
-4.66733367,4.75216513,0.12651186,0.13861695,0.38121748,1.67634428,0.12704315,1.87071853,0.57468002,0.37976787
-4.66133067,4.62099508,0.12517771,0.13109677,0.37147624,1.64136594,0.12116900,1.82023135,0.56071825,0.36831414
-4.65532766,4.48476379,0.12336234,0.12371733,0.36155129,1.60465863,0.11517787,1.76794310,0.54596859,0.35610262
-4.64932466,4.34579060,0.12110627,0.11660042,0.35155204,1.56712503,0.10914015,1.71469601,0.53070838,0.34331738
-4.64332166,4.20640997,0.11845842,0.10986580,0.34159739,1.52968043,0.10311757,1.66132476,0.51523552,0.33015100
