energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,1.95318241,0.09439726,0.00210166,0.89612231,0.55254389,0.02787994,0.98798720
-4.29514757,1.81367033,0.09112323,0.00193374,0.83336257,0.51230451,0.02568746,0.91331508
-4.28914457,1.67915167,0.08899371,0.00177092,0.77499910,0.47352790,0.02357068,0.84106193
-4.28314157,1.55126924,0.08813839,0.00161466,0.72174650,0.43666607,0.02155141,0.77203576
-4.27713857,1.43156261,0.08868124,0.00146626,0.67428059,0.40214054,0.01964903,0.70698223
-4.27113557,1.32143693,0.09073815,0.00132693,0.63322508,0.37033393,0.01788014,0.64657156
-4.26513257,1.22213757,0.09441449,0.00119768,0.59913983,0.34158327,0.01625836,0.59138868
-4.25912956,1.13473061,0.09980249,0.00107937,0.57251088,0.31617492,0.01479414,0.54192672
-4.25312656,1.06008948,0.10697854,0.00097268,0.55374218,0.29434126,0.01349476,0.49858353
-4.24712356,0.99888718,0.11600038,0.00087812,0.54314908,0.27625894,0.01236436,0.46166119
-4.24112056,0.95159378,0.12690445,0.00079605,0.54095341,0.26204859,0.01140401,0.43136784
-4.23511756,0.91847838,0.13970320,0.00072664,0.54727999,0.25177572,0.01061195,0.40782150
-4.22911456,0.89961467,0.15438278,0.00066995,0.56215436,0.24545265,0.00998375,0.39105530
-4.22311156,0.89488947,0.17090094,0.00062590,0.58550165,0.24304126,0.00951259,0.38102359
-4.21710855,0.90401322,0.18918557,0.00059428,0.61714625,0.24445616,0.00918958,0.37760850
-4.21110555,0.92653182,0.20913373,0.00057480,0.65681241,0.24956832,0.00900397,0.38062637
-4.20510255,0.96183924,0.23061152,0.00056707,0.70412552,0.25820878,0.00894355,0.38983386
-4.19909955,1.00919030,0.25345470,0.00057065,0.75861406,0.27017243,0.00899490,0.40493342
-4.19309655,1.06771348,0.27747033,0.00058499,0.81971236,0.28522181,0.00914371,0.42557785
-4.18709355,1.13642350,0.30243931,0.00060951,0.88676408,0.30309074,0.00937510,0.45137419
-4.18109055,1.21423373,0.32811986,0.00064355,0.95902667,0.32348792,0.00967386,0.48188674
-4.17508754,1.29996844,0.35425202,0.00068640,1.03567677,0.34610054,0.01002481,0.51663944
-4.16908454,1.39237534,0.38056294,0.00073726,1.11581682,0.37059786,0.01041297,0.55511799
-4.16308154,1.49013840,0.40677287,0.00079530,1.19848290,0.39663495,0.01082388,0.59677179
-4.15707854,1.59189159,0.43260181,0.00085958,1.28265410,0.42385667,0.01124379,0.64101617
-4.15107554,1.69623365,0.45777648,0.00092912,1.36726330,0.45190197,0.01165991,0.68723528
-4.14507254,1.80174435,0.48203748,0.00100284,1.45120968,0.48040852,0.01206055,0.73478581
-4.13906953,1.90700230,0.50514645,0.00107959,1.53337286,0.50901798,0.01243535,0.78300208
-4.13306653,2.01060467,0.52689288,0.00115818,1.61262859,0.53738158,0.01277533,0.83120250
-4.12706353,2.11118853,0.54710051,0.00123733,1.68786615,0.56516633,0.01307309,0.87869770
-4.12106053,2.20745394,0.56563292,0.00131574,1.75800694,0.59206158,0.01332283,0.92480030
-4.11505753,2.29818813,0.58239824,0.00139206,1.82202426,0.61778595,0.01352039,0.96883615
-4.10905453,2.38229039,0.59735274,0.00146496,1.87896376,0.64209432,0.01366331,1.01015702
-4.10305153,2.45879698,0.61050312,0.00153312,1.92796406,0.66478479,0.01375074,1.04815418
-4.09704852,2.52690492,0.62190738,0.00159528,1.96827705,0.68570523,0.01378342,1.08227245
-4.09104552,2.58599383,0.63167420,0.00165027,1.99928702,0.70475909,0.01376357,1.11202423
-4.08504252,2.63564458,0.63996064,0.00169702,2.02052811,0.72191020,0.01369478,1.13700270
-4.07903952,2.67565358,0.64696835,0.00173461,2.03169898,0.73718612,0.01358182,1.15689358
-4.07303652,2.70604150,0.65293804,0.00176229,2.03267427,0.75067967,0.01343052,1.17148479
-4.06703352,2.72705561,0.65814244,0.00177952,2.02351178,0.76254841,0.01324749,1.18067321
-4.06103052,2.73916470,0.66287787,0.00178595,2.00445506,0.77301178,0.01303996,1.18446816
-4.05502751,2.74304625,0.66745449,0.00178148,1.97593070,0.78234567,0.01281552,1.18299109
-4.04902451,2.73956550,0.67218559,0.00176621,1.93854013,0.79087445,0.01258185,1.17647129
-4.04302151,2.72974683,0.67737608,0.00174049,1.89304591,0.79896050,0.01234653,1.16523751
-4.03701851,2.71473798,0.68331069,0.00170487,1.84035267,0.80699141,0.01211673,1.14970586
-4.03101551,2.69576817,0.69024216,0.00166009,1.78148316,0.81536518,0.01189903,1.13036416
-4.02501251,2.67410180,0.69837989,0.00160707,1.71755017,0.82447401,0.01169915,1.10775368
-4.01900950,2.65098926,0.70787956,0.00154687,1.64972529,0.83468708,0.01152180,1.08244871
-4.01300650,2.62761713,0.71883413,0.00148064,1.57920559,0.84633313,0.01137049,1.05503520
-4.00700350,2.60505997,0.73126665,0.00140961,1.50717954,0.85968358,0.01124743,1.02608935
-4.00100050,2.58423586,0.74512534,0.00133502,1.43479357,0.87493687,0.01115341,0.99615717
-3.99499750,2.56586794,0.76028121,0.00125811,1.36312049,0.89220495,0.01108782,0.96573609
-3.98899450,2.55045378,0.77652848,0.00118008,1.29313115,0.91150245,0.01104861,0.93525940
-3.98299150,2.53824422,0.79358786,0.00110203,1.22567042,0.93273924,0.01103242,0.90508431
-3.97698849,2.52923283,0.81111282,0.00102498,1.16143834,0.95571689,0.01103465,0.87548413
-3.97098549,2.52315648,0.82869856,0.00094981,1.10097724,0.98012928,0.01104968,0.84664485
-3.96498249,2.51950725,0.84589352,0.00087727,1.04466502,1.00556763,0.01107103,0.81866612
-3.95897949,2.51755508,0.86221298,0.00080795,0.99271489,1.03152973,0.01109167,0.79156648
-3.95297649,2.51638011,0.87715435,0.00074231,0.94518108,1.05743332,0.01110424,0.76529223
-3.94697349,2.51491330,0.89021341,0.00068067,0.90197027,1.08263306,0.01110140,0.73972955
-3.94097049,2.51198333,0.90090102,0.00062318,0.86285786,1.10644049,0.01107603,0.71471877
-3.93496748,2.50636763,0.90875955,0.00056992,0.82750822,1.12814629,0.01102160,0.69007011
-3.92896448,2.49684520,0.91337843,0.00052083,0.79549779,1.14704398,0.01093237,0.66557995
-3.92296148,2.48224890,0.91440815,0.00047578,0.76633998,1.16245401,0.01080362,0.64104654
-3.91695848,2.46151476,0.91157223,0.00043457,0.73951073,1.17374744,0.01063185,0.61628453
-3.91095548,2.43372643,0.90467664,0.00039698,0.71447347,1.18036813,0.01041487,0.59113752
-3.90495248,2.39815287,0.89361650,0.00036272,0.69070271,1.18185266,0.01015188,0.56548804
-3.89894947,2.35427799,0.87837964,0.00033155,0.66770524,1.17784715,0.00984349,0.53926467
-3.89294647,2.30182119,0.85904717,0.00030318,0.64503826,1.16812044,0.00949167,0.51244610
-3.88694347,2.24074849,0.83579109,0.00027739,0.62232408,1.15257296,0.00909964,0.48506217
-3.88094047,2.17127416,0.80886902,0.00025397,0.59926089,1.13124134,0.00867175,0.45719199
-3.87493747,2.09385328,0.77861662,0.00023276,0.57562970,1.10429844,0.00821324,0.42895965
-3.86893447,2.00916625,0.74543785,0.00021364,0.55129744,1.07204899,0.00773013,0.40052781
-3.86293147,1.91809616,0.70979379,0.00019657,0.52621656,1.03492129,0.00722889,0.37208982
-3.85692846,1.82170080,0.67219038,0.00018155,0.50042140,0.99345532,0.00671627,0.34386093
-3.85092546,1.72118057,0.63316569,0.00016863,0.47402208,0.94828792,0.00619906,0.31606908
-3.84492246,1.61784417,0.59327723,0.00015796,0.44719619,0.90013587,0.00568390,0.28894592
-3.83891946,1.51307363,0.55308978,0.00014972,0.42017912,0.84977753,0.00517705,0.26271847
-3.83291646,1.40829019,0.51316418,0.00014419,0.39325349,0.79803389,0.00468428,0.23760183
-3.82691346,1.30492241,0.47404731,0.00014170,0.36673838,0.74574986,0.00421073,0.21379316
-3.82091046,1.20437749,0.43626368,0.00014266,0.34097866,0.69377644,0.00376085,0.19146724
-3.81490745,1.10801672,0.40030864,0.00014754,0.31633503,0.64295435,0.00333833,0.17077349
-3.80890445,1.01713555,0.36664319,0.00015689,0.29317493,0.59409968,0.00294610,0.15183465
-3.80290145,0.93294830,0.33569054,0.00017133,0.27186466,0.54799170,0.00258640,0.13474670
-3.79689845,0.85657756,0.30783400,0.00019156,0.25276260,0.50536318,0.00226077,0.11958018
-3.79089545,0.78904777,0.28341623,0.00021834,0.23621376,0.46689307,0.00197019,0.10638236
-3.78489245,0.73128240,0.26273930,0.00025248,0.22254534,0.43320140,0.00171517,0.09518019
-3.77888944,0.68410395,0.24606547,0.00029483,0.21206324,0.40484614,0.00149582,0.08598366
-3.77288644,0.64823583,0.23361822,0.00034631,0.20504931,0.38232173,0.00131206,0.07878937
-3.76688344,0.62430522,0.22558325,0.00040783,0.20175896,0.36605861,0.00116367,0.07358391
-3.76088044,0.61284597,0.22210915,0.00048029,0.20241903,0.35642361,0.00105042,0.07034705
-3.75487744,0.61430086,0.22330751,0.00056456,0.20722564,0.35372042,0.00097222,0.06905437
-3.74887444,0.62902234,0.22925238,0.00066147,0.21634167,0.35819004,0.00092920,0.06967927
-3.74287144,0.65727149,0.23997886,0.00077174,0.22989407,0.37001066,0.00092176,0.07219437
-3.73686843,0.69921474,0.25548096,0.00089596,0.24797058,0.38929689,0.00095068,0.07657206
-3.73086543,0.75491851,0.27570881,0.00103455,0.27061612,0.41609813,0.00101713,0.08278440
-3.72486243,0.82434175,0.30056539,0.00118774,0.29782885,0.45039611,0.00112270,0.09080235
-3.71885943,0.90732692,0.32990297,0.00135553,0.32955606,0.49210181,0.00126937,0.10059434
-3.71285643,1.00358986,0.36351980,0.00153764,0.36569013,0.54105177,0.00145948,0.11212437
-3.70685343,1.11270932,0.40115709,0.00173352,0.40606479,0.59700427,0.00169567,0.12534977
-3.70085043,1.23411680,0.44249696,0.00194229,0.45045205,0.65963566,0.00198076,0.14021866
-3.69484742,1.36708763,0.48716137,0.00216276,0.49855989,0.72853714,0.00231764,0.15666729
-3.68884442,1.51073393,0.53471264,0.00239342,0.55003128,0.80321252,0.00270909,0.17461742
-3.68284142,1.66400025,0.58465557,0.00263245,0.60444444,0.88307720,0.00315767,0.19397384
-3.67683842,1.82566245,0.63644140,0.00287773,0.66131471,0.96745864,0.00366544,0.21462215
-3.67083542,1.99433024,0.68947360,0.00312687,0.72009809,1.05559872,0.00423381,0.23642690
-3.66483242,2.16845387,0.74311558,0.00337726,0.78019649,1.14665799,0.00486331,0.25923021
-3.65882941,2.34633490,0.79669996,0.00362610,0.84096456,1.23972201,0.00555339,0.28285097
-3.65282641,2.52614131,0.84953937,0.00387047,0.90171818,1.33380970,0.00630222,0.30708470
-3.64682341,2.70592667,0.90093827,0.00410736,0.96174424,1.42788378,0.00710651,0.33170400
-3.64082041,2.88365320,0.95020558,0.00433378,1.02031163,1.52086302,0.00796138,0.35645992
-3.63481741,3.05721851,0.99666763,0.00454677,1.07668303,1.61163628,0.00886027,0.38108402
-3.62881441,3.22448540,1.03968097,0.00474349,1.13012747,1.69907801,0.00979490,0.40529128
-3.62281141,3.38331445,1.07864475,0.00492130,1.17993308,1.78206517,0.01075530,0.42878382
-3.61680840,3.53159881,1.11301219,0.00507777,1.22541988,1.85949499,0.01172988,0.45125539
-3.61080540,3.66730058,1.14230092,0.00521076,1.26595243,1.93030363,0.01270566,0.47239666
-3.60480240,3.78848814,1.16610179,0.00531847,1.30095180,1.99348520,0.01366842,0.49190106
-3.59879940,3.89337385,1.18408616,0.00539944,1.32990692,2.04811084,0.01460310,0.50947123
-3.59279640,3.98035104,1.19601133,0.00545261,1.35238484,2.09334750,0.01549408,0.52482583
-3.58679340,4.04802982,1.20172426,0.00547732,1.36803976,2.12847600,0.01632568,0.53770645
-3.58079040,4.09527037,1.20116338,0.00547335,1.37662069,2.15290790,0.01708254,0.54788458
-3.57478739,4.12121299,1.19435873,0.00544086,1.37797748,2.16620060,0.01775014,0.55516819
-3.56878439,4.12530370,1.18143040,0.00538043,1.37206500,2.16807028,0.01831520,0.55940789
-3.56278139,4.10731444,1.16258531,0.00529306,1.35894541,2.15840209,0.01876620,0.56050210
-3.55677839,4.06735688,1.13811271,0.00518008,1.33878837,2.13725713,0.01909371,0.55840136
-3.55077539,4.00588898,1.10837824,0.00504321,1.31186900,2.10487564,0.01929074,0.55311123
-3.54477239,3.92371357,1.07381686,0.00488444,1.27856372,2.06167636,0.01935302,0.54469378
-3.53876938,3.82196870,1.03492486,0.00470608,1.23934377,2.00825144,0.01927911,0.53326757
-3.53276638,3.70210948,0.99225092,0.00451064,1.19476671,1.94535721,0.01907052,0.51900591
-3.52676338,3.56588178,0.94638664,0.00430084,1.14546587,1.87390064,0.01873163,0.50213365
-3.52076038,3.41528829,0.89795651,0.00407954,1.09213817,1.79492192,0.01826958,0.48292235
-3.51475738,3.25254802,0.84760772,0.00384970,1.03553046,1.70957361,0.01769403,0.46168420
-3.50875438,3.08005047,0.79599990,0.00361436,0.97642493,1.61909705,0.01701682,0.43876484
-3.50275138,2.90030604,0.74379516,0.00337652,0.91562394,1.52479672,0.01625163,0.41453532
-3.49674837,2.71589449,0.69164847,0.00313920,0.85393476,1.42801359,0.01541352,0.38938364
-3.49074537,2.52941320,0.64019880,0.00290531,0.79215476,1.33009837,0.01451852,0.36370607
-3.48474237,2.34342718,0.59006113,0.00267768,0.73105747,1.23238550,0.01358308,0.33789869
-3.47873937,2.16042244,0.54181946,0.00245900,0.67138000,1.13616896,0.01262370,0.31234939
-3.47273637,1.98276422,0.49602103,0.00225178,0.61381208,1.04268051,0.01165646,0.28743060
-3.46673337,1.81266122,0.45317167,0.00205838,0.55898709,0.95307107,0.01069667,0.26349302
-3.46073037,1.65213656,0.41373237,0.00188095,0.50747518,0.86839565,0.00975848,0.24086036
-3.45472736,1.50300588,0.37811698,0.00172145,0.45977847,0.78960188,0.00885471,0.21982530
-3.44872436,1.36686241,0.34669080,0.00158164,0.41632832,0.71752239,0.00799660,0.20064656
-3.44272136,1.24506856,0.31976989,0.00146307,0.37748449,0.65287050,0.00719368,0.18354702
-3.43671836,1.13875317,0.29762090,0.00136708,0.34353579,0.59623899,0.00645375,0.16871283
-3.43071536,1.04881331,0.28046102,0.00129481,0.31470204,0.54810136,0.00578287,0.15629319
-3.42471236,0.97591941,0.26845791,0.00124722,0.29113674,0.50881473,0.00518537,0.14640077
-3.41870935,0.92052235,0.26172925,0.00122504,0.27293030,0.47862399,0.00466400,0.13911244
-3.41270635,0.88286119,0.26034173,0.00122880,0.26011320,0.45766622,0.00422002,0.13447020
-3.40670335,0.86297059,0.26430942,0.00125881,0.25265896,0.44597492,0.00385334,0.13248203
-3.40070035,0.86068690,0.27359135,0.00131513,0.25048656,0.44348359,0.00356266,0.13312269
-3.39469735,0.87565246,0.28808851,0.00139758,0.25346217,0.45002820,0.00334564,0.13633427
-3.38869435,0.90731793,0.30764034,0.00150570,0.26140021,0.46534858,0.00319906,0.14202652
-3.38269135,0.95494293,0.33202105,0.00163872,0.27406371,0.48908867,0.00311889,0.15007710
-3.37668834,1.01759543,0.36093611,0.00179555,0.29116429,0.52079600,0.00310046,0.16033163
-3.37068534,1.09415089,0.39401927,0.00197472,0.31236182,0.55992066,0.00313856,0.17260397
-3.36468234,1.18329223,0.43083085,0.00217441,0.33726437,0.60581457,0.00322751,0.18667663
-3.35867934,1.28351193,0.47085738,0.00239239,0.36542849,0.65773150,0.00336127,0.20230178
-3.35267634,1.39311756,0.51351347,0.00262605,0.39636058,0.71482863,0.00353345,0.21920280
-3.34667334,1.51024200,0.55814598,0.00287237,0.42951942,0.77617035,0.00373746,0.23707667
-3.34067034,1.63285929,0.60404088,0.00312799,0.46432035,0.84073486,0.00396651,0.25559741
-3.33466733,1.75880711,0.65043306,0.00338918,0.50014122,0.90742401,0.00421370,0.27442045
-3.32866433,1.88581596,0.69651881,0.00365194,0.53633036,0.97507676,0.00447209,0.29318808
-3.32266133,2.01154520,0.74147108,0.00391207,0.57221647,1.04248618,0.00473480,0.31153596
-3.31665833,2.13362535,0.78445689,0.00416520,0.60712025,1.10842002,0.00499505,0.32910034
-3.31065533,2.24970555,0.82465660,0.00440694,0.64036771,1.17164416,0.00524633,0.34552612
-3.30465233,2.35750496,0.86128409,0.00463292,0.67130448,1.23094856,0.00548242,0.36047511
-3.29864932,2.45486609,0.89360738,0.00483898,0.69931082,1.28517466,0.00569756,0.37363447
-3.29264632,2.53980810,0.92096859,0.00502119,0.72381673,1.33324335,0.00588654,0.38472483
-3.28664332,2.61057783,0.94280245,0.00517601,0.74431634,1.37418222,0.00604475,0.39350778
-3.28064032,2.66569630,0.95865255,0.00530040,0.76038126,1.40715112,0.00616836,0.39979232
-3.27463732,2.70399854,0.96818451,0.00539186,0.77167192,1.43146471,0.00625432,0.40344013
-3.26863432,2.72466491,0.97119547,0.00544854,0.77794671,1.44661107,0.00630045,0.40436913
-3.26263132,2.72724222,0.96761945,0.00546928,0.77906812,1.45226537,0.00630547,0.40255546
-3.25662831,2.71165379,0.95752818,0.00545366,0.77500584,1.44829804,0.00626903,0.39803342
-3.25062531,2.67819764,0.94112759,0.00540197,0.76583653,1.43477686,0.00619166,0.39089377
-3.24462231,2.62753300,0.91874981,0.00531525,0.75174016,1.41196296,0.00607479,0.38127998
-3.23861931,2.56065555,0.89084127,0.00519520,0.73299326,1.38030077,0.00592061,0.36938310
-3.23261631,2.47886252,0.85794738,0.00504416,0.70995918,1.34040237,0.00573205,0.35543500
-3.22661331,2.38370910,0.82069440,0.00486502,0.68307585,1.29302688,0.00551265,0.33970068
-3.22061031,2.27695816,0.77976942,0.00466111,0.65284163,1.23905583,0.00526645,0.32246972
-3.21460730,2.16052530,0.73589926,0.00443613,0.61979974,1.17946551,0.00499783,0.30404734
-3.20860430,2.03642154,0.68982912,0.00419400,0.58452197,1.11529744,0.00471143,0.28474546
-3.20260130,1.90669603,0.64230191,0.00393880,0.54759233,1.04762824,0.00441196,0.26487402
-3.19659830,1.77338080,0.59403897,0.00367460,0.50959129,0.97753991,0.00410411,0.24473301
-3.19059530,1.63843960,0.54572278,0.00340539,0.47108103,0.90609183,0.00379242,0.22460529
-3.18459230,1.50372257,0.49798237,0.00313496,0.43259243,0.83429521,0.00348115,0.20475063
-3.17858929,1.37092784,0.45138149,0.00286686,0.39461388,0.76309095,0.00317425,0.18540090
-3.17258629,1.24157113,0.40641008,0.00260430,0.35758245,0.69333141,0.00287522,0.16675668
-3.16658329,1.11696381,0.36347876,0.00235007,0.32187740,0.62576646,0.00258710,0.14898508
-3.16058029,0.99819929,0.32291647,0.00210657,0.28781612,0.56103400,0.00231243,0.13221902
-3.15457729,0.88614773,0.28497095,0.00187576,0.25565235,0.49965492,0.00205325,0.11655748
-3.14857429,0.78145821,0.24981172,0.00165912,0.22557668,0.44203214,0.00181107,0.10206696
-3.14257129,0.68456758,0.21753517,0.00145774,0.19771886,0.38845349,0.00158693,0.08878375
-3.13656828,0.59571490,0.18817131,0.00127228,0.17215178,0.33909787,0.00138140,0.07671681
-3.13056528,0.51496027,0.16169177,0.00110301,0.14889675,0.29404403,0.00119465,0.06585124
-3.12456228,0.44220681,0.13801852,0.00094989,0.12792969,0.25328139,0.00102651,0.05615201
-3.11855928,0.37722468,0.11703293,0.00081257,0.10918790,0.21672235,0.00087649,0.04756773
-3.11255628,0.31967594,0.09858475,0.00069047,0.09257712,0.18421527,0.00074387,0.04003453
-3.10655328,0.26913920,0.08250082,0.00058281,0.07797861,0.15555774,0.00062778,0.03347968
-3.10055028,0.22513346,0.06859302,0.00048867,0.06525586,0.13050962,0.00052721,0.02782496
-3.09454727,0.18714017,0.05666559,0.00040703,0.05426097,0.10880531,0.00044110,0.02298973
-3.08854427,0.15462334,0.04652133,0.00033682,0.04484030,0.09016524,0.00036842,0.01889359
-3.08254127,0.12704710,0.03796702,0.00027693,0.03683958,0.07430603,0.00030818,0.01545870
-3.07653827,0.10389087,0.03081768,0.00022628,0.03010809,0.06094947,0.00025948,0.01261165
-3.07053527,0.08466192,0.02490003,0.00018383,0.02450226,0.04983018,0.00022160,0.01028503
-3.06453227,0.06890559,0.02005493,0.00014857,0.01988845,0.04070202,0.00019400,0.00841858
-3.05852926,0.05621324,0.01613919,0.00011959,0.01614509,0.03334328,0.00017638,0.00696014
-3.05252626,0.04622844,0.01302661,0.00009607,0.01316422,0.02756093,0.00016873,0.00586633
-3.04652326,0.03865143,0.01060850,0.00007725,0.01085248,0.02319392,0.00017134,0.00510297
-3.04052026,0.03324239,0.00879376,0.00006250,0.00913178,0.02011586,0.00018486,0.00464547
-3.03451726,0.02982371,0.00750868,0.00005128,0.00793945,0.01823712,0.00021032,0.00447898
-3.02851426,0.02828155,0.00669639,0.00004315,0.00722826,0.01750655,0.00024918,0.00459852
-3.02251126,0.02856689,0.00631624,0.00003776,0.00696613,0.01791300,0.00030335,0.00500899
-3.01650825,0.03069626,0.00634303,0.00003486,0.00713570,0.01948656,0.00037523,0.00572516
-3.01050525,0.03475209,0.00676620,0.00003429,0.00773376,0.02229974,0.00046769,0.00677148
-3.00450225,0.04088284,0.00758888,0.00003599,0.00877054,0.02646840,0.00058416,0.00818190
-2.99849925,0.04930269,0.00882706,0.00003998,0.01026887,0.03215249,0.00072855,0.00999945
-2.99249625,0.06029072,0.01050846,0.00004635,0.01226314,0.03955644,0.00090527,0.01227571
-2.98649325,0.07418918,0.01267156,0.00005528,0.01479817,0.04892899,0.00111918,0.01507001
-2.98049025,0.09140087,0.01536431,0.00006703,0.01792780,0.06056234,0.00137558,0.01844841
-2.97448724,0.11238498,0.01864283,0.00008191,0.02171329,0.07479028,0.00168005,0.02248231
-2.96848424,0.13765128,0.02256979,0.00010031,0.02622134,0.09198517,0.00203839,0.02724677
-2.96248124,0.16775226,0.02721273,0.00012266,0.03152195,0.11255341,0.00245649,0.03281839
-2.95647824,0.20327300,0.03264197,0.00014945,0.03768591,0.13692925,0.00294012,0.03927288
-2.95047524,0.24481844,0.03892841,0.00018121,0.04478195,0.16556664,0.00349476,0.04668220
-2.94447224,0.29299811,0.04614104,0.00021846,0.05287371,0.19892919,0.00412536,0.05511141
-2.93846923,0.34840814,0.05434427,0.00026178,0.06201647,0.23747793,0.00483612,0.06461518
-2.93246623,0.41161097,0.06359509,0.00031168,0.07225373,0.28165712,0.00563024,0.07523430
-2.92646323,0.48311281,0.07394018,0.00036869,0.08361385,0.33187829,0.00650963,0.08699190
-2.92046023,0.56333960,0.08541303,0.00043325,0.09610679,0.38850266,0.00747469,0.09989000
-2.91445723,0.65261215,0.09803118,0.00050574,0.10972108,0.45182260,0.00852407,0.11390623
-2.90845423,0.75112116,0.11179372,0.00058644,0.12442129,0.52204255,0.00965450,0.12899098
-2.90245123,0.85890335,0.12667916,0.00067548,0.14014612,0.59926029,0.01086061,0.14506528
-2.89644822,0.97581981,0.14264377,0.00077286,0.15680723,0.68344923,0.01213485,0.16201946
-2.89044522,1.10153756,0.15962052,0.00087841,0.17428899,0.77444267,0.01346747,0.17971283
-2.88444222,1.23551582,0.17751879,0.00099174,0.19244931,0.87192100,0.01484662,0.19797450
-2.87843922,1.37699792,0.19622473,0.00111227,0.21112157,0.97540274,0.01625841,0.21660539
-2.87243622,1.52500980,0.21560250,0.00123923,0.23011766,1.08424012,0.01768722,0.23538157
-2.86643322,1.67836608,0.23549629,0.00137160,0.24923221,1.19762013,0.01911596,0.25405884
-2.86043022,1.83568395,0.25573309,0.00150818,0.26824785,1.31457137,0.02052648,0.27237844
-2.85442721,1.99540525,0.27612615,0.00164757,0.28694137,1.43397708,0.02190000,0.29007386
-2.84842421,2.15582629,0.29647898,0.00178820,0.30509061,1.55459432,0.02321763,0.30687844
-2.84242121,2.31513508,0.31658987,0.00192838,0.32248189,1.67507910,0.02446091,0.32253348
-2.83641821,2.47145471,0.33625655,0.00206632,0.33891756,1.79401669,0.02561230,0.33679672
-2.83041521,2.62289163,0.35528105,0.00220019,0.35422358,1.90995649,0.02665574,0.34945060
-2.82441221,2.76758719,0.37347440,0.00232817,0.36825664,2.02145001,0.02757713,0.36031017
-2.81840920,2.90377047,0.39066117,0.00244849,0.38091067,2.12709080,0.02836478,0.36923016
-2.81240620,3.02981033,0.40668353,0.00255953,0.39212236,2.22555472,0.02900970,0.37611100
-2.80640320,3.14426466,0.42140489,0.00265982,0.40187555,2.31563890,0.02950595,0.38090344
-2.80040020,3.24592475,0.43471291,0.00274811,0.41020425,2.39629785,0.02985073,0.38361155
-2.79439720,3.33385296,0.44652189,0.00282345,0.41719418,2.46667513,0.03004446,0.38429403
-2.78839420,3.40741207,0.45677457,0.00288517,0.42298283,2.52612932,0.03009072,0.38306366
-2.78239120,3.46628523,0.46544326,0.00293296,0.42775792,2.57425307,0.02999610,0.38008500
-2.77638819,3.51048561,0.47253045,0.00296683,0.43175445,2.61088461,0.02976995,0.37557036
-2.77038519,3.54035548,0.47806893,0.00298715,0.43525041,2.63611111,0.02942404,0.36977419
-2.76438219,3.55655486,0.48212148,0.00299465,0.43856120,2.65026400,0.02897218,0.36298628
-2.75837919,3.56004039,0.48478020,0.00299034,0.44203311,2.65390643,0.02842977,0.35552375
-2.75237619,3.55203534,0.48616560,0.00297555,0.44603599,2.64781355,0.02781338,0.34772247
-2.74637319,3.53399223,0.48642539,0.00295182,0.45095519,2.63294667,0.02714025,0.33992793
-2.74037019,3.50754951,0.48573307,0.00292091,0.45718317,2.61042235,0.02642784,0.33248610
-2.73436718,3.47448424,0.48428624,0.00288468,0.46511080,2.58147794,0.02569344,0.32573449
-2.72836418,3.43666249,0.48230468,0.00284511,0.47511861,2.54743482,0.02495374,0.31999361
-2.72236118,3.39598934,0.48002810,0.00280415,0.48756810,2.50966116,0.02422452,0.31555922
-2.71635818,3.35436015,0.47771353,0.00276375,0.50279322,2.46953516,0.02352036,0.31269542
-2.71035518,3.31361464,0.47563221,0.00272573,0.52109221,2.42841050,0.02285436,0.31162883
-2.70435218,3.27549518,0.47406617,0.00269180,0.54271991,2.38758471,0.02223801,0.31254379
-2.69834917,3.24161011,0.47330413,0.00266348,0.56788059,2.34827164,0.02168103,0.31557887
-2.69234617,3.21340302,0.47363713,0.00264208,0.59672161,2.31157837,0.02119125,0.32082447
-2.68634317,3.19212843,0.47535358,0.00262870,0.62932783,2.27848720,0.02077460,0.32832165
-2.68034017,3.17883396,0.47873402,0.00262418,0.66571719,2.24984261,0.02043507,0.33806208
-2.67433717,3.17434901,0.48404570,0.00262915,0.70583744,2.22634327,0.02017470,0.34998907
-2.66833417,3.17927973,0.49153699,0.00264397,0.74956428,2.20853861,0.01999365,0.36399967
-2.66233117,3.19400968,0.50143196,0.00266881,0.79670112,2.19682973,0.01989026,0.37994762
-2.65632816,3.21870578,0.51392519,0.00270362,0.84698049,2.19147388,0.01986111,0.39764724
-2.65032516,3.25332872,0.52917706,0.00274818,0.90006729,2.19259189,0.01990113,0.41687806
-2.64432216,3.29764716,0.54730958,0.00280213,0.95556390,2.20017806,0.02000378,0.43739009
-2.63831916,3.35125497,0.56840308,0.00286494,1.01301713,2.21411156,0.02016114,0.45890970
-2.63231616,3.41359056,0.59249362,0.00293602,1.07192679,2.23416893,0.02036416,0.48114585
-2.62631316,3.48395773,0.61957145,0.00301468,1.13175589,2.26003692,0.02060285,0.50379660
-2.62031016,3.56154715,0.64958031,0.00310018,1.19194190,2.29132534,0.02086650,0.52655583
-2.61430715,3.64545786,0.68241772,0.00319173,1.25190897,2.32757935,0.02114400,0.54911971
-2.60830415,3.73471809,0.71793612,0.00328852,1.31108044,2.36829097,0.02142407,0.57119310
-2.60230115,3.82830500,0.75594483,0.00338970,1.36889131,2.41290949,0.02169564,0.59249534
