energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.65782891,3.83187596,0.09256142,0.19428199,0.87216498,0.30556215,1.06303275,0.92635328,0.07994001,1.39772507
-5.65182591,3.86518497,0.09118992,0.18938869,0.87720454,0.31114960,1.03340601,0.94075083,0.08364585,1.41452309
-5.64582291,3.90590649,0.08985765,0.18469457,0.88360076,0.31790638,1.00337989,0.95768659,0.08742548,1.43371552
-5.63981991,3.95323611,0.08860057,0.18028093,0.89121893,0.32571172,0.97339136,0.97686512,0.09119225,1.45490199
-5.63381691,4.00605646,0.08744720,0.17621763,0.89983806,0.33441272,0.94383578,0.99790279,0.09485767,1.47756834
-5.62781391,4.06295994,0.08641710,0.17256136,0.90915537,0.34382660,0.91505551,1.02033671,0.09833366,1.50109670
-5.62181091,4.12228380,0.08551986,0.16935438,0.91879451,0.35374397,0.88733091,1.04363688,0.10153496,1.52478043
-5.61580790,4.18215620,0.08475461,0.16662354,0.92831738,0.36393333,0.86087418,1.06722090,0.10438146,1.54784350
-5.60980490,4.24055127,0.08411013,0.16437981,0.93723900,0.37414643,0.83582608,1.09047066,0.10680049,1.56946340
-5.60380190,4.29535109,0.08356540,0.16261816,0.94504475,0.38412446,0.81225564,1.11275034,0.10872894,1.58879684
-5.59779890,4.34441186,0.08309071,0.16131800,0.95120935,0.39360475,0.79016271,1.13342493,0.11011507,1.60500700
-5.59179590,4.38563164,0.08264926,0.16044396,0.95521671,0.40232782,0.76948304,1.15187869,0.11092000,1.61729125
-5.58579290,4.41701685,0.08219893,0.15994713,0.95657964,0.41004442,0.75009574,1.16753272,0.11111878,1.62490812
-5.57978989,4.43674493,0.08169451,0.15976674,0.95485873,0.41652243,0.73183243,1.17986099,0.11070108,1.62720245
-5.57378689,4.44322080,0.08108984,0.15983209,0.94967949,0.42155319,0.71448782,1.18840451,0.10967127,1.62362746
-5.56778389,4.43512495,0.08034015,0.16006483,0.94074688,0.42495721,0.69783103,1.19278295,0.10804819,1.61376317
-5.56178089,4.41145174,0.07940416,0.16038148,0.92785687,0.42658894,0.68161734,1.19270360,0.10586439,1.59733010
-5.55577789,4.37153662,0.07824601,0.16069601,0.91090428,0.42634051,0.66559959,1.18796736,0.10316491,1.57419802
-5.54977489,4.31507182,0.07683696,0.16092258,0.88988681,0.42414425,0.64953905,1.17847189,0.10000584,1.54438945
-5.54377189,4.24211035,0.07515659,0.16097824,0.86490511,0.41997405,0.63321526,1.16421180,0.09645247,1.50807783
-5.53776888,4.15305888,0.07319372,0.16078547,0.83615893,0.41384542,0.61643455,1.14527622,0.09257726,1.46558074
-5.53176588,4.04866015,0.07094680,0.16027466,0.80393970,0.40581447,0.59903693,1.12184395,0.08845778,1.41734854
-5.52576288,3.92996637,0.06842386,0.15938624,0.76861995,0.39597562,0.58090141,1.09417655,0.08417445,1.36394912
-5.51975988,3.79830493,0.06564215,0.15807255,0.73064008,0.38445848,0.56194953,1.06260967,0.07980843,1.30604948
-5.51375688,3.65523819,0.06262725,0.15629929,0.69049326,0.37142388,0.54214710,1.02754318,0.07543959,1.24439509
-5.50775388,3.50251900,0.05941200,0.15404661,0.64870906,0.35705915,0.52150438,0.98943025,0.07114460,1.17978787
-5.50175088,3.34204376,0.05603511,0.15130966,0.60583662,0.34157308,0.50007469,0.94876599,0.06699529,1.11306376
-5.49574787,3.17580464,0.05253968,0.14809875,0.56242804,0.32519051,0.47795164,0.90607585,0.06305721,1.04507059
-5.48974487,3.00584242,0.04897153,0.14443899,0.51902272,0.30814688,0.45526525,0.86190405,0.05938848,0.97664720
-5.48374187,2.83420120,0.04537764,0.14036942,0.47613308,0.29068280,0.43217711,0.81680245,0.05603892,0.90860428
-5.47773887,2.66288613,0.04180458,0.13594182,0.43423232,0.27303883,0.40887476,0.77131984,0.05304943,0.84170754
-5.47173587,2.49382482,0.03829713,0.13121900,0.39374431,0.25545068,0.38556560,0.72599204,0.05045164,0.77666343
-5.46573287,2.32883321,0.03489704,0.12627282,0.35503606,0.23814469,0.36247043,0.68133267,0.04826780,0.71410773
-5.45972986,2.16958595,0.03164197,0.12118194,0.31841270,0.22133389,0.33981693,0.63782494,0.04651090,0.65459706
-5.45372686,2.01759178,0.02856477,0.11602930,0.28411491,0.20521456,0.31783307,0.59591428,0.04518494,0.59860305
-5.44772386,1.87417355,0.02569287,0.11089963,0.25231871,0.18996329,0.29674083,0.55600201,0.04428541,0.54650930
-5.44172086,1.74045313,0.02304801,0.10587675,0.22313734,0.17573460,0.27675016,0.51843990,0.04379984,0.49861054
-5.43571786,1.61734058,0.02064610,0.10104109,0.19662492,0.16265910,0.25805340,0.48352582,0.04370851,0.45511394
-5.42971486,1.50552771,0.01849735,0.09646722,0.17278151,0.15084205,0.24082034,0.45150038,0.04398519,0.41614211
-5.42371186,1.40548540,0.01660646,0.09222170,0.15155921,0.14036251,0.22519377,0.42254449,0.04459795,0.38173734
-5.41770885,1.31746463,0.01497306,0.08836111,0.13286901,0.13127279,0.21128588,0.39677806,0.04551000,0.35186708
-5.41170585,1.24150082,0.01359212,0.08493051,0.11658787,0.12359840,0.19917538,0.37425958,0.04668053,0.32642993
-5.40570285,1.17742133,0.01245450,0.08196219,0.10256595,0.11733838,0.18890545,0.35498684,0.04806562,0.30526228
-5.39969985,1.12485585,0.01154753,0.07947490,0.09063345,0.11246594,0.18048258,0.33889856,0.04961903,0.28814514
-5.39369685,1.08324957,0.01085554,0.07747349,0.08060718,0.10892957,0.17387632,0.32587710,0.05129303,0.27481121
-5.38769385,1.05187896,0.01036046,0.07594892,0.07229636,0.10665447,0.16901992,0.31575216,0.05303926,0.26495193
-5.38169085,1.02987004,0.01004232,0.07487881,0.06550781,0.10554439,0.16581192,0.30830539,0.05480946,0.25822460
-5.37568784,1.01621900,0.00987983,0.07422825,0.06005040,0.10548383,0.16411861,0.30327596,0.05655622,0.25425950
-5.36968484,1.00981492,0.00985081,0.07395114,0.05573868,0.10634064,0.16377736,0.30036701,0.05823371,0.25266701
-5.36368184,1.00946450,0.00993268,0.07399169,0.05239584,0.10796900,0.16460074,0.29925278,0.05979833,0.25304471
-5.35767884,1.01391836,0.01010284,0.07428631,0.04985598,0.11021272,0.16638133,0.29958642,0.06120936,0.25498466
-5.35167584,1.02189867,0.01033915,0.07476565,0.04796576,0.11290888,0.16889713,0.30100831,0.06242957,0.25808050
-5.34567284,1.03212748,0.01062023,0.07535685,0.04658561,0.11589169,0.17191748,0.30315466,0.06342573,0.26193476
-5.33966983,1.04335541,0.01092588,0.07598579,0.04559042,0.11899655,0.17520913,0.30566627,0.06416916,0.26616591
-5.33366683,1.05438988,0.01123739,0.07657940,0.04486998,0.12206417,0.17854263,0.30819714,0.06463610,0.27041542
-5.32766383,1.06412231,0.01153790,0.07706790,0.04432906,0.12494471,0.18169848,0.31042287,0.06480815,0.27435445
-5.32166083,1.07155356,0.01181267,0.07738690,0.04388744,0.12750171,0.18447311,0.31204834,0.06467252,0.27769013
-5.31565783,1.07581687,0.01204942,0.07747925,0.04347962,0.12961590,0.18668437,0.31281478,0.06422225,0.28017131
-5.30965483,1.07619757,0.01223854,0.07729673,0.04305455,0.13118845,0.18817640,0.31250573,0.06345632,0.28159348
-5.30365183,1.07214912,0.01237338,0.07680132,0.04257526,0.13214399,0.18882370,0.31095183,0.06237968,0.28180291
-5.29764882,1.06330479,0.01245041,0.07596620,0.04201842,0.13243283,0.18853432,0.30803436,0.06100308,0.28069969
-5.29164582,1.04948476,0.01246940,0.07477633,0.04137390,0.13203272,0.18725193,0.30368730,0.05934289,0.27823960
-5.28564282,1.03069841,0.01243357,0.07322869,0.04064430,0.13094983,0.18495697,0.29789791,0.05742074,0.27443490
-5.27963982,1.00714183,0.01234964,0.07133207,0.03984440,0.12921909,0.18166662,0.29070591,0.05526305,0.26935378
-5.27363682,0.97919071,0.01222791,0.06910661,0.03900068,0.12690379,0.17743379,0.28220120,0.05290048,0.26311866
-5.26763382,0.94738901,0.01208226,0.06658293,0.03815074,0.12409453,0.17234518,0.27252043,0.05036725,0.25590339
-5.26163082,0.91243386,0.01193016,0.06380102,0.03734270,0.12090755,0.16651842,0.26184236,0.04770043,0.24792932
-5.25562781,0.87515739,0.01179256,0.06080891,0.03663459,0.11748250,0.16009868,0.25038239,0.04493913,0.23946055
-5.24962481,0.83650615,0.01169388,0.05766118,0.03609359,0.11397971,0.15325461,0.23838649,0.04212370,0.23079842
-5.24362181,0.79751883,0.01166187,0.05441740,0.03579534,0.11057716,0.14617404,0.22612464,0.03929494,0.22227538
-5.23761881,0.75930312,0.01172747,0.05114051,0.03582298,0.10746692,0.13905950,0.21388413,0.03649329,0.21424837
-5.23161581,0.72301210,0.01192468,0.04789525,0.03626621,0.10485154,0.13212369,0.20196296,0.03375810,0.20709199
-5.22561281,0.68982105,0.01229035,0.04474672,0.03722014,0.10294007,0.12558513,0.19066340,0.03112698,0.20119135
-5.21960980,0.66090481,0.01286394,0.04175898,0.03878392,0.10194396,0.11966405,0.18028604,0.02863522,0.19693484
-5.21360680,0.63741620,0.01368725,0.03899387,0.04105924,0.10207282,0.11457853,0.17112423,0.02631534,0.19470684
-5.20760380,0.62046549,0.01480403,0.03651003,0.04414852,0.10353006,0.11054111,0.16345919,0.02419671,0.19488031
-5.20160080,0.61110114,0.01625959,0.03436204,0.04815290,0.10650830,0.10775564,0.15755561,0.02230537,0.19780945
-5.19559780,0.61029161,0.01810021,0.03259975,0.05316988,0.11118487,0.10641458,0.15365787,0.02066387,0.20382224
-5.18959480,0.61890830,0.02037254,0.03126783,0.05929075,0.11771706,0.10669648,0.15198671,0.01929125,0.21321303
-5.18359180,0.63770933,0.02312280,0.03040535,0.06659782,0.12623742,0.10876376,0.15273633,0.01820317,0.22623518
-5.17758879,0.66732430,0.02639589,0.03004553,0.07516132,0.13684913,0.11276066,0.15607186,0.01741204,0.24309382
-5.17158579,0.70823987,0.03023434,0.03021559,0.08503631,0.14962148,0.11881116,0.16212704,0.01692730,0.26393883
-5.16558279,0.76078640,0.03467720,0.03093654,0.09625945,0.16458567,0.12701706,0.17100222,0.01675569,0.28885834
-5.15957979,0.82512576,0.03975868,0.03222305,0.10884591,0.18173108,0.13745599,0.18276233,0.01690165,0.31787287
-5.15357679,0.90124084,0.04550687,0.03408337,0.12278646,0.20100213,0.15017938,0.19743523,0.01736764,0.35093040
-5.14757379,0.98892707,0.05194222,0.03651909,0.13804491,0.22229617,0.16521047,0.21501006,0.01815460,0.38790281
-5.14157079,1.08778672,0.05907613,0.03952501,0.15455609,0.24546229,0.18254230,0.23543598,0.01926235,0.42858384
-5.13556778,1.19722652,0.06690952,0.04308893,0.17222448,0.27030158,0.20213588,0.25862108,0.02069000,0.47268910
-5.12956478,1.31645916,0.07543145,0.04719146,0.19092359,0.29656877,0.22391847,0.28443193,0.02243643,0.51985823
-5.12356178,1.44450956,0.08461790,0.05180586,0.21049634,0.32397557,0.24778226,0.31269351,0.02450068,0.56965958
-5.11755878,1.58022596,0.09443077,0.05689788,0.23075641,0.35219565,0.27358347,0.34318992,0.02688238,0.62159746
-5.11155578,1.72229648,0.10481709,0.06242579,0.25149062,0.38087132,0.30114200,0.37566591,0.02958214,0.67512203
-5.10555278,1.86927105,0.11570860,0.06834043,0.27246242,0.40962179,0.33024177,0.40982922,0.03260194,0.72964168
-5.09954977,2.01958847,0.12702168,0.07458547,0.29341633,0.43805280,0.36063192,0.44535396,0.03594546,0.78453766
-5.09354677,2.17160832,0.13865766,0.08109784,0.31408336,0.46576742,0.39202886,0.48188492,0.03961833,0.83918057
-5.08754377,2.32364668,0.15050367,0.08780836,0.33418716,0.49237752,0.42411920,0.51904284,0.04362838,0.89294813
-5.08154077,2.47401493,0.16243389,0.09464259,0.35345073,0.51751563,0.45656379,0.55643059,0.04798574,0.94524360
-5.07553777,2.62106016,0.17431124,0.10152194,0.37160360,0.54084655,0.48900258,0.59364012,0.05270284,0.99551413
-5.06953477,2.76320593,0.18598966,0.10836498,0.38838901,0.56207835,0.52106043,0.63026000,0.05779431,1.04326826
-5.06353177,2.89899178,0.19731665,0.11508890,0.40357103,0.58097219,0.55235368,0.66588339,0.06327666,1.08809163
-5.05752876,3.02711003,0.20813629,0.12161125,0.41694132,0.59735044,0.58249742,0.70011620,0.06916787,1.12966042
-5.05152576,3.14643842,0.21829256,0.12785170,0.42832521,0.61110288,0.61111315,0.73258521,0.07548675,1.16775161
-5.04552276,3.25606720,0.22763279,0.13373396,0.43758704,0.62219042,0.63783684,0.76294586,0.08225205,1.20224961
-5.03951976,3.35531972,0.23601128,0.13918763,0.44463443,0.63064636,0.66232692,0.79088948,0.08948153,1.23314889
-5.03351676,3.44376548,0.24329295,0.14415004,0.44942148,0.63657502,0.68427212,0.81614974,0.09719064,1.26055241
-5.02751376,3.52122544,0.24935679,0.14856801,0.45195074,0.64014772,0.70339885,0.83850806,0.10539123,1.28466585
-5.02151076,3.58776908,0.25409914,0.15239928,0.45227397,0.64159644,0.71947791,0.85779783,0.11408994,1.30578781
-5.01550775,3.64370376,0.25743653,0.15561385,0.45049159,0.64120538,0.73233020,0.87390728,0.12328666,1.32429652
-5.00950475,3.68955660,0.25930815,0.15819484,0.44675103,0.63930073,0.74183133,0.88678092,0.13297284,1.34063348
-5.00350175,3.72604994,0.25967766,0.16013910,0.44124389,0.63623927,0.74791486,0.89641954,0.14312992,1.35528496
-4.99749875,3.75407140,0.25853439,0.16145737,0.43420215,0.63239632,0.75057409,0.90287859,0.15372779,1.36876198
-4.99149575,3.77463976,0.25589386,0.16217399,0.42589339,0.62815341,0.74986223,0.90626535,0.16472356,1.38157989
-4.98549275,3.78886831,0.25179748,0.16232624,0.41661531,0.62388647,0.74589101,0.90673460,0.17606054,1.39423837
-4.97948974,3.79792695,0.24631166,0.16196323,0.40668955,0.61995475,0.73882764,0.90448327,0.18766768,1.40720270
-4.97348674,3.80300459,0.23952602,0.16114444,0.39645498,0.61669122,0.72889029,0.89974406,0.19945943,1.42088721
-4.96748374,3.80527334,0.23155114,0.15993787,0.38626055,0.61439452,0.71634215,0.89277840,0.21133621,1.43564153
-4.96148074,3.80585562,0.22251560,0.15841796,0.37645776,0.61332285,0.70148432,0.88386883,0.22318544,1.45174019
-4.95547774,3.80579531,0.21256261,0.15666331,0.36739304,0.61368995,0.68464769,0.87331124,0.23488327,1.46937593
-4.94947474,3.80603369,0.20184631,0.15475422,0.35939984,0.61566312,0.66618419,0.86140707,0.24629684,1.48865685
-4.94347174,3.80739070,0.19052780,0.15277027,0.35279085,0.61936328,0.64645753,0.84845585,0.25728726,1.50960736
-4.93746873,3.81055184,0.17877120,0.15078785,0.34785025,0.62486684,0.62583397,0.83474818,0.26771304,1.53217275
-4.93146573,3.81606062,0.16673967,0.14887788,0.34482631,0.63220911,0.60467319,0.82055938,0.27743394,1.55622684
-4.92546273,3.82431621,0.15459175,0.14710370,0.34392436,0.64138905,0.58331976,0.80614398,0.28631516,1.58158228
-4.91945973,3.83557599,0.14247790,0.14551927,0.34530048,0.65237484,0.56209528,0.79173119,0.29423150,1.60800280
-4.91345673,3.84996222,0.13053761,0.14416762,0.34905596,0.66511006,0.54129170,0.77752132,0.30107155,1.63521660
-4.90745373,3.86747202,0.11889690,0.14307980,0.35523293,0.67951996,0.52116568,0.76368323,0.30674152,1.66293032
-4.90145073,3.88799007,0.10766643,0.14227412,0.36381131,0.69551764,0.50193442,0.75035286,0.31116854,1.69084261
-4.89544772,3.91130304,0.09694020,0.14175592,0.37470730,0.71300973,0.48377289,0.73763267,0.31430329,1.71865693
-4.88944472,3.93711515,0.08679481,0.14151778,0.38777372,0.73190139,0.46681255,0.72559206,0.31612185,1.74609284
-4.88344172,3.96506423,0.07728934,0.14154009,0.40280225,0.75210053,0.45114154,0.71426854,0.31662640,1.77289540
-4.87743872,3.99473774,0.06846571,0.14179216,0.41952774,0.77352095,0.43680627,0.70366972,0.31584511,1.79884256
-4.87143572,4.02568855,0.06034951,0.14223359,0.43763462,0.79608462,0.42381426,0.69377593,0.31383078,1.82375021
-4.86543272,4.05745012,0.05295127,0.14281613,0.45676536,0.81972295,0.41213814,0.68454333,0.31065857,1.84747518
-4.85942971,4.08955103,0.04626795,0.14348565,0.47653075,0.84437723,0.40172055,0.67590755,0.30642288,1.86991617
-4.85342671,4.12152894,0.04028475,0.14418447,0.49652179,0.86999828,0.39247980,0.66778767,0.30123338,1.89101294
-4.84742371,4.15294376,0.03497698,0.14485367,0.51632274,0.89654554,0.38431591,0.66009046,0.29521061,1.91074422
-4.84142071,4.18339018,0.03031203,0.14543559,0.53552499,0.92398561,0.37711694,0.65271482,0.28848124,1.92912453
-4.83541771,4.21250953,0.02625130,0.14587610,0.55374105,0.95229063,0.37076529,0.64555633,0.28117332,1.94620039
-4.82941471,4.24000064,0.02275209,0.14612687,0.57061806,0.98143629,0.36514368,0.63851172,0.27341171,1.96204634
-4.82341171,4.26562967,0.01976927,0.14614727,0.58585043,1.01140002,0.36014061,0.63148331,0.26531400,1.97676082
-4.81740870,4.28923844,0.01725683,0.14590595,0.59919069,1.04215899,0.35565520,0.62438308,0.25698702,1.99046237
-4.81140570,4.31075106,0.01516929,0.14538212,0.61045821,1.07368849,0.35160098,0.61713646,0.24852426,2.00328612
-4.80540270,4.33017825,0.01346274,0.14456617,0.61954536,1.10596040,0.34790883,0.60968555,0.24000406,2.01538070
-4.79939970,4.34761922,0.01209578,0.14345996,0.62642061,1.13894199,0.34452869,0.60199175,0.23148888,2.02690553
-4.79339670,4.36326065,0.01103020,0.14207652,0.63112851,1.17259515,0.34143023,0.59403764,0.22302544,2.03802852
-4.78739370,4.37737267,0.01023144,0.14043922,0.63378661,1.20687599,0.33860237,0.58582799,0.21464572,2.04892402
-4.78139070,4.39030207,0.00966883,0.13858056,0.63457924,1.24173509,0.33605184,0.57738993,0.20636870,2.05977111
-4.77538769,4.40246267,0.00931577,0.13654055,0.63374880,1.27711831,0.33380089,0.56877226,0.19820270,2.07075209
-4.76938469,4.41432370,0.00914960,0.13436478,0.63158470,1.31296834,0.33188426,0.56004375,0.19014803,2.08205128
-4.76338169,4.42639658,0.00915146,0.13210235,0.62841085,1.34922706,0.33034587,0.55129083,0.18219987,2.09385418
-4.75737869,4.43922120,0.00930603,0.12980371,0.62457219,1.38583875,0.32923526,0.54261439,0.17435110,2.10634708
-4.75137569,4.45335246,0.00960111,0.12751867,0.62042117,1.42275412,0.32860414,0.53412625,0.16659497,2.11971726
-4.74537269,4.46934826,0.01002728,0.12529449,0.61630467,1.45993513,0.32850346,0.52594513,0.15892731,2.13415393
-4.73936968,4.48775960,0.01057738,0.12317446,0.61255239,1.49736050,0.32898107,0.51819254,0.15134839,2.14985000
-4.73336668,4.50912379,0.01124603,0.12119682,0.60946695,1.53503159,0.33008027,0.51098877,0.14386408,2.16700470
-4.72736368,4.53396102,0.01202918,0.11939421,0.60731649,1.57297847,0.33183949,0.50444903,0.13648656,2.18582709
-4.72136068,4.56277468,0.01292356,0.11779369,0.60632981,1.61126560,0.33429312,0.49868019,0.12923436,2.20654020
-4.71535768,4.59605505,0.01392624,0.11641739,0.60669443,1.64999688,0.33747360,0.49377795,0.12213184,2.22938567
-4.70935468,4.63428601,0.01503416,0.11528360,0.60855733,1.68931932,0.34141467,0.48982485,0.11520833,2.25462830
-4.70335168,4.67795368,0.01624370,0.11440848,0.61202830,1.72942490,0.34615572,0.48688887,0.10849677,2.28256033
-4.69734867,4.72755595,0.01755033,0.11380807,0.61718541,1.77055011,0.35174699,0.48502293,0.10203223,2.31350455
-4.69134567,4.78361147,0.01894825,0.11350070,0.62408224,1.81297269,0.35825543,0.48426499,0.09585023,2.34781586
-4.68534267,4.84666664,0.02043013,0.11350941,0.63275603,1.85700514,0.36577076,0.48463884,0.08998509,2.38588063
-4.67933967,4.91729902,0.02198696,0.11386448,0.64323643,1.90298492,0.37441150,0.48615535,0.08446841,2.42811318
-4.67333667,4.99611613,0.02360787,0.11460573,0.65555379,1.95126132,0.38433042,0.48881413,0.07932770,2.47494917
-4.66733367,5.08374821,0.02528013,0.11578443,0.66974669,2.00217910,0.39571906,0.49260531,0.07458531,2.52683546
-4.66133067,5.18083465,0.02698922,0.11746481,0.68586783,2.05605937,0.40881089,0.49751144,0.07025764,2.58421635
-4.65532766,5.28800343,0.02871894,0.11972480,0.70398800,2.11317849,0.42388261,0.50350919,0.06635473,2.64751646
-4.64932466,5.40584414,0.03045170,0.12265611,0.72419764,2.17374563,0.44125336,0.51057087,0.06288013,2.71712049
-4.64332166,5.53487495,0.03216879,0.12636334,0.74660573,2.23788017,0.46128132,0.51866550,0.05983114,2.79335059
