energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.60230115,5.35759464,-5.35757398,0.65110902,-0.65110700,1.82798103,-1.82796685,0.73143022,-0.73142949,2.59157877,-2.59157371,0.00413833,-0.00413832,0.05444653,-0.05444607,0.04292454,-0.04292440,0.52023688,-0.52023521
-2.59629815,5.43948296,-5.43946335,0.65958151,-0.65957980,1.87256624,-1.87255275,0.74072448,-0.74072380,2.61311818,-2.61311338,0.00408953,-0.00408952,0.05745764,-0.05745718,0.04362516,-0.04362505,0.53248830,-0.53248660
-2.59029515,5.51973618,-5.51971766,0.66755438,-0.66755297,1.91600453,-1.91599173,0.74974781,-0.74974717,2.63397777,-2.63397326,0.00403251,-0.00403251,0.06058437,-0.06058393,0.04422300,-0.04422292,0.54528237,-0.54528063
-2.58429215,5.59815427,-5.59813685,0.67500966,-0.67500854,1.95828263,-1.95827047,0.75849380,-0.75849322,2.65401770,-2.65401349,0.00396767,-0.00396766,0.06381247,-0.06381204,0.04470835,-0.04470830,0.55861728,-0.55861553
-2.57828914,5.67456403,-5.67454767,0.68193873,-0.68193788,1.99942749,-1.99941591,0.76695566,-0.76695513,2.67309589,-2.67309203,0.00389537,-0.00389538,0.06712540,-0.06712499,0.04507407,-0.04507405,0.57247804,-0.57247628
-2.57228614,5.74881083,-5.74879549,0.68834187,-0.68834126,2.03950156,-2.03949047,0.77512346,-0.77512299,2.69106707,-2.69106356,0.00381605,-0.00381605,0.07050428,-0.07050389,0.04531578,-0.04531579,0.58683353,-0.58683178
-2.56628314,5.82074694,-5.82073255,0.69422725,-0.69422687,2.07859516,-2.07858445,0.78298139,-0.78298098,2.70778083,-2.70777770,0.00373010,-0.00373011,0.07392779,-0.07392744,0.04543190,-0.04543193,0.60163398,-0.60163225
-2.56028014,5.89021724,-5.89020372,0.69960962,-0.69960942,2.11681645,-2.11680600,0.79050508,-0.79050473,2.72307932,-2.72307659,0.00363800,-0.00363801,0.07737219,-0.07737187,0.04542364,-0.04542371,0.61680879,-0.61680709
-2.55427714,5.95704338,-5.95703065,0.70450841,-0.70450837,2.15427928,-2.15426897,0.79765930,-0.79765902,2.73679485,-2.73679252,0.00354025,-0.00354026,0.08081135,-0.08081107,0.04529485,-0.04529495,0.63226501,-0.63226337
-2.54827414,6.02100765,-6.02099561,0.70894581,-0.70894589,2.19108971,-2.19107942,0.80439616,-0.80439595,2.74874769,-2.74874579,0.00343739,-0.00343740,0.08421687,-0.08421663,0.04505178,-0.04505190,0.64788666,-0.64788509
-2.54227114,6.08183780,-6.08182638,0.71294450,-0.71294465,2.22733182,-2.22732144,0.81065406,-0.81065393,2.75874469,-2.75874324,0.00333005,-0.00333007,0.08755829,-0.08755810,0.04470278,-0.04470292,0.66353487,-0.66353340
-2.53626813,6.13919410,-6.13918322,0.71652542,-0.71652562,2.26305367,-2.26304310,0.81635736,-0.81635731,2.76657885,-2.76657786,0.00321895,-0.00321897,0.09080341,-0.09080327,0.04425793,-0.04425809,0.67904912,-0.67904778
-2.53026513,6.19265969,-6.19264931,0.71970560,-0.71970582,2.29825427,-2.29824343,0.82141696,-0.82141701,2.77203011,-2.77202959,0.00310488,-0.00310490,0.09391866,-0.09391857,0.04372867,-0.04372885,0.69424941,-0.69424821
-2.52426213,6.24173523,-6.24172534,0.72249618,-0.72249640,2.33287225,-2.33286109,0.82573182,-0.82573199,2.77486761,-2.77486758,0.00298874,-0.00298876,0.09686961,-0.09686957,0.04312739,-0.04312759,0.70893948,-0.70893845
-2.51825913,6.28583845,-6.28582906,0.72490066,-0.72490086,2.36677706,-2.36676557,0.82919127,-0.82919155,2.77485344,-2.77485392,0.00287152,-0.00287154,0.09962156,-0.09962158,0.04246702,-0.04246723,0.72291100,-0.72291017
-2.51225613,6.32430898,-6.32430013,0.72691349,-0.72691366,2.39976331,-2.39975150,0.83167808,-0.83167849,2.77174763,-2.77174862,0.00275431,-0.00275433,0.10214022,-0.10214029,0.04176068,-0.04176090,0.73594850,-0.73594789
-2.50625313,6.35641851,-6.35641029,0.72851912,-0.72851926,2.43154854,-2.43153648,0.83307225,-0.83307281,2.76531436,-2.76531588,0.00263828,-0.00263831,0.10439240,-0.10439253,0.04102129,-0.04102152,0.74783497,-0.74783461
-2.50025013,6.38138591,-6.38137843,0.72969142,-0.72969154,2.46177494,-2.46176272,0.83325516,-0.83325588,2.75532905,-2.75533112,0.00252468,-0.00252470,0.10634684,-0.10634702,0.04026128,-0.04026151,0.75835789,-0.75835780
-2.49424712,6.39839679,-6.39839022,0.73039360,-0.73039371,2.49001484,-2.49000260,0.83211397,-0.83211486,2.74158587,-2.74158848,0.00241481,-0.00241483,0.10797493,-0.10797517,0.03949230,-0.03949254,0.76731536,-0.76731557
-2.48824412,6.40662655,-6.40662105,0.73057857,-0.73057870,2.51578000,-2.51576792,0.82954609,-0.82954716,2.72390525,-2.72390842,0.00231000,-0.00231002,0.10925153,-0.10925181,0.03872504,-0.03872527,0.77452223,-0.77452275
-2.48224112,6.40526577,-6.40526155,0.73018980,-0.73018997,2.53853432,-2.53852260,0.82546337,-0.82546464,2.70214106,-2.70214480,0.00221162,-0.00221164,0.11015564,-0.11015597,0.03796896,-0.03796919,0.77981572,-0.77981657
-2.47623812,6.39354682,-6.39354409,0.72916247,-0.72916273,2.55770944,-2.55769830,0.81979591,-0.81979738,2.67618685,-2.67619116,0.00212099,-0.00212101,0.11067105,-0.11067143,0.03723224,-0.03723246,0.78306060,-0.78306178
-2.47023512,6.37077028,-6.37076927,0.72742516,-0.72742554,2.57272255,-2.57271224,0.81249517,-0.81249684,2.64598087,-2.64598574,0.00203943,-0.00203944,0.11078687,-0.11078729,0.03652158,-0.03652180,0.78415328,-0.78415482
-2.46423212,6.33632996,-6.33633089,0.72490167,-0.72490221,2.58299575,-2.58298651,0.80353630,-0.80353819,2.61150951,-2.61151493,0.00196815,-0.00196817,0.11049784,-0.11049830,0.03584219,-0.03584240,0.78302507,-0.78302695
-2.45822911,6.28973519,-6.28973827,0.72151321,-0.72151397,2.58797590,-2.58796800,0.79291963,-0.79292172,2.57280895,-2.57281490,0.00190830,-0.00190831,0.10980460,-0.10980509,0.03519771,-0.03519791,0.77964403,-0.77964626
-2.45222611,6.23062957,-6.23063499,0.71718071,-0.71718172,2.58715435,-2.58714802,0.78067101,-0.78067330,2.52996498,-2.52997145,0.00186088,-0.00186089,0.10871365,-0.10871417,0.03459017,-0.03459036,0.77401571,-0.77401827
-2.44622311,6.15880515,-6.15881307,0.71182725,-0.71182856,2.58008535,-2.58008082,0.76684134,-0.76684382,2.48311093,-2.48311789,0.00182674,-0.00182675,0.10723726,-0.10723780,0.03402001,-0.03402018,0.76618245,-0.76618532
-2.44022011,6.07421164,-6.07422221,0.70538048,-0.70538212,2.56640269,-2.56640017,0.75150498,-0.75150765,2.43242388,-2.43243129,0.00180655,-0.00180656,0.10539305,-0.10539361,0.03348610,-0.03348626,0.75622145,-0.75622463
-2.43421711,5.97696045,-5.97697375,0.69777503,-0.69777704,2.54583360,-2.54583325,0.73475746,-0.73476029,2.37811944,-2.37812727,0.00180076,-0.00180077,0.10320360,-0.10320417,0.03298579,-0.03298594,0.74424175,-0.74424520
-2.42821411,5.86732337,-5.86733945,0.68895477,-0.68895717,2.51820947,-2.51821142,0.71671237,-0.71671535,2.32044547,-2.32045368,0.00180960,-0.00180960,0.10069571,-0.10069629,0.03251499,-0.03251513,0.73038012,-0.73038382
-2.42221111,5.74572649,-5.74574536,0.67887490,-0.67887772,2.48347301,-2.48347736,0.69749777,-0.69750088,2.25967500,-2.25968355,0.00183302,-0.00183302,0.09789972,-0.09790030,0.03206830,-0.03206843,0.71479622,-0.71480014
-2.41620810,5.61273976,-5.61276137,0.66750381,-0.66750706,2.44168160,-2.44168839,0.67725231,-0.67725553,2.19609900,-2.19610785,0.00187071,-0.00187071,0.09484868,-0.09484926,0.03163913,-0.03163924,0.69766722,-0.69767132
-2.41020510,5.46906293,-5.46908719,0.65482460,-0.65482828,2.39300675,-2.39301597,0.65612124,-0.65612453,2.13001930,-2.13002839,0.00192208,-0.00192207,0.09157751,-0.09157808,0.03121990,-0.03122001,0.67918210,-0.67918635
-2.40420210,5.31550892,-5.31553570,0.64083634,-0.64084044,2.33772996,-2.33774156,0.63425247,-0.63425582,2.06174208,-2.06175137,0.00198623,-0.00198621,0.08812213,-0.08812270,0.03080229,-0.03080238,0.65953605,-0.65954042
-2.39819910,5.15298535,-5.15301447,0.62555492,-0.62555943,2.27623518,-2.27624907,0.61179307,-0.61179645,1.99157241,-1.99158184,0.00206195,-0.00206194,0.08451875,-0.08451931,0.03037745,-0.03037753,0.63892500,-0.63892945
-2.39219610,4.98247544,-4.98250669,0.60901355,-0.60901844,2.20899843,-2.20901447,0.58888615,-0.58888954,1.91980990,-1.91981943,0.00214778,-0.00214777,0.08080308,-0.08080362,0.02993631,-0.02993639,0.61754076,-0.61754526
-2.38619310,4.80501894,-4.80505207,0.59126285,-0.59126810,2.13657500,-2.13659303,0.56566837,-0.56567174,1.84674578,-1.84675538,0.00224195,-0.00224193,0.07700976,-0.07701028,0.02946991,-0.02946998,0.59556675,-0.59557126
-2.38019010,4.62169412,-4.62172887,0.57237062,-0.57237619,2.05958509,-2.05960491,0.54226817,-0.54227151,1.77266147,-1.77267108,0.00234244,-0.00234243,0.07317192,-0.07317242,0.02896970,-0.02896976,0.57317462,-0.57317912
-2.37418709,4.43360126,-4.43363734,0.55242115,-0.55242699,1.97869837,-1.97871974,0.51880471,-0.51880799,1.69782839,-1.69783797,0.00244704,-0.00244702,0.06932079,-0.06932127,0.02842784,-0.02842790,0.55052182,-0.55052628
-2.36818409,4.24184818,-4.24188530,0.53151425,-0.53152032,1.89461821,-1.89464090,0.49538745,-0.49539065,1.62250907,-1.62251858,0.00255333,-0.00255331,0.06548552,-0.06548597,0.02783756,-0.02783762,0.52775011,-0.52775450
-2.36218109,4.04753807,-4.04757592,0.50976390,-0.50977015,1.80806624,-1.80808999,0.47211646,-0.47211957,1.54695921,-1.54696862,0.00265879,-0.00265877,0.06169308,-0.06169351,0.02719340,-0.02719346,0.50498499,-0.50498930
-2.35617809,3.85175957,-3.85179787,0.48729667,-0.48730304,1.71976771,-1.71979225,0.44908317,-0.44908617,1.47143035,-1.47143962,0.00276081,-0.00276080,0.05796833,-0.05796874,0.02649148,-0.02649154,0.48233611,-0.48234033
-2.35017509,3.65557917,-3.65561761,0.46424978,-0.46425624,1.63043812,-1.63046319,0.42637158,-0.42637446,1.39617285,-1.39618195,0.00285681,-0.00285680,0.05433410,-0.05433449,0.02572967,-0.02572973,0.45989841,-0.45990252
-2.34417209,3.46003542,-3.46007372,0.44076910,-0.44077558,1.54077154,-1.54079689,0.40405963,-0.40406239,1.32143878,-1.32144768,0.00294426,-0.00294425,0.05081142,-0.05081178,0.02490772,-0.02490778,0.43775383,-0.43775782
-2.33816908,3.26613477,-3.26617266,0.41700678,-0.41701324,1.45143071,-1.45145610,0.38222075,-0.38222336,1.24748445,-1.24749313,0.00302075,-0.00302074,0.04741969,-0.04742003,0.02402732,-0.02402738,0.41597356,-0.41597742
-2.33216608,3.07484848,-3.07488572,0.39311898,-0.39312537,1.36303909,-1.36306429,0.36092516,-0.36092763,1.17457221,-1.17458064,0.00308411,-0.00308410,0.04417697,-0.04417728,0.02309208,-0.02309214,0.39462051,-0.39462424
-2.32616308,2.88711025,-2.88714661,0.36926339,-0.36926966,1.27617490,-1.27619970,0.34024117,-0.34024349,1.10297135,-1.10297951,0.00313241,-0.00313241,0.04110020,-0.04110048,0.02210745,-0.02210751,0.37375187,-0.37375546
-2.32016008,2.70381402,-2.70384930,0.34559678,-0.34560289,1.19136687,-1.19139107,0.32023594,-0.32023811,1.03295793,-1.03296579,0.00316407,-0.00316407,0.03820536,-0.03820563,0.02108055,-0.02108061,0.35342157,-0.35342503
-2.31415708,2.52581171,-2.52584571,0.32227265,-0.32227857,1.10909173,-1.10911518,0.30097594,-0.30097795,0.96481350,-0.96482103,0.00317788,-0.00317788,0.03550771,-0.03550795,0.02001993,-0.02002000,0.33368254,-0.33368586
-2.30815408,2.35391047,-2.35394303,0.29943894,-0.29944464,1.02977313,-1.02979567,0.28252691,-0.28252876,0.89882272,-0.89882991,0.00317304,-0.00317305,0.03302182,-0.03302204,0.01893535,-0.01893542,0.31458853,-0.31459171
-2.30215108,2.18886947,-2.18890047,0.27723591,-0.27724136,0.95378162,-0.95380313,0.26495337,-0.26495507,0.83527010,-0.83527691,0.00314920,-0.00314921,0.03076168,-0.03076188,0.01783741,-0.01783748,0.29619554,-0.29619858
-2.29614807,2.03139603,-2.03142534,0.25579426,-0.25579943,0.88143565,-0.88145605,0.24831769,-0.24831923,0.77443580,-0.77444223,0.00310645,-0.00310646,0.02874069,-0.02874086,0.01673724,-0.01673731,0.27856270,-0.27856559
-2.29014507,1.88214121,-1.88216874,0.23523345,-0.23523834,0.81300317,-0.81302237,0.23267878,-0.23268016,0.71659108,-0.71659710,0.00304532,-0.00304534,0.02697160,-0.02697175,0.01564614,-0.01564621,0.26175261,-0.26175536
-2.28414207,1.74169503,-1.74172070,0.21566043,-0.21566501,0.74870366,-0.74872160,0.21809051,-0.21809173,0.66199332,-0.66199892,0.00296678,-0.00296680,0.02546647,-0.02546660,0.01457526,-0.01457534,0.24583121,-0.24583381
-2.27813907,1.61058157,-1.61060532,0.19716855,-0.19717282,0.68871043,-0.68872709,0.20459998,-0.20460106,0.61088116,-0.61088631,0.00287217,-0.00287220,0.02423653,-0.02423663,0.01353529,-0.01353536,0.23086718,-0.23086963
-2.27213607,1.48925416,-1.48927596,0.17983695,-0.17984090,0.63315305,-0.63316840,0.19224579,-0.19224672,0.56346980,-0.56347448,0.00276319,-0.00276322,0.02329204,-0.02329212,0.01253612,-0.01253619,0.21693087,-0.21693316
-2.26613307,1.37809105,-1.37811088,0.16373022,-0.16373386,0.58211976,-0.58213380,0.18105631,-0.18105708,0.51994688,-0.51995109,0.00264181,-0.00264184,0.02264220,-0.02264226,0.01158665,-0.01158672,0.20409305,-0.20409517
-2.26013007,1.27739181,-1.27740967,0.14889845,-0.14890177,0.53565984,-0.53567259,0.17104825,-0.17104889,0.48046906,-0.48047279,0.00251025,-0.00251028,0.02229498,-0.02229500,0.01069458,-0.01069465,0.19242332,-0.19242527
-2.25412706,1.18737464,-1.18739053,0.13537757,-0.13538058,0.49378595,-0.49379743,0.16222559,-0.16222608,0.44515938,-0.44516261,0.00237085,-0.00237089,0.02225694,-0.02225694,0.00986628,-0.00986634,0.18198850,-0.18199028
-2.24812406,1.10817484,-1.10818881,0.12319005,-0.12319275,0.45647635,-0.45648660,0.15457881,-0.15457917,0.41410554,-0.41410827,0.00222610,-0.00222613,0.02253315,-0.02253312,0.00910669,-0.00910676,0.17285096,-0.17285256
-2.24212106,1.03984461,-1.03985667,0.11234580,-0.11234821,0.42367708,-0.42368614,0.14808476,-0.14808500,0.38735915,-0.38736138,0.00207846,-0.00207849,0.02312701,-0.02312695,0.00841934,-0.00841940,0.16506700,-0.16506840
-2.23611806,0.98235395,-0.98236417,0.10284337,-0.10284549,0.39530407,-0.39531200,0.14270698,-0.14270710,0.36493576,-0.36493749,0.00193039,-0.00193043,0.02404010,-0.02404001,0.00780632,-0.00780637,0.15868537,-0.15868658
-2.23011506,0.93559292,-0.93560136,0.09467120,-0.09467305,0.37124525,-0.37125211,0.13839654,-0.13839656,0.34681577,-0.34681701,0.00178427,-0.00178430,0.02527203,-0.02527192,0.00726840,-0.00726844,0.15374598,-0.15374698
-2.22411206,0.89937489,-0.89938161,0.08780910,-0.08781069,0.35136262,-0.35136847,0.13509347,-0.13509340,0.33294589,-0.33294665,0.00164234,-0.00164237,0.02682030,-0.02682015,0.00680514,-0.00680518,0.15027878,-0.15027957
-2.21810905,0.87344066,-0.87344575,0.08222968,-0.08223102,0.33549429,-0.33549920,0.13272861,-0.13272846,0.32324119,-0.32324148,0.00150669,-0.00150672,0.02868004,-0.02867987,0.00641503,-0.00641506,0.14830288,-0.14830346
-2.21210605,0.85746328,-0.85746683,0.07789984,-0.07790095,0.32345652,-0.32346055,0.13122586,-0.13122564,0.31758740,-0.31758724,0.00137923,-0.00137926,0.03084391,-0.03084371,0.00609567,-0.00609569,0.14782592,-0.14782629
-2.20610305,0.85105328,-0.85105539,0.07478217,-0.07478306,0.31504571,-0.31504894,0.13050473,-0.13050445,0.31584347,-0.31584289,0.00126170,-0.00126173,0.03330180,-0.03330157,0.00584393,-0.00584395,0.14884359,-0.14884376
-2.20010005,0.85376413,-0.85376489,0.07283626,-0.07283695,0.31004038,-0.31004287,0.13048307,-0.13048275,0.31784411,-0.31784312,0.00115565,-0.00115567,0.03604067,-0.03604040,0.00565619,-0.00565620,0.15133944,-0.15133940
-2.19409705,0.86509774,-0.86509726,0.07201992,-0.07202042,0.30820304,-0.30820486,0.13107992,-0.13107958,0.32340228,-0.32340092,0.00106247,-0.00106249,0.03904427,-0.03904398,0.00552848,-0.00552849,0.15528477,-0.15528454
-2.18809405,0.88450992,-0.88450832,0.07229020,-0.07229051,0.30928212,-0.30928334,0.13221824,-0.13221788,0.33231163,-0.33230992,0.00098341,-0.00098343,0.04229302,-0.04229271,0.00545670,-0.00545670,0.16063883,-0.16063841
-2.18209105,0.91141578,-0.91141317,0.07360425,-0.07360441,0.31301380,-0.31301449,0.13382752,-0.13382714,0.34434866,-0.34434665,0.00091962,-0.00091963,0.04576382,-0.04576348,0.00543675,-0.00543675,0.16734903,-0.16734844
-2.17608804,0.94519510,-0.94519160,0.07592013,-0.07592013,0.31912398,-0.31912419,0.13584606,-0.13584569,0.35927489,-0.35927260,0.00087215,-0.00087216,0.04942993,-0.04942957,0.00546473,-0.00546472,0.17535153,-0.17535077
-2.17008504,0.98519775,-0.98519347,0.07919734,-0.07919720,0.32733024,-0.32733003,0.13822302,-0.13822265,0.37683881,-0.37683628,0.00084202,-0.00084203,0.05326104,-0.05326067,0.00553699,-0.00553698,0.18457181,-0.18457090
-2.16408204,1.03074942,-1.03074448,0.08339732,-0.08339705,0.33734411,-0.33734355,0.14091982,-0.14091946,0.39677793,-0.39677522,0.00083025,-0.00083026,0.05722333,-0.05722295,0.00565034,-0.00565032,0.19492564,-0.19492460
-2.15807904,1.08115784,-1.08115236,0.08848390,-0.08848351,0.34887356,-0.34887270,0.14391126,-0.14391092,0.41882089,-0.41881801,0.00083787,-0.00083788,0.06127975,-0.06127936,0.00580202,-0.00580200,0.20632015,-0.20631899
-2.15207604,1.13571970,-1.13571379,0.09442356,-0.09442307,0.36162588,-0.36162476,0.14718596,-0.14718564,0.44268969,-0.44268670,0.00086595,-0.00086596,0.06539040,-0.06539001,0.00598984,-0.00598981,0.21865521,-0.21865396
-2.14607304,1.19372847,-1.19372225,0.10118585,-0.10118525,0.37531102,-0.37530969,0.15074633,-0.15074603,0.46810231,-0.46809926,0.00091562,-0.00091562,0.06951310,-0.06951271,0.00621216,-0.00621212,0.23182511,-0.23182379
-2.14007004,1.25448333,-1.25447690,0.10874361,-0.10874293,0.38964553,-0.38964403,0.15460801,-0.15460772,0.49477559,-0.49477252,0.00098805,-0.00098805,0.07360413,-0.07360375,0.00646793,-0.00646789,0.24572047,-0.24571910
-2.13406703,1.31729911,-1.31729258,0.11707342,-0.11707266,0.40435699,-0.40435535,0.15879879,-0.15879851,0.52242845,-0.52242539,0.00108447,-0.00108447,0.07761907,-0.07761872,0.00675665,-0.00675661,0.26023043,-0.26022904
-2.12806403,1.38151740,-1.38151085,0.12615589,-0.12615506,0.41918909,-0.41918735,0.16335709,-0.16335682,0.55078548,-0.55078247,0.00120613,-0.00120612,0.08151384,-0.08151352,0.00707839,-0.00707834,0.27524508,-0.27524368
-2.12206103,1.44651840,-1.44651190,0.13597610,-0.13597520,0.43390716,-0.43390533,0.16833004,-0.16832975,0.57958082,-0.57957790,0.00135422,-0.00135422,0.08524577,-0.08524548,0.00743367,-0.00743362,0.29065803,-0.29065665
-2.11605803,1.51173332,-1.51172694,0.14652398,-0.14652302,0.44830407,-0.44830217,0.17377121,-0.17377091,0.60856214,-0.60855934,0.00152990,-0.00152989,0.08877474,-0.08877449,0.00782345,-0.00782339,0.30636911,-0.30636776
-2.11005503,1.57665690,-1.57665068,0.15779466,-0.15779364,0.46220635,-0.46220438,0.17973817,-0.17973784,0.63749461,-0.63749196,0.00173414,-0.00173413,0.09206438,-0.09206416,0.00824902,-0.00824896,0.32228702,-0.32228573
-2.10405203,1.64085933,-1.64085331,0.16978872,-0.16978765,0.47548026,-0.47547822,0.18628975,-0.18628938,0.66616472,-0.66616224,0.00196771,-0.00196770,0.09508311,-0.09508294,0.00871192,-0.00871185,0.33833185,-0.33833062
-2.09804902,1.70399708,-1.70399126,0.18251237,-0.18251123,0.48803746,-0.48803534,0.19348336,-0.19348292,0.69438362,-0.69438134,0.00223106,-0.00223104,0.09780518,-0.09780505,0.00921383,-0.00921376,0.35443733,-0.35443618
-2.09204602,1.76582185,-1.76581622,0.19597729,-0.19597610,0.49984009,-0.49983786,0.20137219,-0.20137167,0.72198990,-0.72198781,0.00252421,-0.00252420,0.10021147,-0.10021139,0.00975647,-0.00975639,0.37055267,-0.37055160
-2.08604302,1.82618705,-1.82618156,0.21020034,-0.21019907,0.51090471,-0.51090234,0.21000262,-0.21000201,0.74885146,-0.74884955,0.00284673,-0.00284672,0.10229011,-0.10229008,0.01034145,-0.01034136,0.38664387,-0.38664287
-2.08004002,1.88505111,-1.88504568,0.22520279,-0.22520145,0.52130498,-0.52130244,0.21941174,-0.21941102,0.77486647,-0.77486475,0.00319757,-0.00319755,0.10403681,-0.10403683,0.01097020,-0.01097010,0.40269438,-0.40269345
-2.07403702,1.94247719,-1.94247175,0.24100929,-0.24100786,0.53117262,-0.53116985,0.22962513,-0.22962427,0.79996322,-0.79996166,0.00357502,-0.00357501,0.10545495,-0.10545501,0.01164379,-0.01164368,0.41870502,-0.41870415
-2.06803402,1.99862901,-1.99862343,0.25764631,-0.25764479,0.54069636,-0.54069329,0.24065505,-0.24065404,0.82409875,-0.82409734,0.00397667,-0.00397666,0.10655532,-0.10655542,0.01236287,-0.01236275,0.43469316,-0.43469235
-2.06203102,2.05376249,-2.05375663,0.27514024,-0.27513860,0.55011883,-0.55011539,0.25249899,-0.25249780,0.84725645,-0.84725514,0.00439934,-0.00439933,0.10735562,-0.10735575,0.01312751,-0.01312738,0.45069111,-0.45069032
-2.05602801,2.10821339,-2.10820710,0.29351494,-0.29351317,0.55973117,-0.55972729,0.26513869,-0.26513730,0.86944251,-0.86944126,0.00483907,-0.00483905,0.10787961,-0.10787976,0.01393716,-0.01393701,0.46674372,-0.46674293
-2.05002501,2.16238133,-2.16237445,0.31278908,-0.31278717,0.56986541,-0.56986100,0.27853975,-0.27853814,0.89068156,-0.89068034,0.00529114,-0.00529112,0.10815609,-0.10815625,0.01479052,-0.01479036,0.48290537,-0.48290456
-2.04402201,2.21671051,-2.21670284,0.33297306,-0.33297098,0.58088471,-0.58087969,0.29265174,-0.29264989,0.91101162,-0.91101037,0.00575012,-0.00575010,0.10821763,-0.10821780,0.01568552,-0.01568534,0.49923643,-0.49923556
-2.03801901,2.27166797,-2.27165934,0.35406577,-0.35406352,0.59317181,-0.59316609,0.30740888,-0.30740677,0.93047862,-0.93047729,0.00620996,-0.00620994,0.10809920,-0.10809936,0.01661927,-0.01661907,0.51579930,-0.51579834
-2.03201601,2.32772038,-2.32771060,0.37605139,-0.37604894,0.60711590,-0.60710939,0.32273132,-0.32272894,0.94913082,-0.94912934,0.00666408,-0.00666406,0.10783670,-0.10783684,0.01758806,-0.01758784,0.53265430,-0.53265322
-2.02601301,2.38531013,-2.38529903,0.39889617,-0.39889351,0.62309845,-0.62309110,0.33852693,-0.33852426,0.96701341,-0.96701174,0.00710553,-0.00710551,0.10746550,-0.10746562,0.01858738,-0.01858714,0.54985555,-0.54985431
-2.02001001,2.44483198,-2.44481941,0.42254567,-0.42254279,0.64147863,-0.64147036,0.35469358,-0.35469061,0.98416360,-0.98416169,0.00752716,-0.00752714,0.10701907,-0.10701916,0.01961197,-0.01961172,0.56744709,-0.56744566
-2.01400700,2.50661134,-2.50659717,0.44692235,-0.44691925,0.66257872,-0.66256949,0.37112179,-0.37111851,1.00060644,-1.00060425,0.00792184,-0.00792182,0.10652770,-0.10652775,0.02065591,-0.02065564,0.58545941,-0.58545776
-2.00800400,2.57088505,-2.57086918,0.47192394,-0.47192061,0.68667033,-0.68666010,0.38769774,-0.38769415,1.01635156,-1.01634904,0.00828260,-0.00828258,0.10601744,-0.10601745,0.02171271,-0.02171241,0.60390654,-0.60390464
-2.00200100,2.63778581,-2.63776818,0.49742263,-0.49741907,0.71396200,-0.71395076,0.40430644,-0.40430254,1.03139104,-1.03138816,0.00860291,-0.00860289,0.10550928,-0.10550924,0.02277543,-0.02277511,0.62278395,-0.62278178
-1.99599800,2.70733078,-2.70731137,0.52326521,-0.52326142,0.74458866,-0.74457643,0.42083499,-0.42083078,1.04569845,-1.04569520,0.00887686,-0.00887685,0.10501858,-0.10501848,0.02383684,-0.02383650,0.64206723,-0.64206477
-1.98999500,2.77941503,-2.77939385,0.54927434,-0.54927034,0.77860371,-0.77859051,0.43717573,-0.43717122,1.05922915,-1.05922550,0.00909936,-0.00909935,0.10455477,-0.10455462,0.02488957,-0.02488922,0.66171169,-0.66170893
-1.98399200,2.85381013,-2.85378725,0.57525100,-0.57524680,0.81597376,-0.81595966,0.45322924,-0.45322445,1.07192164,-1.07191761,0.00926629,-0.00926628,0.10412142,-0.10412122,0.02592629,-0.02592592,0.68165284,-0.68164977
-1.97798899,2.93016786,-2.93014340,0.60097796,-0.60097359,0.85657672,-0.85656179,0.46890699,-0.46890193,1.08370009,-1.08369568,0.00937467,-0.00937466,0.10371649,-0.10371624,0.02693984,-0.02693946,0.70180780,-0.70180441
-1.97198599,3.00802896,-3.00800306,0.62622446,-0.62621994,0.90020294,-0.90018729,0.48413353,-0.48412823,1.09447760,-1.09447283,0.00942275,-0.00942275,0.10333292,-0.10333263,0.02792341,-0.02792302,0.72207740,-0.72207371
-1.96598299,3.08683625,-3.08680911,0.65075166,-0.65074703,0.94655972,-0.94654348,0.49884814,-0.49884262,1.10416024,-1.10415515,0.00941007,-0.00941007,0.10295944,-0.10295911,0.02887071,-0.02887032,0.74234897,-0.74234500
-1.95997999,3.16595167,-3.16592352,0.67431897,-0.67431425,0.99527867,-0.99526197,0.51300582,-0.51300012,1.11265143,-1.11264607,0.00933746,-0.00933746,0.10258152,-0.10258116,0.02977609,-0.02977569,0.76249963,-0.76249538
-1.95397699,3.24467627,-3.24464737,0.69669070,-0.69668592,1.04592576,-1.04590876,0.52657764,-0.52657180,1.11985655,-1.11985096,0.00920701,-0.00920701,0.10218251,-0.10218212,0.03063465,-0.03063425,0.78239978,-0.78239528
-1.94797399,3.32227203,-3.32224265,0.71764296,-0.71763817,1.09801346,-1.09799633,0.53955037,-0.53954441,1.12568743,-1.12568166,0.00902201,-0.00902201,0.10174484,-0.10174445,0.03144236,-0.03144197,0.80191681,-0.80191210
-1.94197099,3.39798464,-3.39795509,0.73697040,-0.73696562,1.15101440,-1.15099732,0.55192530,-0.55191927,1.13006652,-1.13006064,0.00878678,-0.00878678,0.10125131,-0.10125091,0.03219613,-0.03219575,0.82091867,-0.82091376
