energy_ev,total_up,B_p_up,B_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.43571786,0.87294085,0.18072621,0.00000000,0.36447276,0.26044490,0.32135531,0.00000000
-5.42971486,0.88460381,0.18699612,0.00000000,0.36835977,0.26834832,0.32187224,0.00000000
-5.42371186,0.89470261,0.19292201,0.00000000,0.37095039,0.27617023,0.32213704,0.00000000
-5.41770885,0.90326031,0.19857496,0.00000000,0.37229550,0.28404509,0.32207606,0.00000000
-5.41170585,0.91036368,0.20405654,0.00000000,0.37248921,0.29214705,0.32161159,0.00000000
-5.40570285,0.91616406,0.20949654,0.00000000,0.37166780,0.30068619,0.32066555,0.00000000
-5.39969985,0.92087633,0.21504925,0.00000000,0.37000710,0.30990288,0.31916411,0.00000000
-5.39369685,0.92477560,0.22088831,0.00000000,0.36771823,0.32006024,0.31704269,0.00000000
-5.38769385,0.92819157,0.22720023,0.00000000,0.36504187,0.33143486,0.31425126,0.00000000
-5.38169085,0.93150043,0.23417679,0.00000000,0.36224129,0.34430599,0.31075948,0.00000000
-5.37568784,0.93511449,0.24200645,0.00000000,0.35959426,0.35894348,0.30656156,0.00000000
-5.36968484,0.93946968,0.25086531,0.00000000,0.35738421,0.37559492,0.30168039,0.00000000
-5.36368184,0.94501152,0.26090773,0.00000000,0.35589096,0.39447250,0.29617089,0.00000000
-5.35767884,0.95217991,0.27225722,0.00000000,0.35538154,0.41574009,0.29012218,0.00000000
-5.35167584,0.96139349,0.28499791,0.00000000,0.35610123,0.43950124,0.28365860,0.00000000
-5.34567284,0.97303420,0.29916711,0.00000000,0.35826546,0.46578857,0.27693945,0.00000000
-5.33966983,0.98743289,0.31474928,0.00000000,0.36205277,0.49455537,0.27015734,0.00000000
-5.33366683,1.00485658,0.33167190,0.00000000,0.36759918,0.52566969,0.26353534,0.00000000
-5.32766383,1.02549805,0.34980339,0.00000000,0.37499414,0.55891163,0.25732281,0.00000000
-5.32166083,1.04946829,0.36895350,0.00000000,0.38427833,0.59397394,0.25179027,0.00000000
-5.31565783,1.07679224,0.38887600,0.00000000,0.39544323,0.63046625,0.24722315,0.00000000
-5.30965483,1.10740788,0.40927397,0.00000000,0.40843249,0.66792282,0.24391495,0.00000000
-5.30365183,1.14116878,0.42980736,0.00000000,0.42314496,0.70581382,0.24215967,0.00000000
-5.29764882,1.17784986,0.45010261,0.00000000,0.43943918,0.74355952,0.24224390,0.00000000
-5.29164582,1.21715595,0.46976408,0.00000000,0.45713900,0.78054711,0.24443874,0.00000000
-5.28564282,1.25873253,0.48838670,0.00000000,0.47604006,0.81614929,0.24899167,0.00000000
-5.27963982,1.30217800,0.50556937,0.00000000,0.49591671,0.84974392,0.25611865,0.00000000
-5.27363682,1.34705672,0.52092848,0.00000000,0.51652896,0.88073385,0.26599661,0.00000000
-5.26763382,1.39291190,0.53411102,0.00000000,0.53762919,0.90856598,0.27875649,0.00000000
-5.26163082,1.43927773,0.54480664,0.00000000,0.55896828,0.93274867,0.29447705,0.00000000
-5.25562781,1.48568993,0.55275802,0.00000000,0.58030077,0.95286681,0.31317963,0.00000000
-5.24962481,1.53169430,0.55776928,0.00000000,0.60138904,0.96859367,0.33482402,0.00000000
-5.24362181,1.57685290,0.55971192,0.00000000,0.62200635,0.97969928,0.35930561,0.00000000
-5.23761881,1.62074769,0.55852802,0.00000000,0.64193861,0.98605473,0.38645395,0.00000000
-5.23161581,1.66298179,0.55423083,0.00000000,0.66098526,0.98763254,0.41603290,0.00000000
-5.22561281,1.70317857,0.54690248,0.00000000,0.67895903,0.98450315,0.44774242,0.00000000
-5.21960980,1.74097915,0.53668925,0.00000000,0.69568520,0.97682773,0.48122210,0.00000000
-5.21360680,1.77603878,0.52379462,0.00000000,0.71100034,0.96484802,0.51605638,0.00000000
-5.20760380,1.80802292,0.50847050,0.00000000,0.72475103,0.94887371,0.55178153,0.00000000
-5.20160080,1.83660363,0.49100713,0.00000000,0.73679268,0.92926815,0.58789414,0.00000000
-5.19559780,1.86145703,0.47172223,0.00000000,0.74698889,0.90643326,0.62386116,0.00000000
-5.18959480,1.88226239,0.45094989,0.00000000,0.75521148,0.88079429,0.65913098,0.00000000
-5.18359180,1.89870318,0.42902978,0.00000000,0.76134128,0.85278536,0.69314567,0.00000000
-5.17758879,1.91047060,0.40629708,0.00000000,0.76526992,0.82283626,0.72535359,0.00000000
-5.17158579,1.91726938,0.38307359,0.00000000,0.76690251,0.79136117,0.75522245,0.00000000
-5.16558279,1.91882584,0.35966026,0.00000000,0.76616113,0.75874949,0.78225207,0.00000000
-5.15957979,1.91489796,0.33633142,0.00000000,0.76298898,0.72535923,0.80598678,0.00000000
-5.15357679,1.90528678,0.31333071,0.00000000,0.75735506,0.69151276,0.82602676,0.00000000
-5.14757379,1.88984868,0.29086877,0.00000000,0.74925895,0.65749493,0.84203826,0.00000000
-5.14157079,1.86850779,0.26912251,0.00000000,0.73873557,0.62355333,0.85376220,0.00000000
-5.13556778,1.84126771,0.24823594,0.00000000,0.72585955,0.58990032,0.86102101,0.00000000
-5.12956478,1.80822199,0.22832205,0.00000000,0.71074893,0.55671639,0.86372341,0.00000000
-5.12356178,1.76956262,0.20946581,0.00000000,0.69356799,0.52415456,0.86186716,0.00000000
-5.11755878,1.72558593,0.19172770,0.00000000,0.67452894,0.49234523,0.85553958,0.00000000
-5.11155578,1.67669556,0.17514769,0.00000000,0.65389233,0.46140110,0.84491595,0.00000000
-5.10555278,1.62340222,0.15974928,0.00000000,0.63196619,0.43142194,0.83025576,0.00000000
-5.09954977,1.56631994,0.14554343,0.00000000,0.60910355,0.40249877,0.81189712,0.00000000
-5.09354677,1.50615903,0.13253219,0.00000000,0.58569873,0.37471726,0.79024926,0.00000000
-5.08754377,1.44371568,0.12071184,0.00000000,0.56218208,0.34816031,0.76578353,0.00000000
-5.08154077,1.37985854,0.11007545,0.00000000,0.53901340,0.32290961,0.73902300,0.00000000
-5.07553777,1.31551266,0.10061479,0.00000000,0.51667421,0.29904632,0.71053093,0.00000000
-5.06953477,1.25164102,0.09232168,0.00000000,0.49565876,0.27665078,0.68089845,0.00000000
-5.06353177,1.18922431,0.08518852,0.00000000,0.47646415,0.25580156,0.65073154,0.00000000
-5.05752876,1.12923936,0.07920842,0.00000000,0.45957951,0.23657367,0.62063771,0.00000000
-5.05152576,1.07263669,0.07437462,0.00000000,0.44547463,0.21903647,0.59121260,0.00000000
-5.04552276,1.02031776,0.07067956,0.00000000,0.43458800,0.20325103,0.56302669,0.00000000
-5.03951976,0.97311254,0.06811355,0.00000000,0.42731464,0.18926746,0.53661247,0.00000000
-5.03351676,0.93175777,0.06666311,0.00000000,0.42399397,0.17712208,0.51245225,0.00000000
-5.02751376,0.89687664,0.06630922,0.00000000,0.42489789,0.16683476,0.49096697,0.00000000
-5.02151076,0.86896029,0.06702547,0.00000000,0.43021963,0.15840641,0.47250614,0.00000000
-5.01550775,0.84835189,0.06877622,0.00000000,0.44006349,0.15181691,0.45733927,0.00000000
-5.00950475,0.83523361,0.07151495,0.00000000,0.45443614,0.14702338,0.44564902,0.00000000
-5.00350175,0.82961723,0.07518282,0.00000000,0.47323970,0.14395910,0.43752635,0.00000000
-4.99749875,0.83133878,0.07970759,0.00000000,0.49626720,0.14253294,0.43296776,0.00000000
-4.99149575,0.84005767,0.08500301,0.00000000,0.52320073,0.14262959,0.43187498,0.00000000
-4.98549275,0.85526061,0.09096862,0.00000000,0.55361277,0.14411045,0.43405714,0.00000000
-4.97948974,0.87627069,0.09749028,0.00000000,0.58697081,0.14681537,0.43923551,0.00000000
-4.97348674,0.90226154,0.10444122,0.00000000,0.62264571,0.15056514,0.44705086,0.00000000
-4.96748374,0.93227653,0.11168375,0.00000000,0.65992357,0.15516475,0.45707324,0.00000000
-4.96148074,0.96525277,0.11907165,0.00000000,0.69802126,0.16040744,0.46881420,0.00000000
-4.95547774,1.00004936,0.12645314,0.00000000,0.73610507,0.16607936,0.48174094,0.00000000
-4.94947474,1.03547917,0.13367438,0.00000000,0.77331234,0.17196479,0.49529219,0.00000000
-4.94347174,1.07034319,0.14058338,0.00000000,0.80877509,0.17785180,0.50889527,0.00000000
-4.93746873,1.10346650,0.14703428,0.00000000,0.84164515,0.18353812,0.52198380,0.00000000
-4.93146573,1.13373447,0.15289164,0.00000000,0.87111973,0.18883708,0.53401551,0.00000000
-4.92546273,1.16012789,0.15803487,0.00000000,0.89646641,0.19358334,0.54448939,0.00000000
-4.91945973,1.18175583,0.16236226,0.00000000,0.91704669,0.19763827,0.55296171,0.00000000
-4.91345673,1.19788463,0.16579473,0.00000000,0.93233692,0.20089468,0.55906015,0.00000000
-4.90745373,1.20796215,0.16827896,0.00000000,0.94194569,0.20328074,0.56249554,0.00000000
-4.90145073,1.21163594,0.16978973,0.00000000,0.94562705,0.20476284,0.56307079,0.00000000
-4.89544772,1.20876468,0.17033141,0.00000000,0.94328869,0.20534736,0.56068649,0.00000000
-4.88944472,1.19942226,0.16993851,0.00000000,0.93499487,0.20508101,0.55534313,0.00000000
-4.88344172,1.18389436,0.16867508,0.00000000,0.92096378,0.20404992,0.54713973,0.00000000
-4.87743872,1.16266744,0.16663318,0.00000000,0.90155958,0.20237729,0.53626901,0.00000000
-4.87143572,1.13641072,0.16393024,0.00000000,0.87727925,0.20021966,0.52300920,0.00000000
-4.86543272,1.10595168,0.16070548,0.00000000,0.84873499,0.19776196,0.50771300,0.00000000
-4.85942971,1.07224608,0.15711550,0.00000000,0.81663281,0.19521138,0.49079401,0.00000000
-4.85342671,1.03634373,0.15332920,0.00000000,0.78174828,0.19279029,0.47271121,0.00000000
-4.84742371,0.99935117,0.14952213,0.00000000,0.74490045,0.19072841,0.45395215,0.00000000
-4.84142071,0.96239283,0.14587057,0.00000000,0.70692493,0.18925453,0.43501552,0.00000000
-4.83541771,0.92657200,0.14254549,0.00000000,0.66864738,0.18858793,0.41639365,0.00000000
-4.82941471,0.89293306,0.13970658,0.00000000,0.63085809,0.18892993,0.39855570,0.00000000
-4.82341171,0.86242637,0.13749666,0.00000000,0.59428902,0.19045575,0.38193216,0.00000000
-4.81740870,0.83587683,0.13603657,0.00000000,0.55959355,0.19330704,0.36690096,0.00000000
-4.81140570,0.81395742,0.13542071,0.00000000,0.52733002,0.19758527,0.35377596,0.00000000
-4.80540270,0.79716827,0.13571352,0.00000000,0.49794920,0.20334639,0.34279792,0.00000000
-4.79939970,0.78582213,0.13694690,0.00000000,0.47178609,0.21059675,0.33412823,0.00000000
-4.79339670,0.78003650,0.13911868,0.00000000,0.44905605,0.21929075,0.32784570,0.00000000
-4.78739370,0.77973254,0.14219233,0.00000000,0.42985527,0.22933011,0.32394623,0.00000000
-4.78139070,0.78464094,0.14609773,0.00000000,0.41416523,0.24056498,0.32234543,0.00000000
-4.77538769,0.79431415,0.15073318,0.00000000,0.40186092,0.25279693,0.32288396,0.00000000
-4.76938469,0.80814476,0.15596849,0.00000000,0.39272226,0.26578368,0.32533548,0.00000000
-4.76338169,0.82538915,0.16164908,0.00000000,0.38644815,0.27924562,0.32941663,0.00000000
-4.75737869,0.84519564,0.16760096,0.00000000,0.38267265,0.29287374,0.33479896,0.00000000
-4.75137569,0.86663620,0.17363643,0.00000000,0.38098258,0.30633891,0.34112214,0.00000000
-4.74537269,0.88874036,0.17956034,0.00000000,0.38093581,0.31930210,0.34800806,0.00000000
-4.73936968,0.91053041,0.18517656,0.00000000,0.38207972,0.33142517,0.35507534,0.00000000
-4.73336668,0.93105630,0.19029458,0.00000000,0.38396915,0.34238193,0.36195361,0.00000000
-4.72736368,0.94942927,0.19473589,0.00000000,0.38618309,0.35186888,0.36829721,0.00000000
-4.72136068,0.96485268,0.19833997,0.00000000,0.38833987,0.35961532,0.37379768,0.00000000
-4.71535768,0.97664916,0.20096956,0.00000000,0.39011003,0.36539246,0.37819460,0.00000000
-4.70935468,0.98428292,0.20251509,0.00000000,0.39122677,0.36902094,0.38128449,0.00000000
-4.70335168,0.98737638,0.20289811,0.00000000,0.39149347,0.37037671,0.38292734,0.00000000
-4.69734867,0.98572068,0.20207346,0.00000000,0.39078821,0.36939482,0.38305054,0.00000000
-4.69134567,0.97927955,0.20003033,0.00000000,0.38906513,0.36607111,0.38165018,0.00000000
-4.68534267,0.96818656,0.19679194,0.00000000,0.38635272,0.36046162,0.37878954,0.00000000
-4.67933967,0.95273595,0.19241402,0.00000000,0.38274904,0.35267990,0.37459504,0.00000000
-4.67333667,0.93336748,0.18698225,0.00000000,0.37841436,0.34289227,0.36924962,0.00000000
-4.66733367,0.91064608,0.18060849,0.00000000,0.37356128,0.33131131,0.36298410,0.00000000
-4.66133067,0.88523715,0.17342643,0.00000000,0.36844297,0.31818790,0.35606659,0.00000000
-4.65532766,0.85787870,0.16558644,0.00000000,0.36333990,0.30380216,0.34879070,0.00000000
-4.64932466,0.82935145,0.15725012,0.00000000,0.35854577,0.28845374,0.34146285,0.00000000
-4.64332166,0.80044825,0.14858471,0.00000000,0.35435299,0.27245182,0.33438923,0.00000000
-4.63731866,0.77194403,0.13975759,0.00000000,0.35103850,0.25610534,0.32786304,0.00000000
-4.63131566,0.74456748,0.13093108,0.00000000,0.34885042,0.23971375,0.32215237,0.00000000
-4.62531266,0.71897555,0.12225775,0.00000000,0.34799601,0.22355867,0.31748937,0.00000000
-4.61930965,0.69573173,0.11387646,0.00000000,0.34863158,0.20789672,0.31406091,0.00000000
-4.61330665,0.67528878,0.10590907,0.00000000,0.35085449,0.19295377,0.31200132,0.00000000
-4.60730365,0.65797652,0.09845815,0.00000000,0.35469782,0.17892067,0.31138724,0.00000000
-4.60130065,0.64399485,0.09160551,0.00000000,0.36012773,0.16595053,0.31223489,0.00000000
-4.59529765,0.63341222,0.08541160,0.00000000,0.36704361,0.15415763,0.31449979,0.00000000
-4.58929465,0.62616917,0.07991588,0.00000000,0.37528114,0.14361772,0.31807880,0.00000000
-4.58329165,0.62208689,0.07513781,0.00000000,0.38461790,0.13436965,0.32281461,0.00000000
-4.57728864,0.62087992,0.07107858,0.00000000,0.39478155,0.12641819,0.32850207,0.00000000
-4.57128564,0.62217258,0.06772338,0.00000000,0.40545995,0.11973774,0.33489652,0.00000000
-4.56528264,0.62551818,0.06504404,0.00000000,0.41631300,0.11427679,0.34172336,0.00000000
-4.55927964,0.63042020,0.06300193,0.00000000,0.42698565,0.10996283,0.34868876,0.00000000
-4.55327664,0.63635451,0.06155096,0.00000000,0.43712146,0.10670759,0.35549086,0.00000000
-4.54727364,0.64279172,0.06064062,0.00000000,0.44637621,0.10441226,0.36183118,0.00000000
-4.54127064,0.64921881,0.06021875,0.00000000,0.45443095,0.10297267,0.36742562,0.00000000
-4.53526763,0.65515924,0.06023420,0.00000000,0.46100399,0.10228418,0.37201480,0.00000000
-4.52926463,0.66019074,0.06063907,0.00000000,0.46586127,0.10224619,0.37537322,0.00000000
-4.52326163,0.66396036,0.06139053,0.00000000,0.46882470,0.10276614,0.37731700,0.00000000
-4.51725863,0.66619621,0.06245228,0.00000000,0.46977825,0.10376301,0.37770983,0.00000000
-4.51125563,0.66671566,0.06379547,0.00000000,0.46867138,0.10517022,0.37646716,0.00000000
-4.50525263,0.66542990,0.06539920,0.00000000,0.46551990,0.10693795,0.37355825,0.00000000
-4.49924962,0.66234480,0.06725061,0.00000000,0.46040422,0.10903484,0.36900634,0.00000000
-4.49324662,0.65755846,0.06934454,0.00000000,0.45346511,0.11144919,0.36288685,0.00000000
-4.48724362,0.65125553,0.07168290,0.00000000,0.44489732,0.11418955,0.35532384,0.00000000
-4.48124062,0.64369894,0.07427380,0.00000000,0.43494133,0.11728484,0.34648496,0.00000000
-4.47523762,0.63521943,0.07713045,0.00000000,0.42387381,0.12078407,0.33657513,0.00000000
-4.46923462,0.62620354,0.08027007,0.00000000,0.41199705,0.12475550,0.32582932,0.00000000
-4.46323162,0.61708056,0.08371264,0.00000000,0.39962814,0.12928554,0.31450472,0.00000000
-4.45722861,0.60830908,0.08747986,0.00000000,0.38708812,0.13447714,0.30287269,0.00000000
-4.45122561,0.60036360,0.09159408,0.00000000,0.37469179,0.14044794,0.29121074,0.00000000
-4.44522261,0.59372171,0.09607746,0.00000000,0.36273840,0.14732790,0.27979488,0.00000000
-4.43921961,0.58885207,0.10095126,0.00000000,0.35150359,0.15525667,0.26889256,0.00000000
-4.43321661,0.58620360,0.10623532,0.00000000,0.34123286,0.16438046,0.25875637,0.00000000
-4.42721361,0.58619585,0.11194763,0.00000000,0.33213656,0.17484862,0.24961860,0.00000000
-4.42121061,0.58921071,0.11810410,0.00000000,0.32438653,0.18680969,0.24168684,0.00000000
-4.41520760,0.59558532,0.12471834,0.00000000,0.31811423,0.20040710,0.23514045,0.00000000
-4.40920460,0.60560610,0.13180144,0.00000000,0.31341033,0.21577450,0.23012799,0.00000000
-4.40320160,0.61950378,0.13936179,0.00000000,0.31032541,0.23303074,0.22676555,0.00000000
-4.39719860,0.63744917,0.14740471,0.00000000,0.30887164,0.25227461,0.22513574,0.00000000
-4.39119560,0.65954966,0.15593197,0.00000000,0.30902520,0.27357949,0.22528743,0.00000000
-4.38519260,0.68584616,0.16494123,0.00000000,0.31072912,0.29698802,0.22723596,0.00000000
-4.37918959,0.71631057,0.17442515,0.00000000,0.31389638,0.32250700,0.23096385,0.00000000
-4.37318659,0.75084384,0.18437054,0.00000000,0.31841312,0.35010274,0.23642188,0.00000000
-4.36718359,0.78927446,0.19475719,0.00000000,0.32414183,0.37969712,0.24353047,0.00000000
-4.36118059,0.83135784,0.20555683,0.00000000,0.33092440,0.41116450,0.25218138,0.00000000
-4.35517759,0.87677655,0.21673195,0.00000000,0.33858511,0.44432985,0.26223969,0.00000000
-4.34917459,0.92514175,0.22823483,0.00000000,0.34693352,0.47896821,0.27354610,0.00000000
-4.34317159,0.97599601,0.24000668,0.00000000,0.35576736,0.51480565,0.28591949,0.00000000
-4.33716858,1.02881768,0.25197708,0.00000000,0.36487543,0.55152183,0.29915987,0.00000000
-4.33116558,1.08302699,0.26406384,0.00000000,0.37404068,0.58875423,0.31305163,0.00000000
-4.32516258,1.13799384,0.27617313,0.00000000,0.38304352,0.62610397,0.32736712,0.00000000
-4.31915958,1.19304738,0.28820021,0.00000000,0.39166522,0.66314307,0.34187054,0.00000000
-4.31315658,1.24748708,0.30003054,0.00000000,0.39969172,0.69942304,0.35632202,0.00000000
-4.30715358,1.30059507,0.31154138,0.00000000,0.40691749,0.73448436,0.37048193,0.00000000
