energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zr_p_up,Zr_d_up
-3.17858929,2.34399234,0.00057797,0.99606945,0.00102388,0.34178883,0.16055224,0.15868404,1.86499016,0.80372938
-3.17258629,2.44881427,0.00056000,1.05369588,0.00102700,0.34730010,0.16435088,0.16074565,1.98454612,0.83766210
-3.16658329,2.55220709,0.00053975,1.11164384,0.00104349,0.35150529,0.16778700,0.16224462,2.10719366,0.87092274
-3.16058029,2.65293760,0.00051754,1.16919148,0.00107177,0.35437830,0.17084171,0.16317590,2.23131020,0.90313501
-3.15457729,2.74975774,0.00049370,1.22559158,0.00111023,0.35591626,0.17350198,0.16354343,2.35518692,0.93391629
-3.14857429,2.84141470,0.00046858,1.28008091,0.00115727,0.35613689,0.17575933,0.16335887,2.47705089,0.96288036
-3.14257129,2.92666314,0.00044257,1.33189086,0.00121128,0.35507540,0.17760844,0.16264033,2.59509106,0.98964095
-3.13656828,3.00428007,0.00041604,1.38025946,0.00127064,0.35278115,0.17904590,0.16141098,2.70748797,1.01381631
-3.13056528,3.07308243,0.00038933,1.42444475,0.00133371,0.34931439,0.18006897,0.15969765,2.81244669,1.03503484
-3.12456228,3.13194739,0.00036279,1.46373904,0.00139883,0.34474308,0.18067476,0.15752959,2.90823251,1.05294173
-3.11855928,3.17983494,0.00033670,1.49748401,0.00146435,0.33914017,0.18085959,0.15493742,2.99320840,1.06720650
-3.11255628,3.21581226,0.00031134,1.52508613,0.00152866,0.33258142,0.18061877,0.15195227,3.06587311,1.07753120
-3.10655328,3.23907896,0.00028692,1.54603177,0.00159016,0.32514374,0.17994677,0.14860516,3.12489874,1.08365893
-3.10055028,3.24899218,0.00026361,1.55990171,0.00164731,0.31690431,0.17883778,0.14492672,3.16916617,1.08538242
-3.09454727,3.24509028,0.00024155,1.56638410,0.00169868,0.30794020,0.17728651,0.14094706,3.19779717,1.08255210
-3.08854427,3.22711400,0.00022082,1.56528556,0.00174294,0.29832864,0.17528943,0.13669594,3.21018154,1.07508327
-3.08254127,3.19502365,0.00020147,1.55653966,0.00177892,0.28814768,0.17284602,0.13220310,3.20599805,1.06296204
-3.07653827,3.14901132,0.00018351,1.54021231,0.00180560,0.27747724,0.16996024,0.12749864,3.18522807,1.04624946
-3.07053527,3.08950708,0.00016692,1.51650372,0.00182218,0.26640020,0.16664189,0.12261362,3.14816097,1.02508370
-3.06453227,3.01717837,0.00015165,1.48574657,0.00182807,0.25500359,0.16290787,0.11758045,3.09539080,0.99967991
-3.05852926,2.93292221,0.00013765,1.44840033,0.00182292,0.24337950,0.15878322,0.11243340,3.02780394,0.97032771
-3.05252626,2.83785010,0.00012483,1.40504173,0.00180663,0.23162575,0.15430180,0.10720888,2.94655807,0.93738621
-3.04652326,2.73326582,0.00011312,1.35635168,0.00177931,0.21984609,0.14950660,0.10194557,2.85305285,0.90127676
-3.04052026,2.62063679,0.00010242,1.30309895,0.00174136,0.20814990,0.14444958,0.09668442,2.74889333,0.86247353
-3.03451726,2.50155980,0.00009265,1.24612107,0.00169334,0.19665133,0.13919107,0.09146837,2.63584729,0.82149240
-3.02851426,2.37772240,0.00008371,1.18630335,0.00163608,0.18546793,0.13379870,0.08634191,2.51579807,0.77887838
-3.02251126,2.25086123,0.00007554,1.12455649,0.00157052,0.17471872,0.12834592,0.08135042,2.39069454,0.73519215
-3.01650825,2.12271893,0.00006805,1.06179366,0.00149780,0.16452183,0.12291010,0.07653933,2.26250000,0.69099627
-3.01050525,1.99500112,0.00006119,0.99890803,0.00141912,0.15499185,0.11757044,0.07195319,2.13314193,0.64684138
-3.00450225,1.86933512,0.00005490,0.93675125,0.00133578,0.14623690,0.11240560,0.06763458,2.00446428,0.60325316
-2.99849925,1.74723172,0.00004913,0.87611389,0.00124910,0.13835561,0.10749122,0.06362303,1.87818398,0.56072036
-2.99249625,1.63005158,0.00004383,0.81770824,0.00116039,0.13143422,0.10289758,0.05995390,1.75585303,0.51968426
-2.98649325,1.51897702,0.00003897,0.76215422,0.00107093,0.12554375,0.09868719,0.05665735,1.63882747,0.48053012
-2.98049025,1.41499030,0.00003452,0.70996858,0.00098190,0.12073759,0.09491280,0.05375740,1.52824381,0.44358053
-2.97448724,1.31885878,0.00003046,0.66155776,0.00089442,0.11704943,0.09161559,0.05127114,1.42500369,0.40909116
-2.96848424,1.23112731,0.00002676,0.61721449,0.00080945,0.11449174,0.08882377,0.04920810,1.32976669,0.37724864
-2.96248124,1.15211757,0.00002340,0.57711792,0.00072784,0.11305482,0.08655169,0.04756984,1.24295127,0.34817071
-2.95647824,1.08193442,0.00002036,0.54133728,0.00065028,0.11270652,0.08479934,0.04634982,1.16474318,0.32190845
-2.95047524,1.02047824,0.00001762,0.50983861,0.00057732,0.11339258,0.08355243,0.04553340,1.09511074,0.29845037
-2.94447224,0.96746286,0.00001517,0.48249416,0.00050935,0.11503765,0.08278290,0.04509824,1.03382571,0.27772807
-2.93846923,0.92243783,0.00001299,0.45909396,0.00044663,0.11754699,0.08244998,0.04501475,0.98048895,0.25962323
-2.93246623,0.88481427,0.00001106,0.43935904,0.00038928,0.12080868,0.08250155,0.04524693,0.93455919,0.24397547
-2.92646323,0.85389285,0.00000936,0.42295567,0.00033731,0.12469646,0.08287603,0.04575329,0.89538393,0.23059087
-2.92046023,0.82889309,0.00000787,0.40951005,0.00029061,0.12907289,0.08350445,0.04648799,0.86223087,0.21925066
-2.91445723,0.80898266,0.00000658,0.39862291,0.00024900,0.13379293,0.08431272,0.04740206,0.83431891,0.20971985
-2.90845423,0.79330579,0.00000547,0.38988356,0.00021223,0.13870771,0.08522413,0.04844472,0.81084733,0.20175552
-2.90245123,0.78100971,0.00000451,0.38288279,0.00017998,0.14366833,0.08616177,0.04956474,0.79102243,0.19511439
-2.89644822,0.77126861,0.00000370,0.37722443,0.00015192,0.14852964,0.08705088,0.05071174,0.77408074,0.18955965
-2.89044522,0.76330427,0.00000302,0.37253522,0.00012768,0.15315385,0.08782118,0.05183753,0.75930830,0.18486672
-2.88444222,0.75640299,0.00000245,0.36847267,0.00010688,0.15741379,0.08840878,0.05289717,0.74605561,0.18082798
-2.87843922,0.74992867,0.00000197,0.36473111,0.00008916,0.16119573,0.08875793,0.05385006,0.73374829,0.17725637
-2.87243622,0.74333184,0.00000158,0.36104555,0.00007416,0.16440174,0.08882234,0.05466076,0.72189339,0.17398786
-2.86643322,0.73615480,0.00000126,0.35719379,0.00006153,0.16695142,0.08856618,0.05529965,0.71008168,0.17088285
-2.86043022,0.72803307,0.00000101,0.35299664,0.00005097,0.16878294,0.08796461,0.05574330,0.69798642,0.16782665
-2.85442721,0.71869365,0.00000080,0.34831665,0.00004219,0.16985357,0.08700397,0.05597478,0.68535908,0.16472910
-2.84842421,0.70795048,0.00000065,0.34305556,0.00003492,0.17013947,0.08568151,0.05598359,0.67202266,0.16152347
-2.84242121,0.69569767,0.00000053,0.33715066,0.00002895,0.16963492,0.08400489,0.05576556,0.65786331,0.15816493
-2.83641821,0.68190115,0.00000045,0.33057058,0.00002407,0.16835108,0.08199127,0.05532245,0.64282100,0.15462855
-2.83041521,0.66658943,0.00000040,0.32331061,0.00002013,0.16631431,0.07966624,0.05466153,0.62687971,0.15090722
-2.82441221,0.64984384,0.00000038,0.31538790,0.00001697,0.16356418,0.07706255,0.05379500,0.61005791,0.14700945
-2.81840920,0.63178904,0.00000039,0.30683686,0.00001450,0.16015130,0.07421879,0.05273935,0.59239972,0.14295734
-2.81240620,0.61258409,0.00000042,0.29770489,0.00001262,0.15613507,0.07117796,0.05151477,0.57396718,0.13878466
-2.80640320,0.59241453,0.00000048,0.28804861,0.00001127,0.15158142,0.06798616,0.05014447,0.55483379,0.13453530
-2.80040020,0.57148556,0.00000058,0.27793072,0.00001039,0.14656074,0.06469137,0.04865410,0.53507965,0.13026196
-2.79439720,0.55001670,0.00000071,0.26741749,0.00000996,0.14114599,0.06134230,0.04707121,0.51478795,0.12602520
-2.78839420,0.52823761,0.00000089,0.25657699,0.00000998,0.13541099,0.05798751,0.04542481,0.49404297,0.12189277
-2.78239120,0.50638529,0.00000111,0.24547784,0.00001044,0.12942912,0.05467464,0.04374490,0.47292921,0.11793919
-2.77638819,0.48470214,0.00000138,0.23418851,0.00001136,0.12327216,0.05144991,0.04206219,0.45153153,0.11424550
-2.77038519,0.46343491,0.00000172,0.22277702,0.00001277,0.11700959,0.04835772,0.04040782,0.42993589,0.11089907
-2.76438219,0.44283398,0.00000212,0.21131095,0.00001470,0.11070791,0.04544052,0.03881303,0.40823054,0.10799336
-2.75837919,0.42315279,0.00000261,0.19985752,0.00001722,0.10443038,0.04273869,0.03730899,0.38650716,0.10562753
-2.75237619,0.40464699,0.00000319,0.18848371,0.00002037,0.09823674,0.04029063,0.03592652,0.36486187,0.10390576
-2.74637319,0.38757307,0.00000387,0.17725631,0.00002421,0.09218310,0.03813281,0.03469576,0.34339575,0.10293626
-2.74037019,0.37218622,0.00000467,0.16624172,0.00002882,0.08632187,0.03629988,0.03364582,0.32221485,0.10282976
-2.73436718,0.35873722,0.00000559,0.15550557,0.00003425,0.08070165,0.03482469,0.03280437,0.30142940,0.10369754
-2.72836418,0.34746821,0.00000664,0.14511202,0.00004058,0.07536710,0.03373827,0.03219711,0.28115247,0.10564894
-2.72236118,0.33860755,0.00000784,0.13512286,0.00004787,0.07035872,0.03306970,0.03184716,0.26149789,0.10878831
-2.71635818,0.33236357,0.00000918,0.12559630,0.00005617,0.06571254,0.03284579,0.03177442,0.24257764,0.11321152
-2.71035518,0.32891765,0.00001068,0.11658573,0.00006552,0.06145982,0.03309069,0.03199483,0.22449889,0.11900211
-2.70435218,0.32841673,0.00001233,0.10813821,0.00007597,0.05762656,0.03382526,0.03251964,0.20736080,0.12622709
-2.69834917,0.33096569,0.00001414,0.10029316,0.00008751,0.05423305,0.03506638,0.03335467,0.19125133,0.13493271
-2.69234617,0.33661986,0.00001610,0.09308101,0.00010015,0.05129343,0.03682609,0.03449962,0.17624420,0.14514028
-2.68634317,0.34537820,0.00001819,0.08652206,0.00011385,0.04881518,0.03911064,0.03594750,0.16239627,0.15684216
-2.68034017,0.35717744,0.00002041,0.08062566,0.00012855,0.04679882,0.04191952,0.03768415,0.14974542,0.16999840
-2.67433717,0.37188767,0.00002273,0.07538967,0.00014417,0.04523758,0.04524448,0.03968800,0.13830907,0.18453386
-2.66833417,0.38930970,0.00002514,0.07080027,0.00016059,0.04411732,0.04906859,0.04192995,0.12808346,0.20033640
-2.66233117,0.40917447,0.00002761,0.06683225,0.00017766,0.04341651,0.05336544,0.04437363,0.11904373,0.21725603
-2.65632816,0.43114477,0.00003009,0.06344962,0.00019520,0.04310649,0.05809854,0.04697580,0.11114464,0.23510528
-2.65032516,0.45481941,0.00003257,0.06060666,0.00021301,0.04315188,0.06322093,0.04968708,0.10432223,0.25366095
-2.64432216,0.47973979,0.00003500,0.05824925,0.00023087,0.04351116,0.06867506,0.05245294,0.09849590,0.27266715
-2.63831916,0.50539886,0.00003733,0.05631658,0.00024853,0.04413750,0.07439309,0.05521495,0.09357121,0.29183978
-2.63231616,0.53125220,0.00003954,0.05474296,0.00026572,0.04497975,0.08029748,0.05791220,0.08944296,0.31087221
-2.62631316,0.55673101,0.00004158,0.05345989,0.00028217,0.04598351,0.08630201,0.06048294,0.08599865,0.32944217
-2.62031016,0.58125640,0.00004341,0.05239809,0.00029761,0.04709243,0.09231319,0.06286626,0.08312195,0.34721959
-2.61430715,0.60425477,0.00004499,0.05148956,0.00031178,0.04824951,0.09823201,0.06500389,0.08069622,0.36387511
-2.60830415,0.62517343,0.00004629,0.05066950,0.00032441,0.04939844,0.10395606,0.06684189,0.07860785,0.37908901
-2.60230115,0.64349612,0.00004730,0.04987807,0.00033529,0.05048499,0.10938194,0.06833235,0.07674930,0.39256021
-2.59629815,0.65875762,0.00004797,0.04906190,0.00034421,0.05145831,0.11440780,0.06943476,0.07502177,0.40401497
-2.59029515,0.67055704,0.00004831,0.04817527,0.00035099,0.05227211,0.11893613,0.07011730,0.07333739,0.41321501
-2.58429215,0.67856918,0.00004830,0.04718100,0.00035551,0.05288575,0.12287642,0.07035776,0.07162090,0.41996462
-2.57828914,0.68255357,0.00004794,0.04605100,0.00035768,0.05326517,0.12614787,0.07014417,0.06981080,0.42411660
-2.57228614,0.68236069,0.00004725,0.04476641,0.00035747,0.05338356,0.12868181,0.06947502,0.06785987,0.42557669
-2.56628314,0.67793545,0.00004623,0.04331746,0.00035488,0.05322186,0.13042388,0.06835919,0.06573524,0.42430630
-2.56028014,0.66931747,0.00004491,0.04170297,0.00034997,0.05276901,0.13133586,0.06681551,0.06341793,0.42032357
-2.55427714,0.65663853,0.00004331,0.03992963,0.00034284,0.05202198,0.13139694,0.06487198,0.06090189,0.41370260
-2.54827414,0.64011711,0.00004147,0.03801099,0.00033363,0.05098549,0.13060456,0.06256469,0.05819281,0.40457097
-2.54227114,0.62005049,0.00003943,0.03596636,0.00032253,0.04967166,0.12897471,0.05993658,0.05530646,0.39310570
-2.53626813,0.59680468,0.00003722,0.03381953,0.00030974,0.04809932,0.12654161,0.05703596,0.05226703,0.37952781
-2.53026513,0.57080282,0.00003488,0.03159749,0.00029551,0.04629321,0.12335690,0.05391494,0.04910515,0.36409579
-2.52426213,0.54251232,0.00003246,0.02932911,0.00028008,0.04428311,0.11948835,0.05062789,0.04585606,0.34709819
-2.51825913,0.51243155,0.00003000,0.02704398,0.00026373,0.04210279,0.11501811,0.04722982,0.04255773,0.32884579
-2.51225613,0.48107650,0.00002753,0.02477122,0.00024671,0.03978896,0.11004060,0.04377498,0.03924909,0.30966353
-2.50625313,0.44896793,0.00002508,0.02253856,0.00022931,0.03738023,0.10466024,0.04031553,0.03596853,0.28988265
-2.50025013,0.41661946,0.00002271,0.02037150,0.00021176,0.03491603,0.09898887,0.03690038,0.03275249,0.26983320
-2.49424712,0.38452696,0.00002042,0.01829271,0.00019432,0.03243570,0.09314329,0.03357433,0.02963439,0.24983730
-2.48824412,0.35315957,0.00001825,0.01632158,0.00017719,0.02997759,0.08724270,0.03037737,0.02664378,0.23020316
-2.48224112,0.32295245,0.00001621,0.01447396,0.00016058,0.02757830,0.08140640,0.02734426,0.02380575,0.21122021
-2.47623812,0.29430136,0.00001433,0.01276209,0.00014466,0.02527205,0.07575153,0.02450427,0.02114061,0.19315521
-2.47023512,0.26755897,0.00001261,0.01119468,0.00012956,0.02309024,0.07039121,0.02188124,0.01866376,0.17624945
-2.46423212,0.24303287,0.00001106,0.00977708,0.00011541,0.02106100,0.06543278,0.01949370,0.01638581,0.16071694
-2.45822911,0.22098496,0.00000969,0.00851157,0.00010228,0.01920905,0.06097649,0.01735522,0.01431284,0.14674345
-2.45222611,0.20163204,0.00000850,0.00739772,0.00009024,0.01755550,0.05711428,0.01547483,0.01244674,0.13448635
-2.44622311,0.18514718,0.00000748,0.00643282,0.00007932,0.01611785,0.05392884,0.01385755,0.01078578,0.12407492
-2.44022011,0.17166170,0.00000663,0.00561222,0.00006954,0.01491002,0.05149295,0.01250490,0.00932504,0.11561104
-2.43421711,0.16126732,0.00000596,0.00492982,0.00006088,0.01394241,0.04986875,0.01141547,0.00805707,0.10917009
-2.42821411,0.15401825,0.00000545,0.00437837,0.00005333,0.01322203,0.04910730,0.01058544,0.00697236,0.10480178
-2.42221111,0.14993304,0.00000509,0.00394983,0.00004685,0.01275255,0.04924804,0.01000909,0.00605991,0.10253083
-2.41620810,0.14899591,0.00000490,0.00363568,0.00004139,0.01253448,0.05031832,0.00967920,0.00530770,0.10235743
-2.41020510,0.15115760,0.00000485,0.00342708,0.00003689,0.01256514,0.05233296,0.00958743,0.00470308,0.10425733
-2.40420210,0.15633572,0.00000496,0.00331510,0.00003328,0.01283878,0.05529372,0.00972469,0.00423316,0.10818164
-2.39819910,0.16441454,0.00000521,0.00329079,0.00003050,0.01334658,0.05918892,0.01008131,0.00388506,0.11405637
-2.39219610,0.17524460,0.00000560,0.00334524,0.00002847,0.01407665,0.06399307,0.01064736,0.00364614,0.12178176
-2.38619310,0.18864215,0.00000615,0.00346964,0.00002712,0.01501400,0.06966665,0.01141285,0.00350416,0.13123165
-2.38019010,0.20438885,0.00000686,0.00365525,0.00002637,0.01614063,0.07615618,0.01236793,0.00344739,0.14225291
-2.37418709,0.22223189,0.00000773,0.00389340,0.00002615,0.01743549,0.08339449,0.01350315,0.00346470,0.15466532
-2.36818409,0.24188492,0.00000877,0.00417545,0.00002639,0.01887465,0.09130156,0.01480977,0.00354558,0.16826195
-2.36218109,0.26303000,0.00001001,0.00449275,0.00002700,0.02043143,0.09978564,0.01628010,0.00368018,0.18281023
-2.35617809,0.28532085,0.00001147,0.00483669,0.00002794,0.02207668,0.10874506,0.01790793,0.00385934,0.19805405
-2.35017509,0.30838752,0.00001316,0.00519867,0.00002912,0.02377918,0.11807051,0.01968902,0.00407463,0.21371671
-2.34417209,0.33184247,0.00001513,0.00557015,0.00003048,0.02550608,0.12764796,0.02162163,0.00431837,0.22950505
-2.33816908,0.35528827,0.00001740,0.00594272,0.00003196,0.02722352,0.13736199,0.02370716,0.00458367,0.24511460
-2.33216608,0.37832642,0.00002002,0.00630821,0.00003352,0.02889731,0.14709966,0.02595074,0.00486458,0.26023567
-2.32616308,0.40056742,0.00002304,0.00665879,0.00003510,0.03049373,0.15675468,0.02836181,0.00515608,0.27456034
-2.32016008,0.42164138,0.00002651,0.00698713,0.00003666,0.03198038,0.16623171,0.03095469,0.00545429,0.28778994
-2.31415708,0.44120906,0.00003048,0.00728655,0.00003818,0.03332703,0.17545065,0.03374902,0.00575653,0.29964292
-2.30815408,0.45897259,0.00003501,0.00755119,0.00003962,0.03450655,0.18435071,0.03676997,0.00606150,0.30986274
-2.30215108,0.47468555,0.00004017,0.00777616,0.00004100,0.03549570,0.19289408,0.04004839,0.00636941,0.31822531
-2.29614807,0.48816178,0.00004602,0.00795772,0.00004231,0.03627595,0.20106888,0.04362057,0.00668211,0.32454585
-2.29014507,0.49928245,0.00005261,0.00809335,0.00004358,0.03683411,0.20889139,0.04752784,0.00700329,0.32868466
-2.28414207,0.50800108,0.00006000,0.00818194,0.00004487,0.03716285,0.21640724,0.05181578,0.00733856,0.33055159
-2.27813907,0.51434608,0.00006823,0.00822376,0.00004625,0.03726108,0.22369155,0.05653322,0.00769561,0.33010899
-2.27213607,0.51842074,0.00007733,0.00822058,0.00004783,0.03713411,0.23084805,0.06173089,0.00808434,0.32737295
-2.26613307,0.52040052,0.00008733,0.00817557,0.00004975,0.03679364,0.23800701,0.06745988,0.00851692,0.32241273
-2.26013007,0.52052790,0.00009823,0.00809333,0.00005218,0.03625758,0.24532231,0.07376997,0.00900799,0.31534849
-2.25412706,0.51910487,0.00011001,0.00797974,0.00005537,0.03554964,0.25296762,0.08070778,0.00957468,0.30634733
-2.24812406,0.51648354,0.00012262,0.00784189,0.00005960,0.03469887,0.26113195,0.08831505,0.01023681,0.29561782
-2.24212106,0.51305537,0.00013599,0.00768787,0.00006521,0.03373898,0.27001496,0.09662699,0.01101699,0.28340339
-2.23611806,0.50923955,0.00015002,0.00752666,0.00007263,0.03270761,0.27982208,0.10567095,0.01194077,0.26997472
-2.23011506,0.50547109,0.00016461,0.00736795,0.00008237,0.03164553,0.29075991,0.11546543,0.01303691,0.25562157
-2.22411206,0.50218932,0.00017958,0.00722194,0.00009504,0.03059584,0.30303216,0.12601966,0.01433756,0.24064439
-2.21810905,0.49982735,0.00019477,0.00709919,0.00011136,0.02960317,0.31683627,0.13733374,0.01587855,0.22534601
-2.21210605,0.49880292,0.00020998,0.00701051,0.00013218,0.02871293,0.33236106,0.14939944,0.01769976,0.21002375
-2.20610305,0.49951114,0.00022500,0.00696682,0.00015849,0.02797062,0.34978541,0.16220180,0.01984543,0.19496229
-2.20010005,0.50231925,0.00023960,0.00697909,0.00019148,0.02742123,0.36927812,0.17572131,0.02236459,0.18042737
-2.19409705,0.50756369,0.00025355,0.00705831,0.00023247,0.02710876,0.39099882,0.18993684,0.02531144,0.16666061
-2.18809405,0.51554933,0.00026663,0.00721550,0.00028302,0.02707578,0.41509985,0.20482905,0.02874571,0.15387555
-2.18209105,0.52655061,0.00027862,0.00746172,0.00034489,0.02736314,0.44172891,0.22038421,0.03273300,0.14225481
-2.17608804,0.54081452,0.00028933,0.00780824,0.00042008,0.02800975,0.47103215,0.23659823,0.03734501,0.13194854
-2.17008504,0.55856470,0.00029858,0.00826658,0.00051083,0.02905234,0.50315724,0.25348062,0.04265960,0.12307389
-2.16408204,0.58000631,0.00030625,0.00884870,0.00061966,0.03052536,0.53825629,0.27105813,0.04876067,0.11571559
-2.15807904,0.60533109,0.00031225,0.00956717,0.00074929,0.03246086,0.57648790,0.28937787,0.05573784,0.10992729
-2.15207604,0.63472193,0.00031652,0.01043529,0.00090274,0.03488825,0.61801810,0.30850947,0.06368573,0.10573364
-2.14607304,0.66835645,0.00031908,0.01146728,0.00108322,0.03783417,0.66301978,0.32854616,0.07270290,0.10313303
-2.14007004,0.70640906,0.00031998,0.01267838,0.00129415,0.04132219,0.71167024,0.34960453,0.08289040,0.10210051
-2.13406703,0.74905103,0.00031935,0.01408491,0.00153910,0.04537244,0.76414674,0.37182264,0.09434981,0.10259114
-2.12806403,0.79644832,0.00031734,0.01570427,0.00182172,0.05000116,0.82061975,0.39535657,0.10718085,0.10454333
-2.12206103,0.84875692,0.00031417,0.01755484,0.00214569,0.05522015,0.88124418,0.42037523,0.12147834,0.10788223
-2.11605803,0.90611565,0.00031009,0.01965582,0.00251458,0.06103607,0.94614840,0.44705352,0.13732889,0.11252291
-2.11005503,0.96863670,0.00030541,0.02202687,0.00293177,0.06744970,1.01542166,0.47556397,0.15480690,0.11837343
-2.10405203,1.03639396,0.00030045,0.02468767,0.00340033,0.07445510,1.08910009,0.50606713,0.17397037,0.12533759
-2.09804902,1.10940979,0.00029556,0.02765734,0.00392284,0.08203873,1.16715191,0.53870098,0.19485629,0.13331731
-2.09204602,1.18764065,0.00029108,0.03095372,0.00450125,0.09017854,1.24946259,0.57356981,0.21747602,0.14221469
-2.08604302,1.27096238,0.00028739,0.03459247,0.00513672,0.09884314,1.33582059,0.61073303,0.24181061,0.15193360
-2.08004002,1.35915586,0.00028485,0.03858614,0.00582946,0.10799097,1.42590457,0.65019447,0.26780640,0.16238087
-2.07403702,1.45189390,0.00028379,0.04294302,0.00657858,0.11756970,1.51927285,0.69189259,0.29537112,0.17346700
-2.06803402,1.54873026,0.00028455,0.04766612,0.00738191,0.12751580,1.61535607,0.73569241,0.32437065,0.18510643
-2.06203102,1.64909156,0.00028743,0.05275193,0.00823593,0.13775431,1.71345362,0.78137940,0.35462680,0.19721738
-2.05602801,1.75227300,0.00029274,0.05818940,0.00913563,0.14819902,1.81273469,0.82865607,0.38591628,0.20972131
-2.05002501,1.85743839,0.00030073,0.06395889,0.01007452,0.15875294,1.91224441,0.87714144,0.41797114,0.22254202
-2.04402201,1.96362530,0.00031167,0.07003140,0.01104456,0.16930922,2.01091526,0.92637386,0.45048075,0.23560446
-2.03801901,2.06975537,0.00032580,0.07636795,0.01203625,0.17975254,2.10758420,0.97581721,0.48309564,0.24883345
-2.03201601,2.17465018,0.00034338,0.08291932,0.01303873,0.18996084,2.20101504,1.02487051,0.51543305,0.26215228
-2.02601301,2.27705252,0.00036467,0.08962607,0.01403993,0.19980763,2.28992590,1.07288094,0.54708440,0.27548135
-2.02001001,2.37565262,0.00038996,0.09641908,0.01502684,0.20916462,2.37302100,1.11915971,0.57762432,0.28873702
-2.01400700,2.46911888,0.00041961,0.10322037,0.01598574,0.21790474,2.44902585,1.16300053,0.60662127,0.30183086
-2.00800400,2.55613212,0.00045402,0.10994448,0.01690257,0.22590544,2.51672483,1.20370000,0.63364937,0.31466916
-2.00200100,2.63542237,0.00049368,0.11650021,0.01776330,0.23305218,2.57499958,1.24057915,0.65830098,0.32715316
-1.99599800,2.70580681,0.00053918,0.12279278,0.01855432,0.23924193,2.62286697,1.27300541,0.68019979,0.33917975
-1.98999500,2.76622757,0.00059122,0.12872631,0.01926285,0.24438667,2.65951494,1.30041404,0.69901364,0.35064290
-1.98399200,2.81578775,0.00065064,0.13420650,0.01987739,0.24841661,2.68433465,1.32232816,0.71446684,0.36143570
-1.97798899,2.85378424,0.00071838,0.13914361,0.02038808,0.25128306,2.69694754,1.33837662,0.72635110,0.37145297
-1.97198599,2.87973580,0.00079557,0.14345525,0.02078704,0.25296079,2.69722581,1.34830869,0.73453490,0.38059444
-1.96598299,2.89340505,0.00088341,0.14706927,0.02106872,0.25344971,2.68530535,1.35200514,0.73897050,0.38876827
-1.95997999,2.89481325,0.00098325,0.14992634,0.02123010,0.25277587,2.66159015,1.34948492,0.73969838,0.39589469
-1.95397699,2.88424695,0.00109652,0.15198214,0.02127085,0.25099153,2.62674771,1.34090728,0.73684871,0.40190975
-1.94797399,2.86225588,0.00122471,0.15320919,0.02119338,0.24817441,2.58169539,1.32656898,0.73063976,0.40676876
-1.94197099,2.82964183,0.00136932,0.15359806,0.02100282,0.24442601,2.52757780,1.30689671,0.72137306,0.41044924
-1.93596798,2.78743869,0.00153178,0.15315796,0.02070689,0.23986903,2.46573604,1.28243487,0.70942546,0.41295328
-1.92996498,2.73688407,0.00171343,0.15191663,0.02031567,0.23464400,2.39766959,1.25382916,0.69523838,0.41430886
-1.92396198,2.67938336,0.00191543,0.14991966,0.01984129,0.22890521,2.32499233,1.22180661,0.67930447,0.41457025
-1.91795898,2.61646745,0.00213863,0.14722899,0.01929758,0.22281603,2.24938418,1.18715270,0.66215224,0.41381719
-1.91195598,2.54974547,0.00238357,0.14392094,0.01869958,0.21654389,2.17254013,1.15068647,0.64432925,0.41215281
-1.90595298,2.48085444,0.00265032,0.14008367,0.01806310,0.21025491,2.09611868,1.11323461,0.62638441,0.40970043
-1.89994997,2.41140739,0.00293846,0.13581419,0.01740421,0.20410872,2.02169147,1.07560544,0.60885013,0.40659914
-1.89394697,2.34294227,0.00324695,0.13121514,0.01673873,0.19825324,1.95069608,1.03856378,0.59222502,0.40299851
-1.88794397,2.27687327,0.00357412,0.12639136,0.01608173,0.19282003,1.88439386,1.00280768,0.57695774,0.39905247
-1.88194097,2.21444661,0.00391762,0.12144653,0.01544710,0.18792013,1.82383413,0.96894782,0.56343275,0.39491279
-1.87593797,2.15670251,0.00427438,0.11647988,0.01484714,0.18364063,1.76982631,0.93749039,0.55195832,0.39072238
-1.86993497,2.10444476,0.00464064,0.11158316,0.01429223,0.18004219,1.72292085,0.90882397,0.54275742,0.38660877
-1.86393197,2.05821915,0.00501198,0.10683806,0.01379056,0.17715750,1.68339951,0.88321094,0.53596169,0.38267816
-1.85792896,2.01830156,0.00538338,0.10231406,0.01334799,0.17499070,1.65127554,0.86078358,0.53160874,0.37901032
-1.85192596,1.98469628,0.00574934,0.09806681,0.01296794,0.17351799,1.62630321,0.84154507,0.52964281,0.37565470
-1.84592296,1.95714441,0.00610398,0.09413716,0.01265144,0.17268916,1.60799658,0.82537507,0.52991874,0.37262790
-1.83991996,1.93514208,0.00644118,0.09055076,0.01239719,0.17243010,1.59565640,0.81203972,0.53220900,0.36991278
-1.83391696,1.91796776,0.00675478,0.08731824,0.01220175,0.17264618,1.58840394,0.80120556,0.53621350,0.36745923
-1.82791396,1.90471727,0.00703876,0.08443605,0.01205981,0.17322629,1.58522049,0.79245664,0.54157169,0.36518666
-1.82191096,1.89434525,0.00728739,0.08188765,0.01196447,0.17404739,1.58499059,0.78531421,0.54787654,0.36298799
-1.81590795,1.88571103,0.00749546,0.07964528,0.01190763,0.17497951,1.58654744,0.77925804,0.55468966,0.36073514
