energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.71185593,7.49134536,-3.25282824,0.09404582,-0.04260878,0.91596717,-0.50963309,0.01109333,-0.00543788,0.00000000,-0.00000000,2.41402667,-1.29714608,1.26555665,-0.41981295,0.11845524,-0.06109858,3.12481743,-1.27420615
-5.70585293,7.62093225,-3.28214403,0.09242180,-0.04147539,0.93091985,-0.50637922,0.01156025,-0.00532222,0.00000000,-0.00000000,2.47241956,-1.32204825,1.27810961,-0.41244937,0.12032519,-0.06219707,3.18672890,-1.30076323
-5.69984992,7.74011823,-3.33805903,0.09045495,-0.04085105,0.94486817,-0.50760637,0.01205127,-0.00525927,0.00000000,-0.00000000,2.52719219,-1.35529175,1.28873344,-0.40963821,0.12214456,-0.06371533,3.24426303,-1.33702122
-5.69384692,7.84968447,-3.42069199,0.08821663,-0.04073295,0.95791418,-0.51328650,0.01256651,-0.00525011,0.00000000,-0.00000000,2.57795401,-1.39678171,1.29786806,-0.41141926,0.12393053,-0.06566023,3.29761506,-1.38309478
-5.68784392,7.95066322,-3.52981199,0.08578666,-0.04111243,0.97018682,-0.52333872,0.01310611,-0.00529508,0.00000000,-0.00000000,2.62437430,-1.44628683,1.30601671,-0.41778395,0.12570116,-0.06803221,3.34708153,-1.43896056
-5.68184092,8.04429298,-3.66486261,0.08325091,-0.04197551,0.98183611,-0.53763516,0.01367020,-0.00539395,0.00000000,-0.00000000,2.66619178,-1.50344777,1.31372882,-0.42868031,0.12747440,-0.07082570,3.39304619,-1.50446320
-5.67583792,8.13196901,-3.82498716,0.08069853,-0.04330339,0.99302720,-0.55600668,0.01425885,-0.00554588,0.00000000,-0.00000000,2.70322363,-1.56778744,1.32158154,-0.44401742,0.12926718,-0.07402972,3.43596371,-1.57932212
-5.66983492,8.21519073,-4.00905314,0.07821925,-0.04507284,1.00393418,-0.57824825,0.01487190,-0.00574955,0.00000000,-0.00000000,2.73537334,-1.63872244,1.33016037,-0.46366900,0.13109457,-0.07762840,3.47634181,-1.66313870
-5.66383192,8.29550721,-4.21567437,0.07590047,-0.04725645,1.01473398,-0.60412356,0.01550896,-0.00600320,0.00000000,-0.00000000,2.76263666,-1.71557514,1.34003969,-0.48747587,0.13296912,-0.08160150,3.51472199,-1.75540324
-5.65782891,8.37446201,-4.44322994,0.07382462,-0.04982284,1.02560041,-0.63336868,0.01616927,-0.00630469,0.00000000,-0.00000000,2.78510519,-1.79758597,1.35176349,-0.51524715,0.13490034,-0.08592487,3.55165945,-1.85550141
-5.65182591,8.45353848,-4.68987954,0.07206654,-0.05273670,1.03669832,-0.66569483,0.01685162,-0.00665154,0.00000000,-0.00000000,2.80296685,-1.88392558,1.36582696,-0.54676036,0.13689430,-0.09057081,3.58770256,-1.96272003
-5.64582291,8.53410654,-4.95357540,0.07069117,-0.05595885,1.04817800,-0.70079009,0.01755424,-0.00704096,0.00000000,-0.00000000,2.81650310,-1.97370671,1.38265931,-0.58176039,0.13895349,-0.09550836,3.62337219,-2.07625235
-5.63981991,8.61737191,-5.23207163,0.06975159,-0.05944625,1.06016991,-0.73832031,0.01827477,-0.00746992,0.00000000,-0.00000000,2.82608250,-2.06599565,1.40260824,-0.61995769,0.14107673,-0.10070344,3.65914156,-2.19520302
-5.63381691,8.70432892,-5.52293234,0.06928734,-0.06315202,1.07277970,-0.77792935,0.01901015,-0.00793510,0.00000000,-0.00000000,2.83215077,-2.15982358,1.42592635,-0.66102604,0.14325930,-0.10611904,3.69541684,-2.31859320
-5.62781391,8.79571784,-5.82353995,0.06932325,-0.06702559,1.08608360,-0.81923905,0.01975662,-0.00843301,0.00000000,-0.00000000,2.83521750,-2.25419772,1.45275991,-0.70460024,0.14549305,-0.11171521,3.73251917,-2.44536644
-5.62181091,8.89198788,-6.13110594,0.06986865,-0.07101289,1.10012427,-0.86184910,0.02050966,-0.00895990,0.00000000,-0.00000000,2.83583999,-2.34811284,1.48314003,-0.75027433,0.14776668,-0.11744919,3.77066870,-2.57439580
-5.61580790,8.99326687,-6.44268557,0.07091711,-0.07505676,1.11490724,-0.90533737,0.02126402,-0.00951187,0.00000000,-0.00000000,2.83460488,-2.44056311,1.51697669,-0.79760062,0.15006602,-0.12327543,3.80997099,-2.70449304
-5.60980490,9.09933901,-6.75519868,0.07244658,-0.07909758,1.13039796,-0.94926095,0.02201377,-0.01008484,0.00000000,-0.00000000,2.83210821,-2.53055482,1.55405563,-0.84609023,0.15237425,-0.12914580,3.85040656,-2.83442020
-5.60380190,9.20963135,-7.06545776,0.07442005,-0.08307398,1.14651963,-0.99315815,0.02275232,-0.01067460,0.00000000,-0.00000000,2.82893494,-2.61711987,1.59403837,-0.89521525,0.15467221,-0.13500981,3.89182402,-2.96290410
-5.59779890,9.32321037,-7.37020449,0.07678659,-0.08692393,1.16315205,-1.03655194,0.02347260,-0.01127684,0.00000000,-0.00000000,2.82563867,-2.69933032,1.63646542,-0.94441309,0.15693859,-0.14081501,3.93393717,-3.08865396
-5.59179590,9.43878899,-7.66615491,0.07948287,-0.09058591,1.18013140,-1.07895474,0.02416711,-0.01188718,0.00000000,-0.00000000,2.82272244,-2.77631369,1.68076278,-0.99309294,0.15915015,-0.14650749,3.97632652,-3.21038204
-5.58579290,9.55474483,-7.95005310,0.08243493,-0.09400031,1.19725135,-1.11987477,0.02482811,-0.01250126,0.00000000,-0.00000000,2.82062139,-2.84726900,1.72625166,-1.04064468,0.16128185,-0.15203262,4.01844533,-3.32682714
-5.57978989,9.66914948,-8.21873227,0.08556039,-0.09711093,1.21426531,-1.15882390,0.02544781,-0.01311477,0.00000000,-0.00000000,2.81968789,-2.91148288,1.77216147,-1.08644975,0.16330698,-0.15733585,4.05963015,-3.43678027
-5.57378689,9.77980873,-8.46918157,0.08877077,-0.09986654,1.23089011,-1.19532677,0.02601851,-0.01372355,0.00000000,-0.00000000,2.82017959,-2.96834552,1.81764585,-1.12989412,0.16519730,-0.16236370,4.09911579,-3.53911185
-5.56778389,9.88431281,-8.69861638,0.09197408,-0.10222249,1.24681103,-1.22893091,0.02653287,-0.01432363,0.00000000,-0.00000000,2.82225077,-3.01736556,1.86180140,-1.17038269,0.16692321,-0.16706483,4.13605428,-3.63279941
-5.56178089,9.98009549,-8.90454929,0.09507745,-0.10414220,1.26168803,-1.25921752,0.02698403,-0.01491132,0.00000000,-0.00000000,2.82594708,-3.05818345,1.90368893,-1.20735473,0.16845390,-0.17139117,4.16953716,-3.71695462
-5.55577789,10.06450047,-9.08485877,0.09798977,-0.10559848,1.27516325,-1.28581249,0.02736586,-0.01548331,0.00000000,-0.00000000,2.83120359,-3.09058239,1.94235656,-1.24029971,0.16975761,-0.17529909,4.19862054,-3.79084854
-5.54977489,10.13485287,-9.23785228,0.10062432,-0.10657469,1.28686947,-1.30839703,0.02767306,-0.01603668,0.00000000,-0.00000000,2.83784623,-3.11449630,1.97686415,-1.26877290,0.17080202,-0.17875051,4.22235194,-3.85393386
-5.54377189,10.18853376,-9.36232086,0.10290116,-0.10706556,1.29643933,-1.32671759,0.02790139,-0.01656903,0.00000000,-0.00000000,2.84559614,-3.13001432,2.00630838,-1.29241002,0.17155463,-0.18171388,4.23979808,-3.90586301
-5.53776888,10.22305517,-9.45758228,0.10474940,-0.10707767,1.30351506,-1.34059442,0.02804773,-0.01707848,0.00000000,-0.00000000,2.85407691,-3.13738115,2.02984769,-1.31094023,0.17198335,-0.18416510,4.25007252,-3.94650111
-5.53176588,10.23613298,-9.52351040,0.10610905,-0.10662959,1.30775837,-1.34992848,0.02811017,-0.01756372,0.00000000,-0.00000000,2.86282423,-3.13699321,2.04672633,-1.32419699,0.17205710,-0.18608820,4.25236228,-3.97593311
-5.52576288,10.22575552,-9.56054904,0.10693263,-0.10575161,1.30886016,-1.35470617,0.02808807,-0.01802399,0.00000000,-0.00000000,2.87129778,-3.12939046,2.05629656,-1.33212609,0.17174662,-0.18747576,4.24595266,-3.99446451
-5.51975988,10.19024526,-9.56970913,0.10718627,-0.10448506,1.30654976,-1.35500177,0.02798208,-0.01845916,0.00000000,-0.00000000,2.87889505,-3.11524391,2.05803839,-1.33479058,0.17102519,-0.18832918,4.23024921,-4.00261538
-5.51375688,10.12831191,-9.55254885,0.10685047,-0.10288126,1.30060325,-1.35097725,0.02779409,-0.01886959,0.00000000,-0.00000000,2.88496684,-3.09533922,2.05157597,-1.33237219,0.16986955,-0.18865862,4.20479657,-4.00110786
-5.50775388,10.03909507,-9.51113710,0.10592032,-0.10100020,1.29085070,-1.34287957,0.02752720,-0.01925620,0.00000000,-0.00000000,2.88883422,-3.07055678,2.03669005,-1.32516930,0.16826071,-0.18848266,4.16929340,-3.99084728
-5.50175088,9.92219538,-9.44800121,0.10440531,-0.09890885,1.27718197,-1.33103536,0.02718562,-0.01962033,0.00000000,-0.00000000,2.88980674,-3.04184896,2.01332603,-1.31359125,0.16618477,-0.18782781,4.12360324,-3.97289765
-5.49574787,9.77769318,-9.36606073,0.10232868,-0.09667933,1.25955091,-1.31584329,0.02677459,-0.01996367,0.00000000,-0.00000000,2.88720146,-3.01021511,1.98159724,-1.29814933,0.16363368,-0.18672769,4.06776111,-3.94845210
-5.48974487,9.60615443,-9.26854928,0.09972640,-0.09438689,1.23797779,-1.29776426,0.02630020,-0.02028823,0.00000000,-0.00000000,2.88036277,-2.97667518,1.94178326,-1.27944464,0.16060583,-0.18522208,4.00197579,-3.91879938
-5.48374187,9.40862385,-9.15892696,0.09664571,-0.09210787,1.21254989,-1.27730983,0.02576933,-0.02059615,0.00000000,-0.00000000,2.86868225,-2.94224272,1.89432332,-1.25815318,0.15710656,-0.18335583,3.92662788,-3.88528733
-5.47773887,9.18660572,-9.04078613,0.09314347,-0.08991759,1.18342024,-1.25502917,0.02518946,-0.02088966,0.00000000,-0.00000000,2.85161832,-2.90789800,1.83980502,-1.23500878,0.15314844,-0.18117760,3.84226372,-3.84928450
-5.47173587,8.94203302,-8.91775330,0.08928420,-0.08788838,1.15080460,-1.23149509,0.02456852,-0.02117093,0.00000000,-0.00000000,2.82871500,-2.87456202,1.77894876,-1.21078416,0.14875135,-0.17873856,3.74958553,-3.81214106
-5.46573287,8.67722586,-8.79339006,0.08513798,-0.08608768,1.11497668,-1.20728936,0.02391477,-0.02144195,0.00000000,-0.00000000,2.79961907,-2.84307208,1.71258838,-1.18627085,0.14394239,-0.17609109,3.64943796,-3.77515000
-5.45972986,8.39484052,-8.67109566,0.08077830,-0.08457639,1.07626200,-1.18298795,0.02323663,-0.02170446,0.00000000,-0.00000000,2.76409499,-2.81415942,1.64164883,-1.16225851,0.13875549,-0.17328745,3.54279123,-3.73950976
-5.45372686,8.09781037,-8.55401400,0.07627990,-0.08340733,1.03503032,-1.15914648,0.02254256,-0.02195978,0.00000000,-0.00000000,2.72203672,-2.78842967,1.56712148,-1.13951409,0.13323090,-0.17037848,3.43072150,-3.70628926
-5.44772386,7.78928033,-8.44494726,0.07171665,-0.08262402,0.99168710,-1.13628616,0.02184089,-0.02220877,0.00000000,-0.00000000,2.67347581,-2.76634621,1.49003817,-1.11876142,0.12741437,-0.16741242,3.31438845,-3.67639615
-5.44172086,7.47253640,-8.34627837,0.06715962,-0.08225968,0.94666417,-1.11488078,0.02113973,-0.02245172,0.00000000,-0.00000000,2.61858515,-2.74821709,1.41144469,-1.10066184,0.12135629,-0.16443378,3.19501080,-3.65054929
-5.43571786,7.15093230,-8.25990443,0.06267533,-0.08233650,0.90041000,-1.09534483,0.02044679,-0.02268827,0.00000000,-0.00000000,2.55767782,-2.73418574,1.33237476,-1.08579611,0.11511059,-0.16148236,3.07384005,-3.62925594
-5.42971486,6.82781479,-8.18718258,0.05832419,-0.08286514,0.85337965,-1.07802313,0.01976931,-0.02291739,0.00000000,-0.00000000,2.49120090,-2.72422564,1.25382524,-1.07464823,0.10873357,-0.15859233,2.95213310,-3.61279464
-5.42371186,6.50645001,-8.12889006,0.05415932,-0.08384455,0.80602498,-1.06318213,0.01911388,-0.02313732,0.00000000,-0.00000000,2.41972417,-2.71813922,1.17673347,-1.06759139,0.10228267,-0.15579155,2.83112434,-3.60120416
-5.41770885,6.18995254,-8.08519958,0.05022557,-0.08526196,0.75878518,-1.05100314,0.01848637,-0.02334560,0.00000000,-0.00000000,2.34392406,-2.71556117,1.10195728,-1.06487667,0.09581523,-0.15310096,2.71199802,-3.59427908
-5.41170585,5.88121948,-8.05567122,0.04655891,-0.08709316,0.71207796,-1.04157759,0.01789178,-0.02353903,0.00000000,-0.00000000,2.26456326,-2.71596617,1.03025840,-1.06662445,0.08938728,-0.15053420,2.59586160,-3.59157248
-5.40570285,5.58287139,-8.03926152,0.04318609,-0.08930301,0.66629167,-1.03490452,0.01733420,-0.02371379,0.00000000,-0.00000000,2.18246702,-2.71868119,0.96228962,-1.07281921,0.08305237,-0.14809736,2.48372112,-3.59240590
-5.39969985,5.29720216,-8.03435023,0.04012463,-0.09184617,0.62177853,-1.03089039,0.01681668,-0.02386546,0.00000000,-0.00000000,2.09849708,-2.72290215,0.89858588,-1.08330763,0.07686057,-0.14578896,2.37645938,-3.59588677
-5.39369685,5.02613928,-8.03878473,0.03738307,-0.09466802,0.57884910,-1.02935124,0.01634123,-0.02398915,0.00000000,-0.00000000,2.01352447,-2.72771489,0.83955964,-1.09780041,0.07085754,-0.14360009,2.27481789,-3.60093315
-5.38769385,4.77121613,-8.04994169,0.03496145,-0.09770584,0.53776818,-1.03001732,0.01590873,-0.02407962,0.00000000,-0.00000000,1.92840259,-2.73212005,0.78550019,-1.11587779,0.06508384,-0.14151485,2.17938334,-3.60630546
-5.38169085,4.53355718,-8.06480487,0.03285208,-0.10089014,0.49875221,-1.03254012,0.01551901,-0.02413147,0.00000000,-0.00000000,1.84394182,-2.73506142,0.73657700,-1.13699886,0.05957435,-0.13951083,2.09057930,-3.61064463
-5.37568784,4.31387674,-8.08005752,0.03104038,-0.10414621,0.46196811,-1.03650166,0.01517081,-0.02413925,0.00000000,-0.00000000,1.76088695,-2.73545723,0.69284657,-1.16051457,0.05435794,-0.13756002,2.00866367,-3.61251573
-5.36968484,4.11249109,-8.09218705,0.02950592,-0.10739580,0.42753369,-1.04142602,0.01486191,-0.02409775,0.00000000,-0.00000000,1.67989848,-2.73223336,0.65426242,-1.18568419,0.04945736,-0.13562972,1.93373192,-3.61045596
-5.36368184,3.92934360,-8.09759913,0.02822360,-0.11055893,0.39551942,-1.04679277,0.01458924,-0.02400214,0.00000000,-0.00000000,1.60153876,-2.72435782,0.62068765,-1.21169499,0.04488923,-0.13368378,1.86572628,-3.60302548
-5.35767884,3.76404142,-8.09273769,0.02716476,-0.11355586,0.36595149,-1.05205202,0.01434899,-0.02384825,0.00000000,-0.00000000,1.52626322,-2.71087509,0.59190939,-1.23768459,0.04066431,-0.13168386,1.80445033,-3.58885943
-5.35167584,3.61590209,-8.07420688,0.02629846,-0.11630904,0.33881596,-1.05664061,0.01413681,-0.02363271,0.00000000,-0.00000000,1.45441724,-2.69093945,0.56765450,-1.26276545,0.03678788,-0.12959094,1.74958835,-3.56671929
-5.34567284,3.48400772,-8.03889076,0.02559256,-0.11874510,0.31406379,-1.05999921,0.01394805,-0.02335325,0.00000000,-0.00000000,1.38623825,-2.66384582,0.54760577,-1.28605072,0.03326024,-0.12736681,1.70072849,-3.53554151
