energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.87393697,2.54085109,0.01742813,0.15825846,1.15563121,0.00000000,1.01102955,1.27705334,0.01067941,0.94325644
-5.86793397,2.42912033,0.01639301,0.14871356,1.11257810,0.00000000,0.97053933,1.21012138,0.01036998,0.91239563
-5.86193097,2.31970063,0.01532253,0.13956786,1.06867958,0.00000000,0.92959282,1.14557891,0.01007063,0.88163486
-5.85592796,2.21307708,0.01423087,0.13085370,1.02430632,0.00000000,0.88852674,1.08362086,0.00978291,0.85113955
-5.84992496,2.10965182,0.01313215,0.12259682,0.97979257,0.00000000,0.84763609,1.02439936,0.00950804,0.82104482
-5.84392196,2.00974266,0.01203996,0.11481639,0.93543513,0.00000000,0.80717334,0.96802150,0.00924695,0.79145667
-5.83791896,1.91358635,0.01096701,0.10752534,0.89149429,0.00000000,0.76734992,0.91454963,0.00900043,0.76245498
-5.83191596,1.82134581,0.00992481,0.10073083,0.84819643,0.00000000,0.72833954,0.86400386,0.00876914,0.73409780
-5.82591296,1.73312014,0.00892343,0.09443482,0.80573774,0.00000000,0.69028273,0.81636648,0.00855373,0.70642644
-5.81990995,1.64895631,0.00797133,0.08863480,0.76428848,0.00000000,0.65329229,0.77158761,0.00835489,0.67947083
-5.81390695,1.56886132,0.00707529,0.08332443,0.72399732,0.00000000,0.61745886,0.72959162,0.00817334,0.65325471
-5.80790395,1.49281366,0.00624040,0.07849412,0.68499520,0.00000000,0.58285642,0.69028374,0.00800986,0.62780009
-5.80190095,1.42077333,0.00547016,0.07413155,0.64739859,0.00000000,0.54954707,0.65355628,0.00786522,0.60313078
-5.79589795,1.35268965,0.00476652,0.07022205,0.61131159,0.00000000,0.51758498,0.61929418,0.00774015,0.57927459
-5.78989495,1.28850644,0.00413013,0.06674885,0.57682708,0.00000000,0.48701936,0.58737947,0.00763526,0.55626432
-5.78389195,1.22816473,0.00356048,0.06369320,0.54402678,0.00000000,0.45789620,0.55769447,0.00755091,0.53413743
-5.77788894,1.17160290,0.00305616,0.06103443,0.51298040,0.00000000,0.43025923,0.53012385,0.00748717,0.51293463
-5.77188594,1.11875501,0.00261506,0.05874993,0.48374415,0.00000000,0.40414982,0.50455548,0.00744370,0.49269759
-5.76588294,1.06954780,0.00223467,0.05681517,0.45635898,0.00000000,0.37960651,0.48088043,0.00741966,0.47346629
-5.75987994,1.02389715,0.00191224,0.05520371,0.43084870,0.00000000,0.35666413,0.45899224,0.00741366,0.45527610
-5.75387694,0.98170488,0.00164506,0.05388736,0.40721860,0.00000000,0.33535292,0.43878600,0.00742373,0.43815529
-5.74787394,0.94285653,0.00143066,0.05283641,0.38545467,0.00000000,0.31569804,0.42015732,0.00744735,0.42212309
-5.74187094,0.90722089,0.00126696,0.05202009,0.36552375,0.00000000,0.29771949,0.40300181,0.00748143,0.40718875
-5.73586793,0.87465160,0.00115247,0.05140714,0.34737482,0.00000000,0.28143279,0.38721501,0.00752248,0.39335168
-5.72986493,0.84499124,0.00108640,0.05096656,0.33094140,0.00000000,0.26685045,0.37269315,0.00756661,0.38060292
-5.72386193,0.81807774,0.00106878,0.05066852,0.31614510,0.00000000,0.25398418,0.35933485,0.00760977,0.36892775
-5.71785893,0.79375300,0.00110051,0.05048534,0.30290014,0.00000000,0.24284780,0.34704353,0.00764788,0.35830947
-5.71185593,0.77187321,0.00118344,0.05039260,0.29111863,0.00000000,0.23346068,0.33573065,0.00767700,0.34873400
-5.70585293,0.75232020,0.00132035,0.05037015,0.28071630,0.00000000,0.22585132,0.32531951,0.00769353,0.34019506
-5.69984992,0.73501295,0.00151493,0.05040312,0.27161827,0.00000000,0.22006096,0.31574922,0.00769440,0.33269945
-5.69384692,0.71991851,0.00177172,0.05048275,0.26376456,0.00000000,0.21614671,0.30697876,0.00767720,0.32627210
-5.68784392,0.70706128,0.00209598,0.05060701,0.25711485,0.00000000,0.21418390,0.29899054,0.00764036,0.32096033
-5.68184092,0.69652980,0.00249358,0.05078098,0.25165218,0.00000000,0.21426731,0.29179335,0.00758321,0.31683696
-5.67583792,0.68848029,0.00297078,0.05101685,0.24738530,0.00000000,0.21651092,0.28542427,0.00750609,0.31400196
-5.66983492,0.68313639,0.00353399,0.05133365,0.24434930,0.00000000,0.22104611,0.27994929,0.00741031,0.31258217
-5.66383192,0.68078454,0.00418952,0.05175650,0.24260455,0.00000000,0.22801784,0.27546252,0.00729814,0.31272910
-5.65782891,0.68176503,0.00494324,0.05231559,0.24223366,0.00000000,0.23757917,0.27208389,0.00717276,0.31461454
-5.65182591,0.68645873,0.00580024,0.05304476,0.24333676,0.00000000,0.24988375,0.26995531,0.00703806,0.31842418
-5.64582291,0.69526980,0.00676449,0.05397979,0.24602498,0.00000000,0.26507681,0.26923534,0.00689855,0.32434929
-5.63981991,0.70860514,0.00783840,0.05515646,0.25041265,0.00000000,0.28328475,0.27009272,0.00675912,0.33257684
-5.63381691,0.72685131,0.00902251,0.05660843,0.25660827,0.00000000,0.30460374,0.27269877,0.00662485,0.34327843
-5.62781391,0.75035005,0.01031508,0.05836506,0.26470495,0.00000000,0.32908795,0.27721927,0.00650073,0.35659846
-5.62181091,0.77937344,0.01171180,0.06044927,0.27477053,0.00000000,0.35673784,0.28380592,0.00639148,0.37264226
-5.61580790,0.81410015,0.01320553,0.06287548,0.28683811,0.00000000,0.38748930,0.29258810,0.00630130,0.39146472
-5.60980490,0.85459381,0.01478607,0.06564791,0.30089731,0.00000000,0.42120410,0.30366501,0.00623369,0.41305993
-5.60380190,0.90078501,0.01644010,0.06875904,0.31688685,0.00000000,0.45766252,0.31709887,0.00619123,0.43735270
-5.59779890,0.95245778,0.01815117,0.07218865,0.33468893,0.00000000,0.49655852,0.33290943,0.00617549,0.46419228
-5.59179590,1.00924168,0.01989985,0.07590324,0.35412572,0.00000000,0.53749817,0.35107003,0.00618693,0.49334890
-5.58579290,1.07061011,0.02166395,0.07985608,0.37495837,0.00000000,0.58000152,0.37150568,0.00622481,0.52451338
-5.57978989,1.13588528,0.02341895,0.08398775,0.39688859,0.00000000,0.62350832,0.39409294,0.00628727,0.55730016
-5.57378689,1.20424991,0.02513847,0.08822730,0.41956304,0.00000000,0.66738751,0.41866207,0.00637130,0.59125368
-5.56778389,1.27476552,0.02679488,0.09249394,0.44258033,0.00000000,0.71095042,0.44500102,0.00647293,0.62585818
-5.56178089,1.34639657,0.02836004,0.09669921,0.46550055,0.00000000,0.75346725,0.47286131,0.00658727,0.66055035
-5.55577789,1.41803967,0.02980605,0.10074961,0.48785699,0.00000000,0.79418647,0.50196543,0.00670879,0.69473476
-5.54977489,1.48855661,0.03110609,0.10454946,0.50916946,0.00000000,0.83235613,0.53201547,0.00683145,0.72780119
-5.54377189,1.55680974,0.03223521,0.10800402,0.52895897,0.00000000,0.86724659,0.56270239,0.00694897,0.75914321
-5.53776888,1.62169811,0.03317115,0.11102265,0.54676284,0.00000000,0.89817335,0.59371565,0.00705503,0.78817727
-5.53176588,1.68219264,0.03389506,0.11352192,0.56214979,0.00000000,0.92451924,0.62475250,0.00714354,0.81436143
-5.52576288,1.73736869,0.03439212,0.11542845,0.57473425,0.00000000,0.94575475,0.65552641,0.00720884,0.83721272
-5.51975988,1.78643429,0.03465206,0.11668147,0.58418924,0.00000000,0.96145567,0.68577434,0.00724589,0.85632252
-5.51375688,1.82875279,0.03466950,0.11723491,0.59025729,0.00000000,0.97131716,0.71526219,0.00725048,0.87136907
-5.50775388,1.86385871,0.03444414,0.11705895,0.59275877,0.00000000,0.97516345,0.74378828,0.00721935,0.88212663
-5.50175088,1.89146602,0.03398079,0.11614096,0.59159743,0.00000000,0.97295292,0.77118455,0.00715027,0.88847074
-5.49574787,1.91146862,0.03328914,0.11448580,0.58676279,0.00000000,0.96477806,0.79731556,0.00704213,0.89037949
-5.48974487,1.92393290,0.03238351,0.11211547,0.57832933,0.00000000,0.95086059,0.82207515,0.00689493,0.88793069
-5.48374187,1.92908311,0.03128227,0.10906814,0.56645260,0.00000000,0.93154180,0.84538133,0.00670978,0.88129517
-5.47773887,1.92728039,0.03000730,0.10539665,0.55136240,0.00000000,0.90726868,0.86716948,0.00648878,0.87072667
-5.47173587,1.91899669,0.02858321,0.10116648,0.53335351,0.00000000,0.87857664,0.88738453,0.00623497,0.85654879
-5.46573287,1.90478524,0.02703661,0.09645333,0.51277439,0.00000000,0.84606955,0.90597279,0.00595217,0.83913980
-5.45972986,1.88524935,0.02539526,0.09134055,0.49001442,0.00000000,0.81039815,0.92287389,0.00564483,0.81891619
-5.45372686,1.86101121,0.02368726,0.08591628,0.46549030,0.00000000,0.77223795,0.93801365,0.00531789,0.79631569
-5.44772386,1.83268268,0.02194032,0.08027066,0.43963231,0.00000000,0.73226742,0.95129854,0.00497657,0.77178073
-5.44172086,1.80083947,0.02018098,0.07449319,0.41287099,0.00000000,0.69114764,0.96261210,0.00462624,0.74574318
-5.43571786,1.76600032,0.01843407,0.06867017,0.38562471,0.00000000,0.64950414,0.97181390,0.00427226,0.71861093
-5.42971486,1.72861194,0.01672214,0.06288258,0.35828887,0.00000000,0.60791160,0.97874126,0.00391982,0.69075702
-5.42371186,1.68904058,0.01506514,0.05720423,0.33122676,0.00000000,0.56688188,0.98321377,0.00357385,0.66251167
-5.41770885,1.64757030,0.01348010,0.05170034,0.30476260,0.00000000,0.52685570,0.98504051,0.00323895,0.63415738
-5.41170585,1.60440767,0.01198106,0.04642662,0.27917679,0.00000000,0.48819799,0.98402963,0.00291926,0.60592713
-5.40570285,1.55969247,0.01057901,0.04142872,0.25470333,0.00000000,0.45119682,0.97999988,0.00261852,0.57800556
-5.39969985,1.51351317,0.00928204,0.03674207,0.23152942,0.00000000,0.41606552,0.97279336,0.00234001,0.55053272
-5.39369685,1.46592611,0.00809552,0.03239218,0.20979694,0.00000000,0.38294769,0.96228878,0.00208660,0.52361006
-5.38769385,1.41697692,0.00702236,0.02839519,0.18960560,0.00000000,0.35192435,0.94841449,0.00186078,0.49730799
-5.38169085,1.36672267,0.00606337,0.02475871,0.17101739,0.00000000,0.32302286,0.93116037,0.00166476,0.47167445
-5.37568784,1.31525321,0.00521759,0.02148287,0.15406199,0.00000000,0.29622676,0.91058797,0.00150054,0.44674395
-5.36968484,1.26271049,0.00448274,0.01856143,0.13874280,0.00000000,0.27148604,0.88683813,0.00136998,0.42254635
-5.36368184,1.20930446,0.00385555,0.01598306,0.12504315,0.00000000,0.24872729,0.86013557,0.00127493,0.39911504
-5.35767884,1.15532484,0.00333220,0.01373251,0.11293242,0.00000000,0.22786314,0.83079023,0.00121732,0.37649385
-5.35167584,1.10114789,0.00290861,0.01179182,0.10237181,0.00000000,0.20880073,0.79919500,0.00119919,0.35474257
-5.34567284,1.04723810,0.00258079,0.01014141,0.09331940,0.00000000,0.19144879,0.76581998,0.00122285,0.33394069
-5.33966983,0.99414448,0.00234507,0.00876098,0.08573448,0.00000000,0.17572327,0.73120348,0.00129085,0.31418934
-5.33366683,0.94249189,0.00219834,0.00763041,0.07958087,0.00000000,0.16155133,0.69594000,0.00140602,0.29561133
-5.32766383,0.89296783,0.00213819,0.00673034,0.07482920,0.00000000,0.14887387,0.66066583,0.00157152,0.27834950
-5.32166083,0.84630528,0.00216297,0.00604270,0.07145819,0.00000000,0.13764639,0.62604266,0.00179071,0.26256345
-5.31565783,0.80326246,0.00227182,0.00555102,0.06945487,0.00000000,0.12783868,0.59274004,0.00206718,0.24842481
-5.30965483,0.76460030,0.00246466,0.00524059,0.06881378,0.00000000,0.11943330,0.56141715,0.00240454,0.23611155
-5.30365183,0.73105864,0.00274206,0.00509849,0.06953534,0.00000000,0.11242305,0.53270464,0.00280638,0.22580131
-5.29764882,0.70333188,0.00310508,0.00511352,0.07162339,0.00000000,0.10680788,0.50718707,0.00327603,0.21766430
-5.29164582,0.68204501,0.00355511,0.00527594,0.07508213,0.00000000,0.10259115,0.48538656,0.00381638,0.21185588
-5.28564282,0.66773080,0.00409356,0.00557724,0.07991256,0.00000000,0.09977578,0.46774797,0.00442969,0.20850923
-5.27963982,0.66080883,0.00472165,0.00600975,0.08610861,0.00000000,0.09836026,0.45462614,0.00511731,0.20772825
-5.27363682,0.66156688,0.00544004,0.00656627,0.09365316,0.00000000,0.09833472,0.44627535,0.00587946,0.20958098
-5.26763382,0.67014543,0.00624855,0.00723967,0.10251414,0.00000000,0.09967744,0.44284140,0.00671503,0.21409385
-5.26163082,0.68652545,0.00714586,0.00802247,0.11264081,0.00000000,0.10235159,0.44435622,0.00762131,0.22124672
-5.25562781,0.71052020,0.00812915,0.00890646,0.12396061,0.00000000,0.10630267,0.45073538,0.00859385,0.23096917
-5.24962481,0.74177107,0.00919389,0.00988240,0.13637652,0.00000000,0.11145647,0.46177840,0.00962631,0.24313798
-5.24362181,0.77974795,0.01033358,0.01093970,0.14976535,0.00000000,0.11771782,0.47717182,0.01071037,0.25757608
-5.23761881,0.82375426,0.01153960,0.01206626,0.16397688,0.00000000,0.12497009,0.49649526,0.01183571,0.27405299
-5.23161581,0.87293664,0.01280109,0.01324835,0.17883411,0.00000000,0.13307552,0.51923004,0.01299009,0.29228686
-5.22561281,0.92629949,0.01410497,0.01447059,0.19413468,0.00000000,0.14187640,0.54477055,0.01415943,0.31194825
-5.21960980,0.98272399,0.01543603,0.01571602,0.20965345,0.00000000,0.15119707,0.57243797,0.01532810,0.33266541
-5.21360680,1.04099148,0.01677705,0.01696633,0.22514622,0.00000000,0.16084675,0.60149614,0.01647916,0.35403128
-5.20760380,1.09981070,0.01810917,0.01820210,0.24035458,0.00000000,0.17062305,0.63116937,0.01759475,0.37561182
-5.20160080,1.15784815,0.01941216,0.01940318,0.25501170,0.00000000,0.18031622,0.66066151,0.01865652,0.39695575
-5.19559780,1.21376090,0.02066498,0.02054910,0.26884887,0.00000000,0.18971382,0.68917608,0.01964611,0.41760517
-5.18959480,1.26623077,0.02184623,0.02161964,0.28160262,0.00000000,0.19860580,0.71593668,0.02054569,0.43710692
-5.18359180,1.31399886,0.02293478,0.02259527,0.29302206,0.00000000,0.20678981,0.74020717,0.02133842,0.45502428
-5.17758879,1.35589918,0.02391033,0.02345772,0.30287619,0.00000000,0.21407639,0.76131093,0.02200906,0.47094856
-5.17158579,1.39089016,0.02475409,0.02419054,0.31096090,0.00000000,0.22029410,0.77864857,0.02254438,0.48451014
-5.16558279,1.41808286,0.02544932,0.02477954,0.31710524,0.00000000,0.22529407,0.79171337,0.02293362,0.49538859
-5.15957979,1.43676479,0.02598191,0.02521323,0.32117682,0.00000000,0.22895408,0.80010404,0.02316885,0.50332142
-5.15357679,1.44641825,0.02634083,0.02548320,0.32308593,0.00000000,0.23118180,0.80353411,0.02324522,0.50811110
-5.14757379,1.44673261,0.02651852,0.02558433,0.32278835,0.00000000,0.23191704,0.80183777,0.02316117,0.50963003
-5.14157079,1.43760989,0.02651115,0.02551496,0.32028658,0.00000000,0.23113313,0.79497178,0.02291842,0.50782329
-5.13556778,1.41916345,0.02631876,0.02527690,0.31562952,0.00000000,0.22883708,0.78301355,0.02252194,0.50270910
-5.12956478,1.39170996,0.02594525,0.02487536,0.30891054,0.00000000,0.22506870,0.76615543,0.02197981,0.49437679
-5.12356178,1.35575496,0.02539827,0.02431873,0.30026411,0.00000000,0.21989871,0.74469540,0.02130290,0.48298265
-5.11755878,1.31197275,0.02468893,0.02361832,0.28986110,0.00000000,0.21342586,0.71902478,0.02050453,0.46874364
-5.11155578,1.26118147,0.02383145,0.02278790,0.27790301,0.00000000,0.20577323,0.68961337,0.01960003,0.45192939
-5.10555278,1.20431458,0.02284268,0.02184332,0.26461530,0.00000000,0.19708393,0.65699274,0.01860626,0.43285272
-5.09954977,1.14238993,0.02174153,0.02080196,0.25024025,0.00000000,0.18751628,0.62173834,0.01754109,0.41185931
-5.09354677,1.07647771,0.02054839,0.01968221,0.23502960,0.00000000,0.17723876,0.58445130,0.01642285,0.38931669
-5.08754377,1.00766868,0.01928451,0.01850295,0.21923723,0.00000000,0.16642497,0.54574043,0.01526985,0.36560325
-5.08154077,0.93704378,0.01797135,0.01728299,0.20311225,0.00000000,0.15524871,0.50620539,0.01409987,0.34109757
-5.07553777,0.86564631,0.01663002,0.01604065,0.18689271,0.00000000,0.14387936,0.46642131,0.01292973,0.31616846
-5.06953477,0.79445754,0.01528070,0.01479329,0.17080014,0.00000000,0.13247788,0.42692561,0.01177493,0.29116609
-5.06353177,0.72437645,0.01394219,0.01355696,0.15503503,0.00000000,0.12119330,0.38820721,0.01064934,0.26641449
-5.05752876,0.65620409,0.01263149,0.01234611,0.13977353,0.00000000,0.11015999,0.35069846,0.00956501,0.24220547
-5.05152576,0.59063267,0.01136355,0.01117339,0.12516509,0.00000000,0.09949571,0.31476980,0.00853199,0.21879426
-5.04552276,0.52823952,0.01015101,0.01004949,0.11133138,0.00000000,0.08930032,0.28072718,0.00755831,0.19639671
-5.03951976,0.46948559,0.00900411,0.00898312,0.09836613,0.00000000,0.07965538,0.24881205,0.00665000,0.17518808
-5.03351676,0.41471816,0.00793070,0.00798099,0.08633601,0.00000000,0.07062428,0.21920373,0.00581112,0.15530334
-5.02751376,0.36417718,0.00693627,0.00704790,0.07528223,0.00000000,0.06225312,0.19202372,0.00504396,0.13683871
-5.02151076,0.31800468,0.00602410,0.00618691,0.06522287,0.00000000,0.05457207,0.16734180,0.00434920,0.11985436
-5.01550775,0.27625652,0.00519546,0.00539944,0.05615566,0.00000000,0.04759706,0.14518328,0.00372612,0.10437792
-5.00950475,0.23891584,0.00444982,0.00468553,0.04806110,0.00000000,0.04133198,0.12553721,0.00317281,0.09040866
-5.00350175,0.20590751,0.00378515,0.00404407,0.04090575,0.00000000,0.03577085,0.10836508,0.00268647,0.07792211
-4.99749875,0.17711296,0.00319816,0.00347304,0.03464556,0.00000000,0.03090032,0.09360959,0.00226361,0.06687484
-4.99149575,0.15238485,0.00268459,0.00296975,0.02922910,0.00000000,0.02670202,0.08120333,0.00190030,0.05720930
-4.98549275,0.13156114,0.00223950,0.00253112,0.02460062,0.00000000,0.02315496,0.07107695,0.00159240,0.04885842
-4.97948974,0.11447798,0.00185747,0.00215394,0.02070285,0.00000000,0.02023776,0.06316665,0.00133575,0.04175006
-4.97348674,0.10098146,0.00153287,0.00183511,0.01747950,0.00000000,0.01793072,0.05742076,0.00112635,0.03581095
-4.96748374,0.09093757,0.00126005,0.00157190,0.01487743,0.00000000,0.01621772,0.05380531,0.00096053,0.03097025
-4.96148074,0.08424062,0.00103345,0.00136221,0.01284849,0.00000000,0.01508779,0.05230845,0.00083509,0.02716258
-4.95547774,0.08081971,0.00084778,0.00120482,0.01135104,0.00000000,0.01453658,0.05294361,0.00074737,0.02433056
-4.94947474,0.08064340,0.00069811,0.00109967,0.01035114,0.00000000,0.01456742,0.05575136,0.00069537,0.02242682
-4.94347174,0.08372248,0.00057992,0.00104806,0.00982350,0.00000000,0.01519231,0.06079999,0.00067785,0.02141549
-4.93746873,0.09011095,0.00048913,0.00105304,0.00975220,0.00000000,0.01643250,0.06818468,0.00069430,0.02127330
-4.93146573,0.09990522,0.00042213,0.00111958,0.01013119,0.00000000,0.01831897,0.07802539,0.00074508,0.02199013
-4.92546273,0.11324165,0.00037578,0.00125497,0.01096461,0.00000000,0.02089261,0.09046345,0.00083136,0.02356927
-4.91945973,0.13029257,0.00034736,0.00146911,0.01226704,0.00000000,0.02420427,0.10565694,0.00095520,0.02602723
-4.91345673,0.15126079,0.00033457,0.00177480,0.01406356,0.00000000,0.02831461,0.12377491,0.00111951,0.02939334
-4.90745373,0.17637301,0.00033546,0.00218813,0.01638976,0.00000000,0.03329370,0.14499068,0.00132806,0.03370895
-4.90145073,0.20587199,0.00034837,0.00272873,0.01929164,0.00000000,0.03922058,0.16947425,0.00158547,0.03902646
-4.89544772,0.24000802,0.00037193,0.00342013,0.02282540,0.00000000,0.04618260,0.19738416,0.00189715,0.04540806
-4.88944472,0.27902962,0.00040495,0.00428990,0.02705711,0.00000000,0.05427455,0.22885899,0.00226927,0.05292433
-4.88344172,0.32317391,0.00044637,0.00536992,0.03206221,0.00000000,0.06359776,0.26400876,0.00270869,0.06165255
-4.87743872,0.37265677,0.00049527,0.00669637,0.03792481,0.00000000,0.07425884,0.30290660,0.00322287,0.07167486
-4.87143572,0.42766312,0.00055077,0.00830967,0.04473681,0.00000000,0.08636835,0.34558093,0.00381972,0.08307623
-4.86543272,0.48833744,0.00061199,0.01025428,0.05259657,0.00000000,0.10003917,0.39200850,0.00450747,0.09594218
-4.85942971,0.55477488,0.00067808,0.01257824,0.06160737,0.00000000,0.11538453,0.44210857,0.00529452,0.11035626
-4.85342671,0.62701290,0.00074813,0.01533249,0.07187534,0.00000000,0.13251575,0.49573851,0.00618914,0.12639737
-4.84742371,0.70502387,0.00082118,0.01857000,0.08350696,0.00000000,0.15153958,0.55269096,0.00719929,0.14413673
-4.84142071,0.78870842,0.00089622,0.02234452,0.09660605,0.00000000,0.17255503,0.61269277,0.00833230,0.16363464
-4.83541771,0.87788975,0.00097219,0.02670913,0.11127024,0.00000000,0.19564979,0.67540566,0.00959453,0.18493697
-4.82941471,0.97230892,0.00104797,0.03171448,0.12758687,0.00000000,0.22089609,0.74042872,0.01099103,0.20807139
-4.82341171,1.07162094,0.00112241,0.03740676,0.14562849,0.00000000,0.24834604,0.80730255,0.01252519,0.23304343
-4.81740870,1.17539187,0.00119437,0.04382546,0.16544794,0.00000000,0.27802655,0.87551486,0.01419830,0.25983241
-4.81140570,1.28309664,0.00126267,0.05100099,0.18707309,0.00000000,0.30993386,0.94450740,0.01600924,0.28838729
-4.80540270,1.39411788,0.00132621,0.05895215,0.21050161,0.00000000,0.34402784,1.01368377,0.01795407,0.31862268
-4.79939970,1.50774558,0.00138393,0.06768364,0.23569569,0.00000000,0.38022628,1.08241803,0.02002571,0.35041513
-4.79339670,1.62317792,0.00143487,0.07718373,0.26257725,0.00000000,0.41839936,1.15006360,0.02221371,0.38359984
-4.78739370,1.73952334,0.00147820,0.08742207,0.29102364,0.00000000,0.45836465,1.21596238,0.02450402,0.41796814
-4.78139070,1.85580412,0.00151321,0.09834798,0.32086436,0.00000000,0.49988304,1.27945370,0.02687889,0.45326587
-4.77538769,1.97096196,0.00153938,0.10988915,0.35187895,0.00000000,0.54265586,1.33988306,0.02931690,0.48919298
-4.76938469,2.08386572,0.00155633,0.12195098,0.38379635,0.00000000,0.58632357,1.39661052,0.03179309,0.52540460
-4.76338169,2.19332194,0.00156390,0.13441674,0.41629604,0.00000000,0.63046655,1.44901875,0.03427921,0.56151364
-4.75737869,2.29808826,0.00156210,0.14714842,0.44901104,0.00000000,0.67460797,1.49652065,0.03674419,0.59709528
-4.75137569,2.39689015,0.00155111,0.15998853,0.48153307,0.00000000,0.71821935,1.53856683,0.03915460,0.63169330
-4.74537269,2.48844100,0.00153131,0.17276276,0.51341964,0.00000000,0.76072859,1.57465287,0.04147540,0.66482822
-4.73936968,2.57146557,0.00150322,0.18528351,0.54420327,0.00000000,0.80153066,1.60432648,0.04367072,0.69600730
-4.73336668,2.64472643,0.00146748,0.19735420,0.57340246,0.00000000,0.84000083,1.62719472,0.04570474,0.72473601
-4.72736368,2.70705301,0.00142487,0.20877427,0.60053419,0.00000000,0.87550994,1.64293124,0.04754263,0.75053084
-4.72136068,2.75737236,0.00137623,0.21934468,0.62512763,0.00000000,0.90744153,1.65128341,0.04915155,0.77293285
-4.71535768,2.79474075,0.00132249,0.22887371,0.64673843,0.00000000,0.93521006,1.65207930,0.05050164,0.79152167
-4.70935468,2.81837485,0.00126459,0.23718289,0.66496321,0.00000000,0.95827956,1.64523432,0.05156691,0.80592926
-4.70335168,2.82768118,0.00120348,0.24411276,0.67945355,0.00000000,0.97618205,1.63075700,0.05232613,0.81585284
-4.69734867,2.82228251,0.00114010,0.24952822,0.68992896,0.00000000,0.98853481,1.60875388,0.05276353,0.82106656
-4.69134567,2.80203978,0.00107537,0.25332329,0.69618821,0.00000000,0.99505569,1.57943283,0.05286935,0.82143111
-4.68534267,2.76706826,0.00101016,0.25542500,0.69811854,0.00000000,0.99557580,1.54310459,0.05264026,0.81690105
-4.67933967,2.71774700,0.00094526,0.25579626,0.69570235,0.00000000,0.99004893,1.50018211,0.05207952,0.80752927
-4.67333667,2.65472069,0.00088141,0.25443756,0.68902096,0.00000000,0.97855704,1.45117744,0.05119695,0.79346839
-4.66733367,2.57889349,0.00081930,0.25138746,0.67825535,0.00000000,0.96131177,1.39669605,0.05000868,0.77496900
-4.66133067,2.49141480,0.00075952,0.24672176,0.66368377,0.00000000,0.93865155,1.33742830,0.04853673,0.75237474
-4.65532766,2.39365724,0.00070262,0.24055154,0.64567631,0.00000000,0.91103459,1.27413855,0.04680834,0.72611438
-4.64932466,2.28718760,0.00064907,0.23301993,0.62468664,0.00000000,0.87902789,1.20765174,0.04485521,0.69669124
-4.64332166,2.17373167,0.00059930,0.22429801,0.60124129,0.00000000,0.84329284,1.13883805,0.04271261,0.66467035
