energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.82591296,3.11978342,0.00117191,0.10677568,0.01548161,0.00000000,0.78617703,2.12780176,1.04929273,0.00000000
-5.81990995,3.14320695,0.00122176,0.10321202,0.01599801,0.00000000,0.78496937,2.13019719,1.07963807,0.00000000
-5.81390695,3.15454174,0.00129245,0.09961721,0.01647204,0.00000000,0.78261570,2.12274992,1.10640018,0.00000000
-5.80790395,3.15362896,0.00138287,0.09604753,0.01689442,0.00000000,0.77911503,2.10567280,1.12904325,0.00000000
-5.80190095,3.14055361,0.00149223,0.09256174,0.01725698,0.00000000,0.77449856,2.07935099,1.14712063,0.00000000
-5.79589795,3.11564530,0.00161996,0.08922004,0.01755294,0.00000000,0.76883171,2.04433202,1.16028935,0.00000000
-5.78989495,3.07947287,0.00176572,0.08608302,0.01777718,0.00000000,0.76221532,2.00131212,1.16832174,0.00000000
-5.78389195,3.03283266,0.00192930,0.08321059,0.01792634,0.00000000,0.75478568,1.95111881,1.17111369,0.00000000
-5.77788894,2.97673041,0.00211060,0.08066105,0.01799905,0.00000000,0.74671306,1.89469050,1.16868868,0.00000000
-5.77188594,2.91235703,0.00230952,0.07849016,0.01799589,0.00000000,0.73819874,1.83305356,1.16119755,0.00000000
-5.76588294,2.84105879,0.00252597,0.07675024,0.01791941,0.00000000,0.72947021,1.76729755,1.14891368,0.00000000
-5.75987994,2.76430264,0.00275974,0.07548931,0.01777399,0.00000000,0.72077489,1.69854939,1.13222376,0.00000000
-5.75387694,2.68363797,0.00301052,0.07475026,0.01756567,0.00000000,0.71237219,1.62794718,1.11161456,0.00000000
-5.74787394,2.60065575,0.00327783,0.07457006,0.01730188,0.00000000,0.70452457,1.55661445,1.08765623,0.00000000
-5.74187094,2.51694685,0.00356103,0.07497894,0.01699115,0.00000000,0.69748773,1.48563578,1.06098286,0.00000000
-5.73586793,2.43406085,0.00385929,0.07599964,0.01664276,0.00000000,0.69150051,1.41603422,1.03227137,0.00000000
-5.72986493,2.35346708,0.00417165,0.07764670,0.01626634,0.00000000,0.68677511,1.34875153,1.00221964,0.00000000
-5.72386193,2.27651929,0.00449703,0.07992576,0.01587155,0.00000000,0.68348809,1.28463156,0.97152483,0.00000000
-5.71785893,2.20442541,0.00483431,0.08283297,0.01546767,0.00000000,0.68177268,1.22440719,0.94086314,0.00000000
-5.71185593,2.13822337,0.00518241,0.08635451,0.01506332,0.00000000,0.68171298,1.16869139,0.91087168,0.00000000
-5.70585293,2.07876398,0.00554041,0.09046616,0.01466616,0.00000000,0.68334025,1.11797214,0.88213324,0.00000000
-5.69984992,2.02670121,0.00590765,0.09513310,0.01428267,0.00000000,0.68663168,1.07261147,0.85516465,0.00000000
-5.69384692,1.98249002,0.00628387,0.10030986,0.01391801,0.00000000,0.69151170,1.03284833,0.83040886,0.00000000
-5.68784392,1.94639146,0.00666934,0.10594051,0.01357594,0.00000000,0.69785570,0.99880482,0.80823092,0.00000000
-5.68184092,1.91848438,0.00706498,0.11195904,0.01325884,0.00000000,0.70549608,0.97049546,0.78891770,0.00000000
-5.67583792,1.89868287,0.00747250,0.11829007,0.01296774,0.00000000,0.71423018,0.94783873,0.77268104,0.00000000
-5.66983492,1.88675811,0.00789448,0.12484979,0.01270245,0.00000000,0.72382968,0.93067045,0.75966366,0.00000000
-5.66383192,1.88236344,0.00833444,0.13154719,0.01246176,0.00000000,0.73405096,0.91875797,0.74994723,0.00000000
-5.65782891,1.88506102,0.00879687,0.13828565,0.01224362,0.00000000,0.74464575,0.91181474,0.74356196,0.00000000
-5.65182591,1.89434875,0.00928721,0.14496468,0.01204540,0.00000000,0.75537159,0.90951453,0.74049661,0.00000000
-5.64582291,1.90968607,0.00981180,0.15148203,0.01186414,0.00000000,0.76600146,0.91150457,0.74070860,0.00000000
-5.63981991,1.93051745,0.01037776,0.15773591,0.01169677,0.00000000,0.77633217,0.91741729,0.74413314,0.00000000
-5.63381691,1.95629257,0.01099279,0.16362750,0.01154034,0.00000000,0.78619101,0.92688030,0.75069110,0.00000000
-5.62781391,1.98648262,0.01166498,0.16906342,0.01139225,0.00000000,0.79544068,0.93952421,0.76029516,0.00000000
-5.62181091,2.02059225,0.01240249,0.17395836,0.01125039,0.00000000,0.80398196,0.95498839,0.77285394,0.00000000
-5.61580790,2.05816719,0.01321324,0.17823760,0.01111330,0.00000000,0.81175460,0.97292469,0.78827422,0.00000000
-5.60980490,2.09879765,0.01410456,0.18183943,0.01098022,0.00000000,0.81873621,0.99299919,0.80646118,0.00000000
-5.60380190,2.14211811,0.01508278,0.18471737,0.01085118,0.00000000,0.82493962,1.01489250,0.82731713,0.00000000
-5.59779890,2.18780403,0.01615285,0.18684207,0.01072700,0.00000000,0.83040894,1.03829868,0.85073899,0.00000000
-5.59179590,2.23556645,0.01731794,0.18820288,0.01060929,0.00000000,0.83521479,1.06292351,0.87661503,0.00000000
-5.58579290,2.28514518,0.01857907,0.18880893,0.01050034,0.00000000,0.83944901,1.08848231,0.90482137,0.00000000
-5.57978989,2.33630156,0.01993480,0.18868978,0.01040313,0.00000000,0.84321927,1.11469787,0.93521868,0.00000000
-5.57378689,2.38881158,0.02138098,0.18789543,0.01032115,0.00000000,0.84664394,1.14129878,0.96764961,0.00000000
-5.56778389,2.44245991,0.02291049,0.18649585,0.01025837,0.00000000,0.84984750,1.16801856,1.00193719,0.00000000
-5.56178089,2.49703548,0.02451323,0.18457990,0.01021908,0.00000000,0.85295650,1.19459566,1.03788452,0.00000000
-5.55577789,2.55232867,0.02617606,0.18225365,0.01020779,0.00000000,0.85609640,1.22077456,1.07527574,0.00000000
-5.54977489,2.60813030,0.02788290,0.17963813,0.01022912,0.00000000,0.85938900,1.24630790,1.11387839,0.00000000
-5.54377189,2.66423222,0.02961498,0.17686668,0.01028761,0.00000000,0.86295058,1.27095951,1.15344682,0.00000000
-5.53776888,2.72042898,0.03135114,0.17408170,0.01038770,0.00000000,0.86689037,1.29450814,1.19372648,0.00000000
-5.53176588,2.77652026,0.03306827,0.17143111,0.01053349,0.00000000,0.87130930,1.31675158,1.23445864,0.00000000
-5.52576288,2.83231326,0.03474179,0.16906449,0.01072871,0.00000000,0.87629859,1.33751080,1.27538515,0.00000000
-5.51975988,2.88762443,0.03634630,0.16712893,0.01097650,0.00000000,0.88193820,1.35663374,1.31625277,0.00000000
-5.51375688,2.94227998,0.03785617,0.16576489,0.01127935,0.00000000,0.88829471,1.37399838,1.35681662,0.00000000
-5.50775388,2.99611449,0.03924621,0.16510188,0.01163890,0.00000000,0.89541865,1.38951469,1.39684245,0.00000000
-5.50175088,3.04896735,0.04049243,0.16525437,0.01205584,0.00000000,0.90334122,1.40312518,1.43610741,0.00000000
-5.49574787,3.10067684,0.04157260,0.16631780,0.01252975,0.00000000,0.91207045,1.41480397,1.47439923,0.00000000
-5.48974487,3.15107187,0.04246695,0.16836497,0.01305900,0.00000000,0.92158688,1.42455410,1.51151381,0.00000000
-5.48374187,3.19996176,0.04315869,0.17144283,0.01364063,0.00000000,0.93183921,1.43240325,1.54725138,0.00000000
-5.47773887,3.24712455,0.04363449,0.17556981,0.01427022,0.00000000,0.94274002,1.43839806,1.58141147,0.00000000
-5.47173587,3.29229478,0.04388482,0.18073385,0.01494190,0.00000000,0.95416202,1.44259708,1.61378734,0.00000000
-5.46573287,3.33515154,0.04390419,0.18689118,0.01564828,0.00000000,0.96593534,1.44506313,1.64416009,0.00000000
-5.45972986,3.37530796,0.04369129,0.19396595,0.01638047,0.00000000,0.97784610,1.44585512,1.67229329,0.00000000
-5.45372686,3.41230332,0.04324897,0.20185080,0.01712818,0.00000000,0.98963668,1.44502014,1.69792868,0.00000000
-5.44772386,3.44559862,0.04258407,0.21040849,0.01787983,0.00000000,1.00100801,1.44258619,1.72078341,0.00000000
-5.44172086,3.47457680,0.04170721,0.21947440,0.01862275,0.00000000,1.01162400,1.43855618,1.74054944,0.00000000
-5.43571786,3.49854814,0.04063241,0.22886023,0.01934341,0.00000000,1.02111823,1.43290356,1.75689548,0.00000000
-5.42971486,3.51676123,0.03937666,0.23835845,0.02002774,0.00000000,1.02910276,1.42557002,1.76947159,0.00000000
-5.42371186,3.52841978,0.03795938,0.24774774,0.02066147,0.00000000,1.03517893,1.41646554,1.77791661,0.00000000
-5.41770885,3.53270474,0.03640191,0.25679907,0.02123049,0.00000000,1.03894964,1.40547089,1.78186814,0.00000000
-5.41170585,3.52880119,0.03472692,0.26528235,0.02172128,0.00000000,1.04003288,1.39244259,1.78097493,0.00000000
-5.40570285,3.51592899,0.03295779,0.27297333,0.02212133,0.00000000,1.03807567,1.37722005,1.77491089,0.00000000
-5.39969985,3.49337575,0.03111810,0.27966065,0.02241950,0.00000000,1.03276796,1.35963481,1.76339029,0.00000000
-5.39369685,3.46053074,0.02923108,0.28515260,0.02260645,0.00000000,1.02385575,1.33952119,1.74618328,0.00000000
-5.38769385,3.41691787,0.02731914,0.28928345,0.02267491,0.00000000,1.01115281,1.31672793,1.72313089,0.00000000
-5.38169085,3.36222612,0.02540346,0.29191904,0.02262000,0.00000000,0.99455032,1.29113018,1.69415863,0.00000000
-5.37568784,3.29633575,0.02350361,0.29296138,0.02243941,0.00000000,0.97402408,1.26264122,1.65928798,0.00000000
-5.36968484,3.21933866,0.02163734,0.29235208,0.02213351,0.00000000,0.94963870,1.23122314,1.61864502,0.00000000
-5.36368184,3.13155189,0.01982034,0.29007444,0.02170535,0.00000000,0.92154870,1.19689603,1.57246548,0.00000000
-5.35767884,3.03352314,0.01806613,0.28615415,0.02116063,0.00000000,0.88999630,1.15974503,1.52109613,0.00000000
-5.35167584,2.92602796,0.01638602,0.28065842,0.02050751,0.00000000,0.85530605,1.11992485,1.46499201,0.00000000
-5.34567284,2.81005844,0.01478910,0.27369383,0.01975639,0.00000000,0.81787648,1.07766150,1.40470963,0.00000000
-5.33966983,2.68680384,0.01328230,0.26540271,0.01891956,0.00000000,0.77816923,1.03325105,1.34089641,0.00000000
-5.33366683,2.55762378,0.01187051,0.25595845,0.01801086,0.00000000,0.73669599,0.98705540,1.27427665,0.00000000
-5.32766383,2.42401523,0.01055675,0.24555974,0.01704525,0.00000000,0.69400398,0.93949531,1.20563468,0.00000000
-5.32166083,2.28757454,0.00934227,0.23442422,0.01603835,0.00000000,0.65066047,0.89104082,1.13579585,0.00000000
-5.31565783,2.14995613,0.00822679,0.22278157,0.01500605,0.00000000,0.60723709,0.84219969,1.06560612,0.00000000
-5.30965483,2.01282964,0.00720872,0.21086645,0.01396400,0.00000000,0.56429441,0.79350410,0.99591111,0.00000000
-5.30365183,1.87783701,0.00628529,0.19891164,0.01292726,0.00000000,0.52236752,0.74549638,0.92753531,0.00000000
-5.29764882,1.74655130,0.00545283,0.18714146,0.01190991,0.00000000,0.48195296,0.69871430,0.86126239,0.00000000
-5.29164582,1.62043872,0.00470690,0.17576583,0.01092477,0.00000000,0.44349746,0.65367641,0.79781711,0.00000000
-5.28564282,1.50082500,0.00404251,0.16497517,0.00998311,0.00000000,0.40738883,0.61086820,0.73784949,0.00000000
-5.27963982,1.38886731,0.00345426,0.15493623,0.00909447,0.00000000,0.37394907,0.57072938,0.68192171,0.00000000
-5.27363682,1.28553235,0.00293654,0.14578896,0.00826661,0.00000000,0.34342983,0.53364291,0.63049795,0.00000000
-5.26763382,1.19158102,0.00248359,0.13764454,0.00750540,0.00000000,0.31601025,0.49992601,0.58393751,0.00000000
-5.26163082,1.10755994,0.00208969,0.13058446,0.00681484,0.00000000,0.29179696,0.46982343,0.54249103,0.00000000
-5.25562781,1.03379965,0.00174922,0.12466070,0.00619720,0.00000000,0.27082607,0.44350318,0.50629997,0.00000000
-5.24962481,0.97041907,0.00145674,0.11989692,0.00565307,0.00000000,0.25306701,0.42105476,0.47539901,0.00000000
-5.24362181,0.91733582,0.00120707,0.11629043,0.00518157,0.00000000,0.23842782,0.40248979,0.44972116,0.00000000
-5.23761881,0.87428151,0.00099536,0.11381494,0.00478054,0.00000000,0.22676172,0.38774499,0.42910534,0.00000000
-5.23161581,0.84082139,0.00081708,0.11242385,0.00444674,0.00000000,0.21787450,0.37668724,0.41330590,0.00000000
-5.22561281,0.81637722,0.00066808,0.11205388,0.00417609,0.00000000,0.21153267,0.36912051,0.40200388,0.00000000
-5.21960980,0.80025257,0.00054460,0.11262893,0.00396391,0.00000000,0.20747184,0.36479429,0.39481936,0.00000000
-5.21360680,0.79165965,0.00044327,0.11406390,0.00380512,0.00000000,0.20540532,0.36341315,0.39132483,0.00000000
-5.20760380,0.78974652,0.00036111,0.11626845,0.00369448,0.00000000,0.20503252,0.36464710,0.39105876,0.00000000
-5.20160080,0.79362407,0.00029552,0.11915035,0.00362676,0.00000000,0.20604708,0.36814236,0.39353937,0.00000000
-5.19559780,0.80239174,0.00024426,0.12261848,0.00359691,0.00000000,0.20814452,0.37353213,0.39827796,0.00000000
-5.18959480,0.81516143,0.00020545,0.12658529,0.00360021,0.00000000,0.21102918,0.38044695,0.40479160,0.00000000
-5.18359180,0.83107884,0.00017752,0.13096861,0.00363238,0.00000000,0.21442051,0.38852447,0.41261476,0.00000000
-5.17758879,0.84934180,0.00015922,0.13569291,0.00368965,0.00000000,0.21805835,0.39741812,0.42130976,0.00000000
-5.17158579,0.86921518,0.00014957,0.14068984,0.00376882,0.00000000,0.22170740,0.40680467,0.43047553,0.00000000
-5.16558279,0.89004208,0.00014783,0.14589822,0.00386726,0.00000000,0.22516061,0.41639029,0.43975481,0.00000000
-5.15957979,0.91125123,0.00015351,0.15126347,0.00398291,0.00000000,0.22824156,0.42591506,0.44883937,0.00000000
-5.15357679,0.93236057,0.00016628,0.15673656,0.00411422,0.00000000,0.23080580,0.43515590,0.45747329,0.00000000
-5.14757379,0.95297713,0.00018600,0.16227265,0.00426011,0.00000000,0.23274120,0.44392787,0.46545427,0.00000000
-5.14157079,0.97279351,0.00021267,0.16782948,0.00441985,0.00000000,0.23396731,0.45208394,0.47263302,0.00000000
-5.13556778,0.99158133,0.00024640,0.17336570,0.00459298,0.00000000,0.23443387,0.45951331,0.47891072,0.00000000
-5.12956478,1.00918222,0.00028740,0.17883926,0.00477920,0.00000000,0.23411851,0.46613854,0.48423495,0.00000000
-5.12356178,1.02549681,0.00033592,0.18420604,0.00497822,0.00000000,0.23302385,0.47191163,0.48859411,0.00000000
-5.11755878,1.04047247,0.00039229,0.18941870,0.00518970,0.00000000,0.23117410,0.47680942,0.49201078,0.00000000
-5.11155578,1.05409045,0.00045682,0.19442601,0.00541308,0.00000000,0.22861131,0.48082853,0.49453429,0.00000000
-5.10555278,1.06635321,0.00052987,0.19917270,0.00564752,0.00000000,0.22539150,0.48398008,0.49623289,0.00000000
-5.09954977,1.07727241,0.00061176,0.20359975,0.00589181,0.00000000,0.22158077,0.48628465,0.49718595,0.00000000
-5.09354677,1.08685851,0.00070285,0.20764530,0.00614432,0.00000000,0.21725170,0.48776764,0.49747651,0.00000000
-5.08754377,1.09511220,0.00080347,0.21124604,0.00640295,0.00000000,0.21247993,0.48845528,0.49718464,0.00000000
-5.08154077,1.10201840,0.00091395,0.21433908,0.00666517,0.00000000,0.20734138,0.48837152,0.49638184,0.00000000
-5.07553777,1.10754294,0.00103467,0.21686417,0.00692802,0.00000000,0.20190992,0.48753603,0.49512684,0.00000000
-5.06953477,1.11163230,0.00116608,0.21876630,0.00718816,0.00000000,0.19625575,0.48596321,0.49346299,0.00000000
-5.06353177,1.11421630,0.00130869,0.21999830,0.00744200,0.00000000,0.19044438,0.48366252,0.49141729,0.00000000
-5.05752876,1.11521364,0.00146321,0.22052366,0.00768578,0.00000000,0.18453636,0.48063983,0.48900118,0.00000000
-5.05152576,1.11454014,0.00163051,0.22031915,0.00791571,0.00000000,0.17858760,0.47689992,0.48621300,0.00000000
-5.04552276,1.11211916,0.00181176,0.21937723,0.00812816,0.00000000,0.17265016,0.47244983,0.48304193,0.00000000
-5.03951976,1.10789366,0.00200847,0.21770817,0.00831976,0.00000000,0.16677367,0.46730293,0.47947327,0.00000000
-5.03351676,1.10183935,0.00222255,0.21534170,0.00848763,0.00000000,0.16100693,0.46148351,0.47549464,0.00000000
-5.02751376,1.09397810,0.00245640,0.21232814,0.00862951,0.00000000,0.15539974,0.45503149,0.47110277,0.00000000
-5.02151076,1.08439096,0.00271296,0.20873899,0.00874391,0.00000000,0.15000483,0.44800702,0.46631059,0.00000000
-5.01550775,1.07322991,0.00299577,0.20466680,0.00883026,0.00000000,0.14487964,0.44049474,0.46115392,0.00000000
-5.00950475,1.06072761,0.00330903,0.20022444,0.00888899,0.00000000,0.14008790,0.43260723,0.45569770,0.00000000
-5.00350175,1.04720449,0.00365760,0.19554370,0.00892161,0.00000000,0.13570077,0.42448756,0.45004099,0.00000000
-4.99749875,1.03307243,0.00404699,0.19077317,0.00893075,0.00000000,0.13179764,0.41631045,0.44432063,0.00000000
-4.99149575,1.01883470,0.00448337,0.18607554,0.00892017,0.00000000,0.12846623,0.40828213,0.43871315,0.00000000
-4.98549275,1.00508165,0.00497354,0.18162432,0.00889465,0.00000000,0.12580216,0.40063853,0.43343470,0.00000000
-4.97948974,0.99248200,0.00552478,0.17759993,0.00885997,0.00000000,0.12390786,0.39364173,0.42873892,0.00000000
-4.97348674,0.98176979,0.00614482,0.17418543,0.00882275,0.00000000,0.12289081,0.38757481,0.42491264,0.00000000
-4.96748374,0.97372712,0.00684167,0.17156178,0.00879026,0.00000000,0.12286118,0.38273505,0.42226949,0.00000000
-4.96148074,0.96916302,0.00762347,0.16990294,0.00877024,0.00000000,0.12392890,0.37942561,0.42114164,0.00000000
-4.95547774,0.96888924,0.00849832,0.16937066,0.00877067,0.00000000,0.12620033,0.37794608,0.42186982,0.00000000
-4.94947474,0.97369352,0.00947410,0.17010940,0.00879951,0.00000000,0.12977454,0.37858199,0.42479209,0.00000000
-4.94347174,0.98431141,0.01055820,0.17224128,0.00886446,0.00000000,0.13473939,0.38159390,0.43023171,0.00000000
-4.93746873,1.00139771,0.01175741,0.17586139,0.00897267,0.00000000,0.14116765,0.38720631,0.43848459,0.00000000
-4.93146573,1.02549867,0.01307759,0.18103356,0.00913052,0.00000000,0.14911320,0.39559702,0.44980694,0.00000000
-4.92546273,1.05702623,0.01452355,0.18778676,0.00934338,0.00000000,0.15860761,0.40688734,0.46440362,0.00000000
-4.91945973,1.09623549,0.01609882,0.19611243,0.00961538,0.00000000,0.16965724,0.42113377,0.48241766,0.00000000
-4.91345673,1.14320665,0.01780547,0.20596273,0.00994926,0.00000000,0.18224107,0.43832150,0.50392168,0.00000000
-4.90745373,1.19783242,0.01964398,0.21725004,0.01034626,0.00000000,0.19630938,0.45836029,0.52891151,0.00000000
-4.90145073,1.25981176,0.02161310,0.22984771,0.01080599,0.00000000,0.21178343,0.48108303,0.55730247,0.00000000
-4.89544772,1.32865077,0.02370977,0.24359216,0.01132643,0.00000000,0.22855629,0.50624725,0.58892862,0.00000000
-4.88944472,1.40367091,0.02592908,0.25828645,0.01190399,0.00000000,0.24649483,0.53353965,0.62354515,0.00000000
-4.88344172,1.48402465,0.02826427,0.27370516,0.01253352,0.00000000,0.26544282,0.56258377,0.66083396,0.00000000
-4.87743872,1.56871836,0.03070677,0.28960051,0.01320853,0.00000000,0.28522524,0.59295050,0.70041229,0.00000000
-4.87143572,1.65664158,0.03324630,0.30570961,0.01392130,0.00000000,0.30565351,0.62417122,0.74184416,0.00000000
-4.86543272,1.74660183,0.03587098,0.32176255,0.01466317,0.00000000,0.32653155,0.65575297,0.78465425,0.00000000
-4.85942971,1.83736345,0.03856753,0.33749097,0.01542480,0.00000000,0.34766242,0.68719514,0.82834363,0.00000000
-4.85342671,1.92768896,0.04132146,0.35263690,0.01619643,0.00000000,0.36885523,0.71800695,0.87240656,0.00000000
-4.84742371,2.01638100,0.04411736,0.36696134,0.01696821,0.00000000,0.38993205,0.74772475,0.91634787,0.00000000
-4.84142071,2.10232291,0.04693909,0.38025224,0.01773052,0.00000000,0.41073433,0.77592860,0.95969975,0.00000000
-4.83541771,2.18451606,0.04977014,0.39233150,0.01847426,0.00000000,0.43112867,0.80225692,1.00203737,0.00000000
-4.82941471,2.26211184,0.05259382,0.40306061,0.01919112,0.00000000,0.45101147,0.82641870,1.04299238,0.00000000
-4.82341171,2.33443674,0.05539359,0.41234455,0.01987384,0.00000000,0.47031211,0.84820250,1.08226359,0.00000000
-4.81740870,2.40100917,0.05815324,0.42013385,0.02051636,0.00000000,0.48899465,0.86748166,1.11962419,0.00000000
-4.81140570,2.46154685,0.06085708,0.42642459,0.02111398,0.00000000,0.50705758,0.88421542,1.15492514,0.00000000
-4.80540270,2.51596445,0.06349011,0.43125628,0.02166346,0.00000000,0.52453178,0.89844587,1.18809428,0.00000000
-4.79939970,2.56436150,0.06603801,0.43470777,0.02216296,0.00000000,0.54147665,0.91029074,1.21913143,0.00000000
-4.79339670,2.60700093,0.06848723,0.43689139,0.02261203,0.00000000,0.55797446,0.91993248,1.24809945,0.00000000
-4.78739370,2.64427970,0.07082484,0.43794553,0.02301145,0.00000000,0.57412337,0.92760415,1.27511183,0.00000000
-4.78139070,2.67669282,0.07303847,0.43802614,0.02336305,0.00000000,0.59002920,0.93357284,1.30031752,0.00000000
-4.77538769,2.70479300,0.07511611,0.43729763,0.02366950,0.00000000,0.60579667,0.93812165,1.32388378,0.00000000
-4.76938469,2.72914809,0.07704592,0.43592351,0.02393402,0.00000000,0.62152032,0.94153114,1.34597811,0.00000000
-4.76338169,2.75029888,0.07881601,0.43405757,0.02416009,0.00000000,0.63727585,0.94406134,1.36675043,0.00000000
-4.75737869,2.76871974,0.08041429,0.43183573,0.02435119,0.00000000,0.65311226,0.94593545,1.38631646,0.00000000
-4.75137569,2.78478436,0.08182829,0.42936935,0.02451048,0.00000000,0.66904538,0.94732592,1.40474355,0.00000000
-4.74537269,2.79873875,0.08304512,0.42674012,0.02464062,0.00000000,0.68505311,0.94834404,1.42203980,0.00000000
-4.73936968,2.81068314,0.08405150,0.42399692,0.02474348,0.00000000,0.70107290,0.94903332,1.43814723,0.00000000
-4.73336668,2.82056378,0.08483390,0.42115478,0.02482007,0.00000000,0.71700145,0.94936728,1.45293958,0.00000000
-4.72736368,2.82817522,0.08537883,0.41819590,0.02487041,0.00000000,0.73269701,0.94925151,1.46622492,0.00000000
-4.72136068,2.83317303,0.08567319,0.41507270,0.02489356,0.00000000,0.74798395,0.94853012,1.47775315,0.00000000
-4.71535768,2.83509595,0.08570482,0.41171262,0.02488763,0.00000000,0.76265963,0.94699583,1.48722781,0.00000000
-4.70935468,2.83339643,0.08546307,0.40802443,0.02484993,0.00000000,0.77650321,0.94440344,1.49432181,0.00000000
-4.70335168,2.82747745,0.08493946,0.40390553,0.02477715,0.00000000,0.78928579,0.94048555,1.49869605,0.00000000
-4.69734867,2.81673353,0.08412837,0.39924988,0.02466558,0.00000000,0.80078166,0.93496979,1.50001989,0.00000000
-4.69134567,2.80059352,0.08302769,0.39395601,0.02451138,0.00000000,0.81077968,0.92759646,1.49799233,0.00000000
-4.68534267,2.77856243,0.08163944,0.38793468,0.02431086,0.00000000,0.81909451,0.91813560,1.49236257,0.00000000
-4.67933967,2.75026000,0.07997020,0.38111576,0.02406073,0.00000000,0.82557683,0.90640257,1.48294877,0.00000000
-4.67333667,2.71545373,0.07803147,0.37345384,0.02375843,0.00000000,0.83012204,0.89227126,1.46965392,0.00000000
-4.66733367,2.67408440,0.07583980,0.36493244,0.02340228,0.00000000,0.83267694,0.87568422,1.45247782,0.00000000
-4.66133067,2.62628276,0.07341671,0.35556648,0.02299173,0.00000000,0.83324402,0.85665938,1.43152449,0.00000000
-4.65532766,2.57237644,0.07078839,0.34540297,0.02252747,0.00000000,0.83188299,0.83529290,1.40700455,0.00000000
-4.64932466,2.51288683,0.06798516,0.33451993,0.02201147,0.00000000,0.82870949,0.81175826,1.37923244,0.00000000
-4.64332166,2.44851620,0.06504079,0.32302370,0.02144704,0.00000000,0.82389101,0.78630167,1.34861852,0.00000000
