energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.56178089,4.72741874,0.01248066,1.15047259,0.10296745,0.06144574,1.75856853,2.70559558,1.32488673
-5.55577789,4.58731239,0.01214045,1.11423584,0.10294296,0.05960728,1.70979897,2.60366630,1.27907310
-5.54977489,4.46025531,0.01189842,1.08164174,0.10300139,0.05791084,1.66562413,2.51061161,1.23688257
-5.54377189,4.34681469,0.01175387,1.05291272,0.10313537,0.05636376,1.62615176,2.42700976,1.19858564
-5.53776888,4.24718681,0.01170413,1.02815665,0.10333663,0.05496826,1.59137529,2.35320017,1.16434091
-5.53176588,4.16121604,0.01174468,1.00736891,0.10359626,0.05372160,1.56118390,2.28929249,1.13419772
-5.52576288,4.08842169,0.01186939,0.99043744,0.10390484,0.05261641,1.53537428,2.23518049,1.10810128
-5.51975988,4.02803133,0.01207067,0.97715060,0.10425268,0.05164113,1.51366343,2.19055991,1.08589996
-5.51375688,3.97901928,0.01233981,0.96720739,0.10462998,0.05078055,1.49570213,2.15494944,1.06735459
-5.50775388,3.94014913,0.01266719,0.96022993,0.10502688,0.05001653,1.48108860,2.12771408,1.05214925
-5.50175088,3.91001891,0.01304263,0.95577760,0.10543363,0.04932870,1.46938191,2.10809008,1.03990360
-5.49574787,3.88710799,0.01345566,0.95336263,0.10584062,0.04869530,1.46011509,2.09521111,1.03018607
-5.48974487,3.86982457,0.01389579,0.95246662,0.10623843,0.04809393,1.45280763,2.08813473,1.02252799
-5.48374187,3.85655281,0.01435278,0.95255757,0.10661786,0.04750246,1.44697725,2.08586916,1.01643812
-5.47773887,3.84569878,0.01481691,0.95310688,0.10696997,0.04689973,1.44215103,2.08739946,1.01141738
-5.47173587,3.83573420,0.01527911,0.95360603,0.10728606,0.04626638,1.43787570,2.09171319,1.00697350
-5.46573287,3.82523730,0.01573118,0.95358224,0.10755775,0.04558544,1.43372725,2.09782483,1.00263507
-5.45972986,3.81292991,0.01616586,0.95261285,0.10777702,0.04484295,1.42931961,2.10479891,0.99796499
-5.45372686,3.79770999,0.01657692,0.95033788,0.10793625,0.04402838,1.42431264,2.11177121,0.99257258
-5.44772386,3.77867905,0.01695914,0.94647050,0.10802841,0.04313498,1.41841907,2.11796795,0.98612438
-5.44172086,3.75516357,0.01730832,0.94080497,0.10804717,0.04215997,1.41141053,2.12272236,0.97835306
-5.43571786,3.72673013,0.01762120,0.93322191,0.10798714,0.04110460,1.40312241,2.12548846,0.96906431
-5.42971486,3.69319371,0.01789536,0.92369076,0.10784407,0.03997406,1.39345744,2.12585158,0.95814150
-5.42371186,3.65461891,0.01812912,0.91226926,0.10761515,0.03877731,1.38238791,2.12353537,0.94554784
-5.41770885,3.61131403,0.01832140,0.89910008,0.10729928,0.03752674,1.36995624,2.11840514,0.93132611
-5.41170585,3.56381823,0.01847162,0.88440470,0.10689734,0.03623775,1.35627405,2.11046718,0.91559579
-5.40570285,3.51288200,0.01857954,0.86847486,0.10641246,0.03492829,1.34151936,2.09986428,0.89854789
-5.39969985,3.45944153,0.01864517,0.85166169,0.10585018,0.03361824,1.32593214,2.08686723,0.88043753
-5.39369685,3.40458785,0.01866872,0.83436314,0.10521861,0.03232888,1.30980817,2.07186270,0.86157450
-5.38769385,3.34953156,0.01865047,0.81701006,0.10452845,0.03108220,1.29349128,2.05533780,0.84231233
-5.38169085,3.29556439,0.01859082,0.80005139,0.10379292,0.02990034,1.27736428,2.03786163,0.82303611
-5.37568784,3.24401876,0.01849023,0.78393900,0.10302755,0.02880495,1.26183867,2.02006455,0.80414950
-5.36968484,3.19622662,0.01834928,0.76911272,0.10224987,0.02781662,1.24734364,2.00261577,0.78606159
-5.36368184,3.15347904,0.01816873,0.75598603,0.10147899,0.02695440,1.23431446,1.98619996,0.76917382
-5.35767884,3.11698759,0.01794957,0.74493281,0.10073508,0.02623529,1.22318088,1.97149369,0.75386762
-5.35167584,3.08784901,0.01769312,0.73627568,0.10003871,0.02567390,1.21435574,1.95914259,0.74049304
-5.34567284,3.06701404,0.01740113,0.73027614,0.09941022,0.02528210,1.20822419,1.94973973,0.72935890
-5.33966983,3.05526132,0.01707583,0.72712685,0.09886907,0.02506883,1.20513398,1.94380625,0.72072457
-5.33366683,3.05317728,0.01672004,0.72694628,0.09843310,0.02503990,1.20538689,1.94177463,0.71479366
-5.32766383,3.06114220,0.01633724,0.72977571,0.09811800,0.02519794,1.20923172,1.94397517,0.71170987
-5.32166083,3.07932286,0.01593156,0.73557879,0.09793674,0.02554242,1.21685883,1.95062612,0.71155483
-5.31565783,3.10767173,0.01550785,0.74424339,0.09789916,0.02606973,1.22839645,1.96182760,0.71434809
-5.30965483,3.14593244,0.01507163,0.75558586,0.09801172,0.02677332,1.24390866,1.97755940,0.72004896
-5.30365183,3.19365104,0.01462906,0.76935728,0.09827737,0.02764393,1.26339499,1.99768258,0.72856014
-5.29764882,3.25019246,0.01418685,0.78525156,0.09869555,0.02866987,1.28679157,2.02194466,0.73973290
-5.29164582,3.31476124,0.01375218,0.80291509,0.09926237,0.02983735,1.31397350,2.04998806,0.75337339
-5.28564282,3.38642574,0.01333260,0.82195745,0.09997091,0.03113080,1.34475844,2.08136117,0.76924991
-5.27963982,3.46414465,0.01293582,0.84196300,0.10081162,0.03253335,1.37891094,2.11553179,0.78710067
-5.27363682,3.54679480,0.01256963,0.86250274,0.10177278,0.03402712,1.41614751,2.15190207,0.80664186
-5.26763382,3.63319928,0.01224171,0.88314611,0.10284106,0.03559372,1.45614195,2.18982451,0.82757555
-5.26163082,3.72215479,0.01195944,0.90347239,0.10400201,0.03721460,1.49853093,2.22861830,0.84959731
-5.25562781,3.81245732,0.01172975,0.92308118,0.10524058,0.03887143,1.54291956,2.26758558,0.87240309
-5.24962481,3.90292547,0.01155896,0.94160169,0.10654160,0.04054647,1.58888683,2.30602693,0.89569542
-5.24362181,3.99242069,0.01145262,0.95870061,0.10789016,0.04222282,1.63599083,2.34325583,0.91918853
-5.23761881,4.07986411,0.01141534,0.97408816,0.10927186,0.04388470,1.68377371,2.37861173,0.94261246
-5.23161581,4.16424968,0.01145068,0.98752243,0.11067308,0.04551762,1.73176638,2.41147143,0.96571611
-5.22561281,4.24465359,0.01156105,0.99881164,0.11208101,0.04710852,1.77949309,2.44125875,0.98826919
-5.21960980,4.32024016,0.01174756,1.00781464,0.11348366,0.04864586,1.82647572,2.46745247,1.01006320
-5.21360680,4.39026448,0.01200999,1.01443957,0.11486982,0.05011959,1.87223821,2.48959253,1.03091150
-5.20760380,4.45407235,0.01234673,1.01864088,0.11622887,0.05152118,1.91631092,2.50728472,1.05064865
-5.20160080,4.51109800,0.01275475,1.02041516,0.11755062,0.05284349,1.95823517,2.52020391,1.06912921
-5.19559780,4.56086028,0.01322961,1.01979581,0.11882515,0.05408073,1.99756797,2.52809624,1.08622600
-5.18959480,4.60295801,0.01376548,1.01684712,0.12004255,0.05522829,2.03388706,2.53078022,1.10182830
-5.18359180,4.63706506,0.01435522,1.01165806,0.12119284,0.05628265,2.06679608,2.52814708,1.11583980
-5.17758879,4.66292566,0.01499048,1.00433606,0.12226584,0.05724126,2.09593007,2.52016045,1.12817673
-5.17158579,4.68035053,0.01566179,0.99500124,0.12325110,0.05810241,2.12096092,2.50685553,1.13876610
-5.16558279,4.68921390,0.01635878,0.98378126,0.12413795,0.05886512,2.14160293,2.48833767,1.14754426
-5.15957979,4.68945187,0.01707030,0.97080700,0.12491560,0.05952913,2.15761808,2.46478042,1.15445578
-5.15357679,4.68106173,0.01778467,0.95620928,0.12557323,0.06009478,2.16882088,2.43642295,1.15945272
-5.14757379,4.66410244,0.01848990,0.94011664,0.12610030,0.06056300,2.17508261,2.40356677,1.16249421
-5.14157079,4.63869575,0.01917391,0.92265408,0.12648667,0.06093529,2.17633480,2.36657156,1.16354652
-5.13556778,4.60502770,0.01982482,0.90394282,0.12672297,0.06121372,2.17257151,2.32585003,1.16258334
-5.12956478,4.56335010,0.02043118,0.88410073,0.12680081,0.06140090,2.16385056,2.28186177,1.15958643
-5.12356178,4.51398149,0.02098222,0.86324345,0.12671306,0.06150001,2.15029337,2.23510587,1.15454644
-5.11755878,4.45730729,0.02146810,0.84148577,0.12645411,0.06151475,2.13208340,2.18611257,1.14746402
-5.11155578,4.39377869,0.02188014,0.81894316,0.12602004,0.06144933,2.10946330,2.13543377,1.13835091
-5.10555278,4.32391018,0.02221101,0.79573322,0.12540878,0.06130841,2.08273064,2.08363278,1.12723121
-5.09954977,4.24827556,0.02245490,0.77197683,0.12462025,0.06109707,2.05223254,2.03127338,1.11414264
-5.09354677,4.16750237,0.02260767,0.74779887,0.12365640,0.06082075,2.01835927,1.97890861,1.09913772
-5.08754377,4.08226505,0.02266693,0.72332839,0.12252125,0.06048511,1.98153710,1.92706970,1.08228498
-5.08154077,3.99327681,0.02263216,0.69869830,0.12122089,0.06009602,1.94222067,1.87625534,1.06366996
-5.07553777,3.90128085,0.02250465,0.67404437,0.11976338,0.05965945,1.90088513,1.82692196,1.04339607
-5.06953477,3.80704099,0.02228758,0.64950391,0.11815878,0.05918137,1.85801837,1.77947533,1.02158526
-5.06353177,3.71133237,0.02198590,0.62521394,0.11641901,0.05866771,1.81411355,1.73426377,0.99837842
-5.05752876,3.61493248,0.02160624,0.60130918,0.11455781,0.05812429,1.76966229,1.69157345,0.97393546
-5.05152576,3.51861291,0.02115685,0.57791994,0.11259065,0.05755683,1.72514848,1.65162599,0.94843510
-5.04552276,3.42313215,0.02064736,0.55517007,0.11053466,0.05697085,1.68104316,1.61457844,0.92207413
-5.03951976,3.32922967,0.02008866,0.53317518,0.10840859,0.05637177,1.63780026,1.58052576,0.89506644
-5.03351676,3.23762136,0.01949265,0.51204117,0.10623270,0.05576484,1.59585343,1.54950583,0.86764143
-5.02751376,3.14899651,0.01887206,0.49186324,0.10402870,0.05515524,1.55561389,1.52150668,0.84004204
-5.02151076,3.06401605,0.01824018,0.47272543,0.10181966,0.05454807,1.51746913,1.49647584,0.81252233
-5.01550775,2.98331224,0.01761064,0.45470080,0.09962990,0.05394844,1.48178252,1.47433129,0.78534461
-5.00950475,2.90748929,0.01699714,0.43785208,0.09748480,0.05336148,1.44889346,1.45497380,0.75877625
-5.00350175,2.83712486,0.01641323,0.42223291,0.09541062,0.05279240,1.41911812,1.43829989,0.73308607
-4.99749875,2.77277196,0.01587208,0.40788955,0.09343426,0.05224654,1.39275036,1.42421506,0.70854068
-4.99149575,2.71496107,0.01538619,0.39486291,0.09158290,0.05172941,1.37006278,1.41264653,0.68540048
-4.98549275,2.66420197,0.01496726,0.38319080,0.08988367,0.05124668,1.35130762,1.40355505,0.66391583
-4.97948974,2.62098505,0.01462592,0.37291025,0.08836315,0.05080425,1.33671737,1.39694500,0.64432315
-4.97348674,2.58578165,0.01437159,0.36405978,0.08704688,0.05040820,1.32650489,1.39287234,0.62684129
-4.96748374,2.55904330,0.01421231,0.35668142,0.08595882,0.05006487,1.32086297,1.39144995,0.61166818
-4.96148074,2.54119946,0.01415459,0.35082229,0.08512070,0.04978076,1.31996317,1.39284975,0.59897776
-4.95547774,2.53265374,0.01420333,0.34653574,0.08455139,0.04956260,1.32395397,1.39730166,0.58891751
-4.94947474,2.53377850,0.01436170,0.34388180,0.08426630,0.04941729,1.33295828,1.40508895,0.58160631
-4.94347174,2.54490783,0.01463114,0.34292688,0.08427672,0.04935182,1.34707024,1.41654013,0.57713301
-4.93746873,2.56632909,0.01501127,0.34374284,0.08458933,0.04937329,1.36635158,1.43201756,0.57555540
-4.93146573,2.59827324,0.01549997,0.34640505,0.08520562,0.04948880,1.39082775,1.45190313,0.57689991
-4.92546273,2.64090433,0.01609342,0.35098993,0.08612163,0.04970532,1.42048382,1.47658151,0.58116177
-4.91945973,2.69430851,0.01678615,0.35757162,0.08732764,0.05002966,1.45526069,1.50642154,0.58830574
-4.91345673,2.75848325,0.01757120,0.36621814,0.08880817,0.05046823,1.49505172,1.54175676,0.59826744
-4.90745373,2.83332700,0.01844026,0.37698718,0.09054210,0.05102694,1.53970002,1.58286566,0.61095506
-4.90145073,2.91863027,0.01938388,0.38992148,0.09250299,0.05171095,1.58899677,1.62995281,0.62625159
-4.89544772,3.01406832,0.02039167,0.40504431,0.09465959,0.05252447,1.64268073,1.68313166,0.64401741
-4.88944472,3.11919621,0.02145257,0.42235500,0.09697663,0.05347049,1.70043914,1.74240984,0.66409324
-4.88344172,3.23344659,0.02255509,0.44182494,0.09941567,0.05455052,1.76190999,1.80767793,0.68630339
-4.87743872,3.35613053,0.02368762,0.46339415,0.10193617,0.05576432,1.82668594,1.87870218,0.71045916
-4.87143572,3.48644178,0.02483869,0.48696864,0.10449668,0.05710962,1.89431966,1.95512177,0.73636249
-4.86543272,3.62346443,0.02599726,0.51241892,0.10705605,0.05858186,1.96433051,2.03645096,0.76380968
-4.85942971,3.76618404,0.02715298,0.53957949,0.10957465,0.06017398,2.03621251,2.12208617,0.79259507
-4.85342671,3.91350216,0.02829642,0.56824978,0.11201563,0.06187620,2.10944331,2.21131803,0.82251475
-4.84742371,4.06425393,0.02941931,0.59819630,0.11434600,0.06367592,2.18349392,2.30334793,0.85337016
-4.84142071,4.21722840,0.03051469,0.62915626,0.11653760,0.06555766,2.25783887,2.39730882,0.88497150
-4.83541771,4.37119120,0.03157706,0.66084246,0.11856786,0.06750309,2.33196672,2.49228940,0.91714091
-4.82941471,4.52490902,0.03260244,0.69294932,0.12042038,0.06949115,2.40539039,2.58736105,0.94971542
-4.82341171,4.67717523,0.03358845,0.72516013,0.12208523,0.07149834,2.47765723,2.68160647,0.98254946
-4.81740870,4.82683609,0.03453426,0.75715494,0.12355900,0.07349901,2.54835851,2.77414914,1.01551708
-4.81140570,4.97281681,0.03544054,0.78861919,0.12484463,0.07546586,2.61713807,2.86418239,1.04851366
-4.80540270,5.11414660,0.03630936,0.81925252,0.12595094,0.07737051,2.68370000,2.95099715,1.08145708
-4.79939970,5.24998213,0.03714407,0.84877756,0.12689204,0.07918417,2.74781500,3.03400720,1.11428839
-4.79339670,5.37962829,0.03794906,0.87694825,0.12768649,0.08087836,2.80932537,3.11277091,1.14697173
-4.78739370,5.50255574,0.03872957,0.90355750,0.12835638,0.08242576,2.86814826,3.18700851,1.17949364
-4.78139070,5.61841411,0.03949148,0.92844362,0.12892629,0.08380102,2.92427713,3.25661409,1.21186148
-4.77538769,5.72704037,0.04024101,0.95149538,0.12942224,0.08498162,2.97778116,3.32166151,1.24410118
-4.76938469,5.82846145,0.04098444,0.97265536,0.12987064,0.08594862,3.02880240,3.38240387,1.27625399
-4.76338169,5.92289079,0.04172786,0.99192130,0.13029730,0.08668749,3.07755071,3.43926604,1.30837253
-4.75737869,6.01071832,0.04247687,1.00934546,0.13072649,0.08718864,3.12429627,3.49283028,1.34051593
-4.75137569,6.09249380,0.04323632,1.02503181,0.13118016,0.08744802,3.16935970,3.54381513,1.37274438
-4.74537269,6.16890386,0.04401003,1.03913104,0.13167723,0.08746737,3.21310009,3.59304795,1.40511304
-4.73936968,6.24074292,0.04480058,1.05183373,0.13223314,0.08725443,3.25590090,3.64143199,1.43766567
-4.73336668,6.30887912,0.04560908,1.06336163,0.13285943,0.08682285,3.29815443,3.68990884,1.47042817
-4.72736368,6.37421621,0.04643502,1.07395760,0.13356358,0.08619198,3.34024496,3.73941772,1.50340225
-4.72136068,6.43765283,0.04727616,1.08387451,0.13434893,0.08538635,3.38253157,3.79085295,1.53655978
-4.71535768,6.50004087,0.04812845,1.09336348,0.13521482,0.08443507,3.42533089,3.84502137,1.56983786
-4.70935468,6.56214461,0.04898604,1.10266220,0.13615679,0.08337096,3.46890091,3.90260138,1.60313523
-4.70335168,6.62460252,0.04984135,1.11198356,0.13716691,0.08222956,3.51342615,3.96410547,1.63631004
-4.69734867,6.68789338,0.05068516,1.12150539,0.13823428,0.08104807,3.55900528,4.02984788,1.66917949
-4.69134567,6.75230839,0.05150686,1.13136150,0.13934548,0.07986412,3.60564146,4.09991897,1.70152113
-4.68534267,6.81793061,0.05229467,1.14163476,0.14048515,0.07871459,3.65323605,4.17416763,1.73307622
-4.67933967,6.88462258,0.05303598,1.15235218,0.14163658,0.07763440,3.70158592,4.25219276,1.76355481
-4.67333667,6.95202277,0.05371770,1.16348259,0.14278226,0.07665531,3.75038450,4.33334442,1.79264249
-4.66733367,7.01955106,0.05432665,1.17493673,0.14390444,0.07580490,3.79922655,4.41673486,1.82000852
-4.66133067,7.08642272,0.05484997,1.18656992,0.14498561,0.07510559,3.84761630,4.50125924,1.84531488
-4.65532766,7.15167046,0.05527559,1.19818711,0.14600894,0.07457387,3.89497877,4.58562540,1.86822597
-4.64932466,7.21417325,0.05559255,1.20955012,0.14695858,0.07421967,3.94067354,4.66839161,1.88841826
-4.64332166,7.27269075,0.05579145,1.22038659,0.14781997,0.07404603,3.98401053,4.74801088,1.90558974
-4.63731866,7.32590181,0.05586476,1.23040049,0.14857994,0.07404885,4.02426716,4.82288017,1.91946841
-4.63131566,7.37244545,0.05580706,1.23928344,0.14922677,0.07421701,4.06070625,4.89139258,1.92981970
-4.62531266,7.41096288,0.05561529,1.24672650,0.14975025,0.07453263,4.09259416,4.95199061,1.93645248
-4.61930965,7.44013902,0.05528884,1.25243195,0.15014157,0.07497154,4.11921864,5.00321832,1.93922343
-4.61330665,7.45874229,0.05482965,1.25612450,0.15039321,0.07550408,4.13990608,5.04377056,1.93803977
-4.60730365,7.46566169,0.05424214,1.25756154,0.15049891,0.07609590,4.15403788,5.07253754,1.93286045
-4.60130065,7.45994008,0.05353315,1.25654204,0.15045350,0.07670906,4.16106560,5.08864290,1.92369586
-4.59529765,7.44080320,0.05271176,1.25291389,0.15025292,0.07730324,4.16052497,5.09147438,1.91060637
-4.58929465,7.40768394,0.05178910,1.24657930,0.14989416,0.07783695,4.15204840,5.08070575,1.89369983
-4.58329165,7.36024130,0.05077810,1.23749829,0.14937533,0.07826888,4.13537611,5.05630959,1.87312854
-4.57728864,7.29837409,0.04969321,1.22569013,0.14869579,0.07855925,4.11036555,5.01856043,1.84908565
-4.57128564,7.22222892,0.04855008,1.21123271,0.14785626,0.07867101,4.07699894,4.96802846,1.82180153
-4.56528264,7.13220245,0.04736532,1.19426016,0.14685902,0.07857114,4.03538881,4.90556393,1.79153999
-4.55927964,7.02893780,0.04615613,1.17495852,0.14570804,0.07823161,3.98578102,4.83227298,1.75859459
-4.55327664,6.91331490,0.04494005,1.15355994,0.14440919,0.07763035,3.92855506,4.74948563,1.72328500
-4.54727364,6.78643475,0.04373466,1.13033562,0.14297027,0.07675190,3.86422113,4.65871717,1.68595340
-4.54127064,6.64959764,0.04255730,1.10558755,0.14140102,0.07558788,3.79341384,4.56162397,1.64696062
-4.53526763,6.50427555,0.04142483,1.07963961,0.13971300,0.07413725,3.71688208,4.45995532,1.60668210
-4.52926463,6.35207880,0.04035334,1.05282807,0.13791941,0.07240622,3.63547501,4.35550255,1.56550333
-4.52326163,6.19471790,0.03935791,1.02549206,0.13603465,0.07040800,3.55012429,4.25004725,1.52381475
-4.51725863,6.03396102,0.03845235,0.99796401,0.13407395,0.06816227,3.46182262,4.14531001,1.48200590
-4.51125563,5.87158846,0.03764894,0.97056060,0.13205276,0.06569446,3.37159924,4.04290132,1.44045888
-4.50525263,5.70934542,0.03695814,0.94357435,0.12998618,0.06303484,3.28049296,3.94427622,1.39954122
-4.49924962,5.54889455,0.03638837,0.91726621,0.12788833,0.06021746,3.18952378,3.85069423,1.35959822
-4.49324662,5.39177026,0.03594570,0.89185926,0.12577181,0.05727900,3.09966406,3.76318568,1.32094510
