energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.20860430,2.83261677,0.00103915,0.05323873,0.49749162,1.79247215,0.18223097,0.57336703,0.02633580,0.21089731
-3.20260130,2.89630016,0.00114130,0.05553964,0.51350072,1.81910333,0.18573208,0.59601906,0.02629450,0.21943532
-3.19659830,2.96091587,0.00125775,0.05771214,0.53054064,1.84698726,0.18924356,0.61763389,0.02619527,0.22847204
-3.19059530,3.02520548,0.00138868,0.05972527,0.54824793,1.87542056,0.19266068,0.63791194,0.02604275,0.23786614
-3.18459230,3.08793785,0.00153413,0.06155198,0.56624058,1.90371140,0.19588383,0.65657483,0.02584322,0.24747127
-3.17858929,3.14793740,0.00169398,0.06317010,0.58412848,1.93119410,0.19882184,0.67337179,0.02560456,0.25714008
-3.17258629,3.20411038,0.00186794,0.06456323,0.60152412,1.95724271,0.20139488,0.68808550,0.02533613,0.26672806
-3.16658329,3.25546814,0.00205553,0.06572140,0.61805305,1.98128300,0.20353672,0.70053702,0.02504859,0.27609716
-3.16058029,3.30114632,0.00225604,0.06664156,0.63336367,2.00280232,0.20519636,0.71058962,0.02475370,0.28511889
-3.15457729,3.34041926,0.00246855,0.06732773,0.64713620,2.02135713,0.20633886,0.71815133,0.02446403,0.29367697
-3.14857429,3.37270921,0.00269189,0.06779095,0.65909030,2.03657779,0.20694552,0.72317604,0.02419266,0.30166927
-3.14257129,3.39758987,0.00292462,0.06804884,0.66899125,2.04817069,0.20701323,0.72566312,0.02395280,0.30900908
-3.13656828,3.41478449,0.00316506,0.06812491,0.67665435,2.05591756,0.20655326,0.72565566,0.02375740,0.31562567
-3.13056528,3.42415866,0.00341120,0.06804760,0.68194758,2.05967238,0.20558941,0.72323714,0.02361870,0.32146413
-3.12456228,3.42570845,0.00366082,0.06784898,0.68479240,2.05935588,0.20415580,0.71852698,0.02354782,0.32648467
-3.11855928,3.41954451,0.00391139,0.06756338,0.68516261,2.05494833,0.20229418,0.71167490,0.02355430,0.33066121
-3.11255628,3.40587319,0.00416016,0.06722582,0.68308164,2.04648080,0.20005130,0.70285456,0.02364566,0.33397971
-3.10655328,3.38497575,0.00440416,0.06687032,0.67861825,2.03402570,0.19747605,0.69225656,0.02382703,0.33643606
-3.10055028,3.35718681,0.00464024,0.06652835,0.67188099,2.01768701,0.19461686,0.68008129,0.02410076,0.33803392
-3.09454727,3.32287331,0.00486516,0.06622727,0.66301171,1.99759083,0.19151928,0.66653184,0.02446620,0.33878248
-3.08854427,3.28241507,0.00507560,0.06598900,0.65217850,1.97387680,0.18822400,0.65180738,0.02491947,0.33869442
-3.08254127,3.23618807,0.00526826,0.06582887,0.63956838,1.94669096,0.18476524,0.63609716,0.02545338,0.33778408
-3.07653827,3.18455120,0.00543997,0.06575488,0.62538013,1.91618029,0.18116975,0.61957558,0.02605747,0.33606613
-3.07053527,3.12783742,0.00558772,0.06576722,0.60981759,1.88248944,0.17745627,0.60239832,0.02671816,0.33355456
-3.06453227,3.06634930,0.00570879,0.06585816,0.59308373,1.84575955,0.17363556,0.58469982,0.02741903,0.33026228
-3.05852926,3.00035951,0.00580081,0.06601245,0.57537576,1.80612946,0.16971101,0.56659208,0.02814125,0.32620127
-3.05252626,2.93011568,0.00586185,0.06620794,0.55688138,1.76373886,0.16567961,0.54816487,0.02886407,0.32138312
-3.04652326,2.85584941,0.00589053,0.06641664,0.53777632,1.71873343,0.16153334,0.52948705,0.02956550,0.31582017
-3.04052026,2.77778857,0.00588600,0.06660611,0.51822317,1.67127124,0.15726085,0.51060921,0.03022299,0.30952693
-3.03451726,2.69617203,0.00584804,0.06674096,0.49837137,1.62153018,0.15284931,0.49156699,0.03081425,0.30252174
-3.02851426,2.61126567,0.00577707,0.06678464,0.47835834,1.56971568,0.14828634,0.47238530,0.03131802,0.29482862
-3.02251126,2.52337858,0.00567417,0.06670119,0.45831140,1.51606819,0.14356182,0.45308273,0.03171488,0.28647912
-3.01650825,2.43287823,0.00554103,0.06645709,0.43835041,1.46086979,0.13866967,0.43367620,0.03198805,0.27751397
-3.01050525,2.34020353,0.00537993,0.06602287,0.41859067,1.40444943,0.13360929,0.41418541,0.03212401,0.26798449
-3.00450225,2.24587484,0.00519369,0.06537467,0.39914599,1.34718627,0.12838679,0.39463693,0.03211316,0.25795374
-2.99849925,2.15050016,0.00498560,0.06449545,0.38013155,1.28951080,0.12301575,0.37506760,0.03195025,0.24749705
-2.99249625,2.05477688,0.00475933,0.06337594,0.36166641,1.23190351,0.11751768,0.35552721,0.03163467,0.23670215
-2.98649325,1.95948899,0.00451879,0.06201523,0.34387533,1.17489096,0.11192207,0.33608030,0.03117063,0.22566879
-2.98049025,1.86549957,0.00426811,0.06042105,0.32688993,1.11903946,0.10626603,0.31680693,0.03056712,0.21450777
-2.97448724,1.77373896,0.00401145,0.05860956,0.31084904,1.06494631,0.10059363,0.29780265,0.02983772,0.20333954
-2.96848424,1.68518898,0.00375295,0.05660498,0.29589809,1.01322922,0.09495485,0.27917743,0.02900023,0.19229232
-2.96248124,1.60086396,0.00349660,0.05443872,0.28218776,0.96451398,0.08940440,0.26105391,0.02807620,0.18149994
-2.95647824,1.52178932,0.00324616,0.05214840,0.26987180,0.91942118,0.08400030,0.24356495,0.02709027,0.17109936
-2.95047524,1.44897869,0.00300508,0.04977658,0.25910416,0.87855226,0.07880236,0.22685068,0.02606951,0.16122811
-2.94447224,1.38341034,0.00277643,0.04736936,0.25003564,0.84247542,0.07387063,0.21105525,0.02504259,0.15202160
-2.93846923,1.32600394,0.00256287,0.04497496,0.24280998,0.81171211,0.06926388,0.19632337,0.02403896,0.14361060
-2.93246623,1.27759833,0.00236656,0.04264216,0.23755987,0.78672414,0.06503816,0.18279691,0.02308802,0.13611867
-2.92646323,1.23893107,0.00218922,0.04041894,0.23440268,0.76790214,0.06124547,0.17061156,0.02221830,0.12966001
-2.92046023,1.21062027,0.00203206,0.03835106,0.23343631,0.75555543,0.05793262,0.15989386,0.02145669,0.12433736
-2.91445723,1.19314907,0.00189580,0.03648088,0.23473513,0.74990356,0.05514023,0.15075847,0.02082767,0.12024036
-2.90845423,1.18685314,0.00178072,0.03484630,0.23834623,0.75106969,0.05290200,0.14330591,0.02035271,0.11744412
-2.90245123,1.19191122,0.00168666,0.03347986,0.24428596,0.75907579,0.05124409,0.13762075,0.02004966,0.11600813
-2.89644822,1.20833875,0.00161306,0.03240808,0.25253703,0.77383967,0.05018480,0.13377025,0.01993231,0.11597552
-2.89044522,1.23598468,0.00155901,0.03165093,0.26304611,0.79517396,0.04973434,0.13180343,0.02001004,0.11737260
-2.88444222,1.27453124,0.00152331,0.03122155,0.27572206,0.82278675,0.04989489,0.13175065,0.02028751,0.12020863
-2.87843922,1.32349673,0.00150447,0.03112614,0.29043490,0.85628408,0.05066074,0.13362350,0.02076455,0.12447598
-2.87243622,1.38224111,0.00150081,0.03136392,0.30701567,0.89517418,0.05201866,0.13741511,0.02143611,0.13015040
-2.86643322,1.44997457,0.00151049,0.03192740,0.32525710,0.93887345,0.05394841,0.14310077,0.02229232,0.13719161
-2.86043022,1.52576883,0.00153152,0.03280265,0.34491536,0.98671419,0.05642334,0.15063884,0.02331870,0.14554413
-2.85442721,1.60857132,0.00156188,0.03396976,0.36571282,1.03795418,0.05941125,0.15997195,0.02449641,0.15513823
-2.84842421,1.69722216,0.00159948,0.03540342,0.38734193,1.09178806,0.06287521,0.17102828,0.02580272,0.16589118
-2.84242121,1.79047384,0.00164227,0.03707355,0.40947025,1.14736050,0.06677465,0.18372320,0.02721146,0.17770864
-2.83641821,1.88701348,0.00168822,0.03894604,0.43174653,1.20378117,0.07106643,0.19796088,0.02869366,0.19048628
-2.83041521,1.98548746,0.00173538,0.04098361,0.45380788,1.26014124,0.07570606,0.21363607,0.03021827,0.20411142
-2.82441221,2.08452794,0.00178193,0.04314664,0.47528767,1.31553132,0.08064887,0.23063589,0.03175291,0.21846500
-2.81840920,2.18278068,0.00182617,0.04539413,0.49582427,1.36906038,0.08585129,0.24884159,0.03326471,0.23342337
-2.81240620,2.27893364,0.00186656,0.04768466,0.51507005,1.41987522,0.09127194,0.26813021,0.03472123,0.24886033
-2.80640320,2.37174524,0.00190175,0.04997730,0.53270053,1.46717990,0.09687272,0.28837617,0.03609128,0.26464895
-2.80040020,2.46007151,0.00193061,0.05223255,0.54842329,1.51025456,0.10261972,0.30945253,0.03734584,0.28066340
-2.79439720,2.54289089,0.00195221,0.05441326,0.56198617,1.54847276,0.10848383,0.33123207,0.03845883,0.29678054
-2.78839420,2.61932590,0.00196587,0.05648536,0.57318442,1.58131669,0.11444116,0.35358804,0.03940789,0.31288129
-2.78239120,2.68866027,0.00197112,0.05841859,0.58186657,1.60838958,0.12047311,0.37639457,0.04017494,0.32885176
-2.77638819,2.75035114,0.00196777,0.06018703,0.58793843,1.62942449,0.12656611,0.39952674,0.04074669,0.34458401
-2.77038519,2.80403532,0.00195582,0.06176948,0.59136526,1.64428918,0.13271094,0.42286036,0.04111494,0.35997657
-2.76438219,2.84952934,0.00193554,0.06314968,0.59217173,1.65298659,0.13890181,0.44627144,0.04127667,0.37493457
-2.75837919,2.88682328,0.00190739,0.06431635,0.59043980,1.65565079,0.14513500,0.46963548,0.04123408,0.38936964
-2.75237619,2.91606859,0.00187201,0.06526302,0.58630445,1.65253849,0.15140734,0.49282673,0.04099423,0.40319962
-2.74637319,2.93756039,0.00183023,0.06598775,0.57994750,1.64401653,0.15771449,0.51571736,0.04056874,0.41634807
-2.74037019,2.95171539,0.00178301,0.06649260,0.57158980,1.63054571,0.16404910,0.53817686,0.03997315,0.42874377
-2.73436718,2.95904635,0.00173144,0.06678309,0.56148223,1.61266180,0.17039904,0.56007169,0.03922629,0.44032024
-2.72836418,2.96013462,0.00167669,0.06686751,0.54989581,1.59095465,0.17674582,0.58126531,0.03834950,0.45101543
-2.72236118,2.95560211,0.00161997,0.06675620,0.53711161,1.56604634,0.18306325,0.60161870,0.03736582,0.46077157
-2.71635818,2.94608426,0.00156253,0.06646081,0.52341084,1.53856935,0.18931650,0.62099146,0.03629916,0.46953534
-2.71035518,2.93220534,0.00150564,0.06599367,0.50906563,1.50914588,0.19546169,0.63924347,0.03517355,0.47725832
-2.70435218,2.91455723,0.00145053,0.06536717,0.49433097,1.47836921,0.20144603,0.65623719,0.03401239,0.48389781
-2.69834917,2.89368292,0.00139842,0.06459326,0.47943814,1.44678777,0.20720859,0.67184047,0.03283786,0.48941793
-2.69234617,2.87006498,0.00135048,0.06368316,0.46458990,1.41489272,0.21268170,0.68592986,0.03167041,0.49379106
-2.68634317,2.84411975,0.00130785,0.06264713,0.44995756,1.38310922,0.21779301,0.69839426,0.03052845,0.49699938
-2.68034017,2.81619689,0.00127159,0.06149451,0.43568003,1.35179174,0.22246803,0.70913879,0.02942806,0.49903662
-2.67433717,2.78658414,0.00124278,0.06023379,0.42186458,1.32122315,0.22663325,0.71808876,0.02838300,0.49990979
-2.66833417,2.75551656,0.00122243,0.05887293,0.40858932,1.29161742,0.23021946,0.72519343,0.02740470,0.49964082
-2.66233117,2.72318934,0.00121155,0.05741970,0.39590701,1.26312541,0.23316543,0.73042962,0.02650243,0.49826800
-2.65632816,2.68977317,0.00121118,0.05588223,0.38384975,1.23584322,0.23542153,0.73380476,0.02568354,0.49584718
-2.65032516,2.65543101,0.00122233,0.05426940,0.37243441,1.20982218,0.23695324,0.73535945,0.02495374,0.49245254
-2.64432216,2.62033509,0.00124609,0.05259147,0.36166811,1.18508004,0.23774445,0.73516926,0.02431743,0.48817698
-2.63831916,2.58468298,0.00128358,0.05086050,0.35155363,1.16161236,0.23780018,0.73334578,0.02377796,0.48313206
-2.63231616,2.54871189,0.00133597,0.04909077,0.34209422,1.13940351,0.23714887,0.73003680,0.02333793,0.47744743
-2.62631316,2.51271013,0.00140452,0.04729912,0.33329768,1.11843677,0.23584386,0.72542553,0.02299944,0.47126986
-2.62031016,2.47702543,0.00149051,0.04550516,0.32517943,1.09870287,0.23396414,0.71972895,0.02276421,0.46476173
-2.61430715,2.44206935,0.00159531,0.04373131,0.31776455,1.08020680,0.23161426,0.71319523,0.02263368,0.45809925
-2.60830415,2.40831791,0.00172030,0.04200280,0.31108864,1.06297255,0.22892332,0.70610016,0.02260908,0.45147021
-2.60230115,2.37630816,0.00186690,0.04034741,0.30519770,1.04704588,0.22604320,0.69874278,0.02269132,0.44507150
-2.59629815,2.34663105,0.00203647,0.03879519,0.30014708,1.03249493,0.22314584,0.69144006,0.02288095,0.43910629
-2.59029515,2.31992083,0.00223036,0.03737803,0.29599959,1.01940912,0.22041982,0.68452084,0.02317800,0.43378102
-2.58429215,2.29684143,0.00244977,0.03612913,0.29282319,1.00789629,0.21806626,0.67831903,0.02358182,0.42930223
-2.57828914,2.27807029,0.00269575,0.03508237,0.29068822,0.99807862,0.21629406,0.67316613,0.02409090,0.42587310
-2.57228614,2.26428024,0.00296915,0.03427172,0.28966452,0.99008738,0.21531475,0.66938320,0.02470276,0.42368996
-2.56628314,2.25611993,0.00327049,0.03373050,0.28981863,0.98405710,0.21533691,0.66727249,0.02541375,0.42293857
-2.56028014,2.25419355,0.00359996,0.03349068,0.29121115,0.98011923,0.21656040,0.66710879,0.02621902,0.42379032
-2.55427714,2.25904016,0.00395731,0.03358221,0.29389435,0.97839563,0.21917055,0.66913073,0.02711244,0.42639829
-2.54827414,2.27111345,0.00434178,0.03403228,0.29791024,0.97899220,0.22333234,0.67353243,0.02808659,0.43089335
-2.54227114,2.29076240,0.00475207,0.03486464,0.30328889,0.98199273,0.22918490,0.68045549,0.02913287,0.43738013
-2.53626813,2.31821333,0.00518622,0.03609897,0.31004717,0.98745315,0.23683630,0.68998191,0.03024152,0.44593318
-2.53026513,2.35355397,0.00564166,0.03775022,0.31818780,0.99539642,0.24635890,0.70212810,0.03140185,0.45659327
-2.52426213,2.39672006,0.00611507,0.03982809,0.32769858,1.00580790,0.25778538,0.71684035,0.03260236,0.46936399
-2.51825913,2.44748503,0.00660245,0.04233641,0.33855182,1.01863167,0.27110557,0.73399201,0.03383094,0.48420882
-2.51225613,2.50545315,0.00709911,0.04527276,0.35070390,1.03376747,0.28626420,0.75338280,0.03507515,0.50104880
-2.50625313,2.57005675,0.00759970,0.04862803,0.36409481,1.05106874,0.30315982,0.77474029,0.03632237,0.51976092
-2.50025013,2.64055780,0.00809828,0.05238610,0.37864781,1.07034146,0.32164474,0.79772376,0.03756005,0.54017754
-2.49424712,2.71605412,0.00858840,0.05652368,0.39426907,1.09134428,0.34152632,0.82193052,0.03877593,0.56208678
-2.48824412,2.79549051,0.00906326,0.06101021,0.41084742,1.11378964,0.36256949,0.84690454,0.03995821,0.58523413
-2.48224112,2.87767470,0.00951581,0.06580794,0.42825424,1.13734631,0.38450053,0.87214735,0.04109574,0.60932536
-2.47623812,2.96129806,0.00993899,0.07087214,0.44634359,1.16164313,0.40701215,0.89713068,0.04217817,0.63403074
-2.47023512,3.04496076,0.01032582,0.07615156,0.46495264,1.18627420,0.42976967,0.92131073,0.04319610,0.65899055
-2.46423212,3.12720083,0.01066970,0.08158895,0.48390254,1.21080540,0.45241824,0.94414336,0.04414118,0.68382182
-2.45822911,3.20652639,0.01096457,0.08712191,0.50299988,1.23478220,0.47459099,0.96509968,0.04500623,0.70812620
-2.45222611,3.28145032,0.01120512,0.09268381,0.52203864,1.25773870,0.49591769,0.98368148,0.04578536,0.73149879
-2.44622311,3.35052619,0.01138697,0.09820495,0.54080287,1.27920768,0.51603400,0.99943584,0.04647402,0.75353755
-2.44022011,3.41238437,0.01150686,0.10361383,0.55906999,1.29873148,0.53459062,1.01196828,0.04706910,0.77385320
-2.43421711,3.46576718,0.01156278,0.10883859,0.57661471,1.31587333,0.55126247,1.02095396,0.04756902,0.79207915
-2.42821411,3.50956177,0.01155406,0.11380847,0.59321350,1.33022885,0.56575727,1.02614639,0.04797378,0.80788117
-2.42221111,3.54282951,0.01148145,0.11845537,0.60864946,1.34143730,0.57782339,1.02738333,0.04828504,0.82096645
-2.41620810,3.56483096,0.01134713,0.12271533,0.62271741,1.34919213,0.58725663,1.02458972,0.04850613,0.83109165
-2.41020510,3.57504525,0.01115465,0.12653006,0.63522910,1.35325050,0.59390572,1.01777746,0.04864209,0.83806972
-2.40420210,3.57318316,0.01090890,0.12984821,0.64601816,1.35344110,0.59767624,1.00704213,0.04869969,0.84177509
-2.39819910,3.55919343,0.01061590,0.13262659,0.65494468,1.34967026,0.59853294,0.99255699,0.04868731,0.84214712
-2.39219610,3.53326183,0.01028273,0.13483115,0.66189915,1.34192558,0.59650020,0.97456441,0.04861490,0.83919153
-2.38619310,3.49580314,0.00991724,0.13643765,0.66680557,1.33027719,0.59166072,0.95336544,0.04849380,0.83297984
-2.38019010,3.44744603,0.00952789,0.13743218,0.66962349,1.31487621,0.58415238,0.92930776,0.04833654,0.82364673
-2.37418709,3.38901165,0.00912343,0.13781123,0.67034890,1.29595051,0.57416345,0.90277285,0.04815650,0.81138538
-2.36818409,3.32148640,0.00871275,0.13758158,0.66901388,1.27379772,0.56192625,0.87416286,0.04796763,0.79644104
-2.36218109,3.24599011,0.00830454,0.13675987,0.66568501,1.24877576,0.54770953,0.84388775,0.04778398,0.77910298
-2.35617809,3.16374061,0.00790710,0.13537180,0.66046047,1.22129116,0.53180982,0.81235324,0.04761922,0.75969519
-2.35017509,3.07601619,0.00752813,0.13345123,0.65346612,1.19178560,0.51454215,0.77995010,0.04748616,0.73856606
-2.34417209,2.98411720,0.00717454,0.13103900,0.64485062,1.16072116,0.49623032,0.74704501,0.04739617,0.71607769
-2.33816908,2.88932847,0.00685233,0.12818154,0.63477985,1.12856500,0.47719729,0.71397334,0.04735866,0.69259492
-2.33216608,2.79288373,0.00656644,0.12492949,0.62343086,1.09577402,0.45775596,0.68103392,0.04738055,0.66847489
-2.32616308,2.69593359,0.00632076,0.12133622,0.61098575,1.06278022,0.43820060,0.64848594,0.04746587,0.64405719
-2.32016008,2.59951827,0.00611808,0.11745637,0.59762571,1.02997747,0.41879944,0.61654774,0.04761531,0.61965529
-2.31415708,2.50454593,0.00596013,0.11334445,0.58352549,0.99771021,0.39978849,0.58539755,0.04782607,0.59554940
-2.30815408,2.41177769,0.00584769,0.10905360,0.56884871,0.96626478,0.38136694,0.55517571,0.04809166,0.57198107
-2.30215108,2.32181944,0.00578069,0.10463451,0.55374411,0.93586356,0.36369421,0.52598828,0.04840204,0.54914974
-2.29614807,2.23512098,0.00575838,0.10013450,0.53834299,0.90666240,0.34688866,0.49791166,0.04874382,0.52721139
-2.29014507,2.15198205,0.00577950,0.09559690,0.52275794,0.87875130,0.33102812,0.47099790,0.04910066,0.50627905
-2.28414207,2.07256488,0.00584248,0.09106060,0.50708278,0.85215834,0.31615195,0.44528029,0.04945387,0.48642538
-2.27813907,1.99691245,0.00594566,0.08655985,0.49139391,0.82685655,0.30226458,0.42077915,0.04978311,0.46768689
-2.27213607,1.92497129,0.00608747,0.08212429,0.47575264,0.80277328,0.28934023,0.39750726,0.05006728,0.45006955
-2.26613307,1.85661758,0.00626664,0.07777919,0.46020852,0.77980161,0.27732867,0.37547497,0.05028540,0.43355550
-2.26013007,1.79168501,0.00648234,0.07354581,0.44480331,0.75781299,0.26616144,0.35469455,0.05041759,0.41811039
-2.25412706,1.72999284,0.00673434,0.06944192,0.42957531,0.73667045,0.25575854,0.33518385,0.05044605,0.40369094
-2.24812406,1.67137258,0.00702302,0.06548240,0.41456381,0.71624153,0.24603491,0.31696897,0.05035589,0.39025220
-2.24212106,1.61569171,0.00734947,0.06167985,0.39981317,0.69641019,0.23690662,0.30008600,0.05013594,0.37775425
-2.23611806,1.56287327,0.00771543,0.05804523,0.38537638,0.67708708,0.22829635,0.28458185,0.04977930,0.36616773
-2.23011506,1.51291009,0.00812316,0.05458843,0.37131778,0.65821741,0.22013799,0.27051395,0.04928381,0.35547810
-2.22411206,1.46587281,0.00857533,0.05131874,0.35771473,0.63978614,0.21238007,0.25794918,0.04865216,0.34568823
-2.21810905,1.42191156,0.00907478,0.04824530,0.34465806,0.62182007,0.20498809,0.24696190,0.04789186,0.33681932
-2.21210605,1.38125085,0.00962427,0.04537729,0.33225128,0.60438691,0.19794541,0.23763119,0.04701490,0.32891000
-2.20610305,1.34417835,0.01022616,0.04272413,0.32060859,0.58759122,0.19125306,0.23003763,0.04603727,0.32201381
-2.20010005,1.31102807,0.01088208,0.04029547,0.30985165,0.57156773,0.18492829,0.22425947,0.04497815,0.31619513
-2.19409705,1.28215910,0.01159262,0.03810105,0.30010551,0.55647231,0.17900212,0.22036868,0.04385910,0.31152391
-2.18809405,1.25793112,0.01235697,0.03615052,0.29149373,0.54247132,0.17351613,0.21842680,0.04270296,0.30806950
-2.18209105,1.23867833,0.01317265,0.03445312,0.28413307,0.52972994,0.16851864,0.21848103,0.04153288,0.30589406
-2.17608804,1.22468324,0.01403526,0.03301736,0.27812805,0.51840018,0.16406061,0.22056047,0.04037119,0.30504582
-2.17008504,1.21615211,0.01493829,0.03185062,0.27356578,0.50860952,0.16019141,0.22467305,0.03923845,0.30555286
-2.16408204,1.21319344,0.01587307,0.03095879,0.27051115,0.50045062,0.15695493,0.23080294,0.03815252,0.30741759
-2.15807904,1.21580091,0.01682873,0.03034600,0.26900300,0.49397290,0.15438595,0.23890897,0.03712786,0.31061248
-2.15207604,1.22384193,0.01779237,0.03001424,0.26905116,0.48917649,0.15250730,0.24892380,0.03617497,0.31507724
-2.14607304,1.23705232,0.01874923,0.02996326,0.27063484,0.48600879,0.15132764,0.26075423,0.03530010,0.32071763
-2.14007004,1.25503778,0.01968307,0.03019041,0.27370224,0.48436396,0.15084019,0.27428244,0.03450513,0.32740615
-2.13406703,1.27728193,0.02057654,0.03069060,0.27817151,0.48408531,0.15102235,0.28936822,0.03378773,0.33498442
-2.12806403,1.30316058,0.02141177,0.03145638,0.28393303,0.48497037,0.15183614,0.30585204,0.03314170,0.34326729
-2.12206103,1.33196136,0.02217083,0.03247805,0.29085278,0.48677844,0.15322950,0.32355894,0.03255749,0.35204844
-2.11605803,1.36290780,0.02283640,0.03374385,0.29877670,0.48924004,0.15513827,0.34230279,0.03202288,0.36110710
-2.11005503,1.39518623,0.02339238,0.03524017,0.30753565,0.49206782,0.15748868,0.36189094,0.03152377,0.37021559
-2.10405203,1.42797423,0.02382442,0.03695179,0.31695089,0.49496821,0.16020024,0.38212891,0.03104499,0.37914729
-2.09804902,1.46046899,0.02412051,0.03886210,0.32683953,0.49765318,0.16318879,0.40282475,0.03057117,0.38768459
-2.09204602,1.49191393,0.02427140,0.04095327,0.33701983,0.49985152,0.16636949,0.42379309,0.03008750,0.39562633
-2.08604302,1.52162249,0.02427097,0.04320644,0.34731602,0.50131900,0.16965973,0.44485833,0.02958049,0.40279447
-2.08004002,1.54899759,0.02411650,0.04560176,0.35756236,0.50184691,0.17298160,0.46585722,0.02903854,0.40903958
-2.07403702,1.57354617,0.02380871,0.04811849,0.36760631,0.50126863,0.17626396,0.48664032,0.02845241,0.41424494
-2.06803402,1.59488819,0.02335183,0.05073489,0.37731073,0.49946399,0.17944396,0.50707269,0.02781555,0.41832908
-2.06203102,1.61276003,0.02275335,0.05342822,0.38655503,0.49636123,0.18246806,0.52703367,0.02712419,0.42124670
-2.05602801,1.62701238,0.02202383,0.05617466,0.39523534,0.49193672,0.18529241,0.54641592,0.02637737,0.42298805
-2.05002501,1.63760347,0.02117646,0.05894920,0.40326390,0.48621250,0.18788281,0.56512403,0.02557677,0.42357689
-2.04402201,1.64458819,0.02022660,0.06172564,0.41056766,0.47925209,0.19021416,0.58307286,0.02472641,0.42306726
-2.03801901,1.64810445,0.01919127,0.06447657,0.41708652,0.47115470,0.19226973,0.60018588,0.02383226,0.42153932
-2.03201601,1.64835776,0.01808854,0.06717355,0.42277135,0.46204852,0.19404009,0.61639389,0.02290182,0.41909457
-2.02601301,1.64560538,0.01693699,0.06978731,0.42758205,0.45208346,0.19552204,0.63163426,0.02194364,0.41585091
-2.02001001,1.64014107,0.01575510,0.07228816,0.43148585,0.44142370,0.19671764,0.64585094,0.02096680,0.41193753
-2.01400700,1.63228140,0.01456077,0.07464647,0.43445613,0.43024065,0.19763319,0.65899528,0.01998046,0.40749034
-2.00800400,1.62235437,0.01337080,0.07683332,0.43647172,0.41870647,0.19827864,0.67102777,0.01899347,0.40264775
-2.00200100,1.61069071,0.01220054,0.07882125,0.43751697,0.40698858,0.19866703,0.68192049,0.01801402,0.39754722
-1.99599800,1.59761801,0.01106356,0.08058510,0.43758229,0.39524523,0.19881429,0.69166014,0.01704934,0.39232244
-1.98999500,1.58345740,0.00997146,0.08210284,0.43666537,0.38362214,0.19873919,0.70025131,0.01610557,0.38710129
-1.98399200,1.56852236,0.00893371,0.08335640,0.43477265,0.37225040,0.19846342,0.70771960,0.01518764,0.38200440
-1.97798899,1.55311893,0.00795764,0.08433244,0.43192108,0.36124516,0.19801169,0.71411421,0.01429925,0.37714417
-1.97198599,1.53754654,0.00704848,0.08502298,0.42813969,0.35070535,0.19741185,0.71950958,0.01344297,0.37262406
-1.96598299,1.52209849,0.00620944,0.08542579,0.42347100,0.34071384,0.19669476,0.72400564,0.01262029,0.36853800
-1.95997999,1.50706130,0.00544195,0.08554460,0.41797175,0.33133804,0.19589399,0.72772636,0.01183185,0.36496970
-1.95397699,1.49271237,0.00474577,0.08538907,0.41171303,0.32263058,0.19504514,0.73081647,0.01107755,0.36199172
-1.94797399,1.47931522,0.00411934,0.08497442,0.40477943,0.31463001,0.19418484,0.73343617,0.01035679,0.35966412
-1.94197099,1.46711237,0.00355991,0.08432081,0.39726735,0.30736122,0.19334942,0.73575404,0.00966863,0.35803277
-1.93596798,1.45631590,0.00306390,0.08345249,0.38928234,0.30083564,0.19257317,0.73793826,0.00901194,0.35712724
-1.92996498,1.44709606,0.00262705,0.08239672,0.38093562,0.29505103,0.19188641,0.74014675,0.00838557,0.35695851
-1.92396198,1.43956874,0.00224472,0.08118254,0.37233996,0.28999116,0.19131347,0.74251658,0.00778845,0.35751646
-1.91795898,1.43378268,0.00191204,0.07983942,0.36360516,0.28562518,0.19087053,0.74515343,0.00721964,0.35876757
-1.91195598,1.42970762,0.00162407,0.07839600,0.35483335,0.28190711,0.19056379,0.74812178,0.00667840,0.36065303
-1.90595298,1.42722436,0.00137600,0.07687874,0.34611452,0.27877541,0.19038779,0.75143653,0.00616417,0.36308743
-1.89994997,1.42611809,0.00116320,0.07531086,0.33752245,0.27615292,0.19032434,0.75505678,0.00567657,0.36595840
-1.89394697,1.42607575,0.00098133,0.07371142,0.32911154,0.27394736,0.19034194,0.75888222,0.00521535,0.36912737
-1.88794397,1.42668834,0.00082639,0.07209466,0.32091447,0.27205243,0.19039595,0.76275273,0.00478034,0.37243161
-1.88194097,1.42745845,0.00069475,0.07046964,0.31294118,0.27034969,0.19042952,0.76645130,0.00437142,0.37568757
-1.87593797,1.42781323,0.00058315,0.06884025,0.30517906,0.26871115,0.19037522,0.76971033,0.00398842,0.37869558
-1.86993497,1.42712251,0.00048872,0.06720545,0.29759439,0.26700270,0.19015741,0.77222123,0.00363109,0.38124574
-1.86393197,1.42472122,0.00040893,0.06555989,0.29013504,0.26508807,0.18969530,0.77364677,0.00329906,0.38312481
-1.85792896,1.41993543,0.00034160,0.06389470,0.28273418,0.26283337,0.18890636,0.77363570,0.00299182,0.38412380
-1.85192596,1.41211045,0.00028485,0.06219851,0.27531485,0.26011180,0.18771018,0.77183895,0.00270869,0.38404596
-1.84592296,1.40063980,0.00023709,0.06045864,0.26779501,0.25680853,0.18603233,0.76792642,0.00244883,0.38271469
