energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.23861931,3.73679675,0.00110743,1.71251720,0.02745427,0.15660995,0.16030986,0.13651705,3.05054844,1.42495028
-3.23261631,3.61723223,0.00104370,1.66145952,0.02646451,0.14956854,0.15468059,0.12857908,2.95710347,1.38319849
-3.22661331,3.48721081,0.00097708,1.60535713,0.02538924,0.14242059,0.14865171,0.12069214,2.85446161,1.33707062
-3.22061031,3.34829956,0.00090859,1.54486912,0.02424290,0.13527135,0.14233715,0.11296002,2.74373653,1.28712177
-3.21460730,3.20214248,0.00083929,1.48069616,0.02304003,0.12822671,0.13585575,0.10548090,2.62612101,1.23394236
-3.20860430,3.05043607,0.00077013,1.41357058,0.02179509,0.12139176,0.12932904,0.09834648,2.50286774,1.17814957
-3.20260130,2.89490596,0.00070202,1.34424661,0.02052211,0.11486942,0.12287908,0.09164143,2.37527029,1.12037894
-3.19659830,2.73728454,0.00063578,1.27349065,0.01923451,0.10875916,0.11662650,0.08544310,2.24464444,1.06127608
-3.19059530,2.57928957,0.00057212,1.20207177,0.01794494,0.10315573,0.11068854,0.07982146,2.11231013,1.00148863
-3.18459230,2.42260389,0.00051165,1.13075224,0.01666511,0.09814799,0.10517736,0.07483909,1.97957413,0.94165836
-3.17858929,2.26885613,0.00045487,1.06027825,0.01540571,0.09381767,0.10019836,0.07055136,1.84771376,0.88241350
-3.17258629,2.11960245,0.00040217,0.99137086,0.01417634,0.09023820,0.09584866,0.06700649,1.71796169,0.82436135
-3.16658329,1.97630945,0.00035386,0.92471726,0.01298550,0.08747346,0.09221570,0.06424574,1.59149221,0.76808124
-3.16058029,1.84033841,0.00031011,0.86096248,0.01184052,0.08557660,0.08937595,0.06230332,1.46940896,0.71411793
-3.15457729,1.71293107,0.00027107,0.80070177,0.01074763,0.08458877,0.08739368,0.06120642,1.35273456,0.66297555
-3.14857429,1.59519724,0.00023678,0.74447376,0.00971194,0.08453798,0.08631986,0.06097494,1.24240216,0.61511234
-3.14257129,1.48810453,0.00020725,0.69275475,0.00873750,0.08543797,0.08619121,0.06162124,1.13924926,0.57093617
-3.13656828,1.39247060,0.00018244,0.64595410,0.00782733,0.08728722,0.08702937,0.06314976,1.04401370,0.53080109
-3.13056528,1.30895806,0.00016228,0.60441118,0.00698350,0.09006822,0.08884023,0.06555661,0.95733214,0.49500492
-3.12456228,1.23807238,0.00014672,0.56839370,0.00620717,0.09374692,0.09161359,0.06882913,0.87974078,0.46378806
-3.11855928,1.18016273,0.00013566,0.53809770,0.00549868,0.09827256,0.09532294,0.07294554,0.81167827,0.43733343
-3.11255628,1.13542599,0.00012906,0.51364912,0.00485763,0.10357790,0.09992565,0.07787463,0.75349059,0.41576759
-3.10655328,1.10391349,0.00012685,0.49510687,0.00428293,0.10957986,0.10536347,0.08357562,0.70543747,0.39916289
-3.10055028,1.08554038,0.00012901,0.48246717,0.00377292,0.11618071,0.11156340,0.08999825,0.66769995,0.38754050
-3.09454727,1.08009712,0.00013551,0.47566905,0.00332545,0.12326970,0.11843889,0.09708299,0.64038854,0.38087423
-3.08854427,1.08726245,0.00014634,0.47460068,0.00293792,0.13072520,0.12589156,0.10476158,0.62355136,0.37909472
-3.08254127,1.10661733,0.00016152,0.47910604,0.00260742,0.13841731,0.13381307,0.11295776,0.61718165,0.38209391
-3.07653827,1.13765896,0.00018106,0.48899183,0.00233079,0.14621081,0.14208748,0.12158828,0.62122410,0.38972945
-3.07053527,1.17981431,0.00020495,0.50403392,0.00210467,0.15396849,0.15059376,0.13056404,0.63557936,0.40182872
-3.06453227,1.23245230,0.00023319,0.52398331,0.00192559,0.16155457,0.15920847,0.13979156,0.66010643,0.41819239
-3.05852926,1.29489416,0.00026572,0.54857103,0.00179000,0.16883828,0.16780858,0.14917435,0.69462239,0.43859718
-3.05252626,1.36642135,0.00030245,0.57751181,0.00169437,0.17569724,0.17627417,0.15861458,0.73889960,0.46279779
-3.04652326,1.44628088,0.00034324,0.61050647,0.00163517,0.18202075,0.18449111,0.16801460,0.79266010,0.49052786
-3.04052026,1.53368778,0.00038787,0.64724273,0.00160892,0.18771265,0.19235339,0.17727849,0.85556774,0.52150015
-3.03451726,1.62782493,0.00043605,0.68739473,0.00161223,0.19269373,0.19976524,0.18631350,0.92721823,0.55540582
-3.02851426,1.72784058,0.00048739,0.73062129,0.00164178,0.19690356,0.20664279,0.19503131,1.00712798,0.59191320
-3.02251126,1.83284406,0.00054143,0.77656312,0.00169431,0.20030169,0.21291529,0.20334913,1.09472237,0.63066623
-3.01650825,1.94190054,0.00059758,0.82483953,0.00176666,0.20286814,0.21852590,0.21119064,1.18932451,0.67128286
-3.01050525,2.05402564,0.00065521,0.87504484,0.00185575,0.20460325,0.22343193,0.21848667,1.29014550,0.71335379
-3.00450225,2.16818092,0.00071355,0.92674516,0.00195855,0.20552678,0.22760463,0.22517567,1.39627725,0.75644195
-2.99849925,2.28327121,0.00077180,0.97947591,0.00207206,0.20567648,0.23102864,0.23120404,1.50668891,0.80008294
-2.99249625,2.39814478,0.00082908,1.03274064,0.00219337,0.20510602,0.23370098,0.23652626,1.62022783,0.84378689
-2.98649325,2.51159708,0.00088447,1.08601147,0.00231958,0.20388258,0.23562981,0.24110495,1.73562575,0.88704179
-2.98049025,2.62237869,0.00093704,1.13873162,0.00244784,0.20208407,0.23683303,0.24491074,1.85151081,0.92931863
-2.97448724,2.72920790,0.00098585,1.19032006,0.00257537,0.19979614,0.23733673,0.24792222,1.96642541,0.97007823
-2.96848424,2.83078781,0.00103002,1.24017850,0.00269944,0.19710910,0.23717365,0.25012571,2.07885001,1.00877968
-2.96248124,2.92582775,0.00106871,1.28770061,0.00281742,0.19411493,0.23638167,0.25151514,2.18723209,1.04489032
-2.95647824,3.01306844,0.00110116,1.33228314,0.00292681,0.19090437,0.23500251,0.25209187,2.29001973,1.07789677
-2.95047524,3.09130979,0.00112672,1.37333861,0.00302526,0.18756423,0.23308044,0.25186457,2.38569839,1.10731666
-2.94447224,3.15944043,0.00114489,1.41030913,0.00311061,0.18417505,0.23066136,0.25084903,2.47282954,1.13271063
-2.93846923,3.21646723,0.00115530,1.44268051,0.00318094,0.18080905,0.22779191,0.24906804,2.55008953,1.15369390
-2.93246623,3.26154372,0.00115773,1.46999617,0.00323463,0.17752850,0.22451891,0.24655117,2.61630688,1.16994691
-2.92646323,3.29399557,0.00115214,1.49187010,0.00327034,0.17438446,0.22088887,0.24333458,2.67049621,1.18122458
-2.92046023,3.31334194,0.00113866,1.50799810,0.00328710,0.17141598,0.21694769,0.23946069,2.71188724,1.18736348
-2.91445723,3.31931132,0.00111757,1.51816673,0.00328432,0.16864965,0.21274043,0.23497779,2.73994719,1.18828671
-2.90845423,3.31185108,0.00108932,1.52225950,0.00326179,0.16609954,0.20831116,0.22993960,2.75439560,1.18400609
-2.90245123,3.29112986,0.00105448,1.52025991,0.00321971,0.16376752,0.20370283,0.22440464,2.75521062,1.17462145
-2.89644822,3.25753276,0.00101376,1.51225114,0.00315867,0.16164393,0.19895720,0.21843562,2.74262642,1.16031719
-2.89044522,3.21164932,0.00096796,1.49841235,0.00307964,0.15970849,0.19411467,0.21209870,2.71712183,1.14135600
-2.88444222,3.15425490,0.00091794,1.47901183,0.00298393,0.15793153,0.18921418,0.20546270,2.67940060,1.11807022
-2.87843922,3.08628624,0.00086462,1.45439730,0.00287317,0.15627543,0.18429309,0.19859829,2.63036440,1.09085110
-2.87243622,3.00881256,0.00080894,1.42498384,0.00274923,0.15469626,0.17938704,0.19157728,2.57107973,1.06013653
-2.86643322,2.92300326,0.00075184,1.39124004,0.00261421,0.15314556,0.17452990,0.18447182,2.50274038,1.02639775
-2.86043022,2.83009411,0.00069422,1.35367312,0.00247032,0.15157218,0.16975373,0.17735383,2.42662722,0.99012562
-2.85442721,2.73135317,0.00063694,1.31281361,0.00231986,0.14992422,0.16508879,0.17029443,2.34406721,0.95181715
-2.84842421,2.62804810,0.00058079,1.26920042,0.00216512,0.14815093,0.16056377,0.16336357,2.25639338,0.91196269
-2.84242121,2.52141614,0.00052649,1.22336685,0.00200836,0.14620457,0.15620595,0.15662975,2.16490767,0.87103436
-2.83641821,2.41263789,0.00047466,1.17582814,0.00185172,0.14404210,0.15204160,0.15015986,2.07084782,0.82947619
-2.83041521,2.30281577,0.00042582,1.12707106,0.00169716,0.14162677,0.14809642,0.14401915,1.97535986,0.78769606
-2.82441221,2.19295765,0.00038041,1.07754566,0.00154647,0.13892948,0.14439600,0.13827124,1.87947671,0.74605986
-2.81840920,2.08396587,0.00033875,1.02765964,0.00140119,0.13592977,0.14096640,0.13297819,1.78410351,0.70488778
-2.81240620,1.97663170,0.00030109,0.97777507,0.00126260,0.13261670,0.13783457,0.12820047,1.69000980,0.66445268
-2.80640320,1.87163459,0.00026756,0.92820752,0.00113172,0.12898928,0.13502882,0.12399695,1.59782810,0.62498049
-2.80040020,1.76954587,0.00023825,0.87922731,0.00100932,0.12505658,0.13257904,0.12042465,1.50805843,0.58665227
-2.79439720,1.67083592,0.00021314,0.83106250,0.00089590,0.12083760,0.13051679,0.11753838,1.42107783,0.54960771
-2.78839420,1.57588397,0.00019217,0.78390333,0.00079172,0.11636072,0.12887513,0.11539008,1.33715388,0.51394971
-2.78239120,1.48498951,0.00017521,0.73790750,0.00069682,0.11166292,0.12768811,0.11402793,1.25646092,0.47974960
-2.77638819,1.39838433,0.00016210,0.69320601,0.00061107,0.10678869,0.12699001,0.11349522,1.17909796,0.44705276
-2.77038519,1.31624438,0.00015262,0.64990901,0.00053415,0.10178883,0.12681422,0.11382890,1.10510685,0.41588420
-2.76438219,1.23870052,0.00014654,0.60811125,0.00046563,0.09671892,0.12719181,0.11505791,1.03448985,0.38625381
-2.75837919,1.16584773,0.00014358,0.56789693,0.00040499,0.09163782,0.12814989,0.11720138,0.96722551,0.35816112
-2.75237619,1.09775217,0.00014347,0.52934352,0.00035163,0.08660599,0.12970971,0.12026667,0.90328225,0.33159921
-2.74637319,1.03445594,0.00014589,0.49252453,0.00030491,0.08168387,0.13188467,0.12424744,0.84262897,0.30655784
-2.74037019,0.97597955,0.00015054,0.45751100,0.00026418,0.07693025,0.13467829,0.12912180,0.78524259,0.28302565
-2.73436718,0.92232211,0.00015707,0.42437188,0.00022881,0.07240071,0.13808233,0.13485075,0.73111223,0.26099136
-2.72836418,0.87345970,0.00016516,0.39317318,0.00019818,0.06814623,0.14207508,0.14137685,0.68024039,0.24044425
-2.72236118,0.82934222,0.00017447,0.36397629,0.00017169,0.06421188,0.14661999,0.14862350,0.63264124,0.22137372
-2.71635818,0.78988940,0.00018464,0.33683540,0.00014883,0.06063573,0.15166488,0.15649473,0.58833664,0.20376840
-2.71035518,0.75498632,0.00019535,0.31179446,0.00012909,0.05744792,0.15714152,0.16487566,0.54735037,0.18761468
-2.70435218,0.72447936,0.00020626,0.28888385,0.00011206,0.05467006,0.16296610,0.17363372,0.50970117,0.17289510
-2.69834917,0.69817280,0.00021703,0.26811708,0.00009736,0.05231467,0.16904023,0.18262069,0.47539536,0.15958655
-2.69234617,0.67582682,0.00022737,0.24948774,0.00008468,0.05038506,0.17525282,0.19167546,0.44441952,0.14765859
-2.68634317,0.65715720,0.00023697,0.23296696,0.00007374,0.04887532,0.18148265,0.20062756,0.41673389,0.13707204
-2.68034017,0.64183711,0.00024557,0.21850152,0.00006434,0.04777063,0.18760167,0.20930137,0.39226700,0.12777793
-2.67433717,0.62950096,0.00025294,0.20601288,0.00005631,0.04704775,0.19347896,0.21752089,0.37091190,0.11971689
-2.66833417,0.61975069,0.00025887,0.19539718,0.00004952,0.04667581,0.19898525,0.22511494,0.35252423,0.11281912
-2.66233117,0.61216408,0.00026320,0.18652612,0.00004390,0.04661729,0.20399781,0.23192257,0.33692241,0.10700499
-2.65632816,0.60630510,0.00026581,0.17924907,0.00003941,0.04682917,0.20840569,0.23779866,0.32388982,0.10218612
-2.65032516,0.60173586,0.00026663,0.17339592,0.00003604,0.04726436,0.21211502,0.24261929,0.31317911,0.09826713
-2.64432216,0.59802982,0.00026563,0.16878091,0.00003386,0.04787315,0.21505431,0.24628687,0.30451819,0.09514786
-2.63831916,0.59478578,0.00026284,0.16520713,0.00003294,0.04860490,0.21717952,0.24873479,0.29761790,0.09272601
-2.63231616,0.59164213,0.00025832,0.16247156,0.00003343,0.04940971,0.21847877,0.24993142,0.29218077,0.09090012
-2.62631316,0.58829085,0.00025218,0.16037040,0.00003552,0.05024020,0.21897656,0.24988337,0.28791067,0.08957279
-2.62031016,0.58449071,0.00024459,0.15870450,0.00003948,0.05105318,0.21873733,0.24863786,0.28452274,0.08865396
-2.61430715,0.58007919,0.00023573,0.15728478,0.00004564,0.05181134,0.21786832,0.24628415,0.28175331,0.08806413
-2.60830415,0.57498271,0.00022585,0.15593716,0.00005442,0.05248476,0.21652165,0.24295403,0.27936930,0.08773745
-2.60230115,0.56922474,0.00021519,0.15450705,0.00006631,0.05305223,0.21489546,0.23882132,0.27717668,0.08762450
-2.59629815,0.56293141,0.00020404,0.15286317,0.00008194,0.05350237,0.21323419,0.23410043,0.27502771,0.08769461
-2.59029515,0.55633453,0.00019270,0.15090041,0.00010201,0.05383448,0.21182786,0.22904404,0.27282655,0.08793775
-2.58429215,0.54977166,0.00018148,0.14854191,0.00012738,0.05405902,0.21101043,0.22393992,0.27053308,0.08836572
-2.57828914,0.54368330,0.00017072,0.14573995,0.00015902,0.05419785,0.21115714,0.21910706,0.26816485,0.08901272
-2.57228614,0.53860707,0.00016074,0.14247601,0.00019805,0.05428398,0.21268079,0.21489101,0.26579680,0.08993516
-2.56628314,0.53516892,0.00015189,0.13875971,0.00024573,0.05436107,0.21602707,0.21165874,0.26355911,0.09121079
-2.56028014,0.53407156,0.00014449,0.13462692,0.00030346,0.05448252,0.22166875,0.20979285,0.26163293,0.09293699
-2.55427714,0.53608019,0.00013889,0.13013703,0.00037279,0.05471017,0.23009883,0.20968531,0.26024439,0.09522833
-2.54827414,0.54200579,0.00013542,0.12536952,0.00045539,0.05511276,0.24182263,0.21173079,0.25965685,0.09821351
-2.54227114,0.55268618,0.00013442,0.12042006,0.00055307,0.05576404,0.25734874,0.21631954,0.26016183,0.10203156
-2.53626813,0.56896522,0.00013622,0.11539626,0.00066771,0.05674069,0.27717895,0.22382988,0.26206878,0.10682749
-2.53026513,0.59167051,0.00014114,0.11041318,0.00080127,0.05812004,0.30179721,0.23462043,0.26569415,0.11274750
-2.52426213,0.62158992,0.00014950,0.10558890,0.00095574,0.05997764,0.33165768,0.24902200,0.27134992,0.11993379
-2.51825913,0.65944755,0.00016161,0.10104023,0.00113310,0.06238487,0.36717209,0.26732932,0.27933209,0.12851915
-2.51225613,0.70587951,0.00017775,0.09687867,0.00133525,0.06540648,0.40869662,0.28979277,0.28990944,0.13862143
-2.50625313,0.76141018,0.00019819,0.09320679,0.00156400,0.06909824,0.45651863,0.31661003,0.30331282,0.15033806
-2.50025013,0.82642955,0.00022318,0.09011516,0.00182093,0.07350477,0.51084346,0.34791818,0.31972541,0.16374083
-2.49424712,0.90117226,0.00025290,0.08767974,0.00210741,0.07865759,0.57178196,0.38378614,0.33927419,0.17887095
-2.48824412,0.98569909,0.00028750,0.08595997,0.00242445,0.08457345,0.63933897,0.42420789,0.36202280,0.19573479
-2.48224112,1.07988158,0.00032708,0.08499740,0.00277270,0.09125300,0.71340341,0.46909679,0.38796620,0.21430020
-2.47623812,1.18339042,0.00037165,0.08481499,0.00315233,0.09867990,0.79374040,0.51828104,0.41702705,0.23449382
-2.47023512,1.29568832,0.00042113,0.08541687,0.00356299,0.10682029,0.87998597,0.57150094,0.44905423,0.25619937
-2.46423212,1.41602782,0.00047536,0.08678876,0.00400375,0.11562279,0.97164474,0.62840787,0.48382321,0.27925712
-2.45822911,1.54345465,0.00053408,0.08889878,0.00447306,0.12501897,1.06809097,0.68856545,0.52103870,0.30346461
-2.45222611,1.67681677,0.00059690,0.09169866,0.00496872,0.13492426,1.16857334,0.75145295,0.56033908,0.32857876
-2.44622311,1.81477936,0.00066334,0.09512534,0.00548790,0.14523937,1.27222348,0.81647117,0.60130290,0.35431927
-2.44022011,1.95584570,0.00073280,0.09910282,0.00602707,0.15585215,1.37806838,0.88295066,0.64345701,0.38037349
-2.43421711,2.09838354,0.00080455,0.10354418,0.00658211,0.16663983,1.48504651,0.95016239,0.68628622,0.40640251
-2.42821411,2.24065670,0.00087780,0.10835379,0.00714832,0.17747164,1.59202734,1.01733057,0.72924418,0.43204843
-2.42221111,2.38086091,0.00095167,0.11342961,0.00772048,0.18821163,1.69783383,1.08364742,0.77176523,0.45694269
-2.41620810,2.51716323,0.00102520,0.11866550,0.00829297,0.19872178,1.80126727,1.14828956,0.81327680,0.48071511
-2.41020510,2.64774378,0.00109742,0.12395349,0.00885988,0.20886517,1.90113380,1.21043552,0.85321208,0.50300352
-2.40420210,2.77083858,0.00116735,0.12918606,0.00941509,0.21850916,1.99627170,1.26928392,0.89102255,0.52346350
-2.39819910,2.88478219,0.00123404,0.13425827,0.00995248,0.22752848,2.08557863,1.32407173,0.92619007,0.54177808
-2.39219610,2.98804869,0.00129661,0.13906983,0.01046600,0.23580820,2.16803781,1.37409206,0.95823812,0.55766689
-2.38619310,3.07928965,0.00135428,0.14352690,0.01094986,0.24324639,2.24274234,1.41871087,0.98674199,0.57089453
-2.38019010,3.15736775,0.00140640,0.14754386,0.01139866,0.24975640,2.30891663,1.45738208,1.01133758,0.58127776
-2.37418709,3.22138490,0.00145251,0.15104472,0.01180753,0.25526880,2.36593435,1.48966052,1.03172856,0.58869121
-2.36818409,3.27070378,0.00149234,0.15396440,0.01217225,0.25973279,2.41333202,1.51521228,1.04769180,0.59307153
-2.36218109,3.30496207,0.00152586,0.15624974,0.01248933,0.26311710,2.45081795,1.53382213,1.05908096,0.59441950
-2.35617809,3.32407891,0.00155325,0.15786022,0.01275610,0.26541037,2.47827603,1.54539774,1.06582811,0.59280032
-2.35017509,3.32825326,0.00157499,0.15876842,0.01297075,0.26662094,2.49576439,1.54997056,1.06794339,0.58834183
-2.34417209,3.31795430,0.00159177,0.15896019,0.01313237,0.26677614,2.50350893,1.54769328,1.06551285,0.58123088
-2.33816908,3.29390440,0.00160454,0.15843456,0.01324091,0.26592110,2.50189200,1.53883411,1.05869452,0.57170781
-2.33216608,3.25705509,0.00161449,0.15720334,0.01329717,0.26411704,2.49143680,1.52376794,1.04771285,0.56005951
-2.32616308,3.20855721,0.00162298,0.15529044,0.01330273,0.26143921,2.47278800,1.50296486,1.03285174,0.54661107
-2.32016008,3.14972622,0.00163154,0.15273099,0.01325985,0.25797455,2.44668959,1.47697634,1.01444643,0.53171656
-2.31415708,3.08200411,0.00164182,0.14957018,0.01317137,0.25381902,2.41396059,1.44641967,0.99287447,0.51574912
-2.30815408,3.00691922,0.00165553,0.14586196,0.01304062,0.24907494,2.37546983,1.41196118,0.96854606,0.49909093
-2.30215108,2.92604542,0.00167440,0.14166757,0.01287129,0.24384810,2.33211063,1.37429882,0.94189408,0.48212314
-2.29614807,2.84096211,0.00170008,0.13705394,0.01266729,0.23824512,2.28477633,1.33414472,0.91336410,0.46521640
-2.29014507,2.75321627,0.00173415,0.13209208,0.01243267,0.23237074,2.23433765,1.29220842,0.88340459,0.44872197
-2.28414207,2.66428778,0.00177798,0.12685541,0.01217149,0.22632548,2.18162243,1.24918102,0.85245779,0.43296390
-2.27813907,2.57555892,0.00183273,0.12141819,0.01188778,0.22020350,2.12739862,1.20572116,0.82095116,0.41823229
-2.27213607,2.48828884,0.00189926,0.11585395,0.01158541,0.21409077,2.07236067,1.16244282,0.78929002,0.40477780
-2.26613307,2.40359350,0.00197813,0.11023416,0.01126809,0.20806367,2.01711982,1.11990551,0.75785112,0.39280750
-2.26013007,2.32243126,0.00206950,0.10462692,0.01093934,0.20218789,1.96219814,1.07860697,0.72697759,0.38248200
-2.25412706,2.24559424,0.00217316,0.09909594,0.01060246,0.19651781,1.90802634,1.03897850,0.69697508,0.37391378
-2.24812406,2.17370519,0.00228847,0.09369963,0.01026054,0.19109621,1.85494498,1.00138280,0.66810929,0.36716684
-2.24212106,2.10721952,0.00241440,0.08849048,0.00991652,0.18595431,1.80320871,0.96611438,0.64060464,0.36225729
-2.23611806,2.04643189,0.00254949,0.08351455,0.00957314,0.18111225,1.75299299,0.93340219,0.61464412,0.35915503
-2.23011506,1.99148680,0.00269193,0.07881118,0.00923306,0.17657972,1.70440275,0.90341426,0.59037018,0.35778624
-2.22411206,1.94239236,0.00283957,0.07441289,0.00889880,0.17235695,1.65748226,0.87626387,0.56788638,0.35803664
-2.21810905,1.89903657,0.00298997,0.07034537,0.00857285,0.16843578,1.61222586,0.85201705,0.54725973,0.35975546
-2.21210605,1.86120523,0.00314048,0.06662765,0.00825761,0.16480094,1.56858860,0.83070074,0.52852345,0.36276001
-2.20610305,1.82860081,0.00328829,0.06327229,0.00795545,0.16143139,1.52649671,0.81231125,0.51168003,0.36684070
-2.20010005,1.80086154,0.00343054,0.06028567,0.00766869,0.15830165,1.48585714,0.79682265,0.49670432,0.37176663
-2.19409705,1.77758001,0.00356441,0.05766837,0.00739952,0.15538317,1.44656610,0.78419447,0.48354655,0.37729142
-2.18809405,1.75832074,0.00368716,0.05541547,0.00715008,0.15264562,1.40851615,0.77437847,0.47213522,0.38315945
-2.18209105,1.74263621,0.00379628,0.05351695,0.00692229,0.15005801,1.37160190,0.76732406,0.46237961,0.38911215
-2.17608804,1.73008080,0.00388952,0.05195801,0.00671789,0.14758980,1.33572423,0.76298208,0.45417203,0.39489448
-2.17008504,1.72022244,0.00396497,0.05071953,0.00653834,0.14521177,1.30079294,0.76130685,0.44738980,0.40026119
-2.16408204,1.71265154,0.00402114,0.04977834,0.00638477,0.14289674,1.26672811,0.76225620,0.44189679,0.40498287
-2.15807904,1.70698723,0.00405697,0.04910767,0.00625791,0.14062010,1.23346026,0.76578964,0.43754494,0.40885157
-2.15207604,1.70288065,0.00407189,0.04867754,0.00615806,0.13836014,1.20092943,0.77186474,0.43417547,0.41168568
-2.14607304,1.70001552,0.00406577,0.04845517,0.00608502,0.13609826,1.16908355,0.78043182,0.43162020,0.41333411
-2.14007004,1.69810614,0.00403899,0.04840549,0.00603809,0.13381893,1.13787616,0.79142739,0.42970293,0.41367936
-2.13406703,1.69689309,0.00399233,0.04849167,0.00601602,0.13150953,1.10726386,0.80476666,0.42824095,0.41263953
-2.12806403,1.69613707,0.00392698,0.04867568,0.00601703,0.12916011,1.07720371,0.82033564,0.42704699,0.41016912
-2.12206103,1.69561150,0.00384446,0.04891892,0.00603883,0.12676295,1.04765067,0.83798332,0.42593139,0.40625850
-2.11605803,1.69509431,0.00374655,0.04918296,0.00607862,0.12431219,1.01855549,0.85751461,0.42470475,0.40093231
-2.11005503,1.69435981,0.00363523,0.04943021,0.00613317,0.12180332,0.98986301,0.87868439,0.42318094,0.39424656
-2.10405203,1.69317119,0.00351260,0.04962470,0.00619887,0.11923277,0.96151125,0.90119354,0.42118045,0.38628483
-2.09804902,1.69127430,0.00338080,0.04973283,0.00627181,0.11659746,0.93343113,0.92468709,0.41853402,0.37715373
-2.09204602,1.68839345,0.00324192,0.04972410,0.00634786,0.11389452,0.90554708,0.94875509,0.41508640,0.36697769
-2.08604302,1.68422958,0.00309799,0.04957177,0.00642280,0.11112103,0.87777846,0.97293641,0.41070010,0.35589358
-2.08004002,1.67846123,0.00295089,0.04925352,0.00649238,0.10827391,0.85004177,0.99672557,0.40525895,0.34404522
-2.07403702,1.67074848,0.00280229,0.04875188,0.00655244,0.10534989,0.82225348,1.01958249,0.39867135,0.33157824
-2.06803402,1.66073988,0.00265369,0.04805465,0.00659903,0.10234568,0.79433348,1.04094509,0.39087296,0.31863533
-2.06203102,1.64808207,0.00250633,0.04715512,0.00662850,0.09925814,0.76620886,1.06024421,0.38182866,0.30535222
-2.05602801,1.63243180,0.00236125,0.04605212,0.00663761,0.09608463,0.73781785,1.07692040,0.37153384,0.29185444
-2.05002501,1.61346969,0.00221926,0.04474996,0.00662359,0.09282333,0.70911368,1.09044195,0.36001458,0.27825506
-2.04402201,1.59091515,0.00208097,0.04325814,0.00658421,0.08947367,0.68006820,1.10032333,0.34732708,0.26465325
-2.03801901,1.56454148,0.00194682,0.04159093,0.00651787,0.08603672,0.65067493,1.10614327,0.33355595,0.25113388
-2.03201601,1.53419051,0.00181709,0.03976684,0.00642359,0.08251556,0.62095148,1.10756180,0.31881174,0.23776776
-2.02601301,1.49978576,0.00169196,0.03780797,0.00630108,0.07891555,0.59094105,1.10433523,0.30322759,0.22461276
-2.02001001,1.46134351,0.00157151,0.03573921,0.00615068,0.07524458,0.56071306,1.09632859,0.28695517,0.21171527
-2.01400700,1.41898101,0.00145578,0.03358746,0.00597340,0.07151317,0.53036269,1.08352488,0.27016021,0.19911219
-2.00800400,1.37292138,0.00134476,0.03138081,0.00577080,0.06773442,0.50000946,1.06603058,0.25301763,0.18683297
-2.00200100,1.32349474,0.00123843,0.02914769,0.00554505,0.06392394,0.46979487,1.04407730,0.23570662,0.17490172
-1.99599800,1.27113559,0.00113677,0.02691614,0.00529872,0.06009957,0.43987907,1.01801938,0.21840577,0.16333917
-1.98999500,1.21637636,0.00103979,0.02471304,0.00503482,0.05628101,0.41043698,0.98832742,0.20128847,0.15216436
-1.98399200,1.15983730,0.00094749,0.02256356,0.00475663,0.05248943,0.38165374,0.95557815,0.18451878,0.14139602
-1.97798899,1.10221324,0.00085990,0.02049062,0.00446763,0.04874695,0.35371983,0.92044085,0.16824787,0.13105349
-1.97198599,1.04425763,0.00077705,0.01851450,0.00417139,0.04507609,0.32682610,0.88366091,0.15261110,0.12115726
-1.96598299,0.98676442,0.00069900,0.01665259,0.00387149,0.04149921,0.30115871,0.84604099,0.13772585,0.11172912
-1.95997999,0.93054863,0.00062577,0.01491924,0.00357140,0.03803803,0.27689439,0.80842059,0.12369010,0.10279188
-1.95397699,0.87642608,0.00055741,0.01332574,0.00327443,0.03471307,0.25419601,0.77165456,0.11058174,0.09436887
-1.94797399,0.82519313,0.00049391,0.01188040,0.00298363,0.03154328,0.23320860,0.73659124,0.09845860,0.08648312
-1.94197099,0.77760697,0.00043527,0.01058868,0.00270174,0.02854563,0.21405603,0.70405092,0.08735899,0.07915650
-1.93596798,0.73436711,0.00038143,0.00945346,0.00243114,0.02573488,0.19683825,0.67480515,0.07730285,0.07240873
-1.92996498,0.69609845,0.00033232,0.00847528,0.00217385,0.02312340,0.18162921,0.64955743,0.06829328,0.06625642
-1.92396198,0.66333653,0.00028781,0.00765268,0.00193145,0.02072108,0.16847550,0.62892577,0.06031833,0.06071220
-1.91795898,0.63651504,0.00024774,0.00698253,0.00170514,0.01853538,0.15739560,0.61342750,0.05335301,0.05578403
-1.91195598,0.61595609,0.00021193,0.00646032,0.00149572,0.01657136,0.14837976,0.60346655,0.04736134,0.05147467
-1.90595298,0.60186309,0.00018015,0.00608048,0.00130362,0.01483193,0.14139048,0.59932363,0.04229842,0.04778137
-1.89994997,0.59431668,0.00015215,0.00583671,0.00112891,0.01331799,0.13636353,0.60114926,0.03811238,0.04469584
-1.89394697,0.59327345,0.00012767,0.00572214,0.00097139,0.01202872,0.13320944,0.60895996,0.03474622,0.04220440
-1.88794397,0.59856754,0.00010642,0.00572964,0.00083058,0.01096186,0.13181553,0.62263760,0.03213942,0.04028840
-1.88194097,0.60991512,0.00008812,0.00585193,0.00070578,0.01011397,0.13204820,0.64193183,0.03022932,0.03892484
-1.87593797,0.62692146,0.00007248,0.00608174,0.00059615,0.00948069,0.13375576,0.66646580,0.02895237,0.03808717
