energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.88594297,0.63315249,0.00989874,0.07393355,0.30469511,0.11170171,0.30455323,0.00000000
-5.87993997,0.66385215,0.01024398,0.08193496,0.31779867,0.12107318,0.30967466,0.00000000
-5.87393697,0.69768671,0.01054773,0.09039955,0.33200605,0.13116628,0.31608966,0.00000000
-5.86793397,0.73472664,0.01080916,0.09925132,0.34738763,0.14192265,0.32401132,0.00000000
-5.86193097,0.77496301,0.01102877,0.10839700,0.36398350,0.15326208,0.33363195,0.00000000
-5.85592796,0.81829621,0.01120837,0.11772684,0.38179818,0.16508217,0.34511302,0.00000000
-5.84992496,0.86452778,0.01135100,0.12711613,0.40079632,0.17725893,0.35857574,0.00000000
-5.84392196,0.91335563,0.01146078,0.13642749,0.42089956,0.18964824,0.37409264,0.00000000
-5.83791896,0.96437304,0.01154273,0.14551389,0.44198486,0.20208837,0.39168032,0.00000000
-5.83191596,1.01707140,0.01160250,0.15422219,0.46388421,0.21440327,0.41129372,0.00000000
-5.82591296,1.07084691,0.01164609,0.16239735,0.48638590,0.22640665,0.43282216,0.00000000
-5.81990995,1.12501089,0.01167960,0.16988678,0.50923735,0.23790672,0.45608739,0.00000000
-5.81390695,1.17880354,0.01170883,0.17654510,0.53214948,0.24871125,0.48084376,0.00000000
-5.80790395,1.23141065,0.01173905,0.18223868,0.55480244,0.25863300,0.50678066,0.00000000
-5.80190095,1.28198284,0.01177467,0.18685009,0.57685272,0.26749502,0.53352733,0.00000000
-5.79589795,1.32965660,0.01181905,0.19028207,0.59794127,0.27513585,0.56065991,0.00000000
-5.78989495,1.37357655,0.01187425,0.19246090,0.61770259,0.28141420,0.58771067,0.00000000
-5.78389195,1.41291815,0.01194095,0.19333906,0.63577438,0.28621312,0.61417921,0.00000000
-5.77788894,1.44691017,0.01201834,0.19289694,0.65180762,0.28944331,0.63954540,0.00000000
-5.77188594,1.47485620,0.01210417,0.19114370,0.66547661,0.29104560,0.66328350,0.00000000
-5.76588294,1.49615439,0.01219485,0.18811703,0.67648883,0.29099246,0.68487720,0.00000000
-5.75987994,1.51031510,0.01228552,0.18388205,0.68459427,0.28928852,0.70383500,0.00000000
-5.75387694,1.51697554,0.01237038,0.17852931,0.68959386,0.28597012,0.71970535,0.00000000
-5.74787394,1.51591129,0.01244285,0.17217195,0.69134689,0.28110395,0.73209098,0.00000000
-5.74187094,1.50704421,0.01249595,0.16494231,0.68977706,0.27478489,0.74066194,0.00000000
-5.73586793,1.49044649,0.01252257,0.15698804,0.68487714,0.26713313,0.74516676,0.00000000
-5.72986493,1.46634094,0.01251584,0.14846798,0.67671183,0.25829081,0.74544132,0.00000000
-5.72386193,1.43509736,0.01246944,0.13954791,0.66541906,0.24841824,0.74141499,0.00000000
-5.71785893,1.39722530,0.01237787,0.13039643,0.65120941,0.23768989,0.73311390,0.00000000
-5.71185593,1.35336335,0.01223674,0.12118115,0.63436379,0.22629038,0.72066112,0.00000000
-5.70585293,1.30426545,0.01204296,0.11206519,0.61522946,0.21441045,0.70427376,0.00000000
-5.69984992,1.25078459,0.01179486,0.10320424,0.59421435,0.20224315,0.68425713,0.00000000
-5.69384692,1.19385432,0.01149229,0.09474416,0.57177997,0.18998037,0.66099616,0.00000000
-5.68784392,1.13446878,0.01113663,0.08681919,0.54843295,0.17780956,0.63494450,0.00000000
-5.68184092,1.07366162,0.01073073,0.07955062,0.52471541,0.16591100,0.60661167,0.00000000
-5.67583792,1.01248440,0.01027878,0.07304610,0.50119443,0.15445529,0.57654876,0.00000000
-5.66983492,0.95198505,0.00978616,0.06739926,0.47845063,0.14360129,0.54533329,0.00000000
-5.66383192,0.89318665,0.00925922,0.06268973,0.45706630,0.13349442,0.51355364,0.00000000
-5.65782891,0.83706724,0.00870505,0.05898332,0.43761300,0.12426514,0.48179371,0.00000000
-5.65182591,0.78454070,0.00813122,0.05633232,0.42063904,0.11602777,0.45061818,0.00000000
-5.64582291,0.73643915,0.00754548,0.05477582,0.40665691,0.10887949,0.42055890,0.00000000
-5.63981991,0.69349718,0.00695558,0.05433984,0.39613089,0.10289935,0.39210258,0.00000000
-5.63381691,0.65633784,0.00636898,0.05503736,0.38946498,0.09814759,0.36568034,0.00000000
-5.62781391,0.62546083,0.00579265,0.05686815,0.38699156,0.09466480,0.34165903,0.00000000
-5.62181091,0.60123281,0.00523289,0.05981835,0.38896072,0.09247140,0.32033456,0.00000000
-5.61580790,0.58388009,0.00469523,0.06385986,0.39553084,0.09156695,0.30192729,0.00000000
-5.60980490,0.57348365,0.00418431,0.06894965,0.40676057,0.09192983,0.28657952,0.00000000
-5.60380190,0.56997689,0.00370380,0.07502897,0.42260248,0.09351688,0.27435480,0.00000000
-5.59779890,0.57314590,0.00325644,0.08202265,0.44289885,0.09626342,0.26523923,0.00000000
-5.59179590,0.58263271,0.00284405,0.08983864,0.46737988,0.10008350,0.25914448,0.00000000
-5.58579290,0.59794141,0.00246753,0.09836779,0.49566461,0.10487059,0.25591239,0.00000000
-5.57978989,0.61844738,0.00212702,0.10748413,0.52726481,0.11049862,0.25532105,0.00000000
-5.57378689,0.64340957,0.00182192,0.11704572,0.56159210,0.11682372,0.25709216,0.00000000
-5.56778389,0.67198590,0.00155105,0.12689608,0.59796839,0.12368629,0.26089952,0.00000000
-5.56178089,0.70325160,0.00131273,0.13686634,0.63563944,0.13091386,0.26637842,0.00000000
-5.55577789,0.73622021,0.00110490,0.14677815,0.67379169,0.13832435,0.27313583,0.00000000
-5.54977489,0.76986697,0.00092524,0.15644714,0.71157168,0.14572994,0.28076104,0.00000000
-5.54377189,0.80315390,0.00077129,0.16568708,0.74810782,0.15294133,0.28883661,0.00000000
-5.53776888,0.83505620,0.00064048,0.17431446,0.78253382,0.15977233,0.29694932,0.00000000
-5.53176588,0.86458883,0.00053027,0.18215337,0.81401284,0.16604460,0.30470090,0.00000000
-5.52576288,0.89083277,0.00043819,0.18904051,0.84176175,0.17159247,0.31171815,0.00000000
-5.51975988,0.91295979,0.00036187,0.19483013,0.86507441,0.17626748,0.31766230,0.00000000
-5.51375688,0.93025497,0.00029915,0.19939863,0.88334302,0.17994266,0.32223716,0.00000000
-5.50775388,0.94213601,0.00024801,0.20264865,0.89607675,0.18251619,0.32519594,0.00000000
-5.50175088,0.94816855,0.00020668,0.20451244,0.90291672,0.18391444,0.32634653,0.00000000
-5.49574787,0.94807699,0.00017357,0.20495435,0.90364675,0.18409412,0.32555487,0.00000000
-5.48974487,0.94175017,0.00014734,0.20397236,0.89819943,0.18304351,0.32274654,0.00000000
-5.48374187,0.92924191,0.00012683,0.20159844,0.88665712,0.18078272,0.31790645,0.00000000
-5.47773887,0.91076621,0.00011110,0.19789790,0.86924802,0.17736297,0.31107658,0.00000000
-5.47173587,0.88668751,0.00009940,0.19296770,0.84633737,0.17286485,0.30235206,0.00000000
-5.46573287,0.85750639,0.00009114,0.18693366,0.81841440,0.16739581,0.29187563,0.00000000
-5.45972986,0.82384150,0.00008590,0.17994695,0.78607541,0.16108678,0.27983082,0.00000000
-5.45372686,0.78640835,0.00008339,0.17217982,0.75000400,0.15408828,0.26643420,0.00000000
-5.44772386,0.74599609,0.00008348,0.16382086,0.71094928,0.14656607,0.25192691,0.00000000
-5.44172086,0.70344319,0.00008610,0.15506996,0.66970287,0.13869653,0.23656596,0.00000000
-5.43571786,0.65961295,0.00009133,0.14613316,0.62707593,0.13066198,0.22061557,0.00000000
-5.42971486,0.61536983,0.00009931,0.13721757,0.58387677,0.12264615,0.20433900,0.00000000
-5.42371186,0.57155743,0.00011023,0.12852665,0.54089017,0.11482983,0.18799098,0.00000000
-5.41770885,0.52897872,0.00012438,0.12025574,0.49885883,0.10738697,0.17181123,0.00000000
-5.41170585,0.48837912,0.00014207,0.11258821,0.45846757,0.10048119,0.15601899,0.00000000
-5.40570285,0.45043274,0.00016364,0.10569210,0.42033058,0.09426292,0.14080892,0.00000000
-5.39969985,0.41573193,0.00018944,0.09971746,0.38498190,0.08886699,0.12634830,0.00000000
-5.39369685,0.38478016,0.00021985,0.09479424,0.35286913,0.08441095,0.11277550,0.00000000
-5.38769385,0.35798813,0.00025522,0.09103081,0.32435016,0.08099384,0.10019980,0.00000000
-5.38169085,0.33567284,0.00029586,0.08851306,0.29969277,0.07869555,0.08870221,0.00000000
-5.37568784,0.31805935,0.00034208,0.08730403,0.27907675,0.07757674,0.07833742,0.00000000
-5.36968484,0.30528488,0.00039410,0.08744403,0.26259818,0.07767910,0.06913649,0.00000000
-5.36368184,0.29740482,0.00045209,0.08895124,0.25027539,0.07902616,0.06111023,0.00000000
-5.35767884,0.29440048,0.00051616,0.09182265,0.24205639,0.08162438,0.05425297,0.00000000
-5.35167584,0.29618806,0.00058630,0.09603550,0.23782737,0.08546469,0.04854667,0.00000000
-5.34567284,0.30262872,0.00066244,0.10154898,0.23742186,0.09052429,0.04396511,0.00000000
-5.33966983,0.31353939,0.00074442,0.10830638,0.24063055,0.09676877,0.04047800,0.00000000
-5.33366683,0.32870425,0.00083197,0.11623751,0.24721124,0.10415449,0.03805500,0.00000000
-5.32766383,0.34788641,0.00092476,0.12526145,0.25689912,0.11263127,0.03666933,0.00000000
-5.32166083,0.37083990,0.00102239,0.13528963,0.26941679,0.12214512,0.03630112,0.00000000
-5.31565783,0.39732141,0.00112437,0.14622901,0.28448435,0.13264119,0.03694019,0.00000000
-5.30965483,0.42710171,0.00123022,0.15798552,0.30182888,0.14406672,0.03858835,0.00000000
-5.30365183,0.45997632,0.00133939,0.17046745,0.32119361,0.15637382,0.04126109,0.00000000
-5.29764882,0.49577499,0.00145137,0.18358874,0.34234612,0.16952213,0.04498858,0.00000000
-5.29164582,0.53436974,0.00156565,0.19727203,0.36508572,0.18348095,0.04981603,0.00000000
-5.28564282,0.57568076,0.00168178,0.21145126,0.38924933,0.19823092,0.05580325,0.00000000
-5.27963982,0.61967988,0.00179935,0.22607369,0.41471596,0.21376495,0.06302343,0.00000000
-5.27363682,0.66639113,0.00191805,0.24110109,0.44140918,0.23008829,0.07156121,0.00000000
-5.26763382,0.71588808,0.00203763,0.25651013,0.46929755,0.24721760,0.08150985,0.00000000
-5.26163082,0.76828765,0.00215794,0.27229164,0.49839266,0.26517904,0.09296766,0.00000000
-5.25562781,0.82374042,0.00227891,0.28844891,0.52874488,0.28400523,0.10603380,0.00000000
-5.24962481,0.88241753,0.00240053,0.30499486,0.56043653,0.30373125,0.12080331,0.00000000
-5.24362181,0.94449446,0.00252285,0.32194829,0.59357288,0.32438971,0.13736172,0.00000000
-5.23761881,1.01013235,0.00264597,0.33932929,0.62827112,0.34600518,0.15577933,0.00000000
-5.23161581,1.07945758,0.00276997,0.35715410,0.66464763,0.36858810,0.17610531,0.00000000
-5.22561281,1.15254051,0.00289493,0.37542953,0.70280435,0.39212871,0.19836186,0.00000000
-5.21960980,1.22937469,0.00302088,0.39414757,0.74281450,0.41659115,0.22253885,0.00000000
-5.21360680,1.30985755,0.00314777,0.41328019,0.78470884,0.44190818,0.24858891,0.00000000
-5.20760380,1.39377386,0.00327548,0.43277498,0.82846279,0.46797704,0.27642351,0.00000000
-5.20160080,1.48078318,0.00340374,0.45255182,0.87398546,0.49465657,0.30591020,0.00000000
-5.19559780,1.57041224,0.00353222,0.47250084,0.92111119,0.52176609,0.33687113,0.00000000
-5.18959480,1.66205306,0.00366041,0.49248207,0.96959415,0.54908614,0.36908320,0.00000000
-5.18359180,1.75496732,0.00378775,0.51232671,1.01910653,0.57636123,0.40227975,0.00000000
-5.17758879,1.84829721,0.00391353,0.53184020,1.06924053,0.60330465,0.43615409,0.00000000
-5.17158579,1.94108248,0.00403701,0.55080694,1.11951419,0.62960510,0.47036446,0.00000000
-5.16558279,2.03228312,0.00415737,0.56899650,1.16938103,0.65493505,0.50454072,0.00000000
-5.15957979,2.12080686,0.00427378,0.58617105,1.21824299,0.67896040,0.53829211,0.00000000
-5.15357679,2.20554014,0.00438544,0.60209364,1.26546614,0.70135098,0.57121616,0.00000000
-5.14757379,2.28538113,0.00449156,0.61653685,1.31039857,0.72179144,0.60290822,0.00000000
-5.14157079,2.35927327,0.00459143,0.62929143,1.35238946,0.73999196,0.63297120,0.00000000
-5.13556778,2.42623752,0.00468439,0.64017434,1.39080849,0.75569825,0.66102525,0.00000000
-5.12956478,2.48540188,0.00476989,0.64903590,1.42506469,0.76870028,0.68671685,0.00000000
-5.12356178,2.53602667,0.00484746,0.65576548,1.45462391,0.77883938,0.70972699,0.00000000
-5.11755878,2.57752441,0.00491672,0.66029560,1.47902393,0.78601331,0.72977822,0.00000000
-5.11155578,2.60947345,0.00497734,0.66260406,1.49788694,0.79017901,0.74664009,0.00000000
-5.10555278,2.63162486,0.00502903,0.66271420,1.51092849,0.79135306,0.76013308,0.00000000
-5.09954977,2.64390252,0.00507156,0.66069306,1.51796306,0.78960976,0.77013076,0.00000000
-5.09354677,2.64639677,0.00510464,0.65664789,1.51890597,0.78507706,0.77656033,0.00000000
-5.08754377,2.63935221,0.00512799,0.65072101,1.51377177,0.77793060,0.77940154,0.00000000
-5.08154077,2.62315074,0.00514126,0.64308341,1.50266957,0.76838619,0.77868424,0.00000000
-5.07553777,2.59829094,0.00514405,0.63392758,1.48579564,0.75669129,0.77448483,0.00000000
-5.06953477,2.56536527,0.00513588,0.62345986,1.46342390,0.74311585,0.76692173,0.00000000
-5.06353177,2.52503633,0.00511621,0.61189284,1.43589498,0.72794300,0.75615039,0.00000000
-5.05752876,2.47801354,0.00508445,0.59943815,1.40360442,0.71146015,0.74235793,0.00000000
-5.05152576,2.42503147,0.00503999,0.58629997,1.36699067,0.69395077,0.72575779,0.00000000
-5.04552276,2.36683068,0.00498223,0.57266963,1.32652351,0.67568730,0.70658449,0.00000000
-5.03951976,2.30414182,0.00491060,0.55872147,1.28269329,0.65692522,0.68508890,0.00000000
-5.03351676,2.23767332,0.00482467,0.54460991,1.23600133,0.63789870,0.66153376,0.00000000
-5.02751376,2.16810287,0.00472411,0.53046804,1.18695184,0.61881759,0.63618991,0.00000000
-5.02151076,2.09607242,0.00460881,0.51640735,1.13604538,0.59986578,0.60933296,0.00000000
-5.01550775,2.02218642,0.00447885,0.50251871,1.08377385,0.58120095,0.58124039,0.00000000
-5.00950475,1.94701258,0.00433462,0.48887418,1.03061701,0.56295522,0.55218914,0.00000000
-5.00350175,1.87108468,0.00417674,0.47552960,0.97704027,0.54523676,0.52245351,0.00000000
-4.99749875,1.79490649,0.00400615,0.46252764,0.92349359,0.52813196,0.49230318,0.00000000
-4.99149575,1.71895639,0.00382406,0.44990099,0.87041123,0.51170799,0.46200151,0.00000000
-4.98549275,1.64369179,0.00363195,0.43767568,0.81821210,0.49601552,0.43180380,0.00000000
-4.97948974,1.56955309,0.00343152,0.42587408,0.76730039,0.48109146,0.40195563,0.00000000
-4.97348674,1.49696676,0.00322469,0.41451768,0.71806642,0.46696161,0.37269116,0.00000000
-4.96748374,1.42634736,0.00301349,0.40362945,0.67088742,0.45364312,0.34423154,0.00000000
-4.96148074,1.35809843,0.00280006,0.39323569,0.62612812,0.44114673,0.31678325,0.00000000
-4.95547774,1.29261244,0.00258656,0.38336755,0.58414103,0.42947887,0.29053665,0.00000000
-4.94947474,1.23026990,0.00237511,0.37406203,0.54526639,0.41864354,0.26566466,0.00000000
-4.94347174,1.17143783,0.00216774,0.36536266,0.50983168,0.40864410,0.24232158,0.00000000
-4.93746873,1.11646804,0.00196634,0.35731991,0.47815069,0.39948494,0.22064234,0.00000000
-4.93146573,1.06569515,0.00177260,0.34999129,0.45052210,0.39117319,0.20074187,0.00000000
-4.92546273,1.01943481,0.00158800,0.34344131,0.42722751,0.38372028,0.18271491,0.00000000
-4.91945973,0.97798205,0.00141377,0.33774124,0.40852903,0.37714349,0.16663607,0.00000000
-4.91345673,0.94160985,0.00125086,0.33296870,0.39466619,0.37146737,0.15256013,0.00000000
-4.90745373,0.91056785,0.00109996,0.32920710,0.38585234,0.36672499,0.14052266,0.00000000
-4.90145073,0.88508112,0.00096151,0.32654483,0.38227043,0.36295892,0.13054066,0.00000000
-4.89544772,0.86534876,0.00083567,0.32507424,0.38406822,0.36022176,0.12261335,0.00000000
-4.88944472,0.85154218,0.00072241,0.32489032,0.39135296,0.35857634,0.11672298,0.00000000
-4.88344172,0.84380292,0.00062145,0.32608901,0.40418560,0.35809523,0.11283552,0.00000000
-4.87743872,0.84223991,0.00053237,0.32876526,0.42257485,0.35885977,0.11090130,0.00000000
-4.87143572,0.84692595,0.00045458,0.33301063,0.44647097,0.36095843,0.11085547,0.00000000
-4.86543272,0.85789372,0.00038740,0.33891077,0.47575993,0.36448454,0.11261832,0.00000000
-4.85942971,0.87513120,0.00033006,0.34654243,0.51025797,0.36953352,0.11609557,0.00000000
-4.85342671,0.89857687,0.00028173,0.35597054,0.54970707,0.37619962,0.12117846,0.00000000
-4.84742371,0.92811491,0.00024155,0.36724513,0.59377169,0.38457236,0.12774402,0.00000000
-4.84142071,0.96357076,0.00020867,0.38039833,0.64203705,0.39473271,0.13565533,0.00000000
-4.83541771,1.00470751,0.00018223,0.39544166,0.69400956,0.40674927,0.14476204,0.00000000
-4.82941471,1.05122329,0.00016143,0.41236358,0.74911941,0.42067457,0.15490122,0.00000000
-4.82341171,1.10275022,0.00014548,0.43112755,0.80672578,0.43654152,0.16589860,0.00000000
-4.81740870,1.15885498,0.00013365,0.45167056,0.86612462,0.45436031,0.17757031,0.00000000
-4.81140570,1.21904136,0.00012525,0.47390232,0.92655915,0.47411572,0.18972512,0.00000000
-4.80540270,1.28275462,0.00011968,0.49770501,0.98723280,0.49576496,0.20216723,0.00000000
-4.79939970,1.34938780,0.00011636,0.52293363,1.04732437,0.51923606,0.21469964,0.00000000
-4.79339670,1.41828969,0.00011477,0.54941701,1.10600498,0.54442681,0.22712780,0.00000000
-4.78739370,1.48877421,0.00011447,0.57695924,1.16245620,0.57120434,0.23926376,0.00000000
-4.78139070,1.56013082,0.00011506,0.60534164,1.21588882,0.59940517,0.25093036,0.00000000
-4.77538769,1.63163567,0.00011619,0.63432507,1.26556138,0.62883588,0.26196551,0.00000000
-4.76938469,1.70256291,0.00011754,0.66365265,1.31079790,0.65927432,0.27222621,0.00000000
-4.76338169,1.77219589,0.00011888,0.69305264,1.35100395,0.69047138,0.28159220,0.00000000
-4.75737869,1.83983785,0.00012000,0.72224175,1.38568043,0.72215334,0.28996900,0.00000000
-4.75137569,1.90482190,0.00012071,0.75092855,1.41443451,0.75402483,0.29729019,0.00000000
-4.74537269,1.96652000,0.00012089,0.77881729,1.43698737,0.78577256,0.30351876,0.00000000
-4.73936968,2.02435086,0.00012046,0.80561185,1.45317829,0.81706966,0.30864741,0.00000000
-4.73336668,2.07778697,0.00011934,0.83102022,1.46296523,0.84758084,0.31269778,0.00000000
-4.72736368,2.12636045,0.00011751,0.85475917,1.46642189,0.87696833,0.31571868,0.00000000
-4.72136068,2.16966825,0.00011497,0.87655936,1.46373148,0.90489852,0.31778315,0.00000000
-4.71535768,2.20737657,0.00011174,0.89617080,1.45517772,0.93104934,0.31898479,0.00000000
-4.70935468,2.23922481,0.00010788,0.91336855,1.44113356,0.95511811,0.31943322,0.00000000
-4.70335168,2.26502911,0.00010344,0.92795863,1.42204832,0.97682979,0.31924911,0.00000000
-4.69734867,2.28468556,0.00009850,0.93978398,1.39843375,0.99594529,0.31855886,0.00000000
-4.69134567,2.29817311,0.00009316,0.94873015,1.37084992,1.01226966,0.31748929,0.00000000
-4.68534267,2.30555607,0.00008750,0.95473070,1.33989134,1.02565963,0.31616250,0.00000000
-4.67933967,2.30698608,0.00008164,0.95777177,1.30617400,1.03603032,0.31469124,0.00000000
-4.67333667,2.30270330,0.00007568,0.95789585,1.27032371,1.04336068,0.31317496,0.00000000
-4.66733367,2.29303652,0.00006972,0.95520416,1.23296601,1.04769730,0.31169665,0.00000000
-4.66133067,2.27840208,0.00006387,0.94985766,1.19471790,1.04915635,0.31032081,0.00000000
-4.65532766,2.25930102,0.00005822,0.94207631,1.15618137,1.04792341,0.30909238,0.00000000
-4.64932466,2.23631457,0.00005287,0.93213660,1.11793873,1.04425099,0.30803688,0.00000000
-4.64332166,2.21009742,0.00004791,0.92036712,1.08054939,1.03845387,0.30716154,0.00000000
-4.63731866,2.18136912,0.00004343,0.90714236,1.04454808,1.03090204,0.30645753,0.00000000
-4.63131566,2.15090320,0.00003952,0.89287477,1.01044395,1.02201176,0.30590301,0.00000000
-4.62531266,2.11951445,0.00003627,0.87800527,0.97872045,1.01223474,0.30546690,0.00000000
-4.61930965,2.08804444,0.00003378,0.86299257,0.94983551,1.00204589,0.30511311,0.00000000
-4.61330665,2.05734576,0.00003213,0.84830161,0.92422171,0.99193010,0.30480516,0.00000000
-4.60730365,2.02826520,0.00003145,0.83439143,0.90228640,0.98236850,0.30451072,0.00000000
-4.60130065,2.00162668,0.00003187,0.82170313,0.88441131,0.97382467,0.30420606,0.00000000
-4.59529765,1.97821410,0.00003352,0.81064800,0.87095170,0.96673139,0.30388005,0.00000000
-4.58929465,1.95875501,0.00003657,0.80159667,0.86223486,0.96147824,0.30353754,0.00000000
-4.58329165,1.94390540,0.00004122,0.79486930,0.85855813,0.95840071,0.30320203,0.00000000
-4.57728864,1.93423612,0.00004767,0.79072732,0.86018626,0.95777102,0.30291729,0.00000000
-4.57128564,1.93022150,0.00005618,0.78936710,0.86734833,0.95979104,0.30274813,0.00000000
-4.56528264,1.93223028,0.00006701,0.79091551,0.88023439,0.96458750,0.30277993,0.00000000
-4.55927964,1.94051931,0.00008048,0.79542769,0.89899178,0.97220956,0.30311720,0.00000000
-4.55327664,1.95523000,0.00009689,0.80288707,0.92372149,0.98262893,0.30388097,0.00000000
-4.54727364,1.97638754,0.00011660,0.81320741,0.95447454,0.99574231,0.30520533,0.00000000
-4.54127064,2.00390295,0.00013998,0.82623703,0.99124868,1.01137603,0.30723294,0.00000000
-4.53526763,2.03757764,0.00016739,0.84176475,1.03398534,1.02929276,0.31010995,0.00000000
-4.52926463,2.07711026,0.00019919,0.85952745,1.08256725,1.04919993,0.31398028,0.00000000
-4.52326163,2.12210551,0.00023577,0.87921887,1.13681664,1.07075942,0.31897960,0.00000000
-4.51725863,2.17208459,0.00027744,0.90049936,1.19649416,1.09359831,0.32522921,0.00000000
-4.51125563,2.22649676,0.00032451,0.92300606,1.26129875,1.11732012,0.33282999,0.00000000
-4.50525263,2.28473175,0.00037724,0.94636333,1.33086845,1.14151620,0.34185683,0.00000000
-4.49924962,2.34613249,0.00043584,0.97019285,1.40478228,1.16577686,0.35235356,0.00000000
-4.49324662,2.41000792,0.00050041,0.99412316,1.48256321,1.18970182,0.36432882,0.00000000
-4.48724362,2.47564554,0.00057102,1.01779838,1.56368240,1.21290974,0.37775302,0.00000000
-4.48124062,2.54232347,0.00064761,1.04088567,1.64756458,1.23504648,0.39255651,0.00000000
-4.47523762,2.60932181,0.00073005,1.06308142,1.73359468,1.25579204,0.40862920,0.00000000
-4.46923462,2.67593332,0.00081809,1.08411598,1.82112560,1.27486583,0.42582173,0.00000000
-4.46323162,2.74147325,0.00091139,1.10375692,1.90948704,1.29203053,0.44394813,0.00000000
-4.45722861,2.80528844,0.00100954,1.12181071,1.99799528,1.30709429,0.46279011,0.00000000
-4.45122561,2.86676565,0.00111200,1.13812313,2.08596361,1.31991164,0.48210279,0.00000000
-4.44522261,2.92533924,0.00121820,1.15257838,2.17271332,1.33038301,0.50162167,0.00000000
-4.43921961,2.98049810,0.00132749,1.16509715,2.25758480,1.33845323,0.52107077,0.00000000
-4.43321661,3.03179207,0.00143919,1.17563379,2.33994854,1.34410911,0.54017150,0.00000000
-4.42721361,3.07883752,0.00155260,1.18417301,2.41921565,1.34737638,0.55865197,0.00000000
-4.42121061,3.12132233,0.00166706,1.19072600,2.49484755,1.34831607,0.57625643,0.00000000
-4.41520760,3.15900981,0.00178191,1.19532655,2.56636456,1.34702067,0.59275433,0.00000000
-4.40920460,3.19174172,0.00189659,1.19802711,2.63335316,1.34361008,0.60794866,0.00000000
-4.40320160,3.21944004,0.00201065,1.19889506,2.69547160,1.33822747,0.62168329,0.00000000
-4.39719860,3.24210727,0.00212373,1.19800928,2.75245387,1.33103521,0.63384882,0.00000000
-4.39119560,3.25982539,0.00223567,1.19545713,2.80411195,1.32221085,0.64438676,0.00000000
-4.38519260,3.27275303,0.00234648,1.19133191,2.85033637,1.31194325,0.65329199,0.00000000
-4.37918959,3.28112124,0.00245640,1.18573080,2.89109529,1.30042875,0.66061312,0.00000000
-4.37318659,3.28522755,0.00256588,1.17875330,2.92643227,1.28786762,0.66645110,0.00000000
-4.36718359,3.28542880,0.00267566,1.17050017,2.95646301,1.27446061,0.67095585,0.00000000
-4.36118059,3.28213285,0.00278672,1.16107276,2.98137134,1.26040577,0.67432145,0.00000000
-4.35517759,3.27578943,0.00290036,1.15057287,3.00140478,1.24589552,0.67677975,0.00000000
-4.34917459,3.26688065,0.00301813,1.13910280,3.01686987,1.23111408,0.67859305,0.00000000
-4.34317159,3.25591139,0.00314186,1.12676586,3.02812753,1.21623529,0.68004598,0.00000000
-4.33716858,3.24339994,0.00327364,1.11366694,3.03558845,1.20142087,0.68143699,0.00000000
-4.33116558,3.22986928,0.00341580,1.09991337,3.03970855,1.18681916,0.68306971,0.00000000
-4.32516258,3.21583896,0.00357082,1.08561571,3.04098453,1.17256445,0.68524458,0.00000000
-4.31915958,3.20181790,0.00374133,1.07088862,3.03994902,1.15877668,0.68825082,0.00000000
-4.31315658,3.18829794,0.00393001,1.05585144,3.03716532,1.14556170,0.69235899,0.00000000
-4.30715358,3.17574804,0.00413949,1.04062867,3.03322128,1.13301186,0.69781428,0.00000000
