energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.79589795,5.30393586,0.01994870,1.65684218,0.02172692,0.00000000,2.31591811,2.47842325,1.40160138,0.00000000
-5.78989495,5.30583159,0.01921917,1.65044529,0.02214226,0.00000000,2.30942717,2.46381290,1.41303227,0.00000000
-5.78389195,5.29888381,0.01843691,1.63875113,0.02255117,0.00000000,2.29741311,2.44236933,1.42561573,0.00000000
-5.77788894,5.28380953,0.01761808,1.62206431,0.02295761,0.00000000,2.28023881,2.41462116,1.43943476,0.00000000
-5.77188594,5.26136516,0.01677868,1.60073325,0.02336635,0.00000000,2.25830232,2.38113302,1.45453165,0.00000000
-5.76588294,5.23231172,0.01593415,1.57513745,0.02378272,0.00000000,2.23202218,2.34248559,1.47090181,0.00000000
-5.75987994,5.19738282,0.01509883,1.54567526,0.02421231,0.00000000,2.20182371,2.29925769,1.48848906,0.00000000
-5.75387694,5.15725659,0.01428565,1.51275297,0.02466068,0.00000000,2.16812688,2.25201107,1.50718257,0.00000000
-5.74787394,5.11253280,0.01350579,1.47677527,0.02513301,0.00000000,2.13133618,2.20127851,1.52681544,0.00000000
-5.74187094,5.06371575,0.01276851,1.43813761,0.02563375,0.00000000,2.09183271,2.14755538,1.54716516,0.00000000
-5.73586793,5.01120361,0.01208096,1.39722035,0.02616639,0.00000000,2.04996878,2.09129468,1.56795603,0.00000000
-5.72986493,4.95528432,0.01144817,1.35438490,0.02673311,0.00000000,2.00606482,2.03290542,1.58886349,0.00000000
-5.72386193,4.89613797,0.01087312,1.30997160,0.02733459,0.00000000,1.96040864,1.97275399,1.60952049,0.00000000
-5.71785893,4.83384516,0.01035681,1.26429913,0.02796981,0.00000000,1.91325674,1.91116786,1.62952570,0.00000000
-5.71185593,4.76840091,0.00989847,1.21766528,0.02863593,0.00000000,1.86483732,1.84844125,1.64845345,0.00000000
-5.70585293,4.69973286,0.00949583,1.17034854,0.02932828,0.00000000,1.81535465,1.78484187,1.66586525,0.00000000
-5.69984992,4.62772309,0.00914534,1.12261036,0.03004039,0.00000000,1.76499430,1.72061825,1.68132242,0.00000000
-5.69384692,4.55223212,0.00884252,1.07469769,0.03076409,0.00000000,1.71392882,1.65600693,1.69439965,0.00000000
-5.68784392,4.47312401,0.00858227,1.02684537,0.03148973,0.00000000,1.66232358,1.59123910,1.70469888,0.00000000
-5.68184092,4.39029129,0.00835918,0.97927835,0.03220648,0.00000000,1.61034210,1.52654615,1.71186322,0.00000000
-5.67583792,4.30367859,0.00816782,0.93221327,0.03290261,0.00000000,1.55815091,1.46216393,1.71559015,0.00000000
-5.66983492,4.21330405,0.00800304,0.88585957,0.03356599,0.00000000,1.50592347,1.39833545,1.71564385,0.00000000
-5.66383192,4.11927737,0.00786016,0.84041983,0.03418441,0.00000000,1.45384306,1.33531205,1.71186579,0.00000000
-5.65782891,4.02181409,0.00773524,0.79608950,0.03474615,0.00000000,1.40210457,1.27335304,1.70418354,0.00000000
-5.65182591,3.92124537,0.00762513,0.75305597,0.03524037,0.00000000,1.35091511,1.21272403,1.69261711,0.00000000
-5.64582291,3.81802311,0.00752767,0.71149722,0.03565761,0.00000000,1.30049361,1.15369408,1.67728269,0.00000000
-5.63981991,3.71272020,0.00744165,0.67158006,0.03599017,0.00000000,1.25106936,1.09653203,1.65839367,0.00000000
-5.63381691,3.60602601,0.00736689,0.63345814,0.03623249,0.00000000,1.20287974,1.04150217,1.63625869,0.00000000
-5.62781391,3.49873740,0.00730414,0.59726990,0.03638145,0.00000000,1.15616725,0.98885975,1.61127683,0.00000000
-5.62181091,3.39174559,0.00725501,0.56313665,0.03643654,0.00000000,1.11117597,0.93884629,1.58393007,0.00000000
-5.61580790,3.28601950,0.00722188,0.53116074,0.03640002,0.00000000,1.06814772,0.89168523,1.55477324,0.00000000
-5.60980490,3.18258598,0.00720773,0.50142410,0.03627690,0.00000000,1.02731798,0.84757789,1.52442176,0.00000000
-5.60380190,3.08250781,0.00721596,0.47398715,0.03607486,0.00000000,0.98891170,0.80669991,1.49353745,0.00000000
-5.59779890,2.98686001,0.00725024,0.44888804,0.03580405,0.00000000,0.95313924,0.76919839,1.46281300,0.00000000
-5.59179590,2.89670520,0.00731429,0.42614242,0.03547679,0.00000000,0.92019239,0.73518955,1.43295545,0.00000000
-5.58579290,2.81306876,0.00741171,0.40574356,0.03510725,0.00000000,0.89024065,0.70475711,1.40466910,0.00000000
-5.57978989,2.73691444,0.00754579,0.38766289,0.03471095,0.00000000,0.86342774,0.67795122,1.37863847,0.00000000
-5.57378689,2.66912094,0.00771933,0.37185087,0.03430426,0.00000000,0.83986849,0.65478802,1.35551167,0.00000000
-5.56778389,2.61046033,0.00793451,0.35823820,0.03390393,0.00000000,0.81964606,0.63524959,1.33588459,0.00000000
-5.56178089,2.56157851,0.00819271,0.34673729,0.03352649,0.00000000,0.80280955,0.61928449,1.32028648,0.00000000
-5.55577789,2.52297850,0.00849448,0.33724385,0.03318774,0.00000000,0.78937204,0.60680857,1.30916704,0.00000000
-5.54977489,2.49500681,0.00883938,0.32963879,0.03290223,0.00000000,0.77930915,0.59770621,1.30288566,0.00000000
-5.54377189,2.47784335,0.00922602,0.32379012,0.03268279,0.00000000,0.77255806,0.59183190,1.30170277,0.00000000
-5.53776888,2.47149513,0.00965202,0.31955499,0.03254017,0.00000000,0.76901715,0.58901214,1.30577375,0.00000000
-5.53176588,2.47579407,0.01011405,0.31678183,0.03248269,0.00000000,0.76854624,0.58904771,1.31514543,0.00000000
-5.52576288,2.49039884,0.01060788,0.31531249,0.03251602,0.00000000,0.77096756,0.59171624,1.32975540,0.00000000
-5.51975988,2.51480109,0.01112853,0.31498448,0.03264306,0.00000000,0.77606743,0.59677523,1.34943400,0.00000000
-5.51375688,2.54833557,0.01167035,0.31563322,0.03286389,0.00000000,0.78359874,0.60396540,1.37390903,0.00000000
-5.50775388,2.59019423,0.01222720,0.31709428,0.03317583,0.00000000,0.79328413,0.61301437,1.40281302,0.00000000
-5.50175088,2.63944378,0.01279264,0.31920566,0.03357365,0.00000000,0.80482006,0.62364075,1.43569281,0.00000000
-5.49574787,2.69504624,0.01336007,0.32180999,0.03404974,0.00000000,0.81788151,0.63555844,1.47202117,0.00000000
-5.48974487,2.75588186,0.01392294,0.32475667,0.03459447,0.00000000,0.83212732,0.64848116,1.51121002,0.00000000
-5.48374187,2.82077358,0.01447496,0.32790395,0.03519650,0.00000000,0.84720606,0.66212696,1.55262484,0.00000000
-5.47773887,2.88851237,0.01501019,0.33112070,0.03584325,0.00000000,0.86276223,0.67622276,1.59559973,0.00000000
-5.47173587,2.95788237,0.01552325,0.33428812,0.03652128,0.00000000,0.87844258,0.69050862,1.63945264,0.00000000
-5.46573287,3.02768514,0.01600938,0.33730107,0.03721669,0.00000000,0.89390250,0.70474161,1.68350021,0.00000000
-5.45972986,3.09676207,0.01646454,0.34006905,0.03791555,0.00000000,0.90881205,0.71869919,1.72707169,0.00000000
-5.45372686,3.16401421,0.01688544,0.34251693,0.03860430,0.00000000,0.92286161,0.73218184,1.76952154,0.00000000
-5.44772386,3.22841910,0.01726952,0.34458513,0.03926999,0.00000000,0.93576686,0.74501497,1.81024032,0.00000000
-5.44172086,3.28904390,0.01761493,0.34622953,0.03990064,0.00000000,0.94727302,0.75705001,1.84866361,0.00000000
-5.43571786,3.34505492,0.01792043,0.34742091,0.04048539,0.00000000,0.95715814,0.76816453,1.88427877,0.00000000
-5.42971486,3.39572339,0.01818532,0.34814410,0.04101467,0.00000000,0.96523554,0.77826169,1.91662965,0.00000000
-5.42371186,3.44042783,0.01840929,0.34839672,0.04148030,0.00000000,0.97135517,0.78726882,1.94531916,0.00000000
-5.41770885,3.47865333,0.01859231,0.34818786,0.04187547,0.00000000,0.97540418,0.79513550,1.97001020,0.00000000
-5.41170585,3.50998869,0.01873449,0.34753650,0.04219478,0.00000000,0.97730660,0.80183124,1.99042504,0.00000000
-5.40570285,3.53412174,0.01883600,0.34646993,0.04243414,0.00000000,0.97702243,0.80734289,2.00634371,0.00000000
-5.39969985,3.55083415,0.01889694,0.34502228,0.04259072,0.00000000,0.97454618,0.81167225,2.01760183,0.00000000
-5.39369685,3.55999623,0.01891734,0.34323319,0.04266283,0.00000000,0.96990512,0.81483378,2.02408829,0.00000000
-5.38769385,3.56156261,0.01889708,0.34114674,0.04264986,0.00000000,0.96315747,0.81685297,2.02574338,0.00000000
-5.38169085,3.55556960,0.01883594,0.33881072,0.04255217,0.00000000,0.95439060,0.81776525,2.02255748,0.00000000
-5.37568784,3.54213448,0.01873368,0.33627629,0.04237106,0.00000000,0.94371951,0.81761580,2.01457086,0.00000000
-5.36968484,3.52145709,0.01859009,0.33359802,0.04210872,0.00000000,0.93128557,0.81646018,2.00187455,0.00000000
-5.36368184,3.49382380,0.01840516,0.33083433,0.04176825,0.00000000,0.91725579,0.81436581,1.98461238,0.00000000
-5.35767884,3.45961344,0.01817921,0.32804826,0.04135370,0.00000000,0.90182232,0.81141425,1.96298407,0.00000000
-5.35167584,3.41930469,0.01791303,0.32530852,0.04087010,0.00000000,0.88520244,0.80770406,1.93724903,0.00000000
-5.34567284,3.37348428,0.01760811,0.32269066,0.04032358,0.00000000,0.86763869,0.80335405,1.90773053,0.00000000
-5.33966983,3.32285487,0.01726671,0.32027831,0.03972147,0.00000000,0.84939904,0.79850657,1.87481966,0.00000000
-5.33366683,3.26824160,0.01689207,0.31816426,0.03907235,0.00000000,0.83077692,0.79333060,1.83897860,0.00000000
-5.32766383,3.21059610,0.01648842,0.31645127,0.03838618,0.00000000,0.81209079,0.78802416,1.80074244,0.00000000
-5.32166083,3.15099684,0.01606111,0.31525237,0.03767433,0.00000000,0.79368302,0.78281573,1.76071912,0.00000000
-5.31565783,3.09064465,0.01561655,0.31469068,0.03694958,0.00000000,0.77591783,0.77796435,1.71958667,0.00000000
-5.30965483,3.03085269,0.01516222,0.31489836,0.03622608,0.00000000,0.75917799,0.77375805,1.67808766,0.00000000
-5.30365183,2.97303002,0.01470650,0.31601485,0.03551921,0.00000000,0.74386024,0.77051050,1.63702010,0.00000000
-5.29764882,2.91865867,0.01425855,0.31818421,0.03484541,0.00000000,0.73036913,0.76855557,1.59722499,0.00000000
-5.29164582,2.86926409,0.01382809,0.32155152,0.03422188,0.00000000,0.71910937,0.76824004,1.55957036,0.00000000
-5.28564282,2.82637960,0.01342516,0.32625853,0.03366626,0.00000000,0.71047677,0.76991432,1.52493218,0.00000000
-5.27963982,2.79150553,0.01305981,0.33243861,0.03319616,0.00000000,0.70484781,0.77392157,1.49417238,0.00000000
-5.27363682,2.76606456,0.01274182,0.34021110,0.03282870,0.00000000,0.70256833,0.78058562,1.46811499,0.00000000
-5.26763382,2.75135462,0.01248039,0.34967544,0.03257998,0.00000000,0.70394152,0.79019798,1.44752090,0.00000000
-5.26163082,2.74850146,0.01228382,0.36090517,0.03246452,0.00000000,0.70921580,0.80300478,1.43306240,0.00000000
-5.25562781,2.75841294,0.01215921,0.37394234,0.03249469,0.00000000,0.71857315,0.81919404,1.42529867,0.00000000
-5.24962481,2.78173721,0.01211222,0.38879236,0.03268020,0.00000000,0.73211838,0.83888408,1.42465310,0.00000000
-5.24362181,2.81882702,0.01214685,0.40541984,0.03302759,0.00000000,0.74987004,0.86211370,1.43139387,0.00000000
-5.23761881,2.86971210,0.01226525,0.42374568,0.03353986,0.00000000,0.77175354,0.88883466,1.44561854,0.00000000
-5.23161581,2.93408150,0.01246764,0.44364550,0.03421611,0.00000000,0.79759686,0.91890716,1.46724385,0.00000000
-5.22561281,3.01127703,0.01275224,0.46494981,0.03505143,0.00000000,0.82712948,0.95209855,1.49600116,0.00000000
-5.21960980,3.10029892,0.01311531,0.48744589,0.03603680,0.00000000,0.85998468,0.98808549,1.53143822,0.00000000
-5.21360680,3.19982380,0.01355126,0.51088150,0.03715922,0.00000000,0.89570535,1.02645986,1.57292739,0.00000000
-5.20760380,3.30823483,0.01405280,0.53497026,0.03840195,0.00000000,0.93375333,1.06673795,1.61968013,0.00000000
-5.20160080,3.42366299,0.01461115,0.55939860,0.03974491,0.00000000,0.97352204,1.10837294,1.67076747,0.00000000
-5.19559780,3.54403815,0.01521634,0.58383397,0.04116520,0.00000000,1.01435198,1.15076988,1.72514567,0.00000000
-5.18959480,3.66714784,0.01585749,0.60793409,0.04263775,0.00000000,1.05554860,1.19330284,1.78168611,0.00000000
-5.18359180,3.79070140,0.01652323,0.63135666,0.04413605,0.00000000,1.09640175,1.23533315,1.83920827,0.00000000
-5.17758879,3.91239676,0.01720198,0.65376924,0.04563291,0.00000000,1.13620601,1.27622824,1.89651435,0.00000000
-5.17158579,4.02998705,0.01788237,0.67485891,0.04710131,0.00000000,1.17428102,1.31537993,1.95242425,0.00000000
-5.16558279,4.14134428,0.01855355,0.69434106,0.04851515,0.00000000,1.20999084,1.35222166,2.00580929,0.00000000
-5.15957979,4.24451736,0.01920554,0.71196717,0.04985005,0.00000000,1.24276172,1.38624367,2.05562339,0.00000000
-5.15357679,4.33778230,0.01982947,0.72753113,0.05108395,0.00000000,1.27209726,1.41700566,2.10093049,0.00000000
-5.14757379,4.41968252,0.02041783,0.74087386,0.05219777,0.00000000,1.29759062,1.44414649,2.14092702,0.00000000
-5.14157079,4.48905813,0.02096459,0.75188615,0.05317574,0.00000000,1.31893307,1.46739056,2.17495889,0.00000000
-5.13556778,4.54506330,0.02146530,0.76050960,0.05400579,0.00000000,1.33591879,1.48655082,2.20253219,0.00000000
-5.12956478,4.58717166,0.02191708,0.76673582,0.05467959,0.00000000,1.34844577,1.50152849,2.22331778,0.00000000
-5.12356178,4.61517023,0.02231856,0.77060386,0.05519262,0.00000000,1.35651292,1.51230985,2.23714958,0.00000000
-5.11755878,4.62914284,0.02266978,0.77219633,0.05554395,0.00000000,1.36021370,1.51896029,2.24401724,0.00000000
-5.11155578,4.62944464,0.02297193,0.77163428,0.05573599,0.00000000,1.35972679,1.52161631,2.24405380,0.00000000
-5.10555278,4.61666939,0.02322717,0.76907127,0.05577406,0.00000000,1.35530432,1.52047603,2.23751919,0.00000000
-5.09954977,4.59161165,0.02343835,0.76468694,0.05566592,0.00000000,1.34725842,1.51578867,2.22478076,0.00000000
-5.09354677,4.55522607,0.02360869,0.75868044,0.05542127,0.00000000,1.33594668,1.50784370,2.20629176,0.00000000
-5.08754377,4.50858574,0.02374150,0.75126387,0.05505111,0.00000000,1.32175739,1.49696019,2.18256916,0.00000000
-5.08154077,4.45284150,0.02383991,0.74265622,0.05456728,0.00000000,1.30509518,1.48347663,2.15417171,0.00000000
-5.07553777,4.38918400,0.02390665,0.73307777,0.05398186,0.00000000,1.28636754,1.46774178,2.12167920,0.00000000
-5.06953477,4.31880955,0.02394376,0.72274518,0.05330678,0.00000000,1.26597290,1.45010653,2.08567389,0.00000000
-5.06353177,4.24289091,0.02395254,0.71186737,0.05255334,0.00000000,1.24429052,1.43091699,2.04672446,0.00000000
-5.05752876,4.16255327,0.02393339,0.70064208,0.05173200,0.00000000,1.22167229,1.41050882,2.00537306,0.00000000
-5.05152576,4.07885567,0.02388580,0.68925320,0.05085208,0.00000000,1.19843684,1.38920252,1.96212552,0.00000000
-5.04552276,3.99277760,0.02380841,0.67786864,0.04992171,0.00000000,1.17486554,1.36729969,1.91744470,0.00000000
-5.03951976,3.90521018,0.02369909,0.66663872,0.04894774,0.00000000,1.15120053,1.34508001,1.87174676,0.00000000
-5.03351676,3.81695130,0.02355513,0.65569504,0.04793585,0.00000000,1.12764439,1.32279859,1.82539991,0.00000000
-5.02751376,3.72870390,0.02337338,0.64514950,0.04689059,0.00000000,1.10436128,1.30068375,1.77872530,0.00000000
-5.02151076,3.64107654,0.02315056,0.63509360,0.04581561,0.00000000,1.08147910,1.27893479,1.73199944,0.00000000
-5.01550775,3.55458542,0.02288348,0.62559792,0.04471381,0.00000000,1.05909255,1.25771997,1.68545764,0.00000000
-5.00950475,3.46965745,0.02256930,0.61671163,0.04358756,0.00000000,1.03726665,1.23717439,1.63929799,0.00000000
-5.00350175,3.38663361,0.02220580,0.60846225,0.04243891,0.00000000,1.01604064,1.21739816,1.59368558,0.00000000
-4.99749875,3.30577266,0.02179163,0.60085554,0.04126980,0.00000000,0.99543196,1.19845467,1.54875649,0.00000000
-4.99149575,3.22725491,0.02132650,0.59387575,0.04008220,0.00000000,0.97544035,1.18036940,1.50462152,0.00000000
-4.98549275,3.15118642,0.02081135,0.58748616,0.03887829,0.00000000,0.95605190,1.16312946,1.46136943,0.00000000
-4.97948974,3.07760373,0.02024849,0.58163019,0.03766055,0.00000000,0.93724314,1.14668396,1.41907001,0.00000000
-4.97348674,3.00647970,0.01964169,0.57623310,0.03643183,0.00000000,0.91898516,1.13094560,1.37777670,0.00000000
-4.96748374,2.93773079,0.01899619,0.57120426,0.03519544,0.00000000,0.90124785,1.11579370,1.33752933,0.00000000
-4.96148074,2.87122613,0.01831870,0.56644030,0.03395512,0.00000000,0.88400429,1.10107856,1.29835694,0.00000000
-4.95547774,2.80679877,0.01761736,0.56182881,0.03271508,0.00000000,0.86723533,1.08662749,1.26028097,0.00000000
-4.94947474,2.74425916,0.01690166,0.55725284,0.03147996,0.00000000,0.85093437,1.07225228,1.22331894,0.00000000
-4.94347174,2.68341077,0.01618230,0.55259588,0.03025486,0.00000000,0.83511218,1.05775795,1.18748880,0.00000000
-4.93746873,2.62406765,0.01547112,0.54774733,0.02904526,0.00000000,0.81980176,1.04295258,1.15281376,0.00000000
-4.93146573,2.56607320,0.01478091,0.54260816,0.02785705,0.00000000,0.80506300,1.02765788,1.11932773,0.00000000
-4.92546273,2.50931964,0.01412528,0.53709658,0.02669647,0.00000000,0.79098692,1.01171989,1.08708101,0.00000000
-4.91945973,2.45376708,0.01351854,0.53115339,0.02557013,0.00000000,0.77769917,0.99501955,1.05614604,0.00000000
-4.91345673,2.39946124,0.01297548,0.52474683,0.02448496,0.00000000,0.76536255,0.97748244,1.02662280,0.00000000
-4.90745373,2.34654881,0.01251131,0.51787658,0.02344819,0.00000000,0.75417832,0.95908721,0.99864365,0.00000000
-4.90145073,2.29528928,0.01214143,0.51057674,0.02246732,0.00000000,0.74438593,0.93987226,0.97237691,0.00000000
-4.89544772,2.24606237,0.01188130,0.50291741,0.02155007,0.00000000,0.73626094,0.91994020,0.94802920,0.00000000
-4.88944472,2.19937038,0.01174629,0.49500501,0.02070431,0.00000000,0.73011123,0.89945973,0.92584598,0.00000000
-4.88344172,2.15583485,0.01175143,0.48698086,0.01993798,0.00000000,0.72627111,0.87866484,0.90611012,0.00000000
-4.87743872,2.11618731,0.01191130,0.47901838,0.01925896,0.00000000,0.72509367,0.85785107,0.88913853,0.00000000
-4.87143572,2.08125428,0.01223968,0.47131864,0.01867493,0.00000000,0.72694142,0.83736906,0.87527670,0.00000000
-4.86543272,2.05193687,0.01274941,0.46410460,0.01819327,0.00000000,0.73217542,0.81761544,0.86489134,0.00000000
-4.85942971,2.02918571,0.01345201,0.45761413,0.01782081,0.00000000,0.74114346,0.79902140,0.85836150,0.00000000
-4.85342671,2.01397204,0.01435743,0.45209214,0.01756374,0.00000000,0.75416752,0.78203945,0.85606825,0.00000000
-4.84742371,2.00725633,0.01547369,0.44778201,0.01742736,0.00000000,0.77153116,0.76712881,0.85838358,0.00000000
-4.84142071,2.00995552,0.01680655,0.44491684,0.01741595,0.00000000,0.79346727,0.75473996,0.86565884,0.00000000
-4.83541771,2.02291035,0.01835915,0.44371070,0.01753260,0.00000000,0.82014680,0.74529914,0.87821326,0.00000000
-4.82941471,2.04685401,0.02013171,0.44435043,0.01777906,0.00000000,0.85166891,0.73919318,0.89632292,0.00000000
-4.82341171,2.08238337,0.02212117,0.44698809,0.01815567,0.00000000,0.88805300,0.73675553,0.92021068,0.00000000
-4.81740870,2.12993396,0.02432101,0.45173468,0.01866126,0.00000000,0.92923298,0.73825376,0.95003724,0.00000000
-4.81140570,2.18975931,0.02672097,0.45865501,0.01929311,0.00000000,0.97505406,0.74387914,0.98589367,0.00000000
-4.80540270,2.26191557,0.02930697,0.46776433,0.02004697,0.00000000,1.02527217,0.75373867,1.02779559,0.00000000
-4.79939970,2.34625148,0.03206107,0.47902644,0.02091710,0.00000000,1.07955611,0.76784976,1.07567881,0.00000000
-4.79339670,2.44240397,0.03496153,0.49235369,0.02189634,0.00000000,1.13749221,0.78613771,1.12939670,0.00000000
-4.78739370,2.54979919,0.03798298,0.50760853,0.02297619,0.00000000,1.19859147,0.80843603,1.18871888,0.00000000
-4.78139070,2.66765859,0.04109671,0.52460681,0.02414697,0.00000000,1.26229875,0.83448957,1.25333133,0.00000000
-4.77538769,2.79500959,0.04427109,0.54312244,0.02539795,0.00000000,1.32800367,0.86396010,1.32283754,0.00000000
-4.76938469,2.93070029,0.04747202,0.56289330,0.02671750,0.00000000,1.39505287,0.89643432,1.39676067,0.00000000
-4.76338169,3.07341742,0.05066362,0.58362821,0.02809323,0.00000000,1.46276305,0.93143375,1.47454654,0.00000000
-4.75737869,3.22170707,0.05380883,0.60501455,0.02951219,0.00000000,1.53043452,0.96842627,1.55556748,0.00000000
-4.75137569,3.37399746,0.05687017,0.62672634,0.03096096,0.00000000,1.59736461,1.00683872,1.63912681,0.00000000
-4.74537269,3.52862337,0.05981055,0.64843246,0.03242585,0.00000000,1.66286080,1.04607039,1.72446435,0.00000000
-4.73936968,3.68385169,0.06259406,0.66980473,0.03389298,0.00000000,1.72625304,1.08550677,1.81076280,0.00000000
-4.73336668,3.83790787,0.06518671,0.69052564,0.03534845,0.00000000,1.78690517,1.12453324,1.89715541,0.00000000
-4.72736368,3.98900303,0.06755726,0.71029544,0.03677844,0.00000000,1.84422506,1.16254847,1.98273495,0.00000000
-4.72136068,4.13536159,0.06967784,0.72883851,0.03816933,0.00000000,1.89767364,1.19897701,2.06656440,0.00000000
-4.71535768,4.27524938,0.07152463,0.74590884,0.03950783,0.00000000,1.94677246,1.23328105,2.14768940,0.00000000
-4.70935468,4.40700198,0.07307832,0.76129453,0.04078112,0.00000000,1.99111002,1.26497096,2.22515255,0.00000000
-4.70335168,4.52905332,0.07432457,0.77482124,0.04197697,0.00000000,2.03034682,1.29361461,2.29800967,0.00000000
-4.69734867,4.63996421,0.07525425,0.78635474,0.04308392,0.00000000,2.06421920,1.31884527,2.36534775,0.00000000
-4.69134567,4.73845043,0.07586363,0.79580238,0.04409145,0.00000000,2.09254206,1.34036806,2.42630436,0.00000000
-4.68534267,4.82340996,0.07615437,0.80311369,0.04499015,0.00000000,2.11521058,1.35796492,2.48008804,0.00000000
-4.67933967,4.89394869,0.07613344,0.80828016,0.04577192,0.00000000,2.13220090,1.37149807,2.52599904,0.00000000
-4.67333667,4.94940377,0.07581291,0.81133428,0.04643020,0.00000000,2.14356987,1.38091202,2.56344972,0.00000000
-4.66733367,4.98936386,0.07520956,0.81234784,0.04696009,0.00000000,2.14945389,1.38623404,2.59198365,0.00000000
-4.66133067,5.01368520,0.07434448,0.81142982,0.04735860,0.00000000,2.15006679,1.38757322,2.61129257,0.00000000
-4.65532766,5.02250258,0.07324254,0.80872367,0.04762479,0.00000000,2.14569667,1.38511807,2.62123031,0.00000000
-4.64932466,5.01623440,0.07193174,0.80440425,0.04775983,0.00000000,2.13670180,1.37913278,2.62182274,0.00000000
-4.64332166,4.99558092,0.07044261,0.79867446,0.04776716,0.00000000,2.12350537,1.36995205,2.61327299,0.00000000
