energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.89794897,1.92922427,-0.89602033,1.78946117,-0.87556008,0.39472356,-0.15423760,0.28552854,-0.12893128,0.00000000,-0.00000000,0.97061271,-0.49036492,0.00000000,-0.00000000
-5.89194597,2.01847917,-0.96896942,1.85845342,-0.95584284,0.41481292,-0.16518855,0.29969603,-0.13705827,0.00000000,-0.00000000,1.01238309,-0.53343008,0.00000000,-0.00000000
-5.88594297,2.10556690,-1.04369020,1.92248061,-1.03794575,0.43516839,-0.17630248,0.31417852,-0.14524564,0.00000000,-0.00000000,1.05201992,-0.57769595,0.00000000,-0.00000000
-5.87993997,2.18938978,-1.11920552,1.98057247,-1.12079835,0.45555315,-0.18742119,0.32877117,-0.15338131,0.00000000,-0.00000000,1.08903343,-0.62259334,0.00000000,-0.00000000
-5.87393697,2.26889347,-1.19447742,2.03186300,-1.20325630,0.47572114,-0.19838010,0.34325338,-0.16135062,0.00000000,-0.00000000,1.12298950,-0.66751209,0.00000000,-0.00000000
-5.86793397,2.34309942,-1.26843583,2.07562044,-1.28413049,0.49542379,-0.20901338,0.35739453,-0.16904039,0.00000000,-0.00000000,1.15352505,-0.71181677,0.00000000,-0.00000000
-5.86193097,2.41113488,-1.34001053,2.11127262,-1.36222003,0.51441689,-0.21915938,0.37096009,-0.17634306,0.00000000,-0.00000000,1.18036077,-0.75486470,0.00000000,-0.00000000
-5.85592796,2.47225898,-1.40816537,2.13842682,-1.43634826,0.53246729,-0.22866644,0.38371804,-0.18316079,0.00000000,-0.00000000,1.20331083,-0.79602556,0.00000000,-0.00000000
-5.84992496,2.52588379,-1.47193335,2.15688284,-1.50540029,0.54935906,-0.23739853,0.39544522,-0.18940923,0.00000000,-0.00000000,1.22228883,-0.83470189,0.00000000,-0.00000000
-5.84392196,2.57158935,-1.53045105,2.16663874,-1.56836072,0.56489909,-0.24524065,0.40593354,-0.19502096,0.00000000,-0.00000000,1.23730959,-0.87034979,0.00000000,-0.00000000
-5.83791896,2.60913203,-1.58299102,2.16788877,-1.62434982,0.57892171,-0.25210373,0.41499576,-0.19994814,0.00000000,-0.00000000,1.24848677,-0.90249877,0.00000000,-0.00000000
-5.83191596,2.63844581,-1.62899054,2.16101362,-1.67265656,0.59129228,-0.25792873,0.42247063,-0.20416450,0.00000000,-0.00000000,1.25602609,-0.93076997,0.00000000,-0.00000000
-5.82591296,2.65963646,-1.66807531,2.14656334,-1.71276691,0.60190950,-0.26268978,0.42822723,-0.20766643,0.00000000,-0.00000000,1.26021472,-0.95489181,0.00000000,-0.00000000
-5.81990995,2.67296890,-1.70007696,2.12523377,-1.74438589,0.61070651,-0.26639613,0.43216840,-0.21047307,0.00000000,-0.00000000,1.26140689,-0.97471224,0.00000000,-0.00000000
-5.81390695,2.67884835,-1.72504320,2.09783740,-1.76745218,0.61765062,-0.26909290,0.43423303,-0.21262551,0.00000000,-0.00000000,1.26000671,-0.99020707,0.00000000,-0.00000000
-5.80790395,2.67779624,-1.74324014,2.06527030,-1.78214426,0.62274178,-0.27086039,0.43439728,-0.21418503,0.00000000,-0.00000000,1.25644875,-1.00148356,0.00000000,-0.00000000
-5.80190095,2.67042196,-1.75514620,2.02847644,-1.78887772,0.62600986,-0.27181213,0.43267450,-0.21523048,0.00000000,-0.00000000,1.25117737,-1.00877932,0.00000000,-0.00000000
-5.79589795,2.65739191,-1.76143790,1.98841113,-1.78829326,0.62751093,-0.27209154,0.42911412,-0.21585500,0.00000000,-0.00000000,1.24462580,-1.01245602,0.00000000,-0.00000000
-5.78989495,2.63939731,-1.76296774,1.94600541,-1.78123586,0.62732273,-0.27186740,0.42379930,-0.21616210,0.00000000,-0.00000000,1.23719590,-1.01298833,0.00000000,-0.00000000
-5.78389195,2.61712233,-1.76073500,1.90213286,-1.76872575,0.62553954,-0.27132834,0.41684369,-0.21626145,0.00000000,-0.00000000,1.22923965,-1.01094829,0.00000000,-0.00000000
-5.77788894,2.59121422,-1.75585060,1.85758047,-1.75192214,0.62226683,-0.27067641,0.40838728,-0.21626444,0.00000000,-0.00000000,1.22104329,-1.00698555,0.00000000,-0.00000000
-5.77188594,2.56225674,-1.74949729,1.81302475,-1.73208118,0.61761585,-0.27012008,0.39859160,-0.21627984,0.00000000,-0.00000000,1.21281479,-1.00180450,0.00000000,-0.00000000
-5.76588294,2.53074832,-1.74288683,1.76901418,-1.71050984,0.61169864,-0.26986695,0.38763451,-0.21640965,0.00000000,-0.00000000,1.20467547,-0.99613881,0.00000000,-0.00000000
-5.75987994,2.49708603,-1.73721566,1.72595864,-1.68851756,0.60462353,-0.27011637,0.37570474,-0.21674542,0.00000000,-0.00000000,1.19665603,-0.99072464,0.00000000,-0.00000000
-5.75387694,2.46155608,-1.73362114,1.68412615,-1.66736758,0.59649156,-0.27105224,0.36299652,-0.21736515,0.00000000,-0.00000000,1.18869733,-0.98627349,0.00000000,-0.00000000
-5.74787394,2.42433133,-1.73313967,1.64364689,-1.64823008,0.58739392,-0.27283646,0.34970439,-0.21833084,0.00000000,-0.00000000,1.18065578,-0.98344562,0.00000000,-0.00000000
-5.74187094,2.38547594,-1.73666863,1.60452408,-1.63213896,0.57741058,-0.27560291,0.33601853,-0.21968696,0.00000000,-0.00000000,1.17231329,-0.98282531,0.00000000,-0.00000000
-5.73586793,2.34495667,-1.74493348,1.56665093,-1.61995396,0.56661011,-0.27945262,0.32212076,-0.22145963,0.00000000,-0.00000000,1.16339106,-0.98489876,0.00000000,-0.00000000
-5.72986493,2.30266047,-1.75846120,1.52983278,-1.61232977,0.55505083,-0.28444991,0.30818126,-0.22365673,0.00000000,-0.00000000,1.15356675,-0.99003555,0.00000000,-0.00000000
-5.72386193,2.25841703,-1.77756115,1.49381289,-1.60969326,0.54278300,-0.29061988,0.29435623,-0.22626877,0.00000000,-0.00000000,1.14249401,-0.99847434,0.00000000,-0.00000000
-5.71785893,2.21202522,-1.80231398,1.45830070,-1.61222971,0.52985197,-0.29794728,0.28078643,-0.22927054,0.00000000,-0.00000000,1.12982350,-1.01031338,0.00000000,-0.00000000
-5.71185593,2.16328177,-1.83256896,1.42300081,-1.61987852,0.51630213,-0.30637673,0.26759659,-0.23262335,0.00000000,-0.00000000,1.11522429,-1.02550618,0.00000000,-0.00000000
-5.70585293,2.11201060,-1.86794967,1.38764126,-1.63233860,0.50218119,-0.31581441,0.25489568,-0.23627778,0.00000000,-0.00000000,1.09840462,-1.04386249,0.00000000,-0.00000000
-5.69984992,2.05809112,-1.90786802,1.35199942,-1.64908293,0.48754465,-0.32613096,0.24277781,-0.24017684,0.00000000,-0.00000000,1.07913088,-1.06505447,0.00000000,-0.00000000
-5.69384692,2.00148383,-1.95154566,1.31592447,-1.66938194,0.47245997,-0.33716569,0.23132374,-0.24425922,0.00000000,-0.00000000,1.05724400,-1.08862796,0.00000000,-0.00000000
-5.68784392,1.94225169,-1.99804212,1.27935492,-1.69233432,0.45701027,-0.34873174,0.22060267,-0.24846275,0.00000000,-0.00000000,1.03267232,-1.11401823,0.00000000,-0.00000000
-5.68184092,1.88057609,-2.04628856,1.24233065,-1.71690430,0.44129709,-0.36062220,0.21067418,-0.25272752,0.00000000,-0.00000000,1.00544040,-1.14056964,0.00000000,-0.00000000
-5.67583792,1.81676645,-2.09512557,1.20499872,-1.74196360,0.42544210,-0.37261670,0.20159017,-0.25699895,0.00000000,-0.00000000,0.97567337,-1.16755851,0.00000000,-0.00000000
-5.66983492,1.75126277,-2.14334375,1.16761273,-1.76633646,0.40958760,-0.38448842,0.19339649,-0.26123027,0.00000000,-0.00000000,0.94359659,-1.19421823,0.00000000,-0.00000000
-5.66383192,1.68463114,-2.18972531,1.13052593,-1.78884582,0.39389551,-0.39601124,0.18613424,-0.26538456,0.00000000,-0.00000000,0.90953078,-1.21976562,0.00000000,-0.00000000
-5.65782891,1.61755214,-2.23308508,1.09417841,-1.80835879,0.37854512,-0.40696654,0.17984047,-0.26943616,0.00000000,-0.00000000,0.87388291,-1.24342752,0.00000000,-0.00000000
-5.65182591,1.55080302,-2.27230935,1.05907923,-1.82382971,0.36372945,-0.41714965,0.17454838,-0.27337137,0.00000000,-0.00000000,0.83713328,-1.26446667,0.00000000,-0.00000000
-5.64582291,1.48523436,-2.30639094,1.02578434,-1.83433886,0.34965046,-0.42637556,0.17028687,-0.27718837,0.00000000,-0.00000000,0.79981964,-1.28220567,0.00000000,-0.00000000
-5.63981991,1.42174250,-2.33445927,0.99487159,-1.83912553,0.33651337,-0.43448366,0.16707949,-0.28089651,0.00000000,-0.00000000,0.76251901,-1.29604832,0.00000000,-0.00000000
-5.63381691,1.36123924,-2.35580422,0.96691406,-1.83761412,0.32452030,-0.44134141,0.16494296,-0.28451484,0.00000000,-0.00000000,0.72582814,-1.30549741,0.00000000,-0.00000000
-5.62781391,1.30462012,-2.36989298,0.94245317,-1.82943235,0.31386357,-0.44684678,0.16388527,-0.28806997,0.00000000,-0.00000000,0.69034366,-1.31016846,0.00000000,-0.00000000
-5.62181091,1.25273304,-2.37637948,0.92197279,-1.81442097,0.30471900,-0.45092940,0.16390361,-0.29159343,0.00000000,-0.00000000,0.65664250,-1.30979878,0.00000000,-0.00000000
-5.61580790,1.20634854,-2.37510615,0.90587574,-1.79263484,0.29723957,-0.45355047,0.16498223,-0.29511867,0.00000000,-0.00000000,0.62526381,-1.30425189,0.00000000,-0.00000000
-5.60980490,1.16613318,-2.36609840,0.89446373,-1.76433551,0.29154972,-0.45470143,0.16709053,-0.29867770,0.00000000,-0.00000000,0.59669267,-1.29351707,0.00000000,-0.00000000
-5.60380190,1.13262701,-2.34955219,0.88792165,-1.72997592,0.28774046,-0.45440155,0.17018144,-0.30229773,0.00000000,-0.00000000,0.57134641,-1.27770441,0.00000000,-0.00000000
-5.59779890,1.10622608,-2.32581590,0.88630684,-1.69017798,0.28586575,-0.45269471,0.17419036,-0.30599792,0.00000000,-0.00000000,0.54956390,-1.25703573,0.00000000,-0.00000000
-5.59179590,1.08717045,-2.29536740,0.88954380,-1.64570437,0.28594000,-0.44964542,0.17903475,-0.30978636,0.00000000,-0.00000000,0.53159786,-1.23183202,0.00000000,-0.00000000
-5.58579290,1.07553792,-2.25878793,0.89742441,-1.59742590,0.28793701,-0.44533454,0.18461444,-0.31365757,0.00000000,-0.00000000,0.51761045,-1.20249812,0.00000000,-0.00000000
-5.57978989,1.07124352,-2.21673405,0.90961342,-1.54628597,0.29179018,-0.43985478,0.19081273,-0.31759065,0.00000000,-0.00000000,0.50767186,-1.16950551,0.00000000,-0.00000000
-5.57378689,1.07404423,-2.16990947,0.92565891,-1.49326380,0.29739403,-0.43330643,0.19749832,-0.32154816,0.00000000,-0.00000000,0.50176182,-1.13337410,0.00000000,-0.00000000
-5.56778389,1.08354848,-2.11903796,0.94500698,-1.43933806,0.30460687,-0.42579345,0.20452790,-0.32547584,0.00000000,-0.00000000,0.49977350,-1.09465397,0.00000000,-0.00000000
-5.56178089,1.09922963,-2.06483887,0.96701989,-1.38545250,0.31325447,-0.41742011,0.21174942,-0.32930335,0.00000000,-0.00000000,0.50151957,-1.05390785,0.00000000,-0.00000000
-5.55577789,1.12044260,-2.00800623,0.99099659,-1.33248488,0.32313449,-0.40828850,0.21900574,-0.33294578,0.00000000,-0.00000000,0.50673986,-1.01169508,0.00000000,-0.00000000
-5.54977489,1.14644263,-1.94919229,1.01619486,-1.28122048,0.33402152,-0.39849683,0.22613871,-0.33630621,0.00000000,-0.00000000,0.51511016,-0.96855770,0.00000000,-0.00000000
-5.54377189,1.17640538,-1.88899606,1.04185374,-1.23233106,0.34567237,-0.38813872,0.23299321,-0.33927888,0.00000000,-0.00000000,0.52625188,-0.92500919,0.00000000,-0.00000000
-5.53776888,1.20944750,-1.82795701,1.06721556,-1.18635987,0.35783164,-0.37730328,0.23942118,-0.34175318,0.00000000,-0.00000000,0.53974194,-0.88152589,0.00000000,-0.00000000
-5.53176588,1.24464694,-1.76655366,1.09154653,-1.14371314,0.37023707,-0.36607610,0.24528533,-0.34361800,0.00000000,-0.00000000,0.55512287,-0.83854145,0.00000000,-0.00000000
-5.52576288,1.28106243,-1.70520682,1.11415521,-1.10465787,0.38262481,-0.35454084,0.25046244,-0.34476638,0.00000000,-0.00000000,0.57191270,-0.79644411,0.00000000,-0.00000000
-5.51975988,1.31775177,-1.64428653,1.13440844,-1.06932573,0.39473431,-0.34278131,0.25484604,-0.34510030,0.00000000,-0.00000000,0.58961450,-0.75557644,0.00000000,-0.00000000
-5.51375688,1.35378870,-1.58412196,1.15174416,-1.03772256,0.40631282,-0.33088376,0.25834842,-0.34453519,0.00000000,-0.00000000,0.60772558,-0.71623740,0.00000000,-0.00000000
-5.50775388,1.38827816,-1.52501308,1.16568128,-1.00974251,0.41711949,-0.31893926,0.26090200,-0.34300413,0.00000000,-0.00000000,0.62574630,-0.67868599,0.00000000,-0.00000000
-5.50175088,1.42037018,-1.46724313,1.17582633,-0.98518595,0.42692897,-0.30704577,0.26245986,-0.34046147,0.00000000,-0.00000000,0.64318843,-0.64314612,0.00000000,-0.00000000
-5.49574787,1.44927241,-1.41109056,1.18187739,-0.96378008,0.43553477,-0.29530983,0.26299576,-0.33688567,0.00000000,-0.00000000,0.65958318,-0.60981201,0.00000000,-0.00000000
-5.48974487,1.47426151,-1.35683965,1.18362544,-0.94520093,0.44275208,-0.28384755,0.26250345,-0.33228129,0.00000000,-0.00000000,0.67448900,-0.57885362,0.00000000,-0.00000000
-5.48374187,1.49469368,-1.30478878,1.18095368,-0.92909575,0.44842044,-0.27278485,0.26099562,-0.32667995,0.00000000,-0.00000000,0.68749902,-0.55042164,0.00000000,-0.00000000
-5.47773887,1.51001445,-1.25525568,1.17383532,-0.91510447,0.45240612,-0.26225677,0.25850246,-0.32014029,0.00000000,-0.00000000,0.69824835,-0.52465143,0.00000000,-0.00000000
-5.47173587,1.51976784,-1.20857913,1.16233019,-0.90287932,0.45460424,-0.25240587,0.25507007,-0.31274693,0.00000000,-0.00000000,0.70642093,-0.50166581,0.00000000,-0.00000000
-5.46573287,1.52360500,-1.16511705,1.14658084,-0.89210170,0.45494078,-0.24337963,0.25075879,-0.30460840,0.00000000,-0.00000000,0.71175611,-0.48157625,0.00000000,-0.00000000
-5.45972986,1.52129211,-1.12524068,1.12680834,-0.88249555,0.45337431,-0.23532700,0.24564167,-0.29585416,0.00000000,-0.00000000,0.71405458,-0.46448256,0.00000000,-0.00000000
-5.45372686,1.51271746,-1.08932541,1.10330809,-0.87383672,0.44989749,-0.22839428,0.23980297,-0.28663091,0.00000000,-0.00000000,0.71318367,-0.45047092,0.00000000,-0.00000000
-5.44772386,1.49789736,-1.05773852,1.07644589,-0.86595819,0.44453825,-0.22272025,0.23333709,-0.27709821,0.00000000,-0.00000000,0.70908158,-0.43961047,0.00000000,-0.00000000
-5.44172086,1.47698058,-1.03082460,1.04665418,-0.85875096,0.43736060,-0.21843105,0.22634754,-0.26742362,0.00000000,-0.00000000,0.70176051,-0.43194881,0.00000000,-0.00000000
-5.43571786,1.45025073,-1.00888937,1.01442847,-0.85216092,0.42846486,-0.21563490,0.21894636,-0.25777771,0.00000000,-0.00000000,0.69130829,-0.42750655,0.00000000,-0.00000000
-5.42971486,1.41812635,-0.99218291,0.98032367,-0.84618211,0.41798739,-0.21441685,0.21125361,-0.24832883,0.00000000,-0.00000000,0.67788841,-0.42627146,0.00000000,-0.00000000
-5.42371186,1.38115825,-0.98088325,0.94495021,-0.84084701,0.40609953,-0.21483398,0.20339708,-0.23923811,0.00000000,-0.00000000,0.66173823,-0.42819262,0.00000000,-0.00000000
-5.41770885,1.34002363,-0.97508121,0.90896948,-0.83621458,0.39300579,-0.21691117,0.19551202,-0.23065472,0.00000000,-0.00000000,0.64316523,-0.43317513,0.00000000,-0.00000000
-5.41170585,1.29551696,-0.97476765,0.87308840,-0.83235697,0.37894121,-0.22063772,0.18774082,-0.22271165,0.00000000,-0.00000000,0.62254136,-0.44107568,0.00000000,-0.00000000
-5.40570285,1.24853735,-0.97982370,0.83805263,-0.82934588,0.36416782,-0.22596511,0.18023252,-0.21552208,0.00000000,-0.00000000,0.60029538,-0.45169964,0.00000000,-0.00000000
-5.39969985,1.20007253,-0.99001494,0.80463836,-0.82723939,0.34897031,-0.23280587,0.17314204,-0.20917645,0.00000000,-0.00000000,0.57690345,-0.46479979,0.00000000,-0.00000000
-5.39369685,1.15117960,-1.00498995,0.77364229,-0.82607028,0.33365085,-0.24103386,0.16662912,-0.20374048,0.00000000,-0.00000000,0.55287811,-0.48007720,0.00000000,-0.00000000
-5.38769385,1.10296295,-1.02428343,0.74586985,-0.82583651,0.31852319,-0.25048599,0.16085669,-0.19925399,0.00000000,-0.00000000,0.52875592,-0.49718429,0.00000000,-0.00000000
-5.38169085,1.05654979,-1.04732431,0.72212158,-0.82649452,0.30390628,-0.26096527,0.15598889,-0.19573063,0.00000000,-0.00000000,0.50508408,-0.51573023,0.00000000,-0.00000000
-5.37568784,1.01306393,-1.07344834,0.70317779,-0.82795581,0.29011738,-0.27224533,0.15218858,-0.19315857,0.00000000,-0.00000000,0.48240649,-0.53528848,0.00000000,-0.00000000
-5.36968484,0.97359853,-1.10191502,0.68978186,-0.83008695,0.27746500,-0.28407600,0.14961435,-0.19150196,0.00000000,-0.00000000,0.46124958,-0.55540646,0.00000000,-0.00000000
-5.36368184,0.93918869,-1.13192812,0.68262252,-0.83271310,0.26624181,-0.29619014,0.14841719,-0.19070324,0.00000000,-0.00000000,0.44210841,-0.57561685,0.00000000,-0.00000000
-5.35767884,0.91078462,-1.16265900,0.68231556,-0.83562475,0.25671776,-0.30831110,0.14873682,-0.19068601,0.00000000,-0.00000000,0.42543336,-0.59545016,0.00000000,-0.00000000
-5.35167584,0.88922630,-1.19327188,0.68938571,-0.83858725,0.24913364,-0.32016078,0.15069789,-0.19135847,0.00000000,-0.00000000,0.41161801,-0.61444815,0.00000000,-0.00000000
-5.34567284,0.87522048,-1.22294970,0.70424928,-0.84135269,0.24369520,-0.33146796,0.15440612,-0.19261726,0.00000000,-0.00000000,0.40098838,-0.63217730,0.00000000,-0.00000000
-5.33966983,0.86932087,-1.25091977,0.72719836,-0.84367318,0.24056822,-0.34197639,0.15994464,-0.19435143,0.00000000,-0.00000000,0.39379401,-0.64824200,0.00000000,-0.00000000
-5.33366683,0.87191212,-1.27647786,0.75838734,-0.84531489,0.23987454,-0.35145254,0.16737064,-0.19644653,0.00000000,-0.00000000,0.39020117,-0.66229657,0.00000000,-0.00000000
-5.32766383,0.88319839,-1.29900976,0.79782252,-0.84607207,0.24168917,-0.35969259,0.17671252,-0.19878857,0.00000000,-0.00000000,0.39028833,-0.67405587,0.00000000,-0.00000000
-5.32166083,0.90319686,-1.31800942,0.84535549,-0.84578013,0.24603886,-0.36652834,0.18796781,-0.20126776,0.00000000,-0.00000000,0.39404418,-0.68330369,0.00000000,-0.00000000
-5.31565783,0.93173661,-1.33309303,0.90068087,-0.84432707,0.25290184,-0.37183190,0.20110184,-0.20378188,0.00000000,-0.00000000,0.40136823,-0.68989884,0.00000000,-0.00000000
-5.30965483,0.96846310,-1.34400828,0.96333896,-0.84166286,0.26220900,-0.37551895,0.21604747,-0.20623923,0.00000000,-0.00000000,0.41207398,-0.69377841,0.00000000,-0.00000000
-5.30365183,1.01284807,-1.35063890,1.03272336,-0.83780600,0.27384651,-0.37755052,0.23270580,-0.20856107,0.00000000,-0.00000000,0.42589467,-0.69495834,0.00000000,-0.00000000
-5.29764882,1.06420489,-1.35300418,1.10809375,-0.83284726,0.28765954,-0.37793310,0.25094805,-0.21068354,0.00000000,-0.00000000,0.44249144,-0.69353110,0.00000000,-0.00000000
-5.29164582,1.12170862,-1.35125388,1.18859367,-0.82695028,0.30345725,-0.37671738,0.27061834,-0.21255903,0.00000000,-0.00000000,0.46146358,-0.68966072,0.00000000,-0.00000000
-5.28564282,1.18442039,-1.34565890,1.27327252,-0.82034916,0.32101869,-0.37399550,0.29153765,-0.21415705,0.00000000,-0.00000000,0.48236067,-0.68357548,0.00000000,-0.00000000
-5.27963982,1.25131506,-1.33659836,1.36111138,-0.81334318,0.34009938,-0.36989712,0.31350835,-0.21546463,0.00000000,-0.00000000,0.50469611,-0.67555858,0.00000000,-0.00000000
-5.27363682,1.32131123,-1.32454385,1.45105136,-0.80628902,0.36043844,-0.36458446,0.33631956,-0.21648632,0.00000000,-0.00000000,0.52796171,-0.66593731,0.00000000,-0.00000000
-5.26763382,1.39330229,-1.31004161,1.54202348,-0.79959080,0.38176566,-0.35824658,0.35975269,-0.21724373,0.00000000,-0.00000000,0.55164257,-0.65507107,0.00000000,-0.00000000
-5.26163082,1.46618737,-1.29369355,1.63297858,-0.79368847,0.40380859,-0.35109311,0.38358718,-0.21777492,0.00000000,-0.00000000,0.57523202,-0.64333895,0.00000000,-0.00000000
-5.25562781,1.53890069,-1.27613778,1.72291590,-0.78904492,0.42629898,-0.34334781,0.40760591,-0.21813331,0.00000000,-0.00000000,0.59824572,-0.63112721,0.00000000,-0.00000000
-5.24962481,1.61043825,-1.25802944,1.81090888,-0.78613244,0.44897846,-0.33524204,0.43160016,-0.21838657,0.00000000,-0.00000000,0.62023464,-0.61881722,0.00000000,-0.00000000
-5.24362181,1.67988053,-1.24002243,1.89612690,-0.78541881,0.47160314,-0.32700845,0.45537370,-0.21861510,0.00000000,-0.00000000,0.64079622,-0.60677412,0.00000000,-0.00000000
-5.23761881,1.74641030,-1.22275236,1.97785181,-0.78735360,0.49394697,-0.31887502,0.47874594,-0.21891038,0.00000000,-0.00000000,0.65958343,-0.59533674,0.00000000,-0.00000000
-5.23161581,1.80932493,-1.20682117,2.05548847,-0.79235486,0.51580373,-0.31105966,0.50155381,-0.21937305,0.00000000,-0.00000000,0.67631124,-0.58480874,0.00000000,-0.00000000
-5.22561281,1.86804260,-1.19278346,2.12856873,-0.80079666,0.53698760,-0.30376536,0.52365241,-0.22011076,0.00000000,-0.00000000,0.69076040,-0.57545144,0.00000000,-0.00000000
-5.21960980,1.92210267,-1.18113479,2.19674889,-0.81299761,0.55733244,-0.29717595,0.54491446,-0.22123568,0.00000000,-0.00000000,0.70277850,-0.56747812,0.00000000,-0.00000000
-5.21360680,1.97116024,-1.17230164,2.25980085,-0.82921073,0.57668988,-0.29145266,0.56522856,-0.22286176,0.00000000,-0.00000000,0.71227826,-0.56105007,0.00000000,-0.00000000
-5.20760380,2.01497589,-1.16663330,2.31759786,-0.84961472,0.59492654,-0.28673112,0.58449649,-0.22510169,0.00000000,-0.00000000,0.71923331,-0.55627418,0.00000000,-0.00000000
-5.20160080,2.05340132,-1.16439527,2.37009575,-0.87430693,0.61192070,-0.28311925,0.60262990,-0.22806359,0.00000000,-0.00000000,0.72367193,-0.55320211,0.00000000,-0.00000000
-5.19559780,2.08636241,-1.16576443,2.41731130,-0.90329813,0.62755873,-0.28069553,0.61954662,-0.23184743,0.00000000,-0.00000000,0.72566909,-0.55183084,0.00000000,-0.00000000
-5.18959480,2.11384086,-1.17082568,2.45929908,-0.93650936,0.64173179,-0.27950801,0.63516703,-0.23654147,0.00000000,-0.00000000,0.72533729,-0.55210462,0.00000000,-0.00000000
-5.18359180,2.13585602,-1.17957026,2.49612864,-0.97377097,0.65433314,-0.27957379,0.64941084,-0.24221854,0.00000000,-0.00000000,0.72281703,-0.55391809,0.00000000,-0.00000000
-5.17758879,2.15244831,-1.19189575,2.52786355,-1.01482406,0.66525639,-0.28087915,0.66219453,-0.24893260,0.00000000,-0.00000000,0.71826720,-0.55712052,0.00000000,-0.00000000
-5.17158579,2.16366541,-1.20760795,2.55454381,-1.05932444,0.67439498,-0.28338012,0.67343001,-0.25671556,0.00000000,-0.00000000,0.71185613,-0.56152104,0.00000000,-0.00000000
-5.16558279,2.16955234,-1.22642471,2.57617281,-1.10684932,0.68164311,-0.28700382,0.68302434,-0.26557470,0.00000000,-0.00000000,0.70375376,-0.56689474,0.00000000,-0.00000000
