energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.11155578,1.98349567,0.18677966,0.00000000,0.95026138,1.16585734,0.06474376,0.48154265
-5.10555278,2.04356509,0.18718547,0.00000000,0.97382693,1.21134448,0.06565620,0.49456954
-5.09954977,2.10402484,0.18736310,0.00000000,0.99619375,1.25814439,0.06646043,0.50761130
-5.09354677,2.16463910,0.18734638,0.00000000,1.01715843,1.30605218,0.06717008,0.52062366
-5.08754377,2.22519378,0.18717374,0.00000000,1.03655190,1.35486282,0.06780077,0.53356749
-5.08154077,2.28549081,0.18688603,0.00000000,1.05424062,1.40436933,0.06836919,0.54640708
-5.07553777,2.34534091,0.18652426,0.00000000,1.07012639,1.45436017,0.06889213,0.55910802
-5.06953477,2.40455521,0.18612724,0.00000000,1.08414469,1.50461619,0.06938542,0.57163492
-5.06353177,2.46293680,0.18572946,0.00000000,1.09626187,1.55490749,0.06986299,0.58394923
-5.05752876,2.52027276,0.18535918,0.00000000,1.10647157,1.60499062,0.07033604,0.59600728
-5.05152576,2.57632747,0.18503691,0.00000000,1.11479035,1.65460632,0.07081230,0.60775879
-5.04552276,2.63083764,0.18477441,0.00000000,1.12125315,1.70347820,0.07129553,0.61914601
-5.03951976,2.68350963,0.18457416,0.00000000,1.12590860,1.75131235,0.07178523,0.63010353
-5.03351676,2.73401916,0.18442946,0.00000000,1.12881456,1.79779820,0.07227654,0.64055884
-5.02751376,2.78201364,0.18432500,0.00000000,1.13003409,1.84261041,0.07276041,0.65043361
-5.02151076,2.82711684,0.18423798,0.00000000,1.12963197,1.88541203,0.07322401,0.65964570
-5.01550775,2.86893593,0.18413969,0.00000000,1.12767211,1.92585847,0.07365128,0.66811170
-5.00950475,2.90707026,0.18399738,0.00000000,1.12421564,1.96360245,0.07402369,0.67574996
-5.00350175,2.94112168,0.18377639,0.00000000,1.11932003,1.99829949,0.07432115,0.68248380
-4.99749875,2.97070563,0.18344243,0.00000000,1.11303909,2.02961382,0.07452291,0.68824489
-4.99149575,2.99546271,0.18296382,0.00000000,1.10542382,2.05722454,0.07460861,0.69297647
-4.98549275,3.01506997,0.18231363,0.00000000,1.09652410,2.08083170,0.07455924,0.69663623
-4.97948974,3.02925160,0.18147156,0.00000000,1.08639096,2.10016220,0.07435804,0.69919879
-4.97348674,3.03778843,0.18042552,0.00000000,1.07507952,2.11497542,0.07399129,0.70065752
-4.96748374,3.04052598,0.17917282,0.00000000,1.06265212,2.12506824,0.07344905,0.70102564
-4.96148074,3.03738067,0.17772091,0.00000000,1.04918167,2.13027961,0.07272558,0.70033655
-4.95547774,3.02834416,0.17608760,0.00000000,1.03475499,2.13049446,0.07181967,0.69864329
-4.94947474,3.01348559,0.17430087,0.00000000,1.01947587,2.12564694,0.07073480,0.69601731
-4.94347174,2.99295176,0.17239813,0.00000000,1.00346761,2.11572299,0.06947900,0.69254631
-4.93746873,2.96696540,0.17042517,0.00000000,0.98687514,2.10076226,0.06806466,0.68833161
-4.93146573,2.93582156,0.16843462,0.00000000,0.96986624,2.08085931,0.06650803,0.68348486
-4.92546273,2.89988245,0.16648423,0.00000000,0.95263199,2.05616409,0.06482874,0.67812437
-4.91945973,2.85957088,0.16463485,0.00000000,0.93538634,2.02688187,0.06304905,0.67237129
-4.91345673,2.81536260,0.16294833,0.00000000,0.91836479,1.99327225,0.06119315,0.66634563
-4.90745373,2.76777793,0.16148543,0.00000000,0.90182216,1.95564769,0.05928636,0.66016247
-4.90145073,2.71737277,0.16030366,0.00000000,0.88602961,1.91437110,0.05735431,0.65392842
-4.89544772,2.66472950,0.15945541,0.00000000,0.87127110,1.86985288,0.05542216,0.64773854
-4.88944472,2.61044791,0.15898619,0.00000000,0.85783917,1.82254706,0.05351392,0.64167379
-4.88344172,2.55513646,0.15893317,0.00000000,0.84603059,1.77294686,0.05165173,0.63579929
-4.87743872,2.49940411,0.15932406,0.00000000,0.83614170,1.72157947,0.04985537,0.63016316
-4.87143572,2.44385281,0.16017632,0.00000000,0.82846385,1.66900023,0.04814183,0.62479634
-4.86543272,2.38907091,0.16149678,0.00000000,0.82327893,1.61578620,0.04652493,0.61971316
-4.85942971,2.33562752,0.16328156,0.00000000,0.82085519,1.56252938,0.04501522,0.61491271
-4.85342671,2.28406776,0.16551644,0.00000000,0.82144328,1.50982940,0.04361987,0.61038097
-4.84742371,2.23490904,0.16817753,0.00000000,0.82527269,1.45828605,0.04234278,0.60609349
-4.84142071,2.18863809,0.17123213,0.00000000,0.83254832,1.40849170,0.04118470,0.60201868
-4.83541771,2.14570874,0.17464001,0.00000000,0.84344734,1.36102359,0.04014357,0.59812134
-4.82941471,2.10654007,0.17835469,0.00000000,0.85811596,1.31643628,0.03921481,0.59436629
-4.82341171,2.07151487,0.18232489,0.00000000,0.87666614,1.27525425,0.03839179,0.59072202
-4.81740870,2.04097800,0.18649604,0.00000000,0.89917215,1.23796466,0.03766627,0.58716397
-4.81140570,2.01523444,0.19081166,0.00000000,0.92566658,1.20501042,0.03702885,0.58367739
-4.80540270,1.99454671,0.19521474,0.00000000,0.95613620,1.17678358,0.03646945,0.58025948
-4.79939970,1.97913159,0.19964888,0.00000000,0.99051721,1.15361901,0.03597779,0.57692070
-4.79339670,1.96915587,0.20405920,0.00000000,1.02869040,1.13578841,0.03554376,0.57368517
-4.78739370,1.96473111,0.20839311,0.00000000,1.07047610,1.12349473,0.03515774,0.57059006
-4.78139070,1.96590759,0.21260071,0.00000000,1.11562943,1.11686705,0.03481094,0.56768389
-4.77538769,1.97266748,0.21663502,0.00000000,1.16383610,1.11595588,0.03449555,0.56502396
-4.76938469,1.98491770,0.22045190,0.00000000,1.21470925,1.12072919,0.03420483,0.56267286
-4.76338169,2.00248277,0.22400987,0.00000000,1.26778781,1.13106913,0.03393317,0.56069430
-4.75737869,2.02509820,0.22726970,0.00000000,1.32253687,1.14676974,0.03367603,0.55914849
-4.75137569,2.05240513,0.23019399,0.00000000,1.37835039,1.16753583,0.03342979,0.55808729
-4.74537269,2.08394660,0.23274669,0.00000000,1.43455672,1.19298327,0.03319162,0.55754940
-4.73936968,2.11916622,0.23489275,0.00000000,1.49042717,1.22264083,0.03295919,0.55755602
-4.73336668,2.15740979,0.23659784,0.00000000,1.54518748,1.25595393,0.03273053,0.55810699
-4.72736368,2.19793013,0.23782833,0.00000000,1.59803241,1.29229037,0.03250373,0.55917795
-4.72136068,2.23989562,0.23855143,0.00000000,1.64814284,1.33094815,0.03227672,0.56071856
-4.71535768,2.28240242,0.23873566,0.00000000,1.69470507,1.37116556,0.03204717,0.56265196
-4.70935468,2.32449035,0.23835151,0.00000000,1.73693161,1.41213327,0.03181228,0.56487565
-4.70335168,2.36516206,0.23737244,0.00000000,1.77408262,1.45300850,0.03156880,0.56726365
-4.69734867,2.40340517,0.23577598,0.00000000,1.80548709,1.49293090,0.03131298,0.56967003
-4.69134567,2.43821643,0.23354502,0.00000000,1.83056295,1.53103976,0.03104068,0.57193357
-4.68534267,2.46862735,0.23066914,0.00000000,1.84883488,1.56649230,0.03074753,0.57388339
-4.67933967,2.49373007,0.22714591,0.00000000,1.85994929,1.59848221,0.03042912,0.57534532
-4.67333667,2.51270269,0.22298210,0.00000000,1.86368547,1.62625816,0.03008124,0.57614868
-4.66733367,2.52483291,0.21819458,0.00000000,1.85996243,1.64914151,0.02970018,0.57613312
-4.66133067,2.52953897,0.21281105,0.00000000,1.84884110,1.66654261,0.02928299,0.57515530
-4.65532766,2.52638708,0.20687026,0.00000000,1.83052176,1.67797515,0.02882776,0.57309496
-4.64932466,2.51510454,0.20042196,0.00000000,1.80533667,1.68306797,0.02833385,0.56986019
-4.64332166,2.49558807,0.19352627,0.00000000,1.77373853,1.68157395,0.02780210,0.56539167
-4.63731866,2.46790684,0.18625271,0.00000000,1.73628502,1.67337555,0.02723491,0.55966558
-4.63131566,2.43230025,0.17867878,0.00000000,1.69362040,1.65848679,0.02663635,0.55269520
-4.62531266,2.38917049,0.17088819,0.00000000,1.64645491,1.63705161,0.02601209,0.54453098
-4.61930965,2.33907017,0.16296881,0.00000000,1.59554292,1.60933868,0.02536935,0.53525930
-4.61330665,2.28268568,0.15501038,0.00000000,1.54166087,1.57573276,0.02471667,0.52499979
-4.60730365,2.22081682,0.14710224,0.00000000,1.48558583,1.53672304,0.02406370,0.51390151
-4.60130065,2.15435372,0.13933096,0.00000000,1.42807568,1.49288882,0.02342094,0.50213806
-4.59529765,2.08425183,0.13177816,0.00000000,1.36985144,1.44488317,0.02279939,0.48990199
-4.58929465,2.01150606,0.12451853,0.00000000,1.31158250,1.39341507,0.02221020,0.47739858
-4.58329165,1.93712499,0.11761816,0.00000000,1.25387507,1.33923078,0.02166441,0.46483949
-4.57728864,1.86210608,0.11113322,0.00000000,1.19726407,1.28309502,0.02117256,0.45243633
-4.57128564,1.78741272,0.10510907,0.00000000,1.14220841,1.22577273,0.02074446,0.44039454
-4.56528264,1.71395383,0.09957981,0.00000000,1.08908964,1.16801184,0.02038892,0.42890780
-4.55927964,1.64256651,0.09456820,0.00000000,1.03821353,1.11052775,0.02011361,0.41815305
-4.55327664,1.57400223,0.09008605,0.00000000,0.98981430,1.05398982,0.01992487,0.40828644
-4.54727364,1.50891657,0.08613491,0.00000000,0.94406074,0.99901022,0.01982771,0.39944010
-4.54127064,1.44786279,0.08270707,0.00000000,0.90106402,0.94613543,0.01982573,0.39171999
-4.53526763,1.39128879,0.07978677,0.00000000,0.86088621,0.89584021,0.01992115,0.38520465
-4.52926463,1.33953745,0.07735153,0.00000000,0.82354925,0.84852430,0.02011488,0.37994487
-4.52326163,1.29284977,0.07537360,0.00000000,0.78904371,0.80451147,0.02040658,0.37596422
-4.51725863,1.25137028,0.07382128,0.00000000,0.75733691,0.76405068,0.02079473,0.37326027
-4.51125563,1.21515436,0.07266025,0.00000000,0.72838007,0.72731921,0.02127669,0.37180637
-4.50525263,1.18417673,0.07185469,0.00000000,0.70211425,0.69442711,0.02184882,0.37155389
-4.49924962,1.15834060,0.07136832,0.00000000,0.67847486,0.66542275,0.02250650,0.37243469
-4.49324662,1.13748703,0.07116508,0.00000000,0.65739480,0.64029909,0.02324415,0.37436381
-4.48724362,1.12140405,0.07120977,0.00000000,0.63880613,0.61900010,0.02405527,0.37724208
-4.48124062,1.10983510,0.07146837,0.00000000,0.62264052,0.60142723,0.02493244,0.38095875
-4.47523762,1.10248674,0.07190824,0.00000000,0.60882861,0.58744543,0.02586732,0.38539399
-4.46923462,1.09903532,0.07249815,0.00000000,0.59729846,0.57688868,0.02685064,0.39042115
-4.46323162,1.09913270,0.07320824,0.00000000,0.58797343,0.56956476,0.02787227,0.39590893
-4.45722861,1.10241092,0.07400989,0.00000000,0.58076970,0.56525926,0.02892122,0.40172330
-4.45122561,1.10848617,0.07487554,0.00000000,0.57559367,0.56373880,0.02998576,0.40772935
-4.44522261,1.11696202,0.07577862,0.00000000,0.57233957,0.56475357,0.03105355,0.41379298
-4.43921961,1.12743224,0.07669342,0.00000000,0.57088734,0.56803922,0.03211182,0.41978255
-4.43321661,1.13948347,0.07759511,0.00000000,0.57110114,0.57331836,0.03314762,0.42557048
-4.42721361,1.15269786,0.07845985,0.00000000,0.57282846,0.58030179,0.03414808,0.43103492
-4.42121061,1.16665595,0.07926491,0.00000000,0.57590006,0.58868969,0.03510076,0.43606132
-4.41520760,1.18094003,0.07998899,0.00000000,0.58013076,0.59817293,0.03599394,0.44054412
-4.40920460,1.19513791,0.08061257,0.00000000,0.58532111,0.60843474,0.03681704,0.44438845
-4.40320160,1.20884744,0.08111827,0.00000000,0.59125993,0.61915284,0.03756092,0.44751179
-4.39719860,1.22168152,0.08149136,0.00000000,0.59772781,0.63000215,0.03821819,0.44984560
-4.39119560,1.23327388,0.08172022,0.00000000,0.60450137,0.64065824,0.03878350,0.45133691
-4.38519260,1.24328527,0.08179676,0.00000000,0.61135828,0.65080134,0.03925375,0.45194976
-4.37918959,1.25141014,0.08171692,0.00000000,0.61808296,0.66012117,0.03962817,0.45166651
-4.37318659,1.25738358,0.08148106,0.00000000,0.62447283,0.66832220,0.03990843,0.45048896
-4.36718359,1.26098826,0.08109423,0.00000000,0.63034482,0.67512939,0.04009853,0.44843920
-4.36118059,1.26206122,0.08056651,0.00000000,0.63554217,0.68029424,0.04020473,0.44556026
-4.35517759,1.26050024,0.07991315,0.00000000,0.63994110,0.68360075,0.04023527,0.44191644
-4.34917459,1.25626950,0.07915464,0.00000000,0.64345721,0.68487128,0.04020016,0.43759328
-4.34317159,1.24940414,0.07831673,0.00000000,0.64605123,0.68397178,0.04011079,0.43269729
-4.33716858,1.24001364,0.07743025,0.00000000,0.64773396,0.68081639,0.03997957,0.42735520
-4.33116558,1.22828358,0.07653097,0.00000000,0.64856993,0.67537096,0.03981957,0.42171287
-4.32516258,1.21447548,0.07565916,0.00000000,0.64867965,0.66765536,0.03964409,0.41593374
-4.31915958,1.19892467,0.07485916,0.00000000,0.64824007,0.65774430,0.03946631,0.41019682
-4.31315658,1.18203587,0.07417881,0.00000000,0.64748303,0.64576675,0.03929896,0.40469414
-4.30715358,1.16427647,0.07366866,0.00000000,0.64669162,0.63190354,0.03915398,0.39962776
