energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.75387694,6.14211760,1.38187044,0.00000000,2.91940100,3.07386602,0.10023401,1.97950432
-5.74787394,6.01166234,1.34841270,0.00000000,2.86884659,3.00946757,0.09937947,1.93726745
-5.74187094,5.88719949,1.31646887,0.00000000,2.81974678,2.94841534,0.09853622,1.89680000
-5.73586793,5.77098918,1.28652501,0.00000000,2.77298531,2.89197519,0.09771729,1.85893308
-5.72986493,5.66505660,1.25902059,0.00000000,2.72937740,2.84128843,0.09693446,1.82441277
-5.72386193,5.57115072,1.23433919,0.00000000,2.68965047,2.79734748,0.09619831,1.79388381
-5.71785893,5.49071310,1.21280146,0.00000000,2.65442925,2.76097662,0.09551833,1.76787701
-5.71185593,5.42485749,1.19466013,0.00000000,2.62422607,2.73281802,0.09490307,1.74680063
-5.70585293,5.37436025,1.18009750,0.00000000,2.59943595,2.71332363,0.09436036,1.73093594
-5.69984992,5.33966144,1.16922501,0.00000000,2.58033675,2.70275263,0.09389745,1.72043697
-5.69384692,5.32087590,1.16208505,0.00000000,2.56709363,2.70117447,0.09352126,1.71533413
-5.68784392,5.31781315,1.15865458,0.00000000,2.55976728,2.70847705,0.09323854,1.71554155
-5.68184092,5.33000496,1.15885030,0.00000000,2.55832522,2.72437948,0.09305606,1.72086765
-5.67583792,5.35673885,1.16253516,0.00000000,2.56265494,2.74844868,0.09298074,1.73102823
-5.66983492,5.39709591,1.16952569,0.00000000,2.57257832,2.78011920,0.09301972,1.74566167
-5.66383192,5.44999101,1.17959986,0.00000000,2.58786595,2.81871517,0.09318037,1.76434532
-5.65782891,5.51421380,1.19250511,0.00000000,2.60825073,2.86347364,0.09347024,1.78661241
-5.65182591,5.58846856,1.20796622,0.00000000,2.63343979,2.91356839,0.09389694,1.81196878
-5.64582291,5.67141164,1.22569273,0.00000000,2.66312424,2.96813335,0.09446785,1.83990870
-5.63981991,5.76168492,1.24538572,0.00000000,2.69698605,3.02628484,0.09518990,1.86992907
-5.63381691,5.85794453,1.26674371,0.00000000,2.73470216,3.08714213,0.09606911,1.90154169
-5.62781391,5.95888404,1.28946765,0.00000000,2.77594542,3.14984557,0.09711018,1.93428298
-5.62181091,6.06325178,1.31326493,0.00000000,2.82038281,3.21357223,0.09831598,1.96772104
-5.61580790,6.16986241,1.33785248,0.00000000,2.86767126,3.27754860,0.09968705,2.00145997
-5.60980490,6.27760318,1.36295896,0.00000000,2.91745155,3.34106047,0.10122104,2.03514148
-5.60380190,6.38543541,1.38832628,0.00000000,2.96934113,3.40346007,0.10291229,2.06844407
-5.59779890,6.49239245,1.41371059,0.00000000,3.02292660,3.46417075,0.10475139,2.10108016
-5.59179590,6.59757502,1.43888283,0.00000000,3.07775681,3.52268952,0.10672490,2.13279169
-5.58579290,6.70014550,1.46362926,0.00000000,3.13333730,3.57858798,0.10881517,2.16334474
-5.57978989,6.79932224,1.48775191,0.00000000,3.18912716,3.63151203,0.11100037,2.19252387
-5.57378689,6.89437525,1.51106934,0.00000000,3.24453873,3.68118087,0.11325465,2.22012672
-5.56778389,6.98462442,1.53341770,0.00000000,3.29894099,3.72738571,0.11554857,2.24595959
-5.56178089,7.06944080,1.55465215,0.00000000,3.35166671,3.76998853,0.11784965,2.26983443
-5.55577789,7.14825165,1.57464880,0.00000000,3.40202374,3.80892107,0.12012319,2.29156755
-5.54977489,7.22054924,1.59330694,0.00000000,3.44931013,3.84418412,0.12233324,2.31098050
-5.54377189,7.28590301,1.61055148,0.00000000,3.49283264,3.87584707,0.12444366,2.32790295
-5.53776888,7.34397437,1.62633552,0.00000000,3.53192820,3.90404744,0.12641938,2.34217753
-5.53176588,7.39453316,1.64064263,0.00000000,3.56598709,3.92899003,0.12822761,2.35366639
-5.52576288,7.43747406,1.65348870,0.00000000,3.59447702,3.95094528,0.12983905,2.36225890
-5.51975988,7.47283177,1.66492305,0.00000000,3.61696681,3.97024621,0.13122912,2.36787995
-5.51375688,7.50079287,1.67502846,0.00000000,3.63314831,3.98728362,0.13237888,2.37049822
-5.50775388,7.52170304,1.68391997,0.00000000,3.64285537,4.00249891,0.13327591,2.37013357
-5.50175088,7.53606809,1.69174224,0.00000000,3.64607865,4.01637423,0.13391480,2.36686303
-5.49574787,7.54454775,1.69866536,0.00000000,3.64297523,4.02941990,0.13429749,2.36082452
-5.48974487,7.54794141,1.70487910,0.00000000,3.63387222,4.04215892,0.13443311,2.35221806
-5.48374187,7.54716588,1.71058583,0.00000000,3.61926377,4.05510905,0.13433767,2.34130381
-5.47773887,7.54322526,1.71599215,0.00000000,3.59980141,4.06876277,0.13403329,2.32839702
-5.47173587,7.53717419,1.72129966,0.00000000,3.57627771,4.08356603,0.13354719,2.31385979
-5.46573287,7.53007564,1.72669531,0.00000000,3.54960377,4.09989655,0.13291044,2.29808992
-5.45972986,7.52295539,1.73234167,0.00000000,3.52078133,4.11804286,0.13215646,2.28150738
-5.45372686,7.51675542,1.73836776,0.00000000,3.49087058,4.13818521,0.13131944,2.26453886
-5.44772386,7.51228863,1.74486089,0.00000000,3.46095497,4.16037950,0.13043273,2.24760141
-5.44172086,7.51019752,1.75185997,0.00000000,3.43210447,4.18454538,0.12952717,2.23108579
-5.43571786,7.51091920,1.75935076,0.00000000,3.40533885,4.21045947,0.12862970,2.21534068
-5.42971486,7.51465899,1.76726337,0.00000000,3.38159268,4.23775445,0.12776199,2.20065841
-5.42371186,7.52137435,1.77547228,0.00000000,3.36168347,4.26592444,0.12693950,2.18726322
-5.41770885,7.53077035,1.78379888,0.00000000,3.34628439,4.29433702,0.12617075,2.17530257
-5.41170585,7.54230755,1.79201662,0.00000000,3.33590287,4.32225149,0.12545699,2.16484224
-5.40570285,7.55522214,1.79985850,0.00000000,3.33086593,4.34884309,0.12479227,2.15586535
-5.39969985,7.56855789,1.80702668,0.00000000,3.33131298,4.37323221,0.12416379,2.14827558
-5.39369685,7.58120858,1.81320382,0.00000000,3.33719647,4.39451756,0.12355277,2.14190443
-5.38769385,7.59196928,1.81806558,0.00000000,3.34829023,4.41181209,0.12293544,2.13652225
-5.38169085,7.59959421,1.82129385,0.00000000,3.36420533,4.42428000,0.12228446,2.13185249
-5.37568784,7.60285861,1.82259013,0.00000000,3.38441266,4.43117353,0.12157046,2.12758855
-5.36968484,7.60062202,1.82168838,0.00000000,3.40827131,4.43186784,0.12076367,2.12341248
-5.36368184,7.59189007,1.81836694,0.00000000,3.43506145,4.42589260,0.11983567,2.11901459
-5.35767884,7.57587210,1.81245900,0.00000000,3.46402026,4.41295899,0.11876104,2.11411303
-5.35167584,7.55203217,1.80386113,0.00000000,3.49437936,4.39298100,0.11751889,2.10847263
-5.34567284,7.52013114,1.79253959,0.00000000,3.52540198,4.36609016,0.11609428,2.10192184
-5.33966983,7.48025816,1.77853428,0.00000000,3.55641818,4.33264315,0.11447924,2.09436730
-5.33366683,7.43285014,1.76196002,0.00000000,3.58685654,4.29322204,0.11267368,2.08580521
-5.32766383,7.37869840,1.74300538,0.00000000,3.61627089,4.24862711,0.11068581,2.07632904
-5.32166083,7.31894224,1.72192887,0.00000000,3.64436065,4.19986260,0.10853232,2.06613324
-5.31565783,7.25504955,1.69905296,0.00000000,3.67098403,4.14811591,0.10623815,2.05551276
-5.30965483,7.18878502,1.67475595,0.00000000,3.69616319,4.09473095,0.10383594,2.04485834
-5.30365183,7.12216732,1.64946209,0.00000000,3.72008123,4.04117655,0.10136517,2.03464775
-5.29764882,7.05741630,1.62363038,0.00000000,3.74307104,3.98901103,0.09887105,2.02543319
-5.29164582,6.99689218,1.59774231,0.00000000,3.76559637,3.93984385,0.09640310,2.01782530
-5.28564282,6.94302850,1.57228906,0.00000000,3.78822604,3.89529551,0.09401362,2.01247433
-5.27963982,6.89826100,1.54775850,0.00000000,3.81160229,3.85695689,0.09175602,2.01004896
-5.27363682,6.86495441,1.52462241,0.00000000,3.83640483,3.82634877,0.08968307,2.01121354
-5.26763382,6.84532937,1.50332428,0.00000000,3.86331200,3.80488285,0.08784516,2.01660446
-5.26163082,6.84139162,1.48426800,0.00000000,3.89296087,3.79382478,0.08628858,2.02680630
-5.25562781,6.85486528,1.46780773,0.00000000,3.92590815,3.79426036,0.08505398,2.04232861
-5.24962481,6.88713238,1.45423922,0.00000000,3.96259353,3.80706526,0.08417490,2.06358410
-5.24362181,6.93918015,1.44379274,0.00000000,4.00330719,3.83287922,0.08367658,2.09086882
-5.23761881,7.01155788,1.43662776,0.00000000,4.04816308,3.87208507,0.08357495,2.12434518
-5.23161581,7.10434459,1.43282949,0.00000000,4.09707906,3.92479322,0.08387596,2.16402842
-5.22561281,7.21712881,1.43240742,0.00000000,4.14976497,3.99083203,0.08457515,2.20977706
-5.21960980,7.34900143,1.43529571,0.00000000,4.20571933,4.06974446,0.08565759,2.26128785
-5.21360680,7.49856221,1.44135553,0.00000000,4.26423487,4.16079132,0.08709809,2.31809565
-5.20760380,7.66394042,1.45037929,0.00000000,4.32441285,4.26296142,0.08886182,2.37957832
-5.20160080,7.84282951,1.46209659,0.00000000,4.38518584,4.37498864,0.09090513,2.44496700
-5.19559780,8.03253546,1.47618180,0.00000000,4.44534804,4.49537587,0.09317678,2.51336134
-5.18959480,8.23003784,1.49226302,0.00000000,4.50359209,4.62242565,0.09561932,2.58374972
-5.18359180,8.43206238,1.50993234,0.00000000,4.55855112,4.75427699,0.09817078,2.65503379
-5.17758879,8.63516301,1.52875686,0.00000000,4.60884420,4.88894759,0.10076648,2.72605679
-5.17158579,8.83581117,1.54829044,0.00000000,4.65312368,5.02438051,0.10334094,2.79563463
-5.16558279,9.03048970,1.56808561,0.00000000,4.69012235,5.15849407,0.10582988,2.86258889
-5.15957979,9.21578791,1.58770539,0.00000000,4.71869864,5.28923327,0.10817212,2.92578040
-5.15357679,9.38849481,1.60673449,0.00000000,4.73787790,5.41462133,0.11031147,2.98414224
-5.14757379,9.54568680,1.62478964,0.00000000,4.74688822,5.53280919,0.11219836,3.03671090
-5.14157079,9.68480638,1.64152850,0.00000000,4.74518908,5.64212131,0.11379130,3.08265413
-5.13556778,9.80372886,1.65665694,0.00000000,4.73249172,5.74109584,0.11505803,3.12129460
-5.12956478,9.90081410,1.66993431,0.00000000,4.70877034,5.82851757,0.11597631,3.15212815
-5.12356178,9.97494120,1.68117655,0.00000000,4.67426357,5.90344214,0.11653438,3.17483588
-5.11755878,10.02552459,1.69025698,0.00000000,4.62946623,5.96521063,0.11673101,3.18928965
-5.11155578,10.05251108,1.69710482,0.00000000,4.57511163,6.01345390,0.11657520,3.19555068
-5.10555278,10.05635800,1.70170153,0.00000000,4.51214546,6.04808654,0.11608547,3.19386155
-5.09954977,10.03799379,1.70407520,0.00000000,4.44169212,6.06929104,0.11528890,3.18463181
-5.09354677,9.99876325,1.70429333,0.00000000,4.36501546,6.07749296,0.11421983,3.16841832
-5.08754377,9.94036017,1.70245447,0.00000000,4.28347539,6.07332874,0.11291837,3.14590101
-5.08154077,9.86475099,1.69867914,0.00000000,4.19848263,6.05760773,0.11142882,3.11785562
-5.07553777,9.77409339,1.69310058,0.00000000,4.11145351,6.03127080,0.10979800,3.08512462
-5.06953477,9.67065382,1.68585590,0.00000000,4.02376686,5.99534744,0.10807355,3.04858780
-5.06353177,9.55672796,1.67707803,0.00000000,3.93672495,5.95091379,0.10630243,3.00913391
-5.05752876,9.43456780,1.66688896,0.00000000,3.85151987,5.89905360,0.10452947,2.96763458
-5.05152576,9.30631825,1.65539461,0.00000000,3.76920675,5.84082382,0.10279617,2.92492165
-5.04552276,9.17396585,1.64268142,0.00000000,3.69068457,5.77722629,0.10113974,2.88176854
-5.03951976,9.03930075,1.62881494,0.00000000,3.61668488,5.70918639,0.09959240,2.83887637
-5.03351676,8.90389279,1.61384016,0.00000000,3.54776831,5.63753916,0.09818091,2.79686473
-5.02751376,8.76908115,1.59778357,0.00000000,3.48432837,5.56302266,0.09692641,2.75626710
-5.02151076,8.63597639,1.58065658,0.00000000,3.42660154,5.48627805,0.09584447,2.71753058
-5.01550775,8.50547312,1.56246002,0.00000000,3.37468240,5.40785545,0.09494527,2.68101894
-5.00950475,8.37827080,1.54318921,0.00000000,3.32854239,5.32822433,0.09423403,2.64701857
-5.00350175,8.25490005,1.52283923,0.00000000,3.28805058,5.24778678,0.09371149,2.61574609
-4.99749875,8.13575174,1.50141004,0.00000000,3.25299498,5.16689246,0.09337445,2.58735687
-4.99149575,8.02110618,1.47891089,0.00000000,3.22310295,5.08585344,0.09321631,2.56195360
-4.98549275,7.91116029,1.45536402,0.00000000,3.19805960,5.00495797,0.09322764,2.53959415
-4.97948974,7.80605081,1.43080712,0.00000000,3.17752320,4.92448188,0.09339663,2.52029818
-4.97348674,7.70587253,1.40529472,0.00000000,3.16113716,4.84469711,0.09370954,2.50405228
-4.96748374,7.61069090,1.37889836,0.00000000,3.14853837,4.76587695,0.09415105,2.49081349
-4.96148074,7.52054905,1.35170568,0.00000000,3.13936209,4.68829796,0.09470449,2.48051135
-4.95547774,7.43547002,1.32381860,0.00000000,3.13324382,4.61223887,0.09535211,2.47304878
-4.94947474,7.35545498,1.29535088,0.00000000,3.12981898,4.53797707,0.09607524,2.46830230
-4.94347174,7.28047900,1.26642515,0.00000000,3.12872112,4.46578330,0.09685444,2.46612203
-4.93746873,7.21048580,1.23716999,0.00000000,3.12957984,4.39591538,0.09766971,2.46633215
-4.93146573,7.14538280,1.20771692,0.00000000,3.13201903,4.32861184,0.09850061,2.46873219
-4.92546273,7.08503786,1.17819790,0.00000000,3.13565651,4.26408602,0.09932658,2.47309955
-4.91945973,7.02927857,1.14874318,0.00000000,3.14010555,4.20252131,0.10012722,2.47919361
-4.91345673,6.97789467,1.11947981,0.00000000,3.14497863,4.14406790,0.10088264,2.48676130
-4.90745373,6.93064375,1.09053064,0.00000000,3.14989355,4.08884109,0.10157387,2.49554416
-4.90145073,6.88725979,1.06201390,0.00000000,3.15448171,4.03692127,0.10218337,2.50528644
-4.89544772,6.84746398,1.03404315,0.00000000,3.15839806,3.98835514,0.10269547,2.51574379
-4.88944472,6.81097673,1.00672746,0.00000000,3.16133203,3.94315794,0.10309689,2.52669199
-4.88344172,6.77752958,0.98017169,0.00000000,3.16301873,3.90131603,0.10337716,2.53793493
-4.87743872,6.74687587,0.95447662,0.00000000,3.16324919,3.86278953,0.10352902,2.54931130
-4.87143572,6.71879887,0.92973875,0.00000000,3.16187910,3.82751424,0.10354870,2.56069921
-4.86543272,6.69311630,0.90604982,0.00000000,3.15883485,3.79540277,0.10343606,2.57201841
-4.85942971,6.66968065,0.88349573,0.00000000,3.15411638,3.76634434,0.10319463,2.58322955
-4.85342671,6.64837473,0.86215504,0.00000000,3.14779627,3.74020340,0.10283146,2.59433058
-4.84742371,6.62910282,0.84209704,0.00000000,3.14001487,3.71681703,0.10235679,2.60535011
-4.84142071,6.61177768,0.82337954,0.00000000,3.13097153,3.69599153,0.10178366,2.61633826
-4.83541771,6.59630451,0.80604648,0.00000000,3.12091230,3.67749859,0.10112725,2.62735533
-4.82941471,6.58256312,0.79012578,0.00000000,3.11011476,3.66107169,0.10040425,2.63845911
-4.82341171,6.57038975,0.77562740,0.00000000,3.09887070,3.64640339,0.09963211,2.64969164
-4.81740870,6.55956045,0.76254208,0.00000000,3.08746793,3.63314414,0.09882824,2.66106630
-4.81140570,6.54977738,0.75084087,0.00000000,3.07617209,3.62090338,0.09800929,2.67255617
-4.80540270,6.54065993,0.74047562,0.00000000,3.06520982,3.60925332,0.09719044,2.68408456
-4.79939970,6.53174166,0.73138065,0.00000000,3.05475427,3.59773582,0.09638490,2.69551857
-4.79339670,6.52247424,0.72347551,0.00000000,3.04491397,3.58587260,0.09560342,2.70666607
-4.78739370,6.51223866,0.71666881,0.00000000,3.03572586,3.57317849,0.09485411,2.71727677
-4.78139070,6.50036381,0.71086310,0.00000000,3.02715288,3.55917765,0.09414235,2.72704734
-4.77538769,6.48615178,0.70596041,0.00000000,3.01908642,3.54342185,0.09347097,2.73563051
-4.76938469,6.46890875,0.70186824,0.00000000,3.01135354,3.52551027,0.09284056,2.74264791
-4.76338169,6.44797993,0.69850567,0.00000000,3.00372848,3.50510958,0.09224997,2.74770581
-4.75737869,6.42278651,0.69580908,0.00000000,2.99594777,3.48197323,0.09169692,2.75041315
-4.75137569,6.39286249,0.69373721,0.00000000,2.98772806,3.45595879,0.09117872,2.75040079
-4.74537269,6.35788881,0.69227507,0.00000000,2.97878553,3.42704205,0.09069295,2.74734087
-4.73936968,6.31772258,0.69143635,0.00000000,2.96885553,3.39532674,0.09023819,2.74096522
-4.73336668,6.27241921,0.69126404,0.00000000,2.95771137,3.36104901,0.08981463,2.73108163
-4.72736368,6.22224538,0.69182920,0.00000000,2.94518085,3.32457601,0.08942451,2.71758714
-4.72136068,6.16768176,0.69322751,0.00000000,2.93115959,3.28639788,0.08907245,2.70047734
-4.71535768,6.10941439,0.69557395,0.00000000,2.91562014,3.24711354,0.08876550,2.67985114
-4.70935468,6.04831463,0.69899554,0.00000000,2.89861637,3.20741017,0.08851302,2.65591070
-4.70335168,5.98540827,0.70362255,0.00000000,2.88028267,3.16803733,0.08832626,2.62895625
-4.69734867,5.92183491,0.70957858,0.00000000,2.86082808,3.12977667,0.08821781,2.59937624
-4.69134567,5.85879949,0.71696993,0.00000000,2.84052558,3.09340860,0.08820072,2.56763307
-4.68534267,5.79751830,0.72587491,0.00000000,2.81969725,3.05967749,0.08828765,2.53424525
-4.67933967,5.73916244,0.73633375,0.00000000,2.79869610,3.02925719,0.08848979,2.49976686
-4.67333667,5.68480152,0.74833953,0.00000000,2.77788573,3.00271864,0.08881582,2.46476554
-4.66733367,5.63535103,0.76183098,0.00000000,2.75761906,2.98050149,0.08927089,2.42979988
-4.66133067,5.59152615,0.77668747,0.00000000,2.73821740,2.96289116,0.08985573,2.39539785
-4.65532766,5.55380491,0.79272665,0.00000000,2.71995116,2.95000287,0.09056593,2.36203694
-4.64932466,5.52240284,0.80970514,0.00000000,2.70302335,2.94177373,0.09139145,2.33012740
-4.64332166,5.49726076,0.82732223,0.00000000,2.68755684,2.93796337,0.09231637,2.29999927
-4.63731866,5.47804670,0.84522665,0.00000000,2.67358623,2.93816349,0.09331903,2.27189382
-4.63131566,5.46417199,0.86302623,0.00000000,2.66105468,2.94181585,0.09437239,2.24595980
-4.62531266,5.45482090,0.88030000,0.00000000,2.64981599,2.94823818,0.09544473,2.22225461
-4.61930965,5.44899242,0.89661226,0.00000000,2.63964170,2.95665656,0.09650061,2.20075016
-4.61330665,5.44555205,0.91152808,0.00000000,2.63023288,2.96624294,0.09750211,2.18134298
-4.60730365,5.44329102,0.92462926,0.00000000,2.62123590,2.97615579,0.09841017,2.16386806
-4.60130065,5.44098980,0.93553039,0.00000000,2.61226125,2.98558204,0.09918608,2.14811536
-4.59529765,5.43748281,0.94389381,0.00000000,2.60290450,2.99377802,0.09979305,2.13384827
-4.58929465,5.43172086,0.94944320,0.00000000,2.59276812,3.00010749,0.10019771,2.12082273
-4.58329165,5.42282840,0.95197477,0.00000000,2.58148326,3.00407497,0.10037149,2.10880631
-4.57728864,5.41015272,0.95136585,0.00000000,2.56873018,3.00535245,0.10029188,2.09759595
-4.57128564,5.39330270,0.94758038,0.00000000,2.55425651,3.00379861,0.09994344,2.08703369
-4.56528264,5.37217556,0.94067107,0.00000000,2.53789255,2.99946936,0.09931862,2.07701949
-4.55927964,5.34697029,0.93077828,0.00000000,2.51956281,2.99261945,0.09841819,2.06752075
-4.55327664,5.31818760,0.91812574,0.00000000,2.49929356,2.98369508,0.09725150,2.05857789
-4.54727364,5.28661642,0.90301328,0.00000000,2.47721600,2.97331798,0.09583635,2.05030607
-4.54127064,5.25330792,0.88580718,0.00000000,2.45356519,2.96226190,0.09419861,2.04289282
-4.53526763,5.21953847,0.86692845,0.00000000,2.42867474,2.95142243,0.09237163,2.03659185
-4.52926463,5.18676332,0.84683971,0.00000000,2.40296776,2.94178192,0.09039537,2.03171344
-4.52326163,5.15656318,0.82603134,0.00000000,2.37694437,2.93437075,0.08831542,2.02861170
-4.51725863,5.13058608,0.80500731,0.00000000,2.35116638,2.93022696,0.08618179,2.02766948
-4.51125563,5.11048694,0.78427142,0.00000000,2.32623987,2.93035577,0.08404770,2.02928142
-4.50525263,5.09786713,0.76431441,0.00000000,2.30279607,2.93569059,0.08196828,2.03383592
-4.49924962,5.09421648,0.74560225,0.00000000,2.28147147,2.94705722,0.07999921,2.04169676
-4.49324662,5.10085954,0.72856607,0.00000000,2.26288759,2.96514233,0.07819548,2.05318497
-4.48724362,5.11890801,0.71359376,0.00000000,2.24763123,2.99046739,0.07661009,2.06856183
-4.48124062,5.14922065,0.70102356,0.00000000,2.23623556,3.02336879,0.07529287,2.08801341
-4.47523762,5.19237178,0.69113934,0.00000000,2.22916274,3.06398474,0.07428940,2.11163740
-4.46923462,5.24862905,0.68416782,0.00000000,2.22678851,3.11224907,0.07363997,2.13943265
-4.46323162,5.31794091,0.68027724,0.00000000,2.22938910,3.16789194,0.07337867,2.17129175
-4.45722861,5.39993364,0.67957762,0.00000000,2.23713091,3.23044720,0.07353264,2.20699708
-4.45122561,5.49391782,0.68212197,0.00000000,2.25006309,3.29926569,0.07412137,2.24622041
-4.44522261,5.59890367,0.68790865,0.00000000,2.26811341,3.37353404,0.07515618,2.28852613
-4.43921961,5.71362437,0.69688426,0.00000000,2.29108745,3.45229780,0.07663979,2.33337809
-4.43321661,5.83656649,0.70894711,0.00000000,2.31867115,3.53448815,0.07856612,2.38014984
-4.42721361,5.96600647,0.72395091,0.00000000,2.35043670,3.61895096,0.08092015,2.42813797
-4.42121061,6.10005174,0.74170868,0.00000000,2.38585169,3.70447730,0.08367798,2.47657823
-4.41520760,6.23668533,0.76199671,0.00000000,2.42429114,3.78983414,0.08680712,2.52466367
-4.40920460,6.37381260,0.78455853,0.00000000,2.46505228,3.87379441,0.09026689,2.57156463
-4.40320160,6.50930866,0.80910887,0.00000000,2.50737149,3.95516536,0.09400902,2.61644939
-4.39719860,6.64106528,0.83533771,0.00000000,2.55044292,4.03281449,0.09797843,2.65850528
-4.39119560,6.76703595,0.86291430,0.00000000,2.59343833,4.10569236,0.10211424,2.69695912
-4.38519260,6.88527798,0.89149135,0.00000000,2.63552735,4.17285167,0.10635085,2.73109657
-4.37918959,6.99399048,0.92070939,0.00000000,2.67589766,4.23346236,0.11061921,2.76027947
-4.37318659,7.09154757,0.95020132,0.00000000,2.71377433,4.28682243,0.11484822,2.78396085
-4.36718359,7.17652576,0.97959715,0.00000000,2.74843773,4.33236450,0.11896619,2.80169679
-4.36118059,7.24772536,1.00852897,0.00000000,2.77923948,4.36965819,0.12290234,2.81315511
-4.35517759,7.30418530,1.03663613,0.00000000,2.80561586,4.39840857,0.12658830,2.81812037
-4.34917459,7.34519146,1.06357043,0.00000000,2.82709845,4.41845110,0.12995966,2.81649527
-4.34317159,7.37027858,1.08900135,0.00000000,2.84332156,4.42974355,0.13295734,2.80829854
-4.33716858,7.37922625,1.11262115,0.00000000,2.85402644,4.43235535,0.13552892,2.79365947
-4.33116558,7.37204930,1.13414966,0.00000000,2.85906234,4.42645522,0.13762985,2.77280961
-4.32516258,7.34898366,1.15333865,0.00000000,2.85838440,4.41229756,0.13922441,2.74607201
-4.31915958,7.31046832,1.16997555,0.00000000,2.85204879,4.39020833,0.14028656,2.71384872
-4.31315658,7.25712453,1.18388654,0.00000000,2.84020536,4.36057111,0.14080056,2.67660710
-4.30715358,7.18973324,1.19493870,0.00000000,2.82308833,4.32381387,0.14076136,2.63486567
