energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,8.04740615,0.35609515,0.00516235,0.05366427,5.98312753,5.83044187,3.16799167
-4.29514757,8.06858007,0.36150241,0.00547026,0.05436807,5.96683470,5.81744141,3.14420324
-4.28914457,8.11474949,0.36752254,0.00579142,0.05527569,5.96984206,5.81873201,3.13328213
-4.28314157,8.18467405,0.37402961,0.00612166,0.05636821,5.99166126,5.83348001,3.13534414
-4.27713857,8.27625867,0.38087578,0.00645629,0.05762067,6.03115670,5.86037357,3.15008443
-4.27113557,8.38664123,0.38789838,0.00679016,0.05900328,6.08660006,5.89769016,3.17679356
-4.26513257,8.51230826,0.39492770,0.00711788,0.06048292,6.15574525,5.94337703,3.21438771
-4.25912956,8.64923243,0.40179509,0.00743390,0.06202470,6.23591972,5.99514027,3.26145098
-4.25312656,8.79302510,0.40834091,0.00773277,0.06359365,6.32412749,6.05053788,3.31628771
-4.24712356,8.93909625,0.41442189,0.00800923,0.06515631,6.41715866,6.10707210,3.37698208
-4.24112056,9.08281441,0.41991747,0.00825844,0.06668229,6.51170059,6.16227687,3.44146223
-4.23511756,9.21965953,0.42473472,0.00847611,0.06814555,6.60444576,6.21379664,3.50756624
-4.22911456,9.34536236,0.42881169,0.00865865,0.06952547,6.69219218,6.25945351,3.57310719
-4.22311156,9.45602500,0.43211881,0.00880328,0.07080758,6.77193280,6.29730060,3.63593521
-4.21710855,9.54821874,0.43465853,0.00890806,0.07198394,6.84093095,6.32566047,3.69399416
-4.21110555,9.61905643,0.43646289,0.00897201,0.07305310,6.89678028,6.34314816,3.74537164
-4.20510255,9.66623845,0.43758956,0.00899505,0.07401968,6.93744807,6.34867971,3.78834097
-4.19909955,9.68807251,0.43811621,0.00897797,0.07489362,6.96130206,6.34146717,3.82139459
-4.19309655,9.68346907,0.43813395,0.00892242,0.07568908,6.96712152,6.32100237,3.84326846
-4.18709355,9.65191508,0.43773984,0.00883072,0.07642305,6.95409410,6.28703171,3.85295777
-4.18109055,9.59342989,0.43702930,0.00870581,0.07711384,6.92180042,6.23952469,3.84972428
-4.17508754,9.50850743,0.43608857,0.00855111,0.07777941,6.87018887,6.17863892,3.83309611
-4.16908454,9.39804940,0.43498796,0.00837030,0.07843577,6.79954293,6.10468424,3.80286091
-4.16308154,9.26329378,0.43377600,0.00816728,0.07909547,6.71044363,6.01808833,3.75905349
-4.15707854,9.10574313,0.43247513,0.00794591,0.07976620,6.60372958,5.91936578,3.70193888
-4.15107554,8.92709614,0.43107898,0.00770999,0.08044984,6.48045634,5.80909210,3.63199206
-4.14507254,8.72918557,0.42955149,0.00746306,0.08114163,6.34185709,5.68788368,3.54987533
-4.13906953,8.51392454,0.42782792,0.00720836,0.08182999,6.18930565,5.55638398,3.45641407
-4.13306653,8.28326266,0.42581761,0.00694878,0.08249648,6.02428274,5.41525601,3.35257195
-4.12706353,8.03915218,0.42340847,0.00668678,0.08311641,5.84834592,5.26518048,3.23942599
-4.12106053,7.78352386,0.42047274,0.00642439,0.08365969,5.66310302,5.10685854,3.11814212
-4.11505753,7.51827165,0.41687383,0.00616325,0.08409208,5.47018917,4.94101814,2.98995160
-4.10905453,7.24524451,0.41247382,0.00590461,0.08437670,5.27124656,4.76842240,2.85612864
-4.10305153,6.96624375,0.40714112,0.00564939,0.08447575,5.06790684,4.58987885,2.71796936
-4.09704852,6.68302392,0.40075795,0.00539825,0.08435227,4.86177523,4.40624792,2.57677246
-4.09104552,6.39729561,0.39322718,0.00515159,0.08397197,4.65441626,4.21844985,2.43382158
-4.08504252,6.11072852,0.38447822,0.00490971,0.08330495,4.44734066,4.02746886,2.29036962
-4.07903952,5.82495374,0.37447162,0.00467278,0.08232719,4.24199343,3.83435423,2.14762515
-4.07303652,5.54156464,0.36320223,0.00444092,0.08102181,4.03974323,3.64021796,2.00674108
-4.06703352,5.26211595,0.35070075,0.00421427,0.07938001,3.84187347,3.44622917,1.86880577
-4.06103052,4.98812148,0.33703363,0.00399298,0.07740168,3.64957565,3.25360559,1.73483674
-4.05502751,4.72105099,0.32230147,0.00377726,0.07509550,3.46394554,3.06360305,1.60577710
-4.04902451,4.46232717,0.30663599,0.00356738,0.07247885,3.28598284,2.87750353,1.48249483
-4.04302151,4.21332369,0.29019576,0.00336365,0.06957718,3.11659500,2.69660305,1.36578484
-4.03701851,3.97536538,0.27316104,0.00316644,0.06642318,2.95660548,2.52220017,1.25637385
-4.03101551,3.74973146,0.25572799,0.00297619,0.06305565,2.80676662,2.35558600,1.15492775
-4.02501251,3.53766219,0.23810248,0.00279331,0.05951812,2.66777704,2.19803647,1.06206122
-4.01900950,3.34036937,0.22049395,0.00261827,0.05585747,2.54030284,2.05080714,0.97834903
-4.01300650,3.15904997,0.20310948,0.00245152,0.05212239,2.42500173,1.91513061,0.90433846
-4.00700350,2.99490240,0.18614834,0.00229348,0.04836188,2.32254868,1.79221642,0.84056200
-4.00100050,2.84914371,0.16979720,0.00214456,0.04462390,2.23366135,1.68325251,0.78754944
-3.99499750,2.72302602,0.15422626,0.00200512,0.04095408,2.15912325,1.58940744,0.74583845
-3.98899450,2.61784999,0.13958612,0.00187552,0.03739466,2.09980248,1.51183213,0.71598247
-3.98299150,2.53497285,0.12600566,0.00175606,0.03398367,2.05666376,1.45165948,0.69855495
-3.97698849,2.47580865,0.11359078,0.00164702,0.03075421,2.03077162,1.41000061,0.69414898
-3.97098549,2.44181835,0.10242391,0.00154867,0.02773414,2.02328296,1.38793607,0.70337142
-3.96498249,2.43448808,0.09256426,0.00146123,0.02494583,2.03542731,1.38650082,0.72683092
-3.95897949,2.45529406,0.08404860,0.00138494,0.02240620,2.06847423,1.40666205,0.76511951
-3.95297649,2.50565380,0.07689250,0.00132000,0.02012691,2.12368736,1.44928924,0.81878756
-3.94697349,2.58686384,0.07109179,0.00126660,0.01811463,2.20226606,1.51511652,0.88831273
-3.94097049,2.70002539,0.06662431,0.00122489,0.01637153,2.30527586,1.60469810,0.97406341
-3.93496748,2.84596032,0.06345156,0.00119501,0.01489570,2.43357026,1.71835786,1.07625807
-3.92896448,3.02512071,0.06152040,0.00117703,0.01368172,2.58770702,1.85613529,1.19492208
-3.92296148,3.23749631,0.06076469,0.00117096,0.01272118,2.76786280,2.01773021,1.32984399
-3.91695848,3.48252487,0.06110676,0.00117673,0.01200320,2.97375065,2.20244943,1.48053377
-3.91095548,3.75901073,0.06245877,0.00119415,0.01151490,3.20454516,2.40915868,1.64618533
-3.90495248,4.06505735,0.06472403,0.00122294,0.01124186,3.45882021,2.63624360,1.82564621
-3.89894947,4.39801931,0.06779820,0.00126266,0.01116851,3.73450398,2.88158315,2.01739687
-3.89294647,4.75447866,0.07157055,0.00131274,0.01127844,4.02885564,3.14253881,2.21954201
-3.88694347,5.13024998,0.07592520,0.00137244,0.01155475,4.33846708,3.41596240,2.42981585
-3.88094047,5.52041685,0.08074254,0.00144090,0.01198024,4.65929217,3.69822435,2.64560278
-3.87493747,5.91940157,0.08590067,0.00151709,0.01253765,4.98670485,3.98526363,2.86397417
-3.86893447,6.32106764,0.09127714,0.00159987,0.01320985,5.31558564,4.27265914,3.08174117
-3.86293147,6.71885334,0.09675070,0.00168797,0.01397994,5.64043495,4.55572150,3.29552254
-3.85692846,7.10593247,0.10220330,0.00178007,0.01483147,5.95550974,4.82960263,3.50182584
-3.85092546,7.47539689,0.10752217,0.00187478,0.01574851,6.25497907,5.08941950,3.69713905
-3.84492246,7.82045398,0.11260191,0.00197071,0.01671579,6.53309223,5.33038771,3.87802948
-3.83891946,8.13463087,0.11734661,0.00206649,0.01771883,6.78435289,5.54795910,4.04124583
-3.83291646,8.41197670,0.12167188,0.00216084,0.01874399,7.00369151,5.73795792,4.18381904
-3.82691346,8.64725396,0.12550663,0.00225256,0.01977863,7.18662856,5.89670919,4.30315749
-3.82091046,8.83610989,0.12879467,0.00234061,0.02081118,7.32942082,6.02115345,4.39713218
-3.81490745,8.97522019,0.13149596,0.00242412,0.02183118,7.42918424,6.10894263,4.46414772
-3.80890445,9.06239815,0.13358741,0.00250241,0.02282944,7.48398757,6.15851240,4.50319590
-3.80290145,9.09666405,0.13506333,0.00257502,0.02379802,7.49291238,6.16912755,4.51388916
-3.79689845,9.07827177,0.13593536,0.00264172,0.02473032,7.45607701,6.14089860,4.49647234
-3.79089545,9.00869144,0.13623197,0.00270248,0.02562111,7.37462344,6.07476875,4.45181216
-3.78489245,8.89054922,0.13599749,0.00275752,0.02646658,7.25066814,5.97247218,4.38136502
-3.77888944,8.72752739,0.13529075,0.00280724,0.02726433,7.08721967,5.83646594,4.28712461
-3.77288644,8.52422975,0.13418335,0.00285222,0.02801340,6.88806718,5.66983900,4.17155195
-3.76688344,8.28601865,0.13275758,0.00289320,0.02871427,6.65764549,5.47620288,4.03749108
-3.76088044,8.01883132,0.13110418,0.00293104,0.02936883,6.40088305,5.25956925,3.88807433
-3.75487744,7.72898364,0.12931983,0.00296669,0.02998035,6.12303986,5.02421996,3.72662127
-3.74887444,7.42296962,0.12750458,0.00300113,0.03055346,5.82954231,4.77457540,3.55653577
-3.74287144,7.10726469,0.12575921,0.00303537,0.03109403,5.52582180,4.51506638,3.38120520
-3.73686843,6.78814001,0.12418257,0.00307038,0.03160905,5.21716323,4.25001464,3.20390555
-3.73086543,6.47149424,0.12286902,0.00310706,0.03210657,4.90856867,3.98352587,3.02771586
-3.72486243,6.16270781,0.12190590,0.00314621,0.03259541,4.60464021,3.71939856,2.85544451
-3.71885943,5.86652328,0.12137124,0.00318849,0.03308505,4.30948521,3.46105073,2.68956927
-3.71285643,5.58695433,0.12133150,0.00323442,0.03358529,4.02664527,3.21146572,2.53219232
-3.70685343,5.32722404,0.12183972,0.00328430,0.03410601,3.75904964,2.97315707,2.38501072
-3.70085043,5.08973254,0.12293374,0.00333823,0.03465686,3.50899249,2.74815191,2.24930205
-3.69484742,4.87605242,0.12463493,0.00339609,0.03524691,3.27813232,2.53799126,2.12592452
-3.68884442,4.68695002,0.12694711,0.00345753,0.03588433,3.06751160,2.34374535,2.01533032
-3.68284142,4.52242970,0.12985602,0.00352195,0.03657608,2.87759362,2.16604163,1.91759054
-3.67683842,4.38179798,0.13332913,0.00358853,0.03732761,2.70831370,2.00510286,1.83243005
-3.67083542,4.26374410,0.13731606,0.00365620,0.03814263,2.55914157,1.86079291,1.75927020
-3.66483242,4.16643355,0.14174947,0.00372373,0.03902289,2.42915171,1.73266763,1.69727747
-3.65882941,4.08761100,0.14654649,0.00378968,0.03996815,2.31709869,1.62002883,1.64541616
-3.65282641,4.02470917,0.15161076,0.00385249,0.04097605,2.22149489,1.52197917,1.60250310
-3.64682341,3.97496039,0.15683489,0.00391050,0.04204227,2.14068781,1.43747647,1.56726281
-3.64082041,3.93550770,0.16210348,0.00396200,0.04316062,2.07293512,1.36538590,1.53838131
-3.63481741,3.90351238,0.16729645,0.00400531,0.04432332,2.01647529,1.30452910,1.51455722
-3.62881441,3.87625517,0.17229268,0.00403880,0.04552130,1.96959238,1.25372919,1.49454874
-3.62281141,3.85122855,0.17697380,0.00406097,0.04674454,1.93067352,1.21185105,1.47721547
-3.61680840,3.82621769,0.18122800,0.00407052,0.04798255,1.89825810,1.17783625,1.46155396
-3.61080540,3.79936790,0.18495364,0.00406637,0.04922474,1.87107769,1.15073227,1.44672622
-3.60480240,3.76923705,0.18806260,0.00404775,0.05046088,1.84808628,1.12971557,1.43208071
-3.59879940,3.73483139,0.19048322,0.00401420,0.05168152,1.82848024,1.11410831,1.41716525
-3.59279640,3.69562423,0.19216259,0.00396563,0.05287827,1.81170811,1.10338856,1.40173185
-3.58679340,3.65155710,0.19306820,0.00390232,0.05404413,1.79747024,1.09719392,1.38573354
-3.58079040,3.60302374,0.19318887,0.00382493,0.05517367,1.78570872,1.09531863,1.36931357
-3.57478739,3.55083818,0.19253487,0.00373447,0.05626314,1.77658847,1.09770449,1.35278755
-3.56878439,3.49618822,0.19113729,0.00363231,0.05731044,1.77047036,1.10442587,1.33661962
-3.56278139,3.44057680,0.18904664,0.00352011,0.05831508,1.76787770,1.11566954,1.32139351
-3.55677839,3.38575388,0.18633090,0.00339980,0.05927797,1.76945774,1.13171005,1.30777996
-3.55077539,3.33364181,0.18307296,0.00327352,0.06020126,1.77593971,1.15288171,1.29650194
-3.54477239,3.28625776,0.17936774,0.00314355,0.06108799,1.78809142,1.17954831,1.28829903
-3.53876938,3.24563633,0.17531907,0.00301225,0.06194191,1.80667628,1.21207185,1.28389273
-3.53276638,3.21375567,0.17103648,0.00288202,0.06276711,1.83241253,1.25078159,1.28395392
-3.52676338,3.19247025,0.16663212,0.00275520,0.06356787,1.86593652,1.29594496,1.28907398
-3.52076038,3.18345252,0.16221789,0.00263405,0.06434848,1.90777142,1.34774134,1.29974061
-3.51475738,3.18814559,0.15790287,0.00252071,0.06511312,1.95830267,1.40624012,1.31631930
-3.50875438,3.20772816,0.15379125,0.00241711,0.06586587,2.01776088,1.47138387,1.33904085
-3.50275138,3.24309209,0.14998065,0.00232499,0.06661082,2.08621269,1.54297734,1.36799545
-3.49674837,3.29483246,0.14656094,0.00224585,0.06735219,2.16355932,1.62068263,1.40313296
-3.49074537,3.36324916,0.14361353,0.00218097,0.06809461,2.24954251,1.70402070,1.44426907
-3.48474237,3.44835824,0.14121096,0.00213135,0.06884335,2.34375674,1.79237877,1.49109661
-3.47873937,3.54991117,0.13941685,0.00209774,0.06960460,2.44566647,1.88502307,1.54320098
-3.47273637,3.66741925,0.13828600,0.00208068,0.07038574,2.55462686,1.98111605,1.60007847
-3.46673337,3.80018083,0.13786457,0.00208042,0.07119547,2.66990611,2.07973692,1.66115626
-3.46073037,3.94730857,0.13819016,0.00209700,0.07204386,2.79070776,2.17990417,1.72581264
-3.45472736,4.10775451,0.13929184,0.00213024,0.07294233,2.91619114,2.28059888,1.79339629
-3.44872436,4.28033102,0.14118985,0.00217973,0.07390332,3.04548860,2.38078744,1.86324341
-3.44272136,4.46372621,0.14389514,0.00224484,0.07493992,3.17771816,2.47944245,1.93469175
-3.43671836,4.65651327,0.14740854,0.00232474,0.07606522,3.31199116,2.57556107,2.00709100
-3.43071536,4.85715363,0.15171977,0.00241838,0.07729154,3.44741439,2.66817984,2.07980912
-3.42471236,5.06399488,0.15680622,0.00252449,0.07862953,3.58308716,2.75638595,2.15223471
-3.41870935,5.27526479,0.16263172,0.00264160,0.08008717,3.71809402,2.83932456,2.22377566
-3.41270635,5.48906354,0.16914527,0.00276804,0.08166872,3.85149442,2.91620285,2.29385493
-3.40670335,5.70335656,0.17628014,0.00290193,0.08337374,3.98231081,2.98629109,2.36190413
-3.40070035,5.91597050,0.18395316,0.00304121,0.08519618,4.10951720,3.04892171,2.42735626
-3.39469735,6.12459508,0.19206467,0.00318365,0.08712364,4.23202987,3.10348725,2.48963851
-3.38869435,6.32679292,0.20049906,0.00332686,0.08913693,4.34870229,3.14943832,2.54816659
-3.38269135,6.52001939,0.20912602,0.00346837,0.09120981,4.45832578,3.18628234,2.60234141
-3.37668834,6.70165361,0.21780263,0.00360562,0.09330919,4.55963710,3.21358403,2.65154914
-3.37068534,6.86904081,0.22637629,0.00373604,0.09539556,4.65133390,3.23096828,2.69516528
-3.36468234,7.01954587,0.23468829,0.00385711,0.09742388,4.73209798,3.23812551,2.73256295
-3.35867934,7.15061624,0.24257819,0.00396640,0.09934472,4.80062611,3.23481983,2.76312539
-3.35267634,7.25985235,0.24988858,0.00406164,0.10110575,4.85566715,3.22089936,2.78626232
-3.34667334,7.34508217,0.25647019,0.00414078,0.10265341,4.89606405,3.19630834,2.80142925
-3.34067034,7.40443660,0.26218709,0.00420208,0.10393481,4.92079837,3.16109992,2.80814887
-3.33466733,7.43642164,0.26692170,0.00424412,0.10489960,4.92903513,3.11544881,2.80603321
-3.32866433,7.43998334,0.27057935,0.00426588,0.10550187,4.92016521,3.05966228,2.79480511
-3.32266133,7.41456188,0.27309221,0.00426676,0.10570192,4.89384276,2.99418869,2.77431778
-3.31665833,7.36013109,0.27442227,0.00424660,0.10546785,4.85001524,2.91962220,2.74457082
-3.31065533,7.27722091,0.27456330,0.00420570,0.10477676,4.78894389,2.83670284,2.70572190
-3.30465233,7.16692072,0.27354155,0.00414481,0.10361575,4.71121322,2.74631132,2.65809272
-3.29864932,7.03086268,0.27141524,0.00406512,0.10198240,4.61772829,2.64945820,2.60216901
-3.29264632,6.87118503,0.26827268,0.00396819,0.09988493,4.50969964,2.54726743,2.53859399
-3.28664332,6.69047663,0.26422931,0.00385593,0.09734190,4.38861607,2.44095459,2.46815555
-3.28064032,6.49170453,0.25942349,0.00373053,0.09438154,4.25620635,2.33180055,2.39176742
-3.27463732,6.27812782,0.25401148,0.00359441,0.09104072,4.11439125,2.22112148,2.31044519
-3.26863432,6.05320095,0.24816168,0.00345009,0.08736368,3.96522821,2.11023642,2.22527824
-3.26263132,5.82047091,0.24204841,0.00330019,0.08340050,3.81085079,2.00043366,2.13739859
-3.25662831,5.58347230,0.23584557,0.00314728,0.07920543,3.65340576,1.89293758,2.04794838
-3.25062531,5.34562477,0.22972037,0.00299385,0.07483515,3.49499043,1.78887712,1.95804708
-3.24462231,5.11013692,0.22382749,0.00284222,0.07034713,3.33759287,1.68925731,1.86876014
-3.23861931,4.87992035,0.21830386,0.00269448,0.06579792,3.18303753,1.59493510,1.78107010
-3.23261631,4.65751721,0.21326434,0.00255246,0.06124176,3.03293833,1.50660042,1.69585163
-3.22661331,4.44504361,0.20879843,0.00241766,0.05672925,2.88866090,1.42476312,1.61385118
-3.22061031,4.24415077,0.20496812,0.00229126,0.05230632,2.75129543,1.34974640,1.53567214
-3.21460730,4.05600480,0.20180713,0.00217407,0.04801343,2.62164053,1.28168673,1.46176584
-3.20860430,3.88128528,0.19932126,0.00206658,0.04388507,2.50019872,1.22054026,1.39242861
-3.20260130,3.72020199,0.19749007,0.00196891,0.03994942,2.38718296,1.16609526,1.32780475
-3.19659830,3.57252832,0.19626969,0.00188092,0.03622836,2.28253367,1.11798997,1.26789513
-3.19059530,3.43764936,0.19559661,0.00180215,0.03273759,2.18594497,1.07573496,1.21257063
-3.18459230,3.31462211,0.19539222,0.00173195,0.02948701,2.09689880,1.03873909,1.16158991
-3.17858929,3.20224472,0.19556796,0.00166946,0.02648120,2.01470493,1.00633784,1.11462031
-3.17258629,3.09913152,0.19603075,0.00161371,0.02371998,1.93854509,0.97782282,1.07126101
-3.16658329,3.00379040,0.19668846,0.00156366,0.02119913,1.86751915,0.95247126,1.03106722
-3.16058029,2.91469910,0.19745508,0.00151821,0.01891103,1.80069121,0.92957425,0.99357439
-3.15457729,2.83037722,0.19825547,0.00147634,0.01684537,1.73713379,0.90846263,0.95832132
-3.14857429,2.74945088,0.19902918,0.00143704,0.01498984,1.67596821,0.88852962,0.92487116
-3.14257129,2.67070754,0.19973352,0.00139945,0.01333073,1.61639964,0.86924915,0.89282954
-3.13656828,2.59313903,0.20034531,0.00136281,0.01185351,1.55774572,0.85018956,0.86185905
-3.13056528,2.51597127,0.20086150,0.00132653,0.01054331,1.49945763,0.83102209,0.83168965
-3.12456228,2.43868005,0.20129850,0.00129018,0.00938535,1.44113326,0.81152404,0.80212471
-3.11855928,2.36099272,0.20169028,0.00125347,0.00836523,1.38252233,0.79157679,0.77304263
-3.11255628,2.28287665,0.20208531,0.00121630,0.00746922,1.32352376,0.77115892,0.74439424
-3.10655328,2.20451548,0.20254252,0.00117870,0.00668442,1.26417582,0.75033501,0.71619631
-3.10055028,2.12627525,0.20312655,0.00114081,0.00599886,1.20464020,0.72924099,0.68852179
-3.09454727,2.04866258,0.20390244,0.00110288,0.00540158,1.14518100,0.70806673,0.66148745
-3.08854427,1.97227757,0.20493015,0.00106523,0.00488259,1.08614020,0.68703713,0.63523974
-3.08254127,1.89776424,0.20625924,0.00102820,0.00443289,1.02791102,0.66639250,0.60993984
-3.07653827,1.82576141,0.20792391,0.00099215,0.00404437,0.97091067,0.64636954,0.58574859
-3.07053527,1.75685649,0.20993884,0.00095743,0.00370974,0.91555407,0.62718369,0.56281244
-3.06453227,1.69154491,0.21229597,0.00092432,0.00342242,0.86222969,0.60901381,0.54125086
-3.05852926,1.63019691,0.21496250,0.00089306,0.00317651,0.81127870,0.59198997,0.52114621
-3.05252626,1.57303341,0.21788019,0.00086379,0.00296663,0.76297833,0.57618475,0.50253620
-3.04652326,1.52011174,0.22096611,0.00083657,0.00278788,0.71752999,0.56160841,0.48540949
-3.04052026,1.47132163,0.22411473,0.00081138,0.00263578,0.67505228,0.54820800,0.46970453
-3.03451726,1.42639129,0.22720135,0.00078807,0.00250619,0.63557919,0.53587033,0.45531137
-3.02851426,1.38490252,0.23008662,0.00076645,0.00239531,0.59906278,0.52442834,0.44207648
-3.02251126,1.34631381,0.23262200,0.00074623,0.00229960,0.56538026,0.51367045,0.42980989
-3.01650825,1.30998962,0.23465585,0.00072709,0.00221585,0.53434429,0.50335219,0.41829443
-3.01050525,1.27523388,0.23603975,0.00070865,0.00214109,0.50571602,0.49320931,0.40729611
-3.00450225,1.24132573,0.23663494,0.00069054,0.00207268,0.47921975,0.48297170,0.39657535
-2.99849925,1.20755524,0.23631827,0.00067238,0.00200824,0.45455826,0.47237712,0.38589813
-2.99249625,1.17325736,0.23498758,0.00065381,0.00194574,0.43142802,0.46118417,0.37504654
-2.98649325,1.13784210,0.23256611,0.00063451,0.00188344,0.40953341,0.44918371,0.36382822
-2.98049025,1.10081973,0.22900589,0.00061422,0.00181997,0.38859918,0.43620829,0.35208410
-2.97448724,1.06181972,0.22428968,0.00059276,0.00175427,0.36838083,0.42213902,0.33969432
-2.96848424,1.02060298,0.21843175,0.00056999,0.00168560,0.34867242,0.40690994,0.32658186
-2.96248124,0.97706701,0.21147717,0.00054587,0.00161354,0.32931160,0.39050945,0.31271403
-2.95647824,0.93124419,0.20349998,0.00052043,0.00153797,0.31018205,0.37297917,0.29810179
-2.95047524,0.88329390,0.19460006,0.00049376,0.00145903,0.29121328,0.35441037,0.28279704
-2.94447224,0.83348905,0.18489921,0.00046601,0.00137707,0.27237816,0.33493828,0.26688823
-2.93846923,0.78219834,0.17453641,0.00043741,0.00129266,0.25368853,0.31473471,0.25049459
-2.93246623,0.72986537,0.16366272,0.00040821,0.00120649,0.23518942,0.29399950,0.23375935
-2.92646323,0.67698598,0.15243586,0.00037868,0.00111937,0.21695219,0.27295139,0.21684247
-2.92046023,0.62408496,0.14101501,0.00034912,0.00103215,0.19906716,0.25181861,0.19991309
-2.91445723,0.57169343,0.12955574,0.00031984,0.00094571,0.18163624,0.23082986,0.18314231
-2.90845423,0.52032796,0.11820553,0.00029113,0.00086091,0.16476574,0.21020599,0.16669647
-2.90245123,0.47047213,0.10709995,0.00026325,0.00077856,0.14856001,0.19015268,0.15073124
-2.89644822,0.42256127,0.09635953,0.00023645,0.00069939,0.13311580,0.17085450,0.13538671
-2.89044522,0.37697073,0.08608757,0.00021095,0.00062402,0.11851777,0.15247029,0.12078369
-2.88444222,0.33400784,0.07636866,0.00018691,0.00055297,0.10483519,0.13513011,0.10702109
-2.87843922,0.29390752,0.06726815,0.00016448,0.00048663,0.09211972,0.11893363,0.09417452
-2.87243622,0.25683125,0.05883229,0.00014373,0.00042528,0.08040438,0.10394991,0.08229603
-2.86643322,0.22286915,0.05108908,0.00012473,0.00036907,0.06970345,0.09021829,0.07141471
-2.86043022,0.19204449,0.04404963,0.00010748,0.00031805,0.06001335,0.07775049,0.06153819
-2.85442721,0.16432031,0.03770997,0.00009196,0.00027216,0.05131408,0.06653327,0.05265476
-2.84842421,0.13960740,0.03205313,0.00007813,0.00023124,0.04357133,0.05653182,0.04473591
-2.84242121,0.11777317,0.02705140,0.00006591,0.00019509,0.03673876,0.04769342,0.03773921
-2.83641821,0.09865090,0.02266867,0.00005521,0.00016344,0.03076064,0.03995127,0.03161125
-2.83041521,0.08204887,0.01886264,0.00004591,0.00013596,0.02557435,0.03322817,0.02629057
-2.82441221,0.06775900,0.01558700,0.00003791,0.00011231,0.02111292,0.02744015,0.02171044
-2.81840920,0.05556486,0.01279339,0.00003108,0.00009215,0.01730728,0.02249965,0.01780139
-2.81240620,0.04524854,0.01043311,0.00002530,0.00007511,0.01408827,0.01831835,0.01449345
-2.80640320,0.03659662,0.00845860,0.00002045,0.00006084,0.01138840,0.01480961,0.01171798
-2.80040020,0.02940497,0.00682472,0.00001641,0.00004902,0.00914322,0.01189034,0.00940927
-2.79439720,0.02348244,0.00548973,0.00001307,0.00003934,0.00729238,0.00948253,0.00750561
-2.78839420,0.01865361,0.00441606,0.00001034,0.00003152,0.00578041,0.00751429,0.00595024
-2.78239120,0.01476056,0.00357099,0.00000812,0.00002531,0.00455723,0.00592051,0.00469178
-2.77638819,0.01166396,0.00292706,0.00000633,0.00002051,0.00357836,0.00464327,0.00368459
-2.77038519,0.00924352,0.00246249,0.00000490,0.00001695,0.00280504,0.00363189,0.00288886
-2.76438219,0.00739791,0.00216147,0.00000377,0.00001448,0.00220409,0.00284282,0.00227048
-2.75837919,0.00604446,0.00201445,0.00000288,0.00001303,0.00174777,0.00223942,0.00180088
-2.75237619,0.00511858,0.00201845,0.00000219,0.00001254,0.00141349,0.00179154,0.00145677
-2.74637319,0.00457317,0.00217735,0.00000165,0.00001300,0.00118352,0.00147515,0.00121981
-2.74037019,0.00437796,0.00250229,0.00000125,0.00001444,0.00104471,0.00127191,0.00107631
-2.73436718,0.00451894,0.00301210,0.00000094,0.00001695,0.00098823,0.00116873,0.00101694
-2.72836418,0.00499800,0.00373377,0.00000071,0.00002064,0.00100929,0.00115742,0.00103642
-2.72236118,0.00583253,0.00470297,0.00000055,0.00002570,0.00110700,0.00123437,0.00113331
-2.71635818,0.00705533,0.00596460,0.00000045,0.00003233,0.00128420,0.00140026,0.00130983
-2.71035518,0.00871448,0.00757329,0.00000039,0.00004082,0.00154738,0.00165987,0.00157167
-2.70435218,0.01087340,0.00959387,0.00000037,0.00005149,0.00190669,0.00202193,0.00192794
-2.69834917,0.01361086,0.01210168,0.00000038,0.00006471,0.00237592,0.00249897,0.00239104
-2.69234617,0.01702095,0.01518273,0.00000044,0.00008092,0.00297258,0.00310732,0.00297662
-2.68634317,0.02121293,0.01893361,0.00000054,0.00010057,0.00371792,0.00386700,0.00370349
-2.68034017,0.02631082,0.02346104,0.00000068,0.00012420,0.00463712,0.00480167,0.00459358
-2.67433717,0.03245279,0.02888112,0.00000089,0.00015235,0.00575924,0.00593858,0.00567182
-2.66833417,0.03979006,0.03531800,0.00000116,0.00018559,0.00711737,0.00730848,0.00696597
-2.66233117,0.04848544,0.04290223,0.00000152,0.00022451,0.00874858,0.00894540,0.00850641
-2.65632816,0.05871126,0.05176839,0.00000198,0.00026970,0.01069386,0.01088649,0.01032587
-2.65032516,0.07064685,0.06205236,0.00000257,0.00032172,0.01299801,0.01317167,0.01245901
-2.64432216,0.08447535,0.07388793,0.00000331,0.00038110,0.01570934,0.01584320,0.01494197
-2.63831916,0.10037998,0.08740299,0.00000425,0.00044827,0.01887933,0.01894517,0.01781178
-2.63231616,0.11853980,0.10271529,0.00000541,0.00052360,0.02256209,0.02252284,0.02110566
-2.62631316,0.13912483,0.11992784,0.00000683,0.00060734,0.02681370,0.02662184,0.02486022
-2.62031016,0.16229095,0.13912425,0.00000858,0.00069956,0.03169132,0.03128725,0.02911059
-2.61430715,0.18817433,0.16036385,0.00001068,0.00080021,0.03725218,0.03656258,0.03388942
-2.60830415,0.21688571,0.18367715,0.00001322,0.00090902,0.04355230,0.04248857,0.03922584
-2.60230115,0.24850473,0.20906149,0.00001623,0.00102551,0.05064507,0.04910187,0.04514430
