energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-5.81390695,4.68176169,0.09880570,0.66014454,0.05252887,1.95015113,1.94840201,1.58066626,0.30027984,0.29229227
-5.80790395,4.62446031,0.09865705,0.65018777,0.05205173,1.92684338,1.93300572,1.56555671,0.29492870,0.28895252
-5.80190095,4.56764445,0.09833906,0.64054635,0.05166841,1.90392449,1.91687998,1.55063921,0.28970496,0.28556266
-5.79589795,4.51200548,0.09786052,0.63137426,0.05137666,1.88167323,1.90025029,1.53624797,0.28461405,0.28214591
-5.78989495,4.45816202,0.09723170,0.62280757,0.05117040,1.86033624,1.88332661,1.52268302,0.27965593,0.27872477
-5.78389195,4.40665505,0.09646403,0.61496050,0.05104018,1.84012742,1.86630288,1.51020144,0.27482686,0.27532208
-5.77788894,4.35794553,0.09556974,0.60792194,0.05097373,1.82122833,1.84935666,1.49900994,0.27012115,0.27196191
-5.77188594,4.31241435,0.09456144,0.60175287,0.05095660,1.80378943,1.83264890,1.48925914,0.26553298,0.26867048
-5.76588294,4.27036412,0.09345165,0.59648447,0.05097291,1.78793191,1.81632365,1.48103955,0.26105801,0.26547674
-5.75987994,4.23202269,0.09225248,0.59211734,0.05100616,1.77375003,1.80050777,1.47437958,0.25669485,0.26241281
-5.75387694,4.19754805,0.09097510,0.58862154,0.05103998,1.76131381,1.78531061,1.46924549,0.25244627,0.25951398
-5.74787394,4.16703434,0.08962953,0.58593779,0.05105895,1.75067195,1.77082369,1.46554347,0.24832017,0.25681843
-5.74187094,4.14051894,0.08822424,0.58397959,0.05104924,1.74185483,1.75712066,1.46312381,0.24433012,0.25436666
-5.73586793,4.11799038,0.08676606,0.58263652,0.05099931,1.73487770,1.74425742,1.46178708,0.24049569,0.25220053
-5.72986493,4.09939694,0.08526007,0.58177836,0.05090034,1.72974367,1.73227279,1.46129219,0.23684240,0.25036208
-5.72386193,4.08465573,0.08370963,0.58126015,0.05074669,1.72644686,1.72118958,1.46136615,0.23340130,0.24889213
-5.71785893,4.07366229,0.08211654,0.58092803,0.05053610,1.72497520,1.71101642,1.46171523,0.23020836,0.24782881
-5.71185593,4.06630023,0.08048134,0.58062555,0.05026985,1.72531322,1.70175018,1.46203714,0.22730348,0.24720593
-5.70585293,4.06245087,0.07880364,0.58020042,0.04995268,1.72744453,1.69337906,1.46203382,0.22472935,0.24705145
-5.69984992,4.06200262,0.07708261,0.57951132,0.04959271,1.73135403,1.68588639,1.46142436,0.22253010,0.24738609
-5.69384692,4.06485971,0.07531748,0.57843460,0.04920112,1.73702979,1.67925490,1.45995758,0.22074982,0.24822209
-5.68784392,4.07095007,0.07350808,0.57687046,0.04879183,1.74446450,1.67347140,1.45742368,0.21943106,0.24956222
-5.68184092,4.08023192,0.07165538,0.57474855,0.04838103,1.75365661,1.66853163,1.45366445,0.21861323,0.25139916
-5.67583792,4.09269902,0.06976204,0.57203250,0.04798676,1.76461090,1.66444512,1.44858172,0.21833116,0.25371518
-5.66983492,4.10838396,0.06783282,0.56872330,0.04762830,1.77733862,1.66123982,1.44214339,0.21861367,0.25648229
-5.66383192,4.12735969,0.06587498,0.56486126,0.04732570,1.79185720,1.65896616,1.43438701,0.21948236,0.25966262
-5.65782891,4.14973873,0.06389853,0.56052646,0.04709923,1.80818947,1.65770050,1.42542055,0.22095064,0.26320933
-5.65182591,4.17567030,0.06191638,0.55583754,0.04696886,1.82636244,1.65754751,1.41542021,0.22302290,0.26706778
-5.64582291,4.20533526,0.05994434,0.55094892,0.04695374,1.84640569,1.65864155,1.40462559,0.22569411,0.27117693
-5.63981991,4.23893885,0.05800101,0.54604639,0.04707183,1.86834948,1.66114675,1.39333206,0.22894964,0.27547110
-5.63381691,4.27670164,0.05610752,0.54134123,0.04733940,1.89222248,1.66525570,1.38188088,0.23276549,0.27988174
-5.62781391,4.31884877,0.05428714,0.53706308,0.04777073,1.91804945,1.67118691,1.37064726,0.23710875,0.28433938
-5.62181091,4.36559790,0.05256484,0.53345174,0.04837777,1.94584863,1.67918071,1.36002699,0.24193846,0.28877548
-5.61580790,4.41714619,0.05096672,0.53074821,0.04916985,1.97562919,1.68949403,1.35042207,0.24720673,0.29312422
-5.60980490,4.47365700,0.04951941,0.52918527,0.05015347,2.00738868,1.70239400,1.34222591,0.25286016,0.29732420
-5.60380190,4.53524642,0.04824939,0.52897797,0.05133210,2.04111060,1.71815047,1.33580874,0.25884134,0.30131979
-5.59779890,4.60197052,0.04718235,0.53031436,0.05270603,2.07676213,1.73702793,1.33150362,0.26509067,0.30506232
-5.59179590,4.67381353,0.04634255,0.53334683,0.05427225,2.11429218,1.75927680,1.32959380,0.27154807,0.30851093
-5.58579290,4.75067772,0.04575217,0.53818430,0.05602441,2.15362966,1.78512453,1.33030163,0.27815482,0.31163307
-5.57978989,4.83237512,0.04543073,0.54488578,0.05795279,2.19468225,1.81476674,1.33377958,0.28485528,0.31440476
-5.57378689,4.91862177,0.04539460,0.55345537,0.06004433,2.23733556,1.84835863,1.34010365,0.29159839,0.31681051
-5.56778389,5.00903468,0.04565652,0.56383902,0.06228273,2.28145273,1.88600706,1.34926927,0.29833902,0.31884301
-5.56178089,5.10313170,0.04622525,0.57592324,0.06464863,2.32687454,1.92776331,1.36118993,0.30503897,0.32050251
-5.55577789,5.20033458,0.04710522,0.58953582,0.06711981,2.37342004,1.97361699,1.37569854,0.31166766,0.32179615
-5.54977489,5.29997498,0.04829637,0.60444865,0.06967146,2.42088756,2.02349108,1.39255141,0.31820242,0.32273705
-5.54377189,5.40130351,0.04979398,0.62038260,0.07227664,2.46905622,2.07723825,1.41143469,0.32462837,0.32334337
-5.53776888,5.50350137,0.05158859,0.63701427,0.07490660,2.51768769,2.13463860,1.43197313,0.33093786,0.32363730
-5.53176588,5.60569415,0.05366603,0.65398458,0.07753137,2.56652823,2.19539878,1.45374068,0.33712963,0.32364409
-5.52576288,5.70696742,0.05600750,0.67090879,0.08012028,2.61531078,2.25915256,1.47627266,0.34320752,0.32339098
-5.51975988,5.80638319,0.05858972,0.68738763,0.08264254,2.66375705,2.32546269,1.49907900,0.34917888,0.32290633
-5.51375688,5.90299677,0.06138519,0.70301925,0.08506785,2.71157946,2.39382405,1.52165805,0.35505285,0.32221866
-5.50775388,5.99587309,0.06436249,0.71741144,0.08736706,2.75848267,2.46366807,1.54351048,0.36083839,0.32135580
-5.50175088,6.08410180,0.06748665,0.73019368,0.08951272,2.80416483,2.53436814,1.56415271,0.36654233,0.32034407
-5.49574787,6.16681054,0.07071966,0.74102856,0.09147967,2.84831819,2.60524618,1.58312931,0.37216741,0.31920745
-5.48974487,6.24317572,0.07402100,0.74962211,0.09324553,2.89062930,2.67558003,1.60002404,0.37771048,0.31796690
-5.48374187,6.31243045,0.07734823,0.75573257,0.09479113,2.93077866,2.74461183,1.61446897,0.38316097,0.31663959
-5.47773887,6.37386947,0.08065775,0.75917729,0.09610081,2.96844000,2.81155715,1.62615150,0.38849960,0.31523824
-5.47173587,6.42685096,0.08390548,0.75983743,0.09716268,3.00327934,2.87561499,1.63481889,0.39369752,0.31377046
-5.46573287,6.47079574,0.08704768,0.75766032,0.09796870,3.03495406,2.93597850,1.64028044,0.39871589,0.31223822
-5.45972986,6.50518404,0.09004180,0.75265936,0.09851469,3.06311229,2.99184644,1.64240711,0.40350595,0.31063736
-5.45372686,6.52955075,0.09284725,0.74491150,0.09880017,3.08739287,3.04243529,1.64112900,0.40800957,0.30895727
-5.44772386,6.54347994,0.09542625,0.73455255,0.09882820,3.10742638,3.08699195,1.63643071,0.41216032,0.30718072
-5.44172086,6.54659947,0.09774462,0.72177038,0.09860502,3.12283733,3.12480685,1.62834521,0.41588505,0.30528391
-5.43571786,6.53857677,0.09977242,0.70679664,0.09813971,3.13324810,3.15522734,1.61694655,0.41910584,0.30323674
-5.42971486,6.51911668,0.10148461,0.68989713,0.09744371,3.13828450,3.17767108,1.60234192,0.42174242,0.30100342
-5.42371186,6.48796197,0.10286152,0.67136156,0.09653047,3.13758335,3.19163917,1.58466375,0.42371482,0.29854324
-5.41770885,6.44489734,0.10388920,0.65149304,0.09541487,3.13080196,3.19672864,1.56406217,0.42494629,0.29581181
-5.41170585,6.38975700,0.10455968,0.63059780,0.09411289,3.11762927,3.19264393,1.54069841,0.42536628,0.29276243
-5.40570285,6.32243584,0.10487095,0.60897571,0.09264117,3.09779852,3.17920703,1.51473952,0.42491349,0.28934779
-5.39969985,6.24290400,0.10482697,0.58691184,0.09101666,3.07110090,3.15636572,1.48635458,0.42353871,0.28552187
-5.39369685,6.15122405,0.10443736,0.56466949,0.08925638,3.03739964,3.12419961,1.45571269,0.42120750,0.28124194
-5.38769385,6.04756976,0.10371710,0.54248494,0.08737716,2.99664384,3.08292369,1.42298255,0.41790252,0.27647068
-5.38169085,5.93224548,0.10268600,0.52056391,0.08539556,2.94888129,3.03288897,1.38833366,0.41362535,0.27117819
-5.37568784,5.80570456,0.10136825,0.49907988,0.08332777,2.89426958,2.97458011,1.35193885,0.40839787,0.26534389
-5.36968484,5.66856549,0.09979171,0.47817412,0.08118961,2.83308464,2.90860985,1.31397771,0.40226291,0.25895825
-5.36368184,5.52162415,0.09798737,0.45795735,0.07899657,2.76572602,2.83571038,1.27464063,0.39528436,0.25202412
-5.35767884,5.36586115,0.09598863,0.43851264,0.07676386,2.69271845,2.75672162,1.23413286,0.38754648,0.24455766
-5.35167584,5.20244283,0.09383074,0.41989938,0.07450653,2.61470912,2.67257677,1.19267821,0.37915255,0.23658886
-5.34567284,5.03271529,0.09155018,0.40215800,0.07223952,2.53246050,2.58428536,1.15052197,0.37022284,0.22816149
-5.33966983,4.85819107,0.08918410,0.38531489,0.06997772,2.44683877,2.49291432,1.10793260,0.36089195,0.21933257
-5.33366683,4.68052816,0.08676986,0.36938754,0.06773601,2.35879795,2.39956752,1.06520193,0.35130560,0.21017124
-5.32766383,4.50150203,0.08434454,0.35438913,0.06552922,2.26936021,2.30536437,1.02264379,0.34161692,0.20075727
-5.32166083,4.32297125,0.08194454,0.34033277,0.06337209,2.17959308,2.21141801,0.98059084,0.33198250,0.19117902
-5.31565783,4.14683798,0.07960522,0.32723478,0.06127908,2.09058427,2.11881372,0.93938974,0.32255819,0.18153115
-5.30965483,3.97500472,0.07736048,0.31511709,0.05926426,2.00341510,2.02858816,0.89939496,0.31349486,0.17191204
-5.30365183,3.80932906,0.07524250,0.30400858,0.05734102,1.91913365,1.94170994,0.86096117,0.30493432,0.16242110
-5.29764882,3.65157833,0.07328125,0.29394537,0.05552181,1.83872858,1.85906197,0.82443498,0.29700551,0.15315606
-5.29164582,3.50338592,0.07150425,0.28497005,0.05381788,1.76310473,1.78142618,0.79014606,0.28982108,0.14421034
-5.28564282,3.36621121,0.06993606,0.27713006,0.05223894,1.69306157,1.70947073,0.75839832,0.28347456,0.13567066
-5.27963982,3.24130464,0.06859796,0.27047521,0.05079290,1.62927505,1.64374028,0.72946153,0.27803817,0.12761491
-5.27363682,3.12967948,0.06750752,0.26505466,0.04948562,1.57228388,1.58464920,0.70356374,0.27356140,0.12011046
-5.26763382,3.03209122,0.06667818,0.26091353,0.04832067,1.52248042,1.53247802,0.68088495,0.27007032,0.11321279
-5.26163082,2.94902547,0.06611891,0.25808931,0.04729928,1.48010651,1.48737315,0.66155226,0.26756778,0.10696466
-5.25562781,2.88069453,0.06583389,0.25660837,0.04642019,1.44525435,1.44934958,0.64563679,0.26603429,0.10139578
-5.24962481,2.82704268,0.06582226,0.25648270,0.04567978,1.41787200,1.41829675,0.63315244,0.26542968,0.09652278
-5.24362181,2.78775967,0.06607797,0.25770720,0.04507216,1.39777334,1.39398702,0.62405656,0.26569542,0.09234978
-5.23761881,2.76230162,0.06658978,0.26025747,0.04458941,1.38465176,1.37608668,0.61825243,0.26675738,0.08886916
-5.23161581,2.74991818,0.06734134,0.26408843,0.04422192,1.37809679,1.36416904,0.61559344,0.26852903,0.08606274
-5.22561281,2.74968464,0.06831144,0.26913381,0.04395878,1.37761308,1.35772922,0.61588876,0.27091489,0.08390311
-5.21960980,2.76053752,0.06947442,0.27530638,0.04378823,1.38264058,1.35620020,0.61891015,0.27381406,0.08235516
-5.21360680,2.78131200,0.07080066,0.28249920,0.04369817,1.39257530,1.35896956,0.62439970,0.27712364,0.08137763
-5.20760380,2.81077965,0.07225727,0.29058760,0.04367665,1.40678950,1.36539658,0.63207801,0.28074199,0.08092466
-5.20160080,2.84768500,0.07380880,0.29943192,0.04371240,1.42465087,1.37482898,0.64165266,0.28457166,0.08094731
-5.19559780,2.89077950,0.07541810,0.30888092,0.04379524,1.44553970,1.38661898,0.65282641,0.28852186,0.08139493
-5.18959480,2.93885174,0.07704714,0.31877566,0.04391651,1.46886369,1.40013820,0.66530506,0.29251037,0.08221633
-5.18359180,2.99075313,0.07865795,0.32895367,0.04406935,1.49406995,1.41479080,0.67880451,0.29646499,0.08336089
-5.17758879,3.04541811,0.08021343,0.33925333,0.04424891,1.52065380,1.43002482,0.69305698,0.30032426,0.08477926
-5.17158579,3.10187887,0.08167817,0.34951821,0.04445245,1.54816455,1.44534116,0.70781607,0.30403770,0.08642407
-5.16558279,3.15927419,0.08301921,0.35960118,0.04467925,1.57620804,1.46030016,0.72286080,0.30756540,0.08825028
-5.15957979,3.21685289,0.08420664,0.36936823,0.04493050,1.60444627,1.47452570,0.73799841,0.31087719,0.09021546
-5.15357679,3.27397210,0.08521415,0.37870176,0.04520897,1.63259447,1.48770678,0.75306607,0.31395137,0.09227982
-5.14757379,3.33009120,0.08601946,0.38750329,0.04551866,1.66041597,1.49959675,0.76793151,0.31677306,0.09440623
-5.14157079,3.38476224,0.08660458,0.39569546,0.04586435,1.68771548,1.51001038,0.78249277,0.31933244,0.09656006
-5.13556778,3.43761778,0.08695606,0.40322332,0.04625102,1.71433117,1.51881910,0.79667719,0.32162280,0.09870903
-5.12956478,3.48835726,0.08706500,0.41005479,0.04668340,1.74012645,1.52594484,0.81043967,0.32363866,0.10082299
-5.12356178,3.53673291,0.08692714,0.41618050,0.04716536,1.76498167,1.53135283,0.82376066,0.32537397,0.10287377
-5.11755878,3.58253628,0.08654270,0.42161273,0.04769946,1.78878665,1.53504382,0.83664365,0.32682063,0.10483503
-5.11155578,3.62558622,0.08591630,0.42638386,0.04828653,1.81143426,1.53704634,0.84911260,0.32796722,0.10668221
-5.10555278,3.66571915,0.08505675,0.43054420,0.04892532,1.83281568,1.53740926,0.86120923,0.32879817,0.10839249
-5.09954977,3.70278216,0.08397684,0.43415927,0.04961232,1.85281750,1.53619510,0.87299031,0.32929343,0.10994490
-5.09354677,3.73662928,0.08269303,0.43730688,0.05034168,1.87132090,1.53347457,0.88452491,0.32942850,0.11132051
-5.08754377,3.76712117,0.08122520,0.44007385,0.05110533,1.88820296,1.52932231,0.89589179,0.32917502,0.11250264
-5.08154077,3.79412789,0.07959632,0.44255263,0.05189315,1.90333999,1.52381418,0.90717665,0.32850177,0.11347718
-5.07553777,3.81753460,0.07783204,0.44483796,0.05269336,1.91661269,1.51702603,0.91846948,0.32737613,0.11423299
-5.06953477,3.83724961,0.07596037,0.44702351,0.05349300,1.92791266,1.50903386,0.92986177,0.32576579,0.11476223
-5.06353177,3.85321388,0.07401117,0.44919887,0.05427852,1.93715004,1.49991521,0.94144369,0.32364080,0.11506077
-5.05752876,3.86541142,0.07201571,0.45144666,0.05503637,1.94426141,1.48975150,0.95330113,0.32097573,0.11512854
-5.05152576,3.87387932,0.07000613,0.45384008,0.05575372,1.94921768,1.47863091,0.96551269,0.31775184,0.11496979
-5.04552276,3.87871684,0.06801488,0.45644081,0.05641906,1.95203111,1.46665163,0.97814658,0.31395915,0.11459331
-5.03951976,3.88009236,0.06607412,0.45929744,0.05702284,1.95276101,1.45392477,0.99125759,0.30959838,0.11401246
-5.03351676,3.87824769,0.06421508,0.46244431,0.05755796,1.95151760,1.44057684,1.00488417,0.30468244,0.11324517
-5.02751376,3.87349890,0.06246743,0.46590092,0.05802020,1.94846349,1.42675141,1.01904574,0.29923758,0.11231364
-5.02151076,3.86623353,0.06085863,0.46967182,0.05840840,1.94381266,1.41260950,1.03374048,0.29330395,0.11124404
-5.01550775,3.85690382,0.05941331,0.47374708,0.05872462,1.93782659,1.39832885,1.04894355,0.28693569,0.11006589
-5.00950475,3.84601614,0.05815270,0.47810318,0.05897405,1.93080782,1.38410173,1.06460618,0.28020028,0.10881142
-5.00350175,3.83411699,0.05709409,0.48270446,0.05916472,1.92309085,1.37013152,1.08065543,0.27317740,0.10751470
-4.99749875,3.82177615,0.05625046,0.48750489,0.05930715,1.91503103,1.35662804,1.09699498,0.26595720,0.10621070
-4.99149575,3.80956765,0.05563009,0.49245032,0.05941382,1.90699171,1.34380199,1.11350684,0.25863797,0.10493428
-4.98549275,3.79804968,0.05523640,0.49748088,0.05949852,1.89933036,1.33185876,1.13005400,0.25132352,0.10371917
-4.97948974,3.78774425,0.05506789,0.50253370,0.05957570,1.89238447,1.32099198,1.14648407,0.24412011,0.10259685
-4.97348674,3.77911790,0.05511823,0.50754564,0.05965978,1.88645779,1.31137715,1.16263360,0.23713330,0.10159564
-4.96748374,3.77256418,0.05537645,0.51245605,0.05976444,1.88180772,1.30316587,1.17833306,0.23046466,0.10073979
-4.96148074,3.76838916,0.05582738,0.51720946,0.05990202,1.87863463,1.29648086,1.19341216,0.22420862,0.10004873
-4.95547774,3.76680051,0.05645217,0.52175799,0.06008306,1.87707357,1.29141228,1.20770543,0.21844951,0.09953655
-4.94947474,3.76790092,0.05722890,0.52606352,0.06031586,1.87718890,1.28801537,1.22105759,0.21325891,0.09921162
-4.94347174,3.77168608,0.05813339,0.53009946,0.06060631,1.87897218,1.28630988,1.23332863,0.20869352,0.09907650
-4.93746873,3.77804760,0.05914002,0.53385211,0.06095782,1.88234345,1.28628100,1.24439832,0.20479348,0.09912805
-4.93146573,3.78678047,0.06022263,0.53732149,0.06137143,1.88715585,1.28788210,1.25417005,0.20158132,0.09935783
-4.92546273,3.79759507,0.06135547,0.54052175,0.06184609,1.89320337,1.29103890,1.26257368,0.19906151,0.09975263
-4.91945973,3.81013288,0.06251410,0.54348105,0.06237905,1.90023145,1.29565508,1.26956760,0.19722063,0.10029529
-4.91345673,3.82398544,0.06367629,0.54624095,0.06296639,1.90794980,1.30161886,1.27513978,0.19602818,0.10096557
-4.90745373,3.83871549,0.06482280,0.54885545,0.06360362,1.91604696,1.30881036,1.27930797,0.19543790,0.10174125
-4.90145073,3.85387948,0.06593811,0.55138956,0.06428626,1.92420577,1.31710932,1.28211907,0.19538962,0.10259912
-4.89544772,3.86905042,0.06701097,0.55391767,0.06501049,1.93211915,1.32640276,1.28364792,0.19581151,0.10351617
-4.88944472,3.88383989,0.06803482,0.55652158,0.06577374,1.93950536,1.33659224,1.28399552,0.19662261,0.10447054
-4.88344172,3.89791846,0.06900805,0.55928837,0.06657512,1.94612208,1.34760029,1.28328688,0.19773568,0.10544247
-4.87743872,3.91103345,0.06993402,0.56230816,0.06741586,1.95177864,1.35937574,1.28166869,0.19906001,0.10641504
-4.87143572,3.92302323,0.07082096,0.56567175,0.06829950,1.95634596,1.37189760,1.27930678,0.20050437,0.10737480
-4.86543272,3.93382750,0.07168166,0.56946823,0.06923201,1.95976352,1.38517730,1.27638358,0.20197977,0.10831207
-4.85942971,3.94349292,0.07253294,0.57378250,0.07022167,1.96204343,1.39925913,1.27309547,0.20340207,0.10922109
-4.85342671,3.95217392,0.07339505,0.57869287,0.07127889,1.96327101,1.41421884,1.26965011,0.20469427,0.11009993
-4.84742371,3.96012851,0.07429081,0.58426860,0.07241580,1.96360231,1.43016036,1.26626362,0.20578854,0.11095013
-4.84142071,3.96770927,0.07524477,0.59056753,0.07364579,1.96325835,1.44721085,1.26315756,0.20662769,0.11177622
-4.83541771,3.97534978,0.07628220,0.59763372,0.07498287,1.96251655,1.46551415,1.26055564,0.20716641,0.11258505
-4.82941471,3.98354707,0.07742807,0.60549529,0.07644103,1.96169966,1.48522298,1.25868011,0.20737185,0.11338494
-4.82341171,3.99284079,0.07870605,0.61416231,0.07803354,1.96116275,1.50649020,1.25774769,0.20722383,0.11418492
-4.81740870,4.00378981,0.08013747,0.62362504,0.07977228,1.96127867,1.52945948,1.25796509,0.20671462,0.11499379
-4.81140570,4.01694740,0.08174041,0.63385244,0.08166701,1.96242277,1.55425579,1.25952412,0.20584827,0.11581934
-4.80540270,4.03283578,0.08352890,0.64479108,0.08372485,1.96495732,1.58097620,1.26259648,0.20463953,0.11666760
-4.79939970,4.05192117,0.08551214,0.65636458,0.08594967,1.96921636,1.60968119,1.26732831,0.20311255,0.11754223
-4.79339670,4.07459025,0.08769399,0.66847359,0.08834174,1.97549146,1.64038709,1.27383465,0.20129924,0.11844412
-4.78739370,4.10112889,0.09007256,0.68099645,0.09089738,1.98401885,1.67305973,1.28219407,0.19923750,0.11937103
-4.78139070,4.13170389,0.09263995,0.69379051,0.09360875,1.99496845,1.70760966,1.29244359,0.19696939,0.12031761
-4.77538769,4.16634840,0.09538222,0.70669415,0.09646383,2.00843492,1.74388904,1.30457419,0.19453920,0.12127539
-4.76938469,4.20495133,0.09827946,0.71952945,0.09944637,2.02443110,1.78169031,1.31852710,0.19199164,0.12223312
-4.76338169,4.24725106,0.10130607,0.73210549,0.10253606,2.04288386,1.82074660,1.33419105,0.18937014,0.12317708
-4.75737869,4.29283350,0.10443118,0.74422210,0.10570871,2.06363241,1.86073386,1.35140071,0.18671527,0.12409161
-4.75137569,4.34113453,0.10761915,0.75567405,0.10893651,2.08642901,1.90127451,1.36993646,0.18406347,0.12495958
-4.74537269,4.39144658,0.11083023,0.76625544,0.11218840,2.11094205,1.94194257,1.38952557,0.18144597,0.12576298
-4.73936968,4.44292913,0.11402131,0.77576415,0.11543040,2.13676124,1.98226994,1.40984496,0.17888804,0.12648344
-4.73336668,4.49462302,0.11714672,0.78400624,0.11862603,2.16340497,2.02175381,1.43052556,0.17640849,0.12710264
-4.72736368,4.54546799,0.12015907,0.79080011,0.12173680,2.19032953,2.05986503,1.45115821,0.17401947,0.12760276
-4.72136068,4.59432357,0.12301021,0.79598035,0.12472270,2.21694010,2.09605721,1.47130121,0.17172661,0.12796673
-4.71535768,4.63999271,0.12565216,0.79940111,0.12754273,2.24260342,2.12977664,1.49048941,0.16952937,0.12817845
-4.70935468,4.68124815,0.12803805,0.80093906,0.13015551,2.26666200,2.16047280,1.50824463,0.16742166,0.12822286
-4.70335168,4.71686107,0.13012313,0.80049580,0.13251993,2.28844958,2.18760957,1.52408748,0.16539266,0.12808608
-4.69734867,4.74563179,0.13186572,0.79799985,0.13459592,2.30730787,2.21067694,1.53755017,0.16342784,0.12775530
-4.69134567,4.76642200,0.13322817,0.79340814,0.13634518,2.32260402,2.22920324,1.54819011,0.16151010,0.12721888
-4.68534267,4.77818793,0.13417774,0.78670717,0.13773208,2.33374876,2.24276760,1.55560398,0.15962099,0.12646629
-4.67933967,4.78001382,0.13468751,0.77791382,0.13872454,2.34021445,2.25101265,1.55944190,0.15774200,0.12548820
-4.67333667,4.77114449,0.13473710,0.76707587,0.13929495,2.34155284,2.25365687,1.55942104,0.15585582,0.12427661
-4.66733367,4.75101620,0.13431337,0.75427228,0.13942107,2.33741158,2.25050636,1.55533843,0.15394751,0.12282502
-4.66133067,4.71928431,0.13341093,0.73961324,0.13908696,2.32754904,2.24146553,1.54708215,0.15200560,0.12112875
-4.65532766,4.67584636,0.13203249,0.72323989,0.13828374,2.31184651,2.22654600,1.53464054,0.15002293,0.11918524
-4.64932466,4.62085942,0.13018903,0.70532377,0.13701024,2.29031718,2.20587333,1.51810872,0.14799736,0.11699445
-4.64332166,4.55475005,0.12789975,0.68606579,0.13527358,2.26311116,2.17969076,1.49769202,0.14593216,0.11455928
