energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.53276638,8.04269011,0.00409602,0.62657903,1.65089406,3.35912772,0.06221327,3.73176751,1.35729572,0.42746292
-3.52676338,8.00733968,0.00388255,0.62784208,1.66079210,3.34962645,0.06089773,3.71123763,1.35621431,0.42144075
-3.52076038,7.94615193,0.00366319,0.62655903,1.66311736,3.32975053,0.05945220,3.67817293,1.34977293,0.41473243
-3.51475738,7.85741318,0.00344017,0.62254043,1.65741953,3.29867721,0.05787428,3.63198200,1.33769379,0.40720026
-3.50875438,7.74013691,0.00321563,0.61566236,1.64343836,3.25588039,0.05616306,3.57241798,1.31983652,0.39874143
-3.50275138,7.59412194,0.00299159,0.60587248,1.62111384,3.20115987,0.05431970,3.49959709,1.29620609,0.38929266
-3.49674837,7.41997771,0.00276992,0.59319313,1.59058865,3.13465688,0.05234789,3.41400212,1.26695486,0.37883295
-3.49074537,7.21911521,0.00255235,0.57772139,1.55220302,3.05685495,0.05025418,3.31647061,1.23237890,0.36738445
-3.48474237,6.99370423,0.00234042,0.55962619,1.50648209,2.96856603,0.04804818,3.20816830,1.19290862,0.35501135
-3.47873937,6.74659888,0.00213550,0.53914265,1.45411656,2.87090279,0.04574254,3.09054909,1.14909425,0.34181685
-3.47273637,6.48123537,0.00193876,0.51656381,1.39593759,2.76523818,0.04335281,2.96530355,1.10158686,0.32793858
-3.46673337,6.20150694,0.00175122,0.49223043,1.33288708,2.65315454,0.04089712,2.83429836,1.05111598,0.31354242
-3.46073037,5.91162224,0.00157365,0.46651914,1.26598486,2.53638463,0.03839571,2.69950967,0.99846459,0.29881542
-3.45472736,5.61595379,0.00140668,0.43982961,1.19629426,2.41674753,0.03587040,2.56295346,0.94444288,0.28395786
-3.44872436,5.31888364,0.00125074,0.41257133,1.12488760,2.29608244,0.03334390,2.42661607,0.88986182,0.26917503
-3.44272136,5.02465334,0.00110607,0.38515061,1.05281304,2.17618339,0.03083917,2.29238797,0.83550767,0.25466901
-3.43671836,4.73722440,0.00097277,0.35795813,0.98106417,2.05873789,0.02837872,2.16200361,0.78211844,0.24063094
-3.43071536,4.46015537,0.00085077,0.33135791,0.91055354,1.94527210,0.02598390,2.03698963,0.73036324,0.22723396
-3.42471236,4.19649985,0.00073987,0.30567759,0.84209082,1.83710458,0.02367438,1.91862354,0.68082519,0.21462724
-3.41870935,3.94872918,0.00063974,0.28120082,0.77636642,1.73531054,0.02146757,1.80790393,0.63398833,0.20293114
-3.41270635,3.71868169,0.00054995,0.25816150,0.71394072,1.64069743,0.01937823,1.70553312,0.59022904,0.19223392
-3.40670335,3.50753952,0.00046999,0.23674028,0.65523906,1.55379259,0.01741819,1.61191230,0.54981179,0.18258974
-3.40070035,3.31583224,0.00039926,0.21706316,0.60055207,1.47484270,0.01559618,1.52714857,0.51288927,0.17401824
-3.39469735,3.14346565,0.00033714,0.19920201,0.55004105,1.40382444,0.01391777,1.45107308,0.47950658,0.16650547
-3.38869435,2.98977294,0.00028296,0.18317707,0.50374763,1.34046530,0.01238545,1.38326863,0.44960897,0.16000616
-3.38269135,2.85358454,0.00023603,0.16896090,0.46160678,1.28427291,0.01099882,1.32310510,0.42305261,0.15444699
-3.37668834,2.73331261,0.00019567,0.15648368,0.42346256,1.23457111,0.00975481,1.26978062,0.39961771,0.14973091
-3.37068534,2.62704538,0.00016119,0.14563954,0.38908537,1.19054080,0.00864807,1.22236636,0.37902331,0.14574206
-3.36468234,2.53264691,0.00013196,0.13629343,0.35818994,1.15126349,0.00767126,1.17985283,0.36094301,0.14235113
-3.35867934,2.44785750,0.00010734,0.12828850,0.33045323,1.11576541,0.00681555,1.14119565,0.34502089,0.13942091
-3.35267634,2.37039069,0.00008676,0.12145334,0.30553139,1.08306042,0.00607095,1.10535882,0.33088713,0.13681185
-3.34667334,2.29802308,0.00006968,0.11560913,0.28307525,1.05218985,0.00542676,1.07135404,0.31817252,0.13438727
-3.34067034,2.22867367,0.00005560,0.11057627,0.26274385,1.02225796,0.00487193,1.03827459,0.30652165,0.13201813
-3.33466733,2.16047063,0.00004408,0.10618030,0.24421553,0.99246180,0.00439542,1.00532295,0.29560418,0.12958725
-3.32866433,2.09180348,0.00003472,0.10225714,0.22719671,0.96211469,0.00398648,0.97183149,0.28512401,0.12699268
-3.32266133,2.02136015,0.00002717,0.09865721,0.21142799,0.93066292,0.00363492,0.93727592,0.27482621,0.12415034
-3.31665833,1.94814848,0.00002112,0.09524878,0.19668792,0.89769559,0.00333130,0.90128172,0.26450167,0.12099573
-3.31065533,1.87150295,0.00001632,0.09192014,0.18279443,0.86294769,0.00306709,0.86362387,0.25398940,0.11748476
-3.30465233,1.79107767,0.00001252,0.08858093,0.16960439,0.82629711,0.00283473,0.82422048,0.24317682,0.11359380
-3.29864932,1.70682724,0.00000955,0.08516245,0.15701145,0.78775609,0.00262772,0.78312134,0.23199804,0.10931893
-3.29264632,1.61897767,0.00000725,0.08161719,0.14494264,0.74745825,0.00244059,0.74049220,0.22043057,0.10467447
-3.28664332,1.52798949,0.00000547,0.07791760,0.13335408,0.70564203,0.00226890,0.69659611,0.20849071,0.09969101
-3.28064032,1.43451548,0.00000411,0.07405431,0.12222612,0.66263175,0.00210916,0.65177270,0.19622787,0.09441299
-3.27463732,1.33935545,0.00000309,0.07003378,0.11155823,0.61881736,0.00195878,0.60641670,0.18371837,0.08889598
-3.26863432,1.24341039,0.00000233,0.06587580,0.10136407,0.57463388,0.00181592,0.56095659,0.17105884,0.08320380
-3.26263132,1.14763791,0.00000178,0.06161061,0.09166679,0.53054158,0.00167945,0.51583442,0.15835963,0.07740571
-3.25662831,1.05301100,0.00000140,0.05727614,0.08249487,0.48700757,0.00154878,0.47148730,0.14573857,0.07157360
-3.25062531,0.96048131,0.00000116,0.05291523,0.07387857,0.44448964,0.00142383,0.42833149,0.13331513,0.06577944
-3.24462231,0.87094824,0.00000104,0.04857304,0.06584714,0.40342272,0.00130486,0.38674922,0.12120542,0.06009313
-3.23861931,0.78523437,0.00000101,0.04429472,0.05842669,0.36420829,0.00119241,0.34707852,0.10951785,0.05458055
-3.23261631,0.70406765,0.00000110,0.04012342,0.05163886,0.32720691,0.00108724,0.30960629,0.09834985,0.04930219
-3.22661331,0.62807018,0.00000128,0.03609867,0.04550005,0.29273380,0.00099023,0.27456423,0.08778547,0.04431209
-3.22061031,0.55775337,0.00000159,0.03225509,0.04002134,0.26105730,0.00090236,0.24212772,0.07789386,0.03965730
-3.21460730,0.49351865,0.00000203,0.02862153,0.03520876,0.23239984,0.00082466,0.21241698,0.06872865,0.03537764
-3.20860430,0.43566312,0.00000264,0.02522059,0.03106402,0.20694113,0.00075817,0.18550047,0.06032814,0.03150592
-3.20260130,0.38438901,0.00000345,0.02206844,0.02758540,0.18482295,0.00070393,0.16139981,0.05271608,0.02806835
-3.19659830,0.33981592,0.00000453,0.01917494,0.02476881,0.16615514,0.00066299,0.14009587,0.04590303,0.02508530
-3.19059530,0.30199490,0.00000593,0.01654401,0.02260885,0.15102216,0.00063635,0.12153562,0.03988812,0.02257211
-3.18459230,0.27092316,0.00000773,0.01417424,0.02109975,0.13948977,0.00062503,0.10563917,0.03466105,0.02054005
-3.17858929,0.24655863,0.00001004,0.01205953,0.02023618,0.13161140,0.00063001,0.09230680,0.03020427,0.01899732
-3.17258629,0.22883343,0.00001298,0.01018991,0.02001379,0.12743362,0.00065224,0.08142558,0.02649516,0.01794995
-3.16658329,0.21766575,0.00001669,0.00855235,0.02042953,0.12700068,0.00069265,0.07287528,0.02350814,0.01740263
-3.16058029,0.21296939,0.00002136,0.00713162,0.02148161,0.13035753,0.00075211,0.06653347,0.02121664,0.01735947
-3.15457729,0.21466099,0.00002719,0.00591103,0.02316920,0.13755153,0.00083143,0.06227974,0.01959486,0.01782447
-3.14857429,0.22266451,0.00003442,0.00487317,0.02549182,0.14863252,0.00093130,0.05999888,0.01861924,0.01880195
-3.14257129,0.23691321,0.00004335,0.00400057,0.02844853,0.16365151,0.00105232,0.05958316,0.01826968,0.02029669
-3.13656828,0.25734934,0.00005428,0.00327623,0.03203687,0.18265809,0.00119488,0.06093373,0.01853041,0.02231401
-3.13056528,0.28392172,0.00006760,0.00268410,0.03625176,0.20569670,0.00135918,0.06396127,0.01939064,0.02485959
-3.12456228,0.31658194,0.00008371,0.00220943,0.04108434,0.23280229,0.00154517,0.06858613,0.02084487,0.02793926
-3.11855928,0.35527946,0.00010307,0.00183906,0.04652083,0.26399552,0.00175251,0.07473793,0.02289288,0.03155873
-3.11255628,0.39995637,0.00012617,0.00156158,0.05254166,0.29927801,0.00198053,0.08235508,0.02553961,0.03572319
-3.10655328,0.45054228,0.00015355,0.00136749,0.05912076,0.33862794,0.00222819,0.09138409,0.02879465,0.04043700
-3.10055028,0.50694996,0.00018577,0.00124926,0.06622521,0.38199651,0.00249410,0.10177915,0.03267161,0.04570340
-3.09454727,0.56907206,0.00022342,0.00120127,0.07381534,0.42930540,0.00277651,0.11350174,0.03718733,0.05152427
-3.08854427,0.63677943,0.00026708,0.00121987,0.08184528,0.48044556,0.00307330,0.12652071,0.04236084,0.05790006
-3.08254127,0.70992101,0.00031733,0.00130322,0.09026390,0.53527750,0.00338203,0.14081261,0.04821224,0.06482968
-3.07653827,0.78832552,0.00037474,0.00145121,0.09901641,0.59363305,0.00369999,0.15636239,0.05476142,0.07231065
-3.07053527,0.87180464,0.00043981,0.00166536,0.10804617,0.65531848,0.00402427,0.17316430,0.06202671,0.08033920
-3.06453227,0.96015746,0.00051297,0.00194858,0.11729702,0.72011879,0.00435184,0.19122303,0.07002336,0.08891050
-3.05852926,1.05317561,0.00059456,0.00230505,0.12671571,0.78780286,0.00467965,0.21055473,0.07876205,0.09801884
-3.05252626,1.15064851,0.00068481,0.00273996,0.13625453,0.85812896,0.00500470,0.23118786,0.08824728,0.10765775
-3.04652326,1.25236801,0.00078377,0.00325931,0.14587376,0.93085011,0.00532422,0.25316357,0.09847583,0.11782005
-3.04052026,1.35813171,0.00089135,0.00386958,0.15554386,1.00571882,0.00563567,0.27653540,0.10943514,0.12849767
-3.03451726,1.46774408,0.00100723,0.00457748,0.16524725,1.08249060,0.00593691,0.30136812,0.12110190,0.13968129
-3.02851426,1.58101502,0.00113091,0.00538960,0.17497941,1.16092575,0.00622625,0.32773547,0.13344069,0.15135967
-3.02251126,1.69775511,0.00126163,0.00631207,0.18474914,1.24078912,0.00650249,0.35571678,0.14640283,0.16351872
-3.01650825,1.81776753,0.00139843,0.00735019,0.19457803,1.32184749,0.00676496,0.38539223,0.15992552,0.17614024
-3.01050525,1.94083646,0.00154009,0.00850806,0.20449879,1.40386460,0.00701352,0.41683710,0.17393125,0.18920043
-3.00450225,2.06671254,0.00168518,0.00978819,0.21455275,1.48659390,0.00724850,0.45011479,0.18832762,0.20266816
-2.99849925,2.19509569,0.00183206,0.01119117,0.22478628,1.56976930,0.00747068,0.48526916,0.20300758,0.21650308
-2.99249625,2.32561655,0.00197890,0.01271530,0.23524655,1.65309466,0.00768118,0.52231637,0.21785018,0.23065380
-2.98649325,2.45781755,0.00212375,0.01435633,0.24597656,1.73623251,0.00788130,0.56123663,0.23272177,0.24505603
-2.98049025,2.59113500,0.00226453,0.01610725,0.25700991,1.81879311,0.00807246,0.60196643,0.24747773,0.25963115
-2.97448724,2.72488385,0.00239914,0.01795810,0.26836546,1.90032459,0.00825600,0.64439180,0.26196480,0.27428499
-2.96848424,2.85824655,0.00252544,0.01989598,0.28004233,1.98030546,0.00843303,0.68834296,0.27602371,0.28890736
-2.96248124,2.99026748,0.00264137,0.02190507,0.29201542,2.05814017,0.00860434,0.73359103,0.28949244,0.30337209
-2.95647824,3.11985426,0.00274499,0.02396684,0.30423204,2.13315884,0.00877023,0.77984716,0.30220964,0.31753799
-2.95047524,3.24578682,0.00283452,0.02606033,0.31660961,2.20462158,0.00893043,0.82676433,0.31401845,0.33125059
-2.94447224,3.36673476,0.00290841,0.02816254,0.32903496,2.27172811,0.00908403,0.87394216,0.32477033,0.34434481
-2.93846923,3.48128313,0.00296536,0.03024905,0.34136522,2.33363256,0.00922948,0.92093446,0.33432906,0.35664849
-2.93246623,3.58796608,0.00300441,0.03229452,0.35343044,2.38946341,0.00936456,0.96725969,0.34257445,0.36798667
-2.92646323,3.68530753,0.00302490,0.03427352,0.36503787,2.43834799,0.00948649,1.01241371,0.34940590,0.37818659
-2.92046023,3.77186720,0.00302653,0.03616120,0.37597778,2.47944065,0.00959201,1.05588445,0.35474559,0.38708304
-2.91445723,3.84629027,0.00300939,0.03793408,0.38603062,2.51195354,0.00967750,1.09716780,0.35854109,0.39452413
-2.90845423,3.90735834,0.00297389,0.03957085,0.39497512,2.53518853,0.00973919,1.13578400,0.36076738,0.40037689
-2.90245123,3.95403922,0.00292079,0.04105308,0.40259702,2.54856880,0.00977334,1.17129364,0.36142826,0.40453275
-2.89644822,3.98553314,0.00285117,0.04236582,0.40869797,2.55166843,0.00977643,1.20331254,0.36055687,0.40691235
-2.89044522,4.00131278,0.00276638,0.04349822,0.41310406,2.54423855,0.00974539,1.23152463,0.35821557,0.40746972
-2.88444222,4.00115513,0.00266803,0.04444387,0.41567375,2.52622839,0.00967778,1.25569220,0.35449488,0.40619531
-2.87843922,3.98516320,0.00255791,0.04520109,0.41630445,2.49780020,0.00957203,1.27566297,0.34951184,0.40311799
-2.87243622,3.95377638,0.00243795,0.04577300,0.41493775,2.45933698,0.00942750,1.29137357,0.34340750,0.39830562
-2.86643322,3.90776859,0.00231017,0.04616750,0.41156277,2.41144242,0.00924470,1.30284930,0.33634390,0.39186435
-2.86043022,3.84823430,0.00217666,0.04639699,0.40621759,2.35493294,0.00902529,1.31020021,0.32850045,0.38393660
-2.85442721,3.77656258,0.00203948,0.04647802,0.39898869,2.29082193,0.00877218,1.31361367,0.32007000,0.37469772
-2.84842421,3.69440067,0.00190066,0.04643076,0.39000831,2.22029676,0.00848948,1.31334402,0.31125452,0.36435151
-2.84242121,3.60360835,0.00176214,0.04627842,0.37945013,2.14468957,0.00818244,1.30969976,0.30226068,0.35312493
-2.83641821,3.50620526,0.00162574,0.04604653,0.36752330,2.06544296,0.00785739,1.30302902,0.29329548,0.34126190
-2.83041521,3.40431344,0.00149315,0.04576221,0.35446516,1.98407202,0.00752158,1.29370412,0.28456187,0.32901683
-2.82441221,3.30009750,0.00136589,0.04545339,0.34053312,1.90212425,0.00718302,1.28210600,0.27625466,0.31664781
-2.81840920,3.19570478,0.00124530,0.04514809,0.32599605,1.82113895,0.00685030,1.26860922,0.26855672,0.30440994
-2.81240620,3.09320792,0.00113255,0.04487366,0.31112556,1.74260750,0.00653236,1.25356840,0.26163555,0.29254891
-2.80640320,2.99455166,0.00102861,0.04465613,0.29618750,1.66793606,0.00623831,1.23730635,0.25564029,0.28129506
-2.80040020,2.90150567,0.00093429,0.04451957,0.28143423,1.59841174,0.00597714,1.22010477,0.25069920,0.27085820
-2.79439720,2.81562469,0.00085019,0.04448556,0.26709764,1.53517326,0.00575756,1.20219735,0.24691759,0.26142307
-2.78839420,2.73821667,0.00077676,0.04457272,0.25338347,1.47918682,0.00558775,1.18376572,0.24437621,0.25314578
-2.78239120,2.67031948,0.00071428,0.04479634,0.24046682,1.43122735,0.00547512,1.16493816,0.24313011,0.24615112
-2.77638819,2.61268615,0.00066287,0.04516803,0.22848905,1.39186569,0.00542617,1.14579076,0.24320793,0.24053074
-2.77038519,2.56577820,0.00062251,0.04569552,0.21755606,1.36146124,0.00544625,1.12635100,0.24461148,0.23634218
-2.76438219,2.52976677,0.00059304,0.04638242,0.20773785,1.34016006,0.00553939,1.10660317,0.24731584,0.23360873
-2.75837919,2.50454045,0.00057418,0.04722821,0.19906930,1.32789793,0.00570821,1.08649538,0.25126961,0.23231999
-2.75237619,2.48971926,0.00056552,0.04822809,0.19155202,1.32440799,0.00595372,1.06594761,0.25639569,0.23243311
-2.74637319,2.48467381,0.00056653,0.04937309,0.18515698,1.32923234,0.00627530,1.04486041,0.26259218,0.23387451
-2.74037019,2.48854875,0.00057659,0.05065013,0.17982791,1.34173722,0.00667057,1.02312379,0.26973380,0.23654223
-2.73436718,2.50028996,0.00059496,0.05204222,0.17548518,1.36113129,0.00713540,1.00062588,0.27767359,0.24030866
-2.72836418,2.51867465,0.00062082,0.05352872,0.17202992,1.38648651,0.00766395,0.97726114,0.28624499,0.24502368
-2.72236118,2.54234411,0.00065327,0.05508576,0.16934842,1.41676146,0.00824865,0.95293765,0.29526440,0.25051821
-2.71635818,2.56983842,0.00069132,0.05668667,0.16731635,1.45082666,0.00888042,0.92758347,0.30453420,0.25660812
-2.71035518,2.59963297,0.00073395,0.05830265,0.16580307,1.48749156,0.00954874,0.90115171,0.31384619,0.26309842
-2.70435218,2.63017630,0.00078007,0.05990345,0.16467561,1.52553312,0.01024194,0.87362448,0.32298555,0.26978787
-2.69834917,2.65992895,0.00082858,0.06145826,0.16380237,1.56372539,0.01094740,0.84501538,0.33173527,0.27647377
-2.69234617,2.68740276,0.00087839,0.06293660,0.16305662,1.60086986,0.01165194,0.81537091,0.33988089,0.28295697
-2.68634317,2.71120003,0.00092842,0.06430940,0.16231946,1.63582601,0.01234209,0.78477048,0.34721562,0.28904702
-2.68034017,2.73005178,0.00097765,0.06555002,0.16148254,1.66754131,0.01300456,0.75332548,0.35354561,0.29456739
-2.67433717,2.74285416,0.00102514,0.06663540,0.16045030,1.69508018,0.01362658,0.72117730,0.35869519,0.29936042
-2.66833417,2.74870193,0.00107006,0.06754709,0.15914180,1.71765072,0.01419632,0.68849445,0.36251202,0.30329216
-2.66233117,2.74691781,0.00111170,0.06827221,0.15749216,1.73462857,0.01470331,0.65546910,0.36487181,0.30625660
-2.65632816,2.73707641,0.00114951,0.06880436,0.15545349,1.74557665,0.01513874,0.62231294,0.36568248,0.30817934
-2.65032516,2.71902159,0.00118313,0.06914425,0.15299541,1.75025999,0.01549584,0.58925275,0.36488752,0.30902035
-2.64432216,2.69287605,0.00121238,0.06930014,0.15010514,1.74865475,0.01577007,0.55652553,0.36246837,0.30877574
-2.63831916,2.65904214,0.00123727,0.06928804,0.14678706,1.74095049,0.01595933,0.52437366,0.35844566,0.30747839
-2.63231616,2.61819337,0.00125800,0.06913152,0.14306191,1.72754549,0.01606401,0.49303978,0.35287913,0.30519721
-2.62631316,2.57125620,0.00127498,0.06886136,0.13896546,1.70903457,0.01608703,0.46276194,0.34586633,0.30203520
-2.62031016,2.51938228,0.00128877,0.06851470,0.13454689,1.68618968,0.01603368,0.43376869,0.33753984,0.29812602
-2.61430715,2.46391163,0.00130008,0.06813402,0.12986670,1.65993353,0.01591147,0.40627450,0.32806335,0.29362945
-2.60830415,2.40632801,0.00130975,0.06776584,0.12499440,1.63130726,0.01572981,0.38047541,0.31762652,0.28872559
-2.60230115,2.34820778,0.00131867,0.06745912,0.12000597,1.60143297,0.01549969,0.35654510,0.30643887,0.28360818
-2.59629815,2.29116443,0.00132778,0.06726365,0.11498110,1.57147295,0.01523326,0.33463135,0.29472303,0.27847725
-2.59029515,2.23679082,0.00133801,0.06722826,0.11000052,1.54258691,0.01494340,0.31485314,0.28270745,0.27353134
-2.58429215,2.18660191,0.00135023,0.06739913,0.10514331,1.51588948,0.01464322,0.29729827,0.27061908,0.26895973
-2.57828914,2.14198034,0.00136519,0.06781819,0.10048434,1.49240955,0.01434571,0.28202181,0.25867618,0.26493494
-2.57228614,2.10412774,0.00138352,0.06852173,0.09609210,1.47305377,0.01406322,0.26904531,0.24708171,0.26160594
-2.56628314,2.07402397,0.00140566,0.06953931,0.09202676,1.45857574,0.01380718,0.25835692,0.23601745,0.25909229
-2.56028014,2.05239651,0.00143185,0.07089310,0.08833875,1.44955252,0.01358777,0.24991247,0.22563925,0.25747965
-2.55427714,2.03970163,0.00146207,0.07259757,0.08506779,1.44636983,0.01341373,0.24363758,0.21607344,0.25681673
-2.54827414,2.03611837,0.00149611,0.07465969,0.08224245,1.44921653,0.01329226,0.23943070,0.20741470,0.25711395
-2.54227114,2.04155586,0.00153349,0.07707963,0.07988023,1.45808882,0.01322896,0.23716725,0.19972538,0.25834389
-2.53626813,2.05567359,0.00157353,0.07985182,0.07798824,1.47280399,0.01322799,0.23670447,0.19303616,0.26044340
-2.53026513,2.07791366,0.00161534,0.08296653,0.07656418,1.49302292,0.01329214,0.23788720,0.18734811,0.26331745
-2.52426213,2.10754340,0.00165787,0.08641166,0.07559791,1.51828004,0.01342316,0.24055414,0.18263603,0.26684437
-2.51825913,2.14370594,0.00169994,0.09017483,0.07507317,1.54801919,0.01362197,0.24454443,0.17885254,0.27088225
-2.51225613,2.18547600,0.00174031,0.09424546,0.07496961,1.58163324,0.01388906,0.24970438,0.17593318,0.27527626
-2.50625313,2.23191767,0.00177769,0.09861687,0.07526481,1.61850507,0.01422478,0.25589390,0.17380168,0.27986632
-2.50025013,2.28214086,0.00181085,0.10328807,0.07593630,1.65804756,0.01462966,0.26299244,0.17237554,0.28449492
-2.49424712,2.33535305,0.00183860,0.10826529,0.07696342,1.69974000,0.01510467,0.27090409,0.17157137,0.28901447
-2.48824412,2.39090311,0.00185989,0.11356288,0.07832883,1.74315875,0.01565147,0.27956148,0.17130975,0.29329396
-2.48224112,2.44831453,0.00187386,0.11920363,0.08001971,1.78799998,0.01627248,0.28892841,0.17151948,0.29722448
-2.47623812,2.50730585,0.00187982,0.12521840,0.08202848,1.83409300,0.01697088,0.29900082,0.17214084,0.30072328
-2.47023512,2.56779673,0.00187732,0.13164491,0.08435296,1.88140313,0.01775056,0.30980618,0.17312784,0.30373631
-2.46423212,2.62989916,0.00186613,0.13852576,0.08699609,1.93002361,0.01861585,0.32140111,0.17444933,0.30623894
-2.45822911,2.69389412,0.00184628,0.14590576,0.08996512,1.98015699,0.01957123,0.33386746,0.17608902,0.30823505
-2.45222611,2.76019462,0.00181803,0.15382855,0.09327024,2.03208667,0.02062086,0.34730681,0.17804437,0.30975435
-2.44622311,2.82929755,0.00178184,0.16233276,0.09692300,2.08614036,0.02176810,0.36183386,0.18032450,0.31084838
-2.44022011,2.90172679,0.00173836,0.17144785,0.10093427,2.14264756,0.02301495,0.37756886,0.18294736,0.31158523
-2.43421711,2.97797121,0.00168841,0.18118982,0.10531216,2.20189354,0.02436145,0.39462950,0.18593627,0.31204346
-2.42821411,3.05842129,0.00163292,0.19155710,0.11005985,2.26407284,0.02580512,0.41312271,0.18931614,0.31230560
-2.42221111,3.14330829,0.00157288,0.20252687,0.11517352,2.32924518,0.02734047,0.43313671,0.19310954,0.31245152
-2.41620810,3.23264997,0.00150934,0.21405193,0.12064057,2.39729682,0.02895852,0.45473382,0.19733303,0.31255228
-2.41020510,3.32620641,0.00144331,0.22605861,0.12643815,2.46790998,0.03064655,0.47794422,0.20199372,0.31266458
-2.40420210,3.42344890,0.00137579,0.23844560,0.13253222,2.54054279,0.03238794,0.50276110,0.20708656,0.31282643
-2.39819910,3.52354438,0.00130769,0.25108415,0.13887711,2.61442119,0.03416216,0.52913732,0.21259230,0.31305396
-2.39219610,3.62535667,0.00123982,0.26381948,0.14541562,2.68854412,0.03594502,0.55698372,0.21847624,0.31333987
-2.38619310,3.72746491,0.00117287,0.27647354,0.15207985,2.76170210,0.03770908,0.58616902,0.22468795,0.31365327
-2.38019010,3.82819884,0.00110742,0.28884911,0.15879244,2.83250868,0.03942422,0.61652134,0.23116178,0.31394114
-2.37418709,3.92568897,0.00104391,0.30073491,0.16546843,2.89944353,0.04105843,0.64783106,0.23781830,0.31413117
-2.36818409,4.01792950,0.00098264,0.31191178,0.17201746,2.96090517,0.04257871,0.67985485,0.24456629,0.31413574
-2.36218109,4.10285055,0.00092381,0.32215950,0.17834636,3.01527071,0.04395207,0.71232047,0.25130538,0.31385688
-2.35617809,4.17839615,0.00086752,0.33126396,0.18436183,3.06095971,0.04514663,0.74493224,0.25792908,0.31319184
-2.35017509,4.24260381,0.00081375,0.33902447,0.18997321,3.09649883,0.04613268,0.77737670,0.26432796,0.31203888
-2.34417209,4.29368167,0.00076245,0.34526071,0.19509514,3.12058403,0.04688376,0.80932824,0.27039290,0.31030301
-2.33816908,4.33007933,0.00071351,0.34981920,0.19965003,3.13213709,0.04737762,0.84045455,0.27601817,0.30790140
-2.33216608,4.35054892,0.00066676,0.35257868,0.20357016,3.13035374,0.04759700,0.87042176,0.28110425,0.30476799
-2.32616308,4.35419358,0.00062207,0.35345455,0.20679941,3.11474089,0.04753040,0.89889903,0.28556024,0.30085723
-2.32016008,4.34050115,0.00057926,0.35240179,0.20929451,3.08514135,0.04717240,0.92556286,0.28930582,0.29614678
-2.31415708,4.30936206,0.00053821,0.34941651,0.21102578,3.04174482,0.04652401,0.95010091,0.29227268,0.29063895
-2.30815408,4.26107086,0.00049880,0.34453590,0.21197741,2.98508501,0.04559258,0.97221569,0.29440552,0.28436100
-2.30215108,4.19631206,0.00046093,0.33783678,0.21214725,2.91602308,0.04439159,0.99162809,0.29566249,0.27736420
-2.29614807,4.11613148,0.00042455,0.32943269,0.21154618,2.83571856,0.04294019,1.00808090,0.29601532,0.26972189
-2.29014507,4.02189509,0.00038964,0.31946980,0.21019715,2.74558935,0.04126254,1.02134257,0.29544903,0.26152664
-2.28414207,3.91523785,0.00035620,0.30812178,0.20813390,2.64726293,0.03938700,1.03121109,0.29396147,0.25288663
-2.27813907,3.79800526,0.00032424,0.29558398,0.20539957,2.54252114,0.03734519,1.03751812,0.29156257,0.24392162
-2.27213607,3.67219054,0.00029383,0.28206713,0.20204507,2.43324114,0.03517094,1.04013328,0.28827363,0.23475858
-2.26613307,3.53987053,0.00026500,0.26779086,0.19812754,2.32133536,0.03289932,1.03896847,0.28412642,0.22552729
-2.26013007,3.40314279,0.00023782,0.25297732,0.19370875,2.20869266,0.03056552,1.03398190,0.27916237,0.21635613
-2.25412706,3.26406660,0.00021236,0.23784519,0.18885359,2.09712335,0.02820394,1.02518180,0.27343172,0.20736812
-2.24812406,3.12460975,0.00018867,0.22260427,0.18362871,1.98830989,0.02584727,1.01262934,0.26699268,0.19867753
-2.24212106,2.98660282,0.00016679,0.20745074,0.17810129,1.88376492,0.02352577,0.99644052,0.25991063,0.19038708
-2.23611806,2.85170210,0.00014678,0.19256339,0.17233791,1.78479785,0.02126662,0.97678684,0.25225725,0.18258578
-2.23011506,2.72136179,0.00012865,0.17810074,0.16640372,1.69249078,0.01909349,0.95389454,0.24410965,0.17534755
-2.22411206,2.59681569,0.00011244,0.16419909,0.16036162,1.60768395,0.01702626,0.92804216,0.23554940,0.16873064
-2.21810905,2.47906837,0.00009815,0.15097159,0.15427176,1.53097079,0.01508089,0.89955655,0.22666157,0.16277772
-2.21210605,2.36889513,0.00008581,0.13850809,0.14819113,1.46270194,0.01326942,0.86880734,0.21753354,0.15751678
-2.20610305,2.26685017,0.00007544,0.12687581,0.14217334,1.40299752,0.01160019,0.83620001,0.20825390,0.15296261
-2.20010005,2.17328190,0.00006707,0.11612065,0.13626858,1.35176663,0.01007804,0.80216781,0.19891118,0.14911897
-2.19409705,2.08835420,0.00006075,0.10626904,0.13052372,1.30873267,0.00870473,0.76716295,0.18959263,0.14598124
-2.18809405,2.01207245,0.00005656,0.09733012,0.12498266,1.27346328,0.00747934,0.73164729,0.18038299,0.14353946
-2.18209105,1.94431296,0.00005460,0.08929819,0.11968671,1.24540323,0.00639877,0.69608304,0.17136332,0.14178174
-2.17608804,1.88485448,0.00005504,0.08215527,0.11467529,1.22390881,0.00545819,0.66092376,0.16260995,0.14069782
-2.17008504,1.83341024,0.00005807,0.07587363,0.10998666,1.20828230,0.00465155,0.62660605,0.15419356,0.14028273
