energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.44872436,2.77088134,0.01264502,0.46992004,0.73582648,0.45777223,0.02609891,1.29016918,1.01910836,0.60348961
-3.44272136,2.67329130,0.01286547,0.45758375,0.70509201,0.43945413,0.02501337,1.23891700,0.99934560,0.58611329
-3.43671836,2.57165679,0.01308907,0.44407660,0.67307677,0.42042764,0.02391603,1.18639253,0.97634957,0.56764798
-3.43071536,2.46732950,0.01331305,0.42969290,0.64018392,0.40092259,0.02281438,1.13315365,0.95054273,0.54840558
-3.42471236,2.36175315,0.01353440,0.41475577,0.60682075,0.38117489,0.02171656,1.07978198,0.92241963,0.52873656
-3.41870935,2.25643645,0.01375000,0.39961153,0.57339109,0.36142176,0.02063120,1.02687192,0.89253799,0.50902401
-3.41270635,2.15292685,0.01395683,0.38462395,0.54028867,0.34189739,0.01956724,0.97502057,0.86150891,0.48967717
-3.40670335,2.05278557,0.01415211,0.37016863,0.50789169,0.32282921,0.01853385,0.92481842,0.82998662,0.47112446
-3.40070035,1.95756441,0.01433359,0.35662758,0.47655860,0.30443475,0.01754029,0.87684122,0.79865788,0.45380635
-3.39469735,1.86878451,0.01449963,0.34438413,0.44662512,0.28691907,0.01659583,0.83164279,0.76823139,0.43816796
-3.38869435,1.78791707,0.01464949,0.33381809,0.41840240,0.27047278,0.01570972,0.78974890,0.73942718,0.42465173
-3.38269135,1.71636602,0.01478337,0.32530129,0.39217629,0.25527052,0.01489110,0.75165205,0.71296626,0.41369006
-3.37668834,1.65545224,0.01490257,0.31919341,0.36820749,0.24146988,0.01414897,0.71780694,0.68956049,0.40569813
-3.37068534,1.60639913,0.01500949,0.31583785,0.34673245,0.22921065,0.01349220,0.68862671,0.66990258,0.40106677
-3.36468234,1.57031910,0.01510765,0.31555774,0.32796482,0.21861432,0.01292952,0.66447956,0.65465638,0.40015552
-3.35867934,1.54820057,0.01520156,0.31865179,0.31209719,0.20978379,0.01246943,0.64568577,0.64444708,0.40328587
-3.35267634,1.54089523,0.01529662,0.32538990,0.29930301,0.20280316,0.01212024,0.63251500,0.63985150,0.41073459
-3.34667334,1.54910532,0.01539892,0.33600857,0.28973840,0.19773757,0.01189003,0.62518375,0.64138822,0.42272737
-3.34067034,1.57337091,0.01551495,0.35070581,0.28354377,0.19463313,0.01178656,0.62385297,0.64950767,0.43943266
-3.33466733,1.61405713,0.01565138,0.36963582,0.28084497,0.19351682,0.01181722,0.62862595,0.66458198,0.46095595
-3.32866433,1.67134178,0.01581469,0.39290336,0.28175407,0.19439640,0.01198895,0.63954638,0.68689500,0.48733454
-3.32266133,1.74520372,0.01601087,0.42055806,0.28636959,0.19726039,0.01230813,0.65659680,0.71663245,0.51853298
-3.31665833,1.83541251,0.01624513,0.45258883,0.29477608,0.20207807,0.01278045,0.67969761,0.75387268,0.55443945
-3.31065533,1.94152039,0.01652158,0.48891878,0.30704331,0.20879967,0.01341080,0.70870660,0.79857831,0.59486331
-3.30465233,2.06285699,0.01684297,0.52940088,0.32322491,0.21735660,0.01420313,0.74341944,0.85058932,0.63953407
-3.29864932,2.19852806,0.01721051,0.57381482,0.34335665,0.22766203,0.01516028,0.78357108,0.90961814,0.68810196
-3.29264632,2.34741874,0.01762370,0.62186544,0.36745453,0.23961156,0.01628389,0.82883821,0.97524718,0.74014049
-3.28664332,2.50820227,0.01808028,0.67318306,0.39551262,0.25308432,0.01757425,0.87884299,1.04692940,0.79515104
-3.28064032,2.67935453,0.01857618,0.72732608,0.42750103,0.26794434,0.01903023,0.93315798,1.12399236,0.85256959
-3.27463732,2.85917487,0.01910565,0.78378592,0.46336397,0.28404221,0.02064914,0.99131235,1.20564606,0.91177573
-3.26863432,3.04581295,0.01966133,0.84199452,0.50301796,0.30121712,0.02242674,1.05279916,1.29099475,0.97210368
-3.26263132,3.23730148,0.02023456,0.90133437,0.54635050,0.31929920,0.02435717,1.11708371,1.37905266,1.03285530
-3.25662831,3.43159395,0.02081553,0.96115069,0.59321895,0.33811205,0.02643298,1.18361258,1.46876344,1.09331463
-3.25062531,3.62660631,0.02139368,1.02076573,0.64344992,0.35747555,0.02864518,1.25182324,1.55902285,1.15276354
-3.24462231,3.82026130,0.02195804,1.07949438,0.69683893,0.37720869,0.03098328,1.32115368,1.64870398,1.21049811
-3.23861931,4.01053357,0.02249752,1.13666080,0.75315045,0.39713247,0.03343543,1.39105193,1.73668413,1.26584491
-3.23261631,4.19549403,0.02300139,1.19161521,0.81211824,0.41707264,0.03598847,1.46098483,1.82187245,1.31817675
-3.22661331,4.37335140,0.02345952,1.24375016,0.87344589,0.43686226,0.03862813,1.53044591,1.90323708,1.36692720
-3.22061031,4.54248917,0.02386279,1.29251568,0.93680756,0.45634396,0.04133911,1.59896185,1.97983080,1.41160322
-3.21460730,4.70149639,0.02420333,1.33743246,1.00184891,0.47537171,0.04410521,1.66609734,2.05081402,1.45179550
-3.20860430,4.84919095,0.02447476,1.37810259,1.06818810,0.49381216,0.04690946,1.73145813,2.11547428,1.48718603
-3.20260130,4.98463439,0.02467236,1.41421749,1.13541704,0.51154542,0.04973421,1.79469216,2.17324141,1.51755271
-3.19659830,5.10713776,0.02479320,1.44556261,1.20310290,0.52846524,0.05256119,1.85548879,2.22369777,1.54277082
-3.19059530,5.21625864,0.02483612,1.47201890,1.27078991,0.54447866,0.05537160,1.91357636,2.26658357,1.56281148
-3.18459230,5.31178989,0.02480177,1.49356119,1.33800175,0.55950514,0.05814609,1.96871816,2.30179693,1.57773741
-3.17858929,5.39374118,0.02469247,1.51025368,1.40424447,0.57347530,0.06086483,2.02070746,2.32938941,1.58769624
-3.17258629,5.46231478,0.02451209,1.52224303,1.46901028,0.58632936,0.06350749,2.06936173,2.34955724,1.59291199
-3.16658329,5.51787750,0.02426587,1.52974965,1.53178229,0.59801535,0.06605330,2.11451690,2.36262924,1.59367524
-3.16058029,5.56093072,0.02396017,1.53305777,1.59204016,0.60848749,0.06848106,2.15602189,2.36905228,1.59033276
-3.15457729,5.59208051,0.02360230,1.53250498,1.64926701,0.61770455,0.07076926,2.19373418,2.36937520,1.58327698
-3.14857429,5.61200989,0.02320021,1.52847188,1.70295722,0.62562872,0.07289619,2.22751664,2.36423227,1.57293604
-3.14257129,5.62145474,0.02276231,1.52137241,1.75262526,0.63222481,0.07484017,2.25723624,2.35432698,1.55976484
-3.13656828,5.62118468,0.02229725,1.51164518,1.79781530,0.63746013,0.07657980,2.28276461,2.34041680,1.54423732
-3.13056528,5.61198967,0.02181368,1.49974623,1.83811119,0.64130495,0.07809434,2.30398069,2.32329954,1.52684015
-3.12456228,5.59467255,0.02132020,1.48614319,1.87314661,0.64373363,0.07936413,2.32077536,2.30380144,1.50806787
-3.11855928,5.57004715,0.02082515,1.47131073,1.90261492,0.64472639,0.08037109,2.33305774,2.28276705,1.48841922
-3.11255628,5.53894109,0.02033657,1.45572727,1.92627809,0.64427151,0.08109924,2.34076277,2.26105051,1.46839439
-3.10655328,5.50220196,0.01986218,1.43987226,1.94397454,0.64236803,0.08153530,2.34385960,2.23950802,1.44849274
-3.10055028,5.46070524,0.01940932,1.42422383,1.95562512,0.63902857,0.08166929,2.34236006,2.21899071,1.42921052
-3.09454727,5.41536217,0.01898500,1.40925621,1.96123698,0.63428209,0.08149500,2.33632661,2.20033733,1.41103813
-3.08854427,5.36712558,0.01859593,1.39543643,1.96090508,0.62817652,0.08101052,2.32587902,2.18436618,1.39445645
-3.08254127,5.31699227,0.01824851,1.38321995,1.95481090,0.62078086,0.08021862,2.31119934,2.17186569,1.37993185
-3.07653827,5.26600041,0.01794893,1.37304487,1.94321855,0.61218658,0.07912696,2.29253439,2.16358334,1.36790976
-3.07053527,5.21522111,0.01770317,1.36532467,1.92646816,0.60250831,0.07774823,2.27019567,2.16021263,1.35880673
-3.06453227,5.16574384,0.01751700,1.36043953,1.90496677,0.59188352,0.07610009,2.24455632,2.16237853,1.35300102
-3.05852926,5.11865597,0.01739604,1.35872644,1.87917717,0.58047124,0.07420485,2.21604527,2.17062148,1.35082225
-3.05252626,5.07501718,0.01734570,1.36046861,1.84960510,0.56844976,0.07208916,2.18513871,2.18538080,1.35254043
-3.04652326,5.03583027,0.01737113,1.36588473,1.81678529,0.55601355,0.06978333,2.15234934,2.20697840,1.35835506
-3.04052026,5.00201005,0.01747725,1.37511880,1.78126712,0.54336930,0.06732069,2.11821392,2.23560373,1.36838513
-3.03451726,4.97435253,0.01766861,1.38823135,1.74360039,0.53073143,0.06473672,2.08327982,2.27130120,1.38266063
-3.02851426,4.95350656,0.01794937,1.40519269,1.70432194,0.51831728,0.06206814,2.04809127,2.31396120,1.40111646
-3.02251126,4.93995021,0.01832318,1.42587907,1.66394360,0.50634208,0.05935204,2.01317609,2.36331557,1.42358938
-3.01650825,4.93397371,0.01879314,1.45007217,1.62294200,0.49501416,0.05662490,1.97903366,2.41893856,1.44981839
-3.01050525,4.93567053,0.01936171,1.47746240,1.58175065,0.48453038,0.05392177,1.94612454,2.48025364,1.47944915
-3.00450225,4.94493762,0.02003062,1.50765617,1.54075438,0.47507221,0.05127545,1.91486242,2.54654633,1.51204223
-2.99849925,4.96148511,0.02080082,1.54018697,1.50028636,0.46680236,0.04871589,1.88560855,2.61698301,1.54708533
-2.99249625,4.98485507,0.02167240,1.57453010,1.46062759,0.45986229,0.04626959,1.85866874,2.69063492,1.58400890
-2.98649325,5.01444858,0.02264454,1.61012024,1.42200865,0.45437045,0.04395927,1.83429290,2.76650661,1.62220456
-2.98049025,5.04955912,0.02371540,1.64637131,1.38461332,0.45042132,0.04180367,1.81267675,2.84356732,1.66104564
-2.97448724,5.08941060,0.02488211,1.68269747,1.34858389,0.44808522,0.03981742,1.79396532,2.92078409,1.69990863
-2.96848424,5.13319731,0.02614067,1.71853433,1.31402735,0.44740859,0.03801115,1.77825765,2.99715472,1.73819467
-2.96248124,5.18012339,0.02748586,1.75335916,1.28102227,0.44841489,0.03639163,1.76561215,3.07173902,1.77534986
-2.95647824,5.22943915,0.02891122,1.78670915,1.24962574,0.45110568,0.03496204,1.75605204,3.14368673,1.81088347
-2.95047524,5.28047209,0.03040893,1.81819669,1.21987995,0.45546188,0.03372228,1.74957020,3.21226075,1.84438294
-2.94447224,5.33265055,0.03196973,1.84752080,1.19181799,0.46144514,0.03266934,1.74613314,3.27685445,1.87552506
-2.93846923,5.38551865,0.03358295,1.87447437,1.16546871,0.46899897,0.03179764,1.74568366,3.33700239,1.90408276
-2.93246623,5.43874180,0.03523640,1.89894657,1.14086037,0.47804984,0.03109943,1.74814208,3.39238405,1.92992718
-2.92646323,5.49210263,0.03691639,1.92092063,1.11802297,0.48850798,0.03056505,1.75340612,3.44282059,1.95302497
-2.92046023,5.54548787,0.03860782,1.94046705,1.09698940,0.50026802,0.03018329,1.76134946,3.48826509,1.97343127
-2.91445723,5.59886750,0.04029422,1.95773278,1.07779547,0.51320951,0.02994160,1.77181946,3.52878718,1.99127853
-2.90845423,5.65226764,0.04195793,1.97292702,1.06047895,0.52719734,0.02982631,1.78463429,3.56455302,2.00676217
-2.90245123,5.70573950,0.04358030,1.98630445,1.04507796,0.54208217,0.02982283,1.79958022,3.59580222,2.02012384
-2.89644822,5.75932640,0.04514200,1.99814697,1.03162889,0.55770104,0.02991578,1.81640929,3.62282289,2.03163312
-2.89044522,5.81303149,0.04662330,2.00874476,1.02016411,0.57387821,0.03008918,1.83483813,3.64592653,2.04156890
-2.88444222,5.86678817,0.04800454,2.01837791,1.01070978,0.59042635,0.03032652,1.85454816,3.66542421,2.05020124
-2.87843922,5.92043548,0.04926651,2.02729934,1.00328372,0.60714816,0.03061098,1.87518762,3.68160507,2.05777475
-2.87243622,5.97369975,0.05039093,2.03571995,0.99789377,0.62383852,0.03092558,1.89637559,3.69471852,2.06449421
-2.86643322,6.02618405,0.05136097,2.04379663,0.99453640,0.64028705,0.03125336,1.91770795,3.70496068,2.07051317
-2.86043022,6.07736584,0.05216171,2.05162359,0.99319575,0.65628120,0.03157765,1.93876532,3.71246564,2.07592582
-2.85442721,6.12660307,0.05278059,2.05922735,0.99384301,0.67160979,0.03188228,1.95912260,3.71730171,2.08076262
-2.84842421,6.17314829,0.05320783,2.06656541,0.99643589,0.68606684,0.03215190,1.97835971,3.71947242,2.08498952
-2.84242121,6.21617003,0.05343678,2.07352855,1.00091832,0.69945563,0.03237225,1.99607313,3.71892208,2.08851075
-2.83641821,6.25478010,0.05346421,2.07994645,1.00721996,0.71159280,0.03253051,2.01188763,3.71554498,2.09117495
-2.83041521,6.28806540,0.05329046,2.08559619,1.01525565,0.72231250,0.03261552,2.02546755,3.70919778,2.09278393
-2.82441221,6.31512253,0.05291952,2.09021320,1.02492453,0.73147019,0.03261814,2.03652722,3.69971388,2.09310390
-2.81840920,6.33509328,0.05235902,2.09350391,1.03610891,0.73894614,0.03253144,2.04483980,3.68691909,2.09187808
-2.81240620,6.34719942,0.05162009,2.09515950,1.04867283,0.74464844,0.03235093,2.05024423,3.67064743,2.08884046
-2.80640320,6.35077494,0.05071709,2.09487014,1.06246051,0.74851535,0.03207466,2.05264992,3.65075640,2.08372966
-2.80040020,6.34529430,0.04966732,2.09233889,1.07729468,0.75051696,0.03170336,2.05203897,3.62714072,2.07630246
-2.79439720,6.33039540,0.04849059,2.08729489,1.09297511,0.75065610,0.03124035,2.04846569,3.59974402,2.06634631
-2.78839420,6.30589633,0.04720873,2.07950502,1.10927749,0.74896836,0.03069153,2.04205370,3.56856790,2.05369024
-2.78239120,6.27180503,0.04584508,2.06878382,1.12595291,0.74552130,0.03006522,2.03299047,3.53367800,2.03821383
-2.77638819,6.22832173,0.04442391,2.05500104,1.14272823,0.74041288,0.02937188,2.02151971,3.49520681,2.01985375
-2.77038519,6.17583379,0.04296987,2.03808683,1.15930741,0.73376904,0.02862389,2.00793193,3.45335325,1.99860785
-2.76438219,6.11490348,0.04150740,2.01803424,1.17537412,0.72574051,0.02783515,1.99255342,3.40837901,1.97453639
-2.75837919,6.04624894,0.04006019,1.99489900,1.19059560,0.71649908,0.02702071,1.97573427,3.36060193,1.94776071
-2.75237619,5.97071927,0.03865065,1.96879679,1.20462774,0.70623316,0.02619631,1.95783569,3.31038664,1.91845925
-2.74637319,5.88926455,0.03729945,1.93989804,1.21712151,0.69514299,0.02537798,1.93921712,3.25813298,1.88686119
-2.74037019,5.80290216,0.03602510,1.90842067,1.22773022,0.68343536,0.02458155,1.92022370,3.20426263,1.85323809
-2.73436718,5.71268047,0.03484359,1.87462100,1.23611774,0.67131830,0.02382222,1.90117427,3.14920453,1.81789380
-2.72836418,5.61964153,0.03376810,1.83878345,1.24196699,0.65899547,0.02311415,1.88235037,3.09337965,1.78115317
-2.72236118,5.52478397,0.03280880,1.80120937,1.24498868,0.64666076,0.02247006,1.86398667,3.03718583,1.74335010
-2.71635818,5.42902777,0.03197266,1.76220552,1.24492959,0.63449298,0.02190092,1.84626285,2.98098315,1.70481527
-2.71035518,5.33318212,0.03126343,1.72207290,1.24158022,0.62265100,0.02141562,1.82929742,2.92508063,1.66586436
-2.70435218,5.23791780,0.03068159,1.68109618,1.23478130,0.61126927,0.02102083,1.81314344,2.86972467,1.62678697
-2.69834917,5.14374512,0.03022442,1.63953441,1.22442899,0.60045408,0.02072079,1.79778652,2.81508983,1.58783693
-2.69234617,5.05099840,0.02988618,1.59761324,1.21047828,0.59028056,0.02051726,1.78314485,2.76127235,1.54922429
-2.68634317,4.95982766,0.02965825,1.55551912,1.19294475,0.58079056,0.02040955,1.76907167,2.70828680,1.51110933
-2.68034017,4.87019802,0.02952943,1.51339564,1.17190432,0.57199163,0.02039453,1.75535987,2.65606599,1.47359890
-2.67433717,4.78189676,0.02948627,1.47134202,1.14749122,0.56385705,0.02046686,1.74174880,2.60446430,1.43674514
-2.66833417,4.69454813,0.02951340,1.42941397,1.11989427,0.55632702,0.02061912,1.72793306,2.55326444,1.40054668
-2.66233117,4.60763504,0.02959403,1.38762668,1.08935158,0.54931100,0.02084214,1.71357319,2.50218735,1.36495216
-2.65632816,4.52052717,0.02971034,1.34595975,1.05614411,0.54269129,0.02112531,1.69830784,2.45090501,1.32986605
-2.65032516,4.43251420,0.02984403,1.30436385,1.02058829,0.53632756,0.02145690,1.68176719,2.39905569,1.29515634
-2.64432216,4.34284292,0.02997682,1.26276864,0.98302810,0.53006246,0.02182449,1.66358719,2.34626107,1.26066376
-2.63831916,4.25075671,0.03009095,1.22109162,0.94382698,0.52372791,0.02221535,1.64342414,2.29214458,1.22621231
-2.63231616,4.15553580,0.03016970,1.17924750,0.90335981,0.51715200,0.02261683,1.62096916,2.23635025,1.19162034
-2.62631316,4.05653662,0.03019788,1.13715749,0.86200543,0.51016628,0.02301678,1.59596189,2.17856131,1.15671191
-2.62031016,3.95322855,0.03016226,1.09475823,0.82013970,0.50261302,0.02340385,1.56820309,2.11851767,1.12132793
-2.61430715,3.84522666,0.03005193,1.05200988,0.77812951,0.49435226,0.02376782,1.53756543,2.05603166,1.08533640
-2.60830415,3.73231887,0.02985861,1.00890302,0.73632770,0.48526837,0.02409988,1.50400207,1.99100134,1.04864161
-2.60230115,3.61448655,0.02957687,0.96546405,0.69506898,0.47527569,0.02439280,1.46755262,1.92342063,1.01119172
-2.59629815,3.49191764,0.02920421,0.92175904,0.65466681,0.46432323,0.02464105,1.42834615,1.85338607,0.97298444
-2.59029515,3.36501171,0.02874112,0.87789562,0.61541128,0.45239803,0.02484088,1.38660100,1.78109966,0.93407073
-2.58429215,3.23437685,0.02819092,0.83402312,0.57756764,0.43952701,0.02499025,1.34262146,1.70686775,0.89455618
-2.57828914,3.10081857,0.02755959,0.79033096,0.54137567,0.42577745,0.02508880,1.29679117,1.63109602,0.85460025
-2.57228614,2.96532120,0.02685550,0.74704527,0.50704949,0.41125574,0.02513764,1.24956368,1.55428075,0.81441336
-2.56628314,2.82902267,0.02608896,0.70442409,0.47477773,0.39610470,0.02513921,1.20145036,1.47699672,0.77425194
-2.56028014,2.69318378,0.02527186,0.66275137,0.44472403,0.38049951,0.02509703,1.15300616,1.39988225,0.73441177
-2.55427714,2.55915342,0.02441711,0.62232999,0.41702763,0.36464236,0.02501547,1.10481393,1.32362216,0.69521998
-2.54827414,2.42833107,0.02353819,0.58347414,0.39180400,0.34875619,0.02489950,1.05746773,1.24892920,0.65702590
-2.54227114,2.30212837,0.02264858,0.54650149,0.36914555,0.33307763,0.02475448,1.01155598,1.17652481,0.62019136
-2.53626813,2.18193108,0.02176134,0.51172536,0.34912218,0.31784965,0.02458599,0.96764515,1.10712004,0.58508072
-2.53026513,2.06906325,0.02088858,0.47944719,0.33178189,0.30331402,0.02439967,0.92626451,1.04139739,0.55205120
-2.52426213,1.96475467,0.02004117,0.44994967,0.31715124,0.28970408,0.02420119,0.88789269,0.97999415,0.52144368
-2.51825913,1.87011281,0.01922836,0.42349072,0.30523590,0.27723793,0.02399619,0.85294648,0.92348804,0.49357452
-2.51225613,1.78610022,0.01845757,0.40029846,0.29602110,0.26611246,0.02379037,0.82177218,0.87238541,0.46872855
-2.50625313,1.71351774,0.01773431,0.38056727,0.28947215,0.25649833,0.02358956,0.79463996,0.82711251,0.44715350
-2.50025013,1.65299397,0.01706208,0.36445511,0.28553505,0.24853604,0.02339993,0.77174096,0.78800981,0.42905593
-2.49424712,1.60498082,0.01644245,0.35208196,0.28413709,0.24233323,0.02322811,0.75318746,0.75532958,0.41459880
-2.48824412,1.56975469,0.01587521,0.34352934,0.28518760,0.23796320,0.02308143,0.73901560,0.72923636,0.40390053
-2.48224112,1.54742291,0.01535853,0.33884086,0.28857878,0.23546467,0.02296808,0.72919051,0.70981016,0.39703545
-2.47623812,1.53793427,0.01488924,0.33802356,0.29418657,0.23484255,0.02289727,0.72361336,0.69705195,0.39403558
-2.47023512,1.54109289,0.01446312,0.34104987,0.30187166,0.23606981,0.02287930,0.72212986,0.69089091,0.39489326
-2.46423212,1.55657421,0.01407521,0.34786003,0.31148056,0.23909010,0.02292560,0.72453961,0.69119288,0.39956454
-2.45822911,1.58394200,0.01372011,0.35836465,0.32284670,0.24382095,0.02304866,0.73060583,0.69776944,0.40797300
-2.45222611,1.62266541,0.01339233,0.37244729,0.33579170,0.25015748,0.02326181,0.74006495,0.71038698,0.42001356
-2.44622311,1.67213495,0.01308652,0.38996686,0.35012662,0.25797624,0.02357901,0.75263549,0.72877536,0.43555618
-2.44022011,1.73167670,0.01279773,0.41075958,0.36565340,0.26713913,0.02401441,0.76802603,0.75263549,0.45444905
-2.43421711,1.80056416,0.01252161,0.43464061,0.38216633,0.27749714,0.02458186,0.78594177,0.78164566,0.47652117
-2.42821411,1.87802737,0.01225458,0.46140500,0.39945374,0.28889387,0.02529444,0.80608974,0.81546623,0.50158410
-2.42221111,1.96325913,0.01199386,0.49082824,0.41729978,0.30116865,0.02616374,0.82818235,0.85374262,0.52943284
-2.41620810,2.05541855,0.01173759,0.52266617,0.43548640,0.31415924,0.02719931,0.85193958,0.89610667,0.55984590
-2.41020510,2.15363233,0.01148474,0.55665465,0.45379553,0.32770409,0.02840801,0.87708978,0.94217634,0.59258456
-2.40420210,2.25699426,0.01123512,0.59250893,0.47201142,0.34164420,0.02979342,0.90336947,0.99155428,0.62739153
-2.39819910,2.36456372,0.01098926,0.62992295,0.48992315,0.35582457,0.03135535,0.93052236,1.04382543,0.66398928
-2.39219610,2.47536419,0.01074831,0.66856897,0.50732727,0.37009535,0.03308943,0.95829795,1.09855425,0.70207820
-2.38619310,2.58838239,0.01051390,0.70809749,0.52403055,0.38431285,0.03498689,0.98645014,1.15528202,0.74133506
-2.38019010,2.70256925,0.01028796,0.74813802,0.53985276,0.39834035,0.03703446,1.01473614,1.21352489,0.78141195
-2.37418709,2.81684333,0.01007264,0.78830070,0.55462940,0.41204897,0.03921443,1.04291602,1.27277308,0.82193618
-2.36818409,2.93009737,0.00987012,0.82817910,0.56821434,0.42531858,0.04150497,1.07075304,1.33249176,0.86251137
-2.36218109,3.04120858,0.00968249,0.86735435,0.58048226,0.43803886,0.04388057,1.09801509,1.39212409,0.90271994
-2.35617809,3.14905266,0.00951169,0.90540064,0.59133080,0.45011053,0.04631264,1.12447714,1.45109664,0.94212735
-2.35017509,3.25252178,0.00935937,0.94189214,0.60068244,0.46144681,0.04877033,1.14992469,1.50882738,0.98028803
-2.34417209,3.35054591,0.00922684,0.97641131,0.60848593,0.47197497,0.05122133,1.17415808,1.56473619,1.01675304
-2.33816908,3.44211714,0.00911508,1.00855837,0.61471736,0.48163813,0.05363288,1.19699750,1.61825776,1.05107948
-2.33216608,3.52631591,0.00902468,1.03796169,0.61938068,0.49039696,0.05597273,1.21828820,1.66885649,1.08284120
-2.32616308,3.60233813,0.00895584,1.06428882,0.62250790,0.49823144,0.05821004,1.23790570,1.71604284,1.11164066
-2.32016008,3.66952207,0.00890843,1.08725763,0.62415868,0.50514238,0.06031631,1.25576062,1.75939051,1.13712145
-2.31415708,3.72737340,0.00888200,1.10664722,0.62441967,0.51115270,0.06226613,1.27180264,1.79855363,1.15898090
-2.30815408,3.77558724,0.00887579,1.12230796,0.62340331,0.51630823,0.06403781,1.28602331,1.83328307,1.17698231
-2.30215108,3.81406583,0.00888882,1.13417027,0.62124636,0.52067805,0.06561376,1.29845749,1.86344103,1.19096610
-2.29614807,3.84293072,0.00891989,1.14225147,0.61810804,0.52435422,0.06698080,1.30918314,1.88901298,1.20085937
-2.29014507,3.86252840,0.00896760,1.14666047,0.61416795,0.52745079,0.06813017,1.31831940,1.91011621,1.20668325
-2.28414207,3.87342895,0.00903041,1.14759969,0.60962366,0.53010214,0.06905737,1.32602298,1.92700426,1.20855753
-2.27813907,3.87641708,0.00910661,1.14536406,0.60468807,0.53246060,0.06976187,1.33248298,1.94006671,1.20670234
-2.27213607,3.87247589,0.00919438,1.14033697,0.59958651,0.53469342,0.07024656,1.33791437,1.94982412,1.20143641
-2.26613307,3.86276346,0.00929171,1.13298302,0.59455355,0.53697902,0.07051727,1.34255035,1.95691796,1.19317193
-2.26013007,3.84858304,0.00939647,1.12383783,0.58982962,0.53950287,0.07058203,1.34663410,1.96209572,1.18240601
-2.25412706,3.83134795,0.00950636,1.11349512,0.58565722,0.54245276,0.07045048,1.35041023,1.96619159,1.16970900
-2.24812406,3.81254225,0.00961892,1.10259132,0.58227693,0.54601396,0.07013321,1.35411625,1.97010337,1.15570989
-2.24212106,3.79367870,0.00973155,1.09178854,0.57992307,0.55036398,0.06964117,1.35797467,1.97476641,1.14107937
-2.23611806,3.77625558,0.00984148,1.08175609,0.57881913,0.55566753,0.06898524,1.36218577,1.98112554,1.12651123
-2.23011506,3.76171374,0.00994584,1.07315159,0.57917289,0.56207136,0.06817588,1.36692160,1.99010599,1.11270250
-2.22411206,3.75139555,0.01004169,1.06660207,0.58117141,0.56969945,0.06722294,1.37232118,2.00258453,1.10033339
-2.21810905,3.74650709,0.01012604,1.06268587,0.58497600,0.57864848,0.06613558,1.37848714,2.01936188,1.09004753
-2.21210605,3.74808473,0.01019597,1.06191608,0.59071717,0.58898380,0.06492235,1.38548372,2.04113732,1.08243330
-2.20610305,3.75696727,0.01024870,1.06472589,0.59848989,0.60073586,0.06359139,1.39333627,2.06848663,1.07800699
-2.20010005,3.77377426,0.01028164,1.07145655,0.60834930,0.61389748,0.06215071,1.40203191,2.10184398,1.07719822
-2.19409705,3.79889120,0.01029253,1.08234819,0.62030698,0.62842173,0.06060846,1.41152142,2.14148845,1.08033828
-2.18809405,3.83246187,0.01027951,1.09753392,0.63432821,0.64422076,0.05897332,1.42172209,2.18753560,1.08765157
-2.18209105,3.87438782,0.01024119,1.11703715,0.65033025,0.66116565,0.05725480,1.43252136,2.23993419,1.09925058
-2.17608804,3.92433502,0.01017677,1.14077237,0.66818197,0.67908717,0.05546349,1.44378126,2.29846821,1.11513424
-2.17008504,3.98174718,0.01008603,1.16854908,0.68770488,0.69777788,0.05361125,1.45534322,2.36276384,1.13518990
-2.16408204,4.04586530,0.00996942,1.20007880,0.70867586,0.71699520,0.05171129,1.46703352,2.43230115,1.15919854
-2.15807904,4.11575286,0.00982804,1.23498467,0.73083132,0.73646584,0.04977816,1.47866894,2.50642977,1.18684303
-2.15207604,4.19032560,0.00966366,1.27281342,0.75387320,0.75589137,0.04782757,1.49006278,2.58438809,1.21771913
-2.14607304,4.26838514,0.00947862,1.31304906,0.77747624,0.77495488,0.04587617,1.50103105,2.66532502,1.25134860
-2.14007004,4.34865534,0.00927584,1.35512780,0.80129665,0.79332866,0.04394122,1.51139887,2.74832359,1.28719403
-2.13406703,4.42982009,0.00905869,1.39845372,0.82498179,0.81068269,0.04204012,1.52100674,2.83242538,1.32467482
-2.12806403,4.51056145,0.00883090,1.44241450,0.84818042,0.82669368,0.04019001,1.52971687,2.91665501,1.36318358
-2.12206103,4.58959679,0.00859646,1.48639678,0.87055323,0.84105438,0.03840723,1.53741905,3.00004369,1.40210252
-2.11605803,4.66571364,0.00835950,1.52980048,0.89178312,0.85348278,0.03670688,1.54403607,3.08165114,1.44081917
-2.11005503,4.73780109,0.00812416,1.57205184,0.91158481,0.86373089,0.03510239,1.54952833,3.16058509,1.47874092
-2.10405203,4.80487652,0.00789449,1.61261456,0.92971331,0.87159263,0.03360509,1.55389740,3.23601782,1.51530788
-2.09804902,4.86610685,0.00767435,1.65099892,0.94597078,0.87691060,0.03222395,1.55718831,3.30719929,1.55000384
-2.09204602,4.92082343,0.00746730,1.68676865,0.96021167,0.87958117,0.03096536,1.55949019,3.37346673,1.58236483
-2.08604302,4.96853034,0.00727658,1.71954542,0.97234555,0.87955792,0.02983302,1.56093534,3.43425042,1.61198535
