energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.74187094,2.48759822,0.42308346,0.01027094,0.58702192,1.71975349,0.02142057,0.64542704
-5.73586793,2.58851025,0.44431562,0.01078596,0.61594577,1.79098017,0.02218455,0.66762932
-5.72986493,2.69092448,0.46492332,0.01130757,0.64436486,1.86363473,0.02289940,0.69114063
-5.72386193,2.79394886,0.48470475,0.01183266,0.67190630,1.93719914,0.02355042,0.71573509
-5.71785893,2.89673990,0.50348127,0.01235858,0.69823208,2.01117335,0.02412474,0.74118467
-5.71185593,2.99851554,0.52110183,0.01288319,0.72304691,2.08508157,0.02461170,0.76726182
-5.70585293,3.09856422,0.53744632,0.01340481,0.74610467,2.15847618,0.02500308,0.79374162
-5.69984992,3.19624973,0.55242767,0.01392218,0.76721326,2.23093920,0.02529332,0.82040352
-5.69384692,3.29101170,0.56599262,0.01443440,0.78623746,2.30208129,0.02547952,0.84703253
-5.68784392,3.38236221,0.57812112,0.01494080,0.80310001,2.37153870,0.02556142,0.87342008
-5.68184092,3.46987881,0.58882439,0.01544085,0.81778054,2.43896830,0.02554126,0.89936443
-5.67583792,3.55319495,0.59814181,0.01593397,0.83031286,2.50404159,0.02542345,0.92467096
-5.66983492,3.63198857,0.60613682,0.01641945,0.84078054,2.56643797,0.02521433,0.94915221
-5.66383192,3.70597019,0.61289211,0.01689631,0.84931126,2.62583830,0.02492172,0.97262808
-5.65782891,3.77487129,0.61850436,0.01736321,0.85607019,2.68191924,0.02455450,0.99492606
-5.65182591,3.83843433,0.62307886,0.01781840,0.86125289,2.73434916,0.02412221,1.01588172
-5.64582291,3.89640496,0.62672434,0.01825967,0.86507789,2.78278603,0.02363458,1.03533952
-5.63981991,3.94852748,0.62954822,0.01868442,0.86777952,2.82687781,0.02310117,1.05315398
-5.63381691,3.99454356,0.63165256,0.01908968,0.86960105,2.86626535,0.02253101,1.06919108
-5.62781391,4.03419457,0.63313085,0.01947226,0.87078845,2.90058803,0.02193234,1.08332997
-5.62181091,4.06722722,0.63406569,0.01982886,0.87158481,2.92949165,0.02131241,1.09546484
-5.61580790,4.09340187,0.63452749,0.02015626,0.87222542,2.95263829,0.02067734,1.10550674
-5.60980490,4.11250298,0.63457394,0.02045149,0.87293348,2.96971755,0.02003212,1.11338528
-5.60380190,4.12435045,0.63425035,0.02071199,0.87391630,2.98045833,0.01938059,1.11905006
-5.59779890,4.12881105,0.63359042,0.02093583,0.87536176,2.98464050,0.01872561,1.12247150
-5.59179590,4.12580872,0.63261755,0.02112180,0.87743502,2.98210552,0.01806914,1.12364126
-5.58579290,4.11533275,0.63134617,0.02126951,0.88027511,2.97276541,0.01741244,1.12257174
-5.57978989,4.09744316,0.62978312,0.02137947,0.88399151,2.95660932,0.01675628,1.11929505
-5.57378689,4.07227247,0.62792871,0.02145304,0.88866051,2.93370719,0.01610117,1.11386114
-5.56778389,4.04002388,0.62577761,0.02149243,0.89432153,2.90421041,0.01544748,1.10633531
-5.56178089,4.00096554,0.62331914,0.02150053,0.90097350,2.86834915,0.01479568,1.09679523
-5.55577789,3.95542159,0.62053726,0.02148076,0.90857143,2.82642671,0.01414645,1.08532768
-5.54977489,3.90376034,0.61741020,0.02143689,0.91702364,2.77881113,0.01350079,1.07202511
-5.54377189,3.84638071,0.61390980,0.02137281,0.92618982,2.72592471,0.01286005,1.05698243
-5.53776888,3.78369772,0.61000077,0.02129228,0.93588038,2.66823196,0.01222601,1.04029415
-5.53176588,3.71612847,0.60564002,0.02119871,0.94585737,2.60622692,0.01160083,1.02205217
-5.52576288,3.64407940,0.60077629,0.02109498,0.95583726,2.54042049,0.01098704,1.00234436
-5.51975988,3.56793617,0.59535017,0.02098324,0.96549584,2.47132864,0.01038745,0.98125415
-5.51375688,3.48805677,0.58929471,0.02086484,0.97447519,2.39946216,0.00980512,0.95886106
-5.50775388,3.40476854,0.58253676,0.02074022,0.98239278,2.32531845,0.00924329,0.93524233
-5.50175088,3.31836941,0.57499893,0.02060898,0.98885253,2.24937582,0.00870528,0.91047546
-5.49574787,3.22913331,0.56660233,0.02046990,0.99345734,2.17209040,0.00819448,0.88464151
-5.48974487,3.13731926,0.55726984,0.02032115,0.99582277,2.09389575,0.00771428,0.85782900
-5.48374187,3.04318373,0.54692994,0.02016039,0.99559124,2.01520490,0.00726807,0.83013806
-5.47773887,2.94699505,0.53552072,0.01998508,0.99244618,1.93641437,0.00685919,0.80168459
-5.47173587,2.84904899,0.52299394,0.01979271,0.98612531,1.85790986,0.00649099,0.77260400
-5.46573287,2.74968418,0.50931899,0.01958109,0.97643252,1.78007268,0.00616678,0.74305438
-5.45972986,2.64929617,0.49448627,0.01934859,0.96324774,1.70328647,0.00588990,0.71321865
-5.45372686,2.54834888,0.47850997,0.01909442,0.94653417,1.62794336,0.00566368,0.68330552
-5.44772386,2.44738251,0.46143003,0.01881880,0.92634261,1.55444893,0.00549147,0.65354917
-5.44172086,2.34701701,0.44331302,0.01852313,0.90281250,1.48322546,0.00537661,0.62420734
-5.43571786,2.24795061,0.42425201,0.01821009,0.87616974,1.41471295,0.00532237,0.59555810
-5.42971486,2.15095313,0.40436531,0.01788364,0.84672129,1.34936763,0.00533193,0.56789514
-5.42371186,2.05685413,0.38379416,0.01754897,0.81484673,1.28765780,0.00540822,0.54152183
-5.41770885,1.96652633,0.36269948,0.01721236,0.78098737,1.23005717,0.00555388,0.51674432
-5.41170585,1.88086496,0.34125785,0.01688103,0.74563318,1.17703579,0.00577105,0.49386388
-5.40570285,1.80076391,0.31965681,0.01656283,0.70930834,1.12904901,0.00606122,0.47316881
-5.39969985,1.72708977,0.29808987,0.01626600,0.67255585,1.08652502,0.00642508,0.45492639
-5.39369685,1.66065508,0.27675132,0.01599882,0.63592207,1.04985158,0.00686234,0.43937507
-5.38769385,1.60219194,0.25583112,0.01576926,0.59994163,1.01936252,0.00737155,0.42671727
-5.38169085,1.55232725,0.23551010,0.01558466,0.56512338,0.99532492,0.00794995,0.41711322
-5.37568784,1.51156081,0.21595562,0.01545143,0.53193792,0.97792739,0.00859338,0.41067594
-5.36968484,1.48024715,0.19731786,0.01537473,0.50080694,0.96727030,0.00929619,0.40746765
-5.36368184,1.45858205,0.17972684,0.01535828,0.47209486,0.96335837,0.01005124,0.40749772
-5.35767884,1.44659420,0.16329029,0.01540414,0.44610275,0.96609607,0.01084990,0.41072220
-5.35167584,1.44414244,0.14809224,0.01551265,0.42306466,0.97528608,0.01168222,0.41704504
-5.34567284,1.45091856,0.13419253,0.01568236,0.40314632,0.99063102,0.01253704,0.42632074
-5.33966983,1.46645554,0.12162704,0.01591011,0.38644601,1.01173826,0.01340230,0.43835845
-5.33366683,1.49014073,0.11040852,0.01619105,0.37299736,1.03812787,0.01426529,0.45292734
-5.32766383,1.52123354,0.10052815,0.01651892,0.36277389,1.06924320,0.01511307,0.46976287
-5.32166083,1.55888667,0.09195742,0.01688619,0.35569482,1.10446380,0.01593280,0.48857389
-5.31565783,1.60217008,0.08465049,0.01728433,0.35163205,1.14312015,0.01671225,0.50905020
-5.30965483,1.65009679,0.07854669,0.01770415,0.35041777,1.18450961,0.01744022,0.53087036
-5.30365183,1.70164949,0.07357321,0.01813608,0.35185248,1.22791307,0.01810699,0.55370941
-5.29764882,1.75580697,0.06964785,0.01857048,0.35571325,1.27261165,0.01870474,0.57724640
-5.29164582,1.81156961,0.06668170,0.01899797,0.36176180,1.31790285,0.01922795,0.60117134
-5.28564282,1.86798292,0.06458173,0.01940966,0.36975235,1.36311578,0.01967372,0.62519152
-5.27963982,1.92415876,0.06325326,0.01979746,0.37943898,1.40762477,0.02004202,0.64903704
-5.27363682,1.97929331,0.06260220,0.02015424,0.39058249,1.45086121,0.02033589,0.67246535
-5.26763382,2.03268173,0.06253709,0.02047401,0.40295646,1.49232318,0.02056147,0.69526480
-5.26163082,2.08372900,0.06297100,0.02075203,0.41635267,1.53158268,0.02072803,0.71725714
-5.25562781,2.13195696,0.06382299,0.02098484,0.43058563,1.56829040,0.02084778,0.73829896
-5.24962481,2.17700737,0.06501956,0.02117031,0.44549618,1.60217790,0.02093568,0.75828206
-5.24362181,2.21864127,0.06649558,0.02130754,0.46095420,1.63305731,0.02100906,0.77713280
-5.23761881,2.25673471,0.06819519,0.02139683,0.47686026,1.66081866,0.02108721,0.79481054
-5.23161581,2.29127112,0.07007220,0.02143953,0.49314621,1.68542497,0.02119083,0.81130515
-5.22561281,2.32233073,0.07209033,0.02143791,0.50977471,1.70690534,0.02134143,0.82663373
-5.21960980,2.35007752,0.07422312,0.02139497,0.52673760,1.72534636,0.02156068,0.84083672
-5.21360680,2.37474392,0.07645347,0.02131428,0.54405316,1.74088212,0.02186969,0.85397339
-5.20760380,2.39661407,0.07877294,0.02119981,0.56176234,1.75368325,0.02228827,0.86611690
-5.20160080,2.41600603,0.08118078,0.02105573,0.57992397,1.76394522,0.02283418,0.87734915
-5.19559780,2.43325357,0.08368261,0.02088623,0.59860919,1.77187650,0.02352243,0.88775548
-5.18959480,2.44868823,0.08628900,0.02069543,0.61789515,1.77768688,0.02436459,0.89741944
-5.18359180,2.46262210,0.08901373,0.02048720,0.63785836,1.78157644,0.02536815,0.90641783
-5.17758879,2.47533224,0.09187209,0.02026509,0.65856789,1.78372549,0.02653603,0.91481617
-5.17158579,2.48704696,0.09487903,0.02003221,0.68007870,1.78428603,0.02786616,0.92266478
-5.16558279,2.49793490,0.09804741,0.01979125,0.70242552,1.78337493,0.02935119,0.92999563
-5.15957979,2.50809697,0.10138633,0.01954441,0.72561743,1.78106913,0.03097843,0.93682015
-5.15357679,2.51756179,0.10489969,0.01929342,0.74963360,1.77740320,0.03272986,0.94312805
-5.14757379,2.52628468,0.10858502,0.01903958,0.77442028,1.77236916,0.03458241,0.94888719
-5.14157079,2.53415021,0.11243258,0.01878380,0.79988921,1.76591881,0.03650842,0.95404470
-5.13556778,2.54097827,0.11642488,0.01852666,0.82591765,1.75796818,0.03847624,0.95852897
-5.12956478,2.54653331,0.12053660,0.01826849,0.85234985,1.74840416,0.04045103,0.96225285
-5.12356178,2.55053613,0.12473481,0.01800944,0.87899988,1.73709272,0.04239574,0.96511741
-5.11755878,2.55267778,0.12897959,0.01774959,0.90565577,1.72388852,0.04427219,0.96701653
-5.11155578,2.55263468,0.13322506,0.01748897,0.93208451,1.70864516,0.04604221,0.96784176
-5.10555278,2.55008414,0.13742046,0.01722766,0.95803758,1.69122575,0.04766887,0.96748722
-5.09954977,2.54471951,0.14151163,0.01696585,0.98325691,1.67151304,0.04911766,0.96585447
-5.09354677,2.53626402,0.14544247,0.01670383,1.00748056,1.64941870,0.05035771,0.96285679
-5.08754377,2.52448269,0.14915642,0.01644204,1.03044809,1.62489112,0.05136273,0.95842289
-5.08154077,2.50919173,0.15259797,0.01618106,1.05190526,1.59792145,0.05211203,0.95249972
-5.07553777,2.49026493,0.15571395,0.01592159,1.07160788,1.56854747,0.05259113,0.94505427
-5.06953477,2.46763697,0.15845473,0.01566440,1.08932475,1.53685519,0.05279232,0.93607444
-5.06353177,2.44130367,0.16077519,0.01541030,1.10483969,1.50297814,0.05271488,0.92556879
-5.05752876,2.41131931,0.16263542,0.01516008,1.11795284,1.46709451,0.05236508,0.91356543
-5.05152576,2.37779173,0.16400128,0.01491446,1.12848131,1.42942228,0.05175595,0.90011021
-5.04552276,2.34087549,0.16484472,0.01467401,1.13625960,1.39021289,0.05090677,0.88526434
-5.03951976,2.30076411,0.16514391,0.01443913,1.14113987,1.34974375,0.04984241,0.86910168
-5.03351676,2.25768186,0.16488330,0.01420998,1.14299253,1.30831018,0.04859246,0.85170612
-5.02751376,2.21187606,0.16405355,0.01398650,1.14170728,1.26621729,0.04719023,0.83316905
-5.02151076,2.16361037,0.16265140,0.01376835,1.13719481,1.22377224,0.04567171,0.81358736
-5.01550775,2.11315967,0.16067961,0.01355498,1.12938931,1.18127744,0.04407442,0.79306196
-5.00950475,2.06080683,0.15814681,0.01334561,1.11825164,1.13902483,0.04243640,0.77169698
-5.00350175,2.00684147,0.15506748,0.01313932,1.10377326,1.09729176,0.04079511,0.74959974
-4.99749875,1.95156072,0.15146185,0.01293511,1.08598051,1.05633828,0.03918656,0.72688131
-4.99149575,1.89527168,0.14735596,0.01273192,1.06493906,1.01640603,0.03764453,0.70365761
-4.98549275,1.83829505,0.14278158,0.01252880,1.04075818,0.97771859,0.03619987,0.68005089
-4.97948974,1.78096953,0.13777616,0.01232492,1.01359434,0.94048291,0.03488010,0.65619137
-4.97348674,1.72365627,0.13238274,0.01211968,0.98365397,0.90489174,0.03370906,0.63221874
-4.96748374,1.66674269,0.12664969,0.01191278,0.95119482,0.87112645,0.03270675,0.60828341
-4.96148074,1.61064515,0.12063042,0.01170426,0.91652584,0.83936007,0.03188932,0.58454713
-4.95547774,1.55580989,0.11438288,0.01149455,0.88000526,0.80976013,0.03126916,0.56118299
-4.94947474,1.50271179,0.10796895,0.01128449,0.84203697,0.78249084,0.03085508,0.53837458
-4.94347174,1.45185096,0.10145370,0.01107531,0.80306507,0.75771460,0.03065256,0.51631422
-4.93746873,1.40374682,0.09490452,0.01086862,0.76356696,0.73559241,0.03066402,0.49520037
-4.93146573,1.35893001,0.08839016,0.01066638,0.72404501,0.71628324,0.03088908,0.47523429
-4.92546273,1.31793243,0.08197971,0.01047078,0.68501735,0.69994235,0.03132483,0.45661597
-4.91945973,1.28127575,0.07574162,0.01028424,0.64700797,0.68671853,0.03196603,0.43953974
-4.91345673,1.24945903,0.06974272,0.01010926,0.61053680,0.67675063,0.03280532,0.42418950
-4.90745373,1.22294607,0.06404729,0.00994835,0.57610976,0.67016341,0.03383334,0.41073407
-4.90145073,1.20215307,0.05871632,0.00980395,0.54420962,0.66706309,0.03503879,0.39932277
-4.89544772,1.18743725,0.05380686,0.00967830,0.51528745,0.66753291,0.03640849,0.39008138
-4.88944472,1.17908687,0.04937150,0.00957340,0.48975532,0.67162882,0.03792743,0.38310877
-4.88344172,1.17731315,0.04545808,0.00949093,0.46797995,0.67937577,0.03957875,0.37847430
-4.87743872,1.18224431,0.04210943,0.00943218,0.45027772,0.69076459,0.04134381,0.37621606
-4.87143572,1.19392180,0.03936335,0.00939801,0.43691060,0.70574977,0.04320220,0.37633987
-4.86543272,1.21229882,0.03725250,0.00938886,0.42808320,0.72424804,0.04513190,0.37881919
-4.85942971,1.23724077,0.03580452,0.00940473,0.42394048,0.74613793,0.04710941,0.38359571
-4.85342671,1.26852743,0.03504193,0.00944518,0.42456616,0.77125997,0.04910997,0.39058052
-4.84742371,1.30585650,0.03498214,0.00950939,0.42998142,0.79941776,0.05110783,0.39965577
-4.84142071,1.34884795,0.03563722,0.00959617,0.44014389,0.83037929,0.05307665,0.41067655
-4.83541771,1.39704879,0.03701366,0.00970401,0.45494672,0.86387868,0.05498984,0.42347299
-4.82941471,1.44993789,0.03911192,0.00983112,0.47421766,0.89961795,0.05682101,0.43785228
-4.82341171,1.50693047,0.04192580,0.00997550,0.49771834,0.93726864,0.05854442,0.45360064
-4.81740870,1.56738202,0.04544175,0.01013495,0.52514366,0.97647330,0.06013547,0.47048512
-4.81140570,1.63059173,0.04963805,0.01030709,0.55612167,1.01684658,0.06157107,0.48825526
-4.80540270,1.69580538,0.05448392,0.01048942,0.59021413,1.05797618,0.06283008,0.50664464
-4.79939970,1.76221803,0.05993870,0.01067929,0.62691811,1.09942359,0.06389367,0.52537245
-4.79339670,1.82897692,0.06595105,0.01087393,0.66566889,1.14072494,0.06474561,0.54414514
-4.78739370,1.89518506,0.07245841,0.01107042,0.70584462,1.18139213,0.06537243,0.56265840
-4.78139070,1.95990607,0.07938669,0.01126566,0.74677291,1.22091464,0.06576367,0.58059960
-4.77538769,2.02217085,0.08665026,0.01145642,0.78773954,1.25876234,0.06591189,0.59765082
-4.76938469,2.08098660,0.09415242,0.01163926,0.82799952,1.29438959,0.06581268,0.61349258
-4.76338169,2.13534861,0.10178630,0.01181056,0.86679027,1.32724084,0.06546468,0.62780844
-4.75737869,2.18425498,0.10943621,0.01196655,0.90334684,1.35675816,0.06486946,0.64029033
-4.75137569,2.22672429,0.11697957,0.01210330,0.93691877,1.38239035,0.06403140,0.65064475
-4.74537269,2.26181597,0.12428925,0.01221679,0.96678818,1.40360403,0.06295756,0.65859938
-4.73936968,2.28865290,0.13123630,0.01230299,0.99228824,1.41989605,0.06165753,0.66391026
-4.73336668,2.30644534,0.13769309,0.01235792,1.01282162,1.43080716,0.06014328,0.66636897
-4.72736368,2.31451543,0.14353659,0.01237776,1.02787781,1.43593617,0.05842896,0.66580959
-4.72136068,2.31232089,0.14865181,0.01235899,1.03704873,1.43495423,0.05653078,0.66211507
-4.71535768,2.29947688,0.15293513,0.01229851,1.04004178,1.42761820,0.05446678,0.65522262
-4.70935468,2.27577467,0.15629749,0.01219375,1.03668964,1.41378271,0.05225672,0.64512787
-4.70335168,2.24119610,0.15866717,0.01204281,1.02695631,1.39340990,0.04992182,0.63188732
-4.69734867,2.19592265,0.15999219,0.01184457,1.01093903,1.36657639,0.04748461,0.61561909
-4.69134567,2.14033859,0.16024200,0.01159876,0.98886579,1.33347689,0.04496866,0.59650163
-4.68534267,2.07502762,0.15940858,0.01130606,0.96108869,1.29442403,0.04239836,0.57477053
-4.67933967,2.00076290,0.15750673,0.01096809,0.92807307,1.24984439,0.03979866,0.55071338
-4.67333667,1.91849082,0.15457372,0.01058743,0.89038328,1.20027058,0.03719471,0.52466296
-4.66733367,1.82930889,0.15066803,0.01016760,0.84866527,1.14632981,0.03461166,0.49698891
-4.66133067,1.73443887,0.14586756,0.00971293,0.80362712,1.08872921,0.03207426,0.46808840
-4.65532766,1.63519613,0.14026716,0.00922854,0.75601818,1.02823867,0.02960658,0.43837603
-4.64932466,1.53295652,0.13397566,0.00872012,0.70660773,0.96567184,0.02723169,0.40827349
-4.64332166,1.42912236,0.12711262,0.00819386,0.65616413,0.90186616,0.02497142,0.37819935
-4.63731866,1.32508870,0.11980481,0.00765622,0.60543518,0.83766275,0.02284600,0.34855947
-4.63131566,1.22221149,0.11218267,0.00711378,0.55513042,0.77388701,0.02087393,0.31973820
-4.62531266,1.12177855,0.10437687,0.00657310,0.50590611,0.71133068,0.01907172,0.29209090
-4.61930965,1.02498459,0.09651507,0.00604050,0.45835302,0.65073604,0.01745376,0.26593778
-4.61330665,0.93291083,0.08871908,0.00552197,0.41298758,0.59278273,0.01603218,0.24155931
-4.60730365,0.84650975,0.08110239,0.00502299,0.37024629,0.53807749,0.01481680,0.21919314
-4.60130065,0.76659505,0.07376829,0.00454846,0.33048333,0.48714711,0.01381508,0.19903258
-4.59529765,0.69383683,0.06680842,0.00410264,0.29397118,0.44043441,0.01303205,0.18122650
-4.58929465,0.62876146,0.06030197,0.00368906,0.26090388,0.39829728,0.01247040,0.16588041
-4.58329165,0.57175574,0.05431532,0.00331052,0.23140249,0.36101025,0.01213044,0.15305866
-4.57728864,0.52307461,0.04890220,0.00296910,0.20552224,0.32876844,0.01201013,0.14278739
-4.57128564,0.48285149,0.04410423,0.00266620,0.18326095,0.30169313,0.01210518,0.13505815
-4.56528264,0.45111068,0.03995183,0.00240254,0.16456812,0.27983871,0.01240909,0.12983183
-4.55927964,0.42778073,0.03646535,0.00217826,0.14935422,0.26320025,0.01291321,0.12704284
-4.55327664,0.41270823,0.03365637,0.00199300,0.13749988,0.25172134,0.01360686,0.12660327
-4.54727364,0.40567127,0.03152912,0.00184591,0.12886446,0.24530167,0.01447741,0.12840698
-4.54127064,0.40639211,0.03008181,0.00173582,0.12329396,0.24380413,0.01551050,0.13233346
-4.53526763,0.41454859,0.02930803,0.00166122,0.12062775,0.24706091,0.01669014,0.13825150
-4.52926463,0.42978405,0.02919790,0.00162042,0.12070438,0.25487867,0.01799898,0.14602244
-4.52326163,0.45171567,0.02973918,0.00161155,0.12336612,0.26704259,0.01941860,0.15550326
-4.51725863,0.47994119,0.03091817,0.00163263,0.12846238,0.28331927,0.02092977,0.16654927
-4.51125563,0.51404409,0.03272038,0.00168165,0.13585205,0.30345869,0.02251283,0.17901650
-4.50525263,0.55359754,0.03513110,0.00175657,0.14540485,0.32719534,0.02414809,0.19276378
-4.49924962,0.59816709,0.03813575,0.00185538,0.15700181,0.35424872,0.02581623,0.20765463
-4.49324662,0.64731271,0.04172012,0.00197610,0.17053497,0.38432359,0.02749874,0.22355863
-4.48724362,0.70059011,0.04587044,0.00211682,0.18590653,0.41711005,0.02917832,0.24035269
-4.48124062,0.75755187,0.05057341,0.00227571,0.20302746,0.45228395,0.03083931,0.25792178
-4.47523762,0.81774843,0.05581610,0.00245102,0.22181575,0.48950766,0.03246800,0.27615937
-4.46923462,0.88072917,0.06158586,0.00264110,0.24219446,0.52843156,0.03405294,0.29496744
-4.46323162,0.94604377,0.06787011,0.00284438,0.26408952,0.56869626,0.03558515,0.31425600
-4.45722861,1.01324375,0.07465623,0.00305941,0.28742745,0.60993573,0.03705821,0.33394220
-4.45122561,1.08188432,0.08193125,0.00328484,0.31213308,0.65178128,0.03846825,0.35394890
-4.44522261,1.15152650,0.08968172,0.00351941,0.33812725,0.69386627,0.03981381,0.37420292
-4.43921961,1.22173924,0.09789341,0.00376195,0.36532457,0.73583151,0.04109567,0.39463272
-4.43321661,1.29210165,0.10655102,0.00401140,0.39363131,0.77733092,0.04231642,0.41516594
-4.42721361,1.36220496,0.11563789,0.00426673,0.42294344,0.81803752,0.04348007,0.43572658
-4.42121061,1.43165430,0.12513567,0.00452702,0.45314492,0.85764903,0.04459153,0.45623216
-4.41520760,1.50007000,0.13502389,0.00479135,0.48410624,0.89589317,0.04565601,0.47659095
-4.40920460,1.56708845,0.14527967,0.00505880,0.51568339,0.93253213,0.04667849,0.49669944
-4.40320160,1.63236259,0.15587726,0.00532847,0.54771726,0.96736606,0.04766312,0.51644024
-4.39719860,1.69556190,0.16678772,0.00559937,0.58003361,1.00023535,0.04861271,0.53568055
-4.39119560,1.75637218,0.17797867,0.00587044,0.61244368,1.03102173,0.04952829,0.55427154
-4.38519260,1.81449529,0.18941409,0.00614053,0.64474555,1.05964793,0.05040879,0.57204856
-4.37918959,1.86964909,0.20105429,0.00640834,0.67672624,1.08607624,0.05125083,0.58883245
-4.37318659,1.92156787,0.21285606,0.00667240,0.70816471,1.11030595,0.05204874,0.60443206
-4.36718359,1.97000345,0.22477303,0.00693113,0.73883558,1.13237002,0.05279461,0.61864782
-4.36118059,2.01472746,0.23675624,0.00718277,0.76851366,1.15233115,0.05347870,0.63127653
-4.35517759,2.05553471,0.24875495,0.00742547,0.79697912,1.17027769,0.05408983,0.64211715
-4.34917459,2.09224785,0.26071767,0.00765727,0.82402311,1.18631964,0.05461599,0.65097738
-4.34317159,2.12472344,0.27259333,0.00787623,0.84945370,1.20058502,0.05504515,0.65768092
-4.33716858,2.15285899,0.28433261,0.00808043,0.87310181,1.21321688,0.05536600,0.66207503
-4.33116558,2.17660092,0.29588935,0.00826811,0.89482688,1.22437102,0.05556887,0.66403804
-4.32516258,2.19595288,0.30722192,0.00843773,0.91452196,1.23421461,0.05564659,0.66348655
-4.31915958,2.21098390,0.31829441,0.00858809,0.93211794,1.24292546,0.05559534,0.66038180
-4.31315658,2.22183573,0.32907776,0.00871842,0.94758658,1.25069198,0.05541540,0.65473509
-4.30715358,2.22872862,0.33955048,0.00882845,0.96094221,1.25771342,0.05511180,0.64661160
