energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.56178089,1.90542435,0.20081964,0.00239529,0.02009710,1.32387003,1.13361674,0.64252087
-5.55577789,1.97985012,0.20823697,0.00253220,0.01997168,1.37619088,1.18174462,0.67323502
-5.54977489,2.05459013,0.21577860,0.00267469,0.01981415,1.42857332,1.23057194,0.70392291
-5.54377189,2.12877885,0.22334030,0.00282100,0.01962690,1.48044917,1.27962512,0.73424778
-5.53776888,2.20151502,0.23080886,0.00296924,0.01941324,1.53123067,1.32841539,0.76386848
-5.53176588,2.27188508,0.23806461,0.00311737,0.01917726,1.58032641,1.37644810,0.79244922
-5.52576288,2.33898892,0.24498436,0.00326332,0.01892383,1.62715865,1.42323321,0.81966976
-5.51975988,2.40196688,0.25144459,0.00340502,0.01865843,1.67118116,1.46829652,0.84523569
-5.51375688,2.46002707,0.25732503,0.00354047,0.01838711,1.71189720,1.51119131,0.86888834
-5.50775388,2.51247197,0.26251232,0.00366781,0.01811638,1.74887655,1.55151000,0.89041390
-5.50175088,2.55872304,0.26690372,0.00378534,0.01785315,1.78177105,1.58889547,0.90965146
-5.49574787,2.59834239,0.27041070,0.00389164,0.01760459,1.81032789,1.62305138,0.92649935
-5.48974487,2.63105036,0.27296236,0.00398556,0.01737809,1.83439986,1.65375115,0.94091973
-5.48374187,2.65673815,0.27450837,0.00406629,0.01718113,1.85395210,1.68084503,0.95294096
-5.47773887,2.67547481,0.27502154,0.00413338,0.01702119,1.86906499,1.70426497,0.96265760
-5.47173587,2.68750805,0.27449958,0.00418677,0.01690557,1.87993277,1.72402681,0.97022809
-5.46573287,2.69325868,0.27296638,0.00422677,0.01684132,1.88685789,1.74022958,0.97586997
-5.45972986,2.69330882,0.27047229,0.00425408,0.01683497,1.89024135,1.75305191,0.97985292
-5.45372686,2.68838402,0.26709375,0.00426973,0.01689244,1.89056911,1.76274541,0.98248971
-5.44772386,2.67933014,0.26293196,0.00427510,0.01701875,1.88839524,1.76962533,0.98412557
-5.44172086,2.66708569,0.25811081,0.00427185,0.01721788,1.88432244,1.77405874,0.98512622
-5.43571786,2.65265078,0.25277406,0.00426183,0.01749251,1.87898068,1.77645066,0.98586519
-5.42971486,2.63705389,0.24708177,0.00424710,0.01784385,1.87300487,1.77722877,0.98671086
-5.42371186,2.62131770,0.24120626,0.00422979,0.01827144,1.86701243,1.77682733,0.98801368
-5.41770885,2.60642547,0.23532748,0.00421209,0.01877301,1.86158182,1.77567097,0.99009424
-5.41170585,2.59328910,0.22962826,0.00419615,0.01934440,1.85723266,1.77415913,0.99323250
-5.40570285,2.58272017,0.22428917,0.00418400,0.01997948,1.85440848,1.77265183,0.99765865
-5.39969985,2.57540504,0.21948357,0.00417755,0.02067022,1.85346260,1.77145738,1.00354589
-5.39369685,2.57188475,0.21537267,0.00417846,0.02140674,1.85464770,1.77082258,1.01100539
-5.38769385,2.57254042,0.21210093,0.00418814,0.02217748,1.85810938,1.77092583,1.02008351
-5.38169085,2.57758456,0.20979190,0.00420768,0.02296948,1.86388388,1.77187341,1.03076132
-5.37568784,2.58705825,0.20854458,0.00423784,0.02376862,1.87189990,1.77369893,1.04295629
-5.36968484,2.60083431,0.20843046,0.00427904,0.02456000,1.88198429,1.77636604,1.05652611
-5.36368184,2.61862586,0.20949132,0.00433133,0.02532835,1.89387127,1.77977400,1.07127423
-5.35767884,2.63999996,0.21173789,0.00439440,0.02605846,1.90721463,1.78376577,1.08695693
-5.35167584,2.66439549,0.21514937,0.00446759,0.02673558,1.92160228,1.78813822,1.10329159
-5.34567284,2.69114443,0.21967386,0.00454994,0.02734591,1.93657256,1.79265379,1.11996570
-5.33966983,2.71949586,0.22522980,0.00464022,0.02787699,1.95163151,1.79705291,1.13664637
-5.33366683,2.74864150,0.23170819,0.00473694,0.02831802,1.96627047,1.80106678,1.15298998
-5.32766383,2.77774211,0.23897578,0.00483845,0.02866027,1.97998327,1.80442964,1.16865158
-5.32166083,2.80595367,0.24687901,0.00494299,0.02889723,1.99228251,1.80689015,1.18329386
-5.31565783,2.83245274,0.25524859,0.00504872,0.02902484,2.00271427,1.80822138,1.19659549
-5.30965483,2.85646012,0.26390466,0.00515381,0.02904156,2.01087101,1.80822906,1.20825851
-5.30365183,2.87726227,0.27266233,0.00525649,0.02894838,2.01640217,1.80675786,1.21801490
-5.29764882,2.89423001,0.28133745,0.00535514,0.02874874,2.01902244,1.80369565,1.22563194
-5.29164582,2.90683406,0.28975230,0.00544830,0.02844841,2.01851752,1.79897568,1.23091667
-5.28564282,2.91465712,0.29774124,0.00553474,0.02805528,2.01474739,1.79257683,1.23371917
-5.27963982,2.91740247,0.30515578,0.00561349,0.02757908,2.00764725,1.78452223,1.23393479
-5.27363682,2.91489888,0.31186922,0.00568387,0.02703113,1.99722630,1.77487636,1.23150547
-5.26763382,2.90710194,0.31778041,0.00574550,0.02642397,1.98356451,1.76374107,1.22641999
-5.26163082,2.89409200,0.32281662,0.00579833,0.02577107,1.96680785,1.75125081,1.21871348
-5.25562781,2.87606879,0.32693539,0.00584255,0.02508650,1.94716205,1.73756738,1.20846598
-5.24962481,2.85334326,0.33012520,0.00587867,0.02438458,1.92488540,1.72287452,1.19580034
-5.24362181,2.82632667,0.33240507,0.00590742,0.02367963,1.90028083,1.70737249,1.18087941
-5.23761881,2.79551769,0.33382297,0.00592970,0.02298567,1.87368750,1.69127301,1.16390258
-5.23161581,2.76148767,0.33445321,0.00594660,0.02231624,1.84547230,1.67479449,1.14510184
-5.22561281,2.72486471,0.33439288,0.00595926,0.02168417,1.81602138,1.65815778,1.12473727
-5.21960980,2.68631705,0.33375748,0.00596889,0.02110146,1.78573200,1.64158233,1.10309215
-5.21360680,2.64653611,0.33267599,0.00597664,0.02057913,1.75500483,1.62528287,1.08046777
-5.20760380,2.60621979,0.33128546,0.00598363,0.02012723,1.72423681,1.60946640,1.05717787
-5.20160080,2.56605643,0.32972552,0.00599082,0.01975469,1.69381479,1.59432956,1.03354309
-5.19559780,2.52670983,0.32813283,0.00599906,0.01946940,1.66410980,1.58005616,1.00988514
-5.18959480,2.48880554,0.32663584,0.00600898,0.01927815,1.63547220,1.56681489,0.98652121
-5.18359180,2.45291900,0.32534992,0.00602100,0.01918669,1.60822757,1.55475715,0.96375837
-5.17758879,2.41956527,0.32437317,0.00603534,0.01919971,1.58267337,1.54401481,0.94188830
-5.17158579,2.38919096,0.32378291,0.00605199,0.01932091,1.55907631,1.53469818,0.92118230
-5.16558279,2.36216801,0.32363299,0.00607073,0.01955300,1.53767038,1.52689393,0.90188686
-5.15957979,2.33878949,0.32395205,0.00609116,0.01989769,1.51865542,1.52066317,0.88421958
-5.15357679,2.31926732,0.32474269,0.00611270,0.02035570,1.50219620,1.51603976,0.86836588
-5.14757379,2.30373177,0.32598154,0.00613464,0.02092676,1.48842178,1.51302889,0.85447622
-5.14157079,2.29223244,0.32762035,0.00615616,0.02160952,1.47742527,1.51160601,0.84266409
-5.13556778,2.28474077,0.32958773,0.00617637,0.02240155,1.46926367,1.51171640,0.83300466
-5.12956478,2.28115360,0.33179188,0.00619435,0.02329921,1.46395780,1.51327512,0.82553419
-5.12356178,2.28129778,0.33412385,0.00620918,0.02429762,1.46149239,1.51616778,0.82025009
-5.11755878,2.28493549,0.33646143,0.00621999,0.02539054,1.46181599,1.52025186,0.81711170
-5.11155578,2.29177022,0.33867344,0.00622596,0.02657028,1.46484105,1.52535883,0.81604164
-5.10555278,2.30145317,0.34062441,0.00622637,0.02782763,1.47044391,1.53129682,0.81692782
-5.09954977,2.31359006,0.34217930,0.00622060,0.02915182,1.47846496,1.53785401,0.81962592
-5.09354677,2.32774825,0.34320840,0.00620820,0.03053046,1.48870897,1.54480250,0.82396242
-5.08754377,2.34346405,0.34359199,0.00618882,0.03194954,1.50094574,1.55190256,0.82973801
-5.08154077,2.36025043,0.34322474,0.00616230,0.03339351,1.51491125,1.55890730,0.83673149
-5.07553777,2.37760493,0.34201974,0.00612862,0.03484537,1.53030945,1.56556740,0.84470392
-5.06953477,2.39501786,0.33991195,0.00608793,0.03628685,1.54681482,1.57163602,0.85340316
-5.06353177,2.41198087,0.33686093,0.00604055,0.03769862,1.56407596,1.57687356,0.86256862
-5.05752876,2.42799578,0.33285288,0.00598692,0.03906063,1.58172010,1.58105229,0.87193629
-5.05152576,2.44258361,0.32790167,0.00592767,0.04035243,1.59935888,1.58396074,0.88124386
-5.04552276,2.45529381,0.32204910,0.00586351,0.04155362,1.61659504,1.58540778,0.89023594
-5.03951976,2.46571348,0.31536407,0.00579530,0.04264431,1.63303031,1.58522619,0.89866931
-5.03351676,2.47347625,0.30794089,0.00572399,0.04360561,1.64827407,1.58327600,0.90631799
-5.02751376,2.47827081,0.29989664,0.00565059,0.04442019,1.66195260,1.57944715,0.91297809
-5.02151076,2.47984852,0.29136776,0.00557619,0.04507273,1.67371867,1.57366177,0.91847225
-5.01550775,2.47802990,0.28250581,0.00550189,0.04555045,1.68326109,1.56587588,0.92265359
-5.00950475,2.47270956,0.27347282,0.00542879,0.04584352,1.69031364,1.55608049,0.92540889
-5.00350175,2.46385932,0.26443607,0.00535799,0.04594546,1.69466317,1.54430218,0.92666096
-4.99749875,2.45152905,0.25556276,0.00529052,0.04585336,1.69615624,1.53060289,0.92636998
-4.99149575,2.43584523,0.24701464,0.00522731,0.04556806,1.69470403,1.51507914,0.92453378
-4.98549275,2.41700679,0.23894273,0.00516921,0.04509421,1.69028508,1.49786045,0.92118688
-4.97948974,2.39527853,0.23148256,0.00511690,0.04444010,1.68294568,1.47910702,0.91639842
-4.97348674,2.37098189,0.22474985,0.00507094,0.04361752,1.67279779,1.45900663,0.91026879
-4.96748374,2.34448367,0.21883699,0.00503164,0.04264134,1.66001438,1.43777075,0.90292528
-4.96148074,2.31618278,0.21381037,0.00499917,0.04152905,1.64482249,1.41562996,0.89451673
-4.95547774,2.28649576,0.20970872,0.00497343,0.04030022,1.62749407,1.39282864,0.88520744
-4.94947474,2.25584159,0.20654243,0.00495415,0.03897583,1.60833516,1.36961914,0.87517062
-4.94347174,2.22462649,0.20429402,0.00494078,0.03757764,1.58767379,1.34625554,0.86458157
-4.93746873,2.19322953,0.20291965,0.00493263,0.03612743,1.56584721,1.32298713,0.85361105
-4.93146573,2.16198963,0.20235165,0.00492878,0.03464639,1.54318902,1.30005189,0.84241900
-4.92546273,2.13119473,0.20250187,0.00492815,0.03315449,1.52001689,1.27767014,0.83114896
-4.91945973,2.10107365,0.20326593,0.00492957,0.03166994,1.49662138,1.25603863,0.81992353
-4.91345673,2.07179101,0.20452795,0.00493176,0.03020872,1.47325638,1.23532530,0.80884095
-4.90745373,2.04344551,0.20616567,0.00493344,0.02878431,1.45013170,1.21566489,0.79797309
-4.90145073,2.01607165,0.20805580,0.00493336,0.02740747,1.42740800,1.19715568,0.78736474
-4.89544772,1.98964464,0.21007918,0.00493034,0.02608618,1.40519431,1.17985738,0.77703446
-4.88944472,1.96408821,0.21212576,0.00492337,0.02482573,1.38354807,1.16379038,0.76697661
-4.88344172,1.93928483,0.21409896,0.00491163,0.02362886,1.36247771,1.14893633,0.75716459
-4.87743872,1.91508764,0.21591936,0.00489456,0.02249609,1.34194740,1.13524007,0.74755508
-4.87143572,1.89133334,0.21752745,0.00487186,0.02142604,1.32188359,1.12261278,0.73809281
-4.86543272,1.86785517,0.21888546,0.00484359,0.02041585,1.30218300,1.11093623,0.72871572
-4.85942971,1.84449537,0.21997801,0.00481011,0.01946162,1.28272142,1.10006791,0.71936017
-4.85342671,1.82111602,0.22081170,0.00477212,0.01855885,1.26336283,1.08984685,0.70996577
-4.84742371,1.79760795,0.22141361,0.00473062,0.01770280,1.24396829,1.08009977,0.70047963
-4.84142071,1.77389703,0.22182883,0.00468693,0.01688892,1.22440419,1.07064741,0.69085975
-4.83541771,1.74994744,0.22211709,0.00464255,0.01611310,1.20454925,1.06131058,0.68107744
-4.82941471,1.72576198,0.22234870,0.00459919,0.01537189,1.18430020,1.05191582,0.67111843
-4.82341171,1.70137926,0.22260003,0.00455864,0.01466267,1.16357570,1.04230041,0.66098297
-4.81740870,1.67686820,0.22294872,0.00452271,0.01398372,1.14231851,1.03231644,0.65068467
-4.81140570,1.65232012,0.22346885,0.00449315,0.01333413,1.12049597,1.02183389,0.64024832
-4.80540270,1.62783908,0.22422632,0.00447153,0.01271381,1.09809873,1.01074269,0.62970690
-4.79939970,1.60353110,0.22527470,0.00445921,0.01212328,1.07513823,0.99895358,0.61909797
-4.79339670,1.57949307,0.22665164,0.00445720,0.01156351,1.05164297,0.98639808,0.60845966
-4.78739370,1.55580201,0.22837611,0.00446614,0.01103575,1.02765411,0.97302735,0.59782670
-4.78139070,1.53250548,0.23044654,0.00448625,0.01054123,1.00322065,0.95881053,0.58722662
-4.77538769,1.50961377,0.23283995,0.00451726,0.01008104,0.97839474,0.94373230,0.57667648
-4.76938469,1.48709450,0.23551208,0.00455842,0.00965590,0.95322724,0.92779030,0.56618032
-4.76338169,1.46486980,0.23839852,0.00460850,0.00926604,0.92776418,0.91099243,0.55572759
-4.75737869,1.44281664,0.24141676,0.00466582,0.00891106,0.90204400,0.89335429,0.54529257
-4.75137569,1.42077014,0.24446907,0.00472830,0.00858989,0.87609607,0.87489711,0.53483494
-4.74537269,1.39852979,0.24744614,0.00479353,0.00830079,0.84994043,0.85564621,0.52430144
-4.73936968,1.37586840,0.25023109,0.00485883,0.00804135,0.82358872,0.83563017,0.51362854
-4.73336668,1.35254322,0.25270398,0.00492136,0.00780865,0.79704634,0.81488089,0.50274599
-4.72736368,1.32830886,0.25474641,0.00497825,0.00759929,0.77031561,0.79343435,0.49158104
-4.72136068,1.30293110,0.25624608,0.00502667,0.00740961,0.74339968,0.77133223,0.48006318
-4.71535768,1.27620117,0.25710110,0.00506395,0.00723585,0.71630703,0.74862414,0.46812899
-4.70935468,1.24794955,0.25722397,0.00508771,0.00707430,0.68905607,0.72537028,0.45572695
-4.70335168,1.21805867,0.25654497,0.00509595,0.00692152,0.66167976,0.70164443,0.44282190
-4.69734867,1.18647388,0.25501484,0.00508710,0.00677449,0.63422971,0.67753684,0.42939893
-4.69134567,1.15321198,0.25260675,0.00506012,0.00663077,0.60677959,0.65315688,0.41546642
-4.68534267,1.11836697,0.24931741,0.00501457,0.00648860,0.57942761,0.62863511,0.40105814
-4.67933967,1.08211260,0.24516728,0.00495057,0.00634702,0.55229775,0.60412454,0.38623417
-4.67333667,1.04470147,0.24019994,0.00486886,0.00620591,0.52553979,0.57980083,0.37108075
-4.66733367,1.00646080,0.23448061,0.00477077,0.00606599,0.49932784,0.55586131,0.35570879
-4.66133067,0.96778470,0.22809391,0.00465816,0.00592879,0.47385752,0.53252266,0.34025139
-4.65532766,0.92912346,0.22114094,0.00453336,0.00579661,0.44934183,0.51001718,0.32486013
-4.64932466,0.89097002,0.21373580,0.00439912,0.00567236,0.42600573,0.48858780,0.30970056
-4.64332166,0.85384426,0.20600167,0.00425846,0.00555946,0.40407977,0.46848186,0.29494694
-4.63731866,0.81827553,0.19806664,0.00411462,0.00546168,0.38379280,0.44994380,0.28077637
-4.63131566,0.78478433,0.19005947,0.00397091,0.00538292,0.36536422,0.43320715,0.26736270
-4.62531266,0.75386349,0.18210530,0.00383060,0.00532704,0.34899592,0.41848598,0.25487036
-4.61930965,0.72595994,0.17432166,0.00369682,0.00529766,0.33486428,0.40596628,0.24344836
-4.61330665,0.70145748,0.16681486,0.00357240,0.00529793,0.32311253,0.39579757,0.23322473
-4.60730365,0.68066143,0.15967682,0.00345987,0.00533040,0.31384377,0.38808513,0.22430155
-4.60130065,0.66378565,0.15298257,0.00336125,0.00539682,0.30711495,0.38288331,0.21675090
-4.59529765,0.65094256,0.14678847,0.00327809,0.00549800,0.30293207,0.38019019,0.21061168
-4.58929465,0.64213647,0.14113117,0.00321136,0.00563373,0.30124682,0.37994388,0.20588762
-4.58329165,0.63726076,0.13602744,0.00316144,0.00580270,0.30195488,0.38202089,0.20254652
-4.57728864,0.63609879,0.13147475,0.00312811,0.00600250,0.30489597,0.38623649,0.20052061
-4.57128564,0.63832886,0.12745266,0.00311058,0.00622962,0.30985573,0.39234734,0.19970828
-4.56528264,0.64353288,0.12392492,0.00310750,0.00647952,0.31656950,0.40005640,0.19997689
-4.55927964,0.65120870,0.12084215,0.00311706,0.00674678,0.32472786,0.40901982,0.20116678
-4.55327664,0.66078552,0.11814503,0.00313700,0.00702520,0.33398381,0.41885593,0.20309611
-4.54727364,0.67164196,0.11576781,0.00316478,0.00730805,0.34396149,0.42915578,0.20556663
-4.54127064,0.68312603,0.11364204,0.00319760,0.00758822,0.35426601,0.43949497,0.20836990
-4.53526763,0.69457642,0.11170028,0.00323258,0.00785856,0.36449425,0.44944638,0.21129396
-4.52926463,0.70534414,0.10987972,0.00326681,0.00811202,0.37424608,0.45859322,0.21413006
-4.52326163,0.71481375,0.10812541,0.00329749,0.00834198,0.38313573,0.46654200,0.21667925
-4.51725863,0.72242341,0.10639315,0.00332202,0.00854251,0.39080282,0.47293475,0.21875860
-4.51125563,0.72768277,0.10465177,0.00333810,0.00870850,0.39692267,0.47746016,0.22020675
-4.50525263,0.73018826,0.10288472,0.00334381,0.00883599,0.40121540,0.47986303,0.22088867
-4.49924962,0.72963496,0.10109099,0.00333764,0.00892220,0.40345365,0.47995181,0.22069937
-4.49324662,0.72582465,0.09928525,0.00331861,0.00896575,0.40346834,0.47760373,0.21956649
-4.48724362,0.71866986,0.09749717,0.00328618,0.00896666,0.40115257,0.47276749,0.21745160
-4.48124062,0.70819366,0.09577012,0.00324035,0.00892636,0.39646320,0.46546329,0.21435029
-4.47523762,0.69452532,0.09415907,0.00318161,0.00884768,0.38942038,0.45578040,0.21029099
-4.46923462,0.67789209,0.09272802,0.00311086,0.00873469,0.38010486,0.44387215,0.20533258
-4.46323162,0.65860755,0.09154682,0.00302944,0.00859259,0.36865330,0.42994891,0.19956100
-4.45722861,0.63705701,0.09068779,0.00293897,0.00842751,0.35525188,0.41426909,0.19308492
-4.45122561,0.61368070,0.09022201,0.00284135,0.00824624,0.34012848,0.39712877,0.18603079
-4.44522261,0.58895551,0.09021562,0.00273859,0.00805599,0.32354374,0.37885045,0.17853734
-4.43921961,0.56337605,0.09072621,0.00263282,0.00786410,0.30578152,0.35977119,0.17074998
-4.43321661,0.53743587,0.09179943,0.00252612,0.00767777,0.28713906,0.34023091,0.16281508
-4.42721361,0.51160957,0.09346602,0.00242046,0.00750376,0.26791733,0.32056111,0.15487462
-4.42121061,0.48633655,0.09573935,0.00231765,0.00734817,0.24841190,0.30107458,0.14706125
-4.41520760,0.46200702,0.09861358,0.00221923,0.00721615,0.22890468,0.28205639,0.13949403
-4.40920460,0.43895068,0.10206251,0.00212649,0.00711174,0.20965677,0.26375647,0.13227491
-4.40320160,0.41742845,0.10603929,0.00204035,0.00703773,0.19090269,0.24638398,0.12548617
-4.39719860,0.39762751,0.11047685,0.00196142,0.00699553,0.17284603,0.23010363,0.11918882
-4.39119560,0.37965958,0.11528919,0.00188994,0.00698518,0.15565661,0.21503392,0.11342193
-4.38519260,0.36356241,0.12037350,0.00182583,0.00700528,0.13946909,0.20124722,0.10820298
-4.37918959,0.34930424,0.12561290,0.00176870,0.00705315,0.12438304,0.18877169,0.10352903
-4.37318659,0.33679086,0.13087997,0.00171790,0.00712488,0.11046424,0.17759466,0.09937874
-4.36718359,0.32587488,0.13604065,0.00167257,0.00721554,0.09774698,0.16766735,0.09571503
-4.36118059,0.31636666,0.14095861,0.00163169,0.00731936,0.08623735,0.15891063,0.09248819
-4.35517759,0.30804640,0.14549987,0.00159414,0.00742999,0.07591708,0.15122141,0.08963945
-4.34917459,0.30067678,0.14953734,0.00155877,0.00754072,0.06674785,0.14447957,0.08710464
-4.34317159,0.29401566,0.15295536,0.00152447,0.00764483,0.05867580,0.13855484,0.08481794
-4.33716858,0.28782833,0.15565385,0.00149018,0.00773575,0.05163608,0.13331364,0.08271549
-4.33116558,0.28189879,0.15755207,0.00145502,0.00780743,0.04555727,0.12862542,0.08073869
-4.32516258,0.27603979,0.15859166,0.00141824,0.00785450,0.04036545,0.12436838,0.07883719
-4.31915958,0.27010118,0.15873909,0.00137935,0.00787252,0.03598798,0.12043442,0.07697140
-4.31315658,0.26397651,0.15798719,0.00133804,0.00785815,0.03235677,0.11673316,0.07511443
-4.30715358,0.25760765,0.15635583,0.00129430,0.00780926,0.02941100,0.11319492,0.07325352
