energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.80190095,4.17976550,0.03298519,0.65398145,2.77262778,1.45675833,0.95527932,0.27783450,1.72471465,0.00000000
-5.79589795,4.21823776,0.03267898,0.65307296,2.77856365,1.48559638,0.97382054,0.28283961,1.74726508,0.00000000
-5.78989495,4.25984226,0.03222944,0.65220472,2.78323683,1.51604540,0.99398656,0.28919103,1.77275094,0.00000000
-5.78389195,4.30651209,0.03165068,0.65171567,2.78761903,1.54870528,1.01612246,0.29708987,1.80202200,0.00000000
-5.77788894,4.36010312,0.03095909,0.65195678,2.79267699,1.58418119,1.04052015,0.30670548,1.83583815,0.00000000
-5.77188594,4.42231495,0.03017276,0.65327752,2.79933521,1.62305245,1.06740370,0.31816816,1.87483610,0.00000000
-5.76588294,4.49461514,0.02931094,0.65601188,2.80843965,1.66584073,1.09691704,0.33156271,1.91949933,0.00000000
-5.75987994,4.57816945,0.02839355,0.66046466,2.82072390,1.71297872,1.12911459,0.34692326,1.97013255,0.00000000
-5.75387694,4.67378104,0.02744059,0.66689838,2.83677888,1.76478091,1.16395520,0.36422948,2.02684155,0.00000000
-5.74787394,4.78184121,0.02647171,0.67552158,2.85702739,1.82141766,1.20129954,0.38340426,2.08951945,0.00000000
-5.74187094,4.90229380,0.02550569,0.68647875,2.88170477,1.88289415,1.24091117,0.40431312,2.15783994,0.00000000
-5.73586793,5.03461531,0.02456016,0.69984245,2.91084632,1.94903520,1.28246106,0.42676527,2.23125811,0.00000000
-5.72986493,5.17781179,0.02365130,0.71560809,2.94428250,2.01947713,1.32553561,0.45051646,2.30901891,0.00000000
-5.72386193,5.33043344,0.02279361,0.73369144,2.98164215,2.09366721,1.36964763,0.47527349,2.39017336,0.00000000
-5.71785893,5.49060666,0.02199986,0.75392919,3.02236391,2.17087114,1.41424998,0.50070033,2.47360203,0.00000000
-5.71185593,5.65608295,0.02128105,0.77608249,3.06571560,2.25018860,1.45875135,0.52642575,2.55804523,0.00000000
-5.70585293,5.82430310,0.02064646,0.79984346,3.11082091,2.33057629,1.50253343,0.55205212,2.64213895,0.00000000
-5.69984992,5.99247451,0.02010382,0.82484434,3.15669239,2.41087792,1.54496912,0.57716531,2.72445539,0.00000000
-5.69384692,6.15765876,0.01965943,0.85066888,3.20226954,2.48985970,1.58544083,0.60134526,2.80354668,0.00000000
-5.68784392,6.31686618,0.01931843,0.87686566,3.24646020,2.56625001,1.62335841,0.62417698,2.87799017,0.00000000
-5.68184092,6.46715352,0.01908499,0.90296251,3.28818363,2.63878149,1.65817604,0.64526162,2.94643373,0.00000000
-5.67583792,6.60572090,0.01896259,0.92848167,3.32641316,2.70623365,1.68940757,0.66422719,3.00763918,0.00000000
-5.66983492,6.73000403,0.01895426,0.95295473,3.36021659,2.76747389,1.71663976,0.68073871,3.06052237,0.00000000
-5.66383192,6.83775778,0.01906278,0.97593696,3.38879231,2.82149535,1.73954310,0.69450728,3.10418807,0.00000000
-5.65782891,6.92712784,0.01929089,0.99702027,3.41149961,2.86744947,1.75787992,0.70529791,3.13795862,0.00000000
-5.65182591,6.99670733,0.01964145,1.01584424,3.42788164,2.90467206,1.77150948,0.71293579,3.16139487,0.00000000
-5.64582291,7.04557627,0.02011753,1.03210498,3.43767997,2.93270156,1.78039018,0.71731077,3.17430888,0.00000000
-5.63981991,7.07332237,0.02072251,1.04556129,3.44084025,2.95128889,1.78457866,0.71837985,3.17676764,0.00000000
-5.63381691,7.08004265,0.02146007,1.05603811,3.43750863,2.96039853,1.78422605,0.71616777,3.16908793,0.00000000
-5.62781391,7.06632609,0.02233412,1.06342730,3.42801931,2.96020104,1.77957153,0.71076550,3.15182244,0.00000000
-5.62181091,7.03321847,0.02334877,1.06768577,3.41287398,2.95105763,1.77093340,0.70232678,3.12573780,0.00000000
-5.61580790,6.98217144,0.02450810,1.06883128,3.39271423,2.93349787,1.75869812,0.69106288,3.09178551,0.00000000
-5.60980490,6.91497828,0.02581596,1.06693641,3.36828846,2.90819188,1.74330749,0.67723566,3.05106699,0.00000000
-5.60380190,6.83369964,0.02727573,1.06212095,3.34041488,2.87591848,1.72524470,0.66114935,3.00479423,0.00000000
-5.59779890,6.74058255,0.02888997,1.05454344,3.30994268,2.83753120,1.70501935,0.64314119,2.95424759,0.00000000
-5.59179590,6.63797645,0.03066009,1.04439218,3.27771300,2.79392382,1.68315220,0.62357141,2.90073252,0.00000000
-5.58579290,6.52824995,0.03258592,1.03187637,3.24452188,2.74599710,1.66015994,0.60281277,2.84553691,0.00000000
-5.57978989,6.41371151,0.03466536,1.01721775,3.21108656,2.69462829,1.63654058,0.58124017,2.78989055,0.00000000
-5.57378689,6.29653748,0.03689397,1.00064312,3.17801689,2.64064460,1.61275983,0.55922055,2.73492846,0.00000000
-5.56778389,6.17870983,0.03926458,0.98237798,3.14579294,2.58480169,1.58923895,0.53710357,2.68165917,0.00000000
-5.56178089,6.06196595,0.04176700,0.96264158,3.11474959,2.52776779,1.56634445,0.51521314,2.63093919,0.00000000
-5.55577789,5.94776179,0.04438774,0.94164337,3.08506876,2.47011363,1.54438006,0.49384042,2.58345440,0.00000000
-5.54977489,5.83724941,0.04710991,0.91958079,3.05677930,2.41230836,1.52358114,0.47323808,2.53970890,0.00000000
-5.54377189,5.73126891,0.04991317,0.89663841,3.02976437,2.35472091,1.50411192,0.45361631,2.50002163,0.00000000
-5.53776888,5.63035461,0.05277387,0.87298821,3.00377570,2.29762635,1.48606548,0.43514047,2.46453048,0.00000000
-5.53176588,5.53475438,0.05566534,0.84879066,2.97845400,2.24121645,1.46946679,0.41793050,2.43320379,0.00000000
-5.52576288,5.44446079,0.05855833,0.82419660,2.95335443,2.18561345,1.45427845,0.40206194,2.40585833,0.00000000
-5.51975988,5.35925217,0.06142169,0.79934942,2.92797578,2.13088622,1.44040920,0.38756850,2.38218304,0.00000000
-5.51375688,5.27874143,0.06422312,0.77438744,2.90179211,2.07706767,1.42772471,0.37444611,2.36176736,0.00000000
-5.50775388,5.20243024,0.06693012,0.74944625,2.87428534,2.02417264,1.41606032,0.36265795,2.34413279,0.00000000
-5.50175088,5.12976596,0.06951104,0.72466082,2.84497734,1.97221512,1.40523516,0.35214051,2.32876639,0.00000000
-5.49574787,5.06019858,0.07193617,0.70016714,2.81346007,1.92122433,1.39506710,0.34281018,2.31515457,0.00000000
-5.48974487,4.99323512,0.07417891,0.67610348,2.77942252,1.87125866,1.38538767,0.33457004,2.30281573,0.00000000
-5.48374187,4.92848876,0.07621680,0.65261092,2.74267315,1.82241718,1.37605637,0.32731674,2.29133013,0.00000000
-5.47773887,4.86572051,0.07803253,0.62983335,2.70315690,1.77484798,1.36697342,0.32094688,2.28036572,0.00000000
-5.47173587,4.80487111,0.07961476,0.60791680,2.66096592,1.72875336,1.35809041,0.31536281,2.26969852,0.00000000
-5.46573287,4.74608166,0.08095872,0.58700806,2.61634361,1.68439126,1.34941799,0.31047747,2.25922663,0.00000000
-5.45972986,4.68970162,0.08206654,0.56725280,2.56968150,1.64207318,1.34103017,0.30621821,2.24897696,0.00000000
-5.45372686,4.63628343,0.08294728,0.54879302,2.52150937,1.60215846,1.33306470,0.30252926,2.23910449,0.00000000
-5.44772386,4.58656391,0.08361665,0.53176410,2.47247861,1.56504500,1.32571942,0.29937293,2.22988367,0.00000000
-5.44172086,4.54143285,0.08409640,0.51629138,2.42333981,1.53115695,1.31924456,0.29672947,2.22169260,0.00000000
-5.43571786,4.50189015,0.08441334,0.50248660,2.37491546,1.50092956,1.31393115,0.29459565,2.21499047,0.00000000
-5.42971486,4.46899346,0.08459819,0.49044408,2.32806892,1.47479191,1.31009603,0.29298218,2.21028948,0.00000000
-5.42371186,4.44379891,0.08468414,0.48023705,2.28367135,1.45314812,1.30806428,0.29191023,2.20812263,0.00000000
-5.41770885,4.42729790,0.08470522,0.47191424,2.24256789,1.43635801,1.30814973,0.29140717,2.20900906,0.00000000
-5.41170585,4.42035342,0.08469466,0.46549691,2.20554512,1.42471786,1.31063483,0.29150197,2.21341886,0.00000000
-5.40570285,4.42363953,0.08468325,0.46097655,2.17330119,1.41844256,1.31575081,0.29222035,2.22173925,0.00000000
-5.39969985,4.43758742,0.08469774,0.45831356,2.14642034,1.41764984,1.32365952,0.29358024,2.23424418,0.00000000
-5.39369685,4.46234169,0.08475950,0.45743693,2.12535306,1.42234767,1.33443780,0.29558754,2.25106909,0.00000000
-5.38769385,4.49772938,0.08488336,0.45824528,2.11040313,1.43242570,1.34806574,0.29823268,2.27219241,0.00000000
-5.38169085,4.54324439,0.08507691,0.46060915,2.10172207,1.44765124,1.36441931,0.30148813,2.29742500,0.00000000
-5.37568784,4.59804848,0.08533997,0.46437473,2.09931151,1.46767046,1.38326824,0.30530686,2.32640833,0.00000000
-5.36968484,4.66098955,0.08566469,0.46936897,2.10303320,1.49201487,1.40427925,0.30962212,2.35862167,0.00000000
-5.36368184,4.73063668,0.08603583,0.47540582,2.11262624,1.52011317,1.42702473,0.31434823,2.39339808,0.00000000
-5.35767884,4.80533047,0.08643158,0.48229351,2.12773046,1.55130793,1.45099649,0.31938265,2.42994848,0.00000000
-5.35167584,4.88324643,0.08682464,0.48984253,2.14791461,1.58487659,1.47562390,0.32460895,2.46739250,0.00000000
-5.34567284,4.96246811,0.08718361,0.49787389,2.17270771,1.62005588,1.50029559,0.32990065,2.50479469,0.00000000
-5.33966983,5.04106621,0.08747455,0.50622725,2.20163171,1.65606838,1.52438347,0.33512571,2.54120398,0.00000000
-5.33366683,5.11717960,0.08766270,0.51476853,2.23423344,1.69215018,1.54726784,0.34015132,2.57569442,0.00000000
-5.32766383,5.18909372,0.08771419,0.52339644,2.27011394,1.72757800,1.56836221,0.34484886,2.60740493,0.00000000
-5.32166083,5.25531230,0.08759774,0.53204757,2.30895326,1.76169470,1.58713656,0.34909870,2.63557608,0.00000000
-5.31565783,5.31461849,0.08728616,0.54069960,2.35052923,1.79393163,1.60313760,0.35279457,2.65958188,0.00000000
-5.30965483,5.36612212,0.08675770,0.54937242,2.39472881,1.82382691,1.61600525,0.35584745,2.67895496,0.00000000
-5.30365183,5.40929067,0.08599708,0.55812687,2.44155121,1.85103865,1.62548425,0.35818851,2.69340399,0.00000000
-5.29764882,5.44396238,0.08499621,0.56706112,2.49110240,1.87535254,1.63143052,0.35977136,2.70282248,0.00000000
-5.29164582,5.47034098,0.08375463,0.57630475,2.54358101,1.89668346,1.63381192,0.36057322,2.70728864,0.00000000
-5.28564282,5.48897247,0.08227954,0.58601063,2.59925617,1.91507121,1.63270365,0.36059516,2.70705654,0.00000000
-5.27963982,5.50070540,0.08058555,0.59634509,2.65843842,1.93067072,1.62827851,0.35986140,2.70253912,0.00000000
-5.27363682,5.50663700,0.07869413,0.60747667,2.72144505,1.94373727,1.62079282,0.35841771,2.69428416,0.00000000
-5.26763382,5.50804804,0.07663276,0.61956416,2.78856165,1.95460778,1.61056884,0.35632911,2.68294449,0.00000000
-5.26163082,5.50633005,0.07443394,0.63274430,2.86000192,1.96367907,1.59797471,0.35367690,2.66924416,0.00000000
-5.25562781,5.50290872,0.07213396,0.64712001,2.93586800,1.97138445,1.58340321,0.35055519,2.65394222,0.00000000
-5.24962481,5.49916739,0.06977169,0.66274964,3.01611344,1.97816978,1.56725032,0.34706720,2.63779610,0.00000000
-5.24362181,5.49637452,0.06738721,0.67963784,3.10051109,1.98447016,1.54989492,0.34332132,2.62152617,0.00000000
-5.23761881,5.49561867,0.06502055,0.69772867,3.18862788,1.99068862,1.53168052,0.33942723,2.60578335,0.00000000
-5.23161581,5.49775400,0.06271042,0.71690131,3.27980814,1.99717747,1.51289999,0.33549218,2.59112109,0.00000000
-5.22561281,5.50335887,0.06049308,0.73696863,3.37316696,2.00422335,1.49378404,0.33161749,2.57797303,0.00000000
-5.21960980,5.51270918,0.05840137,0.75767897,3.46759427,2.01203640,1.47449371,0.32789549,2.56663716,0.00000000
-5.21360680,5.52576743,0.05646380,0.77872095,3.56177030,2.02074390,1.45511735,0.32440697,2.55726706,0.00000000
-5.20760380,5.54218788,0.05470394,0.79973129,3.65419199,2.03038854,1.43567189,0.32121912,2.54987048,0.00000000
-5.20160080,5.56133699,0.05313986,0.82030537,3.74320987,2.04093103,1.41610834,0.31838414,2.54431507,0.00000000
-5.19559780,5.58232801,0.05178388,0.84001008,3.82707404,2.05225677,1.39632088,0.31593840,2.54034082,0.00000000
-5.18959480,5.60406773,0.05064240,0.85839841,3.90398768,2.06418602,1.37615915,0.31390232,2.53757836,0.00000000
-5.18359180,5.62531295,0.04971599,0.87502533,3.97216572,2.07648686,1.35544284,0.31228085,2.53557223,0.00000000
-5.17758879,5.64473374,0.04899956,0.88946401,4.02989657,2.08889019,1.33397779,0.31106441,2.53380773,0.00000000
-5.17158579,5.66098041,0.04848275,0.90132197,4.07560390,2.10110583,1.31157283,0.31023055,2.53174001,0.00000000
-5.16558279,5.67275091,0.04815046,0.91025628,4.10790605,2.11283901,1.28805629,0.30974579,2.52882388,0.00000000
-5.15957979,5.67885541,0.04798342,0.91598728,4.12567020,2.12380630,1.26329148,0.30956800,2.52454296,0.00000000
-5.15357679,5.67827519,0.04795898,0.91831015,4.12805900,2.13375022,1.23719033,0.30964888,2.51843652,0.00000000
-5.14757379,5.67021289,0.04805188,0.91710387,4.11456744,2.14245199,1.20972452,0.30993655,2.51012293,0.00000000
-5.14157079,5.65413220,0.04823515,0.91233737,4.08504834,2.14974167,1.18093357,0.31037812,2.49931839,0.00000000
-5.13556778,5.62978496,0.04848100,0.90407239,4.03972533,2.15550554,1.15092959,0.31092215,2.48585021,0.00000000
-5.12956478,5.59722499,0.04876172,0.89246314,3.97919272,2.15969033,1.11989833,0.31152074,2.46966404,0.00000000
-5.12356178,5.55680797,0.04905060,0.87775287,3.90440239,2.16230428,1.08809670,0.31213136,2.45082474,0.00000000
-5.11755878,5.50917783,0.04932273,0.86026736,3.81663840,2.16341514,1.05584674,0.31271822,2.42951100,0.00000000
-5.11155578,5.45524060,0.04955580,0.84040588,3.71748049,2.16314540,1.02352637,0.31325308,2.40600414,0.00000000
-5.10555278,5.39612727,0.04973077,0.81862983,3.60875834,2.16166510,0.99155734,0.31371564,2.38067180,0.00000000
-5.09954977,5.33314772,0.04983234,0.79544978,3.49249853,2.15918277,0.96039102,0.31409335,2.35394745,0.00000000
-5.09354677,5.26773822,0.04984938,0.77141123,3.37086681,2.15593506,0.93049245,0.31438081,2.32630701,0.00000000
-5.08754377,5.20140511,0.04977515,0.74707987,3.24610789,2.15217576,0.90232361,0.31457873,2.29824380,0.00000000
-5.08154077,5.13566759,0.04960731,0.72302670,3.12048546,2.14816486,0.87632638,0.31469251,2.27024327,0.00000000
-5.07553777,5.07200218,0.04934781,0.69981366,2.99622450,2.14415819,0.85290609,0.31473073,2.24275887,0.00000000
-5.06953477,5.01179154,0.04900260,0.67798015,2.87545816,2.14039836,0.83241626,0.31470341,2.21619032,0.00000000
-5.06353177,4.95627958,0.04858113,0.65803082,2.76018049,2.13710729,0.81514515,0.31462032,2.19086533,0.00000000
-5.05752876,4.90653479,0.04809579,0.64042486,2.65220657,2.13448072,0.80130465,0.31448936,2.16702566,0.00000000
-5.05152576,4.86342265,0.04756120,0.62556705,2.55314046,2.13268487,0.79102197,0.31431522,2.14481819,0.00000000
-5.04552276,4.82758790,0.04699340,0.61380052,2.46435138,2.13185516,0.78433437,0.31409821,2.12429104,0.00000000
-5.03951976,4.79944640,0.04640908,0.60540131,2.38695776,2.13209681,0.78118711,0.31383351,2.10539489,0.00000000
-5.03351676,4.77918613,0.04582472,0.60057453,2.32181871,2.13348702,0.78143465,0.31351075,2.08798919,0.00000000
-5.02751376,4.76677599,0.04525581,0.59945212,2.26953190,2.13607819,0.78484498,0.31311396,2.07185240,0.00000000
-5.02151076,4.76198122,0.04471613,0.60209188,2.23043683,2.13990160,0.79110686,0.31262191,2.05669573,0.00000000
-5.01550775,4.76438343,0.04421715,0.60847761,2.20462233,2.14497098,0.79983957,0.31200872,2.04217927,0.00000000
-5.00950475,4.77340357,0.04376750,0.61852037,2.19193713,2.15128538,0.81060484,0.31124479,2.02792945,0.00000000
-5.00350175,4.78832611,0.04337268,0.63206041,2.19200256,2.15883070,0.82292033,0.31029793,2.01355683,0.00000000
-4.99749875,4.80832283,0.04303483,0.64886999,2.20422656,2.16757972,0.83627427,0.30913460,1.99867322,0.00000000
-4.99149575,4.83247501,0.04275272,0.66865681,2.22781846,2.17749018,0.85014054,0.30772128,1.98290728,0.00000000
-4.98549275,4.85979330,0.04252186,0.69106830,2.26180448,2.18850108,0.86399383,0.30602585,1.96591798,0.00000000
-4.97948974,4.88923491,0.04233474,0.71569662,2.30504373,2.20052736,0.87732426,0.30401891,1.94740535,0.00000000
-4.97348674,4.91971826,0.04218128,0.74208472,2.35624542,2.21345351,0.88965098,0.30167508,1.92711849,0.00000000
-4.96748374,4.95013574,0.04204922,0.76973341,2.41398747,2.22712665,0.90053455,0.29897419,1.90486070,0.00000000
-4.96148074,4.97936549,0.04192478,0.79810969,2.47673744,2.24135002,0.90958760,0.29590236,1.88049208,0.00000000
-4.95547774,5.00628341,0.04179317,0.82665634,2.54287627,2.25587778,0.91648369,0.29245300,1.85392996,0.00000000
-4.94947474,5.02977658,0.04163928,0.85480291,2.61072544,2.27041195,0.92096425,0.28862773,1.82514763,0.00000000
-4.94347174,5.04875941,0.04144828,0.88197799,2.67857797,2.28460257,0.92284342,0.28443714,1.79417217,0.00000000
-4.93746873,5.06219337,0.04120621,0.90762264,2.74473319,2.29805151,0.92201097,0.27990164,1.76108164,0.00000000
-4.93146573,5.06911086,0.04090051,0.93120467,2.80753525,2.31032064,0.91843332,0.27505205,1.72600260,0.00000000
-4.92546273,5.06864348,0.04052054,0.95223348,2.86541439,2.32094442,0.91215268,0.26993033,1.68910795,0.00000000
-4.91945973,5.06005412,0.04005796,0.97027493,2.91693013,2.32944666,0.90328458,0.26459009,1.65061579,0.00000000
-4.91345673,5.04277187,0.03950706,0.98496564,2.96081499,2.33536114,0.89201397,0.25909718,1.61078917,0.00000000
-4.90745373,5.01642833,0.03886496,0.99602619,2.99601676,2.33825493,0.87858984,0.25353001,1.56993671,0.00000000
-4.90145073,4.98089329,0.03813180,1.00327247,3.02173769,2.33775345,0.86331876,0.24797985,1.52841405,0.00000000
-4.89544772,4.93630742,0.03731076,1.00662472,3.03746849,2.33356571,0.84655741,0.24255093,1.48662552,0.00000000
-4.88944472,4.88310972,0.03640802,1.00611351,3.04301512,2.32550818,0.82870419,0.23736023,1.44502574,0.00000000
-4.88344172,4.82205716,0.03543265,1.00188236,3.03851681,2.31352573,0.81019016,0.23253709,1.40412058,0.00000000
-4.87743872,4.75423440,0.03439639,0.99418661,3.02445369,2.29770806,0.79146940,0.22822238,1.36446685,0.00000000
-4.87143572,4.68105187,0.03331338,0.98338845,3.00164314,2.27830025,0.77300900,0.22456736,1.32667026,0.00000000
-4.86543272,4.60423079,0.03219987,0.96994806,2.97122434,2.25570639,0.75527884,0.22173214,1.29138131,0.00000000
-4.85942971,4.52577481,0.03107375,0.95441115,2.93463102,2.23048568,0.73874132,0.21988360,1.25928850,0.00000000
-4.85342671,4.44792811,0.02995422,0.93739323,2.89355315,2.20334054,0.72384127,0.21919301,1.23110900,0.00000000
-4.84742371,4.37312108,0.02886123,0.91956128,2.84988864,2.17509719,0.71099626,0.21983309,1.20757652,0.00000000
-4.84142071,4.30390497,0.02781506,0.90161327,2.80568670,2.14667911,0.70058750,0.22197477,1.18942657,0.00000000
-4.83541771,4.24287777,0.02683579,0.88425656,2.76308504,2.11907467,0.69295157,0.22578341,1.17737938,0.00000000
-4.82941471,4.19260392,0.02594281,0.86818582,2.72424305,2.09330017,0.68837314,0.23141485,1.17212095,0.00000000
-4.82341171,4.15553092,0.02515430,0.85406136,2.69127357,2.07036013,0.68707881,0.23901106,1.17428261,0.00000000
-4.81740870,4.13390594,0.02448680,0.84248866,2.66617571,2.05120665,0.68923236,0.24869568,1.18441991,0.00000000
-4.81140570,4.12969570,0.02395472,0.83399978,2.65077121,2.03669975,0.69493127,0.26056937,1.20299125,0.00000000
-4.80540270,4.14451260,0.02356998,0.82903734,2.64664642,2.02757064,0.70420475,0.27470518,1.23033724,0.00000000
-4.79939970,4.17954999,0.02334161,0.82794147,2.65510198,2.02438956,0.71701315,0.29114401,1.26666130,0.00000000
-4.79339670,4.23552882,0.02327547,0.83094018,2.67711165,2.02753977,0.73324871,0.30989031,1.31201227,0.00000000
-4.78739370,4.31265778,0.02337400,0.83814332,2.71329162,2.03719879,0.75273763,0.33090808,1.36626980,0.00000000
-4.78139070,4.41060826,0.02363606,0.84954022,2.76388086,2.05332770,0.77524327,0.35411749,1.42913300,0.00000000
-4.77538769,4.52850507,0.02405681,0.86500096,2.82873302,2.07566897,0.80047032,0.37939203,1.50011311,0.00000000
-4.76938469,4.66493323,0.02462776,0.88428110,2.90731978,2.10375279,0.82806999,0.40655664,1.57853057,0.00000000
-4.76338169,4.81796088,0.02533676,0.90702965,2.99874530,2.13691152,0.85764579,0.43538683,1.66351699,0.00000000
-4.75737869,4.98517752,0.02616823,0.93279995,3.10177100,2.17430166,0.88876009,0.46560890,1.75402240,0.00000000
-4.75137569,5.16374667,0.02710335,0.96106296,3.21484982,2.21493226,0.92094121,0.49690165,1.84882793,0.00000000
-4.74537269,5.35047160,0.02812045,0.99122260,3.33616861,2.25769854,0.95369109,0.52889943,1.94656396,0.00000000
-4.73936968,5.54187219,0.02919543,1.02263274,3.46369755,2.30141939,0.98649337,0.56119679,2.04573379,0.00000000
-4.73336668,5.73427119,0.03030224,1.05461509,3.59524490,2.34487721,1.01882206,0.59335473,2.14474250,0.00000000
-4.72736368,5.92388726,0.03141349,1.08647774,3.72851557,2.38685862,1.05015063,0.62490848,2.24193045,0.00000000
-4.72136068,6.10693252,0.03250110,1.11753369,3.86117195,2.42619437,1.07996168,0.65537673,2.33561089,0.00000000
-4.71535768,6.27971186,0.03353696,1.14711892,3.99089526,2.46179733,1.10775692,0.68427222,2.42411070,0.00000000
-4.70935468,6.43872122,0.03449374,1.17460946,4.11544584,2.49269689,1.13306768,0.71111320,2.50581327,0.00000000
-4.70335168,6.58074200,0.03534552,1.19943704,4.23272066,2.51806909,1.15546552,0.73543580,2.57920216,0.00000000
-4.69734867,6.70292900,0.03606863,1.22110294,4.34080672,2.53726115,1.17457309,0.75680651,2.64290425,0.00000000
-4.69134567,6.80288899,0.03664228,1.23918955,4.43802874,2.54981007,1.19007467,0.77483471,2.69573093,0.00000000
-4.68534267,6.87874764,0.03704920,1.25336954,4.52299009,2.55545466,1.20172644,0.78918449,2.73671576,0.00000000
-4.67933967,6.92920275,0.03727625,1.26341214,4.59460574,2.55414094,1.20936581,0.79958545,2.76514726,0.00000000
-4.67333667,6.95356187,0.03731482,1.26918672,4.65212669,2.54602091,1.21291975,0.80584196,2.78059542,0.00000000
-4.66733367,6.95176332,0.03716118,1.27066335,4.69515511,2.53144505,1.21241143,0.80784049,2.78293090,0.00000000
-4.66133067,6.92437977,0.03681670,1.26791063,4.72365010,2.51094911,1.20796507,0.80555465,2.77233600,0.00000000
-4.65532766,6.87260448,0.03628788,1.26109079,4.73792408,2.48523576,1.19980843,0.79904769,2.74930670,0.00000000
-4.64932466,6.79822048,0.03558628,1.25045239,4.73863021,2.45515216,1.18827272,0.78847229,2.71464571,0.00000000
-4.64332166,6.70355403,0.03472828,1.23632091,4.72674130,2.42166423,1.17378975,0.77406763,2.66944645,0.00000000
