energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.90995498,2.74207115,-5.41131200,0.04868479,-0.04710157,0.30731640,-0.52909116,1.09745066,-1.71133654,0.48398611,-0.56921844,0.15581962,-0.48326749,0.03576937,-0.07133541,1.15231652,-2.59718467
-5.90395198,2.72924400,-5.22500711,0.04850689,-0.04693903,0.31951322,-0.50801540,1.09557687,-1.66116343,0.49449880,-0.55065690,0.15102941,-0.46345461,0.03710839,-0.06883947,1.12331105,-2.51413139
-5.89794897,2.72358366,-5.03279541,0.04837912,-0.04662983,0.33376850,-0.48777463,1.09540507,-1.60789356,0.50748950,-0.53211516,0.14645157,-0.44246564,0.03865804,-0.06630387,1.09498245,-2.42580638
-5.89194597,2.72512182,-4.83600038,0.04831478,-0.04617795,0.34986011,-0.46848939,1.09701875,-1.55196347,0.52283618,-0.51372203,0.14217545,-0.42056395,0.04038212,-0.06374457,1.06773743,-2.33284893
-5.88594297,2.73373241,-4.63597120,0.04832392,-0.04558973,0.36752802,-0.45024773,1.10044168,-1.49384110,0.54037258,-0.49559052,0.13828606,-0.39801256,0.04224097,-0.06117750,1.04195105,-2.23597173
-5.87993997,2.74913035,-4.43406403,0.04841306,-0.04487366,0.38648086,-0.43310494,1.10563603,-1.43401718,0.55989204,-0.47781654,0.13486150,-0.37506916,0.04419243,-0.05861833,1.01795460,-2.13594904
-5.87393697,2.77087768,-4.23161928,0.04858499,-0.04403997,0.40640351,-0.41708410,1.11250356,-1.37299509,0.58115289,-0.46047774,0.13197082,-0.35198143,0.04619297,-0.05608208,0.99602614,-2.03360100
-5.86793397,2.79839686,-4.02993633,0.04883885,-0.04310026,0.42696563,-0.40217731,1.12089011,-1.31127968,0.60388497,-0.44363279,0.12967224,-0.32898283,0.04819878,-0.05358284,0.97638397,-1.92977507
-5.86193097,2.83099041,-3.83024787,0.04917026,-0.04206706,0.44783058,-0.38834777,1.13059295,-1.24936583,0.62779710,-0.42732117,0.12801197,-0.30628889,0.05016697,-0.05113345,0.95918334,-1.82532567
-5.85592796,2.86786606,-3.63369572,0.04957162,-0.04095342,0.46866456,-0.37553282,1.14137059,-1.18772764,0.65258519,-0.41156358,0.12702347,-0.28409415,0.05205669,-0.04874524,0.94451620,-1.72109345
-5.84992496,2.90816574,-3.44131009,0.05003256,-0.03977250,0.48914549,-0.36364774,1.15295454,-1.12680866,0.67794044,-0.39636317,0.12672733,-0.26256981,0.05383022,-0.04642785,0.93241393,-1.61788525
-5.84392196,2.95099712,-3.25399387,0.05054045,-0.03853722,0.50897136,-0.35259047,1.16506239,-1.06701413,0.70355754,-0.38170747,0.12713164,-0.24186221,0.05545392,-0.04418917,0.92285264,-1.51645599
-5.83791896,2.99546589,-3.07251333,0.05108099,-0.03726002,0.52786758,-0.34224702,1.17741134,-1.00870540,0.72914223,-0.36757116,0.12823275,-0.22209204,0.05689903,-0.04203538,0.91576054,-1.41749351
-5.83191596,3.04070722,-2.89749579,0.05163885,-0.03595268,0.54559323,-0.33249747,1.18973165,-0.95219700,0.75441814,-0.35391956,0.13001661,-0.20335437,0.05814231,-0.03997107,0.91102698,-1.32160700
-5.82591296,3.08591484,-2.72943462,0.05219834,-0.03462623,0.56194579,-0.32322233,1.20177914,-0.89775646,0.77913255,-0.34071265,0.13246028,-0.18571943,0.05916636,-0.03799950,0.90851242,-1.22931961
-5.81990995,3.13036664,-2.56870102,0.05274403,-0.03329098,0.57676444,-0.31430904,1.21334632,-0.84560666,0.80306091,-0.32790958,0.13553380,-0.16923408,0.05995990,-0.03612295,0.90805903,-1.14106519
-5.81390695,3.17344557,-2.41556186,0.05326137,-0.03195664,0.58993161,-0.30565827,1.22427146,-0.79593058,0.82601008,-0.31547340,0.13920221,-0.15392381,0.06051766,-0.03434311,0.90950114,-1.05718938
-5.80790395,3.21465553,-2.27020221,0.05373724,-0.03063248,0.60137301,-0.29718989,1.23444530,-0.74887792,0.84782015,-0.30337570,0.14342761,-0.13979529,0.06084015,-0.03266156,0.91267536,-0.97795424
-5.80190095,3.25363180,-2.13275088,0.05416046,-0.02932754,0.61105602,-0.28884816,1.24381532,-0.70457300,0.86836512,-0.29160102,0.14817125,-0.12683921,0.06093320,-0.03108014,0.91742992,-0.90354619
-5.79589795,3.29014613,-2.00330724,0.05452216,-0.02805092,0.61898688,-0.28060597,1.25238728,-0.66312340,0.88755233,-0.28015075,0.15339544,-0.11503330,0.06080742,-0.02960144,0.92363296,-0.83408626
-5.78989495,3.32410706,-1.88196737,0.05481610,-0.02681202,0.62520658,-0.27246789,1.26022428,-0.62462856,0.90532101,-0.26904627,0.15906535,-0.10434543,0.06047749,-0.02822911,0.93117974,-0.76964189
-5.78389195,3.35555592,-1.76884785,0.05503890,-0.02562075,0.62978596,-0.26447195,1.26744344,-0.58918770,0.92164001,-0.25833114,0.16515045,-0.09473668,0.05996145,-0.02696815,0.93999865,-0.71023943
-5.77788894,3.38465947,-1.66410558,0.05519018,-0.02448775,0.63282016,-0.25668982,1.27421065,-0.55690659,0.93650515,-0.24807223,0.17162567,-0.08616415,0.05927993,-0.02582504,0.95005602,-0.65587640
-5.77188594,3.41170013,-1.56795240,0.05527255,-0.02342447,0.63442278,-0.24922566,1.28073360,-0.52790247,0.94993610,-0.23835976,0.17847215,-0.07858352,0.05845546,-0.02480779,0.96135993,-0.60653289
-5.76588294,3.43706460,-1.48066359,0.05529159,-0.02244327,0.63471996,-0.24221331,1.28725374,-0.50230700,0.96197336,-0.22930605,0.18567766,-0.07195132,0.05751189,-0.02392585,0.97396290,-0.56218141
-5.75987994,3.46123188,-1.40257990,0.05525568,-0.02155735,0.63384469,-0.23581226,1.29403749,-0.48026682,0.97267516,-0.22104321,0.19323649,-0.06622665,0.05647384,-0.02318983,0.98796385,-0.52279479
-5.75387694,3.48476136,-1.33410303,0.05517580,-0.02078062,0.63193162,-0.23020225,1.30136730,-0.46194189,0.98211473,-0.21371977,0.20114907,-0.06137264,0.05536634,-0.02261116,1.00350919,-0.48835184
-5.74787394,3.50828163,-1.27568500,0.05506528,-0.02012752,0.62911237,-0.22557689,1.30953292,-0.44750155,0.99037777,-0.20749633,0.20942119,-0.05735739,0.05421461,-0.02220163,1.02079327,-0.45884079
-5.74187094,3.53248029,-1.22781218,0.05493941,-0.01961274,0.62551166,-0.22213653,1.31882339,-0.43711868,0.99756036,-0.20254061,0.21806294,-0.05415453,0.05304395,-0.02197280,1.04005815,-0.43426049
-5.73586793,3.55809502,-1.19098515,0.05481507,-0.01925088,0.62124432,-0.22008049,1.32952009,-0.43096235,1.00376715,-0.19902188,0.22708748,-0.05174350,0.05187975,-0.02193544,1.06159264,-0.41461975
-5.72986493,3.58590595,-1.16569564,0.05471037,-0.01905609,0.61641313,-0.21959922,1.34189106,-0.42918934,1.00911003,-0.19710518,0.23650964,-0.05010945,0.05074757,-0.02209884,1.08573070,-0.39993517
-5.72386193,3.61672886,-1.15240209,0.05464413,-0.01904170,0.61110758,-0.22086637,1.35618694,-0.43193536,1.01370695,-0.19694551,0.24634457,-0.04924300,0.04967331,-0.02247021,1.11284883,-0.39022795
-5.71785893,3.65140923,-1.15150548,0.05463550,-0.01921980,0.60540354,-0.22403143,1.37263849,-0.43930624,1.01768113,-0.19868225,0.25660647,-0.04913984,0.04868330,-0.02305410,1.14336248,-0.38552017
-5.71185593,3.69081621,-1.16332688,0.05470348,-0.01960093,0.59936368,-0.22921283,1.39145581,-0.45137004,1.02116031,-0.20243402,0.26730746,-0.04980027,0.04780443,-0.02385192,1.17772129,-0.38583123
-5.70585293,3.73583634,-1.18808823,0.05486648,-0.02019375,0.59303875,-0.23649208,1.41282914,-0.46815043,1.02427616,-0.20829422,0.27845671,-0.05122870,0.04706418,-0.02486155,1.21640271,-0.39117486
-5.69984992,3.78736602,-1.22589777,0.05514193,-0.02100477,0.58646941,-0.24590906,1.43693089,-0.48962205,1.02716372,-0.21632748,0.29005986,-0.05343334,0.04649044,-0.02607710,1.25990408,-0.40155723
-5.69384692,3.84630236,-1.27674102,0.05554586,-0.02203820,0.57968860,-0.25745859,1.46391878,-0.51570811,1.02996073,-0.22656705,0.30211882,-0.05642585,0.04611128,-0.02748888,1.30873276,-0.41697659
-5.68784392,3.91353163,-1.34047823,0.05609256,-0.02329586,0.57272437,-0.27108848,1.49393952,-0.54628079,1.03280684,-0.23901344,0.31463168,-0.06022128,0.04595452,-0.02908348,1.36339421,-0.43742471
-5.68184092,3.98991483,-1.41684881,0.05679429,-0.02477715,0.56560283,-0.28669930,1.52713260,-0.58116443,1.03584264,-0.25363416,0.32759310,-0.06483808,0.04604710,-0.03084413,1.42437800,-0.46289027
-5.67583792,4.07626998,-1.50548279,0.05766093,-0.02647920,0.55835130,-0.30414559,1.56363357,-0.62014166,1.03920836,-0.27036476,0.34099466,-0.07029837,0.04641429,-0.03275118,1.49214162,-0.49336426
-5.66983492,4.17335093,-1.60591901,0.05869982,-0.02839698,0.55100131,-0.32323886,1.60357624,-0.66296239,1.04304232,-0.28911116,0.35482539,-0.07662829,0.04707879,-0.03478281,1.56709232,-0.52884711
-5.66383192,4.28182256,-1.71762957,0.05991554,-0.03052357,0.54359133,-0.34375213,1.64709334,-0.70935530,1.04747892,-0.30975299,0.36907221,-0.08385848,0.04805965,-0.03691586,1.64956721,-0.56935738
-5.65782891,4.40223265,-1.84004926,0.06130972,-0.03285051,0.53616909,-0.36542584,1.69431486,-0.75904142,1.05264622,-0.33214810,0.38372020,-0.09202468,0.04937124,-0.03912676,1.73981204,-0.61494150
-5.65182591,4.53498097,-1.97260882,0.06288098,-0.03536812,0.52879331,-0.38797515,1.74536401,-0.81174925,1.05866310,-0.35613788,0.39875262,-0.10116820,0.05102208,-0.04139268,1.83795921,-0.66568381
-5.64582291,4.68028630,-2.11477002,0.06462482,-0.03806591,0.52153461,-0.41109822,1.80035023,-0.86723066,1.06563599,-0.38155326,0.41415048,-0.11133645,0.05301389,-0.04369251,1.94400579,-0.72171632
-5.63981991,4.83815263,-2.26606084,0.06653360,-0.04093295,0.51447569,-0.43448527,1.85935944,-0.92527671,1.07365517,-0.40822105,0.42989178,-0.12258314,0.05534057,-0.04600799,2.05779246,-0.78322718
-5.63381691,5.00833574,-2.42610822,0.06859653,-0.04395823,0.50771044,-0.45782810,1.92244148,-0.98573247,1.08279081,-0.43597045,0.44595020,-0.13496826,0.05798756,-0.04832468,2.17898424,-0.85046700
-5.62781391,5.19031207,-2.59466636,0.07079978,-0.04713099,0.50134213,-0.48082967,1.98959530,-1.04850998,1.09308879,-0.46463931,0.46229344,-0.14855767,0.06093128,-0.05063278,2.30705437,-0.92375205
-5.62181091,5.38325146,-2.77163803,0.07312649,-0.05044093,0.49548068,-0.50321343,2.06075254,-1.11359826,1.10456654,-0.49407981,0.47888116,-0.16342216,0.06413897,-0.05292779,2.44127210,-1.00346345
-5.61580790,5.58599588,-2.95708683,0.07555703,-0.05387838,0.49023898,-0.52473195,2.13576021,-1.18106957,1.11720905,-0.52416332,0.49566271,-0.17963593,0.06756880,-0.05521090,2.58069583,-1.09004149
-5.60980490,5.79704598,-3.15123843,0.07806913,-0.05743431,0.48572852,-0.54517452,2.21436376,-1.25108110,1.13096529,-0.55478397,0.51257475,-0.19727439,0.07117035,-0.05748905,2.72417232,-1.18397446
-5.60380190,6.01455728,-3.35446939,0.08063819,-0.06110025,0.48205442,-0.56437338,2.29619155,-1.32387148,1.14574530,-0.58586082,0.52953900,-0.21641130,0.07488544,-0.05977475,2.87034288,-1.28578152
-5.59779890,6.23634744,-3.56728251,0.08323760,-0.06486805,0.47931021,-0.58220818,2.38074216,-1.39975170,1.16141817,-0.61733832,0.54646031,-0.23711507,0.07864928,-0.06208546,3.01765713,-1.39598956
-5.59179590,6.45991599,-3.79026847,0.08583912,-0.06872949,0.47757245,-0.59860863,2.46737559,-1.47909033,1.17781119,-0.64918485,0.56322511,-0.25944450,0.08239197,-0.06444268,3.16439454,-1.51510413
-5.58579290,6.68247685,-4.02405437,0.08841329,-0.07267587,0.47689568,-0.61355490,2.55530970,-1.56229306,1.19471030,-0.68138943,0.57970072,-0.28344367,0.08604025,-0.06687074,3.30869366,-1.64357508
-5.57978989,6.90100395,-4.26924036,0.09092990,-0.07669734,0.47730789,-0.62707602,2.64362272,-1.64977722,1.21186200,-0.71395654,0.59573534,-0.30913654,0.08951943,-0.06939531,3.44858865,-1.78175796
-5.57378689,7.11228930,-4.52632658,0.09335845,-0.08078229,0.47880679,-0.63924597,2.73126260,-1.74194188,1.22897681,-0.74689921,0.61115905,-0.33652098,0.09275551,-0.07204162,3.58205219,-1.92987240
-5.56778389,7.31301220,-4.79563352,0.09566867,-0.08491665,0.48135720,-0.65017787,2.81706352,-1.83913474,1.24573431,-0.78023073,0.62578585,-0.36556286,0.09567732,-0.07483263,3.70704359,-2.08795934
-5.56178089,7.49981786,-5.07721939,0.09783099,-0.08908313,0.48488968,-0.66001635,2.89976958,-1.94161718,1.26178957,-0.81395520,0.63941665,-0.39619016,0.09821862,-0.07778713,3.82156062,-2.25583919
-5.55577789,7.66940290,-5.37079890,0.09981697,-0.09326064,0.48930064,-0.66892843,2.97806531,-2.04952910,1.27678097,-0.84805759,0.65184327,-0.42828767,0.10032011,-0.08091783,3.92369319,-2.43307310
-5.54977489,7.81860480,-5.67566811,0.10159974,-0.09742371,0.49445398,-0.67709342,3.05061198,-2.16285524,1.29033906,-0.88249376,0.66285328,-0.46169245,0.10193128,-0.08422967,4.01167698,-2.61892988
-5.54377189,7.94449220,-5.99064025,0.10315437,-0.10154207,0.50018427,-0.68469223,3.11608887,-2.28139514,1.30209629,-0.91718097,0.67223555,-0.49619048,0.10301195,-0.08771834,4.08394493,-2.81236085
-5.53776888,8.04445252,-6.31399716,0.10445818,-0.10558052,0.50630134,-0.69189662,3.17323766,-2.40473821,1.31169715,-0.95198974,0.67978627,-0.53151490,0.10353351,-0.09136913,4.13917463,-3.01198501
-5.53176588,8.11627362,-6.64346066,0.10549099,-0.10949891,0.51259629,-0.69885901,3.22090839,-2.53224602,1.31880854,-0.98673740,0.68531530,-0.56734605,0.10347982,-0.09515625,4.17632969,-3.21608634
-5.52576288,8.15821633,-6.97618749,0.10623532,-0.11325251,0.51884851,-0.70570329,3.25810517,-2.66304311,1.32312992,-1.02118411,0.68865251,-0.60331370,0.10284775,-0.09904259,4.19469342,-3.42262480
-5.51975988,8.16907505,-7.30879016,0.10667656,-0.11679260,0.52483370,-0.71251715,3.28402954,-2.79601759,1.32440289,-1.05503160,0.68965394,-0.63900151,0.10164724,-0.10298006,4.19389359,-3.62926185
-5.51375688,8.14822404,-7.63738533,0.10680308,-0.12006741,0.53033230,-0.71934643,3.29811980,-2.92983230,1.32242004,-1.08792523,0.68820750,-0.67395393,0.09990108,-0.10691040,4.17391716,-3.83340082
-5.50775388,8.09564797,-7.95766944,0.10660631,-0.12302333,0.53513828,-0.72619163,3.30008468,-3.06294671,1.31703259,-1.11945924,0.68423806,-0.70768545,0.09764432,-0.11076657,4.13511473,-4.03224140
-5.50175088,8.01195564,-8.26502009,0.10608086,-0.12560637,0.53906782,-0.73300704,3.28992986,-3.19364943,1.30815686,-1.14918543,0.67771165,-0.73969197,0.09492333,-0.11447463,4.07819441,-4.22284711
-5.49574787,7.89837666,-8.55462016,0.10522455,-0.12776383,0.54196747,-0.73970235,3.26797641,-3.32010036,1.29577927,-1.17662493,0.66863873,-0.76946413,0.09179461,-0.11795598,4.00420578,-4.40222344
-5.48974487,7.75674182,-8.82160020,0.10403856,-0.12944615,0.54372178,-0.74614684,3.23487050,-3.44038116,1.27995979,-1.20128273,0.65707641,-0.79650202,0.08832350,-0.12113002,3.91451461,-4.56740396
-5.48374187,7.58944819,-9.06119335,0.10252748,-0.13060878,0.54425976,-0.75217585,3.19158418,-3.55255215,1.26083387,-1.22266443,0.64312944,-0.82033078,0.08458259,-0.12391690,3.81076965,-4.71554103
-5.47773887,7.39941084,-9.26889635,0.10069946,-0.13121410,0.54356029,-0.75759925,3.13940742,-3.65471343,1.23861289,-1.24029436,0.62695017,-0.84051649,0.08065023,-0.12624049,3.69486294,-4.84399724
-5.47173587,7.19000332,-9.44062921,0.09856630,-0.13123321,0.54165603,-0.76221149,3.07993190,-3.74506748,1.21358300,-1.25373446,0.60873728,-0.85668164,0.07660894,-0.12803119,3.56888547,-4.95043369
-5.46573287,6.96498957,-9.57288646,0.09614359,-0.13064751,0.53863593,-0.76580269,3.01502753,-3.82198077,1.18610266,-1.26260283,0.58873348,-0.86851936,0.07254387,-0.12922868,3.43507973,-5.03289101
-5.45972986,6.72844969,-9.66287246,0.09345075,-0.12945004,0.53464604,-0.76817013,2.94681265,-3.88404140,1.15659876,-1.26659110,0.56722222,-0.87580587,0.06854138,-0.12978430,3.29579129,-5.08985949
-5.45372686,6.48470224,-9.70861456,0.09051107,-0.12764642,0.52988885,-0.76912966,2.87761909,-3.93011035,1.12556154,-1.26547974,0.54452343,-0.87841042,0.06468770,-0.12966303,3.15342073,-5.12033491
-5.44772386,6.23822552,-9.70904838,0.08735170,-0.12525548,0.52462091,-0.76852632,2.80995329,-3.95936403,1.09353829,-1.25915053,0.52098851,-0.87630216,0.06106774,-0.12884505,3.01037768,-5.12385753
-5.44172086,5.99357959,-9.66407114,0.08400344,-0.12230932,0.51914893,-0.76624362,2.74645453,-3.97132622,1.06112595,-1.24759550,0.49699467,-0.86955365,0.05776402,-0.12732665,2.86903803,-5.10053225
-5.43571786,5.75533084,-9.57456045,0.08050056,-0.11885295,0.51382441,-0.76221114,2.68985117,-3.96588812,1.02896262,-1.23092180,0.47293864,-0.85834064,0.05485574,-0.12512066,2.73170516,-5.05102922
-5.42971486,5.52798009,-9.44235766,0.07688037,-0.11494350,0.50903680,-0.75640988,2.64291561,-3.94331581,0.99771806,-1.20935232,0.44922992,-0.84293818,0.05241791,-0.12225618,2.60057590,-4.97656469
-5.42371186,5.31589471,-9.27021672,0.07318274,-0.11064893,0.50520545,-0.74887533,2.60841831,-3.90424506,0.96808304,-1.18322191,0.42628380,-0.82371313,0.05052057,-0.11877784,2.47771112,-4.87886324
-5.41770885,5.12324492,-9.06172107,0.06944942,-0.10604632,0.50277022,-0.73969794,2.58908113,-3.84966392,0.94075782,-1.15296932,0.40451397,-0.80111339,0.04922806,-0.11474447,2.36501107,-4.76010310
-5.41170585,4.95394399,-8.82117278,0.06572334,-0.10121989,0.50218121,-0.72902124,2.58752988,-3.78088448,0.91643952,-1.11912535,0.38432506,-0.77565432,0.04859826,-0.11022736,2.26419488,-4.62284736
-5.40570285,4.81159162,-8.55345906,0.06204765,-0.09625873,0.50388739,-0.71703758,2.60624595,-3.69950514,0.89580861,-1.08229753,0.36610510,-0.74790300,0.04868181,-0.10530821,2.17678362,-4.46996409
-5.39969985,4.69941992,-8.26390271,0.05846487,-0.09125427,0.50832468,-0.70398192,2.64751677,-3.60736580,0.87951455,-1.04315227,0.35021793,-0.71846092,0.04952127,-0.10007670,2.10408619,-4.30453914
-5.39369685,4.62024124,-7.95810293,0.05501585,-0.08629782,0.51590329,-0.69012392,2.71338498,-3.50649791,0.86816072,-1.00239506,0.33699578,-0.68794602,0.05115022,-0.09462811,2.04718729,-4.12978534
-5.38769385,4.57639744,-7.64177385,0.05173878,-0.08147798,0.52699496,-0.67575901,2.80559630,-3.39907215,0.86228896,-0.96074973,0.32673191,-0.65697469,0.05359226,-0.08906073,2.00693668,-3.94895202
-5.38169085,4.56971043,-7.32058723,0.04866829,-0.07687822,0.54192005,-0.66119863,2.92554660,-3.28734592,0.86236395,-0.91893758,0.31967365,-0.62614462,0.05686000,-0.08347348,1.98393933,-3.76523831
-5.37568784,4.60143443,-7.00002560,0.04583453,-0.07257463,0.56093501,-0.64676046,3.07422871,-3.17361295,0.86875784,-0.87765725,0.31601579,-0.59601898,0.06095397,-0.07796363,1.97854597,-3.58171354
-5.36968484,4.67221084,-6.68525123,0.04326247,-0.06863392,0.58422052,-0.63275889,3.25218036,-3.06015716,0.88173571,-0.83756613,0.31589448,-0.56711273,0.06586161,-0.07262477,1.99084420,-3.40124736
-5.36368184,4.78202737,-6.38099512,0.04097125,-0.06511178,0.61187080,-0.61949638,3.45943482,-2.94921202,0.90144231,-0.79926393,0.31938194,-0.53988127,0.07155627,-0.06754509,2.02065027,-3.22645165
-5.35767884,4.93018340,-6.09146902,0.03897385,-0.06205152,0.64388446,-0.60725596,3.69547642,-2.84292692,0.92789082,-0.76327903,0.32648193,-0.51471194,0.07799642,-0.06280601,2.06750232,-3.05963552
-5.35167584,5.11526423,-5.82030226,0.03727682,-0.05948323,0.68015737,-0.59629515,3.95920348,-2.74334090,0.96095422,-0.73005798,0.33712646,-0.49191831,0.08512511,-0.05848113,2.13065573,-2.90277421
-5.34567284,5.33512718,-5.57050397,0.03588034,-0.05742325,0.72047810,-0.58684163,4.24890137,-2.65236403,1.00035995,-0.69995830,0.35117363,-0.47173744,0.09286965,-0.05463554,2.20908192,-2.75749161
-5.33966983,5.58690239,-5.34444970,0.03477848,-0.05587414,0.76452625,-0.57909059,4.56222860,-2.57176612,1.04568849,-0.67324486,0.36840711,-0.45432992,0.10114182,-0.05132541,2.30147156,-2.62505610
-5.33366683,5.86701132,-5.14389096,0.03395961,-0.05482503,0.81187405,-0.57320379,4.89621866,-2.50317183,1.09637634,-0.65008956,0.38853726,-0.43978238,0.10983844,-0.04859800,2.40624359,-2.50638829
-5.32766383,6.17120533,-4.96998477,0.03340709,-0.05425238,0.86199155,-0.56931029,5.24730004,-2.44806126,1.15172384,-0.63057425,0.41120405,-0.42811227,0.11884245,-0.04649170,2.52156113,-2.40207915
-5.32166083,6.49462615,-4.82334002,0.03310013,-0.05412104,0.91425555,-0.56750845,5.61133627,-2.40777438,1.21090797,-0.61469647,0.43598203,-0.41927442,0.12802466,-0.04503643,2.64535516,-2.31241675
-5.31565783,6.83188918,-4.70407672,0.03301471,-0.05438576,0.96796215,-0.56786910,5.98368716,-2.38351798,1.27300018,-0.60237766,0.46238726,-0.41316900,0.13724585,-0.04425406,2.77535656,-2.23741942
-5.30965483,7.17718920,-4.61189408,0.03312466,-0.05499279,1.02234288,-0.57043947,6.35929133,-2.37637322,1.33698892,-0.59347332,0.48988620,-0.40965031,0.14635961,-0.04415891,2.90913669,-2.17687324
-5.30365183,7.52442722,-4.54614343,0.03340281,-0.05588181,1.07658398,-0.57524743,6.73276923,-2.38730234,1.40180638,-0.58778453,0.51790661,-0.40853623,0.15521545,-0.04475829,3.04415606,-2.13037178
-5.29764882,7.86735548,-4.50590183,0.03382210,-0.05698796,1.12984829,-0.58230585,7.09854457,-2.41715299,1.46635861,-0.58507036,0.54584998,-0.40961754,0.16366248,-0.04605299,3.17782027,-2.09735605
-5.29164582,8.19973659,-4.49004291,0.03435663,-0.05824390,1.18129915,-0.59161650,7.45098106,-2.46665893,1.52955807,-0.58506051,0.57310542,-0.41266705,0.17155321,-0.04803762,3.30754179,-2.07715287
-5.28564282,8.51551151,-4.49730170,0.03498270,-0.05958193,1.23012526,-0.60317333,7.78453032,-2.53643618,1.59035726,-0.58746763,0.59906457,-0.41744809,0.17874757,-0.05070099,3.43080557,-2.06901027
-5.27963982,8.80897027,-4.52633087,0.03567960,-0.06093598,1.27556574,-0.61696477,8.09388579,-2.62697404,1.64778211,-0.59199900,0.62313705,-0.42372205,0.18511693,-0.05402623,3.54523621,-2.07212843
-5.27363682,9.07491841,-4.57574641,0.03643028,-0.06224356,1.31693426,-0.63297490,8.37413684,-2.73862087,1.70096364,-0.59836682,0.64476585,-0.43125486,0.19054789,-0.05799089,3.64866401,-2.08568554
-5.26763382,9.30883216,-4.64416156,0.03722183,-0.06344734,1.35364120,-0.65118332,8.62091706,-2.87156490,1.74916635,-0.60629708,0.66344228,-0.43982227,0.19494578,-0.06256689,3.73918707,-2.10885775
-5.26163082,9.50699519,-4.73020848,0.03804565,-0.06449668,1.38521287,-0.67156381,8.83054023,-3.02581080,1.79181207,-0.61553650,0.67871976,-0.44921370,0.19823763,-0.06772041,3.81522669,-2.14083323
