energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.45972986,7.19085807,1.22398678,1.09708034,2.04193994,0.00000000,0.09843242,0.07885019,0.12233040,3.35662810
-5.45372686,7.26210225,1.22515414,1.11729384,2.05710383,0.00000000,0.09925890,0.07809290,0.12382114,3.38654348
-5.44772386,7.31051884,1.22313894,1.13398382,2.06511381,0.00000000,0.09967744,0.07730757,0.12488921,3.40555678
-5.44172086,7.33600409,1.21802376,1.14699140,2.06596820,0.00000000,0.09972972,0.07652395,0.12553454,3.41363543
-5.43571786,7.33899748,1.20996555,1.15624866,2.05983117,0.00000000,0.09946829,0.07577427,0.12576591,3.41099940
-5.42971486,7.32050184,1.19919855,1.16178449,2.04703922,0.00000000,0.09895480,0.07509319,0.12560099,3.39813046
-5.42371186,7.28207769,1.18603323,1.16372599,2.02810020,0.00000000,0.09825783,0.07451741,0.12506612,3.37576976
-5.41770885,7.22580988,1.17085109,1.16229482,2.00368421,0.00000000,0.09745033,0.07408515,0.12419556,3.34490279
-5.41170585,7.15424691,1.15409517,1.15779863,1.97460647,0.00000000,0.09660687,0.07383523,0.12303046,3.30673181
-5.40570285,7.07031410,1.13625646,1.15061795,1.94180234,0.00000000,0.09580075,0.07380599,0.12161734,3.26263637
-5.39969985,6.97720423,1.11785671,1.14118897,1.90629552,0.00000000,0.09510107,0.07403390,0.12000643,3.21412341
-5.39369685,6.87825015,1.09942853,1.12998320,1.86916051,0.00000000,0.09456992,0.07455202,0.11824964,3.16276900
-5.38769385,6.77678537,1.08149335,1.11748499,1.83148127,0.00000000,0.09425987,0.07538832,0.11639844,3.11015444
-5.38169085,6.67599960,1.06453879,1.10416817,1.79430779,0.00000000,0.09421170,0.07656393,0.11450177,3.05779988
-5.37568784,6.57879662,1.04899623,1.09047308,1.75861281,0.00000000,0.09445264,0.07809148,0.11260392,3.00709869
-5.36968484,6.48766195,1.03522008,1.07678526,1.72525092,0.00000000,0.09499508,0.07997352,0.11074272,2.95925618
-5.36368184,6.40454767,1.02346976,1.06341699,1.69492213,0.00000000,0.09583595,0.08220127,0.10894793,2.91523584
-5.35767884,6.33078053,1.01389548,1.05059279,1.66814174,0.00000000,0.09695659,0.08475363,0.10724011,2.87571601
-5.35167584,6.26699872,1.00652876,1.03843953,1.64521831,0.00000000,0.09832336,0.08759674,0.10562981,2.84105945
-5.34567284,6.21312098,1.00127817,1.02698183,1.62624076,0.00000000,0.09988877,0.09068389,0.10411739,2.81129756
-5.33966983,6.16834989,0.99793074,1.01614295,1.61107541,0.00000000,0.10159320,0.09395612,0.10269327,2.78613014
-5.33366683,6.13120959,0.99615912,1.00575099,1.59937313,0.00000000,0.10336713,0.09734327,0.10133868,2.76494078
-5.32766383,6.09961609,0.99553406,0.99555015,1.59058632,0.00000000,0.10513369,0.10076563,0.10002687,2.74682735
-5.32166083,6.07097672,0.99554181,0.98521630,1.58399483,0.00000000,0.10681161,0.10413611,0.09872473,2.73064584
-5.31565783,6.04231359,0.99560560,0.97437589,1.57873953,0.00000000,0.10831821,0.10736281,0.09739464,2.71506546
-5.30965483,6.01040491,0.99511003,0.96262733,1.57386190,0.00000000,0.10957250,0.11035190,0.09599665,2.69863215
-5.30365183,5.97193684,0.99342739,0.94956344,1.56834757,0.00000000,0.11049821,0.11301078,0.09449058,2.67983735
-5.29764882,5.92365841,0.98994446,0.93479386,1.56117180,0.00000000,0.11102653,0.11525125,0.09283826,2.65718846
-5.29164582,5.86253189,0.98408856,0.91796630,1.55134466,0.00000000,0.11109856,0.11699266,0.09100554,2.62927772
-5.28564282,5.78587136,0.97535166,0.89878551,1.53795376,0.00000000,0.11066735,0.11816481,0.08896411,2.59484614
-5.27963982,5.69146333,0.96331143,0.87702900,1.52020265,0.00000000,0.10969946,0.11871051,0.08669306,2.55283958
-5.27363682,5.57766392,0.94764822,0.85255911,1.49744328,0.00000000,0.10817590,0.11858774,0.08417999,2.50245455
-5.26763382,5.44346920,0.92815750,0.82533062,1.46920110,0.00000000,0.10609257,0.11777111,0.08142185,2.44317201
-5.26163082,5.28855610,0.90475709,0.79539407,1.43519215,0.00000000,0.10346010,0.11625291,0.07842526,2.37477798
-5.25562781,5.11329362,0.87748928,0.76289464,1.39533149,0.00000000,0.10030317,0.11404326,0.07520653,2.29737075
-5.24962481,4.91872504,0.84651774,0.72806698,1.34973323,0.00000000,0.09665928,0.11116985,0.07179126,2.21135483
-5.24362181,4.70652383,0.81211987,0.69122654,1.29870249,0.00000000,0.09257722,0.10767684,0.06821364,2.11742298
-5.23761881,4.47892667,0.77467495,0.65275794,1.24272010,0.00000000,0.08811507,0.10362340,0.06451552,2.01652753
-5.23161581,4.23864838,0.73464907,0.61310132,1.18242135,0.00000000,0.08333806,0.09908164,0.06074533,1.90984333
-5.22561281,3.98878382,0.69257760,0.57273733,1.11857002,0.00000000,0.07831626,0.09413424,0.05695683,1.79872446
-5.21960980,3.73270236,0.64904635,0.53217171,1.05202922,0.00000000,0.07312226,0.08887188,0.05320787,1.68465728
-5.21360680,3.47394032,0.60467216,0.49192019,0.98373072,0.00000000,0.06782887,0.08339051,0.04955923,1.56921215
-5.20760380,3.21609653,0.56008408,0.45249431,0.91464406,0.00000000,0.06250709,0.07778868,0.04607350,1.45399636
-5.20160080,2.96273530,0.51590580,0.41438896,0.84574706,0.00000000,0.05722410,0.07216495,0.04281409,1.34061002
-5.19559780,2.71730062,0.47274010,0.37807172,0.77799871,0.00000000,0.05204179,0.06661558,0.03984453,1.23060682
-5.18959480,2.48304407,0.43115580,0.34397456,0.71231549,0.00000000,0.04701539,0.06123252,0.03722776,1.12546084
-5.18359180,2.26296805,0.39167754,0.31248781,0.64955180,0.00000000,0.04219256,0.05610171,0.03502576,1.02654010
-5.17758879,2.05978495,0.35477857,0.28395642,0.59048474,0.00000000,0.03761282,0.05130187,0.03329923,0.93508725
-5.17158579,1.87589165,0.32087644,0.25867823,0.53580349,0.00000000,0.03330728,0.04690352,0.03210744,0.85220722
-5.16558279,1.71335816,0.29033142,0.23690414,0.48610301,0.00000000,0.02929869,0.04296857,0.03150814,0.77886119
-5.15957979,1.57392836,0.26344741,0.21883960,0.44188169,0.00000000,0.02560177,0.03955006,0.03155743,0.71586622
-5.15357679,1.45903023,0.24047466,0.20464710,0.40354240,0.00000000,0.02222377,0.03669232,0.03230971,0.66389916
-5.14757379,1.36979294,0.22161398,0.19444925,0.37139623,0.00000000,0.01916520,0.03443123,0.03381745,0.62350379
-5.14157079,1.30706759,0.20702180,0.18833198,0.34566813,0.00000000,0.01642066,0.03279471,0.03613081,0.59509972
-5.13556778,1.27144905,0.19681548,0.18634745,0.32650373,0.00000000,0.01397979,0.03180325,0.03929714,0.57899189
-5.12956478,1.26329627,0.19107848,0.18851643,0.31397650,0.00000000,0.01182823,0.03147041,0.04336026,0.57537940
-5.12356178,1.28274885,0.18986468,0.19482990,0.30809477,0.00000000,0.00994855,0.03180337,0.04835942,0.58436270
-5.11755878,1.32973849,0.19320173,0.20524963,0.30880781,0.00000000,0.00832114,0.03280327,0.05432815,0.60594845
-5.11155578,1.40399406,0.20109291,0.21970784,0.31601080,0.00000000,0.00692509,0.03446553,0.06129282,0.64005153
-5.10555278,1.50504027,0.21351752,0.23810587,0.32954828,0.00000000,0.00573884,0.03677994,0.06927108,0.68649391
-5.09954977,1.63218994,0.23042961,0.26031197,0.34921610,0.00000000,0.00474088,0.03973066,0.07827008,0.74500069
-5.09354677,1.78453090,0.25175516,0.28615858,0.37476184,0.00000000,0.00391021,0.04329614,0.08828479,0.81519348
-5.08754377,1.96090885,0.27738796,0.31543914,0.40588395,0.00000000,0.00322675,0.04744880,0.09929616,0.89658183
-5.08154077,2.15990809,0.30718438,0.34790501,0.44222994,0.00000000,0.00267166,0.05215483,0.11126954,0.98855356
-5.07553777,2.37983214,0.34095750,0.38326258,0.48339403,0.00000000,0.00222753,0.05737383,0.12415325,1.09036496
-5.06953477,2.61868670,0.37847103,0.42117112,0.52891477,0.00000000,0.00187846,0.06305858,0.13787747,1.20113184
-5.06353177,2.87416721,0.41943351,0.46124162,0.57827306,0.00000000,0.00161012,0.06915486,0.15235352,1.31982282
-5.05752876,3.14365347,0.46349339,0.50303699,0.63089124,0.00000000,0.00140974,0.07560147,0.16747368,1.44525559
-5.05152576,3.42421316,0.51023542,0.54607376,0.68613361,0.00000000,0.00126604,0.08233035,0.18311150,1.57609754
-5.04552276,3.71261623,0.55917895,0.58982568,0.74330890,0.00000000,0.00116909,0.08926700,0.19912283,1.71087123
-5.03951976,4.00536114,0.60977851,0.63372904,0.80167488,0.00000000,0.00111026,0.09633116,0.21534738,1.84796569
-5.03351676,4.29871380,0.66142701,0.67719010,0.86044555,0.00000000,0.00108203,0.10343768,0.23161104,1.98565358
-5.02751376,4.58875914,0.71346182,0.71959416,0.91880072,0.00000000,0.00107788,0.11049774,0.24772878,2.12211462
-5.02151076,4.87146470,0.76517377,0.76031650,0.97589816,0.00000000,0.00109218,0.11742027,0.26350806,2.25546467
-5.01550775,5.14275481,0.81581893,0.79873453,1.03088787,0.00000000,0.00112005,0.12411359,0.27875284,2.38379026
-5.00950475,5.39859340,0.86463312,0.83424114,1.08292836,0.00000000,0.00115729,0.13048719,0.29326783,2.50518731
-5.00350175,5.63507274,0.91084850,0.86625861,1.13120416,0.00000000,0.00120024,0.13645369,0.30686303,2.61780305
-4.99749875,5.84850511,0.95371187,0.89425263,1.17494416,0.00000000,0.00124578,0.14193070,0.31935823,2.71987957
-4.99149575,6.03551373,0.99250392,0.91774599,1.21343995,0.00000000,0.00129120,0.14684278,0.33058753,2.80979742
-4.98549275,6.19311940,1.02655866,0.93633125,1.24606349,0.00000000,0.00133425,0.15112317,0.34040339,2.88611740
-4.97948974,6.31881920,1.05528224,0.94968197,1.27228332,0.00000000,0.00137303,0.15471538,0.34868035,2.94761888
-4.97348674,6.41065364,1.07817025,0.95756206,1.29167847,0.00000000,0.00140604,0.15757447,0.35531800,2.99333291
-4.96748374,6.46725928,1.09482281,0.95983260,1.30394963,0.00000000,0.00143214,0.15966803,0.36024332,3.02256860
-4.96148074,6.48790430,1.10495657,0.95645603,1.30892687,0.00000000,0.00145059,0.16097676,0.36341203,3.03493143
-4.95547774,6.47250522,1.10841319,0.94749740,1.30657351,0.00000000,0.00146100,0.16149469,0.36480915,3.03033285
-4.94947474,6.42162391,1.10516386,0.93312252,1.29698607,0.00000000,0.00146343,0.16122898,0.36444853,3.00899029
-4.94347174,6.33644487,1.09530943,0.91359315,1.28039004,0.00000000,0.00145834,0.16019928,0.36237160,2.97141791
-4.93746873,6.21873370,1.07907649,0.88925928,1.25713191,0.00000000,0.00144663,0.15843681,0.35864520,2.91840818
-4.93146573,6.07077874,1.05680928,0.86054898,1.22766757,0.00000000,0.00142969,0.15598308,0.35335881,2.85100523
-4.92546273,5.89531825,1.02895795,0.82795592,1.19254768,0.00000000,0.00140942,0.15288842,0.34662111,2.77047127
-4.91945973,5.69545670,0.99606381,0.79202548,1.15240076,0.00000000,0.00138826,0.14921025,0.33855629,2.67824744
-4.91345673,5.47457357,0.95874214,0.75333958,1.10791465,0.00000000,0.00136925,0.14501143,0.32930006,2.57591093
-4.90745373,5.23622891,0.91766346,0.71250122,1.05981712,0.00000000,0.00135605,0.14035842,0.31899570,2.46513023
-4.90145073,4.98406933,0.87353412,0.67011898,1.00885656,0.00000000,0.00135306,0.13531970,0.30779023,2.34762045
-4.89544772,4.72173830,0.82707704,0.62679239,0.95578346,0.00000000,0.00136544,0.12996421,0.29583091,2.22510035
-4.88944472,4.45279404,0.77901331,0.58309848,0.90133335,0.00000000,0.00139919,0.12436009,0.28326215,2.09925282
-4.88344172,4.18063761,0.73004556,0.53957992,0.84621181,0.00000000,0.00146126,0.11857359,0.27022294,1.97169013
-4.87743872,3.90845333,0.68084345,0.49673528,0.79108194,0.00000000,0.00155961,0.11266832,0.25684486,1.84392482
-4.87143572,3.63916268,0.63203187,0.45501145,0.73655463,0.00000000,0.00170328,0.10670472,0.24325062,1.71734694
-4.86543272,3.37539205,0.58418195,0.41479839,0.68318163,0.00000000,0.00190249,0.10073985,0.22955316,1.59320791
-4.85942971,3.11945412,0.53780503,0.37642613,0.63145146,0.00000000,0.00216865,0.09482738,0.21585533,1.47261075
-4.85342671,2.87334180,0.49334959,0.34016408,0.58178786,0.00000000,0.00251440,0.08901777,0.20224980,1.35650639
-4.84742371,2.63873320,0.45120065,0.30622214,0.53455057,0.00000000,0.00295355,0.08335864,0.18881950,1.24569523
-4.84142071,2.41700553,0.41168158,0.27475362,0.49003800,0.00000000,0.00350106,0.07789523,0.17563811,1.14083313
-4.83541771,2.20925604,0.37505772,0.24585940,0.44849123,0.00000000,0.00417281,0.07267084,0.16277081,1.04244068
-4.82941471,2.01632736,0.34154129,0.21959311,0.41009914,0.00000000,0.00498546,0.06772735,0.15027494,0.95091490
-4.82341171,1.83883526,0.31129725,0.19596694,0.37500382,0.00000000,0.00595608,0.06310563,0.13820074,0.86654203
-4.81740870,1.67719668,0.28444941,0.17495768,0.34330621,0.00000000,0.00710175,0.05884584,0.12659192,0.78951076
-4.81140570,1.53165642,0.26108648,0.15651267,0.31507139,0.00000000,0.00843910,0.05498762,0.11548617,0.71992489
-4.80540270,1.40231104,0.24126756,0.14055554,0.29033330,0.00000000,0.00998369,0.05157011,0.10491548,0.65781486
-4.79939970,1.28912910,0.22502682,0.12699133,0.26909873,0.00000000,0.01174935,0.04863175,0.09490635,0.60314770
-4.79339670,1.19196727,0.21237707,0.11571101,0.25135046,0.00000000,0.01374742,0.04621001,0.08547993,0.55583523
-4.78739370,1.11058218,0.20331219,0.10659526,0.23704948,0.00000000,0.01598602,0.04434077,0.07665206,0.51574032
-4.78139070,1.04463828,0.19780819,0.09951745,0.22613655,0.00000000,0.01846921,0.04305772,0.06843326,0.48268155
-4.77538769,0.99371230,0.19582319,0.09434595,0.21853294,0.00000000,0.02119625,0.04239143,0.06082879,0.45643627
-4.76938469,0.95729522,0.19729623,0.09094579,0.21414090,0.00000000,0.02416089,0.04236847,0.05383867,0.43674273
-4.76338169,0.93479258,0.20214525,0.08917981,0.21284368,0.00000000,0.02735078,0.04301026,0.04745788,0.42330146
-4.75737869,0.92552429,0.21026443,0.08890936,0.21450571,0.00000000,0.03074705,0.04433204,0.04167659,0.41577658
-4.75137569,0.92872504,0.22152127,0.08999482,0.21897288,0.00000000,0.03432405,0.04634175,0.03648055,0.41379730
-4.74537269,0.94354609,0.23575361,0.09229599,0.22607331,0.00000000,0.03804939,0.04903891,0.03185163,0.41696024
-4.73936968,0.96905952,0.25276711,0.09567250,0.23561862,0.00000000,0.04188422,0.05241372,0.02776838,0.42483275
-4.73336668,1.00426544,0.27233334,0.09998431,0.24740597,0.00000000,0.04578380,0.05644623,0.02420684,0.43695758
-4.72736368,1.04810264,0.29418886,0.10509248,0.26122085,0.00000000,0.04969840,0.06110572,0.02114132,0.45285894
-4.72136068,1.09946281,0.31803562,0.11086014,0.27684050,0.00000000,0.05357448,0.06635038,0.01854527,0.47205010
-4.71535768,1.15720822,0.34354272,0.11715375,0.29403818,0.00000000,0.05735614,0.07212730,0.01639222,0.49404223
-4.70935468,1.22019253,0.37034981,0.12384457,0.31258779,0.00000000,0.06098685,0.07837275,0.01465665,0.51835444
-4.70335168,1.28728403,0.39807207,0.13081033,0.33226896,0.00000000,0.06441129,0.08501292,0.01331484,0.54452455
-4.69734867,1.35739051,0.42630676,0.13793704,0.35287218,0.00000000,0.06757733,0.09196502,0.01234571,0.57212009
-4.69134567,1.42948478,0.45464129,0.14512079,0.37420379,0.00000000,0.07043807,0.09913878,0.01173147,0.60074931
-4.68534267,1.50262967,0.48266240,0.15226945,0.39609057,0.00000000,0.07295373,0.10643832,0.01145821,0.63007123
-4.67933967,1.57600133,0.50996637,0.15930418,0.41838359,0.00000000,0.07509347,0.11376444,0.01151629,0.65980467
-4.67333667,1.64890984,0.53616978,0.16616072,0.44096123,0.00000000,0.07683688,0.12101709,0.01190068,0.68973528
-4.66733367,1.72081583,0.56092040,0.17279018,0.46373099,0.00000000,0.07817521,0.12809825,0.01261091,0.71972052
-4.66133067,1.79134259,0.58390793,0.17915953,0.48663013,0.00000000,0.07911216,0.13491482,0.01365104,0.74969197
-4.65532766,1.86028270,0.60487401,0.18525156,0.50962507,0.00000000,0.07966417,0.14138174,0.01502929,0.77965488
-4.64932466,1.92759911,0.62362115,0.19106439,0.53270941,0.00000000,0.07986030,0.14742503,0.01675750,0.80968479
-4.64332166,1.99342038,0.64002032,0.19661062,0.55590090,0.00000000,0.07974155,0.15298475,0.01885038,0.83992137
