energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.24462231,2.66255590,1.04147614,1.64355072,0.00007105,0.09854245,0.76587936,0.00000000,0.23559824,0.20991977
-3.23861931,2.60376323,1.02553922,1.60847954,0.00007224,0.09668565,0.75121822,0.00000000,0.22825160,0.20437492
-3.23261631,2.54468702,1.01160582,1.57498375,0.00007444,0.09474539,0.73349818,0.00000000,0.22020337,0.19856011
-3.22661331,2.48623919,0.99979677,1.54368733,0.00007757,0.09274050,0.71306067,0.00000000,0.21155952,0.19255447
-3.22061031,2.42928464,0.99016470,1.51517245,0.00008152,0.09068479,0.69028615,0.00000000,0.20243656,0.18643246
-3.21460730,2.37461801,0.98269256,1.48996430,0.00008619,0.08858715,0.66558229,0.00000000,0.19295766,0.18026185
-3.20860430,2.32294231,0.97729458,1.46851619,0.00009150,0.08645193,0.63937158,0.00000000,0.18324871,0.17410219
-3.20260130,2.27484985,0.97381947,1.45119550,0.00009735,0.08427952,0.61207906,0.00000000,0.17343447,0.16800372
-3.19659830,2.23080605,0.97205553,1.43827056,0.00010363,0.08206712,0.58412049,0.00000000,0.16363497,0.16200671
-3.19059530,2.19113647,0.97173750,1.42989920,0.00011024,0.07980962,0.55589144,0.00000000,0.15396223,0.15614137
-3.18459230,2.15601742,0.97255466,1.42611916,0.00011710,0.07750051,0.52775773,0.00000000,0.14451745,0.15042809
-3.17858929,2.12547051,0.97415990,1.42684096,0.00012410,0.07513290,0.50004740,0.00000000,0.13538880,0.14487807
-3.17258629,2.09936143,0.97617946,1.43184386,0.00013112,0.07270036,0.47304461,0.00000000,0.12664972,0.13949434
-3.16658329,2.07740309,0.97822284,1.44077516,0.00013808,0.07019777,0.44698535,0.00000000,0.11835799,0.13427289
-3.16058029,2.05916332,0.97989284,1.45315348,0.00014486,0.06762198,0.42205529,0.00000000,0.11055529,0.12920414
-3.15457729,2.04407718,0.98079532,1.46837625,0.00015136,0.06497241,0.39838951,0.00000000,0.10326752,0.12427435
-3.14857429,2.03146365,0.98054857,1.48573174,0.00015746,0.06225135,0.37607402,0.00000000,0.09650553,0.11946717
-3.14257129,2.02054661,0.97879216,1.50441541,0.00016308,0.05946421,0.35514903,0.00000000,0.09026648,0.11476511
-3.13656828,2.01047961,0.97519509,1.52355073,0.00016811,0.05661951,0.33561349,0.00000000,0.08453549,0.11015093
-3.13056528,2.00037386,0.96946328,1.54221378,0.00017247,0.05372875,0.31743084,0.00000000,0.07928769,0.10560891
-3.12456228,1.98932864,0.96134621,1.55946116,0.00017609,0.05080617,0.30053551,0.00000000,0.07449041,0.10112596
-3.11855928,1.97646324,0.95064270,1.57436026,0.00017889,0.04786832,0.28483986,0.00000000,0.07010554,0.09669253
-3.11255628,1.96094938,0.93720576,1.58602088,0.00018084,0.04493363,0.27024136,0.00000000,0.06609179,0.09230333
-3.10655328,1.94204281,0.92094639,1.59362704,0.00018192,0.04202182,0.25662957,0.00000000,0.06240698,0.08795781
-3.10055028,1.91911307,0.90183632,1.59646751,0.00018211,0.03915343,0.24389271,0.00000000,0.05901009,0.08366052
-3.09454727,1.89167000,0.87990950,1.59396396,0.00018143,0.03634919,0.23192365,0.00000000,0.05586309,0.07942113
-3.08854427,1.85938611,0.85526238,1.58569540,0.00017993,0.03362954,0.22062495,0.00000000,0.05293250,0.07525441
-3.08254127,1.82211360,0.82805284,1.57141764,0.00017766,0.03101409,0.20991305,0.00000000,0.05019063,0.07117995
-3.07653827,1.77989542,0.79849769,1.55107708,0.00017472,0.02852127,0.19972129,0.00000000,0.04761645,0.06722178
-3.07053527,1.73296987,0.76686891,1.52481795,0.00017121,0.02616787,0.19000193,0.00000000,0.04519622,0.06340783
-3.06453227,1.68176833,0.73348853,1.49298281,0.00016725,0.02396884,0.18072696,0.00000000,0.04292364,0.05976934
-3.05852926,1.62690651,0.69872225,1.45610606,0.00016299,0.02193705,0.17188797,0.00000000,0.04079990,0.05634015
-3.05252626,1.56916925,0.66297215,1.41490096,0.00015858,0.02008310,0.16349499,0.00000000,0.03883330,0.05315600
-3.04652326,1.50948992,0.62666840,1.37024068,0.00015416,0.01841533,0.15557458,0.00000000,0.03703872,0.05025378
-3.04052026,1.44892501,0.59026053,1.32313414,0.00014991,0.01693975,0.14816714,0.00000000,0.03543695,0.04767075
-3.03451726,1.38862527,0.55420827,1.27469801,0.00014599,0.01566006,0.14132383,0.00000000,0.03405377,0.04544388
-3.02851426,1.32980448,0.51897246,1.22612575,0.00014254,0.01457776,0.13510303,0.00000000,0.03291908,0.04360911
-3.02251126,1.27370719,0.48500618,1.17865534,0.00013972,0.01369221,0.12956668,0.00000000,0.03206582,0.04220077
-3.01650825,1.22157660,0.45274650,1.13353668,0.00013765,0.01300077,0.12477662,0.00000000,0.03152900,0.04125103
-3.01050525,1.17462383,0.42260691,1.09200017,0.00013646,0.01249893,0.12079106,0.00000000,0.03134464,0.04078936
-3.00450225,1.13399946,0.39497079,1.05522721,0.00013625,0.01218042,0.11766129,0.00000000,0.03154875,0.04084215
-2.99849925,1.10076810,0.37018587,1.02432370,0.00013710,0.01203737,0.11542882,0.00000000,0.03217633,0.04143231
-2.99249625,1.07588661,0.34855990,1.00029700,0.00013908,0.01206048,0.11412295,0.00000000,0.03326043,0.04257901
-2.98649325,1.06018606,0.33035731,0.98403671,0.00014225,0.01223908,0.11375885,0.00000000,0.03483114,0.04429735
-2.98049025,1.05435765,0.31579695,0.97629941,0.00014663,0.01256136,0.11433623,0.00000000,0.03691475,0.04659816
-2.97448724,1.05894226,0.30505070,0.97769716,0.00015226,0.01301443,0.11583849,0.00000000,0.03953281,0.04948777
-2.96848424,1.07432333,0.29824269,0.98868941,0.00015916,0.01358451,0.11823252,0.00000000,0.04270130,0.05296776
-2.96248124,1.10072255,0.29544915,1.00957795,0.00016733,0.01425705,0.12146888,0.00000000,0.04642975,0.05703472
-2.95647824,1.13819788,0.29669848,1.04050431,0.00017680,0.01501689,0.12548257,0.00000000,0.05072052,0.06167999
-2.95047524,1.18664336,0.30197153,1.08144908,0.00018757,0.01584840,0.13019411,0.00000000,0.05556799,0.06688940
-2.94447224,1.24579021,0.31120183,1.13223269,0.00019968,0.01673562,0.13551101,0.00000000,0.06095799,0.07264294
-2.93846923,1.31520896,0.32427581,1.19251732,0.00021314,0.01766248,0.14132958,0.00000000,0.06686720,0.07891447
-2.93246623,1.39431243,0.34103298,1.26180969,0.00022800,0.01861294,0.14753688,0.00000000,0.07326280,0.08567145
-2.92646323,1.48235952,0.36126596,1.33946469,0.00024431,0.01957115,0.15401294,0.00000000,0.08010224,0.09287466
-2.92046023,1.57846003,0.38472080,1.42469010,0.00026214,0.02052168,0.16063301,0.00000000,0.08733325,0.10047804
-2.91445723,1.68158084,0.41109741,1.51655250,0.00028156,0.02144966,0.16727000,0.00000000,0.09489411,0.10842862
-2.90845423,1.79055402,0.44005063,1.61398507,0.00030266,0.02234101,0.17379685,0.00000000,0.10271420,0.11666657
-2.90245123,1.90408717,0.47119198,1.71579759,0.00032552,0.02318259,0.18008897,0.00000000,0.11071482,0.12512541
-2.89644822,2.02077681,0.50409241,1.82068920,0.00035022,0.02396240,0.18602662,0.00000000,0.11881033,0.13373250
-2.89044522,2.13912510,0.53828632,1.92726453,0.00037683,0.02466972,0.19149720,0.00000000,0.12690958,0.14240960
-2.88444222,2.25756035,0.57327692,2.03405336,0.00040543,0.02529530,0.19639743,0.00000000,0.13491761,0.15107383
-2.87843922,2.37446138,0.60854310,2.13953411,0.00043604,0.02583143,0.20063539,0.00000000,0.14273758,0.15963873
-2.87243622,2.48818568,0.64354790,2.24216104,0.00046868,0.02627212,0.20413232,0.00000000,0.15027284,0.16801560
-2.86643322,2.59710102,0.67774826,2.34039478,0.00050330,0.02661310,0.20682425,0.00000000,0.15742918,0.17611502
-2.86043022,2.69961976,0.71060617,2.43273561,0.00053984,0.02685193,0.20866323,0.00000000,0.16411704,0.18384855
-2.85442721,2.79423501,0.74160066,2.51775858,0.00057816,0.02698795,0.20961837,0.00000000,0.17025367,0.19113047
-2.84842421,2.87955739,0.77024047,2.59414927,0.00061807,0.02702228,0.20967635,0.00000000,0.17576523,0.19787965
-2.84242121,2.95435112,0.79607674,2.66073893,0.00065934,0.02695775,0.20884168,0.00000000,0.18058861,0.20402135
-2.83641821,3.01756790,0.81871539,2.71653760,0.00070164,0.02679878,0.20713645,0.00000000,0.18467295,0.20948895
-2.83041521,3.06837717,0.83782858,2.76076356,0.00074461,0.02655123,0.20459966,0.00000000,0.18798094,0.21422556
-2.82441221,3.10619140,0.85316475,2.79286803,0.00078782,0.02622222,0.20128617,0.00000000,0.19048956,0.21818539
-2.81840920,3.13068513,0.86455680,2.81255366,0.00083080,0.02581994,0.19726524,0.00000000,0.19219058,0.22133493
-2.81240620,3.14180685,0.87192799,2.81978598,0.00087302,0.02535340,0.19261871,0.00000000,0.19309058,0.22365375
-2.80640320,3.13978303,0.87529531,2.81479705,0.00091393,0.02483222,0.18743891,0.00000000,0.19321052,0.22513506
-2.80040020,3.12511417,0.87477004,2.79808118,0.00095295,0.02426636,0.18182638,0.00000000,0.19258505,0.22578593
-2.79439720,3.09856277,0.87055560,2.77038264,0.00098952,0.02366591,0.17588741,0.00000000,0.19126142,0.22562715
-2.78839420,3.06113393,0.86294261,2.73267599,0.00102306,0.02304083,0.16973163,0.00000000,0.18929814,0.22469286
-2.78239120,3.01404918,0.85230151,2.68613975,0.00105304,0.02240084,0.16346965,0.00000000,0.18676348,0.22302981
-2.77638819,2.95871494,0.83907292,2.63212467,0.00107897,0.02175515,0.15721087,0.00000000,0.18373377,0.22069644
-2.77038519,2.89668674,0.82375625,2.57211782,0.00110040,0.02111243,0.15106157,0.00000000,0.18029167,0.21776178
-2.76438219,2.82963084,0.80689698,2.50770424,0.00111699,0.02048065,0.14512338,0.00000000,0.17652446,0.21430414
-2.75837919,2.75928478,0.78907316,2.44052750,0.00112847,0.01986707,0.13949210,0.00000000,0.17252229,0.21040979
-2.75237619,2.68741840,0.77088166,2.37225098,0.00113466,0.01927823,0.13425711,0.00000000,0.16837668,0.20617151
-2.74637319,2.61579674,0.75292465,2.30452114,0.00113549,0.01871996,0.12950113,0.00000000,0.16417901,0.20168726
-2.74037019,2.54614612,0.73579680,2.23893420,0.00113102,0.01819746,0.12530058,0.00000000,0.16001927,0.19705877
-2.73436718,2.48012433,0.72007361,2.17700708,0.00112140,0.01771537,0.12172635,0.00000000,0.15598497,0.19239029
-2.72836418,2.41929577,0.70630128,2.12015350,0.00110690,0.01727789,0.11884494,0.00000000,0.15216026,0.18778749
-2.72236118,2.36511182,0.69498809,2.06966564,0.00108789,0.01688886,0.11672005,0.00000000,0.14862522,0.18335639
-2.71635818,2.31889666,0.68659779,2.02670128,0.00106483,0.01655189,0.11541421,0.00000000,0.14545537,0.17920253
-2.71035518,2.28183831,0.68154466,1.99227645,0.00103829,0.01627050,0.11499066,0.00000000,0.14272135,0.17543026
-2.70435218,2.25498435,0.68019041,1.96726287,0.00100887,0.01604814,0.11551513,0.00000000,0.14048871,0.17214209
-2.69834917,2.23924169,0.68284258,1.95238956,0.00097726,0.01588832,0.11705745,0.00000000,0.13881791,0.16943826
-2.69234617,2.23537936,0.68975434,1.94824764,0.00094417,0.01579465,0.11969274,0.00000000,0.13776433,0.16741632
-2.68634317,2.24403331,0.70112516,1.95529715,0.00091037,0.01577082,0.12350226,0.00000000,0.13737838,0.16617072
-2.68034017,2.26571206,0.71710222,1.97387495,0.00087659,0.01582065,0.12857349,0.00000000,0.13770560,0.16579241
-2.67433717,2.30080197,0.73778198,2.00420226,0.00084358,0.01594798,0.13499957,0.00000000,0.13878679,0.16636831
-2.66833417,2.34957116,0.76321164,2.04639110,0.00081208,0.01615662,0.14287782,0.00000000,0.14065791,0.16798064
-2.66233117,2.41217097,0.79339012,2.10044841,0.00078276,0.01645026,0.15230746,0.00000000,0.14335007,0.17070606
-2.65632816,2.48863433,0.82826823,2.16627739,0.00075627,0.01683227,0.16338640,0.00000000,0.14688913,0.17461442
-2.65032516,2.57887047,0.86774791,2.24367541,0.00073318,0.01730560,0.17620718,0.00000000,0.15129527,0.17976732
-2.64432216,2.68265592,0.91168037,2.33232849,0.00071402,0.01787253,0.19085222,0.00000000,0.15658221,0.18621623
-2.63831916,2.79962187,0.95986317,2.43180260,0.00069920,0.01853452,0.20738839,0.00000000,0.16275629,0.19400027
-2.63231616,2.92923867,1.01203640,2.54153213,0.00068908,0.01929199,0.22586132,0.00000000,0.16981527,0.20314375
-2.62631316,3.07079835,1.06787827,2.66080668,0.00068390,0.02014410,0.24628953,0.00000000,0.17774697,0.21365337
-2.62031016,3.22339652,1.12700051,2.78875725,0.00068380,0.02108858,0.26865872,0.00000000,0.18652773,0.22551534
-2.61430715,3.38591535,1.18894411,2.92434329,0.00068884,0.02212156,0.29291663,0.00000000,0.19612091,0.23869246
-2.60830415,3.55700947,1.25317593,3.06634222,0.00069894,0.02323744,0.31896865,0.00000000,0.20647538,0.25312147
-2.60230115,3.73509661,1.31908697,3.21334323,0.00071392,0.02442878,0.34667470,0.00000000,0.21752412,0.26871058
-2.59629815,3.91835521,1.38599282,3.36374676,0.00073348,0.02568632,0.37584739,0.00000000,0.22918328,0.28533780
-2.59029515,4.10473034,1.45313691,3.51577130,0.00075722,0.02699895,0.40625201,0.00000000,0.24135147,0.30284984
-2.58429215,4.29194966,1.51969701,3.66746861,0.00078461,0.02835383,0.43760824,0.00000000,0.25390973,0.32106212
-2.57828914,4.47755027,1.58479539,3.81674800,0.00081505,0.02973653,0.46959384,0.00000000,0.26672211,0.33975987
-2.57228614,4.65891669,1.64751267,3.96141007,0.00084781,0.03113128,0.50185017,0.00000000,0.27963694,0.35870039
-2.56628314,4.83332987,1.70690527,4.09918932,0.00088211,0.03252124,0.53398949,0.00000000,0.29248891,0.37761675
-2.56028014,4.99802607,1.76202620,4.22780491,0.00091707,0.03388884,0.56560381,0.00000000,0.30510186,0.39622261
-2.55427714,5.15026396,1.81194842,4.34501780,0.00095179,0.03521619,0.59627492,0.00000000,0.31729236,0.41421839
-2.54827414,5.28739742,1.85579019,4.44869233,0.00098535,0.03648543,0.62558517,0.00000000,0.32887382,0.43129829
-2.54227114,5.40695133,1.89274111,4.53685956,0.00101679,0.03767923,0.65312869,0.00000000,0.33966115,0.44715825
-2.53626813,5.50669678,1.92208797,4.60777960,0.00104523,0.03878114,0.67852237,0.00000000,0.34947562,0.46150429
-2.53026513,5.58472234,1.94323897,4.65999993,0.00106978,0.03977602,0.70141625,0.00000000,0.35814991,0.47406101
-2.52426213,5.63949768,1.95574520,4.69240661,0.00108968,0.04065040,0.72150278,0.00000000,0.36553297,0.48457991
-2.51825913,5.66992642,1.95931818,4.70426577,0.00110422,0.04139274,0.73852463,0.00000000,0.37149445,0.49284700
-2.51225613,5.67538521,1.95384250,4.69525299,0.00111285,0.04199369,0.75228061,0.00000000,0.37592867,0.49868956
-2.50625313,5.65574689,1.93938277,4.66546874,0.00111513,0.04244624,0.76262967,0.00000000,0.37875773,0.50198150
-2.50025013,5.61138619,1.91618435,4.61543878,0.00111077,0.04274579,0.76949262,0.00000000,0.37993366,0.50264723
-2.49424712,5.54316766,1.88466770,4.54609925,0.00109967,0.04289018,0.77285186,0.00000000,0.37943963,0.50066379
-2.48824412,5.45241587,1.84541654,4.45876686,0.00108185,0.04287957,0.77274902,0.00000000,0.37729001,0.49606117
-2.48224112,5.34086955,1.79916018,4.35509530,0.00105752,0.04271635,0.76928092,0.00000000,0.37352934,0.48892080
-2.47623812,5.21062159,1.74675080,4.23702011,0.00102703,0.04240496,0.76259390,0.00000000,0.36823033,0.47937228
-2.47023512,5.06404772,1.68913676,4.10669416,0.00099086,0.04195162,0.75287720,0.00000000,0.36149097,0.46758861
-2.46423212,4.90372748,1.62733296,3.96641697,0.00094962,0.04136414,0.74035550,0.00000000,0.35343085,0.45378014
-2.45822911,4.73236080,1.56238980,3.81856092,0.00090401,0.04065166,0.72528111,0.00000000,0.34418695,0.43818746
-2.45222611,4.55268426,1.49536176,3.66549778,0.00085480,0.03982441,0.70792618,0.00000000,0.33390915,0.42107369
-2.44622311,4.36739055,1.42727715,3.50952851,0.00080283,0.03889348,0.68857526,0.00000000,0.32275552,0.40271652
-2.44022011,4.17905439,1.35911020,3.35281935,0.00074892,0.03787065,0.66751837,0.00000000,0.31088777,0.38340027
-2.43421711,3.99006786,1.29175634,3.19734665,0.00069393,0.03676827,0.64504492,0.00000000,0.29846689,0.36340831
-2.42821411,3.80258722,1.22601176,3.04485215,0.00063866,0.03559909,0.62143844,0.00000000,0.28564932,0.34301626
-2.42221111,3.61849282,1.16255760,2.89681017,0.00058389,0.03437624,0.59697227,0.00000000,0.27258357,0.32248599
-2.41620810,3.43936268,1.10194932,2.75440725,0.00053031,0.03311318,0.57190622,0.00000000,0.25940752,0.30206068
-2.41020510,3.26646000,1.04461110,2.61853418,0.00047856,0.03182370,0.54648403,0.00000000,0.24624639,0.28196117
-2.40420210,3.10073375,0.99083538,2.48978995,0.00042915,0.03052195,0.52093167,0.00000000,0.23321139,0.26238330
-2.39819910,2.94283123,0.94078701,2.36849643,0.00038254,0.02922243,0.49545625,0.00000000,0.22039903,0.24349653
-2.39219610,2.79312100,0.89451153,2.25472232,0.00033908,0.02794010,0.47024552,0.00000000,0.20789098,0.22544364
-2.38619310,2.65172401,0.85194699,2.14831453,0.00029900,0.02669030,0.44546782,0.00000000,0.19575450,0.20834129
-2.38019010,2.51855091,0.81293854,2.04893505,0.00026249,0.02548887,0.42127232,0.00000000,0.18404328,0.19228141
-2.37418709,2.39334323,0.77725494,1.95610133,0.00022961,0.02435201,0.39778959,0.00000000,0.17279859,0.17733320
-2.36818409,2.27571626,0.74460639,1.86922809,0.00020039,0.02329631,0.37513227,0.00000000,0.16205063,0.16354552
-2.36218109,2.16520164,0.71466268,1.78766872,0.00017477,0.02233861,0.35339600,0.00000000,0.15182006,0.15094958
-2.35617809,2.06128776,0.68707113,1.71075474,0.00015266,0.02149584,0.33266035,0.00000000,0.14211957,0.13956162
-2.35017509,1.96345668,0.66147364,1.63783181,0.00013391,0.02078480,0.31298990,0.00000000,0.13295531,0.12938558
-2.34417209,1.87121617,0.63752225,1.56829127,0.00011836,0.02022197,0.29443540,0.00000000,0.12432844,0.12041549
-2.33816908,1.78412632,0.61489285,1.50159641,0.00010583,0.01982312,0.27703489,0.00000000,0.11623629,0.11263768
-2.33216608,1.70181994,0.59329665,1.43730297,0.00009612,0.01960300,0.26081494,0.00000000,0.10867359,0.10603248
-2.32616308,1.62401687,0.57248922,1.37507380,0.00008904,0.01957493,0.24579180,0.00000000,0.10163334,0.10057562
-2.32016008,1.55053217,0.55227695,1.31468755,0.00008440,0.01975040,0.23197259,0.00000000,0.09510760,0.09623921
-2.31415708,1.48127856,0.53252091,1.25604191,0.00008202,0.02013855,0.21935633,0.00000000,0.08908802,0.09299230
-2.30815408,1.41626382,0.51313825,1.19915173,0.00008174,0.02074580,0.20793498,0.00000000,0.08356629,0.09080115
-2.30215108,1.35558381,0.49410118,1.14414276,0.00008339,0.02157540,0.19769426,0.00000000,0.07853435,0.08962918
-2.29614807,1.29941193,0.47543393,1.09124166,0.00008685,0.02262699,0.18861442,0.00000000,0.07398453,0.08943681
-2.29014507,1.24798610,0.45720778,1.04076312,0.00009201,0.02389635,0.18067084,0.00000000,0.06990955,0.09018117
-2.28414207,1.20159395,0.43953471,0.99309486,0.00009875,0.02537506,0.17383452,0.00000000,0.06630251,0.09181578
-2.27813907,1.16055728,0.42255991,0.94868127,0.00010700,0.02705044,0.16807249,0.00000000,0.06315677,0.09429037
-2.27213607,1.12521660,0.40645352,0.90800644,0.00011671,0.02890551,0.16334817,0.00000000,0.06046585,0.09755094
-2.26613307,1.09591632,0.39140209,0.87157710,0.00012782,0.03091911,0.15962170,0.00000000,0.05822332,0.10153994
-2.26013007,1.07299119,0.37759998,0.83990617,0.00014033,0.03306623,0.15685032,0.00000000,0.05642272,0.10619689
-2.25412706,1.05675442,0.36524109,0.81349701,0.00015423,0.03531840,0.15498884,0.00000000,0.05505748,0.11145923
-2.24812406,1.04748758,0.35451120,0.79282898,0.00016954,0.03764439,0.15399018,0.00000000,0.05412088,0.11726354
-2.24212106,1.04543238,0.34558107,0.77834410,0.00018631,0.04001086,0.15380605,0.00000000,0.05360607,0.12354700
-2.23611806,1.05078405,0.33860050,0.77043510,0.00020461,0.04238332,0.15438780,0.00000000,0.05350607,0.13024914
-2.23011506,1.06368619,0.33369339,0.76943459,0.00022453,0.04472705,0.15568725,0.00000000,0.05381380,0.13731361
-2.22411206,1.08422657,0.33095387,0.77560540,0.00024619,0.04700812,0.15765769,0.00000000,0.05452206,0.14469003
-2.21810905,1.11243346,0.33044344,0.78913169,0.00026973,0.04919442,0.16025478,0.00000000,0.05562350,0.15233567
-2.21210605,1.14827209,0.33218898,0.81011094,0.00029532,0.05125665,0.16343741,0.00000000,0.05711059,0.16021691
-2.20610305,1.19164069,0.33618171,0.83854647,0.00032314,0.05316917,0.16716836,0.00000000,0.05897543,0.16831026
-2.20010005,1.24236600,0.34237677,0.87434056,0.00035337,0.05491080,0.17141469,0.00000000,0.06120952,0.17660293
-2.19409705,1.30019788,0.35069343,0.91728814,0.00038621,0.05646533,0.17614789,0.00000000,0.06380351,0.18509277
-2.18809405,1.36480327,0.36101577,0.96707130,0.00042185,0.05782191,0.18134352,0.00000000,0.06674682,0.19378756
-2.18209105,1.43575951,0.37319383,1.02325478,0.00046045,0.05897518,0.18698051,0.00000000,0.07002719,0.20270369
-2.17608804,1.51254763,0.38704507,1.08528290,0.00050218,0.05992510,0.19304010,0.00000000,0.07363028,0.21186420
-2.17008504,1.59454615,0.40235617,1.15247840,0.00054713,0.06067661,0.19950428,0.00000000,0.07753923,0.22129628
-2.16408204,1.68102622,0.41888525,1.22404366,0.00059534,0.06123906,0.20635404,0.00000000,0.08173426,0.23102842
-2.15807904,1.77114890,0.43636446,1.29906484,0.00064682,0.06162539,0.21356737,0.00000000,0.08619243,0.24108729
-2.15207604,1.86396553,0.45450312,1.37651960,0.00070147,0.06185126,0.22111714,0.00000000,0.09088747,0.25149463
-2.14607304,1.95842211,0.47299134,1.45528853,0.00075912,0.06193402,0.22896914,0.00000000,0.09578984,0.26226429
-2.14007004,2.05336820,0.49150432,1.53417078,0.00081949,0.06189170,0.23708021,0.00000000,0.10086698,0.27339974
-2.13406703,2.14757105,0.50970732,1.61190385,0.00088223,0.06174196,0.24539688,0.00000000,0.10608380,0.28489208
-2.12806403,2.23973500,0.52726125,1.68718741,0.00094688,0.06150123,0.25385433,0.00000000,0.11140341,0.29671891
-2.12206103,2.32852616,0.54382899,1.75871064,0.00101291,0.06118388,0.26237610,0.00000000,0.11678802,0.30884404
-2.11605803,2.41260176,0.55908210,1.82518250,0.00107969,0.06080164,0.27087439,0.00000000,0.12220009,0.32121810
-2.11005503,2.49064335,0.57270805,1.88536401,0.00114654,0.06036324,0.27925110,0.00000000,0.12760356,0.33378018
-2.10405203,2.56139274,0.58441750,1.93810124,0.00121273,0.05987417,0.28739957,0.00000000,0.13296513,0.34646021
-2.09804902,2.62368900,0.59395157,1.98235790,0.00127751,0.05933682,0.29520691,0.00000000,0.13825555,0.35918216
-2.09204602,2.67650504,0.60108864,2.01724601,0.00134014,0.05875066,0.30255694,0.00000000,0.14345078,0.37186771
-2.08604302,2.71898179,0.60565053,2.04205334,0.00139988,0.05811277,0.30933349,0.00000000,0.14853295,0.38444018
-2.08004002,2.75045841,0.60750765,2.05626618,0.00145605,0.05741836,0.31542397,0.00000000,0.15349105,0.39682853
-2.07403702,2.77049656,0.60658288,2.05958641,0.00150806,0.05666148,0.32072296,0.00000000,0.15832126,0.40897100
-2.06803402,2.77889758,0.60285391,2.05194180,0.00155539,0.05583576,0.32513571,0.00000000,0.16302689,0.42081827
-2.06203102,2.77571135,0.59635396,2.03348906,0.00159764,0.05493511,0.32858133,0.00000000,0.16761788,0.43233579
-2.05602801,2.76123615,0.58717067,2.00460918,0.00163453,0.05395439,0.33099550,0.00000000,0.17210991,0.44350514
-2.05002501,2.73600934,0.57544328,1.96589534,0.00166591,0.05289002,0.33233259,0.00000000,0.17652308,0.45432429
-2.04402201,2.70078909,0.56135808,1.91813358,0.00169177,0.05174038,0.33256707,0.00000000,0.18088026,0.46480671
-2.03801901,2.65652799,0.54514239,1.86227733,0.00171222,0.05050613,0.33169420,0.00000000,0.18520524,0.47497935
-2.03201601,2.60433963,0.52705726,1.79941666,0.00172747,0.04919037,0.32972989,0.00000000,0.18952059,0.48487959
-2.02601301,2.54545968,0.50738922,1.73074362,0.00173786,0.04779857,0.32670987,0.00000000,0.19384568,0.49455135
-2.02001001,2.48120343,0.48644155,1.65751533,0.00174380,0.04633846,0.32268822,0.00000000,0.19819458,0.50404057
-2.01400700,2.41292147,0.46452524,1.58101609,0.00174577,0.04481970,0.31773526,0.00000000,0.20257435,0.51339038
-2.00800400,2.34195584,0.44195024,1.50252036,0.00174429,0.04325353,0.31193504,0.00000000,0.20698347,0.52263621
-2.00200100,2.26959820,0.41901720,1.42325781,0.00173990,0.04165227,0.30538255,0.00000000,0.21141084,0.53180111
-1.99599800,2.19705207,0.39601015,1.34438195,0.00173316,0.04002888,0.29818074,0.00000000,0.21583507,0.54089169
-1.98999500,2.12540030,0.37319021,1.26694318,0.00172462,0.03839645,0.29043758,0.00000000,0.22022446,0.54989474
-1.98399200,2.05557919,0.35079069,1.19186720,0.00171479,0.03676779,0.28226315,0.00000000,0.22453734,0.55877486
-1.97798899,1.98835963,0.32901357,1.11993921,0.00170421,0.03515494,0.27376707,0.00000000,0.22872300,0.56747316
-1.97198599,1.92433592,0.30802741,1.05179409,0.00169336,0.03356894,0.26505617,0.00000000,0.23272300,0.57590712
-1.96598299,1.86392195,0.28796668,0.98791246,0.00168272,0.03201952,0.25623255,0.00000000,0.23647292,0.58397163
-1.95997999,1.80735455,0.26893231,0.92862233,0.00167280,0.03051497,0.24739204,0.00000000,0.23990431,0.59154106
-1.95397699,1.75470311,0.25099342,0.87410569,0.00166410,0.02906204,0.23862306,0.00000000,0.24294688,0.59847240
-1.94797399,1.70588468,0.23418987,0.82440942,0.00165718,0.02766597,0.23000588,0.00000000,0.24553070,0.60460913
-1.94197099,1.66068339,0.21853551,0.77945956,0.00165264,0.02633052,0.22161221,0.00000000,0.24758846,0.60978581
-1.93596798,1.61877296,0.20402194,0.73907812,0.00165119,0.02505813,0.21350503,0.00000000,0.24905749,0.61383308
-1.92996498,1.57974120,0.19062233,0.70300155,0.00165361,0.02385003,0.20573875,0.00000000,0.24988170,0.61658290
-1.92396198,1.54311530,0.17829540,0.67089983,0.00166080,0.02270644,0.19835940,0.00000000,0.25001319,0.61787387
-1.91795898,1.50838676,0.16698912,0.64239558,0.00167376,0.02162675,0.19140504,0.00000000,0.24941355,0.61755639
-1.91195598,1.47503516,0.15664415,0.61708234,0.00169360,0.02060966,0.18490606,0.00000000,0.24805489,0.61549753
-1.90595298,1.44254997,0.14719686,0.59454146,0.00172154,0.01965337,0.17888564,0.00000000,0.24592050,0.61158551
-1.89994997,1.41044966,0.13858186,0.57435719,0.00175885,0.01875571,0.17335998,0.00000000,0.24300520,0.60573356
-1.89394697,1.37829788,0.13073408,0.55612948,0.00180682,0.01791424,0.16833860,0.00000000,0.23931540,0.59788320
-1.88794397,1.34571628,0.12359026,0.53948457,0.00186674,0.01712636,0.16382446,0.00000000,0.23486888,0.58800681
-1.88194097,1.31239391,0.11709011,0.52408290,0.00193984,0.01638934,0.15981406,0.00000000,0.22969433,0.57610939
