energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.16308154,4.35115282,-4.91101846,0.40775954,-0.50056463,3.28462859,-3.51693976,0.65903217,-0.72596266,0.25943331,-0.30801278,0.00262968,-0.00461637,0.19038676,-0.31890215,0.04237539,-0.07607139,0.44342307,-0.55928483
-4.15707854,4.35401716,-4.90284970,0.40017217,-0.49030541,3.29620608,-3.51976120,0.65824652,-0.72683205,0.25365439,-0.30377739,0.00286377,-0.00461256,0.18581079,-0.31418414,0.04103658,-0.07482567,0.44666957,-0.55912940
-4.15107554,4.35693738,-4.89042153,0.39310478,-0.47987487,3.30644470,-3.51879760,0.65692314,-0.72770213,0.24862694,-0.29945337,0.00312048,-0.00461117,0.18158453,-0.30942908,0.03977794,-0.07349350,0.45022689,-0.55883487
-4.14507254,4.35964461,-4.87402385,0.38662852,-0.46941613,3.31516427,-3.51423872,0.65506091,-0.72850859,0.24430513,-0.29506476,0.00339859,-0.00461313,0.17768005,-0.30463114,0.03859993,-0.07207479,0.45405601,-0.55845579
-4.13906953,4.36183972,-4.85395688,0.38080361,-0.45906263,3.32216196,-3.50629307,0.65267697,-0.72918562,0.24063719,-0.29063286,0.00369637,-0.00461937,0.17406846,-0.29978349,0.03750299,-0.07057066,0.45811756,-0.55803910
-4.13306653,4.36319621,-4.83051944,0.37567960,-0.44893506,3.32721179,-3.49517645,0.64980500,-0.72966872,0.23756751,-0.28617666,0.00401152,-0.00463084,0.17072062,-0.29487944,0.03648756,-0.06898397,0.46237318,-0.55762338
-4.12706353,4.36336400,-4.80399674,0.37129611,-0.43913908,3.33006522,-3.48110016,0.64649284,-0.72989684,0.23503878,-0.28171303,0.00434116,-0.00464846,0.16760773,-0.28991317,0.03555388,-0.06731960,0.46678680,-0.55723811
-4.12106053,4.36197415,-4.77464821,0.36768404,-0.42976362,3.33045310,-3.46425936,0.64279973,-0.72981415,0.23299389,-0.27725686,0.00468188,-0.00467309,0.16470181,-0.28488043,0.03470192,-0.06558466,0.47132565,-0.55690325
-4.11505753,4.35864478,-4.74269588,0.36486714,-0.42088009,3.32808911,-3.44482227,0.63879326,-0.72937115,0.23137768,-0.27282118,0.00502968,-0.00470543,0.16197623,-0.27977895,0.03393108,-0.06378848,0.47596111,-0.55662888
-4.10905453,4.35298828,-4.70831406,0.36286383,-0.41254240,3.32267488,-3.42292062,0.63454630,-0.72852517,0.23013854,-0.26841711,0.00538013,-0.00474601,0.15940609,-0.27460860,0.03324002,-0.06194250,0.48066937,-0.55641515
-4.10305153,4.34461991,-4.67162091,0.36168911,-0.40478768,3.31390659,-3.39864197,0.63013393,-0.72724047,0.22922972,-0.26405385,0.00572838,-0.00479511,0.15696866,-0.26937142,0.03262650,-0.06005998,0.48543195,-0.55625251
-4.09704852,4.33316749,-4.63267261,0.36135656,-0.39763783,3.30148320,-3.37202435,0.62563072,-0.72548776,0.22861042,-0.25973860,0.00606928,-0.00485266,0.15464371,-0.26407145,0.03208714,-0.05815557,0.49023592,-0.55612220
-4.09104552,4.31828220,-4.59146069,0.36188010,-0.39110168,3.28511591,-3.34305366,0.62110825,-0.72324355,0.22824666,-0.25547659,0.00639752,-0.00491827,0.15241399,-0.25871444,0.03161736,-0.05624481,0.49507410,-0.55599717
-4.08504252,4.29964988,-4.54791300,0.36327546,-0.38517777,3.26453854,-3.31166412,0.61663311,-0.72048929,0.22811175,-0.25127116,0.00670776,-0.00499112,0.15026546,-0.25330753,0.03121134,-0.05434357,0.49994497,-0.55584337
-4.07903952,4.27700250,-4.50189866,0.36556133,-0.37985754,3.23951849,-3.27774201,0.61226544,-0.71721059,0.22818659,-0.24712401,0.00699481,-0.00506996,0.14818767,-0.24785890,0.03086197,-0.05246741,0.50485238,-0.55562151
-4.07303652,4.25012898,-4.45323706,0.36875979,-0.37512880,3.20986751,-3.24113254,0.60805785,-0.71339652,0.22845958,-0.24303556,0.00725376,-0.00515313,0.14617396,-0.24237749,0.03056102,-0.05063099,0.50980510,-0.55528915
-4.06703352,4.21888485,-4.40171081,0.37289634,-0.37097950,3.17545201,-3.20164986,0.60405481,-0.70903935,0.22892614,-0.23900554,0.00748016,-0.00523856,0.14422159,-0.23687278,0.03029925,-0.04884757,0.51481602,-0.55480325
-4.06103052,4.18319998,-4.34708222,0.37799900,-0.36740135,3.13620196,-3.15908978,0.60029248,-0.70413466,0.22958804,-0.23503371,0.00767017,-0.00532384,0.14233173,-0.23135478,0.03006662,-0.04712845,0.51990109,-0.55412305
-4.05502751,4.14308369,-4.28911269,0.38409691,-0.36439337,3.09211800,-3.11324462,0.59679865,-0.69868189,0.23045221,-0.23112074,0.00782069,-0.00540627,0.14050934,-0.22583407,0.02985260,-0.04548270,0.52507800,-0.55321313
-4.04902451,4.09862658,-4.22758415,0.39121800,-0.36196519,3.04327621,-3.06391958,0.59359299,-0.69268550,0.23152938,-0.22726922,0.00792948,-0.00548294,0.13876280,-0.22032205,0.02964641,-0.04391683,0.53036441,-0.55204661
-4.04302151,4.04999893,-4.16232143,0.39938616,-0.36013972,2.98982998,-3.01094980,0.59068719,-0.68615646,0.23283237,-0.22348465,0.00799521,-0.00555088,0.13710342,-0.21483131,0.02943737,-0.04243470,0.53577599,-0.55060827
-4.03701851,3.99744511,-4.09321434,0.40861777,-0.35895534,2.93200888,-2.95421718,0.58808511,-0.67911414,0.23437413,-0.21977644,0.00801757,-0.00560713,0.13554474,-0.20937612,0.02921518,-0.04103756,0.54132410,-0.54889747
-4.03101551,3.94127422,-4.02023822,0.41891774,-0.35846720,2.87011430,-2.89366608,0.58578269,-0.67158836,0.23616564,-0.21615880,0.00799720,-0.00564893,0.13410160,-0.20397290,0.02897025,-0.03972412,0.54701326,-0.54693057
-4.02501251,3.88184719,-3.94347153,0.43027543,-0.35874771,2.80451200,-2.82931692,0.58376773,-0.66362141,0.23821377,-0.21265140,0.00793570,-0.00567374,0.13278916,-0.19864078,0.02869391,-0.03849084,0.55283852,-0.54474278
-4.01900950,3.81956079,-3.86310942,0.44266036,-0.35988595,2.73562172,-2.76127697,0.58201932,-0.65526984,0.24051904,-0.20927976,0.00783555,-0.00567948,0.13162174,-0.19340198,0.02837868,-0.03733225,0.55878274,-0.54238919
-4.01300650,3.75482930,-3.77947202,0.45601817,-0.36198604,2.66390454,-2.68974744,0.58050715,-0.64660575,0.24307362,-0.20607525,0.00770003,-0.00566452,0.13061156,-0.18828209,0.02801841,-0.03624132,0.56481413,-0.53994479
-4.00700350,3.68806489,-3.69300679,0.47026706,-0.36516439,2.58984827,-2.61502648,0.57919061,-0.63771735,0.24585951,-0.20307474,0.00753306,-0.00562784,0.12976758,-0.18331020,0.02760840,-0.03520993,0.57088396,-0.53750340
-4.00100050,3.61965762,-3.60428424,0.48529476,-0.36954584,2.51395185,-2.53750771,0.57801784,-0.62870867,0.24884706,-0.20031974,0.00733906,-0.00556905,0.12909433,-0.17851867,0.02714545,-0.03422925,0.57692484,-0.53517543
-3.99499750,3.54995634,-3.51398696,0.50095659,-0.37525875,2.43670945,-2.45767407,0.57692493,-0.61969816,0.25199396,-0.19785510,0.00712276,-0.00548843,0.12859086,-0.17394271,0.02662787,-0.03329026,0.58284952,-0.53308441
-3.98899450,3.47925153,-3.42289192,0.51707449,-0.38242915,2.35859500,-2.37608726,0.57583530,-0.61081615,0.25524475,-0.19572729,0.00688908,-0.00538691,0.12824993,-0.16961955,0.02605544,-0.03238404,0.58855065,-0.53136242
-3.98299150,3.40776131,-3.33184686,0.53343745,-0.39117409,2.28004820,-2.29337306,0.57465943,-0.60220116,0.25853095,-0.19398229,0.00664291,-0.00526607,0.12805741,-0.16558739,0.02542928,-0.03150223,0.59390126,-0.53014444
-3.97698849,3.33562137,-3.24174128,0.54980338,-0.40159447,2.20146242,-2.21020306,0.57329522,-0.59399517,0.26177177,-0.19266320,0.00638898,-0.00512808,0.12799205,-0.16188408,0.02475178,-0.03063720,0.59875641,-0.52956190
-3.97098549,3.26287967,-3.15347365,0.56590240,-0.41376752,2.12317534,-2.12727372,0.57162888,-0.58633791,0.26487559,-0.19180758,0.00613171,-0.00497556,0.12802547,-0.15854544,0.02402640,-0.02978235,0.60295579,-0.52973561
-3.96498249,3.18949634,-3.06791600,0.58144168,-0.42773929,2.04546269,-2.04528356,0.56953668,-0.57936048,0.26774194,-0.19144483,0.00587510,-0.00481156,0.12812270,-0.15560361,0.02325753,-0.02893219,0.60632740,-0.53076848
-3.95897949,3.11534884,-2.98587765,0.59611170,-0.44351750,1.96853529,-1.96490949,0.56688737,-0.57317854,0.27026417,-0.19159356,0.00562267,-0.00463936,0.12824290,-0.15308517,0.02245030,-0.02808245,0.60869219,-0.53273828
-3.95297649,3.04024244,-2.90806995,0.60959373,-0.46106503,1.89253957,-1.88678356,0.56354547,-0.56788560,0.27233257,-0.19225922,0.00537738,-0.00446240,0.12834056,-0.15100936,0.02161044,-0.02723002,0.60986949,-0.53569091
-3.94697349,2.96392533,-2.83507364,0.62156837,-0.48029454,1.81756141,-1.81147099,0.55937514,-0.56354648,0.27383784,-0.19343206,0.00514163,-0.00428410,0.12836697,-0.14938637,0.02074410,-0.02637299,0.60968319,-0.53963451
-3.94097049,2.88610779,-2.76731065,0.63172484,-0.50106442,1.74363296,-1.73945065,0.55424478,-0.56019166,0.27467486,-0.19508567,0.00491729,-0.00410775,0.12827198,-0.14821590,0.01985769,-0.02551047,0.60796824,-0.54453478
-3.93496748,2.80648446,-2.70502189,0.63977067,-0.52317646,1.67074203,-1.67109881,0.54803195,-0.55781268,0.27474653,-0.19717601,0.00470574,-0.00393643,0.12800594,-0.14748603,0.01895782,-0.02464249,0.60457735,-0.55031192
-3.92896448,2.72475840,-2.64825211,0.64544143,-0.54637550,1.59884333,-1.60667706,0.54062853,-0.55635907,0.27396755,-0.19964130,0.00450797,-0.00377282,0.12752176,-0.14717246,0.01805112,-0.02376986,0.59938759,-0.55683934
-3.92296148,2.64066589,-2.59684304,0.64851009,-0.57035125,1.52787107,-1.54632483,0.53194587,-0.55573694,0.27226795,-0.20240256,0.00432465,-0.00361920,0.12677706,-0.14723826,0.01714425,-0.02289401,0.59230652,-0.56394443
-3.91695848,2.55400049,-2.55043519,0.64879559,-0.59474238,1.45775195,-1.49005688,0.52191965,-0.55580958,0.26959622,-0.20536502,0.00415624,-0.00347735,0.12573619,-0.14763419,0.01624379,-0.02201681,0.58327765,-0.57141137
-3.91095548,2.46463522,-2.50847837,0.64617032,-0.61914285,1.38841802,-1.43776596,0.51051421,-0.55640000,0.26592197,-0.20842021,0.00400316,-0.00334854,0.12437215,-0.14829944,0.01535624,-0.02114048,0.57228486,-0.57898615
-3.90495248,2.37254160,-2.47025089,0.64056601,-0.64311049,1.31981849,-1.38923037,0.49772615,-0.55729551,0.26123790,-0.21144888,0.00386589,-0.00323349,0.12266823,-0.14916307,0.01448800,-0.02026743,0.55935568,-0.58638351
-3.89894947,2.27780463,-2.43488640,0.63197797,-0.66617753,1.25193012,-1.34412616,0.48358691,-0.55825414,0.25556098,-0.21432444,0.00374506,-0.00313245,0.12061940,-0.15014588,0.01364537,-0.01940016,0.54456318,-0.59329558
-3.89294647,2.18063286,-2.40140750,0.62046726,-0.68786285,1.18476535,-1.30204333,0.46816428,-0.55901277,0.24893293,-0.21691690,0.00364159,-0.00304520,0.11823321,-0.15116274,0.01283459,-0.01854120,0.52802636,-0.59940212
-3.88694347,2.08136305,-2.36876453,0.60616075,-0.70768548,1.11837820,-1.26250521,0.45156261,-0.55929643,0.24141982,-0.21909720,0.00355680,-0.00297112,0.11553035,-0.15212536,0.01206179,-0.01769305,0.50990897,-0.60438160
-3.88094047,1.98045925,-2.33587786,0.58924905,-0.72517893,1.05286732,-1.22499024,0.43392175,-0.55882867,0.23311086,-0.22074157,0.00349239,-0.00290933,0.11254468,-0.15294527,0.01133307,-0.01685820,0.49041687,-0.60792295
-3.87493747,1.87850609,-2.30168187,0.56998227,-0.73990579,0.98837636,-1.18895498,0.41541467,-0.55734224,0.22411644,-0.22173596,0.00345057,-0.00285873,0.10932277,-0.15353702,0.01065444,-0.01603907,0.46979385,-0.60973737
-3.86893447,1.77619690,-2.26516851,0.54866394,-0.75147199,0.92509167,-1.15385753,0.39624388,-0.55458983,0.21456543,-0.22198020,0.00343399,-0.00281816,0.10592299,-0.15382141,0.01003184,-0.01523810,0.44831621,-0.60956959
-3.86293147,1.67431691,-2.22542871,0.52564298,-0.75954019,0.86323753,-1.11918000,0.37663669,-0.55035420,0.20460197,-0.22139169,0.00344575,-0.00278650,0.10241410,-0.15372853,0.00947110,-0.01445773,0.42628616,-0.60720826
-3.85692846,1.57372242,-2.18168967,0.50130447,-0.76384172,0.80306916,-1.08444946,0.35683957,-0.54445738,0.19438177,-0.21990860,0.00348932,-0.00276278,0.09887342,-0.15320073,0.00897788,-0.01370052,0.40402440,-0.60249480
-3.85092546,1.47531682,-2.13334653,0.47605909,-0.76418645,0.74486417,-1.04925608,0.33711177,-0.53676842,0.18406803,-0.21749232,0.00356845,-0.00274632,0.09538467,-0.15219506,0.00855758,-0.01296915,0.38186199,-0.59533052
-3.84492246,1.38002441,-2.07998701,0.45033203,-0.76047031,0.68891260,-1.01326818,0.31771839,-0.52720933,0.17382727,-0.21412907,0.00368702,-0.00273680,0.09203549,-0.15068536,0.00821526,-0.01226652,0.36013194,-0.58568154
-3.83891946,1.28876319,-2.02140822,0.42455151,-0.75268000,0.63550634,-0.97624323,0.29892327,-0.51575911,0.16382506,-0.20983069,0.00384889,-0.00273435,0.08891480,-0.14866371,0.00795547,-0.01159579,0.33916067,-0.57358133
-3.83291646,1.20241757,-1.95762487,0.39913744,-0.74089470,0.58492830,-0.93803485,0.28098184,-0.50245542,0.15422196,-0.20463445,0.00405775,-0.00273964,0.08610997,-0.14614130,0.00778217,-0.01096041,0.31925976,-0.55913085
-3.82691346,1.12181217,-1.88886884,0.37449061,-0.72528466,0.53744189,-0.89859540,0.26413422,-0.48739416,0.14516962,-0.19860202,0.00431686,-0.00275388,0.08370404,-0.14314857,0.00769846,-0.01036417,0.30071810,-0.54249624
-3.82091046,1.04768753,-1.81558024,0.35098274,-0.70610675,0.49328123,-0.85797435,0.24859888,-0.47072671,0.13680731,-0.19181758,0.00462888,-0.00277888,0.08177306,-0.13973465,0.00770650,-0.00981121,0.28379478,-0.52390411
-3.81490745,0.98067866,-1.73839055,0.32894776,-0.68369709,0.45264253,-0.81631278,0.23456693,-0.45265518,0.12925891,-0.18438513,0.00499565,-0.00281699,0.08038350,-0.13596615,0.00780728,-0.00930599,0.26871290,-0.50363476
-3.80890445,0.92129711,-1.65809871,0.30867449,-0.65846103,0.41567689,-0.77383418,0.22219725,-0.43342577,0.12263048,-0.17642529,0.00541798,-0.00287111,0.07959004,-0.13192525,0.00800042,-0.00885326,0.25565446,-0.48201359
-3.80290145,0.86991709,-1.57564145,0.29040103,-0.63086100,0.38248482,-0.73083243,0.21161279,-0.41332066,0.11700838,-0.16807141,0.00589547,-0.00294456,0.07943373,-0.12770720,0.00828408,-0.00845795,0.24475644,-0.45940098
-3.79689845,0.82676607,-1.49205898,0.27431090,-0.60140258,0.35311258,-0.68765738,0.20289775,-0.39264859,0.11245811,-0.15946549,0.00642633,-0.00304104,0.07994050,-0.12341729,0.00865476,-0.00812512,0.23610821,-0.43618120
-3.79089545,0.79191996,-1.40845772,0.26053104,-0.57061936,0.32755046,-0.64469887,0.19609616,-0.37173483,0.10902376,-0.15075381,0.00700727,-0.00316446,0.08112031,-0.11916749,0.00910722,-0.00785979,0.22975026,-0.41275064
-3.78489245,0.76530312,-1.32597153,0.24913160,-0.53905725,0.30573291,-0.60236993,0.19121150,-0.35091055,0.10672810,-0.14208259,0.00763343,-0.00331881,0.08296670,-0.11507264,0.00963447,-0.00766679,0.22567433,-0.38950586
-3.77888944,0.74669291,-1.24572288,0.24012756,-0.50725877,0.28754055,-0.56108981,0.18820754,-0.33050241,0.10557334,-0.13359372,0.00829832,-0.00350799,0.08545706,-0.11124665,0.01022772,-0.00755055,0.22382480,-0.36683192
-3.77288644,0.73572862,-1.16878557,0.23348189,-0.47574787,0.27280379,-0.52126771,0.18701035,-0.31082241,0.10554235,-0.12542078,0.00899390,-0.00373558,0.08855336,-0.10779852,0.01087647,-0.00751493,0.22410139,-0.34509133
-3.76688344,0.73192440,-1.09615006,0.22911024,-0.44501586,0.26130796,-0.48328754,0.18751123,-0.29215849,0.10660045,-0.11768546,0.00971063,-0.00400473,0.09220355,-0.10482851,0.01156869,-0.00756296,0.22636303,-0.32461397
-3.76088044,0.73468568,-1.02869271,0.22688679,-0.41550885,0.25279970,-0.44749454,0.18957067,-0.27476630,0.10869760,-0.11049441,0.01043770,-0.00431788,0.09634333,-0.10242460,0.01229094,-0.00769664,0.23043268,-0.30568830
-3.75487744,0.74332841,-0.96714983,0.22665108,-0.38761715,0.24699436,-0.41418392,0.19302301,-0.25886212,0.11177086,-0.10393674,0.01116317,-0.00467660,0.10089856,-0.10065919,0.01302873,-0.00791669,0.23610313,-0.28855411
-3.74887444,0.75710055,-0.91209713,0.22821555,-0.36166686,0.24358403,-0.38359198,0.19768177,-0.24461734,0.11574707,-0.09808209,0.01187435,-0.00508143,0.10578782,-0.09958635,0.01376680,-0.00822237,0.24314339,-0.27339699
-3.74287144,0.77520494,-0.86393525,0.23137343,-0.33791389,0.24224613,-0.35588978,0.20334531,-0.23215457,0.12054569,-0.09297939,0.01255807,-0.00553168,0.11092540,-0.09923963,0.01448953,-0.00861131,0.25130556,-0.26034456
-3.73686843,0.79682279,-0.82288144,0.23590672,-0.31654049,0.24265202,-0.33117951,0.20980287,-0.22154543,0.12608158,-0.08865631,0.01320111,-0.00602534,0.11622424,-0.09963053,0.01518136,-0.00907931,0.26033204,-0.24946466
-3.73086543,0.82113699,-0.78896754,0.24159400,-0.29765429,0.24447555,-0.30949345,0.21684054,-0.21281003,0.13226764,-0.08511936,0.01379056,-0.00655896,0.12159899,-0.10074767,0.01582725,-0.00962032,0.26996264,-0.24076532
-3.72486243,0.84735439,-0.76204411,0.24821770,-0.28128975,0.24740121,-0.29079545,0.22424711,-0.20591814,0.13901736,-0.08235470,0.01431427,-0.00712765,0.12696882,-0.10255675,0.01641312,-0.01022635,0.27994161,-0.23419670
-3.71885943,0.87472634,-0.74179041,0.25557065,-0.26741193,0.25113156,-0.27498477,0.23181965,-0.20079193,0.14624690,-0.08032948,0.01476127,-0.00772506,0.13225991,-0.10500133,0.01692634,-0.01088754,0.29002417,-0.22965457
-3.71285643,0.90256667,-0.72772961,0.26346170,-0.25592227,0.25539390,-0.26190178,0.23936848,-0.19731019,0.15387693,-0.07899383,0.01512209,-0.00834344,0.13740756,-0.10800438,0.01735607,-0.01159221,0.29998244,-0.22698557
-3.70685343,0.93026669,-0.71924883,0.27172013,-0.24666616,0.25994581,-0.25133561,0.24672160,-0.19531379,0.16183398,-0.07828326,0.01538920,-0.00897379,0.14235773,-0.11147053,0.01769367,-0.01232712,0.30961057,-0.22599368
-3.70085043,0.95730658,-0.71562302,0.28019890,-0.23944193,0.26457957,-0.24303292,0.25372822,-0.19461226,0.17005132,-0.07812152,0.01555720,-0.00960603,0.14706787,-0.11528912,0.01793298,-0.01307762,0.31872892,-0.22644804
-3.69484742,0.98326292,-0.71604203,0.28877653,-0.23401092,0.26912523,-0.23670789,0.26026156,-0.19499117,0.17846935,-0.07842378,0.01562310,-0.01022922,0.15150723,-0.11933779,0.01807052,-0.01382807,0.32718719,-0.22809159
-3.68884442,1.00781217,-0.71963982,0.29735762,-0.23010833,0.27345235,-0.23205264,0.26622062,-0.19622015,0.18703554,-0.07909997,0.01558642,-0.01083188,0.15565633,-0.12348660,0.01810558,-0.01456213,0.33486638,-0.23065039
-3.68284142,1.03073016,-0.72552492,0.30587217,-0.22745433,0.27747038,-0.22874801,0.27153103,-0.19806119,0.19570392,-0.08005834,0.01544926,-0.01140226,0.15950584,-0.12760247,0.01804025,-0.01526327,0.34167966,-0.23384332
-3.67683842,1.05188774,-0.73281099,0.31427365,-0.22576518,0.28112764,-0.22647416,0.27614503,-0.20027706,0.20443420,-0.08120889,0.01521621,-0.01192875,0.16305488,-0.13155390,0.01787933,-0.01591517,0.34757213,-0.23739184
-3.67083542,1.07124297,-0.74064666,0.32253620,-0.22476399,0.28440919,-0.22492068,0.28004050,-0.20263938,0.21319050,-0.08246681,0.01489423,-0.01240019,0.16630885,-0.13521564,0.01763008,-0.01650223,0.35251950,-0.24102946
-3.66483242,1.08883033,-0.74824350,0.33065086,-0.22419074,0.28733335,-0.22379594,0.28321927,-0.20493628,0.22194005,-0.08375565,0.01449244,-0.01280624,0.16927691,-0.13847328,0.01730199,-0.01701004,0.35652586,-0.24451064
-3.65882941,1.10474761,-0.75490123,0.33862138,-0.22381123,0.28994742,-0.22283537,0.28570470,-0.20697924,0.23065153,-0.08501014,0.01402182,-0.01313776,0.17196932,-0.14122749,0.01690638,-0.01742583,0.35962070,-0.24761886
-3.65282641,1.11914116,-0.76002937,0.34645965,-0.22342485,0.29232248,-0.22180841,0.28753871,-0.20860900,0.23929363,-0.08617859,0.01349479,-0.01338709,0.17439482,-0.14339779,0.01645597,-0.01773890,0.36185526,-0.25017350
-3.64682341,1.13219023,-0.76316455,0.35418111,-0.22287080,0.29454767,-0.22052398,0.28877852,-0.20970017,0.24783353,-0.08722482,0.01292490,-0.01354835,0.17655819,-0.14492562,0.01596442,-0.01794091,0.36329848,-0.25203535
-3.64082041,1.14409125,-0.76398298,0.36180033,-0.22203268,0.29672403,-0.21883437,0.28949294,-0.21016455,0.25623569,-0.08812945,0.01232631,-0.01361761,0.17845820,-0.14577668,0.01544584,-0.01802622,0.36403268,-0.25311060
-3.63481741,1.15504271,-0.76230761,0.36932703,-0.22084133,0.29895828,-0.21663737,0.28975880,-0.20995304,0.26446086,-0.08889051,0.01171335,-0.01359309,0.18008612,-0.14594237,0.01491427,-0.01799202,0.36414917,-0.25335306
-3.62881441,1.16523135,-0.75810982,0.37676267,-0.21927588,0.30135665,-0.21387681,0.28965722,-0.20905591,0.27246544,-0.08952349,0.01110012,-0.01347517,0.18142484,-0.14544021,0.01438327,-0.01783840,0.36374398,-0.25276467
-3.62281141,1.17482018,-0.75150565,0.38409791,-0.21736307,0.30401906,-0.21054132,0.28927026,-0.20750170,0.28020127,-0.09006056,0.01050002,-0.01326645,0.18244869,-0.14431336,0.01386543,-0.01756836,0.36291381,-0.25139416
-3.61680840,1.18393899,-0.74274680,0.39131073,-0.21517480,0.30703384,-0.20666170,0.28867772,-0.20535459,0.28761585,-0.09054921,0.00992535,-0.01297163,0.18312405,-0.14262910,0.01337206,-0.01718766,0.36175244,-0.24933405
-3.61080540,1.19267740,-0.73220679,0.39836570,-0.21282418,0.31047318,-0.20230684,0.28795454,-0.20271054,0.29465297,-0.09105023,0.00938703,-0.01259737,0.18341067,-0.14047640,0.01291290,-0.01670458,0.36034749,-0.24671607
-3.60480240,1.20108091,-0.72036284,0.40521397,-0.21046017,0.31438951,-0.19757846,0.28716855,-0.19969222,0.30125381,-0.09163514,0.00889427,-0.01215208,0.18326355,-0.13796260,0.01249588,-0.01612966,0.35877792,-0.24370517
-3.59879940,1.20914992,-0.70777437,0.41179419,-0.20826103,0.31881291,-0.19260503,0.28637897,-0.19644310,0.30735844,-0.09238311,0.00845436,-0.01164565,0.18263547,-0.13520947,0.01212707,-0.01547524,0.35711202,-0.24049235
-3.59279640,1.21684169,-0.69505877,0.41803432,-0.20642690,0.32374972,-0.18753492,0.28563541,-0.19312085,0.31290767,-0.09337754,0.00807257,-0.01108915,0.18147978,-0.13234857,0.01181063,-0.01475511,0.35540619,-0.23728678
-3.58679340,1.22407507,-0.68286569,0.42385399,-0.20517165,0.32918232,-0.18252928,0.28497765,-0.18989033,0.31784525,-0.09470240,0.00775204,-0.01049448,0.17975343,-0.12951636,0.01154891,-0.01398396,0.35370429,-0.23430718
-3.58079040,1.23073778,-0.67185050,0.42916749,-0.20471440,0.33507020,-0.17775482,0.28443601,-0.18691658,0.32212023,-0.09643847,0.00749377,-0.00987404,0.17742001,-0.12684899,0.01134257,-0.01317697,0.35203781,-0.23177323
-3.57478739,1.23669586,-0.66264826,0.43388727,-0.20527094,0.34135231,-0.17337669,0.28403250,-0.18435792,0.32568959,-0.09865961,0.00729676,-0.00924037,0.17445258,-0.12447714,0.01119090,-0.01234930,0.35042661,-0.22989689
-3.56878439,1.24180493,-0.65584890,0.43792758,-0.20704525,0.34795047,-0.16955192,0.28378243,-0.18235957,0.32852085,-0.10142915,0.00715808,-0.00860583,0.17083616,-0.12252106,0.01109201,-0.01151562,0.34888035,-0.22887435
-3.56278139,1.24592276,-0.65197460,0.44120842,-0.21022153,0.35477391,-0.16642342,0.28369678,-0.18104789,0.33059475,-0.10479671,0.00707309,-0.00798227,0.16656970,-0.12108594,0.01104325,-0.01068975,0.34740052,-0.22887860
-3.55677839,1.24892266,-0.65146003,0.44365945,-0.21495680,0.36172467,-0.16411485,0.28378488,-0.18052567,0.33190779,-0.10879534,0.00703566,-0.00738080,0.16166742,-0.12025784,0.01104155,-0.00988428,0.34598299,-0.23005298
-3.55077539,1.25070714,-0.65463622,0.44522386,-0.22137435,0.36870366,-0.16272637,0.28405755,-0.18086829,0.33247462,-0.11343931,0.00703845,-0.00681150,0.15615948,-0.12010035,0.01108376,-0.00911029,0.34462099,-0.23250601
-3.54477239,1.25122135,-0.66171826,0.44586196,-0.22955827,0.37561714,-0.16233155,0.28453042,-0.18212124,0.33233007,-0.11872245,0.00707323,-0.00628328,0.15009195,-0.12065199,0.01116705,-0.00837713,0.34330849,-0.23630735
-3.53876938,1.25046561,-0.67279740,0.44555463,-0.23954901,0.38238325,-0.16297523,0.28522729,-0.18429867,0.33153092,-0.12461723,0.00713117,-0.00580370,0.14352596,-0.12192459,0.01128918,-0.00769231,0.34204370,-0.24148534
-3.53276638,1.24850656,-0.68783743,0.44430619,-0.25134029,0.38893837,-0.16467252,0.28618341,-0.18738328,0.33015709,-0.13107462,0.00720317,-0.00537891,0.13653637,-0.12390256,0.01144883,-0.00706142,0.34083270,-0.24802588
-3.52676338,1.24548638,-0.70667552,0.44214694,-0.26487728,0.39524294,-0.16740882,0.28744837,-0.19132736,0.32831231,-0.13802469,0.00728019,-0.00501353,0.12920973,-0.12654317,0.01164574,-0.00648814,0.33969292,-0.25587271
-3.52076038,1.24162942,-0.72902712,0.43913503,-0.28005614,0.40128635,-0.17114077,0.28908851,-0.19605487,0.32612414,-0.14537791,0.00735354,-0.00471071,0.12164195,-0.12977782,0.01188091,-0.00597433,0.33865639,-0.26492908
-3.51475738,1.23724596,-0.75449487,0.43535765,-0.29672500,0.40709063,-0.17579808,0.29118849,-0.20146448,0.32374332,-0.15302726,0.00741516,-0.00447209,0.11393553,-0.13351418,0.01215655,-0.00552013,0.33777240,-0.27506062
-3.50875438,1.23273260,-0.78258087,0.43093155,-0.31468617,0.41271276,-0.18128609,0.29385213,-0.20743346,0.32134223,-0.16085091,0.00745788,-0.00429783,0.10619678,-0.13763921,0.01247607,-0.00512419,0.33710961,-0.28609931
-3.50275138,1.22856898,-0.81270198,0.42600261,-0.33369982,0.41824515,-0.18748895,0.29720194,-0.21382211,0.31911273,-0.16871546,0.00747563,-0.00418676,0.09853293,-0.14202292,0.01284394,-0.00478383,0.33675724,-0.29784836
