energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.04552276,4.36726568,2.67607407,1.66793867,0.03072780,0.75380408,2.00282493,0.00000000
-5.03951976,4.47354398,2.74933664,1.71858362,0.03047615,0.76147062,2.04747640,0.00000000
-5.03351676,4.56639315,2.81441945,1.76414246,0.03005440,0.76719569,2.08597148,0.00000000
-5.02751376,4.64442383,2.87039194,1.80387961,0.02947346,0.77091467,2.11779829,0.00000000
-5.02151076,4.70632140,2.91636300,1.83708921,0.02874677,0.77256396,2.14247608,0.00000000
-5.01550775,4.75088108,2.95150409,1.86311528,0.02788977,0.77208234,2.15956653,0.00000000
-5.00950475,4.77704454,2.97507362,1.88137237,0.02691939,0.76941307,2.16868592,0.00000000
-5.00350175,4.78393654,2.98644176,1.89136565,0.02585348,0.76450648,2.16951796,0.00000000
-4.99749875,4.77089995,2.98511429,1.89270961,0.02471027,0.75732324,2.16182652,0.00000000
-4.99149575,4.73752726,2.97075459,1.88514438,0.02350785,0.74783778,2.14546777,0.00000000
-4.98549275,4.68368689,2.94320237,1.86854874,0.02226376,0.73604197,2.12040083,0.00000000
-4.97948974,4.60954282,2.90248820,1.84294927,0.02099452,0.72194866,2.08669661,0.00000000
-4.97348674,4.51556616,2.84884290,1.80852494,0.01971540,0.70559493,2.04454379,0.00000000
-4.96748374,4.40253778,2.78270100,1.76560685,0.01844015,0.68704480,1.99425193,0.00000000
-4.96148074,4.27154139,2.70469808,1.71467312,0.01718087,0.66639121,1.93625099,0.00000000
-4.95547774,4.12394716,2.61566155,1.65633889,0.01594791,0.64375711,1.87108715,0.00000000
-4.94947474,3.96138607,2.51659540,1.59134198,0.01474994,0.61929554,1.79941510,0.00000000
-4.94347174,3.78571606,2.40865913,1.52052466,0.01359395,0.59318861,1.72198666,0.00000000
-4.93746873,3.59898096,2.29314182,1.44481238,0.01248537,0.56564539,1.63963629,0.00000000
-4.93146573,3.40336412,2.17143222,1.36519039,0.01142827,0.53689874,1.55326398,0.00000000
-4.92546273,3.20113819,2.04498613,1.28267899,0.01042544,0.50720122,1.46381604,0.00000000
-4.91945973,2.99461333,1.91529235,1.19830875,0.00947863,0.47682020,1.37226461,0.00000000
-4.91345673,2.78608566,1.78383841,1.11309638,0.00858868,0.44603240,1.27958673,0.00000000
-4.90745373,2.57778797,1.65207760,1.02802226,0.00775573,0.41511806,1.18674357,0.00000000
-4.90145073,2.37184435,1.52139826,0.94401045,0.00697930,0.38435499,1.09466087,0.00000000
-4.89544772,2.17023038,1.39309652,0.86191164,0.00625849,0.35401271,1.00421101,0.00000000
-4.88944472,1.97473997,1.26835332,0.78248966,0.00559205,0.32434709,0.91619751,0.00000000
-4.88344172,1.78695963,1.14821619,0.70641168,0.00497846,0.29559535,0.83134230,0.00000000
-4.87743872,1.60825078,1.03358631,0.63424220,0.00441605,0.26797198,0.75027609,0.00000000
-4.87143572,1.43973992,0.92521083,0.56644077,0.00390297,0.24166543,0.67353199,0.00000000
-4.86543272,1.28231657,0.82368030,0.50336311,0.00343733,0.21683577,0.60154247,0.00000000
-4.85942971,1.13663822,0.72943098,0.44526525,0.00301715,0.19361334,0.53463931,0.00000000
-4.85342671,1.00314149,0.64275132,0.39231027,0.00264043,0.17209830,0.47305638,0.00000000
-4.84742371,0.88205827,0.56379204,0.34457695,0.00230513,0.15236114,0.41693497,0.00000000
-4.84142071,0.77343583,0.49257903,0.30206976,0.00200922,0.13444391,0.36633089,0.00000000
-4.83541771,0.67715944,0.42902818,0.26472976,0.00175067,0.11836212,0.32122319,0.00000000
-4.82941471,0.59297633,0.37296141,0.23244550,0.00152748,0.10410711,0.28152369,0.00000000
-4.82341171,0.52051972,0.32412303,0.20506376,0.00133767,0.09164879,0.24708694,0.00000000
-4.81740870,0.45933199,0.28219578,0.18239936,0.00117930,0.08093853,0.21772018,0.00000000
-4.81140570,0.40888584,0.24681591,0.16424387,0.00105050,0.07191203,0.19319269,0.00000000
-4.80540270,0.36860307,0.21758682,0.15037294,0.00094944,0.06449213,0.17324440,0.00000000
-4.79939970,0.33787018,0.19409090,0.14055194,0.00087433,0.05859134,0.15759343,0.00000000
-4.79339670,0.31605076,0.17589936,0.13454001,0.00082347,0.05411412,0.14594236,0.00000000
-4.78739370,0.30249456,0.16257994,0.13209246,0.00079519,0.05095879,0.13798331,0.00000000
-4.78139070,0.29654338,0.15370266,0.13296171,0.00078785,0.04901906,0.13340170,0.00000000
-4.77538769,0.29753420,0.14884352,0.13689692,0.00079984,0.04818525,0.13187896,0.00000000
-4.76938469,0.30480008,0.14758668,0.14364263,0.00082957,0.04834520,0.13309428,0.00000000
-4.76338169,0.31766929,0.14952524,0.15293673,0.00087543,0.04938490,0.13672567,0.00000000
-4.75737869,0.33546361,0.15426106,0.16450805,0.00093576,0.05118903,0.14245057,0.00000000
-4.75137569,0.35749618,0.16140397,0.17807404,0.00100888,0.05364134,0.14994628,0.00000000
-4.74537269,0.38306997,0.17057076,0.19333883,0.00109301,0.05662510,0.15889048,0.00000000
-4.73936968,0.41147704,0.18138426,0.20999196,0.00118630,0.06002356,0.16896209,0.00000000
-4.73336668,0.44199953,0.19347293,0.22770813,0.00128683,0.06372062,0.17984250,0.00000000
-4.72736368,0.47391244,0.20647101,0.24614815,0.00139256,0.06760163,0.19121754,0.00000000
-4.72136068,0.50648853,0.22001953,0.26496114,0.00150141,0.07155443,0.20278002,0.00000000
-4.71535768,0.53900548,0.23376825,0.28378822,0.00161120,0.07547055,0.21423296,0.00000000
-4.70935468,0.57075496,0.24737849,0.30226743,0.00171975,0.07924664,0.22529331,0.00000000
-4.70335168,0.60105350,0.26052673,0.32003982,0.00182485,0.08278599,0.23569616,0.00000000
-4.69734867,0.62925469,0.27290888,0.33675664,0.00192435,0.08600013,0.24519911,0.00000000
-4.69134567,0.65476200,0.28424503,0.35208705,0.00201617,0.08881042,0.25358665,0.00000000
-4.68534267,0.67704184,0.29428433,0.36572630,0.00209836,0.09114953,0.26067423,0.00000000
-4.67933967,0.69563591,0.30280972,0.37740379,0.00216916,0.09296274,0.26631189,0.00000000
-4.67333667,0.71017237,0.30964233,0.38689076,0.00222703,0.09420895,0.27038702,0.00000000
-4.66733367,0.72037512,0.31464510,0.39400714,0.00227071,0.09486136,0.27282630,0.00000000
-4.66133067,0.72607069,0.31772557,0.39862732,0.00229924,0.09490780,0.27359649,0.00000000
-4.65532766,0.72719231,0.31883746,0.40068447,0.00231201,0.09435055,0.27270401,0.00000000
-4.64932466,0.72378099,0.31798108,0.40017319,0.00230877,0.09320578,0.27019340,0.00000000
-4.64332166,0.71598350,0.31520238,0.39715057,0.00228961,0.09150258,0.26614460,0.00000000
-4.63731866,0.70404730,0.31059083,0.39173526,0.00225503,0.08928160,0.26066929,0.00000000
-4.63131566,0.68831278,0.30427598,0.38410506,0.00220584,0.08659335,0.25390630,0.00000000
-4.62531266,0.66920313,0.29642312,0.37449271,0.00214322,0.08349629,0.24601651,0.00000000
-4.61930965,0.64721236,0.28722807,0.36318053,0.00206860,0.08005479,0.23717736,0.00000000
-4.61330665,0.62289215,0.27691142,0.35049383,0.00198368,0.07633701,0.22757726,0.00000000
-4.60730365,0.59683793,0.26571248,0.33679357,0.00189037,0.07241279,0.21741029,0.00000000
-4.60130065,0.56967508,0.25388315,0.32246859,0.00179071,0.06835177,0.20687120,0.00000000
-4.59529765,0.54204549,0.24168207,0.30792755,0.00168685,0.06422162,0.19615112,0.00000000
-4.58929465,0.51459518,0.22936913,0.29359098,0.00158096,0.06008662,0.18543407,0.00000000
-4.58329165,0.48796318,0.21720059,0.27988365,0.00147521,0.05600649,0.17489432,0.00000000
-4.57728864,0.46277196,0.20542496,0.26722727,0.00137170,0.05203561,0.16469473,0.00000000
-4.57128564,0.43961941,0.19427955,0.25603374,0.00127242,0.04822258,0.15498600,0.00000000
-4.56528264,0.41907248,0.18398791,0.24669894,0.00117923,0.04461010,0.14590675,0.00000000
-4.55927964,0.40166202,0.17475785,0.23959697,0.00109379,0.04123511,0.13758435,0.00000000
-4.55327664,0.38787893,0.16678021,0.23507476,0.00101758,0.03812928,0.13013632,0.00000000
-4.54727364,0.37817101,0.16022809,0.23344710,0.00095185,0.03531957,0.12367210,0.00000000
-4.54127064,0.37294035,0.15525640,0.23499169,0.00089761,0.03282903,0.11829507,0.00000000
-4.53526763,0.37254084,0.15200168,0.23994446,0.00085564,0.03067763,0.11410447,0.00000000
-4.52926463,0.37727562,0.15058195,0.24849481,0.00082647,0.02888303,0.11119722,0.00000000
-4.52326163,0.38739417,0.15109661,0.26078101,0.00081038,0.02746141,0.10966932,0.00000000
-4.51725863,0.40308902,0.15362607,0.27688567,0.00080741,0.02642813,0.10961677,0.00000000
-4.51125563,0.42449206,0.15823129,0.29683155,0.00081738,0.02579821,0.11113587,0.00000000
-4.50525263,0.45167058,0.16495316,0.32057778,0.00083984,0.02558669,0.11432284,0.00000000
-4.49924962,0.48462321,0.17381160,0.34801702,0.00087417,0.02580876,0.11927267,0.00000000
-4.49324662,0.52327622,0.18480463,0.37897360,0.00091950,0.02647963,0.12607730,0.00000000
-4.48724362,0.56748046,0.19790741,0.41320326,0.00097478,0.02761427,0.13482306,0.00000000
-4.48124062,0.61700934,0.21307137,0.45039469,0.00103881,0.02922683,0.14558750,0.00000000
-4.47523762,0.67155849,0.23022352,0.49017324,0.00111019,0.03132996,0.15843570,0.00000000
-4.46923462,0.73074724,0.24926618,0.53210710,0.00118743,0.03393395,0.17341620,0.00000000
-4.46323162,0.79412249,0.27007710,0.57571602,0.00126893,0.03704570,0.19055668,0.00000000
-4.45722861,0.86116509,0.29251015,0.62048280,0.00135304,0.04066764,0.20985964,0.00000000
-4.45122561,0.93129899,0.31639675,0.66586720,0.00143808,0.04479667,0.23129815,0.00000000
-4.44522261,1.00390302,0.34154786,0.71132221,0.00152239,0.04942303,0.25481208,0.00000000
-4.43921961,1.07832527,0.36775685,0.75631228,0.00160439,0.05452930,0.28030481,0.00000000
-4.43321661,1.15389975,0.39480291,0.80033275,0.00168262,0.06008960,0.30764088,0.00000000
-4.42721361,1.22996485,0.42245529,0.84293006,0.00175578,0.06606892,0.33664457,0.00000000
-4.42121061,1.30588306,0.45047799,0.88372172,0.00182280,0.07242271,0.36709977,0.00000000
-4.41520760,1.38106125,0.47863499,0.92241525,0.00188287,0.07909688,0.39875121,0.00000000
-4.40920460,1.45497073,0.50669571,0.95882517,0.00193548,0.08602804,0.43130722,0.00000000
-4.40320160,1.52716623,0.53444069,0.99288709,0.00198045,0.09314415,0.46444400,0.00000000
-4.39719860,1.59730298,0.56166716,1.02466808,0.00201797,0.10036563,0.49781150,0.00000000
-4.39119560,1.66515092,0.58819430,1.05437250,0.00204857,0.10760674,0.53104069,0.00000000
-4.38519260,1.73060529,0.61386805,1.08234268,0.00207318,0.11477736,0.56375216,0.00000000
-4.37918959,1.79369285,0.63856512,1.10905403,0.00209305,0.12178509,0.59556571,0.00000000
-4.37318659,1.85457303,0.66219604,1.13510425,0.00210977,0.12853755,0.62611064,0.00000000
-4.36718359,1.91353353,0.68470705,1.16119667,0.00212521,0.13494481,0.65503621,0.00000000
-4.36118059,1.97098015,0.70608056,1.18811803,0.00214145,0.14092186,0.68202207,0.00000000
-4.35517759,2.02742070,0.72633415,1.21671098,0.00216075,0.14639106,0.70678782,0.00000000
-4.34917459,2.08344318,0.74551795,1.24784230,0.00218544,0.15128431,0.72910153,0.00000000
-4.34317159,2.13968868,0.76371043,1.28236763,0.00221785,0.15554503,0.74878653,0.00000000
-4.33716858,2.19681978,0.78101256,1.32109404,0.00226025,0.15912961,0.76572617,0.00000000
-4.33116558,2.25548543,0.79754070,1.36474176,0.00231470,0.16200856,0.77986629,0.00000000
-4.32516258,2.31628364,0.81341822,1.41390661,0.00238303,0.16416695,0.79121507,0.00000000
-4.31915958,2.37972348,0.82876640,1.46902483,0.00246672,0.16560442,0.79984030,0.00000000
-4.31315658,2.44618822,0.84369491,1.53034187,0.00256684,0.16633459,0.80586415,0.00000000
-4.30715358,2.51590131,0.85829231,1.59788667,0.00268397,0.16638390,0.80945571,0.00000000
