energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.46073037,0.81949640,0.00415462,0.00000000,0.00115621,0.04376564,0.17580042,0.43939979,0.00523750,0.26467156
-3.45472736,0.80830327,0.00409135,0.00000000,0.00105728,0.04259312,0.17303240,0.43769485,0.00509841,0.25870091
-3.44872436,0.80061623,0.00402730,0.00000000,0.00096309,0.04158257,0.17078764,0.43876280,0.00499907,0.25308122
-3.44272136,0.79693499,0.00396449,0.00000000,0.00087429,0.04074068,0.16916589,0.44295142,0.00494110,0.24793344
-3.43671836,0.79770531,0.00390491,0.00000000,0.00079140,0.04007253,0.16826287,0.45057078,0.00492516,0.24337153
-3.43071536,0.80330179,0.00385038,0.00000000,0.00071479,0.03958117,0.16816687,0.46188173,0.00495093,0.23949766
-3.42471236,0.81401186,0.00380250,0.00000000,0.00064473,0.03926726,0.16895551,0.47708472,0.00501710,0.23639780
-3.41870935,0.83002132,0.00376254,0.00000000,0.00058135,0.03912878,0.17069278,0.49630931,0.00512139,0.23413786
-3.41270635,0.85140259,0.00373143,0.00000000,0.00052468,0.03916095,0.17342664,0.51960502,0.00526059,0.23276074
-3.40670335,0.87810603,0.00370964,0.00000000,0.00047464,0.03935624,0.17718708,0.54693389,0.00543062,0.23228430
-3.40070035,0.90995521,0.00369725,0.00000000,0.00043108,0.03970461,0.18198514,0.57816514,0.00562666,0.23270052
-3.39469735,0.94664633,0.00369387,0.00000000,0.00039375,0.04019390,0.18781256,0.61307256,0.00584322,0.23397588
-3.38869435,0.98775216,0.00369869,0.00000000,0.00036236,0.04081041,0.19464233,0.65133474,0.00607429,0.23605291
-3.38269135,1.03273053,0.00371055,0.00000000,0.00033654,0.04153959,0.20243010,0.69253843,0.00631350,0.23885289
-3.37668834,1.08093727,0.00372795,0.00000000,0.00031588,0.04236682,0.21111620,0.73618519,0.00655428,0.24227951
-3.37068534,1.13164299,0.00374915,0.00000000,0.00029994,0.04327830,0.22062840,0.78170113,0.00679003,0.24622332
-3.36468234,1.18405334,0.00377226,0.00000000,0.00028824,0.04426183,0.23088495,0.82844966,0.00701432,0.25056676
-3.35867934,1.23733181,0.00379532,0.00000000,0.00028029,0.04530764,0.24179803,0.87574682,0.00722102,0.25518933
-3.35267634,1.29062409,0.00381639,0.00000000,0.00027560,0.04640896,0.25327707,0.92287865,0.00740452,0.25997284
-3.34667334,1.34308298,0.00383366,0.00000000,0.00027365,0.04756250,0.26523194,0.96912005,0.00755984,0.26480619
-3.34067034,1.39389274,0.00384549,0.00000000,0.00027394,0.04876867,0.27757569,1.01375429,0.00768275,0.26958961
-3.33466733,1.44229166,0.00385051,0.00000000,0.00027599,0.05003147,0.29022666,1.05609239,0.00776994,0.27423797
-3.32866433,1.48759187,0.00384767,0.00000000,0.00027932,0.05135820,0.30310984,1.09549161,0.00781901,0.27868314
-3.32266133,1.52919557,0.00383622,0.00000000,0.00028348,0.05275877,0.31615725,1.13137213,0.00782856,0.28287502
-3.31665833,1.56660672,0.00381581,0.00000000,0.00028805,0.05424485,0.32930750,1.16323133,0.00779816,0.28678151
-3.31065533,1.59943802,0.00378642,0.00000000,0.00029267,0.05582868,0.34250436,1.19065488,0.00772838,0.29038719
-3.30465233,1.62741272,0.00374833,0.00000000,0.00029697,0.05752181,0.35569448,1.21332437,0.00762065,0.29369097
-3.29864932,1.65036155,0.00370214,0.00000000,0.00030068,0.05933365,0.36882453,1.23102110,0.00747724,0.29670279
-3.29264632,1.66821498,0.00364866,0.00000000,0.00030354,0.06127010,0.38183783,1.24362602,0.00730109,0.29943971
-3.28664332,1.68099171,0.00358885,0.00000000,0.00030534,0.06333216,0.39467083,1.25111591,0.00709572,0.30192162
-3.28064032,1.68878399,0.00352379,0.00000000,0.00030594,0.06551479,0.40724974,1.25355631,0.00686507,0.30416676
-3.27463732,1.69174105,0.00345460,0.00000000,0.00030522,0.06780595,0.41948760,1.25109156,0.00661334,0.30618767
-3.26863432,1.69005183,0.00338234,0.00000000,0.00030313,0.07018605,0.43128214,1.24393280,0.00634484,0.30798755
-3.26263132,1.68392796,0.00330800,0.00000000,0.00029966,0.07262771,0.44251469,1.23234457,0.00606387,0.30955751
-3.25662831,1.67358850,0.00323243,0.00000000,0.00029481,0.07509606,0.45305034,1.21663104,0.00577459,0.31087486
-3.25062531,1.65924714,0.00315631,0.00000000,0.00028864,0.07754937,0.46273957,1.19712250,0.00548086,0.31190260
-3.24462231,1.64110293,0.00308014,0.00000000,0.00028125,0.07994023,0.47142138,1.17416304,0.00518623,0.31259019
-3.23861931,1.61933487,0.00300421,0.00000000,0.00027274,0.08221710,0.47892785,1.14809993,0.00489380,0.31287564
-3.23261631,1.59410088,0.00292865,0.00000000,0.00026324,0.08432621,0.48509013,1.11927530,0.00460623,0.31268876
-3.22661331,1.56554092,0.00285344,0.00000000,0.00025288,0.08621370,0.48974547,1.08802041,0.00432569,0.31195549
-3.22061031,1.53378398,0.00277843,0.00000000,0.00024182,0.08782801,0.49274507,1.05465257,0.00405388,0.31060300
-3.21460730,1.49895839,0.00270341,0.00000000,0.00023020,0.08912227,0.49396235,1.01947465,0.00379205,0.30856538
-3.20860430,1.46120450,0.00262814,0.00000000,0.00021817,0.09005664,0.49330120,0.98277693,0.00354104,0.30578942
-3.20260130,1.42068871,0.00255243,0.00000000,0.00020587,0.09060045,0.49070382,0.94484087,0.00330131,0.30224039
-3.19659830,1.37761788,0.00247617,0.00000000,0.00019344,0.09073414,0.48615747,0.90594412,0.00307306,0.29790723
-3.19059530,1.33225281,0.00239941,0.00000000,0.00018099,0.09045073,0.47970010,0.86636638,0.00285621,0.29280699
-3.18459230,1.28491978,0.00232235,0.00000000,0.00016865,0.08975683,0.47142408,0.82639525,0.00265054,0.28698825
-3.17858929,1.23601923,0.00224544,0.00000000,0.00015652,0.08867321,0.46147808,0.78633153,0.00245570,0.28053314
-3.17258629,1.18603073,0.00216935,0.00000000,0.00014467,0.08723470,0.45006671,0.74649347,0.00227129,0.27355801
-3.16658329,1.13551378,0.00209501,0.00000000,0.00013319,0.08548965,0.43744791,0.70721935,0.00209691,0.26621255
-3.16058029,1.08510405,0.00202357,0.00000000,0.00012214,0.08349876,0.42392813,0.66886817,0.00193219,0.25867727
-3.15457729,1.03550507,0.00195643,0.00000000,0.00011156,0.08133347,0.40985536,0.63181821,0.00177680,0.25115963
-3.14857429,0.98747558,0.00189520,0.00000000,0.00010150,0.07907386,0.39561032,0.59646339,0.00163051,0.24388871
-3.14257129,0.94181292,0.00184161,0.00000000,0.00009199,0.07680630,0.38159606,0.56320752,0.00149316,0.23710874
-3.13656828,0.89933321,0.00179752,0.00000000,0.00008305,0.07462069,0.36822631,0.53245661,0.00136469,0.23107172
-3.13056528,0.86084893,0.00176485,0.00000000,0.00007470,0.07260772,0.35591309,0.50460960,0.00124510,0.22602925
-3.12456228,0.82714487,0.00174546,0.00000000,0.00006693,0.07085588,0.34505391,0.48004792,0.00113447,0.22222412
-3.11855928,0.79895346,0.00174117,0.00000000,0.00005976,0.06944868,0.33601912,0.45912417,0.00103294,0.21988173
-3.11255628,0.77693025,0.00175360,0.00000000,0.00005317,0.06846191,0.32913974,0.44215064,0.00094068,0.21920177
-3.10655328,0.76163067,0.00178418,0.00000000,0.00004716,0.06796113,0.32469624,0.42938798,0.00085787,0.22035037
-3.10055028,0.75348872,0.00183404,0.00000000,0.00004171,0.06799955,0.32290870,0.42103454,0.00078468,0.22345315
-3.09454727,0.75279867,0.00190393,0.00000000,0.00003681,0.06861614,0.32392859,0.41721688,0.00072127,0.22858921
-3.08854427,0.75970013,0.00199424,0.00000000,0.00003242,0.06983431,0.32783243,0.41798181,0.00066776,0.23578652
-3.08254127,0.77416734,0.00210489,0.00000000,0.00002853,0.07166094,0.33461775,0.42329033,0.00062422,0.24501864
-3.07653827,0.79600296,0.00223532,0.00000000,0.00002510,0.07408592,0.34420126,0.43301375,0.00059064,0.25620322
-3.07053527,0.82483674,0.00238449,0.00000000,0.00002211,0.07708225,0.35641945,0.44693226,0.00056697,0.26920206
-3.06453227,0.86012923,0.00255087,0.00000000,0.00001952,0.08060655,0.37103169,0.46473603,0.00055303,0.28382303
-3.05852926,0.90118052,0.00273244,0.00000000,0.00001729,0.08460007,0.38772565,0.48602903,0.00054860,0.29982373
-3.05252626,0.94714397,0.00292672,0.00000000,0.00001540,0.08899026,0.40612507,0.51033540,0.00055335,0.31691683
-3.04652326,0.99704460,0.00313082,0.00000000,0.00001381,0.09369255,0.42579954,0.53710853,0.00056683,0.33477703
-3.04052026,1.04980167,0.00334151,0.00000000,0.00001248,0.09861271,0.44627617,0.56574236,0.00058855,0.35304940
-3.03451726,1.10425502,0.00355527,0.00000000,0.00001138,0.10364934,0.46705270,0.59558497,0.00061787,0.37135890
-3.02851426,1.15919430,0.00376839,0.00000000,0.00001048,0.10869673,0.48761180,0.62595384,0.00065411,0.38932082
-3.02251126,1.21339040,0.00397706,0.00000000,0.00000974,0.11364771,0.50743589,0.65615253,0.00069647,0.40655170
-3.01650825,1.26562806,0.00417746,0.00000000,0.00000914,0.11839675,0.52602230,0.68548825,0.00074409,0.42268060
-3.01050525,1.31473862,0.00436588,0.00000000,0.00000866,0.12284289,0.54289801,0.71328970,0.00079605,0.43736010
-3.00450225,1.35963202,0.00453882,0.00000000,0.00000825,0.12689259,0.55763363,0.73892479,0.00085135,0.45027674
-2.99849925,1.39932683,0.00469309,0.00000000,0.00000791,0.13046244,0.56985599,0.76181741,0.00090899,0.46116065
-2.99249625,1.43297733,0.00482590,0.00000000,0.00000762,0.13348152,0.57925915,0.78146284,0.00096791,0.46979381
-2.98649325,1.45989680,0.00493493,0.00000000,0.00000736,0.13589338,0.58561309,0.79744122,0.00102708,0.47601677
-2.98049025,1.47957613,0.00501842,0.00000000,0.00000711,0.13765770,0.58877007,0.80942858,0.00108548,0.47973366
-2.97448724,1.49169708,0.00507524,0.00000000,0.00000687,0.13875136,0.58866837,0.81720497,0.00114214,0.48091505
-2.96848424,1.49613977,0.00510485,0.00000000,0.00000662,0.13916911,0.58533319,0.82065951,0.00119617,0.47959892
-2.96248124,1.49298415,0.00510740,0.00000000,0.00000636,0.13892361,0.57887484,0.81979210,0.00124677,0.47588935
-2.95647824,1.48250538,0.00508364,0.00000000,0.00000610,0.13804503,0.56948432,0.81471169,0.00129324,0.46995331
-2.95047524,1.46516333,0.00503496,0.00000000,0.00000582,0.13658013,0.55742635,0.80563132,0.00133502,0.46201544
-2.94447224,1.44158648,0.00496330,0.00000000,0.00000552,0.13459080,0.54303041,0.79285997,0.00137172,0.45235114
-2.93846923,1.41255108,0.00487108,0.00000000,0.00000521,0.13215224,0.52667984,0.77679166,0.00140309,0.44127819
-2.93246623,1.37895601,0.00476115,0.00000000,0.00000489,0.12935075,0.50879970,0.75789211,0.00142903,0.42914724
-2.92646323,1.34179440,0.00463665,0.00000000,0.00000456,0.12628117,0.48984370,0.73668355,0.00144960,0.41633142
-2.92046023,1.30212302,0.00450096,0.00000000,0.00000423,0.12304418,0.47028067,0.71372820,0.00146503,0.40321544
-2.91445723,1.26103035,0.00435753,0.00000000,0.00000389,0.11974339,0.45058108,0.68961100,0.00147566,0.39018462
-2.90845423,1.21960456,0.00420982,0.00000000,0.00000356,0.11648238,0.43120401,0.66492223,0.00148192,0.37761403
-2.90245123,1.17890232,0.00406117,0.00000000,0.00000323,0.11336179,0.41258498,0.64024065,0.00148436,0.36585823
-2.89644822,1.13991946,0.00391472,0.00000000,0.00000292,0.11047652,0.39512493,0.61611756,0.00148356,0.35524173
-2.89044522,1.10356442,0.00377327,0.00000000,0.00000261,0.10791315,0.37918071,0.59306261,0.00148010,0.34605059
-2.88444222,1.07063533,0.00363928,0.00000000,0.00000233,0.10574757,0.36505720,0.57153142,0.00147458,0.33852532
-2.87843922,1.04180122,0.00351474,0.00000000,0.00000206,0.10404302,0.35300131,0.55191565,0.00146752,0.33285514
-2.87243622,1.01758803,0.00340116,0.00000000,0.00000180,0.10284847,0.34319785,0.53453571,0.00145939,0.32917399
-2.86643322,0.99836972,0.00329956,0.00000000,0.00000157,0.10219752,0.33576729,0.51963620,0.00145055,0.32755807
-2.86043022,0.98436459,0.00321042,0.00000000,0.00000136,0.10210770,0.33076555,0.50738423,0.00144125,0.32802521
-2.85442721,0.97563690,0.00313374,0.00000000,0.00000117,0.10258037,0.32818548,0.49787057,0.00143161,0.33053593
-2.84842421,0.97210356,0.00306905,0.00000000,0.00000100,0.10360098,0.32796005,0.49111349,0.00142163,0.33499606
-2.84242121,0.97354555,0.00301544,0.00000000,0.00000084,0.10513998,0.32996717,0.48706506,0.00141117,0.34126104
-2.83641821,0.97962359,0.00297167,0.00000000,0.00000071,0.10715412,0.33403568,0.48561962,0.00139999,0.34914152
-2.83041521,0.98989748,0.00293619,0.00000000,0.00000059,0.10958814,0.33995256,0.48662409,0.00138778,0.35841020
-2.82441221,1.00384818,0.00290726,0.00000000,0.00000050,0.11237688,0.34747093,0.48988966,0.00137413,0.36880966
-2.81840920,1.02090204,0.00288300,0.00000000,0.00000041,0.11544762,0.35631868,0.49520437,0.00135861,0.38006086
-2.81240620,1.04045605,0.00286149,0.00000000,0.00000034,0.11872268,0.36620735,0.50234616,0.00134079,0.39187214
-2.80640320,1.06190322,0.00284085,0.00000000,0.00000029,0.12212205,0.37684109,0.51109585,0.00132025,0.40394827
-2.80040020,1.08465727,0.00281934,0.00000000,0.00000025,0.12556609,0.38792532,0.52124948,0.00129665,0.41599933
-2.79439720,1.10817545,0.00279536,0.00000000,0.00000022,0.12897806,0.39917494,0.53262971,0.00126970,0.42774917
-2.78839420,1.13197881,0.00276758,0.00000000,0.00000021,0.13228653,0.41032163,0.54509557,0.00123924,0.43894294
-2.78239120,1.15566919,0.00273493,0.00000000,0.00000022,0.13542742,0.42112028,0.55855042,0.00120524,0.44935370
-2.77638819,1.17894205,0.00269666,0.00000000,0.00000025,0.13834578,0.43135419,0.57294755,0.00116777,0.45878769
-2.77038519,1.20159488,0.00265232,0.00000000,0.00000031,0.14099702,0.44083891,0.58829331,0.00112708,0.46708821
-2.76438219,1.22353081,0.00260180,0.00000000,0.00000040,0.14334773,0.44942471,0.60464745,0.00108353,0.47413786
-2.75837919,1.24475720,0.00254528,0.00000000,0.00000054,0.14537604,0.45699758,0.62212073,0.00103761,0.47985929
-2.75237619,1.26537936,0.00248323,0.00000000,0.00000075,0.14707138,0.46347881,0.64086962,0.00098993,0.48421432
-2.74637319,1.28558968,0.00241635,0.00000000,0.00000105,0.14843388,0.46882330,0.66108840,0.00094119,0.48720164
-2.74037019,1.30565266,0.00234555,0.00000000,0.00000147,0.14947322,0.47301662,0.68299880,0.00089214,0.48885310
-2.73436718,1.32588635,0.00227189,0.00000000,0.00000204,0.15020724,0.47607116,0.70683748,0.00084361,0.48922906
-2.72836418,1.34664129,0.00219652,0.00000000,0.00000283,0.15066015,0.47802154,0.73284203,0.00079642,0.48841279
-2.72236118,1.36827769,0.00212064,0.00000000,0.00000390,0.15086065,0.47891957,0.76123581,0.00075138,0.48650447
-2.71635818,1.39114208,0.00204545,0.00000000,0.00000534,0.15083989,0.47882911,0.79221244,0.00070928,0.48361485
-2.71035518,1.41554447,0.00197209,0.00000000,0.00000727,0.15062949,0.47782095,0.82592074,0.00067084,0.47985922
-2.70435218,1.44173724,0.00190163,0.00000000,0.00000982,0.15025968,0.47596827,0.86245069,0.00063672,0.47535164
-2.69834917,1.46989689,0.00183498,0.00000000,0.00001319,0.14975765,0.47334266,0.90182143,0.00060747,0.47019998
-2.69234617,1.50010952,0.00177295,0.00000000,0.00001758,0.14914621,0.47001105,0.94397191,0.00058357,0.46450188
-2.68634317,1.53236117,0.00171616,0.00000000,0.00002326,0.14844284,0.46603366,0.98875498,0.00056537,0.45834177
-2.68034017,1.56653350,0.00166506,0.00000000,0.00003058,0.14765908,0.46146304,1.03593539,0.00055315,0.45178916
-2.67433717,1.60240522,0.00161996,0.00000000,0.00003991,0.14680044,0.45634420,1.08519227,0.00054706,0.44489808
-2.66833417,1.63965965,0.00158098,0.00000000,0.00005174,0.14586665,0.45071581,1.13612614,0.00054721,0.43770781
-2.66233117,1.67789791,0.00154813,0.00000000,0.00006659,0.14485240,0.44461231,1.18827059,0.00055358,0.43024462
-2.65632816,1.71665752,0.00152128,0.00000000,0.00008512,0.14374835,0.43806671,1.24110820,0.00056616,0.42252445
-2.65032516,1.75543547,0.00150022,0.00000000,0.00010804,0.14254247,0.43111388,1.29409031,0.00058485,0.41455627
-2.64432216,1.79371470,0.00148469,0.00000000,0.00013618,0.14122150,0.42379414,1.34665970,0.00060955,0.40634590
-2.63831916,1.83099262,0.00147438,0.00000000,0.00017045,0.13977264,0.41615660,1.39827528,0.00064018,0.39789995
-2.63231616,1.86681009,0.00146897,0.00000000,0.00021186,0.13818506,0.40826234,1.44843735,0.00067664,0.38922967
-2.62631316,1.90077933,0.00146817,0.00000000,0.00026151,0.13645145,0.40018680,1.49671227,0.00071889,0.38035439
-2.62031016,1.93260891,0.00147174,0.00000000,0.00032054,0.13456932,0.39202138,1.54275491,0.00076692,0.37130434
-2.61430715,1.96212427,0.00147947,0.00000000,0.00039017,0.13254196,0.38387397,1.58632759,0.00082078,0.36212262
-2.60830415,1.98928237,0.00149124,0.00000000,0.00047163,0.13037912,0.37586827,1.62731401,0.00088056,0.35286620
-2.60230115,2.01417920,0.00150698,0.00000000,0.00056613,0.12809727,0.36814193,1.66572726,0.00094638,0.34360587
-2.59629815,2.03704937,0.00152668,0.00000000,0.00067484,0.12571941,0.36084334,1.70171086,0.00101841,0.33442508
-2.59029515,2.05825731,0.00155040,0.00000000,0.00079885,0.12327449,0.35412745,1.73553250,0.00109683,0.32541775
-2.58429215,2.07828031,0.00157822,0.00000000,0.00093909,0.12079638,0.34815041,1.76757031,0.00118181,0.31668510
-2.57828914,2.09768364,0.00161023,0.00000000,0.00109628,0.11832253,0.34306363,1.79829206,0.00127346,0.30833177
-2.57228614,2.11708918,0.00164650,0.00000000,0.00127090,0.11589237,0.33900724,1.82822813,0.00137184,0.30046127
-2.56628314,2.13713868,0.00168705,0.00000000,0.00146312,0.11354538,0.33610338,1.85793940,0.00147690,0.29317118
-2.56028014,2.15845377,0.00173183,0.00000000,0.00167274,0.11131922,0.33444976,1.88798174,0.00158844,0.28654822
-2.55427714,2.18159466,0.00178068,0.00000000,0.00189912,0.10924774,0.33411358,1.91886895,0.00170610,0.28066359
-2.54827414,2.20702001,0.00183329,0.00000000,0.00214120,0.10735918,0.33512644,1.95103611,0.00182929,0.27556869
-2.54227114,2.23505007,0.00188921,0.00000000,0.00239740,0.10567451,0.33748033,1.98480557,0.00195722,0.27129165
-2.53626813,2.26583548,0.00194783,0.00000000,0.00266567,0.10420612,0.34112498,2.02035752,0.00208885,0.26783471
-2.53026513,2.29933359,0.00200833,0.00000000,0.00294342,0.10295688,0.34596697,2.05770694,0.00222288,0.26517269
-2.52426213,2.33529379,0.00206976,0.00000000,0.00322761,0.10191964,0.35187039,2.09668845,0.00235780,0.26325271
-2.51825913,2.37325313,0.00213097,0.00000000,0.00351475,0.10107716,0.35865943,2.13695018,0.00249186,0.26199507
-2.51225613,2.41254251,0.00219071,0.00000000,0.00380094,0.10040258,0.36612255,2.17795705,0.00262311,0.26129540
-2.50625313,2.45230358,0.00224760,0.00000000,0.00408201,0.09986031,0.37401837,2.21900375,0.00274946,0.26102794
-2.50025013,2.49151558,0.00230019,0.00000000,0.00435357,0.09940733,0.38208290,2.25923661,0.00286873,0.26104977
-2.49424712,2.52903079,0.00234704,0.00000000,0.00461112,0.09899491,0.39003781,2.29768359,0.00297869,0.26120594
-2.48824412,2.56361714,0.00238669,0.00000000,0.00485020,0.09857054,0.39759953,2.33329067,0.00307715,0.26133507
-2.48224112,2.59400551,0.00241781,0.00000000,0.00506651,0.09808003,0.40448868,2.36496301,0.00316201,0.26127538
-2.47623812,2.61893965,0.00243915,0.00000000,0.00525604,0.09746976,0.41043949,2.39160854,0.00323136,0.26087059
-2.47023512,2.63722611,0.00244966,0.00000000,0.00541517,0.09668884,0.41520874,2.41218200,0.00328349,0.25997581
-2.46423212,2.64778165,0.00244851,0.00000000,0.00554087,0.09569110,0.41858390,2.42572710,0.00331704,0.25846270
-2.45822911,2.64967605,0.00243512,0.00000000,0.00563071,0.09443698,0.42039008,2.43141473,0.00333095,0.25622409
-2.45222611,2.64216821,0.00240919,0.00000000,0.00568301,0.09289493,0.42049555,2.42857565,0.00332459,0.25317759
-2.44622311,2.62473400,0.00237070,0.00000000,0.00569687,0.09104260,0.41881559,2.41672593,0.00329772,0.24926815
-2.44022011,2.59708489,0.00231994,0.00000000,0.00567222,0.08886752,0.41531454,2.39558448,0.00325055,0.24446954
-2.43421711,2.55917666,0.00225749,0.00000000,0.00560984,0.08636739,0.41000598,2.36508195,0.00318371,0.23878460
-2.42821411,2.51120833,0.00218419,0.00000000,0.00551129,0.08354995,0.40295122,2.32536105,0.00309824,0.23224437
-2.42221111,2.45361173,0.00210114,0.00000000,0.00537891,0.08043241,0.39425603,2.27676864,0.00299552,0.22490621
-2.41620810,2.38703260,0.00200965,0.00000000,0.00521574,0.07704059,0.38406597,2.21984044,0.00287731,0.21685096
-2.41020510,2.31230463,0.00191117,0.00000000,0.00502537,0.07340769,0.37256043,2.15527950,0.00274560,0.20817933
-2.40420210,2.23041790,0.00180730,0.00000000,0.00481190,0.06957291,0.35994584,2.08392963,0.00260260,0.19900777
-2.39819910,2.14248344,0.00169969,0.00000000,0.00457974,0.06557986,0.34644822,2.00674549,0.00245067,0.18946394
-2.39219610,2.04969570,0.00159003,0.00000000,0.00433354,0.06147498,0.33230541,1.92476061,0.00229222,0.17968203
-2.38619310,1.95329462,0.00147995,0.00000000,0.00407799,0.05730586,0.31775942,1.83905505,0.00212966,0.16979814
-2.38019010,1.85452880,0.00137105,0.00000000,0.00381771,0.05311975,0.30304896,1.75072380,0.00196534,0.15994587
-2.37418709,1.75462121,0.00126478,0.00000000,0.00355715,0.04896212,0.28840262,1.66084724,0.00180149,0.15025225
-2.36818409,1.65473839,0.00116246,0.00000000,0.00330043,0.04487547,0.27403275,1.57046445,0.00164016,0.14083428
-2.36218109,1.55596411,0.00106524,0.00000000,0.00305129,0.04089833,0.26013030,1.48055024,0.00148317,0.13179593
-2.35617809,1.45927789,0.00097407,0.00000000,0.00281296,0.03706448,0.24686058,1.39199605,0.00133213,0.12322587
-2.35017509,1.36553861,0.00088970,0.00000000,0.00258817,0.03340246,0.23436021,1.30559524,0.00118835,0.11519588
-2.34417209,1.27547336,0.00081268,0.00000000,0.00237905,0.02993528,0.22273509,1.22203255,0.00105289,0.10775993
-2.33816908,1.18967116,0.00074333,0.00000000,0.00218715,0.02668035,0.21205944,1.14187767,0.00092652,0.10095384
-2.33216608,1.10858131,0.00068180,0.00000000,0.00201346,0.02364965,0.20237585,1.06558263,0.00080976,0.09479564
-2.32616308,1.03251580,0.00062805,0.00000000,0.00185840,0.02085005,0.19369627,0.99348259,0.00070290,0.08928638
-2.32016008,0.96165535,0.00058184,0.00000000,0.00172189,0.01828368,0.18600383,0.92579965,0.00060597,0.08441144
-2.31415708,0.89605838,0.00054282,0.00000000,0.00160337,0.01594853,0.17925537,0.86264918,0.00051885,0.08014216
-2.30815408,0.83567238,0.00051049,0.00000000,0.00150188,0.01383902,0.17338452,0.80404829,0.00044121,0.07643780
-2.30215108,0.78034714,0.00048428,0.00000000,0.00141616,0.01194659,0.16830537,0.74992591,0.00037263,0.07324767
-2.29614807,0.72984916,0.00046350,0.00000000,0.00134465,0.01026039,0.16391635,0.70013409,0.00031255,0.07051341
-2.29014507,0.68387693,0.00044744,0.00000000,0.00128563,0.00876779,0.16010439,0.65446020,0.00026037,0.06817130
-2.28414207,0.64207646,0.00043534,0.00000000,0.00123726,0.00745501,0.15674918,0.61263954,0.00021543,0.06615450
-2.27813907,0.60405668,0.00042645,0.00000000,0.00119765,0.00630758,0.15372736,0.57436815,0.00017703,0.06439529
-2.27213607,0.56940443,0.00042002,0.00000000,0.00116494,0.00531076,0.15091658,0.53931541,0.00014449,0.06282708
-2.26613307,0.53769854,0.00041533,0.00000000,0.00113731,0.00444996,0.14819929,0.50713622,0.00011714,0.06138630
-2.26013007,0.50852285,0.00041172,0.00000000,0.00111311,0.00371097,0.14546621,0.47748238,0.00009436,0.06001402
-2.25412706,0.48147784,0.00040857,0.00000000,0.00109081,0.00308027,0.14261928,0.45001309,0.00007553,0.05865732
-2.24812406,0.45619063,0.00040535,0.00000000,0.00106907,0.00254514,0.13957414,0.42440417,0.00006011,0.05727037
-2.24212106,0.43232340,0.00040159,0.00000000,0.00104679,0.00209382,0.13626204,0.40035597,0.00004761,0.05581526
-2.23611806,0.40957975,0.00039692,0.00000000,0.00102308,0.00171555,0.13263110,0.37759975,0.00003759,0.05426248
-2.23011506,0.38770940,0.00039103,0.00000000,0.00099728,0.00140065,0.12864696,0.35590253,0.00002967,0.05259114
-2.22411206,0.36651090,0.00038374,0.00000000,0.00096897,0.00114053,0.12429283,0.33507028,0.00002353,0.05078892
-2.21810905,0.34583255,0.00037491,0.00000000,0.00093795,0.00092763,0.11956893,0.31494951,0.00001890,0.04885173
-2.21210605,0.32557177,0.00036450,0.00000000,0.00090423,0.00075544,0.11449139,0.29542745,0.00001557,0.04678317
-2.20610305,0.30567293,0.00035255,0.00000000,0.00086802,0.00061845,0.10909069,0.27643073,0.00001339,0.04459385
-2.20010005,0.28612398,0.00033917,0.00000000,0.00082972,0.00051211,0.10340974,0.25792307,0.00001223,0.04230045
-2.19409705,0.26695217,0.00032452,0.00000000,0.00078988,0.00043278,0.09750165,0.23990183,0.00001205,0.03992482
-2.18809405,0.24821907,0.00030880,0.00000000,0.00074918,0.00037773,0.09142737,0.22239398,0.00001283,0.03749290
-2.18209105,0.23001523,0.00029228,0.00000000,0.00070844,0.00034507,0.08525317,0.20545157,0.00001462,0.03503373
-2.17608804,0.21245480,0.00027524,0.00000000,0.00066857,0.00033372,0.07904826,0.18914707,0.00001751,0.03257843
-2.17008504,0.19567027,0.00025799,0.00000000,0.00063058,0.00034345,0.07288248,0.17356867,0.00002163,0.03015927
-2.16408204,0.17980766,0.00024086,0.00000000,0.00059553,0.00037481,0.06682420,0.15881595,0.00002718,0.02780886
-2.15807904,0.16502223,0.00022419,0.00000000,0.00056454,0.00042915,0.06093848,0.14499594,0.00003441,0.02555939
-2.15207604,0.15147498,0.00020831,0.00000000,0.00053881,0.00050861,0.05528561,0.13221980,0.00004363,0.02344213
-2.14607304,0.13932976,0.00019356,0.00000000,0.00051954,0.00061612,0.04991994,0.12060010,0.00005519,0.02148693
-2.14007004,0.12875130,0.00018026,0.00000000,0.00050799,0.00075543,0.04488910,0.11024888,0.00006952,0.01972197
-2.13406703,0.11990383,0.00016872,0.00000000,0.00050545,0.00093104,0.04023353,0.10127637,0.00008713,0.01817357
-2.12806403,0.11295036,0.00015927,0.00000000,0.00051321,0.00114824,0.03598640,0.09379032,0.00010855,0.01686614
-2.12206103,0.10805248,0.00015219,0.00000000,0.00053259,0.00141308,0.03217380,0.08789595,0.00013441,0.01582220
-2.11605803,0.10537046,0.00014777,0.00000000,0.00056488,0.00173233,0.02881509,0.08369628,0.00016538,0.01506251
-2.11005503,0.10506353,0.00014629,0.00000000,0.00061137,0.00211341,0.02592358,0.08129287,0.00020220,0.01460615
-2.10405203,0.10729022,0.00014800,0.00000000,0.00067331,0.00256434,0.02350725,0.08078669,0.00024566,0.01447069
-2.09804902,0.11220855,0.00015317,0.00000000,0.00075186,0.00309369,0.02156955,0.08227912,0.00029658,0.01467230
