energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.77188594,1.46486027,0.01463016,0.27839040,0.02295849,0.73090861,0.49970982,0.61363147
-5.76588294,1.42178982,0.01417176,0.26661524,0.02301978,0.71469173,0.47928049,0.59561868
-5.75987994,1.38733119,0.01386870,0.25530910,0.02303088,0.70429003,0.46197091,0.58125152
-5.75387694,1.36188408,0.01372968,0.24456592,0.02299185,0.69991008,0.44786163,0.57071629
-5.74787394,1.34582854,0.01376230,0.23447463,0.02290439,0.70174610,0.43701935,0.56418600
-5.74187094,1.33952462,0.01397302,0.22512019,0.02277176,0.70997778,0.42949996,0.56181959
-5.73586793,1.34330869,0.01436701,0.21658436,0.02259859,0.72476622,0.42535051,0.56376012
-5.72986493,1.35748641,0.01494796,0.20894604,0.02239052,0.74624819,0.42461022,0.57013205
-5.72386193,1.38232287,0.01571778,0.20228111,0.02215398,0.77452916,0.42731043,0.58103763
-5.71785893,1.41803043,0.01667635,0.19666170,0.02189573,0.80967551,0.43347377,0.59655284
-5.71185593,1.46475507,0.01782120,0.19215505,0.02162259,0.85170649,0.44311260,0.61672296
-5.70585293,1.52256227,0.01914716,0.18882187,0.02134102,0.90058662,0.45622700,0.64155842
-5.69984992,1.59142331,0.02064605,0.18671440,0.02105686,0.95621895,0.47280260,0.67103104
-5.69384692,1.67120322,0.02230646,0.18587419,0.02077506,1.01844003,0.49280843,0.70507115
-5.68784392,1.76165089,0.02411351,0.18632986,0.02049949,1.08701670,0.51619497,0.74356590
-5.68184092,1.86239251,0.02604879,0.18809487,0.02023284,1.16164530,0.54289266,0.78635881
-5.67583792,1.97292850,0.02809037,0.19116553,0.01997660,1.24195324,0.57281081,0.83325088
-5.66983492,2.09263441,0.03021293,0.19551933,0.01973115,1.32750295,0.60583711,0.88400301
-5.66383192,2.22076570,0.03238803,0.20111384,0.01949585,1.41779805,0.64183751,0.93833979
-5.65782891,2.35646622,0.03458460,0.20788612,0.01926930,1.51229118,0.68065658,0.99595427
-5.65182591,2.49877993,0.03676943,0.21575300,0.01904961,1.61039304,0.72211807,1.05651346
-5.64582291,2.64666512,0.03890792,0.22461201,0.01883469,1.71148204,0.76602557,1.11966411
-5.63981991,2.79901058,0.04096481,0.23434326,0.01862262,1.81491377,0.81216307,1.18503839
-5.63381691,2.95465262,0.04290513,0.24481219,0.01841198,1.92002969,0.86029541,1.25225898
-5.62781391,3.11239248,0.04469505,0.25587310,0.01820218,2.02616441,0.91016837,1.32094331
-5.62181091,3.27101308,0.04630286,0.26737360,0.01799382,2.13265111,0.96150842,1.39070655
-5.61580790,3.42929480,0.04769988,0.27915965,0.01778891,2.23882484,1.01402227,1.46116332
-5.60980490,3.58602966,0.04886130,0.29108122,0.01759116,2.34402354,1.06739609,1.53192787
-5.60380190,3.74003379,0.04976692,0.30299838,0.01740611,2.44758701,1.12129482,1.60261308
-5.59779890,3.89015819,0.05040182,0.31478745,0.01724127,2.54885412,1.17536168,1.67282841
-5.59179590,4.03529779,0.05075682,0.32634714,0.01710616,2.64715898,1.22921808,1.74217703
-5.58579290,4.17439929,0.05082875,0.33760429,0.01701229,2.74182658,1.28246442,1.81025292
-5.57978989,4.30646809,0.05062063,0.34851893,0.01697303,2.83216900,1.33468189,1.87663812
-5.57378689,4.43057475,0.05014153,0.35908837,0.01700348,2.91748293,1.38543554,1.94090093
-5.56778389,4.54586150,0.04940638,0.36934998,0.01712020,2.99704934,1.43427891,2.00259537
-5.56178089,4.65154913,0.04843546,0.37938252,0.01734091,3.07013612,1.48076018,2.06126250
-5.55577789,4.74694449,0.04725386,0.38930556,0.01768407,3.13600427,1.52442994,2.11643379
-5.54977489,4.83144866,0.04589075,0.39927717,0.01816847,3.19391781,1.56485031,2.16763672
-5.54377189,4.90456582,0.04437849,0.40948947,0.01881266,3.24315764,1.60160536,2.21440269
-5.53776888,4.96591232,0.04275179,0.42016232,0.01963441,3.28303888,1.63431228,2.25627686
-5.53176588,5.01522568,0.04104671,0.43153512,0.02065005,3.31293133,1.66263297,2.29282969
-5.52576288,5.05237288,0.03929972,0.44385704,0.02187383,3.33228200,1.68628550,2.32366965
-5.51975988,5.07735720,0.03754674,0.45737597,0.02331725,3.34063874,1.70505482,2.34845633
-5.51375688,5.09032315,0.03582226,0.47232671,0.02498835,3.33767370,1.71880238,2.36691340
-5.50775388,5.09155864,0.03415853,0.48891878,0.02689110,3.32320531,1.72747380,2.37884061
-5.50175088,5.08149421,0.03258488,0.50732466,0.02902480,3.29721739,1.73110459,2.38412411
-5.49574787,5.06069879,0.03112706,0.52766890,0.03138362,3.25987432,1.72982320,2.38274455
-5.48974487,5.02987216,0.02980687,0.55001883,0.03395618,3.21153113,1.72385147,2.37478260
-5.48374187,4.98983418,0.02864178,0.57437748,0.03672539,3.15273775,1.71350241,2.36042134
-5.47773887,4.94151144,0.02764482,0.60067916,0.03966842,3.08423702,1.69917530,2.33994573
-5.47173587,4.88592172,0.02682450,0.62878832,0.04275686,3.00695633,1.68134851,2.31373907
-5.46573287,4.82415751,0.02618498,0.65850174,0.04595717,2.92199301,1.66057033,2.28227677
-5.45972986,4.75736909,0.02572628,0.68955435,0.04923129,2.83059418,1.63744838,2.24611788
-5.45372686,4.68674847,0.02544466,0.72162860,0.05253755,2.73413174,1.61263794,2.20589489
-5.44772386,4.61351476,0.02533307,0.75436703,0.05583175,2.63407355,1.58683000,2.16230239
-5.44172086,4.53890168,0.02538170,0.78738763,0.05906840,2.53195203,1.56073918,2.11608504
-5.43571786,4.46414763,0.02557855,0.82030137,0.06220216,2.42933138,1.53509229,2.06802562
-5.42971486,4.39048825,0.02591006,0.85273101,0.06518931,2.32777459,1.51061761,2.01893320
-5.42371186,4.31915129,0.02636174,0.88433025,0.06798926,2.22881133,1.48803506,1.96963204
-5.41770885,4.25135299,0.02691880,0.91480220,0.07056601,2.13390779,1.46804750,1.92095111
-5.41170585,4.18829515,0.02756667,0.94391616,0.07288951,2.04443909,1.45133282,1.87371421
-5.40570285,4.13116177,0.02829153,0.97152152,0.07493676,1.96166487,1.43853677,1.82873053
-5.39969985,4.08111388,0.02908073,0.99755802,0.07669278,1.88670837,1.43026611,1.78678538
-5.39369685,4.03928139,0.02992311,1.02206146,0.07815114,1.82053910,1.42708181,1.74863061
-5.38769385,4.00675101,0.03080917,1.04516435,0.07931424,1.76395911,1.42949197,1.71497447
-5.38169085,3.98454915,0.03173120,1.06709117,0.08019314,1.71759266,1.43794397,1.68647050
-5.37568784,3.97361977,0.03268327,1.08814814,0.08080712,1.68187904,1.45281590,1.66370534
-5.36968484,3.97479694,0.03366103,1.10870795,0.08118275,1.65706840,1.47440705,1.64718535
-5.36368184,3.98877303,0.03466155,1.12918974,0.08135274,1.64322020,1.50292751,1.63732224
-5.35767884,4.01606338,0.03568294,1.15003552,0.08135443,1.64020429,1.53848732,1.63441799
-5.35167584,4.05696949,0.03672402,1.17168387,0.08122815,1.64770445,1.58108548,1.63864983
-5.34567284,4.11154251,0.03778387,1.19454233,0.08101536,1.66522441,1.63059946,1.65005576
-5.33966983,4.17954959,0.03886139,1.21895992,0.08075684,1.69209640,1.68677600,1.66852182
-5.33366683,4.26044562,0.03995491,1.24520119,0.08049080,1.72749248,1.74922398,1.69377183
-5.32766383,4.35335280,0.04106178,1.27342334,0.08025121,1.77043858,1.81741020,1.72536087
-5.32166083,4.45705042,0.04217806,1.30365769,0.08006628,1.81983165,1.89065891,1.76267313
-5.31565783,4.56997665,0.04329829,1.33579653,0.07995727,1.87445965,1.96815567,1.80492530
-5.30965483,4.69024383,0.04441536,1.36958652,0.07993753,1.93302462,2.04895628,1.85117571
-5.30365183,4.81566779,0.04552044,1.40462886,0.08001199,1.99416838,2.13200081,1.90033978
-5.29764882,4.94381135,0.04660313,1.44038667,0.08017700,2.05650065,2.21613303,1.95121165
-5.29164582,5.07204085,0.04765161,1.47619939,0.08042054,2.11862898,2.30012477,2.00249169
-5.28564282,5.19759449,0.04865297,1.51130359,0.08072283,2.17918984,2.38270489,2.05281902
-5.27963982,5.31765971,0.04959358,1.54485945,0.08105728,2.23687991,2.46259186,2.10080824
-5.27363682,5.42945710,0.05045960,1.57598159,0.08139168,2.29048684,2.53852901,2.14508886
-5.26763382,5.53032724,0.05123746,1.60377308,0.08168967,2.33891831,2.60932111,2.18434602
-5.26163082,5.61781697,0.05191443,1.62736076,0.08191238,2.38122844,2.67387094,2.21736080
-5.25562781,5.68976139,0.05247919,1.64593056,0.08202013,2.41664068,2.73121434,2.24304844
-5.24962481,5.74435810,0.05292230,1.65876089,0.08197415,2.44456631,2.78055225,2.26049288
-5.24362181,5.78023045,0.05323672,1.66525278,0.08173830,2.46461780,2.82127842,2.26897602
-5.23761881,5.79647707,0.05341822,1.66495522,0.08128059,2.47661674,2.85300153,2.26800060
-5.23161581,5.79270564,0.05346567,1.65758474,0.08057458,2.48059594,2.87556074,2.25730563
-5.22561281,5.76904955,0.05338125,1.64303829,0.07960053,2.47679567,2.88903379,2.23687381
-5.21960980,5.72616684,0.05317054,1.62139896,0.07834628,2.46565439,2.89373748,2.20693064
-5.21360680,5.66522161,0.05284251,1.59293443,0.07680782,2.44779424,2.89022019,2.16793555
-5.20760380,5.58784899,0.05240932,1.55808832,0.07498955,2.42400195,2.87924674,2.12056531
-5.20160080,5.49610505,0.05188608,1.51746499,0.07290430,2.39520592,2.86177613,2.06569076
-5.19559780,5.39240417,0.05129048,1.47180859,0.07057290,2.36245032,2.83893299,2.00434790
-5.18959480,5.27944617,0.05064227,1.42197749,0.06802366,2.32686703,2.81197369,1.93770465
-5.18359180,5.16013635,0.04996274,1.36891520,0.06529144,2.28964646,2.78224849,1.86702470
-5.17758879,5.03750130,0.04927410,1.31361920,0.06241661,2.25200793,2.75116095,1.79362994
-5.17158579,4.91460364,0.04859884,1.25710901,0.05944385,2.21517055,2.72012610,1.71886295
-5.16558279,4.79445848,0.04795912,1.20039475,0.05642079,2.18032524,2.69052873,1.64405084
-5.15957979,4.67995414,0.04737607,1.14444750,0.05339664,2.14860840,2.66368328,1.57047163
-5.15357679,4.57377949,0.04686926,1.09017245,0.05042078,2.12107781,2.64079640,1.49932414
-5.14757379,4.47835973,0.04645612,1.03838577,0.04754139,2.09869094,2.62293345,1.43170220
-5.14157079,4.39580184,0.04615151,0.98979571,0.04480415,2.08228600,2.61098976,1.36857352
-5.13556778,4.32785084,0.04596736,0.94498857,0.04225111,2.07256582,2.60566745,1.31076363
-5.12956478,4.27585721,0.04591239,0.90441952,0.03991955,2.07008463,2.60745818,1.25894483
-5.12356178,4.24075565,0.04599198,0.86840835,0.03784122,2.07523768,2.61663234,1.21362996
-5.11755878,4.22305493,0.04620812,0.83713985,0.03604151,2.08825389,2.63323446,1.17517072
-5.11155578,4.22283837,0.04655946,0.81066854,0.03453904,2.10919125,2.65708506,1.14376010
-5.10555278,4.23977408,0.04704153,0.78892710,0.03334528,2.13793513,2.68778836,1.11943827
-5.09954977,4.27313434,0.04764696,0.77173796,0.03246439,2.17419959,2.72474560,1.10210150
-5.09354677,4.32182290,0.04836581,0.75882728,0.03189334,2.21753142,2.76717337,1.09151349
-5.08754377,4.38440931,0.04918598,0.74984079,0.03162206,2.26731736,2.81412618,1.08731858
-5.08154077,4.45916919,0.05009365,0.74436057,0.03163389,2.32279416,2.86452275,1.08905628
-5.07553777,4.54412947,0.05107370,0.74192228,0.03190608,2.38306182,2.91717505,1.09617679
-5.06953477,4.63711738,0.05211016,0.74203222,0.03241050,2.44709972,2.97081935,1.10805707
-5.06353177,4.73581242,0.05318669,0.74418356,0.03311445,2.51378583,3.02414848,1.12401718
-5.05752876,4.83780015,0.05428691,0.74787149,0.03398155,2.58191859,3.07584458,1.14333658
-5.05152576,4.94062685,0.05539481,0.75260683,0.03497272,2.65024143,3.12461134,1.16527033
-5.04552276,5.04185406,0.05649502,0.75792780,0.03604729,2.71746932,3.16920529,1.18906476
-5.03951976,5.13911218,0.05757305,0.76340998,0.03716401,2.78231708,3.20846530,1.21397282
-5.03351676,5.23015183,0.05861547,0.76867416,0.03828222,2.84352874,3.24133968,1.23926855
-5.02751376,5.31289244,0.05961001,0.77339227,0.03936285,2.89990716,3.26691045,1.26426093
-5.02151076,5.38546682,0.06054560,0.77729135,0.04036951,2.95034335,3.28441431,1.28830662
-5.01550775,5.44626100,0.06141244,0.78015581,0.04126940,2.99384449,3.29325979,1.31082172
-5.00950475,5.49394855,0.06220191,0.78182802,0.04203420,3.02955975,3.29304061,1.33129220
-5.00350175,5.52751853,0.06290653,0.78220762,0.04264073,3.05680334,3.28354472,1.34928294
-4.99749875,5.54629671,0.06351996,0.78124960,0.04307156,3.07507370,3.26475924,1.36444522
-4.99149575,5.54995942,0.06403685,0.77896152,0.04331541,3.08406839,3.23687098,1.37652247
-4.98549275,5.53853973,0.06445290,0.77540003,0.04336732,3.08369406,3.20026288,1.38535424
-4.97948974,5.51242594,0.06476475,0.77066691,0.04322875,3.07407108,3.15550628,1.39087828
-4.97348674,5.47235235,0.06497004,0.76490475,0.04290738,3.05553259,3.10334936,1.39313056
-4.96748374,5.41938234,0.06506743,0.75829246,0.04241677,3.02861809,3.04470192,1.39224340
-4.96148074,5.35488432,0.06505663,0.75104062,0.04177591,2.99406146,2.98061687,1.38844153
-4.95547774,5.28050086,0.06493851,0.74338676,0.04100850,2.95277395,2.91226866,1.38203622
-4.94947474,5.19811165,0.06471517,0.73559054,0.04014226,2.90582246,2.84092924,1.37341757
-4.94347174,5.10979096,0.06438999,0.72792868,0.03920797,2.85440384,2.76794174,1.36304505
-4.93746873,5.01776050,0.06396768,0.72068982,0.03823861,2.79981580,2.69469254,1.35143634
-4.93146573,4.92433847,0.06345433,0.71416892,0.03726828,2.74342538,2.62258216,1.33915491
-4.92546273,4.83188591,0.06285734,0.70866136,0.03633126,2.68663577,2.55299553,1.32679629
-4.91945973,4.74275140,0.06218535,0.70445655,0.03546102,2.63085244,2.48727227,1.31497340
-4.91345673,4.65921528,0.06144807,0.70183112,0.03468920,2.57744949,2.42667760,1.30430126
-4.90745373,4.58343468,0.06065604,0.70104161,0.03404479,2.52773711,2.37237465,1.29538141
-4.90145073,4.51739067,0.05982040,0.70231687,0.03355328,2.48293118,2.32539871,1.28878623
-4.89544772,4.46283899,0.05895248,0.70585028,0.03323598,2.44412562,2.28663441,1.28504386
-4.88944472,4.42126560,0.05806349,0.71179198,0.03310937,2.41226849,2.25679627,1.28462383
-4.88344172,4.39384872,0.05716407,0.72024146,0.03318471,2.38814234,2.23641347,1.28792407
-4.87743872,4.38142836,0.05626395,0.73124084,0.03346767,2.37234944,2.22581934,1.29525954
-4.87143572,4.38448477,0.05537157,0.74476917,0.03395815,2.36530224,2.22514607,1.30685304
-4.86543272,4.40312664,0.05449377,0.76073814,0.03465030,2.36721941,2.23432497,1.32282844
-4.85942971,4.43708977,0.05363557,0.77898962,0.03553260,2.37812732,2.25309228,1.34320670
-4.85342671,4.48574657,0.05280003,0.79929521,0.03658817,2.39786696,2.28100062,1.36790488
-4.84742371,4.54812631,0.05198823,0.82135823,0.03779522,2.42610595,2.31743555,1.39673810
-4.84142071,4.62294562,0.05119931,0.84481810,0.03912760,2.46235497,2.36163688,1.42942472
-4.83541771,4.70864822,0.05043071,0.86925724,0.04055553,2.50598800,2.41272363,1.46559421
-4.82941471,4.80345267,0.04967842,0.89421040,0.04204638,2.55626539,2.46972203,1.50479773
-4.82341171,4.90540616,0.04893738,0.91917615,0.04356562,2.61235880,2.53159506,1.54652079
-4.81740870,5.01244250,0.04820190,0.94363018,0.04507775,2.67337695,2.59727262,1.59019769
-4.81140570,5.12244187,0.04746612,0.96703996,0.04654734,2.73839112,2.66568079,1.63522696
-4.80540270,5.23329017,0.04672453,0.98888021,0.04793998,2.80645934,2.73576935,1.68098733
-4.79939970,5.34293559,0.04597244,1.00864853,0.04922332,2.87664851,2.80653620,1.72685352
-4.79339670,5.44944049,0.04520634,1.02588062,0.05036792,2.94805371,2.87704810,1.77221143
-4.78739370,5.55102673,0.04442430,1.04016439,0.05134809,3.01981421,2.94645700,1.81647199
-4.78139070,5.64611324,0.04362622,1.05115241,0.05214260,3.09112601,3.01401179,1.85908354
-4.77538769,5.73334493,0.04281396,1.05857228,0.05273517,3.16125106,3.07906541,1.89954227
-4.76938469,5.81161272,0.04199141,1.06223434,0.05311494,3.22952323,3.14107769,1.93740072
-4.76338169,5.88006480,0.04116441,1.06203667,0.05327659,3.29535175,3.19961451,1.97227421
-4.75737869,5.93810984,0.04034059,1.05796705,0.05322045,3.35822272,3.25434398,2.00384550
-4.75137569,5.98541306,0.03952909,1.05010210,0.05295235,3.41769931,3.30503058,2.03186770
-4.74537269,6.02188658,0.03874024,1.03860350,0.05248330,3.47342153,3.35152825,2.05616578
-4.73936968,6.04767531,0.03798517,1.02371180,0.05182910,3.52510624,3.39377315,2.07663703
-4.73336668,6.06313983,0.03727539,1.00573794,0.05100977,3.57254773,3.43177705,2.09325073
-4.72736368,6.06883756,0.03662237,0.98505311,0.05004892,3.61561949,3.46562178,2.10604717
-4.72136068,6.06550327,0.03603707,0.96207724,0.04897305,3.65427699,3.49545512,2.11513644
-4.71535768,6.05402967,0.03552962,0.93726681,0.04781083,3.68856143,3.52148816,2.12069681
-4.70935468,6.03544855,0.03510890,0.91110218,0.04659230,3.71860406,3.54399398,2.12297292
-4.70335168,6.01091253,0.03478229,0.88407518,0.04534819,3.74463043,3.56330714,2.12227351
-4.69734867,5.98167727,0.03455544,0.85667708,0.04410921,3.76696373,3.57982346,2.11896866
-4.69134567,5.94908373,0.03443207,0.82938741,0.04290538,3.78602655,3.59399920,2.11348618
-4.68534267,5.91453976,0.03441392,0.80266389,0.04176545,3.80234006,3.60634901,2.10630697
-4.67933967,5.87950061,0.03450068,0.77693351,0.04071640,3.81651994,3.61744187,2.09795903
-4.67333667,5.84544761,0.03469006,0.75258498,0.03978294,3.82926841,3.62789429,2.08900998
-4.66733367,5.81386457,0.03497783,0.72996261,0.03898713,3.84136206,3.63836052,2.08005785
-4.66133067,5.78621183,0.03535797,0.70936147,0.03834805,3.85363523,3.64951943,2.07172009
-4.65532766,5.76389779,0.03582284,0.69102395,0.03788151,3.86695937,3.66205828,2.06462092
-4.64932466,5.74824847,0.03636336,0.67513754,0.03759984,3.88221850,3.67665346,2.05937709
-4.64332166,5.74047550,0.03696923,0.66183373,0.03751163,3.90028190,3.69394916,2.05658238
-4.63731866,5.74164359,0.03762914,0.65118796,0.03762165,3.92197461,3.71453440,2.05679121
-4.63131566,5.75263847,0.03833098,0.64322060,0.03793070,3.94804727,3.73891968,2.06050190
-4.62531266,5.77413658,0.03906210,0.63789864,0.03843551,3.97914610,3.76751416,2.06814004
-4.61930965,5.80657781,0.03980949,0.63513825,0.03912876,4.01578473,3.80060451,2.08004262
-4.61330665,5.85014243,0.04056000,0.63480799,0.03999904,4.05831872,3.83833654,2.09644360
-4.60730365,5.90473366,0.04130051,0.63673265,0.04103099,4.10692416,3.88070046,2.11746140
-4.60130065,5.96996661,0.04201810,0.64069769,0.04220539,4.16158122,3.92752075,2.14308897
-4.59529765,6.04516460,0.04270023,0.64645419,0.04349943,4.22206336,3.97845102,2.17318696
-4.58929465,6.12936334,0.04333483,0.65372426,0.04488705,4.28793291,4.03297456,2.20748034
-4.58329165,6.22132321,0.04391050,0.66220687,0.04633930,4.35854321,4.09041043,2.24555883
-4.57728864,6.31954967,0.04441655,0.67158410,0.04782488,4.43304736,4.14992526,2.28688130
-4.57128564,6.42232149,0.04484319,0.68152757,0.04931076,4.51041357,4.21055040,2.33078432
-4.56528264,6.52772615,0.04518160,0.69170511,0.05076285,4.58944655,4.27120388,2.37649459
-4.55927964,6.63370165,0.04542406,0.70178751,0.05214677,4.66881452,4.33071666,2.42314516
-4.55327664,6.73808354,0.04556409,0.71145520,0.05342864,4.74708095,4.38786227,2.46979516
-4.54727364,6.83865607,0.04559653,0.72040469,0.05457591,4.82274021,4.44138891,2.51545224
-4.54127064,6.93320582,0.04551776,0.72835474,0.05555822,4.89425611,4.49005319,2.55909749
-4.53526763,7.01957651,0.04532574,0.73505192,0.05634818,4.96010215,4.53265424,2.59971182
-4.52926463,7.09572311,0.04502020,0.74027557,0.05692209,5.01880230,4.56806733,2.63630306
-4.52326163,7.15976391,0.04460274,0.74384191,0.05726057,5.06897111,4.59527585,2.66793301
-4.51725863,7.21002865,0.04407696,0.74560716,0.05734912,5.10935192,4.61340063,2.69374340
-4.51125563,7.24510138,0.04344848,0.74546968,0.05717843,5.13885190,4.62172566,2.71297990
-4.50525263,7.26385664,0.04272500,0.74337089,0.05674464,5.15657286,4.61971947,2.72501340
-4.49924962,7.26548758,0.04191633,0.73929505,0.05604936,5.16183674,4.60705123,2.72935769
-4.49324662,7.24952536,0.04103423,0.73326793,0.05509953,5.15420494,4.58360115,2.72568294
-4.48724362,7.21584878,0.04009238,0.72535432,0.05390718,5.13349078,4.54946471,2.71382442
-4.48124062,7.16468416,0.03910608,0.71565458,0.05248895,5.09976454,4.50495052,2.69378617
-4.47523762,7.09659513,0.03809210,0.70430031,0.05086550,5.05335099,4.45057182,2.66573951
-4.46923462,7.01246289,0.03706826,0.69144934,0.04906091,4.99481928,4.38703184,2.63001635
-4.46323162,6.91345749,0.03605314,0.67728029,0.04710186,4.92496566,4.31520344,2.58709756
-4.45722861,6.80100131,0.03506559,0.66198682,0.04501687,4.84478943,4.23610375,2.53759710
-4.45122561,6.67672590,0.03412431,0.64577186,0.04283549,4.75546319,4.15086472,2.48224210
-4.44522261,6.54242392,0.03324742,0.62884203,0.04058750,4.65829828,4.06070040,2.42185017
-4.43921961,6.39999779,0.03245194,0.61140244,0.03830220,4.55470674,3.96687251,2.35730439
-4.43321661,6.25140709,0.03175337,0.59365208,0.03600768,4.44616129,3.87065511,2.28952730
-4.42721361,6.09861644,0.03116529,0.57577982,0.03373027,4.33415471,3.77330008,2.21945456
-4.42121061,5.94354592,0.03069899,0.55796128,0.03149405,4.22016014,3.67600439,2.14800959
-4.41520760,5.78802559,0.03036317,0.54035648,0.02932045,4.10559390,3.57988061,2.07607981
-4.40920460,5.63375576,0.03016375,0.52310844,0.02722801,3.99178204,3.48593145,2.00449545
-4.40320160,5.48227427,0.03010372,0.50634244,0.02523218,3.87993178,3.39502953,1.93401163
-4.39719860,5.33493170,0.03018307,0.49016622,0.02334533,3.77110901,3.30790283,1.86529417
-4.39119560,5.19287507,0.03039889,0.47467069,0.02157672,3.66622217,3.22512636,1.79890949
-4.38519260,5.05704039,0.03074544,0.45993129,0.01993270,3.56601321,3.14712004,1.73531878
-4.37918959,4.92815376,0.03121441,0.44600971,0.01841686,3.47105551,3.07415290,1.67487648
-4.37318659,4.80674054,0.03179517,0.43295589,0.01703029,3.38175845,3.00635293,1.61783267
-4.36718359,4.69314165,0.03247513,0.42081021,0.01577186,3.29837827,2.94372206,1.56433927
-4.36118059,4.58753597,0.03324014,0.40960564,0.01463858,3.22103410,2.88615536,1.51445931
-4.35517759,4.48996721,0.03407489,0.39936990,0.01362590,3.14972836,2.83346334,1.46817881
-4.34917459,4.40037389,0.03496339,0.39012729,0.01272802,3.08437013,2.78539633,1.42542049
-4.34317159,4.31862052,0.03588941,0.38190042,0.01193827,3.02480013,2.74166942,1.38605860
-4.33716858,4.24452850,0.03683690,0.37471146,0.01124935,2.97081608,2.70198704,1.34993419
-4.33116558,4.17790487,0.03779040,0.36858313,0.01065364,2.92219689,2.66606565,1.31686993
-4.32516258,4.11856766,0.03873548,0.36353922,0.01014344,2.87872461,2.63365379,1.28668408
-4.31915958,4.06636637,0.03965897,0.35960474,0.00971116,2.84020289,2.60454828,1.25920269
-4.31315658,4.02119668,0.04054929,0.35680560,0.00934952,2.80647112,2.57860609,1.23426996
-4.30715358,3.98300863,0.04139663,0.35516788,0.00905163,2.77741366,2.55575122,1.21175601
