energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-3.31665833,3.71113266,0.02280356,0.84440724,0.03787848,1.70170685,0.87350245,0.31051670,1.45159449,0.81871829
-3.31065533,3.67952133,0.02215118,0.83803996,0.03691320,1.68634325,0.85686314,0.31516360,1.43367323,0.81360541
-3.30465233,3.65296170,0.02153538,0.83244246,0.03595305,1.67374934,0.83998921,0.32159306,1.41684509,0.80895649
-3.29864932,3.63219400,0.02095979,0.82762998,0.03500919,1.66448371,0.82309235,0.32993943,1.40125730,0.80477028
-3.29264632,3.61799435,0.02042668,0.82363803,0.03409324,1.65910037,0.80639762,0.34032946,1.38707046,0.80106685
-3.28664332,3.61113754,0.01993693,0.82051773,0.03321686,1.65812640,0.79013578,0.35287654,1.37445155,0.79788317
-3.28064032,3.61235941,0.01949012,0.81833075,0.03239131,1.66203996,0.77453546,0.36767507,1.36356684,0.79526855
-3.27463732,3.62232072,0.01908461,0.81714404,0.03162710,1.67124981,0.75981557,0.38479502,1.35457508,0.79327979
-3.26863432,3.64157370,0.01871770,0.81702460,0.03093360,1.68607688,0.74617827,0.40427703,1.34762119,0.79197653
-3.26263132,3.67053249,0.01838583,0.81803443,0.03031876,1.70673889,0.73380260,0.42612824,1.34283062,0.79141672
-3.25662831,3.70944864,0.01808478,0.82022580,0.02978887,1.73333827,0.72283919,0.45031899,1.34030441,0.79165252
-3.25062531,3.75839207,0.01780992,0.82363688,0.02934840,1.76585397,0.71340586,0.47678054,1.34011512,0.79272650
-3.24462231,3.81723813,0.01755647,0.82828800,0.02899990,1.80413731,0.70558454,0.50540392,1.34230358,0.79466840
-3.23861931,3.88566070,0.01731968,0.83417831,0.02874393,1.84791177,0.69941920,0.53603986,1.34687631,0.79749231
-3.23261631,3.96313127,0.01709507,0.84128319,0.02857908,1.89677672,0.69491496,0.56849995,1.35380366,0.80119438
-3.22661331,4.04892368,0.01687862,0.84955218,0.02850203,1.95021466,0.69203825,0.60255875,1.36301860,0.80575107
-3.22061031,4.14212397,0.01666689,0.85890769,0.02850770,2.00760165,0.69071791,0.63795692,1.37441595,0.81111782
-3.21460730,4.24164481,0.01645710,0.86924430,0.02858934,2.06822038,0.69084712,0.67440516,1.38785216,0.81722837
-3.20860430,4.34624378,0.01624720,0.88042887,0.02873878,2.13127526,0.69228611,0.71158879,1.40314554,0.82399447
-3.20260130,4.45454498,0.01603584,0.89230134,0.02894659,2.19590911,0.69486551,0.74917278,1.42007704,0.83130627
-3.19659830,4.56506320,0.01582234,0.90467643,0.02920238,2.26122078,0.69839021,0.78680714,1.43839162,0.83903329
-3.19059530,4.67623032,0.01560658,0.91734603,0.02949504,2.32628329,0.70264376,0.82413239,1.45780031,0.84702593
-3.18459230,4.78642328,0.01538891,0.93008256,0.02981303,2.39016195,0.70739313,0.86078509,1.47798321,0.85511783
-3.17858929,4.89399330,0.01516996,0.94264309,0.03014471,2.45193217,0.71239384,0.89640326,1.49859345,0.86312879
-3.17258629,4.99729616,0.01495060,0.95477430,0.03047862,2.51069669,0.71739539,0.93063155,1.51926232,0.87086852
-3.16658329,5.09472296,0.01473169,0.96621824,0.03080386,2.56560196,0.72214690,0.96312630,1.53960573,0.87814100
-3.16058029,5.18473137,0.01451406,0.97671877,0.03111034,2.61585348,0.72640293,0.99356025,1.55923193,0.88474965
-3.15457729,5.26587679,0.01429837,0.98602844,0.03138918,2.66073006,0.72992932,1.02162709,1.57775059,0.89050293
-3.14857429,5.33684325,0.01408505,0.99391592,0.03163298,2.69959687,0.73250905,1.04704574,1.59478307,0.89522051
-3.14257129,5.39647331,0.01387433,1.00017346,0.03183608,2.73191709,0.73394780,1.06956445,1.60997365,0.89873972
-3.13656828,5.44379656,0.01366620,1.00462429,0.03199484,2.75726216,0.73407926,1.08896466,1.62300143,0.90092197
-3.13056528,5.47805580,0.01346052,1.00712972,0.03210782,2.77532036,0.73276986,1.10506472,1.63359254,0.90165916
-3.12456228,5.49873020,0.01325709,1.00759553,0.03217592,2.78590362,0.72992280,1.11772330,1.64153198,0.90087953
-3.11855928,5.50555432,0.01305573,1.00597739,0.03220245,2.78895219,0.72548116,1.12684244,1.64667474,0.89855281
-3.11255628,5.49853216,0.01285649,1.00228510,0.03219313,2.78453707,0.71943000,1.13237026,1.64895541,0.89469437
-3.10655328,5.47794516,0.01265970,0.99658529,0.03215598,2.77285982,0.71179720,1.13430302,1.64839582,0.88936803
-3.10055028,5.44435330,0.01246614,0.98900234,0.03210117,2.75424952,0.70265297,1.13268644,1.64511004,0.88268740
-3.09454727,5.39858859,0.01227717,0.97971749,0.03204076,2.72915669,0.69210805,1.12761620,1.63930634,0.87481546
-3.08854427,5.34174036,0.01209475,0.96896590,0.03198834,2.69814401,0.68031040,1.11923731,1.63128570,0.86596232
-3.08254127,5.27513239,0.01192159,0.95703169,0.03195864,2.66187389,0.66744074,1.10774229,1.62143667,0.85638108
-3.07653827,5.20029166,0.01176106,0.94424114,0.03196705,2.62109286,0.65370669,1.09336811,1.61022651,0.84636186
-3.07053527,5.11890975,0.01161724,0.93095400,0.03202908,2.57661317,0.63933603,1.07639171,1.59818891,0.83622412
-3.06453227,5.03279744,0.01149483,0.91755344,0.03215988,2.52929195,0.62456917,1.05712428,1.58590837,0.82630754
-3.05852926,4.94383415,0.01139900,0.90443476,0.03237358,2.48000851,0.60965104,1.03590426,1.57400213,0.81696166
-3.05252626,4.85391378,0.01133531,0.89199342,0.03268288,2.42964048,0.59482295,1.01308929,1.56310004,0.80853481
-3.04652326,4.76488905,0.01130947,0.88061281,0.03309843,2.37903961,0.58031451,0.98904735,1.55382344,0.80136267
-3.04052026,4.67851642,0.01132718,0.87065224,0.03362844,2.32900820,0.56633616,0.96414741,1.54676385,0.79575695
-3.03451726,4.59640390,0.01139390,0.86243570,0.03427831,2.28027698,0.55307248,0.93874986,1.54246251,0.79199478
-3.02851426,4.51996403,0.01151462,0.85624185,0.03505032,2.23348544,0.54067668,0.91319723,1.54139166,0.79030911
-3.02251126,4.45037390,0.01169362,0.85229573,0.03594345,2.18916544,0.52926642,0.88780543,1.54393849,0.79088067
-3.01650825,4.38854419,0.01193433,0.85076244,0.03695336,2.14772876,0.51892122,0.86285608,1.55039245,0.79383189
-3.01050525,4.33509841,0.01223907,0.85174314,0.03807241,2.10945926,0.50968150,0.83859003,1.56093653,0.79922293
-3.00450225,4.29036338,0.01260891,0.85527355,0.03928986,2.07450993,0.50154929,0.81520258,1.57564286,0.80705012
-2.99849925,4.25437116,0.01304357,0.86132487,0.04059217,2.04290496,0.49449063,0.79284041,1.59447270,0.81724671
-2.99249625,4.22687238,0.01354127,0.86980715,0.04196345,2.01454682,0.48843933,0.77160044,1.61728080,0.82968613
-2.98649325,4.20736018,0.01409875,0.88057475,0.04338592,1.98922794,0.48330218,0.75153064,1.64382381,0.84418726
-2.98049025,4.19510352,0.01471122,0.89343372,0.04484059,1.96664651,0.47896505,0.73263265,1.67377200,0.86052168
-2.97448724,4.18918820,0.01537243,0.90815060,0.04630789,1.94642569,0.47529984,0.71486611,1.70672393,0.87842242
-2.96848424,4.18856367,0.01607476,0.92446217,0.04776840,1.92813534,0.47217178,0.69815450,1.74222294,0.89759376
-2.96248124,4.19209330,0.01680935,0.94208572,0.04920362,1.91131531,0.46944679,0.68239201,1.77977475,0.91772170
-2.95647824,4.19860604,0.01756630,0.96072925,0.05059668,1.89549936,0.46699855,0.66745142,1.81886533,0.93848444
-2.95047524,4.20694694,0.01833490,0.98010119,0.05193310,1.88023854,0.46471511,0.65319220,1.85897800,0.95956264
-2.94447224,4.21602463,0.01910389,0.99991932,0.05320139,1.86512332,0.46250444,0.63946893,1.89960932,0.98064886
-2.93846923,4.22485377,0.01986174,1.01991832,0.05439365,1.84980319,0.46029907,0.62613924,1.94028295,1.00145581
-2.93246623,4.23259091,0.02059699,1.03985600,0.05550603,1.83400343,0.45805935,0.61307123,1.98056116,1.02172336
-2.92646323,4.23856265,0.02129853,1.05951794,0.05653906,1.81753800,0.45577534,0.60015001,2.02005372,1.04122384
-2.92046023,4.24228522,0.02195598,1.07872049,0.05749779,1.80031830,0.45346727,0.58728302,2.05842415,1.05976574
-2.91445723,4.24347518,0.02255994,1.09731230,0.05839182,1.78235754,0.45118455,0.57440411,2.09539324,1.07719582
-2.90845423,4.24205117,0.02310227,1.11517449,0.05923509,1.76377035,0.44900338,0.56147615,2.13074039,1.09339960
-2.90245123,4.23812719,0.02357639,1.13221967,0.06004551,1.74476802,0.44702308,0.54849217,2.16430266,1.10830054
-2.89644822,4.23199796,0.02397740,1.14839004,0.06084440,1.72564921,0.44536135,0.53547507,2.19597237,1.12185806
-2.89044522,4.22411737,0.02430220,1.16365489,0.06165572,1.70678683,0.44414856,0.52247586,2.22569326,1.13406457
-2.88444222,4.21507112,0.02454962,1.17800765,0.06250517,1.68861138,0.44352136,0.50957072,2.25345583,1.14494195
-2.87843922,4.20554477,0.02472029,1.19146284,0.06341912,1.67159144,0.44361589,0.49685687,2.27929215,1.15453750
-2.87243622,4.19628859,0.02481665,1.20405294,0.06442347,1.65621213,0.44456076,0.48444762,2.30327034,1.16291979
-2.86643322,4.18808053,0.02484268,1.21582546,0.06554237,1.64295218,0.44647020,0.47246667,2.32548900,1.17017436
-2.86043022,4.18168871,0.02480374,1.22684006,0.06679700,1.63226080,0.44943747,0.46104204,2.34607169,1.17639967
-2.85442721,4.17783484,0.02470624,1.23716598,0.06820433,1.62453490,0.45352900,0.45029984,2.36516139,1.18170308
-2.84842421,4.17715960,0.02455731,1.24687950,0.06977598,1.62009795,0.45877938,0.44035816,2.38291512,1.18619727
-2.84242121,4.18019154,0.02436446,1.25606159,0.07151723,1.61918115,0.46518740,0.43132126,2.39949846,1.18999676
-2.83641821,4.18732020,0.02413518,1.26479549,0.07342620,1.62190787,0.47271344,0.42327448,2.41508010,1.19321482
-2.83041521,4.19877464,0.02387665,1.27316429,0.07549330,1.62828202,0.48127824,0.41627984,2.42982620,1.19596055
-2.82441221,4.21460800,0.02359538,1.28124835,0.07770094,1.63818105,0.49076324,0.41037271,2.44389476,1.19833623
-2.81840920,4.23468878,0.02329694,1.28912268,0.08002360,1.65135391,0.50101242,0.40555959,2.45742979,1.20043485
-2.81240620,4.25869905,0.02298579,1.29685413,0.08242813,1.66742426,0.51183578,0.40181710,2.47055566,1.20233789
-2.80640320,4.28613984,0.02266516,1.30449857,0.08487450,1.68589895,0.52301424,0.39909218,2.48337149,1.20411329
-2.80040020,4.31634351,0.02233694,1.31209810,0.08731678,1.70618139,0.53430582,0.39730354,2.49594602,1.20581370
-2.79439720,4.34849260,0.02200178,1.31967846,0.08970445,1.72758960,0.54545306,0.39634424,2.50831303,1.20747499
-2.78839420,4.38164461,0.02165916,1.32724664,0.09198392,1.74937799,0.55619110,0.39608533,2.52046759,1.20911515
-2.78239120,4.41476160,0.02130758,1.33478905,0.09410022,1.77076216,0.56625647,0.39638019,2.53236342,1.21073358
-2.77638819,4.44674359,0.02094477,1.34227013,0.09599887,1.79094557,0.57539600,0.39706968,2.54391140,1.21231082
-2.77038519,4.47646428,0.02056799,1.34963171,0.09762767,1.80914711,0.58337547,0.39798760,2.55497953,1.21380877
-2.76438219,4.50280775,0.02017428,1.35679311,0.09893857,1.82462811,0.58998790,0.39896626,2.56539428,1.21517144
-2.75837919,4.52470455,0.01976076,1.36365198,0.09988927,1.83671801,0.59506081,0.39984208,2.57494348,1.21632620
-2.75237619,4.54116587,0.01932492,1.37008601,0.10044475,1.84483721,0.59846233,0.40046075,2.58338049,1.21718552
-2.74637319,4.55131428,0.01886486,1.37595531,0.10057849,1.84851651,0.60010594,0.40068197,2.59042975,1.21764922
-2.74037019,4.55441005,0.01837945,1.38110554,0.10027335,1.84741215,0.59995347,0.40038347,2.59579338,1.21760711
-2.73436718,4.54987217,0.01786854,1.38537158,0.09952211,1.84131608,0.59801646,0.39946413,2.59915866,1.21694194
-2.72836418,4.53729334,0.01733301,1.38858168,0.09832773,1.83016111,0.59435574,0.39784635,2.60020622,1.21553274
-2.72236118,4.51644896,0.01677477,1.39056203,0.09670313,1.81402098,0.58907932,0.39547739,2.59861868,1.21325833
-2.71635818,4.48729983,0.01619682,1.39114147,0.09467073,1.79310552,0.58233874,0.39232981,2.59408950,1.21000096
-2.71035518,4.44998929,0.01560308,1.39015638,0.09226161,1.76775146,0.57432414,0.38840112,2.58633194,1.20565008
-2.70435218,4.40483519,0.01499830,1.38745561,0.08951445,1.73840940,0.56525823,0.38371260,2.57508779,1.20010609
-2.69834917,4.35231754,0.01438794,1.38290524,0.08647428,1.70562783,0.55538955,0.37830750,2.56013597,1.19328412
-2.69234617,4.29306298,0.01377793,1.37639330,0.08319106,1.67003496,0.54498534,0.37224877,2.54130063,1.18511763
-2.68634317,4.22782676,0.01317454,1.36783417,0.07971820,1.63231926,0.53432429,0.36561634,2.51845878,1.17556188
-2.68034017,4.15747350,0.01258416,1.35717264,0.07611110,1.59320964,0.52368956,0.35850421,2.49154719,1.16459714
-2.67433717,4.08295735,0.01201315,1.34438763,0.07242570,1.55345592,0.51336229,0.35101743,2.46056859,1.15223150
-2.66833417,4.00530243,0.01146768,1.32949528,0.06871717,1.51381034,0.50361581,0.34326908,2.42559682,1.13850337
-2.66233117,3.92558398,0.01095358,1.31255149,0.06503875,1.47501064,0.49471069,0.33537729,2.38678077,1.12348320
-2.65632816,3.84491060,0.01047624,1.29365365,0.06144070,1.43776504,0.48689082,0.32746244,2.34434702,1.10727474
-2.65032516,3.76440766,0.01004051,1.27294145,0.05796954,1.40273943,0.48038038,0.31964458,2.29860075,1.09001526
-2.64432216,3.68520179,0.00965065,1.25059671,0.05466742,1.37054678,0.47538178,0.31204102,2.24992478,1.07187501
-2.63831916,3.60840639,0.00931029,1.22684192,0.05157174,1.34173889,0.47207439,0.30476422,2.19877650,1.05305546
-2.63231616,3.53510766,0.00902236,1.20193762,0.04871489,1.31680014,0.47061400,0.29791987,2.14568250,1.03378655
-2.62631316,3.46635109,0.00878914,1.17617835,0.04612417,1.29614333,0.47113281,0.29160524,2.09123078,1.01432265
-2.62031016,3.40312795,0.00861217,1.14988719,0.04382191,1.28010714,0.47373968,0.28590779,2.03606046,0.99493742
-2.61430715,3.34636161,0.00849233,1.12340905,0.04182563,1.26895514,0.47852072,0.28090393,1.98084914,0.97591750
-2.60830415,3.29689375,0.00842978,1.09710264,0.04014823,1.26287613,0.48553975,0.27665817,1.92629806,0.95755530
-2.60230115,3.25547038,0.00842399,1.07133136,0.03879838,1.26198551,0.49483881,0.27322235,1.87311547,0.94014085
-2.59629815,3.22272804,0.00847374,1.04645350,0.03778077,1.26632767,0.50643842,0.27063520,1.82199853,0.92395330
-2.59029515,3.19918045,0.00857712,1.02281182,0.03709646,1.27587917,0.52033763,0.26892221,1.77361453,0.90925195
-2.58429215,3.18520637,0.00873160,1.00072315,0.03674318,1.29055277,0.53651397,0.26809565,1.72858196,0.89626759
-2.57828914,3.18103900,0.00893399,0.98046826,0.03671560,1.31020210,0.55492316,0.26815498,1.68745225,0.88519414
-2.57228614,3.18675795,0.00918054,0.96228250,0.03700557,1.33462710,0.57549881,0.26908742,1.65069304,0.87618122
-2.56628314,3.20228415,0.00946693,0.94634776,0.03760234,1.36358007,0.59815216,0.27086890,1.61867367,0.86932791
-2.56028014,3.22737853,0.00978843,0.93278594,0.03849271,1.39677235,0.62277202,0.27346512,1.59165369,0.86467807
-2.55427714,3.26164482,0.01013992,0.92165460,0.03966121,1.43388155,0.64922503,0.27683292,1.56977504,0.86221743
-2.54827414,3.30453691,0.01051602,0.91294476,0.04109020,1.47455914,0.67735632,0.28092177,1.55305839,0.86187277
-2.54227114,3.35537084,0.01091123,0.90658140,0.04276002,1.51843836,0.70699079,0.28567530,1.54140393,0.86351326
-2.53626813,3.41334122,0.01132006,0.90242640,0.04464913,1.56514221,0.73793487,0.29103299,1.53459690,0.86695391
-2.53026513,3.47754197,0.01173717,0.90028418,0.04673423,1.61429122,0.76997909,0.29693174,1.53231763,0.87196125
-2.52426213,3.54699043,0.01215753,0.89990974,0.04899047,1.66551082,0.80290105,0.30330737,1.53415582,0.87826087
-2.51825913,3.62065438,0.01257659,0.90101881,0.05139163,1.71843809,0.83646914,0.31009602,1.53962868,0.88554671
-2.51225613,3.69748074,0.01299043,0.90329985,0.05391037,1.77272744,0.87044660,0.31723524,1.54820206,0.89349162
-2.50625313,3.77642495,0.01339588,0.90642731,0.05651853,1.82805513,0.90459581,0.32466493,1.55931380,0.90175885
-2.50025013,3.85647969,0.01379065,0.91007560,0.05918743,1.88412236,0.93868278,0.33232791,1.57239835,0.91001401
-2.49424712,3.93670185,0.01417346,0.91393327,0.06188820,1.94065671,0.97248143,0.34017023,1.58691144,0.91793689
-2.48824412,4.01623648,0.01454405,0.91771667,0.06459217,1.99741192,1.00577755,0.34814119,1.60235384,0.92523284
-2.48224112,4.09433667,0.01490331,0.92118254,0.06727121,2.05416589,1.03837219,0.35619302,1.61829309,0.93164292
-2.47623812,4.17037841,0.01525320,0.92413890,0.06989814,2.11071702,1.07008423,0.36428037,1.63438218,0.93695277
-2.47023512,4.24386985,0.01559677,0.92645383,0.07244705,2.16687908,1.10075210,0.37235960,1.65037428,0.94099943
-2.46423212,4.31445441,0.01593807,0.92806163,0.07489363,2.22247467,1.13023439,0.38038785,1.66613293,0.94367610
-2.45822911,4.38190774,0.01628206,0.92896606,0.07721547,2.27732790,1.15840934,0.38832217,1.68163697,0.94493462
-2.45222611,4.44612866,0.01663444,0.92924052,0.07939230,2.33125645,1.18517332,0.39611855,1.69698019,0.94478537
-2.44622311,4.50712458,0.01700148,0.92902516,0.08140615,2.38406356,1.21043822,0.40373112,1.71236547,0.94329490
-2.44022011,4.56499219,0.01738979,0.92852080,0.08324146,2.43553055,1.23412811,0.41111147,1.72809361,0.94058131
-2.43421711,4.61989441,0.01780611,0.92798020,0.08488519,2.48541032,1.25617518,0.41820826,1.74454749,0.93680752
-2.42821411,4.67203496,0.01825701,0.92769668,0.08632677,2.53342239,1.27651546,0.42496710,1.76217194,0.93217298
-2.42221111,4.72163172,0.01874863,0.92799085,0.08755806,2.57924998,1.29508447,0.43133079,1.78145039,0.92690396
-2.41620810,4.76889048,0.01928641,0.92919572,0.08857328,2.62253958,1.31181327,0.43723995,1.80287910,0.92124312
-2.41020510,4.81398035,0.01987478,0.93164099,0.08936886,2.66290319,1.32662511,0.44263399,1.82694020,0.91543866
-2.40420210,4.85701225,0.02051693,0.93563703,0.08994330,2.69992364,1.33943314,0.44745256,1.85407457,0.90973353
-2.39819910,4.89802149,0.02121450,0.94145932,0.09029701,2.73316279,1.35013928,0.45163715,1.88465574,0.90435530
-2.39219610,4.93695547,0.02196746,0.94933385,0.09043215,2.76217258,1.35863462,0.45513310,1.91896589,0.89950692
-2.38619310,4.97366696,0.02277386,0.95942426,0.09035246,2.78650858,1.36480120,0.45789170,1.95717506,0.89535879
-2.38019010,5.00791338,0.02362976,0.97182107,0.09006315,2.80574549,1.36851543,0.45987236,1.99932424,0.89204253
-2.37418709,5.03936198,0.02452916,0.98653362,0.08957072,2.81949403,1.36965283,0.46104474,2.04531329,0.88964637
-2.36818409,5.06760050,0.02546401,1.00348498,0.08888293,2.82741824,1.36809400,0.46139071,2.09489412,0.88821256
-2.36218109,5.09215284,0.02642427,1.02251012,0.08800861,2.82925256,1.36373149,0.46090594,2.14766941,0.88773663
-2.35617809,5.11249859,0.02739810,1.04335743,0.08695766,2.82481754,1.35647718,0.45960119,2.20309718,0.88816845
-2.35017509,5.12809561,0.02837205,1.06569365,0.08574091,2.81403340,1.34626972,0.45750300,2.26050090,0.88941504
-2.34417209,5.13840418,0.02933135,1.08911193,0.08437007,2.79693065,1.33308170,0.45465386,2.31908498,0.89134488
-2.33816908,5.14291185,0.03026027,1.11314300,0.08285765,2.77365690,1.31692590,0.45111170,2.37795514,0.89379347
-2.33216608,5.14115738,0.03114253,1.13726880,0.08121685,2.74447955,1.29786048,0.44694884,2.43614291,0.89656981
-2.32616308,5.13275310,0.03196171,1.16093831,0.07946147,2.70978392,1.27599250,0.44225030,2.49263355,0.89946372
-2.32016008,5.11740445,0.03270175,1.18358499,0.07760579,2.67006681,1.25147974,0.43711156,2.54639632,0.90225348
-2.31415708,5.09492612,0.03334739,1.20464503,0.07566442,2.62592573,1.22453052,0.43163591,2.59641613,0.90471356
-2.30815408,5.06525424,0.03388468,1.22357600,0.07365220,2.57804419,1.19540157,0.42593150,2.64172550,0.90662234
-2.30215108,5.02845437,0.03430138,1.23987503,0.07158406,2.52717369,1.16439398,0.42010816,2.68143558,0.90776932
-2.29614807,4.98472520,0.03458742,1.25309588,0.06947482,2.47411346,1.13184749,0.41427419,2.71476526,0.90796187
-2.29014507,4.93439812,0.03473517,1.26286433,0.06733917,2.41968861,1.09813334,0.40853333,2.74106722,0.90703116
-2.28414207,4.87793292,0.03473982,1.26889118,0.06519143,2.36472811,1.06364612,0.40298187,2.75985000,0.90483719
-2.27813907,4.81591017,0.03459949,1.27098249,0.06304557,2.31004330,1.02879492,0.39770626,2.77079522,0.90127290
-2.27213607,4.74902060,0.03431536,1.26904661,0.06091503,2.25640823,0.99399440,0.39278111,2.77376937,0.89626706
-2.26613307,4.67805221,0.03389171,1.26309767,0.05881274,2.20454246,0.95965607,0.38826777,2.76882958,0.88978622
-2.26013007,4.60387557,0.03333580,1.25325552,0.05675105,2.15509717,0.92618019,0.38421357,2.75622312,0.88183539
-2.25412706,4.52742785,0.03265769,1.23974206,0.05474171,2.10864501,0.89394877,0.38065155,2.73638071,0.87245768
-2.24812406,4.44969604,0.03187001,1.22287412,0.05279591,2.06567383,0.86331967,0.37760094,2.70990368,0.86173280
-2.24212106,4.37169983,0.03098757,1.20305316,0.05092420,2.02658456,0.83462228,0.37506808,2.67754556,0.84977465
-2.23611806,4.29447450,0.03002694,1.18075225,0.04913659,1.99169273,0.80815460,0.37304786,2.64018862,0.83672787
-2.23011506,4.21905402,0.02900606,1.15650083,0.04744249,1.96123336,0.78418177,0.37152556,2.59881637,0.82276375
-2.22411206,4.14645472,0.02794365,1.13086780,0.04585072,1.93536857,0.76293591,0.37047902,2.55448291,0.80807533
-2.21810905,4.07765968,0.02685878,1.10444376,0.04436948,1.91419731,0.74461714,0.36988096,2.50828039,0.79287212
-2.21210605,4.01360397,0.02577034,1.07782281,0.04300631,1.89776613,0.72939534,0.36970140,2.46130571,0.77737446
-2.20610305,3.95516094,0.02469653,1.05158487,0.04176804,1.88608056,0.71741246,0.36991008,2.41462781,0.76180767
-2.20010005,3.90312969,0.02365447,1.02627903,0.04066070,1.87911596,0.70878499,0.37047876,2.36925674,0.74639640
-2.19409705,3.85822379,0.02265981,1.00240849,0.03968944,1.87682743,0.70360635,0.37138329,2.32611566,0.73135905
-2.18809405,3.82106142,0.02172636,0.98041767,0.03885842,1.87915791,0.70194865,0.37260540,2.28601673,0.71690267
-2.18209105,3.79215700,0.02086591,0.96068185,0.03817071,1.88604430,0.70386395,0.37413418,2.24964182,0.70321841
-2.17608804,3.77191441,0.02008802,0.94349961,0.03762822,1.89742104,0.70938443,0.37596708,2.21752856,0.69047759
-2.17008504,3.76062181,0.01939998,0.92908819,0.03723159,1.91322118,0.71852164,0.37811056,2.19006207,0.67882862
-2.16408204,3.75844809,0.01880675,0.91758183,0.03698011,1.93337494,0.73126471,0.38058014,2.16747254,0.66839466
-2.15807904,3.76544102,0.01831109,0.90903299,0.03687170,1.95780593,0.74757759,0.38340013,2.14983840,0.65927219
-2.15207604,3.78152682,0.01791364,0.90341607,0.03690288,1.98642531,0.76739539,0.38660272,2.13709468,0.65153036
-2.14607304,3.80651139,0.01761312,0.90063356,0.03706877,2.01912446,0.79062026,0.39022667,2.12904591,0.64521110
-2.14007004,3.84008269,0.01740660,0.90052390,0.03736310,2.05576653,0.81711686,0.39431566,2.12538266,0.64032994
-2.13406703,3.88181444,0.01728968,0.90287082,0.03777834,2.09617758,0.84670793,0.39891606,2.12570077,0.63687734
-2.12806403,3.93117086,0.01725677,0.90741352,0.03830570,2.14013789,0.87917031,0.40407458,2.12952219,0.63482047
-2.12206103,3.98751225,0.01730141,0.91385723,0.03893530,2.18737396,0.91423167,0.40983555,2.13631629,0.63410528
-2.11605803,4.05010136,0.01741640,0.92188359,0.03965625,2.23755196,0.95156845,0.41623813,2.14552053,0.63465864
-2.11005503,4.11811049,0.01759412,0.93116056,0.04045680,2.29027295,0.99080526,0.42331343,2.15655972,0.63639055
-2.10405203,4.19062912,0.01782666,0.94135124,0.04132451,2.34507037,1.03151601,0.43108172,2.16886269,0.63919627
-2.09804902,4.26667212,0.01810597,0.95212159,0.04224631,2.40141021,1.07322685,0.43954981,2.18187618,0.64295819
-2.09204602,4.34518866,0.01842396,0.96314660,0.04320875,2.45869384,1.11542124,0.44870880,2.19507512,0.64754754
-2.08604302,4.42507164,0.01877259,0.97411503,0.04419804,2.51626368,1.15754679,0.45853209,2.20796947,0.65282581
-2.08004002,4.50516792,0.01914386,0.98473255,0.04520025,2.57341156,1.19902399,0.46897407,2.22010754,0.65864601
-2.07403702,4.58428936,0.01952985,0.99472357,0.04620139,2.62938959,1.23925654,0.47996924,2.23107612,0.66485364
-2.06803402,4.66122470,0.01992267,1.00383179,0.04718759,2.68342306,1.27764287,0.49143208,2.24049803,0.67128769
-2.06203102,4.73475245,0.02031448,1.01181988,0.04814514,2.73472503,1.31358854,0.50325758,2.24802763,0.67778157
-2.05602801,4.80365476,0.02069740,1.01846851,0.04906065,2.78251192,1.34651903,0.51532235,2.25334528,0.68416414
-2.05002501,4.86673232,0.02106357,1.02357513,0.04992112,2.82601972,1.37589248,0.52748661,2.25615140,0.69026100
-2.04402201,4.92282012,0.02140514,1.02695277,0.05071407,2.86451996,1.40121185,0.53959658,2.25616118,0.69589601
-2.03801901,4.97080419,0.02171429,1.02842921,0.05142759,2.89733510,1.42203610,0.55148759,2.25310053,0.70089327
-2.03201601,5.00963892,0.02198334,1.02784680,0.05205048,2.92385266,1.43799000,0.56298760,2.24670407,0.70507947
-2.02601301,5.03836494,0.02220484,1.02506309,0.05257232,2.94353775,1.44877218,0.57392108,2.23671565,0.70828676
-2.02001001,5.05612720,0.02237175,1.01995232,0.05298352,2.95594368,1.45416123,0.58411320,2.22289161,0.71035599
-2.01400700,5.06219297,0.02247758,1.01240801,0.05327550,2.96072038,1.45401979,0.59339409,2.20500690,0.71114036
-2.00800400,5.05596946,0.02251662,1.00234622,0.05344071,2.95762070,1.44829635,0.60160322,2.18286400,0.71050939
-2.00200100,5.03702062,0.02248418,0.98970977,0.05347273,2.94650445,1.43702515,0.60859359,2.15630412,0.70835302
-1.99599800,5.00508273,0.02237675,0.97447273,0.05336639,2.92734047,1.42032395,0.61423582,2.12522023,0.70458572
-1.98999500,4.96007842,0.02219228,0.95664531,0.05311787,2.90020684,1.39839017,0.61842190,2.08957115,0.69915055
-1.98399200,4.90212849,0.02193033,0.93627850,0.05272477,2.86528949,1.37149547,0.62106858,2.04939587,0.69202274
-1.97798899,4.83156132,0.02159226,0.91346835,0.05218621,2.82287954,1.33997906,0.62212033,2.00482722,0.68321295
-1.97198599,4.74891912,0.02118131,0.88835936,0.05150293,2.77336947,1.30424011,0.62155176,1.95610396,0.67276970
-1.96598299,4.65496078,0.02070269,0.86114686,0.05067738,2.71724832,1.26472944,0.61936947,1.90358040,0.66078109
-1.95997999,4.55066072,0.02016357,0.83207799,0.04971377,2.65509611,1.22194070,0.61561326,1.84773290,0.64737554
-1.95397699,4.43720342,0.01957303,0.80145111,0.04861812,2.58757742,1.17640141,0.61035675,1.78916248,0.63272144
