energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.84392196,1.29944871,0.57800582,0.00411624,0.35169360,0.78683230,0.00187738,0.04681861
-5.83791896,1.35303236,0.60243756,0.00418002,0.36566900,0.82022625,0.00184401,0.05243710
-5.83191596,1.40868762,0.62776828,0.00424042,0.38020634,0.85502854,0.00180331,0.05846056
-5.82591296,1.46631666,0.65393806,0.00429845,0.39528764,0.89117108,0.00175647,0.06485033
-5.81990995,1.52568438,0.68082605,0.00435496,0.41085995,0.92849668,0.00170475,0.07155635
-5.81390695,1.58640479,0.70824448,0.00441057,0.42683143,0.96675109,0.00164946,0.07851722
-5.80790395,1.64793486,0.73593605,0.00446565,0.44306952,1.00557969,0.00159189,0.08566083
-5.80190095,1.70957668,0.76357503,0.00452023,0.45940112,1.04452948,0.00153334,0.09290541
-5.79589795,1.77048834,0.79077220,0.00457405,0.47561527,1.08305651,0.00147500,0.10016113
-5.78989495,1.82970329,0.81708366,0.00462653,0.49146791,1.12053860,0.00141801,0.10733212
-5.78389195,1.88615769,0.84202319,0.00467681,0.50668885,1.15629302,0.00136336,0.11431889
-5.77788894,1.93872456,0.86507776,0.00472377,0.52099047,1.18959841,0.00131193,0.12102101
-5.77188594,1.98625317,0.88572529,0.00476613,0.53407787,1.21971985,0.00126443,0.12734000
-5.76588294,2.02761192,0.90345413,0.00480246,0.54565986,1.24593612,0.00122144,0.13318222
-5.75987994,2.06173237,0.91778306,0.00483130,0.55546032,1.26756752,0.00118336,0.13846171
-5.75387694,2.08765238,0.92828083,0.00485121,0.56322932,1.28400311,0.00115047,0.14310279
-5.74787394,2.10455599,0.93458446,0.00486086,0.56875337,1.29472590,0.00112287,0.14704229
-5.74187094,2.11180825,0.93641501,0.00485910,0.57186441,1.29933461,0.00110055,0.15023134
-5.73586793,2.10898291,0.93359040,0.00484498,0.57244697,1.29756113,0.00108335,0.15263665
-5.72986493,2.09588203,0.92603438,0.00481787,0.57044319,1.28928276,0.00107102,0.15424111
-5.72386193,2.07254642,0.91378141,0.00477740,0.56585562,1.27452862,0.00106319,0.15504382
-5.71785893,2.03925667,0.89697723,0.00472354,0.55874757,1.25348027,0.00105942,0.15505958
-5.71185593,1.99652507,0.87587519,0.00465658,0.54924116,1.22646642,0.00105920,0.15431772
-5.70585293,1.94507911,0.85082867,0.00457711,0.53751333,1.19395250,0.00106195,0.15286051
-5.69984992,1.88583765,0.82228009,0.00448599,0.52379006,1.15652554,0.00106705,0.15074125
-5.69384692,1.81988153,0.79074720,0.00438435,0.50833924,1.11487553,0.00107388,0.14802202
-5.68784392,1.74842008,0.75680737,0.00427349,0.49146260,1.06977427,0.00108180,0.14477141
-5.68184092,1.67275561,0.72108081,0.00415491,0.47348722,1.02205294,0.00109016,0.14106217
-5.67583792,1.59424764,0.68421343,0.00403020,0.45475713,0.97257940,0.00109837,0.13696906
-5.66983492,1.51427842,0.64686023,0.00390105,0.43562523,0.92223655,0.00110586,0.13256684
-5.66383192,1.43422137,0.60966974,0.00376923,0.41644608,0.87190230,0.00111215,0.12792869
-5.65782891,1.35541337,0.57327022,0.00363650,0.39756961,0.82243214,0.00111684,0.12312482
-5.65182591,1.27913159,0.53825776,0.00350466,0.37933600,0.77464460,0.00111961,0.11822158
-5.64582291,1.20657530,0.50518663,0.00337553,0.36207174,0.72930983,0.00112028,0.11328082
-5.63981991,1.13885243,0.47456178,0.00325093,0.34608668,0.68714128,0.00111880,0.10835968
-5.63381691,1.07697046,0.44683349,0.00313268,0.33167211,0.64879014,0.00111525,0.10351053
-5.62781391,1.02183107,0.42239373,0.00302263,0.31909938,0.61484223,0.00110988,0.09878120
-5.62181091,0.97422747,0.40157400,0.00292264,0.30861905,0.58581657,0.00110308,0.09421528
-5.61580790,0.93484354,0.38464429,0.00283460,0.30046009,0.56216517,0.00109537,0.08985244
-5.60980490,0.90425385,0.37181269,0.00276041,0.29482891,0.54427330,0.00108743,0.08572879
-5.60380190,0.88292341,0.36322530,0.00270196,0.29190808,0.53245968,0.00108007,0.08187707
-5.59779890,0.87120680,0.35896627,0.00266112,0.29185443,0.52697603,0.00107416,0.07832673
-5.59179590,0.86934584,0.35905757,0.00263974,0.29479649,0.52800569,0.00107069,0.07510388
-5.58579290,0.87746586,0.36345868,0.00263951,0.30083132,0.53566118,0.00107066,0.07223103
-5.57978989,0.89557040,0.37206602,0.00266202,0.31002073,0.54998053,0.00107511,0.06972669
-5.57378689,0.92353495,0.38471234,0.00270863,0.32238707,0.57092277,0.00108503,0.06760488
-5.56778389,0.96110005,0.40116635,0.00278042,0.33790889,0.59836278,0.00110135,0.06587452
-5.56178089,1.00786483,0.42113288,0.00287815,0.35651670,0.63208613,0.00112491,0.06453886
-5.55577789,1.06328167,0.44425383,0.00300215,0.37808923,0.67178440,0.00115640,0.06359489
-5.54977489,1.12665323,0.47011042,0.00315230,0.40245055,0.71705179,0.00119634,0.06303291
-5.54377189,1.19713262,0.49822690,0.00332795,0.42936835,0.76738351,0.00124507,0.06283623
-5.53776888,1.27372775,0.52807614,0.00352790,0.45855376,0.82217683,0.00130271,0.06298106
-5.53176588,1.35531052,0.55908708,0.00375039,0.48966304,0.88073518,0.00136913,0.06343667
-5.52576288,1.44063128,0.59065426,0.00399304,0.52230116,0.94227568,0.00144400,0.06416580
-5.51975988,1.52833894,0.62214922,0.00425295,0.55602760,1.00594058,0.00152674,0.06512531
-5.51375688,1.61700637,0.65293368,0.00452667,0.59036422,1.07081242,0.00161656,0.06626709
-5.50775388,1.70516087,0.68237402,0.00481030,0.62480511,1.13593276,0.00171250,0.06753923
-5.50175088,1.79131876,0.70985666,0.00509958,0.65882836,1.20032431,0.00181341,0.06888732
-5.49574787,1.87402319,0.73480387,0.00538995,0.69190916,1.26301550,0.00191804,0.07025594
-5.48974487,1.95188368,0.75668925,0.00567673,0.72353408,1.32306697,0.00202507,0.07159018
-5.48374187,2.02361604,0.77505227,0.00595520,0.75321581,1.37959885,0.00213317,0.07283723
-5.47773887,2.08808088,0.78951139,0.00622076,0.78050794,1.43181777,0.00224101,0.07394788
-5.47173587,2.14431924,0.79977488,0.00646910,0.80501917,1.47904250,0.00234738,0.07487794
-5.46573287,2.19158352,0.80564915,0.00669627,0.82642617,1.52072696,0.00245121,0.07558950
-5.45972986,2.22936245,0.80704394,0.00689890,0.84448477,1.55647956,0.00255161,0.07605196
-5.45372686,2.25739869,0.80397428,0.00707421,0.85903876,1.58607794,0.00264793,0.07624283
-5.44772386,2.27569829,0.79655897,0.00722019,0.87002589,1.60947817,0.00273978,0.07614820
-5.44172086,2.28453130,0.78501579,0.00733562,0.87748072,1.62681796,0.00282706,0.07576300
-5.43571786,2.28442339,0.76965354,0.00742009,0.88153415,1.63841350,0.00290998,0.07509087
-5.42971486,2.27613881,0.75086121,0.00747406,0.88240951,1.64475006,0.00298903,0.07414377
-5.42371186,2.26065518,0.72909497,0.00749882,0.88041529,1.64646641,0.00306500,0.07294134
-5.41770885,2.23913136,0.70486329,0.00749641,0.87593483,1.64433404,0.00313890,0.07150999
-5.41170585,2.21286962,0.67871100,0.00746955,0.86941323,1.63923167,0.00321198,0.06988182
-5.40570285,2.18327386,0.65120298,0.00742156,0.86134216,1.63211654,0.00328565,0.06809336
-5.39969985,2.15180577,0.62290797,0.00735624,0.85224312,1.62399352,0.00336141,0.06618423
-5.39369685,2.11994075,0.59438337,0.00727770,0.84264993,1.61588366,0.00344082,0.06419582
-5.38769385,2.08912564,0.56616142,0.00719025,0.83309114,1.60879345,0.00352543,0.06216989
-5.38169085,2.06073994,0.53873728,0.00709829,0.82407328,1.60368633,0.00361669,0.06014735
-5.37568784,2.03606221,0.51255936,0.00700614,0.81606552,1.60145755,0.00371596,0.05816712
-5.36968484,2.01624272,0.48802220,0.00691793,0.80948660,1.60291358,0.00382441,0.05626515
-5.36368184,2.00228343,0.46546182,0.00683755,0.80469435,1.60875664,0.00394299,0.05447367
-5.35767884,1.99502543,0.44515363,0.00676852,0.80197845,1.61957486,0.00407245,0.05282064
-5.35167584,1.99514408,0.42731268,0.00671399,0.80155643,1.63583808,0.00421330,0.05132947
-5.34567284,2.00315104,0.41209592,0.00667665,0.80357317,1.65789910,0.00436580,0.05001886
-5.33966983,2.01940253,0.39960621,0.00665879,0.80810351,1.68599948,0.00453001,0.04890297
-5.33366683,2.04411227,0.38989746,0.00666226,0.81515797,1.72027925,0.00470579,0.04799164
-5.32766383,2.07736781,0.38298058,0.00668854,0.82469074,1.76078914,0.00489283,0.04729088
-5.32166083,2.11914834,0.37882970,0.00673871,0.83660963,1.80750415,0.00509073,0.04680327
-5.31565783,2.16934241,0.37738821,0.00681353,0.85078714,1.86033703,0.00529895,0.04652859
-5.30965483,2.22776384,0.37857416,0.00691350,0.86707195,1.91915055,0.00551695,0.04646434
-5.30365183,2.29416463,0.38228485,0.00703880,0.88530009,1.98376726,0.00574412,0.04660620
-5.29764882,2.36824362,0.38840015,0.00718939,0.90530513,2.05397605,0.00597984,0.04694845
-5.29164582,2.44965048,0.39678471,0.00736498,0.92692682,2.12953501,0.00622350,0.04748428
-5.28564282,2.53798482,0.40728883,0.00756502,0.95001772,2.21017031,0.00647446,0.04820593
-5.27963982,2.63279091,0.41974823,0.00778868,0.97444762,2.29557160,0.00673204,0.04910472
-5.27363682,2.73354874,0.43398298,0.00803481,1.00010550,2.38538440,0.00699551,0.05017093
-5.26763382,2.83966291,0.44979573,0.00830192,1.02689936,2.47920065,0.00726401,0.05139364
-5.26163082,2.95045073,0.46696990,0.00858810,1.05475387,2.57654852,0.00753654,0.05276044
-5.25562781,3.06513158,0.48526790,0.00889104,1.08360660,2.67688312,0.00781190,0.05425709
-5.24962481,3.18281921,0.50443017,0.00920793,1.11340299,2.77957934,0.00808864,0.05586729
-5.24362181,3.30251876,0.52417512,0.00953553,1.14409089,2.88392844,0.00836504,0.05757240
-5.23761881,3.42312998,0.54420043,0.00987010,1.17561514,2.98913934,0.00863907,0.05935134
-5.23161581,3.54345773,0.56418600,0.01020750,1.20791277,3.09434564,0.00890838,0.06118060
-5.22561281,3.66223017,0.58379853,0.01054322,1.24090934,3.19861862,0.00917031,0.06303447
-5.21960980,3.77812470,0.60269785,0.01087246,1.27451667,3.30098632,0.00942196,0.06488534
-5.21360680,3.88980082,0.62054470,0.01119027,1.30863232,3.40045800,0.00966017,0.06670436
-5.20760380,3.99593871,0.63700987,0.01149168,1.34314071,3.49605303,0.00988164,0.06846208
-5.20160080,4.09528156,0.65178415,0.01177184,1.37791588,3.58683267,0.01008304,0.07012943
-5.19559780,4.18667943,0.66458868,0.01202617,1.41282553,3.67193303,0.01026103,0.07167864
-5.18959480,4.26913216,0.67518508,0.01225054,1.44773597,3.75059709,0.01041246,0.07308431
-5.18359180,4.34182848,0.68338484,0.01244140,1.48251751,3.82220383,0.01053444,0.07432445
-5.17758879,4.40417905,0.68905744,0.01259591,1.51704971,3.88629235,0.01062446,0.07538138
-5.17158579,4.45584095,0.69213646,0.01271206,1.55122590,3.94257945,0.01068053,0.07624263
-5.16558279,4.49673189,0.69262362,0.01278871,1.58495666,3.99096907,0.01070122,0.07690153
-5.15957979,4.52703302,0.69059006,0.01282564,1.61817163,4.03155290,0.01068577,0.07735763
-5.15357679,4.54717960,0.68617505,0.01282354,1.65081962,4.06460180,0.01063414,0.07761679
-5.14757379,4.55784005,0.67958180,0.01278397,1.68286671,4.09054815,0.01054703,0.07769110
-5.14157079,4.55988402,0.67107082,0.01270924,1.71429260,4.10996028,0.01042590,0.07759838
-5.13556778,4.55434136,0.66095101,0.01260234,1.74508527,4.12351000,0.01027291,0.07736150
-5.12956478,4.54235399,0.64956886,0.01246676,1.77523444,4.13193529,0.01009091,0.07700744
-5.12356178,4.52512347,0.63729647,0.01230634,1.80472432,4.13600016,0.00988334,0.07656619
-5.11755878,4.50385701,0.62451895,0.01212510,1.83352614,4.13645392,0.00965415,0.07606947
-5.11155578,4.47971490,0.61162181,0.01192706,1.86159131,4.13399238,0.00940767,0.07554948
-5.10555278,4.45376226,0.59897905,0.01171609,1.88884551,4.12922282,0.00914851,0.07503756
-5.09954977,4.42692759,0.58694252,0.01149576,1.91518455,4.12263507,0.00888142,0.07456304
-5.09354677,4.39997020,0.57583307,0.01126922,1.94047238,4.11457992,0.00861117,0.07415219
-5.08754377,4.37345819,0.56593379,0.01103913,1.96454147,4.10525616,0.00834239,0.07382735
-5.08154077,4.34775777,0.55748576,0.01080758,1.98719595,4.09470678,0.00807951,0.07360634
-5.07553777,4.32303416,0.55068609,0.01057608,2.00821727,4.08282443,0.00782657,0.07350215
-5.06953477,4.29926389,0.54568857,0.01034559,2.02737248,4.06936568,0.00758720,0.07352292
-5.06353177,4.27625712,0.54260625,0.01011654,2.04442455,4.05397314,0.00736450,0.07367215
-5.05752876,4.25368883,0.54151598,0.00988893,2.05914440,4.03620427,0.00716097,0.07394921
-5.05152576,4.23113653,0.54246416,0.00966240,2.07132400,4.01556511,0.00697848,0.07435010
-5.04552276,4.20812263,0.54547332,0.00943633,2.08078992,3.99154723,0.00681828,0.07486830
-5.03951976,4.18415870,0.55054882,0.00921001,2.08741649,3.96366598,0.00668094,0.07549585
-5.03351676,4.15878941,0.55768524,0.00898267,2.09113795,3.93149806,0.00656640,0.07622437
-5.02751376,4.13163381,0.56687172,0.00875368,2.09195898,3.89471667,0.00647401,0.07704617
-5.02151076,4.10242174,0.57809608,0.00852256,2.08996273,3.85312254,0.00640257,0.07795521
-5.01550775,4.07102369,0.59134702,0.00828913,2.08531623,3.80666943,0.00635040,0.07894801
-5.00950475,4.03747272,0.60661459,0.00805353,2.07827241,3.75548312,0.00631545,0.08002431
-5.00350175,4.00197744,0.62388854,0.00781628,2.06916879,3.69987282,0.00629532,0.08118759
-4.99749875,3.96492565,0.64315484,0.00757826,2.05842263,3.64033488,0.00628743,0.08244527
-4.99149575,3.92687849,0.66439057,0.00734077,2.04652260,3.57754839,0.00628910,0.08380871
-4.98549275,3.88855568,0.68755757,0.00710541,2.03401717,3.51236310,0.00629763,0.08529298
-4.97948974,3.85081251,0.71259528,0.00687411,2.02150019,3.44577992,0.00631042,0.08691630
-4.97348674,3.81460978,0.73941344,0.00664905,2.00959393,3.37892499,0.00632504,0.08869940
-4.96748374,3.78097807,0.76788511,0.00643252,1.99893023,3.31301803,0.00633936,0.09066455
-4.96148074,3.75097797,0.79784073,0.00622694,1.99013043,3.24933641,0.00635155,0.09283458
-4.95547774,3.72565784,0.82906367,0.00603468,1.98378457,3.18917584,0.00636018,0.09523175
-4.94947474,3.70601102,0.86128775,0.00585804,1.98043073,3.13380943,0.00636425,0.09787657
-4.94347174,3.69293401,0.89419711,0.00569910,1.98053504,3.08444615,0.00636317,0.10078666
-4.93746873,3.68718722,0.92742857,0.00555969,1.98447312,3.04219029,0.00635680,0.10397563
-4.93146573,3.68935988,0.96057653,0.00544131,1.99251345,3.00800322,0.00634541,0.10745209
-4.92546273,3.69984015,0.99320036,0.00534503,2.00480341,2.98266869,0.00632963,0.11121875
-4.91945973,3.71879154,1.02483393,0.00527150,2.02135830,2.96676273,0.00631039,0.11527175
-4.91345673,3.74613644,1.05499690,0.00522089,2.04205386,2.96062934,0.00628886,0.11960014
-4.90745373,3.78154717,1.08320729,0.00519285,2.06662265,2.96436271,0.00626635,0.12418553
-4.90145073,3.82444490,1.10899474,0.00518654,2.09465445,2.97779651,0.00624425,0.12900207
-4.89544772,3.87400643,1.13191379,0.00520062,2.12560081,3.00050090,0.00622387,0.13401661
-4.88944472,3.92917853,1.15155662,0.00523331,2.15878392,3.03178725,0.00620643,0.13918902
-4.88344172,3.98869958,1.16756464,0.00528238,2.19340952,3.07072073,0.00619292,0.14447288
-4.87743872,4.05112758,1.17963844,0.00534522,2.22858370,3.11614031,0.00618404,0.14981630
-4.87143572,4.11487404,1.18754567,0.00541893,2.26333331,3.16668582,0.00618015,0.15516290
-4.86543272,4.17824249,1.19112663,0.00550036,2.29662940,3.22083119,0.00618121,0.16045310
-4.85942971,4.23947069,1.19029731,0.00558620,2.32741313,3.27692306,0.00618675,0.16562543
-4.85342671,4.29677517,1.18505002,0.00567306,2.35462347,3.33322343,0.00619588,0.17061803
-4.84742371,4.34839702,1.17545152,0.00575755,2.37722581,3.38795530,0.00620732,0.17537019
-4.84142071,4.39264740,1.16163907,0.00583639,2.39424066,3.43934960,0.00621940,0.17982388
-4.83541771,4.42795154,1.14381447,0.00590647,2.40477146,3.48569223,0.00623013,0.18392534
-4.82941471,4.45288997,1.12223668,0.00596493,2.40803054,3.52536955,0.00623731,0.18762651
-4.82341171,4.46623565,1.09721329,0.00600924,2.40336240,3.55691090,0.00623856,0.19088628
-4.81740870,4.46698602,1.06909124,0.00603726,2.39026334,3.57902691,0.00623144,0.19367163
-4.81140570,4.45438884,1.03824728,0.00604726,2.36839679,3.59064227,0.00621356,0.19595848
-4.80540270,4.42796125,1.00507838,0.00603799,2.33760378,3.59092214,0.00618267,0.19773213
-4.79939970,4.38750133,0.96999261,0.00600869,2.29790798,3.57929127,0.00613675,0.19898755
-4.79339670,4.33309188,0.93340050,0.00595908,2.24951532,3.55544542,0.00607414,0.19972917
-4.78739370,4.26509637,0.89570726,0.00588936,2.19280804,3.51935481,0.00599354,0.19997038
-4.78139070,4.18414730,0.85730590,0.00580019,2.12833355,3.47125972,0.00589415,0.19973263
-4.77538769,4.09112724,0.81857130,0.00569264,2.05678832,3.41165844,0.00577566,0.19904429
-4.76938469,3.98714336,0.77985535,0.00556814,1.97899778,3.34128818,0.00563832,0.19793923
-4.76338169,3.87349631,0.74148295,0.00542846,1.89589269,3.26109975,0.00548288,0.19645517
-4.75737869,3.75164434,0.70374908,0.00527560,1.80848309,3.17222689,0.00531063,0.19463198
-4.75137569,3.62316400,0.66691662,0.00511171,1.71783075,3.07595138,0.00512333,0.19250991
-4.74537269,3.48970851,0.63121501,0.00493909,1.62502114,2.97366505,0.00492316,0.19012796
-4.73936968,3.35296519,0.59683964,0.00476006,1.53113591,2.86682994,0.00471265,0.18752232
-4.73336668,3.21461318,0.56395185,0.00457692,1.43722683,2.75693792,0.00449459,0.18472512
-4.72736368,3.07628255,0.53267952,0.00439187,1.34429186,2.64547075,0.00427192,0.18176345
-4.72136068,2.93951622,0.50311822,0.00420698,1.25325427,2.53386193,0.00404769,0.17865874
-4.71535768,2.80573537,0.47533281,0.00402415,1.16494507,2.42346122,0.00382488,0.17542651
-4.70935468,2.67620953,0.44935948,0.00384505,1.08008936,2.31550283,0.00360636,0.17207652
-4.70335168,2.55203187,0.42520818,0.00367113,0.99929653,2.21107810,0.00339480,0.16861324
-4.69734867,2.43410034,0.40286544,0.00350355,0.92305454,2.11111317,0.00319253,0.16503669
-4.69134567,2.32310501,0.38229742,0.00334326,0.85172809,2.01635237,0.00300157,0.16134348
-4.68534267,2.21952186,0.36345325,0.00319092,0.78556033,1.92734745,0.00282349,0.15752808
-4.67933967,2.12361296,0.34626853,0.00304697,0.72467801,1.84445294,0.00265944,0.15358420
-4.67333667,2.03543293,0.33066885,0.00291160,0.66909928,1.76782768,0.00251011,0.14950611
-4.66733367,1.95484126,0.31657343,0.00278482,0.61874404,1.69744216,0.00237571,0.14529000
-4.66133067,1.88152005,0.30389851,0.00266647,0.57344596,1.63309152,0.00225603,0.14093511
-4.65532766,1.81499647,0.29256065,0.00255624,0.53296598,1.57441363,0.00215045,0.13644470
-4.64932466,1.75466902,0.28247969,0.00245369,0.49700644,1.52091143,0.00205798,0.13182673
-4.64332166,1.69983673,0.27358123,0.00235832,0.46522563,1.47197889,0.00197736,0.12709433
-4.63731866,1.64973027,0.26579878,0.00226957,0.43725211,1.42692953,0.00190705,0.12226585
-4.63131566,1.60354364,0.25907516,0.00218687,0.41269845,1.38502644,0.00184539,0.11736473
-4.62531266,1.56046568,0.25336346,0.00210964,0.39117411,1.34551272,0.00179059,0.11241906
-4.61930965,1.51970984,0.24862726,0.00203733,0.37229695,1.30764117,0.00174088,0.10746091
-4.61330665,1.48054150,0.24484026,0.00196943,0.35570344,1.27070222,0.00169451,0.10252544
-4.60730365,1.44230180,0.24198531,0.00190547,0.34105711,1.23404896,0.00164984,0.09764997
-4.60130065,1.40442705,0.24005292,0.00184508,0.32805535,1.19711851,0.00160540,0.09287288
-4.59529765,1.36646348,0.23903938,0.00178792,0.31643443,1.15944896,0.00155992,0.08823256
-4.58929465,1.32807667,0.23894454,0.00173374,0.30597287,1.12069141,0.00151237,0.08376641
-4.58329165,1.28905581,0.23976950,0.00168233,0.29649309,1.08061683,0.00146197,0.07950986
-4.57728864,1.24931277,0.24151433,0.00163355,0.28786170,1.03911770,0.00140820,0.07549566
-4.57128564,1.20887653,0.24417599,0.00158729,0.27998851,0.99620472,0.00135079,0.07175319
-4.56528264,1.16788354,0.24774669,0.00154347,0.27282444,0.95199901,0.00128974,0.06830813
-4.55927964,1.12656471,0.25221271,0.00150202,0.26635870,0.90672038,0.00122524,0.06518217
-4.55327664,1.08523005,0.25755395,0.00146288,0.26061536,0.86067256,0.00115769,0.06239309
-4.54727364,1.04425182,0.26374420,0.00142597,0.25564954,0.81422624,0.00108766,0.05995494
-4.54127064,1.00404718,0.27075220,0.00139120,0.25154355,0.76780084,0.00101584,0.05787845
-4.53526763,0.96506118,0.27854336,0.00135844,0.24840288,0.72184593,0.00094298,0.05617154
-4.52926463,0.92775083,0.28708219,0.00132754,0.24635239,0.67682322,0.00086991,0.05483999
-4.52326163,0.89257084,0.29633512,0.00129830,0.24553252,0.63318980,0.00079747,0.05388815
-4.51725863,0.85996142,0.30627358,0.00127052,0.24609564,0.59138327,0.00072648,0.05331966
-4.51125563,0.83033823,0.31687704,0.00124395,0.24820245,0.55180922,0.00065773,0.05313806
-4.50525263,0.80408462,0.32813565,0.00121835,0.25201820,0.51483124,0.00059197,0.05334738
-4.49924962,0.78154572,0.34005227,0.00119348,0.25770879,0.48076370,0.00052986,0.05395254
-4.49324662,0.76302431,0.35264348,0.00116909,0.26543648,0.44986709,0.00047201,0.05495945
-4.48724362,0.74877784,0.36593944,0.00114499,0.27535507,0.42234579,0.00041898,0.05637503
-4.48124062,0.73901627,0.37998232,0.00112101,0.28760465,0.39834808,0.00037128,0.05820676
-4.47523762,0.73390029,0.39482317,0.00109703,0.30230567,0.37796790,0.00032938,0.06046214
-4.46923462,0.73353965,0.41051741,0.00107299,0.31955261,0.36124809,0.00029376,0.06314779
-4.46323162,0.73799125,0.42711892,0.00104891,0.33940731,0.34818480,0.00026492,0.06626834
-4.45722861,0.74725717,0.44467300,0.00102484,0.36189215,0.33873266,0.00024344,0.06982515
-4.45122561,0.76128262,0.46320865,0.00100094,0.38698359,0.33281061,0.00022999,0.07381500
-4.44522261,0.77995414,0.48273058,0.00097739,0.41460630,0.33030808,0.00022541,0.07822872
-4.43921961,0.80309854,0.50321149,0.00095445,0.44462844,0.33109155,0.00023071,0.08304992
-4.43321661,0.83048301,0.52458524,0.00093241,0.47685855,0.33501130,0.00024715,0.08825403
-4.42721361,0.86181706,0.54674143,0.00091161,0.51104449,0.34190847,0.00027628,0.09380753
-4.42121061,0.89675681,0.56952199,0.00089242,0.54687485,0.35162240,0.00031998,0.09966770
-4.41520760,0.93491195,0.59272021,0.00087519,0.58398312,0.36399814,0.00038047,0.10578283
-4.40920460,0.97585578,0.61608251,0.00086032,0.62195476,0.37889426,0.00046037,0.11209296
-4.40320160,1.01913841,0.63931319,0.00084820,0.66033721,0.39619070,0.00056272,0.11853118
-4.39719860,1.06430264,0.66208206,0.00083921,0.69865263,0.41579650,0.00069097,0.12502554
-4.39119560,1.11090241,0.68403481,0.00083373,0.73641302,0.43765717,0.00084898,0.13150136
-4.38519260,1.15852269,0.70480566,0.00083214,0.77313701,0.46176128,0.00104096,0.13788401
-4.37918959,1.20680001,0.72403185,0.00083481,0.80836780,0.48814576,0.00127148,0.14410189
-4.37318659,1.25544224,0.74136905,0.00084214,0.84169113,0.51689957,0.00154535,0.15008957
-4.36718359,1.30424639,0.75650701,0.00085449,0.87275255,0.54816497,0.00186753,0.15579083
-4.36118059,1.35311291,0.76918450,0.00087227,0.90127272,0.58213613,0.00224301,0.16116142
-4.35517759,1.40205513,0.77920269,0.00089588,0.92706003,0.61905444,0.00267663,0.16617138
-4.34917459,1.45120281,0.78643607,0.00092572,0.95001950,0.65920032,0.00317296,0.17080671
-4.34317159,1.50079872,0.79084021,0.00096220,0.97015735,0.70288137,0.00373601,0.17507031
-4.33716858,1.55118779,0.79245590,0.00100572,0.98758059,0.75041678,0.00436910,0.17898193
-4.33116558,1.60279875,0.79140909,0.00105665,1.00249170,0.80211847,0.00507456,0.18257733
-4.32516258,1.65611853,0.78790676,0.00111531,1.01517806,0.85826932,0.00585355,0.18590634
-4.31915958,1.71166033,0.78222856,0.00118197,1.02599680,0.91909934,0.00670580,0.18903011
-4.31315658,1.76992668,0.77471488,0.00125679,1.03535562,0.98476075,0.00762941,0.19201756
-4.30715358,1.83136929,0.76575159,0.00133983,1.04369034,1.05530318,0.00862069,0.19494118
