energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.77788894,1.12769559,0.37871493,0.19134161,0.37765574,0.17238085,0.03598387,0.09607411,0.39701480,0.00000000
-5.77188594,1.13768685,0.38970201,0.18673925,0.39832401,0.16708548,0.03371090,0.10257875,0.40992168,0.00000000
-5.76588294,1.14678800,0.40058781,0.18183874,0.41912659,0.16170489,0.03140052,0.10908402,0.42264265,0.00000000
-5.75987994,1.15466362,0.41109998,0.17672139,0.43960464,0.15627568,0.02908164,0.11546153,0.43490015,0.00000000
-5.75387694,1.16094333,0.42095225,0.17146571,0.45928552,0.15082816,0.02678164,0.12157946,0.44640430,0.00000000
-5.74787394,1.16523481,0.42985279,0.16614648,0.47769609,0.14538589,0.02452570,0.12730624,0.45686177,0.00000000
-5.74187094,1.16713976,0.43751328,0.16083459,0.49437656,0.13996570,0.02233632,0.13251445,0.46598560,0.00000000
-5.73586793,1.16627203,0.44365850,0.15559733,0.50889450,0.13457810,0.02023291,0.13708469,0.47350550,0.00000000
-5.72986493,1.16227706,0.44803589,0.15049938,0.52085828,0.12922816,0.01823155,0.14090934,0.47917827,0.00000000
-5.72386193,1.15485154,0.45042473,0.14560418,0.52992949,0.12391661,0.01634488,0.14389597,0.48279773,0.00000000
-5.71785893,1.14376236,0.45064446,0.14097558,0.53583375,0.11864129,0.01458213,0.14597037,0.48420378,0.00000000
-5.71185593,1.12886346,0.44856172,0.13667974,0.53836953,0.11339862,0.01294923,0.14707896,0.48329006,0.00000000
-5.70585293,1.11010989,0.44409583,0.13278687,0.53741438,0.10818518,0.01144907,0.14719052,0.48000976,0.00000000
-5.69984992,1.08756794,0.43722234,0.12937285,0.53292850,0.10299914,0.01008180,0.14629708,0.47437939,0.00000000
-5.69384692,1.06142078,0.42797445,0.12652042,0.52495536,0.09784152,0.00884518,0.14441408,0.46648007,0.00000000
-5.68784392,1.03196920,0.41644239,0.12431988,0.51361938,0.09271724,0.00773501,0.14157965,0.45645647,0.00000000
-5.68184092,0.99962717,0.40277053,0.12286917,0.49912081,0.08763578,0.00674551,0.13785310,0.44451312,0.00000000
-5.67583792,0.96491251,0.38715266,0.12227319,0.48172803,0.08261151,0.00586975,0.13331270,0.43090860,0.00000000
-5.66983492,0.92843294,0.36982544,0.12264239,0.46176764,0.07766372,0.00510001,0.12805284,0.41594747,0.00000000
-5.66383192,0.89086824,0.35106054,0.12409071,0.43961294,0.07281622,0.00442812,0.12218071,0.39997066,0.00000000
-5.65782891,0.85294935,0.33115575,0.12673272,0.41567113,0.06809671,0.00384578,0.11581269,0.38334447,0.00000000
-5.65182591,0.81543539,0.31042559,0.13068033,0.39037000,0.06353592,0.00334483,0.10907051,0.36644885,0.00000000
-5.64582291,0.77908975,0.28919180,0.13603896,0.36414460,0.05916653,0.00291741,0.10207746,0.34966549,0.00000000
-5.63981991,0.74465635,0.26777422,0.14290351,0.33742441,0.05502204,0.00255618,0.09495475,0.33336605,0.00000000
-5.63381691,0.71283709,0.24648239,0.15135431,0.31062171,0.05113568,0.00225442,0.08781818,0.31790122,0.00000000
-5.62781391,0.68427158,0.22560827,0.16145309,0.28412125,0.04753926,0.00200610,0.08077522,0.30359103,0.00000000
-5.62181091,0.65951995,0.20542030,0.17323942,0.25827184,0.04426232,0.00180597,0.07392256,0.29071658,0.00000000
-5.61580790,0.63904937,0.18615906,0.18672768,0.23337984,0.04133136,0.00164959,0.06734434,0.27951372,0.00000000
-5.60980490,0.62322486,0.16803449,0.20190468,0.20970488,0.03876934,0.00153334,0.06111089,0.27016868,0.00000000
-5.60380190,0.61230449,0.15122484,0.21872831,0.18745753,0.03659545,0.00145446,0.05527809,0.26281586,0.00000000
-5.59779890,0.60643918,0.13587710,0.23712705,0.16679905,0.03482512,0.00141106,0.04988735,0.25753765,0.00000000
-5.59179590,0.60567675,0.12210890,0.25700069,0.14784288,0.03347031,0.00140211,0.04496606,0.25436627,0.00000000
-5.58579290,0.60997005,0.11001160,0.27822200,0.13065774,0.03254003,0.00142751,0.04052855,0.25328743,0.00000000
-5.57978989,0.61918848,0.09965431,0.30063963,0.11527189,0.03204106,0.00148808,0.03657738,0.25424553,0.00000000
-5.57378689,0.63313235,0.09108859,0.32408187,0.10167840,0.03197880,0.00158559,0.03310492,0.25715015,0.00000000
-5.56778389,0.65154934,0.08435346,0.34836132,0.08984102,0.03235824,0.00172280,0.03009515,0.26188344,0.00000000
-5.56178089,0.67415221,0.07948048,0.37328028,0.07970024,0.03318499,0.00190348,0.02752552,0.26830821,0.00000000
-5.55577789,0.70063693,0.07649862,0.39863652,0.07117952,0.03446623,0.00213243,0.02536884,0.27627610,0.00000000
-5.54977489,0.73070045,0.07543855,0.42422943,0.06419116,0.03621165,0.00241547,0.02359512,0.28563574,0.00000000
-5.54377189,0.76405724,0.07633622,0.44986601,0.05864176,0.03843421,0.00275942,0.02217325,0.29624049,0.00000000
-5.53776888,0.80045404,0.07923542,0.47536677,0.05443706,0.04115071,0.00317205,0.02107251,0.30795540,0.00000000
-5.53176588,0.83968201,0.08418931,0.50057097,0.05148612,0.04438217,0.00366200,0.02026393,0.32066321,0.00000000
-5.52576288,0.88158584,0.09126068,0.52534127,0.04970460,0.04815386,0.00423863,0.01972127,0.33426918,0.00000000
-5.51975988,0.92606957,0.10052089,0.54956738,0.04901732,0.05249511,0.00491188,0.01942191,0.34870460,0.00000000
-5.51375688,0.97309865,0.11204759,0.57316866,0.04935995,0.05743876,0.00569199,0.01934731,0.36392881,0.00000000
-5.50775388,1.02269834,0.12592125,0.59609557,0.05067991,0.06302030,0.00658930,0.01948337,0.37992978,0.00000000
-5.50175088,1.07494838,0.14222043,0.61832982,0.05293659,0.06927672,0.00761386,0.01982045,0.39672314,0.00000000
-5.49574787,1.12997426,0.16101631,0.63988328,0.05610087,0.07624505,0.00877515,0.02035322,0.41434989,0.00000000
-5.48974487,1.18793531,0.18236629,0.66079566,0.06015411,0.08396068,0.01008161,0.02108028,0.43287263,0.00000000
-5.48374187,1.24901018,0.20630731,0.68113104,0.06508659,0.09245544,0.01154031,0.02200366,0.45237072,0.00000000
-5.47773887,1.31338020,0.23284886,0.70097334,0.07089565,0.10175564,0.01315651,0.02312816,0.47293433,0.00000000
-5.47173587,1.38121136,0.26196622,0.72042091,0.07758351,0.11187992,0.01493323,0.02446057,0.49465782,0.00000000
-5.46573287,1.45263561,0.29359423,0.73958045,0.08515487,0.12283719,0.01687094,0.02600888,0.51763242,0.00000000
-5.45972986,1.52773228,0.32762184,0.75856038,0.09361441,0.13462464,0.01896717,0.02778137,0.54193871,0.00000000
-5.45372686,1.60651024,0.36388789,0.77746405,0.10296432,0.14722593,0.02121629,0.02978577,0.56763903,0.00000000
-5.44772386,1.68889185,0.40217829,0.79638282,0.11320187,0.16060966,0.02360934,0.03202839,0.59477016,0.00000000
-5.44172086,1.77469909,0.44222494,0.81538947,0.12431705,0.17472807,0.02613388,0.03451330,0.62333646,0.00000000
-5.43571786,1.86364269,0.48370653,0.83453199,0.13629054,0.18951627,0.02877406,0.03724164,0.65330390,0.00000000
-5.42971486,1.95531476,0.52625122,0.85382819,0.14909185,0.20489177,0.03151074,0.04021095,0.68459497,0.00000000
-5.42371186,2.04918523,0.56944138,0.87326115,0.16267784,0.22075462,0.03432167,0.04341465,0.71708502,0.00000000
-5.41770885,2.14460255,0.61282020,0.89277589,0.17699157,0.23698791,0.03718192,0.04684166,0.75059981,0.00000000
-5.41170585,2.24079852,0.65589991,0.91227734,0.19196156,0.25345890,0.04006422,0.05047611,0.78491487,0.00000000
-5.40570285,2.33689755,0.69817162,0.93162971,0.20750150,0.27002053,0.04293954,0.05429730,0.81975633,0.00000000
-5.39969985,2.43192980,0.73911612,0.95065748,0.22351041,0.28651347,0.04577770,0.05827967,0.85480362,0.00000000
-5.39369685,2.52484826,0.77821551,0.96914793,0.23987315,0.30276857,0.04854797,0.06239307,0.88969381,0.00000000
-5.38769385,2.61454900,0.81496513,0.98685524,0.25646153,0.31860962,0.05121976,0.06660307,0.92402757,0.00000000
-5.38169085,2.69989425,0.84888534,1.00350611,0.27313571,0.33385651,0.05376332,0.07087148,0.95737678,0.00000000
-5.37568784,2.77973757,0.87953278,1.01880670,0.28974606,0.34832858,0.05615043,0.07515694,0.98929326,0.00000000
-5.36968484,2.85295034,0.90651070,1.03245076,0.30613537,0.36184813,0.05835502,0.07941569,1.01931880,0.00000000
-5.36368184,2.91844894,0.92947800,1.04412865,0.32214138,0.37424408,0.06035378,0.08360239,1.04699588,0.00000000
-5.35767884,2.97522168,0.94815664,1.05353700,0.33759951,0.38535555,0.06212671,0.08767101,1.07187885,0.00000000
-5.35167584,3.02235471,0.96233738,1.06038858,0.35234583,0.39503548,0.06365758,0.09157576,1.09354532,0.00000000
-5.34567284,3.05905624,0.97188347,1.06442218,0.36622011,0.40315402,0.06493434,0.09527209,1.11160722,0.00000000
-5.33966983,3.08467814,0.97673254,1.06541193,0.37906890,0.40960172,0.06594940,0.09871762,1.12572123,0.00000000
-5.33366683,3.09873438,0.97689638,1.06317583,0.39074854,0.41429243,0.06669982,0.10187302,1.13559825,0.00000000
-5.32766383,3.10091567,0.97245900,1.05758312,0.40112803,0.41716569,0.06718743,0.10470290,1.14101152,0.00000000
-5.32166083,3.09109970,0.96357297,1.04856008,0.41009165,0.41818877,0.06741884,0.10717649,1.14180305,0.00000000
-5.31565783,3.06935672,0.95045416,1.03609418,0.41754133,0.41735802,0.06740529,0.10926830,1.13788824,0.00000000
-5.30965483,3.03595010,0.93337535,1.02023622,0.42339850,0.41469960,0.06716244,0.11095858,1.12925840,0.00000000
-5.30365183,2.99133169,0.91265866,1.00110041,0.42760563,0.41026951,0.06671006,0.11223362,1.11598115,0.00000000
-5.29764882,2.93613221,0.88866728,0.97886246,0.43012720,0.40415281,0.06607155,0.11308592,1.09819858,0.00000000
-5.29164582,2.87114660,0.86179658,0.95375548,0.43095009,0.39646211,0.06527339,0.11351416,1.07612341,0.00000000
-5.28564282,2.79731491,0.83246503,0.92606417,0.43008359,0.38733518,0.06434449,0.11352300,1.05003313,0.00000000
-5.27963982,2.71569921,0.80110491,0.89611728,0.42755867,0.37693183,0.06331538,0.11312270,1.02026244,0.00000000
-5.27363682,2.62745708,0.76815329,0.86427865,0.42342692,0.36543013,0.06221744,0.11232869,0.98719426,0.00000000
-5.26763382,2.53381279,0.73404331,0.83093741,0.41775894,0.35302192,0.06108193,0.11116087,0.95124969,0.00000000
-5.26163082,2.43602679,0.69919599,0.79649739,0.41064233,0.33990795,0.05993907,0.10964294,0.91287725,0.00000000
-5.25562781,2.33536484,0.66401275,0.76136648,0.40217946,0.32629264,0.05881712,0.10780162,0.87254188,0.00000000
-5.24962481,2.23306763,0.62886876,0.72594613,0.39248488,0.31237872,0.05774141,0.10566582,0.83071394,0.00000000
-5.24362181,2.13032207,0.59410730,0.69062150,0.38168273,0.29836200,0.05673356,0.10326579,0.78785882,0.00000000
-5.23761881,2.02823515,0.56003515,0.65575255,0.36990397,0.28442636,0.05581068,0.10063243,0.74442732,0.00000000
-5.23161581,1.92781134,0.52691917,0.62166646,0.35728376,0.27073920,0.05498481,0.09779645,0.70084708,0.00000000
-5.22561281,1.82993426,0.49498402,0.58865149,0.34395892,0.25744763,0.05426247,0.09478782,0.65751546,0.00000000
-5.21960980,1.73535300,0.46441109,0.55695250,0.33006559,0.24467542,0.05364448,0.09163517,0.61479373,0.00000000
-5.21360680,1.64467374,0.43533870,0.52676823,0.31573711,0.23252087,0.05312598,0.08836543,0.57300294,0.00000000
-5.20760380,1.55835635,0.40786325,0.49825021,0.30110219,0.22105573,0.05269663,0.08500348,0.53242125,0.00000000
-5.20160080,1.47671622,0.38204153,0.47150333,0.28628341,0.21032507,0.05234112,0.08157202,0.49328276,0.00000000
-5.19559780,1.39993062,0.35789381,0.44658787,0.27139597,0.20034822,0.05203984,0.07809151,0.45577767,0.00000000
-5.18959480,1.32804933,0.33540778,0.42352266,0.25654676,0.19112056,0.05176974,0.07458023,0.42005366,0.00000000
-5.18359180,1.26100853,0.31454289,0.40228938,0.24183373,0.18261614,0.05150539,0.07105443,0.38621825,0.00000000
-5.17758879,1.19864732,0.29523521,0.38283740,0.22734551,0.17479089,0.05122005,0.06752854,0.35434189,0.00000000
-5.17158579,1.14072594,0.27740234,0.36508920,0.21316117,0.16758636,0.05088687,0.06401548,0.32446166,0.00000000
-5.16558279,1.08694469,0.26094832,0.34894585,0.19935030,0.16093364,0.05048000,0.06052691,0.29658531,0.00000000
-5.15957979,1.03696279,0.24576844,0.33429250,0.18597313,0.15475736,0.04997574,0.05707356,0.27069546,0.00000000
-5.15357679,0.99041640,0.23175356,0.32100356,0.17308087,0.14897957,0.04935347,0.05366554,0.24675382,0.00000000
-5.14757379,0.94693511,0.21879411,0.30894754,0.16071608,0.14352334,0.04859650,0.05031254,0.22470529,0.00000000
-5.14157079,0.90615647,0.20678343,0.29799131,0.14891316,0.13831588,0.04769267,0.04702410,0.20448181,0.00000000
-5.13556778,0.86773820,0.19562061,0.28800391,0.13769888,0.13329118,0.04663479,0.04380972,0.18600603,0.00000000
-5.12956478,0.83136796,0.18521262,0.27885972,0.12709304,0.12839201,0.04542077,0.04067902,0.16919454,0.00000000
-5.12356178,0.79677070,0.17547595,0.27044124,0.11710910,0.12357130,0.04405365,0.03764171,0.15396095,0.00000000
-5.11755878,0.76371368,0.16633761,0.26264130,0.10775487,0.11879293,0.04254125,0.03470763,0.14021850,0.00000000
-5.11155578,0.73200949,0.15773572,0.25536505,0.09903334,0.11403193,0.04089582,0.03188669,0.12788251,0.00000000
-5.10555278,0.70151737,0.14961965,0.24853153,0.09094344,0.10927422,0.03913340,0.02918874,0.11687252,0.00000000
-5.09954977,0.67214318,0.14194988,0.24207523,0.08348086,0.10451588,0.03727309,0.02662351,0.10711421,0.00000000
-5.09354677,0.64383840,0.13469764,0.23594734,0.07663900,0.09976218,0.03533636,0.02420042,0.09854116,0.00000000
-5.08754377,0.61659852,0.12784434,0.23011700,0.07040980,0.09502638,0.03334613,0.02192849,0.09109629,0.00000000
-5.08154077,0.59046098,0.12138101,0.22457246,0.06478463,0.09032839,0.03132608,0.01981623,0.08473328,0.00000000
-5.07553777,0.56550304,0.11530765,0.21932206,0.05975517,0.08569348,0.02929987,0.01787150,0.07941759,0.00000000
-5.06953477,0.54183951,0.10963251,0.21439506,0.05531418,0.08115096,0.02729049,0.01610146,0.07512738,0.00000000
-5.06353177,0.51962041,0.10437153,0.20984222,0.05145626,0.07673306,0.02531967,0.01451253,0.07185409,0.00000000
-5.05752876,0.49902859,0.09954760,0.20573593,0.04817840,0.07247380,0.02340752,0.01311034,0.06960266,0.00000000
-5.05152576,0.48027702,0.09518987,0.20216996,0.04548043,0.06840819,0.02157214,0.01189975,0.06839148,0.00000000
-5.04552276,0.46360573,0.09133304,0.19925858,0.04336534,0.06457144,0.01982950,0.01088486,0.06825179,0.00000000
-5.03951976,0.44927820,0.08801644,0.19713496,0.04183928,0.06099838,0.01819329,0.01006906,0.06922675,0.00000000
-5.03351676,0.43757700,0.08528308,0.19594898,0.04091144,0.05772297,0.01667505,0.00945504,0.07136998,0.00000000
-5.02751376,0.42879864,0.08317850,0.19586410,0.04059367,0.05477797,0.01528419,0.00904484,0.07474359,0.00000000
-5.02151076,0.42324747,0.08174948,0.19705373,0.04089992,0.05219455,0.01402826,0.00883986,0.07941587,0.00000000
-5.01550775,0.42122890,0.08104257,0.19969674,0.04184540,0.05000207,0.01291315,0.00884091,0.08545844,0.00000000
-5.00950475,0.42304176,0.08110247,0.20397262,0.04344567,0.04822787,0.01194338,0.00904815,0.09294324,0.00000000
-5.00350175,0.42897033,0.08197040,0.21005622,0.04571557,0.04689699,0.01112242,0.00946115,0.10193918,0.00000000
-4.99749875,0.43927616,0.08368230,0.21811234,0.04866808,0.04603204,0.01045293,0.01007881,0.11250878,0.00000000
-4.99149575,0.45419007,0.08626723,0.22829054,0.05231322,0.04565299,0.00993712,0.01089936,0.12470491,0.00000000
-4.98549275,0.47390491,0.08974572,0.24072023,0.05665697,0.04577705,0.00957695,0.01192038,0.13856774,0.00000000
-4.97948974,0.49856929,0.09412853,0.25550646,0.06170044,0.04641858,0.00937445,0.01313877,0.15412217,0.00000000
-4.97348674,0.52828286,0.09941554,0.27272656,0.06743921,0.04758906,0.00933185,0.01455085,0.17137578,0.00000000
-4.96748374,0.56309334,0.10559515,0.29242788,0.07386292,0.04929714,0.00945179,0.01615241,0.19031760,0.00000000
-4.96148074,0.60299573,0.11264402,0.31462673,0.08095531,0.05154873,0.00973743,0.01793892,0.21091761,0.00000000
-4.95547774,0.64793357,0.12052742,0.33930863,0.08869453,0.05434721,0.01019253,0.01990568,0.23312721,0.00000000
-4.94947474,0.69780245,0.12919991,0.36642978,0.09705388,0.05769367,0.01082143,0.02204816,0.25688059,0.00000000
-4.94347174,0.75245535,0.13860665,0.39591970,0.10600288,0.06158715,0.01162902,0.02436225,0.28209686,0.00000000
-4.93746873,0.81170961,0.14868497,0.42768486,0.11550868,0.06602492,0.01262057,0.02684471,0.30868297,0.00000000
-4.93146573,0.87535483,0.15936639,0.46161290,0.12553765,0.07100269,0.01380160,0.02949349,0.33653706,0.00000000
-4.92546273,0.94316116,0.17057875,0.49757722,0.13605710,0.07651473,0.01517752,0.03230813,0.36555216,0.00000000
-4.91945973,1.01488714,0.18224845,0.53544142,0.14703705,0.08255385,0.01675332,0.03529007,0.39561981,0.00000000
-4.91345673,1.09028643,0.19430259,0.57506328,0.15845174,0.08911116,0.01853311,0.03844292,0.42663331,0.00000000
-4.90745373,1.16911245,0.20667089,0.61629771,0.17028097,0.09617566,0.02051960,0.04177259,0.45849036,0.00000000
-4.90145073,1.25112052,0.21928717,0.65899854,0.18251090,0.10373355,0.02271355,0.04528724,0.49109474,0.00000000
-4.89544772,1.33606683,0.23209035,0.70301860,0.19513438,0.11176730,0.02511315,0.04899707,0.52435675,0.00000000
-4.88944472,1.42370405,0.24502490,0.74820817,0.20815054,0.12025451,0.02771336,0.05291393,0.55819231,0.00000000
-4.88344172,1.51377348,0.25804055,0.79441163,0.22156372,0.12916658,0.03050538,0.05705063,0.59252063,0.00000000
-4.87743872,1.60599420,0.27109138,0.84146245,0.23538167,0.13846730,0.03347600,0.06142010,0.62726047,0.00000000
-4.87143572,1.70004959,0.28413442,0.88917688,0.24961301,0.14811137,0.03660717,0.06603432,0.66232516,0.00000000
-4.86543272,1.79557232,0.29712761,0.93734677,0.26426412,0.15804313,0.03987566,0.07090307,0.69761669,0.00000000
-4.85942971,1.89212881,0.31002755,0.98573197,0.27933563,0.16819537,0.04325284,0.07603261,0.73301923,0.00000000
-4.85342671,1.98920461,0.32278711,1.03405320,0.29481860,0.17848867,0.04670472,0.08142429,0.76839257,0.00000000
-4.84742371,2.08619200,0.33535310,1.08198589,0.31069067,0.18883105,0.05019216,0.08707317,0.80356602,0.00000000
-4.84142071,2.18238144,0.34766433,1.12915592,0.32691254,0.19911836,0.05367141,0.09296686,0.83833336,0.00000000
-4.83541771,2.27695796,0.35965019,1.17513779,0.34342491,0.20923525,0.05709479,0.09908444,0.87244935,0.00000000
-4.82941471,2.36900386,0.37123004,1.21945587,0.36014622,0.21905696,0.06041173,0.10539587,0.90562835,0.00000000
-4.82341171,2.45750835,0.38231356,1.26158905,0.37697145,0.22845177,0.06356994,0.11186163,0.93754533,0.00000000
-4.81740870,2.54138460,0.39280212,1.30097918,0.39377214,0.23728427,0.06651685,0.11843297,0.96783974,0.00000000
-4.81140570,2.61949419,0.40259125,1.33704299,0.41039777,0.24541915,0.06920113,0.12505257,0.99612207,0.00000000
-4.80540270,2.69067832,0.41157425,1.36918749,0.42667862,0.25272561,0.07157438,0.13165578,1.02198329,0.00000000
-4.79939970,2.75379490,0.41964662,1.39682819,0.44242999,0.25908207,0.07359273,0.13817241,1.04500669,0.00000000
-4.79339670,2.80775994,0.42671142,1.41940934,0.45745786,0.26438099,0.07521848,0.14452898,1.06478184,0.00000000
-4.78739370,2.85159142,0.43268502,1.43642553,0.47156549,0.26853368,0.07642159,0.15065135,1.08092001,0.00000000
-4.78139070,2.88445357,0.43750313,1.44744328,0.48456110,0.27147473,0.07718091,0.15646773,1.09307032,0.00000000
-4.77538769,2.90569929,0.44112663,1.45212177,0.49626586,0.27316589,0.07748522,0.16191182,1.10093586,0.00000000
-4.76938469,2.91490825,0.44354699,1.45023141,0.50652219,0.27359920,0.07733390,0.16692594,1.10428897,0.00000000
-4.76338169,2.91191875,0.44479074,1.44166933,0.51520156,0.27279910,0.07673728,0.17146408,1.10298472,0.00000000
-4.75737869,2.89685111,0.44492275,1.42647085,0.52221176,0.27082348,0.07571655,0.17549459,1.09697208,0.00000000
-4.75137569,2.87012123,0.44404814,1.40481615,0.52750283,0.26776339,0.07430334,0.17900237,1.08630183,0.00000000
-4.74537269,2.83244309,0.44231231,1.37703175,0.53107155,0.26374160,0.07253885,0.18199044,1.07113101,0.00000000
-4.73936968,2.78481955,0.43989926,1.34358654,0.53296408,0.25890973,0.07047272,0.18448075,1.05172328,0.00000000
-4.73336668,2.72852160,0.43702799,1.30508243,0.53327644,0.25344433,0.06816147,0.18651411,1.02844534,0.00000000
-4.72736368,2.66505641,0.43394699,1.26223993,0.53215285,0.24754175,0.06566684,0.18814921,1.00175934,0.00000000
-4.72136068,2.59612536,0.43092705,1.21587925,0.52978176,0.24141220,0.06305381,0.18946074,0.97221144,0.00000000
-4.71535768,2.52357368,0.42825268,1.16689771,0.52638982,0.23527306,0.06038859,0.19053661,0.94041729,0.00000000
-4.70935468,2.44933358,0.42621220,1.11624439,0.52223385,0.22934178,0.05773658,0.19147441,0.90704462,0.00000000
-4.70335168,2.37536320,0.42508726,1.06489306,0.51759124,0.22382863,0.05516033,0.19237720,0.87279400,0.00000000
-4.69734867,2.30358388,0.42514186,1.01381453,0.51274911,0.21892954,0.05271766,0.19334889,0.83837835,0.00000000
-4.69134567,2.23581831,0.42661160,0.96394944,0.50799283,0.21481935,0.05045997,0.19448928,0.80450213,0.00000000
-4.68534267,2.17373196,0.42969355,0.91618264,0.50359430,0.21164574,0.04843074,0.19588920,0.77184100,0.00000000
-4.67933967,2.11878028,0.43453715,0.87131994,0.49980068,0.20952403,0.04666437,0.19762574,0.74102276,0.00000000
-4.67333667,2.07216357,0.44123669,0.83006809,0.49682397,0.20853313,0.04518532,0.19975808,0.71261021,0.00000000
-4.66733367,2.03479145,0.44982563,0.79301860,0.49483213,0.20871268,0.04400762,0.20232395,0.68708664,0.00000000
-4.66133067,2.00725796,0.46027312,0.76063579,0.49394205,0.21006170,0.04313467,0.20533697,0.66484428,0.00000000
-4.65532766,1.98982847,0.47248294,0.73324932,0.49421473,0.21253855,0.04255949,0.20878511,0.64617612,0.00000000
-4.64932466,1.98243841,0.48629485,0.71105124,0.49565307,0.21606246,0.04226519,0.21263024,0.63127126,0.00000000
-4.64332166,1.98470393,0.50148859,0.69409745,0.49820212,0.22051635,0.04222586,0.21680896,0.62021378,0.00000000
