energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,2.18344221,0.53347171,1.13857945,0.11906714,0.69195855,0.37978436,0.01120296
-4.29514757,2.14283805,0.51469389,1.11457391,0.11893115,0.68846563,0.36428600,0.01103155
-4.28914457,2.09793323,0.49536615,1.08904350,0.11825099,0.68250718,0.34860328,0.01084749
-4.28314157,2.04898637,0.47570390,1.06201374,0.11704538,0.67421237,0.33285509,0.01065065
-4.27713857,1.99632008,0.45593036,1.03352762,0.11534211,0.66375136,0.31715824,0.01044102
-4.27113557,1.94032092,0.43627324,1.00365094,0.11317703,0.65133108,0.30162656,0.01021885
-4.26513257,1.88143802,0.41696152,0.97247696,0.11059299,0.63719018,0.28637020,0.00998474
-4.25912956,1.82018033,0.39822241,0.94013023,0.10763850,0.62159354,0.27149515,0.00973971
-4.25312656,1.75711206,0.38027864,0.90676909,0.10436643,0.60482643,0.25710285,0.00948529
-4.24712356,1.69284652,0.36334576,0.87258681,0.10083259,0.58718849,0.24328990,0.00922353
-4.24112056,1.62803801,0.34762974,0.83781099,0.09709442,0.56898772,0.23014777,0.00895700
-4.23511756,1.56337190,0.33332446,0.80270120,0.09320969,0.55053446,0.21776240,0.00868882
-4.22911456,1.49955283,0.32060925,0.76754482,0.08923532,0.53213560,0.20621362,0.00842254
-4.22311156,1.43729120,0.30964624,0.73265120,0.08522624,0.51408886,0.19557449,0.00816210
-4.21710855,1.37728813,0.30057765,0.69834424,0.08123452,0.49667737,0.18591029,0.00791170
-4.21110555,1.32021913,0.29352271,0.66495361,0.07730849,0.48016437,0.17727737,0.00767564
-4.20510255,1.26671698,0.28857453,0.63280515,0.07349203,0.46478820,0.16972175,0.00745822
-4.19909955,1.21735423,0.28579671,0.60221053,0.06982405,0.45075745,0.16327759,0.00726347
-4.19309655,1.17262588,0.28521998,0.57345687,0.06633799,0.43824647,0.15796551,0.00709509
-4.18709355,1.13293297,0.28683890,0.54679665,0.06306149,0.42739125,0.15379100,0.00695618
-4.18109055,1.09856778,0.29060889,0.52243839,0.06001610,0.41828578,0.15074288,0.00684916
-4.17508754,1.06970124,0.29644380,0.50053865,0.05721720,0.41097907,0.14879201,0.00677555
-4.16908454,1.04637352,0.30421426,0.48119552,0.05467391,0.40547300,0.14789040,0.00673594
-4.16308154,1.02848823,0.31374711,0.46444431,0.05238918,0.40172124,0.14797075,0.00672985
-4.15707854,1.01581093,0.32482612,0.45025535,0.05035992,0.39962935,0.14894664,0.00675572
-4.15107554,1.00797236,0.33719419,0.43853430,0.04857738,0.39905632,0.15071335,0.00681091
-4.14507254,1.00447664,0.35055729,0.42912496,0.04702749,0.39981763,0.15314947,0.00689177
-4.13906953,1.00471447,0.36459002,0.42181462,0.04569148,0.40168996,0.15611926,0.00699369
-4.13306653,1.00798120,0.37894300,0.41634163,0.04454656,0.40441745,0.15947573,0.00711127
-4.12706353,1.01349924,0.39325176,0.41240516,0.04356671,0.40771960,0.16306442,0.00723848
-4.12106053,1.02044427,0.40714709,0.40967657,0.04272363,0.41130043,0.16672781,0.00736887
-4.11505753,1.02797426,0.42026643,0.40781214,0.04198775,0.41485879,0.17031010,0.00749581
-4.10905453,1.03526029,0.43226591,0.40646650,0.04132930,0.41809941,0.17366229,0.00761269
-4.10305153,1.04151790,0.44283256,0.40530633,0.04071943,0.42074423,0.17664738,0.00771321
-4.09704852,1.04603774,0.45169623,0.40402367,0.04013128,0.42254363,0.17914530,0.00779159
-4.09104552,1.04821415,0.45864058,0.40234833,0.03954101,0.42328701,0.18105762,0.00784281
-4.08504252,1.04757040,0.46351266,0.40005889,0.03892877,0.42281220,0.18231150,0.00786276
-4.07903952,1.04377950,0.46623055,0.39699177,0.03827944,0.42101331,0.18286302,0.00784848
-4.07303652,1.03667946,0.46678874,0.39304799,0.03758332,0.41784659,0.18269941,0.00779819
-4.06703352,1.02628237,0.46526065,0.38819744,0.03683647,0.41333395,0.18184028,0.00771141
-4.06103052,1.01277669,0.46179845,0.38248026,0.03604097,0.40756391,0.18033759,0.00758897
-4.05502751,0.99652264,0.45662966,0.37600548,0.03520482,0.40068993,0.17827448,0.00743299
-4.04902451,0.97804063,0.45005092,0.36894682,0.03434169,0.39292607,0.17576281,0.00724679
-4.04302151,0.95799320,0.44241882,0.36153588,0.03347036,0.38454007,0.17293958,0.00703474
-4.03701851,0.93716115,0.43413831,0.35405296,0.03261401,0.37584416,0.16996234,0.00680216
-4.03101551,0.91641453,0.42564882,0.34681587,0.03179928,0.36718385,0.16700362,0.00655508
-4.02501251,0.89667981,0.41740885,0.34016710,0.03105521,0.35892521,0.16424479,0.00630004
-4.01900950,0.87890429,0.40987940,0.33445993,0.03041199,0.35144096,0.16186932,0.00604384
-4.01300650,0.86401914,0.40350694,0.33004390,0.02989977,0.34509612,0.16005585,0.00579334
-4.00700350,0.85290237,0.39870651,0.32725024,0.02954730,0.34023345,0.15897130,0.00555517
-4.00100050,0.84634324,0.39584558,0.32637776,0.02938066,0.33715959,0.15876414,0.00533556
-3.99499750,0.84500924,0.39522937,0.32767975,0.02942210,0.33613208,0.15955824,0.00514008
-3.98899450,0.84941701,0.39708802,0.33135232,0.02968890,0.33734799,0.16144743,0.00497354
-3.98299150,0.85990824,0.40156623,0.33752476,0.03019242,0.34093448,0.16449099,0.00483977
-3.97698849,0.87663154,0.40871585,0.34625216,0.03093738,0.34694167,0.16871022,0.00474155
-3.97098549,0.89953091,0.41849146,0.35751064,0.03192124,0.35533813,0.17408636,0.00468052
-3.96498249,0.92834150,0.43074956,0.37119558,0.03313400,0.36600924,0.18055981,0.00465719
-3.95897949,0.96259285,0.44525103,0.38712277,0.03455805,0.37875837,0.18803078,0.00467088
-3.95297649,1.00161971,0.46166716,0.40503271,0.03616844,0.39331108,0.19636145,0.00471986
-3.94697349,1.04458020,0.47958894,0.42459795,0.03793334,0.40932211,0.20537947,0.00480136
-3.94097049,1.09048082,0.49853933,0.44543326,0.03981476,0.42638502,0.21488279,0.00491174
-3.93496748,1.13820762,0.51798815,0.46710846,0.04176954,0.44404415,0.22464572,0.00504666
-3.92896448,1.18656245,0.53736905,0.48916343,0.04375050,0.46180847,0.23442589,0.00520119
-3.92296148,1.23430316,0.55609792,0.51112485,0.04570777,0.47916698,0.24397202,0.00537010
-3.91695848,1.28018625,0.57359217,0.53252410,0.04759030,0.49560487,0.25303215,0.00554799
-3.91095548,1.32301039,0.58929001,0.55291564,0.04934732,0.51062010,0.26136205,0.00572958
-3.90495248,1.36165929,0.60266911,0.57189512,0.05092995,0.52373955,0.26873341,0.00590986
-3.89894947,1.39514197,0.61326384,0.58911657,0.05229272,0.53453434,0.27494168,0.00608437
-3.89294647,1.42262913,0.62068041,0.60430782,0.05339492,0.54263349,0.27981301,0.00624930
-3.88694347,1.44348379,0.62460944,0.61728355,0.05420192,0.54773558,0.28321020,0.00640174
-3.88094047,1.45728504,0.62483525,0.62795526,0.05468620,0.54961785,0.28503726,0.00653971
-3.87493747,1.46384392,0.62124176,0.63633765,0.05482814,0.54814245,0.28524252,0.00666235
-3.86893447,1.46321051,0.61381468,0.64255108,0.05461656,0.54325960,0.28382009,0.00676989
-3.86293147,1.45567202,0.60264001,0.64681977,0.05404898,0.53500751,0.28080963,0.00686365
-3.85692846,1.44174192,0.58789896,0.64946580,0.05313150,0.52350933,0.27629441,0.00694602
-3.85092546,1.42214048,0.56985968,0.65089897,0.05187846,0.50896708,0.27039788,0.00702035
-3.84492246,1.39776758,0.54886616,0.65160285,0.05031183,0.49165306,0.26327873,0.00709079
-3.83891946,1.36966897,0.52532486,0.65211757,0.04846027,0.47189910,0.25512486,0.00716208
-3.83291646,1.33899740,0.49968986,0.65301996,0.04635815,0.45008424,0.24614642,0.00723939
-3.82691346,1.30697039,0.47244693,0.65490188,0.04404426,0.42662130,0.23656818,0.00732803
-3.82091046,1.27482626,0.44409755,0.65834759,0.04156053,0.40194310,0.22662181,0.00743319
-3.81490745,1.24378050,0.41514333,0.66391116,0.03895073,0.37648876,0.21653805,0.00755970
-3.80890445,1.21498415,0.38607147,0.67209479,0.03625912,0.35069070,0.20653939,0.00771178
-3.80290145,1.18948587,0.35734189,0.68332912,0.03352924,0.32496290,0.19683341,0.00789277
-3.79689845,1.16819924,0.32937629,0.69795616,0.03080281,0.29969064,0.18760695,0.00810497
-3.79089545,1.15187635,0.30254956,0.71621583,0.02811875,0.27522216,0.17902156,0.00834950
-3.78489245,1.14108873,0.27718353,0.73823635,0.02551241,0.25186236,0.17121001,0.00862611
-3.77888944,1.13621586,0.25354330,0.76402914,0.02301502,0.22986865,0.16427420,0.00893325
-3.77288644,1.13744158,0.23183583,0.79348826,0.02065329,0.20944879,0.15828437,0.00926798
-3.76688344,1.14475808,0.21221076,0.82639427,0.01844922,0.19076082,0.15327950,0.00962609
-3.76088044,1.15797685,0.19476305,0.86242240,0.01642008,0.17391458,0.14926889,0.01000224
-3.75487744,1.17674573,0.17953723,0.90115446,0.01457858,0.15897479,0.14623471,0.01039010
-3.74887444,1.20057095,0.16653275,0.94209381,0.01293316,0.14596521,0.14413526,0.01078261
-3.74287144,1.22884272,0.15571010,0.98468275,0.01148829,0.13487366,0.14290889,0.01117226
-3.73686843,1.26086319,0.14699739,1.02832128,0.01024498,0.12565745,0.14247822,0.01155129
-3.73086543,1.29587507,0.14029683,1.07238643,0.00920121,0.11824903,0.14275444,0.01191209
-3.72486243,1.33308973,0.13549106,1.11625122,0.00835244,0.11256140,0.14364160,0.01224740
-3.71885943,1.37171340,0.13244887,1.15930233,0.00769202,0.10849325,0.14504058,0.01255059
-3.71285643,1.41097055,0.13103021,1.20095584,0.00721168,0.10593343,0.14685260,0.01281592
-3.70685343,1.45012341,0.13109040,1.24067039,0.00690187,0.10476482,0.14898229,0.01303870
-3.70085043,1.48848729,0.13248337,1.27795729,0.00675208,0.10486730,0.15133999,0.01321545
-3.69484742,1.52544132,0.13506402,1.31238754,0.00675109,0.10611999,0.15384352,0.01334396
-3.68884442,1.56043466,0.13868978,1.34359557,0.00688715,0.10840275,0.15641919,0.01342332
-3.68284142,1.59298858,0.14322134,1.37128001,0.00714814,0.11159690,0.15900225,0.01345387
-3.67683842,1.62269479,0.14852284,1.39520187,0.00752165,0.11558540,0.16153679,0.01343715
-3.67083542,1.64921094,0.15446158,1.41518059,0.00799498,0.12025264,0.16397515,0.01337574
-3.66483242,1.67225402,0.16090746,1.43108862,0.00855523,0.12548384,0.16627704,0.01327309
-3.65882941,1.69159265,0.16773233,1.44284518,0.00918927,0.13116436,0.16840841,0.01313333
-3.65282641,1.70703920,0.17480935,1.45040991,0.00988379,0.13717910,0.17034026,0.01296107
-3.64682341,1.71844251,0.18201262,1.45377695,0.01062528,0.14341194,0.17204747,0.01276119
-3.64082041,1.72568201,0.18921703,1.45297001,0.01140011,0.14974557,0.17350774,0.01253863
-3.63481741,1.72866371,0.19629858,1.44803883,0.01219463,0.15606165,0.17470077,0.01229825
-3.62881441,1.72731844,0.20313508,1.43905716,0.01299521,0.16224142,0.17560773,0.01204464
-3.62281141,1.72160244,0.20960736,1.42612246,0.01378846,0.16816679,0.17621091,0.01178206
-3.61680840,1.71150009,0.21560080,1.40935704,0.01456135,0.17372185,0.17649387,0.01151430
-3.61080540,1.69702862,0.22100732,1.38891047,0.01530144,0.17879486,0.17644169,0.01124471
-3.60480240,1.67824414,0.22572756,1.36496285,0.01599706,0.18328050,0.17604159,0.01097618
-3.59879940,1.65524846,0.22967320,1.33772850,0.01663757,0.18708237,0.17528367,0.01071113
-3.59279640,1.62819600,0.23276940,1.30745944,0.01721359,0.19011570,0.17416180,0.01045163
-3.58679340,1.59730003,0.23495700,1.27444826,0.01771717,0.19230989,0.17267453,0.01019944
-3.58079040,1.56283772,0.23619461,1.23902987,0.01814201,0.19361099,0.17082603,0.00995606
-3.57478739,1.52515319,0.23646031,1.20158173,0.01848360,0.19398389,0.16862683,0.00972288
-3.56878439,1.48465839,0.23575286,1.16252233,0.01873937,0.19341408,0.16609454,0.00950119
-3.56278139,1.44183138,0.23409249,1.12230768,0.01890873,0.19190887,0.16325428,0.00929225
-3.55677839,1.39721199,0.23152105,1.08142604,0.01899309,0.18949808,0.16013896,0.00909734
-3.55077539,1.35139492,0.22810166,1.04039083,0.01899589,0.18623409,0.15678928,0.00891780
-3.54477239,1.30502060,0.22391773,0.99973210,0.01892243,0.18219118,0.15325355,0.00875496
-3.53876938,1.25876422,0.21907151,0.95998697,0.01877986,0.17746429,0.14958732,0.00861017
-3.53276638,1.21332334,0.21368216,0.92168951,0.01857692,0.17216717,0.14585276,0.00848476
-3.52676338,1.16940479,0.20788340,0.88536044,0.01832382,0.16642996,0.14211799,0.00837993
-3.52076038,1.12771134,0.20182087,0.85149730,0.01803199,0.16039632,0.13845614,0.00829675
-3.51475738,1.08892877,0.19564924,0.82056545,0.01771382,0.15422023,0.13494445,0.00823606
-3.50875438,1.05371362,0.18952915,0.79299024,0.01738242,0.14806244,0.13166318,0.00819842
-3.50275138,1.02268229,0.18362408,0.76915072,0.01705139,0.14208683,0.12869444,0.00818404
-3.49674837,0.99640137,0.17809708,0.74937491,0.01673445,0.13645663,0.12612095,0.00819282
-3.49074537,0.97537952,0.17310764,0.73393680,0.01644526,0.13133069,0.12402465,0.00822422
-3.48474237,0.96006082,0.16880843,0.72305478,0.01619710,0.12685977,0.12248523,0.00827737
-3.47873937,0.95081928,0.16534214,0.71689157,0.01600255,0.12318299,0.12157847,0.00835103
-3.47273637,0.94795455,0.16283838,0.71555510,0.01587330,0.12042455,0.12137445,0.00844365
-3.46673337,0.95168832,0.16141061,0.71910021,0.01581977,0.11869055,0.12193556,0.00855343
-3.46073037,0.96216129,0.16115319,0.72753076,0.01585092,0.11806621,0.12331445,0.00867838
-3.45472736,0.97943046,0.16213854,0.74080187,0.01597393,0.11861342,0.12555175,0.00881642
-3.44872436,1.00346662,0.16441446,0.75882202,0.01619398,0.12036856,0.12867387,0.00896541
-3.44272136,1.03415204,0.16800182,0.78145488,0.01651400,0.12334090,0.13269072,0.00912328
-3.43671836,1.07127853,0.17289245,0.80852086,0.01693449,0.12751139,0.13759367,0.00928808
-3.43071536,1.11454611,0.17904767,0.83979836,0.01745337,0.13283204,0.14335369,0.00945801
-3.42471236,1.16356260,0.18639734,0.87502497,0.01806585,0.13922600,0.14991995,0.00963155
-3.41870935,1.21784488,0.19483963,0.91389886,0.01876445,0.14658821,0.15721890,0.00980742
-3.41270635,1.27682196,0.20424172,0.95608062,0.01953907,0.15478693,0.16515409,0.00998466
-3.40670335,1.33984067,0.21444142,1.00119606,0.02037708,0.16366602,0.17360669,0.01016267
-3.40070035,1.40617429,0.22524980,1.04884013,0.02126361,0.17304804,0.18243694,0.01034117
-3.39469735,1.47503440,0.23645491,1.09858228,0.02218194,0.18273822,0.19148648,0.01052025
-3.38869435,1.54558610,0.24782653,1.14997346,0.02311389,0.19252913,0.20058160,0.01070037
-3.38269135,1.61696644,0.25912186,1.20255484,0.02404042,0.20220609,0.20953729,0.01088237
-3.37668834,1.68830579,0.27009203,1.25586789,0.02494225,0.21155317,0.21816216,0.01106747
-3.37068534,1.75875136,0.28048919,1.30946592,0.02580057,0.22035948,0.22626381,0.01125725
-3.36468234,1.82749216,0.29007406,1.36292620,0.02659779,0.22842582,0.23365468,0.01145372
-3.35867934,1.89378435,0.29862340,1.41586249,0.02731825,0.23557114,0.24015804,0.01165925
-3.35267634,1.95697562,0.30593744,1.46793703,0.02794905,0.24163886,0.24561385,0.01187659
-3.34667334,2.01652761,0.31184658,1.51887140,0.02848068,0.24650262,0.24988428,0.01210889
-3.34067034,2.07203506,0.31621741,1.56845561,0.02890772,0.25007129,0.25285857,0.01235961
-3.33466733,2.12324053,0.31895752,1.61655455,0.02922933,0.25229307,0.25445706,0.01263257
-3.32866433,2.17004397,0.32001897,1.66311169,0.02944971,0.25315839,0.25463417,0.01293182
-3.32266133,2.21250641,0.31940032,1.70814922,0.02957835,0.25270159,0.25338011,0.01326166
-3.31665833,2.25084751,0.31714706,1.75176486,0.02963017,0.25100130,0.25072141,0.01362650
-3.31065533,2.28543702,0.31335040,1.79412531,0.02962550,0.24817939,0.24672010,0.01403085
-3.30465233,2.31678051,0.30814457,1.83545642,0.02958983,0.24439865,0.24147160,0.01447918
-3.29864932,2.34550007,0.30170275,1.87603099,0.02955350,0.23985919,0.23510148,0.01497585
-3.29264632,2.37231081,0.29423170,1.91615436,0.02955112,0.23479375,0.22776129,0.01552503
-3.28664332,2.39799453,0.28596555,1.95614890,0.02962094,0.22946207,0.21962346,0.01613059
-3.28064032,2.42337143,0.27715881,1.99633805,0.02980398,0.22414450,0.21087576,0.01679605
-3.27463732,2.44927141,0.26807901,2.03703063,0.03014315,0.21913501,0.20171533,0.01752447
-3.26863432,2.47650588,0.25899916,2.07850621,0.03068215,0.21473394,0.19234275,0.01831843
-3.26263132,2.50584122,0.25019046,2.12100214,0.03146438,0.21124055,0.18295611,0.01917992
-3.25662831,2.53797466,0.24191520,2.16470259,0.03253173,0.20894559,0.17374556,0.02011032
-3.25062531,2.57351315,0.23442032,2.20972980,0.03392334,0.20812415,0.16488830,0.02111034
-3.24462231,2.61295551,0.22793163,2.25613780,0.03567433,0.20902884,0.15654430,0.02217996
-3.23861931,2.65667815,0.22264880,2.30390822,0.03781456,0.21188342,0.14885271,0.02331832
-3.23261631,2.70492399,0.21874122,2.35294826,0.04036743,0.21687711,0.14192914,0.02452372
-3.22661331,2.75779473,0.21634468,2.40309016,0.04334871,0.22415955,0.13586367,0.02579345
-3.22061031,2.81524582,0.21555894,2.45409221,0.04676558,0.23383657,0.13071983,0.02712370
-3.21460730,2.87708416,0.21644618,2.50564062,0.05061571,0.24596681,0.12653414,0.02850945
-3.20860430,2.94296808,0.21903015,2.55735225,0.05488663,0.26055931,0.12331659,0.02994434
-3.20260130,3.01240954,0.22329617,2.60877787,0.05955526,0.27757202,0.12105157,0.03142052
-3.19659830,3.08477846,0.22919182,2.65940606,0.06458781,0.29691145,0.11969951,0.03292855
-3.19059530,3.15930934,0.23662834,2.70866772,0.06993983,0.31843335,0.11919893,0.03445731
-3.18459230,3.23511017,0.24548267,2.75594157,0.07555679,0.34194457,0.11946893,0.03599394
-3.17858929,3.31117416,0.25560017,2.80056068,0.08137480,0.36720594,0.12041205,0.03752385
-3.17258629,3.38639419,0.26679793,2.84182063,0.08732179,0.39393634,0.12191733,0.03903078
-3.16658329,3.45958049,0.27886866,2.87898942,0.09331893,0.42181772,0.12386368,0.04049697
-3.16058029,3.52948141,0.29158505,2.91131937,0.09928243,0.45050112,0.12612322,0.04190335
-3.15457729,3.59480736,0.30470471,2.93806125,0.10512540,0.47961340,0.12856486,0.04322989
-3.14857429,3.65425749,0.31797530,2.95848030,0.11076008,0.50876460,0.13105767,0.04445596
-3.14257129,3.70654874,0.33114006,2.97187422,0.11609997,0.53755581,0.13347432,0.04556083
-3.13656828,3.75044631,0.34394338,2.97759227,0.12106208,0.56558708,0.13569426,0.04652418
-3.13056528,3.78479491,0.35613633,2.97505518,0.12556908,0.59246542,0.13760661,0.04732667
-3.12456228,3.80854933,0.36748205,2.96377484,0.12955122,0.61781240,0.13911280,0.04795052
-3.11855928,3.82080350,0.37776074,2.94337290,0.13294811,0.64127138,0.14012876,0.04838009
-3.11255628,3.82081654,0.38677420,2.91359748,0.13571006,0.66251399,0.14058667,0.04860240
-3.10655328,3.80803497,0.39434966,2.87433687,0.13779919,0.68124575,0.14043615,0.04860766
-3.10055028,3.78210993,0.40034294,2.82562959,0.13919006,0.69721079,0.13964497,0.04838963
-3.09454727,3.74290874,0.40464080,2.76767018,0.13986989,0.71019553,0.13819920,0.04794592
-3.08854427,3.69052042,0.40716231,2.70081021,0.13983846,0.72003136,0.13610279,0.04727820
-3.08254127,3.62525487,0.40785953,2.62555441,0.13910756,0.72659626,0.13337667,0.04639222
-3.07653827,3.54763603,0.40671726,2.54255208,0.13770014,0.72981550,0.13005746,0.04529777
-3.07053527,3.45838935,0.40375205,2.45258405,0.13564923,0.72966155,0.12619569,0.04400845
-3.06453227,3.35842425,0.39901058,2.35654585,0.13299663,0.72615313,0.12185382,0.04254139
-3.05852926,3.24881253,0.39256745,2.25542772,0.12979146,0.71935369,0.11710400,0.04091682
-3.05252626,3.13076371,0.38452262,2.15029257,0.12608867,0.70936933,0.11202578,0.03915755
-3.04652326,3.00559817,0.37499843,2.04225252,0.12194759,0.69634627,0.10670375,0.03728844
-3.04052026,2.87471935,0.36413657,1.93244525,0.11743044,0.68046795,0.10122529,0.03533578
-3.03451726,2.73958579,0.35209483,1.82201082,0.11260107,0.66195175,0.09567838,0.03332666
-3.02851426,2.60168381,0.33904392,1.71206980,0.10752376,0.64104544,0.09014974,0.03128837
-3.02251126,2.46250153,0.32516437,1.60370332,0.10226218,0.61802336,0.08472308,0.02924781
-3.01650825,2.32350466,0.31064344,1.49793544,0.09687856,0.59318224,0.07947766,0.02723092
-3.01050525,2.18611436,0.29567229,1.39571819,0.09143293,0.56683682,0.07448717,0.02526220
-3.00450225,2.05168739,0.28044314,1.29791925,0.08598259,0.53931511,0.06981875,0.02336430
-2.99849925,1.92149845,0.26514670,1.20531239,0.08058166,0.51095346,0.06553237,0.02155765
-2.99249625,1.79672484,0.24996968,1.11857044,0.07528071,0.48209140,0.06168039,0.01986020
-2.98649325,1.67843319,0.23509247,1.03826058,0.07012648,0.45306632,0.05830727,0.01828721
-2.98049025,1.56756832,0.22068688,0.96484169,0.06516169,0.42420817,0.05544944,0.01685116
-2.97448724,1.46494400,0.20691419,0.89866353,0.06042482,0.39583411,0.05313538,0.01556170
-2.96848424,1.37123572,0.19392318,0.83996746,0.05594998,0.36824349,0.05138566,0.01442564
-2.96248124,1.28697541,0.18184847,0.78888847,0.05176676,0.34171304,0.05021317,0.01344708
-2.95647824,1.21254811,0.17080904,0.74545845,0.04790011,0.31649260,0.04962334,0.01262748
-2.95047524,1.14819088,0.16090702,0.70961051,0.04437026,0.29280143,0.04961449,0.01196590
-2.94447224,1.09399383,0.15222669,0.68118433,0.04119263,0.27082522,0.05017814,0.01145914
-2.93846923,1.04990359,0.14483391,0.65993249,0.03837783,0.25071395,0.05129948,0.01110203
-2.93246623,1.01572915,0.13877576,0.64552786,0.03593168,0.23258053,0.05295784,0.01088764
-2.92646323,0.99115017,0.13408059,0.63757195,0.03385528,0.21650038,0.05512729,0.01080755
-2.92046023,0.97572773,0.13075844,0.63560419,0.03214520,0.20251185,0.05777730,0.01085215
-2.91445723,0.96891731,0.12880167,0.63911231,0.03079366,0.19061746,0.06087345,0.01101086
-2.90845423,0.97008380,0.12818602,0.64754333,0.02978886,0.18078593,0.06437824,0.01127246
-2.90245123,0.97851821,0.12887185,0.66031542,0.02911532,0.17295474,0.06825201,0.01162530
-2.89644822,0.99345565,0.13080563,0.67683012,0.02875434,0.16703337,0.07245378,0.01205754
-2.89044522,1.01409405,0.13392155,0.69648480,0.02868445,0.16290680,0.07694224,0.01255742
-2.88444222,1.03961307,0.13814325,0.71868503,0.02888194,0.16043937,0.08167658,0.01311342
-2.87843922,1.06919269,0.14338557,0.74285648,0.02932140,0.15947875,0.08661733,0.01371446
-2.87243622,1.10203084,0.14955627,0.76845615,0.02997624,0.15985992,0.09172708,0.01435003
-2.86643322,1.13735948,0.15655769,0.79498241,0.03081924,0.16140910,0.09697098,0.01501035
-2.86043022,1.17445892,0.16428826,0.82198373,0.03182304,0.16394753,0.10231715,0.01568640
-2.85442721,1.21266963,0.17264386,0.84906571,0.03296060,0.16729502,0.10773676,0.01637002
-2.84842421,1.25140165,0.18151909,0.87589643,0.03420553,0.17127319,0.11320396,0.01705392
-2.84242121,1.29014118,0.19080826,0.90220979,0.03553249,0.17570846,0.11869550,0.01773168
-2.83641821,1.32845459,0.20040632,0.92780703,0.03691734,0.18043474,0.12419015,0.01839773
-2.83041521,1.36598973,0.21020961,0.95255638,0.03833737,0.18529572,0.12966794,0.01904725
-2.82441221,1.40247496,0.22011652,0.97639111,0.03977132,0.19014693,0.13510920,0.01967620
-2.81840920,1.43771622,0.23002814,0.99930603,0.04119940,0.19485741,0.14049358,0.02028115
-2.81240620,1.47159235,0.23984885,1.02135288,0.04260325,0.19931118,0.14579902,0.02085923
-2.80640320,1.50404941,0.24948700,1.04263481,0.04396580,0.20340830,0.15100078,0.02140809
-2.80040020,1.53509415,0.25885565,1.06330021,0.04527116,0.20706576,0.15607069,0.02192576
-2.79439720,1.56478719,0.26787341,1.08353634,0.04650442,0.21021802,0.16097658,0.02241064
-2.78839420,1.59323631,0.27646551,1.10356272,0.04765155,0.21281733,0.16568208,0.02286144
-2.78239120,1.62058997,0.28456495,1.12362469,0.04869920,0.21483378,0.17014673,0.02327712
-2.77638819,1.64703131,0.29211374,1.14398720,0.04963469,0.21625499,0.17432663,0.02365695
-2.77038519,1.67277278,0.29906441,1.16492866,0.05044587,0.21708568,0.17817534,0.02400046
-2.76438219,1.69805111,0.30538139,1.18673516,0.05112122,0.21734688,0.18164534,0.02430746
-2.75837919,1.72312267,0.31104253,1.20969456,0.05164986,0.21707485,0.18468974,0.02457810
-2.75237619,1.74825884,0.31604036,1.23409058,0.05202172,0.21631982,0.18726432,0.02481290
-2.74637319,1.77374115,0.32038328,1.26019657,0.05222773,0.21514446,0.18932976,0.02501277
-2.74037019,1.79985581,0.32409633,1.28826881,0.05226004,0.21362206,0.19085387,0.02517901
-2.73436718,1.82688733,0.32722159,1.31853913,0.05211232,0.21183459,0.19181377,0.02531338
-2.72836418,1.85511103,0.32981796,1.35120689,0.05178000,0.20987052,0.19219782,0.02541802
-2.72236118,1.88478413,0.33196043,1.38643015,0.05126056,0.20782245,0.19200724,0.02549545
-2.71635818,1.91613559,0.33373852,1.42431628,0.05055380,0.20578476,0.19125714,0.02554849
-2.71035518,1.94935458,0.33525405,1.46491210,0.04966198,0.20385101,0.18997704,0.02558016
-2.70435218,1.98457802,0.33661820,1.50819399,0.04858998,0.20211140,0.18821063,0.02559359
-2.69834917,2.02187760,0.33794780,1.55405834,0.04734535,0.20065027,0.18601492,0.02559181
-2.69234617,2.06124679,0.33936101,1.60231295,0.04593829,0.19954359,0.18345861,0.02557767
-2.68634317,2.10258862,0.34097257,1.65266997,0.04438146,0.19885664,0.18061979,0.02555361
-2.68034017,2.14570496,0.34288868,1.70474098,0.04268987,0.19864184,0.17758311,0.02552151
-2.67433717,2.19028831,0.34520176,1.75803486,0.04088049,0.19893685,0.17443644,0.02548258
-2.66833417,2.23591656,0.34798538,1.81195909,0.03897194,0.19976301,0.17126731,0.02543718
-2.66233117,2.28205187,0.35128955,1.86582474,0.03698403,0.20112411,0.16815911,0.02538475
-2.65632816,2.32804398,0.35513661,1.91885569,0.03493736,0.20300565,0.16518751,0.02532375
-2.65032516,2.37313843,0.35951808,1.97020188,0.03285282,0.20537464,0.16241702,0.02525167
-2.64432216,2.41648992,0.36439259,2.01895685,0.03075110,0.20817988,0.15989807,0.02516508
-2.63831916,2.45718074,0.36968511,2.06417890,0.02865232,0.21135287,0.15766470,0.02505971
-2.63231616,2.49424380,0.37528760,2.10491545,0.02657557,0.21480944,0.15573302,0.02493062
-2.62631316,2.52668975,0.38106124,2.14022990,0.02453861,0.21845182,0.15410046,0.02477242
-2.62031016,2.55353725,0.38684013,2.16922989,0.02255760,0.22217149,0.15274603,0.02457945
-2.61430715,2.57384528,0.39243639,2.19109587,0.02064687,0.22585247,0.15163139,0.02434612
-2.60830415,2.58674627,0.39764660,2.20510902,0.01881886,0.22937520,0.15070285,0.02406711
-2.60230115,2.59147869,0.40225926,2.21067706,0.01708408,0.23262072,0.14989411,0.02373772
