energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.81990995,0.27578755,0.13973490,0.02441889,0.05601005,0.00027508,0.13190028,0.00000000
-5.81390695,0.25450885,0.13507654,0.02298145,0.05131761,0.00024136,0.12330389,0.00000000
-5.80790395,0.23879809,0.13336721,0.02204540,0.04772486,0.00021334,0.11740965,0.00000000
-5.80190095,0.22845060,0.13452300,0.02159402,0.04519780,0.00019077,0.11411948,0.00000000
-5.79589795,0.22321657,0.13843162,0.02160613,0.04369453,0.00017338,0.11331050,0.00000000
-5.78989495,0.22280904,0.14495360,0.02205658,0.04316693,0.00016091,0.11483828,0.00000000
-5.78389195,0.22691106,0.15392321,0.02291673,0.04356229,0.00015310,0.11853960,0.00000000
-5.77788894,0.23518192,0.16514914,0.02415481,0.04482477,0.00014975,0.12423491,0.00000000
-5.77188594,0.24726291,0.17841535,0.02573626,0.04689667,0.00015065,0.13173050,0.00000000
-5.76588294,0.26278272,0.19348215,0.02762419,0.04971968,0.00015570,0.14082061,0.00000000
-5.75987994,0.28136272,0.21008786,0.02977972,0.05323599,0.00016480,0.15128978,0.00000000
-5.75387694,0.30262259,0.22795123,0.03216248,0.05738933,0.00017796,0.16291539,0.00000000
-5.74787394,0.32618624,0.24677473,0.03473124,0.06212603,0.00019524,0.17547074,0.00000000
-5.74187094,0.35168846,0.26624892,0.03744454,0.06739599,0.00021677,0.18872864,0.00000000
-5.73586793,0.37878203,0.28605781,0.04026155,0.07315363,0.00024277,0.20246556,0.00000000
-5.72986493,0.40714543,0.30588520,0.04314295,0.07935877,0.00027352,0.21646636,0.00000000
-5.72386193,0.43649080,0.32542186,0.04605192,0.08597739,0.00030939,0.23052946,0.00000000
-5.71785893,0.46657184,0.34437327,0.04895516,0.09298226,0.00035082,0.24447215,0.00000000
-5.71185593,0.49719122,0.36246761,0.05182391,0.10035335,0.00039829,0.25813605,0.00000000
-5.70585293,0.52820700,0.37946363,0.05463495,0.10807785,0.00045235,0.27139218,0.00000000
-5.69984992,0.55953742,0.39515800,0.05737133,0.11614996,0.00051360,0.28414542,0.00000000
-5.69384692,0.59116359,0.40939171,0.06002309,0.12457019,0.00058262,0.29633808,0.00000000
-5.68784392,0.62312960,0.42205516,0.06258761,0.13334417,0.00066002,0.30795216,0.00000000
-5.68184092,0.65553948,0.43309147,0.06506967,0.14248107,0.00074635,0.31901003,0.00000000
-5.67583792,0.68855097,0.44249795,0.06748123,0.15199149,0.00084212,0.32957346,0.00000000
-5.66983492,0.72236580,0.45032524,0.06984077,0.16188498,0.00094772,0.33974061,0.00000000
-5.66383192,0.75721669,0.45667442,0.07217232,0.17216725,0.00106344,0.34964124,0.00000000
-5.65782891,0.79335139,0.46169174,0.07450411,0.18283713,0.00118937,0.35942994,0.00000000
-5.65182591,0.83101424,0.46556151,0.07686691,0.19388349,0.00132542,0.36927781,0.00000000
-5.64582291,0.87042605,0.46849714,0.07929219,0.20528232,0.00147128,0.37936273,0.00000000
-5.63981991,0.91176313,0.47073088,0.08181001,0.21699403,0.00162634,0.38985868,0.00000000
-5.63381691,0.95513661,0.47250269,0.08444694,0.22896128,0.00178974,0.40092463,0.00000000
-5.62781391,1.00057308,0.47404871,0.08722396,0.24110743,0.00196031,0.41269348,0.00000000
-5.62181091,1.04799777,0.47558994,0.09015453,0.25333578,0.00213657,0.42526169,0.00000000
-5.61580790,1.09722122,0.47732163,0.09324292,0.26552981,0.00231677,0.43868010,0.00000000
-5.60980490,1.14793057,0.47940388,0.09648290,0.27755429,0.00249885,0.45294655,0.00000000
-5.60380190,1.19968613,0.48195395,0.09985687,0.28925752,0.00268052,0.46800072,0.00000000
-5.59779890,1.25192385,0.48504055,0.10333552,0.30047447,0.00285928,0.48372159,0.00000000
-5.59179590,1.30396393,0.48868046,0.10687803,0.31103090,0.00303247,0.49992772,0.00000000
-5.58579290,1.35502551,0.49283757,0.11043290,0.32074821,0.00319734,0.51638059,0.00000000
-5.57978989,1.40424715,0.49742439,0.11393925,0.32944884,0.00335113,0.53279075,0.00000000
-5.57378689,1.45071242,0.50230588,0.11732879,0.33696212,0.00349114,0.54882681,0.00000000
-5.56778389,1.49347959,0.50730555,0.12052807,0.34313018,0.00361481,0.56412674,0.00000000
-5.56178089,1.53161428,0.51221334,0.12346125,0.34781371,0.00371979,0.57831116,0.00000000
-5.55577789,1.56422380,0.51679508,0.12605301,0.35089741,0.00380403,0.59099795,0.00000000
-5.54977489,1.59049140,0.52080297,0.12823167,0.35229472,0.00386587,0.60181756,0.00000000
-5.54377189,1.60970933,0.52398670,0.12993218,0.35195179,0.00390407,0.61042831,0.00000000
-5.53776888,1.62130880,0.52610469,0.13109905,0.34985038,0.00391786,0.61653101,0.00000000
-5.53176588,1.62488581,0.52693491,0.13168897,0.34600966,0.00390699,0.61988216,0.00000000
-5.52576288,1.62022144,0.52628502,0.13167299,0.34048678,0.00387175,0.62030523,0.00000000
-5.51975988,1.60729585,0.52400113,0.13103820,0.33337625,0.00381294,0.61769936,0.00000000
-5.51375688,1.58629516,0.51997517,0.12978889,0.32480805,0.00373189,0.61204528,0.00000000
-5.50775388,1.55761108,0.51415031,0.12794694,0.31494470,0.00363041,0.60340797,0.00000000
-5.50175088,1.52183305,0.50652440,0.12555169,0.30397724,0.00351072,0.59193616,0.00000000
-5.49574787,1.47973345,0.49715123,0.12265904,0.29212049,0.00337543,0.57785862,0.00000000
-5.48974487,1.43224623,0.48613972,0.11933999,0.27960747,0.00322741,0.56147736,0.00000000
-5.48374187,1.38044003,0.47365085,0.11567859,0.26668348,0.00306976,0.54315825,0.00000000
-5.47773887,1.32548666,0.45989277,0.11176939,0.25359987,0.00290569,0.52331917,0.00000000
-5.47173587,1.26862628,0.44511404,0.10771452,0.24060762,0.00273845,0.50241653,0.00000000
-5.46573287,1.21113045,0.42959541,0.10362047,0.22795113,0.00257123,0.48093048,0.00000000
-5.45972986,1.15426449,0.41364043,0.09959474,0.21586225,0.00240707,0.45934943,0.00000000
-5.45372686,1.09925035,0.39756523,0.09574237,0.20455464,0.00224880,0.43815451,0.00000000
-5.44772386,1.04723128,0.38168786,0.09216266,0.19421878,0.00209897,0.41780463,0.00000000
-5.44172086,0.99923942,0.36631764,0.08894593,0.18501754,0.00195980,0.39872234,0.00000000
-5.43571786,0.95616723,0.35174485,0.08617073,0.17708262,0.00183311,0.38128139,0.00000000
-5.42971486,0.91874379,0.33823115,0.08390134,0.17051169,0.00172032,0.36579597,0.00000000
-5.42371186,0.88751631,0.32600119,0.08218572,0.16536648,0.00162241,0.35251227,0.00000000
-5.41770885,0.86283775,0.31523556,0.08105409,0.16167179,0.00153994,0.34160238,0.00000000
-5.41170585,0.84486039,0.30606550,0.08051795,0.15941550,0.00147303,0.33316077,0.00000000
-5.40570285,0.83353596,0.29856952,0.08056988,0.15854944,0.00142139,0.32720340,0.00000000
-5.39969985,0.82862185,0.29277200,0.08118377,0.15899134,0.00138435,0.32366945,0.00000000
-5.39369685,0.82969351,0.28864404,0.08231583,0.16062770,0.00136092,0.32242556,0.00000000
-5.38769385,0.83616239,0.28610627,0.08390606,0.16331746,0.00134980,0.32327236,0.00000000
-5.38169085,0.84729908,0.28503374,0.08588035,0.16689664,0.00134943,0.32595321,0.00000000
-5.37568784,0.86226075,0.28526265,0.08815303,0.17118359,0.00135810,0.33016467,0.00000000
-5.36968484,0.88012217,0.28659863,0.09062974,0.17598485,0.00137395,0.33556840,0.00000000
-5.36368184,0.89990918,0.28882632,0.09321073,0.18110147,0.00139507,0.34180414,0.00000000
-5.35767884,0.92063364,0.29171986,0.09579427,0.18633555,0.00141955,0.34850326,0.00000000
-5.35167584,0.94132857,0.29505376,0.09828006,0.19149680,0.00144553,0.35530242,0.00000000
-5.34567284,0.96108230,0.29861394,0.10057274,0.19640891,0.00147126,0.36185684,0.00000000
-5.33966983,0.97907040,0.30220822,0.10258502,0.20091551,0.00149515,0.36785275,0.00000000
-5.33366683,0.99458414,0.30567601,0.10424062,0.20488540,0.00151584,0.37301848,0.00000000
-5.32766383,1.00705447,0.30889663,0.10547673,0.20821695,0.00153218,0.37713389,0.00000000
-5.32166083,1.01607056,0.31179603,0.10624594,0.21084140,0.00154329,0.38003759,0.00000000
-5.31565783,1.02139205,0.31435144,0.10651752,0.21272491,0.00154857,0.38163191,0.00000000
-5.30965483,1.02295468,0.31659382,0.10627815,0.21386931,0.00154770,0.38188523,0.00000000
-5.30365183,1.02086891,0.31860797,0.10553179,0.21431133,0.00154066,0.38083165,0.00000000
-5.29764882,1.01541155,0.32053012,0.10429908,0.21412058,0.00152766,0.37856809,0.00000000
-5.29164582,1.00701098,0.32254326,0.10261589,0.21339604,0.00150916,0.37524878,0.00000000
-5.28564282,0.99622618,0.32487012,0.10053145,0.21226151,0.00148582,0.37107758,0.00000000
-5.27963982,0.98372087,0.32776428,0.09810594,0.21085986,0.00145847,0.36629830,0.00000000
-5.27363682,0.97023349,0.33149946,0.09540770,0.20934665,0.00142804,0.36118348,0.00000000
-5.26763382,0.95654451,0.33635768,0.09251023,0.20788310,0.00139553,0.35602213,0.00000000
-5.26163082,0.94344233,0.34261649,0.08948907,0.20662889,0.00136198,0.35110695,0.00000000
-5.25562781,0.93168924,0.35053585,0.08641876,0.20573506,0.00132837,0.34672147,0.00000000
-5.24962481,0.92198871,0.36034521,0.08336992,0.20533720,0.00129564,0.34312773,0.00000000
-5.24362181,0.91495550,0.37223119,0.08040665,0.20554934,0.00126459,0.34055497,0.00000000
-5.23761881,0.91108954,0.38632638,0.07758434,0.20645880,0.00123589,0.33918975,0.00000000
-5.23161581,0.91075480,0.40269975,0.07494797,0.20812200,0.00121005,0.33916784,0.00000000
-5.22561281,0.91416364,0.42134896,0.07253083,0.21056168,0.00118738,0.34056829,0.00000000
-5.21960980,0.92136741,0.44219506,0.07035400,0.21376543,0.00116801,0.34340970,0.00000000
-5.21360680,0.93225335,0.46507966,0.06842618,0.21768557,0.00115188,0.34764898,0.00000000
-5.20760380,0.94654790,0.48976483,0.06674416,0.22224053,0.00113875,0.35318251,0.00000000
-5.20160080,0.96382608,0.51593587,0.06529380,0.22731743,0.00112822,0.35984950,0.00000000
-5.19559780,0.98352650,0.54320678,0.06405130,0.23277590,0.00111976,0.36743768,0.00000000
-5.18959480,1.00497136,0.57112846,0.06298489,0.23845291,0.00111275,0.37569075,0.00000000
-5.18359180,1.02739039,0.59919937,0.06205675,0.24416838,0.00110647,0.38431743,0.00000000
-5.17758879,1.04994805,0.62687826,0.06122502,0.24973137,0.00110018,0.39300180,0.00000000
-5.17158579,1.07177263,0.65359883,0.06044584,0.25494660,0.00109313,0.40141437,0.00000000
-5.16558279,1.09198635,0.67878550,0.05967544,0.25962107,0.00108461,0.40922363,0.00000000
-5.15957979,1.10973526,0.70187010,0.05887194,0.26357041,0.00107396,0.41610755,0.00000000
-5.15357679,1.12421793,0.72230869,0.05799707,0.26662494,0.00106061,0.42176471,0.00000000
-5.14757379,1.13471188,0.73959800,0.05701757,0.26863502,0.00104408,0.42592463,0.00000000
-5.14157079,1.14059698,0.75329088,0.05590630,0.26947566,0.00102405,0.42835700,0.00000000
-5.13556778,1.14137504,0.76301020,0.05464304,0.26905019,0.00100029,0.42887950,0.00000000
-5.12956478,1.13668497,0.76846069,0.05321496,0.26729288,0.00097273,0.42736411,0.00000000
-5.12356178,1.12631333,0.76943826,0.05161677,0.26417043,0.00094143,0.42374151,0.00000000
-5.11755878,1.11019985,0.76583639,0.04985057,0.25968244,0.00090655,0.41800388,0.00000000
-5.11155578,1.08843810,0.75764953,0.04792547,0.25386071,0.00086840,0.41020562,0.00000000
-5.10555278,1.06127144,0.74497318,0.04585700,0.24676758,0.00082736,0.40046255,0.00000000
-5.09954977,1.02908455,0.72800085,0.04366626,0.23849336,0.00078390,0.38894928,0.00000000
-5.09354677,0.99239120,0.70701797,0.04137909,0.22915293,0.00073857,0.37589523,0.00000000
-5.08754377,0.95181871,0.68239302,0.03902503,0.21888179,0.00069193,0.36157934,0.00000000
-5.08154077,0.90808991,0.65456633,0.03663638,0.20783159,0.00064460,0.34632380,0.00000000
-5.07553777,0.86200331,0.62403699,0.03424719,0.19616549,0.00059716,0.33048697,0.00000000
-5.06953477,0.81441226,0.59134840,0.03189229,0.18405329,0.00055021,0.31445581,0.00000000
-5.06353177,0.76620377,0.55707305,0.02960652,0.17166681,0.00050433,0.29863799,0.00000000
-5.05752876,0.71827770,0.52179712,0.02742389,0.15917537,0.00046003,0.28345386,0.00000000
-5.05152576,0.67152683,0.48610547,0.02537697,0.14674169,0.00041780,0.26932852,0.00000000
-5.04552276,0.62681835,0.45056746,0.02349634,0.13451837,0.00037807,0.25668389,0.00000000
-5.03951976,0.58497697,0.41572403,0.02181012,0.12264477,0.00034121,0.24593118,0.00000000
-5.03351676,0.54676997,0.38207654,0.02034367,0.11124469,0.00030754,0.23746336,0.00000000
-5.02751376,0.51289413,0.35007732,0.01911927,0.10042457,0.00027733,0.23164803,0.00000000
-5.02151076,0.48396472,0.32012235,0.01815595,0.09027243,0.00025079,0.22882036,0.00000000
-5.01550775,0.46050624,0.29254590,0.01746931,0.08085732,0.00022808,0.22927618,0.00000000
-5.00950475,0.44294485,0.26761719,0.01707136,0.07222944,0.00020934,0.23326529,0.00000000
-5.00350175,0.43160237,0.24553888,0.01697043,0.06442068,0.00019464,0.24098483,0.00000000
-4.99749875,0.42669162,0.22644722,0.01717105,0.05744560,0.00018406,0.25257288,0.00000000
-4.99149575,0.42831292,0.21041372,0.01767377,0.05130275,0.00017763,0.26810238,0.00000000
-4.98549275,0.43645189,0.19744789,0.01847512,0.04597619,0.00017536,0.28757550,0.00000000
-4.97948974,0.45097832,0.18750110,0.01956740,0.04143725,0.00017726,0.31091872,0.00000000
-4.97348674,0.47164637,0.18047108,0.02093865,0.03764630,0.00018329,0.33797895,0.00000000
-4.96748374,0.49809614,0.17620703,0.02257253,0.03455461,0.00019344,0.36852086,0.00000000
-4.96148074,0.52985697,0.17451512,0.02444830,0.03210614,0.00020764,0.40222590,0.00000000
-4.95547774,0.56635250,0.17516429,0.02654089,0.03023928,0.00022582,0.43869328,0.00000000
-4.94947474,0.60690788,0.17789214,0.02882101,0.02888853,0.00024790,0.47744318,0.00000000
-4.94347174,0.65075937,0.18241110,0.03125539,0.02798600,0.00027374,0.51792243,0.00000000
-4.93746873,0.69706627,0.18841457,0.03380711,0.02746288,0.00030319,0.55951285,0.00000000
-4.93146573,0.74492540,0.19558314,0.03643616,0.02725068,0.00033603,0.60154209,0.00000000
-4.92546273,0.79338796,0.20359082,0.03909997,0.02728247,0.00037204,0.64329706,0.00000000
-4.91945973,0.84147848,0.21211132,0.04175417,0.02749392,0.00041089,0.68403956,0.00000000
-4.91345673,0.88821556,0.22082412,0.04435346,0.02782422,0.00045224,0.72302365,0.00000000
-4.90745373,0.93263381,0.22942050,0.04685248,0.02821697,0.00049568,0.75951440,0.00000000
-4.90145073,0.97380631,0.23760923,0.04920685,0.02862085,0.00054072,0.79280712,0.00000000
-4.89544772,1.01086691,0.24512198,0.05137413,0.02899027,0.00058682,0.82224660,0.00000000
-4.88944472,1.04303145,0.25171811,0.05331487,0.02928579,0.00063340,0.84724541,0.00000000
-4.88344172,1.06961719,0.25718894,0.05499350,0.02947454,0.00067982,0.86730048,0.00000000
-4.87743872,1.09005960,0.26136119,0.05637926,0.02953039,0.00072540,0.88200745,0.00000000
-4.87143572,1.10392583,0.26409954,0.05744689,0.02943402,0.00076944,0.89107186,0.00000000
-4.86543272,1.11092429,0.26530829,0.05817723,0.02917287,0.00081121,0.89431700,0.00000000
-4.85942971,1.11090998,0.26493190,0.05855765,0.02874092,0.00085001,0.89168780,0.00000000
-4.85342671,1.10388537,0.26295458,0.05858230,0.02813832,0.00088514,0.88325081,0.00000000
-4.84742371,1.08999671,0.25939875,0.05825207,0.02737096,0.00091596,0.86919017,0.00000000
-4.84142071,1.06952615,0.25432268,0.05757451,0.02644983,0.00094186,0.84979990,0.00000000
-4.83541771,1.04287999,0.24781716,0.05656343,0.02539044,0.00096233,0.82547279,0.00000000
-4.82941471,1.01057356,0.24000158,0.05523842,0.02421201,0.00097696,0.79668652,0.00000000
-4.82341171,0.97321354,0.23101935,0.05362414,0.02293684,0.00098544,0.76398762,0.00000000
-4.81740870,0.93147840,0.22103315,0.05174963,0.02158949,0.00098756,0.72797394,0.00000000
-4.81140570,0.88609789,0.21021992,0.04964739,0.02019616,0.00098326,0.68927656,0.00000000
-4.80540270,0.83783230,0.19876596,0.04735252,0.01878408,0.00097262,0.64854161,0.00000000
-4.79939970,0.78745238,0.18686230,0.04490178,0.01738098,0.00095583,0.60641301,0.00000000
-4.79339670,0.73572059,0.17470048,0.04233272,0.01601476,0.00093321,0.56351642,0.00000000
-4.78739370,0.68337420,0.16246889,0.03968281,0.01471322,0.00090522,0.52044523,0.00000000
-4.78139070,0.63111090,0.15034980,0.03698869,0.01350402,0.00087240,0.47774864,0.00000000
-4.77538769,0.57957699,0.13851710,0.03428546,0.01241475,0.00083541,0.43592240,0.00000000
-4.76938469,0.52935859,0.12713484,0.03160612,0.01147317,0.00079497,0.39540207,0.00000000
-4.76338169,0.48097570,0.11635645,0.02898112,0.01070757,0.00075186,0.35655888,0.00000000
-4.75737869,0.43487911,0.10632476,0.02643800,0.01014724,0.00070690,0.31969811,0.00000000
-4.75137569,0.39144997,0.09717256,0.02400115,0.00982301,0.00066093,0.28505970,0.00000000
-4.74537269,0.35100163,0.08902372,0.02169179,0.00976787,0.00061478,0.25282083,0.00000000
-4.73936968,0.31378353,0.08199461,0.01952788,0.01001754,0.00056929,0.22310010,0.00000000
-4.73336668,0.27998651,0.07619588,0.01752424,0.01061099,0.00052523,0.19596301,0.00000000
-4.72736368,0.24974939,0.07173410,0.01569275,0.01159089,0.00048334,0.17142833,0.00000000
-4.72136068,0.22316609,0.06871353,0.01404255,0.01300391,0.00044431,0.14947497,0.00000000
-4.71535768,0.20029307,0.06723739,0.01258033,0.01490073,0.00040876,0.13004909,0.00000000
-4.70935468,0.18115669,0.06740896,0.01131062,0.01733598,0.00037723,0.11307111,0.00000000
-4.70335168,0.16576002,0.06933192,0.01023609,0.02036770,0.00035020,0.09844244,0.00000000
-4.69734867,0.15408903,0.07311028,0.00935791,0.02405668,0.00032805,0.08605163,0.00000000
-4.69134567,0.14611779,0.07884745,0.00867598,0.02846535,0.00031110,0.07577995,0.00000000
-4.68534267,0.14181259,0.08664464,0.00818920,0.03365643,0.00029960,0.06750622,0.00000000
-4.67933967,0.14113497,0.09659862,0.00789572,0.03969124,0.00029369,0.06111079,0.00000000
-4.67333667,0.14404358,0.10879876,0.00779311,0.04662783,0.00029345,0.05647884,0.00000000
-4.66733367,0.15049495,0.12332354,0.00787844,0.05451879,0.00029890,0.05350290,0.00000000
-4.66133067,0.16044337,0.14023668,0.00814847,0.06340904,0.00030995,0.05208466,0.00000000
-4.65532766,0.17383990,0.15958308,0.00859959,0.07333352,0.00032647,0.05213621,0.00000000
-4.64932466,0.19063085,0.18138471,0.00922790,0.08431497,0.00034821,0.05358073,0.00000000
-4.64332166,0.21075586,0.20563674,0.01002919,0.09636184,0.00037489,0.05635277,0.00000000
-4.63731866,0.23414582,0.23230409,0.01099886,0.10946650,0.00040611,0.06039818,0.00000000
-4.63131566,0.26072080,0.26131868,0.01213188,0.12360379,0.00044143,0.06567375,0.00000000
-4.62531266,0.29038829,0.29257747,0.01342272,0.13873002,0.00048032,0.07214674,0.00000000
-4.61930965,0.32304166,0.32594155,0.01486530,0.15478257,0.00052219,0.07979416,0.00000000
-4.61330665,0.35855917,0.36123622,0.01645292,0.17167990,0.00056638,0.08860195,0.00000000
-4.60730365,0.39680338,0.39825231,0.01817814,0.18932229,0.00061219,0.09856410,0.00000000
-4.60130065,0.43762097,0.43674843,0.02003282,0.20759302,0.00065887,0.10968158,0.00000000
-4.59529765,0.48084294,0.47645429,0.02200797,0.22636010,0.00070565,0.12196114,0.00000000
-4.58929465,0.52628492,0.51707480,0.02409377,0.24547844,0.00075173,0.13541388,0.00000000
-4.58329165,0.57374762,0.55829472,0.02627945,0.26479225,0.00079633,0.15005363,0.00000000
-4.57728864,0.62301703,0.59978371,0.02855328,0.28413777,0.00083868,0.16589500,0.00000000
-4.57128564,0.67386435,0.64120143,0.03090247,0.30334595,0.00087805,0.18295109,0.00000000
-4.56528264,0.72604546,0.68220243,0.03331313,0.32224511,0.00091378,0.20123089,0.00000000
-4.55927964,0.77929990,0.72244075,0.03577012,0.34066351,0.00094527,0.22073633,0.00000000
-4.55327664,0.83334917,0.76157387,0.03825705,0.35843157,0.00097201,0.24145897,0.00000000
-4.54727364,0.88789476,0.79926604,0.04075613,0.37538384,0.00099359,0.26337649,0.00000000
-4.54127064,0.94261565,0.83519086,0.04324816,0.39136066,0.00100969,0.28644900,0.00000000
-4.53526763,0.99716592,0.86903332,0.04571250,0.40620945,0.00102015,0.31061539,0.00000000
-4.52926463,1.05117249,0.90049122,0.04812704,0.41978585,0.00102487,0.33578976,0.00000000
-4.52326163,1.10423346,0.92927629,0.05046835,0.43195450,0.00102390,0.36185824,0.00000000
-4.51725863,1.15591755,0.95511526,0.05271177,0.44258993,0.00101738,0.38867634,0.00000000
-4.51125563,1.20576477,0.97775095,0.05483171,0.45157732,0.00100555,0.41606710,0.00000000
-4.50525263,1.25328885,0.99694380,0.05680195,0.45881340,0.00098873,0.44382015,0.00000000
-4.49924962,1.29798165,1.01247398,0.05859606,0.46420759,0.00096733,0.47169194,0.00000000
-4.49324662,1.33931961,1.02414410,0.06018796,0.46768328,0.00094179,0.49940721,0.00000000
-4.48724362,1.37677234,1.03178271,0.06155249,0.46917945,0.00091261,0.52666196,0.00000000
-4.48124062,1.40981319,1.03524849,0.06266609,0.46865243,0.00088030,0.55312763,0.00000000
-4.47523762,1.43793150,1.03443497,0.06350747,0.46607787,0.00084538,0.57845687,0.00000000
-4.46923462,1.46064621,1.02927552,0.06405833,0.46145269,0.00080838,0.60229044,0.00000000
-4.46323162,1.47752013,1.01974846,0.06430402,0.45479693,0.00076980,0.62426532,0.00000000
-4.45722861,1.48817439,1.00588163,0.06423413,0.44615538,0.00073012,0.64402361,0.00000000
-4.45122561,1.49230233,0.98775643,0.06384306,0.43559869,0.00068979,0.66122210,0.00000000
-4.44522261,1.48968217,0.96551055,0.06313033,0.42322397,0.00064921,0.67554201,0.00000000
-4.43921961,1.48018777,0.93933944,0.06210085,0.40915461,0.00060875,0.68669868,0.00000000
-4.43321661,1.46379692,0.90949593,0.06076498,0.39353929,0.00056873,0.69445067,0.00000000
-4.42721361,1.44059673,0.87628814,0.05913840,0.37655016,0.00052943,0.69860804,0.00000000
-4.42121061,1.41078575,0.84007538,0.05724183,0.35838016,0.00049111,0.69903938,0.00000000
-4.41520760,1.37467267,0.80126226,0.05510056,0.33923951,0.00045395,0.69567735,0.00000000
-4.40920460,1.33267164,0.76029119,0.05274384,0.31935161,0.00041814,0.68852236,0.00000000
-4.40320160,1.28529439,0.71763350,0.05020416,0.29894839,0.00038383,0.67764442,0.00000000
-4.39719860,1.23313941,0.67377960,0.04751640,0.27826535,0.00035111,0.66318285,0.00000000
-4.39119560,1.17687882,0.62922865,0.04471700,0.25753662,0.00032010,0.64534410,0.00000000
-4.38519260,1.11724334,0.58447813,0.04184303,0.23699005,0.00029088,0.62439756,0.00000000
-4.37918959,1.05500611,0.54001386,0.03893134,0.21684277,0.00026350,0.60066965,0.00000000
-4.37318659,0.99096601,0.49630088,0.03601775,0.19729731,0.00023803,0.57453653,0.00000000
-4.36718359,0.92593120,0.45377553,0.03313635,0.17853840,0.00021451,0.54641549,0.00000000
-4.36118059,0.86070333,0.41283910,0.03031885,0.16073069,0.00019299,0.51675574,0.00000000
-4.35517759,0.79606332,0.37385316,0.02759413,0.14401734,0.00017351,0.48602862,0.00000000
-4.34917459,0.73275874,0.33713674,0.02498789,0.12851956,0.00015611,0.45471790,0.00000000
-4.34317159,0.67149345,0.30296530,0.02252246,0.11433696,0.00014084,0.42331041,0.00000000
-4.33716858,0.61291957,0.27157142,0.02021670,0.10154877,0.00012776,0.39228727,0.00000000
-4.33116558,0.55763178,0.24314687,0.01808611,0.09021563,0.00011692,0.36211612,0.00000000
-4.32516258,0.50616401,0.21784599,0.01614294,0.08038188,0.00010841,0.33324438,0.00000000
-4.31915958,0.45898812,0.19578980,0.01439646,0.07207817,0.00010230,0.30609378,0.00000000
-4.31315658,0.41651446,0.17707064,0.01285326,0.06532405,0.00009870,0.28105606,0.00000000
-4.30715358,0.37909376,0.16175685,0.01151758,0.06013059,0.00009771,0.25848986,0.00000000
