energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.89794897,11.26407508,0.12819205,0.00965776,0.08477867,0.02191917,0.36808564,0.21293709,10.91789204
-5.89194597,11.20050341,0.12617954,0.00956862,0.08130739,0.02178347,0.36768086,0.21343991,10.84848126
-5.88594297,11.13035044,0.12409152,0.00947761,0.07798202,0.02169504,0.36701127,0.21396782,10.77229512
-5.87993997,11.05412237,0.12193061,0.00938768,0.07481299,0.02165983,0.36602439,0.21448059,10.68995341
-5.87393697,10.97230040,0.11969950,0.00930121,0.07180759,0.02168269,0.36467283,0.21493339,10.60204882
-5.86793397,10.88535317,0.11740086,0.00921989,0.06897011,0.02176735,0.36291536,0.21527843,10.50915655
-5.86193097,10.79375446,0.11503734,0.00914471,0.06630206,0.02191645,0.36071792,0.21546678,10.41184908
-5.85592796,10.69800484,0.11261160,0.00907592,0.06380238,0.02213159,0.35805468,0.21545039,10.31071486
-5.84992496,10.59865503,0.11012657,0.00901302,0.06146786,0.02241341,0.35490896,0.21518420,10.20637891
-5.84392196,10.49632889,0.10758561,0.00895488,0.05929350,0.02276172,0.35127404,0.21462811,10.09952332
-5.83791896,10.39174373,0.10499290,0.00889975,0.05727290,0.02317558,0.34715377,0.21374891,9.99090547
-5.83191596,10.28572565,0.10235371,0.00884545,0.05539871,0.02365345,0.34256292,0.21252182,9.88137190
-5.82591296,10.17921801,0.09967470,0.00878945,0.05366297,0.02419323,0.33752720,0.21093176,9.77186598
-5.81990995,10.07328138,0.09696416,0.00872904,0.05205745,0.02479237,0.33208294,0.20897417,9.66342783
-5.81390695,9.96908403,0.09423220,0.00866152,0.05057397,0.02544787,0.32627637,0.20665530,9.55718566
-5.80790395,9.86788244,0.09149076,0.00858429,0.04920456,0.02615631,0.32016249,0.20399208,9.45433794
-5.80190095,9.77099222,0.08875354,0.00849505,0.04794160,0.02691377,0.31380359,0.20101138,9.35612679
-5.79589795,9.67975039,0.08603580,0.00839190,0.04677792,0.02771582,0.30726743,0.19774897,9.26380344
-5.78989495,9.59547072,0.08335400,0.00827346,0.04570668,0.02855740,0.30062514,0.19424789,9.17858728
-5.78389195,9.51939444,0.08072536,0.00813897,0.04472139,0.02943277,0.29394898,0.19055670,9.10162070
-5.77788894,9.45263897,0.07816733,0.00798830,0.04381570,0.03033544,0.28730995,0.18672735,9.03392209
-5.77188594,9.39614785,0.07569696,0.00782205,0.04298324,0.03125813,0.28077548,0.18281306,8.97634000
-5.76588294,9.35064495,0.07333029,0.00764150,0.04221747,0.03219276,0.27440729,0.17886614,8.92951121
-5.75987994,9.31659599,0.07108177,0.00744863,0.04151144,0.03313052,0.26825941,0.17493601,8.89382571
-5.75387694,9.29418016,0.06896364,0.00724611,0.04085769,0.03406199,0.26237663,0.17106737,8.86940101
-5.74787394,9.28327399,0.06698555,0.00703721,0.04024811,0.03497733,0.25679335,0.16729876,8.85606786
-5.74187094,9.28344893,0.06515416,0.00682581,0.03967389,0.03586652,0.25153290,0.16366144,8.85336879
-5.73586793,9.29398344,0.06347295,0.00661632,0.03912553,0.03671972,0.24660738,0.16017872,8.86057011
-5.72986493,9.31388907,0.06194215,0.00641366,0.03859294,0.03752754,0.24201802,0.15686577,8.87668706
-5.72386193,9.34194963,0.06055884,0.00622318,0.03806557,0.03828152,0.23775599,0.15372978,8.90052112
-5.71785893,9.37677118,0.05931717,0.00605073,0.03753264,0.03897448,0.23380370,0.15077062,8.93070740
-5.71185593,9.41683998,0.05820876,0.00590251,0.03698343,0.03960090,0.23013637,0.14798176,8.96576968
-5.70585293,9.46058519,0.05722308,0.00578518,0.03640756,0.04015725,0.22672393,0.14535152,9.00417958
-5.69984992,9.50644216,0.05634803,0.00570578,0.03579534,0.04064228,0.22353301,0.14286448,9.04441656
-5.69384692,9.55291279,0.05557049,0.00567175,0.03513812,0.04105717,0.22052894,0.14050301,9.08502500
-5.68784392,9.59861890,0.05487689,0.00569092,0.03442857,0.04140559,0.21767778,0.13824883,9.12466474
-5.68184092,9.64234541,0.05425369,0.00577152,0.03366098,0.04169368,0.21494799,0.13608442,9.16215210
-5.67583792,9.68307079,0.05368791,0.00592210,0.03283149,0.04192985,0.21231200,0.13399436,9.19648876
-5.66983492,9.71998275,0.05316749,0.00615153,0.03193823,0.04212447,0.20974729,0.13196636,9.22687691
-5.66383192,9.75247861,0.05268158,0.00646891,0.03098143,0.04228949,0.20723720,0.12999215,9.25271989
-5.65782891,9.78015057,0.05222069,0.00688344,0.02996340,0.04243790,0.20477119,0.12806788,9.27360852
-5.65182591,9.80275715,0.05177681,0.00740432,0.02888848,0.04258314,0.20234482,0.12619440,9.28929452
-5.64582291,9.82018314,0.05134332,0.00804054,0.02776285,0.04273854,0.19995927,0.12437709,9.29965303
-5.63981991,9.83239119,0.05091488,0.00880068,0.02659437,0.04291658,0.19762049,0.12262547,9.30463723
-5.63381691,9.83936862,0.05048726,0.00969267,0.02539226,0.04312834,0.19533819,0.12095251,9.30422845
-5.62781391,9.84107340,0.05005705,0.01072350,0.02416682,0.04338291,0.19312448,0.11937375,9.29838561
-5.62181091,9.83738335,0.04962139,0.01189891,0.02292905,0.04368686,0.19099249,0.11790628,9.28699761
-5.61580790,9.82805228,0.04917772,0.01322306,0.02169035,0.04404389,0.18895493,0.11656759,9.26984232
-5.60980490,9.81267615,0.04872349,0.01469820,0.02046211,0.04445453,0.18702267,0.11537436,9.24655509
-5.60380190,9.79067188,0.04825593,0.01632432,0.01925543,0.04491597,0.18520349,0.11434135,9.21660921
-5.59779890,9.76127023,0.04777192,0.01809886,0.01808080,0.04542211,0.18350091,0.11348022,9.17930961
-5.59179590,9.72352341,0.04726784,0.02001638,0.01694778,0.04596366,0.18191340,0.11279862,9.13380049
-5.58579290,9.67632697,0.04673957,0.02206834,0.01586487,0.04652838,0.18043374,0.11229931,9.07908637
-5.57978989,9.61845459,0.04618249,0.02424288,0.01483922,0.04710151,0.17904870,0.11197954,9.01406526
-5.57378689,9.54860365,0.04559158,0.02652474,0.01387661,0.04766620,0.17773903,0.11183063,8.93757176
-5.56778389,9.46544867,0.04496158,0.02889521,0.01298130,0.04820403,0.17647974,0.11183770,8.84842755
-5.56178089,9.36769955,0.04428715,0.03133224,0.01215600,0.04869568,0.17524064,0.11197981,8.74549610
-5.55577789,9.25416106,0.04356312,0.03381057,0.01140194,0.04912147,0.17398706,0.11223011,8.62773826
-5.54977489,9.12379034,0.04278468,0.03630208,0.01071887,0.04946202,0.17268089,0.11255641,8.49426570
-5.54377189,8.97574935,0.04194761,0.03877620,0.01010518,0.04969885,0.17128166,0.11292181,8.34438924
-5.53776888,8.80944964,0.04104850,0.04120046,0.00955800,0.04981488,0.16974780,0.11328566,8.17765952
-5.53176588,8.62458751,0.04008492,0.04354111,0.00907337,0.04979499,0.16803795,0.11360454,7.99389827
-5.52576288,8.42116809,0.03905553,0.04576391,0.00864640,0.04962639,0.16611226,0.11383351,7.79321891
-5.51975988,8.19951799,0.03796024,0.04783490,0.00827143,0.04929897,0.16393373,0.11392734,7.57603590
-5.51375688,7.96028631,0.03680020,0.04972132,0.00794226,0.04880553,0.16146941,0.11384191,7.34306305
-5.50775388,7.70443476,0.03557785,0.05139249,0.00765230,0.04814198,0.15869150,0.11353549,7.09530147
-5.50175088,7.43321813,0.03429683,0.05282070,0.00739480,0.04730733,0.15557843,0.11297015,6.83401827
-5.49574787,7.14815641,0.03296197,0.05398208,0.00716301,0.04630376,0.15211555,0.11211297,6.56071766
-5.48974487,6.85100042,0.03157914,0.05485732,0.00695039,0.04513645,0.14829584,0.11093713,6.27710605
-5.48374187,6.54369266,0.03015513,0.05543242,0.00675072,0.04381345,0.14412028,0.10942297,5.98505303
-5.47773887,6.22832510,0.02869749,0.05569909,0.00655831,0.04234540,0.13959800,0.10755863,5.68654995
-5.47173587,5.90709553,0.02721436,0.05565523,0.00636808,0.04074533,0.13474625,0.10534064,5.38366768
-5.46573287,5.58226387,0.02571434,0.05530496,0.00617567,0.03902822,0.12959006,0.10277414,5.07851489
-5.45972986,5.25610952,0.02420627,0.05465867,0.00597753,0.03721073,0.12416173,0.09987284,4.77319815
-5.45372686,4.93089070,0.02269907,0.05373270,0.00577091,0.03531077,0.11850001,0.09665867,4.46978436
-5.44772386,4.60880638,0.02120164,0.05254892,0.00555395,0.03334708,0.11264924,0.09316122,4.17026652
-5.44172086,4.29196130,0.01972262,0.05113404,0.00532559,0.03133889,0.10665810,0.08941681,3.87653287
-5.43571786,3.98233443,0.01827034,0.04951882,0.00508561,0.02930546,0.10057848,0.08546741,3.59033986
-5.42971486,3.68175092,0.01685263,0.04773710,0.00483449,0.02726576,0.09446400,0.08135933,3.31328890
-5.42371186,3.39185795,0.01547677,0.04582473,0.00457337,0.02523805,0.08836872,0.07714176,3.04680704
-5.41770885,3.11410439,0.01414932,0.04381850,0.00430392,0.02323961,0.08234567,0.07286529,2.79213142
-5.41170585,2.84972458,0.01287612,0.04175499,0.00402828,0.02128642,0.07644553,0.06858032,2.55029758
-5.40570285,2.59972622,0.01166219,0.03966946,0.00374887,0.01939295,0.07071540,0.06433555,2.32213171
-5.39969985,2.36488281,0.01051168,0.03759489,0.00346833,0.01757191,0.06519768,0.06017662,2.10824662
-5.39369685,2.14573040,0.00942784,0.03556107,0.00318936,0.01583416,0.05992914,0.05614484,1.90904171
-5.38769385,1.94256912,0.00841302,0.03359385,0.00291465,0.01418862,0.05494021,0.05227611,1.72470667
-5.38169085,1.75546932,0.00746869,0.03171459,0.00264675,0.01264220,0.05025450,0.04860018,1.55522916
-5.37568784,1.58428226,0.00659542,0.02993981,0.00238801,0.01119982,0.04588857,0.04514007,1.40040605
-5.36968484,1.42865522,0.00579297,0.02828101,0.00214049,0.00986450,0.04185189,0.04191184,1.25985824
-5.36368184,1.28805059,0.00506030,0.02674473,0.00190594,0.00863745,0.03814710,0.03892457,1.13304858
-5.35767884,1.16176856,0.00439569,0.02533273,0.00168575,0.00751819,0.03477044,0.03618063,1.01930259
-5.35167584,1.04897261,0.00379677,0.02404248,0.00148095,0.00650475,0.03171237,0.03367624,0.91783131
-5.34567284,0.94871718,0.00326065,0.02286759,0.00129219,0.00559385,0.02895833,0.03140211,0.82775574
-5.33966983,0.85997654,0.00278400,0.02179856,0.00111978,0.00478110,0.02648965,0.02934434,0.74813213
-5.33366683,0.78167400,0.00236314,0.02082344,0.00096371,0.00406122,0.02428446,0.02748535,0.67797729
-5.32766383,0.71271058,0.00199418,0.01992864,0.00082366,0.00342826,0.02231871,0.02580495,0.61629329
-5.32166083,0.65199215,0.00167307,0.01909965,0.00069910,0.00287578,0.02056707,0.02428134,0.56209071
-5.31565783,0.59845424,0.00139573,0.01832183,0.00058926,0.00239708,0.01900390,0.02289211,0.51440981
-5.30965483,0.55108394,0.00115815,0.01758104,0.00049325,0.00198534,0.01760404,0.02161516,0.47233905
-5.30365183,0.50893816,0.00095643,0.01686421,0.00041004,0.00163379,0.01634354,0.02042951,0.43503054
-5.29764882,0.47115806,0.00078688,0.01615987,0.00033855,0.00133583,0.01520026,0.01931599,0.40171212
-5.29164582,0.43697932,0.00064611,0.01545847,0.00027767,0.00108515,0.01415433,0.01825772,0.37169579
-5.28564282,0.40573828,0.00053105,0.01475261,0.00022629,0.00087581,0.01318846,0.01724050,0.34438277
-5.27963982,0.37687419,0.00043901,0.01403715,0.00018332,0.00070230,0.01228816,0.01625302,0.31926507
-5.27363682,0.34992776,0.00036776,0.01330923,0.00014775,0.00055956,0.01144177,0.01528687,0.29592399
-5.26763382,0.32453653,0.00031550,0.01256810,0.00011864,0.00044305,0.01064044,0.01433650,0.27402590
-5.26163082,0.30042765,0.00028100,0.01181498,0.00009511,0.00034869,0.00987796,0.01339901,0.25331579
-5.25562781,0.27740848,0.00026352,0.01105275,0.00007642,0.00027290,0.00915058,0.01247382,0.23360903
-5.24962481,0.25535594,0.00026293,0.01028565,0.00006189,0.00021256,0.00845673,0.01156239,0.21478202
-5.24362181,0.23420489,0.00027971,0.00951890,0.00005096,0.00016500,0.00779672,0.01066777,0.19676204
-5.23761881,0.21393643,0.00031497,0.00875840,0.00004316,0.00012793,0.00717244,0.00979417,0.17951706
-5.23161581,0.19456638,0.00037051,0.00801035,0.00003814,0.00009944,0.00658703,0.00894662,0.16304568
-5.22561281,0.17613461,0.00044880,0.00728093,0.00003563,0.00007795,0.00604465,0.00813055,0.14736786
-5.21960980,0.15869535,0.00055304,0.00657601,0.00003543,0.00006216,0.00555017,0.00735143,0.13251644
-5.21360680,0.14230886,0.00068717,0.00590095,0.00003747,0.00005103,0.00510895,0.00661455,0.11852988
-5.20760380,0.12703462,0.00085584,0.00526038,0.00004173,0.00004376,0.00472669,0.00592470,0.10544628
-5.20160080,0.11292590,0.00106442,0.00465809,0.00004826,0.00003970,0.00440923,0.00528608,0.09329863
-5.19559780,0.10002594,0.00131894,0.00409695,0.00005719,0.00003839,0.00416246,0.00470216,0.08211148
-5.18959480,0.08836544,0.00162608,0.00357890,0.00006873,0.00003949,0.00399221,0.00417563,0.07189867
-5.18359180,0.07796129,0.00199303,0.00310491,0.00008312,0.00004278,0.00390420,0.00370838,0.06266228
-5.17758879,0.06881632,0.00242741,0.00267510,0.00010068,0.00004811,0.00390396,0.00330158,0.05439238
-5.17158579,0.06091991,0.00293709,0.00228880,0.00012179,0.00005542,0.00399680,0.00295576,0.04706760
-5.16558279,0.05424917,0.00353009,0.00194463,0.00014688,0.00006470,0.00418774,0.00267088,0.04065626
-5.15957979,0.04877060,0.00421430,0.00164066,0.00017644,0.00007599,0.00448147,0.00244649,0.03511782
-5.15357679,0.04444192,0.00499732,0.00137450,0.00021103,0.00008937,0.00488232,0.00228189,0.03040462
-5.14757379,0.04121408,0.00588623,0.00114343,0.00025131,0.00010491,0.00539421,0.00217629,0.02646370
-5.14157079,0.03903319,0.00688736,0.00094451,0.00029799,0.00012275,0.00602060,0.00212896,0.02323857
-5.13556778,0.03784245,0.00800610,0.00077471,0.00035196,0.00014299,0.00676448,0.00213945,0.02067087
-5.12956478,0.03758388,0.00924672,0.00063096,0.00041421,0.00016579,0.00762841,0.00220781,0.01870188
-5.12356178,0.03820001,0.01061230,0.00051028,0.00048594,0.00019128,0.00861457,0.00233477,0.01727383
-5.11755878,0.03963545,0.01210464,0.00040981,0.00056861,0.00021962,0.00972486,0.00252205,0.01633096
-5.11155578,0.04183840,0.01372438,0.00032685,0.00066399,0.00025100,0.01096114,0.00277259,0.01582044
-5.10555278,0.04476219,0.01547112,0.00025891,0.00077422,0.00028561,0.01232550,0.00309090,0.01569308
-5.09954977,0.04836683,0.01734371,0.00020376,0.00090195,0.00032370,0.01382065,0.00348336,0.01590384
-5.09354677,0.05262075,0.01934070,0.00015936,0.00105041,0.00036555,0.01545039,0.00395868,0.01641236
-5.08754377,0.05750254,0.02146081,0.00012395,0.00122351,0.00041152,0.01722020,0.00452824,0.01718323
-5.08154077,0.06300294,0.02370361,0.00009599,0.00142602,0.00046206,0.01913793,0.00520657,0.01818636
-5.07553777,0.06912683,0.02607026,0.00007414,0.00166361,0.00051771,0.02121448,0.00601179,0.01939724
-5.06953477,0.07589526,0.02856424,0.00005730,0.00194307,0.00057912,0.02346464,0.00696608,0.02079713
-5.06353177,0.08334751,0.03119222,0.00004453,0.00227234,0.00064711,0.02590774,0.00809605,0.02237336
-5.05752876,0.09154279,0.03396478,0.00003507,0.00266062,0.00072263,0.02856846,0.00943313,0.02411943
-5.05152576,0.10056168,0.03689706,0.00002831,0.00311847,0.00080679,0.03147731,0.01101384,0.02603519
-5.04552276,0.11050704,0.04000931,0.00002376,0.00365781,0.00090089,0.03467109,0.01287990,0.02812682
-5.03951976,0.12150407,0.04332716,0.00002106,0.00429189,0.00100638,0.03819305,0.01507822,0.03040675
-5.03351676,0.13369962,0.04688157,0.00001994,0.00503519,0.00112486,0.04209269,0.01766062,0.03289343
-5.02751376,0.14726030,0.05070854,0.00002021,0.00590330,0.00125805,0.04642533,0.02068336,0.03561087
-5.02151076,0.16236938,0.05484838,0.00002178,0.00691267,0.00140777,0.05125118,0.02420635,0.03858796
-5.01550775,0.17922249,0.05934455,0.00002459,0.00808029,0.00157588,0.05663398,0.02829204,0.04185760
-5.00950475,0.19802189,0.06424215,0.00002866,0.00942326,0.00176421,0.06263930,0.03300404,0.04545550
-5.00350175,0.21896955,0.06958603,0.00003408,0.01095835,0.00197452,0.06933230,0.03840536,0.04941887
-4.99749875,0.24225907,0.07541849,0.00004096,0.01270141,0.00220838,0.07677519,0.04455636,0.05378475
-4.99149575,0.26806669,0.08177678,0.00004947,0.01466673,0.00246710,0.08502436,0.05151250,0.05858826
-4.98549275,0.29654169,0.08869044,0.00005983,0.01686642,0.00275167,0.09412731,0.05932174,0.06386072
-4.97948974,0.32779652,0.09617854,0.00007230,0.01930965,0.00306262,0.10411947,0.06802196,0.06962774
-4.97348674,0.36189714,0.10424704,0.00008717,0.02200201,0.00339994,0.11502105,0.07763821,0.07590727
-4.96748374,0.39885395,0.11288643,0.00010480,0.02494482,0.00376307,0.12683411,0.08818015,0.08270788
-4.96148074,0.43861393,0.12206966,0.00012557,0.02813455,0.00415073,0.13953999,0.09963954,0.09002716
-4.95547774,0.48105431,0.13175070,0.00014988,0.03156235,0.00456098,0.15309722,0.11198821,0.09785053
-4.94947474,0.52597826,0.14186367,0.00017820,0.03521366,0.00499114,0.16744009,0.12517634,0.10615030
-4.94347174,0.57311304,0.15232277,0.00021099,0.03906803,0.00543781,0.18247803,0.13913140,0.11488528
-4.93746873,0.62211075,0.16302303,0.00024876,0.04309907,0.00589691,0.19809579,0.15375771,0.12400077
-4.93146573,0.67255193,0.17384190,0.00029200,0.04727466,0.00636372,0.21415465,0.16893678,0.13342916
-4.92546273,0.72395192,0.18464169,0.00034124,0.05155731,0.00683299,0.23049446,0.18452840,0.14309096
-4.91945973,0.77577008,0.19527281,0.00039696,0.05590472,0.00729904,0.24693671,0.20037266,0.15289628
-4.91345673,0.82742132,0.20557767,0.00045964,0.06027058,0.00775590,0.26328837,0.21629264,0.16274679
-4.90745373,0.87828989,0.21539512,0.00052972,0.06460546,0.00819746,0.27934650,0.23209794,0.17253797
-4.90145073,0.92774464,0.22456531,0.00060759,0.06885790,0.00861761,0.29490343,0.24758881,0.18216166
-4.89544772,0.97515547,0.23293469,0.00069357,0.07297555,0.00901045,0.30975230,0.26256080,0.19150872
-4.88944472,1.01991008,0.24036098,0.00078795,0.07690641,0.00937041,0.32369291,0.27680977,0.20047180
-4.88344172,1.06143068,0.24671785,0.00089089,0.08060005,0.00969243,0.33653735,0.29013708,0.20894796
-4.87743872,1.09918979,0.25189928,0.00100250,0.08400878,0.00997207,0.34811562,0.30235475,0.21684133
-4.87143572,1.13272476,0.25582312,0.00112281,0.08708880,0.01020570,0.35828064,0.31329044,0.22406533
-4.86543272,1.16165046,0.25843398,0.00125177,0.08980124,0.01039051,0.36691277,0.32279202,0.23054483
-4.85942971,1.18566979,0.25970518,0.00138928,0.09211295,0.01052466,0.37392350,0.33073159,0.23621781
-4.85342671,1.20458178,0.25963977,0.00153518,0.09399730,0.01060726,0.37925836,0.33700885,0.24103683
-4.84742371,1.21828718,0.25827051,0.00168929,0.09543468,0.01063847,0.38289887,0.34155363,0.24497005
-4.84142071,1.22679150,0.25565897,0.00185147,0.09641288,0.01061941,0.38486355,0.34432760,0.24800196
-4.83541771,1.23020565,0.25189370,0.00202156,0.09692731,0.01055221,0.38520807,0.34532511,0.25013391
-4.82941471,1.22874442,0.24708758,0.00219953,0.09698101,0.01043995,0.38402450,0.34457314,0.25138419
-4.82341171,1.22272308,0.24137466,0.00238543,0.09658461,0.01028661,0.38143977,0.34213041,0.25178814
-4.81740870,1.21255229,0.23490636,0.00257943,0.09575608,0.01009701,0.37761359,0.33808583,0.25139786
-4.81140570,1.19873187,0.22784750,0.00278191,0.09452046,0.00987677,0.37273571,0.33255621,0.25028193
-4.80540270,1.18184360,0.22037205,0.00299341,0.09290944,0.00963224,0.36702284,0.32568346,0.24852497
-4.79939970,1.16254332,0.21265903,0.00321472,0.09096096,0.00937047,0.36071530,0.31763147,0.24622706
-4.79339670,1.14155266,0.20488847,0.00344683,0.08871872,0.00909911,0.35407348,0.30858252,0.24350315
-4.78739370,1.11965044,0.19723771,0.00369094,0.08623161,0.00882643,0.34737416,0.29873372,0.24048220
-4.78139070,1.09766387,0.18987804,0.00394850,0.08355320,0.00856123,0.34090697,0.28829323,0.23730636
-4.77538769,1.07645952,0.18297185,0.00422111,0.08074109,0.00831280,0.33497064,0.27747653,0.23412978
-4.76938469,1.05693398,0.17667019,0.00451057,0.07785628,0.00809090,0.32986950,0.26650279,0.23111735
-4.76338169,1.04000408,0.17111087,0.00481876,0.07496247,0.00790563,0.32590979,0.25559134,0.22844308
-4.75737869,1.02659650,0.16641699,0.00514764,0.07212525,0.00776740,0.32339610,0.24495831,0.22628818
-4.75137569,1.01763644,0.16269593,0.00549919,0.06941126,0.00768681,0.32262756,0.23481342,0.22483881
-4.74537269,1.01403532,0.16003870,0.00587529,0.06688725,0.00767452,0.32389397,0.22535697,0.22428340
-4.73936968,1.01667713,0.15851956,0.00627774,0.06461903,0.00774106,0.32747159,0.21677696,0.22480960
-4.73336668,1.02640342,0.15819589,0.00670811,0.06267037,0.00789665,0.33361866,0.20924633,0.22660078
-4.72736368,1.04399675,0.15910822,0.00716769,0.06110175,0.00815096,0.34257051,0.20292047,0.22983211
-4.72136068,1.07016274,0.16128024,0.00765745,0.05996912,0.00851285,0.35453427,0.19793469,0.23466633
-4.71535768,1.10551077,0.16471894,0.00817792,0.05932258,0.00899010,0.36968320,0.19440197,0.24124912
-4.70935468,1.15053377,0.16941462,0.00872915,0.05920503,0.00958906,0.38815070,0.19241081,0.24970430
-4.70335168,1.20558743,0.17534093,0.00931063,0.05965087,0.01031436,0.41002408,0.19202327,0.26012891
-4.69734867,1.27086961,0.18245471,0.00992129,0.06068479,0.01116862,0.43533836,0.19327328,0.27258826
-4.69134567,1.34640074,0.19069600,0.01055936,0.06232068,0.01215215,0.46407026,0.19616526,0.28711127
-4.68534267,1.43200608,0.19998785,0.01122243,0.06456069,0.01326274,0.49613276,0.20067315,0.30368618
-4.67933967,1.52730105,0.21023630,0.01190737,0.06739458,0.01449543,0.53137051,0.20673991,0.32225685
-4.67333667,1.63168073,0.22133059,0.01261039,0.07079932,0.01584247,0.56955654,0.21427763,0.34272001
-4.66733367,1.74431467,0.23314347,0.01332702,0.07473911,0.01729329,0.61039065,0.22316832,0.36492357
-4.66133067,1.86414813,0.24553196,0.01405219,0.07916572,0.01883457,0.65349984,0.23326555,0.38866624
-4.65532766,1.98991073,0.25833862,0.01478033,0.08401926,0.02045050,0.69844115,0.24439682,0.41369870
-4.64932466,2.12013315,0.27139320,0.01550551,0.08922946,0.02212310,0.74470717,0.25636697,0.43972653
-4.64332166,2.25317236,0.28451507,0.01622158,0.09471725,0.02383267,0.79173438,0.26896238,0.46641482
-4.63731866,2.38724530,0.29751611,0.01692236,0.10039690,0.02555833,0.83891434,0.28195610,0.49339462
-4.63131566,2.52047059,0.31020435,0.01760196,0.10617839,0.02727872,0.88560758,0.29511374,0.52027120
-4.62531266,2.65091736,0.32238812,0.01825496,0.11197011,0.02897266,0.93115996,0.30819998,0.54663377
-4.61930965,2.77665972,0.33388063,0.01887678,0.11768180,0.03061997,0.97492094,0.32098555,0.57206660
-4.61330665,2.89583501,0.34450490,0.01946396,0.12322749,0.03220221,1.01626323,0.33325439,0.59616104
-4.60730365,3.00670353,0.35409883,0.02001446,0.12852848,0.03370340,1.05460295,0.34481074,0.61852804
-4.60130065,3.10770722,0.36252011,0.02052798,0.13351606,0.03511072,1.08941951,0.35548584,0.63881073
-4.59529765,3.19752447,0.36965089,0.02100621,0.13813403,0.03641506,1.12027419,0.36514397,0.65669631
-4.58929465,3.27511837,0.37540177,0.02145304,0.14234067,0.03761141,1.14682655,0.37368745,0.67192693
-4.58329165,3.33977578,0.37971507,0.02187469,0.14611023,0.03869916,1.16884775,0.38106035,0.68430882
-4.57728864,3.39113494,0.38256701,0.02227980,0.14943374,0.03968207,1.18622997,0.38725070,0.69371927
-4.57128564,3.42919982,0.38396876,0.02267935,0.15231913,0.04056821,1.19899130,0.39229102,0.70011099
-4.56528264,3.45434001,0.38396620,0.02308656,0.15479058,0.04136953,1.20727573,0.39625698,0.70351364
-4.55927964,3.46727573,0.38263831,0.02351657,0.15688714,0.04210133,1.21134801,0.39926435,0.70403230
-4.55327664,3.46904819,0.38009435,0.02398615,0.15866067,0.04278151,1.21158357,0.40146411,0.70184293
-4.54727364,3.46097645,0.37646978,0.02451317,0.16017315,0.04342974,1.20845372,0.40303611,0.69718492
-4.54127064,3.44460263,0.37192125,0.02511609,0.16149350,0.04406643,1.20250692,0.40418131,0.69035112
-4.53526763,3.42162793,0.36662080,0.02581331,0.16269407,0.04471174,1.19434684,0.40511315,0.68167572
-4.52926463,3.39384247,0.36074959,0.02662253,0.16384694,0.04538452,1.18460830,0.40604825,0.67152067
-4.52326163,3.36305239,0.35449147,0.02756002,0.16502020,0.04610135,1.17393226,0.40719694,0.66026114
-4.51725863,3.33100769,0.34802674,0.02864004,0.16627447,0.04687571,1.16294100,0.40875409,0.64827082
-4.51125563,3.29933433,0.34152634,0.02987413,0.16765979,0.04771717,1.15221476,0.41089059,0.63590777
-4.50525263,3.26947380,0.33514681,0.03127064,0.16921294,0.04863096,1.14227086,0.41374587,0.62350148
-4.49924962,3.24263305,0.32902627,0.03283425,0.17095557,0.04961765,1.13354634,0.41742188,0.61134167
-4.49324662,3.21974684,0.32328150,0.03456567,0.17289296,0.05067305,1.12638475,0.42197869,0.59966949
