energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.28064032,2.61974302,1.45108837,1.52291809,0.00186111,0.01256221,0.00590098,0.06916411,0.26834078,0.40961273
-3.27463732,2.78614429,1.54077695,1.61824272,0.00193765,0.01334812,0.00608874,0.07484579,0.28730529,0.43947504
-3.26863432,2.94983838,1.62762515,1.71163068,0.00201194,0.01412640,0.00625815,0.08057916,0.30598177,0.46995555
-3.26263132,3.10878564,1.71040437,1.80187927,0.00208338,0.01488762,0.00640702,0.08629603,0.32411573,0.50077982
-3.25662831,3.26083686,1.78786494,1.88773095,0.00215132,0.01562155,0.00653323,0.09192185,0.34144222,0.53162791
-3.25062531,3.40377689,1.85876616,1.96790014,0.00221502,0.01631743,0.00663476,0.09737712,0.35769196,0.56213751
-3.24462231,3.53537534,1.92190871,2.04110371,0.00227367,0.01696417,0.00670976,0.10257911,0.37259810,0.59190923
-3.23861931,3.65344272,1.97616795,2.10609441,0.00232642,0.01755063,0.00675657,0.10744394,0.38590345,0.62051410
-3.23261631,3.75589039,2.02052721,2.16169586,0.00237237,0.01806598,0.00677381,0.11188871,0.39736778,0.64750313
-3.22661331,3.84079172,2.05410942,2.20683785,0.00241062,0.01849999,0.00676043,0.11583391,0.40677505,0.67241870
-3.22061031,3.90644238,2.07620574,2.24059051,0.00244031,0.01884338,0.00671577,0.11920575,0.41394014,0.69480746
-3.21460730,3.95141694,2.08630013,2.26219572,0.00246059,0.01908817,0.00663958,0.12193855,0.41871493,0.71423412
-3.20860430,3.97461924,2.08408837,2.27109455,0.00247074,0.01922794,0.00653212,0.12397685,0.42099326,0.73029579
-3.20260130,3.97532433,2.06949084,2.26694905,0.00247014,0.01925810,0.00639412,0.12527740,0.42071480,0.74263607
-3.19659830,3.95320977,2.04265822,2.24965771,0.00245829,0.01917612,0.00622683,0.12581073,0.41786738,0.75095840
-3.19059530,3.90837472,2.00396994,2.21936340,0.00243492,0.01898164,0.00603197,0.12556235,0.41248790,0.75503799
-3.18459230,3.84134582,1.95402515,2.17645352,0.00239991,0.01867654,0.00581176,0.12453350,0.40466160,0.75473174
-3.17858929,3.75306938,1.89362669,2.12155212,0.00235337,0.01826491,0.00556884,0.12274138,0.39451982,0.74998579
-3.17258629,3.64489001,1.82375862,2.05550441,0.00229562,0.01775303,0.00530623,0.12021888,0.38223633,0.74084018
-3.16658329,3.51851668,1.74555837,1.97935406,0.00222720,0.01714914,0.00502723,0.11701386,0.36802228,0.72743052
-3.16058029,3.37597749,1.66028450,1.89431444,0.00214886,0.01646325,0.00473538,0.11318789,0.35212021,0.70998652
-3.15457729,3.21956512,1.56928162,1.80173498,0.00206154,0.01570684,0.00443434,0.10881467,0.33479717,0.68882746
-3.14857429,3.05177541,1.47394377,1.70306403,0.00196634,0.01489259,0.00412783,0.10397807,0.31633730,0.66435479
-3.14257129,2.87524144,1.37567782,1.59980986,0.00186450,0.01403397,0.00381950,0.09876992,0.29703427,0.63704234
-3.13656828,2.69266600,1.27586817,1.49350135,0.00175738,0.01314493,0.00351288,0.09328768,0.27718374,0.60742433
-3.13056528,2.50675506,1.17584416,1.38564996,0.00164638,0.01223955,0.00321130,0.08763203,0.25707616,0.57608204
-3.12456228,2.32015472,1.07685121,1.27771436,0.00153294,0.01133164,0.00291780,0.08190446,0.23699028,0.54362937
-3.11855928,2.13539375,0.98002650,1.17106898,0.00141849,0.01043454,0.00263511,0.07620505,0.21718736,0.51069814
-3.11255628,1.95483378,0.88637985,1.06697740,0.00130441,0.00956078,0.00236558,0.07063033,0.19790636,0.47792350
-3.10655328,1.78062812,0.79678009,0.96657133,0.00119202,0.00872191,0.00211120,0.06527147,0.17936029,0.44593007
-3.10055028,1.61469029,0.71194694,0.87083555,0.00108251,0.00792832,0.00187355,0.06021268,0.16173352,0.41531909
-3.09454727,1.45867239,0.63244827,0.78059885,0.00097697,0.00718918,0.00165384,0.05552992,0.14518030,0.38665700
-3.08854427,1.31395334,0.55870222,0.69653087,0.00087632,0.00651235,0.00145292,0.05128995,0.12982426,0.36046560
-3.08254127,1.18163605,0.49098374,0.61914434,0.00078135,0.00590444,0.00127131,0.04754958,0.11575884,0.33721388
-3.07653827,1.06255292,0.42943464,0.54880206,0.00069270,0.00537084,0.00110924,0.04435527,0.10304851,0.31731160
-3.07053527,0.95727814,0.37407659,0.48572797,0.00061084,0.00491583,0.00096670,0.04174292,0.09173071,0.30110442
-3.06453227,0.86614555,0.32482598,0.43002129,0.00053611,0.00454268,0.00084350,0.03973781,0.08181813,0.28887055
-3.05852926,0.78927049,0.28151010,0.38167284,0.00046872,0.00425385,0.00073932,0.03835478,0.07330146,0.28081863
-3.05252626,0.72657421,0.24388369,0.34058271,0.00040875,0.00405112,0.00065373,0.03759847,0.06615220,0.27708676
-3.04652326,0.67780948,0.21164525,0.30657832,0.00035621,0.00393576,0.00058630,0.03746363,0.06032552,0.27774243
-3.04052026,0.64258612,0.18445264,0.27943214,0.00031102,0.00390870,0.00053659,0.03793560,0.05576303,0.28278307
-3.03451726,0.62039555,0.16193728,0.25887836,0.00027303,0.00397066,0.00050418,0.03899067,0.05239539,0.29213740
-3.02851426,0.61063349,0.14371695,0.24462801,0.00024208,0.00412227,0.00048876,0.04059666,0.05014463,0.30566713
-3.02251126,0.61262027,0.12940669,0.23638202,0.00021796,0.00436419,0.00049006,0.04271344,0.04892625,0.32316931
-3.01650825,0.62561848,0.11862782,0.23384201,0.00020047,0.00469712,0.00050793,0.04529352,0.04865093,0.34437915
-3.01050525,0.64884784,0.11101514,0.23671852,0.00018941,0.00512187,0.00054231,0.04828276,0.04922607,0.36897349
-3.00450225,0.68149724,0.10622225,0.24473674,0.00018460,0.00563930,0.00059320,0.05162115,0.05055705,0.39657490
-2.99849925,0.72273438,0.10392513,0.25763964,0.00018586,0.00625026,0.00066066,0.05524365,0.05254823,0.42675669
-2.99249625,0.77171298,0.10382434,0.27518863,0.00019304,0.00695548,0.00074477,0.05908120,0.05510388,0.45904867
-2.98649325,0.82757820,0.10564574,0.29716202,0.00020600,0.00775542,0.00084560,0.06306183,0.05812890,0.49294395
-2.98049025,0.88947045,0.10914024,0.32335142,0.00022462,0.00865010,0.00096315,0.06711187,0.06152959,0.52790665
-2.97448724,0.95652806,0.11408254,0.35355635,0.00024877,0.00963883,0.00109730,0.07115729,0.06521434,0.56338057
-2.96848424,1.02788910,0.12026929,0.38757753,0.00027830,0.01072000,0.00124779,0.07512509,0.06909430,0.59879862
-2.96248124,1.10269274,0.12751672,0.42520916,0.00031305,0.01189083,0.00141413,0.07894472,0.07308413,0.63359298
-2.95647824,1.18008036,0.13565795,0.46623057,0.00035282,0.01314709,0.00159558,0.08254957,0.07710279,0.66720562
-2.95047524,1.25919674,0.14454016,0.51039773,0.00039733,0.01448288,0.00179109,0.08587832,0.08107428,0.69909907
-2.94447224,1.33919150,0.15402184,0.55743518,0.00044628,0.01589040,0.00199928,0.08887628,0.08492845,0.72876697
-2.93846923,1.41922107,0.16397008,0.60702868,0.00049924,0.01735978,0.00221841,0.09149656,0.08860176,0.75574422
-2.93246623,1.49845126,0.17425818,0.65881925,0.00055574,0.01887901,0.00244639,0.09370099,0.09203798,0.77961626
-2.92646323,1.57606076,0.18476355,0.71239888,0.00061519,0.02043387,0.00268076,0.09546093,0.09518881,0.80002739
-2.92046023,1.65124562,0.19536614,0.76730854,0.00067692,0.02200803,0.00291872,0.09675774,0.09801438,0.81668753
-2.91445723,1.72322485,0.20594723,0.82303860,0.00074017,0.02358318,0.00315719,0.09758298,0.10048354,0.82937760
-2.90845423,1.79124727,0.21638889,0.87903210,0.00080409,0.02513929,0.00339286,0.09793838,0.10257406,0.83795309
-2.90245123,1.85459974,0.22657393,0.93469095,0.00086780,0.02665498,0.00362227,0.09783552,0.10427255,0.84234576
-2.89644822,1.91261660,0.23638642,0.98938513,0.00093033,0.02810796,0.00384187,0.09729518,0.10557423,0.84256370
-2.89044522,1.96469040,0.24571283,1.04246468,0.00099073,0.02947561,0.00404816,0.09634664,0.10648254,0.83868947
-2.88444222,2.01028366,0.25444357,1.09327435,0.00104805,0.03073552,0.00423779,0.09502661,0.10700848,0.83087681
-2.87843922,2.04894151,0.26247506,1.14117043,0.00110136,0.03186618,0.00440765,0.09337822,0.10716997,0.81934578
-2.87243622,2.08030476,0.26971209,1.18553924,0.00114983,0.03284763,0.00455503,0.09144974,0.10699094,0.80437679
-2.86643322,2.10412293,0.27607045,1.22581661,0.00119270,0.03366214,0.00467768,0.08929343,0.10650051,0.78630364
-2.86043022,2.12026697,0.28147964,1.26150769,0.00122940,0.03429478,0.00477393,0.08696432,0.10573203,0.76550591
-2.85442721,2.12874069,0.28588559,1.29220617,0.00125946,0.03473402,0.00484278,0.08451907,0.10472226,0.74240082
-2.84842421,2.12969068,0.28925313,1.31761226,0.00128266,0.03497214,0.00488393,0.08201492,0.10351052,0.71743494
-2.84242121,2.12341385,0.29156829,1.33754844,0.00129896,0.03500559,0.00489785,0.07950874,0.10213796,0.69107580
-2.83641821,2.11036209,0.29283999,1.35197243,0.00130853,0.03483521,0.00488581,0.07705627,0.10064701,0.66380374
-2.83041521,2.09114343,0.29310131,1.36098655,0.00131179,0.03446626,0.00484980,0.07471136,0.09908085,0.63610392
-2.82441221,2.06651943,0.29240997,1.36484312,0.00130937,0.03390834,0.00479256,0.07252545,0.09748308,0.60845874
-2.81840920,2.03739825,0.29084820,1.36394530,0.00130211,0.03317516,0.00471750,0.07054708,0.09589743,0.58134065
-2.81240620,2.00482325,0.28852171,1.35884329,0.00129103,0.03228421,0.00462856,0.06882150,0.09436763,0.55520537
-2.80640320,1.96995727,0.28555791,1.35022575,0.00127733,0.03125623,0.00453019,0.06739033,0.09293731,0.53048560
-2.80040020,1.93406232,0.28210339,1.33890652,0.00126231,0.03011465,0.00442715,0.06629125,0.09164984,0.50758513
-2.79439720,1.89847541,0.27832053,1.32580691,0.00124737,0.02888496,0.00432441,0.06555766,0.09054827,0.48687341
-2.78839420,1.86458057,0.27438358,1.31193393,0.00123395,0.02759401,0.00422702,0.06521836,0.08967517,0.46868058
-2.78239120,1.83377793,0.27047412,1.29835510,0.00122346,0.02626933,0.00413992,0.06529721,0.08907232,0.45329301
-2.77638819,1.80745050,0.26677606,1.28617031,0.00121726,0.02493840,0.00406786,0.06581268,0.08878039,0.44094936
-2.77038519,1.78692954,0.26347041,1.27648169,0.00121661,0.02362803,0.00401524,0.06677749,0.08883846,0.43183726
-2.76438219,1.77345957,0.26072995,1.27036217,0.00122259,0.02236378,0.00398599,0.06819819,0.08928339,0.42609072
-2.75837919,1.76816392,0.25871394,1.26882380,0.00123611,0.02116940,0.00398351,0.07007473,0.09014912,0.42378840
-2.75237619,1.77201217,0.25756309,1.27278661,0.00125782,0.02006645,0.00401055,0.07240014,0.09146593,0.42495275
-2.74637319,1.78579040,0.25739503,1.28304911,0.00128812,0.01907393,0.00406919,0.07516027,0.09325952,0.42955033
-2.74037019,1.81007549,0.25830033,1.30026137,0.00132712,0.01820805,0.00416079,0.07833369,0.09555031,0.43749324
-2.73436718,1.84521437,0.26033938,1.32490157,0.00137464,0.01748209,0.00428599,0.08189169,0.09835257,0.44864188
-2.72836418,1.89130937,0.26354021,1.35725697,0.00143020,0.01690636,0.00444475,0.08579854,0.10167386,0.46280893
-2.72236118,1.94821016,0.26789729,1.39741011,0.00149304,0.01648817,0.00463634,0.09001192,0.10551446,0.47976468
-2.71635818,2.01551309,0.27337156,1.44523083,0.00156211,0.01623201,0.00485940,0.09448361,0.10986719,0.49924355
-2.71035518,2.09256818,0.27989156,1.50037466,0.00163615,0.01613960,0.00511206,0.09916032,0.11471732,0.52095166
-2.70435218,2.17849380,0.28735575,1.56228803,0.00171368,0.01621017,0.00539194,0.10398482,0.12004284,0.54457525
-2.69834917,2.27219882,0.29563586,1.63022014,0.00179305,0.01644061,0.00569628,0.10889715,0.12581495,0.56978968
-2.69234617,2.37241169,0.30458134,1.70324159,0.00187253,0.01682576,0.00602203,0.11383601,0.13199886,0.59626865
-2.68634317,2.47771561,0.31402448,1.78026923,0.00195033,0.01735868,0.00636591,0.11874015,0.13855476,0.62369329
-2.68034017,2.58658851,0.32378626,1.86009652,0.00202464,0.01803082,0.00672448,0.12354987,0.14543900,0.65176067
-2.67433717,2.69744658,0.33368252,1.94142849,0.00209374,0.01883238,0.00709425,0.12820834,0.15260536,0.68019146
-2.66833417,2.80868957,0.34353021,2.02292011,0.00215602,0.01975246,0.00747171,0.13266288,0.16000639,0.70873615
-2.66233117,2.91874610,0.35315355,2.10321660,0.00221002,0.02077933,0.00785339,0.13686606,0.16759469,0.73717976
-2.65632816,3.02611723,0.36238963,2.18099418,0.00225450,0.02190061,0.00823587,0.14077654,0.17532405,0.76534453
-2.65032516,3.12941634,0.37109340,2.25499959,0.00228848,0.02310349,0.00861584,0.14435966,0.18315041,0.79309068
-2.64432216,3.22740376,0.37914166,2.32408676,0.00231122,0.02437486,0.00899010,0.14758779,0.19103254,0.82031498
-2.63831916,3.31901455,0.38643598,2.38724910,0.00232230,0.02570151,0.00935555,0.15044036,0.19893244,0.84694725
-2.63231616,3.40337850,0.39290433,2.44364601,0.00232158,0.02707021,0.00970918,0.15290362,0.20681528,0.87294509
-2.62631316,3.47983138,0.39850150,2.49262245,0.00230922,0.02846790,0.01004809,0.15497019,0.21464917,0.89828696
-2.62031016,3.54791730,0.40320815,2.53372100,0.00228563,0.02988173,0.01036944,0.15663838,0.22240440,0.92296418
-2.61430715,3.60738233,0.40702876,2.56668567,0.00225151,0.03129922,0.01067050,0.15791143,0.23005252,0.94697211
-2.60830415,3.65816012,0.40998854,2.59145790,0.00220774,0.03270829,0.01094857,0.15879658,0.23756521,0.97030141
-2.60230115,3.70035052,0.41212947,2.60816490,0.00215539,0.03409737,0.01120107,0.15930417,0.24491293,0.99292955
-2.59629815,3.73419296,0.41350592,2.61710138,0.00209567,0.03545548,0.01142551,0.15944683,0.25206368,1.01481342
-2.59029515,3.76003636,0.41417996,2.61870599,0.00202988,0.03677228,0.01161952,0.15923863,0.25898181,1.03588354
-2.58429215,3.77830767,0.41421679,2.61353384,0.00195935,0.03803814,0.01178091,0.15869457,0.26562708,1.05604016
-2.57828914,3.78948124,0.41368052,2.60222713,0.00188543,0.03924423,0.01190773,0.15783006,0.27195410,1.07515181
-2.57228614,3.79405110,0.41263073,2.58548551,0.00180941,0.04038255,0.01199831,0.15666077,0.27791220,1.09305641
-2.56628314,3.79250813,0.41111984,2.56403823,0.00173252,0.04144609,0.01205137,0.15520257,0.28344586,1.10956513
-2.56028014,3.78532363,0.40919168,2.53861963,0.00165588,0.04242886,0.01206606,0.15347180,0.28849572,1.12446874
-2.55427714,3.77294043,0.40688123,2.50994943,0.00158052,0.04332600,0.01204206,0.15148558,0.29300016,1.13754648
-2.54827414,3.75577221,0.40421566,2.47871893,0.00150729,0.04413396,0.01197966,0.14926240,0.29689753,1.14857684
-2.54227114,3.73421083,0.40121654,2.44558366,0.00143693,0.04485056,0.01187980,0.14682274,0.30012874,1.15734982
-2.53626813,3.70864123,0.39790315,2.41116262,0.00137005,0.04547517,0.01174418,0.14418973,0.30264040,1.16368006
-2.53026513,3.67946260,0.39429663,2.37604385,0.00130713,0.04600885,0.01157521,0.14138985,0.30438805,1.16742006
-2.52426213,3.64711399,0.39042476,2.34079522,0.00124852,0.04645446,0.01137609,0.13845346,0.30533953,1.16847270
-2.51825913,3.61210226,0.38632696,2.30597935,0.00119449,0.04681679,0.01115079,0.13541527,0.30547825,1.16680242
-2.51225613,3.57502991,0.38205932,2.27217097,0.00114522,0.04710264,0.01090397,0.13231454,0.30480602,1.16244418
-2.50625313,3.53662001,0.37769904,2.23997477,0.00110086,0.04732087,0.01064094,0.12919511,0.30334545,1.15550956
-2.50025013,3.49773590,0.37334817,2.21004180,0.00106148,0.04748235,0.01036755,0.12610512,0.30114157,1.14618962
-2.49424712,3.45939297,0.36913623,2.18308248,0.00102715,0.04759987,0.01009007,0.12309634,0.29826261,1.13475390
-2.48824412,3.42276083,0.36522136,2.15987438,0.00099793,0.04768795,0.00981504,0.12022340,0.29479975,1.12154563
-2.48224112,3.38915426,0.36178991,2.14126339,0.00097386,0.04776256,0.00954906,0.11754250,0.29086585,1.10697290
-2.47623812,3.36001202,0.35905427,2.12815699,0.00095499,0.04784071,0.00929865,0.11511006,0.28659310,1.09149624
-2.47023512,3.33686370,0.35724880,2.12150934,0.00094136,0.04793997,0.00907001,0.11298100,0.28212962,1.07561287
-2.46423212,3.32128496,0.35662417,2.12229782,0.00093302,0.04807787,0.00886885,0.11120699,0.27763512,1.05983828
-2.45822911,3.31484286,0.35743986,2.13149183,0.00092999,0.04827125,0.00870014,0.10983455,0.27327579,1.04468604
-2.45222611,3.31903328,0.35995541,2.15001483,0.00093226,0.04853552,0.00856798,0.10890320,0.26921862,1.03064651
-2.44622311,3.33521313,0.36442047,2.17870121,0.00093979,0.04888391,0.00847541,0.10844365,0.26562532,1.01816568
-2.44022011,3.36453074,0.37106413,2.21825009,0.00095246,0.04932671,0.00842429,0.10847627,0.26264622,1.00762503
-2.43421711,3.40785771,0.38008402,2.26917838,0.00097011,0.04987060,0.00841518,0.10900970,0.26041428,0.99932349
-2.42821411,3.46572603,0.39163546,2.33177570,0.00099248,0.05051801,0.00844730,0.11003994,0.25903961,0.99346236
-2.42221111,3.53827393,0.40582142,2.40606369,0.00101922,0.05126661,0.00851850,0.11154970,0.25860472,0.99013411
-2.41620810,3.62520371,0.42268346,2.49176226,0.00104990,0.05210899,0.00862535,0.11350835,0.25916066,0.98931554
-2.41020510,3.72575436,0.44219446,2.58826513,0.00108400,0.05303253,0.00876316,0.11587220,0.26072431,0.99086589
-2.40420210,3.83869111,0.46425323,2.69462641,0.00112090,0.05401943,0.00892613,0.11858539,0.26327705,0.99452996
-2.39819910,3.96231324,0.48868154,2.80955973,0.00115994,0.05504703,0.00910757,0.12158112,0.26676458,0.99994622
-2.39219610,4.09448070,0.51522384,2.93145069,0.00120040,0.05608834,0.00930003,0.12478344,0.27109835,1.00665960
-2.38619310,4.23265912,0.54354961,3.05838290,0.00124157,0.05711273,0.00949562,0.12810926,0.27615812,1.01413845
-2.38019010,4.37398192,0.57325869,3.18817700,0.00128273,0.05808692,0.00968621,0.13147073,0.28179586,1.02179480
-2.37418709,4.51532726,0.60388922,3.31844161,0.00132324,0.05897600,0.00986374,0.13477778,0.28784067,1.02900704
-2.36818409,4.65340706,0.63492817,3.44663443,0.00136254,0.05974471,0.01002044,0.13794078,0.29410453,1.03514409
-2.36218109,4.78486438,0.66582399,3.57013122,0.00140021,0.06035859,0.01014914,0.14087308,0.30038868,1.03958969
-2.35617809,4.90637528,0.69600114,3.68630002,0.00143602,0.06078534,0.01024345,0.14349358,0.30649025,1.04176602
-2.35017509,5.01475096,0.72487572,3.79257749,0.00146992,0.06099599,0.01029797,0.14572893,0.31220902,1.04115524
-2.34417209,5.10703587,0.75187185,3.88654439,0.00150212,0.06096598,0.01030848,0.14751550,0.31735379,1.03731833
-2.33816908,5.18059782,0.77643803,3.96599713,0.00153310,0.06067611,0.01027199,0.14880094,0.32174838,1.02991028
-2.33216608,5.23320646,0.79806289,4.02901233,0.00156360,0.06011327,0.01018687,0.14954534,0.32523677,1.01869101
-2.32616308,5.26309709,0.81628973,4.07400202,0.00159463,0.05927092,0.01005280,0.14972189,0.32768732,1.00353185
-2.32016008,5.26901746,0.83072929,4.09975729,0.00162749,0.05814931,0.00987076,0.14931708,0.32899595,0.98441729
-2.31415708,5.25025617,0.84107026,4.10547876,0.00166371,0.05675548,0.00964295,0.14833046,0.32908814,0.96144222
-2.30815408,5.20665206,0.84708715,4.09079320,0.00170506,0.05510293,0.00937264,0.14677402,0.32791972,0.93480499
-2.30215108,5.13858488,0.84864538,4.05575579,0.00175343,0.05321110,0.00906403,0.14467107,0.32547662,0.90479685
-2.29614807,5.04694856,0.84570332,4.00083861,0.00181085,0.05110463,0.00872208,0.14205505,0.32177348,0.87178839
-2.29014507,4.93310883,0.83831148,3.92690637,0.00187938,0.04881246,0.00835229,0.13896791,0.31685142,0.83621386
-2.28414207,4.79884793,0.82660887,3.83518082,0.00196101,0.04636680,0.00796051,0.13545849,0.31077512,0.79855423
-2.27813907,4.64629930,0.81081691,3.72719601,0.00205763,0.04380204,0.00755273,0.13158081,0.30362930,0.75931977
-2.27213607,4.47787556,0.79123125,3.60474659,0.00217091,0.04115364,0.00713495,0.12739242,0.29551495,0.71903306
-2.26613307,4.29619322,0.76821192,3.46983163,0.00230218,0.03845708,0.00671294,0.12295279,0.28654544,0.67821306
-2.26013007,4.10399730,0.74217234,3.32459654,0.00245242,0.03574683,0.00629215,0.11832196,0.27684270,0.63736108
-2.25412706,3.90408894,0.71356772,3.17127533,0.00262211,0.03305549,0.00587761,0.11355929,0.26653366,0.59694876
-2.24812406,3.69925846,0.68288330,3.01213557,0.00281121,0.03041309,0.00547379,0.10872258,0.25574702,0.55740880
-2.24212106,3.49222619,0.65062297,2.84942774,0.00301907,0.02784647,0.00508462,0.10386728,0.24461053,0.51912821
-2.23611806,3.28559231,0.61729860,2.68534046,0.00324443,0.02537893,0.00471344,0.09904608,0.23324870,0.48244436
-2.23011506,3.08179672,0.58342043,2.52196277,0.00348539,0.02303003,0.00436299,0.09430867,0.22178108,0.44764356
-2.22411206,2.88308931,0.54948869,2.36125372,0.00373942,0.02081547,0.00403545,0.08970168,0.21032101,0.41496196
-2.21810905,2.69151014,0.51598668,2.20501973,0.00400339,0.01874728,0.00373250,0.08526886,0.19897475,0.38458837
-2.21210605,2.50887905,0.48337522,2.05489928,0.00427363,0.01683399,0.00345535,0.08105125,0.18784104,0.35666873
-2.20610305,2.33679335,0.45208850,1.91235425,0.00454602,0.01508099,0.00320481,0.07708757,0.17701087,0.33131160
-2.20010005,2.17663231,0.42253108,1.77866731,0.00481607,0.01349092,0.00298135,0.07341448,0.16656744,0.30859439
-2.19409705,2.02956685,0.39507595,1.65494399,0.00507909,0.01206415,0.00278517,0.07006690,0.15658623,0.28856988
-2.18809405,1.89657266,0.37006335,1.54211848,0.00533025,0.01079920,0.00261622,0.06707828,0.14713510,0.27127253
-2.18209105,1.77844536,0.34780010,1.44096192,0.00556480,0.00969324,0.00247432,0.06448067,0.13827430,0.25672435
-2.17608804,1.67581600,0.32855910,1.35209197,0.00577818,0.00874250,0.00235911,0.06230479,0.13005654,0.24494013
-2.17008504,1.58916576,0.31257896,1.27598275,0.00596617,0.00794268,0.00227012,0.06057985,0.12252682,0.23593155
-2.16408204,1.51883880,0.30006321,1.21297423,0.00612503,0.00728923,0.00220680,0.05933330,0.11572230,0.22971034
-2.15807904,1.46505236,0.29117938,1.16328036,0.00625164,0.00677763,0.00216847,0.05859044,0.10967207,0.22629025
-2.15207604,1.42790395,0.28605739,1.12699566,0.00634361,0.00640355,0.00215439,0.05837382,0.10439683,0.22568774
-2.14607304,1.40737515,0.28478756,1.10409977,0.00639932,0.00616299,0.00216369,0.05870266,0.09990872,0.22792164
-2.14007004,1.40333233,0.28741824,1.09446028,0.00641803,0.00605225,0.00219540,0.05959212,0.09621102,0.23301164
-2.13406703,1.41552473,0.29395297,1.09783374,0.00639990,0.00606796,0.00224839,0.06105257,0.09329811,0.24097583
-2.12806403,1.44358023,0.30434765,1.11386552,0.00634597,0.00620693,0.00232145,0.06308881,0.09115543,0.25182736
-2.12206103,1.48699994,0.31850775,1.14208868,0.00625815,0.00646604,0.00241316,0.06569942,0.08975973,0.26557056
-2.11605803,1.54515213,0.33628588,1.18192288,0.00613919,0.00684208,0.00252202,0.06887617,0.08907936,0.28219636
-2.11005503,1.61726676,0.35748010,1.23267364,0.00599256,0.00733152,0.00264636,0.07260349,0.08907488,0.30167767
-2.10405203,1.70243137,0.38183308,1.29353279,0.00582242,0.00793031,0.00278439,0.07685823,0.08969975,0.32396446
-2.09804902,1.79958928,0.40903264,1.36358082,0.00563348,0.00863373,0.00293424,0.08160952,0.09090134,0.34897914
-2.09204602,1.90754100,0.43871354,1.44179154,0.00543093,0.00943611,0.00309397,0.08681889,0.09262192,0.37661226
-2.08604302,2.02494938,0.47046110,1.52703949,0.00522028,0.01033077,0.00326164,0.09244062,0.09479992,0.40671871
-2.08004002,2.15034899,0.50381632,1.61811053,0.00500729,0.01130983,0.00343532,0.09842231,0.09737118,0.43911487
-2.07403702,2.28215996,0.53828280,1.71371550,0.00479785,0.01236420,0.00361316,0.10470569,0.10027032,0.47357656
-2.06803402,2.41870630,0.57333522,1.81250698,0.00459790,0.01348351,0.00379345,0.11122763,0.10343206,0.50983825
-2.06203102,2.55823830,0.60842921,1.91309877,0.00441331,0.01465617,0.00397467,0.11792131,0.10679245,0.54759351
-2.05602801,2.69895863,0.64301230,2.01408761,0.00424981,0.01586949,0.00415553,0.12471751,0.11029014,0.58649680
-2.05002501,2.83905118,0.67653557,2.11407645,0.00411292,0.01710980,0.00433499,0.13154597,0.11386733,0.62616671
-2.04402201,2.97671188,0.70846574,2.21169855,0.00400789,0.01836269,0.00451236,0.13833684,0.11747073,0.66619054
-2.03801901,3.11018032,0.73829696,2.30564150,0.00393959,0.01961328,0.00468722,0.14502196,0.12105217,0.70613024
-2.03201601,3.23777104,0.76556208,2.39467013,0.00391248,0.02084648,0.00485950,0.15153615,0.12456907,0.74552952
-2.02601301,3.35790322,0.78984285,2.47764771,0.00393052,0.02204731,0.00502943,0.15781832,0.12798466,0.78392201
-2.02001001,3.46912787,0.81077867,2.55355435,0.00399711,0.02320129,0.00519753,0.16381235,0.13126793,0.82084013
-2.01400700,3.57015131,0.82807352,2.62150214,0.00411499,0.02429468,0.00536452,0.16946784,0.13439340,0.85582448
-2.00800400,3.65985435,0.84150093,2.68074647,0.00428615,0.02531486,0.00553131,0.17474051,0.13734065,0.88843343
-2.00200100,3.73730648,0.85090675,2.73069322,0.00451175,0.02625059,0.00569888,0.17959242,0.14009368,0.91825252
-1.99599800,3.80177480,0.85620968,2.77090185,0.00479203,0.02709221,0.00586821,0.18399200,0.14264017,0.94490342
-1.98999500,3.85272771,0.85739982,2.80108449,0.00512622,0.02783188,0.00604021,0.18791374,0.14497060,0.96805205
-1.98399200,3.88983357,0.85453514,2.82110136,0.00551243,0.02846364,0.00621560,0.19133790,0.14707740,0.98741566
-1.97798899,3.91295478,0.84773638,2.83095313,0.00594763,0.02898350,0.00639483,0.19424995,0.14895405,1.00276858
-1.97198599,3.92213799,0.83718051,2.83077083,0.00642756,0.02938941,0.00657800,0.19664004,0.15059430,1.01394643
-1.96598299,3.91760124,0.82309327,2.82080399,0.00694677,0.02968122,0.00676480,0.19850242,0.15199153,1.02084871
-1.95997999,3.89971892,0.80574106,2.80140784,0.00749857,0.02986051,0.00695449,0.19983497,0.15313825,1.02343977
-1.95397699,3.86900535,0.78542259,2.77303017,0.00807517,0.02993044,0.00714583,0.20063877,0.15402581,1.02174806
-1.94797399,3.82609803,0.76246070,2.73619854,0.00866771,0.02989559,0.00733711,0.20091778,0.15464434,1.01586385
-1.94197099,3.77174104,0.73719442,2.69150826,0.00926648,0.02976170,0.00752621,0.20067880,0.15498293,1.00593554
-1.93596798,3.70676936,0.70997186,2.63961152,0.00986108,0.02953545,0.00771058,0.19993140,0.15503004,0.99216477
-1.92996498,3.63209444,0.68114369,2.58120781,0.01044064,0.02922432,0.00788742,0.19868816,0.15477412,0.97480056
-1.92396198,3.54869120,0.65105768,2.51703558,0.01099416,0.02883632,0.00805370,0.19696496,0.15420438,0.95413278
-1.91795898,3.45758660,0.62005400,2.44786519,0.01151072,0.02837993,0.00820633,0.19478135,0.15331173,0.93048509
