energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-2.84242121,5.06130990,0.00024297,0.30516346,0.38433784,0.60303542,0.52985200,3.14547809,0.02243989,1.33531908
-2.83641821,5.26148805,0.00026571,0.32041825,0.39455556,0.62953737,0.55046173,3.28366058,0.02327448,1.36891174
-2.83041521,5.46250634,0.00029333,0.33560045,0.40522815,0.65572748,0.57134649,3.42219713,0.02413143,1.40328323
-2.82441221,5.66069873,0.00032645,0.35044845,0.41611042,0.68109961,0.59214113,3.55871314,0.02500184,1.43767494
-2.81840920,5.85240291,0.00036575,0.36469885,0.42695308,0.70515094,0.61248323,3.69084968,0.02587613,1.47131263
-2.81240620,6.03409153,0.00041196,0.37809421,0.43751222,0.72739906,0.63202558,3.81634721,0.02674425,1.50343760
-2.80640320,6.20249713,0.00046583,0.39039048,0.44755845,0.74739825,0.65044815,3.93312442,0.02759602,1.53333705
-2.80040020,6.35472501,0.00052813,0.40136414,0.45688524,0.76475442,0.66746886,4.03934849,0.02842143,1.56037240
-2.79439720,6.48834899,0.00059963,0.41081838,0.46531617,0.77913789,0.68285264,4.13349370,0.02921088,1.58400390
-2.78839420,6.60148560,0.00068106,0.41858852,0.47271059,0.79029358,0.69641837,4.21438576,0.02995548,1.60381050
-2.78239120,6.69284354,0.00077307,0.42454604,0.47896757,0.79804819,0.70804333,4.28122991,0.03064719,1.61950385
-2.77638819,6.76174640,0.00087620,0.42860146,0.48402780,0.80231405,0.71766498,4.33362189,0.03127904,1.63093579
-2.77038519,6.80812810,0.00099084,0.43070572,0.48787351,0.80308954,0.72527998,4.37154140,0.03184518,1.63809913
-2.76438219,6.83250162,0.00111719,0.43085022,0.49052641,0.80045621,0.73094048,4.39532882,0.03234096,1.64112149
-2.75837919,6.83590327,0.00125521,0.42906546,0.49204370,0.79457265,0.73474795,4.40564676,0.03276288,1.64025286
-2.75237619,6.81981563,0.00140458,0.42541843,0.49251248,0.78566566,0.73684481,4.40342863,0.03310854,1.63584730
-2.74637319,6.78607356,0.00156466,0.42000891,0.49204291,0.77401903,0.73740439,4.38981709,0.03337654,1.62834008
-2.74037019,6.73675820,0.00173448,0.41296489,0.49076033,0.75996056,0.73661960,4.36609587,0.03356632,1.61822116
-2.73436718,6.67408475,0.00191272,0.40443721,0.48879697,0.74384800,0.73469113,4.33361850,0.03367796,1.60600674
-2.72836418,6.60028953,0.00209769,0.39459392,0.48628359,0.72605448,0.73181551,4.29373757,0.03371205,1.59221009
-2.72236118,6.51752225,0.00228735,0.38361427,0.48334143,0.70695417,0.72817399,4.24773834,0.03366947,1.57731339
-2.71635818,6.42774855,0.00247934,0.37168295,0.48007508,0.68690878,0.72392242,4.19677973,0.03355123,1.56174187
-2.71035518,6.33266751,0.00267101,0.35898444,0.47656648,0.66625543,0.71918308,4.14184558,0.03335835,1.54584170
-2.70435218,6.23364781,0.00285946,0.34569800,0.47287034,0.64529639,0.71403840,4.08370847,0.03309173,1.52986255
-2.69834917,6.13168513,0.00304163,0.33199322,0.46901140,0.62429112,0.70852735,4.02290731,0.03275209,1.51394591
-2.69234617,6.02738227,0.00321440,0.31802637,0.46498333,0.60345065,0.70264425,3.95973963,0.03233999,1.49811941
-2.68634317,5.92095218,0.00337459,0.30393770,0.46074963,0.58293469,0.69634026,3.89426822,0.03185582,1.48229762
-2.68034017,5.81224294,0.00351918,0.28984952,0.45624624,0.56285126,0.68952738,3.82634146,0.03129990,1.46628903
-2.67433717,5.70078253,0.00364528,0.27586534,0.45138570,0.54325872,0.68208473,3.75562556,0.03067261,1.44980877
-2.66833417,5.58584038,0.00375032,0.26206976,0.44606276,0.52417003,0.67386660,3.68164670,0.02997450,1.43249638
-2.66233117,5.46650179,0.00383208,0.24852916,0.44016093,0.50555887,0.66471207,3.60384040,0.02920649,1.41393763
-2.65632816,5.34175085,0.00388878,0.23529313,0.43355973,0.48736714,0.65445542,3.52160520,0.02837002,1.39368904
-2.65032516,5.21055716,0.00391917,0.22239638,0.42614218,0.46951346,0.64293691,3.43435768,0.02746722,1.37130401
-2.64432216,5.07196172,0.00392251,0.20986107,0.41780218,0.45190217,0.63001331,3.34158588,0.02650104,1.34635894
-2.63831916,4.92515738,0.00389866,0.19769932,0.40845129,0.43443233,0.61556759,3.24289834,0.02547537,1.31847821
-2.63231616,4.76956006,0.00384807,0.18591594,0.39802475,0.41700631,0.59951742,3.13806629,0.02439512,1.28735656
-2.62631316,4.60486720,0.00377172,0.17451096,0.38648622,0.39953749,0.58182186,3.02705722,0.02326623,1.25277800
-2.62031016,4.43110114,0.00367116,0.16348206,0.37383125,0.38195684,0.56248617,2.91005837,0.02209565,1.21463016
-2.61430715,4.24863560,0.00354838,0.15282673,0.36008917,0.36421812,0.54156432,2.78748925,0.02089125,1.17291376
-2.60830415,4.05820484,0.00340579,0.14254404,0.34532344,0.34630142,0.51915934,2.66000315,0.01966170,1.12774653
-2.60230115,3.86089565,0.00324613,0.13263599,0.32963048,0.32821514,0.49542137,2.52847798,0.01841630,1.07936198
-2.59629815,3.65812329,0.00307237,0.12310846,0.31313710,0.30999633,0.47054376,2.39399723,0.01716479,1.02810291
-2.59029515,3.45159331,0.00288762,0.11397171,0.29599666,0.29170946,0.44475736,2.25782242,0.01591706,0.97441038
-2.58429215,3.24325164,0.00269505,0.10524046,0.27838423,0.27344399,0.41832328,2.12135863,0.01468300,0.91880888
-2.57828914,3.03522578,0.00249778,0.09693362,0.26049111,0.25531061,0.39152475,1.98611490,0.01347218,0.86188840
-2.57228614,2.82976011,0.00229881,0.08907369,0.24251873,0.23743687,0.36465819,1.85366142,0.01229364,0.80428462
-2.56628314,2.62914831,0.00210095,0.08168590,0.22467260,0.21996200,0.33802416,1.72558519,0.01115570,0.74665799
-2.56028014,2.43566592,0.00190674,0.07479725,0.20715622,0.20303163,0.31191845,1.60344612,0.01006577,0.68967285
-2.55427714,2.25150535,0.00171845,0.06843527,0.19016546,0.18679235,0.28662371,1.48873478,0.00903018,0.63397744
-2.54827414,2.07871589,0.00153798,0.06262693,0.17388342,0.17138656,0.26240192,1.38283331,0.00805410,0.58018557
-2.54227114,1.91915009,0.00136689,0.05739735,0.15847605,0.15694766,0.23948791,1.28698026,0.00714149,0.52886049
-2.53626813,1.77441794,0.00120641,0.05276872,0.14408861,0.14359591,0.21808416,1.20224017,0.00629506,0.48050161
-2.53026513,1.64584966,0.00105738,0.04875919,0.13084297,0.13143480,0.19835688,1.12947826,0.00551630,0.43553415
-2.52426213,1.53446720,0.00092034,0.04538191,0.11883576,0.12054833,0.18043345,1.06934046,0.00480554,0.39430185
-2.51825913,1.44096469,0.00079551,0.04264416,0.10813739,0.11099895,0.16440115,1.02223887,0.00416208,0.35706273
-2.51225613,1.36569736,0.00068286,0.04054665,0.09879182,0.10282621,0.15030714,0.98834246,0.00358424,0.32398768
-2.50625313,1.30867853,0.00058211,0.03908292,0.09081703,0.09604625,0.13815951,0.96757304,0.00306952,0.29516160
-2.50025013,1.26958414,0.00049281,0.03823890,0.08420599,0.09065175,0.12792925,0.95960617,0.00261477,0.27058664
-2.49424712,1.24776405,0.00041434,0.03799259,0.07892817,0.08661265,0.11955310,0.96387705,0.00221630,0.25018732
-2.48824412,1.24225980,0.00034597,0.03831396,0.07493136,0.08387722,0.11293694,0.97959108,0.00187005,0.23381703
-2.48224112,1.25182805,0.00028692,0.03916490,0.07214379,0.08237371,0.10795972,1.00573921,0.00157171,0.22126555
-2.47623812,1.27496951,0.00023634,0.04049944,0.07047642,0.08201225,0.10447772,1.04111783,0.00131684,0.21226731
-2.47023512,1.30996268,0.00019337,0.04226411,0.06982541,0.08268724,0.10232903,1.08435323,0.00110101,0.20651009
-2.46423212,1.35490227,0.00015719,0.04439849,0.07007466,0.08427989,0.10133816,1.13393030,0.00091987,0.20364393
-2.45822911,1.40774175,0.00012698,0.04683598,0.07109840,0.08666116,0.10132067,1.18822548,0.00076923,0.20329016
-2.45222611,1.46633939,0.00010198,0.04950479,0.07276391,0.08969483,0.10208775,1.24554324,0.00064513,0.20505029
-2.44622311,1.52850744,0.00008150,0.05232910,0.07493418,0.09324080,0.10345069,1.30415567,0.00054387,0.20851485
-2.44022011,1.59206329,0.00006490,0.05523044,0.07747065,0.09715858,0.10522513,1.36234441,0.00046206,0.21327193
-2.43421711,1.65488175,0.00005163,0.05812921,0.08023598,0.10131084,0.10723510,1.41844376,0.00039664,0.21891546
-2.42821411,1.71494722,0.00004119,0.06094643,0.08309674,0.10556703,0.10931672,1.47088395,0.00034484,0.22505321
-2.42221111,1.77040419,0.00003318,0.06360543,0.08592609,0.10980691,0.11132154,1.51823310,0.00030423,0.23131423
-2.41620810,1.81960470,0.00002727,0.06603370,0.08860635,0.11392403,0.11311939,1.55923646,0.00027270,0.23735586
-2.41020510,1.86115103,0.00002318,0.06816465,0.09103143,0.11782890,0.11460077,1.59285153,0.00024841,0.24287004
-2.40420210,1.89393203,0.00002074,0.06993930,0.09310902,0.12145180,0.11567861,1.61827742,0.00022981,0.24758885
-2.39819910,1.91715162,0.00001980,0.07130775,0.09476251,0.12474514,0.11628949,1.63497744,0.00021560,0.25128909
-2.39219610,1.93034823,0.00002032,0.07223050,0.09593254,0.12768526,0.11639409,1.64269359,0.00020472,0.25379582
-2.38619310,1.93340409,0.00002231,0.07267938,0.09657820,0.13027343,0.11597706,1.64145231,0.00019631,0.25498475
-2.38019010,1.92654385,0.00002582,0.07263818,0.09667767,0.13253619,0.11504615,1.63156098,0.00018969,0.25478330
-2.37418709,1.91032229,0.00003100,0.07210292,0.09622842,0.13452476,0.11363066,1.61359517,0.00018435,0.25317043
-2.36818409,1.88560143,0.00003802,0.07108169,0.09524694,0.13631363,0.11177936,1.58837693,0.00017993,0.25017504
-2.36218109,1.85351776,0.00004715,0.06959414,0.09376785,0.13799828,0.10955781,1.55694495,0.00017618,0.24587319
-2.35617809,1.81544080,0.00005867,0.06767054,0.09184260,0.13969207,0.10704524,1.52051768,0.00017298,0.24038417
-2.35017509,1.77292459,0.00007296,0.06535057,0.08953774,0.14152243,0.10433113,1.48045087,0.00017027,0.23386550
-2.34417209,1.72765387,0.00009041,0.06268182,0.08693272,0.14362638,0.10151155,1.43819111,0.00016808,0.22650718
-2.33816908,1.68138724,0.00011148,0.05971806,0.08411750,0.14614566,0.09868552,1.39522747,0.00016650,0.21852537
-2.33216608,1.63589943,0.00013666,0.05651739,0.08118985,0.14922151,0.09595135,1.35304281,0.00016566,0.21015575
-2.32616308,1.59292495,0.00016645,0.05314037,0.07825259,0.15298941,0.09340330,1.31306700,0.00016573,0.20164686
-2.32016008,1.55410515,0.00020138,0.04964814,0.07541081,0.15757392,0.09112851,1.27663360,0.00016688,0.19325359
-2.31415708,1.52094091,0.00024198,0.04610062,0.07276907,0.16308387,0.08920443,1.24494159,0.00016932,0.18523112
-2.30815408,1.49475219,0.00028875,0.04255495,0.07042880,0.16960805,0.08769683,1.21902371,0.00017325,0.17782947
-2.30215108,1.47664617,0.00034216,0.03906409,0.06848594,0.17721163,0.08665837,1.19972210,0.00017886,0.17128876
-2.29614807,1.46749453,0.00040260,0.03567568,0.06702873,0.18593346,0.08612789,1.18767211,0.00018634,0.16583527
-2.29014507,1.46792051,0.00047040,0.03243121,0.06613593,0.19578435,0.08613028,1.18329459,0.00019584,0.16167833
-2.28414207,1.47829570,0.00054575,0.02936545,0.06587522,0.20674644,0.08667712,1.18679649,0.00020750,0.15900799
-2.27813907,1.49874619,0.00062874,0.02650619,0.06630207,0.21877364,0.08776779,1.19817939,0.00022145,0.15799338
-2.27213607,1.52916728,0.00071926,0.02387425,0.06745878,0.23179320,0.08939115,1.21725531,0.00023775,0.15878157
-2.26613307,1.56924563,0.00081707,0.02148367,0.06937396,0.24570838,0.09152762,1.24366872,0.00025647,0.16149683
-2.26013007,1.61848743,0.00092168,0.01934214,0.07206221,0.26040191,0.09415156,1.27692359,0.00027762,0.16624013
-2.25412706,1.67625103,0.00103244,0.01745164,0.07552410,0.27574037,0.09723374,1.31641395,0.00030120,0.17308861
-2.24812406,1.74178231,0.00114848,0.01580908,0.07974635,0.29157911,0.10074392,1.36145670,0.00032718,0.18209493
-2.24212106,1.81425092,0.00126870,0.01440707,0.08470222,0.30776756,0.10465320,1.41132490,0.00035550,0.19328638
-2.23611806,1.89278579,0.00139183,0.01323474,0.09035210,0.32415465,0.10893611,1.46528008,0.00038609,0.20666364
-2.23011506,1.97650815,0.00151642,0.01227851,0.09664422,0.34059422,0.11357235,1.52260226,0.00041887,0.22219920
-2.22411206,2.06456074,0.00164084,0.01152287,0.10351551,0.35694996,0.11854793,1.58261619,0.00045377,0.23983549
-2.21810905,2.15613186,0.00176340,0.01095099,0.11089257,0.37309987,0.12385579,1.64471278,0.00049069,0.25948276
-2.21210605,2.25047349,0.00188230,0.01054545,0.11869273,0.38893993,0.12949577,1.70836494,0.00052959,0.28101694
-2.20610305,2.34691281,0.00199574,0.01028865,0.12682528,0.40438677,0.13547388,1.77313706,0.00057044,0.30427774
-2.20010005,2.44485700,0.00210194,0.01016337,0.13519269,0.41937946,0.14180104,1.83868803,0.00061323,0.32906704
-2.19409705,2.54379144,0.00219921,0.01015302,0.14369198,0.43388002,0.14849118,1.90476769,0.00065803,0.35514805
-2.18809405,2.64327191,0.00228603,0.01024200,0.15221618,0.44787306,0.15555892,1.97120722,0.00070496,0.38224544
-2.18209105,2.74291165,0.00236102,0.01041589,0.16065579,0.46136434,0.16301697,2.03790406,0.00075423,0.41004658
-2.17608804,2.84236451,0.00242310,0.01066161,0.16890040,0.47437853,0.17087335,2.10480244,0.00080614,0.43820419
-2.17008504,2.94130567,0.00247145,0.01096753,0.17684028,0.48695644,0.17912870,2.17187063,0.00086112,0.46634057
-2.16408204,3.03941150,0.00250555,0.01132357,0.18436810,0.49915183,0.18777380,2.23907655,0.00091972,0.49405330
-2.15807904,3.13634037,0.00252525,0.01172125,0.19138061,0.51102827,0.19678762,2.30636305,0.00098264,0.52092255
-2.15207604,3.23171597,0.00253072,0.01215376,0.19778033,0.52265622,0.20613594,2.37362473,0.00105078,0.54651974
-2.14607304,3.32511493,0.00252251,0.01261601,0.20347729,0.53411077,0.21577080,2.44068772,0.00112522,0.57041740
-2.14007004,3.41605982,0.00250148,0.01310464,0.20839060,0.54547020,0.22563094,2.50729383,0.00120725,0.59219989
-2.13406703,3.50401891,0.00246884,0.01361810,0.21245006,0.55681566,0.23564315,2.57309049,0.00129839,0.61147461
-2.12806403,3.58841301,0.00242607,0.01415665,0.21559761,0.56823214,0.24572469,2.63762714,0.00140042,0.62788317
-2.12206103,3.66862987,0.00237491,0.01472240,0.21778858,0.57981072,0.25578676,2.70035886,0.00151537,0.64111221
-2.11605803,3.74404560,0.00231732,0.01531929,0.21899277,0.59165216,0.26573868,2.76065720,0.00164550,0.65090326
-2.11005503,3.81405244,0.00225540,0.01595307,0.21919536,0.60387158,0.27549293,2.81782802,0.00179334,0.65706122
-2.10405203,3.87809152,0.00219138,0.01663122,0.21839740,0.61660403,0.28497054,2.87113559,0.00196161,0.65946114
-2.09804902,3.93568893,0.00212756,0.01736283,0.21661609,0.63001058,0.29410671,2.91983171,0.00215323,0.65805286
-2.09204602,3.98649292,0.00206622,0.01815842,0.21388466,0.64428445,0.30285625,2.96318843,0.00237123,0.65286336
-2.08604302,4.03031006,0.00200964,0.01902968,0.21025194,0.65965666,0.31119867,3.00053257,0.00261870,0.64399667
-2.08004002,4.06713789,0.00196000,0.01998916,0.20578147,0.67640069,0.31914230,3.03128006,0.00289868,0.63163133
-2.07403702,4.09719173,0.00191935,0.02104987,0.20055025,0.69483556,0.32672749,3.05496815,0.00321406,0.61601550
-2.06803402,4.12092346,0.00188957,0.02222483,0.19464722,0.71532673,0.33402829,3.07128346,0.00356746,0.59745998
-2.06203102,4.13903055,0.00187237,0.02352653,0.18817127,0.73828461,0.34115267,3.08008425,0.00396107,0.57632928
-2.05602801,4.15245395,0.00186918,0.02496637,0.18122905,0.76416003,0.34824099,3.08141539,0.00439654,0.55303139
-2.05002501,4.16236400,0.00188122,0.02655404,0.17393256,0.79343666,0.35546262,3.07551502,0.00487481,0.52800634
-2.04402201,4.17013445,0.00190938,0.02829693,0.16639653,0.82662035,0.36301101,3.06281230,0.00539595,0.50171431
-2.03801901,4.17730491,0.00195428,0.03019952,0.15873577,0.86422537,0.37109702,3.04391633,0.00595906,0.47462347
-2.03201601,4.18553310,0.00201622,0.03226283,0.15106253,0.90675794,0.37994098,3.01959648,0.00656217,0.44719821
-2.02601301,4.19653860,0.00209516,0.03448395,0.14348393,0.95469765,0.38976363,2.99075526,0.00720213,0.41988797
-2.02001001,4.21204057,0.00219074,0.03685569,0.13609960,1.00847715,0.40077645,2.95839509,0.00787459,0.39311714
-2.01400700,4.23369205,0.00230228,0.03936634,0.12899963,1.06846112,0.41317162,2.92358052,0.00857401,0.36727619
-2.00800400,4.26301385,0.00242877,0.04199964,0.12226272,1.13492532,0.42711231,2.88739805,0.00929374,0.34271427
-2.00200100,4.30133117,0.00256894,0.04473488,0.11595485,1.20803658,0.44272345,2.85091551,0.01002608,0.31973342
-1.99599800,4.34971582,0.00272120,0.04754722,0.11012835,1.28783484,0.46008372,2.81514294,0.01076252,0.29858440
-1.98999500,4.40893676,0.00288376,0.05040823,0.10482128,1.37421800,0.47921894,2.78099704,0.01149393,0.27946410
-1.98399200,4.47942149,0.00305463,0.05328656,0.10005747,1.46693054,0.50009731,2.74927070,0.01221081,0.26251457
-1.97798899,4.56122980,0.00323166,0.05614887,0.09584679,1.56555657,0.52262674,2.72060889,0.01290363,0.24782341
-1.97198599,4.65404138,0.00341261,0.05896083,0.09218591,1.66951794,0.54665442,2.69549192,0.01356315,0.23542546
-1.96598299,4.75715771,0.00359521,0.06168823,0.08905939,1.77807761,0.57196879,2.67422644,0.01418075,0.22530566
-1.95997999,4.86951812,0.00377720,0.06429819,0.08644099,1.89034871,0.59830369,2.65694420,0.01474879,0.21740274
-1.95397699,4.98972922,0.00395643,0.06676033,0.08429533,2.00530881,0.62534477,2.64360819,0.01526089,0.21161381
-1.94797399,5.11610639,0.00413085,0.06904788,0.08257949,2.12181947,0.65273781,2.63402541,0.01571223,0.20779944
-1.94197099,5.24672531,0.00429864,0.07113871,0.08124492,2.23865015,0.68009863,2.62786509,0.01609975,0.20578924
-1.93596798,5.37948124,0.00445818,0.07301615,0.08023914,2.35450597,0.70702414,2.62468123,0.01642231,0.20538767
-1.92996498,5.51215335,0.00460814,0.07466961,0.07950752,2.46805808,0.73310427,2.62393785,0.01668075,0.20637999
-1.92396198,5.64247139,0.00474749,0.07609490,0.07899492,2.57797580,0.75793403,2.62503564,0.01687787,0.20853830
-1.91795898,5.76818175,0.00487550,0.07729432,0.07864713,2.68295905,0.78112539,2.62733842,0.01701831,0.21162737
-1.91195598,5.88711028,0.00499172,0.07827639,0.07841221,2.78176995,0.80231837,2.63019829,0.01710839,0.21541029
-1.90595298,5.99721933,0.00509603,0.07905529,0.07824152,2.87326229,0.82119103,2.63297824,0.01715579,0.21965381
-1.89994997,6.09665689,0.00518854,0.07965007,0.07809064,2.95640772,0.83746776,2.63507135,0.01716924,0.22413329
-1.89394697,6.18379616,0.00526960,0.08008350,0.07791995,3.03031760,0.85092580,2.63591608,0.01715810,0.22863709
-1.88794397,6.25726444,0.00533972,0.08038085,0.07769516,3.09425970,0.86139947,2.63500719,0.01713192,0.23297043
-1.88194097,6.31596064,0.00539954,0.08056844,0.07738747,3.14766921,0.86878235,2.63190235,0.01710001,0.23695861
-1.87593797,6.35906161,0.00544979,0.08067218,0.07697364,3.19015370,0.87302702,2.62622474,0.01707099,0.24044956
-1.86993497,6.38601774,0.00549116,0.08071614,0.07643598,3.22149206,0.87414285,2.61766185,0.01705237,0.24331569
-1.86393197,6.39653905,0.00552434,0.08072113,0.07576205,3.24162782,0.87219168,2.60596153,0.01705019,0.24545502
-1.85792896,6.39057337,0.00554990,0.08070355,0.07494443,3.25065736,0.86728197,2.59092572,0.01706872,0.24679165
-1.85192596,6.36827869,0.00556831,0.08067443,0.07398031,3.24881404,0.85956169,2.57240303,0.01711024,0.24727559
-1.84592296,6.32999173,0.00557987,0.08063875,0.07287115,3.23644918,0.84921034,2.55028097,0.01717492,0.24688202
-1.83991996,6.27619537,0.00558473,0.08059511,0.07162224,3.21401125,0.83643064,2.52447874,0.01726080,0.24561005
-1.83391696,6.20748699,0.00558286,0.08053578,0.07024233,3.18202455,0.82144028,2.49494139,0.01736388,0.24348112
-1.82791396,6.12454999,0.00557414,0.08044708,0.06874330,3.14106863,0.80446419,2.46163601,0.01747827,0.24053711
-1.82191096,6.02813037,0.00555830,0.08031008,0.06713981,3.09175960,0.78572772,2.42455034,0.01759646,0.23683831
-1.81590795,5.91901947,0.00553507,0.08010170,0.06544912,3.03473444,0.76545095,2.38369421,0.01770969,0.23246123
-1.80990495,5.79804393,0.00550415,0.07979594,0.06369083,2.97063887,0.74384446,2.33910357,0.01780834,0.22749658
-1.80390195,5.66606289,0.00546533,0.07936539,0.06188678,2.90011927,0.72110657,2.29084700,0.01788236,0.22204722
-1.79789895,5.52397211,0.00541856,0.07878281,0.06006095,2.82381892,0.69742210,2.23903424,0.01792174,0.21622626
-1.79189595,5.37271390,0.00536398,0.07802277,0.05823934,2.74237797,0.67296251,2.18382591,0.01791701,0.21015537
-1.78589295,5.21329141,0.00530203,0.07706320,0.05644989,2.65643698,0.64788730,2.12544370,0.01785963,0.20396316
-1.77988994,5.04678529,0.00523346,0.07588681,0.05472240,2.56664290,0.62234631,2.06417997,0.01774245,0.19778370
-1.77388694,4.87437058,0.00515942,0.07448231,0.05308831,2.47365679,0.59648272,2.00040585,0.01756000,0.19175506
-1.76788394,4.69733139,0.00508142,0.07284533,0.05158046,2.37816182,0.57043622,1.93457685,0.01730879,0.18601784
-1.76188094,4.51707143,0.00500138,0.07097913,0.05023278,2.28087068,0.54434625,1.86723504,0.01698749,0.18071361
-1.75587794,4.33511812,0.00492155,0.06889480,0.04907973,2.18253114,0.51835473,1.79900737,0.01659702,0.17598308
-1.74987494,4.15311904,0.00484453,0.06661127,0.04815574,2.08392886,0.49260820,1.73059937,0.01614060,0.17196419
-1.74387194,3.97282946,0.00477316,0.06415492,0.04749443,1.98588670,0.46725898,1.66278428,0.01562360,0.16878977
-1.73786893,3.79609077,0.00471043,0.06155889,0.04712776,1.88926013,0.44246537,1.59638768,0.01505348,0.16658495
-1.73186593,3.62479994,0.00465937,0.05886211,0.04708498,1.79492847,0.41839069,1.53226796,0.01443948,0.16546437
-1.72586293,3.46087106,0.00462294,0.05610819,0.04739159,1.70378233,0.39520129,1.47129343,0.01379239,0.16552905
-1.71985993,3.30619046,0.00460392,0.05334409,0.04806822,1.61670747,0.37306359,1.41431696,0.01312423,0.16686322
-1.71385693,3.16256746,0.00460473,0.05061878,0.04912951,1.53456613,0.35214034,1.36214925,0.01244790,0.16953116
-1.70785393,3.03168321,0.00462734,0.04798185,0.05058306,1.45817654,0.33258632,1.31553210,0.01177681,0.17357409
-1.70185093,2.91504024,0.00467315,0.04548221,0.05242852,1.38829185,0.31454380,1.27511284,0.01112459,0.17900757
-1.69584792,2.81391543,0.00474289,0.04316683,0.05465681,1.32557973,0.29813796,1.24142137,0.01050469,0.18581920
-1.68984492,2.72931903,0.00483655,0.04107971,0.05724969,1.27060365,0.28347268,1.21485080,0.00993014,0.19396717
-1.68384192,2.66196184,0.00495333,0.03926098,0.06017949,1.22380707,0.27062678,1.19564283,0.00941324,0.20337954
-1.67783892,2.61223256,0.00509163,0.03774622,0.06340924,1.18550136,0.25965114,1.18387859,0.00896536,0.21395456
-1.67183592,2.58018657,0.00524906,0.03656595,0.06689317,1.15585824,0.25056668,1.17947534,0.00859672,0.22556198
-1.66583292,2.56554666,0.00542251,0.03574533,0.07057755,1.13490708,0.24336349,1.18218935,0.00831627,0.23804551
-1.65982991,2.56771598,0.00560823,0.03530404,0.07440186,1.12253734,0.23800093,1.19162468,0.00813154,0.25122633
-1.65382691,2.58580234,0.00580195,0.03525635,0.07830034,1.11850581,0.23440892,1.20724751,0.00804856,0.26490761
-1.64782391,2.61865279,0.00599901,0.03561122,0.08220377,1.12244849,0.23249016,1.22840529,0.00807181,0.27887993
-1.64182091,2.66489659,0.00619453,0.03637260,0.08604152,1.13389625,0.23212324,1.25434975,0.00820418,0.29292734
-1.63581791,2.72299461,0.00638361,0.03753973,0.08974367,1.15229344,0.23316643,1.28426269,0.00844695,0.30683396
-1.62981491,2.79129260,0.00656145,0.03910753,0.09324325,1.17701861,0.23546194,1.31728343,0.00879974,0.32039074
-1.62381191,2.86807585,0.00672361,0.04106703,0.09647839,1.20740597,0.23884047,1.35253655,0.00926062,0.33340223
-1.61780890,2.95162284,0.00686608,0.04340573,0.09939439,1.24276680,0.24312584,1.38915888,0.00982603,0.34569296
-1.61180590,3.04025548,0.00698552,0.04610815,0.10194551,1.28240959,0.24813946,1.42632468,0.01049092,0.35711331
-1.60580290,3.13238393,0.00707931,0.04915619,0.10409654,1.32565798,0.25370445,1.46326801,0.01124881,0.36754447
-1.59979990,3.22654458,0.00714564,0.05252974,0.10582393,1.37186585,0.25964939,1.49930169,0.01209189,0.37690252
-1.59379690,3.32142983,0.00718362,0.05620716,0.10711658,1.42042891,0.26581143,1.53383235,0.01301117,0.38514121
-1.58779390,3.41590917,0.00719323,0.06016587,0.10797619,1.47079254,0.27203884,1.56637136,0.01399674,0.39225362
-1.58179090,3.50904148,0.00717528,0.06438305,0.10841714,1.52245567,0.27819293,1.59654162,0.01503795,0.39827245
-1.57578789,3.60007879,0.00713142,0.06883634,0.10846599,1.57497104,0.28414928,1.62408041,0.01612376,0.40326911
-1.56978489,3.68846246,0.00706397,0.07350459,0.10816059,1.62794204,0.28979852,1.64883866,0.01724304,0.40735154
-1.56378189,3.77381259,0.00697581,0.07836865,0.10754877,1.68101681,0.29504656,1.67077716,0.01838498,0.41066101
-1.55777889,3.85591233,0.00687025,0.08341223,0.10668689,1.73388030,0.29981446,1.68996017,0.01953947,0.41336782
-1.55177589,3.93468821,0.00675083,0.08862260,0.10563804,1.78624507,0.30403796,1.70654707,0.02069751,0.41566635
-1.54577289,4.01018822,0.00662120,0.09399132,0.10447012,1.83784177,0.30766695,1.72078252,0.02185159,0.41776926
-1.53976988,4.08255884,0.00648490,0.09951473,0.10325395,1.88841004,0.31066473,1.73298563,0.02299606,0.41990136
-1.53376688,4.15202233,0.00634524,0.10519432,0.10206117,1.93769086,0.31300731,1.74353851,0.02412743,0.42229301
-1.52776388,4.21885532,0.00620516,0.11103674,0.10096238,1.98542076,0.31468273,1.75287442,0.02524457,0.42517336
-1.52176088,4.28336936,0.00606713,0.11705361,0.10002523,2.03132871,0.31569052,1.76146574,0.02634880,0.42876358
-1.51575788,4.34589404,0.00593301,0.12326087,0.09931275,2.07513585,0.31604115,1.76981179,0.02744390,0.43327011
-1.50975488,4.40676281,0.00580411,0.12967782,0.09888177,2.11655835,0.31575565,1.77842658,0.02853592,0.43887813
-1.50375188,4.46630166,0.00568107,0.13632575,0.09878161,2.15531324,0.31486526,1.78782644,0.02963293,0.44574543
-1.49774887,4.52482030,0.00556394,0.14322626,0.09905295,2.19112706,0.31341102,1.79851750,0.03074451,0.45399666
-1.49174587,4.58260577,0.00545222,0.15039924,0.09972692,2.22374671,0.31144350,1.81098314,0.03188128,0.46371834
-1.48574287,4.63991789,0.00534493,0.15786068,0.10082447,2.25295200,0.30902220,1.82567140,0.03305413,0.47495456
-1.47973987,4.69698625,0.00524070,0.16562038,0.10235595,2.27856904,0.30621507,1.84298272,0.03427358,0.48770366
