energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.53176588,0.30581082,0.06042134,0.06291522,0.15446542,0.00000268,0.00083531,0.07937315
-5.52576288,0.31090750,0.06119542,0.06422039,0.15593127,0.00000319,0.00084020,0.08191280
-5.51975988,0.31415294,0.06157385,0.06517676,0.15634970,0.00000381,0.00083998,0.08407761
-5.51375688,0.31552672,0.06155247,0.06577966,0.15571656,0.00000452,0.00083487,0.08585462
-5.50775388,0.31505184,0.06113606,0.06603312,0.15405009,0.00000535,0.00082527,0.08724177
-5.50175088,0.31279383,0.06033826,0.06594969,0.15139055,0.00000629,0.00081173,0.08824766
-5.49574787,0.30885850,0.05918120,0.06554989,0.14779919,0.00000735,0.00079503,0.08889096
-5.48974487,0.30338822,0.05769489,0.06486137,0.14335659,0.00000853,0.00077612,0.08919926
-5.48374187,0.29655717,0.05591648,0.06391785,0.13816052,0.00000983,0.00075614,0.08920763
-5.47773887,0.28856556,0.05388916,0.06275788,0.13232334,0.00001125,0.00073644,0.08895676
-5.47173587,0.27963319,0.05166115,0.06142335,0.12596911,0.00001278,0.00071860,0.08849093
-5.46573287,0.26999271,0.04928443,0.05995809,0.11923053,0.00001442,0.00070440,0.08785579
-5.45972986,0.25988271,0.04681352,0.05840633,0.11224584,0.00001616,0.00069588,0.08709622
-5.45372686,0.24954121,0.04430434,0.05681126,0.10515585,0.00001797,0.00069533,0.08625413
-5.44772386,0.23919953,0.04181302,0.05521381,0.09810106,0.00001985,0.00070532,0.08536662
-5.44172086,0.22907701,0.03939490,0.05365147,0.09121910,0.00002176,0.00072872,0.08446436
-5.43571786,0.21937663,0.03710361,0.05215745,0.08464249,0.00002369,0.00076871,0.08357039
-5.42971486,0.21028168,0.03499035,0.05076007,0.07849677,0.00002560,0.00082882,0.08269940
-5.42371186,0.20195347,0.03310322,0.04948240,0.07289887,0.00002746,0.00091289,0.08185741
-5.41770885,0.19453010,0.03148677,0.04834215,0.06795596,0.00002925,0.00102512,0.08104204
-5.41170585,0.18812624,0.03018158,0.04735186,0.06376445,0.00003094,0.00117002,0.08024314
-5.40570285,0.18283361,0.02922402,0.04651923,0.06040933,0.00003248,0.00135241,0.07944393
-5.39969985,0.17872212,0.02864595,0.04584765,0.05796354,0.00003386,0.00157732,0.07862238
-5.39369685,0.17584141,0.02847453,0.04533682,0.05648754,0.00003505,0.00184994,0.07775289
-5.38769385,0.17422255,0.02873196,0.04498346,0.05602883,0.00003601,0.00217552,0.07680812
-5.38169085,0.17387966,0.02943522,0.04478194,0.05662143,0.00003674,0.00255921,0.07576074
-5.37568784,0.17481138,0.03059573,0.04472492,0.05828533,0.00003721,0.00300593,0.07458528
-5.36968484,0.17700186,0.03221894,0.04480390,0.06102585,0.00003742,0.00352014,0.07325966
-5.36368184,0.18042141,0.03430391,0.04500958,0.06483285,0.00003736,0.00410566,0.07176652
-5.35767884,0.18502656,0.03684276,0.04533213,0.06968002,0.00003703,0.00476545,0.07009427
-5.35167584,0.19075974,0.03982021,0.04576131,0.07552410,0.00003644,0.00550133,0.06823770
-5.34567284,0.19754850,0.04321310,0.04628643,0.08230423,0.00003561,0.00631380,0.06619832
-5.33966983,0.20530465,0.04698996,0.04689624,0.08994150,0.00003455,0.00720179,0.06398422
-5.33366683,0.21392323,0.05111081,0.04757867,0.09833883,0.00003328,0.00816248,0.06160970
-5.32766383,0.22328180,0.05552705,0.04832065,0.10738121,0.00003184,0.00919115,0.05909453
-5.32166083,0.23324001,0.06018168,0.04910786,0.11693645,0.00003025,0.01028109,0.05646303
-5.31565783,0.24363991,0.06500975,0.04992455,0.12685660,0.00002854,0.01142361,0.05374301
-5.30965483,0.25430700,0.06993916,0.05075350,0.13697985,0.00002675,0.01260802,0.05096454
-5.30365183,0.26505221,0.07489186,0.05157612,0.14713322,0.00002492,0.01382189,0.04815882
-5.29764882,0.27567495,0.07978525,0.05237267,0.15713580,0.00002306,0.01505120,0.04535706
-5.29164582,0.28596715,0.08453405,0.05312271,0.16680263,0.00002123,0.01628073,0.04258946
-5.28564282,0.29571821,0.08905234,0.05380569,0.17594897,0.00001945,0.01749446,0.03988444
-5.27963982,0.30472088,0.09325587,0.05440172,0.18439500,0.00001774,0.01867612,0.03726795
-5.27363682,0.31277756,0.09706446,0.05489242,0.19197061,0.00001614,0.01980972,0.03476312
-5.26763382,0.31970709,0.10040444,0.05526195,0.19852019,0.00001468,0.02088016,0.03239002
-5.26163082,0.32535144,0.10321103,0.05549794,0.20390722,0.00001337,0.02187392,0.03016572
-5.25562781,0.32958205,0.10543051,0.05559250,0.20801838,0.00001223,0.02277961,0.02810438
-5.24962481,0.33230562,0.10702213,0.05554306,0.21076702,0.00001128,0.02358863,0.02621767
-5.24362181,0.33346873,0.10795962,0.05535314,0.21209591,0.00001054,0.02429562,0.02451511
-5.23761881,0.33306128,0.10823221,0.05503286,0.21197893,0.00001002,0.02489896,0.02300458
-5.23161581,0.33111842,0.10784519,0.05459921,0.21042181,0.00000973,0.02540096,0.02169277
-5.22561281,0.32772074,0.10681985,0.05407603,0.20746177,0.00000969,0.02580813,0.02058564
-5.21960980,0.32299274,0.10519284,0.05349376,0.20316606,0.00000990,0.02613108,0.01968881
-5.21360680,0.31709960,0.10301502,0.05288878,0.19762954,0.00001037,0.02638438,0.01900778
-5.20760380,0.31024226,0.10034980,0.05230254,0.19097129,0.00001111,0.02658623,0.01854816
-5.20160080,0.30265105,0.09727098,0.05178036,0.18333049,0.00001212,0.02675788,0.01831562
-5.19559780,0.29457814,0.09386030,0.05137005,0.17486178,0.00001340,0.02692305,0.01831580
-5.18959480,0.28628905,0.09020473,0.05112030,0.16573020,0.00001496,0.02710705,0.01855408
-5.18359180,0.27805361,0.08639358,0.05107899,0.15610598,0.00001678,0.02733595,0.01903520
-5.17758879,0.27013674,0.08251569,0.05129142,0.14615945,0.00001888,0.02763557,0.01976281
-5.17158579,0.26278943,0.07865661,0.05179852,0.13605620,0.00002122,0.02803053,0.02073896
-5.16558279,0.25624022,0.07489606,0.05263523,0.12595267,0.00002381,0.02854323,0.02196350
-5.15957979,0.25068766,0.07130570,0.05382895,0.11599243,0.00002661,0.02919291,0.02343356
-5.15357679,0.24629379,0.06794722,0.05539824,0.10630306,0.00002962,0.02999486,0.02514298
-5.14757379,0.24317922,0.06487093,0.05735174,0.09699395,0.00003279,0.03095963,0.02708189
-5.14157079,0.24141961,0.06211479,0.05968752,0.08815485,0.00003609,0.03209250,0.02923631
-5.13556778,0.24104396,0.05970398,0.06239268,0.07985523,0.00003949,0.03339312,0.03158794
-5.12956478,0.24203462,0.05765089,0.06544338,0.07214445,0.00004295,0.03485531,0.03411406
-5.12356178,0.24432898,0.05595568,0.06880524,0.06505259,0.00004641,0.03646710,0.03678769
-5.11755878,0.24782285,0.05460714,0.07243426,0.05859194,0.00004983,0.03821104,0.03957781
-5.11155578,0.25237533,0.05358407,0.07627792,0.05275889,0.00005316,0.04006466,0.04244990
-5.10555278,0.25781496,0.05285686,0.08027687,0.04753622,0.00005635,0.04200119,0.04536662
-5.09954977,0.26394709,0.05238941,0.08436682,0.04289568,0.00005935,0.04399043,0.04828866
-5.09354677,0.27056196,0.05214113,0.08848075,0.03880056,0.00006214,0.04599986,0.05117579
-5.08754377,0.27744350,0.05206912,0.09255133,0.03520839,0.00006466,0.04799578,0.05398802
-5.08154077,0.28437833,0.05213034,0.09651354,0.03207346,0.00006689,0.04994465,0.05668692
-5.07553777,0.29116479,0.05228377,0.10030731,0.02934922,0.00006880,0.05181438,0.05923691
-5.06953477,0.29762172,0.05249245,0.10388018,0.02699042,0.00007041,0.05357569,0.06160661
-5.06353177,0.30359667,0.05272539,0.10718983,0.02495498,0.00007169,0.05520340,0.06377022
-5.05752876,0.30897319,0.05295924,0.11020644,0.02320554,0.00007268,0.05667760,0.06570868
-5.05152576,0.31367723,0.05317979,0.11291480,0.02171076,0.00007340,0.05798472,0.06741077
-5.04552276,0.31768206,0.05338318,0.11531592,0.02044623,0.00007390,0.05911830,0.06887398
-5.03951976,0.32101191,0.05357674,0.11742832,0.01939518,0.00007423,0.06007966,0.07010517
-5.03351676,0.32374383,0.05377970,0.11928873,0.01854883,0.00007447,0.06087816,0.07112084
-5.02751376,0.32600801,0.05402337,0.12095219,0.01790661,0.00007471,0.06153124,0.07194719
-5.02151076,0.32798620,0.05435116,0.12249154,0.01747607,0.00007505,0.06206408,0.07261974
-5.01550775,0.32990846,0.05481815,0.12399626,0.01727266,0.00007559,0.06250899,0.07318263
-5.00950475,0.33204805,0.05549041,0.12557066,0.01731937,0.00007645,0.06290440,0.07368753
-5.00350175,0.33471485,0.05644396,0.12733142,0.01764617,0.00007776,0.06329361,0.07419221
-4.99749875,0.33824710,0.05776336,0.12940459,0.01828938,0.00007964,0.06372323,0.07475883
-4.99149575,0.34300197,0.05954004,0.13192202,0.01929093,0.00008224,0.06424143,0.07545189
-4.98549275,0.34934501,0.06187031,0.13501740,0.02069742,0.00008566,0.06489596,0.07633603
-4.97948974,0.35763882,0.06485306,0.13882208,0.02255915,0.00009005,0.06573214,0.07747368
-4.97348674,0.36823130,0.06858721,0.14346059,0.02492902,0.00009550,0.06679083,0.07892268
-4.96748374,0.38144375,0.07316891,0.14904629,0.02786117,0.00010213,0.06810641,0.08073387
-4.96148074,0.39755932,0.07868860,0.15567709,0.03140969,0.00011003,0.06970495,0.08294894
-4.95547774,0.41681204,0.08522783,0.16343156,0.03562698,0.00011926,0.07160267,0.08559840
-4.94947474,0.43937697,0.09285610,0.17236547,0.04056213,0.00012987,0.07380460,0.08869997
-4.94347174,0.46536175,0.10162766,0.18250901,0.04625910,0.00014190,0.07630378,0.09225733
-4.93746873,0.49479983,0.11157838,0.19386476,0.05275481,0.00015533,0.07908076,0.09625933
-4.93146573,0.52764580,0.12272283,0.20640655,0.06007726,0.00017015,0.08210373,0.10067982
-4.92546273,0.56377294,0.13505165,0.22007923,0.06824349,0.00018630,0.08532901,0.10547796
-4.91945973,0.60297321,0.14852935,0.23479947,0.07725777,0.00020370,0.08870218,0.11059914
-4.91345673,0.64495961,0.16309263,0.25045750,0.08710980,0.00022222,0.09215957,0.11597643
-4.90745373,0.68937114,0.17864931,0.26691973,0.09777317,0.00024174,0.09563023,0.12153256
-4.90145073,0.73577992,0.19507805,0.28403227,0.10920407,0.00026207,0.09903827,0.12718235
-4.89544772,0.78370053,0.21222892,0.30162509,0.12134045,0.00028304,0.10230540,0.13283545
-4.88944472,0.83260113,0.22992479,0.31951666,0.13410154,0.00030444,0.10535362,0.13839934
-4.88344172,0.88191601,0.24796375,0.33751898,0.14738794,0.00032603,0.10810806,0.14378243
-4.87743872,0.93105914,0.26612241,0.35544265,0.16108223,0.00034758,0.11049955,0.14889722
-4.87143572,0.97943831,0.28416010,0.37310189,0.17505025,0.00036885,0.11246716,0.15366314
-4.86543272,1.02646920,0.30182391,0.39031918,0.18914289,0.00038958,0.11396031,0.15800934
-4.85942971,1.07158911,0.31885444,0.40692947,0.20319853,0.00040955,0.11494054,0.16187686
-4.85342671,1.11426968,0.33499202,0.42278365,0.21704603,0.00042850,0.11538276,0.16522050
-4.84742371,1.15402836,0.34998337,0.43775130,0.23050819,0.00044623,0.11527600,0.16800999
-4.84142071,1.19043815,0.36358829,0.45172256,0.24340555,0.00046252,0.11462354,0.17023062
-4.83541771,1.22313550,0.37558626,0.46460912,0.25556059,0.00047720,0.11344259,0.17188322
-4.82941471,1.25182598,0.38578270,0.47634440,0.26680196,0.00049011,0.11176331,0.17298355
-4.82341171,1.27628800,0.39401455,0.48688293,0.27696884,0.00050111,0.10962747,0.17356106
-4.81740870,1.29637428,0.40015504,0.49619912,0.28591513,0.00051011,0.10708664,0.17365719
-4.81140570,1.31201141,0.40411745,0.50428551,0.29351342,0.00051704,0.10420010,0.17332327
-4.80540270,1.32319771,0.40585757,0.51115071,0.29965859,0.00052186,0.10103257,0.17261805
-4.79939970,1.32999956,0.40537501,0.51681729,0.30427093,0.00052458,0.09765182,0.17160513
-4.79339670,1.33254666,0.40271303,0.52131957,0.30729870,0.00052522,0.09412627,0.17035030
-4.78739370,1.33102649,0.39795712,0.52470184,0.30872004,0.00052385,0.09052276,0.16891891
-4.78139070,1.32567829,0.39123226,0.52701675,0.30854421,0.00052058,0.08690453,0.16737349
-4.77538769,1.31678708,0.38269911,0.52832433,0.30681210,0.00051553,0.08332940,0.16577166
-4.76938469,1.30467772,0.37254919,0.52869150,0.30359605,0.00050888,0.07984843,0.16416436
-4.76338169,1.28970944,0.36099931,0.52819207,0.29899896,0.00050081,0.07650481,0.16259460
-4.75737869,1.27227098,0.34828557,0.52690735,0.29315273,0.00049156,0.07333330,0.16109666
-4.75137569,1.25277630,0.33465702,0.52492717,0.28621611,0.00048139,0.07035991,0.15969584
-4.74537269,1.23166095,0.32036933,0.52235123,0.27837198,0.00047058,0.06760211,0.15840863
-4.73936968,1.20937902,0.30567877,0.51929056,0.26982410,0.00045945,0.06506924,0.15724344
-4.73336668,1.18640043,0.29083647,0.51586909,0.26079346,0.00044833,0.06276330,0.15620168
-4.72736368,1.16320839,0.27608343,0.51222489,0.25151425,0.00043758,0.06067997,0.15527924
-4.72136068,1.14029682,0.26164610,0.50851106,0.24222949,0.00042757,0.05880972,0.15446814
-4.71535768,1.11816739,0.24773289,0.50489606,0.23318648,0.00041867,0.05713908,0.15375839
-4.70935468,1.09732588,0.23453136,0.50156327,0.22463199,0.00041129,0.05565197,0.15313991
-4.70335168,1.07827770,0.22220628,0.49870959,0.21680737,0.00040579,0.05433088,0.15260431
-4.69734867,1.06152232,0.21089841,0.49654322,0.20994363,0.00040255,0.05315810,0.15214656
-4.69134567,1.04754644,0.20072395,0.49528025,0.20425650,0.00040193,0.05211674,0.15176637
-4.68534267,1.03681593,0.19177448,0.49514039,0.19994168,0.00040424,0.05119153,0.15146922
-4.67933967,1.02976659,0.18411740,0.49634172,0.19717018,0.00040976,0.05036953,0.15126698
-4.67333667,1.02679391,0.17779670,0.49909468,0.19608410,0.00041873,0.04964050,0.15117806
-4.66733367,1.02824207,0.17283390,0.50359548,0.19679281,0.00043131,0.04899712,0.15122715
-4.66133067,1.03439274,0.16922923,0.51001926,0.19936962,0.00044762,0.04843498,0.15144434
-4.65532766,1.04545408,0.16696287,0.51851316,0.20384925,0.00046767,0.04795231,0.15186401
-4.64932466,1.06155052,0.16599632,0.52918983,0.21022611,0.00049140,0.04754960,0.15252317
-4.64332166,1.08271412,0.16627383,0.54212157,0.21845347,0.00051869,0.04722908,0.15345961
-4.63731866,1.10887799,0.16772395,0.55733560,0.22844383,0.00054928,0.04699400,0.15470984
-4.63131566,1.13987248,0.17026126,0.57481069,0.24007033,0.00058287,0.04684800,0.15630690
-4.62531266,1.17542472,0.17378831,0.59447552,0.25316951,0.00061906,0.04679434,0.15827829
-4.61930965,1.21516188,0.17819783,0.61620898,0.26754521,0.00065736,0.04683525,0.16064402
-4.61330665,1.25861850,0.18337520,0.63984258,0.28297379,0.00069725,0.04697128,0.16341491
-4.60730365,1.30524788,0.18920131,0.66516494,0.29921038,0.00073814,0.04720080,0.16659130
-4.60130065,1.35443746,0.19555569,0.69192848,0.31599619,0.00077942,0.04751965,0.17016221
-4.59529765,1.40552776,0.20231991,0.71985787,0.33306659,0.00082045,0.04792090,0.17410502
-4.58929465,1.45783435,0.20938123,0.74866017,0.35015973,0.00086062,0.04839478,0.17838562
-4.58329165,1.51067188,0.21663629,0.77803617,0.36702531,0.00089934,0.04892882,0.18295917
-4.57728864,1.56337924,0.22399475,0.80769236,0.38343337,0.00093608,0.04950809,0.18777134
-4.57128564,1.61534474,0.23138271,0.83735306,0.39918242,0.00097038,0.05011561,0.19275992
-4.56528264,1.66602989,0.23874571,0.86677201,0.41410684,0.00100186,0.05073286,0.19785688
-4.55927964,1.71499068,0.24605114,0.89574287,0.42808297,0.00103028,0.05134034,0.20299060
-4.55327664,1.76189510,0.25328978,0.92410790,0.44103362,0.00105548,0.05191828,0.20808830
-4.54727364,1.80653581,0.26047642,0.95176444,0.45293078,0.00107744,0.05244721,0.21307837
-4.54127064,1.84883705,0.26764941,0.97866858,0.46379618,0.00109628,0.05290866,0.21789272
-4.53526763,1.88885533,0.27486896,1.00483586,0.47369975,0.00111224,0.05328574,0.22246881
-4.52926463,1.92677337,0.28221424,1.03033870,0.48275574,0.00112564,0.05356362,0.22675140
-4.52326163,1.96288754,0.28977934,1.05530063,0.49111677,0.00113695,0.05372999,0.23069391
-4.51725863,1.99758910,0.29766812,1.07988753,0.49896584,0.00114668,0.05377535,0.23425927
-4.51125563,2.03133995,0.30598817,1.10429611,0.50650674,0.00115540,0.05369322,0.23742045
-4.50525263,2.06464402,0.31484410,1.12874031,0.51395308,0.00116372,0.05348023,0.24016032
-4.49924962,2.09801566,0.32433048,1.15343614,0.52151658,0.00117224,0.05313609,0.24247128
-4.49324662,2.13194641,0.33452466,1.17858580,0.52939500,0.00118151,0.05266347,0.24435435
-4.48724362,2.16687205,0.34548004,1.20436180,0.53776039,0.00119206,0.05206782,0.24581801
-4.48124062,2.20314152,0.35721986,1.23089207,0.54674816,0.00120428,0.05135707,0.24687688
-4.47523762,2.24098927,0.36973219,1.25824683,0.55644760,0.00121848,0.05054133,0.24755014
-4.46923462,2.28051291,0.38296613,1.28642792,0.56689425,0.00123483,0.04963254,0.24786004
-4.46323162,2.32165708,0.39682975,1.31536137,0.57806465,0.00125334,0.04864409,0.24783041
-4.45722861,2.36420478,0.41118975,1.34489364,0.58987375,0.00127390,0.04759047,0.24748539
-4.45122561,2.40777683,0.42587319,1.37479193,0.60217516,0.00129623,0.04648693,0.24684832
-4.44522261,2.45183960,0.44067105,1.40474866,0.61476435,0.00131989,0.04534915,0.24594100
-4.43921961,2.49572096,0.45534373,1.43439007,0.62738468,0.00134434,0.04419299,0.24478322
-4.43321661,2.53863384,0.46962828,1.46328871,0.63973605,0.00136892,0.04303419,0.24339266
-4.42721361,2.57970654,0.48324702,1.49097931,0.65148585,0.00139289,0.04188826,0.24178520
-4.42121061,2.61801841,0.49591728,1.51697743,0.66228171,0.00141545,0.04077027,0.23997545
-4.41520760,2.65263944,0.50736183,1.54080013,0.67176538,0.00143579,0.03969482,0.23797765
-4.40920460,2.68267191,0.51731948,1.56198772,0.67958741,0.00145310,0.03867594,0.23580675
-4.40320160,2.70729234,0.52555553,1.58012570,0.68542154,0.00146666,0.03772712,0.23347967
-4.39719860,2.72579185,0.53187144,1.59486593,0.68897860,0.00147579,0.03686130,0.23101663
-4.39119560,2.73761297,0.53611339,1.60594607,0.69001891,0.00147994,0.03609097,0.22844247
-4.38519260,2.74238153,0.53817930,1.61320643,0.68836288,0.00147871,0.03542816,0.22578782
-4.37918959,2.73993193,0.53802405,1.61660348,0.68389927,0.00147184,0.03488453,0.22309017
-4.37318659,2.73032487,0.53566261,1.61621946,0.67659076,0.00145926,0.03447140,0.22039459
-4.36718359,2.71385671,0.53117102,1.61226748,0.66647669,0.00144107,0.03419973,0.21775419
-4.36118059,2.69105992,0.52468515,1.60509210,0.65367285,0.00141754,0.03408012,0.21523009
-4.35517759,2.66269481,0.51639737,1.59516493,0.63836845,0.00138915,0.03412266,0.21289106
-4.34917459,2.62973263,0.50655120,1.58307575,0.62082043,0.00135650,0.03433683,0.21081263
-4.34317159,2.59333079,0.49543432,1.56951906,0.60134548,0.00132035,0.03473120,0.20907575
-4.33716858,2.55480116,0.48337009,1.55527668,0.58031012,0.00128159,0.03531318,0.20776499
-4.33116558,2.51557247,0.47070804,1.54119688,0.55811929,0.00124118,0.03608866,0.20696640
-4.32516258,2.47714834,0.45781374,1.52817068,0.53520410,0.00120016,0.03706156,0.20676485
-4.31915958,2.44106222,0.44505819,1.51710613,0.51200899,0.00115960,0.03823336,0.20724126
-4.31315658,2.40883096,0.43280747,1.50890131,0.48897903,0.00112057,0.03960272,0.20846951
-4.30715358,2.38190837,0.42141263,1.50441686,0.46654767,0.00108411,0.04116490,0.21051334
