energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.41170585,1.40913394,1.59171488,0.13165862,0.50843547,0.00228665,0.49575078,0.00000000
-5.40570285,1.45854188,1.66424077,0.13408051,0.54133135,0.00235507,0.50561662,0.00000000
-5.39969985,1.50514729,1.73398310,0.13615075,0.57420083,0.00241906,0.51383161,0.00000000
-5.39369685,1.54882196,1.80055060,0.13787694,0.60682740,0.00247854,0.52045696,0.00000000
-5.38769385,1.58951628,1.86362063,0.13927763,0.63899549,0.00253352,0.52559598,0.00000000
-5.38169085,1.62724847,1.92293408,0.14038076,0.67048976,0.00258416,0.52938854,0.00000000
-5.37568784,1.66209139,1.97828743,0.14122192,0.70109399,0.00263068,0.53200455,0.00000000
-5.36968484,1.69415744,2.02952261,0.14184235,0.73058972,0.00267338,0.53363639,0.00000000
-5.36368184,1.72358243,2.07651538,0.14228678,0.75875493,0.00271256,0.53449093,0.00000000
-5.35767884,1.75050946,2.11916309,0.14260129,0.78536294,0.00274856,0.53478124,0.00000000
-5.35167584,1.77507357,2.15737272,0.14283124,0.81018190,0.00278166,0.53471854,0.00000000
-5.34567284,1.79738810,2.19105012,0.14301930,0.83297498,0.00281212,0.53450461,0.00000000
-5.33966983,1.81753348,2.22009129,0.14320380,0.85350159,0.00284013,0.53432495,0.00000000
-5.33366683,1.83554908,2.24437652,0.14341732,0.87151981,0.00286580,0.53434297,0.00000000
-5.32766383,1.85142854,2.26376769,0.14368562,0.88678996,0.00288916,0.53469539,0.00000000
-5.32166083,1.86511869,2.27810926,0.14402701,0.89907951,0.00291015,0.53548895,0.00000000
-5.31565783,1.87652216,2.28723287,0.14445196,0.90816902,0.00292866,0.53679845,0.00000000
-5.30965483,1.88550336,2.29096534,0.14496322,0.91385904,0.00294447,0.53866622,0.00000000
-5.30365183,1.89189738,2.28913959,0.14555619,0.91597756,0.00295734,0.54110280,0.00000000
-5.29764882,1.89552132,2.28160791,0.14621958,0.91438772,0.00296699,0.54408891,0.00000000
-5.29164582,1.89618727,2.26825657,0.14693637,0.90899525,0.00297310,0.54757839,0.00000000
-5.28564282,1.89371622,2.24902102,0.14768490,0.89975530,0.00297540,0.55150211,0.00000000
-5.27963982,1.88795221,2.22390060,0.14844023,0.88667813,0.00297360,0.55577262,0.00000000
-5.27363682,1.87877586,2.19297178,0.14917539,0.86983334,0.00296748,0.56028931,0.00000000
-5.26763382,1.86611678,2.15639934,0.14986289,0.84935221,0.00295691,0.56494406,0.00000000
-5.26163082,1.84996436,2.11444444,0.15047608,0.82542808,0.00294181,0.56962705,0.00000000
-5.25562781,1.83037634,2.06746949,0.15099049,0.79831453,0.00292221,0.57423274,0.00000000
-5.24962481,1.80748514,2.01593914,0.15138521,0.76832138,0.00289826,0.57866566,0.00000000
-5.24362181,1.78150173,1.96041766,0.15164397,0.73580878,0.00287021,0.58284612,0.00000000
-5.23761881,1.75271697,1.90156262,0.15175629,0.70117940,0.00283845,0.58671538,0.00000000
-5.23161581,1.72150055,1.84011521,0.15171831,0.66486932,0.00280347,0.59024040,0.00000000
-5.22561281,1.68829767,1.77688771,0.15153355,0.62733782,0.00276592,0.59341773,0.00000000
-5.21960980,1.65362356,1.71274856,0.15121341,0.58905662,0.00272654,0.59627661,0.00000000
-5.21360680,1.61805611,1.64860563,0.15077745,0.55049904,0.00268618,0.59888085,0.00000000
-5.20760380,1.58222675,1.58538823,0.15025339,0.51212949,0.00264582,0.60132955,0.00000000
-5.20160080,1.54680962,1.52402848,0.14967687,0.47439370,0.00260652,0.60375631,0.00000000
-5.19559780,1.51250937,1.46544248,0.14909089,0.43771007,0.00256941,0.60632693,0.00000000
-5.18959480,1.48004759,1.41051163,0.14854492,0.40246233,0.00253571,0.60923550,0.00000000
-5.18359180,1.45014793,1.36006460,0.14809372,0.36899373,0.00250667,0.61269881,0.00000000
-5.17758879,1.42352028,1.31486009,0.14779583,0.33760281,0.00248355,0.61694921,0.00000000
-5.17158579,1.40084393,1.27557066,0.14771181,0.30854070,0.00246764,0.62222600,0.00000000
-5.16558279,1.38275011,1.24276783,0.14790215,0.28200994,0.00246018,0.62876563,0.00000000
-5.15957979,1.36980427,1.21690855,0.14842507,0.25816453,0.00246235,0.63679097,0.00000000
-5.15357679,1.36248832,1.19832341,0.14933417,0.23711118,0.00247524,0.64650010,0.00000000
-5.14757379,1.36118349,1.18720654,0.15067597,0.21891128,0.00249981,0.65805499,0.00000000
-5.14157079,1.36615429,1.18360774,0.15248757,0.20358362,0.00253686,0.67157065,0.00000000
-5.13556778,1.37753418,1.18742692,0.15479443,0.19110746,0.00258698,0.68710530,0.00000000
-5.12956478,1.39531367,1.19841124,0.15760841,0.18142571,0.00265053,0.70465187,0.00000000
-5.12356178,1.41933131,1.21615522,0.16092612,0.17444825,0.00272762,0.72413163,0.00000000
-5.11755878,1.44926846,1.24010419,0.16472775,0.17005506,0.00281804,0.74539014,0.00000000
-5.11155578,1.48464803,1.26956127,0.16897639,0.16809918,0.00292128,0.76819585,0.00000000
-5.10555278,1.52483783,1.30369799,0.17361799,0.16840953,0.00303649,0.79224175,0.00000000
-5.09954977,1.56905863,1.34156875,0.17858179,0.17079341,0.00316249,0.81714992,0.00000000
-5.09354677,1.61639702,1.38212878,0.18378153,0.17503906,0.00329776,0.84247913,0.00000000
-5.08754377,1.66582295,1.42425571,0.18911716,0.18091796,0.00344046,0.86773511,0.00000000
-5.08154077,1.71621153,1.46677389,0.19447712,0.18818736,0.00358844,0.89238333,0.00000000
-5.07553777,1.76636865,1.50848131,0.19974118,0.19659288,0.00373931,0.91586365,0.00000000
-5.06953477,1.81505958,1.54817802,0.20478357,0.20587131,0.00389042,0.93760647,0.00000000
-5.06353177,1.86103972,1.58469551,0.20947645,0.21575383,0.00403897,0.95704959,0.00000000
-5.05752876,1.90308646,1.61692582,0.21369355,0.22596954,0.00418205,0.97365519,0.00000000
-5.05152576,1.94003113,1.64384959,0.21731380,0.23624931,0.00431671,0.98692628,0.00000000
-5.04552276,1.97078991,1.66456200,0.22022484,0.24633006,0.00444001,0.99642183,0.00000000
-5.03951976,1.99439260,1.67829555,0.22232633,0.25595924,0.00454913,1.00177018,0.00000000
-5.03351676,2.01000828,1.68443910,0.22353284,0.26489950,0.00464143,1.00268007,0.00000000
-5.02751376,2.01696696,1.68255210,0.22377634,0.27293336,0.00471451,0.99894900,0.00000000
-5.02151076,2.01477647,1.67237392,0.22300805,0.27986767,0.00476630,0.99046855,0.00000000
-5.01550775,2.00313410,1.65382758,0.22119975,0.28553779,0.00479509,0.97722665,0.00000000
-5.00950475,1.98193255,1.62701805,0.21834441,0.28981116,0.00479962,0.95930668,0.00000000
-5.00350175,1.95126012,1.59222518,0.21445617,0.29259018,0.00477907,0.93688370,0.00000000
-4.99749875,1.91139525,1.54989154,0.20956966,0.29381414,0.00473312,0.91021784,0.00000000
-4.99149575,1.86279566,1.50060583,0.20373875,0.29346016,0.00466194,0.87964542,0.00000000
-4.98549275,1.80608254,1.44508243,0.19703478,0.29154295,0.00456620,0.84556809,0.00000000
-4.97948974,1.74202055,1.38413808,0.18954425,0.28811349,0.00444704,0.80844050,0.00000000
-4.97348674,1.67149431,1.31866649,0.18136623,0.28325646,0.00430604,0.76875710,0.00000000
-4.96748374,1.59548232,1.24961190,0.17260949,0.27708668,0.00414517,0.72703840,0.00000000
-4.96148074,1.51502931,1.17794252,0.16338950,0.26974455,0.00396675,0.68381739,0.00000000
-4.95547774,1.43121785,1.10462477,0.15382531,0.26139075,0.00377334,0.63962639,0.00000000
-4.94947474,1.34514029,1.03059923,0.14403657,0.25220039,0.00356773,0.59498490,0.00000000
-4.94347174,1.25787202,0.95675884,0.13414071,0.24235682,0.00335282,0.55038854,0.00000000
-4.93746873,1.17044662,0.88393020,0.12425029,0.23204550,0.00313154,0.50629971,0.00000000
-4.93146573,1.08383387,0.81285813,0.11447077,0.22144800,0.00290680,0.46313968,0.00000000
-4.92546273,0.99892106,0.74419400,0.10489850,0.21073652,0.00268144,0.42128264,0.00000000
-4.91945973,0.91649812,0.67848780,0.09561927,0.20006918,0.00245809,0.38105147,0.00000000
-4.91345673,0.83724665,0.61618399,0.08670719,0.18958607,0.00223921,0.34271530,0.00000000
-4.90745373,0.76173325,0.55762093,0.07822400,0.17940649,0.00202698,0.30648871,0.00000000
-4.90145073,0.69040677,0.50303367,0.07021887,0.16962718,0.00182330,0.27253252,0.00000000
-4.89544772,0.62359951,0.45255955,0.06272848,0.16032174,0.00162977,0.24095582,0.00000000
-4.88944472,0.56153194,0.40624639,0.05577754,0.15154117,0.00144765,0.21181925,0.00000000
-4.88344172,0.50432049,0.36406248,0.04937957,0.14331538,0.00127791,0.18513913,0.00000000
-4.87743872,0.45198785,0.32590807,0.04353795,0.13565561,0.00112122,0.16089225,0.00000000
-4.87143572,0.40447526,0.29162773,0.03824715,0.12855758,0.00097793,0.13902117,0.00000000
-4.86543272,0.36165616,0.26102293,0.03349407,0.12200511,0.00084818,0.11943975,0.00000000
-4.85942971,0.32335044,0.23386465,0.02925949,0.11597404,0.00073186,0.10203870,0.00000000
-4.85342671,0.28933889,0.20990528,0.02551949,0.11043627,0.00062868,0.08669106,0.00000000
-4.84742371,0.25937715,0.18888964,0.02224688,0.10536361,0.00053820,0.07325731,0.00000000
-4.84142071,0.23320873,0.17056480,0.01941246,0.10073133,0.00045986,0.06159020,0.00000000
-4.83541771,0.21057662,0.15468836,0.01698628,0.09652122,0.00039303,0.05153902,0.00000000
-4.82941471,0.19123332,0.14103520,0.01493863,0.09272401,0.00033703,0.04295335,0.00000000
-4.82341171,0.17494879,0.12940256,0.01324093,0.08934109,0.00029115,0.03568625,0.00000000
-4.81740870,0.16151653,0.11961341,0.01186639,0.08638539,0.00025472,0.02959680,0.00000000
-4.81140570,0.15075738,0.11151823,0.01079052,0.08388152,0.00022706,0.02455213,0.00000000
-4.80540270,0.14252133,0.10499526,0.00999143,0.08186509,0.00020756,0.02042886,0.00000000
-4.79939970,0.13668742,0.09994942,0.00944994,0.08038130,0.00019565,0.01711404,0.00000000
-4.79339670,0.13316171,0.09631003,0.00914951,0.07948283,0.00019082,0.01450567,0.00000000
-4.78739370,0.13187380,0.09402756,0.00907610,0.07922727,0.00019261,0.01251279,0.00000000
-4.78139070,0.13277206,0.09306965,0.00921776,0.07967400,0.00020062,0.01105526,0.00000000
-4.77538769,0.13581782,0.09341659,0.00956431,0.08088085,0.00021447,0.01006334,0.00000000
-4.76938469,0.14097897,0.09505656,0.01010675,0.08290059,0.00023386,0.00947702,0.00000000
-4.76338169,0.14822321,0.09798079,0.01083677,0.08577742,0.00025848,0.00924529,0.00000000
-4.75737869,0.15751131,0.10217888,0.01174619,0.08954355,0.00028802,0.00932533,0.00000000
-4.75137569,0.16879079,0.10763448,0.01282639,0.09421619,0.00032221,0.00968167,0.00000000
-4.74537269,0.18199024,0.11432157,0.01406785,0.09979487,0.00036071,0.01028550,0.00000000
-4.73936968,0.19701457,0.12220142,0.01545970,0.10625931,0.00040319,0.01111392,0.00000000
-4.73336668,0.21374152,0.13122039,0.01698935,0.11356805,0.00044927,0.01214940,0.00000000
-4.72736368,0.23201962,0.14130865,0.01864231,0.12165773,0.00049853,0.01337936,0.00000000
-4.72136068,0.25166762,0.15238000,0.02040206,0.13044319,0.00055051,0.01479582,0.00000000
-4.71535768,0.27247565,0.16433261,0.02225009,0.13981844,0.00060470,0.01639529,0.00000000
-4.70935468,0.29420801,0.17705084,0.02416603,0.14965849,0.00066055,0.01817863,0.00000000
-4.70335168,0.31660752,0.19040793,0.02612803,0.15982194,0.00071747,0.02015117,0.00000000
-4.69734867,0.33940135,0.20426953,0.02811309,0.17015430,0.00077487,0.02232269,0.00000000
-4.69134567,0.36230801,0.21849790,0.03009766,0.18049204,0.00083213,0.02470761,0.00000000
-4.68534267,0.38504523,0.23295647,0.03205821,0.19066700,0.00088865,0.02732495,0.00000000
-4.67933967,0.40733836,0.24751466,0.03397192,0.20051130,0.00094385,0.03019831,0.00000000
-4.67333667,0.42892889,0.26205256,0.03581733,0.20986221,0.00099720,0.03335562,0.00000000
-4.66733367,0.44958263,0.27646526,0.03757500,0.21856710,0.00104821,0.03682873,0.00000000
-4.66133067,0.46909704,0.29066652,0.03922812,0.22648805,0.00109649,0.04065269,0.00000000
-4.65532766,0.48730736,0.30459152,0.04076303,0.23350599,0.00114172,0.04486475,0.00000000
-4.64932466,0.50409116,0.31819849,0.04216955,0.23952417,0.00118367,0.04950302,0.00000000
-4.64332166,0.51937092,0.33146889,0.04344123,0.24447078,0.00122223,0.05460480,0.00000000
-4.63731866,0.53311449,0.34440635,0.04457541,0.24830065,0.00125735,0.06020464,0.00000000
-4.63131566,0.54533333,0.35703399,0.04557306,0.25099583,0.00128911,0.06633206,0.00000000
-4.62531266,0.55607855,0.36939042,0.04643849,0.25256514,0.00131765,0.07300912,0.00000000
-4.61930965,0.56543488,0.38152449,0.04717887,0.25304267,0.00134318,0.08024791,0.00000000
-4.61330665,0.57351297,0.39348905,0.04780361,0.25248529,0.00136594,0.08804796,0.00000000
-4.60730365,0.58044025,0.40533410,0.04832361,0.25096932,0.00138622,0.09639392,0.00000000
-4.60130065,0.58635107,0.41709957,0.04875045,0.24858654,0.00140430,0.10525338,0.00000000
-4.59529765,0.59137652,0.42880842,0.04909559,0.24543975,0.00142045,0.11457530,0.00000000
-4.58929465,0.59563460,0.44046029,0.04936954,0.24163812,0.00143487,0.12428885,0.00000000
-4.58329165,0.59922139,0.45202625,0.04958112,0.23729258,0.00144773,0.13430311,0.00000000
-4.57728864,0.60220368,0.46344503,0.04973689,0.23251142,0.00145911,0.14450749,0.00000000
-4.57128564,0.60461364,0.47462119,0.04984065,0.22739649,0.00146901,0.15477306,0.00000000
-4.56528264,0.60644582,0.48542522,0.04989320,0.22203999,0.00147734,0.16495478,0.00000000
-4.55927964,0.60765678,0.49569595,0.04989230,0.21652216,0.00148393,0.17489466,0.00000000
-4.55327664,0.60816734,0.50524513,0.04983280,0.21090985,0.00148854,0.18442567,0.00000000
-4.54727364,0.60786746,0.51386411,0.04970705,0.20525603,0.00149084,0.19337643,0.00000000
-4.54127064,0.60662337,0.52133226,0.04950541,0.19960036,0.00149051,0.20157634,0.00000000
-4.53526763,0.60428670,0.52742686,0.04921701,0.19397045,0.00148718,0.20886113,0.00000000
-4.52926463,0.60070497,0.53193387,0.04883056,0.18838400,0.00148049,0.21507841,0.00000000
-4.52326163,0.59573289,0.53465910,0.04833523,0.18285147,0.00147015,0.22009316,0.00000000
-4.51725863,0.58924379,0.53543902,0.04772160,0.17737906,0.00145590,0.22379271,0.00000000
-4.51125563,0.58114052,0.53415089,0.04698246,0.17197195,0.00143762,0.22609114,0.00000000
-4.50525263,0.57136522,0.53072132,0.04611365,0.16663743,0.00141526,0.22693275,0.00000000
-4.49924962,0.55990726,0.52513305,0.04511464,0.16138780,0.00138893,0.22629455,0.00000000
-4.49324662,0.54680909,0.51742929,0.04398901,0.15624279,0.00135887,0.22418751,0.00000000
-4.48724362,0.53216950,0.50771564,0.04274473,0.15123149,0.00132547,0.22065662,0.00000000
-4.48124062,0.51614419,0.49615918,0.04139412,0.14639348,0.00128926,0.21577968,0.00000000
-4.47523762,0.49894367,0.48298499,0.03995375,0.14177935,0.00125090,0.20966495,0.00000000
-4.46923462,0.48082846,0.46847009,0.03844402,0.13745031,0.00121115,0.20244765,0.00000000
-4.46323162,0.46210207,0.45293524,0.03688855,0.13347725,0.00117088,0.19428565,0.00000000
-4.45722861,0.44310200,0.43673489,0.03531350,0.12993904,0.00113100,0.18535435,0.00000000
-4.45122561,0.42418927,0.42024595,0.03374668,0.12692033,0.00109247,0.17584122,0.00000000
-4.44522261,0.40573704,0.40385569,0.03221661,0.12450904,0.00105621,0.16594001,0.00000000
-4.43921961,0.38811888,0.38794962,0.03075163,0.12279347,0.00102314,0.15584504,0.00000000
-4.43321661,0.37169723,0.37289972,0.02937887,0.12185946,0.00099407,0.14574579,0.00000000
-4.42721361,0.35681258,0.35905367,0.02812344,0.12178758,0.00096973,0.13582187,0.00000000
-4.42121061,0.34377376,0.34672542,0.02700763,0.12265054,0.00095069,0.12623870,0.00000000
-4.41520760,0.33284985,0.33618763,0.02605020,0.12451088,0.00093740,0.11714401,0.00000000
-4.40920460,0.32426374,0.32766601,0.02526595,0.12741918,0.00093010,0.10866516,0.00000000
-4.40320160,0.31818781,0.32133596,0.02466530,0.13141265,0.00092889,0.10090741,0.00000000
-4.39719860,0.31474143,0.31732137,0.02425416,0.13651428,0.00093366,0.09395313,0.00000000
-4.39119560,0.31399059,0.31569550,0.02403394,0.14273241,0.00094413,0.08786194,0.00000000
-4.38519260,0.31594924,0.31648396,0.02400165,0.15006080,0.00095984,0.08267163,0.00000000
-4.37918959,0.32058237,0.31966922,0.02415025,0.15847904,0.00098020,0.07839992,0.00000000
-4.37318659,0.32781037,0.32519668,0.02446906,0.16795330,0.00100446,0.07504674,0.00000000
-4.36718359,0.33751459,0.33298165,0.02494429,0.17843727,0.00103178,0.07259714,0.00000000
-4.36118059,0.34954364,0.34291711,0.02555969,0.18987322,0.00106124,0.07102453,0.00000000
-4.35517759,0.36372024,0.35488170,0.02629716,0.20219315,0.00109187,0.07029415,0.00000000
-4.34917459,0.37984831,0.36874773,0.02713747,0.21531987,0.00112269,0.07036671,0.00000000
-4.34317159,0.39772003,0.38438878,0.02806096,0.22916809,0.00115272,0.07120202,0.00000000
-4.33716858,0.41712273,0.40168673,0.02904823,0.24364535,0.00118106,0.07276248,0.00000000
-4.33116558,0.43784534,0.42053799,0.03008075,0.25865297,0.00120686,0.07501639,0.00000000
-4.32516258,0.45968444,0.44085869,0.03114149,0.27408682,0.00122936,0.07794091,0.00000000
-4.31915958,0.48244966,0.46258887,0.03221543,0.28983824,0.00124794,0.08152464,0.00000000
-4.31315658,0.50596847,0.48569543,0.03329003,0.30579484,0.00126211,0.08576967,0.00000000
-4.30715358,0.53009030,0.51017397,0.03435559,0.32184155,0.00127153,0.09069319,0.00000000
