energy_ev,total_up,Ag_p_up,Ag_d_up,As_p_up,As_d_up,S_s_up,S_p_up
-5.52576288,6.54143106,0.33318957,6.01840350,0.16069095,0.00000000,0.03266962,0.16280963
-5.51975988,6.54718863,0.33419826,6.02646519,0.15865993,0.00000000,0.03287227,0.16062329
-5.51375688,6.55145325,0.33592422,6.03246789,0.15679505,0.00000000,0.03310370,0.15868799
-5.50775388,6.55392743,0.33830783,6.03616903,0.15508074,0.00000000,0.03335980,0.15700268
-5.50175088,6.55427883,0.34126797,6.03731231,0.15349458,0.00000000,0.03363498,0.15555774
-5.49574787,6.55217244,0.34470571,6.03565576,0.15200866,0.00000000,0.03392240,0.15433609
-5.48974487,6.54730200,0.34850871,6.03099833,0.15059107,0.00000000,0.03421427,0.15331471
-5.48374187,6.53941895,0.35255599,6.02320377,0.14920747,0.00000000,0.03450222,0.15246612
-5.47773887,6.52835720,0.35672308,6.01222020,0.14782267,0.00000000,0.03477757,0.15176003
-5.47173587,6.51405267,0.36088710,5.99809450,0.14640210,0.00000000,0.03503170,0.15116495
-5.46573287,6.49655641,0.36493167,5.98098065,0.14491319,0.00000000,0.03525638,0.15064965
-5.45972986,6.47604098,0.36875135,5.96114190,0.14332661,0.00000000,0.03544406,0.15018455
-5.45372686,6.45279986,0.37225555,5.93894644,0.14161722,0.00000000,0.03558810,0.14974286
-5.44772386,6.42724005,0.37537155,5.91485727,0.13976485,0.00000000,0.03568307,0.14930148
-5.44172086,6.39986852,0.37804673,5.88941661,0.13775485,0.00000000,0.03572483,0.14884168
-5.43571786,6.37127328,0.38024975,5.86322592,0.13557835,0.00000000,0.03571073,0.14834949
-5.42971486,6.34210021,0.38197077,5.83692256,0.13323234,0.00000000,0.03563960,0.14781584
-5.42371186,6.31302683,0.38322065,5.81115420,0.13071950,0.00000000,0.03551186,0.14723648
-5.41770885,6.28473427,0.38402928,5.78655240,0.12804787,0.00000000,0.03532943,0.14661164
-5.41170585,6.25787890,0.38444301,5.76370637,0.12523041,0.00000000,0.03509565,0.14594560
-5.40570285,6.23306475,0.38452150,5.74313827,0.12228428,0.00000000,0.03481526,0.14524605
-5.39969985,6.21081800,0.38433397,5.72528100,0.11923025,0.00000000,0.03449419,0.14452339
-5.39369685,6.19156449,0.38395511,5.71045935,0.11609183,0.00000000,0.03413945,0.14379004
-5.38769385,6.17561121,0.38346100,5.69887536,0.11289455,0.00000000,0.03375898,0.14305962
-5.38169085,6.16313228,0.38292490,5.69059819,0.10966507,0.00000000,0.03336150,0.14234628
-5.37568784,6.15416007,0.38241344,5.68555903,0.10643047,0.00000000,0.03295635,0.14166400
-5.36968484,6.14858151,0.38198324,5.68355104,0.10321740,0.00000000,0.03255335,0.14102604
-5.36368184,6.14613982,0.38167806,5.68423424,0.10005143,0.00000000,0.03216273,0.14044448
-5.35767884,6.14644135,0.38152674,5.68714522,0.09695643,0.00000000,0.03179499,0.13992979
-5.35167584,6.14896735,0.38154187,5.69171109,0.09395394,0.00000000,0.03146087,0.13949064
-5.34567284,6.15309010,0.38171945,5.69726719,0.09106277,0.00000000,0.03117124,0.13913372
-5.33966983,6.15809280,0.38203927,5.70307796,0.08829860,0.00000000,0.03093717,0.13886374
-5.33366683,6.16319246,0.38246618,5.70836006,0.08567373,0.00000000,0.03076980,0.13868348
-5.32766383,6.16756495,0.38295219,5.71230693,0.08319694,0.00000000,0.03068042,0.13859392
-5.32166083,6.17037127,0.38343908,5.71411397,0.08087345,0.00000000,0.03068042,0.13859446
-5.31565783,6.17078406,0.38386160,5.71300333,0.07870502,0.00000000,0.03078125,0.13868317
-5.30965483,6.16801343,0.38415094,5.70824743,0.07669013,0.00000000,0.03099440,0.13885706
-5.30365183,6.16133100,0.38423843,5.69919041,0.07482432,0.00000000,0.03133129,0.13911233
-5.29764882,6.15009144,0.38405905,5.68526665,0.07310051,0.00000000,0.03180317,0.13944463
-5.29164582,6.13375051,0.38355486,5.66601573,0.07150956,0.00000000,0.03242092,0.13984932
-5.28564282,6.11187910,0.38267790,5.64109334,0.07004073,0.00000000,0.03319484,0.14032158
-5.27963982,6.08417262,0.38139258,5.61027776,0.06868229,0.00000000,0.03413431,0.14085657
-5.27363682,6.05045558,0.37967745,5.57347168,0.06742208,0.00000000,0.03524752,0.14144942
-5.26763382,6.01068122,0.37752614,5.53069963,0.06624807,0.00000000,0.03654095,0.14209527
-5.26163082,5.96492627,0.37494757,5.48210097,0.06514888,0.00000000,0.03801903,0.14278914
-5.25562781,5.91338135,0.37196541,5.42791911,0.06411426,0.00000000,0.03968358,0.14352577
-5.24962481,5.85633752,0.36861682,5.36848752,0.06313543,0.00000000,0.04153338,0.14429949
-5.24362181,5.79416975,0.36495058,5.30421326,0.06220538,0.00000000,0.04356363,0.14510394
-5.23761881,5.72731820,0.36102476,5.23555891,0.06131900,0.00000000,0.04576556,0.14593190
-5.23161581,5.65626837,0.35690400,5.16302385,0.06047314,0.00000000,0.04812603,0.14677504
-5.22561281,5.58153104,0.35265673,5.08712582,0.05966656,0.00000000,0.05062724,0.14762379
-5.21960980,5.50362317,0.34835229,5.00838360,0.05889967,0.00000000,0.05324661,0.14846719
-5.21360680,5.42305049,0.34405821,4.92730162,0.05817436,0.00000000,0.05595669,0.14929290
-5.20760380,5.34029274,0.33983788,4.84435718,0.05749357,0.00000000,0.05872539,0.15008718
-5.20160080,5.25579214,0.33574850,4.75999069,0.05686093,0.00000000,0.06151625,0.15083513
-5.19559780,5.16994541,0.33183956,4.67459932,0.05628037,0.00000000,0.06428902,0.15152085
-5.18959480,5.08309964,0.32815187,4.58853399,0.05575563,0.00000000,0.06700030,0.15212783
-5.18359180,4.99555195,0.32471705,4.50209975,0.05528992,0.00000000,0.06960446,0.15263936
-5.17758879,4.90755255,0.32155758,4.41555906,0.05488560,0.00000000,0.07205471,0.15303900
-5.17158579,4.81931092,0.31868725,4.32913769,0.05454383,0.00000000,0.07430417,0.15331114
-5.16558279,4.73100424,0.31611195,4.24303237,0.05426444,0.00000000,0.07630724,0.15344151
-5.15957979,4.64278751,0.31383078,4.15741978,0.05404580,0.00000000,0.07802080,0.15341776
-5.15357679,4.55480439,0.31183722,4.07246588,0.05388479,0.00000000,0.07940557,0.15322990
-5.14757379,4.46719797,0.31012041,3.98833497,0.05377689,0.00000000,0.08042728,0.15287075
-5.14157079,4.38012057,0.30866633,3.90519777,0.05371628,0.00000000,0.08105787,0.15233630
-5.13556778,4.29374196,0.30745889,3.82323788,0.05369607,0.00000000,0.08127641,0.15162589
-5.12956478,4.20825529,0.30648076,3.74265614,0.05370856,0.00000000,0.08106987,0.15074234
-5.12356178,4.12388042,0.30571406,3.66367266,0.05374548,0.00000000,0.08043367,0.14969191
-5.11755878,4.04086428,0.30514068,3.58652622,0.05379830,0.00000000,0.07937196,0.14848416
-5.11155578,3.95947852,0.30474252,3.51147132,0.05385854,0.00000000,0.07789762,0.14713167
-5.10555278,3.88001437,0.30450139,3.43877295,0.05391802,0.00000000,0.07603196,0.14564965
-5.09954977,3.80277538,0.30439887,3.36869953,0.05396912,0.00000000,0.07380422,0.14405550
-5.09354677,3.72806846,0.30441605,3.30151471,0.05400501,0.00000000,0.07125079,0.14236828
-5.08754377,3.65619415,0.30453325,3.23746849,0.05401982,0.00000000,0.06841420,0.14060818
-5.08154077,3.58743665,0.30472983,3.17678863,0.05400878,0.00000000,0.06534200,0.13879594
-5.07553777,3.52205478,0.30498404,3.11967296,0.05396833,0.00000000,0.06208545,0.13695234
-5.06953477,3.46027434,0.30527312,3.06628325,0.05389621,0.00000000,0.05869822,0.13509771
-5.06353177,3.40228282,0.30557355,3.01674140,0.05379146,0.00000000,0.05523499,0.13325150
-5.05752876,3.34822675,0.30586146,2.97112830,0.05365445,0.00000000,0.05175016,0.13143195
-5.05152576,3.29821222,0.30611335,2.92948556,0.05348686,0.00000000,0.04829651,0.12965584
-5.04552276,3.25230844,0.30630679,2.89182023,0.05329164,0.00000000,0.04492415,0.12793825
-5.03951976,3.21055424,0.30642146,2.85811222,0.05307292,0.00000000,0.04167941,0.12629254
-5.03351676,3.17296708,0.30644006,2.82832404,0.05283595,0.00000000,0.03860406,0.12473025
-5.02751376,3.13955379,0.30634930,2.80241203,0.05258695,0.00000000,0.03573458,0.12326114
-5.02151076,3.11032214,0.30614080,2.78033831,0.05233301,0.00000000,0.03310168,0.12189324
-5.01550775,3.08529226,0.30581182,2.76208251,0.05208184,0.00000000,0.03073001,0.12063291
-5.00950475,3.06450683,0.30536579,2.74765200,0.05184167,0.00000000,0.02863794,0.11948494
-5.00350175,3.04803884,0.30481256,2.73708985,0.05162095,0.00000000,0.02683758,0.11845255
-4.99749875,3.03599604,0.30416833,2.73047930,0.05142814,0.00000000,0.02533495,0.11753752
-4.99149575,3.02852123,0.30345531,2.72794423,0.05127144,0.00000000,0.02413019,0.11674014
-4.98549275,3.02578790,0.30270099,2.72964484,0.05115851,0.00000000,0.02321794,0.11605925
-4.97948974,3.02799091,0.30193720,2.73576850,0.05109622,0.00000000,0.02258779,0.11549226
-4.97348674,3.03533247,0.30119884,2.74651583,0.05109037,0.00000000,0.02222481,0.11503508
-4.96748374,3.04800372,0.30052243,2.76208241,0.05114544,0.00000000,0.02211016,0.11468220
-4.96148074,3.06616299,0.29994454,2.78263705,0.05126444,0.00000000,0.02222170,0.11442667
-4.95547774,3.08991169,0.29950020,2.80829757,0.05144868,0.00000000,0.02253476,0.11426022
-4.94947474,3.11926939,0.29922123,2.83910568,0.05169770,0.00000000,0.02302287,0.11417341
-4.94347174,3.15414961,0.29913479,2.87500230,0.05200924,0.00000000,0.02365853,0.11415584
-4.93746873,3.19433795,0.29926207,2.91580509,0.05237921,0.00000000,0.02441410,0.11419643
-4.93146573,3.23947426,0.29961717,2.96118967,0.05280185,0.00000000,0.02526266,0.11428381
-4.92546273,3.28904022,0.30020640,3.01067614,0.05326983,0.00000000,0.02617885,0.11440677
-4.91945973,3.34235364,0.30102779,3.06362201,0.05377453,0.00000000,0.02713980,0.11455476
-4.91345673,3.39857033,0.30207104,3.11922251,0.05430628,0.00000000,0.02812600,0.11471840
-4.90745373,3.45669393,0.30331785,3.17651876,0.05485474,0.00000000,0.02912212,0.11489012
-4.90145073,3.51559391,0.30474255,3.23441404,0.05540925,0.00000000,0.03011775,0.11506465
-4.89544772,3.57403112,0.30631309,3.29169752,0.05595927,0.00000000,0.03110811,0.11523960
-4.88944472,3.63069010,0.30799235,3.34707492,0.05649476,0.00000000,0.03209457,0.11541587
-4.88344172,3.68421679,0.30973963,3.39920470,0.05700665,0.00000000,0.03308499,0.11559806
-4.87743872,3.73326004,0.31151231,3.44673826,0.05748720,0.00000000,0.03409398,0.11579473
-4.87143572,3.77651505,0.31326771,3.48836244,0.05793040,0.00000000,0.03514276,0.11601848
-4.86543272,3.81276668,0.31496478,3.52284230,0.05833231,0.00000000,0.03625900,0.11628596
-4.85942971,3.84093074,0.31656594,3.54906218,0.05869129,0.00000000,0.03747620,0.11661766
-4.85342671,3.86009115,0.31803859,3.56606334,0.05900823,0.00000000,0.03883297,0.11703755
-4.84742371,3.86953148,0.31935656,3.57307633,0.05928663,0.00000000,0.04037192,0.11757257
-4.84142071,3.86875936,0.32050120,3.56954677,0.05953264,0.00000000,0.04213845,0.11825194
-4.83541771,3.85752285,0.32146219,3.55515360,0.05975496,0.00000000,0.04417917,0.11910637
-4.82941471,3.83581806,0.32223795,3.52981904,0.05996466,0.00000000,0.04654027,0.12016710
-4.82341171,3.80388813,0.32283571,3.49371031,0.06017490,0.00000000,0.04926563,0.12146491
-4.81740870,3.76221356,0.32327116,3.44723302,0.06040051,0.00000000,0.05239498,0.12302897
-4.81140570,3.71149497,0.32356773,3.39101722,0.06065758,0.00000000,0.05596187,0.12488577
-4.80540270,3.65262895,0.32375552,3.32589667,0.06096285,0.00000000,0.05999186,0.12705795
-4.79939970,3.58667853,0.32386990,3.25288285,0.06133314,0.00000000,0.06450069,0.12956322
-4.79339670,3.51483964,0.32394989,3.17313474,0.06178469,0.00000000,0.06949269,0.13241327
-4.78739370,3.43840504,0.32403633,3.08792588,0.06233250,0.00000000,0.07495944,0.13561292
-4.78139070,3.35872724,0.32416994,2.99861018,0.06298971,0.00000000,0.08087880,0.13915923
-4.77538769,3.27718175,0.32438933,2.90658746,0.06376693,0.00000000,0.08721420,0.14304091
-4.76938469,3.19513196,0.32472910,2.81327013,0.06467175,0.00000000,0.09391451,0.14723789
-4.76338169,3.11389662,0.32521806,2.72005170,0.06570825,0.00000000,0.10091428,0.15172105
-4.75737869,3.03472064,0.32587764,2.62827792,0.06687668,0.00000000,0.10813447,0.15645233
-4.75137569,2.95874988,0.32672061,2.53922099,0.06817319,0.00000000,0.11548373,0.16138498
-4.74537269,2.88701016,0.32775013,2.45405711,0.06958985,0.00000000,0.12286009,0.16646415
-4.73936968,2.82039060,0.32895925,2.37384741,0.07111466,0.00000000,0.13015311,0.17162776
-4.73336668,2.75963127,0.33033072,2.29952237,0.07273189,0.00000000,0.13724644,0.17680767
-4.72736368,2.70531502,0.33183744,2.23186941,0.07442243,0.00000000,0.14402066,0.18193106
-4.72136068,2.65786309,0.33344319,2.17152366,0.07616442,0.00000000,0.15035637,0.18692210
-4.71535768,2.61753440,0.33510393,2.11896159,0.07793394,0.00000000,0.15613739,0.19170385
-4.70935468,2.58442799,0.33676945,2.07449743,0.07970583,0.00000000,0.16125400,0.19620023
-4.70335168,2.55848842,0.33838536,2.03828214,0.08145462,0.00000000,0.16560607,0.20033822
-4.69734867,2.53951375,0.33989544,2.01030497,0.08315546,0.00000000,0.16910598,0.20404996
-4.69134567,2.52716589,0.34124405,1.99039747,0.08478511,0.00000000,0.17168126,0.20727490
-4.68534267,2.52098292,0.34237872,1.97823997,0.08632286,0.00000000,0.17327672,0.20996181
-4.67933967,2.52039323,0.34325264,1.97337050,0.08775136,0.00000000,0.17385621,0.21207057
-4.67333667,2.52473114,0.34382701,1.97519604,0.08905738,0.00000000,0.17340372,0.21357363
-4.66733367,2.53325369,0.34407305,1.98300618,0.09023235,0.00000000,0.17192390,0.21445720
-4.66133067,2.54515839,0.34397362,1.99598898,0.09127273,0.00000000,0.16944195,0.21472193
-4.65532766,2.55960146,0.34352434,2.01324869,0.09218011,0.00000000,0.16600293,0.21438317
-4.64932466,2.57571631,0.34273400,2.03382533,0.09296115,0.00000000,0.16167043,0.21347065
-4.64332166,2.59263181,0.34162441,2.05671547,0.09362718,0.00000000,0.15652474,0.21202776
-4.63731866,2.60949010,0.34022947,2.08089394,0.09419356,0.00000000,0.15066054,0.21011022
-4.63131566,2.62546334,0.33859365,2.10533593,0.09467890,0.00000000,0.14418429,0.20778437
-4.62531266,2.63976936,0.33676975,2.12903887,0.09510400,0.00000000,0.13721126,0.20512505
-4.61930965,2.65168560,0.33481624,2.15104364,0.09549067,0.00000000,0.12986252,0.20221315
-4.61330665,2.66056135,0.33279410,2.17045445,0.09586046,0.00000000,0.12226183,0.19913296
-4.60730365,2.66582790,0.33076353,2.18645695,0.09623341,0.00000000,0.11453260,0.19596949
-4.60130065,2.66700662,0.32878058,2.19833408,0.09662674,0.00000000,0.10679504,0.19280571
-4.59529765,2.66371482,0.32689391,2.20547922,0.09705377,0.00000000,0.09916357,0.18972001
-4.58929465,2.65566940,0.32514196,2.20740643,0.09752294,0.00000000,0.09174452,0.18678390
-4.58329165,2.64268834,0.32355054,2.20375746,0.09803711,0.00000000,0.08463419,0.18405998
-4.57728864,2.62469017,0.32213124,2.19430556,0.09859312,0.00000000,0.07791735,0.18160045
-4.57128564,2.60169144,0.32088049,2.17895583,0.09918164,0.00000000,0.07166610,0.17944593
-4.56528264,2.57380238,0.31977959,2.15774252,0.09978744,0.00000000,0.06593914,0.17762492
-4.55927964,2.54122092,0.31879548,2.13082304,0.10038986,0.00000000,0.06078142,0.17615361
-4.55327664,2.50422508,0.31788247,2.09846927,0.10096366,0.00000000,0.05622411,0.17503620
-4.54727364,2.46316407,0.31698465,2.06105627,0.10148012,0.00000000,0.05228493,0.17426562
-4.54127064,2.41844811,0.31603882,2.01904872,0.10190827,0.00000000,0.04896862,0.17382459
-4.53526763,2.37053724,0.31497799,1.97298564,0.10221640,0.00000000,0.04626774,0.17368686
-4.52926463,2.31992925,0.31373496,1.92346372,0.10237344,0.00000000,0.04416359,0.17381867
-4.52326163,2.26714695,0.31224601,1.87111974,0.10235047,0.00000000,0.04262721,0.17418029
-4.51725863,2.21272518,0.31045434,1.81661262,0.10212207,0.00000000,0.04162056,0.17472753
-4.51125563,2.15719771,0.30831313,1.76060559,0.10166755,0.00000000,0.04109774,0.17541318
-4.50525263,2.10108446,0.30578809,1.70374899,0.10097189,0.00000000,0.04100620,0.17618834
-4.49924962,2.04487943,0.30285934,1.64666419,0.10002650,0.00000000,0.04128812,0.17700365
-4.49324662,1.98903975,0.29952250,1.58992916,0.09882966,0.00000000,0.04188170,0.17781032
-4.48724362,1.93397620,0.29578914,1.53406603,0.09738670,0.00000000,0.04272256,0.17856096
-4.48124062,1.88004567,0.29168637,1.47953106,0.09570980,0.00000000,0.04374508,0.17921044
-4.47523762,1.82754582,0.28725590,1.42670737,0.09381768,0.00000000,0.04488383,0.17971648
-4.46923462,1.77671217,0.28255238,1.37590044,0.09173493,0.00000000,0.04607493,0.18004024
-4.46323162,1.72771786,0.27764148,1.32733669,0.08949122,0.00000000,0.04725742,0.18014694
-4.45722861,1.68067594,0.27259750,1.28116491,0.08712036,0.00000000,0.04837456,0.18000637
-4.45122561,1.63564423,0.26750092,1.23746040,0.08465931,0.00000000,0.04937511,0.17959347
-4.44522261,1.59263227,0.26243593,1.19623167,0.08214708,0.00000000,0.05021442,0.17888897
-4.43921961,1.55161018,0.25748793,1.15742910,0.07962370,0.00000000,0.05085547,0.17787992
-4.43321661,1.51251875,0.25274130,1.12095519,0.07712922,0.00000000,0.05126971,0.17656038
-4.42721361,1.47528016,0.24827734,1.08667577,0.07470274,0.00000000,0.05143766,0.17493189
-4.42121061,1.43980881,0.24417250,1.05443163,0.07238159,0.00000000,0.05134939,0.17300402
-4.41520760,1.40602138,0.24049681,1.02404994,0.07020055,0.00000000,0.05100466,0.17079465
-4.40920460,1.37384579,0.23731262,0.99535481,0.06819122,0.00000000,0.05041288,0.16833020
-4.40320160,1.34322823,0.23467352,0.96817664,0.06638148,0.00000000,0.04959280,0.16564550
-4.39719860,1.31413810,0.23262346,0.94235970,0.06479501,0.00000000,0.04857197,0.16278358
-4.39119560,1.28657055,0.23119606,0.91776778,0.06345097,0.00000000,0.04738597,0.15979501
-4.38519260,1.26054643,0.23041402,0.89428765,0.06236377,0.00000000,0.04607750,0.15673716
-4.37918959,1.23610996,0.23028867,0.87183043,0.06154287,0.00000000,0.04469523,0.15367304
-4.37318659,1.21332426,0.23081972,0.85033094,0.06099276,0.00000000,0.04329263,0.15067003
-4.36718359,1.19226523,0.23199511,0.82974525,0.06071298,0.00000000,0.04192665,0.14779842
-4.36118059,1.17301428,0.23379117,0.81004697,0.06069832,0.00000000,0.04065639,0.14512979
-4.35517759,1.15565062,0.23617292,0.79122253,0.06093903,0.00000000,0.03954176,0.14273539
-4.34917459,1.14024359,0.23909480,0.77326594,0.06142129,0.00000000,0.03864220,0.14068451
-4.34317159,1.12684573,0.24250165,0.75617375,0.06212769,0.00000000,0.03801542,0.13904295
-4.33716858,1.11548721,0.24633014,0.73994025,0.06303789,0.00000000,0.03771619,0.13787160
-4.33116558,1.10617174,0.25051050,0.72455367,0.06412938,0.00000000,0.03779533,0.13722524
-4.32516258,1.09887458,0.25496865,0.70999344,0.06537830,0.00000000,0.03829869,0.13715151
-4.31915958,1.09354244,0.25962856,0.69622874,0.06676040,0.00000000,0.03926627,0.13769015
-4.31315658,1.09009539,0.26441487,0.68321835,0.06825195,0.00000000,0.04073151,0.13887244
-4.30715358,1.08843049,0.26925552,0.67091191,0.06983065,0.00000000,0.04272059,0.14072086
