energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.86793397,1.07787702,0.00221033,0.06490184,0.00514644,0.00000000,0.19395776,0.42276865,0.02114297,0.53753767
-5.86193097,1.06173731,0.00224521,0.06299844,0.00495304,0.00000000,0.19006557,0.41893731,0.02068407,0.52807424
-5.85592796,1.04334903,0.00227493,0.06105041,0.00475501,0.00000000,0.18668685,0.41419320,0.02015926,0.51737893
-5.84992496,1.02276840,0.00229872,0.05904528,0.00455360,0.00000000,0.18364607,0.40852221,0.01957572,0.50553741
-5.84392196,1.00008606,0.00231593,0.05697836,0.00435007,0.00000000,0.18079322,0.40192578,0.01894104,0.49264483
-5.83791896,0.97541929,0.00232599,0.05485123,0.00414569,0.00000000,0.17800196,0.39441804,0.01826298,0.47880250
-5.83191596,0.94890556,0.00232847,0.05267038,0.00394166,0.00000000,0.17516805,0.38602359,0.01754928,0.46411521
-5.82591296,0.92069778,0.00232303,0.05044605,0.00373913,0.00000000,0.17220816,0.37677585,0.01680748,0.44868928
-5.81990995,0.89096123,0.00230946,0.04819113,0.00353918,0.00000000,0.16905910,0.36671617,0.01604478,0.43263147
-5.81390695,0.85987239,0.00228770,0.04592038,0.00334279,0.00000000,0.16567736,0.35589363,0.01526790,0.41604870
-5.80790395,0.82761928,0.00225787,0.04364976,0.00315088,0.00000000,0.16203910,0.34436541,0.01448309,0.39904851
-5.80190095,0.79440326,0.00222026,0.04139607,0.00296428,0.00000000,0.15814025,0.33219755,0.01369603,0.38174026
-5.79589795,0.76044168,0.00217536,0.03917667,0.00278378,0.00000000,0.15399680,0.31946612,0.01291185,0.36423668
-5.78989495,0.72597116,0.00212388,0.03700937,0.00261014,0.00000000,0.14964511,0.30625837,0.01213521,0.34665578
-5.78389195,0.69125084,0.00206677,0.03491253,0.00244409,0.00000000,0.14514211,0.29267380,0.01137029,0.32912283
-5.77788894,0.65656529,0.00200518,0.03290509,0.00228639,0.00000000,0.14056528,0.27882502,0.01062089,0.31177214
-5.77188594,0.62222663,0.00194052,0.03100676,0.00213782,0.00000000,0.13601241,0.26483807,0.00989049,0.29474848
-5.76588294,0.58857545,0.00187440,0.02923817,0.00199920,0.00000000,0.13160087,0.25085233,0.00918232,0.27820808
-5.75987994,0.55598044,0.00180866,0.02762096,0.00187145,0.00000000,0.12746657,0.23701970,0.00849936,0.26231889
-5.75387694,0.52483641,0.00174530,0.02617786,0.00175555,0.00000000,0.12376235,0.22350322,0.00784447,0.24726015
-5.74787394,0.49556068,0.00168648,0.02493268,0.00165254,0.00000000,0.12065593,0.21047504,0.00722034,0.23322120
-5.74187094,0.46858804,0.00163449,0.02391012,0.00156358,0.00000000,0.11832736,0.19811379,0.00662953,0.22039953
-5.73586793,0.44436411,0.00159168,0.02313557,0.00148984,0.00000000,0.11696598,0.18660151,0.00607445,0.20899810
-5.72986493,0.42333759,0.00156043,0.02263474,0.00143259,0.00000000,0.11676696,0.17612016,0.00555734,0.19922208
-5.72386193,0.40595142,0.00154310,0.02243315,0.00139309,0.00000000,0.11792741,0.16684793,0.00508025,0.19127503
-5.71785893,0.39263328,0.00154197,0.02255555,0.00137261,0.00000000,0.12064222,0.15895542,0.00464495,0.18535469
-5.71185593,0.38378567,0.00155918,0.02302523,0.00137237,0.00000000,0.12509960,0.15260177,0.00425294,0.18164856
-5.70585293,0.37977594,0.00159671,0.02386322,0.00139352,0.00000000,0.13147646,0.14793111,0.00390537,0.18032944
-5.69984992,0.38092658,0.00165626,0.02508746,0.00143710,0.00000000,0.13993386,0.14506910,0.00360300,0.18155092
-5.69384692,0.38750617,0.00173929,0.02671198,0.00150398,0.00000000,0.15061243,0.14412000,0.00334614,0.18544335
-5.68784392,0.39972127,0.00184689,0.02874597,0.00159484,0.00000000,0.16362809,0.14516416,0.00313468,0.19210999
-5.68184092,0.41770963,0.00197983,0.03119305,0.00171017,0.00000000,0.17906822,0.14825617,0.00296799,0.20162396
-5.67583792,0.44153496,0.00213848,0.03405047,0.00185016,0.00000000,0.19698831,0.15342356,0.00284499,0.21402585
-5.66983492,0.47118371,0.00232282,0.03730855,0.00201476,0.00000000,0.21740938,0.16066634,0.00276408,0.22932218
-5.66383192,0.50656390,0.00253244,0.04095019,0.00220363,0.00000000,0.24031634,0.16995722,0.00272322,0.24748500
-5.65782891,0.54750638,0.00276660,0.04495066,0.00241614,0.00000000,0.26565732,0.18124269,0.00271990,0.26845247
-5.65182591,0.59376852,0.00302420,0.04927750,0.00265139,0.00000000,0.29334414,0.19444488,0.00275124,0.29213071
-5.64582291,0.64504047,0.00330390,0.05389081,0.00290822,0.00000000,0.32325398,0.20946415,0.00281399,0.31839681
-5.63981991,0.70095380,0.00360416,0.05874368,0.00318525,0.00000000,0.35523223,0.22618248,0.00290461,0.34710289
-5.63381691,0.76109244,0.00392333,0.06378291,0.00348095,0.00000000,0.38909654,0.24446745,0.00301934,0.37808134
-5.62781391,0.82500544,0.00425978,0.06895004,0.00379363,0.00000000,0.42464174,0.26417675,0.00315426,0.41115074
-5.62181091,0.89222128,0.00461196,0.07418250,0.00412157,0.00000000,0.46164572,0.28516302,0.00330538,0.44612253
-5.61580790,0.96226294,0.00497857,0.07941502,0.00446303,0.00000000,0.49987575,0.30727884,0.00346872,0.48280788
-5.60980490,1.03466314,0.00535861,0.08458113,0.00481635,0.00000000,0.53909511,0.33038165,0.00364037,0.52102457
-5.60380190,1.10897891,0.00575152,0.08961476,0.00518003,0.00000000,0.57906955,0.35433837,0.00381656,0.56060339
-5.59779890,1.18480481,0.00615725,0.09445180,0.00555272,0.00000000,0.61957328,0.37902935,0.00399376,0.60139370
-5.59179590,1.26178376,0.00657631,0.09903167,0.00593332,0.00000000,0.66039417,0.40435160,0.00416872,0.64326774
-5.58579290,1.33961498,0.00700977,0.10329869,0.00632102,0.00000000,0.70133775,0.43022087,0.00433851,0.68612335
-5.57978989,1.41805829,0.00745932,0.10720332,0.00671527,0.00000000,0.74222977,0.45657254,0.00450058,0.72988476
-5.57378689,1.49693433,0.00792712,0.11070316,0.00711578,0.00000000,0.78291719,0.48336106,0.00465276,0.77450133
-5.56778389,1.57612053,0.00841576,0.11376363,0.00752253,0.00000000,0.82326745,0.51055801,0.00479330,0.81994406
-5.56178089,1.65554279,0.00892813,0.11635844,0.00793570,0.00000000,0.86316612,0.53814868,0.00492085,0.86619999
-5.55577789,1.73516318,0.00946720,0.11846969,0.00835557,0.00000000,0.90251298,0.56612737,0.00503444,0.91326465
-5.54977489,1.81496425,0.01003582,0.12008776,0.00878247,0.00000000,0.94121690,0.59449148,0.00513346,0.96113287
-5.54377189,1.89493070,0.01063652,0.12121091,0.00921670,0.00000000,0.97918979,0.62323477,0.00521765,1.00978848
-5.53776888,1.97502951,0.01127123,0.12184467,0.00965836,0.00000000,1.01634016,0.65234017,0.00528701,1.05919336
-5.53176588,2.05518968,0.01194104,0.12200109,0.01010731,0.00000000,1.05256670,0.68177236,0.00534180,1.10927660
-5.52576288,2.13528291,0.01264600,0.12169793,0.01056303,0.00000000,1.08775239,0.71147083,0.00538245,1.15992448
-5.51975988,2.21510655,0.01338492,0.12095767,0.01102455,0.00000000,1.12175973,0.74134358,0.00540956,1.21097189
-5.51375688,2.29437011,0.01415521,0.11980672,0.01149038,0.00000000,1.15442754,0.77126226,0.00542383,1.26219597
-5.50775388,2.37268633,0.01495283,0.11827454,0.01195847,0.00000000,1.18556951,0.80105875,0.00542604,1.31331256
-5.50175088,2.44956792,0.01577223,0.11639289,0.01242617,0.00000000,1.21497509,0.83052392,0.00541701,1.36397589
-5.49574787,2.52443042,0.01660645,0.11419522,0.01289030,0.00000000,1.24241250,0.85940849,0.00539761,1.41378184
-5.48974487,2.59660152,0.01744727,0.11171619,0.01334718,0.00000000,1.26763415,0.88742632,0.00536872,1.46227490
-5.48374187,2.66533677,0.01828538,0.10899124,0.01379270,0.00000000,1.29038402,0.91426004,0.00533126,1.50895875
-5.47773887,2.72984105,0.01911071,0.10605634,0.01422250,0.00000000,1.31040690,0.93956902,0.00528620,1.55331008
-5.47173587,2.78929516,0.01991278,0.10294780,0.01463204,0.00000000,1.32745891,0.96299919,0.00523453,1.59479516
-5.46573287,2.84288606,0.02068104,0.09970212,0.01501680,0.00000000,1.34131878,0.98419459,0.00517732,1.63288848
-5.45972986,2.88983947,0.02140533,0.09635582,0.01537249,0.00000000,1.35179924,1.00280997,0.00511571,1.66709246
-5.45372686,2.92945307,0.02207625,0.09294534,0.01569515,0.00000000,1.35875787,1.01852396,0.00505092,1.69695730
-5.44772386,2.96112838,0.02268555,0.08950683,0.01598138,0.00000000,1.36210669,1.03105207,0.00498427,1.72209991
-5.44172086,2.98439979,0.02322652,0.08607586,0.01622845,0.00000000,1.36181988,1.04015904,0.00491712,1.74222083
-5.43571786,2.99895878,0.02369419,0.08268708,0.01643442,0.00000000,1.35793912,1.04566969,0.00485094,1.75711818
-5.42971486,3.00467199,0.02408561,0.07937379,0.01659824,0.00000000,1.35057610,1.04747783,0.00478720,1.76669774
-5.42371186,3.00159209,0.02439989,0.07616740,0.01671975,0.00000000,1.33991187,1.04555270,0.00472740,1.77097857
-5.41770885,2.98996050,0.02463827,0.07309686,0.01679972,0.00000000,1.32619309,1.03994258,0.00467298,1.77009368
-5.41170585,2.97020187,0.02480405,0.07018803,0.01683974,0.00000000,1.30972515,1.03077526,0.00462528,1.76428567
-5.40570285,2.94291046,0.02490237,0.06746306,0.01684216,0.00000000,1.29086255,1.01825551,0.00458553,1.75389752
-5.39969985,2.90882913,0.02494003,0.06493980,0.01680992,0.00000000,1.26999685,1.00265948,0.00455474,1.73935883
-5.39369685,2.86882203,0.02492515,0.06263129,0.01674642,0.00000000,1.24754307,0.98432639,0.00453368,1.72116851
-5.38769385,2.82384267,0.02486690,0.06054537,0.01665528,0.00000000,1.22392497,0.96364799,0.00452282,1.69987465
-5.38169085,2.77489903,0.02477507,0.05868441,0.01654019,0.00000000,1.19956026,0.94105624,0.00452235,1.67605274
-5.37568784,2.72301777,0.02465981,0.05704526,0.01640468,0.00000000,1.17484642,0.91701000,0.00453209,1.65028364
-5.36968484,2.66920955,0.02453128,0.05561938,0.01625197,0.00000000,1.15014797,0.89198124,0.00455157,1.62313231
-5.36368184,2.61443735,0.02439942,0.05439318,0.01608478,0.00000000,1.12578589,0.86644167,0.00457997,1.59512867
-5.35767884,2.55958952,0.02427369,0.05334853,0.01590524,0.00000000,1.10202976,0.84085022,0.00461624,1.56675154
-5.35167584,2.50545878,0.02416303,0.05246357,0.01571483,0.00000000,1.07909301,0.81564213,0.00465909,1.53841647
-5.34567284,2.45272817,0.02407570,0.05171349,0.01551434,0.00000000,1.05713141,0.79121994,0.00470708,1.51046811
-5.33966983,2.40196433,0.02401936,0.05107166,0.01530387,0.00000000,1.03624491,0.76794676,0.00475873,1.48317716
-5.33366683,2.35361789,0.02400106,0.05051066,0.01508297,0.00000000,1.01648242,0.74614186,0.00481258,1.45674202
-5.32766383,2.30803048,0.02402736,0.05000345,0.01485070,0.00000000,0.99784922,0.72607868,0.00486726,1.43129462
-5.32166083,2.26544726,0.02410444,0.04952444,0.01460579,0.00000000,0.98031630,0.70798489,0.00492164,1.40690978
-5.31565783,2.22603351,0.02423813,0.04905057,0.01434681,0.00000000,0.96383093,0.69204437,0.00497486,1.38361719
-5.30965483,2.18989369,0.02443408,0.04856215,0.01407238,0.00000000,0.94832773,0.67840057,0.00502642,1.36141499
-5.30365183,2.15709135,0.02469769,0.04804365,0.01378129,0.00000000,0.93373927,0.66716077,0.00507621,1.34028389
-5.29764882,2.12766790,0.02503410,0.04748416,0.01347271,0.00000000,0.92000562,0.65840081,0.00512456,1.32020052
-5.29164582,2.10165907,0.02544813,0.04687773,0.01314633,0.00000000,0.90708208,0.65216980,0.00517222,1.30114936
-5.28564282,2.07910755,0.02594401,0.04622340,0.01280245,0.00000000,0.89494464,0.64849437,0.00522037,1.28313207
-5.27963982,2.06007114,0.02652521,0.04552499,0.01244207,0.00000000,0.88359287,0.64738216,0.00527053,1.26617392
-5.27363682,2.04462586,0.02719408,0.04479073,0.01206688,0.00000000,0.87305010,0.64882440,0.00532452,1.25032682
-5.26763382,2.03286417,0.02795157,0.04403265,0.01167931,0.00000000,0.86336099,0.65279741,0.00538437,1.23566901
-5.26163082,2.02488873,0.02879684,0.04326580,0.01128245,0.00000000,0.85458693,0.65926316,0.00545223,1.22230162
-5.25562781,2.02080253,0.02972696,0.04250742,0.01087991,0.00000000,0.84679956,0.66816907,0.00553023,1.21034255
-5.24962481,2.02069658,0.03073662,0.04177600,0.01047580,0.00000000,0.84007313,0.67944722,0.00562037,1.19991848
-5.24362181,2.02463658,0.03181793,0.04109035,0.01007451,0.00000000,0.83447645,0.69301329,0.00572445,1.19115562
-5.23761881,2.03264980,0.03296035,0.04046875,0.00968063,0.00000000,0.83006498,0.70876572,0.00584394,1.18417028
-5.23161581,2.04471367,0.03415069,0.03992813,0.00929874,0.00000000,0.82687388,0.72658514,0.00597986,1.17905995
-5.22561281,2.06074716,0.03537329,0.03948342,0.00893331,0.00000000,0.82491258,0.74633460,0.00613278,1.17589573
-5.21960980,2.08060580,0.03661033,0.03914707,0.00858857,0.00000000,0.82416132,0.76786054,0.00630270,1.17471669
-5.21360680,2.10408095,0.03784226,0.03892869,0.00826838,0.00000000,0.82456993,0.79099475,0.00648907,1.17552655
-5.20760380,2.13090330,0.03904837,0.03883493,0.00797614,0.00000000,0.82605902,0.81555721,0.00669075,1.17829291
-5.20160080,2.16075040,0.04020744,0.03886952,0.00771477,0.00000000,0.82852349,0.84135962,0.00690606,1.18294890
-5.19559780,2.19325757,0.04129844,0.03903343,0.00748661,0.00000000,0.83183807,0.86820944,0.00713277,1.18939696
-5.18959480,2.22803111,0.04230127,0.03932526,0.00729344,0.00000000,0.83586449,0.89591398,0.00736819,1.19751439
-5.18359180,2.26466279,0.04319749,0.03974166,0.00713646,0.00000000,0.84045980,0.92428435,0.00760922,1.20715990
-5.17758879,2.30274418,0.04397096,0.04027786,0.00701634,0.00000000,0.84548513,0.95313869,0.00785242,1.21818055
-5.17158579,2.34187963,0.04460842,0.04092828,0.00693320,0.00000000,0.85081434,0.98230447,0.00809410,1.23041837
-5.16558279,2.38169677,0.04509990,0.04168708,0.00688665,0.00000000,0.85634197,1.01161944,0.00833041,1.24371596
-5.15957979,2.42185347,0.04543901,0.04254878,0.00687587,0.00000000,0.86198980,1.04093123,0.00855740,1.25792055
-5.15357679,2.46204095,0.04562304,0.04350875,0.00689957,0.00000000,0.86771173,1.07009540,0.00877114,1.27288613
-5.14757379,2.50198248,0.04565291,0.04456370,0.00695607,0.00000000,0.87349663,1.09897207,0.00896778,1.28847346
-5.14157079,2.54142813,0.04553287,0.04571201,0.00704334,0.00000000,0.87936897,1.12742149,0.00914364,1.30454800
-5.13556778,2.58014591,0.04527019,0.04695403,0.00715894,0.00000000,0.88538719,1.15529866,0.00929525,1.32097595
-5.12956478,2.61791034,0.04487458,0.04829222,0.00730015,0.00000000,0.89164001,1.18244772,0.00941949,1.33761890
-5.12356178,2.65448942,0.04435763,0.04973118,0.00746390,0.00000000,0.89824096,1.20869651,0.00951356,1.35432763
-5.11755878,2.68963144,0.04373208,0.05127752,0.00764684,0.00000000,0.90532131,1.23385188,0.00957512,1.37093570
-5.11155578,2.72305282,0.04301122,0.05293974,0.00784537,0.00000000,0.91302204,1.25769625,0.00960228,1.38725359
-5.10555278,2.75442838,0.04220819,0.05472777,0.00805563,0.00000000,0.92148509,1.27998596,0.00959368,1.40306408
-5.09954977,2.78338499,0.04133541,0.05665259,0.00827359,0.00000000,0.93084447,1.30045172,0.00954854,1.41811946
-5.09354677,2.80949951,0.04040411,0.05872565,0.00849508,0.00000000,0.94121758,1.31880134,0.00946665,1.43214105
-5.08754377,2.83230149,0.03942393,0.06095814,0.00871583,0.00000000,0.95269707,1.33472489,0.00934840,1.44482130
-5.08154077,2.85128068,0.03840274,0.06336026,0.00893158,0.00000000,0.96534357,1.34790201,0.00919480,1.45582860
-5.07553777,2.86589917,0.03734650,0.06594037,0.00913812,0.00000000,0.97917954,1.35801129,0.00900745,1.46481467
-5.06953477,2.87560747,0.03625936,0.06870404,0.00933138,0.00000000,0.99418426,1.36474106,0.00878855,1.47142415
-5.06353177,2.87986364,0.03514380,0.07165317,0.00950752,0.00000000,1.01029018,1.36780118,0.00854081,1.47530602
-5.05752876,2.87815427,0.03400092,0.07478505,0.00966297,0.00000000,1.02738067,1.36693512,0.00826742,1.47612608
-5.05152576,2.87001608,0.03283081,0.07809148,0.00979455,0.00000000,1.04528900,1.36193164,0.00797196,1.47357980
-5.04552276,2.85505676,0.03163293,0.08155803,0.00989948,0.00000000,1.06379880,1.35263547,0.00765835,1.46740486
-5.03951976,2.83297377,0.03040659,0.08516338,0.00997546,0.00000000,1.08264581,1.33895627,0.00733069,1.45739252
-5.03351676,2.80357006,0.02915129,0.08887891,0.01002069,0.00000000,1.10152090,1.32087540,0.00699318,1.44339724
-5.02751376,2.76676572,0.02786715,0.09266850,0.01003388,0.00000000,1.12007451,1.29845011,0.00665003,1.42534396
-5.02151076,2.72260497,0.02655518,0.09648861,0.01001428,0.00000000,1.13792229,1.27181489,0.00630531,1.40323265
-5.01550775,2.67125822,0.02521756,0.10028871,0.00996161,0.00000000,1.15465207,1.24117992,0.00596286,1.37713992
-5.00950475,2.61301914,0.02385771,0.10401198,0.00987610,0.00000000,1.16983207,1.20682662,0.00562617,1.34721762
-5.00350175,2.54829713,0.02248038,0.10759639,0.00975841,0.00000000,1.18302024,1.16910069,0.00529836,1.31368860
-4.99749875,2.47760557,0.02109162,0.11097609,0.00960959,0.00000000,1.19377464,1.12840284,0.00498202,1.27683988
-4.99149575,2.40154688,0.01969855,0.11408302,0.00943105,0.00000000,1.20166463,1.08517777,0.00467926,1.23701370
-4.98549275,2.32079495,0.01830928,0.11684887,0.00922447,0.00000000,1.20628264,1.03990197,0.00439162,1.19459694
-4.97948974,2.23607627,0.01693256,0.11920709,0.00899178,0.00000000,1.20725612,0.99307077,0.00412009,1.15000944
-4.97348674,2.14815036,0.01557749,0.12109506,0.00873512,0.00000000,1.20425939,0.94518547,0.00386514,1.10369190
-4.96748374,2.05779070,0.01425326,0.12245618,0.00845675,0.00000000,1.19702480,0.89674076,0.00362676,1.05609388
-4.96148074,1.96576679,0.01296881,0.12324195,0.00815905,0.00000000,1.18535283,0.84821326,0.00340449,1.00766234
-4.95547774,1.87282802,0.01173252,0.12341376,0.00784450,0.00000000,1.16912062,0.80005130,0.00319752,0.95883131
-4.94947474,1.77968980,0.01055200,0.12294442,0.00751559,0.00000000,1.14828854,0.75266638,0.00300476,0.91001283
-4.94347174,1.68702229,0.00943386,0.12181941,0.00717487,0.00000000,1.12290433,0.70642653,0.00282492,0.86158959
-4.93746873,1.59544174,0.00838357,0.12003757,0.00682490,0.00000000,1.09310462,0.66165151,0.00265658,0.81390919
-4.93146573,1.50550456,0.00740537,0.11761143,0.00646822,0.00000000,1.05911365,0.61861002,0.00249831,0.76728017
-4.92546273,1.41770376,0.00650224,0.11456704,0.00610738,0.00000000,1.02123905,0.57751869,0.00234870,0.72196971
-4.91945973,1.33246760,0.00567595,0.11094331,0.00574489,0.00000000,0.97986498,0.53854276,0.00220643,0.67820280
-4.91345673,1.25016017,0.00492709,0.10679098,0.00538322,0.00000000,0.93544265,0.50179815,0.00207036,0.63616279
-4.90745373,1.17108343,0.00425527,0.10217108,0.00502478,0.00000000,0.88847879,0.46735480,0.00193951,0.59599297
-4.90145073,1.09548044,0.00365922,0.09715325,0.00467190,0.00000000,0.83952240,0.43524084,0.00181311,0.55779910
-4.89544772,1.02353946,0.00313702,0.09181368,0.00432683,0.00000000,0.78915047,0.40544747,0.00169063,0.52165252
-4.88944472,0.95539865,0.00268629,0.08623301,0.00399169,0.00000000,0.73795316,0.37793425,0.00157174,0.48759374
-4.88344172,0.89115116,0.00230442,0.08049416,0.00366849,0.00000000,0.68651917,0.35263450,0.00145632,0.45563626
-4.87743872,0.83085046,0.00198879,0.07468028,0.00335907,0.00000000,0.63542188,0.32946081,0.00134443,0.42577051
-4.87143572,0.77451577,0.00173695,0.06887271,0.00306512,0.00000000,0.58520670,0.30831034,0.00123628,0.39796784
-4.86543272,0.72213763,0.00154687,0.06314939,0.00278812,0.00000000,0.53638031,0.28906988,0.00113221,0.37218438
-4.85942971,0.67368352,0.00141706,0.05758334,0.00252941,0.00000000,0.48940194,0.27162053,0.00103266,0.34836483
-4.85342671,0.62910353,0.00134674,0.05224162,0.00229012,0.00000000,0.44467706,0.25584210,0.00093811,0.32644607
-4.84742371,0.58833608,0.00133597,0.04718465,0.00207117,0.00000000,0.40255356,0.24161702,0.00084909,0.30636064
-4.84142071,0.55131367,0.00138573,0.04246581,0.00187336,0.00000000,0.36332037,0.22883385,0.00076611,0.28803997
-4.83541771,0.51796866,0.00149799,0.03813153,0.00169727,0.00000000,0.32720847,0.21739037,0.00068968,0.27141753
-4.82941471,0.48823887,0.00167568,0.03422166,0.00154338,0.00000000,0.29439405,0.20719633,0.00062028,0.25643163
-4.82341171,0.46207315,0.00192276,0.03077019,0.00141203,0.00000000,0.26500344,0.19817562,0.00055834,0.24302805
-4.81740870,0.43943652,0.00224409,0.02780616,0.00130345,0.00000000,0.23911954,0.19026823,0.00050425,0.23116239
-4.81140570,0.42031497,0.00264535,0.02535496,0.00121783,0.00000000,0.21678941,0.18343165,0.00045833,0.22080207
-4.80540270,0.40471968,0.00313295,0.02343959,0.00115528,0.00000000,0.19803246,0.17764191,0.00042090,0.21192790
-4.79939970,0.39269051,0.00371384,0.02208220,0.00111590,0.00000000,0.18284903,0.17289421,0.00039221,0.20453534
-4.79339670,0.38429871,0.00439529,0.02130561,0.00109979,0.00000000,0.17122890,0.16920317,0.00037251,0.19863517
-4.78739370,0.37964871,0.00518471,0.02113484,0.00110704,0.00000000,0.16315951,0.16660261,0.00036203,0.19425376
-4.78139070,0.37887898,0.00608935,0.02159865,0.00113781,0.00000000,0.15863353,0.16514504,0.00036100,0.19143278
-4.77538769,0.38216190,0.00711608,0.02273091,0.00119224,0.00000000,0.15765569,0.16490082,0.00036965,0.19022842
-4.76938469,0.38970273,0.00827104,0.02457195,0.00127053,0.00000000,0.16024861,0.16595696,0.00038826,0.19071015
-4.76338169,0.40173770,0.00955941,0.02716964,0.00137293,0.00000000,0.16645758,0.16841579,0.00041709,0.19295904
-4.75737869,0.41853129,0.01098508,0.03058031,0.00149970,0.00000000,0.17635418,0.17239344,0.00045647,0.19706564
-4.75137569,0.44037281,0.01255039,0.03486944,0.00165114,0.00000000,0.19003865,0.17801826,0.00050672,0.20312765
-4.74537269,0.46757246,0.01425589,0.04011198,0.00182756,0.00000000,0.20764103,0.18542912,0.00056822,0.21124724
-4.73936968,0.50045672,0.01610007,0.04639240,0.00202925,0.00000000,0.22932092,0.19477389,0.00064132,0.22152826
-4.73336668,0.53936341,0.01807920,0.05380432,0.00225652,0.00000000,0.25526589,0.20620782,0.00072642,0.23407326
-4.72736368,0.58463615,0.02018719,0.06244968,0.00250963,0.00000000,0.28568843,0.21989212,0.00082385,0.24898052
-4.72136068,0.63661844,0.02241544,0.07243748,0.00278880,0.00000000,0.32082131,0.23599248,0.00093394,0.26634090
-4.71535768,0.69564706,0.02475285,0.08388199,0.00309416,0.00000000,0.36091147,0.25467768,0.00105692,0.28623483
-4.70935468,0.76204490,0.02718575,0.09690040,0.00342577,0.00000000,0.40621215,0.27611806,0.00119295,0.30872911
-4.70335168,0.83611297,0.02969803,0.11160993,0.00378356,0.00000000,0.45697345,0.30048387,0.00134206,0.33387380
-4.69734867,0.91812153,0.03227118,0.12812443,0.00416731,0.00000000,0.51343124,0.32794334,0.00150411,0.36169905
-4.69134567,1.00830038,0.03488448,0.14655043,0.00457660,0.00000000,0.57579454,0.35866036,0.00167877,0.39221185
-4.68534267,1.10682808,0.03751521,0.16698282,0.00501082,0.00000000,0.64423167,0.39279165,0.00186549,0.42539289
-4.67933967,1.21382046,0.04013890,0.18950011,0.00546909,0.00000000,0.71885538,0.43048338,0.00206349,0.46119332
-4.67333667,1.32931838,0.04272964,0.21415960,0.00595021,0.00000000,0.79970743,0.47186716,0.00227169,0.49953182
-4.66733367,1.45327524,0.04526038,0.24099243,0.00645267,0.00000000,0.88674316,0.51705533,0.00248874,0.54029167
-4.66133067,1.58554446,0.04770340,0.26999887,0.00697457,0.00000000,0.97981677,0.56613576,0.00271300,0.58331841
-4.65532766,1.72586780,0.05003066,0.30114398,0.00751362,0.00000000,1.07866797,0.61916608,0.00294253,0.62841790
-4.64932466,1.87386480,0.05221430,0.33435391,0.00806708,0.00000000,1.18291084,0.67616761,0.00317512,0.67535521
-4.64332166,2.02902445,0.05422713,0.36951309,0.00863177,0.00000000,1.29202572,0.73711927,0.00340832,0.72385439
