energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.80790395,1.19591175,0.09516851,0.00267877,0.59087543,1.11688582,0.00075714,0.01445243
-5.80190095,1.25686160,0.09945125,0.00290639,0.60479928,1.17586410,0.00071784,0.01457487
-5.79589795,1.32445968,0.10414855,0.00315993,0.62298673,1.24083582,0.00068344,0.01494445
-5.78989495,1.39903917,0.10927516,0.00344082,0.64546018,1.31218158,0.00065435,0.01553228
-5.78389195,1.48086595,0.11484283,0.00375032,0.67223215,1.39020758,0.00063099,0.01631253
-5.77788894,1.57012712,0.12086005,0.00408954,0.70329489,1.47513497,0.00061379,0.01726192
-5.77188594,1.66692307,0.12733209,0.00445937,0.73861166,1.56709278,0.00060315,0.01835933
-5.76588294,1.77126331,0.13426124,0.00486050,0.77811007,1.66611438,0.00059948,0.01958541
-5.75987994,1.88306653,0.14164722,0.00529336,0.82167768,1.77213812,0.00060312,0.02092222
-5.75387694,2.00216476,0.14948785,0.00575817,0.86915998,1.88501176,0.00061439,0.02235301
-5.74787394,2.12831132,0.15777985,0.00625496,0.92036073,2.00450079,0.00063356,0.02386200
-5.74187094,2.26119220,0.16651974,0.00678352,0.97504449,2.13029984,0.00066085,0.02543439
-5.73586793,2.40043991,0.17570484,0.00734350,1.03294106,2.26204670,0.00069643,0.02705626
-5.72986493,2.54564898,0.18533419,0.00793439,1.09375146,2.39933795,0.00074043,0.02871469
-5.72386193,2.69639182,0.19540939,0.00855554,1.15715490,2.54174497,0.00079288,0.03039785
-5.71785893,2.85223383,0.20593534,0.00920620,1.22281633,2.68882936,0.00085378,0.03209516
-5.71185593,3.01274628,0.21692058,0.00988548,1.29039383,2.84015633,0.00092303,0.03379738
-5.70585293,3.17751591,0.22837742,0.01059239,1.35954533,2.99530495,0.00100045,0.03549682
-5.69984992,3.34615003,0.24032156,0.01132577,1.42993423,3.15387419,0.00108576,0.03718732
-5.69384692,3.51827637,0.25277140,0.01208425,1.50123325,3.31548399,0.00117858,0.03886437
-5.68784392,3.69353718,0.26574669,0.01286623,1.57312638,3.47977074,0.00127838,0.04052500
-5.68184092,3.87157742,0.27926692,0.01366977,1.64530864,3.64637718,0.00138454,0.04216764
-5.67583792,4.05202752,0.29334910,0.01449250,1.71748357,3.81493685,0.00149627,0.04379197
-5.66983492,4.23448128,0.30800525,0.01533156,1.78935883,3.98505407,0.00161265,0.04539859
-5.66383192,4.41847046,0.32323967,0.01618350,1.86063995,4.15628027,0.00173263,0.04698866
-5.65782891,4.60343739,0.33904595,0.01704420,1.93102295,4.32808853,0.00185501,0.04856355
-5.65182591,4.78870775,0.35540408,0.01790877,2.00018641,4.49984792,0.00197848,0.05012441
-5.64582291,4.97346544,0.37227773,0.01877156,2.06778368,4.67079968,0.00210162,0.05167172
-5.63981991,5.15673191,0.38961186,0.01962613,2.13343600,4.84003739,0.00222294,0.05320496
-5.63381691,5.33735174,0.40733089,0.02046523,2.19672742,5.00649294,0.00234089,0.05472229
-5.62781391,5.51398652,0.42533757,0.02128090,2.25720199,5.16893014,0.00245392,0.05622024
-5.62181091,5.68511833,0.44351270,0.02206457,2.31436399,5.32594732,0.00256050,0.05769363
-5.61580790,5.84906367,0.46171573,0.02280716,2.36768151,5.47598969,0.00265918,0.05913549
-5.60980490,6.00399828,0.47978644,0.02349931,2.41659346,5.61737195,0.00274858,0.06053713
-5.60380190,6.14799241,0.49754755,0.02413154,2.46052018,5.74831074,0.00282752,0.06188831
-5.59779890,6.27905549,0.51480835,0.02469452,2.49887703,5.86696597,0.00289497,0.06317749
-5.59179590,6.39518873,0.53136908,0.02517930,2.53109072,5.97148965,0.00295012,0.06439223
-5.58579290,6.49444329,0.54702615,0.02557759,2.55661741,6.06008006,0.00299241,0.06551951
-5.57978989,6.57498152,0.56157768,0.02588199,2.57496177,6.13103888,0.00302154,0.06654624
-5.57378689,6.63513852,0.57482944,0.02608626,2.58569604,6.18282857,0.00303748,0.06745964
-5.56778389,6.67348078,0.58660067,0.02618549,2.58847788,6.21412733,0.00304046,0.06824768
-5.56178089,6.68885932,0.59672976,0.02617635,2.58306624,6.22387870,0.00303097,0.06889941
-5.55577789,6.68045457,0.60507929,0.02605713,2.56933414,6.21133357,0.00300976,0.06940531
-5.54977489,6.64781075,0.61154037,0.02582790,2.54727774,6.17608246,0.00297778,0.06975746
-5.54377189,6.59085821,0.61603611,0.02549053,2.51702115,6.11807631,0.00293619,0.06994970
-5.53776888,6.50992262,0.61852384,0.02504862,2.47881670,6.03763518,0.00288627,0.06997767
-5.53176588,6.40572075,0.61899635,0.02450748,2.43304060,5.93544421,0.00282945,0.06983877
-5.52576288,6.27934309,0.61748182,0.02387397,2.38018435,5.81253736,0.00276719,0.06953209
-5.51975988,6.13222450,0.61404259,0.02315632,2.32084224,5.67026982,0.00270101,0.06905823
-5.51375688,5.96610429,0.60877296,0.02236395,2.25569572,5.51028061,0.00263239,0.06841918
-5.50775388,5.78297790,0.60179599,0.02150719,2.18549540,5.33444724,0.00256277,0.06761810
-5.50175088,5.58504253,0.59325959,0.02059706,2.11104157,5.14483467,0.00249351,0.06665920
-5.49574787,5.37463913,0.58333208,0.01964496,2.03316435,4.94364104,0.00242582,0.06554762
-5.48974487,5.15419354,0.57219746,0.01866243,1.95270411,4.73314231,0.00236080,0.06428932
-5.48374187,4.92615893,0.56005053,0.01766086,1.87049329,4.51563839,0.00229936,0.06289114
-5.47773887,4.69296191,0.54709221,0.01665129,1.78734003,4.29340259,0.00224224,0.06136075
-5.47173587,4.45695403,0.53352502,0.01564412,1.70401446,4.06863611,0.00219001,0.05970682
-5.46573287,4.22037008,0.51954914,0.01464902,1.62123771,3.84342894,0.00214305,0.05793913
-5.45972986,3.98529418,0.50535885,0.01367468,1.53967406,3.61972806,0.00210158,0.05606876
-5.45372686,3.75363410,0.49113971,0.01272878,1.45992614,3.39931326,0.00206565,0.05410822
-5.44772386,3.52710389,0.47706634,0.01181785,1.38253296,3.18378080,0.00203517,0.05207171
-5.44172086,3.30721447,0.46330082,0.01094730,1.30797073,2.97453451,0.00200995,0.04997517
-5.43571786,3.09527162,0.44999177,0.01012136,1.23665580,2.77278366,0.00198971,0.04783645
-5.42971486,2.89238042,0.43727402,0.00934319,1.16894962,2.57954700,0.00197412,0.04567531
-5.42371186,2.69945519,0.42526876,0.00861487,1.10516506,2.39566174,0.00196284,0.04351340
-5.41770885,2.51723384,0.41408421,0.00793758,1.04557372,2.22179666,0.00195555,0.04137416
-5.41170585,2.34629542,0.40381675,0.00731165,0.99041390,2.05846820,0.00195201,0.03928267
-5.40570285,2.18708009,0.39455234,0.00673673,0.93989881,1.90605862,0.00195206,0.03726535
-5.39969985,2.03991024,0.38636832,0.00621190,0.89422471,1.76483532,0.00195570,0.03534976
-5.39369685,1.90501221,0.37933543,0.00573585,0.85357889,1.63497046,0.00196309,0.03356418
-5.38769385,1.78253768,0.37352009,0.00530701,0.81814702,1.51656046,0.00197459,0.03193734
-5.38169085,1.67258437,0.36898686,0.00492366,0.78812007,1.40964457,0.00199079,0.03049802
-5.37568784,1.57521532,0.36580097,0.00458410,0.76370038,1.31422228,0.00201250,0.02927472
-5.36968484,1.49047665,0.36403100,0.00428672,0.74510698,1.23026923,0.00204079,0.02829535
-5.36368184,1.41841319,0.36375146,0.00403012,0.73257994,1.15775130,0.00207696,0.02758693
-5.35767884,1.35908197,0.36504530,0.00381315,0.72638360,1.09663671,0.00212253,0.02717536
-5.35167584,1.31256320,0.36800619,0.00363502,0.72680868,1.04690601,0.00217925,0.02708521
-5.34567284,1.27896844,0.37274043,0.00349527,0.73417291,1.00855973,0.00224903,0.02733951
-5.33966983,1.25844598,0.37936836,0.00339380,0.74882014,0.98162362,0.00233391,0.02795963
-5.33366683,1.25118289,0.38802514,0.00333086,0.77111756,0.96615131,0.00243603,0.02896510
-5.32766383,1.25740377,0.39886065,0.00330704,0.80145104,0.96222429,0.00255758,0.03037347
-5.32166083,1.27736594,0.41203848,0.00332318,0.84021810,0.96994901,0.00270071,0.03220012
-5.31565783,1.31135085,0.42773379,0.00338032,0.88781862,0.98945112,0.00286750,0.03445800
-5.30965483,1.35965180,0.44612995,0.00347962,0.94464297,1.02086685,0.00305991,0.03715741
-5.30365183,1.42255778,0.46741394,0.00362229,1.01105769,1.06433130,0.00327969,0.04030558
-5.29764882,1.50033377,0.49177038,0.00380946,1.08738872,1.11996410,0.00352832,0.04390630
-5.29164582,1.59319759,0.51937448,0.00404210,1.17390242,1.18785241,0.00380699,0.04795942
-5.28564282,1.70129389,0.55038366,0.00432090,1.27078469,1.26803165,0.00411651,0.05246028
-5.27963982,1.82466585,0.58492844,0.00464614,1.37811883,1.36046447,0.00445729,0.05739913
-5.27363682,1.96322535,0.62310255,0.00501765,1.49586264,1.46501854,0.00482928,0.06276054
-5.26763382,2.11672273,0.66495274,0.00543464,1.62382573,1.58144390,0.00523196,0.06852274
-5.26163082,2.28471718,0.71046873,0.00589566,1.76164785,1.70935071,0.00566428,0.07465711
-5.25562781,2.46654915,0.75957363,0.00639849,1.90877949,1.84818847,0.00612466,0.08112768
-5.24962481,2.66131618,0.81211537,0.00694011,2.06446569,1.99722765,0.00661098,0.08789079
-5.24362181,2.86785359,0.86785975,0.00751660,2.22773426,2.15554490,0.00712056,0.09489491
-5.23761881,3.08472141,0.92648531,0.00812322,2.39738955,2.32201292,0.00765019,0.10208067
-5.23161581,3.31019898,0.98758080,0.00875429,2.57201267,2.49529594,0.00819609,0.10938113
-5.22561281,3.54228826,1.05064534,0.00940333,2.74996903,2.67385177,0.00875400,0.11672231
-5.21960980,3.77872686,1.11509168,0.01006306,2.92942371,2.85594103,0.00931915,0.12402403
-5.21360680,4.01701118,1.18025275,0.01072550,3.10836491,3.03964407,0.00988636,0.13120103
-5.20760380,4.25442990,1.24539141,0.01138211,3.28463554,3.22288565,0.01045004,0.13816433
-5.20160080,4.48810761,1.30971344,0.01202391,3.45597229,3.40346732,0.01100430,0.14482288
-5.19559780,4.71505758,1.37238334,0.01264171,3.62005152,3.57910673,0.01154299,0.15108544
-5.18959480,4.93224265,1.43254270,0.01322622,3.77454079,3.74748321,0.01205984,0.15686255
-5.18359180,5.13664250,1.48933049,0.01376834,3.91715436,3.90628825,0.01254853,0.16206869
-5.17758879,5.32532522,1.54190471,0.01425935,4.04571108,4.05327935,0.01300279,0.16662437
-5.17158579,5.49552085,1.58946464,0.01469114,4.15819248,4.18633555,0.01341655,0.17045825
-5.16558279,5.64469438,1.63127291,0.01505642,4.25279921,4.30351270,0.01378404,0.17350909
-5.15957979,5.77061561,1.66667666,0.01534893,4.32800350,4.40309643,0.01409995,0.17572744
-5.15357679,5.87142326,1.69512698,0.01556365,4.38259582,4.48365105,0.01435949,0.17707721
-5.14757379,5.94568096,1.71619598,0.01569690,4.41572389,4.54406229,0.01455859,0.17753670
-5.14157079,5.99242307,1.72959076,0.01574651,4.42692249,4.58357259,0.01469393,0.17709942
-5.13556778,6.01118854,1.73516402,0.01571186,4.41613290,4.60180730,0.01476311,0.17577438
-5.12956478,6.00204161,1.73292057,0.01559395,4.38371130,4.59879101,0.01476467,0.17358606
-5.12356178,5.96557846,1.72301991,0.01539535,4.33042562,4.57495337,0.01469819,0.17057386
-5.11755878,5.90291978,1.70577443,0.01512017,4.25744102,4.53112403,0.01456432,0.16679127
-5.11155578,5.81568921,1.68164359,0.01477396,4.16629456,4.46851707,0.01436477,0.16230453
-5.10555278,5.70597860,1.65122398,0.01436353,4.05885964,4.38870524,0.01410234,0.15719114
-5.09954977,5.57630106,1.61523574,0.01389685,3.93730176,4.29358494,0.01378083,0.15153804
-5.09354677,5.42953326,1.57450570,0.01338278,3.80402662,4.18533293,0.01340503,0.14543956
-5.08754377,5.26884874,1.52994764,0.01283088,3.66162248,4.06635614,0.01298056,0.13899537
-5.08154077,5.09764402,1.48254019,0.01225120,3.51279822,3.93923585,0.01251382,0.13230824
-5.07553777,4.91945955,1.43330307,0.01165396,3.36031900,3.80666787,0.01201184,0.12548193
-5.06953477,4.73789745,1.38327213,0.01104940,3.20694122,3.67140008,0.01148207,0.11861905
-5.06353177,4.55653813,1.33347384,0.01044749,3.05534829,3.53616899,0.01093232,0.11181910
-5.05752876,4.37885766,1.28489987,0.00985774,2.90808910,3.40363669,0.01037049,0.10517661
-5.05152576,4.20814789,1.23848243,0.00928899,2.76752033,3.27632972,0.00980444,0.09877951
-5.04552276,4.04744094,1.19507084,0.00874924,2.63575409,3.15658105,0.00924182,0.09270767
-5.03951976,3.89944001,1.15541008,0.00824549,2.51461210,3.04647673,0.00868988,0.08703168
-5.03351676,3.76645782,1.12012185,0.00778364,2.40558736,2.94780814,0.00815533,0.08181189
-5.02751376,3.65036442,1.08968864,0.00736836,2.30981419,2.86203118,0.00764420,0.07709763
-5.02151076,3.55254554,1.06444140,0.00700307,2.22804749,2.79023338,0.00716169,0.07292672
-5.01550775,3.47387274,1.04455118,0.00668988,2.16065159,2.73310984,0.00671212,0.06932519
-5.00950475,3.41468629,1.03002514,0.00642960,2.10759919,2.69094883,0.00629882,0.06630721
-5.00350175,3.37479163,1.02070723,0.00622176,2.06848033,2.66362761,0.00592413,0.06387527
-4.99749875,3.35346978,1.01628355,0.00606469,2.04252154,2.65061896,0.00558932,0.06202057
-4.99149575,3.34950185,1.01629258,0.00595559,2.02861461,2.65100849,0.00529467,0.06072356
-4.98549275,3.36120736,1.02013996,0.00589060,2.02535431,2.66352267,0.00503949,0.05995475
-4.97948974,3.38649577,1.02711756,0.00586503,2.03108436,2.68656700,0.00482216,0.05967557
-4.97348674,3.42292993,1.03642638,0.00587341,2.04395014,2.71827367,0.00464026,0.05983951
-4.96748374,3.46779994,1.04720253,0.00590971,2.06195684,2.75655741,0.00449067,0.06039331
-4.96148074,3.51820533,1.05854551,0.00596754,2.08303121,2.79917802,0.00436969,0.06127822
-4.95547774,3.57114314,1.06954787,0.00604027,2.10508504,2.84380794,0.00427318,0.06243148
-4.94947474,3.62359915,1.07932513,0.00612129,2.12607826,2.88810243,0.00419672,0.06378772
-4.94347174,3.67263913,1.08704498,0.00620419,2.14407957,2.92977044,0.00413573,0.06528040
-4.93746873,3.71549721,1.09195450,0.00628287,2.15732254,2.96664355,0.00408563,0.06684333
-4.93146573,3.74965812,1.09340453,0.00635182,2.16425520,2.99674063,0.00404198,0.06841206
-4.92546273,3.77293044,1.09087006,0.00640615,2.16358147,3.01832596,0.00400059,0.06992519
-4.91945973,3.78350821,1.08396597,0.00644181,2.15429293,3.02995871,0.00395765,0.07132567
-4.91345673,3.78001872,1.07245746,0.00645562,2.13569004,3.03053196,0.00390979,0.07256191
-4.90745373,3.76155482,1.05626480,0.00644535,2.10739214,3.01929997,0.00385419,0.07358869
-4.90145073,3.72769070,1.03546225,0.00640978,2.06933613,2.99589263,0.00378858,0.07436803
-4.89544772,3.67848077,1.01027128,0.00634866,2.02176429,2.96031688,0.00371131,0.07486975
-4.88944472,3.61444211,0.98104845,0.00626265,1.96520193,2.91294515,0.00362134,0.07507186
-4.88344172,3.53652138,0.94826868,0.00615333,1.90042631,2.85449153,0.00351821,0.07496085
-4.87743872,3.44604800,0.91250443,0.00602302,1.82842820,2.78597689,0.00340206,0.07453160
-4.87143572,3.34467573,0.87440217,0.00587472,1.75036813,2.70868455,0.00327352,0.07378727
-4.86543272,3.23431544,0.83465677,0.00571191,1.66752922,2.62410864,0.00313368,0.07273885
-4.85942971,3.11706200,0.79398529,0.00553848,1.58126872,2.53389733,0.00298407,0.07140470
-4.85342671,2.99511847,0.75310109,0.00535850,1.49297024,2.43979339,0.00282649,0.06980981
-4.84742371,2.87072076,0.71268939,0.00517608,1.40399861,2.34357475,0.00266306,0.06798498
-4.84142071,2.74606591,0.67338522,0.00499528,1.31565903,2.24699733,0.00249605,0.06596597
-4.83541771,2.62324670,0.63575460,0.00481991,1.22916182,2.15174249,0.00232788,0.06379247
-4.82941471,2.50419500,0.60027950,0.00465342,1.14559383,2.05937119,0.00216105,0.06150714
-4.82341171,2.39063600,0.56734712,0.00449887,1.06589723,1.97128632,0.00199810,0.05915461
-4.81740870,2.28405449,0.53724360,0.00435880,0.99085587,1.88870460,0.00184160,0.05678049
-4.81140570,2.18567413,0.51015227,0.00423522,0.92108925,1.81263882,0.00169410,0.05443050
-4.80540270,2.09644997,0.48615612,0.00412961,0.85705358,1.74389051,0.00155816,0.05214959
-4.79939970,2.01707370,0.46524435,0.00404291,0.79904940,1.68305310,0.00143634,0.04998130
-4.79339670,1.94799081,0.44732222,0.00397561,0.74723471,1.63052471,0.00133125,0.04796711
-4.78739370,1.88942808,0.43222382,0.00392778,0.70164264,1.58652955,0.00124558,0.04614596
-4.78139070,1.84142970,0.41972685,0.00389918,0.66220241,1.55114646,0.00118210,0.04455394
-4.77538769,1.80389967,0.40956880,0.00388931,0.62876234,1.52434289,0.00114376,0.04322406
-4.76938469,1.77664806,0.40146369,0.00389761,0.60111378,1.50601217,0.00113368,0.04218607
-4.76338169,1.75943875,0.39511863,0.00392345,0.57901462,1.49601227,0.00115523,0.04146653
-4.75737869,1.75203581,0.39024951,0.00396634,0.56221148,1.49420362,0.00121202,0.04108876
-4.75137569,1.75424639,0.38659520,0.00402593,0.55045960,1.50048415,0.00130794,0.04107297
-4.74537269,1.76595766,0.38392970,0.00410215,0.54353960,1.51481954,0.00144713,0.04143634
-4.73936968,1.78716590,0.38207194,0.00419524,0.54127060,1.53726706,0.00163396,0.04219312
-4.73336668,1.81799628,0.38089276,0.00430579,0.54351927,1.56799156,0.00187297,0.04335471
-4.72736368,1.85871206,0.38031905,0.00443472,0.55020465,1.60727266,0.00216878,0.04492967
-4.72136068,1.90971273,0.38033494,0.00458329,0.56129856,1.65550256,0.00252597,0.04692366
-4.71535768,1.97152073,0.38098012,0.00475304,0.57682197,1.71317423,0.00294892,0.04933940
-4.70935468,2.04475739,0.38234545,0.00494571,0.59683741,1.78086026,0.00344164,0.05217645
-4.70335168,2.13010871,0.38456618,0.00516317,0.62143806,1.85918314,0.00400755,0.05543100
-4.69734867,2.22828244,0.38781310,0.00540724,0.65073389,1.94877798,0.00464927,0.05909559
-4.69134567,2.33995821,0.39228200,0.00567965,0.68483568,2.05024917,0.00536837,0.06315882
-4.68534267,2.46573264,0.39818204,0.00598183,0.72383749,2.16412278,0.00616510,0.06760499
-4.67933967,2.60606200,0.40572330,0.00631479,0.76779855,2.29079673,0.00703823,0.07241376
-4.67333667,2.76120475,0.41510418,0.00667900,0.81672519,2.43049089,0.00798475,0.07755989
-4.66733367,2.93116677,0.42649913,0.00707428,0.87055378,2.58319940,0.00899977,0.08301295
-4.66133067,3.11565176,0.44004711,0.00749964,0.92913538,2.74864768,0.01007633,0.08873717
-4.65532766,3.31401949,0.45584120,0.00795325,0.99222293,2.92625608,0.01120540,0.09469137
-4.64932466,3.52525416,0.47391997,0.00843238,1.05946161,3.11511245,0.01237582,0.10082896
-4.64332166,3.74794488,0.49426067,0.00893336,1.13038309,3.31395544,0.01357444,0.10709819
-4.63731866,3.98028008,0.51677475,0.00945163,1.20440397,3.52116978,0.01478628,0.11344245
-4.63131566,4.22005688,0.54130576,0.00998177,1.28082901,3.73479493,0.01599478,0.11980084
-4.62531266,4.46470618,0.56762999,0.01051761,1.35885912,3.95254735,0.01718216,0.12610887
-4.61930965,4.71133351,0.59545956,0.01105233,1.43760428,4.17185676,0.01832987,0.13229937
-4.61330665,4.95677501,0.62444832,0.01157867,1.51610120,4.38991558,0.01941903,0.13830362
-4.60730365,5.19766741,0.65420006,0.01208907,1.59333519,4.60374072,0.02043101,0.14405263
-4.60130065,5.43052999,0.68427916,0.01257589,1.66826590,4.81024588,0.02134800,0.14947863
-4.59529765,5.65185611,0.71422296,0.01303165,1.73985588,5.00632226,0.02215355,0.15451669
-4.58929465,5.85821129,0.74355588,0.01344921,1.80710123,5.18892496,0.02283316,0.15910641
-4.58329165,6.04633428,0.77180442,0.01382205,1.86906299,5.35516207,0.02337476,0.16319369
-4.57728864,6.21323743,0.79851273,0.01414440,1.92489817,5.50238299,0.02376918,0.16673255
-4.57128564,6.35630225,0.82325808,0.01441150,1.97388910,5.62826273,0.02401045,0.16968673
-4.56528264,6.47336649,0.84566553,0.01461970,2.01546969,5.73087849,0.02409613,0.17203128
-4.55927964,6.56279866,0.86542132,0.01476663,2.04924743,5.80877542,0.02402732,0.17375382
-4.55327664,6.62355689,0.88228429,0.01485122,2.07501998,5.86101859,0.02380875,0.17485551
-4.54727364,6.65522921,0.89609476,0.01487379,2.09278535,5.88722863,0.02344858,0.17535163
-4.54127064,6.65805318,0.90678053,0.01483600,2.10274507,5.88759932,0.02295818,0.17527174
-4.53526763,6.63291360,0.91435966,0.01474084,2.10529981,5.86289599,0.02235170,0.17465931
-4.52926463,6.58131801,0.91893964,0.01459247,2.10103753,5.81443444,0.02164566,0.17357079
-4.52326163,6.50535056,0.92071324,0.01439615,2.09071431,5.74404098,0.02085833,0.17207430
-4.51725863,6.40760597,0.91995083,0.01415803,2.07522867,5.65399493,0.02000916,0.17024764
-4.51125563,6.29110587,0.91698967,0.01388497,2.05559009,5.54695576,0.01911815,0.16817606
-4.50525263,6.15920106,0.91222045,0.01358435,2.03288328,5.42587776,0.01820519,0.16594950
-4.49924962,6.01546342,0.90607181,0.01326379,2.00822953,5.29391562,0.01728946,0.16365971
-4.49324662,5.86357196,0.89899329,0.01293102,1.98274679,5.15432472,0.01638886,0.16139717
-4.48724362,5.70719762,0.89143769,0.01259357,1.95751032,5.01036018,0.01551954,0.15924808
-4.48124062,5.54989138,0.88384339,0.01225864,1.93351565,4.86517869,0.01469548,0.15729142
-4.47523762,5.39498034,0.87661762,0.01193290,1.91164535,4.72174697,0.01392820,0.15559643
-4.46923462,5.24547550,0.87012128,0.01162232,1.89264123,4.58276038,0.01322656,0.15422041
-4.46323162,5.10399496,0.86465601,0.01133209,1.87708312,4.45057469,0.01259671,0.15320712
-4.45722861,4.97270502,0.86045408,0.01106647,1.86537499,4.32715334,0.01204207,0.15258578
-4.45122561,4.85328103,0.85767144,0.01082877,1.85773916,4.21403184,0.01156353,0.15237079
-4.44522261,4.74688894,0.85638426,0.01062134,1.85421841,4.11230006,0.01115963,0.15256213
-4.43921961,4.65418743,0.85658893,0.01044553,1.85468596,4.02260242,0.01082688,0.15314647
-4.43321661,4.57534961,0.85820553,0.01030176,1.85886245,3.94515525,0.01056016,0.15409891
-4.42721361,4.51010253,0.86108440,0.01018955,1.86633908,3.87977974,0.01035307,0.15538530
-4.42121061,4.45778195,0.86501551,0.01010765,1.87660549,3.82594839,0.01019840,0.15696499
-4.41520760,4.41739925,0.86974007,0.01005409,1.88908091,3.78284227,0.01008855,0.15879389
-4.40920460,4.38771705,0.87496372,0.01002630,1.90314696,3.74941623,0.01001595,0.16082767
-4.40320160,4.36732970,0.88037070,0.01002127,1.91818047,3.72446871,0.00997343,0.16302495
-4.39719860,4.35474502,0.88563838,0.01003562,1.93358455,3.70671303,0.00995456,0.16535033
-4.39119560,4.34846359,0.89045130,0.01006577,1.94881667,3.69484708,0.00995392,0.16777707
-4.38519260,4.34705228,0.89451437,0.01010805,1.96341219,3.68761825,0.00996729,0.17028928
-4.37918959,4.34920920,0.89756444,0.01015879,1.97700259,3.68388145,0.00999177,0.17288354
-4.37318659,4.35381760,0.89938004,0.01021446,1.98932757,3.68264776,0.01002582,0.17556987
-4.36718359,4.35998705,0.89978878,0.01027176,2.00024072,3.68312228,0.01006925,0.17837191
-4.36118059,4.36708073,0.89867243,0.01032767,2.00970879,3.68473008,0.01012309,0.18132637
-4.35517759,4.37472836,0.89596937,0.01037957,2.01780483,3.68712974,0.01018947,0.18448174
-4.34917459,4.38282497,0.89167465,0.01042522,2.02469587,3.69021440,0.01027136,0.18789631
-4.34317159,4.39151609,0.88583776,0.01046287,2.03062603,3.69410099,0.01037237,0.19163551
-4.33716858,4.40117079,0.87855828,0.01049119,2.03589610,3.69910841,0.01049646,0.19576879
-4.33116558,4.41234410,0.86997981,0.01050933,2.04084076,3.70572615,0.01064766,0.20036605
-4.32516258,4.42573084,0.86028249,0.01051686,2.04580480,3.71457506,0.01082984,0.20549384
-4.31915958,4.44211332,0.84967457,0.01051376,2.05111945,3.72636200,0.01104642,0.21121140
-4.31315658,4.46230509,0.83838330,0.01050035,2.05707999,3.74183072,0.01130021,0.21756681
-4.30715358,4.48709353,0.82664565,0.01047722,2.06392583,3.76171104,0.01159318,0.22459329
