energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.42371186,0.65126170,0.09106981,0.00206835,0.37232284,0.00000000,0.22548567,0.14718378
-5.41770885,0.63679111,0.09526257,0.00203076,0.35848218,0.00000000,0.22799588,0.14379154
-5.41170585,0.62419192,0.10068386,0.00199806,0.34489453,0.00000000,0.23279805,0.14068472
-5.40570285,0.61410768,0.10745226,0.00197285,0.33189656,0.00000000,0.24012140,0.13802318
-5.39969985,0.60716473,0.11568027,0.00195766,0.31981839,0.00000000,0.25018597,0.13596386
-5.39369685,0.60394855,0.12546897,0.00195489,0.30897181,0.00000000,0.26319137,0.13465547
-5.38769385,0.60498063,0.13690246,0.00196673,0.29963916,0.00000000,0.27930542,0.13423342
-5.38169085,0.61069686,0.15004234,0.00199508,0.29206314,0.00000000,0.29865291,0.13481506
-5.37568784,0.62142822,0.16492243,0.00204150,0.28643802,0.00000000,0.32130512,0.13649540
-5.36968484,0.63738437,0.18154392,0.00210715,0.28290250,0.00000000,0.34727024,0.13934343
-5.36368184,0.65864090,0.19987117,0.00219272,0.28153454,0.00000000,0.37648543,0.14339922
-5.35767884,0.68513061,0.21982842,0.00229845,0.28234823,0.00000000,0.40881067,0.14867181
-5.35167584,0.71663934,0.24129754,0.00242408,0.28529288,0.00000000,0.44402489,0.15513798
-5.34567284,0.75280632,0.26411703,0.00256882,0.29025424,0.00000000,0.48182462,0.16274200
-5.33966983,0.79312941,0.28808234,0.00273140,0.29705792,0.00000000,0.52182538,0.17139623
-5.33366683,0.83697481,0.31294768,0.00291007,0.30547473,0.00000000,0.56356588,0.18098272
-5.32766383,0.88359126,0.33842923,0.00310264,0.31522780,0.00000000,0.60651515,0.19135561
-5.32166083,0.93212811,0.36420980,0.00330650,0.32600125,0.00000000,0.65008230,0.20234434
-5.31565783,0.98165685,0.38994484,0.00351873,0.33745008,0.00000000,0.69362885,0.21375764
-5.30965483,1.03119527,0.41526955,0.00373610,0.34921084,0.00000000,0.73648321,0.22538802
-5.30365183,1.07973363,0.43980705,0.00395520,0.36091285,0.00000000,0.77795682,0.23701680
-5.29764882,1.12626179,0.46317722,0.00417250,0.37218946,0.00000000,0.81736146,0.24841941
-5.29164582,1.16979658,0.48500595,0.00438443,0.38268903,0.00000000,0.85402716,0.25937093
-5.28564282,1.20940825,0.50493458,0.00458747,0.39208512,0.00000000,0.88731994,0.26965159
-5.27963982,1.24424533,0.52262900,0.00477824,0.40008576,0.00000000,0.91665882,0.27905221
-5.27363682,1.27355694,0.53778841,0.00495357,0.40644127,0.00000000,0.94153149,0.28737922
-5.26763382,1.29671183,0.55015305,0.00511061,0.41095048,0.00000000,0.96150796,0.29445942
-5.26163082,1.31321356,0.55951108,0.00524685,0.41346515,0.00000000,0.97625176,0.30014408
-5.25562781,1.32271148,0.56570391,0.00536023,0.41389254,0.00000000,0.98552830,0.30431235
-5.24962481,1.32500706,0.56863028,0.00544917,0.41219596,0.00000000,0.98921010,0.30687406
-5.24362181,1.32005567,0.56824861,0.00551259,0.40839350,0.00000000,0.98727878,0.30777154
-5.23761881,1.30796383,0.56457778,0.00554998,0.40255504,0.00000000,0.97982375,0.30698071
-5.23161581,1.28898224,0.55769630,0.00556135,0.39479761,0.00000000,0.96703788,0.30451127
-5.22561281,1.26349500,0.54773991,0.00554729,0.38527961,0.00000000,0.94921025,0.30040607
-5.21960980,1.23200560,0.53489775,0.00550893,0.37419392,0.00000000,0.92671643,0.29473964
-5.21360680,1.19512034,0.51940728,0.00544792,0.36176046,0.00000000,0.90000681,0.28761605
-5.20760380,1.15352980,0.50154815,0.00536637,0.34821838,0.00000000,0.86959330,0.27916604
-5.20160080,1.10798930,0.48163519,0.00526684,0.33381828,0.00000000,0.83603509,0.26954369
-5.19559780,1.05929878,0.46001084,0.00515228,0.31881478,0.00000000,0.79992404,0.25892255
-5.18959480,1.00828300,0.43703718,0.00502595,0.30345961,0.00000000,0.76186994,0.24749148
-5.18359180,0.95577250,0.41308780,0.00489137,0.28799559,0.00000000,0.72248653,0.23545033
-5.17758879,0.90258597,0.38853988,0.00475225,0.27265142,0.00000000,0.68237821,0.22300542
-5.17158579,0.84951420,0.36376640,0.00461243,0.25763765,0.00000000,0.64212820,0.21036512
-5.16558279,0.79730608,0.33912891,0.00447579,0.24314361,0.00000000,0.60228800,0.19773554
-5.15957979,0.74665670,0.31497092,0.00434619,0.22933539,0.00000000,0.56336864,0.18531635
-5.15357679,0.69819765,0.29161191,0.00422740,0.21635481,0.00000000,0.52583346,0.17329703
-5.14757379,0.65248933,0.26934224,0.00412301,0.20431913,0.00000000,0.49009272,0.16185333
-5.14157079,0.61001546,0.24841889,0.00403637,0.19332154,0.00000000,0.45649970,0.15114420
-5.13556778,0.57117925,0.22906203,0.00397053,0.18343211,0.00000000,0.42534835,0.14130920
-5.12956478,0.53630134,0.21145256,0.00392815,0.17469913,0.00000000,0.39687227,0.13246628
-5.12356178,0.50561911,0.19573047,0.00391143,0.16715065,0.00000000,0.37124482,0.12471013
-5.11755878,0.47928729,0.18199403,0.00392209,0.16079615,0.00000000,0.34858026,0.11811096
-5.11155578,0.45737966,0.17029983,0.00396125,0.15562817,0.00000000,0.32893571,0.11271385
-5.10555278,0.43989171,0.16066357,0.00402942,0.15162391,0.00000000,0.31231386,0.10853851
-5.09954977,0.42674432,0.15306157,0.00412648,0.14874679,0.00000000,0.29866622,0.10557963
-5.09354677,0.41778823,0.14743294,0.00425157,0.14694790,0.00000000,0.28789702,0.10380770
-5.08754377,0.41280958,0.14368246,0.00440319,0.14616746,0.00000000,0.27986758,0.10317030
-5.08154077,0.41153637,0.14168398,0.00457909,0.14633639,0.00000000,0.27440117,0.10359390
-5.07553777,0.41364599,0.14128440,0.00477641,0.14737794,0.00000000,0.27128844,0.10498621
-5.06953477,0.41877392,0.14230821,0.00499165,0.14920959,0.00000000,0.27029343,0.10723889
-5.06353177,0.42652353,0.14456242,0.00522079,0.15174518,0.00000000,0.27115998,0.11023075
-5.05752876,0.43647702,0.14784186,0.00545936,0.15489748,0.00000000,0.27361893,0.11383137
-5.05152576,0.44820739,0.15193483,0.00570261,0.15858093,0.00000000,0.27739555,0.11790497
-5.04552276,0.46129118,0.15662894,0.00594562,0.16271487,0.00000000,0.28221760,0.12231458
-5.03951976,0.47532188,0.16171688,0.00618348,0.16722690,0.00000000,0.28782356,0.12692635
-5.03351676,0.48992337,0.16700233,0.00641148,0.17205641,0.00000000,0.29397092,0.13161386
-5.02751376,0.50476328,0.17230538,0.00662528,0.17715811,0.00000000,0.30044448,0.13626228
-5.02151076,0.51956542,0.17746774,0.00682111,0.18250535,0.00000000,0.30706405,0.14077238
-5.01550775,0.53412098,0.18235721,0.00699595,0.18809301,0.00000000,0.31369159,0.14506399
-5.00950475,0.54829787,0.18687145,0.00714769,0.19393983,0.00000000,0.32023726,0.14907897
-5.00350175,0.56204755,0.19094083,0.00727527,0.20008986,0.00000000,0.32666416,0.15278348
-4.99749875,0.57540916,0.19453021,0.00737880,0.20661292,0.00000000,0.33299151,0.15616939
-4.99149575,0.58851026,0.19763955,0.00745964,0.21360394,0.00000000,0.33929598,0.15925482
-4.98549275,0.60156425,0.20030336,0.00752042,0.22118102,0.00000000,0.34571101,0.16208373
-4.97948974,0.61486410,0.20258891,0.00756502,0.22948219,0.00000000,0.35242412,0.16472447
-4.97348674,0.62877276,0.20459325,0.00759857,0.23866098,0.00000000,0.35967204,0.16726747
-4.96748374,0.64371023,0.20643921,0.00762727,0.24888082,0.00000000,0.36773384,0.16982200
-4.96148074,0.66013786,0.20827036,0.00765832,0.26030844,0.00000000,0.37692226,0.17251217
-4.95547774,0.67854042,0.21024534,0.00769972,0.27310661,0.00000000,0.38757332,0.17547237
-4.94947474,0.69940649,0.21253154,0.00776000,0.28742640,0.00000000,0.40003471,0.17884219
-4.94347174,0.72320812,0.21529849,0.00784805,0.30339929,0.00000000,0.41465316,0.18276111
-4.93746873,0.75038027,0.21871128,0.00797283,0.32112962,0.00000000,0.43176126,0.18736316
-4.93146573,0.78130117,0.22292398,0.00814307,0.34068747,0.00000000,0.45166413,0.19277166
-4.92546273,0.81627393,0.22807359,0.00836702,0.36210252,0.00000000,0.47462639,0.19909437
-4.91945973,0.85551048,0.23427455,0.00865213,0.38535901,0.00000000,0.50085969,0.20641898
-4.91345673,0.89911805,0.24161396,0.00900479,0.41039221,0.00000000,0.53051136,0.21480932
-4.90745373,0.94708886,0.25014774,0.00943010,0.43708629,0.00000000,0.56365439,0.22430223
-4.90145073,0.99929316,0.25989772,0.00993158,0.46527397,0.00000000,0.60027901,0.23490524
-4.89544772,1.05547585,0.27084978,0.01051098,0.49473774,0.00000000,0.64028625,0.24659500
-4.88944472,1.11525661,0.28295298,0.01116811,0.52521275,0.00000000,0.68348355,0.25931660
-4.88344172,1.17813354,0.29611969,0.01190071,0.55639108,0.00000000,0.72958266,0.27298363
-4.87743872,1.24348995,0.31022669,0.01270436,0.58792741,0.00000000,0.77819990,0.28747901
-4.87143572,1.31060423,0.32511714,0.01357240,0.61944565,0.00000000,0.82885891,0.30265661
-4.86543272,1.37866223,0.34060337,0.01449601,0.65054652,0.00000000,0.88099594,0.31834339
-4.85942971,1.44677208,0.35647041,0.01546426,0.68081555,0.00000000,0.93396759,0.33434229
-4.85342671,1.51398081,0.37248012,0.01646426,0.70983157,0.00000000,0.98706110,0.35043556
-4.84742371,1.57929265,0.38837595,0.01748135,0.73717521,0.00000000,1.03950695,0.36638865
-4.84142071,1.64168860,0.40388812,0.01849939,0.76243726,0.00000000,1.09049374,0.38195454
-4.83541771,1.70014687,0.41873927,0.01950110,0.78522686,0.00000000,1.13918502,0.39687847
-4.82941471,1.75366397,0.43265037,0.02046841,0.80517918,0.00000000,1.18473773,0.41090299
-4.82341171,1.80127603,0.44534690,0.02138295,0.82196256,0.00000000,1.22632202,0.42377335
-4.81740870,1.84208000,0.45656508,0.02222647,0.83528511,0.00000000,1.26314171,0.43524303
-4.81140570,1.87525436,0.46605817,0.02298136,0.84490045,0.00000000,1.29445500,0.44507942
-4.80540270,1.90007879,0.47360254,0.02363116,0.85061283,0.00000000,1.31959470,0.45306942
-4.79939970,1.91595244,0.47900348,0.02416100,0.85228126,0.00000000,1.33798737,0.45902492
-4.79339670,1.92241012,0.48210046,0.02455810,0.84982278,0.00000000,1.34917049,0.46278790
-4.78739370,1.91913598,0.48277183,0.02481215,0.84321473,0.00000000,1.35280720,0.46423510
-4.78139070,1.90597401,0.48093853,0.02491566,0.83249587,0.00000000,1.34869772,0.46328188
-4.77538769,1.88293500,0.47656692,0.02486420,0.81776643,0.00000000,1.33678713,0.45988533
-4.76938469,1.85019944,0.46967039,0.02465655,0.79918677,0.00000000,1.31716891,0.45404625
-4.76338169,1.80811599,0.46030971,0.02429478,0.77697492,0.00000000,1.29008411,0.44581005
-4.75737869,1.75719555,0.44859207,0.02378418,0.75140267,0.00000000,1.25591598,0.43526639
-4.75137569,1.69810077,0.43466886,0.02313310,0.72279048,0.00000000,1.21518028,0.42254748
-4.74537269,1.63163125,0.41873205,0.02235271,0.69150110,0.00000000,1.16851159,0.40782526
-4.73936968,1.55870498,0.40100955,0.02145664,0.65793219,0.00000000,1.11664608,0.39130724
-4.73336668,1.48033640,0.38175953,0.02046056,0.62250794,0.00000000,1.06040158,0.37323147
-4.72736368,1.39761209,0.36126400,0.01938176,0.58567015,0.00000000,1.00065562,0.35386056
-4.72136068,1.31166485,0.33982187,0.01823859,0.54786884,0.00000000,0.93832251,0.33347516
-4.71535768,1.22364725,0.31774188,0.01705000,0.50955282,0.00000000,0.87433028,0.31236709
-4.70935468,1.13470562,0.29533552,0.01583502,0.47116054,0.00000000,0.80959854,0.29083247
-4.70335168,1.04595555,0.27291043,0.01461234,0.43311150,0.00000000,0.74501810,0.26916507
-4.69734867,0.95845984,0.25076441,0.01339984,0.39579852,0.00000000,0.68143302,0.24765014
-4.69134567,0.87320954,0.22918023,0.01221433,0.35958126,0.00000000,0.61962580,0.22655909
-4.68534267,0.79110887,0.20842156,0.01107121,0.32478098,0.00000000,0.56030616,0.20614497
-4.67933967,0.71296442,0.18873004,0.00998432,0.29167693,0.00000000,0.50410345,0.18663916
-4.67333667,0.63947854,0.17032340,0.00896583,0.26050428,0.00000000,0.45156291,0.16824909
-4.66733367,0.57124732,0.15339486,0.00802624,0.23145362,0.00000000,0.40314548,0.15115720
-4.66133067,0.50876240,0.13811352,0.00717440,0.20467204,0.00000000,0.35923083,0.13552086
-4.65532766,0.45241650,0.12462557,0.00641761,0.18026559,0.00000000,0.32012309,0.12147340
-4.64932466,0.40251189,0.11305628,0.00576181,0.15830284,0.00000000,0.28605870,0.10912582
-4.64332166,0.35927100,0.10351235,0.00521173,0.13881951,0.00000000,0.25721557,0.09856917
-4.63731866,0.32284844,0.09608447,0.00477111,0.12182368,0.00000000,0.23372296,0.08987724
-4.63131566,0.29334352,0.09084975,0.00444287,0.10730143,0.00000000,0.21567121,0.08310944
-4.62531266,0.27081239,0.08787389,0.00422933,0.09522258,0.00000000,0.20312074,0.07831347
-4.61930965,0.25527918,0.08721266,0.00413232,0.08554624,0.00000000,0.19610969,0.07552778
-4.61330665,0.24674525,0.08891279,0.00415330,0.07822595,0.00000000,0.19465962,0.07478337
-4.60730365,0.24519627,0.09301187,0.00429341,0.07321421,0.00000000,0.19877916,0.07610502
-4.60130065,0.25060658,0.09953739,0.00455348,0.07046617,0.00000000,0.20846509,0.07951169
-4.59529765,0.26294077,0.10850484,0.00493396,0.06994242,0.00000000,0.22370111,0.08501615
-4.58929465,0.28215236,0.11991501,0.00543483,0.07161079,0.00000000,0.24445421,0.09262375
-4.58329165,0.30817998,0.13375057,0.00605542,0.07544711,0.00000000,0.27066903,0.10233046
-4.57728864,0.34094109,0.14997221,0.00679421,0.08143498,0.00000000,0.30226062,0.11412038
-4.57128564,0.38032405,0.16851461,0.00764865,0.08956459,0.00000000,0.33910606,0.12796269
-4.56528264,0.42617899,0.18928251,0.00861489,0.09983068,0.00000000,0.38103566,0.14380853
-4.55927964,0.47830820,0.21214725,0.00968756,0.11222990,0.00000000,0.42782435,0.16158776
-4.55327664,0.53645682,0.23694406,0.01085961,0.12675747,0.00000000,0.47918403,0.18120613
-4.54727364,0.60030464,0.26347054,0.01212209,0.14340356,0.00000000,0.53475740,0.20254293
-4.54127064,0.66945956,0.29148642,0.01346409,0.16214950,0.00000000,0.59411410,0.22544943
-4.53526763,0.74345350,0.32071498,0.01487271,0.18296384,0.00000000,0.65674942,0.24974837
-4.52926463,0.82174114,0.35084611,0.01633312,0.20579875,0.00000000,0.72208615,0.27523451
-4.52326163,0.90370183,0.38154115,0.01782867,0.23058664,0.00000000,0.78947960,0.30167653
-4.51725863,0.98864493,0.41243935,0.01934115,0.25723727,0.00000000,0.85822589,0.32882013
-4.51125563,1.07581827,0.44316583,0.02085115,0.28563546,0.00000000,0.92757331,0.35639243
-4.50525263,1.16441973,0.47334062,0.02233840,0.31563951,0.00000000,0.99673630,0.38410737
-4.49924962,1.25361136,0.50258861,0.02378230,0.34708032,0.00000000,1.06491161,0.41167213
-4.49324662,1.34253534,0.53054971,0.02516242,0.37976131,0.00000000,1.13129589,0.43879403
-4.48724362,1.43033121,0.55688890,0.02645906,0.41345914,0.00000000,1.19510387,0.46518783
-4.48124062,1.51615341,0.58130560,0.02765382,0.44792513,0.00000000,1.25558640,0.49058293
-4.47523762,1.59918827,0.60354183,0.02873011,0.48288744,0.00000000,1.31204744,0.51473014
-4.46923462,1.67866973,0.62338879,0.02967365,0.51805384,0.00000000,1.36385922,0.53740770
-4.46323162,1.75389299,0.64069147,0.03047290,0.55311509,0.00000000,1.41047491,0.55842617
-4.45722861,1.82422543,0.65535102,0.03111936,0.58774877,0.00000000,1.45143832,0.57763199
-4.45122561,1.88911458,0.66732480,0.03160776,0.62162349,0.00000000,1.48639021,0.59490956
-4.44522261,1.94809280,0.67662421,0.03193621,0.65440347,0.00000000,1.51507117,0.61018161
-4.43921961,2.00077872,0.68331026,0.03210610,0.68575334,0.00000000,1.53732116,0.62340805
-4.43321661,2.04687579,0.68748742,0.03212197,0.71534311,0.00000000,1.55307589,0.63458337
-4.42721361,2.08616827,0.68929597,0.03199124,0.74285328,0.00000000,1.56236062,0.64373265
-4.42121061,2.11851537,0.68890345,0.03172382,0.76798004,0.00000000,1.56528193,0.65090673
-4.41520760,2.14384420,0.68649572,0.03133166,0.79044049,0.00000000,1.56201807,0.65617672
-4.40920460,2.16214237,0.68226810,0.03082828,0.80997780,0.00000000,1.55280869,0.65962823
-4.40320160,2.17345090,0.67641725,0.03022818,0.82636639,0.00000000,1.53794456,0.66135580
-4.39719860,2.17785820,0.66913414,0.02954637,0.83941683,0.00000000,1.51775791,0.66145795
-4.39119560,2.17549564,0.66059851,0.02879783,0.84898055,0.00000000,1.49261385,0.66003295
-4.38519260,2.16653505,0.65097504,0.02799709,0.85495425,0.00000000,1.46290331,0.65717586
-4.37918959,2.15118832,0.64041140,0.02715785,0.85728371,0.00000000,1.42903749,0.65297682
-4.37318659,2.12970903,0.62903805,0.02629267,0.85596710,0.00000000,1.39144401,0.64752062
-4.36718359,2.10239578,0.61696978,0.02541281,0.85105738,0.00000000,1.35056447,0.64088771
-4.36118059,2.06959677,0.60430859,0.02452815,0.84266390,0.00000000,1.30685326,0.63315628
-4.35517759,2.03171489,0.59114755,0.02364714,0.83095275,0.00000000,1.26077708,0.62440525
-4.34917459,1.98921268,0.57757537,0.02277696,0.81614598,0.00000000,1.21281485,0.61471786
-4.34317159,1.94261618,0.56368099,0.02192362,0.79851942,0.00000000,1.16345747,0.60418550
-4.33716858,1.89251698,0.54955794,0.02109220,0.77839901,0.00000000,1.11320696,0.59291127
-4.33116558,1.83957168,0.53530791,0.02028706,0.75615571,0.00000000,1.06257464,0.58101309
-4.32516258,1.78449822,0.52104332,0.01951211,0.73219895,0.00000000,1.01207807,0.56862574
-4.31915958,1.72806859,0.50688852,0.01877105,0.70696862,0.00000000,0.96223642,0.55590180
-4.31315658,1.67109789,0.49297950,0.01806752,0.68092590,0.00000000,0.91356447,0.54301105
-4.30715358,1.61442967,0.47946212,0.01740527,0.65454300,0.00000000,0.86656503,0.53013845
