energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.32516258,1.57486775,-5.37753030,0.03285358,-0.05195864,0.08392416,-0.09567404,0.37270275,-1.98483608,0.33152199,-0.56540924,0.21104832,-1.15294034,0.17624270,-0.74548550,0.05409516,-0.12528037,0.74097538,-3.23244170
-4.31915958,1.49894069,-5.17825382,0.03008944,-0.05234932,0.08738502,-0.09408328,0.35767106,-1.86232698,0.33049759,-0.54418524,0.19566373,-1.09786052,0.16414337,-0.71697656,0.04873930,-0.12543045,0.69436677,-3.10796010
-4.31315658,1.43976382,-4.96537021,0.02740695,-0.05242028,0.09233928,-0.09231204,0.34682191,-1.74067030,0.33427008,-0.52151496,0.18198019,-1.04082564,0.15374776,-0.68676071,0.04372735,-0.12475383,0.65517538,-2.97539341
-4.30715358,1.39916833,-4.74063451,0.02482730,-0.05217792,0.09894502,-0.09035122,0.34063073,-1.62063233,0.34335583,-0.49759522,0.17023791,-0.98233761,0.14522545,-0.65506388,0.03908701,-0.12326691,0.62419429,-2.83586193
-4.30115058,1.37881070,-4.50603132,0.02236816,-0.05163612,0.10735465,-0.08820043,0.33955292,-1.50294261,0.35823775,-0.47264613,0.16065950,-0.92291824,0.13872379,-0.62213724,0.03483713,-0.12100323,0.60212779,-2.69061433
-4.29514757,1.38015437,-4.26373329,0.02004364,-0.05081567,0.11771128,-0.08586785,0.34401621,-1.38828470,0.37935583,-0.44690633,0.15344907,-0.86309944,0.13436738,-0.58825277,0.03098837,-0.11801235,0.58958684,-2.54100173
-4.28914457,1.40445214,-4.01605312,0.01786442,-0.04974360,0.13014488,-0.08336984,0.35441323,-1.27728813,0.40709719,-0.42062768,0.14879163,-0.80341277,0.13225788,-0.55369821,0.02754391,-0.11435810,0.58708530,-2.38844832
-4.28314157,1.45272863,-3.76539046,0.01583787,-0.04845213,0.14476803,-0.08073023,0.37109402,-1.17052136,0.44178569,-0.39406946,0.14685273,-0.74437873,0.13247393,-0.51877140,0.02450035,-0.11011649,0.59503655,-2.23441914
-4.27713857,1.52576270,-3.51417564,0.01396827,-0.04697760,0.16167162,-0.07797931,0.39435851,-1.06848574,0.48367136,-0.36749240,0.14777801,-0.68649614,0.13507123,-0.48377427,0.02184856,-0.10537318,0.61374998,-2.08038646
-4.27113557,1.62406969,-3.26481224,0.01225709,-0.04535908,0.18092061,-0.07515260,0.42444895,-0.97161066,0.53292006,-0.34115268,0.15169255,-0.63023201,0.14008257,-0.44900662,0.01957465,-0.10022070,0.64342714,-1.92779582
-4.26513257,1.74788410,-3.01962080,0.01070329,-0.04363711,0.20255004,-0.07228937,0.46154229,-0.88024975,0.58960374,-0.31529612,0.15869978,-0.57601230,0.14751782,-0.41475984,0.01766075,-0.09475557,0.68415745,-1.77803316
-4.25912956,1.89714328,-2.78078585,0.00930360,-0.04185223,0.22656160,-0.06943111,0.50574271,-0.79467845,0.65369192,-0.29015283,0.16887987,-0.52421388,0.15736398,-0.38131092,0.01608589,-0.08907540,0.73591358,-1.63239425
-4.25312656,2.07147349,-2.55030854,0.00805295,-0.04004363,0.25292087,-0.06661981,0.55707467,-0.71509291,0.72504487,-0.26593256,0.18228765,-0.47515809,0.16958525,-0.34891699,0.01482672,-0.08327603,0.79854673,-1.49205779
-4.24712356,2.27017941,-2.32996659,0.00694470,-0.03824794,0.28155555,-0.06389642,0.61547656,-0.64161051,0.80340928,-0.24282077,0.19894993,-0.42910603,0.18412316,-0.31781047,0.01385819,-0.07744901,0.87178223,-1.35806306
-4.24112056,2.49223879,-2.12128320,0.00597105,-0.03649806,0.31235496,-0.06129935,0.68079560,-0.57427196,0.88841674,-0.22097583,0.21886250,-0.38625590,0.20089706,-0.28819524,0.01315414,-0.07167929,0.95521618,-1.23129311
-4.23511756,2.73630367,-1.92550611,0.00512329,-0.03482225,0.34517074,-0.05886318,0.75278425,-0.51304506,0.97958583,-0.20052718,0.24198680,-0.34674226,0.21980479,-0.26024385,0.01268783,-0.06604331,1.04831351,-1.11246393
-4.22911456,3.00070967,-1.74359733,0.00439215,-0.03324343,0.37981916,-0.05661764,0.83109870,-0.45783022,1.07632801,-0.18157471,0.26824664,-0.31063746,0.24072398,-0.23409587,0.01243235,-0.06060761,1.15040845,-1.00212001
-4.22311156,3.28349447,-1.57623382,0.00376800,-0.03177870,0.41608486,-0.05458693,0.91529970,-0.40846748,1.17795772,-0.16418925,0.29752518,-0.27795485,0.26351371,-0.20985762,0.01236106,-0.05542774,1.26070785,-0.90063620
-4.21710855,3.58242640,-1.42381873,0.00324115,-0.03043910,0.45372617,-0.05278944,1.00485630,-0.36474509,1.28370659,-0.14841415,0.32966237,-0.24865388,0.28801701,-0.18760300,0.01244784,-0.05054784,1.37829805,-0.80822563
-4.21110555,3.89504344,-1.28650247,0.00280201,-0.02922970,0.49248175,-0.05123777,1.09915246,-0.32640933,1.39274171,-0.13426792,0.36445330,-0.22264666,0.31406390,-0.16737557,0.01266748,-0.04600048,1.50215566,-0.72495322
-4.20510255,4.21870247,-1.16421242,0.00244125,-0.02814982,0.53207848,-0.04993924,1.19749702,-0.29317531,1.50418750,-0.12174766,0.40164771,-0.19980570,0.34147519,-0.14919176,0.01299586,-0.04180708,1.63116264,-0.65075390
-4.19909955,4.55063784,-1.05668972,0.00215001,-0.02719352,0.57224029,-0.04889668,1.29913669,-0.26473859,1.61715053,-0.11083332,0.44095084,-0.17997272,0.37006681,-0.13304487,0.01341023,-0.03797858,1.76412549,-0.58545479
-4.19309655,4.88802784,-0.96353161,0.00191993,-0.02635033,0.61269747,-0.04810963,1.40327207,-0.24078702,1.73074633,-0.10149239,0.48202583,-0.16296784,0.39965478,-0.11890990,0.01388943,-0.03451650,1.89979847,-0.52880023
-4.18709355,5.22806687,-0.88423719,0.00174330,-0.02560597,0.65319625,-0.04757570,1.50907624,-0.22101281,1.84412725,-0.09368497,0.52449791,-0.14859921,0.43006038,-0.10674890,0.01441409,-0.03141419,2.03691025,-0.48047855
-4.18109055,5.56804065,-0.81825482,0.00161309,-0.02494334,0.69350795,-0.04729221,1.61571548,-0.20512404,1.95650994,-0.08736892,0.56796020,-0.13667242,0.46111552,-0.09651651,0.01496688,-0.02865821,2.17419314,-0.44014954
-4.17508754,5.90540135,-0.76502908,0.00152300,-0.02434348,0.73343751,-0.04725784,1.72237136,-0.19285558,2.06720132,-0.08250495,0.61198123,-0.12699956,0.49266794,-0.08816565,0.01553264,-0.02622988,2.31041391,-0.40747146
-4.16908454,6.23783915,-0.72404556,0.00146751,-0.02378651,0.77283064,-0.04747434,1.82826334,-0.18397897,2.17562147,-0.07906132,0.65611387,-0.11940768,0.52458602,-0.08165294,0.01609865,-0.02410676,2.44440501,-0.38212662
-4.16308154,6.56334675,-0.69487155,0.00144186,-0.02325261,0.81157938,-0.04794813,1.93267120,-0.17831082,2.28132241,-0.07701814,0.69990542,-0.11374631,0.55676281,-0.07694380,0.01665471,-0.02226411,2.57509463,-0.36384448
-4.15707854,6.88027349,-0.67719126,0.00144207,-0.02272291,0.84962568,-0.04869162,2.03495609,-0.17571963,2.38400131,-0.07637087,0.74290850,-0.10989385,0.58911907,-0.07401691,0.01719337,-0.02067629,2.70153432,-0.35242160
-4.15107554,7.18736590,-0.67083411,0.00146494,-0.02218024,0.88696270,-0.04972437,2.13457953,-0.17613064,2.48350761,-0.07713301,0.78469229,-0.10776281,0.62160511,-0.07286785,0.01770999,-0.01931787,2.82292262,-0.34773761
-4.14507254,7.48379224,-0.67579505,0.00150801,-0.02160977,0.92363369,-0.05107374,2.23111930,-0.17952859,2.57984316,-0.07933789,0.82485357,-0.10730354,0.65420105,-0.07351190,0.01820286,-0.01816472,2.93862355,-0.34976667
-4.13906953,7.76914937,-0.69224613,0.00156956,-0.02099948,0.95972855,-0.05277519,2.32428168,-0.18595826,2.67315524,-0.08303924,0.86302707,-0.10850662,0.68691557,-0.07598579,0.01867324,-0.01719475,3.04817868,-0.35858405
-4.13306653,8.04345102,-0.72053878,0.00164857,-0.02034052,0.99537810,-0.05487203,2.41390940,-0.19552256,2.76372272,-0.08831070,0.89889467,-0.11140366,0.71978298,-0.08034830,0.01912534,-0.01638853,3.15131208,-0.37436752
-4.12706353,8.30709772,-0.76119659,0.00174467,-0.01962735,1.03074649,-0.05741468,2.49998499,-0.20837841,2.85193582,-0.09524417,0.93219290,-0.11606654,0.75285871,-0.08667973,0.01956627,-0.01572960,3.24792778,-0.39739350
-4.12106053,8.56082970,-0.81489869,0.00185814,-0.01885774,1.06602201,-0.06045940,2.58262949,-0.22473016,2.93827056,-0.10394694,0.96271846,-0.12260518,0.78621326,-0.09508024,0.02000596,-0.01520462,3.33809947,-0.42802799
-4.11505753,8.80566498,-0.88245420,0.00198980,-0.01803261,1.10140704,-0.06406650,2.66209656,-0.24482093,3.02325921,-0.11453768,0.99033136,-0.13116375,0.81992510,-0.10566705,0.02045694,-0.01480334,3.42205309,-0.46671254
-4.10905453,9.04282607,-0.96476831,0.00214101,-0.01715580,1.13710758,-0.06829810,2.73876261,-0.26892187,3.10745843,-0.12714152,1.01495569,-0.14191551,0.85407250,-0.11857055,0.02093414,-0.01451830,3.50014292,-0.51394558
-4.10305153,9.27365901,-1.06280128,0.00231356,-0.01623367,1.17332321,-0.07321550,2.81311334,-0.29731975,3.19141690,-0.14188411,1.03657779,-0.15505629,0.88872507,-0.13392954,0.02145461,-0.01434451,3.57282243,-0.57025973
-4.09704852,9.49954966,-1.17752132,0.00250959,-0.01527462,1.21023795,-0.07887623,2.88572764,-0.33030306,3.27564447,-0.15888505,1.05524218,-0.17079681,0.92393514,-0.15188561,0.02203712,-0.01427895,3.64061139,-0.63619572
-4.09104552,9.72184162,-1.30985326,0.00273155,-0.01428865,1.24801290,-0.08533092,2.95725972,-0.36814722,3.36058466,-0.17825083,1.07104526,-0.18935393,0.95972962,-0.17257693,0.02270183,-0.01432001,3.70406093,-0.71227375
-4.08504252,9.94176079,-1.46062450,0.00298201,-0.01328680,1.28678090,-0.09262011,3.02842041,-0.41109915,3.44659227,-0.20006748,1.08412736,-0.21094119,0.99610285,-0.19613159,0.02346974,-0.01446686,3.76371848,-0.79896329
-4.07903952,10.16035063,-1.63051046,0.00326365,-0.01228061,1.32664390,-0.10077113,3.09995859,-0.45936193,3.53391755,-0.22439333,1.09466340,-0.23575868,1.03301068,-0.22266081,0.02436223,-0.01471889,3.82009432,-0.89665236
-4.07303652,10.37842190,-1.81998142,0.00357905,-0.01128168,1.36767311,-0.10979516,3.17264357,-0.51307990,3.62269804,-0.25125213,1.10285281,-0.26398268,1.07036624,-0.25225210,0.02540046,-0.01507512,3.87363155,-1.00561733
-4.06703352,10.59651938,-2.02925298,0.00393060,-0.01030118,1.40991188,-0.11968469,3.24724916,-0.57232491,3.71295845,-0.28062676,1.10890915,-0.29575533,1.10803776,-0.28496289,0.02660477,-0.01553365,3.92468103,-1.12599465
-4.06103052,10.81490719,-2.25824225,0.00432036,-0.00934948,1.45338144,-0.13041143,3.32453984,-0.63708417,3.80461888,-0.31245395,1.11305002,-0.33117461,1.14584836,-0.32081453,0.02799403,-0.01609124,3.97348233,-1.25775539
-4.05502751,11.03357284,-2.50653164,0.00474991,-0.00843585,1.49808874,-0.14192490,3.40525933,-0.70725028,3.89751055,-0.34662032,1.11548774,-0.37028506,1.18357802,-0.35978725,0.02958496,-0.01674298,4.02015165,-1.40068387
-4.04902451,11.25224905,-2.77334217,0.00522021,-0.00756820,1.54403611,-0.15415164,3.49012153,-0.78261394,3.99139817,-0.38295976,1.11642107,-0.41306957,1.22096757,-0.40181604,0.03139144,-0.01748203,4.06467698,-1.55436144
-4.04302151,11.47045105,-3.05751752,0.00573148,-0.00675297,1.59123187,-0.16699532,3.57980355,-0.86285962,4.08600720,-0.42125269,1.11602861,-0.45944256,1.25772448,-0.44678775,0.03342380,-0.01829954,4.10692040,-1.71815600
-4.03701851,11.68752618,-3.35752013,0.00628302,-0.00599501,1.63970105,-0.18033763,3.67494052,-0.94756458,4.18105430,-0.46122705,1.11446369,-0.50924492,1.29353015,-0.49453953,0.03568815,-0.01918462,4.14662711,-1.89121831
-4.03101551,11.90271155,-3.67143980,0.00687319,-0.00529759,1.68949535,-0.19404006,3.77612137,-1.03620138,4.27627843,-0.50256123,1.11185128,-0.56224092,1.32804839,-0.54485861,0.03818578,-0.02012451,4.18344022,-2.07248503
-4.02501251,12.11519554,-3.99701482,0.00749924,-0.00466249,1.74070143,-0.20794653,3.88388508,-1.12814388,4.37147063,-0.54488891,1.10828657,-0.61811746,1.36093446,-0.59748362,0.04091248,-0.02110480,4.21692028,-2.26068903
-4.01900950,12.32417818,-4.33166536,0.00815729,-0.00409005,1.79344667,-0.22188681,3.99871655,-1.22267666,4.46649997,-0.58780564,1.10383544,-0.67648553,1.39184454,-0.65210726,0.04385817,-0.02210979,4.24656807,-2.45437647
-4.01300650,12.52892624,-4.67253806,0.00884228,-0.00357938,1.84790175,-0.23568064,4.12104159,-1.31900755,4.56133382,-0.63087707,1.09853646,-0.73688436,1.42044488,-0.70838023,0.04700643,-0.02312285,4.27184941,-2.65193038
-4.00700350,12.72881900,-5.01656025,0.00954800,-0.00312849,1.90427942,-0.24914245,4.25122046,-1.41628300,4.65605060,-0.67364850,1.09240422,-0.79878777,1.44642054,-0.76591644,0.05033433,-0.02412694,4.29222043,-2.85159990
-4.00100050,12.92338173,-5.36050204,0.01026711,-0.00273453,1.96282939,-0.26208648,4.38953968,-1.51360564,4.75084393,-0.71565542,1.08543392,-0.86161295,1.46948320,-0.82429912,0.05381236,-0.02510507,4.30715215,-3.05153408
-3.99499750,13.11230490,-5.70104402,0.01099128,-0.00239395,2.02382901,-0.27433223,4.53620202,-1.61005353,4.84601747,-0.75643468,1.07760662,-0.92473123,1.48937798,-0.88308773,0.05740458,-0.02604086,4.31615325,-3.24981916
-3.98899450,13.29544817,-6.03484794,0.01171127,-0.00210273,2.08757030,-0.28570993,4.69131507,-1.70470038,4.94197054,-0.79553591,1.06889522,-0.98748060,1.50588909,-0.94182537,0.06106899,-0.02691900,4.31879014,-3.44451786
-3.98299150,13.47282965,-6.35862796,0.01241713,-0.00185654,2.15434362,-0.29606598,4.85487854,-1.79663614,5.03917493,-0.83253263,1.05927056,-1.04917952,1.51884418,-1.00004656,0.06475810,-0.02772572,4.31470389,-3.63370926
-3.97698849,13.64460175,-6.66921983,0.01309843,-0.00165097,2.22441879,-0.30526805,5.02677132,-1.88498703,5.13814435,-0.86703279,1.04870769,-1.10914160,1.52811772,-1.05728489,0.06841983,-0.02844923,4.30362362,-3.81552780
-3.97098549,13.81101608,-6.96364566,0.01374449,-0.00148159,2.29802467,-0.31320976,5.20673894,-1.96893470,5.23939796,-0.89868830,1.03719186,-1.16669058,1.53363318,-1.11308073,0.07199849,-0.02908003,4.28537642,-3.98820002
-3.96498249,13.97238051,-7.23917216,0.01434464,-0.00134419,2.37532811,-0.31981470,5.39438257,-2.04773350,5.34342010,-0.92720311,1.02472409,-1.22117508,1.53536449,-1.16698836,0.07543611,-0.02961120,4.25989389,-4.15007792
-3.95897949,14.12901198,-7.49336060,0.01488856,-0.00123478,2.45641363,-0.32503974,5.58915047,-2.12072570,5.45061866,-0.95233978,1.01132625,-1.27198269,1.53333676,-1.21858278,0.07867385,-0.03003859,4.22721566,-4.29966777
-3.95297649,14.28118875,-7.72410731,0.01536652,-0.00114974,2.54126481,-0.32887744,5.79033290,-2.18735410,5.56128422,-0.97392414,0.99704536,-1.31855277,1.52762654,-1.26746581,0.08165360,-0.03036087,4.18749039,-4.43565378
-3.94697349,14.42910566,-7.92967394,0.01576971,-0.00108587,2.62974847,-0.33135754,5.99706126,-2.24717165,5.67555249,-0.99184815,0.98195695,-1.36038761,1.51836176,-1.31327155,0.08431963,-0.03057958,4.14097455,-4.55691605
-3.94097049,14.57283563,-8.10870711,0.01609049,-0.00104040,2.72160268,-0.33254741,6.20831213,-2.29984818,5.79337203,-1.00607069,0.96616763,-1.39706164,1.50572144,-1.35567114,0.08662028,-0.03069902,4.08802948,-4.66254271
-3.93496748,14.71229975,-8.26024784,0.01632265,-0.00101103,2.81642922,-0.33255153,6.42291647,-2.34517397,5.91447908,-1.01661664,0.94981639,-1.42822839,1.48993519,-1.39437682,0.08850960,-0.03072612,4.02911707,-4.75183628
-3.92896448,14.84724790,-8.38373122,0.01646160,-0.00099595,2.91369099,-0.33150991,6.63957397,-2.38306029,6.03838082,-1.02357413,0.93307489,-1.45362505,1.47128256,-1.42914533,0.08994884,-0.03067023,3.96479427,-4.82431474
-3.92296148,14.97725067,-8.47897733,0.01650452,-0.00099377,3.01271473,-0.32959557,6.85687238,-2.41353720,6.16434793,-1.02709030,0.91614650,-1.47307467,1.45009212,-1.45978062,0.09090785,-0.03054282,3.89570654,-4.87970770
-3.91695848,15.10170261,-8.54617469,0.01645051,-0.00100358,3.11269884,-0.32701107,7.07331115,-2.43674861,6.29141677,-1.02736576,0.89926417,-1.48648598,1.42674004,-1.48613598,0.09136612,-0.03035727,3.82258030,-4.91794857
-3.91095548,15.21983611,-8.58585730,0.01630053,-0.00102486,3.21272617,-0.32398416,7.28732852,-2.45294514,6.41840116,-1.02464799,0.88268702,-1.49385112,1.40164820,-1.50811553,0.09131357,-0.03012844,3.74621429,-4.93916341
-3.90495248,15.33074451,-8.59887695,0.01605747,-0.00105744,3.31178124,-0.32076275,7.49733112,-2.46247489,6.54391305,-1.01922397,0.86669586,-1.49524141,1.37528144,-1.52567518,0.09075107,-0.02987241,3.66746976,-4.94365730
-3.89894947,15.43341251,-8.58637182,0.01572602,-0.00110150,3.40877108,-0.31760916,7.70172486,-2.46577261,6.66639113,-1.01141233,0.85158767,-1.49080153,1.34814382,-1.53882286,0.08969049,-0.02960608,3.58725935,-4.93189916
-3.89294647,15.52675178,-8.54973266,0.01531250,-0.00115750,3.50254918,-0.31479385,7.89894596,-2.46334749,6.78413628,-1.00155520,0.83766916,-1.48074248,1.32077373,-1.54761821,0.08815443,-0.02934685,3.50653460,-4.90450548
-3.88694347,15.60963949,-8.49056747,0.01482472,-0.00122610,3.59194121,-0.31258885,8.08749093,-2.45576995,6.89535227,-0.99000997,0.82524966,-1.46533364,1.29373778,-1.55217148,0.08617561,-0.02911228,3.42627213,-4.86222377
-3.88094047,15.68095766,-8.41066562,0.01427168,-0.00130812,3.67577207,-0.31126085,8.26594457,-2.44365784,6.99819017,-0.97714129,0.81463353,-1.44489430,1.26762319,-1.55264167,0.08379588,-0.02891969,3.34745836,-4.80591608
-3.87493747,15.73963131,-8.31196179,0.01366334,-0.00140451,3.75289296,-0.31106429,8.43300505,-2.42766217,7.09079504,-0.96331325,0.80611250,-1.41978505,1.24302890,-1.54923388,0.08106492,-0.02878587,3.27107332,-4.73654287
-3.86893447,15.78466393,-8.19650042,0.01301028,-0.00151625,3.82220790,-0.31223465,8.58750546,-2.40845286,7.17135323,-0.94888209,0.79995802,-1.39039923,1.22055537,-1.54219573,0.07803882,-0.02872669,3.19807346,-4.65514743
-3.86293147,15.81516899,-8.06640086,0.01232346,-0.00164430,3.88269882,-0.31498196,8.72843143,-2.38670476,7.23813900,-0.93418950,0.79641409,-1.35715480,1.20079317,-1.53181288,0.07477830,-0.02875678,3.12937409,-4.56284087
-3.85692846,15.83039670,-7.92382356,0.01161386,-0.00178951,3.93344860,-0.31948499,8.85493460,-2.36308429,7.28955905,-0.91955650,0.79569078,-1.32048677,1.18431071,-1.51840375,0.07134698,-0.02888917,3.06583187,-4.46078759
-3.85092546,15.82975556,-7.77093756,0.01089222,-0.00195259,3.97366162,-0.32588620,8.96634193,-2.33823703,7.32419395,-0.90527823,0.79795873,-1.28084030,1.17164129,-1.50231332,0.06780952,-0.02913494,3.00822779,-4.35019124
-3.84492246,15.81282841,-7.60988968,0.01016879,-0.00213403,4.00268123,-0.33428775,9.06216100,-2.31277663,7.34083535,-0.89161963,0.80334477,-1.23866461,1.16326985,-1.48390631,0.06422987,-0.02950286,2.95725121,-4.23228093
-3.83891946,15.77938312,-7.44277571,0.00945310,-0.00233401,4.02000400,-0.34474876,9.14208150,-2.28727547,7.33851824,-0.87881215,0.81192884,-1.19440774,1.15961981,-1.46355987,0.06066957,-0.02999909,2.91348536,-4.10829768
-3.83291646,15.72937776,-7.27161423,0.00875377,-0.00255238,4.02529040,-0.35728407,9.20597323,-2.26225727,7.31654735,-0.86705158,0.82374226,-1.14851208,1.16104041,-1.44165591,0.05718623,-0.03062683,2.87739481,-3.97948113
-3.82691346,15.66296066,-7.09832364,0.00807835,-0.00278858,4.01837181,-0.37186467,9.25388078,-2.23819224,7.27451713,-0.85649727,0.83876727,-1.10141073,1.16779481,-1.41857353,0.05383224,-0.03138608,2.84931511,-3.84705647
-3.82091046,15.58046504,-6.92470312,0.00743327,-0.00304159,3.99925375,-0.38841995,9.28601517,-2.21549487,7.21232485,-0.84727259,0.85693786,-1.05352451,1.18004966,-1.39468171,0.05065368,-0.03227338,2.82944489,-3.71222172
-3.81490745,15.48239858,-6.75241827,0.00682376,-0.00330991,3.96811518,-0.40684176,9.30274256,-2.19452464,7.13017617,-0.83946696,0.87814151,-1.00525968,1.19786609,-1.37033271,0.04768954,-0.03328167,2.81784046,-3.57613579
-3.80890445,15.36942754,-6.58299211,0.00625384,-0.00359152,3.92530406,-0.42699044,9.30457002,-2.17558980,7.02858314,-0.83313932,0.90222183,-0.95700616,1.22119282,-1.34585643,0.04497117,-0.03440020,2.81441296,-3.43990733
-3.80290145,15.24235575,-6.41780211,0.00572636,-0.00388392,3.87132904,-0.44870249,9.29212860,-2.15895423,6.90835428,-0.82832314,0.92898164,-0.90913629,1.24986147,-1.32155607,0.04252205,-0.03561461,2.81892782,-3.30458497
-3.79689845,15.10209818,-6.25808361,0.00524306,-0.00418408,3.80684747,-0.47179996,9.26615337,-2.14484716,6.77057685,-0.82503274,0.95818631,-0.86200391,1.28358434,-1.29770540,0.04035769,-0.03690702,2.83100665,-3.17114920
-3.79089545,14.94964956,-6.10493984,0.00480464,-0.00448852,3.73264991,-0.49610104,9.22746090,-2.13347544,6.61659162,-0.82327098,0.98956712,-0.81594385,1.32195494,-1.27454776,0.03848594,-0.03825634,2.85013105,-3.04050631
-3.78489245,14.78604852,-5.95935843,0.00441090,-0.00479334,3.64964151,-0.52143159,9.17692404,-2.12503788,6.44796061,-0.82303792,1.02282424,-0.77127165,1.36445124,-1.25229697,0.03690731,-0.03963867,2.87564846,-2.91348470
-3.77888944,14.61233794,-5.82223384,0.00406084,-0.00509432,3.55882051,-0.54763721,9.11544449,-2.11974107,6.26642859,-0.82434014,1.05762940,-0.72828346,1.41044183,-1.23114015,0.03561557,-0.04102783,2.90677971,-2.79083366
-3.77288644,14.42952301,-5.69439480,0.00375281,-0.00538697,3.46125455,-0.57459510,9.04392378,-2.11781576,6.07387960,-0.82720049,1.09362797,-0.68725618,1.45919496,-1.21124232,0.03459843,-0.04239606,2.94262835,-2.67322504
-3.76688344,14.23852859,-5.57663575,0.00348460,-0.00566667,3.35805531,-0.60222543,8.96323336,-2.11953297,5.87228960,-0.83166764,1.13044062,-0.64844767,1.50989032,-1.19275265,0.03383832,-0.04371474,2.98219162,-2.56125734
-3.76088044,14.04015783,-5.46975036,0.00325361,-0.00592880,3.25035235,-0.63050145,8.87418496,-2.12521891,5.66367709,-0.83782511,1.16766456,-0.61209706,1.56163362,-1.17581192,0.03331321,-0.04495529,3.02437323,-2.45546246
-3.75487744,13.83505471,-5.37456564,0.00305697,-0.00616885,3.13926684,-0.65945783,8.77750256,-2.13526773,5.45005348,-0.84579920,1.20487461,-0.57842514,1.61347350,-1.16056101,0.03299751,-0.04609001,3.06799799,-2.35631449
-3.74887444,13.62367280,-5.29197448,0.00289160,-0.00638253,3.02588631,-0.68919685,8.67379733,-2.15015112,5.23337492,-0.85576538,1.24162443,-0.54763470,1.66442080,-1.14714964,0.03286292,-0.04709311,3.11182855,-2.26424015
-3.74287144,13.40625293,-5.22296468,0.00275438,-0.00656598,2.91124105,-0.71989181,8.56354723,-2.17042414,5.01549777,-0.86795273,1.27744816,-0.51991095,1.71346964,-1.13574510,0.03287930,-0.04794150,3.15458427,-2.17963038
-3.73686843,13.18281214,-5.16864251,0.00264223,-0.00671582,2.79628334,-0.75178763,8.44708276,-2.19672653,4.79813918,-0.88264607,1.31186292,-0.49542186,1.75962001,-1.12654022,0.03301556,-0.04861577,3.19496250,-2.10285221
-3.73086543,12.95314586,-5.13024909,0.00255217,-0.00682931,2.68187010,-0.78519827,8.32458026,-2.22977926,4.58284476,-0.90018553,1.34437241,-0.47431849,1.80190130,-1.11976018,0.03324039,-0.04910082,3.23166209,-2.03426033
-3.72486243,12.71684464,-5.10916806,0.00248138,-0.00690441,2.56874973,-0.82050108,8.19606389,-2.27037610,4.37096419,-0.92096339,1.37447209,-0.45673520,1.83939635,-1.11566748,0.03352309,-0.04938660,3.26340923,-1.97420761
-3.71885943,12.47332604,-5.10692362,0.00242735,-0.00693988,2.45755354,-0.85812823,8.06141697,-2.31937037,4.16363603,-0.94541828,1.40165586,-0.44278987,1.87126537,-1.11456475,0.03383429,-0.04946852,3.28898518,-1.92305375
-3.71285643,12.22188145,-5.12516829,0.00238783,-0.00693533,2.34879223,-0.89855540,7.92040302,-2.37765747,3.96178188,-0.97402667,1.42542469,-0.43258401,1.89676898,-1.11679505,0.03414658,-0.04934777,3.30725554,-1.88117156
-3.70685343,11.96173628,-5.16566028,0.00236096,-0.00689119,2.24285717,-0.94228839,7.77269597,-2.44615363,3.76611001,-1.00729213,1.44529679,-0.42620280,1.91528983,-1.12273935,0.03443518,-0.04903138,3.31720031,-1.84895026
-3.70085043,11.69212166,-5.23023098,0.00234529,-0.00680876,2.14002650,-0.98984789,7.61791866,-2.52577192,3.57712780,-1.04573248,1.46081938,-0.42371506,1.92635216,-1.13281107,0.03467845,-0.04853213,3.31794391,-1.82679555
-3.69484742,11.41235404,-5.32074334,0.00233984,-0.00669013,2.04047547,-1.04175327,7.45568813,-2.61739662,3.39516205,-1.08986542,1.47158161,-0.42517318,1.92963837,-1.14744790,0.03485841,-0.04786828,3.30878418,-1.81512600
-3.68884442,11.12191921,-5.43904254,0.00234409,-0.00653811,1.94429040,-1.09850589,7.28566541,-2.72185689,3.22038569,-1.14019303,1.47722804,-0.43061295,1.92500229,-1.16710080,0.03496114,-0.04706300,3.28921911,-1.81436599
-3.68284142,10.82055596,-5.58690041,0.00235809,-0.00635615,1.85148533,-1.16057257,7.10760740,-2.83990099,3.05284925,-1.19718573,1.47747223,-0.44005327,1.91247836,-1.19222072,0.03497709,-0.04614375,3.25897011,-1.82493504
-3.67683842,10.50833485,-5.76595557,0.00238239,-0.00614821,1.76202044,-1.22836996,6.92141788,-2.97217206,2.89251511,-1.26126620,1.47210960,-0.45349579,1.89228640,-1.22324329,0.03490133,-0.04514149,3.21800069,-1.84723398
-3.67083542,10.18572726,-5.97765121,0.00241814,-0.00591867,1.67582118,-1.30225010,6.72719465,-3.11918634,2.73929254,-1.33279373,1.46102887,-0.47092433,1.86483149,-1.26057209,0.03473367,-0.04408974,3.16652924,-1.88162830
-3.66483242,9.85366036,-6.22317245,0.00246703,-0.00567214,1.59279699,-1.38248779,6.52526994,-3.28131453,2.59307155,-1.41204948,1.44422137,-0.49230416,1.83069885,-1.30456099,0.03447866,-0.04302361,3.10503505,-1.92842916
