energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zr_p_up,Zr_d_up
-3.10655328,0.13058274,0.00000869,0.00415065,0.00000874,0.00749893,0.01109783,0.01870232,0.01387405,0.08412452
-3.10055028,0.14911980,0.00000993,0.00473816,0.00001000,0.00856681,0.01268945,0.02135171,0.01584034,0.09607159
-3.09454727,0.16907784,0.00001125,0.00537000,0.00001136,0.00971790,0.01440974,0.02420193,0.01795606,0.10893655
-3.08854427,0.19034676,0.00001267,0.00604238,0.00001283,0.01094642,0.01625189,0.02723634,0.02020900,0.12264928
-3.08254127,0.21277403,0.00001416,0.00675012,0.00001438,0.01224426,0.01820613,0.03043203,0.02258232,0.13711251
-3.07653827,0.23616446,0.00001571,0.00748661,0.00001602,0.01360101,0.02025974,0.03375971,0.02505452,0.15220169
-3.07053527,0.26028153,0.00001731,0.00824382,0.00001774,0.01500406,0.02239735,0.03718391,0.02759955,0.16776594
-3.06453227,0.28485064,0.00001893,0.00901244,0.00001951,0.01643879,0.02460123,0.04066338,0.03018711,0.18363009
-3.05852926,0.30956407,0.00002057,0.00978196,0.00002134,0.01788890,0.02685192,0.04415178,0.03278320,0.19959800
-3.05252626,0.33408781,0.00002219,0.01054094,0.00002320,0.01933682,0.02912881,0.04759863,0.03535079,0.21545691
-3.04652326,0.35807001,0.00002376,0.01127723,0.00002508,0.02076417,0.03141099,0.05095049,0.03785074,0.23098297
-3.04052026,0.38115084,0.00002528,0.01197832,0.00002697,0.02215242,0.03367813,0.05415234,0.04024278,0.24594756
-3.03451726,0.40297335,0.00002670,0.01263162,0.00002887,0.02348341,0.03591137,0.05714914,0.04248673,0.26012431
-3.02851426,0.42319500,0.00002801,0.01322490,0.00003075,0.02474009,0.03809436,0.05988752,0.04454369,0.27329652
-3.02251126,0.44149924,0.00002919,0.01374661,0.00003261,0.02590714,0.04021405,0.06231741,0.04637729,0.28526460
-3.01650825,0.45760670,0.00003021,0.01418629,0.00003446,0.02697156,0.04226158,0.06439376,0.04795492,0.29585320
-3.01050525,0.47128536,0.00003107,0.01453490,0.00003630,0.02792324,0.04423285,0.06607803,0.04924884,0.30491774
-3.00450225,0.48235920,0.00003173,0.01478512,0.00003813,0.02875538,0.04612895,0.06733955,0.05023720,0.31234982
-2.99849925,0.49071485,0.00003221,0.01493166,0.00003996,0.02946477,0.04795635,0.06815662,0.05090476,0.31808143
-2.99249625,0.49630585,0.00003248,0.01497135,0.00004180,0.03005194,0.04972672,0.06851727,0.05124352,0.32208753
-2.98649325,0.49915422,0.00003256,0.01490335,0.00004369,0.03052117,0.05145654,0.06841969,0.05125295,0.32438685
-2.98049025,0.49934924,0.00003245,0.01472912,0.00004562,0.03088023,0.05316628,0.06787230,0.05093997,0.32504093
-2.97448724,0.49704336,0.00003216,0.01445239,0.00004764,0.03114002,0.05487938,0.06689336,0.05031874,0.32415126
-2.96848424,0.49244553,0.00003170,0.01407902,0.00004976,0.03131404,0.05662089,0.06551031,0.04941000,0.32185471
-2.96248124,0.48581210,0.00003108,0.01361681,0.00005200,0.03141771,0.05841598,0.06375875,0.04824033,0.31831750
-2.95647824,0.47743585,0.00003033,0.01307520,0.00005437,0.03146756,0.06028821,0.06168103,0.04684109,0.31372781
-2.95047524,0.46763360,0.00002947,0.01246497,0.00005690,0.03148042,0.06225783,0.05932481,0.04524727,0.30828767
-2.94447224,0.45673307,0.00002853,0.01179789,0.00005959,0.03147249,0.06434007,0.05674131,0.04349617,0.30220427
-2.93846923,0.44505965,0.00002752,0.01108633,0.00006245,0.03145855,0.06654357,0.05398361,0.04162610,0.29568129
-2.93246623,0.43292369,0.00002646,0.01034289,0.00006545,0.03145115,0.06886911,0.05110484,0.03967509,0.28891065
-2.92646323,0.42060896,0.00002538,0.00958002,0.00006859,0.03145993,0.07130854,0.04815662,0.03767963,0.28206509
-2.92046023,0.40836283,0.00002431,0.00880973,0.00007183,0.03149112,0.07384420,0.04518753,0.03567365,0.27529189
-2.91445723,0.39638870,0.00002324,0.00804323,0.00007514,0.03154721,0.07644878,0.04224187,0.03368752,0.26870814
-2.90845423,0.38484079,0.00002221,0.00729075,0.00007847,0.03162678,0.07908568,0.03935861,0.03174743,0.26239766
-2.90245123,0.37382170,0.00002121,0.00656129,0.00008177,0.03172460,0.08170984,0.03657075,0.02987488,0.25640970
-2.89644822,0.36338265,0.00002026,0.00586252,0.00008498,0.03183191,0.08426909,0.03390485,0.02808644,0.25075959
-2.89044522,0.35352627,0.00001936,0.00520071,0.00008802,0.03193687,0.08670592,0.03138093,0.02639375,0.24543092
-2.88444222,0.34421182,0.00001852,0.00458071,0.00009083,0.03202521,0.08895968,0.02901263,0.02480375,0.24037952
-2.87843922,0.33536226,0.00001772,0.00400596,0.00009334,0.03208105,0.09096897,0.02680758,0.02331905,0.23553852
-2.87243622,0.32687299,0.00001697,0.00347859,0.00009547,0.03208769,0.09267434,0.02476807,0.02193847,0.23082460
-2.86643322,0.31862151,0.00001626,0.00299954,0.00009718,0.03202862,0.09402088,0.02289173,0.02065775,0.22614478
-2.86043022,0.31047760,0.00001559,0.00256868,0.00009839,0.03188838,0.09496092,0.02117244,0.01947023,0.22140350
-2.85442721,0.30231343,0.00001495,0.00218496,0.00009906,0.03165351,0.09545644,0.01960126,0.01836764,0.21650964
-2.84842421,0.29401317,0.00001433,0.00184664,0.00009917,0.03131329,0.09548121,0.01816729,0.01734084,0.21138309
-2.84242121,0.28548153,0.00001372,0.00155136,0.00009868,0.03086049,0.09502256,0.01685865,0.01638057,0.20596061
-2.83641821,0.27665104,0.00001312,0.00129640,0.00009759,0.03029182,0.09408266,0.01566318,0.01547801,0.20020065
-2.83041521,0.26748762,0.00001252,0.00107875,0.00009591,0.02960837,0.09267929,0.01456925,0.01462538,0.19408707
-2.82441221,0.25799444,0.00001192,0.00089533,0.00009365,0.02881573,0.09084609,0.01356629,0.01381634,0.18763155
-2.81840920,0.24821381,0.00001131,0.00074302,0.00009084,0.02792402,0.08863218,0.01264524,0.01304627,0.18087467
-2.81240620,0.23822736,0.00001071,0.00061884,0.00008755,0.02694766,0.08610138,0.01179889,0.01231250,0.17388574
-2.80640320,0.22815433,0.00001009,0.00051999,0.00008381,0.02590505,0.08333079,0.01102204,0.01161434,0.16676131
-2.80040020,0.21814837,0.00000947,0.00044390,0.00007970,0.02481805,0.08040906,0.01031154,0.01095303,0.15962262
-2.79439720,0.20839296,0.00000886,0.00038829,0.00007529,0.02371138,0.07743423,0.00966626,0.01033161,0.15261215
-2.78839420,0.19909564,0.00000824,0.00035119,0.00007065,0.02261190,0.07451126,0.00908690,0.00975470,0.14588926
-2.78239120,0.19048147,0.00000764,0.00033092,0.00006586,0.02154784,0.07174943,0.00857574,0.00922820,0.13962537
-2.77638819,0.18278581,0.00000704,0.00032613,0.00006099,0.02054798,0.06925952,0.00813639,0.00875898,0.13399863
-2.77038519,0.17624672,0.00000647,0.00033573,0.00005613,0.01964085,0.06715095,0.00777338,0.00835450,0.12918841
-2.76438219,0.17109730,0.00000592,0.00035888,0.00005134,0.01885388,0.06552892,0.00749184,0.00802243,0.12536966
-2.75837919,0.16755794,0.00000539,0.00039494,0.00004669,0.01821268,0.06449157,0.00729708,0.00777030,0.12270735
-2.75237619,0.16582889,0.00000490,0.00044345,0.00004222,0.01774028,0.06412728,0.00719420,0.00760507,0.12135111
-2.74637319,0.16608320,0.00000445,0.00050404,0.00003798,0.01745645,0.06451213,0.00718774,0.00753285,0.12143009
-2.74037019,0.16846007,0.00000403,0.00057641,0.00003402,0.01737713,0.06570743,0.00728131,0.00755850,0.12304822
-2.73436718,0.17305897,0.00000366,0.00066025,0.00003037,0.01751391,0.06775764,0.00747725,0.00768537,0.12628002
-2.72836418,0.17993441,0.00000333,0.00075522,0.00002703,0.01787360,0.07068849,0.00777635,0.00791507,0.13116680
-2.72236118,0.18909163,0.00000304,0.00086086,0.00002403,0.01845790,0.07450537,0.00817762,0.00824719,0.13771370
-2.71635818,0.20048337,0.00000279,0.00097658,0.00002137,0.01926319,0.07919224,0.00867807,0.00867921,0.14588730
-2.71035518,0.21400772,0.00000259,0.00110159,0.00001904,0.02028041,0.08471082,0.00927255,0.00920636,0.15561420
-2.70435218,0.22950734,0.00000243,0.00123491,0.00001704,0.02149509,0.09100041,0.00995376,0.00982156,0.16678049
-2.69834917,0.24677014,0.00000230,0.00137532,0.00001534,0.02288746,0.09797821,0.01071216,0.01051548,0.17923228
-2.69234617,0.26553143,0.00000221,0.00152135,0.00001395,0.02443277,0.10554017,0.01153610,0.01127662,0.19277730
-2.68634317,0.28547786,0.00000215,0.00167131,0.00001283,0.02610170,0.11356264,0.01241195,0.01209145,0.20718781
-2.68034017,0.30625286,0.00000212,0.00182331,0.00001196,0.02786095,0.12190452,0.01332435,0.01294470,0.22220458
-2.67433717,0.32746396,0.00000212,0.00197527,0.00001134,0.02967390,0.13041015,0.01425653,0.01381961,0.23754211
-2.66833417,0.34869148,0.00000214,0.00212498,0.00001095,0.03150150,0.13891279,0.01519072,0.01469835,0.25289508
-2.66233117,0.36949878,0.00000218,0.00227017,0.00001078,0.03330322,0.14723862,0.01610863,0.01556247,0.26794561
-2.65632816,0.38944358,0.00000224,0.00240860,0.00001084,0.03503810,0.15521125,0.01699201,0.01639337,0.28237152
-2.65032516,0.40809016,0.00000233,0.00253810,0.00001113,0.03666586,0.16265651,0.01782319,0.01717285,0.29585504
-2.64432216,0.42502197,0.00000243,0.00265673,0.00001169,0.03814808,0.16940735,0.01858583,0.01788365,0.30809193
-2.63831916,0.43985431,0.00000255,0.00276282,0.00001255,0.03944930,0.17530884,0.01926548,0.01851006,0.31880049
-2.63231616,0.45224645,0.00000271,0.00285512,0.00001380,0.04053820,0.18022284,0.01985033,0.01903841,0.32773027
-2.62631316,0.46191290,0.00000290,0.00293292,0.00001552,0.04138853,0.18403236,0.02033184,0.01945763,0.33466997
-2.62031016,0.46863326,0.00000314,0.00299611,0.00001786,0.04198005,0.18664524,0.02070540,0.01975974,0.33945445
-2.61430715,0.47226028,0.00000345,0.00304533,0.00002098,0.04229925,0.18799723,0.02097093,0.01994019,0.34197025
-2.60830415,0.47272581,0.00000384,0.00308206,0.00002512,0.04233988,0.18805403,0.02113339,0.01999826,0.34215966
-2.60230115,0.47004439,0.00000435,0.00310872,0.00003056,0.04210327,0.18681248,0.02120330,0.01993726,0.34002294
-2.59629815,0.46431439,0.00000501,0.00312875,0.00003767,0.04159846,0.18430066,0.02119713,0.01976468,0.33561882
-2.59029515,0.45571664,0.00000586,0.00314671,0.00004689,0.04084207,0.18057705,0.02113762,0.01949225,0.32906307
-2.58429215,0.44451063,0.00000695,0.00316833,0.00005875,0.03985799,0.17572863,0.02105400,0.01913588,0.32052537
-2.57828914,0.43102865,0.00000835,0.00320054,0.00007390,0.03867683,0.16986821,0.02098218,0.01871552,0.31022461
-2.57228614,0.41566787,0.00001013,0.00325160,0.00009310,0.03733527,0.16313091,0.02096476,0.01825495,0.29842274
-2.56628314,0.39888098,0.00001237,0.00333100,0.00011723,0.03587520,0.15567022,0.02105098,0.01778150,0.28541761
-2.56028014,0.38116566,0.00001518,0.00344955,0.00014733,0.03434277,0.14765354,0.02129656,0.01732562,0.27153503
-2.55427714,0.36305325,0.00001866,0.00361931,0.00018454,0.03278744,0.13925758,0.02176338,0.01692054,0.25712035
-2.54827414,0.34509713,0.00002294,0.00385355,0.00023019,0.03126085,0.13066377,0.02251905,0.01660173,0.24252992
-2.54227114,0.32786101,0.00002817,0.00416660,0.00028571,0.02981582,0.12205388,0.02363626,0.01640638,0.22812271
-2.53626813,0.31190752,0.00003447,0.00457377,0.00035266,0.02850530,0.11360590,0.02519195,0.01637284,0.21425234
-2.53026513,0.29778729,0.00004203,0.00509107,0.00043274,0.02738130,0.10549042,0.02726627,0.01653997,0.20125967
-2.52426213,0.28602865,0.00005100,0.00573500,0.00052768,0.02649397,0.09786761,0.02994125,0.01694647,0.18946620
-2.51825913,0.27712802,0.00006156,0.00652220,0.00063930,0.02589063,0.09088474,0.03329922,0.01763012,0.17916819
-2.51225613,0.27154108,0.00007387,0.00746903,0.00076938,0.02561489,0.08467439,0.03742091,0.01862697,0.17063171
-2.50625313,0.26967459,0.00008810,0.00859112,0.00091969,0.02570583,0.07935322,0.04238333,0.01997046,0.16408847
-2.50025013,0.27187893,0.00010439,0.00990284,0.00109182,0.02619717,0.07502141,0.04825728,0.02169053,0.15973241
-2.49424712,0.27844119,0.00012288,0.01141670,0.00128720,0.02711651,0.07176255,0.05510474,0.02381260,0.15771706
-2.48824412,0.28957902,0.00014367,0.01314272,0.00150699,0.02848462,0.06964401,0.06297599,0.02635657,0.15815348
-2.48224112,0.30543496,0.00016683,0.01508778,0.00175197,0.03031479,0.06871770,0.07190675,0.02933581,0.16110884
-2.47623812,0.32607172,0.00019237,0.01725499,0.00202249,0.03261218,0.06902113,0.08191527,0.03275617,0.16660552
-2.47023512,0.35146824,0.00022027,0.01964308,0.00231839,0.03537335,0.07057859,0.09299965,0.03661507,0.17462075
-2.46423212,0.38151696,0.00025045,0.02224584,0.00263890,0.03858584,0.07340262,0.10513540,0.04090070,0.18508689
-2.45822911,0.41602250,0.00028275,0.02505172,0.00298263,0.04222788,0.07749542,0.11827356,0.04559140,0.19789229
-2.45222611,0.45470203,0.00031694,0.02804353,0.00334749,0.04626838,0.08285034,0.13233937,0.05065528,0.21288287
-2.44622311,0.49718775,0.00035276,0.03119828,0.00373067,0.05066703,0.08945335,0.14723176,0.05605009,0.22986459
-2.44022011,0.54303154,0.00038982,0.03448735,0.00412867,0.05537472,0.09728438,0.16282371,0.06172346,0.24860671
-2.43421711,0.59171222,0.00042772,0.03787675,0.00453730,0.06033419,0.10631855,0.17896366,0.06761347,0.26884615
-2.42821411,0.64264537,0.00046597,0.04132768,0.00495177,0.06548104,0.11652730,0.19547791,0.07364962,0.29029280
-2.42221111,0.69519574,0.00050403,0.04479733,0.00536677,0.07074492,0.12787923,0.21217409,0.07975413,0.31263587
-2.41620810,0.74869211,0.00054133,0.04823993,0.00577658,0.07605113,0.14034068,0.22884565,0.08584370,0.33555117
-2.41020510,0.80244412,0.00057727,0.05160793,0.00617520,0.08132236,0.15387610,0.24527715,0.09183148,0.35870922
-2.40420210,0.85576087,0.00061124,0.05485342,0.00655655,0.08648065,0.16844798,0.26125033,0.09762941,0.38178397
-2.39819910,0.90797031,0.00064265,0.05792968,0.00691463,0.09144954,0.18401648,0.27655063,0.10315061,0.40446179
-2.39219610,0.95843889,0.00067092,0.06079266,0.00724368,0.09615623,0.20053860,0.29097395,0.10831200,0.42645056
-2.38619310,1.00659066,0.00069554,0.06340263,0.00753840,0.10053367,0.21796698,0.30433322,0.11303679,0.44748835
-2.38019010,1.05192475,0.00071604,0.06572562,0.00779412,0.10452262,0.23624838,0.31646478,0.11725684,0.46735137
-2.37418709,1.09403063,0.00073205,0.06773474,0.00800694,0.10807344,0.25532172,0.32723387,0.12091486,0.48586088
-2.36818409,1.13260028,0.00074328,0.06941133,0.00817390,0.11114761,0.27511596,0.33653932,0.12396616,0.50288858
-2.36218109,1.16743660,0.00074954,0.07074579,0.00829305,0.11371891,0.29554784,0.34431694,0.12638004,0.51836032
-2.35617809,1.19845771,0.00075077,0.07173811,0.00836354,0.11577417,0.31651962,0.35054160,0.12814063,0.53225785
-2.35017509,1.22569681,0.00074702,0.07239803,0.00838564,0.11731355,0.33791698,0.35522775,0.12924724,0.54461849
-2.34417209,1.24929758,0.00073842,0.07274489,0.00836076,0.11835043,0.35960736,0.35842854,0.12971411,0.55553271
-2.33816908,1.26950527,0.00072525,0.07280706,0.00829135,0.11891080,0.38143875,0.36023332,0.12956965,0.56513967
-2.33216608,1.28665402,0.00070787,0.07262105,0.00818084,0.11903223,0.40323927,0.36076387,0.12885518,0.57362086
-2.32616308,1.30115083,0.00068669,0.07223029,0.00803353,0.11876248,0.42481759,0.36016943,0.12762319,0.58119225
-2.32016008,1.31345700,0.00066225,0.07168369,0.00785442,0.11815784,0.44596439,0.35862073,0.12593532,0.58809497
-2.31415708,1.32406791,0.00063508,0.07103400,0.00764902,0.11728114,0.46645482,0.35630342,0.12386005,0.59458531
-2.30815408,1.33349191,0.00060577,0.07033595,0.00742323,0.11619970,0.48605202,0.35341111,0.12147021,0.60092402
-2.30215108,1.34222939,0.00057492,0.06964443,0.00718309,0.11498313,0.50451174,0.35013827,0.11884056,0.60736566
-2.29614807,1.35075262,0.00054310,0.06901262,0.00693460,0.11370116,0.52158771,0.34667349,0.11604527,0.61414821
-2.29014507,1.35948735,0.00051089,0.06849019,0.00668358,0.11242151,0.53703785,0.34319310,0.11315575,0.62148340
-2.28414207,1.36879659,0.00047879,0.06812166,0.00643548,0.11120790,0.55063083,0.33985563,0.11023855,0.62954797
-2.27813907,1.37896715,0.00044726,0.06794492,0.00619522,0.11011823,0.56215295,0.33679708,0.10735366,0.63847628
-2.27213607,1.39019936,0.00041671,0.06798999,0.00596712,0.10920295,0.57141481,0.33412728,0.10455308,0.64835436
-2.26613307,1.40259989,0.00038746,0.06827805,0.00575477,0.10850369,0.57825770,0.33192736,0.10187986,0.65921550
-2.26013007,1.41617811,0.00035976,0.06882075,0.00556099,0.10805215,0.58255922,0.33024839,0.09936735,0.67103764
-2.25412706,1.43084558,0.00033380,0.06961978,0.00538777,0.10786925,0.58423798,0.32911110,0.09703897,0.68374243
-2.24812406,1.44641884,0.00030968,0.07066683,0.00523629,0.10796456,0.58325725,0.32850673,0.09490822,0.69719597
-2.24212106,1.46262507,0.00028744,0.07194377,0.00510691,0.10833607,0.57962719,0.32839885,0.09297902,0.71121132
-2.23611806,1.47911057,0.00026708,0.07342316,0.00499925,0.10897020,0.57340588,0.32872608,0.09124637,0.72555246
-2.23011506,1.49545164,0.00024854,0.07506901,0.00491220,0.10984216,0.56469883,0.32940561,0.08969714,0.73993986
-2.22411206,1.51116768,0.00023172,0.07683778,0.00484403,0.11091658,0.55365733,0.33033733,0.08831118,0.75405732
-2.21810905,1.52573607,0.00021651,0.07867966,0.00479245,0.11214845,0.54047559,0.33140842,0.08706248,0.76756013
-2.21210605,1.53860869,0.00020275,0.08053996,0.00475475,0.11348438,0.52538686,0.33249844,0.08592048,0.78008409
-2.20610305,1.54922952,0.00019033,0.08236069,0.00472789,0.11486414,0.50865883,0.33348447,0.08485147,0.79125561
-2.20010005,1.55705312,0.00017908,0.08408224,0.00470858,0.11622243,0.49058854,0.33424651,0.08382002,0.80070218
-2.19409705,1.56156336,0.00016890,0.08564514,0.00469346,0.11749090,0.47149695,0.33467265,0.08279044,0.80806335
-2.18809405,1.56229219,0.00015967,0.08699183,0.00467915,0.11860034,0.45172350,0.33466419,0.08172823,0.81300172
-2.18209105,1.55883766,0.00015130,0.08806838,0.00466242,0.11948300,0.43162091,0.33414029,0.08060144,0.81521369
-2.17608804,1.55088087,0.00014373,0.08882611,0.00464025,0.12007497,0.41155027,0.33304224,0.07938203,0.81443957
-2.17008504,1.53820116,0.00013693,0.08922314,0.00460993,0.12031849,0.39187669,0.33133702,0.07804710,0.81047286
-2.16408204,1.52068906,0.00013088,0.08922568,0.00456920,0.12016419,0.37296553,0.32902018,0.07657998,0.80316817
-2.15807904,1.49835642,0.00012559,0.08880912,0.00451626,0.11957312,0.35517928,0.32611783,0.07497120,0.79244768
-2.15207604,1.47134330,0.00012111,0.08795884,0.00444987,0.11851854,0.33887504,0.32268766,0.07321930,0.77830566
-2.14607304,1.43992128,0.00011747,0.08667068,0.00436938,0.11698727,0.32440269,0.31881900,0.07133139,0.76081105
-2.14007004,1.40449281,0.00011476,0.08495121,0.00427478,0.11498074,0.31210350,0.31463182,0.06932358,0.74010781
-2.13406703,1.36558675,0.00011304,0.08281751,0.00416666,0.11251550,0.30230915,0.31027466,0.06722114,0.71641306
-2.12806403,1.32384985,0.00011240,0.08029674,0.00404629,0.10962330,0.29534110,0.30592163,0.06505849,0.69001305
-2.12206103,1.28003473,0.00011292,0.07742539,0.00391551,0.10635068,0.29151006,0.30176847,0.06287889,0.66125705
-2.11605803,1.23498444,0.00011470,0.07424820,0.00377674,0.10275809,0.29111546,0.29802788,0.06073403,0.63054949
-2.11005503,1.18961426,0.00011780,0.07081695,0.00363293,0.09891861,0.29444483,0.29492418,0.05868332,0.59834052
-2.10405203,1.14489146,0.00012230,0.06718901,0.00348745,0.09491622,0.30177288,0.29268764,0.05679302,0.56511539
-2.09804902,1.10181350,0.00012828,0.06342572,0.00334406,0.09084387,0.31336016,0.29154850,0.05513525,0.53138312
-2.09204602,1.06138564,0.00013579,0.05959088,0.00320679,0.08680126,0.32945132,0.29173106,0.05378678,0.49766480
-2.08604302,1.02459855,0.00014491,0.05574902,0.00307989,0.08289249,0.35027261,0.29344786,0.05282768,0.46448194
-2.08004002,0.99240664,0.00015567,0.05196391,0.00296767,0.07922361,0.37602892,0.29689442,0.05233996,0.43234530
-2.07403702,0.96570786,0.00016815,0.04829707,0.00287444,0.07590023,0.40689995,0.30224434,0.05240600,0.40174444
-2.06803402,0.94532519,0.00018241,0.04480643,0.00280442,0.07302514,0.44303573,0.30964521,0.05310695,0.37313845
-2.06203102,0.93199054,0.00019854,0.04154524,0.00276162,0.07069613,0.48455146,0.31921527,0.05452112,0.34694774
-2.05602801,0.92633105,0.00021663,0.03856112,0.00274974,0.06900390,0.53152175,0.33104083,0.05672224,0.32354743
-2.05002501,0.92885800,0.00023682,0.03589527,0.00277213,0.06803025,0.58397429,0.34517464,0.05977782,0.30326199
-2.04402201,0.93995844,0.00025926,0.03358203,0.00283163,0.06784641,0.64188333,0.36163497,0.06374743,0.28636135
-2.03801901,0.95988923,0.00028417,0.03164846,0.00293056,0.06851169,0.70516299,0.38040548,0.06868113,0.27305832
-2.03201601,0.98877364,0.00031181,0.03011428,0.00307063,0.07007232,0.77366083,0.40143584,0.07461793,0.26350720
-2.02601301,1.02660007,0.00034249,0.02899181,0.00325290,0.07256054,0.84715205,0.42464286,0.08158439,0.25780341
-2.02001001,1.07322282,0.00037660,0.02828617,0.00347769,0.07599392,0.92533455,0.44991213,0.08959343,0.25598398
-2.01400700,1.12836470,0.00041459,0.02799553,0.00374463,0.08037492,1.00782550,0.47710012,0.09864339,0.25802880
-2.00800400,1.19162141,0.00045697,0.02811145,0.00405257,0.08569072,1.09415960,0.50603657,0.10871728,0.26386234
-2.00200100,1.26246733,0.00050435,0.02861933,0.00439964,0.09191320,1.18378959,0.53652711,0.11978251,0.27335590
-1.99599800,1.34026298,0.00055737,0.02949887,0.00478323,0.09899923,1.27608924,0.56835609,0.13179081,0.28633014
-1.98999500,1.42426372,0.00061676,0.03072458,0.00520005,0.10689114,1.37035909,0.60128957,0.14467867,0.30255794
-1.98399200,1.51362997,0.00068328,0.03226631,0.00564617,0.11551749,1.46583501,0.63507841,0.15836814,0.32176753
-1.97798899,1.60743862,0.00075770,0.03408985,0.00611712,0.12479401,1.56169963,0.66946134,0.17276794,0.34364596
-1.97198599,1.70469580,0.00084083,0.03615745,0.00660794,0.13462477,1.65709636,0.70416823,0.18777505,0.36784279
-1.96598299,1.80435065,0.00093345,0.03842848,0.00711332,0.14490366,1.75114555,0.73892322,0.20327651,0.39397430
-1.95997999,1.90531014,0.00103626,0.04085999,0.00762768,0.15551594,1.84296251,0.77344789,0.21915146,0.42162794
-1.95397699,2.00645461,0.00114990,0.04340735,0.00814530,0.16634003,1.93167635,0.80746428,0.23527338,0.45036746
-1.94797399,2.10665373,0.00127487,0.04602493,0.00866044,0.17724950,2.01644917,0.84069784,0.25151238,0.47973836
-1.94197099,2.20478266,0.00141149,0.04866672,0.00916747,0.18811500,2.09649453,0.87288011,0.26773734,0.50927396
-1.93596798,2.29973794,0.00155988,0.05128702,0.00966096,0.19880645,2.17109439,0.90375115,0.28381810,0.53850190
-1.92996498,2.39045290,0.00171989,0.05384111,0.01013579,0.20919509,2.23961384,0.93306177,0.29962725,0.56695115
-1.92396198,2.47591212,0.00189110,0.05628592,0.01058724,0.21915557,2.30151272,0.96057523,0.31504173,0.59415934
-1.91795898,2.55516477,0.00207272,0.05858071,0.01101104,0.22856795,2.35635377,0.98606885,0.32994410,0.61968033
-1.91195598,2.62733650,0.00226366,0.06068767,0.01140345,0.23731962,2.40380697,1.00933509,0.34422338,0.64309192
-1.90595298,2.69163986,0.00246243,0.06257254,0.01176126,0.24530699,2.44365006,1.03018252,0.35777570,0.66400349
-1.89994997,2.74738306,0.00266716,0.06420516,0.01208177,0.25243707,2.47576530,1.04843656,0.37050450,0.68206335
-1.89394697,2.79397725,0.00287566,0.06555993,0.01236284,0.25862886,2.50013315,1.06394013,0.38232065,0.69696566
-1.88794397,2.83094225,0.00308538,0.06661623,0.01260283,0.26381448,2.51682334,1.07655438,0.39314233,0.70845671
-1.88194097,2.85791109,0.00329349,0.06735874,0.01280055,0.26794016,2.52598425,1.08615959,0.40289495,0.71634027
-1.87593797,2.87463331,0.00349691,0.06777767,0.01295521,0.27096689,2.52783153,1.09265635,0.41151113,0.72048192
-1.86993497,2.88097747,0.00369241,0.06786886,0.01306640,0.27287103,2.52263683,1.09596708,0.41893081,0.72081210
-1.86393197,2.87693278,0.00387669,0.06763383,0.01313399,0.27364452,2.51071764,1.09603802,0.42510167,0.71732786
-1.85792896,2.86261006,0.00404644,0.06707964,0.01315815,0.27329505,2.49242883,1.09284161,0.42997978,0.71009301
-1.85192596,2.83824208,0.00419849,0.06621870,0.01313925,0.27184590,2.46815657,1.08637925,0.43353065,0.69923684
-1.84592296,2.80418305,0.00432986,0.06506847,0.01307788,0.26933562,2.43831482,1.07668425,0.43573053,0.68495122
-1.83991996,2.76090730,0.00443791,0.06365106,0.01297479,0.26581754,2.40334453,1.06382490,0.43656795,0.66748620
-1.83391696,2.70900660,0.00452039,0.06199265,0.01283097,0.26135900,2.36371503,1.04790732,0.43604549,0.64714422
-1.82791396,2.64918613,0.00457555,0.06012302,0.01264759,0.25604037,2.31992739,1.02907789,0.43418145,0.62427296
-1.82191096,2.58225849,0.00460219,0.05807480,0.01242606,0.24995386,2.27251868,1.00752494,0.43101156,0.59925724
-1.81590795,2.50913543,0.00459972,0.05588281,0.01216804,0.24320212,2.22206645,0.98347945,0.42659025,0.57250991
-1.80990495,2.43081717,0.00456819,0.05358329,0.01187552,0.23589653,2.16919222,0.95721441,0.42099154,0.54446221
-1.80390195,2.34837884,0.00450826,0.05121316,0.01155078,0.22815533,2.11456317,0.92904279,0.41430936,0.51555386
-1.79789895,2.26295405,0.00442126,0.04880921,0.01119649,0.22010150,2.05889097,0.89931376,0.40665707,0.48622300
-1.79189595,2.17571569,0.00430904,0.04640733,0.01081570,0.21186050,2.00292711,0.86840734,0.39816617,0.45689649
-1.78589295,2.08785410,0.00417401,0.04404178,0.01041181,0.20355773,1.94745420,0.83672729,0.38898415,0.42798064
-1.77988994,2.00055302,0.00401900,0.04174451,0.00998863,0.19531605,1.89327308,0.80469255,0.37927148,0.39985284
-1.77388694,1.91496394,0.00384720,0.03954447,0.00955031,0.18725312,1.84118590,0.77272736,0.36919777,0.37285403
-1.76788394,1.83217966,0.00366202,0.03746706,0.00910129,0.17947881,1.79197554,0.74125049,0.35893721,0.34728254
-1.76188094,1.75320781,0.00346704,0.03553365,0.00864627,0.17209271,1.74638232,0.71066390,0.34866354,0.32338903
-1.75587794,1.67894549,0.00326585,0.03376118,0.00819013,0.16518179,1.70507894,0.68134137,0.33854466,0.30137307
-1.74987494,1.61015594,0.00306197,0.03216191,0.00773780,0.15881834,1.66864500,0.65361752,0.32873719,0.28138098
-1.74387194,1.54744827,0.00285875,0.03074319,0.00729422,0.15305824,1.63754239,0.62777785,0.31938117,0.26350528
