energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-6.00000000,1.55475278,0.00580769,0.23784432,0.42521745,0.09885899,0.00656346,0.78045532,0.51910260,0.32058805
-5.99399700,1.61331688,0.00544883,0.25986867,0.42855223,0.10335484,0.00650104,0.79542505,0.52842619,0.34310318
-5.98799400,1.68277340,0.00511596,0.28330579,0.43472086,0.10884849,0.00651494,0.81620863,0.54044991,0.36786547
-5.98199100,1.76324195,0.00481430,0.30787903,0.44404443,0.11538760,0.00660719,0.84323213,0.55535855,0.39470358
-5.97598799,1.85456331,0.00454841,0.33326628,0.45676788,0.12300084,0.00677964,0.87678343,0.57325099,0.42338313
-5.96998499,1.95628112,0.00432211,0.35910454,0.47304810,0.13169539,0.00703381,0.91699374,0.59413281,0.45360707
-5.96398199,2.06763315,0.00413846,0.38499620,0.49294444,0.14145512,0.00737081,0.96382352,0.61791198,0.48501829
-5.95797899,2.18755285,0.00399974,0.41051707,0.51641212,0.15223916,0.00779121,1.01705343,0.64439813,0.51720459
-5.95197599,2.31468157,0.00390743,0.43522607,0.54329876,0.16398119,0.00829496,1.07628087,0.67330528,0.54970602
-5.94597299,2.44739160,0.00386225,0.45867611,0.57334439,0.17658950,0.00888127,1.14092230,0.70425813,0.58202433
-5.93996998,2.58381934,0.00386419,0.48042595,0.60618486,0.18994766,0.00954854,1.21022175,0.73680163,0.61363439
-5.93396698,2.72190787,0.00391252,0.50005258,0.64135883,0.20391614,0.01029429,1.28326510,0.77041355,0.64399724
-5.92796398,2.85945748,0.00400588,0.51716352,0.67831818,0.21833453,0.01111509,1.35900014,0.80451959,0.67257418
-5.92196098,2.99418260,0.00414228,0.53140872,0.71644148,0.23302464,0.01200653,1.43626163,0.83851059,0.69884153
-5.91595798,3.12377293,0.00431919,0.54249131,0.75505033,0.24779419,0.01296315,1.51380083,0.87176104,0.72230541
-5.90995498,3.24595694,0.00453357,0.55017693,0.79342792,0.26244110,0.01397844,1.59031841,0.90364840,0.74251603
-5.90395198,3.35856500,0.00478197,0.55430101,0.83083929,0.27675822,0.01504482,1.66449975,0.93357238,0.75908073
-5.89794897,3.45959014,0.00506051,0.55477387,0.86655264,0.29053845,0.01615367,1.73505136,0.96097355,0.77167556
-5.89194597,3.54724395,0.00536503,0.55158322,0.89986084,0.30357990,0.01729532,1.80073712,0.98535049,0.78005454
-5.88594297,3.62000570,0.00569106,0.54479403,0.93010235,0.31569109,0.01845915,1.86041297,1.00627492,0.78405658
-5.87993997,3.67666263,0.00603395,0.53454580,0.95668089,0.32669589,0.01963367,1.91305882,1.02340409,0.78360957
-5.87393697,3.71634014,0.00638887,0.52104736,0.97908292,0.33643811,0.02080659,1.95780636,1.03649016,0.77873154
-5.86793397,3.73852076,0.00675093,0.50456933,0.99689236,0.34478539,0.02196498,1.99396171,1.04538596,0.76952900
-5.86193097,3.74305112,0.00711518,0.48543485,1.00980189,0.35163248,0.02309547,2.02102210,1.05004715,0.75619232
-5.85592796,3.73013716,0.00747672,0.46400877,1.01762043,0.35690354,0.02418443,2.03868586,1.05053054,0.73898870
-5.84992496,3.70032762,0.00783075,0.44068586,1.02027644,0.36055355,0.02521816,2.04685545,1.04698874,0.71825280
-5.84392196,3.65448689,0.00817260,0.41587870,1.01781709,0.36256863,0.02618320,2.04563342,1.03966149,0.69437555
-5.83791896,3.59375848,0.00849786,0.39000547,1.01040316,0.36296537,0.02706656,2.03531165,1.02886380,0.66779168
-5.83191596,3.51952064,0.00880236,0.36347843,0.99830020,0.36178914,0.02785599,2.01635440,1.01497183,0.63896640
-5.82591296,3.43333631,0.00908227,0.33669329,0.98186614,0.35911155,0.02854024,1.98937603,0.99840673,0.60838181
-5.81990995,3.33689939,0.00933414,0.31001989,0.96153624,0.35502703,0.02910932,1.95511449,0.97961759,0.57652356
-5.81390695,3.23197951,0.00955492,0.28379453,0.93780577,0.34964891,0.02955473,1.91440182,0.95906389,0.54386820
-5.80790395,3.12036776,0.00974202,0.25831399,0.91121154,0.34310495,0.02986967,1.86813299,0.93719848,0.51087166
-5.80190095,3.00382519,0.00989332,0.23383149,0.88231287,0.33553273,0.03004917,1.81723457,0.91445180,0.47795925
-5.79589795,2.88403611,0.01000720,0.21055437,0.85167293,0.32707497,0.03009023,1.76263438,0.89121782,0.44551739
-5.78989495,2.76256771,0.01008253,0.18864360,0.81984121,0.31787510,0.02999187,1.70523360,0.86784252,0.41388719
-5.78389195,2.64083728,0.01011868,0.16821488,0.78733775,0.30807314,0.02975514,1.64588221,0.84461520,0.38336009
-5.77788894,2.52008767,0.01011550,0.14934102,0.75463977,0.29780214,0.02938310,1.58535867,0.82176286,0.35417548
-5.77188594,2.40137151,0.01007333,0.13205561,0.72217093,0.28718527,0.02888069,1.52435436,0.79944786,0.32652008
-5.76588294,2.28554406,0.00999296,0.11635742,0.69029367,0.27633363,0.02825465,1.46346318,0.77776875,0.30052923
-5.75987994,2.17326430,0.00987558,0.10221546,0.65930455,0.26534486,0.02751327,1.40317620,0.75676406,0.27628953
-5.75387694,2.06500329,0.00972281,0.08957441,0.62943253,0.25430246,0.02666628,1.34388114,0.73641860,0.25384282
-5.74787394,1.96105902,0.00953660,0.07836005,0.60084011,0.24327590,0.02572454,1.28586636,0.71667205,0.23319108
-5.74187094,1.86157618,0.00931922,0.06848473,0.57362676,0.23232123,0.02469984,1.22932837,0.69742892,0.21430207
-5.73586793,1.76656958,0.00907320,0.05985239,0.54783446,0.22148234,0.02360464,1.17438247,0.67856965,0.19711530
-5.72986493,1.67594977,0.00880134,0.05236335,0.52345473,0.21079253,0.02245183,1.12107530,0.65996196,0.18154822
-5.72386193,1.58954946,0.00850656,0.04591841,0.50043671,0.20027632,0.02125449,1.06939867,0.64147203,0.16750224
-5.71785893,1.50714936,0.00819196,0.04042252,0.47869582,0.18995144,0.02002563,1.01930371,0.62297490,0.15486852
-5.71185593,1.42850252,0.00786071,0.03578775,0.45812251,0.17983066,0.01877803,0.97071454,0.60436371,0.14353320
-5.70585293,1.35335609,0.00751599,0.03193570,0.43859074,0.16992366,0.01752402,0.92354096,0.58555741,0.13338216
-5.69984992,1.28146991,0.00716100,0.02879933,0.41996593,0.16023852,0.01627531,0.87768957,0.56650665,0.12430503
-5.69384692,1.21263156,0.00679887,0.02632421,0.40211193,0.15078303,0.01504286,0.83307296,0.54719791,0.11619854
-5.68784392,1.14666763,0.00643261,0.02446923,0.38489715,0.14156562,0.01383676,0.78961686,0.52765565,0.10896912
-5.68184092,1.08345128,0.00606512,0.02320698,0.36819946,0.13259596,0.01266611,0.74726519,0.50794269,0.10253488
-5.67583792,1.02290629,0.00569910,0.02252354,0.35191009,0.12388529,0.01153899,0.70598306,0.48815893,0.09682678
-5.66983492,0.96500794,0.00533704,0.02241805,0.33593633,0.11544635,0.01046238,0.66575797,0.46843873,0.09178939
-5.66383192,0.90978117,0.00498120,0.02290189,0.32020338,0.10729324,0.00944214,0.62659943,0.44894695,0.08738097
-5.65782891,0.85729662,0.00463361,0.02399757,0.30465517,0.09944090,0.00848302,0.58853733,0.42987425,0.08357309
-5.65182591,0.80766482,0.00429602,0.02573748,0.28925445,0.09190467,0.00758867,0.55161936,0.41143162,0.08035000
-5.64582291,0.76102932,0.00396993,0.02816228,0.27398234,0.08469959,0.00676166,0.51590784,0.39384455,0.07770746
-5.63981991,0.71755898,0.00365656,0.03131923,0.25883720,0.07783987,0.00600354,0.48147614,0.37734709,0.07565148
-5.63381691,0.67744001,0.00335690,0.03526038,0.24383325,0.07133828,0.00531492,0.44840509,0.36217579,0.07419683
-5.62781391,0.64086794,0.00307171,0.04004060,0.22899885,0.06520567,0.00469552,0.41677945,0.34856399,0.07336536
-5.62181091,0.60803997,0.00280150,0.04571560,0.21437461,0.05945060,0.00414426,0.38668467,0.33673630,0.07318434
-5.61580790,0.57914787,0.00254662,0.05234003,0.20001138,0.05407906,0.00365938,0.35820396,0.32690362,0.07368472
-5.60980490,0.55437155,0.00230721,0.05996553,0.18596824,0.04909433,0.00323852,0.33141590,0.31925867,0.07489952
-5.60380190,0.53387364,0.00208330,0.06863904,0.17231049,0.04449699,0.00287879,0.30639242,0.31397220,0.07686222
-5.59779890,0.51779504,0.00187477,0.07840126,0.15910774,0.04028498,0.00257694,0.28319732,0.31118986,0.07960542
-5.59179590,0.50625162,0.00168139,0.08928542,0.14643211,0.03645382,0.00232937,0.26188529,0.31102991,0.08315962
-5.58579290,0.49933215,0.00150289,0.10131639,0.13435658,0.03299693,0.00213229,0.24250133,0.31358179,0.08755230
-5.57978989,0.49709744,0.00133893,0.11451023,0.12295357,0.02990594,0.00198178,0.22508062,0.31890554,0.09280726
-5.57378689,0.49958080,0.00118913,0.12887408,0.11229369,0.02717114,0.00187385,0.20964885,0.32703214,0.09894426
-5.56778389,0.50678954,0.00105311,0.14440656,0.10244472,0.02478189,0.00180456,0.19622286,0.33796475,0.10597894
-5.56178089,0.51870772,0.00093050,0.16109854,0.09347080,0.02272717,0.00177000,0.18481156,0.35168077,0.11392298
-5.55577789,0.53529964,0.00082097,0.17893420,0.08543190,0.02099597,0.00176642,0.17541718,0.36813460,0.12278453
-5.54977489,0.55651400,0.00072424,0.19789234,0.07838337,0.01957787,0.00179022,0.16803664,0.38726101,0.13256873
-5.54377189,0.58228836,0.00064009,0.21794786,0.07237576,0.01846342,0.00183802,0.16266308,0.40897881,0.14327831
-5.53776888,0.61255347,0.00056841,0.23907305,0.06745462,0.01764465,0.00190664,0.15928729,0.43319468,0.15491413
-5.53176588,0.64723718,0.00050921,0.26123878,0.06366051,0.01711543,0.00199316,0.15789920,0.45980686,0.16747553
-5.52576288,0.68626731,0.00046262,0.28441521,0.06102890,0.01687185,0.00209487,0.15848899,0.48870839,0.18096044
-5.51975988,0.72957333,0.00042894,0.30857198,0.05959007,0.01691248,0.00220934,0.16104804,0.51978968,0.19536504
-5.51375688,0.77708622,0.00040868,0.33367777,0.05936887,0.01723856,0.00233436,0.16556937,0.55294015,0.21068306
-5.50775388,0.82873660,0.00040250,0.35969901,0.06038438,0.01785414,0.00246793,0.17204764,0.58804880,0.22690441
-5.50175088,0.88445076,0.00041132,0.38659791,0.06264939,0.01876605,0.00260828,0.18047862,0.62500366,0.24401344
-5.49574787,0.94414475,0.00043626,0.41432973,0.06616964,0.01998378,0.00275379,0.19085806,0.66369005,0.26198663
-5.48974487,1.00771684,0.00047868,0.44283948,0.07094296,0.02151924,0.00290303,0.20318002,0.70398784,0.28078996
-5.48374187,1.07503860,0.00054017,0.47205826,0.07695824,0.02338636,0.00305468,0.21743476,0.74576795,0.30037595
-5.47773887,1.14594527,0.00062250,0.50189946,0.08419426,0.02560056,0.00320752,0.23360615,0.78888838,0.32068079
-5.47173587,1.22022609,0.00072764,0.53225521,0.09261854,0.02817813,0.00336043,0.25166888,0.83319023,0.34162159
-5.46573287,1.29761541,0.00085769,0.56299344,0.10218623,0.03113538,0.00351234,0.27158548,0.87849412,0.36309402
-5.45972986,1.37778535,0.00101483,0.59395578,0.11283916,0.03448782,0.00366224,0.29330352,0.92459749,0.38497080
-5.45372686,1.46034083,0.00120124,0.62495687,0.12450505,0.03824913,0.00380915,0.31675289,0.97127330,0.40710098
-5.44772386,1.54481762,0.00141901,0.65578512,0.13709715,0.04243010,0.00395212,0.34184364,1.01827033,0.42931043
-5.44172086,1.63068403,0.00167006,0.68620523,0.15051417,0.04703757,0.00409027,0.36846430,1.06531552,0.45140364
-5.43571786,1.71734642,0.00195601,0.71596259,0.16464079,0.05207334,0.00422275,0.39648100,1.11211832,0.47316679
-5.42971486,1.80415863,0.00227806,0.74478938,0.17934856,0.05753310,0.00434880,0.42573723,1.15837707,0.49437223
-5.42371186,1.89043515,0.00263686,0.77241229,0.19449737,0.06340547,0.00446775,0.45605455,1.20378718,0.51478416
-5.41770885,1.97546742,0.00303241,0.79856158,0.20993737,0.06967115,0.00457904,0.48723408,1.24805063,0.53416531
-5.41170585,2.05854254,0.00346390,0.82298089,0.22551137,0.07630224,0.00468227,0.51905866,1.29088635,0.55228438
-5.40570285,2.13896336,0.00392967,0.84543746,0.24105754,0.08326174,0.00477718,0.55129576,1.33204073,0.56892388
-5.39969985,2.21606892,0.00442705,0.86573202,0.25641243,0.09050332,0.00486373,0.58370076,1.37129755,0.58388786
-5.39369685,2.28925391,0.00495236,0.88370785,0.27141404,0.09797134,0.00494203,0.61602068,1.40848665,0.59700931
-5.38769385,2.35798606,0.00550088,0.89925834,0.28590504,0.10560121,0.00501240,0.64799796,1.44349048,0.60815656
-5.38169085,2.42182036,0.00606682,0.91233259,0.29973569,0.11331996,0.00507531,0.67937425,1.47624816,0.61723858
-5.37568784,2.48040930,0.00664343,0.92293859,0.31276668,0.12104726,0.00513142,0.70989400,1.50675641,0.62420854
-5.36968484,2.53350837,0.00722309,0.93114369,0.32487148,0.12869664,0.00518148,0.73930778,1.53506723,0.62906578
-5.36368184,2.58097665,0.00779744,0.93707227,0.33593837,0.13617704,0.00522631,0.76737517,1.56128227,0.63185564
-5.35767884,2.62277246,0.00835755,0.94090068,0.34587185,0.14339459,0.00526679,0.79386719,1.58554403,0.63266754
-5.35167584,2.65894437,0.00889420,0.94284958,0.35459358,0.15025469,0.00530372,0.81856833,1.60802449,0.63163110
-5.34567284,2.68961836,0.00939809,0.94317418,0.36204282,0.15666408,0.00533786,0.84127814,1.62891159,0.62891069
-5.33966983,2.71498179,0.00986013,0.94215276,0.36817629,0.16253315,0.00536980,0.86181256,1.64839447,0.62469864
-5.33366683,2.73526557,0.01027173,0.94007422,0.37296768,0.16777816,0.00539995,0.88000496,1.66664833,0.61920743
-5.32766383,2.75072549,0.01062510,0.93722520,0.37640670,0.17232345,0.00542847,0.89570709,1.68381978,0.61266144
-5.32166083,2.76162402,0.01091349,0.93387760,0.37849799,0.17610348,0.00545530,0.90879008,1.70001369,0.60528847
-5.31565783,2.76821370,0.01113148,0.93027694,0.37925975,0.17906462,0.00548009,0.91914550,1.71528220,0.59731160
-5.30965483,2.77072314,0.01127520,0.92663235,0.37872243,0.18116674,0.00550223,0.92668661,1.72961682,0.58894175
-5.30365183,2.76934640,0.01134245,0.92310859,0.37692732,0.18238431,0.00552090,0.93134985,1.74294386,0.58037119
-5.29764882,2.76423635,0.01133286,0.91982039,0.37392536,0.18270724,0.00553507,0.93309660,1.75512376,0.57176833
-5.29164582,2.75550213,0.01124796,0.91682941,0.36977610,0.18214125,0.00554356,0.93191508,1.76595424,0.56327392
-5.28564282,2.74321093,0.01109114,0.91414380,0.36454679,0.18070778,0.00554516,0.92782248,1.77517721,0.55499868
-5.27963982,2.72739359,0.01086760,0.91172033,0.35831182,0.17844355,0.00553868,0.92086704,1.78248912,0.54702242
-5.27363682,2.70805370,0.01058428,0.90946881,0.35115226,0.17539967,0.00552302,0.91113019,1.78755414,0.53939454
-5.26763382,2.68517938,0.01024961,0.90725850,0.34315563,0.17164046,0.00549732,0.89872835,1.79001966,0.53213572
-5.26163082,2.65875701,0.00987337,0.90492615,0.33441580,0.16724194,0.00546106,0.88381449,1.78953317,0.52524060
-5.25562781,2.62878605,0.00946639,0.90228502,0.32503296,0.16229015,0.00541410,0.86657914,1.78575983,0.51868131
-5.24962481,2.59529393,0.00904032,0.89913469,0.31511357,0.15687924,0.00535686,0.84725084,1.77839980,0.51241143
-5.24362181,2.55835030,0.00860729,0.89527087,0.30477029,0.15110964,0.00529033,0.82609585,1.76720456,0.50637036
-5.23761881,2.51807976,0.00817967,0.89049497,0.29412171,0.14508604,0.00521622,0.80341707,1.75199152,0.50048769
-5.23161581,2.47467249,0.00776972,0.88462297,0.28329194,0.13891556,0.00513696,0.77955209,1.73265620,0.49468746
-5.22561281,2.42839217,0.00738935,0.87749320,0.27240993,0.13270602,0.00505578,0.75487041,1.70918145,0.48889226
-5.21960980,2.37958082,0.00704984,0.86897283,0.26160846,0.12656427,0.00497673,0.72976966,1.68164355,0.48302680
-5.21360680,2.32866041,0.00676157,0.85896301,0.25102291,0.12059475,0.00490472,0.70467103,1.65021464,0.47702113
-5.20760380,2.27613097,0.00653384,0.84740225,0.24078961,0.11489825,0.00484545,0.68001377,1.61516168,0.47081329
-5.20160080,2.22256545,0.00637461,0.83426841,0.23104393,0.10957075,0.00480541,0.65624894,1.57684189,0.46435147
-5.19559780,2.16860116,0.00629037,0.81957903,0.22191815,0.10470247,0.00479182,0.63383234,1.53569489,0.45759562
-5.18959480,2.11492840,0.00628599,0.80339028,0.21353893,0.10037698,0.00481252,0.61321682,1.49223183,0.45051853
-5.18359180,2.06227617,0.00636459,0.78579459,0.20602480,0.09667042,0.00487585,0.59484398,1.44702205,0.44310643
-5.17758879,2.01139566,0.00652742,0.76691715,0.19948336,0.09365077,0.00499051,0.57913536,1.40067760,0.43535914
-5.17158579,1.96304175,0.00677385,0.74691148,0.19400857,0.09137706,0.00516536,0.56648332,1.35383622,0.42728972
-5.16558279,1.91795303,0.00710130,0.72595430,0.18967804,0.08989866,0.00540921,0.55724168,1.30714351,0.41892375
-5.15957979,1.87683086,0.00750527,0.70423977,0.18655050,0.08925439,0.00573056,0.55171628,1.26123461,0.41029817
-5.15357679,1.84031803,0.00797934,0.68197350,0.18466350,0.08947175,0.00613734,0.55015577,1.21671623,0.40145978
-5.14757379,1.80897754,0.00851530,0.65936638,0.18403145,0.09056597,0.00663660,0.55274274,1.17414946,0.39246338
-5.14157079,1.78327224,0.00910323,0.63662846,0.18464420,0.09253912,0.00723416,0.55958554,1.13403395,0.38336962
-5.13556778,1.76354588,0.00973171,0.61396302,0.18646602,0.09537926,0.00793433,0.57071106,1.09679389,0.37424257
-5.12956478,1.75000634,0.01038802,0.59156108,0.18943526,0.09905964,0.00873956,0.58605882,1.06276636,0.36514719
-5.12356178,1.74271171,0.01105839,0.56959643,0.19346474,0.10353808,0.00965013,0.60547659,1.03219218,0.35614661
-5.11755878,1.74155992,0.01172832,0.54822130,0.19844276,0.10875656,0.01066388,0.62871805,1.00520982,0.34729954
-5.11155578,1.74628255,0.01238293,0.52756283,0.20423495,0.11464115,0.01177597,0.65544267,0.98185238,0.33865767
-5.10555278,1.75644345,0.01300730,0.50772050,0.21068680,0.12110222,0.01297871,0.68521817,0.96204782,0.33026347
-5.09954977,1.77144268,0.01358690,0.48876448,0.21762699,0.12803524,0.01426147,0.71752574,0.94562258,0.32214824
-5.09354677,1.79052596,0.01410795,0.47073501,0.22487139,0.13532193,0.01561070,0.75176816,0.93230836,0.31433074
-5.08754377,1.81279999,0.01455781,0.45364295,0.23222761,0.14283205,0.01700998,0.78728092,0.92175203,0.30681635
-5.08154077,1.83725346,0.01492535,0.43747127,0.23950014,0.15042565,0.01844030,0.82334630,0.91352843,0.29959702
-5.07553777,1.86278347,0.01520128,0.42217764,0.24649585,0.15795588,0.01988035,0.85921004,0.90715560,0.29265180
-5.06953477,1.88822691,0.01537836,0.40769798,0.25302972,0.16527230,0.02130696,0.89410057,0.90211219,0.28594829
-5.06353177,1.91239580,0.01545168,0.39395080,0.25893066,0.17222452,0.02269563,0.92725002,0.89785628,0.27944469
-5.05752876,1.93411587,0.01541875,0.38084222,0.26404727,0.17866625,0.02402122,0.95791667,0.89384539,0.27309258
-5.05152576,1.95226672,0.01527952,0.36827149,0.26825332,0.18445940,0.02525854,0.98540800,0.88955663,0.26684021
-5.04552276,1.96582256,0.01503641,0.35613680,0.27145280,0.18947832,0.02638320,1.00910365,0.88450664,0.26063628
-5.03951976,1.97389165,0.01469413,0.34434114,0.27358431,0.19361381,0.02737228,1.02847726,0.87827054,0.25443388
-5.03351676,1.97575305,0.01425953,0.33279792,0.27462479,0.19677691,0.02820510,1.04311665,0.87049909,0.24819455
-5.02751376,1.97088905,0.01374133,0.32143624,0.27459223,0.19890219,0.02886390,1.05274112,0.86093370,0.24189212
-5.02151076,1.95901184,0.01314978,0.31020545,0.27354736,0.19995038,0.02933445,1.05721539,0.84941842,0.23551624
-5.01550775,1.94008315,0.01249635,0.29907890,0.27159425,0.19991035,0.02960653,1.05655928,0.83590873,0.22907536
-5.00950475,1.91432581,0.01179334,0.28805665,0.26887961,0.19880012,0.02967429,1.05095276,0.82047647,0.22259895
-5.00350175,1.88222649,0.01105346,0.27716709,0.26559092,0.19666703,0.02953648,1.04073578,0.80331095,0.21613883
-4.99749875,1.84452923,0.01028950,0.26646733,0.26195324,0.19358690,0.02919648,1.02640289,0.78471589,0.20976960
-4.99149575,1.80221969,0.00951395,0.25604230,0.25822476,0.18966221,0.02866219,1.00859254,0.76510242,0.20358793
-4.98549275,1.75650048,0.00873866,0.24600273,0.25469117,0.18501944,0.02794576,0.98807123,0.74497816,0.19771084
-4.97948974,1.70875827,0.00797462,0.23648190,0.25165896,0.17980548,0.02706313,0.96571302,0.72493278,0.19227292
-4.97348674,1.66052365,0.00723169,0.22763142,0.24944760,0.17418344,0.02603357,0.94247494,0.70562045,0.18742259
-4.96748374,1.61342498,0.00651843,0.21961609,0.24838107,0.16832778,0.02487892,0.91936904,0.68773973,0.18331753
-4.96148074,1.56913794,0.00584204,0.21260812,0.24877852,0.16241916,0.02362295,0.89743194,0.67201143,0.18011936
-4.95547774,1.52933229,0.00520826,0.20678085,0.25094468,0.15663901,0.02229057,0.87769297,0.65915530,0.17798787
-4.94947474,1.49561767,0.00462137,0.20230219,0.25515993,0.15116409,0.02090706,0.86114178,0.64986608,0.17707493
-4.94347174,1.46949044,0.00408429,0.19932813,0.26167053,0.14616126,0.01949736,0.84869658,0.64478978,0.17751825
-4.93746873,1.45228312,0.00359859,0.19799633,0.27067917,0.14178257,0.01808534,0.84117412,0.64450099,0.17943546
-4.93146573,1.44511830,0.00316463,0.19842030,0.28233624,0.13816086,0.01669321,0.83926231,0.64948173,0.18291838
-4.92546273,1.44886865,0.00278172,0.20068411,0.29673205,0.13540602,0.01534104,0.84349642,0.66010277,0.18802809
-4.91945973,1.46412424,0.00244824,0.20483796,0.31389041,0.13360207,0.01404632,0.85423977,0.67660782,0.19479069
-4.91345673,1.49116840,0.00216181,0.21089476,0.33376380,0.13280497,0.01282369,0.87166956,0.69910137,0.20319420
-4.90745373,1.52996307,0.00191944,0.21882782,0.35623047,0.13304145,0.01168480,0.89576830,0.72754028,0.21318648
-4.90145073,1.58014402,0.00171766,0.22856967,0.38109360,0.13430871,0.01063824,0.92632123,0.76172990,0.22467456
-4.89544772,1.64102631,0.00155270,0.24001223,0.40808285,0.13657504,0.00968962,0.96292000,0.80132446,0.23752525
-4.88944472,1.71161984,0.00142058,0.25300820,0.43685822,0.13978129,0.00884172,1.00497229,0.84583220,0.25156714
-4.88344172,1.79065454,0.00131726,0.26737365,0.46701635,0.14384317,0.00809471,1.05171743,0.89462487,0.26659391
-4.87743872,1.87661440,0.00123870,0.28289182,0.49809912,0.14865422,0.00744649,1.10224728,0.94695162,0.28236893
-4.87143572,1.96777929,0.00118096,0.29931792,0.52960439,0.15408941,0.00689297,1.15553186,1.00195669,0.29863090
-4.86543272,2.06227312,0.00114027,0.31638488,0.56099858,0.16000911,0.00642847,1.21044885,1.05870061,0.31510049
-4.85942971,2.15811675,0.00111308,0.33380975,0.59173063,0.16626346,0.00604610,1.26581590,1.11618405,0.33148763
-4.85342671,2.25328387,0.00109611,0.35130071,0.62124701,0.17269681,0.00573812,1.32042478,1.17337374,0.34749923
-4.84742371,2.34575789,0.00108639,0.36856425,0.64900715,0.17915227,0.00549630,1.37307601,1.22922963,0.36284711
-4.84142071,2.43358797,0.00108125,0.38531254,0.67449869,0.18547602,0.00531222,1.42261288,1.28273223,0.37725575
-4.83541771,2.51494215,0.00107835,0.40127056,0.69725208,0.19152140,0.00517761,1.46795364,1.33290941,0.39046962
-4.82941471,2.58815603,0.00107572,0.41618283,0.71685390,0.19715264,0.00508460,1.50812077,1.37886177,0.40225994
-4.82341171,2.65177526,0.00107170,0.42981963,0.73295837,0.20224803,0.00502589,1.54226632,1.41978558,0.41243041
-4.81740870,2.70459065,0.00106497,0.44198235,0.74529665,0.20670264,0.00499499,1.56969266,1.45499286,0.42082197
-4.81140570,2.74566492,0.00105455,0.45250799,0.75368358,0.21043032,0.00498631,1.58986786,1.48392771,0.42731623
-4.80540270,2.77435053,0.00103975,0.46127265,0.75802163,0.21336520,0.00499528,1.60243554,1.50617861,0.43183771
-4.79939970,2.79029832,0.00102016,0.46819384,0.75830204,0.21546245,0.00501840,1.60721902,1.52148636,0.43435466
-4.79339670,2.79345715,0.00099564,0.47323172,0.75460302,0.21669852,0.00505326,1.60421983,1.52974756,0.43487862
-4.78739370,2.78406502,0.00096628,0.47638922,0.74708542,0.21707084,0.00509857,1.59361106,1.53101359,0.43346278
-4.78139070,2.76263237,0.00093236,0.47771099,0.73598584,0.21659690,0.00515412,1.57572604,1.52548547,0.43019921
-4.77538769,2.72991871,0.00089433,0.47728140,0.72160786,0.21531307,0.00522070,1.55104292,1.51350471,0.42521518
-4.76938469,2.68690352,0.00085278,0.47522150,0.70431157,0.21327293,0.00530007,1.52016616,1.49554084,0.41866869
-4.76338169,2.63475293,0.00080841,0.47168527,0.68450196,0.21054537,0.00539482,1.48380556,1.47217595,0.41074343
-4.75737869,2.57478327,0.00076195,0.46685500,0.66261674,0.20721247,0.00550829,1.44275377,1.44408698,0.40164335
-4.75137569,2.50842278,0.00071420,0.46093624,0.63911384,0.20336718,0.00564440,1.39786309,1.41202632,0.39158701
-4.74537269,2.43717275,0.00066595,0.45415218,0.61445931,0.19911093,0.00580752,1.35002227,1.37680132,0.38080189
-4.73936968,2.36256896,0.00061797,0.44673782,0.58911573,0.19455119,0.00600227,1.30013392,1.33925334,0.36951875
-4.73336668,2.28614454,0.00057098,0.43893396,0.56353169,0.18979900,0.00623332,1.24909317,1.30023698,0.35796630
-4.72736368,2.20939486,0.00052566,0.43098118,0.53813238,0.18496646,0.00650521,1.19776790,1.26059985,0.34636612
-4.72136068,2.13374518,0.00048259,0.42311401,0.51331160,0.18016438,0.00682211,1.14698092,1.22116349,0.33492801
-4.71535768,2.06052150,0.00044227,0.41555535,0.48942524,0.17549989,0.00718756,1.09749432,1.18270579,0.32384582
-4.70935468,1.99092511,0.00040511,0.40851130,0.46678625,0.17107418,0.00760431,1.04999608,1.14594526,0.31329388
-4.70335168,1.92601107,0.00037141,0.40216662,0.44566112,0.16698046,0.00807404,1.00508911,1.11152734,0.30342389
-4.69734867,1.86667079,0.00034138,0.39668078,0.42626774,0.16330191,0.00859718,0.96328266,1.08001316,0.29436258
-4.69134567,1.81361906,0.00031514,0.39218477,0.40877456,0.16011005,0.00917270,0.92498619,1.05187061,0.28620986
-4.68534267,1.76738538,0.00029272,0.38877877,0.39330096,0.15746312,0.00979803,0.89050565,1.02746805,0.27903778
-4.67933967,1.72830982,0.00027408,0.38653063,0.37991858,0.15540497,0.01046891,0.86004203,1.00707054,0.27289005
-4.67333667,1.69654325,0.00025909,0.38547529,0.36865354,0.15396408,0.01117934,0.83369232,0.99083852,0.26778231
-4.66733367,1.67205191,0.00024757,0.38561501,0.35948937,0.15315304,0.01192165,0.81145264,0.97882889,0.26370299
-4.66133067,1.65462603,0.00023932,0.38692039,0.35237047,0.15296841,0.01268655,0.79322348,0.97099834,0.26061489
-4.65532766,1.64389236,0.00023406,0.38933220,0.34720600,0.15339088,0.01346330,0.77881698,0.96720861,0.25845724
-4.64932466,1.63933011,0.00023154,0.39276380,0.34387405,0.15438597,0.01423994,0.76796600,0.96723359,0.25714834
-4.64332166,1.64028999,0.00023147,0.39710411,0.34222597,0.15590499,0.01500356,0.76033479,0.97076783,0.25658865
-4.63731866,1.64601575,0.00023356,0.40222105,0.34209086,0.15788651,0.01574069,0.75553104,0.97743638,0.25666422
