energy_ev,total_up,Bi_p_up,Bi_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.59179590,0.63797967,0.39808647,0.00372708,0.26420878,0.34572607,0.09792545,0.00000000
-5.58579290,0.65953917,0.41035572,0.00388377,0.27407295,0.35692869,0.10252781,0.00000000
-5.57978989,0.68080195,0.42195732,0.00404032,0.28433317,0.36775930,0.10764820,0.00000000
-5.57378689,0.70154636,0.43269396,0.00419680,0.29497592,0.37807146,0.11330387,0.00000000
-5.56778389,0.72168980,0.44244577,0.00435434,0.30605927,0.38779164,0.11953785,0.00000000
-5.56178089,0.74129464,0.45117467,0.00451514,0.31771610,0.39692253,0.12641866,0.00000000
-5.55577789,0.76056901,0.45892575,0.00468250,0.33015490,0.40554369,0.13403893,0.00000000
-5.54977489,0.77986223,0.46582546,0.00486079,0.34365808,0.41380932,0.14251313,0.00000000
-5.54377189,0.79965466,0.47207670,0.00505538,0.35857767,0.42194320,0.15197420,0.00000000
-5.53776888,0.82054211,0.47795067,0.00527253,0.37532817,0.43023074,0.16256922,0.00000000
-5.53176588,0.84321503,0.48377589,0.00551928,0.39437683,0.43900825,0.17445427,0.00000000
-5.52576288,0.86843307,0.48992456,0.00580321,0.41623133,0.44864988,0.18778842,0.00000000
-5.51975988,0.89699566,0.49679686,0.00613228,0.44142521,0.45955249,0.20272717,0.00000000
-5.51375688,0.92970964,0.50480357,0.00651457,0.47050126,0.47211890,0.21941550,0.00000000
-5.50775388,0.96735490,0.51434784,0.00695798,0.50399349,0.48674028,0.23798077,0.00000000
-5.50175088,1.01064946,0.52580667,0.00746998,0.54240800,0.50377815,0.25852564,0.00000000
-5.49574787,1.06021505,0.53951289,0.00805727,0.58620344,0.52354678,0.28112148,0.00000000
-5.48974487,1.11654476,0.55573841,0.00872553,0.63577164,0.54629663,0.30580229,0.00000000
-5.48374187,1.17997382,0.57467931,0.00947913,0.69141900,0.57219959,0.33255958,0.00000000
-5.47773887,1.25065491,0.59644353,0.01032084,0.75334936,0.60133652,0.36133836,0.00000000
-5.47173587,1.32853891,0.62104159,0.01125164,0.82164885,0.63368774,0.39203435,0.00000000
-5.46573287,1.41336205,0.64838088,0.01227051,0.89627331,0.66912691,0.42449272,0.00000000
-5.45972986,1.50464001,0.67826362,0.01337431,0.97703872,0.70741857,0.45850832,0.00000000
-5.45372686,1.60166939,0.71038875,0.01455769,1.06361511,0.74821951,0.49382740,0.00000000
-5.44772386,1.70353658,0.74435775,0.01581310,1.15552403,0.79108408,0.53015089,0.00000000
-5.44172086,1.80913382,0.77968401,0.01713079,1.25213998,0.83547321,0.56713905,0.00000000
-5.43571786,1.91718198,0.81580563,0.01849895,1.35269560,0.88076691,0.60441736,0.00000000
-5.42971486,2.02625921,0.85210102,0.01990388,1.45629071,0.92627975,0.64158346,0.00000000
-5.42371186,2.13483461,0.88790681,0.02133022,1.56190497,0.97127889,0.67821484,0.00000000
-5.41770885,2.24130559,0.92253730,0.02276119,1.66841384,1.01500390,0.71387718,0.00000000
-5.41170585,2.34403772,0.95530480,0.02417898,1.77460753,1.05668762,0.74813284,0.00000000
-5.40570285,2.44140573,0.98554002,0.02556504,1.87921248,1.09557749,0.78054948,0.00000000
-5.39969985,2.53183414,1.01261188,0.02690053,1.98091498,1.13095632,0.81070839,0.00000000
-5.39369685,2.61383640,1.03594581,0.02816664,2.07838625,1.16216200,0.83821244,0.00000000
-5.38769385,2.68605124,1.05504022,0.02934506,2.17030870,1.18860536,0.86269343,0.00000000
-5.38169085,2.74727514,1.06948024,0.03041833,2.25540258,1.20978564,0.88381864,0.00000000
-5.37568784,2.79649023,1.07894870,0.03137025,2.33245269,1.22530313,0.90129670,0.00000000
-5.36968484,2.83288685,1.08323373,0.03218622,2.40033451,1.23486873,0.91488241,0.00000000
-5.36368184,2.85588046,1.08223311,0.03285357,2.45803923,1.23831006,0.92438082,0.00000000
-5.35767884,2.86512274,1.07595520,0.03336186,2.50469710,1.23557433,0.92965029,0.00000000
-5.35167584,2.86050678,1.06451670,0.03370310,2.53959870,1.22672790,0.93060477,0.00000000
-5.34567284,2.84216686,1.04813748,0.03387199,2.56221344,1.21195286,0.92721518,0.00000000
-5.33966983,2.81047294,1.02713279,0.03386608,2.57220491,1.19154089,0.91950994,0.00000000
-5.33366683,2.76602046,1.00190337,0.03368583,2.56944248,1.16588480,0.90757474,0.00000000
-5.32766383,2.70961609,0.97292385,0.03333469,2.55400887,1.13546828,0.89155145,0.00000000
-5.32166083,2.64225997,0.94073002,0.03281912,2.52620312,1.10085422,0.87163628,0.00000000
-5.31565783,2.56512509,0.90590544,0.03214851,2.48653882,1.06267215,0.84807706,0.00000000
-5.30965483,2.47953452,0.86906791,0.03133507,2.43573741,1.02160528,0.82116977,0.00000000
-5.30365183,2.38693697,0.83085611,0.03039372,2.37471647,0.97837737,0.79125419,0.00000000
-5.29764882,2.28888141,0.79191695,0.02934184,2.30457316,0.93374005,0.75870879,0.00000000
-5.29164582,2.18699103,0.75289382,0.02819905,2.22656319,0.88846056,0.72394483,0.00000000
-5.28564282,2.08293725,0.71441603,0.02698695,2.14207558,0.84331040,0.68739979,0.00000000
-5.27963982,1.97841393,0.67708948,0.02572874,2.05260418,0.79905477,0.64953014,0.00000000
-5.27363682,1.87511228,0.64148879,0.02444891,1.95971636,0.75644304,0.61080371,0.00000000
-5.26763382,1.77469663,0.60815071,0.02317287,1.86502003,0.71620014,0.57169170,0.00000000
-5.26163082,1.67878127,0.57756894,0.02192650,1.77012982,0.67901874,0.53266059,0.00000000
-5.25562781,1.58890859,0.55018999,0.02073581,1.67663342,0.64555230,0.49416412,0.00000000
-5.24962481,1.50652844,0.52641013,0.01962644,1.58605905,0.61640857,0.45663552,0.00000000
-5.24362181,1.43297883,0.50657309,0.01862327,1.49984489,0.59214350,0.42048029,0.00000000
-5.23761881,1.36946795,0.49096833,0.01774999,1.41931125,0.57325544,0.38606961,0.00000000
-5.23161581,1.31705745,0.47982972,0.01702865,1.34563619,0.56017925,0.35373451,0.00000000
-5.22561281,1.27664683,0.47333421,0.01647924,1.27983482,0.55328037,0.32376115,0.00000000
-5.21960980,1.24895910,0.47160067,0.01611928,1.22274284,0.55284866,0.29638695,0.00000000
-5.21360680,1.23452747,0.47468835,0.01596341,1.17500420,0.55909199,0.27179799,0.00000000
-5.20760380,1.23368337,0.48259524,0.01602305,1.13706304,0.57212973,0.25012734,0.00000000
-5.20160080,1.24654570,0.49525617,0.01630598,1.10915961,0.59198610,0.23145461,0.00000000
-5.19559780,1.27301191,0.51254067,0.01681609,1.09133016,0.61858382,0.21580640,0.00000000
-5.18959480,1.31275103,0.53425100,0.01755308,1.08341034,0.65173830,0.20315780,0.00000000
-5.18359180,1.36519924,0.56012026,0.01851226,1.08504193,0.69115280,0.19343470,0.00000000
-5.17758879,1.42955874,0.58981119,0.01968445,1.09568274,0.73641499,0.18651689,0.00000000
-5.17158579,1.50480038,0.62291579,0.02105586,1.11461923,0.78699558,0.18224186,0.00000000
-5.16558279,1.58967086,0.65895632,0.02260821,1.14098194,0.84224933,0.18040919,0.00000000
-5.15957979,1.68270521,0.69738791,0.02431885,1.17376336,0.90141915,0.18078549,0.00000000
-5.15357679,1.78224489,0.73760317,0.02616106,1.21183820,0.96364343,0.18310973,0.00000000
-5.14757379,1.88646214,0.77893910,0.02810445,1.25398590,1.02796715,0.18709904,0.00000000
-5.14157079,1.99339042,0.82068641,0.03011550,1.29891521,1.09335664,0.19245471,0.00000000
-5.13556778,2.10096094,0.86210130,0.03215817,1.34529049,1.15871814,0.19886850,0.00000000
-5.12956478,2.20704464,0.90241960,0.03419473,1.39175954,1.22291965,0.20602903,0.00000000
-5.12356178,2.30949877,0.94087294,0.03618656,1.43698229,1.28481578,0.21362824,0.00000000
-5.11755878,2.40621681,0.97670662,0.03809508,1.47966000,1.34327476,0.22136769,0.00000000
-5.11155578,2.49518020,1.00919846,0.03988271,1.51856397,1.39720679,0.22896478,0.00000000
-5.10555278,2.57450997,1.03767805,0.04151383,1.55256332,1.44559260,0.23615845,0.00000000
-5.09954977,2.64251656,1.06154559,0.04295573,1.58065062,1.48751131,0.24271445,0.00000000
-5.09354677,2.69774547,1.08028943,0.04417945,1.60196484,1.52216617,0.24842999,0.00000000
-5.08754377,2.73901716,1.09350162,0.04516055,1.61581047,1.54890722,0.25313743,0.00000000
-5.08154077,2.76545907,1.10089057,0.04587977,1.62167230,1.56724988,0.25670716,0.00000000
-5.07553777,2.77652859,1.10229032,0.04632347,1.61922513,1.57688847,0.25904938,0.00000000
-5.06953477,2.77202567,1.09766574,0.04648396,1.60833796,1.57770413,0.26011473,0.00000000
-5.06353177,2.75209448,1.08711358,0.04635956,1.58907258,1.56976671,0.25989382,0.00000000
-5.05752876,2.71721399,1.07085899,0.04595457,1.56167644,1.55333052,0.25841556,0.00000000
-5.05152576,2.66817789,1.04924781,0.04527897,1.52657017,1.52882407,0.25574439,0.00000000
-5.04552276,2.60606451,1.02273482,0.04434797,1.48433030,1.49683429,0.25197655,0.00000000
-5.03951976,2.53219825,0.99186849,0.04318144,1.43566780,1.45808590,0.24723546,0.00000000
-5.03351676,2.44810408,0.95727293,0.04180317,1.38140342,1.41341678,0.24166637,0.00000000
-5.02751376,2.35545702,0.91962762,0.04024007,1.32244086,1.36375042,0.23543060,0.00000000
-5.02151076,2.25602878,0.87964612,0.03852133,1.25973877,1.31006661,0.22869945,0.00000000
-5.01550775,2.15163367,0.83805427,0.03667748,1.19428283,1.25337150,0.22164807,0.00000000
-5.00950475,2.04407590,0.79556908,0.03473955,1.12705880,1.19466819,0.21444954,0.00000000
-5.00350175,1.93510023,0.75287889,0.03273827,1.05902762,1.13492901,0.20726935,0.00000000
-4.99749875,1.82634765,0.71062571,0.03070324,0.99110334,1.07507032,0.20026051,0.00000000
-4.99149575,1.71931764,0.66939020,0.02866234,0.92413450,1.01593082,0.19355937,0.00000000
-4.98549275,1.61533786,0.62967988,0.02664111,0.85888954,0.95825379,0.18728246,0.00000000
-4.97948974,1.51554218,0.59192072,0.02466237,0.79604634,0.90267383,0.18152426,0.00000000
-4.97348674,1.42085715,0.55645239,0.02274592,0.73618610,0.84970827,0.17635613,0.00000000
-4.96748374,1.33199706,0.52352701,0.02090828,0.67979140,0.79975328,0.17182627,0.00000000
-4.96148074,1.24946701,0.49331140,0.01916272,0.62724814,0.75308453,0.16796077,0.00000000
-4.95547774,1.17357337,0.46589229,0.01751926,0.57885087,0.70986201,0.16476566,0.00000000
-4.94947474,1.10444063,0.44128426,0.01598482,0.53481117,0.67013862,0.16222978,0.00000000
-4.94347174,1.04203352,0.41943982,0.01456344,0.49526810,0.63387187,0.16032835,0.00000000
-4.93746873,0.98618301,0.40026105,0.01325660,0.46030039,0.60093804,0.15902713,0.00000000
-4.93146573,0.93661485,0.38361217,0.01206350,0.42993930,0.57114804,0.15828673,0.00000000
-4.92546273,0.89297924,0.36933246,0.01098145,0.40418165,0.54426421,0.15806713,0.00000000
-4.91945973,0.85488018,0.35724887,0.01000627,0.38300220,0.52001736,0.15833186,0.00000000
-4.91345673,0.82190317,0.34718771,0.00913259,0.36636467,0.49812318,0.15905188,0.00000000
-4.90745373,0.79364018,0.33898499,0.00835428,0.35423100,0.47829754,0.16020869,0.00000000
-4.90145073,0.76971080,0.33249489,0.00766473,0.34656808,0.46026995,0.16179669,0.00000000
-4.89544772,0.74977875,0.32759599,0.00705711,0.34335189,0.44379482,0.16382440,0.00000000
-4.88944472,0.73356330,0.32419519,0.00652471,0.34456852,0.42866013,0.16631467,0.00000000
-4.88344172,0.72084523,0.32222896,0.00606100,0.35021226,0.41469326,0.16930362,0.00000000
-4.87743872,0.71146739,0.32166223,0.00565990,0.36028061,0.40176406,0.17283843,0.00000000
-4.87143572,0.70533009,0.32248478,0.00531578,0.37476667,0.38978509,0.17697403,0.00000000
-4.86543272,0.70238186,0.32470568,0.00502358,0.39364911,0.37870935,0.18176879,0.00000000
-4.85942971,0.70260643,0.32834593,0.00477879,0.41688051,0.36852577,0.18727954,0.00000000
-4.85342671,0.70600676,0.33342995,0.00457740,0.44437456,0.35925303,0.19355595,0.00000000
-4.84742371,0.71258748,0.33997633,0.00441591,0.47599316,0.35093200,0.20063485,0.00000000
-4.84142071,0.72233674,0.34798863,0.00429123,0.51153402,0.34361768,0.20853460,0.00000000
-4.83541771,0.73520889,0.35744659,0.00420060,0.55072000,0.33737094,0.21724999,0.00000000
-4.82941471,0.75110920,0.36829858,0.00414151,0.59319082,0.33225079,0.22674792,0.00000000
-4.82341171,0.76988166,0.38045567,0.00411165,0.63849802,0.32830771,0.23696427,0.00000000
-4.81740870,0.79130091,0.39378784,0.00410885,0.68610398,0.32557838,0.24780207,0.00000000
-4.81140570,0.81506893,0.40812264,0.00413103,0.73538533,0.32408221,0.25913139,0.00000000
-4.80540270,0.84081697,0.42324659,0.00417617,0.78564117,0.32381991,0.27079081,0.00000000
-4.79939970,0.86811286,0.43890923,0.00424237,0.83610610,0.32477413,0.28259072,0.00000000
-4.79339670,0.89647338,0.45482982,0.00432784,0.88596773,0.32691212,0.29431822,0.00000000
-4.78739370,0.92538136,0.47070639,0.00443097,0.93438836,0.33019018,0.30574363,0.00000000
-4.78139070,0.95430640,0.48622673,0.00455041,0.98052980,0.33455966,0.31662809,0.00000000
-4.77538769,0.98272835,0.50108074,0.00468513,1.02358048,0.33997394,0.32673225,0.00000000
-4.76938469,1.01016211,0.51497351,0.00483454,1.06278357,0.34639601,0.33582529,0.00000000
-4.76338169,1.03618234,0.52763852,0.00499858,1.09746482,0.35380590,0.34369415,0.00000000
-4.75737869,1.06044664,0.53884998,0.00517777,1.12705864,0.36220759,0.35015234,0.00000000
-4.75137569,1.08271564,0.54843393,0.00537328,1.15113126,0.37163465,0.35504786,0.00000000
-4.74537269,1.10286882,0.55627711,0.00558700,1.16939941,0.38215413,0.35826994,0.00000000
-4.73936968,1.12091492,0.56233333,0.00582150,1.18174378,0.39386839,0.35975417,0.00000000
-4.73336668,1.13699597,0.56662675,0.00608001,1.18821620,0.40691439,0.35948574,0.00000000
-4.72736368,1.15138471,0.56925185,0.00636637,1.18904015,0.42146032,0.35750069,0.00000000
-4.72136068,1.16447503,0.57037018,0.00668489,1.18460438,0.43769970,0.35388498,0.00000000
-4.71535768,1.17676591,0.57020368,0.00704025,1.17544988,0.45584278,0.34877160,0.00000000
-4.70935468,1.18883935,0.56902528,0.00743724,1.16225059,0.47610586,0.34233569,0.00000000
-4.70335168,1.20133334,0.56714682,0.00788063,1.14578891,0.49869877,0.33478805,0.00000000
-4.69734867,1.21491126,0.56490527,0.00837491,1.12692688,0.52381110,0.32636729,0.00000000
-4.69134567,1.23022892,0.56264762,0.00892403,1.10657458,0.55159796,0.31733112,0.00000000
-4.68534267,1.24790128,0.56071547,0.00953121,1.08565699,0.58216581,0.30794703,0.00000000
-4.67933967,1.26847015,0.55942990,0.01019867,1.06508097,0.61555929,0.29848302,0.00000000
-4.67333667,1.29237474,0.55907750,0.01092746,1.04570376,0.65174961,0.28919864,0.00000000
-4.66733367,1.31992650,0.55989812,0.01171726,1.02830429,0.69062534,0.28033678,0.00000000
-4.66133067,1.35128940,0.56207507,0.01256630,1.01355865,0.73198605,0.27211663,0.00000000
-4.65532766,1.38646684,0.56572804,0.01347122,1.00202042,0.77553932,0.26472794,0.00000000
-4.64932466,1.42529561,0.57090916,0.01442714,0.99410669,0.82090139,0.25832682,0.00000000
-4.64332166,1.46744733,0.57760214,0.01542761,0.99009011,0.86760165,0.25303324,0.00000000
-4.63731866,1.51243717,0.58572468,0.01646476,0.99009696,0.91509079,0.24893003,0.00000000
-4.63131566,1.55963938,0.59513363,0.01752946,0.99411100,0.96275250,0.24606359,0.00000000
-4.62531266,1.60830885,0.60563278,0.01861153,1.00198268,1.00991832,0.24444579,0.00000000
-4.61930965,1.65760765,0.61698263,0.01969994,1.01344296,1.05588494,0.24405721,0.00000000
-4.61330665,1.70663503,0.62891164,0.02078318,1.02812069,1.09993351,0.24485110,0.00000000
-4.60730365,1.75445966,0.64112832,0.02184949,1.04556274,1.14134997,0.24675807,0.00000000
-4.60130065,1.80015249,0.65333352,0.02288722,1.06525562,1.17944572,0.24969098,0.00000000
-4.59529765,1.84281857,0.66523221,0.02388512,1.08664761,1.21357777,0.25354985,0.00000000
-4.58929465,1.88162671,0.67654439,0.02483260,1.10917023,1.24316748,0.25822647,0.00000000
-4.58329165,1.91583537,0.68701431,0.02572004,1.13225830,1.26771724,0.26360852,0.00000000
-4.57728864,1.94481406,0.69641804,0.02653894,1.15536759,1.28682444,0.26958298,0.00000000
-4.57128564,1.96805926,0.70456869,0.02728213,1.17798961,1.30019211,0.27603873,0.00000000
-4.56528264,1.98520458,0.71131953,0.02794384,1.19966309,1.30763601,0.28286832,0.00000000
-4.55927964,1.99602486,0.71656485,0.02851973,1.21998195,1.30908783,0.28996880,0.00000000
-4.55327664,2.00043453,0.72023863,0.02900691,1.23859978,1.30459463,0.29724188,0.00000000
-4.54727364,1.99848060,0.72231154,0.02940384,1.25523110,1.29431453,0.30459337,0.00000000
-4.54127064,1.99033105,0.72278633,0.02971021,1.26964976,1.27850900,0.31193215,0.00000000
-4.53526763,1.97625957,0.72169227,0.02992681,1.28168505,1.25753227,0.31916891,0.00000000
-4.52926463,1.95662769,0.71907898,0.03005532,1.29121622,1.23181826,0.32621479,0.00000000
-4.52326163,1.93186545,0.71501017,0.03009814,1.29816604,1.20186584,0.33298025,0.00000000
-4.51725863,1.90245180,0.70955779,0.03005821,1.30249414,1.16822299,0.33937432,0.00000000
-4.51125563,1.86889585,0.70279690,0.02993881,1.30419080,1.13147052,0.34530434,0.00000000
-4.50525263,1.83171981,0.69480175,0.02974344,1.30327180,1.09220620,0.35067649,0.00000000
-4.49924962,1.79144459,0.68564308,0.02947572,1.29977461,1.05102965,0.35539705,0.00000000
-4.49324662,1.74857841,0.67538708,0.02913929,1.29375647,1.00852868,0.35937437,0.00000000
-4.48724362,1.70360888,0.66409570,0.02873781,1.28529404,0.96526750,0.36252162,0.00000000
-4.48124062,1.65699857,0.65182846,0.02827499,1.27448499,0.92177690,0.36476010,0.00000000
-4.47523762,1.60918380,0.63864543,0.02775462,1.26145080,0.87854675,0.36602292,0.00000000
-4.46923462,1.56057633,0.62461110,0.02718068,1.24634069,0.83602082,0.36625890,0.00000000
-4.46323162,1.51156729,0.60979886,0.02655744,1.22933597,0.79459372,0.36543635,0.00000000
-4.45722861,1.46253274,0.59429564,0.02588957,1.21065415,0.75460988,0.36354645,0.00000000
-4.45122561,1.41383999,0.57820626,0.02518226,1.19055242,0.71636442,0.36060613,0.00000000
-4.44522261,1.36585393,0.56165734,0.02444130,1.16932965,0.68010530,0.35665989,0.00000000
-4.43921961,1.31894279,0.54480012,0.02367315,1.14732659,0.64603685,0.35178074,0.00000000
-4.43321661,1.27348259,0.52781225,0.02288502,1.12492388,0.61432397,0.34606984,0.00000000
-4.42721361,1.22985998,0.51089817,0.02208478,1.10253768,0.58509699,0.33965494,0.00000000
-4.42121061,1.18847310,0.49428815,0.02128100,1.08061291,0.55845677,0.33268753,0.00000000
-4.41520760,1.14973051,0.47823588,0.02048279,1.05961436,0.53447986,0.32533893,0.00000000
-4.40920460,1.11404830,0.46301495,0.01969974,1.04001597,0.51322362,0.31779530,0.00000000
-4.40320160,1.08184553,0.44891408,0.01894173,1.02228885,0.49473105,0.31025201,0.00000000
-4.39719860,1.05353854,0.43623175,0.01821878,1.00688874,0.47903539,0.30290748,0.00000000
-4.39119560,1.02953447,0.42527012,0.01754089,0.99424347,0.46616430,0.29595684,0.00000000
-4.38519260,1.01022459,0.41632885,0.01691780,0.98474124,0.45614371,0.28958580,0.00000000
-4.37918959,0.99597767,0.40969882,0.01635892,0.97872033,0.44900112,0.28396490,0.00000000
-4.37318659,0.98713397,0.40565616,0.01587310,0.97646080,0.44476845,0.27924448,0.00000000
-4.36718359,0.98399993,0.40445664,0.01546853,0.97817847,0.44348424,0.27555057,0.00000000
-4.36118059,0.98684376,0.40633059,0.01515267,0.98402163,0.44519520,0.27298183,0.00000000
-4.35517759,0.99589180,0.41147831,0.01493215,0.99407027,0.44995687,0.27160770,0.00000000
-4.34917459,1.01132558,0.42006596,0.01481270,1.00833778,0.45783335,0.27146758,0.00000000
-4.34317159,1.03327921,0.43222181,0.01479915,1.02677478,0.46889593,0.27257119,0.00000000
-4.33716858,1.06183686,0.44803285,0.01489541,1.04927462,0.48322049,0.27489991,0.00000000
-4.33116558,1.09702988,0.46754138,0.01510441,1.07567990,0.50088370,0.27840882,0.00000000
-4.32516258,1.13883330,0.49074177,0.01542811,1.10578948,0.52195794,0.28302942,0.00000000
-4.31915958,1.18716156,0.51757710,0.01586744,1.13936544,0.54650497,0.28867267,0.00000000
-4.31315658,1.24186321,0.54793581,0.01642230,1.17613924,0.57456870,0.29523226,0.00000000
-4.30715358,1.30271486,0.58164845,0.01709144,1.21581704,0.60616717,0.30258778,0.00000000
