energy_ev,total_up,Ga_p_up,Ga_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.32766383,1.55789736,0.10020506,0.00000000,0.68578034,1.51366729,0.00145097,0.00637994
-5.32166083,1.70958372,0.10890909,0.00000000,0.75311254,1.66180117,0.00154898,0.00707990
-5.31565783,1.86739066,0.11775294,0.00000000,0.82371538,1.81613264,0.00164697,0.00781477
-5.30965483,2.03053949,0.12666381,0.00000000,0.89736410,1.97594011,0.00174427,0.00858084
-5.30365183,2.19817782,0.13556683,0.00000000,0.97379946,2.14042923,0.00184017,0.00937393
-5.29764882,2.36940263,0.14438735,0.00000000,1.05273333,2.30875416,0.00193399,0.01018950
-5.29164582,2.54328661,0.15305343,0.00000000,1.13385535,2.48004191,0.00202506,0.01102282
-5.28564282,2.71890658,0.16149838,0.00000000,1.21684042,2.65341863,0.00211275,0.01186916
-5.27963982,2.89537292,0.16966333,0.00000000,1.30135696,2.82803700,0.00219648,0.01272398
-5.27363682,3.07185849,0.17749956,0.00000000,1.38707531,3.00310318,0.00227570,0.01358314
-5.26763382,3.24762569,0.18497057,0.00000000,1.47367606,3.17790206,0.00234997,0.01444315
-5.26163082,3.42205002,0.19205381,0.00000000,1.56085788,3.35181930,0.00241889,0.01530127
-5.25562781,3.59463862,0.19874180,0.00000000,1.64834433,3.52435882,0.00248218,0.01615579
-5.24962481,3.76504268,0.20504271,0.00000000,1.73588927,3.69515446,0.00253963,0.01700608
-5.24362181,3.93306232,0.21098021,0.00000000,1.82328055,3.86397481,0.00259112,0.01785272
-5.23761881,4.09864340,0.21659269,0.00000000,1.91034154,4.03072036,0.00263661,0.01869755
-5.23161581,4.26186569,0.22193164,0.00000000,1.99693032,4.19541269,0.00267618,0.01954362
-5.22561281,4.42292253,0.22705948,0.00000000,2.08293634,4.35817564,0.00270995,0.02039510
-5.21960980,4.58209229,0.23204668,0.00000000,2.16827458,4.51920879,0.00273814,0.02125716
-5.21360680,4.73970277,0.23696844,0.00000000,2.25287714,4.67875435,0.00276101,0.02213573
-5.20760380,4.89608975,0.24190091,0.00000000,2.33668272,4.83705847,0.00277887,0.02303723
-5.20160080,5.05155150,0.24691734,0.00000000,2.41962410,4.99432881,0.00279208,0.02396825
-5.19559780,5.20630143,0.25208403,0.00000000,2.50161434,5.15069028,0.00280100,0.02493518
-5.18959480,5.36042106,0.25745659,0.00000000,2.58253214,5.30614110,0.00280600,0.02594384
-5.18359180,5.51381585,0.26307643,0.00000000,2.66220718,5.46051157,0.00280744,0.02699904
-5.17758879,5.66617630,0.26896778,0.00000000,2.74040617,5.61342779,0.00280564,0.02810425
-5.17158579,5.81694664,0.27513540,0.00000000,2.81682046,5.76428255,0.00280090,0.02926120
-5.16558279,5.96530315,0.28156297,0.00000000,2.89105605,5.91221545,0.00279345,0.03046954
-5.15957979,6.11014383,0.28821241,0.00000000,2.96262670,6.05610374,0.00278348,0.03172662
-5.15357679,6.25009061,0.29502408,0.00000000,3.03095105,6.19456519,0.00277108,0.03302726
-5.14757379,6.38350481,0.30191779,0.00000000,3.09535405,6.32597354,0.00275630,0.03436364
-5.14157079,6.50851585,0.30879476,0.00000000,3.15507327,6.44848672,0.00273910,0.03572534
-5.13556778,6.62306275,0.31554027,0.00000000,3.20927037,6.56008723,0.00271936,0.03709931
-5.12956478,6.72494707,0.32202699,0.00000000,3.25704736,6.65863362,0.00269690,0.03847017
-5.12356178,6.81189564,0.32811879,0.00000000,3.29746777,6.74192126,0.00267148,0.03982037
-5.11755878,6.88163080,0.33367499,0.00000000,3.32958184,6.80775041,0.00264282,0.04113064
-5.11155578,6.93194533,0.33855468,0.00000000,3.35245512,6.85399867,0.00261060,0.04238039
-5.10555278,6.96077918,0.34262117,0.00000000,3.36519935,6.87869522,0.00257448,0.04354823
-5.09954977,6.96629482,0.34574621,0.00000000,3.36700452,6.88009361,0.00253415,0.04461251
-5.09354677,6.94694810,0.34781402,0.00000000,3.35717068,6.85674000,0.00248930,0.04555197
-5.08754377,6.90155156,0.34872482,0.00000000,3.33513818,6.80753418,0.00243967,0.04634629
-5.08154077,6.82932757,0.34839794,0.00000000,3.30051480,6.73178034,0.00238509,0.04697676
-5.07553777,6.72994908,0.34677425,0.00000000,3.25309878,6.62922579,0.00232547,0.04742681
-5.06953477,6.60356606,0.34381804,0.00000000,3.19289618,6.50008562,0.00226083,0.04768262
-5.06353177,6.45081687,0.33951820,0.00000000,3.12013201,6.34505240,0.00219131,0.04773354
-5.05752876,6.27282373,0.33388873,0.00000000,3.03525429,6.16529041,0.00211720,0.04757254
-5.05152576,6.07117294,0.32696862,0.00000000,2.93893069,5.96241476,0.00203895,0.04719652
-5.04552276,5.84788038,0.31882115,0.00000000,2.83203794,5.73845618,0.00195714,0.04660653
-5.03951976,5.60534407,0.30953261,0.00000000,2.71564414,5.49581305,0.00187252,0.04580788
-5.03351676,5.34628566,0.29921047,0.00000000,2.59098479,5.23719273,0.00178599,0.04481014
-5.02751376,5.07368325,0.28798125,0.00000000,2.45943344,4.96554445,0.00169858,0.04362702
-5.02151076,4.79069827,0.27598789,0.00000000,2.32246822,4.68398661,0.00161147,0.04227614
-5.01550775,4.50059913,0.26338690,0.00000000,2.18163546,4.39573113,0.00152592,0.04077872
-5.00950475,4.20668460,0.25034525,0.00000000,2.03851202,4.10400779,0.00144331,0.03915911
-5.00350175,3.91220929,0.23703711,0.00000000,1.89466768,3.81199109,0.00136506,0.03744434
-4.99749875,3.62031400,0.22364047,0.00000000,1.75162906,3.52273209,0.00129264,0.03566345
-4.99149575,3.33396262,0.21033378,0.00000000,1.61084621,3.23909731,0.00122753,0.03384692
-4.98549275,3.05588752,0.19729255,0.00000000,1.47366313,2.96371617,0.00117118,0.03202597
-4.97948974,2.78854448,0.18468606,0.00000000,1.34129293,2.69893831,0.00112499,0.03023187
-4.97348674,2.53407787,0.17267423,0.00000000,1.21479821,2.44680135,0.00109029,0.02849519
-4.96748374,2.29429643,0.16140462,0.00000000,1.09507716,2.20900928,0.00106827,0.02684520
-4.96148074,2.07065943,0.15100975,0.00000000,0.98285519,1.98692144,0.00106001,0.02530913
-4.95547774,1.86427274,0.14160467,0.00000000,0.87868208,1.78155128,0.00106638,0.02391161
-4.94947474,1.67589397,0.13328490,0.00000000,0.78293427,1.59357417,0.00108807,0.02267412
-4.94347174,1.50594570,0.12612477,0.00000000,0.69582158,1.42334308,0.00112553,0.02161448
-4.93746873,1.35453562,0.12017616,0.00000000,0.61739797,1.27091098,0.00117900,0.02074649
-4.93146573,1.22148236,0.11546781,0.00000000,0.54757521,1.13605845,0.00124840,0.02007962
-4.92546273,1.10634576,0.11200507,0.00000000,0.48613915,1.01832541,0.00133343,0.01961884
-4.91945973,1.00846046,0.10977023,0.00000000,0.43276739,0.91704552,0.00143348,0.01936448
-4.91345673,0.92697164,0.10872346,0.00000000,0.38704799,0.83138226,0.00154771,0.01931233
-4.90745373,0.86087201,0.10880423,0.00000000,0.34849834,0.76036550,0.00167498,0.01945371
-4.90145073,0.80903916,0.10993341,0.00000000,0.31658385,0.70292781,0.00181394,0.01977582
-4.89544772,0.77027249,0.11201580,0.00000000,0.29073580,0.65793961,0.00196305,0.02026201
-4.88944472,0.74332914,0.11494326,0.00000000,0.27036813,0.62424273,0.00212062,0.02089237
-4.88344172,0.72695826,0.11859816,0.00000000,0.25489287,0.60068163,0.00228483,0.02164424
-4.87743872,0.71993320,0.12285727,0.00000000,0.24373402,0.58613201,0.00245386,0.02249294
-4.87143572,0.72108104,0.12759577,0.00000000,0.23633971,0.57952643,0.00262589,0.02341246
-4.86543272,0.72930903,0.13269144,0.00000000,0.23219266,0.57987646,0.00279923,0.02437630
-4.85942971,0.74362753,0.13802879,0.00000000,0.23081880,0.58629134,0.00297235,0.02535832
-4.85342671,0.76316888,0.14350291,0.00000000,0.23179416,0.59799255,0.00314396,0.02633351
-4.84742371,0.78720192,0.14902313,0.00000000,0.23474999,0.61432441,0.00331309,0.02727888
-4.84142071,0.81514167,0.15451599,0.00000000,0.23937616,0.63476017,0.00347912,0.02817417
-4.83541771,0.84655395,0.15992775,0.00000000,0.24542292,0.65890385,0.00364186,0.02900262
-4.82941471,0.88115479,0.16522609,0.00000000,0.25270112,0.68648738,0.00380154,0.02975148
-4.82341171,0.91880451,0.17040101,0.00000000,0.26108087,0.71736353,0.00395881,0.03041259
-4.81740870,0.95949671,0.17546487,0.00000000,0.27048905,0.75149454,0.00411477,0.03098267
-4.81140570,1.00334254,0.18045168,0.00000000,0.28090544,0.78893704,0.00427091,0.03146357
-4.80540270,1.05055078,0.18541550,0.00000000,0.29235803,0.82982363,0.00442906,0.03186232
-4.79939970,1.10140461,0.19042824,0.00000000,0.30491741,0.87434200,0.00459134,0.03219107
-4.79339670,1.15623602,0.19557687,0.00000000,0.31869068,0.92271232,0.00476004,0.03246687
-4.78739370,1.21539890,0.20096019,0.00000000,0.33381495,0.97516389,0.00493759,0.03271135
-4.78139070,1.27924234,0.20668550,0.00000000,0.35045074,1.03191218,0.00512639,0.03295026
-4.77538769,1.34808503,0.21286512,0.00000000,0.36877543,1.09313718,0.00532879,0.03321295
-4.76938469,1.42219230,0.21961315,0.00000000,0.38897701,1.15896418,0.00554692,0.03353180
-4.76338169,1.50175676,0.22704244,0.00000000,0.41124805,1.22944795,0.00578265,0.03394152
-4.75737869,1.58688340,0.23526206,0.00000000,0.43578027,1.30456083,0.00603753,0.03447849
-4.75137569,1.67757985,0.24437527,0.00000000,0.46275936,1.38418564,0.00631270,0.03518006
-4.74537269,1.77375205,0.25447791,0.00000000,0.49236033,1.46811331,0.00660887,0.03608376
-4.73936968,1.87520541,0.26565743,0.00000000,0.52474306,1.55604546,0.00692632,0.03722660
-4.73336668,1.98165080,0.27799221,0.00000000,0.56004791,1.64760148,0.00726487,0.03864426
-4.72736368,2.09271502,0.29155125,0.00000000,0.59839146,1.74232963,0.00762395,0.04037035
-4.72136068,2.20795435,0.30639389,0.00000000,0.63986184,1.83972121,0.00800261,0.04243556
-4.71535768,2.32687031,0.32256961,0.00000000,0.68451385,1.93922683,0.00839956,0.04486682
-4.70935468,2.44892605,0.34011740,0.00000000,0.73236356,2.04027360,0.00881326,0.04768648
-4.70335168,2.57356205,0.35906493,0.00000000,0.78338246,2.14228208,0.00924199,0.05091140
-4.69734867,2.70021001,0.37942699,0.00000000,0.83749116,2.24468180,0.00968386,0.05455210
-4.69134567,2.82830355,0.40120342,0.00000000,0.89455295,2.34692423,0.01013689,0.05861185
-4.68534267,2.95728506,0.42437636,0.00000000,0.95436728,2.44849259,0.01059908,0.06308588
-4.67933967,3.08660826,0.44890697,0.00000000,1.01666375,2.54890761,0.01106841,0.06796063
-4.67333667,3.21573607,0.47473164,0.00000000,1.08109685,2.64772923,0.01154283,0.07321310
-4.66733367,3.34413434,0.50175803,0.00000000,1.14724219,2.74455409,0.01202033,0.07881044
-4.66133067,3.47126198,0.52986111,0.00000000,1.21459446,2.83900922,0.01249885,0.08470965
-4.65532766,3.59655834,0.55887958,0.00000000,1.28256782,2.93074262,0.01297628,0.09085766
-4.64932466,3.71942934,0.58861304,0.00000000,1.35049913,3.01941147,0.01345042,0.09719157
-4.64332166,3.83923348,0.61882011,0.00000000,1.41765423,3.10466920,0.01391893,0.10363935
-4.63731866,3.95526936,0.64921808,0.00000000,1.48323756,3.18615240,0.01437928,0.11012078
-4.63131566,4.06676609,0.67948406,0.00000000,1.54640512,3.26346887,0.01482868,0.11654879
-4.62531266,4.17287790,0.70925810,0.00000000,1.60628058,3.33618789,0.01526411,0.12283114
-4.61930965,4.27268389,0.73814822,0.00000000,1.66197415,3.40383362,0.01568221,0.12887232
-4.61330665,4.36519378,0.76573734,0.00000000,1.71260375,3.46588256,0.01607934,0.13457580
-4.60730365,4.44935990,0.79159213,0.00000000,1.75731773,3.52176544,0.01645156,0.13984633
-4.60130065,4.52409540,0.81527338,0.00000000,1.79531818,3.57087387,0.01679470,0.14459247
-4.59529765,4.58829836,0.83634761,0.00000000,1.82588423,3.61257171,0.01710440,0.14872902
-4.58929465,4.64088075,0.85439950,0.00000000,1.84839399,3.64621085,0.01737619,0.15217939
-4.58329165,4.68080142,0.86904462,0.00000000,1.86234451,3.67115073,0.01760563,0.15487782
-4.57728864,4.70710144,0.87994196,0.00000000,1.86736878,3.68678092,0.01778841,0.15677128
-4.57128564,4.71894054,0.88680555,0.00000000,1.86324897,3.69254566,0.01792050,0.15782105
-4.56528264,4.71563278,0.88941490,0.00000000,1.84992553,3.68796931,0.01799832,0.15800388
-4.55927964,4.69667991,0.88762357,0.00000000,1.82750149,3.67268151,0.01801885,0.15731271
-4.55327664,4.66180095,0.88136556,0.00000000,1.79624210,3.64644093,0.01797980,0.15575682
-4.54727364,4.61095639,0.87065922,0.00000000,1.75656960,3.60915633,0.01787977,0.15336165
-4.54127064,4.54436610,0.85560853,0.00000000,1.70905355,3.56090411,0.01771831,0.15016797
-4.53526763,4.46251981,0.83640166,0.00000000,1.65439708,3.50194114,0.01749604,0.14623074
-4.52926463,4.36617969,0.81330686,0.00000000,1.59341965,3.43271251,0.01721473,0.14161758
-4.52326163,4.25637462,0.78666606,0.00000000,1.52703720,3.35385334,0.01687727,0.13640683
-4.51725863,4.13438636,0.75688620,0.00000000,1.45624026,3.26618450,0.01648769,0.13068551
-4.51125563,4.00172769,0.72442890,0.00000000,1.38207109,3.17070220,0.01605110,0.12454706
-4.50525263,3.86011345,0.68979886,0.00000000,1.30560056,3.06856147,0.01557359,0.11808900
-4.49924962,3.71142507,0.65353144,0.00000000,1.22790559,2.96105405,0.01506209,0.11141067
-4.49324662,3.55767003,0.61617994,0.00000000,1.15004782,2.84958130,0.01452420,0.10461106
-4.48724362,3.40093728,0.57830311,0.00000000,1.07305425,2.73562290,0.01396800,0.09778673
-4.48124062,3.24335024,0.54045320,0.00000000,0.99790006,2.62070245,0.01340183,0.09103009
-4.47523762,3.08701892,0.50316508,0.00000000,0.92549426,2.50635100,0.01283406,0.08442782
-4.46923462,2.93399261,0.46694665,0.00000000,0.85666802,2.39406996,0.01227284,0.07805965
-4.46323162,2.78621482,0.43227068,0.00000000,0.79216602,2.28529460,0.01172587,0.07199744
-4.45722861,2.64548190,0.39956845,0.00000000,0.73264054,2.18135947,0.01120020,0.06630456
-4.45122561,2.51340655,0.36922489,0.00000000,0.67864821,2.08346708,0.01070200,0.06103561
-4.44522261,2.39138754,0.34157549,0.00000000,0.63064907,1.99266093,0.01023643,0.05623630
-4.43921961,2.28058631,0.31690458,0.00000000,0.58900767,1.90980399,0.00980748,0.05194373
-4.43321661,2.18191123,0.29544507,0.00000000,0.55399569,1.83556327,0.00941791,0.04818676
-4.42721361,2.09600966,0.27737913,0.00000000,0.52579587,1.77040106,0.00906921,0.04498656
-4.42121061,2.02326786,0.26283980,0.00000000,0.50450661,1.71457300,0.00876160,0.04235728
-4.41520760,1.96381838,0.25191312,0.00000000,0.49014705,1.66813302,0.00849409,0.04030684
-4.40920460,1.91755419,0.24464053,0.00000000,0.48266216,1.63094452,0.00826460,0.03883758
-4.40320160,1.88414875,0.24102139,0.00000000,0.48192763,1.60269732,0.00807009,0.03794709
-4.39719860,1.86308072,0.24101528,0.00000000,0.48775438,1.58292932,0.00790673,0.03762880
-4.39119560,1.85366216,0.24454410,0.00000000,0.49989241,1.57105178,0.00777012,0.03787252
-4.38519260,1.85506866,0.25149371,0.00000000,0.51803413,1.56637698,0.00765551,0.03866493
-4.37918959,1.86637017,0.26171519,0.00000000,0.54181708,1.56814686,0.00755800,0.03998980
-4.37318659,1.88656120,0.27502569,0.00000000,0.57082620,1.57556150,0.00747281,0.04182818
-4.36718359,1.91458906,0.29120901,0.00000000,0.60459576,1.58780598,0.00739544,0.04415832
-4.36118059,1.94937935,0.31001599,0.00000000,0.64261129,1.60407475,0.00732190,0.04695552
-4.35517759,1.98985797,0.33116494,0.00000000,0.68431170,1.62359261,0.00724888,0.05019187
-4.34917459,2.03496907,0.35434236,0.00000000,0.72909188,1.64563158,0.00717385,0.05383588
-4.34317159,2.08368899,0.37920398,0.00000000,0.77630610,1.66952340,0.00709515,0.05785202
-4.33716858,2.13503615,0.40537666,0.00000000,0.82527250,1.69466761,0.00701208,0.06220028
-4.33116558,2.18807737,0.43246105,0.00000000,0.87527879,1.72053524,0.00692486,0.06683583
-4.32516258,2.24193111,0.46003535,0.00000000,0.92558949,1.74666862,0.00683462,0.07170867
-4.31915958,2.29576842,0.48766021,0.00000000,0.97545464,1.77267793,0.00674330,0.07676349
-4.31315658,2.34881223,0.51488485,0.00000000,1.02412004,1.79823495,0.00665356,0.08193968
-4.30715358,2.40033595,0.54125431,0.00000000,1.07083892,1.82306511,0.00656861,0.08717162
