energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.63981991,4.64530140,0.95687133,0.00000000,1.37082607,3.11912269,0.95111555,0.00000000
-5.63381691,4.62329591,0.93105756,0.00000000,1.35564325,3.10728760,0.95800349,0.00000000
-5.62781391,4.61093339,0.90754230,0.00000000,1.34272056,3.10233024,0.96659775,0.00000000
-5.62181091,4.60912138,0.88683696,0.00000000,1.33239920,3.10490056,0.97691506,0.00000000
-5.61580790,4.61836874,0.86936847,0.00000000,1.32491726,3.11537106,0.98889586,0.00000000
-5.60980490,4.63878086,0.85547271,0.00000000,1.32040740,3.13383167,1.00240639,0.00000000
-5.60380190,4.67006888,0.84539086,0.00000000,1.31889787,3.16009457,1.01724332,0.00000000
-5.59779890,4.71157184,0.83926858,0.00000000,1.32031689,3.19370809,1.03314072,0.00000000
-5.59179590,4.76229033,0.83715771,0.00000000,1.32449962,3.23397903,1.04977920,0.00000000
-5.58579290,4.82093002,0.83902035,0.00000000,1.33119776,3.28000206,1.06679662,0.00000000
-5.57978989,4.88595303,0.84473498,0.00000000,1.34009109,3.33069501,1.08380029,0.00000000
-5.57378689,4.95563506,0.85410424,0.00000000,1.35080059,3.38483856,1.10037994,0.00000000
-5.56778389,5.02812621,0.86686426,0.00000000,1.36290272,3.44111881,1.11612124,0.00000000
-5.56178089,5.10151315,0.88269488,0.00000000,1.37594450,3.49817118,1.13061928,0.00000000
-5.55577789,5.17388079,0.90123082,0.00000000,1.38945882,3.55462424,1.14349161,0.00000000
-5.54977489,5.24337134,0.92207311,0.00000000,1.40297977,3.60914191,1.15439045,0.00000000
-5.54377189,5.30823915,0.94480082,0.00000000,1.41605758,3.66046300,1.16301355,0.00000000
-5.53776888,5.36689987,0.96898266,0.00000000,1.42827278,3.70743668,1.16911348,0.00000000
-5.53176588,5.41797258,0.99418821,0.00000000,1.43924943,3.74905328,1.17250495,0.00000000
-5.52576288,5.46031427,1.01999870,0.00000000,1.44866696,3.78446952,1.17306999,0.00000000
-5.51975988,5.49304587,1.04601698,0.00000000,1.45627061,3.81302781,1.17076081,0.00000000
-5.51375688,5.51556984,1.07187675,0.00000000,1.46188012,3.83426949,1.16560030,0.00000000
-5.50775388,5.52757919,1.09725070,0.00000000,1.46539658,3.84794182,1.15768024,0.00000000
-5.50175088,5.52905850,1.12185762,0.00000000,1.46680736,3.85399920,1.14715735,0.00000000
-5.49574787,5.52027749,1.14546839,0.00000000,1.46618893,3.85259889,1.13424739,0.00000000
-5.48974487,5.50177786,1.16791060,0.00000000,1.46370767,3.84409185,1.11921772,0.00000000
-5.48374187,5.47435446,1.18907201,0.00000000,1.45961850,3.82900930,1.10237859,0.00000000
-5.47773887,5.43903170,1.20890254,0.00000000,1.45426150,3.80804586,1.08407371,0.00000000
-5.47173587,5.39703623,1.22741488,0.00000000,1.44805646,3.78203981,1.06467045,0.00000000
-5.46573287,5.34976670,1.24468364,0.00000000,1.44149537,3.75195133,1.04455021,0.00000000
-5.45972986,5.29876149,1.26084292,0.00000000,1.43513305,3.71883910,1.02409922,0.00000000
-5.45372686,5.24566498,1.27608232,0.00000000,1.42957600,3.68383607,1.00370025,0.00000000
-5.44772386,5.19219295,1.29064129,0.00000000,1.42546940,3.64812445,0.98372540,0.00000000
-5.44172086,5.14009720,1.30480190,0.00000000,1.42348271,3.61291044,0.96453016,0.00000000
-5.43571786,5.09112991,1.31887997,0.00000000,1.42429375,3.57939876,0.94644865,0.00000000
-5.42971486,5.04700750,1.33321465,0.00000000,1.42857175,3.54876713,0.92979026,0.00000000
-5.42371186,5.00937440,1.34815663,0.00000000,1.43695942,3.52214075,0.91483723,0.00000000
-5.41770885,4.97976661,1.36405515,0.00000000,1.45005454,3.50056691,0.90184314,0.00000000
-5.41170585,4.95957541,1.38124415,0.00000000,1.46839148,3.48498987,0.89103194,0.00000000
-5.40570285,4.95001162,1.40002787,0.00000000,1.49242295,3.47622632,0.88259735,0.00000000
-5.39969985,4.95207089,1.42066642,0.00000000,1.52250275,3.47494181,0.87670211,0.00000000
-5.39369685,4.96650097,1.44336185,0.00000000,1.55886993,3.48162855,0.87347714,0.00000000
-5.38769385,4.99377196,1.46824520,0.00000000,1.60163502,3.49658562,0.87302015,0.00000000
-5.38169085,5.03405065,1.49536530,0.00000000,1.65076895,3.51990203,0.87539382,0.00000000
-5.37568784,5.08718045,1.52467971,0.00000000,1.70609519,3.55144377,0.88062344,0.00000000
-5.36968484,5.15266812,1.55604851,0.00000000,1.76728560,3.59084580,0.88869412,0.00000000
-5.36368184,5.22967879,1.58923135,0.00000000,1.83386046,3.63750973,0.89954782,0.00000000
-5.35767884,5.31704015,1.62388810,0.00000000,1.90519284,3.69060806,0.91308044,0.00000000
-5.35167584,5.41325698,1.65958332,0.00000000,1.98051749,3.74909563,0.92913926,0.00000000
-5.34567284,5.51653617,1.69579464,0.00000000,2.05894405,3.81172844,0.94752112,0.00000000
-5.33966983,5.62482254,1.73192479,0.00000000,2.13947452,3.87708996,0.96797173,0.00000000
-5.33366683,5.73584461,1.76731718,0.00000000,2.22102424,3.94362443,0.99018631,0.00000000
-5.32766383,5.84716961,1.80127420,0.00000000,2.30244607,4.00967649,1.01381190,0.00000000
-5.32166083,5.95626586,1.83307786,0.00000000,2.38255671,4.07353589,1.03845147,0.00000000
-5.31565783,6.06057071,1.86201187,0.00000000,2.46016454,4.13348587,1.06366987,0.00000000
-5.30965483,6.15756145,1.88738417,0.00000000,2.53409786,4.18785332,1.08900158,0.00000000
-5.30365183,6.24482650,1.90854920,0.00000000,2.60323268,4.23505889,1.11396005,0.00000000
-5.29764882,6.32013427,1.92492873,0.00000000,2.66651905,4.27366492,1.13804845,0.00000000
-5.29164582,6.38149663,1.93603053,0.00000000,2.72300513,4.30241913,1.16077129,0.00000000
-5.28564282,6.42722452,1.94146414,0.00000000,2.77185823,4.32029224,1.18164661,0.00000000
-5.27963982,6.45597357,1.94095287,0.00000000,2.81238217,4.32650785,1.20021818,0.00000000
-5.27363682,6.46677753,1.93434183,0.00000000,2.84403055,4.32056326,1.21606728,0.00000000
-5.26763382,6.45906875,1.92160156,0.00000000,2.86641556,4.30224049,1.22882346,0.00000000
-5.26163082,6.43268464,1.90282720,0.00000000,2.87931226,4.27160692,1.23817401,0.00000000
-5.25562781,6.38786043,1.87823339,0.00000000,2.88265839,4.22900583,1.24387156,0.00000000
-5.24962481,6.32520883,1.84814521,0.00000000,2.87654984,4.17503755,1.24573976,0.00000000
-5.24362181,6.24568783,1.81298560,0.00000000,2.86123206,4.11053202,1.24367674,0.00000000
-5.23761881,6.15055856,1.77326001,0.00000000,2.83708808,4.03651460,1.23765624,0.00000000
-5.23161581,6.04133537,1.72953895,0.00000000,2.80462335,3.95416674,1.22772660,0.00000000
-5.22561281,5.91973068,1.68243929,0.00000000,2.76444830,3.86478349,1.21400759,0.00000000
-5.21960980,5.78759729,1.63260514,0.00000000,2.71725903,3.76973008,1.19668548,0.00000000
-5.21360680,5.64687076,1.58068915,0.00000000,2.66381704,3.67039956,1.17600645,0.00000000
-5.20760380,5.49951432,1.52733492,0.00000000,2.60492848,3.56817327,1.15226884,0.00000000
-5.20160080,5.34746864,1.47316135,0.00000000,2.54142377,3.46438598,1.12581454,0.00000000
-5.19559780,5.19260812,1.41874925,0.00000000,2.47413806,3.36029682,1.09701986,0.00000000
-5.18959480,5.03670511,1.36463084,0.00000000,2.40389320,3.25706688,1.06628630,0.00000000
-5.18359180,4.88140278,1.31128216,0.00000000,2.33148179,3.15574402,1.03403138,0.00000000
-5.17758879,4.72819686,1.25911864,0.00000000,2.25765344,3.05725457,1.00067996,0.00000000
-5.17158579,4.57842596,1.20849360,0.00000000,2.18310386,2.96240179,0.96665611,0.00000000
-5.16558279,4.43326958,1.15969952,0.00000000,2.10846671,2.87186989,0.93237567,0.00000000
-5.15957979,4.29375253,1.11297160,0.00000000,2.03430826,2.78623262,0.89823958,0.00000000
-5.15357679,4.16075431,1.06849327,0.00000000,1.96112484,2.70596502,0.86462802,0.00000000
-5.14757379,4.03502155,1.02640285,0.00000000,1.88934283,2.63145664,0.83189526,0.00000000
-5.14157079,3.91718173,0.98680100,0.00000000,1.81932073,2.56302501,0.80036517,0.00000000
-5.13556778,3.80775652,0.94975819,0.00000000,1.75135304,2.50092756,0.77032731,0.00000000
-5.12956478,3.70717295,0.91532168,0.00000000,1.68567539,2.44537118,0.74203357,0.00000000
-5.12356178,3.61577147,0.88352148,0.00000000,1.62247044,2.39651823,0.71569523,0.00000000
-5.11755878,3.53380983,0.85437499,0.00000000,1.56187403,2.35448850,0.69148037,0.00000000
-5.11155578,3.46146251,0.82788993,0.00000000,1.50398118,2.31935705,0.66951179,0.00000000
-5.10555278,3.39881578,0.80406552,0.00000000,1.44885157,2.29114809,0.64986529,0.00000000
-5.09954977,3.34585903,0.78289202,0.00000000,1.39651423,2.26982559,0.63256853,0.00000000
-5.09354677,3.30247338,0.76434858,0.00000000,1.34697129,2.25528146,0.61760048,0.00000000
-5.08754377,3.26841894,0.74839996,0.00000000,1.30020084,2.24732283,0.60489171,0.00000000
-5.08154077,3.24332239,0.73499246,0.00000000,1.25615882,2.24565951,0.59432553,0.00000000
-5.07553777,3.22666660,0.72404944,0.00000000,1.21478044,2.24989337,0.58574026,0.00000000
-5.06953477,3.21778410,0.71546710,0.00000000,1.17598104,2.25951101,0.57893261,0.00000000
-5.06353177,3.21585591,0.70911106,0.00000000,1.13965699,2.27388099,0.57366235,0.00000000
-5.05752876,3.21991701,0.70481409,0.00000000,1.10568678,2.29225672,0.56965824,0.00000000
-5.05152576,3.22886940,0.70237553,0.00000000,1.07393266,2.31378565,0.56662511,0.00000000
-5.04552276,3.24150306,0.70156268,0.00000000,1.04424308,2.33752502,0.56425213,0.00000000
-5.03951976,3.25652463,0.70211423,0.00000000,1.01645593,2.36246414,0.56222186,0.00000000
-5.03351676,3.27259320,0.70374592,0.00000000,0.99040281,2.38755242,0.56021992,0.00000000
-5.02751376,3.28836173,0.70615807,0.00000000,0.96591413,2.41173220,0.55794498,0.00000000
-5.02151076,3.30252263,0.70904495,0.00000000,0.94282486,2.43397501,0.55511851,0.00000000
-5.01550775,3.31385520,0.71210541,0.00000000,0.92098069,2.45331942,0.55149405,0.00000000
-5.00950475,3.32127270,0.71505430,0.00000000,0.90024427,2.46890885,0.54686553,0.00000000
-5.00350175,3.32386658,0.71763418,0.00000000,0.88050096,2.48002715,0.54107422,0.00000000
-4.99749875,3.32094564,0.71962666,0.00000000,0.86166400,2.48613023,0.53401388,0.00000000
-4.99149575,3.31206780,0.72086275,0.00000000,0.84367838,2.48687202,0.52563415,0.00000000
-4.98549275,3.29706289,0.72123178,0.00000000,0.82652333,2.48212324,0.51594151,0.00000000
-4.97948974,3.27604496,0.72068825,0.00000000,0.81021310,2.47198202,0.50499826,0.00000000
-4.97348674,3.24941356,0.71925642,0.00000000,0.79479587,2.45677567,0.49291906,0.00000000
-4.96748374,3.21784355,0.71703218,0.00000000,0.78035092,2.43705344,0.47986555,0.00000000
-4.96148074,3.18226409,0.71418225,0.00000000,0.76698404,2.41357054,0.46603910,0.00000000
-4.95547774,3.14382757,0.71094063,0.00000000,0.75482149,2.38726415,0.45167205,0.00000000
-4.94947474,3.10387004,0.70760238,0.00000000,0.74400288,2.35922244,0.43701791,0.00000000
-4.94347174,3.06386487,0.70451511,0.00000000,0.73467328,2.33064817,0.42234092,0.00000000
-4.93746873,3.02537186,0.70206835,0.00000000,0.72697512,2.30281820,0.40790547,0.00000000
-4.93146573,2.98998385,0.70068132,0.00000000,0.72104035,2.27704095,0.39396588,0.00000000
-4.92546273,2.95927321,0.70078948,0.00000000,0.71698321,2.25461330,0.38075695,0.00000000
-4.91945973,2.93474023,0.70283039,0.00000000,0.71489413,2.23677877,0.36848564,0.00000000
-4.91345673,2.91776537,0.70722929,0.00000000,0.71483501,2.22468836,0.35732432,0.00000000
-4.90745373,2.90956692,0.71438491,0.00000000,0.71683609,2.21936550,0.34740563,0.00000000
-4.90145073,2.91116527,0.72465594,0.00000000,0.72089452,2.22167598,0.33881928,0.00000000
-4.89544772,2.92335474,0.73834848,0.00000000,0.72697466,2.23230371,0.33161065,0.00000000
-4.88944472,2.94668323,0.75570488,0.00000000,0.73500989,2.25173266,0.32578130,0.00000000
-4.88344172,2.98143999,0.77689418,0.00000000,0.74490577,2.28023532,0.32129103,0.00000000
-4.87743872,3.02765105,0.80200445,0.00000000,0.75654414,2.31786734,0.31806155,0.00000000
-4.87143572,3.08508203,0.83103715,0.00000000,0.76978800,2.36446829,0.31598125,0.00000000
-4.86543272,3.15324736,0.86390363,0.00000000,0.78448648,2.41966802,0.31491090,0.00000000
-4.85942971,3.23142540,0.90042395,0.00000000,0.80047983,2.48289797,0.31468994,0.00000000
-4.85342671,3.31867832,0.94032788,0.00000000,0.81760379,2.55340690,0.31514302,0.00000000
-4.84742371,3.41387595,0.98325829,0.00000000,0.83569336,2.63028037,0.31608655,0.00000000
-4.84142071,3.51572283,1.02877668,0.00000000,0.85458543,2.71246322,0.31733486,0.00000000
-4.83541771,3.62278755,1.07637096,0.00000000,0.87412043,2.79878450,0.31870603,0.00000000
-4.82941471,3.73353375,1.12546513,0.00000000,0.89414282,2.88798420,0.32002681,0.00000000
-4.82341171,3.84635225,1.17543092,0.00000000,0.91450061,2.97874120,0.32113698,0.00000000
-4.81740870,3.95959362,1.22560097,0.00000000,0.93504397,3.06970198,0.32189260,0.00000000
-4.81140570,4.07160084,1.27528338,0.00000000,0.95562325,3.15950939,0.32216862,0.00000000
-4.80540270,4.18074159,1.32377720,0.00000000,0.97608674,3.24683118,0.32186041,0.00000000
-4.79939970,4.28543964,1.37038871,0.00000000,0.99627839,3.33038772,0.32088465,0.00000000
-4.79339670,4.38420512,1.41444777,0.00000000,1.01603589,3.40897833,0.31917942,0.00000000
-4.78739370,4.47566302,1.45532408,0.00000000,1.03518946,3.48150593,0.31670370,0.00000000
-4.78139070,4.55857966,1.49244281,0.00000000,1.05356159,3.54699928,0.31343641,0.00000000
-4.77538769,4.63188646,1.52529914,0.00000000,1.07096790,3.60463268,0.30937501,0.00000000
-4.76938469,4.69470087,1.55347126,0.00000000,1.08721935,3.65374239,0.30453390,0.00000000
-4.76338169,4.74634373,1.57663164,0.00000000,1.10212583,3.69383971,0.29894264,0.00000000
-4.75737869,4.78635294,1.59455597,0.00000000,1.11550104,3.72462023,0.29264408,0.00000000
-4.75137569,4.81449297,1.60712971,0.00000000,1.12716865,3.74596919,0.28569255,0.00000000
-4.74537269,4.83076015,1.61435200,0.00000000,1.13696946,3.75796286,0.27815204,0.00000000
-4.73936968,4.83538351,1.61633683,0.00000000,1.14476924,3.76086589,0.27009459,0.00000000
-4.73336668,4.82882112,1.61331140,0.00000000,1.15046708,3.75512487,0.26159872,0.00000000
-4.72736368,4.81175223,1.60561182,0.00000000,1.15400369,3.74135822,0.25274805,0.00000000
-4.72136068,4.78506504,1.59367623,0.00000000,1.15536926,3.72034270,0.24363005,0.00000000
-4.71535768,4.74984059,1.57803554,0.00000000,1.15461055,3.69299698,0.23433488,0.00000000
-4.70935468,4.70733290,1.55930198,0.00000000,1.15183669,3.66036250,0.22495439,0.00000000
-4.70335168,4.65894568,1.53815590,0.00000000,1.14722327,3.62358219,0.21558113,0.00000000
-4.69734867,4.60620594,1.51533095,0.00000000,1.14101443,3.58387714,0.20630742,0.00000000
-4.69134567,4.55073484,1.49159804,0.00000000,1.13352261,3.54252193,0.19722442,0.00000000
-4.68534267,4.49421599,1.46774839,0.00000000,1.12512571,3.50081865,0.18842119,0.00000000
-4.67933967,4.43836174,1.44457606,0.00000000,1.11626150,3.46007014,0.17998364,0.00000000
-4.67333667,4.38487760,1.42286013,0.00000000,1.10741936,3.42155259,0.17199351,0.00000000
-4.66733367,4.33542552,1.40334702,0.00000000,1.09912929,3.38648808,0.16452720,0.00000000
-4.66133067,4.29158620,1.38673310,0.00000000,1.09194834,3.35601712,0.15765457,0.00000000
-4.65532766,4.25482140,1.37364804,0.00000000,1.08644498,3.33117195,0.15143768,0.00000000
-4.64932466,4.22643675,1.36463919,0.00000000,1.08318156,3.31285080,0.14592952,0.00000000
-4.64332166,4.20754605,1.36015723,0.00000000,1.08269555,3.30179391,0.14117277,0.00000000
-4.63731866,4.19903804,1.36054360,0.00000000,1.08548011,3.29856191,0.13719864,0.00000000
-4.63131566,4.20154681,1.36601986,0.00000000,1.09196467,3.30351723,0.13402584,0.00000000
-4.62531266,4.21542688,1.37667953,0.00000000,1.10249630,3.31680945,0.13165975,0.00000000
-4.61930965,4.24073439,1.39248259,0.00000000,1.11732256,3.33836528,0.13009189,0.00000000
-4.61330665,4.27721534,1.41325299,0.00000000,1.13657672,3.36788393,0.12929964,0.00000000
-4.60730365,4.32430209,1.43867947,0.00000000,1.16026592,3.40483870,0.12924648,0.00000000
-4.60130065,4.38111890,1.46831994,0.00000000,1.18826304,3.44848500,0.12988243,0.00000000
-4.59529765,4.44649716,1.50160938,0.00000000,1.22030280,3.49787549,0.13114519,0.00000000
-4.58929465,4.51900053,1.53787156,0.00000000,1.25598254,3.55188212,0.13296150,0.00000000
-4.58329165,4.59695999,1.57633420,0.00000000,1.29476789,3.60922508,0.13524900,0.00000000
-4.57728864,4.67851807,1.61614764,0.00000000,1.33600349,3.66850796,0.13791857,0.00000000
-4.57128564,4.76168151,1.65640646,0.00000000,1.37892855,3.72825848,0.14087679,0.00000000
-4.56528264,4.84438069,1.69617375,0.00000000,1.42269710,3.78697349,0.14402878,0.00000000
-4.55927964,4.92453428,1.73450717,0.00000000,1.46640213,3.84316687,0.14728113,0.00000000
-4.55327664,5.00011664,1.77048637,0.00000000,1.50910316,3.89541874,0.15054477,0.00000000
-4.54727364,5.06922575,1.80324054,0.00000000,1.54985612,3.94242399,0.15373784,0.00000000
-4.54127064,5.13014891,1.83197550,0.00000000,1.58774464,3.98303841,0.15678823,0.00000000
-4.53526763,5.18142358,1.85599907,0.00000000,1.62191137,4.01632021,0.15963579,0.00000000
-4.52926463,5.22189061,1.87474392,0.00000000,1.65158832,4.04156535,0.16223409,0.00000000
-4.52326163,5.25073761,1.88778675,0.00000000,1.67612468,4.05833480,0.16455158,0.00000000
-4.51725863,5.26753016,1.89486315,0.00000000,1.69501115,4.06647235,0.16657217,0.00000000
-4.51125563,5.27222913,1.89587716,0.00000000,1.70789954,4.06611203,0.16829513,0.00000000
-4.50525263,5.26519327,1.89090515,0.00000000,1.71461665,4.05767429,0.16973435,0.00000000
-4.49924962,5.24716609,1.88019350,0.00000000,1.71517181,4.04185097,0.17091692,0.00000000
-4.49324662,5.21924765,1.86415015,0.00000000,1.70975751,4.01957933,0.17188121,0.00000000
-4.48724362,5.18285181,1.84333003,0.00000000,1.69874295,3.99200589,0.17267442,0.00000000
-4.48124062,5.13965057,1.81841491,0.00000000,1.68266073,3.96044166,0.17334980,0.00000000
-4.47523762,5.09150784,1.79018830,0.00000000,1.66218699,3.92631029,0.17396365,0.00000000
-4.46923462,5.04040511,1.75950641,0.00000000,1.63811589,3.89109149,0.17457225,0.00000000
-4.46323162,4.98836242,1.72726632,0.00000000,1.61132939,3.85626197,0.17522890,0.00000000
-4.45722861,4.93735787,1.69437258,0.00000000,1.58276359,3.82323658,0.17598117,0.00000000
-4.45122561,4.88924928,1.66170378,0.00000000,1.55337303,3.79331222,0.17686855,0.00000000
-4.44522261,4.84570141,1.63008041,0.00000000,1.52409455,3.76761691,0.17792058,0.00000000
-4.43921961,4.80812186,1.60023536,0.00000000,1.49581218,3.74706626,0.17915557,0.00000000
-4.43321661,4.77760841,1.57278837,0.00000000,1.46932446,3.73232926,0.18057992,0.00000000
-4.42721361,4.75490996,1.54822548,0.00000000,1.44531576,3.72380472,0.18218808,0.00000000
-4.42121061,4.74040249,1.52688410,0.00000000,1.42433251,3.72160908,0.18396316,0.00000000
-4.41520760,4.73408077,1.50894457,0.00000000,1.40676540,3.72557617,0.18587798,0.00000000
-4.40920460,4.73556565,1.49442800,0.00000000,1.39283807,3.73526822,0.18789671,0.00000000
-4.40320160,4.74412628,1.48320062,0.00000000,1.38260263,3.74999755,0.18997676,0.00000000
-4.39719860,4.75871549,1.47498405,0.00000000,1.37594198,3.76885743,0.19207086,0.00000000
-4.39119560,4.77801644,1.46937089,0.00000000,1.37257862,3.79076042,0.19412933,0.00000000
-4.38519260,4.80049791,1.46584471,0.00000000,1.37208929,3.81448216,0.19610208,0.00000000
-4.37918959,4.82447533,1.46380337,0.00000000,1.37392475,3.83870838,0.19794063,0.00000000
-4.37318659,4.84817489,1.46258455,0.00000000,1.37743345,3.86208299,0.19959970,0.00000000
-4.36718359,4.86979756,1.46149231,0.00000000,1.38188825,3.88325518,0.20103851,0.00000000
-4.36118059,4.88758063,1.45982345,0.00000000,1.38651478,3.90092352,0.20222162,0.00000000
-4.35517759,4.89985439,1.45689265,0.00000000,1.39052033,3.91387565,0.20311940,0.00000000
-4.34917459,4.90509201,1.45205557,0.00000000,1.39312214,3.92102221,0.20370813,0.00000000
-4.34317159,4.90195143,1.44472887,0.00000000,1.39357405,3.92142430,0.20396972,0.00000000
-4.33716858,4.88930829,1.43440701,0.00000000,1.39119065,3.91431403,0.20389123,0.00000000
-4.33116558,4.86627954,1.42067505,0.00000000,1.38536811,3.89910805,0.20346414,0.00000000
-4.32516258,4.83223798,1.40321767,0.00000000,1.37560130,3.87541451,0.20268367,0.00000000
-4.31915958,4.78681809,1.38182425,0.00000000,1.36149677,3.84303386,0.20154800,0.00000000
-4.31315658,4.72991398,1.35639017,0.00000000,1.34278141,3.80195437,0.20005772,0.00000000
-4.30715358,4.66167047,1.32691493,0.00000000,1.31930688,3.75234301,0.19821534,0.00000000
