energy_ev,total_up,Al_p_up,Al_d_up,Au_p_up,Au_d_up,Te_p_up,Te_d_up
-5.73586793,2.96522202,0.08035367,0.00000000,0.14628391,2.70874636,0.17616931,0.00000000
-5.72986493,3.04467954,0.08316672,0.00000000,0.15102468,2.77891360,0.18010008,0.00000000
-5.72386193,3.12099147,0.08601484,0.00000000,0.15608685,2.84584239,0.18405369,0.00000000
-5.71785893,3.19326274,0.08886814,0.00000000,0.16145590,2.90871149,0.18796946,0.00000000
-5.71185593,3.26068046,0.09169531,0.00000000,0.16712167,2.96677461,0.19179183,0.00000000
-5.70585293,3.32254654,0.09446483,0.00000000,0.17307988,3.01938950,0.19547287,0.00000000
-5.69984992,3.37830734,0.09714619,0.00000000,0.17933321,3.06604446,0.19897447,0.00000000
-5.69384692,3.42757869,0.09971121,0.00000000,0.18589225,3.10638073,0.20227016,0.00000000
-5.68784392,3.47016508,0.10213519,0.00000000,0.19277584,3.14020972,0.20534652,0.00000000
-5.68184092,3.50607187,0.10439801,0.00000000,0.20001110,3.16752392,0.20820397,0.00000000
-5.67583792,3.53550965,0.10648508,0.00000000,0.20763287,3.18850101,0.21085699,0.00000000
-5.66983492,3.55889034,0.10838801,0.00000000,0.21568273,3.20350063,0.21333366,0.00000000
-5.66383192,3.57681497,0.11010504,0.00000000,0.22420748,3.21305375,0.21567463,0.00000000
-5.65782891,3.59005339,0.11164124,0.00000000,0.23325719,3.21784499,0.21793146,0.00000000
-5.65182591,3.59951659,0.11300834,0.00000000,0.24288278,3.21868839,0.22016434,0.00000000
-5.64582291,3.60622263,0.11422426,0.00000000,0.25313335,3.21649762,0.22243951,0.00000000
-5.63981991,3.61125751,0.11531243,0.00000000,0.26405318,3.21225173,0.22482617,0.00000000
-5.63381691,3.61573262,0.11630074,0.00000000,0.27567859,3.20695782,0.22739323,0.00000000
-5.62781391,3.62074030,0.11722029,0.00000000,0.28803483,3.20161220,0.23020604,0.00000000
-5.62181091,3.62730966,0.11810403,0.00000000,0.30113299,3.19716160,0.23332307,0.00000000
-5.61580790,3.63636421,0.11898519,0.00000000,0.31496715,3.19446601,0.23679288,0.00000000
-5.60980490,3.64868339,0.11989567,0.00000000,0.32951196,3.19426491,0.24065143,0.00000000
-5.60380190,3.66486956,0.12086448,0.00000000,0.34472062,3.19714813,0.24491984,0.00000000
-5.59779890,3.68532189,0.12191620,0.00000000,0.36052359,3.20353277,0.24960277,0.00000000
-5.59179590,3.71021855,0.12306963,0.00000000,0.37682790,3.21364722,0.25468746,0.00000000
-5.58579290,3.73950794,0.12433665,0.00000000,0.39351741,3.22752298,0.26014352,0.00000000
-5.57978989,3.77290956,0.12572130,0.00000000,0.41045384,3.24499484,0.26592345,0.00000000
-5.57378689,3.80992464,0.12721921,0.00000000,0.42747880,3.26570942,0.27196389,0.00000000
-5.56778389,3.84985621,0.12881740,0.00000000,0.44441666,3.28914196,0.27818767,0.00000000
-5.56178089,3.89183801,0.13049435,0.00000000,0.46107830,3.31462055,0.28450636,0.00000000
-5.55577789,3.93487092,0.13222057,0.00000000,0.47726566,3.34135703,0.29082343,0.00000000
-5.54977489,3.97786564,0.13395939,0.00000000,0.49277690,3.36848313,0.29703783,0.00000000
-5.54377189,4.01968960,0.13566823,0.00000000,0.50741211,3.39509036,0.30304768,0.00000000
-5.53776888,4.05921622,0.13730000,0.00000000,0.52097921,3.42027185,0.30875422,0.00000000
-5.53176588,4.09537419,0.13880488,0.00000000,0.53330005,3.44316413,0.31406556,0.00000000
-5.52576288,4.12719452,0.14013220,0.00000000,0.54421625,3.46298706,0.31890019,0.00000000
-5.51975988,4.15385311,0.14123239,0.00000000,0.55359472,3.47907979,0.32319012,0.00000000
-5.51375688,4.17470688,0.14205904,0.00000000,0.56133243,3.49093105,0.32688342,0.00000000
-5.50775388,4.18932148,0.14257078,0.00000000,0.56736046,3.49820228,0.32994616,0.00000000
-5.50175088,4.19748945,0.14273313,0.00000000,0.57164691,3.50074219,0.33236357,0.00000000
-5.49574787,4.19923759,0.14252001,0.00000000,0.57419863,3.49859229,0.33414042,0.00000000
-5.48974487,4.19482338,0.14191510,0.00000000,0.57506171,3.49198261,0.33530066,0.00000000
-5.48374187,4.18472051,0.14091273,0.00000000,0.57432056,3.48131821,0.33588623,0.00000000
-5.47773887,4.16959414,0.13951847,0.00000000,0.57209571,3.46715687,0.33595526,0.00000000
-5.47173587,4.15026735,0.13774931,0.00000000,0.56854032,3.45017915,0.33557960,0.00000000
-5.46573287,4.12768037,0.13563337,0.00000000,0.56383555,3.43115243,0.33484200,0.00000000
-5.45972986,4.10284462,0.13320929,0.00000000,0.55818492,3.41089084,0.33383286,0.00000000
-5.45372686,4.07679414,0.13052516,0.00000000,0.55180795,3.39021302,0.33264689,0.00000000
-5.44772386,4.05053662,0.12763715,0.00000000,0.54493323,3.36990014,0.33137971,0.00000000
-5.44172086,4.02500673,0.12460784,0.00000000,0.53779119,3.35065622,0.33012461,0.00000000
-5.43571786,4.00102383,0.12150431,0.00000000,0.53060685,3.33307287,0.32896958,0.00000000
-5.42971486,3.97925625,0.11839613,0.00000000,0.52359283,3.31760016,0.32799467,0.00000000
-5.42371186,3.96019359,0.11535316,0.00000000,0.51694279,3.30452503,0.32726979,0.00000000
-5.41770885,3.94412822,0.11244347,0.00000000,0.51082558,3.29395822,0.32685310,0.00000000
-5.41170585,3.93114668,0.10973121,0.00000000,0.50538025,3.28583012,0.32678976,0.00000000
-5.40570285,3.92113079,0.10727468,0.00000000,0.50071211,3.27989558,0.32711136,0.00000000
-5.39969985,3.91376823,0.10512459,0.00000000,0.49688994,3.27574702,0.32783569,0.00000000
-5.39369685,3.90857150,0.10332258,0.00000000,0.49394432,3.27283505,0.32896705,0.00000000
-5.38769385,3.90490396,0.10190002,0.00000000,0.49186737,3.27049514,0.33049683,0.00000000
-5.38169085,3.90201140,0.10087714,0.00000000,0.49061356,3.26797887,0.33240448,0.00000000
-5.37568784,3.89905719,0.10026254,0.00000000,0.49010181,3.26448789,0.33465864,0.00000000
-5.36968484,3.89515927,0.10005304,0.00000000,0.49021869,3.25920895,0.33721844,0.00000000
-5.36368184,3.88942705,0.10023386,0.00000000,0.49082255,3.25134819,0.34003489,0.00000000
-5.35767884,3.88099670,0.10077926,0.00000000,0.49174862,3.24016310,0.34305234,0.00000000
-5.35167584,3.86906314,0.10165331,0.00000000,0.49281465,3.22499082,0.34620989,0.00000000
-5.34567284,3.85290776,0.10281114,0.00000000,0.49382720,3.20527170,0.34944282,0.00000000
-5.33966983,3.83192091,0.10420026,0.00000000,0.49458810,3.18056741,0.35268389,0.00000000
-5.33366683,3.80561863,0.10576222,0.00000000,0.49490107,3.15057308,0.35586470,0.00000000
-5.32766383,3.77365348,0.10743424,0.00000000,0.49457817,3.11512350,0.35891683,0.00000000
-5.32166083,3.73581948,0.10915107,0.00000000,0.49344592,3.07419345,0.36177302,0.00000000
-5.31565783,3.69205149,0.11084679,0.00000000,0.49135089,3.02789277,0.36436826,0.00000000
-5.30965483,3.64241970,0.11245654,0.00000000,0.48816449,2.97645660,0.36664069,0.00000000
-5.30365183,3.58711982,0.11391818,0.00000000,0.48378695,2.92023188,0.36853260,0.00000000
-5.29764882,3.52645979,0.11517390,0.00000000,0.47815028,2.85966073,0.36999113,0.00000000
-5.29164582,3.46084396,0.11617144,0.00000000,0.47122005,2.79526190,0.37096903,0.00000000
-5.28564282,3.39075544,0.11686531,0.00000000,0.46299615,2.72761098,0.37142523,0.00000000
-5.27963982,3.31673767,0.11721762,0.00000000,0.45351233,2.65732050,0.37132527,0.00000000
-5.27363682,3.23937586,0.11719871,0.00000000,0.44283467,2.58502054,0.37064163,0.00000000
-5.26763382,3.15927902,0.11678755,0.00000000,0.43105911,2.51134065,0.36935396,0.00000000
-5.26163082,3.07706330,0.11597184,0.00000000,0.41830801,2.43689364,0.36744907,0.00000000
-5.25562781,2.99333703,0.11474791,0.00000000,0.40472613,2.36226173,0.36492095,0.00000000
-5.24962481,2.90868801,0.11312042,0.00000000,0.39047595,2.28798539,0.36177051,0.00000000
-5.24362181,2.82367326,0.11110184,0.00000000,0.37573280,2.21455507,0.35800542,0.00000000
-5.23761881,2.73881147,0.10871182,0.00000000,0.36067973,2.14240602,0.35363970,0.00000000
-5.23161581,2.65457833,0.10597645,0.00000000,0.34550255,2.07191598,0.34869343,0.00000000
-5.22561281,2.57140450,0.10292738,0.00000000,0.33038507,2.00340592,0.34319233,0.00000000
-5.21960980,2.48967643,0.09960100,0.00000000,0.31550467,1.93714332,0.33716742,0.00000000
-5.21360680,2.40973946,0.09603748,0.00000000,0.30102852,1.87334787,0.33065462,0.00000000
-5.20760380,2.33190323,0.09227994,0.00000000,0.28711028,1.81219917,0.32369453,0.00000000
-5.20160080,2.25644870,0.08837357,0.00000000,0.27388753,1.75384595,0.31633205,0.00000000
-5.19559780,2.18363653,0.08436479,0.00000000,0.26147990,1.69841633,0.30861622,0.00000000
-5.18959480,2.11371613,0.08030054,0.00000000,0.24998781,1.64602855,0.30059992,0.00000000
-5.18359180,2.04693491,0.07622756,0.00000000,0.23949197,1.59680160,0.29233968,0.00000000
-5.17758879,1.98354708,0.07219172,0.00000000,0.23005335,1.55086523,0.28389542,0.00000000
-5.17158579,1.92382142,0.06823750,0.00000000,0.22171372,1.50836868,0.27533010,0.00000000
-5.16558279,1.86804741,0.06440742,0.00000000,0.21449664,1.46948767,0.26670936,0.00000000
-5.15957979,1.81653938,0.06074156,0.00000000,0.20840869,1.43442920,0.25810097,0.00000000
-5.15357679,1.76963807,0.05727714,0.00000000,0.20344099,1.40343376,0.24957425,0.00000000
-5.14757379,1.72770945,0.05404809,0.00000000,0.19957087,1.37677474,0.24119926,0.00000000
-5.14157079,1.69114059,0.05108469,0.00000000,0.19676351,1.35475482,0.23304588,0.00000000
-5.13556778,1.66033258,0.04841322,0.00000000,0.19497365,1.33769941,0.22518281,0.00000000
-5.12956478,1.63569062,0.04605563,0.00000000,0.19414712,1.32594737,0.21767635,0.00000000
-5.12356178,1.61761167,0.04402927,0.00000000,0.19422231,1.31983912,0.21058918,0.00000000
-5.11755878,1.60647000,0.04234661,0.00000000,0.19513136,1.31970281,0.20397906,0.00000000
-5.11155578,1.60260131,0.04101509,0.00000000,0.19680131,1.32583887,0.19789754,0.00000000
-5.10555278,1.60628606,0.04003694,0.00000000,0.19915491,1.33850392,0.19238871,0.00000000
-5.09954977,1.61773289,0.03940908,0.00000000,0.20211130,1.35789444,0.18748803,0.00000000
-5.09354677,1.63706274,0.03912317,0.00000000,0.20558660,1.38413121,0.18322139,0.00000000
-5.08754377,1.66429461,0.03916564,0.00000000,0.20949426,1.41724517,0.17960432,0.00000000
-5.08154077,1.69933372,0.03951788,0.00000000,0.21374542,1.45716544,0.17664147,0.00000000
-5.07553777,1.74196254,0.04015654,0.00000000,0.21824918,1.50371011,0.17432641,0.00000000
-5.06953477,1.79183548,0.04105386,0.00000000,0.22291300,1.55658033,0.17264168,0.00000000
-5.06353177,1.84847738,0.04217819,0.00000000,0.22764303,1.61535801,0.17155928,0.00000000
-5.05752876,1.91128610,0.04349451,0.00000000,0.23234468,1.67950740,0.17104143,0.00000000
-5.05152576,1.97953924,0.04496513,0.00000000,0.23692327,1.74838040,0.17104161,0.00000000
-5.04552276,2.05240469,0.04655035,0.00000000,0.24128494,1.82122564,0.17150602,0.00000000
-5.03951976,2.12895485,0.04820931,0.00000000,0.24533766,1.89720082,0.17237516,0.00000000
-5.03351676,2.20818375,0.04990072,0.00000000,0.24899249,1.97538795,0.17358577,0.00000000
-5.02751376,2.28902673,0.05158371,0.00000000,0.25216501,2.05481083,0.17507275,0.00000000
-5.02151076,2.37038173,0.05321863,0.00000000,0.25477680,2.13445419,0.17677133,0.00000000
-5.01550775,2.45113162,0.05476781,0.00000000,0.25675706,2.21328368,0.17861920,0.00000000
-5.00950475,2.53016663,0.05619625,0.00000000,0.25804426,2.29026617,0.18055849,0.00000000
-5.00350175,2.60640632,0.05747226,0.00000000,0.25858761,2.36438953,0.18253785,0.00000000
-4.99749875,2.67882041,0.05856799,0.00000000,0.25834850,2.43468150,0.18451412,0.00000000
-4.99149575,2.74644776,0.05945986,0.00000000,0.25730170,2.50022694,0.18645388,0.00000000
-4.98549275,2.80841323,0.06012884,0.00000000,0.25543619,2.56018328,0.18833468,0.00000000
-4.97948974,2.86394198,0.06056065,0.00000000,0.25275576,2.61379368,0.19014588,0.00000000
-4.97348674,2.91237101,0.06074586,0.00000000,0.24927912,2.66039801,0.19188914,0.00000000
-4.96748374,2.95315780,0.06067975,0.00000000,0.24503969,2.69944120,0.19357849,0.00000000
-4.96148074,2.98588605,0.06036223,0.00000000,0.24008483,2.73047936,0.19523993,0.00000000
-4.95547774,3.01026849,0.05979756,0.00000000,0.23447480,2.75318342,0.19691061,0.00000000
-4.94947474,3.02614698,0.05899400,0.00000000,0.22828121,2.76734061,0.19863760,0.00000000
-4.94347174,3.03348992,0.05796340,0.00000000,0.22158521,2.77285374,0.20047616,0.00000000
-4.93746873,3.03238713,0.05672076,0.00000000,0.21447539,2.76973860,0.20248767,0.00000000
-4.93146573,3.02304253,0.05528374,0.00000000,0.20704546,2.75811946,0.20473722,0.00000000
-4.92546273,3.00576460,0.05367216,0.00000000,0.19939185,2.73822289,0.20729081,0.00000000
-4.91945973,2.98095507,0.05190750,0.00000000,0.19161123,2.71037004,0.21021240,0.00000000
-4.91345673,2.94909589,0.05001238,0.00000000,0.18379818,2.67496748,0.21356078,0.00000000
-4.90745373,2.91073495,0.04801016,0.00000000,0.17604292,2.63249685,0.21738635,0.00000000
-4.90145073,2.86647073,0.04592448,0.00000000,0.16842931,2.58350340,0.22172806,0.00000000
-4.89544772,2.81693641,0.04377887,0.00000000,0.16103313,2.52858375,0.22661038,0.00000000
-4.88944472,2.76278373,0.04159649,0.00000000,0.15392074,2.46837306,0.23204071,0.00000000
-4.88344172,2.70466723,0.03939983,0.00000000,0.14714807,2.40353197,0.23800713,0.00000000
-4.87743872,2.64322928,0.03721049,0.00000000,0.14076012,2.33473366,0.24447678,0.00000000
-4.87143572,2.57908649,0.03504911,0.00000000,0.13479082,2.26265134,0.25139488,0.00000000
-4.86543272,2.51281799,0.03293526,0.00000000,0.12926338,2.18794669,0.25868452,0.00000000
-4.85942971,2.44495599,0.03088744,0.00000000,0.12419106,2.11125943,0.26624740,0.00000000
-4.85342671,2.37597921,0.02892315,0.00000000,0.11957831,2.03319856,0.27396534,0.00000000
-4.84742371,2.30630923,0.02705899,0.00000000,0.11542225,1.95433540,0.28170285,0.00000000
-4.84142071,2.23631008,0.02531082,0.00000000,0.11171449,1.87519872,0.28931048,0.00000000
-4.83541771,2.16629098,0.02369395,0.00000000,0.10844314,1.79627203,0.29662906,0.00000000
-4.82941471,2.09651216,0.02222339,0.00000000,0.10559493,1.71799305,0.30349462,0.00000000
-4.82341171,2.02719333,0.02091405,0.00000000,0.10315741,1.64075517,0.30974384,0.00000000
-4.81740870,1.95852433,0.01978104,0.00000000,0.10112110,1.56491088,0.31521988,0.00000000
-4.81140570,1.89067744,0.01883986,0.00000000,0.09948148,1.49077652,0.31977830,0.00000000
-4.80540270,1.82382037,0.01810660,0.00000000,0.09824074,1.41863828,0.32329286,0.00000000
-4.79939970,1.75812942,0.01759811,0.00000000,0.09740918,1.34875875,0.32566100,0.00000000
-4.79339670,1.69380172,0.01733205,0.00000000,0.09700615,1.28138360,0.32680858,0.00000000
-4.78739370,1.63106586,0.01732691,0.00000000,0.09706056,1.21674792,0.32669388,0.00000000
-4.78139070,1.57019018,0.01760191,0.00000000,0.09761074,1.15508169,0.32531042,0.00000000
-4.77538769,1.51148796,0.01817674,0.00000000,0.09870373,1.09661399,0.32268860,0.00000000
-4.76938469,1.45531915,0.01907125,0.00000000,0.10039397,1.04157556,0.31889600,0.00000000
-4.76338169,1.40208829,0.02030498,0.00000000,0.10274134,0.99019955,0.31403619,0.00000000
-4.75737869,1.35223848,0.02189651,0.00000000,0.10580869,0.94272026,0.30824620,0.00000000
-4.75137569,1.30624160,0.02386280,0.00000000,0.10965881,0.89936993,0.30169260,0.00000000
-4.74537269,1.26458500,0.02621836,0.00000000,0.11435106,0.86037363,0.29456640,0.00000000
-4.73936968,1.22775535,0.02897431,0.00000000,0.11993769,0.82594256,0.28707686,0.00000000
-4.73336668,1.19622012,0.03213745,0.00000000,0.12646008,0.79626611,0.27944457,0.00000000
-4.72736368,1.17040790,0.03570930,0.00000000,0.13394492,0.77150313,0.27189396,0.00000000
-4.72136068,1.15068817,0.03968515,0.00000000,0.14240071,0.75177282,0.26464559,0.00000000
-4.71535768,1.13735182,0.04405319,0.00000000,0.15181459,0.73714604,0.25790856,0.00000000
-4.70935468,1.13059336,0.04879379,0.00000000,0.16214971,0.72763734,0.25187328,0.00000000
-4.70335168,1.13049579,0.05387889,0.00000000,0.17334333,0.72319848,0.24670498,0.00000000
-4.69734867,1.13701915,0.05927164,0.00000000,0.18530575,0.72371379,0.24253817,0.00000000
-4.69134567,1.14999335,0.06492633,0.00000000,0.19792021,0.72899793,0.23947228,0.00000000
-4.68534267,1.16911596,0.07078853,0.00000000,0.21104379,0.73879629,0.23756873,0.00000000
-4.67933967,1.19395529,0.07679558,0.00000000,0.22450932,0.75278813,0.23684942,0.00000000
-4.67333667,1.22395872,0.08287741,0.00000000,0.23812832,0.77059272,0.23729678,0.00000000
-4.66733367,1.25846628,0.08895763,0.00000000,0.25169489,0.79177811,0.23885536,0.00000000
-4.66133067,1.29672881,0.09495494,0.00000000,0.26499046,0.81587244,0.24143481,0.00000000
-4.65532766,1.33793023,0.10078481,0.00000000,0.27778918,0.84237723,0.24491417,0.00000000
-4.64932466,1.38121276,0.10636136,0.00000000,0.28986380,0.87078212,0.24914722,0.00000000
-4.64332166,1.42570411,0.11159938,0.00000000,0.30099191,0.90058044,0.25396864,0.00000000
-4.63731866,1.47054543,0.11641649,0.00000000,0.31096213,0.93128482,0.25920068,0.00000000
-4.63131566,1.51491861,0.12073527,0.00000000,0.31958025,0.96244200,0.26466012,0.00000000
-4.62531266,1.55807174,0.12448533,0.00000000,0.32667479,0.99364619,0.27016506,0.00000000
-4.61930965,1.59934150,0.12760527,0.00000000,0.33210212,1.02455024,0.27554136,0.00000000
-4.61330665,1.63817141,0.13004441,0.00000000,0.33575068,1.05487393,0.28062843,0.00000000
-4.60730365,1.67412512,0.13176422,0.00000000,0.33754417,1.08440905,0.28528406,0.00000000
-4.60130065,1.70689425,0.13273943,0.00000000,0.33744386,1.11302093,0.28938834,0.00000000
-4.59529765,1.73630030,0.13295878,0.00000000,0.33544955,1.14064629,0.29284623,0.00000000
-4.58929465,1.76229102,0.13242531,0.00000000,0.33159953,1.16728771,0.29558903,0.00000000
-4.58329165,1.78493130,0.13115633,0.00000000,0.32596936,1.19300487,0.29757467,0.00000000
-4.57728864,1.80438949,0.12918285,0.00000000,0.31866955,1.21790330,0.29878687,0.00000000
-4.57128564,1.82092003,0.12654875,0.00000000,0.30984243,1.24212115,0.29923336,0.00000000
-4.56528264,1.83484348,0.12330953,0.00000000,0.29965811,1.26581504,0.29894340,0.00000000
-4.55927964,1.84652528,0.11953081,0.00000000,0.28830985,1.28914570,0.29796473,0.00000000
-4.55327664,1.85635456,0.11528651,0.00000000,0.27600908,1.31226435,0.29636027,0.00000000
-4.54727364,1.86472409,0.11065702,0.00000000,0.26298002,1.33530084,0.29420473,0.00000000
-4.54127064,1.87201283,0.10572707,0.00000000,0.24945435,1.35835401,0.29158143,0.00000000
-4.53526763,1.87857154,0.10058379,0.00000000,0.23566598,1.38148507,0.28857940,0.00000000
-4.52926463,1.88471251,0.09531461,0.00000000,0.22184603,1.40471430,0.28529092,0.00000000
-4.52326163,1.89070349,0.09000545,0.00000000,0.20821827,1.42802117,0.28180964,0.00000000
-4.51725863,1.89676585,0.08473889,0.00000000,0.19499500,1.45134778,0.27822918,0.00000000
-4.51125563,1.90307678,0.07959267,0.00000000,0.18237354,1.47460523,0.27464223,0.00000000
-4.50525263,1.90977471,0.07463831,0.00000000,0.17053335,1.49768244,0.27114008,0.00000000
-4.49924962,1.91696735,0.06994009,0.00000000,0.15963371,1.52045652,0.26781232,0.00000000
-4.49324662,1.92474106,0.06555416,0.00000000,0.14981209,1.54280392,0.26474677,0.00000000
-4.48724362,1.93317070,0.06152796,0.00000000,0.14118312,1.56461145,0.26202930,0.00000000
-4.48124062,1.94232878,0.05789989,0.00000000,0.13383804,1.58578621,0.25974346,0.00000000
-4.47523762,1.95229287,0.05469915,0.00000000,0.12784473,1.60626361,0.25796983,0.00000000
-4.46923462,1.96315058,0.05194586,0.00000000,0.12324816,1.62601292,0.25678496,0.00000000
-4.46323162,1.97500153,0.04965125,0.00000000,0.12007122,1.64503980,0.25625989,0.00000000
-4.45722861,1.98795601,0.04781811,0.00000000,0.11831590,1.66338562,0.25645828,0.00000000
-4.45122561,2.00213039,0.04644135,0.00000000,0.11796476,1.68112359,0.25743428,0.00000000
-4.44522261,2.01763973,0.04550862,0.00000000,0.11898272,1.69835202,0.25923007,0.00000000
-4.43921961,2.03458805,0.04500109,0.00000000,0.12131899,1.71518522,0.26187359,0.00000000
-4.43321661,2.05305729,0.04489432,0.00000000,0.12490925,1.73174272,0.26537626,0.00000000
-4.42721361,2.07309584,0.04515914,0.00000000,0.12967811,1.74813762,0.26973128,0.00000000
-4.42121061,2.09470774,0.04576268,0.00000000,0.13554158,1.76446503,0.27491236,0.00000000
-4.41520760,2.11784363,0.04666936,0.00000000,0.14240984,1.78079141,0.28087338,0.00000000
-4.40920460,2.14239430,0.04784198,0.00000000,0.15019009,1.79714574,0.28754884,0.00000000
-4.40320160,2.16818760,0.04924278,0.00000000,0.15878941,1.81351302,0.29485542,0.00000000
-4.39719860,2.19498926,0.05083454,0.00000000,0.16811776,1.82983072,0.30269447,0.00000000
-4.39119560,2.22250767,0.05258158,0.00000000,0.17809084,1.84598847,0.31095552,0.00000000
-4.38519260,2.25040266,0.05445078,0.00000000,0.18863281,1.86183090,0.31952056,0.00000000
-4.37918959,2.27829766,0.05641247,0.00000000,0.19967881,1.87716345,0.32826904,0.00000000
-4.37318659,2.30579470,0.05844116,0.00000000,0.21117705,1.89176083,0.33708319,0.00000000
-4.36718359,2.33249122,0.06051617,0.00000000,0.22309043,1.90537741,0.34585346,0.00000000
-4.36118059,2.35799761,0.06262205,0.00000000,0.23539750,1.91775885,0.35448376,0.00000000
-4.35517759,2.38195441,0.06474874,0.00000000,0.24809273,1.92865417,0.36289615,0.00000000
-4.34917459,2.40404788,0.06689151,0.00000000,0.26118589,1.93782743,0.37103472,0.00000000
-4.34317159,2.42402300,0.06905069,0.00000000,0.27470056,1.94506823,0.37886829,0.00000000
-4.33716858,2.44169301,0.07123108,0.00000000,0.28867171,1.95020050,0.38639192,0.00000000
-4.33116558,2.45694472,0.07344112,0.00000000,0.30314230,1.95308882,0.39362684,0.00000000
-4.32516258,2.46973941,0.07569192,0.00000000,0.31815908,1.95364221,0.40061899,0.00000000
-4.31915958,2.48010905,0.07799601,0.00000000,0.33376765,1.95181498,0.40743598,0.00000000
-4.31315658,2.48814819,0.08036600,0.00000000,0.35000692,1.94760498,0.41416276,0.00000000
-4.30715358,2.49400195,0.08281321,0.00000000,0.36690329,1.94104917,0.42089609,0.00000000
