energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.72986493,1.17423648,0.89056321,0.00000000,0.66327341,0.68089326,0.04842205,0.01305157
-5.72386193,1.23446340,0.93469307,0.00000000,0.70387667,0.70962172,0.05212284,0.01339348
-5.71785893,1.29705522,0.98062841,0.00000000,0.74648862,0.73974514,0.05593577,0.01375975
-5.71185593,1.36097521,1.02757987,0.00000000,0.79061238,0.77062891,0.05982517,0.01413508
-5.70585293,1.42518980,1.07476150,0.00000000,0.83573885,0.80164894,0.06375336,0.01450513
-5.69984992,1.48868537,1.12140385,0.00000000,0.88135208,0.83220279,0.06768109,0.01485671
-5.69384692,1.55048282,1.16676532,0.00000000,0.92693376,0.86171932,0.07156787,0.01517809
-5.68784392,1.60965013,1.21014186,0.00000000,0.97196689,0.88966657,0.07537235,0.01545909
-5.68184092,1.66531262,1.25087500,0.00000000,1.01593884,0.91555807,0.07905274,0.01569121
-5.67583792,1.71666143,1.28835828,0.00000000,1.05834404,0.93895752,0.08256719,0.01586768
-5.66983492,1.76296012,1.32204231,0.00000000,1.09868652,0.95948202,0.08587423,0.01598345
-5.66383192,1.80355003,1.35143873,0.00000000,1.13648274,0.97680414,0.08893327,0.01603519
-5.65782891,1.83785447,1.37612324,0.00000000,1.17126479,0.99065300,0.09170510,0.01602115
-5.65182591,1.86538234,1.39573814,0.00000000,1.20258446,1.00081460,0.09415248,0.01594109
-5.64582291,1.88573129,1.40999442,0.00000000,1.23001807,1.00713174,0.09624067,0.01579620
-5.63981991,1.89859079,1.41867384,0.00000000,1.25317243,1.00950365,0.09793819,0.01558888
-5.63381691,1.90374524,1.42163096,0.00000000,1.27169169,1.00788557,0.09921736,0.01532269
-5.62781391,1.90107717,1.41879517,0.00000000,1.28526519,1.00228841,0.10005504,0.01500215
-5.62181091,1.89057039,1.41017289,0.00000000,1.29363587,0.99277849,0.10043323,0.01463266
-5.61580790,1.87231306,1.39584958,0.00000000,1.29660901,0.97947741,0.10033968,0.01422037
-5.60980490,1.84650030,1.37599154,0.00000000,1.29406098,0.96256192,0.09976834,0.01377208
-5.60380190,1.81343600,1.35084712,0.00000000,1.28594734,0.94226370,0.09871984,0.01329513
-5.59779890,1.77353355,1.32074726,0.00000000,1.27230996,0.91886889,0.09720164,0.01279738
-5.59179590,1.72731493,1.28610482,0.00000000,1.25328257,0.89271712,0.09522821,0.01228710
-5.58579290,1.67540800,1.24741264,0.00000000,1.22909436,0.86419991,0.09282086,0.01177294
-5.57978989,1.61854155,1.20523997,0.00000000,1.20007121,0.83375823,0.09000750,0.01126385
-5.57378689,1.55753795,1.16022716,0.00000000,1.16663423,0.80187903,0.08682214,0.01076905
-5.56778389,1.49330331,1.11307845,0.00000000,1.12929556,0.76909066,0.08330425,0.01029794
-5.56178089,1.42681516,1.06455301,0.00000000,1.08865125,0.73595713,0.07949789,0.00986007
-5.55577789,1.35910778,1.01545402,0.00000000,1.04537144,0.70307115,0.07545077,0.00946499
-5.54977489,1.29125552,0.96661629,0.00000000,1.00018799,0.67104598,0.07121320,0.00912218
-5.54377189,1.22435428,0.91889239,0.00000000,0.95387990,0.64050629,0.06683688,0.00884094
-5.53776888,1.15950184,0.87313773,0.00000000,0.90725706,0.61207801,0.06237378,0.00863018
-5.53176588,1.09777732,0.83019486,0.00000000,0.86114263,0.58637749,0.05787499,0.00849831
-5.52576288,1.04022043,0.79087745,0.00000000,0.81635485,0.56400012,0.05338960,0.00845305
-5.51975988,0.98781092,0.75595416,0.00000000,0.77368869,0.54550861,0.04896374,0.00850118
-5.51375688,0.94144880,0.72613298,0.00000000,0.73389782,0.53142120,0.04463968,0.00864838
-5.50775388,0.90193591,0.70204620,0.00000000,0.69767773,0.52220013,0.04045515,0.00889901
-5.50175088,0.86995895,0.68423650,0.00000000,0.66565006,0.51824041,0.03644279,0.00925589
-5.49574787,0.84607471,0.67314433,0.00000000,0.63834887,0.51985942,0.03262981,0.00972011
-5.48974487,0.83069751,0.66909697,0.00000000,0.61620897,0.52728730,0.02903779,0.01029089
-5.48374187,0.82408932,0.67229934,0.00000000,0.59955671,0.54065864,0.02568268,0.01096539
-5.47773887,0.82635258,0.68282701,0.00000000,0.58860317,0.56000552,0.02257502,0.01173871
-5.47173587,0.83742600,0.70062134,0.00000000,0.58344015,0.58525220,0.01972016,0.01260378
-5.46573287,0.85708342,0.72548708,0.00000000,0.58403865,0.61621166,0.01711875,0.01355145
-5.45972986,0.88493576,0.75709250,0.00000000,0.59025012,0.65258432,0.01476721,0.01457058
-5.45372686,0.92043620,0.79497217,0.00000000,0.60181018,0.69395885,0.01265831,0.01564829
-5.44772386,0.96288848,0.83853242,0.00000000,0.61834478,0.73981551,0.01078181,0.01677020
-5.44172086,1.01145841,0.88705959,0.00000000,0.63937870,0.78953191,0.00912504,0.01792084
-5.43571786,1.06518834,0.93973100,0.00000000,0.66434610,0.84239143,0.00767353,0.01908420
-5.42971486,1.12301470,0.99562854,0.00000000,0.69260305,0.89759405,0.00641160,0.02024427
-5.42371186,1.18378810,1.05375484,0.00000000,0.72344165,0.95426974,0.00532287,0.02138574
-5.41770885,1.24629606,1.11305164,0.00000000,0.75610565,1.01149407,0.00439072,0.02249486
-5.41170585,1.30928763,1.17242023,0.00000000,0.78980716,1.06830581,0.00359876,0.02356025
-5.40570285,1.37149989,1.23074349,0.00000000,0.82374429,1.12372628,0.00293109,0.02457393
-5.39969985,1.43168544,1.28690898,0.00000000,0.85711915,1.17677980,0.00237264,0.02553232
-5.39369685,1.48864052,1.33983274,0.00000000,0.88915616,1.22651498,0.00190933,0.02643737
-5.38769385,1.54123310,1.38848306,0.00000000,0.91912000,1.27202607,0.00152824,0.02729771
-5.38169085,1.58843017,1.43190359,0.00000000,0.94633301,1.31247394,0.00121768,0.02812981
-5.37568784,1.62932360,1.46923525,0.00000000,0.97019159,1.34710588,0.00096728,0.02895924
-5.36968484,1.66315385,1.49973614,0.00000000,0.99018119,1.37527387,0.00076793,0.02982179
-5.36368184,1.68933092,1.52279900,0.00000000,1.00588952,1.39645041,0.00061182,0.03076474
-5.35767884,1.70745182,1.53796554,0.00000000,1.01701770,1.41024177,0.00049236,0.03184792
-5.35167584,1.71731409,1.54493727,0.00000000,1.02338903,1.41639781,0.00040413,0.03314480
-5.34567284,1.71892507,1.54358247,0.00000000,1.02495510,1.41481849,0.00034284,0.03474343
-5.33966983,1.71250633,1.53393896,0.00000000,1.02179917,1.40555647,0.00030521,0.03674725
-5.33366683,1.69849338,1.51621280,0.00000000,1.01413653,1.38881595,0.00028894,0.03927568
-5.32766383,1.67753041,1.49077268,0.00000000,1.00231207,1.36494779,0.00029265,0.04246447
-5.32166083,1.65046024,1.45814052,0.00000000,0.98679481,1.33444096,0.00031576,0.04646581
-5.31565783,1.61830969,1.41897826,0.00000000,0.96816976,1.29791075,0.00035853,0.05144800
-5.30965483,1.58227070,1.37407155,0.00000000,0.94712709,1.25608420,0.00042193,0.05759472
-5.30365183,1.54367763,1.32431070,0.00000000,0.92444892,1.20978299,0.00050762,0.06510387
-5.29764882,1.50398126,1.27066954,0.00000000,0.90099406,1.15990473,0.00061791,0.07418582
-5.29164582,1.46472004,1.21418294,0.00000000,0.87768093,1.10740282,0.00075570,0.08506106
-5.28564282,1.42748934,1.15592340,0.00000000,0.85546904,1.05326594,0.00092445,0.09795728
-5.27963982,1.39390917,1.09697770,0.00000000,0.83533946,0.99849728,0.00112807,0.11310573
-5.27363682,1.36559113,1.03842397,0.00000000,0.81827455,0.94409454,0.00137092,0.13073696
-5.26763382,1.34410530,0.98130987,0.00000000,0.80523743,0.89103077,0.00165764,0.15107597
-5.26163082,1.33094753,0.92663242,0.00000000,0.79715158,0.84023677,0.00199311,0.17433665
-5.25562781,1.32750787,0.87531975,0.00000000,0.79488081,0.79258523,0.00238229,0.20071587
-5.24962481,1.33504065,0.82821526,0.00000000,0.79921010,0.74887683,0.00283009,0.23038707
-5.24362181,1.35463673,0.78606431,0.00000000,0.81082766,0.70982859,0.00334121,0.26349359
-5.23761881,1.38719836,0.74950352,0.00000000,0.83030841,0.67606429,0.00391994,0.30014202
-5.23161581,1.43341710,0.71905283,0.00000000,0.85809931,0.64810715,0.00457000,0.34039550
-5.22561281,1.49375518,0.69511021,0.00000000,0.89450676,0.62637454,0.00529430,0.38426742
-5.21960980,1.56843055,0.67794879,0.00000000,0.93968631,0.61117455,0.00609478,0.43171559
-5.21360680,1.65740596,0.66771648,0.00000000,0.99363498,0.60270435,0.00697213,0.48263718
-5.20760380,1.76038216,0.66443751,0.00000000,1.05618623,0.60104997,0.00792571,0.53686458
-5.20160080,1.87679553,0.66801598,0.00000000,1.12700788,0.60618746,0.00895326,0.59416245
-5.19559780,2.00582004,0.67824090,0.00000000,1.20560294,0.61798508,0.01005085,0.65422601
-5.18959480,2.14637378,0.69479264,0.00000000,1.29131347,0.63620651,0.01121276,0.71668095
-5.18359180,2.29712984,0.71725049,0.00000000,1.38332749,0.66051482,0.01243137,0.78108477
-5.17758879,2.45653171,0.74510109,0.00000000,1.48068878,0.69047728,0.01369724,0.84692991
-5.17158579,2.62281288,0.77774768,0.00000000,1.58230967,0.72557092,0.01499913,0.91364851
-5.16558279,2.79402056,0.81451994,0.00000000,1.68698649,0.76518884,0.01632410,0.98061890
-5.15957979,2.96804339,0.85468443,0.00000000,1.79341755,0.80864751,0.01765772,1.04717369
-5.15357679,3.14264275,0.89745550,0.00000000,1.90022351,0.85519495,0.01898430,1.11260942
-5.14757379,3.31548734,0.94200678,0.00000000,2.00596973,0.90402012,0.02028717,1.17619756
-5.14157079,3.48419083,0.98748310,0.00000000,2.10919036,0.95426352,0.02154906,1.23719680
-5.13556778,3.64635183,1.03301298,0.00000000,2.20841378,1.00502911,0.02275242,1.29486626
-5.12956478,3.79959589,1.07772163,0.00000000,2.30218904,1.05539757,0.02387987,1.34847941
-5.12356178,3.94161874,1.12074443,0.00000000,2.38911274,1.10444094,0.02491459,1.39733852
-5.11755878,4.07023003,1.16124075,0.00000000,2.46785596,1.15123845,0.02584073,1.44078914
-5.11155578,4.18339675,1.19840812,0.00000000,2.53719065,1.19489332,0.02664382,1.47823442
-5.10555278,4.27928544,1.23149635,0.00000000,2.59601487,1.23455030,0.02731112,1.50914871
-5.09954977,4.35630193,1.25982152,0.00000000,2.64337632,1.26941337,0.02783197,1.53309036
-5.09354677,4.41312779,1.28277933,0.00000000,2.67849345,1.29876332,0.02819804,1.54971296
-5.08754377,4.44875209,1.29985758,0.00000000,2.70077352,1.32197437,0.02840352,1.55877497
-5.08154077,4.46249743,1.31064722,0.00000000,2.70982709,1.33852949,0.02844532,1.56014721
-5.07553777,4.45403920,1.31485158,0.00000000,2.70547810,1.34803350,0.02832307,1.55381785
-5.06953477,4.42341703,1.31229336,0.00000000,2.68776932,1.35022362,0.02803915,1.53989483
-5.06353177,4.37103768,1.30291898,0.00000000,2.65696261,1.34497673,0.02759862,1.51860529
-5.05752876,4.29766882,1.28679995,0.00000000,2.61353374,1.33231305,0.02700904,1.49029199
-5.05152576,4.20442356,1.26413103,0.00000000,2.55816179,1.31239575,0.02628029,1.45540682
-5.04552276,4.09273562,1.23522508,0.00000000,2.49171315,1.28552660,0.02542427,1.41450119
-5.03951976,3.96432586,1.20050476,0.00000000,2.41522054,1.25213745,0.02445463,1.36821385
-5.03351676,3.82116078,1.16049095,0.00000000,2.32985752,1.21277789,0.02338638,1.31725627
-5.02751376,3.66540436,1.11578863,0.00000000,2.23690923,1.16809945,0.02223555,1.26239592
-5.02151076,3.49936462,1.06707029,0.00000000,2.13774040,1.11883694,0.02101880,1.20443827
-5.01550775,3.32543679,1.01505773,0.00000000,2.03376154,1.06578752,0.01975306,1.14420774
-5.00950475,3.14604491,0.96050275,0.00000000,1.92639455,1.00978838,0.01845510,1.08252853
-5.00350175,2.96358403,0.90416751,0.00000000,1.81703892,0.95169390,0.01714125,1.02020573
-4.99749875,2.78036487,0.84680526,0.00000000,1.70703975,0.89235308,0.01582706,0.95800762
-4.99149575,2.59856302,0.78914216,0.00000000,1.59765859,0.83258812,0.01452700,0.89664951
-4.98549275,2.42017424,0.73186079,0.00000000,1.49004817,0.77317495,0.01325426,0.83677978
-4.97948974,2.24697727,0.67558602,0.00000000,1.38523174,0.71482623,0.01202056,0.77896848
-4.97348674,2.08050531,0.62087340,0.00000000,1.28408761,0.65817749,0.01083599,0.72369891
-4.96748374,1.92202663,0.56820073,0.00000000,1.18733919,0.60377665,0.00970900,0.67136216
-4.96148074,1.77253463,0.51796261,0.00000000,1.09555067,0.55207706,0.00864627,0.62225485
-4.95547774,1.63274718,0.47046814,0.00000000,1.00912805,0.50343425,0.00765285,0.57657985
-4.94947474,1.50311456,0.42594158,0.00000000,0.92832528,0.45810596,0.00673214,0.53444984
-4.94347174,1.38383509,0.38452577,0.00000000,0.85325475,0.41625537,0.00588602,0.49589332
-4.93746873,1.27487742,0.34628774,0.00000000,0.78390158,0.37795707,0.00511502,0.46086271
-4.93146573,1.17600785,0.31122642,0.00000000,0.72014064,0.34320523,0.00441844,0.42924415
-4.92546273,1.08682148,0.27928156,0.00000000,0.66175563,0.31192345,0.00379457,0.40086831
-4.91945973,1.00677539,0.25034373,0.00000000,0.60845915,0.28397576,0.00324088,0.37552194
-4.91345673,0.93522275,0.22426466,0.00000000,0.55991299,0.25917823,0.00275420,0.35295951
-4.90745373,0.87144623,0.20086765,0.00000000,0.51574776,0.23731067,0.00233098,0.33291465
-4.90145073,0.81468974,0.17995754,0.00000000,0.47558139,0.21812790,0.00196742,0.31511086
-4.89544772,0.76418753,0.16132995,0.00000000,0.43903564,0.20137041,0.00165973,0.29927139
-4.88944472,0.71918997,0.14477957,0.00000000,0.40575059,0.18677391,0.00140426,0.28512781
-4.88344172,0.67898547,0.13010734,0.00000000,0.37539652,0.17407777,0.00119771,0.27242740
-4.87743872,0.64291843,0.11712629,0.00000000,0.34768336,0.16303205,0.00103725,0.26093909
-4.87143572,0.61040307,0.10566621,0.00000000,0.32236747,0.15340321,0.00092064,0.25045806
-4.86543272,0.58093338,0.09557699,0.00000000,0.29925608,0.14497849,0.00084639,0.24080897
-4.85942971,0.55408938,0.08673087,0.00000000,0.27820934,0.13756902,0.00081382,0.23184799
-4.85342671,0.52954010,0.07902355,0.00000000,0.25914048,0.13101174,0.00082311,0.22346373
-4.84742371,0.50704364,0.07237441,0.00000000,0.24201416,0.12517034,0.00087541,0.21557721
-4.84142071,0.48644481,0.06672592,0.00000000,0.22684333,0.11993534,0.00097282,0.20814093
-4.83541771,0.46767061,0.06204235,0.00000000,0.21368488,0.11522338,0.00111838,0.20113737
-4.82941471,0.45072409,0.05830801,0.00000000,0.20263431,0.11097600,0.00131606,0.19457675
-4.82341171,0.43567669,0.05552497,0.00000000,0.19381954,0.10715784,0.00157068,0.18849445
-4.81740870,0.42265946,0.05371053,0.00000000,0.18739406,0.10375458,0.00188781,0.18294792
-4.81140570,0.41185325,0.05289434,0.00000000,0.18352956,0.10077048,0.00227359,0.17801320
-4.80540270,0.40347803,0.05311538,0.00000000,0.18240798,0.09822579,0.00273463,0.17378125
-4.79939970,0.39778143,0.05441871,0.00000000,0.18421316,0.09615393,0.00327766,0.17035380
-4.79339670,0.39502665,0.05685217,0.00000000,0.18912208,0.09459855,0.00390937,0.16783909
-4.78739370,0.39547980,0.06046286,0.00000000,0.19729581,0.09361053,0.00463602,0.16634728
-4.78139070,0.39939675,0.06529372,0.00000000,0.20887015,0.09324484,0.00546315,0.16598576
-4.77538769,0.40700989,0.07137996,0.00000000,0.22394628,0.09355754,0.00639516,0.16685427
-4.76938469,0.41851490,0.07874561,0.00000000,0.24258141,0.09460264,0.00743498,0.16904012
-4.76338169,0.43405783,0.08740019,0.00000000,0.26477988,0.09642920,0.00858363,0.17261348
-4.75737869,0.45372312,0.09733562,0.00000000,0.29048494,0.09907852,0.00983988,0.17762295
-4.75137569,0.47752276,0.10852341,0.00000000,0.31957158,0.10258156,0.01119994,0.18409161
-4.74537269,0.50538725,0.12091242,0.00000000,0.35184087,0.10695674,0.01265714,0.19201366
-4.73936968,0.53715878,0.13442708,0.00000000,0.38701621,0.11220810,0.01420174,0.20135199
-4.73336668,0.57258726,0.14896643,0.00000000,0.42474189,0.11832390,0.01582083,0.21203660
-4.72736368,0.61132934,0.16440389,0.00000000,0.46458440,0.12527582,0.01749831,0.22396430
-4.72136068,0.65295108,0.18058807,0.00000000,0.50603666,0.13301872,0.01921505,0.23699964
-4.71535768,0.69693424,0.19734438,0.00000000,0.54852555,0.14149102,0.02094911,0.25097718
-4.70935468,0.74268634,0.21447783,0.00000000,0.59142253,0.15061572,0.02267616,0.26570513
-4.70335168,0.78955426,0.23177664,0.00000000,0.63405743,0.16030204,0.02436995,0.28097030
-4.69734867,0.83684123,0.24901681,0.00000000,0.67573504,0.17044762,0.02600301,0.29654418
-4.69134567,0.88382647,0.26596743,0.00000000,0.71575404,0.18094118,0.02754735,0.31219011
-4.68534267,0.92978705,0.28239666,0.00000000,0.75342762,0.19166566,0.02897527,0.32767109
-4.67933967,0.97402087,0.29807795,0.00000000,0.78810502,0.20250165,0.03026025,0.34275806
-4.67333667,1.01587013,0.31279656,0.00000000,0.81919315,0.21333087,0.03137775,0.35723831
-4.66733367,1.05474398,0.32635589,0.00000000,0.84617722,0.22403987,0.03230612,0.37092352
-4.66133067,1.09013962,0.33858343,0.00000000,0.86863957,0.23452349,0.03302731,0.38365718
-4.65532766,1.12166066,0.34933616,0.00000000,0.88627565,0.24468816,0.03352757,0.39532106
-4.64932466,1.14903203,0.35850503,0.00000000,0.89890633,0.25445482,0.03379798,0.40584021
-4.64332166,1.17211060,0.36601842,0.00000000,0.90648601,0.26376146,0.03383484,0.41518646
-4.63731866,1.19089107,0.37184453,0.00000000,0.90910573,0.27256502,0.03363986,0.42338004
-4.63131566,1.20550669,0.37599234,0.00000000,0.90699140,0.28084277,0.03322015,0.43048929
-4.62531266,1.21622481,0.37851139,0.00000000,0.90049671,0.28859304,0.03258812,0.43662839
-4.61930965,1.22343733,0.37949028,0.00000000,0.89009132,0.29583524,0.03176105,0.44195313
-4.61330665,1.22764646,0.37905392,0.00000000,0.87634454,0.30260925,0.03076062,0.44665494
-4.60730365,1.22944637,0.37735979,0.00000000,0.85990523,0.30897418,0.02961227,0.45095335
-4.60130065,1.22950133,0.37459320,0.00000000,0.84147887,0.31500642,0.02834439,0.45508712
-4.59529765,1.22852153,0.37096191,0.00000000,0.82180267,0.32079726,0.02698754,0.45930459
-4.58929465,1.22723718,0.36669016,0.00000000,0.80161995,0.32644987,0.02557358,0.46385334
-4.58329165,1.22637218,0.36201247,0.00000000,0.78165471,0.33207596,0.02413472,0.46896982
-4.57728864,1.22661832,0.35716730,0.00000000,0.76258763,0.33779205,0.02270279,0.47486934
-4.57128564,1.22861092,0.35239085,0.00000000,0.74503443,0.34371555,0.02130835,0.48173668
-4.56528264,1.23290686,0.34791118,0.00000000,0.72952745,0.34996070,0.01998004,0.48971781
-4.55927964,1.23996584,0.34394277,0.00000000,0.71650127,0.35663461,0.01874395,0.49891312
-4.55327664,1.25013541,0.34068182,0.00000000,0.70628269,0.36383340,0.01762313,0.50937221
-4.54727364,1.26364036,0.33830225,0.00000000,0.69908560,0.37163874,0.01663722,0.52109065
-4.54127064,1.28057677,0.33695266,0.00000000,0.69501071,0.38011488,0.01580215,0.53400871
-4.53526763,1.30091084,0.33675427,0.00000000,0.69405003,0.38930632,0.01513001,0.54801215
-4.52926463,1.32448246,0.33779997,0.00000000,0.69609584,0.39923630,0.01462896,0.56293496
-4.52326163,1.35101348,0.34015447,0.00000000,0.70095362,0.40990622,0.01430329,0.57856397
-4.51725863,1.38012001,0.34385562,0.00000000,0.70835835,0.42129615,0.01415346,0.59464517
-4.51125563,1.41132868,0.34891688,0.00000000,0.71799336,0.43336637,0.01417631,0.61089136
-4.50525263,1.44409583,0.35533090,0.00000000,0.72951091,0.44606015,0.01436524,0.62699089
-4.49924962,1.47782923,0.36307406,0.00000000,0.74255371,0.45930747,0.01471047,0.64261716
-4.49324662,1.51191136,0.37211195,0.00000000,0.75677637,0.47302994,0.01519929,0.65743848
-4.48724362,1.54572351,0.38240555,0.00000000,0.77186600,0.48714638,0.01581641,0.67112789
-4.48124062,1.57866982,0.39391790,0.00000000,0.78756108,0.50157914,0.01654426,0.68337267
-4.47523762,1.61020046,0.40662097,0.00000000,0.80366801,0.51626082,0.01736332,0.69388319
-4.46923462,1.63983310,0.42050249,0.00000000,0.82007456,0.53114098,0.01825259,0.70240078
-4.46323162,1.66717204,0.43557242,0.00000000,0.83675985,0.54619268,0.01918989,0.70870447
-4.45722861,1.69192427,0.45186863,0.00000000,0.85380046,0.56141836,0.02015236,0.71261646
-4.45122561,1.71391203,0.46946156,0.00000000,0.87137249,0.57685478,0.02111689,0.71400613
-4.44522261,1.73308135,0.48845752,0.00000000,0.88974940,0.59257676,0.02206060,0.71279263
-4.43921961,1.74950644,0.50900029,0.00000000,0.90929584,0.60869928,0.02296131,0.70894611
-4.43321661,1.76338962,0.53127083,0.00000000,0.93045752,0.62537790,0.02379805,0.70248758
-4.42721361,1.77505695,0.55548494,0.00000000,0.95374759,0.64280717,0.02455154,0.69348753
-4.42121061,1.78494951,0.58188876,0.00000000,0.97972982,0.66121709,0.02520465,0.68206349
-4.41520760,1.79361071,0.61075212,0.00000000,1.00899918,0.68086751,0.02574281,0.66837663
-4.40920460,1.80166989,0.64235979,0.00000000,1.04216035,0.70204065,0.02615438,0.65262754
-4.40320160,1.80982264,0.67700093,0.00000000,1.07980493,0.72503182,0.02643096,0.63505135
-4.39719860,1.81880850,0.71495682,0.00000000,1.12248793,0.75013873,0.02656758,0.61591242
-4.39119560,1.82938651,0.75648751,0.00000000,1.17070435,0.77764949,0.02656279,0.59549845
-4.38519260,1.84230935,0.80181756,0.00000000,1.22486655,0.80782997,0.02641871,0.57411451
-4.37918959,1.85829687,0.85112150,0.00000000,1.28528324,0.84091068,0.02614084,0.55207671
-4.37318659,1.87800964,0.90450965,0.00000000,1.35214070,0.87707383,0.02573790,0.52970587
-4.36718359,1.90202349,0.96201463,0.00000000,1.42548706,0.91644091,0.02522144,0.50732120
-4.36118059,1.93080575,1.02357934,0.00000000,1.50522018,0.95906140,0.02460544,0.48523399
-4.35517759,1.96469406,1.08904688,0.00000000,1.59107970,1.00490291,0.02390574,0.46374167
-4.34917459,2.00387854,1.15815293,0.00000000,1.68264380,1.05384342,0.02313955,0.44312205
-4.34317159,2.04838801,1.23052111,0.00000000,1.77933092,1.10566578,0.02232475,0.42362814
-4.33716858,2.09808104,1.30566155,0.00000000,1.88040674,1.16005498,0.02147932,0.40548359
-4.33116558,2.15264220,1.38297316,0.00000000,1.98499630,1.21659837,0.02062068,0.38887884
-4.32516258,2.21158415,1.46174960,0.00000000,2.09210133,1.27478908,0.01976518,0.37396826
-4.31915958,2.27425561,1.54118908,0.00000000,2.20062222,1.33403261,0.01892755,0.36086834
-4.31315658,2.33985540,1.62040779,0.00000000,2.30938426,1.39365677,0.01812047,0.34965703
-4.30715358,2.40745228,1.69845690,0.00000000,2.41716739,1.45292461,0.01735428,0.34037439
