energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.60980490,1.17696539,0.54504240,0.00844420,0.00354963,0.25228831,0.44926314,0.35892831
-5.60380190,1.19983529,0.55046438,0.00853095,0.00352116,0.26759132,0.45751527,0.36267451
-5.59779890,1.22174663,0.55556706,0.00858657,0.00348114,0.28315688,0.46630754,0.36605518
-5.59179590,1.24305980,0.56064630,0.00861494,0.00343133,0.29884734,0.47582569,0.36927264
-5.58579290,1.26423435,0.56604756,0.00862088,0.00337382,0.31453725,0.48628886,0.37256150
-5.57978989,1.28581067,0.57215305,0.00860996,0.00331100,0.33011690,0.49794064,0.37617981
-5.57378689,1.30838565,0.57936595,0.00858823,0.00324542,0.34549459,0.51103756,0.38039838
-5.56778389,1.33258347,0.58809237,0.00856205,0.00317972,0.36059758,0.52583540,0.38548872
-5.56178089,1.35902244,0.59872166,0.00853775,0.00311650,0.37537170,0.54257393,0.39171002
-5.55577789,1.38827945,0.61160600,0.00852138,0.00305824,0.38977949,0.56146070,0.39929577
-5.54977489,1.42085359,0.62704023,0.00851843,0.00300717,0.40379700,0.58265477,0.40844062
-5.54377189,1.45713076,0.64524283,0.00853358,0.00296517,0.41740949,0.60625104,0.41928818
-5.53776888,1.49735109,0.66633895,0.00857046,0.00293371,0.43060634,0.63226622,0.43192014
-5.53176588,1.54158083,0.69034659,0.00863145,0.00291377,0.44337532,0.66062713,0.44634766
-5.52576288,1.58969055,0.71716644,0.00871757,0.00290579,0.45569688,0.69116209,0.46250515
-5.51975988,1.64134083,0.74657621,0.00882835,0.00290968,0.46753868,0.72359620,0.48024707
-5.51375688,1.69597675,0.77822993,0.00896187,0.00292475,0.47885090,0.75755072,0.49934795
-5.50775388,1.75283179,0.81166226,0.00911477,0.00294982,0.48956270,0.79254713,0.51950576
-5.50175088,1.81094138,0.84629800,0.00928235,0.00298320,0.49958003,0.82801575,0.54034869
-5.49574787,1.86916598,0.88146657,0.00945876,0.00302278,0.50878529,0.86330887,0.56144494
-5.48974487,1.92622299,0.91642081,0.00963722,0.00306613,0.51703865,0.89771796,0.58231554
-5.48374187,1.98072629,0.95035964,0.00981025,0.00311056,0.52418135,0.93049441,0.60244932
-5.47773887,2.03123177,0.98245341,0.00997002,0.00315325,0.53004061,0.96087288,0.62131980
-5.47173587,2.07628715,1.01187122,0.01010860,0.00319137,0.53443609,0.98809644,0.63840297
-5.46573287,2.11448361,1.03780881,0.01021834,0.00322214,0.53718752,1.01144230,0.65319548
-5.45972986,2.14450717,1.05951587,0.01029210,0.00324302,0.53812304,1.03024701,0.66523224
-5.45372686,2.16518734,1.07632175,0.01032362,0.00325170,0.53708784,1.04393004,0.67410286
-5.44772386,2.17554086,1.08765823,0.01030769,0.00324629,0.53395261,1.05201462,0.67946595
-5.44172086,2.17480861,1.09307867,0.01024039,0.00322530,0.52862123,1.05414490,0.68106100
-5.43571786,2.16248405,1.09227243,0.01011922,0.00318774,0.52103736,1.05009875,0.67871711
-5.42971486,2.13833189,1.08507431,0.00994319,0.00313311,0.51118956,1.03979547,0.67235826
-5.42371186,2.10239650,1.07146858,0.00971283,0.00306142,0.49911458,1.02329836,0.66200511
-5.41770885,2.05499978,1.05158746,0.00943017,0.00297320,0.48489871,1.00081197,0.64777316
-5.41170585,1.99672884,1.02570447,0.00909865,0.00286943,0.46867712,0.97267431,0.62986756
-5.40570285,1.92841442,0.99422299,0.00872292,0.00275149,0.45063137,0.93934448,0.60857492
-5.39969985,1.85110127,0.95766071,0.00830873,0.00262114,0.43098498,0.90138646,0.58425247
-5.39369685,1.76601219,0.91663080,0.00786267,0.00248040,0.40999764,0.85944985,0.55731531
-5.38769385,1.67450745,0.87182077,0.00739194,0.00233149,0.38795821,0.81424857,0.52822226
-5.38169085,1.57804172,0.82397005,0.00690412,0.00217675,0.36517684,0.76653843,0.49746109
-5.37568784,1.47812040,0.77384722,0.00640691,0.00201858,0.34197677,0.71709472,0.46553365
-5.36968484,1.37625713,0.72222785,0.00590793,0.00185933,0.31868605,0.66669063,0.43294174
-5.36368184,1.27393439,0.66987394,0.00541451,0.00170125,0.29562951,0.61607733,0.40017395
-5.35767884,1.17256834,0.61751550,0.00493351,0.00154646,0.27312143,0.56596649,0.36769431
-5.35167584,1.07347905,0.56583496,0.00447120,0.00139685,0.25145894,0.51701566,0.33593267
-5.34567284,0.97786685,0.51545471,0.00403315,0.00125410,0.23091648,0.46981684,0.30527733
-5.33966983,0.88679509,0.46692805,0.00362417,0.00111965,0.21174127,0.42488836,0.27606990
-5.33366683,0.80117929,0.42073351,0.00324829,0.00099467,0.19414990,0.38267012,0.24860230
-5.32766383,0.72178233,0.37727241,0.00290876,0.00088008,0.17832597,0.34352191,0.22311584
-5.32166083,0.64921516,0.33686946,0.00260809,0.00077655,0.16441861,0.30772440,0.19980215
-5.31565783,0.58394213,0.29977586,0.00234810,0.00068457,0.15254184,0.27548262,0.17880565
-5.30965483,0.52629010,0.26617459,0.00213002,0.00060440,0.14277459,0.24693122,0.16022722
-5.30365183,0.47646031,0.23618727,0.00195453,0.00053616,0.13516122,0.22214107,0.14412881
-5.29764882,0.43454192,0.20988207,0.00182188,0.00047985,0.12971239,0.20112669,0.13053846
-5.29164582,0.40052648,0.18728214,0.00173196,0.00043536,0.12640618,0.18385412,0.11945557
-5.28564282,0.37432214,0.16837408,0.00168438,0.00040250,0.12518942,0.17024858,0.11085604
-5.27963982,0.35576721,0.15311593,0.00167855,0.00038108,0.12597902,0.16020180,0.10469695
-5.27363682,0.34464220,0.14144430,0.00171368,0.00037085,0.12866357,0.15357860,0.10092071
-5.26763382,0.34068013,0.13328042,0.00178889,0.00037157,0.13310490,0.15022249,0.09945840
-5.26163082,0.34357472,0.12853475,0.00190318,0.00038300,0.13913997,0.14996037,0.10023225
-5.25562781,0.35298634,0.12711009,0.00205542,0.00040492,0.14658286,0.15260599,0.10315723
-5.24962481,0.36854590,0.12890307,0.00224437,0.00043709,0.15522721,0.15796252,0.10814174
-5.24362181,0.38985670,0.13380418,0.00246863,0.00047928,0.16484896,0.16582398,0.11508744
-5.23761881,0.41649464,0.14169627,0.00272661,0.00053122,0.17520959,0.17597604,0.12388839
-5.23161581,0.44800707,0.15245192,0.00301645,0.00059263,0.18605978,0.18819601,0.13442954
-5.22561281,0.48391074,0.16592977,0.00333600,0.00066313,0.19714360,0.20225240,0.14658487
-5.21960980,0.52368932,0.18197023,0.00368277,0.00074229,0.20820306,0.21790433,0.16021526
-5.21360680,0.56679105,0.20039091,0.00405384,0.00082955,0.21898301,0.23490072,0.17516638
-5.20760380,0.61262684,0.22098214,0.00444584,0.00092424,0.22923632,0.25297983,0.19126676
-5.20160080,0.66056944,0.24350302,0.00485494,0.00102552,0.23872900,0.27186899,0.20832630
-5.19559780,0.70995411,0.26767835,0.00527679,0.00113242,0.24724533,0.29128499,0.22613538
-5.18959480,0.76008092,0.29319680,0.00570656,0.00124378,0.25459258,0.31093501,0.24446478
-5.18359180,0.81021929,0.31971070,0.00613898,0.00135828,0.26060529,0.33051841,0.26306655
-5.17758879,0.85961459,0.34683760,0.00656833,0.00147445,0.26514884,0.34972924,0.28167586
-5.17158579,0.90749713,0.37416378,0.00698859,0.00159066,0.26812217,0.36825970,0.30001406
-5.16558279,0.95309330,0.40124982,0.00739346,0.00170517,0.26945961,0.38580427,0.31779269
-5.15957979,0.99563872,0.42763803,0.00777658,0.00181617,0.26913154,0.40206467,0.33471861
-5.15357679,1.03439307,0.45286173,0.00813155,0.00192177,0.26714411,0.41675532,0.35049997
-5.14757379,1.06865603,0.47645596,0.00845220,0.00202010,0.26353783,0.42960929,0.36485289
-5.14157079,1.09778400,0.49796920,0.00873266,0.00210935,0.25838521,0.44038438,0.37750865
-5.13556778,1.12120661,0.51697584,0.00896759,0.00218779,0.25178749,0.44886915,0.38822095
-5.12956478,1.13844269,0.53308857,0.00915229,0.00225386,0.24387070,0.45488873,0.39677315
-5.12356178,1.14911460,0.54597026,0.00928290,0.00230619,0.23478113,0.45830993,0.40298496
-5.11755878,1.15296047,0.55534488,0.00935647,0.00234367,0.22468046,0.45904559,0.40671841
-5.11155578,1.14984367,0.56100663,0.00937114,0.00236549,0.21374074,0.45705781,0.40788267
-5.10555278,1.13975878,0.56282710,0.00932612,0.00237112,0.20213944,0.45235997,0.40643760
-5.09954977,1.12283392,0.56075985,0.00922182,0.00236039,0.19005464,0.44501728,0.40239567
-5.09354677,1.09932897,0.55484240,0.00905981,0.00233348,0.17766068,0.43514583,0.39582230
-5.08754377,1.06962980,0.54519522,0.00884276,0.00229089,0.16512426,0.42291021,0.38683442
-5.08154077,1.03423853,0.53201803,0.00857442,0.00223344,0.15260116,0.40851952,0.37559735
-5.07553777,0.99376022,0.51558333,0.00825946,0.00216227,0.14023356,0.39222223,0.36232016
-5.06953477,0.94888646,0.49622766,0.00790335,0.00207875,0.12814813,0.37429979,0.34724960
-5.06353177,0.90037653,0.47434084,0.00751223,0.00198447,0.11645472,0.35505935,0.33066291
-5.05752876,0.84903690,0.45035382,0.00709267,0.00188118,0.10524567,0.33482592,0.31285992
-5.05152576,0.79569992,0.42472556,0.00665150,0.00177074,0.09459580,0.31393422,0.29415453
-5.04552276,0.74120241,0.39792963,0.00619567,0.00165506,0.08456283,0.29272045,0.27486618
-5.03951976,0.68636522,0.37044103,0.00573198,0.00153603,0.07518828,0.27151452,0.25531150
-5.03351676,0.63197434,0.34272382,0.00526699,0.00141549,0.06649872,0.25063278,0.23579648
-5.02751376,0.57876415,0.31521995,0.00480680,0.00129520,0.05850728,0.23037153,0.21660946
-5.02151076,0.52740358,0.28833970,0.00435699,0.00117674,0.05121540,0.21100170,0.19801513
-5.01550775,0.47848522,0.26245404,0.00392248,0.00106155,0.04461461,0.19276451,0.18024971
-5.00950475,0.43251783,0.23788896,0.00350747,0.00095083,0.03868846,0.17586846,0.16351742
-5.00350175,0.38992215,0.21492204,0.00311542,0.00084562,0.03341441,0.16048749,0.14798813
-4.99749875,0.35102985,0.19378091,0.00274902,0.00074671,0.02876565,0.14676040,0.13379646
-4.99149575,0.31608561,0.17464379,0.00241024,0.00065468,0.02471291,0.13479129,0.12104183
-4.98549275,0.28525167,0.15764171,0.00210034,0.00056990,0.02122605,0.12465111,0.10978976
-4.97948974,0.25861463,0.14286213,0.00181997,0.00049257,0.01827565,0.11637998,0.10007388
-4.97348674,0.23619405,0.13035386,0.00156923,0.00042270,0.01583433,0.10999027,0.09189883
-4.96748374,0.21795217,0.12013267,0.00134775,0.00036015,0.01387799,0.10547016,0.08524353
-4.96148074,0.20380448,0.11218758,0.00115479,0.00030467,0.01238681,0.10278757,0.08006497
-4.95547774,0.19363049,0.10648727,0.00098935,0.00025590,0.01134608,0.10189432,0.07630207
-4.94947474,0.18728439,0.10298641,0.00085024,0.00021340,0.01074687,0.10273031,0.07387968
-4.94347174,0.18460512,0.10163166,0.00073617,0.00017668,0.01058639,0.10522755,0.07271242
-4.93746873,0.18542559,0.10236709,0.00064583,0.00014524,0.01086817,0.10931400,0.07270840
-4.93146573,0.18958063,0.10513875,0.00057795,0.00011854,0.01160201,0.11491701,0.07377252
-4.92546273,0.19691356,0.10989827,0.00053134,0.00009605,0.01280361,0.12196625,0.07580955
-4.91945973,0.20728105,0.11660534,0.00050493,0.00007728,0.01449393,0.13039603,0.07872663
-4.91345673,0.22055628,0.12522904,0.00049777,0.00006173,0.01669833,0.14014693,0.08243540
-4.90745373,0.23663006,0.13574771,0.00050909,0.00004895,0.01944529,0.15116658,0.08685351
-4.90145073,0.25541017,0.14814772,0.00053822,0.00003854,0.02276498,0.16340961,0.09190567
-4.89544772,0.27681866,0.16242077,0.00058462,0.00003013,0.02668749,0.17683670,0.09752410
-4.88944472,0.30078740,0.17856014,0.00064782,0.00002338,0.03124088,0.19141267,0.10364844
-4.88344172,0.32725191,0.19655573,0.00072739,0.00001802,0.03644897,0.20710377,0.11022516
-4.87743872,0.35614383,0.21638836,0.00082292,0.00001379,0.04232913,0.22387408,0.11720645
-4.87143572,0.38738229,0.23802331,0.00093392,0.00001047,0.04888994,0.24168138,0.12454871
-4.86543272,0.42086465,0.26140369,0.00105982,0.00000790,0.05612900,0.26047242,0.13221075
-4.85942971,0.45645709,0.28644369,0.00119989,0.00000591,0.06403087,0.28017809,0.14015168
-4.85342671,0.49398558,0.31302243,0.00135321,0.00000439,0.07256529,0.30070858,0.14832878
-4.84742371,0.53322792,0.34097859,0.00151864,0.00000324,0.08168588,0.32194902,0.15669540
-4.84142071,0.57390735,0.37010630,0.00169479,0.00000238,0.09132931,0.34375573,0.16519905
-4.83541771,0.61568838,0.40015278,0.00188002,0.00000173,0.10141510,0.36595362,0.17377981
-4.82941471,0.65817534,0.43081789,0.00207241,0.00000125,0.11184616,0.38833497,0.18236930
-4.82341171,0.70091402,0.46175608,0.00226982,0.00000090,0.12251005,0.41065976,0.19089019
-4.81740870,0.74339671,0.49258062,0.00246989,0.00000064,0.13328103,0.43265788,0.19925647
-4.81140570,0.78507061,0.52287039,0.00267010,0.00000045,0.14402284,0.45403314,0.20737441
-4.80540270,0.82534968,0.55217901,0.00286783,0.00000032,0.15459216,0.47446928,0.21514433
-4.79939970,0.86362940,0.58004598,0.00306041,0.00000022,0.16484260,0.49363758,0.22246303
-4.79339670,0.89930398,0.60600965,0.00324524,0.00000015,0.17462914,0.51120602,0.22922686
-4.78739370,0.93178534,0.62962124,0.00341983,0.00000011,0.18381278,0.52684951,0.23533523
-4.78139070,0.96052289,0.65045946,0.00358190,0.00000007,0.19226512,0.54026082,0.24069439
-4.77538769,0.98502312,0.66814501,0.00372946,0.00000005,0.19987281,0.55116153,0.24522126
-4.76938469,1.00486812,0.68235414,0.00386087,0.00000003,0.20654146,0.55931267,0.24884713
-4.76338169,1.01973174,0.69283070,0.00397491,0.00000002,0.21219892,0.56452424,0.25152082
-4.75737869,1.02939275,0.69939586,0.00407080,0.00000002,0.21679767,0.56666326,0.25321138
-4.75137569,1.03374393,0.70195514,0.00414823,0.00000002,0.22031620,0.56565980,0.25390977
-4.74537269,1.03279674,0.70050214,0.00420738,0.00000001,0.22275927,0.56151066,0.25362979
-4.73936968,1.02668116,0.69511895,0.00424887,0.00000002,0.22415705,0.55428044,0.25240778
-4.73336668,1.01564055,0.68597300,0.00427373,0.00000002,0.22456311,0.54409996,0.25030138
-4.72736368,1.00002190,0.67331056,0.00428335,0.00000003,0.22405139,0.53116205,0.24738731
-4.72136068,0.98026196,0.65744732,0.00427940,0.00000004,0.22271233,0.51571496,0.24375816
-4.71535768,0.95686985,0.63875634,0.00426374,0.00000005,0.22064829,0.49805367,0.23951863
-4.70935468,0.93040735,0.61765426,0.00423833,0.00000007,0.21796862,0.47850958,0.23478117
-4.70335168,0.90146774,0.59458624,0.00420518,0.00000010,0.21478448,0.45743923,0.22966160
-4.69734867,0.87065439,0.57001063,0.00416619,0.00000013,0.21120393,0.43521238,0.22427460
-4.69134567,0.83856044,0.54438396,0.00412314,0.00000019,0.20732730,0.41220032,0.21872979
-4.68534267,0.80575030,0.51814717,0.00407763,0.00000025,0.20324327,0.38876479,0.21312823
-4.67933967,0.77274424,0.49171358,0.00403099,0.00000034,0.19902576,0.36524807,0.20755992
-4.67333667,0.74000657,0.46545915,0.00398431,0.00000046,0.19473188,0.34196469,0.20210218
-4.66733367,0.70793797,0.43971543,0.00393844,0.00000062,0.19040083,0.31919507,0.19681921
-4.66133067,0.67687226,0.41476544,0.00389401,0.00000082,0.18605400,0.29718119,0.19176272
-4.65532766,0.64707750,0.39084231,0.00385148,0.00000108,0.18169607,0.27612447,0.18697374
-4.64932466,0.61876109,0.36813087,0.00381122,0.00000142,0.17731706,0.25618577,0.18248525
-4.64332166,0.59207847,0.34677155,0.00377359,0.00000184,0.17289512,0.23748725,0.17832581
-4.63731866,0.56714465,0.32686646,0.00373904,0.00000238,0.16839992,0.22011600,0.17452354
-4.63131566,0.54404762,0.30848701,0.00370818,0.00000306,0.16379643,0.20412894,0.17111064
-4.62531266,0.52286295,0.29168258,0.00368192,0.00000389,0.15904871,0.18955875,0.16812771
-4.61930965,0.50366832,0.27648959,0.00366153,0.00000493,0.15412373,0.17642033,0.16562801
-4.61330665,0.48655739,0.26294053,0.00364870,0.00000620,0.14899474,0.16471745,0.16368104
-4.60730365,0.47165184,0.25107230,0.00364563,0.00000775,0.14364419,0.15444919,0.16237532
-4.60130065,0.45911113,0.24093348,0.00365501,0.00000962,0.13806604,0.14561591,0.16182029
-4.59529765,0.44913919,0.23259012,0.00368008,0.00001187,0.13226729,0.13822436,0.16214683
-4.58929465,0.44198786,0.22612984,0.00372453,0.00001455,0.12626876,0.13229179,0.16350664
-4.58329165,0.43795665,0.22166393,0.00379252,0.00001772,0.12010509,0.12784889,0.16607024
-4.57728864,0.43738894,0.21932757,0.00388851,0.00002146,0.11382401,0.12494149,0.17002362
-4.57128564,0.44066475,0.21927797,0.00401721,0.00002583,0.10748501,0.12363100,0.17556365
-4.56528264,0.44819029,0.22169081,0.00418340,0.00003090,0.10115743,0.12399356,0.18289245
-4.55927964,0.46038489,0.22675486,0.00439181,0.00003677,0.09491815,0.12611804,0.19221079
-4.55327664,0.47766568,0.23466526,0.00464691,0.00004350,0.08884909,0.13010304,0.20371085
-4.54727364,0.50043085,0.24561564,0.00495274,0.00005118,0.08303451,0.13605286,0.21756861
-4.54127064,0.52904199,0.25978944,0.00531274,0.00005991,0.07755832,0.14407289,0.23393609
-4.53526763,0.56380640,0.27735072,0.00572959,0.00006977,0.07250152,0.15426424,0.25293390
-4.52926463,0.60495989,0.29843482,0.00620501,0.00008085,0.06793987,0.16671810,0.27464423
-4.52326163,0.65265095,0.32313929,0.00673968,0.00009324,0.06394176,0.18150990,0.29910477
-4.51725863,0.70692673,0.35151526,0.00733309,0.00010704,0.06056646,0.19869338,0.32630366
-4.51125563,0.76772152,0.38355968,0.00798347,0.00012234,0.05786268,0.21829490,0.35617582
-4.50525263,0.83484809,0.41920865,0.00868777,0.00013924,0.05586750,0.24030803,0.38860074
-4.49924962,0.90799232,0.45833214,0.00944163,0.00015784,0.05460556,0.26468879,0.42340195
-4.49324662,0.98671127,0.50073022,0.01023945,0.00017823,0.05408872,0.29135148,0.46034818
-4.48724362,1.07043500,0.54613111,0.01107444,0.00020051,0.05431582,0.32016549,0.49915614
-4.48124062,1.15847180,0.59419103,0.01193877,0.00022478,0.05527288,0.35095308,0.53949491
-4.47523762,1.25001710,0.64449608,0.01282369,0.00025113,0.05693340,0.38348838,0.58099179
-4.46923462,1.34416557,0.69656607,0.01371972,0.00027964,0.05925898,0.41749768,0.62323929
-4.46323162,1.43992605,0.74986033,0.01461684,0.00031039,0.06220003,0.45266116,0.66580313
-4.45722861,1.53623913,0.80378550,0.01550471,0.00034344,0.06569677,0.48861606,0.70823094
-4.45122561,1.63199660,0.85770504,0.01637290,0.00037884,0.06968031,0.52496130,0.75006121
-4.44522261,1.72606238,0.91095033,0.01721107,0.00041662,0.07407393,0.56126364,0.79083239
-4.43921961,1.81729429,0.96283320,0.01800924,0.00045676,0.07879447,0.59706512,0.83009169
-4.43321661,1.90456609,1.01265946,0.01875791,0.00049924,0.08375390,0.63189181,0.86740332
-4.42721361,1.98678918,1.05974317,0.01944829,0.00054396,0.08886093,0.66526350,0.90235606
-4.42121061,2.06293336,1.10342125,0.02007241,0.00059081,0.09402277,0.69670424,0.93456985
-4.41520760,2.13204619,1.14306799,0.02062327,0.00063961,0.09914687,0.72575324,0.96370131
-4.40920460,2.19327044,1.17810907,0.02109491,0.00069011,0.10414275,0.75197592,0.98944823
-4.40320160,2.24585922,1.20803457,0.02148249,0.00074202,0.10892367,0.77497467,1.01155287
-4.39719860,2.28918847,1.23241069,0.02178228,0.00079498,0.11340836,0.79439888,1.02980420
-4.39119560,2.32276661,1.25088954,0.02199175,0.00084857,0.11752248,0.80995397,1.04403916
-4.38519260,2.34624106,1.26321699,0.02210948,0.00090230,0.12119996,0.82140890,1.05414298
-4.37918959,2.35940175,1.26923797,0.02213517,0.00095564,0.12438409,0.82860205,1.06004873
-4.37318659,2.36218144,1.26889926,0.02206958,0.00100800,0.12702837,0.83144502,1.06173630
-4.36718359,2.35465311,1.26224954,0.02191447,0.00105875,0.12909705,0.82992435,1.05923072
-4.36118059,2.33702452,1.24943677,0.02167255,0.00110726,0.13056537,0.82410100,1.05260018
-4.35517759,2.30963025,1.23070297,0.02134741,0.00115285,0.13141954,0.81410766,1.04195370
-4.34917459,2.27292153,1.20637669,0.02094340,0.00119488,0.13165644,0.80014400,1.02743857
-4.34317159,2.22745424,1.17686332,0.02046561,0.00123270,0.13128305,0.78247015,1.00923761
-4.33716858,2.17387559,1.14263385,0.01991976,0.00126574,0.13031577,0.76139859,0.98756630
-4.33116558,2.11290984,1.10421229,0.01931211,0.00129346,0.12877949,0.73728494,0.96266985
-4.32516258,2.04534359,1.06216247,0.01864942,0.00131542,0.12670670,0.71051800,0.93482016
-4.31915958,1.97201109,1.01707457,0.01793883,0.00133126,0.12413643,0.68150954,0.90431271
-4.31315658,1.89378004,0.96955194,0.01718779,0.00134077,0.12111331,0.65068410,0.87146350
-4.30715358,1.81153821,0.92019862,0.01640402,0.00134384,0.11768670,0.61846946,0.83660585
