energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,2.74683233,-2.75441123,0.03103074,-0.03094001,0.40620772,-0.40764225,0.70057180,-0.70412446,0.51179152,-0.51301854,1.22938207,-1.23254303,0.00000000,-0.00000000
-5.99399700,2.84613946,-2.85349419,0.03032464,-0.03023122,0.41968104,-0.42109186,0.74572386,-0.74926020,0.52490582,-0.52611127,1.27991574,-1.28297020,0.00000000,-0.00000000
-5.98799400,2.94299370,-2.95004873,0.02958575,-0.02949139,0.43273064,-0.43410146,0.79090745,-0.79438703,0.53766961,-0.53884352,1.32958833,-1.33250798,0.00000000,-0.00000000
-5.98199100,3.03650275,-3.04317625,0.02883116,-0.02873738,0.44519718,-0.44651063,0.83563193,-0.83901152,0.54997261,-0.55110312,1.37800326,-1.38075694,0.00000000,-0.00000000
-5.97598799,3.12567979,-3.13188486,0.02807601,-0.02798411,0.45691167,-0.45814964,0.87936303,-0.88259735,0.56168342,-0.56275700,1.42470998,-1.42726396,0.00000000,-0.00000000
-5.96998499,3.20945323,-3.21509984,0.02733311,-0.02724413,0.46769842,-0.46884257,0.92153118,-0.92457386,0.57265090,-0.57365271,1.46920630,-1.47152485,0.00000000,-0.00000000
-5.96398199,3.28668372,-3.29168097,0.02661264,-0.02652731,0.47737903,-0.47841132,0.96154248,-0.96434715,0.58270705,-0.58362139,1.51094437,-1.51299052,0.00000000,-0.00000000
-5.95797899,3.35618829,-3.36044722,0.02592201,-0.02584078,0.48577725,-0.48668051,0.99879217,-1.00131367,0.59167138,-0.59248227,1.54934032,-1.55107682,0.00000000,-0.00000000
-5.95197599,3.41677129,-3.42020792,0.02526584,-0.02518889,0.49272450,-0.49348313,1.03268024,-1.03487596,0.59935657,-0.60004844,1.58378750,-1.58517796,0.00000000,-0.00000000
-5.94597299,3.46726117,-3.46979987,0.02464607,-0.02457334,0.49806611,-0.49866669,1.06262884,-1.06446007,0.60557539,-0.60613378,1.61367308,-1.61468326,0.00000000,-0.00000000
-5.93996998,3.50655192,-3.50812871,0.02406225,-0.02399346,0.50166774,-0.50209971,1.08810060,-1.08953392,0.61014842,-0.61056073,1.63839736,-1.63899650,0.00000000,-0.00000000
-5.93396698,3.53364711,-3.53421302,0.02351183,-0.02344652,0.50342189,-0.50367813,1.10861750,-1.10962607,0.61291237,-0.61316859,1.65739508,-1.65755728,0.00000000,-0.00000000
-5.92796398,3.54770479,-3.54722879,0.02299060,-0.02292819,0.50325406,-0.50333142,1.12377913,-1.12434387,0.61372845,-0.61382184,1.67015773,-1.66986330,0.00000000,-0.00000000
-5.92196098,3.54808063,-3.54655225,0.02249316,-0.02243302,0.50112830,-0.50102798,1.13327966,-1.13339024,0.61249042,-0.61241811,1.67625584,-1.67549248,0.00000000,-0.00000000
-5.91595798,3.53436714,-3.53179845,0.02201341,-0.02195485,0.49705168,-0.49677953,1.13692263,-1.13657822,0.60913192,-0.60889532,1.67536001,-1.67412384,0.00000000,-0.00000000
-5.90995498,3.50642662,-3.50285347,0.02154500,-0.02148737,0.49107757,-0.49064420,1.13463272,-1.13384250,0.60363248,-0.60323761,1.66725962,-1.66555595,0.00000000,-0.00000000
-5.90395198,3.46441575,-3.45989815,0.02108179,-0.02102449,0.48330733,-0.48272803,1.12646392,-1.12524721,0.59602202,-0.59547960,1.65187811,-1.64972191,0.00000000,-0.00000000
-5.89794897,3.40880002,-3.40342167,0.02061823,-0.02056076,0.47389026,-0.47318476,1.11260342,-1.11098953,0.58638339,-0.58570873,1.62928386,-1.62669985,0.00000000,-0.00000000
-5.89194597,3.34035695,-3.33422377,0.02014966,-0.02009165,0.46302173,-0.46221377,1.09337101,-1.09139870,0.57485275,-0.57406550,1.59969598,-1.59671843,0.00000000,-0.00000000
-5.88594297,3.26016715,-3.25340492,0.01967257,-0.01961375,0.45093943,-0.45005616,1.06921374,-1.06693039,0.56161781,-0.56074138,1.56348454,-1.56015665,0.00000000,-0.00000000
-5.87993997,3.16959333,-3.16234449,0.01918466,-0.01912492,0.43791785,-0.43698907,1.04069601,-1.03815643,0.54691370,-0.54597461,1.52116501,-1.51753796,0.00000000,-0.00000000
-5.87393697,3.07024764,-3.06266733,0.01868492,-0.01862428,0.42426112,-0.42331840,1.00848531,-1.00575033,0.53101675,-0.53004377,1.47338706,-1.46951874,0.00000000,-0.00000000
-5.86793397,2.96394867,-2.95620014,0.01817359,-0.01811219,0.41029446,-0.40937013,0.97333414,-0.97046895,0.51423643,-0.51325957,1.42091804,-1.41687149,0.00000000,-0.00000000
-5.86193097,2.85266954,-2.84491921,0.01765197,-0.01759007,0.39635458,-0.39548068,0.93605880,-0.93313116,0.49690563,-0.49595511,1.36462192,-1.36046361,0.00000000,-0.00000000
-5.85592796,2.73847941,-2.73089167,0.01712230,-0.01706023,0.38277934,-0.38198656,0.89751586,-0.89459414,0.47936987,-0.47847495,1.30543452,-1.30123242,0.00000000,-0.00000000
-5.84992496,2.62348080,-2.61621281,0.01658746,-0.01652560,0.36989710,-0.36921375,0.85857711,-0.85572843,0.46197577,-0.46116371,1.24433606,-1.24015771,0.00000000,-0.00000000
