energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.37568784,0.45202097,0.00124450,0.06635510,0.17937225,0.00000000,0.19896908,0.18319482
-5.36968484,0.42141931,0.00120708,0.05978957,0.15991596,0.00000000,0.18447069,0.17798347
-5.36368184,0.39895597,0.00118782,0.05445818,0.14410822,0.00000000,0.17334991,0.17570505
-5.35767884,0.38406316,0.00118495,0.05032193,0.13176364,0.00000000,0.16535660,0.17609446
-5.35167584,0.37613406,0.00119656,0.04733283,0.12268300,0.00000000,0.16022274,0.17886898
-5.34567284,0.37453135,0.00122064,0.04543497,0.11665641,0.00000000,0.15766680,0.18373184
-5.33966983,0.37859456,0.00125510,0.04456546,0.11346566,0.00000000,0.15739774,0.19037565
-5.33366683,0.38764653,0.00129780,0.04465507,0.11288573,0.00000000,0.15911874,0.19848584
-5.32766383,0.40099903,0.00134660,0.04562877,0.11468552,0.00000000,0.16253064,0.20774418
-5.32166083,0.41795797,0.00139935,0.04740608,0.11862819,0.00000000,0.16733518,0.21783239
-5.31565783,0.43782833,0.00145398,0.04990131,0.12447111,0.00000000,0.17323805,0.22843587
-5.30965483,0.45991911,0.00150847,0.05302386,0.13196569,0.00000000,0.17995178,0.23924765
-5.30365183,0.48354848,0.00156093,0.05667847,0.14085739,0.00000000,0.18719853,0.24997227
-5.29764882,0.50804936,0.00160961,0.06076570,0.15088601,0.00000000,0.19471283,0.26032991
-5.29164582,0.53277542,0.00165293,0.06518252,0.16178646,0.00000000,0.20224419,0.27006029
-5.28564282,0.55710760,0.00168949,0.06982313,0.17329021,0.00000000,0.20955963,0.27892657
-5.27963982,0.58046102,0.00171815,0.07458010,0.18512733,0.00000000,0.21644611,0.28671887
-5.27363682,0.60229228,0.00173796,0.07934571,0.19702936,0.00000000,0.22271274,0.29325754
-5.26763382,0.62210682,0.00174824,0.08401357,0.20873276,0.00000000,0.22819288,0.29839583
-5.26163082,0.63946616,0.00174854,0.08848043,0.21998295,0.00000000,0.23274581,0.30202209
-5.25562781,0.65399476,0.00173868,0.09264819,0.23053879,0.00000000,0.23625815,0.30406118
-5.24962481,0.66538615,0.00171870,0.09642587,0.24017716,0.00000000,0.23864483,0.30447526
-5.24362181,0.67340810,0.00168889,0.09973164,0.24869765,0.00000000,0.23984961,0.30326376
-5.23761881,0.67790640,0.00164974,0.10249469,0.25592690,0.00000000,0.23984501,0.30046264
-5.23161581,0.67880728,0.00160192,0.10465688,0.26172240,0.00000000,0.23863181,0.29614287
-5.22561281,0.67611797,0.00154629,0.10617411,0.26597568,0.00000000,0.23623788,0.29040828
-5.21960980,0.66992561,0.00148381,0.10701718,0.26861443,0.00000000,0.23271662,0.28339283
-5.21360680,0.66039419,0.00141558,0.10717239,0.26960368,0.00000000,0.22814471,0.27525735
-5.20760380,0.64775988,0.00134275,0.10664145,0.26894580,0.00000000,0.22261966,0.26618597
-5.20160080,0.63232458,0.00126651,0.10544109,0.26667934,0.00000000,0.21625679,0.25638225
-5.19559780,0.61444816,0.00118808,0.10360205,0.26287678,0.00000000,0.20918608,0.24606525
-5.18959480,0.59453953,0.00110868,0.10116770,0.25764128,0.00000000,0.20154879,0.23546548
-5.18359180,0.57304685,0.00102946,0.09819231,0.25110256,0.00000000,0.19349410,0.22482110
-5.17758879,0.55044732,0.00095156,0.09473902,0.24341221,0.00000000,0.18517565,0.21437411
-5.17158579,0.52723666,0.00087601,0.09087760,0.23473848,0.00000000,0.17674842,0.20436689
-5.16558279,0.50391895,0.00080379,0.08668217,0.22526100,0.00000000,0.16836561,0.19503890
-5.15957979,0.48099668,0.00073579,0.08222890,0.21516552,0.00000000,0.16017599,0.18662368
-5.15357679,0.45896160,0.00067278,0.07759384,0.20463886,0.00000000,0.15232146,0.17934605
-5.14757379,0.43828627,0.00061546,0.07285095,0.19386445,0.00000000,0.14493497,0.17341944
-5.14157079,0.41941657,0.00056443,0.06807039,0.18301833,0.00000000,0.13813881,0.16904342
-5.13556778,0.40276513,0.00052019,0.06331706,0.17226594,0.00000000,0.13204320,0.16640123
-5.12956478,0.38870556,0.00048318,0.05864957,0.16175963,0.00000000,0.12674519,0.16565726
-5.12356178,0.37756765,0.00045372,0.05411949,0.15163687,0.00000000,0.12232773,0.16695458
-5.11755878,0.36963321,0.00043209,0.04977096,0.14201923,0.00000000,0.11885908,0.17041224
-5.11155578,0.36513252,0.00041847,0.04564055,0.13301192,0.00000000,0.11639220,0.17612256
-5.10555278,0.36424140,0.00041299,0.04175748,0.12470389,0.00000000,0.11496441,0.18414838
-5.09954977,0.36707871,0.00041571,0.03814395,0.11716832,0.00000000,0.11459703,0.19452018
-5.09354677,0.37370425,0.00042664,0.03481574,0.11046339,0.00000000,0.11529518,0.20723350
-5.08754377,0.38411727,0.00044571,0.03178280,0.10463320,0.00000000,0.11704764,0.22224648
-5.08154077,0.39825541,0.00047278,0.02905001,0.09970882,0.00000000,0.11982682,0.23947788
-5.07553777,0.41599445,0.00050767,0.02661791,0.09570923,0.00000000,0.12358897,0.25880575
-5.06953477,0.43714886,0.00055009,0.02448335,0.09264235,0.00000000,0.12827454,0.28006691
-5.06353177,0.46147355,0.00059971,0.02264024,0.09050583,0.00000000,0.13380888,0.30305751
-5.05752876,0.48866679,0.00065609,0.02108010,0.08928791,0.00000000,0.14010332,0.32753474
-5.05152576,0.51837485,0.00071873,0.01979262,0.08896812,0.00000000,0.14705663,0.35321998
-5.04552276,0.55019824,0.00078702,0.01876613,0.08951814,0.00000000,0.15455702,0.37980343
-5.03951976,0.58369983,0.00086028,0.01798802,0.09090260,0.00000000,0.16248465,0.40695020
-5.03351676,0.61841504,0.00093772,0.01744513,0.09308015,0.00000000,0.17071465,0.43430803
-5.02751376,0.65386378,0.00101851,0.01712413,0.09600471,0.00000000,0.17912064,0.46151632
-5.02151076,0.68956435,0.00110172,0.01701185,0.09962704,0.00000000,0.18757884,0.48821645
-5.01550775,0.72504888,0.00118638,0.01709567,0.10389666,0.00000000,0.19597240,0.51406314
-5.00950475,0.75988006,0.00127147,0.01736393,0.10876414,0.00000000,0.20419615,0.53873648
-5.00350175,0.79366863,0.00135596,0.01780635,0.11418371,0.00000000,0.21216145,0.56195434
-4.99749875,0.82609132,0.00143884,0.01841448,0.12011628,0.00000000,0.21980105,0.58348463
-4.99149575,0.85690834,0.00151913,0.01918222,0.12653258,0.00000000,0.22707365,0.60315714
-4.98549275,0.88597988,0.00159592,0.02010630,0.13341649,0.00000000,0.23396822,0.62087428
-4.97948974,0.91328094,0.00166841,0.02118675,0.14076832,0.00000000,0.24050754,0.63662046
-4.97348674,0.93891363,0.00173592,0.02242734,0.14860780,0.00000000,0.24675103,0.65046948
-4.96748374,0.96311617,0.00179795,0.02383594,0.15697674,0.00000000,0.25279653,0.66258961
-4.96148074,0.98626804,0.00185419,0.02542475,0.16594087,0.00000000,0.25878080,0.67324595
-4.95547774,1.00889051,0.00190453,0.02721037,0.17559099,0.00000000,0.26487875,0.68279978
-4.94947474,1.03164201,0.00194911,0.02921364,0.18604282,0.00000000,0.27130111,0.69170460
-4.94347174,1.05530812,0.00198827,0.03145934,0.19743577,0.00000000,0.27829052,0.70049879
-4.93746873,1.08078570,0.00202264,0.03397551,0.20993009,0.00000000,0.28611603,0.70979481
-4.93146573,1.10906147,0.00205303,0.03679260,0.22370274,0.00000000,0.29506595,0.72026500
-4.92546273,1.14118486,0.00208050,0.03994227,0.23894158,0.00000000,0.30543933,0.73262422
-4.91945973,1.17823607,0.00210626,0.04345598,0.25583829,0.00000000,0.31753598,0.74760955
-4.91345673,1.22128955,0.00213171,0.04736330,0.27457989,0.00000000,0.33164544,0.76595767
-4.90745373,1.27137433,0.00215833,0.05169013,0.29533935,0.00000000,0.34803521,0.78838026
-4.90145073,1.32943205,0.00218768,0.05645668,0.31826552,0.00000000,0.36693849,0.81553838
-4.89544772,1.39627439,0.00222133,0.06167556,0.34347278,0.00000000,0.38854201,0.84801638
-4.88944472,1.47254135,0.00226080,0.06734975,0.37103089,0.00000000,0.41297432,0.88629641
-4.88344172,1.55866209,0.00230754,0.07347095,0.40095561,0.00000000,0.44029509,0.93073447
-4.87743872,1.65482017,0.00236286,0.08001797,0.43320055,0.00000000,0.47048599,0.98153875
-4.87143572,1.76092491,0.00242789,0.08695567,0.46765074,0.00000000,0.50344350,1.03875163
-4.86543272,1.87659035,0.00250356,0.09423425,0.50411841,0.00000000,0.53897430,1.10223582
-4.85942971,2.00112338,0.00259054,0.10178909,0.54234137,0.00000000,0.57679350,1.17166576
-4.85342671,2.13352199,0.00268924,0.10954124,0.58198424,0.00000000,0.61652598,1.24652481
-4.84742371,2.27248439,0.00279982,0.11739847,0.62264259,0.00000000,0.65771111,1.32610873
-4.84142071,2.41642937,0.00292214,0.12525693,0.66385014,0.00000000,0.69981088,1.40953564
-4.83541771,2.56352754,0.00305582,0.13300350,0.70508877,0.00000000,0.74222117,1.49576258
-4.82941471,2.71174288,0.00320020,0.14051855,0.74580100,0.00000000,0.78428605,1.58360823
-4.82341171,2.85888322,0.00335440,0.14767921,0.78540457,0.00000000,0.82531465,1.67178126
-4.81740870,3.00265822,0.00351731,0.15436290,0.82330850,0.00000000,0.86459997,1.75891361
-4.81140570,3.14074256,0.00368766,0.16045108,0.85892998,0.00000000,0.90143897,1.84359728
-4.80540270,3.27084210,0.00386397,0.16583300,0.89171142,0.00000000,0.93515324,1.92442375
-4.79939970,3.39076039,0.00404465,0.17040922,0.92113681,0.00000000,0.96510934,2.00002420
-4.79339670,3.49846296,0.00422799,0.17409494,0.94674691,0.00000000,0.99073799,2.06910925
-4.78739370,3.59213679,0.00441218,0.17682281,0.96815235,0.00000000,1.01155141,2.13050660
-4.78139070,3.67024257,0.00459531,0.17854507,0.98504439,0.00000000,1.02715793,2.18319506
-4.77538769,3.73155783,0.00477545,0.17923519,0.99720273,0.00000000,1.03727343,2.22633365
-4.76938469,3.77520915,0.00495061,0.17888854,1.00450033,0.00000000,1.04172908,2.25928471
-4.76338169,3.80069258,0.00511878,0.17752244,1.00690494,0.00000000,1.04047506,2.28163005
-4.75737869,3.80788153,0.00527796,0.17517530,1.00447762,0.00000000,1.03358027,2.29317967
-4.75137569,3.79702227,0.00542618,0.17190514,0.99736836,0.00000000,1.02122806,2.29397285
-4.74537269,3.76871761,0.00556152,0.16778737,0.98580924,0.00000000,1.00370826,2.28427165
-4.73936968,3.72389984,0.00568220,0.16291205,0.97010555,0.00000000,0.98140604,2.26454742
-4.73336668,3.66379455,0.00578654,0.15738079,0.95062533,0.00000000,0.95478806,2.23546090
-4.72736368,3.58987701,0.00587307,0.15130332,0.92778807,0.00000000,0.92438669,2.19783715
-4.72136068,3.50382336,0.00594060,0.14479396,0.90205290,0.00000000,0.89078297,2.15263625
-4.71535768,3.40745865,0.00598818,0.13796818,0.87390686,0.00000000,0.85458915,2.10092133
-4.70935468,3.30270391,0.00601528,0.13093929,0.84385367,0.00000000,0.81643139,2.04382508
-4.70335168,3.19152420,0.00602175,0.12381543,0.81240333,0.00000000,0.77693345,1.98251619
-4.69734867,3.07587943,0.00600788,0.11669705,0.78006274,0.00000000,0.73670182,1.91816702
-4.69134567,2.95767936,0.00597447,0.10967472,0.74732752,0.00000000,0.69631272,1.85192337
-4.68534267,2.83874390,0.00592282,0.10282761,0.71467492,0.00000000,0.65630135,1.78487748
-4.67933967,2.72076952,0.00585472,0.09622241,0.68255794,0.00000000,0.61715352,1.71804492
-4.67333667,2.60530198,0.00577246,0.08991284,0.65140034,0.00000000,0.57929962,1.65234562
-4.66733367,2.49371566,0.00567877,0.08393965,0.62159247,0.00000000,0.54311095,1.58858962
-4.66133067,2.38719910,0.00557678,0.07833100,0.59348775,0.00000000,0.50889810,1.52746723
-4.65532766,2.28674642,0.00546990,0.07310336,0.56739945,0.00000000,0.47691119,1.46954377
-4.64932466,2.19315406,0.00536176,0.06826254,0.54359780,0.00000000,0.44734156,1.41525827
-4.64332166,2.10702211,0.00525606,0.06380511,0.52230730,0.00000000,0.42032467,1.36492607
-4.63731866,2.02875965,0.00515648,0.05971985,0.50370404,0.00000000,0.39594376,1.31874459
-4.63131566,1.95859349,0.00506649,0.05598932,0.48791328,0.00000000,0.37423409,1.27680191
-4.62531266,1.89657961,0.00498926,0.05259142,0.47500718,0.00000000,0.35518737,1.23908760
-4.61930965,1.84261705,0.00492754,0.04950087,0.46500307,0.00000000,0.33875636,1.20550534
-4.61330665,1.79646375,0.00488348,0.04669066,0.45786217,0.00000000,0.32485932,1.17588685
-4.60730365,1.75775403,0.00485859,0.04413326,0.45348934,0.00000000,0.31338443,1.15000679
-4.60130065,1.72601766,0.00485363,0.04180176,0.45173376,0.00000000,0.30419405,1.12759805
-4.59529765,1.70070016,0.00486859,0.03967076,0.45239107,0.00000000,0.29712890,1.10836739
-4.58929465,1.68118418,0.00490263,0.03771712,0.45520688,0.00000000,0.29201229,1.09201074
-4.58329165,1.66681177,0.00495412,0.03592053,0.45988198,0.00000000,0.28865435,1.07822811
-4.57728864,1.65690723,0.00502071,0.03426392,0.46607914,0.00000000,0.28685640,1.06673763
-4.57128564,1.65079993,0.00509936,0.03273362,0.47343149,0.00000000,0.28641554,1.05728840
-4.56528264,1.64784684,0.00518646,0.03131952,0.48155235,0.00000000,0.28712931,1.04967179
-4.55927964,1.64745393,0.00527799,0.03001495,0.49004616,0.00000000,0.28880054,1.04373084
-4.55327664,1.64909570,0.00536966,0.02881656,0.49852025,0.00000000,0.29124217,1.03936734
-4.54727364,1.65233214,0.00545706,0.02772401,0.50659689,0.00000000,0.29428193,1.03654628
-4.54127064,1.65682228,0.00553583,0.02673962,0.51392524,0.00000000,0.29776674,1.03529736
-4.53526763,1.66233344,0.00560185,0.02586791,0.52019264,0.00000000,0.30156650,1.03571324
-4.52926463,1.66874568,0.00565138,0.02511512,0.52513464,0.00000000,0.30557716,1.03794453
-4.52326163,1.67605081,0.00568120,0.02448865,0.52854339,0.00000000,0.30972275,1.04219133
-4.51725863,1.68434584,0.00568871,0.02399645,0.53027387,0.00000000,0.31395636,1.04869168
-4.51125563,1.69382067,0.00567207,0.02364646,0.53024769,0.00000000,0.31825967,1.05770695
-4.50525263,1.70474054,0.00563020,0.02344598,0.52845416,0.00000000,0.32264120,1.06950492
-4.49924962,1.71742372,0.00556285,0.02340110,0.52494862,0.00000000,0.32713319,1.08434097
-4.49324662,1.73221548,0.00547055,0.02351613,0.51984800,0.00000000,0.33178713,1.10243843
-4.48724362,1.74945948,0.00535462,0.02379316,0.51332390,0.00000000,0.33666826,1.12396880
-4.48124062,1.76946812,0.00521704,0.02423160,0.50559339,0.00000000,0.34184919,1.14903298
-4.47523762,1.79249339,0.00506040,0.02482791,0.49690811,0.00000000,0.34740297,1.17764462
-4.46923462,1.81869981,0.00488778,0.02557534,0.48754212,0.00000000,0.35339600,1.20971645
-4.46323162,1.84814126,0.00470261,0.02646391,0.47777908,0.00000000,0.35988117,1.24505060
-4.45722861,1.88074291,0.00450855,0.02748043,0.46789949,0.00000000,0.36689155,1.28333371
-4.45122561,1.91628959,0.00430935,0.02860866,0.45816849,0.00000000,0.37443521,1.32413726
-4.44522261,1.95442142,0.00410874,0.02982966,0.44882488,0.00000000,0.38249111,1.36692348
-4.43921961,1.99463714,0.00391031,0.03112225,0.44007182,0.00000000,0.39100676,1.41105670
-4.43321661,2.03630509,0.00371737,0.03246346,0.43206957,0.00000000,0.39989743,1.45581986
-4.42721361,2.07868139,0.00353292,0.03382925,0.42493072,0.00000000,0.40904720,1.50043547
-4.42121061,2.12093447,0.00335958,0.03519513,0.41871774,0.00000000,0.41831171,1.54409009
-4.41520760,2.16217447,0.00319951,0.03653687,0.41344323,0.00000000,0.42752243,1.58596108
-4.40920460,2.20148609,0.00305440,0.03783122,0.40907244,0.00000000,0.43649237,1.62524436
-4.40320160,2.23796294,0.00292548,0.03905652,0.40552800,0.00000000,0.44502270,1.66118169
-4.39719860,2.27074159,0.00281351,0.04019328,0.40269641,0.00000000,0.45291010,1.69308610
-4.39119560,2.29903341,0.00271879,0.04122469,0.40043596,0.00000000,0.45995430,1.72036414
-4.38519260,2.32215250,0.00264122,0.04213695,0.39858554,0.00000000,0.46596550,1.74253379
-4.37918959,2.33953850,0.00258031,0.04291946,0.39697390,0.00000000,0.47077128,1.75923732
-4.37318659,2.35077290,0.00253523,0.04356495,0.39542888,0.00000000,0.47422257,1.77024838
-4.36718359,2.35558864,0.00250486,0.04406940,0.39378612,0.00000000,0.47619855,1.77547327
-4.36118059,2.35387248,0.00248781,0.04443182,0.39189695,0.00000000,0.47661018,1.77494654
-4.35517759,2.34566072,0.00248251,0.04465399,0.38963509,0.00000000,0.47540234,1.76882137
-4.34917459,2.33112871,0.00248721,0.04474007,0.38690190,0.00000000,0.47255442,1.75735562
-4.34317159,2.31057536,0.00250002,0.04469616,0.38363017,0.00000000,0.46807969,1.74089452
-4.33716858,2.28440376,0.00251899,0.04452983,0.37978618,0.00000000,0.46202330,1.71985113
-4.33116558,2.25309939,0.00254213,0.04424966,0.37537029,0.00000000,0.45445927,1.69468600
-4.32516258,2.21720734,0.00256743,0.04386486,0.37041595,0.00000000,0.44548675,1.66588689
-4.31915958,2.17730978,0.00259292,0.04338484,0.36498744,0.00000000,0.43522566,1.63395007
-4.31315658,2.13400504,0.00261670,0.04281893,0.35917639,0.00000000,0.42381211,1.59936367
-4.30715358,2.08788903,0.00263698,0.04217617,0.35309746,0.00000000,0.41139374,1.56259410
