energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.41270635,2.65855393,0.18572000,0.57267343,0.03761269,0.18613338,0.50606710,1.12758319,0.04369051,0.77897203
-3.40670335,2.48211915,0.17530394,0.53089621,0.03330233,0.17585696,0.48605453,1.05606111,0.04029906,0.72742593
-3.40070035,2.31657394,0.16614512,0.49046212,0.02947172,0.16622283,0.46961107,0.98936195,0.03701826,0.67923938
-3.39469735,2.16405842,0.15840122,0.45181205,0.02611912,0.15740503,0.45725509,0.92842985,0.03387818,0.63502208
-3.38869435,2.02654045,0.15221905,0.41535240,0.02323814,0.14956964,0.44948359,0.87413095,0.03090622,0.59533848
-3.38269135,1.90578326,0.14773157,0.38144858,0.02081882,0.14287113,0.44676024,0.82723851,0.02812679,0.56069833
-3.37668834,1.80331767,0.14505510,0.35041998,0.01884857,0.13744918,0.44950376,0.78841977,0.02556101,0.53154841
-3.37068534,1.72041929,0.14428663,0.32253637,0.01731303,0.13342589,0.45807676,0.75822465,0.02322655,0.50826557
-3.36468234,1.65809112,0.14550147,0.29801589,0.01619686,0.13090351,0.47277549,0.73707673,0.02113762,0.49115131
-3.35867934,1.61705164,0.14875116,0.27702433,0.01548426,0.12996278,0.49382069,0.72526650,0.01930493,0.48042787
-3.35267634,1.59772842,0.15406175,0.25967581,0.01515946,0.13066180,0.52134995,0.72294708,0.01773590,0.47623579
-3.34667334,1.60025693,0.16143254,0.24603449,0.01520697,0.13303552,0.55541173,0.73013232,0.01643483,0.47863306
-3.34067034,1.62448414,0.17083513,0.23611714,0.01561171,0.13709576,0.59596124,0.74669733,0.01540311,0.48759556
-3.33466733,1.66997656,0.18221304,0.22989635,0.01635898,0.14283167,0.64285826,0.77238134,0.01463955,0.50301869
-3.32866433,1.73603199,0.19548175,0.22730407,0.01743432,0.15021072,0.69586709,0.80679266,0.01414064,0.52472019
-3.32266133,1.82169447,0.21052921,0.22823535,0.01882322,0.15917992,0.75465847,0.84941568,0.01390081,0.55244366
-3.31665833,1.92577167,0.22721684,0.23255191,0.02051074,0.16966740,0.81881340,0.89961972,0.01391270,0.58586288
-3.31065533,2.04685421,0.24538095,0.24008550,0.02248110,0.18158405,0.88782881,0.95666929,0.01416732,0.62458655
-3.30465233,2.18333623,0.26483460,0.25064089,0.02471714,0.19482525,0.96112468,1.01973587,0.01465423,0.66816336
-3.29864932,2.33343667,0.28536979,0.26399834,0.02719986,0.20927262,1.03805236,1.08791055,0.01536159,0.71608717
-3.29264632,2.49522081,0.30676004,0.27991560,0.02990791,0.22479553,1.11790383,1.16021764,0.01627620,0.76780227
-3.28664332,2.66662189,0.32876314,0.29812952,0.03281714,0.24125254,1.19992142,1.23562873,0.01738351,0.82270856
-3.28064032,2.84546235,0.35112419,0.31835720,0.03590021,0.25849251,1.28330772,1.31307714,0.01866750,0.88016662
-3.27463732,3.02947490,0.37357876,0.34029693,0.03912631,0.27635552,1.36723535,1.39147251,0.02011062,0.93950271
-3.26863432,3.21632345,0.39585617,0.36362910,0.04246104,0.29467349,1.45085638,1.46971539,0.02169370,1.00001381
-3.26263132,3.40362416,0.41768279,0.38801720,0.04586638,0.31327070,1.53331119,1.54671175,0.02339586,1.06097277
-3.25662831,3.58896712,0.43878547,0.41310912,0.04930090,0.33196402,1.61373676,1.62138739,0.02519451,1.12163373
-3.25062531,3.76993911,0.45889489,0.43853906,0.05272008,0.35056332,1.69127447,1.69270224,0.02706532,1.18123810
-3.24462231,3.94414814,0.47774903,0.46393008,0.05607687,0.36887185,1.76507750,1.75966462,0.02898242,1.23902123
-3.23861931,4.10925021,0.49509664,0.48889762,0.05932246,0.38668692,1.83431821,1.82134553,0.03091855,1.29422003
-3.23261631,4.26297906,0.51070067,0.51305392,0.06240711,0.40380098,1.89819564,1.87689312,0.03284546,1.34608176
-3.22661331,4.40317899,0.52434188,0.53601353,0.06528129,0.42000324,1.95594362,1.92554738,0.03473436,1.39387400
-3.22061031,4.52784114,0.53582230,0.55739986,0.06789676,0.43508191,2.00683967,1.96665501,0.03655655,1.43689604
-3.21460730,4.63514283,0.54496888,0.57685256,0.07020792,0.44882714,2.05021499,1.99968459,0.03828413,1.47449137
-3.20860430,4.72348973,0.55163692,0.59403578,0.07217300,0.46103476,2.08546563,2.02424173,0.03989085,1.50606135
-3.20260130,4.79155962,0.55571353,0.60864681,0.07375538,0.47151060,2.11206480,2.04008404,0.04135307,1.53107961
-3.19659830,4.83834685,0.55712077,0.62042503,0.07492475,0.48007555,2.12957612,2.04713561,0.04265072,1.54910672
-3.19059530,4.86320550,0.55581858,0.62916060,0.07565818,0.48657094,2.13766746,2.04550027,0.04376830,1.55980472
-3.18459230,4.86588959,0.55180711,0.63470264,0.07594096,0.49086425,2.13612471,2.03547331,0.04469590,1.56295073
-3.17858929,4.84658814,0.54512856,0.63696648,0.07576729,0.49285470,2.12486494,2.01755078,0.04543013,1.55844900
-3.17258629,4.80595288,0.53586823,0.63593948,0.07514062,0.49247853,2.10394790,1.99243570,0.04597488,1.54634076
-3.16658329,4.74511650,0.52415465,0.63168515,0.07407377,0.48971371,2.07358525,1.96104039,0.04634207,1.52681104
-3.16058029,4.66569954,0.51015877,0.62434533,0.07258869,0.48458360,2.03414646,1.92448433,0.04655201,1.50019205
-3.15457729,4.56980417,0.49409203,0.61413999,0.07071597,0.47715947,1.98616083,1.88408673,0.04663369,1.46696239
-3.14857429,4.45999388,0.47620338,0.60136471,0.06849403,0.46756158,1.93031471,1.84135350,0.04662473,1.42774207
-3.14257129,4.33925826,0.45677512,0.58638570,0.06596808,0.45595859,1.86744381,1.79795817,0.04657100,1.38328285
-3.13656828,4.21096297,0.43611784,0.56963246,0.06318879,0.44256536,1.79852025,1.75571670,0.04652601,1.33445429
-3.13056528,4.07878546,0.41456432,0.55158816,0.06021092,0.42763902,1.72463443,1.71655624,0.04654993,1.28222558
-3.12456228,3.94663759,0.39246276,0.53277808,0.05709167,0.41147337,1.64697220,1.68247824,0.04670832,1.22764361
-3.11855928,3.81857719,0.37016944,0.51375641,0.05388916,0.39439195,1.56678789,1.65551643,0.04707056,1.17180806
-3.11255628,3.69871071,0.34804108,0.49509183,0.05066074,0.37673981,1.48537408,1.63769065,0.04770800,1.11584424
-3.10655328,3.59108985,0.32642706,0.47735218,0.04746150,0.35887439,1.40402928,1.63095736,0.04869188,1.06087446
-3.10055028,3.49960531,0.30566185,0.46108892,0.04434285,0.34115588,1.32402452,1.63715840,0.05009109,1.00798912
-3.09454727,3.42788092,0.28605783,0.44682167,0.04135122,0.32393733,1.24657039,1.65796918,0.05196974,0.95821833
-3.08854427,3.37917154,0.26789870,0.43502338,0.03852707,0.30755496,1.17278558,1.69484799,0.05438470,0.91250503
-3.08254127,3.35626819,0.25143369,0.42610658,0.03590404,0.29231903,1.10366822,1.74898811,0.05738316,0.87168064
-3.07653827,3.36141338,0.23687266,0.42041114,0.03350841,0.27850553,1.04007111,1.82127432,0.06100025,0.83644384
-3.07053527,3.39622982,0.22438233,0.41819386,0.03135878,0.26634910,0.98268177,1.91224546,0.06525686,0.80734330
-3.06453227,3.46166479,0.21408351,0.41962030,0.02946602,0.25603724,0.93200794,2.02206470,0.07015772,0.78476481
-3.05852926,3.55795248,0.20604955,0.42475896,0.02783346,0.24770618,0.88836906,2.15049877,0.07568987,0.76892322
-3.05252626,3.68459564,0.20030583,0.43357823,0.02645736,0.24143835,0.85189391,2.29690742,0.08182154,0.75985928
-3.04652326,3.84036771,0.19683040,0.44594604,0.02532748,0.23726153,0.82252441,2.46024391,0.08850161,0.75744163
-3.04052026,4.02333566,0.19555567,0.46163230,0.02442788,0.23514974,0.80002530,2.63906714,0.09565964,0.76137362
-3.03451726,4.23090320,0.19637092,0.48031426,0.02373792,0.23502565,0.78399919,2.83156540,0.10320653,0.77120484
-3.02851426,4.45987347,0.19912584,0.50158449,0.02323322,0.23676452,0.77390640,3.03559159,0.11103594,0.78634691
-3.02251126,4.70652950,0.20363472,0.52496145,0.02288686,0.24019932,0.76908863,3.24870911,0.11902629,0.80609304
-3.01650825,4.96673023,0.20968132,0.54990231,0.02267048,0.24512697,0.76879572,3.46824714,0.12704351,0.82964076
-3.01050525,5.23601919,0.21702429,0.57581776,0.02255548,0.25131542,0.77221434,3.69136394,0.13494430,0.85611709
-3.00450225,5.50974273,0.22540305,0.60208833,0.02251416,0.25851124,0.77849759,3.91511598,0.14257995,0.88460543
-2.99849925,5.78317395,0.23454393,0.62808181,0.02252078,0.26644752,0.78679459,4.13653093,0.14980053,0.91417335
-2.99249625,6.05163859,0.24416660,0.65317122,0.02255263,0.27485182,0.79627888,4.35268202,0.15645935,0.94390037
-2.98649325,6.31063894,0.25399046,0.67675274,0.02259095,0.28345395,0.80617490,4.56076128,0.16241743,0.97290510
-2.98049025,6.55597180,0.26374108,0.69826313,0.02262169,0.29199320,0.81578160,4.75814942,0.16754795,1.00037064
-2.97448724,6.78383685,0.27315642,0.71719595,0.02263625,0.30022496,0.82449248,4.94247997,0.17174038,1.02556782
-2.96848424,6.99093231,0.28199267,0.73311614,0.02263197,0.30792660,0.83181169,5.11169567,0.17490417,1.04787533
-2.96248124,7.17453482,0.29002970,0.74567232,0.02261258,0.31490219,0.83736562,5.26409562,0.17697182,1.06679630
-2.95647824,7.33256160,0.29707592,0.75460664,0.02258838,0.32098630,0.84090987,5.39837169,0.17790122,1.08197089
-2.95047524,7.46361320,0.30297233,0.75976161,0.02257636,0.32604666,0.84233164,5.51363350,0.17767715,1.09318445
-2.94447224,7.56699607,0.30759581,0.76108380,0.02260008,0.32998554,0.84164747,5.60942155,0.17631181,1.10037115
-2.93846923,7.64272463,0.31086148,0.75862431,0.02268943,0.33274023,0.83899682,5.68570836,0.17384446,1.10361310
-2.93246623,7.69150356,0.31272395,0.75253604,0.02288021,0.33428225,0.83463179,5.74288809,0.17034018,1.10313484
-2.92646323,7.71469105,0.31317763,0.74306779,0.02321357,0.33461580,0.82890344,5.78175534,0.16588763,1.09929371
-2.92046023,7.71424474,0.31225591,0.73055555,0.02373520,0.33377521,0.82224547,5.80347385,0.16059620,1.09256621
-2.91445723,7.69265223,0.31002924,0.71541125,0.02449448,0.33182180,0.81515563,5.80953644,0.15459241,1.08353108
-2.90845423,7.65284846,0.30660233,0.69810937,0.02554334,0.32884018,0.80817587,5.80171733,0.14801589,1.07284928
-2.90245123,7.59812227,0.30211026,0.67917190,0.02693508,0.32493417,0.80187151,5.78201811,0.14101503,1.06124193
-2.89644822,7.53201512,0.29671400,0.65915216,0.02872292,0.32022243,0.79681038,5.75260882,0.13374242,1.04946645
-2.89044522,7.45821433,0.29059516,0.63861799,0.03095852,0.31483416,0.79354236,5.71576565,0.12635044,1.03829191
-2.88444222,7.38044401,0.28395034,0.61813486,0.03369033,0.30890468,0.79257997,5.67380652,0.11898691,1.02847412
-2.87843922,7.30235633,0.27698523,0.59824933,0.03696181,0.30257140,0.79438048,5.62902643,0.11179118,1.02073117
-2.87243622,7.22742615,0.26990870,0.57947351,0.04080967,0.29596990,0.79932997,5.58363381,0.10489057,1.01572025
-2.86643322,7.15885171,0.26292701,0.56227071,0.04526209,0.28923054,0.80772985,5.53968986,0.09839746,1.01401620
-2.86043022,7.09946447,0.25623846,0.54704290,0.05033686,0.28247548,0.81978602,5.49905236,0.09240691,1.01609259
-2.85442721,7.05165045,0.25002860,0.53412022,0.05603983,0.27581622,0.83560109,5.46332590,0.08699496,1.02230579
-2.84842421,7.01728602,0.24446616,0.52375275,0.06236334,0.26935170,0.85516977,5.43382003,0.08221766,1.03288259
-2.84242121,6.99768997,0.23969987,0.51610484,0.06928506,0.26316702,0.87837776,5.41151711,0.07811065,1.04791180
-2.83641821,6.99359409,0.23585624,0.51125215,0.07676702,0.25733273,0.90500387,5.39705107,0.07468943,1.06734008
-2.83041521,7.00513339,0.23303829,0.50918133,0.08475517,0.25190470,0.93472581,5.39069839,0.07195025,1.09097231
-2.82441221,7.03185676,0.23132532,0.50979251,0.09317929,0.24692451,0.96712906,5.39238170,0.06987139,1.11847651
-2.81840920,7.07275791,0.23077359,0.51290439,0.10195354,0.24242039,1.00171899,5.40168642,0.06841504,1.14939326
-2.81240620,7.12632590,0.23141779,0.51826177,0.11097746,0.23840856,1.03793557,5.41788981,0.06752942,1.18314938
-2.80640320,7.19061323,0.23327319,0.52554537,0.12013761,0.23489487,1.07517041,5.44000145,0.06715124,1.21907550
-2.80040020,7.26331906,0.23633827,0.53438351,0.12930973,0.23187673,1.11278543,5.46681347,0.06720837,1.25642690
-2.79439720,7.34188392,0.24059759,0.54436525,0.13836142,0.22934513,1.15013247,5.49695817,0.06762262,1.29440690
-2.78839420,7.42359188,0.24602467,0.55505469,0.14715528,0.22728664,1.18657315,5.52897035,0.06831249,1.33219213
-2.78239120,7.50567553,0.25258472,0.56600571,0.15555240,0.22568525,1.22149807,5.56135116,0.06919596,1.36895836
-2.77638819,7.58541888,0.26023693,0.57677681,0.16341602,0.22452406,1.25434457,5.59263021,0.07019311,1.40390634
-2.77038519,7.66025350,0.26893612,0.58694535,0.17061540,0.22378646,1.28461230,5.62142276,0.07122853,1.43628623
-2.76438219,7.72784324,0.27863380,0.59612086,0.17702946,0.22345697,1.31187583,5.64647897,0.07223351,1.46541991
-2.75837919,7.78615389,0.28927820,0.60395676,0.18255037,0.22352153,1.33579378,5.66672285,0.07314790,1.49072015
-2.75237619,7.83350482,0.30081369,0.61016020,0.18708667,0.22396727,1.35611411,5.68127894,0.07392163,1.51170595
-2.74637319,7.86860066,0.31317927,0.61449963,0.19056588,0.22478182,1.37267531,5.68948593,0.07451583,1.52801349
-2.74037019,7.89054260,0.32630646,0.61680994,0.19293656,0.22595213,1.38540364,5.69089695,0.07490360,1.53940242
-2.73436718,7.89881994,0.34011669,0.61699504,0.19416963,0.22746293,1.39430665,5.68526754,0.07507029,1.54575727
-2.72836418,7.89328378,0.35451843,0.61502786,0.19425888,0.22929506,1.39946339,5.67253278,0.07501353,1.54708432
-2.72236118,7.87410593,0.36940439,0.61094796,0.19322078,0.23142364,1.40101225,5.65277625,0.07474275,1.54350413
-2.71635818,7.84172696,0.38464900,0.60485699,0.19109351,0.23381640,1.39913695,5.62619354,0.07427847,1.53524054
-2.71035518,7.79679770,0.40010650,0.59691227,0.18793527,0.23643231,1.39405186,5.59305389,0.07365125,1.52260669
-2.70435218,7.74011915,0.41560999,0.58731893,0.18382207,0.23922062,1.38598748,5.55366312,0.07290044,1.50598911
-2.69834917,7.67258508,0.43097153,0.57632106,0.17884490,0.24212047,1.37517709,5.50833115,0.07207274,1.48583071
-2.69234617,7.59513168,0.44598355,0.56419226,0.17310670,0.24506126,1.36184527,5.45734686,0.07122062,1.46261359
-2.68634317,7.50869752,0.46042169,0.55122612,0.16671906,0.24796365,1.34619909,5.40096236,0.07040069,1.43684257
-2.68034017,7.41419621,0.47404899,0.53772684,0.15979884,0.25074143,1.32842232,5.33938790,0.06967206,1.40903012
-2.67433717,7.31250292,0.48662135,0.52400060,0.15246495,0.25330400,1.30867298,5.27279789,0.06909470,1.37968332
-2.66833417,7.20445499,0.49789416,0.51034766,0.14483531,0.25555953,1.28708412,5.20134741,0.06872788,1.34929315
-2.66233117,7.09086516,0.50762977,0.49705556,0.13702414,0.25741854,1.26376768,5.12519781,0.06862869,1.31832646
-2.65632816,6.97254560,0.51560538,0.48439346,0.12913968,0.25879775,1.23882084,5.04454919,0.06885070,1.28722041
-2.65032516,6.85033950,0.52162121,0.47260760,0.12128231,0.25962402,1.21233435,4.95967713,0.06944273,1.25637946
-2.64432216,6.72515687,0.52550825,0.46191798,0.11354325,0.25983817,1.18440197,4.87097047,0.07044774,1.22617445
-2.63831916,6.59801062,0.52713538,0.45251603,0.10600366,0.25939834,1.15513036,4.77896703,0.07190190,1.19694344
-2.63231616,6.47004940,0.52641544,0.44456321,0.09873424,0.25828283,1.12464834,4.68438423,0.07383384,1.16899377
-2.62631316,6.34258372,0.52330986,0.43819046,0.09179526,0.25649219,1.09311514,4.58814185,0.07626398,1.14260512
-2.62031016,6.21710265,0.51783167,0.43349834,0.08523690,0.25405039,1.06072660,4.49137496,0.07920412,1.11803275
-2.61430715,6.09527913,0.51004667,0.43055772,0.07909995,0.25100505,1.02771921,4.39543531,0.08265716,1.09551092
-2.60830415,5.97896288,0.50007270,0.42941093,0.07341668,0.24742666,0.99437147,4.30188076,0.08661700,1.07525594
-2.60230115,5.87016060,0.48807708,0.43007338,0.06821186,0.24340683,0.96100244,4.21245256,0.09106874,1.05746875
-2.59629815,5.77100434,0.47427222,0.43253553,0.06350388,0.23905562,0.92796784,4.12904151,0.09598895,1.04233687
-2.59029515,5.68370927,0.45890977,0.43676510,0.05930584,0.23449813,0.89565356,4.05364422,0.10134626,1.03003571
-2.58429215,5.61052314,0.44227344,0.44270971,0.05562667,0.22987038,0.86446735,3.98831163,0.10710213,1.02072920
-2.57828914,5.55366956,0.42467088,0.45029968,0.05247208,0.22531488,0.83482891,3.93509182,0.11321180,1.01456990
-2.57228614,5.51528791,0.40642494,0.45945107,0.04984547,0.22097576,0.80715911,3.89596978,0.11962545,1.01169851
-2.56628314,5.49737224,0.38786471,0.47006885,0.04774858,0.21699405,0.78186880,3.87280645,0.12628948,1.01224304
-2.56028014,5.50171173,0.36931663,0.48205010,0.04618209,0.21350290,0.75934777,3.86727954,0.13314786,1.01631750
-2.55427714,5.52983447,0.35109601,0.49528715,0.04514593,0.21062322,0.73995441,3.88082799,0.14014354,1.02402018
-2.54827414,5.58295650,0.33349927,0.50967034,0.04463946,0.20845973,0.72400635,3.91460209,0.14721986,1.03543158
-2.54227114,5.66193696,0.31679706,0.52509052,0.04466139,0.20709757,0.71177239,3.96942052,0.15432174,1.05061177
-2.53626813,5.76724045,0.30122845,0.54144082,0.04520958,0.20659960,0.70346600,4.04573546,0.16139685,1.06959718
-2.53026513,5.89890688,0.28699630,0.55861773,0.04628059,0.20700435,0.69924024,4.14360631,0.16839642,1.09239681
-2.52426213,6.05652895,0.27426388,0.57652130,0.04786912,0.20832482,0.69918434,4.26268262,0.17527581,1.11898761
-2.51825913,6.23923746,0.26315269,0.59505435,0.04996724,0.21054793,0.70332168,4.40219615,0.18199477,1.14930934
-2.51225613,6.44569432,0.25374149,0.61412077,0.05256361,0.21363475,0.71160903,4.56096224,0.18851735,1.18325865
-2.50625313,6.67409334,0.24606649,0.63362295,0.05564251,0.21752147,0.72393700,4.73739004,0.19481148,1.22068283
-2.50025013,6.92216888,0.24012247,0.65345836,0.05918294,0.22212095,0.74013146,4.92950160,0.20084823,1.26137333
-2.49424712,7.18721273,0.23586490,0.67351573,0.06315774,0.22732492,0.75995583,5.13495921,0.20660091,1.30505952
-2.48824412,7.46609936,0.23321285,0.69367092,0.06753274,0.23300667,0.78311406,5.35110079,0.21204390,1.35140304
-2.48224112,7.75532016,0.23205253,0.71378295,0.07226612,0.23902425,0.80925433,5.57498261,0.21715150,1.39999331
-2.47623812,8.05102681,0.23224141,0.73369043,0.07730797,0.24522397,0.83797339,5.80342887,0.22189678,1.45034479
-2.47023512,8.34908408,0.23361278,0.75320893,0.08260009,0.25144423,0.86882154,6.03308741,0.22625060,1.50189635
-2.46423212,8.64513207,0.23598063,0.77212943,0.08807615,0.25751955,0.90130827,6.26049044,0.23018078,1.55401342
-2.45822911,8.93465727,0.23914466,0.79021837,0.09366214,0.26328469,0.93490868,6.48211937,0.23365174,1.60599311
-2.45222611,9.21307172,0.24289555,0.80721924,0.09927727,0.26857874,0.96907053,6.69447226,0.23662441,1.65707263
-2.44622311,9.47579895,0.24702004,0.82285608,0.10483516,0.27324919,1.00322214,6.89413247,0.23905666,1.70644109
-2.44022011,9.71836461,0.25130602,0.83683871,0.11024546,0.27715566,1.03678092,7.07783669,0.24090411,1.75325443
-2.43421711,9.93648974,0.25554734,0.84886956,0.11541571,0.28017345,1.06916259,7.24254064,0.24212139,1.79665330
-2.42821411,10.12618368,0.25954838,0.85865199,0.12025353,0.28219656,1.09979083,7.38548050,0.24266380,1.83578317
-2.42221111,10.28383394,0.26312813,0.86589964,0.12466892,0.28314024,1.12810733,7.50422840,0.24248921,1.86981626
-2.41620810,10.40628971,0.26612384,0.87034633,0.12857673,0.28294298,1.15358188,7.59674006,0.24156020,1.89797410
-2.41020510,10.49093613,0.26839413,0.87175619,0.13189902,0.28156778,1.17572229,7.66139350,0.23984620,1.91955011
-2.40420210,10.53575657,0.26982137,0.86993331,0.13456738,0.27900279,1.19408390,7.69701735,0.23732561,1.93393109
-2.39819910,10.53938064,0.27031354,0.86473058,0.13652499,0.27526115,1.20827832,7.70290830,0.23398777,1.94061666
-2.39219610,10.50111595,0.26980531,0.85605712,0.13772839,0.27038017,1.21798122,7.67883732,0.22983457,1.93923585
-2.38619310,10.42096290,0.26825838,0.84388394,0.13814883,0.26441988,1.22293882,7.62504470,0.22488163,1.92956014
-2.38019010,10.29961167,0.26566128,0.82824760,0.13777317,0.25746084,1.22297297,7.54222458,0.21915913,1.91151222
-2.37418709,10.13842220,0.26202839,0.80925160,0.13660432,0.24960153,1.21798461,7.43149992,0.21271193,1.88517032
-2.36818409,9.93938792,0.25739846,0.78706547,0.13466107,0.24095525,1.20795557,7.29438904,0.20559933,1.85076783
-2.36218109,9.70508503,0.25183257,0.76192165,0.13197751,0.23164675,1.19294866,7.13276535,0.19789412,1.80868831
-2.35617809,9.43860948,0.24541169,0.73411026,0.12860194,0.22180863,1.17310604,6.94881171,0.18968128,1.75945623
-2.35017509,9.14350418,0.23823396,0.70397211,0.12459539,0.21157775,1.14864601,6.74497122,0.18105618,1.70372388
-2.34417209,8.82367911,0.23041166,0.67189029,0.12002969,0.20109170,1.11985836,6.52389588,0.17212243,1.64225505
-2.33816908,8.48332724,0.22206817,0.63828067,0.11498545,0.19048545,1.08709834,6.28839462,0.16298958,1.57590629
-2.33216608,8.12683866,0.21333492,0.60358186,0.10954970,0.17988840,1.05077965,6.04138188,0.15377054,1.50560647
-2.32616308,7.75871578,0.20434836,0.56824499,0.10381361,0.16942173,1.01136637,5.78582795,0.14457915,1.43233549
-2.32016008,7.38349133,0.19524718,0.53272366,0.09787006,0.15919633,0.96936442,5.52471165,0.13552766,1.35710291
-2.31415708,7.00565125,0.18616982,0.49746454,0.09181149,0.14931121,0.92531234,5.26097605,0.12672449,1.28092719
-2.30815408,6.62956380,0.17725218,0.46289884,0.08572778,0.13985249,0.87977206,4.99748759,0.11827211,1.20481621
-2.30215108,6.25941577,0.16862583,0.42943482,0.07970443,0.13089291,0.83331948,4.73699884,0.11026535,1.12974947
-2.29614807,5.89915667,0.16041644,0.39745164,0.07382097,0.12249190,0.78653529,4.48211504,0.10278985,1.05666244
-2.29014507,5.55245100,0.15274275,0.36729436,0.06814971,0.11469614,0.73999611,4.23526433,0.09592099,0.98643322
-2.28414207,5.22263885,0.14571573,0.33927041,0.06275476,0.10754054,0.69426617,3.99867198,0.08972307,0.91987165
-2.27813907,4.91270462,0.13943828,0.31364714,0.05769135,0.10104956,0.64988952,3.77433832,0.08424883,0.85771080
-2.27213607,4.62525359,0.13400500,0.29065057,0.05300543,0.09523886,0.60738313,3.56402071,0.07953924,0.80060082
-2.26613307,4.36249599,0.12950239,0.27046512,0.04873352,0.09011704,0.56723076,3.36921951,0.07562356,0.74910493
-2.26013007,4.12623820,0.12600907,0.25323409,0.04490281,0.08568756,0.52987770,3.19116818,0.07251961,0.70369727
-2.25412706,3.91788055,0.12359624,0.23906088,0.04153143,0.08195056,0.49572655,3.03082774,0.07023423,0.66476241
-2.24812406,3.73842134,0.12232799,0.22801068,0.03862883,0.07890464,0.46513389,2.88888556,0.06876386,0.63259623
-2.24212106,3.58846672,0.12226174,0.22011244,0.03619637,0.07654843,0.43840791,2.76575883,0.06809524,0.60740789
-2.23611806,3.46824587,0.12344841,0.21536121,0.03422790,0.07488189,0.41580688,2.66160252,0.06820624,0.58932260
-2.23011506,3.37763111,0.12593250,0.21372053,0.03271049,0.07390728,0.39753852,2.57632196,0.06906675,0.57838507
-2.22411206,3.31616258,0.12975187,0.21512493,0.03162513,0.07362979,0.38375997,2.50958982,0.07063959,0.57456338
-2.21810905,3.28307688,0.13493726,0.21948247,0.03094751,0.07405773,0.37457847,2.46086730,0.07288155,0.57775316
-2.21210605,3.27733922,0.14151153,0.22667729,0.03064878,0.07520230,0.37005242,2.42942912,0.07574443,0.58778203
-2.20610305,3.29767864,0.14948852,0.23657211,0.03069635,0.07707693,0.37019289,2.41439184,0.07917613,0.60441411
-2.20010005,3.34262548,0.15887176,0.24901084,0.03105465,0.07969628,0.37496531,2.41474486,0.08312181,0.62735478
-2.19409705,3.41055056,0.16965282,0.26382099,0.03168595,0.08307486,0.38429131,2.42938345,0.08752501,0.65625547
-2.18809405,3.49970532,0.18180958,0.28081625,0.03255109,0.08722530,0.39805068,2.45714290,0.09232886,0.69071869
-2.18209105,3.60826215,0.19530440,0.29979894,0.03361029,0.09215652,0.41608326,2.49683303,0.09747723,0.73030321
-2.17608804,3.73435396,0.21008231,0.32056241,0.03482382,0.09787171,0.43819091,2.54727204,0.10291582,0.77452946
-2.17008504,3.87611233,0.22606942,0.34289339,0.03615280,0.10436629,0.46413938,2.60731876,0.10859321,0.82288516
-2.16408204,4.03170317,0.24317156,0.36657423,0.03755979,0.11162597,0.49366036,2.67590253,0.11446180,0.87483122
-2.15807904,4.19935922,0.26127339,0.39138494,0.03900943,0.11962504,0.52645351,2.75204953,0.12047857,0.92980787
-2.15207604,4.37740839,0.28023805,0.41710507,0.04046898,0.12832487,0.56218875,2.83490495,0.12660569,0.98724091
-2.14607304,4.56429731,0.29990749,0.44351533,0.04190881,0.13767295,0.60050880,2.92375030,0.13281081,1.04654822
-2.14007004,4.75860953,0.32010346,0.47039892,0.04330270,0.14760226,0.64103206,3.01801504,0.13906728,1.10714613
-2.13406703,4.95907760,0.34062944,0.49754260,0.04462815,0.15803126,0.68335599,3.11728236,0.14535385,1.16845583
-2.12806403,5.16458899,0.36127318,0.52473744,0.04586651,0.16886446,0.72706091,3.22128866,0.15165431,1.22990948
-2.12206103,5.37418555,0.38181021,0.55177925,0.04700297,0.17999354,0.77171431,3.32991678,0.15795669,1.29095599
-2.11605803,5.58705655,0.40200789,0.57846877,0.04802652,0.19129907,0.81687566,3.44318318,0.16425228,1.35106624
-2.11005503,5.80252579,0.42163009,0.60461168,0.04892969,0.20265274,0.86210169,3.56121938,0.17053437,1.40973763
-2.10405203,6.02003313,0.44044228,0.63001841,0.04970828,0.21391999,0.90695184,3.68424831,0.17679685,1.46649791
-2.09804902,6.23911138,0.45821687,0.65450388,0.05036093,0.22496311,0.95099412,3.81255649,0.18303265,1.52090805
-2.09204602,6.45935950,0.47473848,0.67788732,0.05088870,0.23564438,0.99381075,3.94646301,0.18923213,1.57256430
-2.08604302,6.68041330,0.48980907,0.69999214,0.05129452,0.24582949,1.03500385,4.08628644,0.19538153,1.62109923
-2.08004002,6.90191508,0.50325255,0.72064600,0.05158271,0.25539078,1.07420061,4.23231114,0.20146153,1.66618202
-2.07403702,7.12348356,0.51491884,0.73968123,0.05175842,0.26421033,1.11105800,4.38475413,0.20744596,1.70751786
-2.06803402,7.34468562,0.52468703,0.75693549,0.05182719,0.27218277,1.14526675,4.54373413,0.21330088,1.74484687
-2.06203102,7.56501140,0.53246758,0.77225292,0.05179446,0.27921760,1.17655444,4.70924387,0.21898396,1.77794252
-2.05602801,7.78385389,0.53820355,0.78548569,0.05166524,0.28524100,1.20468774,4.88112698,0.22444431,1.80660986
-2.05002501,8.00049437,0.54187063,0.79649588,0.05144378,0.29019712,1.22947363,5.05906049,0.22962277,1.83068381
