energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up
-3.08854427,0.60764790,0.62267390,0.10189664,0.01468468,0.07316417,0.11642595,0.30175022,0.00000000
-3.08254127,0.59470967,0.56991671,0.10278719,0.01431600,0.06536348,0.12431685,0.29077875,0.00000000
-3.07653827,0.58410555,0.52046329,0.10411141,0.01403608,0.05801620,0.13223133,0.28102061,0.00000000
-3.07053527,0.57553785,0.47452176,0.10575725,0.01383491,0.05116161,0.14000978,0.27239463,0.00000000
-3.06453227,0.56864251,0.43219651,0.10760528,0.01370081,0.04482565,0.14748793,0.26478275,0.00000000
-3.05852926,0.56300684,0.39349728,0.10953285,0.01362108,0.03902180,0.15450152,0.25803742,0.00000000
-3.05252626,0.55818868,0.35835067,0.11141845,0.01358268,0.03375218,0.16089108,0.25198987,0.00000000
-3.04652326,0.55373618,0.32661341,0.11314591,0.01357290,0.02900892,0.16650682,0.24645887,0.00000000
-3.04052026,0.54920747,0.29808659,0.11460839,0.01357997,0.02477562,0.17121329,0.24125960,0.00000000
-3.03451726,0.54418940,0.27253031,0.11571199,0.01359364,0.02102890,0.17489358,0.23621228,0.00000000
-3.02851426,0.53831458,0.24967799,0.11637891,0.01360571,0.01773997,0.17745311,0.23115019,0.00000000
-3.02251126,0.53127617,0.22924988,0.11654995,0.01361038,0.01487614,0.17882262,0.22592678,0.00000000
-3.01650825,0.52283982,0.21096521,0.11618646,0.01360462,0.01240219,0.17896025,0.22042169,0.00000000
-3.01050525,0.51285249,0.19455275,0.11527144,0.01358830,0.01028168,0.17785279,0.21454534,0.00000000
-3.00450225,0.50124783,0.17975945,0.11380995,0.01356431,0.00847800,0.17551585,0.20824217,0.00000000
-2.99849925,0.48804814,0.16635709,0.11182881,0.01353847,0.00695532,0.17199306,0.20149232,0.00000000
-2.99249625,0.47336298,0.15414696,0.10937555,0.01351937,0.00567935,0.16735428,0.19431196,0.00000000
-2.98649325,0.45738476,0.14296248,0.10651670,0.01351806,0.00461786,0.16169299,0.18675217,0.00000000
-2.98049025,0.44038146,0.13267023,0.10333558,0.01354770,0.00374109,0.15512293,0.17889672,0.00000000
-2.97448724,0.42268723,0.12316929,0.09992957,0.01362299,0.00302204,0.14777411,0.17085874,0.00000000
-2.96848424,0.40469116,0.11438937,0.09640706,0.01375970,0.00243652,0.13978853,0.16277672,0.00000000
-2.96248124,0.38682484,0.10628787,0.09288420,0.01397398,0.00196322,0.13131562,0.15480985,0.00000000
-2.95647824,0.36954930,0.09884629,0.08948152,0.01428171,0.00158357,0.12250773,0.14713305,0.00000000
-2.95047524,0.35334174,0.09206607,0.08632056,0.01469784,0.00128167,0.11351578,0.13993192,0.00000000
-2.94447224,0.33868258,0.08596439,0.08352067,0.01523571,0.00104402,0.10448525,0.13339762,0.00000000
-2.93846923,0.32604308,0.08056975,0.08119593,0.01590638,0.00085934,0.09555270,0.12772202,0.00000000
-2.93246623,0.31587391,0.07591792,0.07945243,0.01671810,0.00071831,0.08684282,0.12309308,0.00000000
-2.92646323,0.30859475,0.07204805,0.07838576,0.01767572,0.00061335,0.07846616,0.11969055,0.00000000
-2.92046023,0.30458504,0.06899917,0.07807892,0.01878034,0.00053836,0.07051752,0.11768204,0.00000000
-2.91445723,0.30417589,0.06680719,0.07860060,0.02002895,0.00048851,0.06307499,0.11721939,0.00000000
-2.90845423,0.30764298,0.06550227,0.08000367,0.02141430,0.00045998,0.05619969,0.11843533,0.00000000
-2.90245123,0.31520058,0.06510659,0.08232420,0.02292479,0.00044984,0.04993595,0.12144042,0.00000000
-2.89644822,0.32699627,0.06563258,0.08558059,0.02454463,0.00045582,0.04431207,0.12632012,0.00000000
-2.89044522,0.34310656,0.06708146,0.08977310,0.02625406,0.00047617,0.03934142,0.13313203,0.00000000
-2.88444222,0.36353308,0.06944214,0.09488360,0.02802972,0.00050954,0.03502377,0.14190333,0.00000000
-2.87843922,0.38819948,0.07269034,0.10087554,0.02984519,0.00055483,0.03134694,0.15262829,0.00000000
-2.87243622,0.41694911,0.07678802,0.10769417,0.03167159,0.00061112,0.02828836,0.16526605,0.00000000
-2.86643322,0.44954339,0.08168306,0.11526702,0.03347836,0.00067759,0.02581682,0.17973870,0.00000000
-2.86043022,0.48566132,0.08730916,0.12350451,0.03523397,0.00075342,0.02389402,0.19592975,0.00000000
-2.85442721,0.52490014,0.09358601,0.13230097,0.03690684,0.00083777,0.02247614,0.21368326,0.00000000
-2.84842421,0.56677754,0.10041983,0.14153583,0.03846613,0.00092974,0.02151524,0.23280369,0.00000000
-2.84242121,0.61073570,0.10770415,0.15107520,0.03988260,0.00102832,0.02096051,0.25305665,0.00000000
-2.83641821,0.65614730,0.11532101,0.16077374,0.04112942,0.00113244,0.02075946,0.27417083,0.00000000
-2.83041521,0.70232393,0.12314259,0.17047693,0.04218281,0.00124091,0.02085887,0.29584115,0.00000000
-2.82441221,0.74852679,0.13103323,0.18002371,0.04302274,0.00135250,0.02120573,0.31773319,0.00000000
-2.81840920,0.79397994,0.13885191,0.18924943,0.04363336,0.00146599,0.02174811,0.33948909,0.00000000
-2.81240620,0.83788582,0.14645521,0.19798922,0.04400339,0.00158017,0.02243585,0.36073463,0.00000000
-2.80640320,0.87944287,0.15370053,0.20608158,0.04412634,0.00169398,0.02322136,0.38108768,0.00000000
-2.80040020,0.91786484,0.16044981,0.21337214,0.04400060,0.00180660,0.02406031,0.40016755,0.00000000
-2.79439720,0.95240128,0.16657339,0.21971766,0.04362937,0.00191755,0.02491236,0.41760508,0.00000000
-2.78839420,0.98235848,0.17195406,0.22498983,0.04302048,0.00202681,0.02574182,0.43305321,0.00000000
-2.78239120,1.00712013,0.17649107,0.22907909,0.04218610,0.00213499,0.02651843,0.44619743,0.00000000
-2.77638819,1.02616690,0.18010412,0.23189806,0.04114236,0.00224351,0.02721800,0.45676585,0.00000000
-2.77038519,1.03909416,0.18273697,0.23338460,0.03990887,0.00235473,0.02782312,0.46453846,0.00000000
-2.76438219,1.04562687,0.18436072,0.23350426,0.03850824,0.00247219,0.02832382,0.46935505,0.00000000
-2.75837919,1.04563120,0.18497651,0.23225208,0.03696548,0.00260073,0.02871816,0.47112147,0.00000000
-2.75237619,1.03912207,0.18461759,0.22965363,0.03530751,0.00274676,0.02901276,0.46981401,0.00000000
-2.74637319,1.02626629,0.18335059,0.22576517,0.03356261,0.00291842,0.02922325,0.46548151,0.00000000
-2.74037019,1.00738120,0.18127603,0.22067297,0.03175984,0.00312573,0.02937464,0.45824522,0.00000000
-2.73436718,0.98292849,0.17852785,0.21449173,0.02992866,0.00338079,0.02950147,0.44829634,0.00000000
-2.72836418,0.95350378,0.17527217,0.20736228,0.02809841,0.00369790,0.02964791,0.43589125,0.00000000
-2.72236118,0.91982197,0.17170506,0.19944837,0.02629796,0.00409363,0.02986766,0.42134481,0.00000000
-2.71635818,0.88269925,0.16804949,0.19093298,0.02455539,0.00458687,0.03022363,0.40502178,0.00000000
-2.71035518,0.84303213,0.16455151,0.18201402,0.02289765,0.00519880,0.03078746,0.38732685,0.00000000
-2.70435218,0.80177458,0.16147556,0.17289967,0.02135033,0.00595273,0.03163875,0.36869365,0.00000000
-2.69834917,0.75991380,0.15909921,0.16380354,0.01993744,0.00687393,0.03286410,0.34957316,0.00000000
-2.69234617,0.71844569,0.15770721,0.15493969,0.01868122,0.00798926,0.03455578,0.33042183,0.00000000
-2.68634317,0.67835060,0.15758504,0.14651778,0.01760192,0.00932669,0.03681013,0.31169005,0.00000000
-2.68034017,0.64057019,0.15901202,0.13873838,0.01671764,0.01091472,0.03972568,0.29381108,0.00000000
-2.67433717,0.60598596,0.16225408,0.13178853,0.01604412,0.01278162,0.04340080,0.27719096,0.00000000
-2.66833417,0.57539989,0.16755630,0.12583780,0.01559455,0.01495452,0.04793116,0.26219945,0.00000000
-2.66233117,0.54951763,0.17513535,0.12103472,0.01537937,0.01745843,0.05340670,0.24916249,0.00000000
-2.65632816,0.52893451,0.18517202,0.11750374,0.01540599,0.02031507,0.05990845,0.23835593,0.00000000
-2.65032516,0.51412446,0.19780393,0.11534277,0.01567860,0.02354163,0.06750502,0.23000097,0.00000000
-2.64432216,0.50543199,0.21311878,0.11462129,0.01619790,0.02714958,0.07624894,0.22426112,0.00000000
-2.63831916,0.50306725,0.23114825,0.11537906,0.01696091,0.03114330,0.08617303,0.22124071,0.00000000
-2.63231616,0.50710415,0.25186284,0.11762544,0.01796070,0.03551898,0.09728676,0.22098498,0.00000000
-2.62631316,0.51748152,0.27516803,0.12133941,0.01918631,0.04026347,0.10957296,0.22348160,0.00000000
-2.62031016,0.53400719,0.30090188,0.12647015,0.02062260,0.04535339,0.12298490,0.22866355,0.00000000
-2.61430715,0.55636503,0.32883446,0.13293837,0.02225028,0.05075455,0.13744403,0.23641333,0.00000000
-2.60830415,0.58412472,0.35866936,0.14063822,0.02404599,0.05642157,0.15283853,0.24656832,0.00000000
-2.60230115,0.61675422,0.39004727,0.14943996,0.02598253,0.06229801,0.16902282,0.25892715,0.00000000
-2.59629815,0.65363467,0.42255198,0.15919314,0.02802923,0.06831681,0.18581826,0.27325694,0.00000000
-2.59029515,0.69407747,0.45571863,0.16973050,0.03015241,0.07440128,0.20301503,0.28930122,0.00000000
-2.58429215,0.73734324,0.48904418,0.18087222,0.03231600,0.08046644,0.22037540,0.30678837,0.00000000
-2.57828914,0.78266206,0.52199977,0.19243075,0.03448235,0.08642091,0.23763825,0.32544012,0.00000000
-2.57228614,0.82925456,0.55404483,0.20421573,0.03661301,0.09216910,0.25452487,0.34498014,0.00000000
-2.56628314,0.87635313,0.58464222,0.21603920,0.03866973,0.09761384,0.27074588,0.36514205,0.00000000
-2.56028014,0.92322246,0.61327400,0.22772058,0.04061543,0.10265915,0.28600899,0.38567688,0.00000000
-2.55427714,0.96917875,0.63945726,0.23909147,0.04241516,0.10721325,0.30002753,0.40635932,0.00000000
-2.54827414,1.01360658,0.66275911,0.24999991,0.04403712,0.11119160,0.31252911,0.42699270,0.00000000
-2.54227114,1.05597293,0.68281043,0.26031401,0.04545348,0.11451975,0.32326444,0.44741237,0.00000000
-2.53626813,1.09583749,0.69931756,0.26992470,0.04664119,0.11713609,0.33201557,0.46748716,0.00000000
-2.53026513,1.13285889,0.71207148,0.27874746,0.04758255,0.11899419,0.33860345,0.48711903,0.00000000
-2.52426213,1.16679641,0.72095403,0.28672301,0.04826563,0.12006474,0.34289434,0.50624075,0.00000000
-2.51825913,1.19750733,0.72594083,0.29381690,0.04868445,0.12033690,0.34480473,0.52481173,0.00000000
-2.51225613,1.22493980,0.72710094,0.30001797,0.04883902,0.11981914,0.34430470,0.54281233,0.00000000
-2.50625313,1.24912192,0.72459302,0.30533582,0.04873503,0.11853937,0.34141933,0.56023684,0.00000000
-2.50025013,1.27014768,0.71865858,0.30979753,0.04838344,0.11654446,0.33622833,0.57708574,0.00000000
-2.49424712,1.28816051,0.70961240,0.31344365,0.04779987,0.11389919,0.32886370,0.59335761,0.00000000
-2.48824412,1.30333568,0.69783081,0.31632393,0.04700376,0.11068462,0.31950566,0.60904132,0.00000000
-2.48224112,1.31586259,0.68373834,0.31849287,0.04601756,0.10699588,0.30837700,0.62410903,0.00000000
-2.47623812,1.32592804,0.66779351,0.32000552,0.04486575,0.10293973,0.29573612,0.63851052,0.00000000
-2.47023512,1.33370163,0.65047428,0.32091369,0.04357389,0.09863171,0.28186907,0.65216942,0.00000000
-2.46423212,1.33932415,0.63226400,0.32126283,0.04216771,0.09419308,0.26708090,0.66498141,0.00000000
-2.45822911,1.34289958,0.61363819,0.32108982,0.04067225,0.08974779,0.25168673,0.67681492,0.00000000
-2.45222611,1.34449116,0.59505286,0.32042163,0.03911118,0.08541940,0.23600293,0.68751415,0.00000000
-2.44622311,1.34412169,0.57693448,0.31927508,0.03750618,0.08132805,0.22033856,0.69690432,0.00000000
-2.44022011,1.34177764,0.55967200,0.31765747,0.03587652,0.07758772,0.20498756,0.70479895,0.00000000
-2.43421711,1.33741683,0.54361077,0.31556816,0.03423882,0.07430369,0.19022178,0.71100867,0.00000000
-2.42821411,1.33097873,0.52904852,0.31300075,0.03260693,0.07157020,0.17628509,0.71535099,0.00000000
-2.42221111,1.32239652,0.51623311,0.30994586,0.03099200,0.06946856,0.16338862,0.71766050,0.00000000
-2.41620810,1.31160996,0.50536180,0.30639401,0.02940264,0.06806549,0.15170725,0.71779879,0.00000000
-2.41020510,1.29857784,0.49658187,0.30233858,0.02784518,0.06741185,0.14137725,0.71566339,0.00000000
-2.40420210,1.28328915,0.48999226,0.29777848,0.02632408,0.06754169,0.13249514,0.71119527,0.00000000
-2.39819910,1.26577211,0.48564600,0.29272032,0.02484222,0.06847171,0.12511757,0.70438443,0.00000000
-2.39219610,1.24610036,0.48355323,0.28718005,0.02340138,0.07020101,0.11926221,0.69527311,0.00000000
-2.38619310,1.22439598,0.48368468,0.28118372,0.02200253,0.07271133,0.11490944,0.68395660,0.00000000
-2.38019010,1.20082920,0.48597563,0.27476760,0.02064623,0.07596753,0.11200485,0.67058159,0.00000000
-2.37418709,1.17561501,0.49033023,0.26797745,0.01933287,0.07991867,0.11046226,0.65534226,0.00000000
-2.36818409,1.14900705,0.49662646,0.26086717,0.01806285,0.08449931,0.11016730,0.63847434,0.00000000
-2.36218109,1.12128947,0.50472162,0.25349691,0.01683678,0.08963138,0.11098142,0.62024775,0.00000000
-2.35617809,1.09276739,0.51445858,0.24593079,0.01565547,0.09522646,0.11274612,0.60095807,0.00000000
-2.35017509,1.06375702,0.52567291,0.23823455,0.01452000,0.10118832,0.11528753,0.58091776,0.00000000
-2.34417209,1.03457606,0.53820071,0.23047308,0.01343162,0.10741604,0.11842105,0.56044726,0.00000000
-2.33816908,1.00553521,0.55188733,0.22270834,0.01239171,0.11380722,0.12195616,0.53986687,0.00000000
-2.33216608,0.97693138,0.56659648,0.21499751,0.01140162,0.12026153,0.12570113,0.51948949,0.00000000
-2.32616308,0.94904305,0.58221968,0.20739173,0.01046260,0.12668426,0.12946778,0.49961480,0.00000000
-2.32016008,0.92212777,0.59868544,0.19993532,0.00957565,0.13298986,0.13307590,0.48052474,0.00000000
-2.31415708,0.89642199,0.61596769,0.19266561,0.00874143,0.13910526,0.13635753,0.46248065,0.00000000
-2.30815408,0.87214261,0.63409278,0.18561330,0.00796020,0.14497278,0.13916079,0.44572158,0.00000000
-2.30215108,0.84949003,0.65314444,0.17880323,0.00723173,0.15055255,0.14135326,0.43046387,0.00000000
-2.29614807,0.82865190,0.67326605,0.17225550,0.00655531,0.15582417,0.14282474,0.41690147,0.00000000
-2.29014507,0.80980689,0.69465953,0.16598677,0.00592975,0.16078752,0.14348938,0.40520664,0.00000000
-2.28414207,0.79312779,0.71758048,0.16001157,0.00535341,0.16546268,0.14328703,0.39553077,0.00000000
-2.27813907,0.77878313,0.74232924,0.15434353,0.00482424,0.16988873,0.14218382,0.38800466,0.00000000
-2.27213607,0.76693702,0.76923782,0.14899627,0.00433988,0.17412161,0.14017199,0.38273832,0.00000000
-2.26613307,0.75774653,0.79865282,0.14398398,0.00389773,0.17823095,0.13726882,0.37981968,0.00000000
-2.26013007,0.75135677,0.83091488,0.13932159,0.00349502,0.18229600,0.13351490,0.37931238,0.00000000
-2.25412706,0.74789340,0.86633533,0.13502444,0.00312893,0.18640082,0.12897172,0.38125245,0.00000000
-2.24812406,0.74745333,0.90517109,0.13110747,0.00279660,0.19062900,0.12371866,0.38564426,0.00000000
-2.24212106,0.75009373,0.94759901,0.12758414,0.00249527,0.19505808,0.11784962,0.39245567,0.00000000
-2.23611806,0.75582039,0.99369097,0.12446493,0.00222230,0.19975392,0.11146929,0.40161311,0.00000000
-2.23011506,0.76457618,1.04339132,0.12175576,0.00197519,0.20476548,0.10468933,0.41299682,0.00000000
-2.22411206,0.77623052,1.09649803,0.11945635,0.00175165,0.21012017,0.09762458,0.42643679,0.00000000
-2.21810905,0.79057096,1.15264893,0.11755868,0.00154957,0.21582004,0.09038942,0.44170995,0.00000000
-2.21210605,0.80729759,1.21131432,0.11604577,0.00136705,0.22183919,0.08309442,0.45853900,0.00000000
-2.20610305,0.82602103,1.27179677,0.11489073,0.00120238,0.22812240,0.07584345,0.47659334,0.00000000
-2.20010005,0.84626474,1.33323877,0.11405645,0.00105404,0.23458529,0.06873124,0.49549238,0.00000000
-2.19409705,0.86747167,1.39463844,0.11349571,0.00092066,0.24111590,0.06184147,0.51481127,0.00000000
-2.18809405,0.88901548,1.45487288,0.11315194,0.00080100,0.24757782,0.05524552,0.53408919,0.00000000
-2.18209105,0.91021600,1.51272876,0.11296053,0.00069396,0.25381460,0.04900166,0.55283993,0.00000000
-2.17608804,0.93035847,1.56693882,0.11285069,0.00059853,0.25965539,0.04315493,0.57056447,0.00000000
-2.17008504,0.94871560,1.61622279,0.11274772,0.00051376,0.26492145,0.03773737,0.58676509,0.00000000
-2.16408204,0.96457176,1.65933118,0.11257564,0.00043879,0.26943330,0.03276873,0.60096043,0.00000000
-2.15807904,0.97724787,1.69508971,0.11226001,0.00037280,0.27301816,0.02825759,0.61270070,0.00000000
-2.15207604,0.98612601,1.72244235,0.11173080,0.00031501,0.27551728,0.02420260,0.62158265,0.00000000
-2.14607304,0.99067248,1.74049113,0.11092517,0.00026467,0.27679282,0.02059397,0.62726311,0.00000000
-2.14007004,0.99045804,1.74853045,0.10978998,0.00022108,0.27673399,0.01741510,0.62947089,0.00000000
-2.13406703,0.98517458,1.74607457,0.10828397,0.00018357,0.27526209,0.01464410,0.62801613,0.00000000
-2.12806403,0.97464717,1.73287680,0.10637949,0.00015149,0.27233428,0.01225533,0.62279681,0.00000000
-2.12206103,0.95884110,1.70893953,0.10406357,0.00012423,0.26794587,0.01022086,0.61380199,0.00000000
-2.11605803,0.93786345,1.67451474,0.10133851,0.00010124,0.26213109,0.00851176,0.60111172,0.00000000
-2.11005503,0.91195941,1.63009512,0.09822178,0.00008197,0.25496228,0.00709916,0.58489363,0.00000000
-2.10405203,0.88150332,1.57639616,0.09474536,0.00006595,0.24654761,0.00595521,0.56539632,0.00000000
-2.09804902,0.84698514,1.51433053,0.09095451,0.00005272,0.23702748,0.00505381,0.54294004,0.00000000
-2.09204602,0.80899307,1.44497581,0.08690606,0.00004188,0.22656974,0.00437114,0.51790502,0.00000000
-2.08604302,0.76819302,1.36953737,0.08266632,0.00003309,0.21536407,0.00388597,0.49071809,0.00000000
-2.08004002,0.72530616,1.28930815,0.07830869,0.00002601,0.20361568,0.00357993,0.46183825,0.00000000
-2.07403702,0.68108537,1.20562729,0.07391110,0.00002038,0.19153872,0.00343744,0.43174185,0.00000000
-2.06803402,0.63629180,1.11983928,0.06955338,0.00001598,0.17934966,0.00344568,0.40090798,0.00000000
-2.06203102,0.59167226,1.03325554,0.06531467,0.00001261,0.16726088,0.00359438,0.36980484,0.00000000
-2.05602801,0.54793855,0.94711966,0.06127097,0.00001012,0.15547464,0.00387550,0.33887736,0.00000000
-2.05002501,0.50574925,0.86257764,0.05749287,0.00000840,0.14417790,0.00428290,0.30853680,0.00000000
-2.04402201,0.46569454,0.78065401,0.05404364,0.00000740,0.13353774,0.00481198,0.27915243,0.00000000
-2.03801901,0.42828441,0.70223411,0.05097754,0.00000707,0.12369784,0.00545922,0.25104544,0.00000000
-2.03201601,0.39394054,0.62805299,0.04833861,0.00000745,0.11477589,0.00622186,0.22448543,0.00000000
-2.02601301,0.36299176,0.55869054,0.04615976,0.00000861,0.10686201,0.00709745,0.19968908,0.00000000
-2.02001001,0.33567294,0.49457262,0.04446229,0.00001069,0.10001815,0.00808362,0.17682110,0.00000000
-2.01400700,0.31212734,0.43597735,0.04325583,0.00001392,0.09427839,0.00917774,0.15599709,0.00000000
-2.00800400,0.29241171,0.38304589,0.04253857,0.00001858,0.08965014,0.01037683,0.13728809,0.00000000
-2.00200100,0.27650416,0.33579683,0.04229792,0.00002511,0.08611602,0.01167744,0.12072649,0.00000000
-1.99599800,0.26431407,0.29414309,0.04251147,0.00003408,0.08363649,0.01307574,0.10631291,0.00000000
-1.98999500,0.25569375,0.25791050,0.04314826,0.00004620,0.08215291,0.01456762,0.09402367,0.00000000
-1.98399200,0.25045136,0.22685717,0.04417027,0.00006245,0.08159114,0.01614903,0.08381864,0.00000000
-1.97798899,0.24836473,0.20069287,0.04553420,0.00008405,0.08186536,0.01781631,0.07564896,0.00000000
-1.97198599,0.24919547,0.17909762,0.04719340,0.00011255,0.08288213,0.01956671,0.06946455,0.00000000
-1.96598299,0.25270318,0.16173910,0.04909989,0.00014990,0.08454453,0.02139896,0.06522100,0.00000000
-1.95997999,0.25865920,0.14828837,0.05120659,0.00019856,0.08675633,0.02331386,0.06288567,0.00000000
-1.95397699,0.26685957,0.13843349,0.05346942,0.00026155,0.08942589,0.02531494,0.06244286,0.00000000
-1.94797399,0.27713688,0.13189101,0.05584950,0.00034259,0.09246996,0.02740906,0.06389789,0.00000000
-1.94197099,0.28937057,0.12841512,0.05831516,0.00044624,0.09581708,0.02960693,0.06727992,0.00000000
-1.93596798,0.30349538,0.12780445,0.06084384,0.00057801,0.09941046,0.03192358,0.07264350,0.00000000
-1.92996498,0.31950770,0.12990648,0.06342377,0.00074452,0.10321044,0.03437861,0.08006874,0.00000000
-1.92396198,0.33746947,0.13461981,0.06605530,0.00095368,0.10719617,0.03699626,0.08966009,0.00000000
-1.91795898,0.35750954,0.14189427,0.06875194,0.00121483,0.11136671,0.03980526,0.10154372,0.00000000
-1.91195598,0.37982220,0.15172904,0.07154100,0.00153895,0.11574128,0.04283841,0.11586354,0.00000000
-1.90595298,0.40466295,0.16416899,0.07446380,0.00193876,0.12035872,0.04613187,0.13277596,0.00000000
-1.89994997,0.43234155,0.17929946,0.07757537,0.00242898,0.12527626,0.04972426,0.15244340,0.00000000
-1.89394697,0.46321237,0.19723956,0.08094385,0.00302636,0.13056741,0.05365541,0.17502685,0.00000000
-1.88794397,0.49766243,0.21813443,0.08464925,0.00374988,0.13631919,0.05796503,0.20067753,0.00000000
-1.88194097,0.53609743,0.24214644,0.08878196,0.00462074,0.14262878,0.06269110,0.22952803,0.00000000
-1.87593797,0.57892623,0.26944590,0.09344076,0.00566242,0.14959963,0.06786828,0.26168309,0.00000000
-1.86993497,0.62654431,0.30020119,0.09873063,0.00690061,0.15733726,0.07352629,0.29721052,0.00000000
-1.86393197,0.67931688,0.33456900,0.10476015,0.00836306,0.16594488,0.07968833,0.33613240,0.00000000
-1.85792896,0.73756214,0.37268455,0.11163887,0.01007934,0.17551893,0.08636976,0.37841713,0.00000000
-1.85192596,0.80153555,0.41465239,0.11947442,0.01208048,0.18614491,0.09357699,0.42397262,0.00000000
-1.84592296,0.87141545,0.46053784,0.12836973,0.01439856,0.19789342,0.10130676,0.47264089,0.00000000
-1.83991996,0.94729092,0.51035944,0.13842010,0.01706606,0.21081676,0.10954574,0.52419464,0.00000000
-1.83391696,1.02915200,0.56408253,0.14971053,0.02011517,0.22494614,0.11827075,0.57833577,0.00000000
-1.82791396,1.11688301,0.62161417,0.16231313,0.02357696,0.24028959,0.12744927,0.63469623,0.00000000
-1.82191096,1.21025881,0.68279953,0.17628468,0.02748042,0.25683072,0.13704054,0.69284129,0.00000000
-1.81590795,1.30894453,0.74741989,0.19166454,0.03185145,0.27452820,0.14699705,0.75227515,0.00000000
-1.80990495,1.41249828,0.81519211,0.20847275,0.03671172,0.29331616,0.15726640,0.81244890,0.00000000
-1.80390195,1.52037708,0.88576984,0.22670847,0.04207750,0.31310530,0.16779337,0.87277054,0.00000000
-1.79789895,1.63194538,0.95874614,0.24634872,0.04795859,0.33378469,0.17852224,0.93261686,0.00000000
-1.79189595,1.74648600,1.03365759,0.26734748,0.05435713,0.35522415,0.18939900,0.99134675,0.00000000
-1.78589295,1.86321287,1.10998974,0.28963510,0.06126662,0.37727706,0.20037355,1.04831548,0.00000000
-1.77988994,1.98128517,1.18718374,0.31311815,0.06867104,0.39978354,0.21140152,1.10288947,0.00000000
-1.77388694,2.09982214,1.26464390,0.33767954,0.07654411,0.42257369,0.22244571,1.15446105,0.00000000
-1.76788394,2.21791831,1.34174625,0.36317912,0.08484887,0.44547089,0.23347701,1.20246265,0.00000000
-1.76188094,2.33465834,1.41784758,0.38945460,0.09353746,0.46829497,0.24447471,1.24637989,0.00000000
-1.75587794,2.44913127,1.49229506,0.41632291,0.10255116,0.49086505,0.25542602,1.28576323,0.00000000
-1.74987494,2.56044369,1.56443607,0.44358193,0.11182088,0.51300218,0.26632503,1.32023764,0.00000000
-1.74387194,2.66773153,1.63362817,0.47101263,0.12126781,0.53453140,0.27717090,1.34951007,0.00000000
-1.73786893,2.77017038,1.69924892,0.49838156,0.13080451,0.55528350,0.28796547,1.37337450,0.00000000
-1.73186593,2.86698407,1.76070536,0.52544367,0.14033625,0.57509618,0.29871041,1.39171443,0.00000000
-1.72586293,2.95745167,1.81744313,0.55194553,0.14976258,0.59381497,0.30940401,1.40450278,0.00000000
-1.71985993,3.04091271,1.86895476,0.57762871,0.15897921,0.61129356,0.32003783,1.41179934,0.00000000
-1.71385693,3.11677101,1.91478721,0.60223348,0.16787995,0.62739406,0.33059345,1.41374584,0.00000000
-1.70785393,3.18449706,1.95454834,0.62550259,0.17635885,0.64198691,0.34103941,1.41055896,0.00000000
-1.70185093,3.24362926,1.98791225,0.64718522,0.18431230,0.65495078,0.35132875,1.40252160,0.00000000
-1.69584792,3.29377422,2.01462325,0.66704086,0.19164117,0.66617248,0.36139720,1.38997268,0.00000000
-1.68984492,3.33460633,2.03449855,0.68484321,0.19825279,0.67554699,0.37116220,1.37329595,0.00000000
-1.68384192,3.36586696,2.04742943,0.70038392,0.20406287,0.68297775,0.38052297,1.35290816,0.00000000
-1.67783892,3.38736331,2.05338095,0.71347613,0.20899713,0.68837719,0.38936156,1.32924707,0.00000000
-1.67183592,3.39896736,2.05239037,0.72395774,0.21299274,0.69166765,0.39754512,1.30275956,0.00000000
-1.66583292,3.40061492,2.04456413,0.73169436,0.21599950,0.69278264,0.40492908,1.27389047,0.00000000
-1.65982991,3.39230499,2.03007372,0.73658182,0.21798069,0.69166842,0.41136137,1.24307219,0.00000000
-1.65382691,3.37409958,2.00915058,0.73854834,0.21891365,0.68828588,0.41668737,1.21071561,0.00000000
-1.64782391,3.34612387,1.98208021,0.73755607,0.21879010,0.68261266,0.42075552,1.17720251,0.00000000
-1.64182091,3.30856695,1.94919573,0.73360223,0.21761605,0.67464524,0.42342322,1.14287962,0.00000000
-1.63581791,3.26168281,1.91087125,0.72671965,0.21541159,0.66440113,0.42456282,1.10805447,0.00000000
-1.62981491,3.20579170,1.86751510,0.71697671,0.21221033,0.65192077,0.42406742,1.07299321,0.00000000
-1.62381191,3.14128147,1.81956336,0.70447674,0.20805864,0.63726913,0.42185622,1.03792019,0.00000000
-1.61780890,3.06860890,1.76747372,0.68935684,0.20301471,0.62053678,0.41787908,1.00301942,0.00000000
-1.61180590,2.98830053,1.71171991,0.67178605,0.19714738,0.60184044,0.41212023,0.96843769,0.00000000
-1.60580290,2.90095298,1.65278675,0.65196305,0.19053488,0.58132269,0.40460080,0.93428910,0.00000000
-1.59979990,2.80723228,1.59116589,0.63011327,0.18326339,0.55915105,0.39538010,0.90066083,0.00000000
-1.59379690,2.70787197,1.52735217,0.60648552,0.17542558,0.53551607,0.38455564,0.86761972,0.00000000
-1.58779390,2.60366985,1.46184058,0.58134820,0.16711895,0.51062881,0.37226185,0.83521939,0.00000000
-1.58179090,2.49548301,1.39512369,0.55498513,0.15844427,0.48471745,0.35866749,0.80350743,0.00000000
-1.57578789,2.38422104,1.32768932,0.52769109,0.14950387,0.45802331,0.34397196,0.77253235,0.00000000
